Kannada,Odiya
ಕಡಲ ಬೆಲ್ಟ್,ସାମୁଦ୍ରିକ ବେଲ୍ଟ |
ಕಡಲ ನಾಗರಿಕತೆ,ସାମୁଦ୍ରିକ ସଭ୍ୟତା |
ಕಡಲ ಧ್ವಜ,ସାମୁଦ୍ରିକ ପତାକା |
ಕಡಲ ಶಕ್ತಿಗಳು,ସାମୁଦ୍ରିକ ଶକ୍ତି
ಕಡಲ ಸಾರ್ವಭೌಮತ್ವ,ସାମୁଦ୍ରିକ ସାର୍ବଭ .ମତ୍ୱ |
ಕಡಲ ಯುದ್ಧ,ସାମୁଦ୍ରିକ ଯୁଦ୍ଧ |
ಮಾರ್ಕ್ವಿಸ್,ମାର୍କିସ୍ |
ಮಾರ್ಕ್ವಿಸೇಟ್,ମାର୍କିସେଟ୍ |
ಸಮರ ಕಾನೂನು,ସାମରିକ ନିୟମ |
ಸಮರ ಜನಾಂಗಗಳು,ସାମରିକ ଦ aces ଡ଼ |
ಹುತಾತ್ಮ,ଶହୀଦ |
ಹತ್ಯಾಕಾಂಡ,ହତ୍ୟାକାଣ୍ଡ |
ಕುಶಲ ಸಮೂಹ,ମନିଭର୍ ର ମାସ |
ಮಾಸ್ಟರ್-ಅಟ್-ಆರ್ಮ್ಸ್,ମାଷ୍ଟର-ଆଟ୍-ବାହୁ
ಕಾರ್ಯಕ್ರಮ ನಿರ್ವಾಹಕ,ସମାରୋହର ଗୁରୁ
ಮನೆಯ ಯಜಮಾನ,ଘରର ଗୁରୁ
ಮಾಸ್ಟರ್ ಆಫ್ ದಿ ಹಾರ್ಸ್,ଘୋଡା ଗୁରୁ
ರೋಲ್ಸ್ ಮಾಸ್ಟರ್,ରୋଲ୍ସର ମାଷ୍ଟର |
ಹೊಂದಾಣಿಕೆ,ମ୍ୟାଚ୍
ಹೊಂದಾಣಿಕೆ,ମ୍ୟାଚ୍
ಮ್ಯಾಚ್‌ಲಾಕ್,ମ୍ୟାଚ୍ ଲକ୍
ವೈವಾಹಿಕ ಮೈತ್ರಿ,ମାଟ୍ରିମୋନିଆଲ୍ ମିଳିତତା |
ಮೆಡಿಟರೇನಿಯನ್ ಶಕ್ತಿಗಳು,ଭୂମଧ୍ୟସାଗରୀୟ ଶକ୍ତି |
ಮೆನ್ಶೆವಿಕ್,ମେନସେଭିକ୍ |
ಕೂಲಿ ಸೈನ್ಯ,ଦୟାଳୁ ସେନା |
ಕೂಲಿ ಸೈನಿಕ,ଦୟାଳୁ ସ soldier ନିକ |
ವ್ಯಾಪಾರಿ,ବ୍ୟବସାୟୀ
ಮಧ್ಯ ವಯಸ್ಸು,ମଧ୍ୟ ଯୁଗ
ಮಧ್ಯ ಪೂರ್ವ,ମଧ୍ୟ ପୂର୍ବ
ಮಧ್ಯದ ಹಾದಿ,ମଧ୍ୟମ ପାସ୍ |
ಮಧ್ಯಮ ಮಾರ್ಗ,ମଧ୍ୟମ ପଥ
ಮಧ್ಯಮ ಮಾರ್ಗ (=ಮಧ್ಯಮ ಕೋರ್ಸ್),ମଧ୍ୟମ ମାର୍ଗ (= ମଧ୍ୟମ ପାଠ୍ୟକ୍ରମ)
ವಲಸೆಗಾರ,ପ୍ରବାସୀ
ವಲಸೆ,ସ୍ଥାନାନ୍ତରଣ
ವಲಸೆ,ସ୍ଥାନାନ୍ତରଣ
ವಲಸೆ,ସ୍ଥାନାନ୍ତରଣ
ಮಿಲಿಟರಿಸಂ,ମିଲିଟାରିଜିମ୍ |
ಮಿಲಿಟರಿಸಂ,ମିଲିଟାରିଜିମ୍ |
ಮಿಲಿಟರಿಸಂ,ମିଲିଟାରିଜିମ୍ |
ಮಿಲಿಟರಿಸಂ,ମିଲିଟାରିଜିମ୍ |
ಮಿಲಿಟರಿವಾದಿ,ମିଲିଟାରିଷ୍ଟ
ಮಿಲಿಟರಿವಾದಿ,ମିଲିଟାରିଷ୍ଟ
ಮಿಲಿಟರಿಕರಣ,ସାମରିକକରଣ
ಮಿಲಿಟರಿಕರಣ,ସାମରିକକରଣ
ಮಿಲಿಟರಿಕರಣ,ସାମରିକକରଣ
ಮಿಲಿಟರಿ ತಂತ್ರಗಾರ (=ತಂತ್ರಜ್ಞ),ସାମରିକ କ tact ଶଳ (= କ tact ଶଳ)
ಮಿಲಿಟರಿ ತಂತ್ರಗಾರ (=ತಂತ್ರಜ್ಞ),ସାମରିକ କ tact ଶଳ (= କ tact ଶଳ)
ಮಿಲಿಟರಿ ತಂತ್ರಗಳು (=ತಂತ್ರಗಳು),ସାମରିକ କ ics ଶଳ (= କ act ଶଳ)
ಮಿಲಿಟಿಯಾ,ମିଲିସିଆ
ಮಿಲಿಟಿಯಾ,ମିଲିସିଆ
ದುರಾಡಳಿತ,ବିଭ୍ରାନ୍ତ |
ಲಿಂಕ್ ಕಾಣೆಯಾಗಿದೆ,ନିଖୋଜ ଲିଙ୍କ୍ |
ಮಿಷನ್,ମିଶନ୍ |
ಮಿಷನ್,ମିଶନ୍ |
ಮಿಷನ್,ମିଶନ୍ |
ಮಿಶ್ರ ಜನಾಂಗ,ମିଶ୍ରିତ ଜାତି |
ಆಧುನಿಕ ಇತಿಹಾಸ,ଆଧୁନିକ ଇତିହାସ
ವಿಧಾನ ವಿವೆಂಡಿ,ମୋଡସ୍ ବିବେଣ୍ଡି |
ಮೊನಾಕಿಸಂ,ମୋନାଚିଜିମ୍ |
ರಾಜ,ରାଜତନ୍ତ୍ର |
ರಾಜ,ରାଜତନ୍ତ୍ର |
ರಾಜಪ್ರಭುತ್ವ,ରାଜତନ୍ତ୍ର |
ರಾಜಪ್ರಭುತ್ವ,ରାଜତନ୍ତ୍ର |
ರಾಜಪ್ರಭುತ್ವವಾದಿ,ରାଜତନ୍ତ୍ର
ರಾಜಪ್ರಭುತ್ವ,ରାଜତନ୍ତ୍ର
ಮಠ,ମଠ
ಮಠ,ମଠ
ಮಠ,ମଠ
ಸನ್ಯಾಸತ್ವ,ମୋନାଷ୍ଟିକ୍
ಸನ್ಯಾಸತ್ವ,ମୋନାଷ୍ଟିକ୍
ಸನ್ಯಾಸಿ,ମାଙ୍କଡ
ಮಾತೃ ದೇಶ,ମାତୃ ଦେଶ |
ಮಾತೃಭೂಮಿ,ମାତୃଭୂମି
ಸಂಸತ್ತಿನ ತಾಯಿ,ସଂସଦର ମାତା
ಮುಕ್ರೇಕರ್ಸ್,ମାକ୍ରାକର୍ସ |
ಮಮ್ಮಿ,ମମି
ವಸ್ತುಸಂಗ್ರಹಾಲಯ,ସଂଗ୍ରହାଳୟ
ಮಸ್ಕೆಟ್,ମସ୍କେଟ୍ |
ಮಸ್ಕಿಟೀರ್,ମୁସ୍କିଟର୍ |
ಮಸ್ಕೆಟ್ರಿ,ମୁସ୍କେଟ୍ରି |
ಮಸ್ಕೆಟ್ರಿ,ମୁସ୍କେଟ୍ରି |
ಮಸ್ಟರ್ ಮಾಸ್ಟರ್,ମାଷ୍ଟର ମାଷ୍ଟର |
ಮಸ್ಟರ್-ರೋಲ್,ମାଷ୍ଟର-ରୋଲ୍ |
ಮಸ್ಟರ್-ರೋಲ್,ମାଷ୍ଟର-ରୋଲ୍ |
ದಂಗೆ,ବିଦ୍ରୋହ
ದಂಗೆ ಕಾಯಿದೆ,ବିଦ୍ରୋହ ଆଇନ
ರಹಸ್ಯ ಹಡಗು,ରହସ୍ୟ ଜାହାଜ
ನಿರೂಪಣೆ,କାହାଣୀ
ರಾಷ್ಟ್ರ,ଜାତି
ಸ್ಥಳೀಯ,ଦେଶୀ
ಸ್ಥಳೀಯ ರಾಜ್ಯ,ଦେଶୀ ରାଜ୍ୟ |
ನೈಸರ್ಗಿಕತೆ,ପ୍ରାକୃତିକତା |
ನೈಸರ್ಗಿಕ ಹಕ್ಕುಗಳು,ପ୍ରାକୃତିକ ଅଧିକାର |
ನಾಜಿ,ନାଜି
ನಾಜಿ ಕ್ರಾಂತಿ,ନାଜି ବିପ୍ଳବ |
ನಾಜಿಸಂ,ନାଜିଜିମ୍
ಪೂರ್ವದ ಹತ್ತಿರ,ପୂର୍ବ ପୂର୍ବ
ನೀಗ್ರೋ,ନେଗ୍ରୋ |
ನೀಗ್ರೋಫಿಲ್,ନେଗ୍ରୋଫିଲ୍ |
ನೀಗ್ರೋಫಿಲಿಸಮ್,ନେଗ୍ରୋଫିଲିଜିମ୍ |
ನೀಗ್ರೋಫೋಬಿಯಾ,ନେଗ୍ରୋଫୋବିୟା |
ತಟಸ್ಥ,ନିରପେକ୍ଷ |
ತಟಸ್ಥ ದೇಶ,ନିରପେକ୍ଷ ଦେଶ |
ಹೊಸ ಒಪ್ಪಂದ,ନୂତନ ଡିଲ୍ |
ಹೊಸ ಪ್ರಪಂಚ,ନୂଆ ଦୁନିଆ
ಉದಾತ್ತತೆ,ସମ୍ଭ୍ରାନ୍ତ
ಉದಾತ್ತ,ନୋବଲ୍ |
ಉದಾತ್ತ,ନୋବଲ୍ |
ಅಲೆಮಾರಿ,ନାମମାତ୍ର
ಅಲೆಮಾರಿ ಗುಂಪು,ନାମମାତ୍ର ହୋର୍ଡ |
ಅಲೆಮಾರಿ ಧರ್ಮ,ନାମକରଣ
ಆಕ್ರಮಣ ರಹಿತ ಒಪ್ಪಂದ,ଅଣ-ଆକ୍ରୋଶ ଚୁକ୍ତି |
ಆಕ್ರಮಣ ರಹಿತ ಒಪ್ಪಂದ,ଅହିଂସା ଚୁକ୍ତି |
ಯುದ್ಧಮಾಡದ ರಾಜ್ಯ,ଯୁଦ୍ଧବିହୀନ ରାଜ୍ୟ |
ಅಸಹಕಾರ,ଅସହଯୋଗ |
ಅಸಹಕಾರ ಚಳುವಳಿ,ଅଣ-ସହଯୋଗ ଆନ୍ଦୋଳନ |
ಮುಖಮುಖ,ବିପରୀତ |
ಮುಖಮುಖ,ବିପରୀତ |
ಓಕ್ಲೋಕ್ರಸಿ (=ಮೊಬೊಕ್ರಸಿ),Ochlocracy (= mobocracy)
ಓಕ್ಲೋಕ್ರಾಟ್,Ochlocrat
ಅಧಿಕೃತ ದಾಖಲೆ,ଅଫିସିଆଲ୍ ଡକ୍ୟୁମେଣ୍ଟ୍ |
ಹಳೆಯ ಪ್ರಪಂಚ,ପୁରୁଣା ଦୁନିଆ |
ಒಲಿಗಾರ್ಕಿ,ଅଲିଗାର୍କି |
ಹಲ್ಲೆ,ଆକ୍ରମଣ
ಮುಕ್ತ ಮಾತುಕತೆ,ଖୋଲା ବୁ ation ାମଣା |
ಪ್ರಶ್ನೆಯನ್ನು ತೆರೆಯಿರಿ,ଖୋଲା ପ୍ରଶ୍ନ |
ದಾಖಲೆಗಳನ್ನು ತೆರೆಯಿರಿ,ରେକର୍ଡଗୁଡିକ ଖୋଲନ୍ତୁ |
ಓರಿಯಂಟ್,ଓରିଏଣ୍ଟ
ಓರಿಯಂಟಲಿಸಂ,ଓରିଏଣ୍ଟାଲାଇଜିମ୍
ಓರಿಯಂಟಲಿಸಂ,ଓରିଏଣ୍ଟାଲାଇଜିମ୍
ಓರಿಯಂಟಲಿಸ್ಟ್,ଓରିଏଣ୍ଟାଲିଷ୍ଟ
ಮೂಲ,ଉତ୍ପତ୍ତି
ಮೂಲ,ଉତ୍ପତ୍ତି
ಆರ್ಥೋಗ್ರಫಿ,ଅର୍ଥୋଗ୍ରାଫି |
ಹಗೆತನದ ಏಕಾಏಕಿ,ଶତ୍ରୁତାର ବିସ୍ଫୋରଣ |
ಔಟ್-ಪೋಸ್ಟ್,ପୋଷ୍ଟ
ಅತಿ-ಪ್ರಭು,ଓଭର-ପ୍ରଭୁ
ಓವರ್-ರೈಡ್,ଅତ୍ୟଧିକ ରଥଯାତ୍ରା |
ಓವರ್-ರೈಡ್,ଅତ୍ୟଧିକ ରଥଯାତ୍ରା |
ಪೇಗನ್,ପାଗନ୍
ಪೇಗನ್,ପାଗନ୍
ಪೇಗನಿಸಂ,ପୂଜାପାଠ
ಪೇಗನಿಸಂ,ପୂଜାପାଠ
ಪಗೋಡ,ପାଗୋଡା |
ಪಗೋಡ,ପାଗୋଡା |
ಪಗೋಡ,ପାଗୋଡା |
ಅರಮನೆಯ ಒಳಸಂಚುಗಳು,ପ୍ୟାଲେସ୍ ଷଡଯନ୍ତ୍ର |
ಪ್ಯಾಲಟಿನೇಟ್,ପାଲାଟିନେଟ୍ |
ತಾಳೆ ಎಲೆ,ଖଜୁରୀ ପତ୍ର |
ಪಾಮ್ ಭಾನುವಾರ,ଖଜୁରୀ ରବିବାର |
ಪ್ಯಾನೆಜಿರಿಸ್ಟ್,ପାନେଗିରିଷ୍ଟ |
ದಿಗಿಲು,ଆତଙ୍କିତ |
ದಿಗಿಲು,ଆତଙ୍କିତ |
ಗಾಬರಿ ಹುಟ್ಟಿಸುವವನು,ଆତଙ୍କିତ
ಪಪಾಸಿ,ପାପାସି |
ಪಪಾಸಿ,ପାପାସି |
ಪಪಾಸಿ,ପାପାସି |
ಪಪಾಸಿ,ପାପାସି |
ಪಾಪಲ್ ಬುಲ್,ପପାଲ୍ ଷଣ୍। |
ಪಾಪಲಿಸಂ,ପପାଲିଜିମ୍ |
ಪಾಪಲಿಸಂ,ପପାଲିଜିମ୍ |
ಪಾಪಲಿಸ್ಟ್,ପାପାଲିଷ୍ଟ |
ಪಾಪಲ್ ರಾಜ್ಯ,ପପାଲ୍ ରାଜ୍ୟ |
ಪ್ಯಾಪಿಸಂ (=ಪ್ಯಾಪಿಸ್ಟ್ರಿ),ପପିଜିମ୍ (= ପେପିଷ୍ଟ୍ରି)
ಪಾಪಿಸ್ಟ್,ପପିଷ୍ଟ
ಪಪೈರಸ್,ପେପିରୁସ୍ |
ಉಪಮೆ,ଦୃଷ୍ଟାନ୍ତ
ಪ್ಯಾರಾಮೌಂಟ್,ପାରାମାଉଣ୍ଟ୍ |
ಪರಮಾಪ್ತತೆ (=ಪರಮ ಶಕ್ತಿ),ପାରାମାଉଣ୍ଟସି (= ପ୍ରାଥମିକ ଶକ୍ତି)
ಪ್ಯಾರಾಮೌಂಟ್ ಮಹಿಳೆ,ପାରାମାଉଣ୍ଟ୍ ଲେଡି |
ಪರಮ ಪ್ರಭು,ପାରାମାଉଣ୍ଟ ପ୍ରଭୁ
ಚರ್ಮಕಾಗದ,ଚିତ୍ରକଳା |
ಚರ್ಮಕಾಗದ,ଚିତ୍ରକଳା |
ಚರ್ಮಕಾಗದ,ଚିତ୍ରକଳା |
ಕ್ಷಮಿಸು,କ୍ଷମା
ಪಾರ್ಲಿಗಳು,ପାର୍ଲେସ୍
ಪಾರ್ಲಿಗಳು,ପାର୍ଲେସ୍
ಸಂಸತ್ತು (=ಸಂಸತ್ತು),ସଂସଦ (= ପାର୍ଲାମେଣ୍ଟ)
ಸಂಸತ್ತು,ସଂସଦ
ಸಂಸತ್ತು,ସଂସଦ
ಸಂಸತ್ತು,ସଂସଦ
ಸಂಸತ್ ಕಾಯಿದೆ,ସଂସଦ ଅଧିନିୟମ |
ಸಂಸದೀಯ,ସଂସଦୀୟ
ಸಂಸದೀಯ,ସଂସଦୀୟ
ಸಂಸದೀಯ ಏಜೆಂಟ್,ସଂସଦୀୟ ଏଜେଣ୍ଟ |
ಪಾರ್ನೆಲಿಸಮ್,ପାର୍ନେଲିଜିମ୍ |
ಪೆರೋಲ್,ପାରୋଲ୍
ಪೆರೋಲ್,ପାରୋଲ୍
ಪ್ಯಾರಿಸೈಡ್,ପାରିକାଇଡ୍ |
ಪ್ಯಾರಿಸೈಡ್,ପାରିକାଇଡ୍ |
ಪಕ್ಷಪಾತಿ,ଦଳୀୟ
ಪಕ್ಷಪಾತಿ,ଦଳୀୟ
ಪಕ್ಷಪಾತಿ,ଦଳୀୟ
ಉತ್ತೀರ್ಣ,ପାସ୍ କରନ୍ତୁ |
ಪಾಸ್ ವರ್ಡ್ (=ವಾಚ್ ವರ್ಡ್),ପାସ୍ ଶବ୍ଦ (= ଦେଖନ୍ତୁ ଶବ୍ଦ)
ಪಿತೃಪ್ರಧಾನ,ପିତୃପୁରୁଷ
ಕುಲಪತಿಗಳು,ପିତୃପୁରୁଷ
ಪೆಟ್ರೀಷಿಯನ್,ପାଟ୍ରିସିଆନ୍ |
ಪಿತೃತ್ವ,ପ rim ତୃକ ସମ୍ପତ୍ତି |
ಪ್ಯಾಕ್ಸ್ ಬ್ರಿಟಾನಿಕಾ,ପ୍ୟାକ୍ସ ବ୍ରିଟାନିକା |
ಪ್ಯಾಕ್ಸ್ ರೊಮಾನಾ,ପ୍ୟାକ୍ସ ରୋମାନା |
ವಂಶಾವಳಿ,ବଂଶ
ವಂಶಾವಳಿ,ବଂଶ
ವಂಶಾವಳಿಯ ವ್ಯಕ್ತಿ,ବଂଶଧର ବ୍ୟକ୍ତି |
ಪೀರ್,ସହକର୍ମୀ
ಪೀರ್,ସହକର୍ମୀ
ಪೀರೇಜ್,ପାଇରେଜ୍
ಪೀರೇಜ್,ପାଇରେଜ୍
ಪೀರೇಜ್,ପାଇରେଜ୍
ಐರ್ಲೆಂಡ್‌ನ ಗೆಳೆಯರು,ଆୟରଲ୍ୟାଣ୍ଡର ସାଥୀଗଣ |
ಸ್ಕಾಟ್ಲೆಂಡ್ನ ಗೆಳೆಯರು,ସ୍କଟଲ୍ୟାଣ୍ଡର ସାଥୀଗଣ |
ಪೆನಿನ್ಸುಲರ್ ಅಭಿಯಾನ,ଉପଦ୍ୱୀପ ଅଭିଯାନ |
ಪೆನಿನ್ಸುಲರ್ ಯುದ್ಧ,ଉପଦ୍ୱୀପ ଯୁଦ୍ଧ |
ಪೆನ್ನಂಟ್,ପେନାଣ୍ଟ |
ಜನರ ಸನ್ನದು (=ರಾಷ್ಟ್ರೀಯ ಚಾರ್ಟರ್),ପିପୁଲ୍ସ ଚାର୍ଟର୍ (= ଜାତୀୟ ଚାର୍ଟର୍)
ಪೀಪಲ್ಸ್ ಫ್ರಂಟ್ (=ಜನಪ್ರಿಯ ಮುಂಭಾಗ),ଲୋକଙ୍କ ଆଗ (= ଲୋକପ୍ରିୟ ସାମ୍ନା)
ದ್ರೋಹ,ପରଫିଡି |
ಅವಧಿ,ସମୟ
ಅವಧಿ,ସମୟ
ಪರಿಧಿ,ପେରିଫେରୀ |
ಶಾಶ್ವತ ವಸಾಹತು,ସ୍ଥାୟୀ ସମାଧାନ |
ಶಾಶ್ವತ ಫೈಫ್,ଚିରାଚରିତ ଫିଫ୍ |
ಫ್ಯಾಲ್ಯಾಂಕ್ಸ್,ଫାଲାନକ୍ସ |
ಫ್ಯಾಲ್ಯಾಂಕ್ಸ್,ଫାଲାନକ୍ସ |
ಫೇರೋ,ଫ୍ରୋହ
ಪಿಕ್ಟೋಗ್ರಾಮ್,ପିକ୍ଟୋଗ୍ରାମ୍ |
ಪಿಕ್ಟೋಗ್ರಾಫ್,ଚିତ୍ର
ಪಿಕ್ಟೋಗ್ರಾಫ್,ଚିତ୍ର
ಯಾತ್ರಿಕ,ତୀର୍ଥଯାତ୍ରୀ
ಯಾತ್ರಿ ಪಿತಾಮಹರು,ତୀର୍ଥଯାତ୍ରୀ ପିତା |
ಸುಲಿಗೆ,ପିଲେଜ୍
ಸುಲಿಗೆ,ପିଲେଜ୍
ಕಂಬ,ସ୍ତମ୍ଭ
ಸ್ತಂಭ ಶಾಸನಗಳು (ಅಶೋಕನ),ସ୍ତମ୍ଭ ଏଡିଟସ୍ (ଅଶୋକର)
ಸ್ತಂಭ ಶಾಸನಗಳು (ಅಶೋಕನ),ସ୍ତମ୍ଭ ଏଡିଟସ୍ (ଅଶୋକର)
ಸ್ತಂಭ ಶಾಸನಗಳು (ಅಶೋಕನ),ସ୍ତମ୍ଭ ଏଡିଟସ୍ (ଅଶୋକର)
ಪೈರೇಟ್,ଡକାୟତି
ಪೈರೇಟ್,ଡକାୟତି
ಪಿಚ್ಡ್ ಯುದ್ಧ,ଯୁଦ୍ଧ
ಕಥಾವಸ್ತು,ଭୂଖଣ୍ଡ
ಪೋಲಿಸ್,ପୋଲିସ୍
ಪೋಲಿಸ್,ପୋଲିସ୍
ಪೊಲಿಟಾರ್ಚ್,ରାଜନୀତି
ರಾಜಕೀಯ ಏಜೆಂಟ್,ରାଜନ Political ତିକ ଏଜେଣ୍ଟ |
ರಾಜಕೀಯ ಆಶ್ರಯ,ରାଜନ Political ତିକ ଆଶ୍ରୟ |
ರಾಜಕೀಯ ನಿವಾಸಿ,ରାଜନ Political ତିକ ବାସିନ୍ଦା |
ರಾಜಕೀಯ ಭಯೋತ್ಪಾದನೆ,ରାଜନ Political ତିକ ଆତଙ୍କବାଦ |
ಚುನಾವಣಾ ತೆರಿಗೆ,ପୋଲ ଟ୍ୟାକ୍ସ
ಪಾಂಟೂನ್,ପଣ୍ଟୁନ୍ |
ಪ್ರೀಮಿಯರ್,ପ୍ରିମିୟର୍ |
ಪ್ರೀಮಿಯರ್,ପ୍ରିମିୟର୍ |
ಪ್ರೀಮಿಯರ್‌ಶಿಪ್,ପ୍ରିମିୟର୍ସିପ୍ |
ಅಧ್ಯಕ್ಷತೆ,ରାଷ୍ଟ୍ରପତି
ಅಧ್ಯಕ್ಷತೆ,ରାଷ୍ଟ୍ରପତି
ಅಧ್ಯಕ್ಷರು,ରାଷ୍ଟ୍ରପତି
ಅಧ್ಯಕ್ಷರು,ରାଷ୍ଟ୍ରପତି
ಪ್ರೆಸಿಡಿಯಮ್,ପ୍ରେସିଡିୟମ୍ |
ಪ್ರಧಾನ ಮಂತ್ರಿ,ପ୍ରଧାନ ମନ୍ତ୍ରୀ
ಪ್ರೈಮೊಜೆನಿಚರ್,ପ୍ରାଥମିକତା
ರಾಜಕುಮಾರ,ପ୍ରିନ୍ସ
ರಾಜಕುಮಾರ,ପ୍ରିନ୍ସ
ಪ್ರಿನ್ಸ್ ಬಿಷಪ್,ପ୍ରିନ୍ସ ବିଶପ୍ |
ಪ್ರಿನ್ಸ್ ಕನ್ಸೋರ್ಟ್,ପ୍ରିନ୍ସ କନସର୍ଟ |
ಪ್ರಿನ್ಸ್ ರೀಜೆಂಟ್,ପ୍ରିନ୍ସ ରେଜିଣ୍ଟ୍ |
ಪಿನ್ಸ್ ರೆಗ್ನೆಂಟ್,ପିନ୍ସ ରେଗନାଣ୍ଟ |
ಪ್ರಿನ್ಸೆಸ್ ರೀಜೆಂಟ್,ରାଜକୁମାରୀ ରେଜିଣ୍ଟ୍ |
ರಾಜಕುಮಾರಿ ರಾಯಲ್,ରାଜକୁମାରୀ ରୟାଲ୍ |
ಪ್ರಿನ್ಸಿಪಾಲಿಟಿ,ଆଚାର୍ଯ୍ୟ
ಪ್ರಿನ್ಸಿಪಾಲಿಟಿ,ଆଚାର୍ଯ୍ୟ
ಪ್ರಿನ್ಸಿಪಾಲಿಟಿ,ଆଚାର୍ଯ୍ୟ
ಬಹುಮಾನ,ପୁରସ୍କାର
ಬಹುಮಾನ,ପୁରସ୍କାର
ಪ್ರಶಸ್ತಿ ಹಣ,ପୁରସ୍କାର ରାଶି
ವೃತ್ತಿಪರ ಸೈನಿಕ,ବୃତ୍ତିଗତ ସ soldier ନିକ |
ಭರವಸೆ,ପ୍ରତିଜ୍ଞା
ಮುಂಚೂಣಿ ಕೋಟೆ,ପ୍ରମୋଣ୍ଟୋରୀ ଦୁର୍ଗ |
ರಕ್ಷಿಸಿ,ସଂରକ୍ଷଣ
ರಕ್ಷಿಸಿ,ସଂରକ୍ଷଣ
ರಕ್ಷಿಸಿ,ସଂରକ୍ଷଣ
ಆಶ್ರಿತ,ପ୍ରୋଟେଗେ |
ಮೂಲತತ್ವ,ପ୍ରୋଭାନ୍ସ |
ಮೂಲತತ್ವ,ପ୍ରୋଭାନ୍ସ |
ಮೂಲ ವ್ಯವಸ್ಥೆ,ପ୍ରୋଭାନ୍ସ ସିଷ୍ଟମ୍ |
ಪರ-ಜಿಯೋನಿಸ್ಟ್,ପ୍ରୋ-ଜିଓନିଷ୍ଟ |
ಸಾರ್ವಜನಿಕ ಶತ್ರು,ଜନସାଧାରଣ ଶତ୍ରୁ |
ಸಾರ್ವಜನಿಕ ಶತ್ರು,ଜନସାଧାରଣ ଶତ୍ରୁ |
ಪಂಕ್ಟೇಶನ್ಸ್,ବିରାମଚିହ୍ନ
ಪ್ಯೂನಿಕ್ ಯುದ್ಧಗಳು,ପନିକ ଯୁଦ୍ଧ |
ಪ್ಯೂರಿಟನ್,ପୁରାଣ
ಪುಟ್ಚ್,ପୁଚ୍
ಕ್ವಾಡ್ರಿಗಾ,କ୍ୱାଡ୍ରିଗା |
ಕ್ವಾಡ್ರುಪಲ್ ಮೈತ್ರಿ,ଚତୁର୍ଭୁଜ ମିଳିତତା |
ಕ್ವೇಕರ್,କ୍ୱାକର୍ |
ರಾಣಿ,ରାଣୀ
ರಾಣಿ ಪತ್ನಿ,ରାଣୀ କନସର୍ଟ |
ರಾಣಿ ವರದಕ್ಷಿಣೆ,ରାଣୀ
ಕ್ವೀಂಡಮ್,କୁଇଣ୍ଡୋମ୍ |
ಕ್ವೀಂಡಮ್,କୁଇଣ୍ଡୋମ୍ |
ರಾಣಿ ತಾಯಿ,ରାଣୀ ମାତା |
ರಾಣಿ ರೆಗ್ನೆಂಟ್,ରାଣୀ ପୁନର୍ବାର
ಕ್ವಿಸ್ಲಿಂಗ್,ପ୍ରଶ୍ନ
ಕ್ವಿಸ್ಲಿಂಗ್,ପ୍ରଶ୍ନ
ಬಾಡಿಗೆ ಬಿಟ್ಟು,ଭଡା ଛାଡନ୍ତୁ |
ಬತ್ತಳಿಕೆ,କ୍ୱିଭର୍ |
ಕ್ವೊ ವಾರೆಂಟೊ,Quo ୱାରେଣ୍ଟୋ |
ಜನಾಂಗ,ଦ ace ଡ଼ |
ಜನಾಂಗೀಯ ಮೇಲುಗೈ,ଜାତିଗତ ସର୍ବୋଚ୍ଚତା |
ರ್ಯಾಕ್,ଥାକ
ರ್ಯಾಕ್,ଥାକ
ದಾಳಿ,ରେଡ୍
ದಾಳಿ,ରେଡ୍
ರಾಂಪಾರ್ಟ್,ରାମପାର୍ଟ |
ರಾಂಪಾರ್ಟ್,ରାମପାର୍ଟ |
ದರೋಡೆಕೋರರು,ରାନ୍ସକ୍ |
ರಾನ್ಸಮ್,ମୁକ୍ତି
ರಾನ್ಸಮ್,ମୁକ୍ତି
ರಾವೇಜ್,ରାଗ
ರಾವಜಸ್,କ୍ଷତି
ಸಾಮ್ರಾಜ್ಯ,କ୍ଷେତ୍ର
ಹಿಂದಿನ ಸಿಬ್ಬಂದಿ,ପଛ ଗାର୍ଡ |
ಹಿಂದಿನ ಸಿಬ್ಬಂದಿ ಕ್ರಮ,ପଛ ଗାର୍ଡ କାର୍ଯ୍ୟ
ಬಂಡಾಯಗಾರ,ବିଦ୍ରୋହୀ
ಬಂಡಾಯ,ବିଦ୍ରୋହ
ಬಂಡಾಯದ ಗುರುತಿಸುವಿಕೆ,ବିଦ୍ରୋହର ସ୍ୱୀକୃତି |
ಪುನರ್ನಿರ್ಮಾಣ,ପୁନ ond ନିର୍ମାଣ
ವಿಚಕ್ಷಣ,ପୁନ onna ନିର୍ମାଣ
ಪುನರ್ನಿರ್ಮಾಣ,ପୁନ on ନିର୍ମାଣ
ರೆಕಾರ್ಡ್ ಮಾಡಿ,ରେକର୍ଡ କରନ୍ତୁ |
ದಾಖಲೆ ಕಚೇರಿ,ରେକର୍ଡ ଅଫିସ୍ |
ರೆಕಾರ್ಡ್ ನಿವೃತ್ತಿ,ଅବସର ଅବସର ରେକର୍ଡ କରନ୍ତୁ |
ಕೆಂಪು ಶರ್ಟ್‌ಗಳು,ନାଲି ସାର୍ଟ |
ಸುಧಾರಣೆ,ସଂସ୍କାର
ನಿರಾಶ್ರಿತ,ଶରଣାର୍ଥୀ
