Bengali,English
থার্মোডাইনামিক চক্র,Thermodynamic cycle
থার্মোডাইনামিক ডেটা,Thermodynamic data
থার্মোডাইনামিক ডেরিভেটিভ,Thermodynamic derivation
থার্মোডাইনামিক ডেরিভেটিভ,Thermodynamic derivative
থার্মোডাইনামিক ডায়াগ্রাম,Thermodynamic diagrams
থার্মোডাইনামিক ডিসোসিয়েশন ধ্রুবক,Thermodynamic dissociation constant
থার্মোডাইনামিক দক্ষতা,Thermodynamic effciency
রাষ্ট্রের থার্মোডাইনামিক সমীকরণ,Thermodynamic equation of state
থার্মোডাইনামিক ভারসাম্য,Thermodynamic equilibrium
থার্মোডাইনামিক অনুরণন,Thermodynamic fluctuations
থার্মোডাইনামিক পরিচয়,Thermodynamic identity
থার্মোডাইনামিক অসমতা,Thermodynamic inequality
থার্মোডাইনামিক আইন,Thermodynamic law
থার্মোডাইনামিক বিক্ষিপ্ততা তত্ত্ব,Thermodynamic perturbation theroy
থার্মোডাইনামিক সম্ভাবনা,Thermodynamic potential
থার্মোডাইনামিক সম্ভাবনা,Thermodynamic probability
থার্মোডাইনামিক প্রক্রিয়া,Thermodynamic process
থার্মোডাইনামিক বৈশিষ্ট্য,Thermodynamic property
থার্মোডাইনামিক পরিমাণ,Thermodynamic quantity
থার্মোডাইনামিক রিভার্সিবিলিটি,Thermodynamic reversibility
থার্মোডাইনামিক তাপমাত্রা,Thermodynamic scale of temperature
থার্মোডাইনামিক সিস্টেম,Thermodynamic system
থার্মোডাইনামিক পরিবর্তনশীল,Thermodynamic variable
তাপগতিগতভাবে বিপরীতমুখী,Thermodynamically reversible
তাপগতিবিদ্যা,Thermodynamics
থার্মোপ্লাস্টিক,Thermoelastic
থার্মোপ্লাস্টিক স্যাঁতসেঁতে,Thermoelastic damping
তাপগতিবিদ্যা সমস্যা,Thermoelastic problem
তাপ স্থিতিস্থাপকতা,Thermoelasticity
তাপবিদ্যুৎ,Thermoelectric
তাপবিদ্যুৎ সহগ,Thermoelectric coefficient
তাপবিদ্যুৎ প্রবাহ,Thermoelectric current
তাপবিদ্যুৎ চিত্র,Thermoelectric diagram
থার্মোইলেক্ট্রিক ঝামেলা,Thermoelectric disturbance
তাপবিদ্যুৎ প্রভাব,Thermoelectric effect
তাপবিদ্যুৎ সংযোগ,Thermoelectric function
তাপবিদ্যুৎ গ্যালভানোমিটার,Thermoelectric galvanometer
থার্মোইলেকট্রিক মাইক্রো রেফ্রিজারেন্ট,Thermoelectric microre frigerator
তাপ শক্তি মডিউল,Thermoelectric module
থার্মোইলেকট্রিক ঘটনা,Thermoelectric phenomenon
তাপবিদ্যুৎ শক্তি,Thermoelectric power
তাপবিদ্যুৎ ক্রম,Thermoelectric series
তাপবিদ্যুৎ ক্ষেত্র,Thermoelectric tensor
তাপবিদ্যুৎ থার্মোমিটার,Thermoelectric thermometer
থার্মোইলেকট্রিক-থার্মোমেট্রি,Thermoelectric thermometry
তাপবিদ্যুৎ ভালভ ড্যাম্পার,Thermoelectric valve manometer
তাপ শক্তি,Thermoelectricity
"থার্মোইলেকট্রিক, থার্মোইলিমেন্ট",Thermoelement (thermoelectric junction)
থার্মোফ্লাক্স,Thermoflux
থার্মো-ইলেক্ট্রোম্যাগনেটিক প্রভাব,Thermogalvanomagnetic effect
থার্মোগ্রাফ,Thermogram
"থার্মোগ্রাফার, থার্মোগ্রাফ",Thermograph
থার্মোরাইটিং,Thermography
তাপ জেট,Thermojet
থার্মোসেট,Thermojunction
থার্মোলুমিনেসেন্স,Thermolumine scence
তাপ চৌম্বক,Thermomagnetic
তাপ যান্ত্রিক প্রভাব,Thermomechnical effect
"থার্মোমিটার, থার্মোমিটার",Thermometer
থার্মোগ্রাফার,Thermometograph
তাপ পরিবাহিতা,Thermometric conductivity
থার্মাল ল্যাগ,Thermometric lag
তাপমাত্রা স্কেল,Thermometric scale
থার্মোমেট্রিক উপাদান,Thermometric substance
থার্মোমেট্রি,Thermometry
তাপ চালিকা শক্তি,Thermomotive force
"থার্মোনিউক্লিয়ার ইকুইপমেন্ট, থার্মাল নিউক্লিয়ার ইকুইপমেন্ট",Thermonuclear apparatus
"থার্মোনিউক্লিয়ার বোমা, তাপীয় পারমাণবিক বোমা",Thermonuclear bomb
"থার্মোনিউক্লিয়ার ডিভাইস, থার্মোনিউক্লিয়ার ডিভাইস",Thermonuclear device
"থার্মোনিউক্লিয়ার শক্তি, তাপীয় পারমাণবিক শক্তি",Thermonuclear energy
থার্মোফোন,Thermophone
ফসফরেসেন্স,Thermophospho rescence
তাপবিদ্যুৎ মরীচি,Thermopile
থার্মোপ্লাস্টিক,Thermoplastic
তাপ রিসিভার,Thermoreceptor
তাপ নিয়ন্ত্রণ,Thermoregulation
তাপ নিয়ন্ত্রক মাথা,Thermoregulator head
থার্মোরগুলেশন মেকানিজম,Thermoregulatory mechanism
তাপীয় রিলে,Thermorelay
থার্মোস,Thermos
থার্মোমিটার,Thermoscope
কঠিন তাপ,Thermosetting material
"থার্মোস্ফিয়ার, বাইরের বায়ুমণ্ডল",Thermosphere
তাপস্থাপক,Thermostat
তাপ স্টেবিলাইজার,Thermostat material
তাপ স্টেবিলাইজার রিলে,Thermostat relay
তাপ স্টেবিলাইজার সুইচ,Thermostatic switch
"তাপস্থাপক নিয়ন্ত্রিত, তাপস্থাপক নিয়ন্ত্রিত",Thermostatically controlled
তাপস্থাপক,Thermostatics
তাপমাত্রার ওঠানামা,Thermotaxis
তাপবিদ্যুৎ ভোল্টমিটার,Thermovoltmeter
থিটা-ফাংশন,Theta funciton
থিটা মেসন,Theta meson (meson)
থিটা-তাপ,Theta-temperature
থেভেনিন উপপাদ্য,Thevenin's theorem
পুরু ডাইপোল,Thick dipole
পুরু স্তর ক্যাপাসিটর,Thick film capacitor
পুরু লেন্স,Thick lens
পুরু আয়না,Thick miror
ম্যাক্রো উৎস,Thick source
ম্যাক্রো লক্ষ্য,Thick target
বেধ অনুপাত,Thickness ratio
আঙুল ionization চেম্বার,Thimble ionization chamber
আঙ্গুস্তান রূপ,Thimble shape
এরোফয়েল পাতলা করুন,Thin aerofoil
"পাতলা ফিল্ম, পাতলা স্তর",Thin film
পাতলা ফিল্ম সার্কিট,Thin film circuit
পাতলা স্তর সৌর কোষ,Thin film solar cell
পাতলা ফিল্ম ট্রানজিস্টর,Thin film transistor
বিরল আয়নকরণ,Thin ionisation
পাতলা লেন্স,Thin lens
পাতলা ছবির টিউব,Thin picture tube
পাতলা প্লেট,Thin plate
পাতলা উৎস,Thin source
পাতলা লক্ষ্য,Thin target
তৃতীয় কথোপকথনকারী,Third harmonic
তাপগতিবিদ্যার তৃতীয় সূত্র,Third law of thermodynamics
তৃতীয় গ্রেড,Third order
ত্রয়ী নীতি,Third order theory
টমাস ফার্মি পারমাণবিক মডেল,Thomas Fermi atom model
টমাস ফার্মি সমীকরণ,Thomas Fermi equation
থমসন সহগ,Thomson coefficient
বিক্ষিপ্তকরণের থমসন সহগ,Thomson coefficients of scattering
থমসন ইফেক্ট,Thomson effect
tomasini parabola,Thomson parabolas
থমসন বিক্ষিপ্ত,Thomson scattering
থোরিয়াম,Thorium
থোরিয়াম সিরিজ,Thorium series
চিন্তা পরীক্ষা,Thought experiment
"থ্রেড, থ্রেড, চুড়ি (স্ক্রু কী)",Thread
ত্রিপক্ষীয় সমস্যা,Three body problem
ত্রিবর্ণ পিকচার টিউব,Three colour picture tube
ত্রিবর্ণ ব্যবস্থা,Three colour system
স্টেরিওস্কোপিক দিক,Three dimensional frame-work
স্টেরিও ঝাঁঝরি,Three dimensional grating
স্টেরিও অসিলেটর,Three dimensional oscillator
ত্রি-ইলেক্ট্রোডি লেন্স,Three electrode lens
ত্রি-ইলেক্ট্রন বন্ড,Three electron bond
ত্রি কোণ অ্যান্টেনা,Three element antenna(=three element aerial)
ত্রয়ী বিন্দু প্রতিসাম্য,Three fold point symmetry
তিন রঙের পিকচার টিউব,Three gun colour picture tube
ট্রাইজাংশন ট্রানজিস্টর,Three junction transistor
ত্রিপ্রণায়ক পদ্ধতি,Three lead method
তিন-পর্যায়ের মাসার,Three level maser
"তিন-ফেজ ভারসাম্য, তিন-ফেজ ভারসাম্য",Three phase equilibrium
ত্রিকলা মোটর,Three phase motor
"Triphase সিস্টেম, Triphase সিস্টেম, Triphase সিস্টেম",Three phase system
তিন-ফেজ টাইপ,Three phase type
ত্রি-কোয়ান্টাম পরমাণু,Three quantum atom
ত্রি-কোয়ান্টাম অবস্থা,Three quantum state
"ত্রিতর তন্ত্র, ত্রিতর যন্ত্র",Three wire system
ত্রি-দেহ সংঘর্ষ,Three-body collision
তিন-পর্যায়ের লেজার,Three-level laser
ট্রিপল অল্টারনেটর,Three-phase alternator
ট্রিপল স্রোত,Three-phase current
ট্রিপল পয়েন্ট বিনিময়,Three-point cross
ট্রিপ বাধা,Three-way stopcock
"sill, range",Threshold
সিল ঘনত্ব,Threshold concentration
সিল ডিটেক্টর,Threshold detector
"সিল ডোজ, সিল ডোজ",Threshold dose
দরজা শক্তি,Threshold energy
থ্রেশহোল্ড ফ্রিকোয়েন্সি,Threshold frequency
সিল আলোকসজ্জা,Threshold illuminance
শ্রবণের থ্রেশহোল্ড,Threshold of audibility
শ্রবণ পরিসীমা,Threshold of hearing
দিল্লির সম্ভাবনা,Threshold potential
"সিল টিউব, শিয়ারিং টিউব",Threshold tube (=clipper tube)
থ্রেশহোল্ড মান,Threshold value
তীব্রতা থ্রেশহোল্ড,Threshold-intensity
ভোকাল মাইক্রোফোন,Throat microphone
বিরোধী প্রতিরোধী,Throttle
ভালভ বন্ধ করুন,Throttle valve (throttling)
প্রতিরোধের প্রক্রিয়া,Throttling process
ধারাবাহিক প্রবাহ,Through flowing stream
ক্রমাগত অপারেটর,Through operator
"অভিক্ষেপ, ড্রপ",Throw
"খোঁচা, খোঁচা",Thrust
খোঁচা বুস্ট,Thrust augmentation
খোঁচা চেম্বার,Thrust chamber
থ্রাস্ট সহগ,Thrust coefficient
খোঁচা পরিশোধন সহগ,Thrust correction factor
খোঁচা ক্ষতি,Thrust decay
খোঁচা সমতা,Thrust equalizer
থ্রাস্ট গেজ,Thrust gauge
খোঁচা লোড হচ্ছে,Thrust loading
খোঁচা মিসলাইনমেন্ট,Thrust misalignment
খোঁচা আউটপুট,Thrust output
খোঁচা বিপরীত,Thrust reversal
খোঁচা পচনকারী,Thrust spoiler
খোঁচা গঠন,Thrust structrue
থ্রাস্ট টার্মিনাল সরঞ্জাম,Thrust termination equipment
থ্রাস্ট গেজ,Thrustmeter
"থ্রাস্ট-ফোর্স-টর্কমিটার, থ্রাস্টর্ক",Thrustorq
বজ্র মেঘ,Thunder cloud
বজ্রঝড়,Thunder storm
বজ্রপাত,Thunderbolt
থাইরাট্রন,Thyratron
থাইরাট্রন প্রতীক,Thyratron inverter
থাইরাট্রন টাইমার,Thyratron time base
থাইরিস্টর,Thyristor
রাশিফল পুনর্নবীকরণ,Tickler coil
কম বৃষ্টিপাত এলাকা,Tickler field (=perturbing field)
"বন্ড তার, সংযোগকারী তার",Tie wire
অধিভুক্ত চাপ,Tied arch
ফ্রিকোয়েন্সি নির্দেশ বিন্দু,Tiedown point
টাইট প্রান্তিককরণ,Tight alignment
টাইট বন্ড আনুমানিক,Tight binding approximation
এককেন্দ্রিক যুগল,Tight coupling (=heavy coupling)
শক্তভাবে আবদ্ধ অবস্থা,Tightly bound state
বংশদ্ভুত কোণ,Till angle
ফেরত সীমা,Tilt boundary
অভিযোজন পরিশোধক,Tilt mixer
নেট অ্যান্টেনা,Tilted aerial (=tilted antenna)
nat অক্ষ,Tilted axis
ইলেক্ট্রোস্কোপ,Tilted electroscope
অভিনন্দন,Tilting
শব্দ গুণমান,Timbre
"সময়, সময়কাল, সময়কাল",Time
সময় গতি অধ্যয়ন,Time and motion study
সময় এবং সময় স্কেল,Time and time-keeping
সময় বিপরীত সূত্র,Time antithesis
সময় মানে,Time average
সময় অক্ষ,Time axis
সময়রেখা,Time base
টাইমার জেনারেটর,Time base generator
সময়ের তুলনার ফ্যাক্টর,Time comparability factor
সময় স্লট,Time constant
টাইমার পালস,Time control pulse (=trigger timming pulse)
সময় বৃদ্ধি,Time delation
সময় বিলম্ব বৈশিষ্ট্য,Time delay characteristics
সময় বিলম্ব প্রভাব,Time delay effect
কল বিলম্ব রিলে,Time delay relay
কালো নির্ভরতা,Time dependence
সময় নির্ভরশীল,Time dependent
সময় নির্ভরশীল বেগ,Time dependent velocity
সময় ডেরিভেটিভ,Time derivative
সময় দূরত্ব বক্ররেখা,Time distance curve
স্থানান্তর,Time division
সময় বিভাগ মাল্টিপ্লেক্সিং,Time division multiplexing
সময় অনুমান,Time estimate
সময়কাল,Time gap
"টাইম গেট, টাইম গেট",Time gate
"সময় স্বাধীন, সময় নির্ভর",Time independent
সময় অবিচ্ছেদ্য,Time integral
সময়ের ব্যবধান,Time interval
কল জিটার,Time jitter
দেরী সময় দেরী,Time lag
সময় লাইন,Time line
সময় ব্যবস্থাপনা,Time management
সময় চিহ্নিতকারী,Time marker
সময় মাল্টিপ্লেক্স,Time multiplex
কল ডিভিশন মাল্টিপ্লেক্স,Time multiplexed signal
সময় মাল্টিপ্লেক্সিং,Time multiplexing
ফ্লাইট সময় পদ্ধতি,Time of flight method
"ফ্লাইট টাইম স্পেকট্রোমিটার, ফ্লাইট টাইম স্পেকট্রোমিটার, ফ্লাইট টাইম স্পেকট্রোমিটার",Time of fllight spectrometer
বাকি সময়,Time of relaxation
বিশ্রামের সময় প্রভাব,Time of relaxation effect
ফলো-আপ সময়,Time of reverberation
কম্পন সময়,Time of vibration
সময় পথ,Time path
সমসাময়িক শিল্প,Time phase
কালো আউট,Time quenching
কালানুক্রমিক অপারেশন,Time reversal operation
কালানুক্রমিক পরীক্ষা,Time reversal test
সময় ব্যবস্থা,Time sharing system
সময় ইউনিট,Time unit
এনট্রপির সময়-প্রকরণ,Time variation of entropy
সময় পরিবর্তনশীল গতি,Time varying motion
সময়-ক্রিয়াকলাপের পণ্য,Time-activity product
সময়ের উপাদান,Time-component
সময়-সমন্বয়,Time-coordinate
সময় নির্ভর কাঠামো সমীকরণ,Time-dependent constitutive equation
সময় নির্ভর প্রক্রিয়া,Time-dependent process
সময় নির্ভর সম্পত্তি,Time-dependent properties
পোস্ট বন্ধ সময়,Time-independent term
টাইমিং রিলে,Time-marking relay
সময়কাল পরিমাপ,Time-metering
পালস টাইমিং মড্যুলেশন,Time-modulation (=pulse time modulation)
এভিয়েশন টাইমিং অ্যাপ্লায়েন্স,Time-of flight' instrument
হার,Time-rate
সময় গণনা,Time-reckoning
গতি কমে,Time-retardation
সময় স্কেল,Time-scale
সময় ক্রম,Time-sequence
সময় সিরিজ,Time-series
সময় সিরিজ বিশ্বাস,Time-series data
"সময় নিয়ন্ত্রক, টাইমার",Timer
"সময় পরিমাপ, সময় সমন্বয়",Timing
"টাইম অ্যাডজাস্টার সার্কিট, টাইম অ্যাডজাস্টার সার্কিট",Timing circuit
সময় নিয়ন্ত্রণ প্রক্রিয়া,Timing mechanism
সময় সংকেত,Timing ring
কল সংকেত,Timing signal
সময় পরিমাপের পথ,Timing track
সময় নির্ধারণ ইউনিট,Timing unit
টিনের বোঝা,Tin lode
tinconal,Tinconal (alloy)
টিনসেল,Tinsel
সমালোচনামূলক অক্ষর,Tint of passage
ব্যারোমিটার,Tintometer
অনেক সালাম,Tip rake
খুবই সন্দিহান,Tip vortex
অনি উত্তান,Tip-off
টিএম মোড,TM mode
টিএম তরঙ্গ,TM wave
টর্সনাল দোলন,To and fro twisting movement
ওরিয়েন্টিং পয়েন্টার,To-from indicator
টগল সুইচ,Toggle switch
বন্ধন,Toise (unit)
"toleration, toleration",Tolerance
সহনীয় ডোজ সহনীয় ডোজ,Tolerance dose
সহনশীলতা ব্যবধান,Tolerance interval
সহনীয় মেঝে,Tolerance level
"সহনশীলতার সীমা, সহনশীলতার সীমা",Tolerance limit
ফি লাইন,Toll line
কর্তব্য ফাঁদ,Toll network (=subscription network)
ছেদকারী পথ,Tomodromic course
টন,Ton
কুলিং টন,Ton of refrigeration
"টোন, টোন, ইমেজ",Tone
টোন কমপেনসেটেড লাউডনেস কন্ট্রোলার,Tone compensated volume control
টোন কন্ট্রোলার,Tone control
আইসোমেট্রিক প্লেসার,Tone localizer (=equisignal localizer)
vowel reversal,Tone reversal
ইমেজ স্কেল,Tone-scale
"টনেজ, লোড",Tonnage
মেট্রিক টন,Tonne
টোনোমিটার,Tonometer
"দাঁতযুক্ত চাকা, দাঁতযুক্ত চাকা",Toothed wheel
শীর্ষ,Top
শীর্ষ অ্যান্টেনা,Top aerial (=top antenna)
শীর্ষ কোর,Top flange
চুড়ি বল প্লাগ,Top force plug
চুড়ি বল plunger,Top force plungere
শীর্ষ ওজনযুক্ত অ্যান্টেনা,Top loaded antenna
শীর্ষ কোয়ার্ক শীর্ষ কোয়ার্ক,Top quark
ওভার স্পিন,Top spin
শীর্ষ ওজনযুক্ত অ্যান্টেনা,Top-capacitor antenna (=top loaded antenna)
ওভারহেড উল্লম্ব অ্যান্টেনা,Top-loaded vertical antenna
টপোগন লেন্স,Topogon lens
টপোলজিকাল গ্রুপ,Topological group
টপোলজিকাল পণ্য,Topological product
টপোলজিকাল জনসংখ্যা,Topological space
সামনের অংশ,Topple
টরিক লেন্স,Toric lens
টরয়েড,Toroid
তোরিদেই,Toroidal
toridy কোর,Toroidal core
টরিডি লেন্স,Toroidal lens
torridi সংকোচন,Toroidal pinches
toroidi solenoid,Toroidal solenoid
"টর্ক, খিঁচুনি",Torque (moment of force)
টর্ক গেজ,Torquementer
সফর,Torr
টরিসেলি উপপাদ্য,Torricelli's theorem
টরিসেলিয়ান আইন,Torricellian law
টরসিলারি টিউব,Torricellian tube
টরসিলারি ভ্যাকুয়াম,Torricellian vacuum
"খিঁচুনি, খিঁচুনি, খিঁচুনি",Torsion
টর্শন ওজনকারী,Torsion balance
টর্শন বিন্দু,Torsion constant
টর্শন কাপলিং,Torsion couple
টর্শন সিসমোলজিস্ট,Torsion seismograph
"ডিটোনেশন ডায়নামোমিটার, টরশন ডায়নামোমিটার",Torsion-dynamometer
বাঁকানো বাঁক,Torsional bending
টুইস্টেড কাপলিং,Torsional couple
টরসিয়াল স্থানচ্যুতি,Torsional displacement
ফ্রিকোয়েন্সি ফ্রিকোয়েন্সি,Torsional frequency
ডিফিউসিভ ম্যাগনেটোডাইনামিক তরঙ্গ,Torsional magneto hydrodynamic wave
টর্সনাল দোলন,Torsional oscillation
পুরু দৃঢ়তা,Torsional rigidity
মোটা শিয়ার,Torsional shear
"টর্সনাল বিকৃতি, তির্যক বিকৃতি",Torsional strain
টর্সনাল স্ট্রেস,Torsional stress
অ্যামিগডালা তত্ত্ব,Torsional theory of sunspot
টর্সনাল কম্পন,Torsional vibration
মোচড় তরঙ্গ,Torsional wave
"ইলেক্ট্রোমিটার, ক্রোনোমিটার",Torsionmenter
"যোগ, যোগফল (সম্পাদনা), সমগ্র, সম্পূর্ণ (v.)।",Total
সামগ্রিক শোষণ সহগ,Total absorption coefficient
ইন্টিজার মোমেন্টাম কোয়ান্টাম সংখ্যা,Total angular momentum quantum number
নিখুঁত উজ্জ্বলতা,Total brightness
সম্পূর্ণ সংঘর্ষ,Total collision
পরম রূপান্তর সহগ,Total conversion coefficient
"নিখুঁত বক্রতা, গাউস বক্রতা",Total curvature (=Gauss curvature)
সম্পূর্ণ ডেরিভেটিভ,Total derivative
নিখুঁত পার্থক্য,Total differential
পরম দ্রবীভূত ধ্রুবক,Total disintegration constant
মোট অন্ধকার,Total eclipse
মোট বৈদ্যুতিক শক্তি,Total electric force
পূর্ণ শক্তি,Total energy
সম্পূর্ণ বিলুপ্তি,Total extinction
পরম বিলুপ্তি সহগ,Total extinction coefficient
সম্পূর্ণ উচ্চারণ,Total fluctuation
সম্পূর্ণ বিনামূল্যে শক্তি,Total free energy
মোট ঘর্ষণীয় ট্র্যাকশন,Total frictional drag
সম্পূর্ণ তাপ ফাংশন,Total heat function
সম্পূর্ণ তাপ স্থানান্তর,Total heat transfer
সামগ্রিক সূচক,Total index
পূর্ণ অভ্যন্তরীণ প্রতিফলন,Total internal reflection
সম্পূর্ণ উদ্ধৃতি,Total loading
পরম চাপ,Total pressure
পরম কোয়ান্টাম সংখ্যা,Total quantum number
সম্পূর্ণ বিকিরণ,Total radiation
মোট বিকিরণ হাইগ্রোমিটার,Total radiation pyrometer
মোট প্রতিফলন,Total reflection
সম্পূর্ণরূপে আবদ্ধ,Totally bounded
সম্পূর্ণ অধ্যুষিত জনসংখ্যা,Totally charged space
দ্বিপদ পুনর্মিলন,Tow-body recombination
কলাম অ্যান্টেনা,Tower antenna
টাউনসেন্ড আওয়াদ,Townsend avalanche
টাউনসেন্ড বৈশিষ্ট্য,Townsend characterisitc
টাউনসেন্ড সহগ,Townsend coefficient
টাউনসেন্ড নিমজ্জন,Townsend discharge
townsend ionization,Townsend ionizaiton
"ট্রেস করা, ট্রেস করা (না, ), ছিদ্র করা (না, ), ট্রেস করা (ক্রিয়া, )",Trace
ল্যাশ উপাদান,Trace element
ঘূর্ণন প্রক্রিয়া ট্রেস,Trace rotation system
"ট্রেসার, লাইসেন্সকারী",Tracer
অনুমতিমূলক পদ্ধতি,Tracer method
প্রোগ্রাম ডায়াগনস্টিক রুটিন,Tracing routine
"ফুটো, পথ",Track
লিক বিকৃতি,Track distortion
দূরত্ব কমান,Track in (=dolly in)
"ফুটো দৈর্ঘ্য, ফুটো দৈর্ঘ্য",Track length
দূরত্ব বৃদ্ধি,Track out (=dolly out)
বৃত্তাকার ফুটো,Track taper
নির্দেশিকা,Track-command guidance
সম্মতি,Tracking
সম্মতি,Tracking (of circuit)
অনুসরণকারী সার্কিট,Tracking circuit
পিছনের শট,Tracking shot (=follow shot)
ট্র্যাকিং টেলিস্কোপ,Tracking telescope
সুবিধাজনক ফর্ম,Tractable form
কর্ড অ্যান্টিসেন্টার,Tractrix
অনুগামী প্যানেল,Trailing blade coater
পালস শেষ সময়,Trailing edge pulse-time
পিছনে শূন্য,Trailing zero
অনুগামী অ্যান্টেনা,Trailling antenna
আবেগ চেইন,Train of impulses
তরঙ্গাবলী,Train of waves
"trajectory, trajectory, trajectory",Trajectory
ট্র্যাজেক্টরি আর্টস,Trajectory phases
ট্রানজিশনাল ডেটা,Transaction data
পরস্পর নির্ভরতা,Transadmittance
বীজগণিতের ফাংশন,Transcendental function
"রিসিভার, ট্রান্সসিভার",Transciever
আন্তঃপরিবাহিতা,Transconductance
প্রতিলিপি,Transcriber
প্রতিলিপি,Transcription
ট্রান্সডুসার লাভ,Transducer gain
ট্রান্সডুসার সন্নিবেশ লাভ,Transducer insertion gain
ট্রান্সডুসার সন্নিবেশ ক্ষতি,Transducer insertion loss
"ট্রান্সডুসার ক্ষতি, ট্রান্সডুসার ধ্বংস",Transducer loss
চৌম্বক পরিবর্ধক,Transductor amplifier (=magnetic)
ট্রানসেক্ট,Transect
স্থানান্তর বৈশিষ্ট্য,Transfer characteristic
স্থানান্তরিত পরিবাহিতা,Transfer conductance
ডিফারেনশিয়াল ধ্রুবক,Transfer constant
স্থানান্তরিত বর্তমান,Transfer current
উপবৃত্তাকার স্থানান্তর,Transfer ellipse
স্থানান্তর সমীকরণ,Transfer equation
তরল ফাংশন,Transfer function
স্থানান্তর গ্লাস,Transfer glass
ডিফারেনশিয়াল প্রতিবন্ধকতা,Transfer impedance
স্থানান্তর নির্দেশ,Transfer instruction
স্থানান্তর কী,Transfer key
স্থানান্তর লাইন,Transfer line
স্থানান্তর পদ্ধতি,Transfer method
বদলি তালিকা,Transfer needle
ditel-স্থানান্তর,Transfer of detail
স্থানান্তর ফলক কৌশল,Transfer plate technique
স্থানান্তর বিবরণ,Transfer pore
স্থানান্তর-মূল্য মডেল,Transfer-cost pattern
প্রকরণ,Transform
"রূপান্তর, রূপান্তর",Transformation
রূপান্তর ধ্রুবক,Transformation constant
রূপান্তর সমীকরণ,Transformation equation
রূপান্তর সূত্র,Transformation formula
ত্বরণ রূপান্তর,Transformation of acceleration
বৈদ্যুতিক ক্ষেত্রের রূপান্তর,Transformation of electric field
শক্তির রূপান্তর,Transformation of energy
ভেক্টর রূপান্তর,Transformation of vector
বেগ রূপান্তর,Transformation of velocity
রূপান্তর সময়,Transformation period
ফলাফল অনুপাত,Transformation ratio
রূপান্তর নীতি,Transformation theory
"ট্রান্সফরমার, ট্রান্সফরমার",Transformer
ট্রান্সফরমার পরিবর্ধক,Transformer amplitude
ট্রান্সফরমার কাপলিং,Transformer coupling
হাইব্রিড সেট,Transformer hybrid (=hybrid set)
"ট্রান্সফরমার তেল, রূপান্তরিত তেল",Transformer oil
ট্রান্সফরমার ওয়েভ ব্রেকার,Transformer wave guide
রূপান্তর,Transforming
রূপান্তর প্রিন্টার,Transforming printer
ক্যাপাসিটিভ বর্তমান,Transient current
ক্যাপাসিটিভ বর্তমান অনুপাত,Transient current ratio
"ক্ষণস্থায়ী বিকৃতি, স্বল্পমেয়াদী বিকৃতি",Transient distortion
ক্ষণস্থায়ী প্রভাব,Transient effect
স্বল্পমেয়াদী ভারসাম্য,Transient equilibrium
ক্ষণস্থায়ী মাধ্যম,Transient medium
ক্ষণস্থায়ী মোজাইক,Transient mosaic
ক্ষণস্থায়ী সমস্যা,Transient problem
ক্ষণস্থায়ী প্রতিক্রিয়া,Transient response
ক্ষণস্থায়ী অবস্থা,Transient state
অস্থায়ী পোস্ট,Transient term
ক্ষণস্থায়ী কম্পন,Transient vibration
"মুহূর্ত, ক্ষণস্থায়ী",Transients
ট্রানজিস্টর,Transistor
ট্রানজিস্টর আলফা,Transistor alpha
ট্রানজিস্টর পরিবর্ধক,Transistor amplifier
ট্রানজিস্টর অসিলেটর,Transistor oscillator
ট্রানজিস্টরাইজড,Transistorized
ট্রানজিস্টরাইজড সরঞ্জাম,Transistorized equipment
ট্রানজিস্টরাইজড মাইক্রোফোন,Transistorized microphone
"মেরিডিয়ান স্থানান্তর, সংক্রমণ",Transit
ট্রানজিট অক্ষ,Transit axis
মেরিডিয়ান,Transit circle
মেরিডিয়ান,Transit instrument
সরানো সময় মড্যুলেশন,Transit itme modulation
"উল্লম্ব থিওডোলাইট, মেরিডিয়ান, থিওডোলাইট",Transit theodolite
ছাড়ার সময়,Transit time
প্রস্থান সময় সংশোধন,Transit time correction
ট্রানজিট সময় মোড,Transit time mode
সংক্রমণ,Transition
পরিবর্তনের প্রভাব,Transition effect
রূপান্তর উপাদান,Transition element
ট্রানজিশনাল এনার্জি ফ্লোর,Transition enegry level
রূপান্তর শক্তি,Transition energy
রূপান্তর প্রবাহ,Transition flow
রূপান্তর ফ্রিকোয়েন্সি,Transition frequency
রূপান্তর স্তর,Transition layer
রূপান্তর ম্যাট্রিক্স,Transition matrix
রূপান্তর ধাতু,Transition metal
রূপান্তর মুহূর্ত,Transition moment
ফরম্যাট-ইনস্ট্যান্স-ট্রানজিশন,Transition of formant frequency
সংক্রামক,Transition operator
রূপান্তর বিন্দু,Transition point
সংক্রমণের সম্ভাবনা,Transition probability
সংক্রমণ বিকিরণ,Transition radiation
সংক্রমণ প্রতিরোধের,Transition resistrance
রূপান্তর পর্যায়,Transition state
উত্তরণবাদ,Transition state theory
স্থানান্তর তাপমাত্রা,Transition temperature
ট্রানজিশন টাইপ নীহারিকা,Transition type nebula
ট্রানজিটিভ বক্ররেখা,Transitional curve
রূপান্তর উপাদান,Transitional element
শক্তি স্থানান্তর,Transitional energy
রূপান্তর শক্তি সমতল,Transitional energy level
স্থানীয় বিভাগ ফাংশন,Transitional partition function
রূপান্তর জোন,Transitional zone
ক্ষণস্থায়ী,Transitory
ক্ষণস্থায়ী যৌগ,Transitory compound
