Telugu,Tamil
సంతకం విశ్లేషణ,கையொப்ப பகுப்பாய்வு
సంతకం పరీక్ష,கையொப்ப சோதனை
సైన్ బిట్,பிட் கையொப்பமிடுங்கள்
సైన్ క్యారెక్టర్,எழுத்து எழுத்து
సైన్ కండిషన్,கையொப்பமிடல்
సంతకం అంకె,கையொப்பம் இலக்க
సంతకం చేసిన బైనరీ,கையொப்பமிடப்பட்ட பைனரி
సంతకం చేసిన ఫీల్డ్,கையொப்பமிடப்பட்ட புலம்
"సంతకం చేసిన పరిమాణం
 ప్రాతినిథ్యం","கையொப்பமிடப்பட்ட அளவு
 பிரதிநிதித்துவம்"
"సంతకం చేసిన ప్యాకెట్
 దశాంశం","கையொப்பமிடப்பட்ட பாக்கெட்
 தசம"
ముఖ్యమైన అంకె,குறிப்பிடத்தக்க இலக்க
"ముఖ్యమైన అంకె
 అంకగణితం","குறிப்பிடத்தக்க இலக்க
 எண்கணித"
ముఖ్యమైన సంఖ్య,குறிப்பிடத்தக்க எண்ணிக்கை
ముఖ్యమైన విరామం,குறிப்பிடத்தக்க இடைவெளி
సంకేత పరిమాణం,கையொப்பம் அளவு
సైన్ స్థానం,கையொப்ப நிலை
సిలికాన్ చిప్,சிலிக்கான் சிப்
సిలికాన్ గేట్,சிலிக்கான் கேட்
ఇలాంటి చెట్లు,ஒத்த மரங்கள்
సాధారణ బఫరింగ్,எளிய இடையக
సాధారణ పరిస్థితి,எளிய நிலை
సాధారణ సూచన,எளிய வழிமுறை
"సాధారణ సూచన
 బహుళ డేటా","எளிய வழிமுறை
 பல தரவு"
సాధారణ పరామితి,எளிய அளவுரு
"సాధారణ సమానత్వం
 తనిఖీ","எளிய சமத்துவம்
 காசோலை"
సింప్లెక్స్ ఛానల్,சிம்ப்ளக்ஸ் சேனல்
సింప్లెక్స్ సర్క్యూట్,சிம்ப்ளக்ஸ் சுற்று
సింప్లెక్స్ కోడ్,சிம்ப்ளக்ஸ் குறியீடு
"సింప్లెక్స్
 కమ్యూనికేషన్","சிம்ப்ளக்ஸ்
 தொடர்பு"
సింప్లెక్స్ పద్ధతి,சிம்ப்ளக்ஸ் முறை
సింప్లెక్స్ సిస్టమ్,சிம்ப்ளக்ஸ் சிஸ்டம்
"సింప్లెక్స్
 ప్రసార","சிம்ப்ளக்ஸ்
 பரவும் முறை"
సిమ్‌స్క్రిప్ట్,சிம்ஸ்கிரிப்ட்
"అనుకరణ
 భాష","உருவகப்படுத்துதல்
 மொழி"
సిమ్యులేటర్,சிமுலேட்டர்
"ఏకకాలంలో
 యాక్సెస్","ஒரே நேரத்தில்
 அணுகல்"
"ఏకకాలంలో
 కంప్యూటర్","ஒரே நேரத்தில்
 கணினி"
"ఏకకాల ఇన్పుట్
 అవుట్పుట్","ஒரே நேரத்தில் உள்ளீடு
 வெளியீடு"
"ఏకకాలంలో
 ఆపరేషన్","ஒரே நேரத்தில்
 செயல்பாடு"
"ఏకకాలంలో
 ప్రాసెసింగ్","ஒரே நேரத்தில்
 செயலாக்கம்"
"ఏకకాలంలో
 ప్రసార","ஒரே நேரத்தில்
 பரவும் முறை"
ఒకే చిరునామా,ஒற்றை முகவரி
"ఒకే చిరునామా
 కోడ్","ஒற்றை முகவரி
 குறியீடு"
"ఒకే చిరునామా
 సూచన","ஒற்றை முகவரி
 வழிமுறைகள்"
"ఒకే చిరునామా
 సందేశం","ஒற்றை முகவரி
 செய்தி"
"సింగిల్ అసైన్‌మెంట్
 భాష","ஒற்றை பணி
 மொழி"
సింగిల్ బఫరింగ్,ஒற்றை இடையக
సింగిల్ సర్క్యూట్,ஒற்றை சுற்று
సింగిల్ సైకిల్ కీ,ஒற்றை சுழற்சி விசை
"సింగిల్ డొమైన్
 నెట్‌వర్క్","ஒற்றை டொமைன்
 வலைப்பின்னல்"
ఒకే లోపం,ஒற்றை பிழை
"సింగిల్ ఫ్రీక్వెన్సీ
 సిగ్నలింగ్","ஒற்றை அதிர்வெண்
 சிக்னல்"
"ఒకే సూచన
 బహుళ డేటా","ஒற்றை வழிமுறை
 பல தரவு"
"ఒకే పొడవు
 పని","ஒற்றை நீளம்
 வேலை"
"ఒకే కార్యాలయం
 మార్పిడి","ஒற்றை அலுவலகம்
 பரிமாற்றம்"
"సింగిల్ ఒపెరాండ్
 చిరునామా","ஒற்றை செயல்பாடு
 முகவரி"
"సింగిల్ ఒపెరాండ్
 సూచన","ஒற்றை செயல்பாடு
 வழிமுறைகள்"
ఒకే ఆపరేషన్,ஒற்றை செயல்பாடு
"సింగిల్ పాస్
 ప్రోగ్రామ్","ஒற்றை பாஸ்
 திட்டம்"
"సింగిల్ పాయింట్
 గ్రౌండ్","ஒற்றை புள்ளி
 தரையில்"
ఒకే ఖచ్చితత్వం,ஒற்றை துல்லியம்
సింగిల్ సెటప్,ஒற்றை அமைப்பு
"సింగిల్ షీట్
 దాణా","ஒற்றை தாள்
 உணவு"
సింగిల్ షాట్ సర్క్యూట్,ஒற்றை ஷாட் சுற்று
"సింగిల్ సైడ్ బ్యాండ్
 ప్రసార","ஒற்றை பக்க இசைக்குழு
 பரவும் முறை"
ఒకే దశ,ஒற்றை படி
"ఒకే దశ
 ఆపరేషన్","ஒற்றை படி
 செயல்பாடு"
సింగిల్ థ్రెడింగ్,ஒற்றை த்ரெட்டிங்
ఒకే నిలువు కీ,ஒற்றை செங்குத்து விசை
సింగిల్ లింక్డ్ లిస్ట్,ஒற்றை இணைக்கப்பட்ட பட்டியல்
సింక్ కరెంట్,மின்னோட்டம் மூழ்கும்
మునిగిపోతున్న సాంకేతికత,மூழ்கும் நுட்பம்
"ఒకే పొడవు
 పని","ஒற்றை நீளம்
 வேலை"
ఆరు బిట్ బైట్,ஆறு பிட் பைட்
ఆరు అంకెల అనువాదం,ஆறு இலக்க மொழிபெயர்ப்பு
సైజింగ్,அளவிடுதல்
అస్థిపంజర కోడ్,எலும்பு குறியீடு
వక్ర పాత్ర,வளைவு எழுத்து
వక్రీకృత ఓవర్లోడ్,வளைந்த அதிக சுமை
"వక్రీకృత చెట్టు
 (= అసమతుల్య
 చెట్టు)","வளைந்த மரம்
 (= சமநிலையற்றது
 மரம்)"
వక్రీకృత వైఫల్యం,வளைவு தோல்வி
దాటవేయి,தவிர்க்கவும்
కోడ్ దాటవేయండి,குறியீட்டைத் தவிர்க்கவும்
జెండాను దాటవేయండి,கொடியைத் தவிர்க்கவும்
సూచనలను దాటవేయండి,அறிவுறுத்தலைத் தவிர்க்கவும்
కీని దాటవేయి,விசையைத் தவிர்க்கவும்
దాటవేయడం,ஸ்கிப்பிங்
"సీక్వెన్షియల్ దాటవేయి
 యాక్సెస్ పద్ధతి","தொடர்ச்சியைத் தவிர்க்கவும்
 அணுகல் முறை"
స్లాక్ బైట్,ஸ்லாக் பைட்
బానిస కంప్యూటర్,அடிமை கணினி
బానిస యంత్రం,அடிமை இயந்திரம்
బానిస మోడ్,அடிமை பயன்முறை
బానిస స్టేషన్,அடிமை நிலையம்
బానిస గొట్టం,அடிமை குழாய்
స్లీవ్ రేట్,கசிவு விகிதம்
స్లైస్,துண்டு
స్లైస్ ఆర్కిటెక్చర్,துண்டு கட்டமைப்பு
స్లైసర్,ஸ்லீசர்
స్లైసింగ్,துண்டு துண்டாக
వాలు ఈక్వలైజర్,சாய்வு சமநிலைப்படுத்தி
స్లాట్,ஸ்லாட்
స్లాట్ యాంటెన్నా,ஸ்லாட் ஆண்டெனா
స్లాట్ రీడర్,ஸ்லாட் ரீடர்
నెమ్మదిగా మరణం,மெதுவான மரணம்
నెమ్మదిగా నిల్వ,மெதுவான சேமிப்பு
నెమ్మదిగా సమయ స్కేల్,மெதுவான நேர அளவு
"చిన్న స్థాయి
 అనుసంధానం","சிறிய அளவு
 ஒருங்கிணைப்பு"
స్మార్ట్ యంత్రాలు,ஸ்மார்ட் இயந்திரங்கள்
స్మార్ట్ టెర్మినల్,ஸ்மார்ட் முனையம்
S- మోడ్ రికార్డ్,எஸ்-பயன்முறை பதிவு
పొగ పరీక్ష,புகை சோதனை
సున్నితమైన డేటా,மென்மையான தரவு
సున్నితంగా,மென்மையான
స్మడ్జ్,ஸ்மட்ஜ்
స్నాప్ షాట్,ஸ்னாப் ஷாட்
స్నాప్‌షాట్ డీబగ్,ஸ்னாப்ஷாட் பிழைத்திருத்தம்
స్నాప్‌షాట్ డంప్,ஸ்னாப்ஷாட் டம்ப்
"స్నాప్‌షాట్
 ప్రోగ్రామ్","ஸ்னாப்ஷாட்
 திட்டம்"
స్నీక్ కరెంట్,மின்னோட்டம்
స్నిఫింగ్,முனகல்
స్నోబోల్,ஸ்னோபோல்
సాకెట్,சாக்கெட்
సాఫ్ట్ కాపీ,மென்மையான நகல்
"మృదువైన లోపం
 (= తాత్కాలిక
 లోపం)","மென்மையான பிழை
 (= நிலையற்ற
 பிழை)"
మృదువైన కీబోర్డ్,மென்மையான விசைப்பலகை
మృదువైన రంగం,மென்மையான துறை
మృదువైన సెక్టార్ డిస్క్,மென்மையான துறை வட்டு
"మృదువైన సెక్టార్ డిస్క్
 వ్యవస్థ","மென்மையான துறை வட்டு
 அமைப்பு"
"మృదువైన రంగం
 ఫార్మేటింగ్","மென்மையான துறை
 உருவாக்குதல்"
మృదువైన సాఫ్ట్‌వేర్,மென்மையான மென்பொருள்
సాఫ్ట్‌వేర్,மென்பொருள்
"సాఫ్ట్‌వేర్
 అనుకూలంగా","மென்பொருள்
 இணக்கமான"
సాఫ్ట్‌వేర్ నియంత్రణ,மென்பொருள் கட்டுப்பாடு
సాఫ్ట్‌వేర్ పరికరం,மென்பொருள் சாதனம்
"సాఫ్ట్‌వేర్
 డాక్యుమెంటేషన్","மென்பொருள்
 ஆவணம்"
సాఫ్ట్‌వేర్ డ్రైవర్,மென்பொருள் இயக்கி
"సాఫ్ట్‌వేర్
 ఎమ్యులేషన్","மென்பொருள்
 Emulation"
"సాఫ్ట్‌వేర్
 ఇంజనీరింగ్","மென்பொருள்
 பொறியியல்"
"సాఫ్ట్‌వేర్
 ఇంజనీరింగ్
 పర్యావరణం","மென்பொருள்
 பொறியியல்
 சூழல்"
సాఫ్ట్‌వేర్ హౌస్,மென்பொருள் வீடு
సాఫ్ట్‌వేర్ జీవిత చక్రం,மென்பொருள் வாழ்க்கை சுழற்சி
"సాఫ్ట్‌వేర్
 నిర్వహణ","மென்பொருள்
 பராமரிப்பு"
సాఫ్ట్‌వేర్ మానిటర్,மென்பொருள் மானிட்டர்
సాఫ్ట్‌వేర్ ప్యాకేజీ,மென்பொருள் தொகுப்பு
"సాఫ్ట్‌వేర్
 ప్రోటోటైపింగ్","மென்பொருள்
 முன்மாதிரி"
"సాఫ్ట్‌వేర్ నాణ్యత
 హామీ","மென்பொருள் தரம்
 உத்தரவாதம்"
"సాఫ్ట్‌వేర్ రికార్డింగ్
 సౌకర్యం","மென்பொருள் பதிவு
 வசதி"
సాఫ్ట్‌వేర్ విశ్వసనీయత,மென்பொருள் நம்பகத்தன்மை
సాఫ్ట్‌వేర్ స్పెసిఫికేషన్,மென்பொருள் விவரக்குறிப்பு
సాఫ్ట్‌వేర్ స్టాక్,மென்பொருள் அடுக்கு
"సాఫ్ట్‌వేర్ మద్దతు
 వ్యవస్థ","மென்பொருள் ஆதரவு
 அமைப்பு"
సాఫ్ట్‌వేర్ సాధనం,மென்பொருள் கருவி
"సాఫ్ట్‌వేర్ ట్రేస్
 మోడ్","மென்பொருள் சுவடு
 பயன்முறை"
సోల్డర్ మాస్క్,சாலிடர் மாஸ்க்
ఘన లోపం,திட பிழை
ఘన ఫాంట్ ప్రింటర్,திட எழுத்துரு அச்சுப்பொறி
"ఘన తర్కం
 సాంకేతికం","திட தர்க்கம்
 தொழில்நுட்பம்"
ఘన స్థితి,திட நிலை
"ఘన స్థితి
 భాగం","திட நிலை
 கூறு"
"ఘన స్థితి
 కంప్యూటర్","திட நிலை
 கணினி"
సాలిడ్ స్టేట్ మెమరీ,திட நிலை நினைவகம்
పరిష్కరించగల,தீர்க்கக்கூடிய
సోనిక్ ఆలస్యం లైన్,சோனிக் தாமத வரி
"క్రమబద్ధీకరించడం
 కారకం","தடுப்பதை வரிசைப்படுத்துங்கள்
 காரணி"
సర్టర్,சார்ட்டர்
క్రమబద్ధీకరణ తరం,வரிசைப்படுத்தல்
"స్క్రాచ్ క్రమబద్ధీకరించండి
 టేప్","Sortign கீறல்
 டேப்"
సార్టింగ్,வரிசைப்படுத்துதல்
అంశాన్ని క్రమబద్ధీకరించడం,உருப்படியை வரிசைப்படுத்துதல்
సార్టింగ్ ప్రోగ్రామ్,வரிசையாக்க திட்டம்
"సార్టింగ్ రివైండ్
 సమయం","ரிவைண்ட் வரிசைப்படுத்துதல்
 நேரம்"
"సార్టింగ్ సీక్వెన్సింగ్
 కీ","வரிசைப்படுத்துதல் வரிசைமுறை
 விசை"
స్ట్రింగ్ క్రమబద్ధీకరించడం,சரம் வரிசைப்படுத்துதல்
సార్టింగ్ వర్క్ టేప్ (= సార్టింగ్ స్క్రాచ్ టేప్),பணி நாடாவை வரிசைப்படுத்துதல் (= கீறல் நாடாவை வரிசைப்படுத்துதல்)
కీ క్రమబద్ధీకరించండి,விசை
క్రమబద్ధీకరించండి,ஒன்றிணைத்தல்
విలీన సౌకర్యాన్ని క్రమబద్ధీకరించండి,ஒன்றிணைக்கும் வசதியை வரிசைப்படுத்துங்கள்
"క్రమబద్ధీకరించండి
 జనరేటర్","ஒன்றிணைத்தல்
 ஜெனரேட்டர்"
"క్రమబద్ధీకరించండి
 ప్రోగ్రామ్","ஒன்றிணைத்தல்
 திட்டம்"
పాస్ క్రమబద్ధీకరించండి,வரிசைப்படுத்தப்பட்ட பாஸ்
క్రమబద్ధీకరించిన ప్రోగ్రామ్,வரிசை நிரல்
ఎంపిక ఎంపిక,தேர்வை வரிசைப்படுத்துங்கள்
క్రమబద్ధీకరణ యుటిలిటీ,வரிசைப்படுத்துதல் பயன்பாடு
మూలం వర్ణమాల,மூல எழுத்துக்கள்
మూల కోడ్,மூல குறியீடு
"మూల కోడ్
 అనుకూలత","மூல குறியீடு
 பொருந்தக்கூடிய தன்மை"
మూల కోడింగ్,மூல குறியீட்டு முறை
"మూల కోడింగ్
 సిద్ధాంతం","மூல குறியீட்டு முறை
 தேற்றம்"
"మూలం
 కుదింపు
 కోడింగ్","ஆதாரம்
 சுருக்க
 குறியீட்டு முறை"
"మూలం
 కుదింపు
 కారకం","ஆதாரம்
 சுருக்க
 காரணி"
మూల కంప్యూటర్,மூல கணினி
మూల డేటా,மூல தரவு
"మూల డేటా
 సముపార్జన","மூல தரவு
 கையகப்படுத்தல்"
"మూల డేటా
 ఆటోమేషన్","மூல தரவு
 தானியங்கு"
మూల డేటా కార్డ్,மூல தரவு அட்டை
మూల డెక్,மூல தளம்
మూల పత్రం,மூல ஆவணம்
మూల ఎడిటర్,மூல ஆசிரியர்
మూల ఫైల్,மூல கோப்பு
మూల కీ,மூல விசை
మూల భాష,மூல மொழி
"మూల భాష
 డీబగ్గింగ్","மூல மொழி
 பிழைத்திருத்தம்"
"మూల భాష
 అనువాదం","மூல மொழி
 மொழிபெயர்ப்பு"
మూల లైబ్రరీ,மூல நூலகம்
"మూల జాబితా
 (= ప్రోగ్రామ్
 జాబితా)","மூல பட்டியல்
 (= நிரல்
 பட்டியல்)"
సోర్స్ మెషిన్,மூல இயந்திரம்
"మూల స్థూల
 నిర్వచనం","மூல மேக்ரோ
 வரையறை"
మూల మాడ్యూల్,மூல தொகுதி
"మూల మాడ్యూల్
 గ్రంధాలయం","மூல தொகுதி
 நூலகம்"
"సోర్స్ ఒపెరాండ్
 రిజిస్టర్","மூல செயல்பாடு
 பதிவு"
సోర్స్ ప్యాక్,மூலப் பொதி
మూల కార్యక్రమం,மூல நிரல்
"మూల కార్యక్రమం
 కంపైలింగ్","மூல நிரல்
 தொகுத்து"
సోర్స్ రికార్డింగ్,மூல பதிவு
మూల సమితి,மூல தொகுப்பு
మూల ప్రకటన,மூல அறிக்கை
"మూల ప్రకటన
 గ్రంధాలయం","மூல அறிக்கை
 நூலகம்"
మూల పట్టిక,மூல அட்டவணை
మూల యుటిలిటీ,மூல பயன்பாடு
స్థలం,இடம்
స్పేస్ క్యారెక్టర్,விண்வெளி எழுத்து
స్పేస్ కోడ్,விண்வெளி குறியீடு
అంతరిక్ష సంక్లిష్టత,விண்வெளி சிக்கலானது
స్పేస్ డొమైన్,விண்வெளி களம்
అంతరిక్ష స్థాయి,விண்வெளி நிலை
స్థలం పరిమాణీకరణ,விண்வெளி அளவு
అంతరిక్ష అణచివేత,விண்வெளி அடக்குமுறை
"స్పేస్-టైమ్
 సంబంధం","விண்வெளி நேரம்
 உறவு"
"స్పేస్-టు మార్క్
 పరివర్తన","இடம்-க்கு குறி
 மாற்றம்"
అంతరం పక్షపాతం,இடைவெளி சார்பு
"స్పేసింగ్-ఎండ్
 వక్రీకరణ","இடைவெளி இறுதி
 சிதைவு"
స్పాన్ లైన్,இடைவெளி வரி
విస్తరించిన శ్రేణి,பரந்த வரிசை
స్పేనింగ్ సబ్‌గ్రాఫ్,துணைப்பிரிவு பரவலாக
చెట్టు విస్తరించి ఉంది,பரந்த மரம்
చిన్న శ్రేణి,சிதறிய வரிசை
చిన్న మాతృక,சிதறிய மேட்ரிக்ஸ்
"ప్రత్యేక ప్రయోజనం
 కంప్యూటర్","சிறப்பு நோக்கம்
 கணினி"
"ప్రత్యేక ప్రయోజనం
 భాష","சிறப்பு நோக்கம்
 மொழி"
ప్రత్యేక రిజిస్టర్,சிறப்பு பதிவு
ప్రత్యేక సేవ,சிறப்பு சேவை
నిర్దిష్ట చిరునామా,குறிப்பிட்ட முகவரி
"స్పెసిఫికేషన్
 ప్రకటన","விவரக்குறிப்பு
 அறிக்கை"
"స్పెసిఫికేషన్
 ఉపప్రోగ్రామ్","விவரக்குறிப்பு
 துணை நிரல்"
నిర్దిష్ట కోడ్,குறிப்பிட்ட குறியீடு
నిర్దిష్ట కోడింగ్,குறிப்பிட்ட குறியீட்டு முறை
నిర్దిష్ట ప్రోగ్రామ్,குறிப்பிட்ட நிரல்
నిర్దిష్ట దినచర్య,குறிப்பிட்ட வழக்கமான
స్పెక్ట్రల్ స్పందన,நிறமாலை பதில்
స్పీచ్ కాలింగ్,பேச்சு அழைப்பு
ప్రసంగ ఇన్పుట్,பேச்சு உள்ளீடு
"స్పీచ్ ప్లస్
 సిగ్నలింగ్","பேச்சு பிளஸ்
 சிக்னல்"
స్పీచ్ స్క్రాంబ్లర్,பேச்சு ஸ்க்ராம்ப்ளர்
స్పీచ్ సింథసైజర్,பேச்சு சின்தசைசர்
స్పీడ్ కాలింగ్,வேக அழைப்பு
"గోళాకార రకం
 తల","கோள வகை
 தலை"
స్పిన్ లాక్,சுழல் பூட்டு
స్పైరల్ ఫోర్ కేబుల్,சுழல் நான்கு கேபிள்
స్ప్లైన్,ஸ்ப்லைன்
స్ప్లిట్ కేటలాగ్,பிளவு பட்டியல்
విభజించిన తెర,பிளவு திரை
విభజన,பிளவு
స్పూల్,ஸ்பூல்
స్పూలర్,ஸ்பூலர்
స్పూలింగ్,ஸ்பூலிங்
స్పూల్ నిర్వహణ,ஸ்பூல் மேலாண்மை
స్ప్రెడ్ స్పెక్ట్రం,பரவல் ஸ்பெக்ட்ரம்
"స్ప్రెడ్ స్పెక్ట్రం
 మాడ్యులేషన్","பரவல்-ஸ்பெக்ட்ரம்
 மாடுலேஷன்"
స్ప్రాకెట్ ఫీడ్,ஸ்ப்ராக்கெட் தீவனம்
స్ప్రాకెట్ హోల్,ஸ்ப்ராக்கெட் துளை
స్ప్రాకెట్ ట్రాక్,ஸ்ப்ராக்கெட் டிராக்
స్పుర్ట్ సిగ్నలింగ్,சிக்னலிங்
స్క్వేర్ మ్యాట్రిక్స్,சதுர அணி
స్క్వీల్,கசடு
స్క్వీలింగ్,அழுத்துதல்
స్థిరమైన రాష్ట్రం,நிலையான நிலை
స్టాక్,அடுக்கு
స్టాక్ అల్గోరిథం,அடுக்கு வழிமுறை
స్టాక్ ఆర్కిటెక్చర్,ஸ்டேக் கட்டிடக்கலை
స్టాక్ ఆటోమాటా,ஆட்டோமேட்டாவை அடுக்கி வைக்கவும்
పేర్చబడిన గ్రాఫ్,அடுக்கப்பட்ட வரைபடம்
పేర్చబడిన ఉద్యోగం,அடுக்கப்பட்ட வேலை
"పేర్చబడిన ఉద్యోగం
 ప్రాసెసింగ్","அடுக்கப்பட்ட வேலை
 செயலாக்கம்"
స్టాక్ ఫ్రేమ్,அடுக்கு சட்டகம்
స్టాక్ సూచిక,ஸ்டேக் காட்டி
స్టాకింగ్,அடுக்கு
స్టాక్ మానిప్యులేషన్ (= స్టాక్ ప్రాసెసింగ్),ஸ்டேக் கையாளுதல் (= ஸ்டேக் செயலாக்கம்)
స్టాక్ పాయింటర్,ஸ்டாக் சுட்டிக்காட்டி
"స్టాక్ పాయింటర్
 చిరునామా మోడ్","ஸ்டாக் சுட்டிக்காட்டி
 முகவரி பயன்முறை"
స్టాక్ ప్రాసెసింగ్,அடுக்கு செயலாக்கம்
స్టేజింగ్,நிலை
"మెట్ల
 తరంగ రూపం","படிக்கட்டு
 அலைவடிவம்"
ఒంటరిగా నిలబడండి,தனியாக நிற்க
"ఒంటరిగా నిలబడండి
 మోడెమ్","தனியாக நிற்க
 மோடம்"
"ప్రామాణిక డేటా
 మార్పిడి","நிலையான தரவு
 பரிமாற்றம்"
"ప్రామాణిక డేటా
 ఫార్మాట్","நிலையான தரவு
 வடிவம்"
ప్రామాణిక ఫైల్,நிலையான கோப்பு
ప్రామాణిక రూపం,நிலையான படிவம்
ప్రామాణిక గ్రాఫ్,நிலையான வரைபடம்
"ప్రమాణం
సమాచారం","தரநிலை
தகவல்"
ప్రామాణిక ఇంటర్ఫేస్,நிலையான இடைமுகம்
ప్రామాణీకరణ,தரப்படுத்தல்
ప్రామాణిక లేబుల్,நிலையான லேபிள்
"ప్రామాణిక ఆపరేటింగ్
 విధానం","நிலையான இயக்க
 செயல்முறை"
"ప్రామాణిక ఉత్పత్తి
 మొత్తాల","நிலையான தயாரிப்பு
 தொகைகள்"
"ప్రామాణిక ఉత్పత్తి
 పదం","நிலையான தயாரிப்பு
 கால"
ప్రామాణిక ప్రోగ్రామ్,நிலையான நிரல்
"ప్రమాణం
 సబ్‌ట్రౌటిన్","தரநிலை
 சப்ரூட்டீன்"
"ప్రామాణిక మొత్తం
 ఉత్పత్తులు","நிலையான தொகை
 தயாரிப்புகள்"
ప్రామాణిక మొత్తం పదం,நிலையான தொகை கால
"ప్రామాణిక వ్యవస్థ
 చర్య","நிலையான அமைப்பு
 செயல்"
స్టాండ్బై,காத்திருப்பு
"స్టాండ్బై
 అప్లికేషన్","காத்திருப்பு
 விண்ணப்பம்"
స్టాండ్బై బ్లాక్,காத்திருப்பு தொகுதி
స్టాండ్బై కంప్యూటర్,காத்திருப்பு கணினி
స్టాండ్బై పరికరాలు,காத்திருப்பு உபகரணங்கள்
స్టాండ్బై రిజిస్టర్,காத்திருப்பு பதிவு
స్టాండ్బై సమయం,காத்திருப்பு நேரம்
స్టార్ మూసివేత,நட்சத்திர மூடல்
స్టార్ ఎత్తు,நட்சத்திர உயரம்
స్టార్ నెట్‌వర్క్,நட்சத்திர நெட்வொர்க்
స్టార్ ప్రోగ్రామ్,நட்சத்திர நிரல்
"స్టార్ బిట్ (= ప్రారంభం
 సిగ్నల్)","நட்சத்திர பிட் (= தொடக்க
 சமிக்ஞை)"
"డయలింగ్ ప్రారంభించడం
 సిగ్నల్","டயலிங் தொடங்குகிறது
 சிக்னல்"
"ప్రారంభ మూలకం
 (= ప్రారంభ సిగ్నల్)","தொடக்க உறுப்பு
 (= தொடக்க சமிக்ஞை)"
ప్రారంభ స్థానం,தொடக்க புள்ளியாக
ప్రారంభించండి కీ,தொடக்க விசை
"ఫార్మాట్ ప్రారంభం
 నియంత్రణ","வடிவமைப்பின் தொடக்க
 கட்டுப்பாடு"
"సందేశం ప్రారంభం
 కోడ్","செய்தியின் தொடக்க
 குறியீடு"
"టెక్స్ట్ ప్రారంభం
 పాత్ర","உரையின் தொடக்க
 எழுத்து"
ప్రారంభ సిగ్నల్,சிக்னலைத் தொடங்கவும்
ప్రారంభించండి,நிறுத்தத் தொடங்குங்கள்
స్టార్ట్ స్టాప్ సిస్టమ్,நிறுத்த அமைப்பு
స్టాప్ సమయం ప్రారంభించండి,நிறுத்த நேரத்தைத் தொடங்குங்கள்
"ప్రారంభించండి
 ప్రసార","நிறுத்தத் தொடங்குங்கள்
 பரவும் முறை"
ప్రారంభ చిహ్నం,அடையாளத்தைத் தொடங்கவும்
ప్రారంభ సమయం,ஆரம்பிக்கும் நேரம்
ఆకలి,பட்டினி
రాష్ట్ర నియామకం,மாநில ஒதுக்கீடு
రాష్ట్ర కోడ్,மாநில குறியீடு
ప్రకటన,அறிக்கை
స్టేట్మెంట్ బాడీ,அறிக்கை அமைப்பு
"స్టేట్మెంట్ ఫంక్షన్
 నిర్వచనం","அறிக்கை செயல்பாடு
 வரையறை"
"ప్రకటన
 ఐడెంటిఫైయర్","அறிக்கை
 அடையாளங்காட்டி"
స్టేట్మెంట్ లేబుల్,அறிக்கை லேபிள்
"స్టేట్మెంట్ లేబుల్
 స్థిరాంకం","அறிக்கை லேபிள்
 மாறிலி"
స్టేట్మెంట్ సంఖ్య,அறிக்கை எண்
స్టేట్మెంట్ క్రియ,அறிக்கை வினை
రాష్ట్ర పట్టిక,மாநில அட்டவணை
"రాష్ట్ర పరివర్తన
 ఫంక్షన్","மாநில மாற்றம்
 செயல்பாடு"
స్టాటిక్ కేటాయింపు,நிலையான ஒதுக்கீடு
"స్టాటిక్ బఫర్
 కేటాయింపు","நிலையான இடையக
 ஒதுக்கீடு"
స్టాటిక్ బఫరింగ్,நிலையான இடையக
"స్టాటిక్ డేటా
 నిర్మాణం","நிலையான தரவு
 கட்டமைப்பு"
"స్టాటిక్ డిస్ప్లే
 చిత్రం","நிலையான காட்சி
 படம்"
స్టాటిక్ డంప్,நிலையான டம்ப்
స్టాటిక్ లోపం,நிலையான பிழை
స్థిరమైనది,நிலையான
"స్టాటిక్ మాగ్నెటిక్
 సెల్","நிலையான காந்த
 செல்"
స్టాటిక్ మెమరీ,நிலையான நினைவகம்
స్టాటిక్ రామ్,நிலையான ரேம்
స్టాటిక్ స్టోరేజ్,நிலையான சேமிப்பு
"స్టాటిక్ స్టోరేజ్
 కేటాయింపు","நிலையான சேமிப்பு
 ஒதுக்கீடு"
స్టాటిక్ సబ్‌ట్రౌటిన్,நிலையான சப்ரூட்டீன்
స్టాటిక్ టెస్ట్ మోడ్,நிலையான சோதனை முறை
స్టాటిక్ వేరియబుల్,நிலையான மாறி
"స్టేషన్
 అమరిక","நிலையம்
 ஏற்பாடு"
"స్థిర
 సమాచారం
 మూలం","நிலையான
 தகவல்
 ஆதாரம்"
"స్థిర సందేశం
 మూలం","நிலையான செய்தி
 ஆதாரம்"
స్టేషన్ బ్యాటరీ,நிலைய பேட்டரி
స్టేషన్ కోడ్,நிலைய குறியீடு
"స్టేషన్ నియంత్రణ
 బ్లాక్","நிலைய கட்டுப்பாடு
 தொகுதி"
"స్టేషన్ లోపం
 డిటెక్షన్","நிலைய பிழை
 கண்டறிதல்"
"స్టేషన్ ఎంపిక
 కోడ్","நிலைய தேர்வு
 குறியீடு"
"స్టేషన్ నుండి స్టేషన్
 సేవ","நிலையத்திற்கு நிலையம்
 சேவை"
"గణాంక
 మల్టీప్లెక్సింగ్","புள்ளிவிவர
 மல்டிபிளெக்சிங்"
"గణాంక
 భవిష్య వాణి","புள்ளிவிவர
 கணிப்பு"
