Assamese,Kannada
উৰ্মি বাতিল কৰা,ಊರ್ಮಿ ರದ್ದತಿ
উৰ্মি প্ৰস্থ,ಊರ್ಮಿ ಅಗಲ
আশংকা,ಅಪಾಯ
ৰাইজ পিৰিয়ড,ಏರಿಕೆಯ ಅವಧಿ
উচ্চতাৰ সংবেদনশীলতা,ಎತ್ತರದ ಸೂಕ್ಷ್ಮತೆ
rising core,ಏರುತ್ತಿರುವ ಕೋರ್
আৰ এল চি ফিল্টাৰ,RLC ಫಿಲ್ಟರ್
বৰ্গ-গড়-মূল বিকল্প বিদ্যুৎ প্ৰবাহ পটেনচ’মিটাৰ,ಸ್ಕ್ವೇರ್-ಮೀನ್-ರೂಟ್ ಆಲ್ಟರ್ನೇಟಿಂಗ್ ಕರೆಂಟ್ ಪೊಟೆನ್ಟಿಯೋಮೀಟರ್
বৰ্গ-গড় মূল ডিটেক্টৰ,ಸ್ಕ್ವೇರ್-ಮೀನ್ ರೂಟ್ ಡಿಟೆಕ್ಟರ್
ৰবটিক্স,ರೊಬೊಟಿಕ್ಸ್
ৰচেল লৱণ,ರೋಚೆಲ್ ಲವಣಗಳು
অসমতাপূৰ্ণ এন্টেনা,ಬೆಸ ಉದ್ದದ ಆಂಟೆನಾ
উত্থান,ಉನ್ನತಿ
ভেলাক আৱৰণ,ವೆಲ್ಲಕ್ ಲೇಪನ
ভেলাক টিন স্থানান্তৰ,ವೆಲಾಕ್ ಟಿನ್ ವರ್ಗಾವಣೆ
বিক্ষেপণ কাৰক,ವಿಚಲನ ಅಂಶ
কোঠাৰ উষ্ণতা,ಕೊಠಡಿಯ ತಾಪಮಾನ
উৎপত্তি লোকাছ,ಮೂಲ ಸ್ಥಳ
বিয়োগ কৰি এটা বৰ্গমূল,ಮೈನಸ್ ಒಂದು ವರ್ಗಮೂಲ
বৰ্গ-গড় মূল মান,ಚದರ-ಸರಾಸರಿ ಮೂಲ ಮೌಲ್ಯ
ঘূৰ্ণনীয়,ತಿರುಗುವ
ঘূৰ্ণনশীল ক্ষীণকৰ্তা,ತಿರುಗುವ ಅಟೆನ್ಯೂಯೇಟರ್
ঘূৰ্ণনীয় নিৰ্দেশনা,ತಿರುಗುವಿಕೆಯ ಸೂಚನೆ
ঘূৰ্ণনশীল ভেক্টৰ,ತಿರುಗುವ ವೆಕ್ಟರ್
নিয়াৰ-এৰ&#39;ৰ,ಸಮೀಪದ ದೋಷ
ৰাউটাৰ,ರೂಟರ್
ৰাউথ পৰীক্ষা,ರೂತ್ ಪರೀಕ್ಷೆ
ৰুথ-হাৰৱিছ এৰে,ರುತ್-ಹಾರ್ವಿಸ್ ಅರೇ
নোমি পৰীক্ষা,ನೋಮಿ ಪರೀಕ್ಷೆ
r-প্যাৰামিটাৰ,ಆರ್-ಪ್ಯಾರಾಮೀಟರ್
rs-পৰিপূৰক (মূলক পৰিপূৰক),ಆರ್ಎಸ್-ಪೂರಕ (ರಾಡಿಕ್ಸ್ ಪೂರಕ)
আৰ এছ। ফ্লিপ-ফ্লপ,ಆರ್ ಎಸ್. ಫ್ಲಿಪ್ ಫ್ಲಾಪ್
RTD (ৰেজিষ্টেন্স হিট ডিটেক্টৰ),RTD (ರೆಸಿಸ್ಟೆನ್ಸ್ ಹೀಟ್ ಡಿಟೆಕ್ಟರ್)
ৰুবি লেজাৰ,ಮಾಣಿಕ್ಯ ಲೇಸರ್
ৰড-ষ্ট্ৰিম,ರಾಡ್-ಸ್ಟ್ರೀಮ್
পলায়ন,ಹೊರಹೋಗು
ৰাডবাৰ্গৰ ধ্ৰুৱক,ರಾಡ್‌ಬರ್ಗ್‌ನ ಸ್ಥಿರ
rz-কোড,rz-ಕೋಡ್
নিৰাপদ অঞ্চল,ಸುರಕ್ಷಿತ ವಲಯ
"নিৰাপদ বহুগুণক, সুৰক্ষা সূচকাংক","ಸುರಕ್ಷಿತ ಗುಣಕ, ಸುರಕ್ಷತೆ ಸೂಚ್ಯಂಕ"
চেলিনৰ ফিল্টাৰ,ಸೆಲೀನ್ಸ್ ಫಿಲ್ಟರ್
নমুনা আৰু ধৰি ৰাখক,ಮಾದರಿ ಮತ್ತು ಹಿಡಿದುಕೊಳ್ಳಿ
নমুনা আৰু ধৰি ৰখা বৰ্তনী,ಮಾದರಿ ಮತ್ತು ಹೋಲ್ಡ್ ಸರ್ಕ್ಯೂಟ್
নমুনা সংগ্ৰহ কৰা তথ্য,ಮಾದರಿ ಡೇಟಾ
নমুনা সংগ্ৰহ কৰা CRO,ಮಾದರಿ CRO
নমুনা সংগ্ৰহৰ কাৰ্য্য,ಮಾದರಿ ಕಾರ್ಯ
নমুনা সংগ্ৰহ কৰা অচিলোস্কোপ,ಮಾದರಿ ಆಸಿಲ್ಲೋಸ್ಕೋಪ್
নমুনা সংগ্ৰহ উপপাদ্য,ಮಾದರಿ ಪ್ರಮೇಯ
নমুনা সংগ্ৰহ কৰা ভল্টমিটাৰ,ಮಾದರಿ ವೋಲ್ಟ್ಮೀಟರ್
উপগ্ৰহ,ಉಪಗ್ರಹ
উপগ্ৰহ সম্প্ৰচাৰ,ಉಪಗ್ರಹ ಪ್ರಸಾರ
উপগ্ৰহ যোগাযোগ,ಉಪಗ್ರಹ ಸಂವಹನ
উপগ্ৰহ সংবহন উইণ্ড&#39;,ಉಪಗ್ರಹ ಪ್ರಸರಣ ವಿಂಡೋ
চেটেলাইট ষ্টেচন,ಉಪಗ್ರಹ ಕೇಂದ್ರ
চেটেলাইট টিভি,ಉಪಗ್ರಹ ಟಿವಿ
চেচুৰেটেড লজিক,ಸ್ಯಾಚುರೇಟೆಡ್ ತರ್ಕ
চেচুৰেচন,ಶುದ್ಧತ್ವ
চেচুৰেচন বিলম্ব,ಶುದ್ಧತ್ವ ವಿಳಂಬ
চেচুৰেচন ফ্লাক্স ঘনত্ব,ಸ್ಯಾಚುರೇಶನ್ ಫ್ಲಕ್ಸ್ ಸಾಂದ್ರತೆ
চেচুৰেচন পইণ্ট,ಶುದ್ಧತ್ವ ಬಿಂದು
চেচুৰেচন ভল্টেজ,ಶುದ್ಧತ್ವ ವೋಲ್ಟೇಜ್
শুষ্ক ফিল্টাৰ,ಶುಷ್ಕ ಫಿಲ್ಟರ್
ডেণ্ট জেনেৰেটৰ দেখিছিল,ಕಂಡಿತು ಡೆಂಟ್ ಜನರೇಟರ್
aridanti তৰংগ ৰূপ,ಅರಿದಂತಿ ತರಂಗ ರೂಪ
স্কেলাৰ,ಸ್ಕೇಲಾರ್
স্কেল বহুগুণক,ಪ್ರಮಾಣದ ಗುಣಕ
স্কেনিং পথ,ಸ್ಕ್ಯಾನಿಂಗ್ ಮಾರ್ಗ
স্ক্যানাৰ,ಸ್ಕ್ಯಾನರ್
স্কেনিং কৰা,ಸ್ಕ್ಯಾನಿಂಗ್
বিক্ষিপ্ত সংক্ৰমণ,ಚದುರಿದ ಪ್ರಸರಣ
বিক্ষিপ্তকাৰী,ಚದುರಿಸುವವನು
পদ্ধতিগতভাৱে ধৰা পেলোৱা,ವ್ಯವಸ್ಥಿತ ಸೆರೆಹಿಡಿಯುವಿಕೆ
স্মিথ ট্ৰিগাৰ,ಸ್ಮಿತ್ ಪ್ರಚೋದಕ
শ্বটকি ডাইঅ&#39;ড,ಶಾಟ್ಕಿ ಡಯೋಡ್
প্ৰশমন সঁহাৰি,ತಗ್ಗಿಸುವಿಕೆ ಪ್ರತಿಕ್ರಿಯೆ
ফুলা কক্ষ,ಊತ ಚೇಂಬರ್
জিলিকি থকা,ಮಿನುಗುವ
শ্বাসৰুদ্ধ হৈ পৰে,ಉಸಿರುಗಟ್ಟಿದ
পৰ্দা প্ৰদৰ্শন,ಪರದೆಯ ಪ್ರದರ್ಶನ
কভাৰটো,ಹೊದಿಕೆ
সমকালীন গতিশীল ৰেম (SDRAM),ಸಿಂಕ್ರೊನಸ್ ಡೈನಾಮಿಕ್ RAM (SDRAM)
ছিকম কোদক,ಸಿಕಮ್ ಕೊಡಾಕ್
secant নিয়ম,ಸೆಕೆಂಟ್ ನಿಯಮ
দ্বিতীয় আনুমানিক,ಎರಡನೇ ಅಂದಾಜು
দ্বিতীয় ফাট,ಎರಡನೇ ಬಿರುಕು
দ্বিতীয় হাৰমনিক,ಎರಡನೇ ಹಾರ್ಮೋನಿಕ್
দ্বিতীয় ক্ৰমৰ লুপ,ಎರಡನೇ ಆರ್ಡರ್ ಲೂಪ್
মাধ্যমিক কোষ (দ্বিতীয় কোষ),ಸೆಕೆಂಡರಿ ಸೆಲ್ (ಸೆಕೆಂಡರಿ ಸೆಲ್)
গৌণ নিৰ্গমন,ದ್ವಿತೀಯ ಹೊರಸೂಸುವಿಕೆ
গৌণ কইল,ದ್ವಿತೀಯ ಸುರುಳಿ
ৰেডিয়েল হৰ্ণ,ರೇಡಿಯಲ್ ಹಾರ್ನ್
বিভাজন কাৰক,ವಿಭಜನೆಯ ಅಂಶ
অন্বেষণৰ সময়ছোৱা,ಪರಿಶೋಧನೆಯ ಅವಧಿ
ব্লক ৰেজিষ্টাৰ,ಬ್ಲಾಕ್ ರಿಜಿಸ್ಟರ್
নিৰ্বাচন প্ৰক্ৰিয়া,ಆಯ್ಕೆ ಪ್ರಕ್ರಿಯೆ
নিৰ্বাচিত উচ্চাৰণ,ಆಯ್ದ ಉಚ್ಚಾರಣೆ
নিৰ্বাচিত অক্সিডেচন,ಆಯ್ದ ಆಕ್ಸಿಡೀಕರಣ
"নিৰ্বাচনশীলতা, নিৰ্বাচনশীলতা","ಆಯ್ಕೆ, ಆಯ್ಕೆ"
কম্পাঙ্ক নিৰ্বাচনশীলতা,ಆವರ್ತನ ಆಯ್ಕೆ
চেলেনিয়াম ৰেক্টিফায়াৰ,ಸೆಲೆನಿಯಮ್ ರೆಕ್ಟಿಫೈಯರ್
স্বয়ং প্ৰান্তিককৰণ গেট,ಸ್ವಯಂ ಜೋಡಿಸುವ ಗೇಟ್
self attribution,ಸ್ವಯಂ ಗುಣಲಕ್ಷಣ
অটোমোটিভ,ವಾಹನ
আত্ম-বিসৰ্জন,ಸ್ವಯಂ ಮುಳುಗುವಿಕೆ
স্ব-উপবৃত্তাকাৰ ক&#39;ড,ಸ್ವಯಂ ದೀರ್ಘವೃತ್ತದ ಸಂಕೇತ
অৰ্ধ লগাৰিদমিক স্কেল,ಅರೆ ಲಾಗರಿಥಮಿಕ್ ಸ್ಕೇಲ್
অৰ্ধপৰিবাহী,ಅರೆವಾಹಕ
অৰ্ধপৰিবাহী লেজাৰ ডাইঅ&#39;ড,ಅರೆವಾಹಕ ಲೇಸರ್ ಡಯೋಡ್
চেন্সিং টাৰ্মিনেল,ಸಂವೇದನಾ ಟರ್ಮಿನಲ್
চেন্সৰ,ಸಂವೇದಕ
সংবেদনশীলতা,ಸೂಕ್ಷ್ಮತೆ
চেন্সৰ,ಸಂವೇದಕ
ক্ৰমিক অভিগম,ಅನುಕ್ರಮ ಪ್ರವೇಶ
ক্ৰমিক বৰ্তনী,ಅನುಕ್ರಮ ಸರ್ಕ್ಯೂಟ್
ক্ৰমিক এনকোডিং,ಅನುಕ್ರಮ ಎನ್ಕೋಡಿಂಗ್
সূচীভুক্ত মেমৰি,ಸೂಚ್ಯಂಕ ಮೆಮೊರಿ
শ্ৰেণী প্ৰৱেশ,ವರ್ಗ ಪ್ರವೇಶ
ক্লাছ এডাৰ,ವರ್ಗ ಸೇರಿಸುವವನು
ক্ৰম ডাটা পৰ্ট,ಅನುಕ್ರಮ ಡೇಟಾ ಪೋರ್ಟ್
ক্লাছ পৰ্ট,ವರ್ಗ ಬಂದರು
শ্ৰেণী প্ৰিন্টাৰ,ವರ್ಗ ಮುದ್ರಕ
স্তৰভিত্তিক স্থানান্তৰ,ಕ್ರಮಾನುಗತ ವರ್ಗಾವಣೆ
ৰেঞ্জ কোষ,ವ್ಯಾಪ್ತಿಯ ಕೋಶ
গ্ৰেড অৱক্ষয় পঞ্জীয়ন,ದರ್ಜೆಯ ಅವನತಿ ನೋಂದಣಿ
শিতান ৰিচাৰ্জ,ವರ್ಗ ರೀಚಾರ್ಜ್
ৰেঞ্জ ওমমিটাৰ,ವ್ಯಾಪ್ತಿಯ ಓಮ್ಮೀಟರ್
শৃংখলা সমান্তৰাল বৰ্তনী,ಸರಣಿ ಸಮಾನಾಂತರ ಸರ್ಕ್ಯೂಟ್
শ্ৰেণী নিয়ন্ত্ৰক,ವರ್ಗ ನಿಯಂತ್ರಕ
ৰেঞ্জ অনুনাদ,ಶ್ರೇಣಿಯ ಅನುರಣನ
ছিৰিজ টিউনড চাৰ্কিট,ಸರಣಿ ಟ್ಯೂನ್ಡ್ ಸರ್ಕ್ಯೂಟ್
ৰেঞ্জ ভল্টেজ নিয়ন্ত্ৰক,ವ್ಯಾಪ್ತಿಯ ವೋಲ್ಟೇಜ್ ನಿಯಂತ್ರಕ
"চাৰ্ভাৰ, চাৰ্ভাৰ","ಸರ್ವರ್, ಸರ್ವರ್"
চাৰ্ভো এম্প্লিফায়াৰ,ಸರ್ವೋ ಆಂಪ್ಲಿಫಯರ್
চাৰ্ভো যান্ত্ৰিক পদ্ধতি,ಸರ್ವೋ ಯಾಂತ್ರಿಕ ವಿಧಾನ
চাৰ্ভো ৰিকোডাৰ,ಸರ್ವೋ ರೆಕೋಡರ್
সজ্জাৰ সময়,ಅಲಂಕಾರ ಸಮಯ
সমন্বয়ৰ সময়সীমা,ಹೊಂದಾಣಿಕೆ ಅವಧಿ
অক্টল ডিকোডাৰ,ಆಕ್ಟಲ್ ಡಿಕೋಡರ್
সপ্তখণ্ড প্ৰদৰ্শন,ಸಪ್ತಖಂಡ ಪ್ರದರ್ಶನ
ছাঁৰ আৱৰণ; ছাঁৰ মাস্ক,ನೆರಳು ಕವರ್; ನೆರಳು ಮುಖವಾಡ
ছাঁ স্মৃতি,ನೆರಳು ನೆನಪು
শ্বেননৰ উপপাদ্য,ಶಾನನ್ ಪ್ರಮೇಯ
সংৰক্ষণ বয়স,ಶೆಲ್ಫ್ ಜೀವನ
সংৰক্ষক,ಸಂರಕ್ಷಕ
ট্ৰেন্সফাৰ কাউণ্টাৰ,ವರ್ಗಾವಣೆ ಕೌಂಟರ್
বিচ্যুতি পঞ্জীয়ন,ಸ್ಥಳಾಂತರ ನೋಂದಣಿ
শ্বক উদ্দীপনা,ಆಘಾತ ಪ್ರಚೋದನೆ
শ্বক সংকট,ಆಘಾತ ಬಿಕ್ಕಟ್ಟು
চুটি পথ কাৰেণ্ট,ಸಣ್ಣ ಮಾರ್ಗ ಪ್ರಸ್ತುತ
শ্বৰ্ট চাৰ্কিট সুৰক্ষা,ಶಾರ್ಟ್ ಸರ್ಕ್ಯೂಟ್ ರಕ್ಷಣೆ
শ্বৰ্ট ইফেক্ট,ಸಣ್ಣ ಪರಿಣಾಮ
"rattling, গুলীৰ শব্দ","ಗಲಾಟೆ, ಗುಂಡು ಶಬ್ದ"
চুটি কৰা বিলম্ব ৰেখা,ಸಂಕ್ಷಿಪ್ತ ವಿಳಂಬ ರೇಖೆ
শ্বট শব্দ,ಗುಂಡು ಶಬ್ದ
কাষৰ পথ,ಅಡ್ಡ ಮಾರ್ಗ
ফুটপাথৰ কাৰেণ্ট,ಕಾಲುದಾರಿಯ ಪ್ರಸ್ತುತ
শ্বাণ্ট ডিভাইচ,ಷಂಟ್ ಸಾಧನ
শ্বাণ্ট ৰিচাৰ্জ,ಷಂಟ್ ರೀಚಾರ್ಜ್
শ্বাণ্ট মিটাৰ,ಷಂಟ್ ಮೀಟರ್
কাষৰ বৰ্তনী,ಅಡ್ಡ ಸರ್ಕ್ಯೂಟ್
শ্বাণ্ট ক্লাছ দম্পতী,ಷಂಟ್ ವರ್ಗ ದಂಪತಿಗಳು
কাষৰ বেণ্ড,ಸೈಡ್ ಬ್ಯಾಂಡ್
চাইড বেণ্ডৰ শব্দ,ಸೈಡ್ ಬ್ಯಾಂಡ್ ಶಬ್ದ
পাৰ্শ্বীয় বাহক কম্পাঙ্ক,ಲ್ಯಾಟರಲ್ ಕ್ಯಾರಿಯರ್ ಆವರ್ತನ
"পাৰ্শ্বীয় শিফ্ট, পাৰ্শ্বীয় লাভ","ಲ್ಯಾಟರಲ್ ಶಿಫ್ಟ್, ಲ್ಯಾಟರಲ್ ಲ್ಯಾವ್"
কণ্ঠস্বৰ,ಧ್ವನಿ ತಂತುಗಳು
ছিমেন্স,ಸೀಮೆನ್ಸ್
চিহ্ন বাকচ,ಚಿಹ್ನೆ ಬಾಕ್ಸ್
চিহ্নৰ আকাৰ,ಗುರುತು ಗಾತ್ರ
আয়তন নম্বৰ চিহ্নিত কৰক,ಪರಿಮಾಣ ಸಂಖ್ಯೆಯನ್ನು ಗುರುತಿಸಿ
সংকেত বিশ্লেষণ,ಸಿಗ್ನಲ್ ವಿಶ್ಲೇಷಣೆ
সংকেত ডিটেক্টৰ,ಸಿಗ್ನಲ್ ಡಿಟೆಕ್ಟರ್
সংকেত উৎপাদক,ಸಿಗ್ನಲ್ ಜನರೇಟರ್
সংকেত মেৰু পৃথকীকৰণ,ಸಿಗ್ನಲ್ ಪೋಲಾರ್ ಐಸೊಲೇಟರ್
সংকেত কোৱাণ্টাইজেচন,ಸಿಗ್ನಲ್ ಪ್ರಮಾಣೀಕರಣ
সংকেতৰ তীব্ৰতা,ಸಿಗ್ನಲ್ ತೀವ್ರತೆ
চিগনেল-টু-বেয়াৰ অনুপাত,ಸಿಗ್ನಲ್-ಟು-ಬೇರ್ ಅನುಪಾತ
ছিলিকন নিয়ন্ত্ৰিত ৰেক্টিফায়াৰ,ಸಿಲಿಕಾನ್ ನಿಯಂತ್ರಿತ ರಿಕ್ಟಿಫೈಯರ್
ছিলিকন নিয়ন্ত্ৰিত চুইচ,ಸಿಲಿಕಾನ್ ನಿಯಂತ್ರಿತ ಸ್ವಿಚ್
ছিলিকন ডাই অক্সাইড,ಸಿಲಿಕಾನ್ ಡೈಆಕ್ಸೈಡ್
ছিলিকন গেট,ಸಿಲಿಕಾನ್ ಗೇಟ್
ছিলিকন নাইট্ৰাইড,ಸಿಲಿಕಾನ್ ನೈಟ್ರೈಡ್
ছিলিকন-অক্সাইড পদ্ধতি,ಸಿಲಿಕಾನ್-ಆಕ್ಸೈಡ್ ವಿಧಾನ
ছিলিকন ট্ৰেঞ্জিষ্টৰ,ಸಿಲಿಕಾನ್ ಟ್ರಾನ್ಸಿಸ್ಟರ್
ছিলিকন বাফাৰ,ಸಿಲಿಕಾನ್ ಬಫರ್
ৰেচমৰ আৱৰণ,ರೇಷ್ಮೆ ಹೊದಿಕೆ
simplex ক&#39;ড,ಸಿಂಪ್ಲೆಕ್ಸ್ ಕೋಡ್
একক সংযোগ,ಒಂದೇ ಲಿಂಕ್
চিমুলেটেড মটিভেটৰ,ಅನುಕರಿಸಿದ ಪ್ರೇರಕ
চিমুলেচন পদ্ধতি,ಸಿಮ್ಯುಲೇಶನ್ ವಿಧಾನ
ইমুলেটৰ,ಎಮ್ಯುಲೇಟರ್
চাইন ফালান জেনেৰেটৰ,ಸೈನ್ ಫಲಾನ್ ಜನರೇಟರ್
চাইন অবিচ্ছেদ্য,ಸೈನ್ ಅವಿಭಾಜ್ಯ
চাইন বৰ্গ তৰংগ ৰূপান্তৰক,ಸೈನ್ ಚದರ ತರಂಗ ಪರಿವರ್ತಕ
চাইন তৰংগ সংশ্লেষণ,ಸೈನ್ ತರಂಗ ಸಂಶ್ಲೇಷಣೆ
চাইন-বৰ্গ তৰংগ উৎপাদক,ಸೈನ್-ಸ್ಕ್ವೇರ್ ತರಂಗ ಜನರೇಟರ್
একক বৰ্ড কম্পিউটাৰ,ಸಿಂಗಲ್ ಬೋರ್ಡ್ ಕಂಪ್ಯೂಟರ್
একক ক্ষমতা ক্ষতিপূৰণ,ಏಕ ಧಾರಣ ಪರಿಹಾರ
একক চিপ মাইক্ৰ&#39;প্ৰচেছৰ,ಏಕ ಚಿಪ್ ಮೈಕ್ರೊಪ್ರೊಸೆಸರ್
একক ঘনত্বৰ ডিস্ক,ಏಕ ಸಾಂದ್ರತೆಯ ಡಿಸ್ಕ್
একক শিৰাৰ আউটপুট,ಏಕ ಅಭಿಧಮನಿ ಔಟ್ಪುಟ್
একক-মেৰু বাইপ্ৰজেক্ট চুইচ,ಏಕ-ಪೋಲ್ ಬೈಪ್ರೊಜೆಕ್ಟ್ ಸ್ವಿಚ್
একক প্লেবেক বেণ্ড (SSB),ಸೋಲೋ ಪ್ಲೇಬ್ಯಾಕ್ ಬ್ಯಾಂಡ್ (SSB)
একক কাষৰ ডিস্ক,ಒಂದೇ ಬದಿಯ ಡಿಸ್ಕ್
একক প্ৰৱণ adc,ಏಕ ಪೀಡಿತ adc
একক পৰ্যায়ৰ নিষ্পাদন,ಏಕ ಹಂತದ ಮರಣದಂಡನೆ
একক যোগান অপাৰেচনেল এম্প্লিফায়াৰ,ಏಕ ಪೂರೈಕೆ ಕಾರ್ಯಾಚರಣಾ ಆಂಪ್ಲಿಫಯರ್
একক যোগান কাৰ্য্য,ಏಕ ಪೂರೈಕೆ ಕಾರ್ಯಾಚರಣೆ
বিসৰ্জন,ಮುಳುಗುವಿಕೆ
চাইন&#39;ইডাল প্ৰতিক্ৰিয়া,ಸೈನುಸೈಡಲ್ ಪ್ರತಿಕ್ರಿಯೆ
চাইন&#39;ইডাল তৰংগ,ಸೈನುಸೈಡಲ್ ತರಂಗ
স্কু ঘড়ী,ಓರೆ ಗಡಿಯಾರ
পৃষ্ঠৰ প্ৰভাৱ,ಮೇಲ್ಮೈ ಪರಿಣಾಮ
আয়তন তৰংগ,ಪರಿಮಾಣ ತರಂಗ
আকাশৰ তৰংগ সংক্ৰমণ,ಆಕಾಶ ತರಂಗ ಪ್ರಸರಣ
অধীনস্থ,ಅಧೀನ
নিদ্ৰাহীন অৱস্থা,ಸುಪ್ತ ಮೋಡ್
ষ্টেপ মটৰ,ಹಂತದ ಮೋಟಾರ್
স্লুইচ হাৰ,ಸ್ಲೂಸ್ ದರ
প্ৰ&#39;ন ডিটেক্টৰ,ಪೀಡಿತ ಡಿಟೆಕ್ಟರ್
স্লটযুক্ত লাইন,ಸ್ಲಾಟ್ ಮಾಡಿದ ಸಾಲು
ডিম ফিউজ,ಮಂದ ಫ್ಯೂಸ್
লেহেমীয়া স্কেনিং টেলিভিছন,ನಿಧಾನ ಸ್ಕ್ಯಾನಿಂಗ್ ದೂರದರ್ಶನ
ক্ষুদ্ৰ সংহতি (SSI),ಸಣ್ಣ ಏಕೀಕರಣ (SSI)
চুটি সংকেত বিশ্লেষণ,ಸಣ್ಣ ಸಿಗ್ನಲ್ ವಿಶ್ಲೇಷಣೆ
চুটি সংকেত মডেল,ಸಣ್ಣ ಸಿಗ್ನಲ್ ಮಾದರಿ
স্মাৰ্ট কাৰ্ড,ಸ್ಮಾರ್ಟ್ ಕಾರ್ಡ್
স্মাৰ্ট ফেন,ಸ್ಮಾರ್ಟ್ ಅಭಿಮಾನಿ
smectic স্ফটিক,ಸ್ಮೆಕ್ಟಿಕ್ ಸ್ಫಟಿಕ
স্মিথ চাৰ্ট,ಸ್ಮಿತ್ ಚಾರ್ಟ್
ধোঁৱা ধৰা পেলোৱা যন্ত্ৰ,ಹೊಗೆ ಪತ್ತೆಕಾರಕ
মচি পেলোৱা,ಅಳಿಸುವುದು
তুষাৰ প্ৰভাৱ,ಹಿಮ ಪರಿಣಾಮ
শ্বক এবজৰ্বাৰ,ಆಘಾತ ಅಬ್ಸಾರ್ಬರ್
শ্বক এবছৰ্বিং চাৰ্কিট,ಆಘಾತ ಹೀರಿಕೊಳ್ಳುವ ಸರ್ಕ್ಯೂಟ್
শ্বক কাৰেণ্ট,ಆಘಾತ ಪ್ರಸ್ತುತ
চকেট,ಸಾಕೆಟ್
চফ্ট কপি,ವಿದ್ಯುನ್ಮಾನ ಪ್ರತಿ
কোমল ৰিটাৰ্ণ,ಮೃದುವಾದ ಹಿಂತಿರುಗುವಿಕೆ
কোমল সংপৃক্ততা,ಮೃದು ಶುದ್ಧತ್ವ
কোমল আৰম্ভণি,ಮೃದುವಾದ ಆರಂಭ
ছ’ফ্টৱেৰ,ಸಾಫ್ಟ್ವೇರ್
সৌৰকোষ,ಸೌರ ಕೋಶ
সৌৰ পেনেল,ಸೌರ ಫಲಕಗಳು
ছল্ডাৰ,ಬೆಸುಗೆ
ছল্ডাৰ দলং,ಬೆಸುಗೆ ಸೇತುವೆ
ছ&#39;লেন&#39;ইড,ಸೊಲೆನಾಯ್ಡ್
কঠিন অৱস্থা ডিটেক্টৰ,ಘನ ಸ್ಥಿತಿ ಪತ್ತೆಕಾರಕ
কঠিন অৱস্থাৰ ডিভাইচ,ಘನ ಸ್ಥಿತಿಯ ಸಾಧನ
কঠিন অৱস্থাৰ ৰিলে,ಘನ ಸ್ಥಿತಿಯ ರಿಲೇ
সোনাৰ,ಸೋನಾರ್
SOS,SOS
ভয়েচ সক্ৰিয় কৰা চুইচ,ಧ್ವನಿ ಸಕ್ರಿಯ ಸ್ವಿಚ್
শব্দ উৎপাদক,ಧ್ವನಿ ಜನರೇಟರ್
উৎস ক&#39;ড,ಮೂಲ ಕೋಡ್
উৎস ক&#39;ডিং,ಮೂಲ ಕೋಡಿಂಗ್
উৎস সংযুক্ত,ಮೂಲವನ್ನು ಜೋಡಿಸಲಾಗಿದೆ
উৎস ডিষ্ক,ಮೂಲ ಡಿಸ್ಕ್
উৎস ট্ৰেইলিং,ಮೂಲ ಹಿಂಬಾಲಕ
উৎস প্ৰতিফলন ক&#39;ডিং,ಮೂಲ ಪ್ರತಿಫಲನ ಕೋಡಿಂಗ್
"স্থান, মহাকাশ, মহাকাশ, আকাশ","ಬಾಹ್ಯಾಕಾಶ, ಬಾಹ್ಯಾಕಾಶ, ಬಾಹ್ಯಾಕಾಶ, ಆಕಾಶ"
স্পেচ বাৰ,ಸ್ಪೇಸ್ ಬಾರ್
অন্তৰ্স্থলীৰ ইমপালছ,ತೆರಪಿನ ಪ್ರಚೋದನೆ
মাল্টিপ্লেক্সাৰ কেপাচিটেন্স/ষ্টেৰিঅ&#39;ছেগমেণ্টেচন,ಮಲ್ಟಿಪ್ಲೆಕ್ಸರ್ ಕೆಪಾಸಿಟನ್ಸ್/ಸ್ಟೀರಿಯೊ ಸೆಗ್ಮೆಂಟೇಶನ್
ব্যৱধান বিভক্ত মাল্টিপ্লেক্সিং,ಇಂಟರ್ವಲ್ ಡಿವೈಡೆಡ್ ಮಲ್ಟಿಪ್ಲೆಕ್ಸಿಂಗ್
কভাৰেজ উচ্চ অনুপাত,ವ್ಯಾಪ್ತಿ ಹೆಚ್ಚಿನ ಅನುಪಾತ
মহাকাশ তৰংগ,ಬಾಹ್ಯಾಕಾಶ ತರಂಗ
স্পাৰ্কিং ব্যৱধান,ಸ್ಪಾರ್ಕಿಂಗ್ ಮಧ್ಯಂತರ
spdt চুইচ,spdt ಸ್ವಿಚ್
বক্তা,ಸ್ಪೀಕರ್
স্পেচিফিকেশন শ্বীট,ವಿವರಣೆ ಹಾಳೆ
"বৰ্ণালী, বৰ্ণালী","ಸ್ಪೆಕ್ಟ್ರಮ್, ಸ್ಪೆಕ್ಟ್ರಮ್"
বৰ্ণালী বিশ্লেষক,ಸ್ಪೆಕ್ಟ್ರಲ್ ವಿಶ್ಲೇಷಕ
"বাক্য সংশ্লেষণ, কণ্ঠ সংশ্লেষণ","ಭಾಷಣ ಸಂಶ್ಲೇಷಣೆ, ಧ್ವನಿ ಸಂಶ್ಲೇಷಣೆ"
চলি থকা কেপাচিটৰ,ಚಾಲನೆಯಲ್ಲಿರುವ ಕೆಪಾಸಿಟರ್
এন্টি কলিক,ವಿರೋಧಿ ಕೊಲಿಕ್
