Telugu,Hindi
సమయ విభజన,कालविभाजन
"సమయ విభజన
 స్విచ్",काल विभाजन स्विच
టైమ్ డొమైన్,काल प्रांत
కాల చట్రం,काल फ्रेम
సమయ స్థాయి,काल स्तर
రోజు గడియారం సమయం,दिवस काल घड़ी
సమయం ముగిసినది,काल समापन
"సమయం పల్స్
 పంపిణీ",काल स्पंद वितरण
సమయం పరిమాణీకరణ,कालांशन
టైమర్ క్లాక్,कालद घड़ी
"సమయం రిజిస్టర్
 (= టైమర్)",कालद
సమయ ప్రతిస్పందన,काल अनुक्रिया
సమయ స్కేల్,समय मापक्रम
సమయం భాగస్వామ్యం,काल भाजन
"సమయం భాగస్వామ్యం
 వ్యవస్థ",काल भाजन तंत्र
సమయం ముక్కలు,काल कतलीयन
సమయం నమూనా,समयांकन
టైమింగ్ రేఖాచిత్రం,काल आरेख
టైమింగ్ సిగ్నల్,समय संकेत
చిట్కా నోడ్,शून्य स्तरीय आसंधि
టోగులింగ్ వేగం,पूरकन चाल
టోకెన్ రింగ్,सांकेतिक वलय
"టాప్ డౌన్
 అభివృద్ధి",शीर्ष पाद विकास
టాప్ డౌన్ పార్సింగ్,शीर्ष पाद पद विन्यास
మొత్తం ఫంక్షన్,संपूर्ण फलन
"పూర్తిగా ఆర్డర్ చేయబడింది
 నిర్మాణం",पूर्णत: क्रमित संरचना
ట్రేస్ డీబగ్గింగ్,अनुरेखी दोष मार्जन
ట్రేస్ ప్రోగ్రామ్,अनुरेख क्रमादेश
ట్రేసింగ్ రొటీన్,अनुरेखण नेमका
ట్రాక్,पथ
వాణిజ్య రహస్యం,व्यापारिक रहस्य
ట్రాఫిక్ నియంత్రణ,यातायात नियंत्रण
ట్రైల్ డివైజర్,जाँच भाजक
ట్రైలర్ లేబుల్,अनुग लेबल
ట్రైలర్ రికార్డ్,अनुग अभिलेख
రైలు ప్రింటర్,प्रपंक्‍ति मुद्रित्र
లావాదేవీ ఫైల్,क्रियाकलाप संचिका
"లావాదేవీ
 ప్రాసెసింగ్",क्रियाकलाप संसाधन
"ట్రాన్స్‌బోర్డర్
 డేటాఫ్లో",सीमापार आँकड़ा प्रवाह
ట్రాన్స్క్రిప్టివ్ డేటా,अनुलेखी आँकड़े
ట్రాన్స్‌డ్యూసెర్,ट्रांन्सड्यूसर
బదిలీ సర్క్యూట్,स्थानांतरण परिपथ
బదిలీ ఆపరేషన్,स्थानांतरण संक्रिया
బదిలీ రేటు,स्थानांतरण दर
బదిలీ సమయం,स्थानांतरण काल
"బదిలీ వెక్టర్
 టెక్నిక్",स्थानांतरण सदिश तकनीक
మార్పిడి,परिमितातीत
"పరివర్తన
 సెమాంటిక్స్",रूपांतरीय अर्थ विज्ञान
"పరివర్తన
 మోనోయిడ్",रूपांतरण एकाभ
"పరివర్తన
 సెమిగ్రూప్",रूपांतरण सामिसमूह
డొమైన్ రూపాంతరం,रूपांतर प्रांत
తాత్కాలిక ప్రాంతం,क्षणिक क्षेत्र
అస్థిరమైన లోపం,क्षणिक त्रुटि
తాత్కాలిక దినచర్య,क्षणिक नेमका
"ట్రాన్సిస్టర్-
 ట్రాన్సిస్టర్ లాజిక్",ट्रान्जिस्टर-ट्रान्जिसटर तर्क
పరివర్తన కార్డు,संक्रमण पत्रक
ట్రాన్సిటివ్ మూసివేత,संक्रामी संवरक
అనువాద వ్యవధి,अनुवाद अवधि
అనువాదం,अनुवाद
అనువాద పట్టిక,अनुवाद सारणी
అనువాదం ప్రోగ్రామ్,अनुवादक क्रमादेश
అనువాదం దినచర్య,अनुवादक नेमका
"అనువాదకుడు రచన
 వ్యవస్థ",अनुवादक लेखन प्रणाली
లిప్యంతరీకరణ,लिप्यंतरण
"ప్రసార బ్లాక్
 పాత్ర",संचरण खंडक संप्रतीक
"ప్రసార
 ఛానెల్",संचरण प्रणाल
ప్రసార కోడ్,संचरण कूट
"ప్రసార
 నియంత్రణ అక్షరం",संचरण नियंत्रण संप्रतीक
"ప్రసార
 విచలనం",संचरण विचलन
"ప్రసార
 పొడిగింపు",संचरण विस्तार
"ప్రసార
 సౌకర్యం",संचरण सुविधा
"ప్రసార
 ఇంటర్ఫేస్",संचरण अंतरापृष्‍ठ
"ప్రసార
 అంతరాయం",संचरण बाधा
ప్రసార స్థాయి,संचरण स्तर
"ప్రసార స్థాయి
 పాయింట్",संचरण स्तर बिन्दु
ప్రసారణ తంత్రి,संचरण लाइन
ప్రసార లింక్,संचरण कड़ी
ప్రసార నష్టం,संचरण हानि
"ప్రసార
 మధ్యస్థం",संचरण माध्यम
"ప్రసార
 లక్ష్యం",संचरण उद्‍देश्य
ప్రసార రేటు,संचरण दर
"ప్రసార
 సేవ",संचरण सेवा
ప్రసార వేగం,संचरण चाल
ట్రాన్స్మిషన్ సిస్టమ్ కోడ్,संचरण तंत्र कूट
"ట్రాన్స్మిట్ కంట్రోల్
 బ్లాక్",संचरण नियंत्रण खंडक
డేటా సెట్‌ను ప్రసారం చేయండి,संचरण आँकड़ा समुच्चय
"ప్రసారం ప్రవాహం
 నియంత్రణ",संचरण प्रवाह नियंत्रण
కాలు ప్రసారం చేయండి,संचरण छोर
ట్రాన్స్మిటల్ మోడ్,संचरण विधा
"సంక్రమిస్తుంది
 సమాచారం",संचरित सूचना
ట్రాన్స్మిటర్,प्रेषित्र
"ట్రాన్స్మిటర్
 రిజిస్టర్",प्रेषित्र पंजी
"ట్రాన్స్మిటర్ ప్రారంభం
 కోడ్",प्रेषित्र प्रारंभ कूट
ట్రాన్స్‌మల్టిప్లెక్సర్,प्रेषित्र बहु संकेतक
"పారదర్శకత
 మోడ్",पारदर्शिता विधा
పారదర్శక డేటా,पारदर्शी आँकड़े
పారదర్శక సమాచారం,पारदर्शी सूचना
"పారదర్శక వచనం
 మోడ్",पारदर्शी पाठ्यांश विधा
ప్రసార,पारदर्शी संचरण
ట్రాన్స్పాండర్,पारानुकारित्र
రవాణా చేయదగిన ప్రోగ్రామ్ (= పోర్టబుల్ ప్రోగ్రామ్),अभिकलित्र निरपेक्ष क्रमादेश
రవాణా యూనిట్,परिवहन एकक
విలోమ చెక్,अनुप्रस्थ जाँच
"విలోమ సమానత్వం
 తనిఖీ",अनुप्रस्थ समता जाँच
"విలోమ
 పునరావృతం
 తనిఖీ",अनुप्रस्थ अतिरिक्‍तता जाँच
"విలోమ
 స్కానింగ్",अनुप्रस्थ क्रमवीक्षण
ఉచ్చు,प्रपाश
ఉచ్చు తలుపు,प्रपाश द्वार
ట్రాపెజియం నియమం,समलंब नियम
ట్రాపింగ్,प्रपाशन
ట్రాపింగ్ మోడ్,प्रपाशन विधा
"ట్రావెలింగ్ క్లాస్
 మార్క్",प्रगामी वर्ग चिह्‍न
"ట్రావెలింగ్ వేవ్
 ట్యూబ్",प्रगामी तरंग नलिका
ట్రావెర్సల్,पथक्रमण
ట్రావెర్స్,माला रेखा
చెట్టు,तरु
ట్రీ ఆటోమాటా,तरु स्वचल प्ररूप
"చెట్ల రూపం
 భాష",तरु आकार भाषा
చెట్టు వ్యాకరణం,तरु व्याकरण
చెట్ల భాష,तरु भाषा
ట్రీ నెట్‌వర్క్,तरु जालक्रम
చెట్ల శోధన,तरु खोज
చెట్ల ఎంపిక విధమైన,तरु वरण शाटन
చెట్టు క్రమబద్ధీకరణ,तरु शाटन
చెట్ల నిర్మాణం,तरु संरचना
"చెట్టు రకం డీకోడింగ్
 నెట్‌వర్క్",तरु प्रकार कूटवाचन जालक्रम
చెట్టు నడక,तरु गमन
ధోరణి,उपनति
Triad,त्रय
ట్రయల్ డివైజర్,जाँच भाजक
ట్రయల్ రన్,जाँच दौर
త్రిభుజాకార మాతృక,त्रिकोणाकार मैट्रिक्स
"త్రిభుజాకార
 తరంగ రూపం",त्रिकोणीय तरंग रुप
ఉపనది సర్క్యూట్,सहायक परिपथ
ఉపనది స్టేషన్,सहायक केंद्र
ట్రిడియాగోనల్ మ్యాట్రిక్స్,त्रिविकर्णी मैट्रिक्स
ట్రై సెర్చ్,बहु-अंगी खोज
ట్రిగ్గర్,ट्रिगर
ట్రిగ్గర్ సర్క్యూట్,ट्रिगर परिपथ
ట్రిగ్గర్ స్థాయి,ट्रिगर स्तर
ట్రిప్ కంప్యూటర్,यात्रा अभिकलित्र
"ట్రిపుల్ పొడవు
 పని",त्रिगुण दैर्घ्य संक्रिया
ట్రిపుల్ ప్రెసిషన్,त्रिगुण परिशुद्वता
ట్రిపుల్ రిజిస్టర్,त्रिगुण पंजी
ట్రిపుల్,त्रिक
ట్రై స్టేట్ అవుట్పుట్,त्रि अवस्था निर्गम
చిన్నవిషయం గ్రాఫ్,"तुच्छालेख, अवालेख"
ట్రోజన్ హార్స్,ट्रोजन अश्‍व
"ఇబ్బంది స్థానం
 సమస్య",विघ्न निर्धारण समस्या
ట్రబుల్ షూట్,विघ्न निवारण
సమస్య పరిష్కరించు,विघ्न निवारण
ట్రబుల్ యూనిట్,विघ्नसूचक एकक
నిజమైన పూరక (= రాడిక్స్ భాగం),मूलांक पूरक
కత్తిరించండి,छिन्न
కత్తిరించడం,छिन्न
కత్తిరించడం లోపం,छिन्न त्रुटि
ట్రంక్,ट्रंक
ట్రంక్ సర్క్యూట్,ट्रंक परिपथ
ట్రంక్ ఎక్స్ఛేంజ్,ट्रंक केंद्र
ట్రంక్ గ్రూప్,ट्रंक समूह
ట్రంక్ వేట,ट्रंक आखोजन
ట్రంక్ ఆర్డర్,ट्रंक आदेश
సత్య విలువ,सत्य मान
T- రకం ఫ్లిప్-ఫ్లాప్,प्रकार द्विमानित्र
దొర్లే,आलुंठन
ట్యూనింగ్,समस्वरण
"ట్యూరింగ్
 గణన",टयूरिंग अभिकलनीय
ట్యూరింగ్ మెషిన్,टयूरिंग मशीन
"టర్నరౌండ్
 పత్రం",प्रतिवर्तन प्रलेख
"టర్నరౌండ్
 సీక్వెన్స్",प्रतिवर्तन अनुक्रम
టర్నరౌండ్ సమయం,प्रतिर्वतन काल
టర్న్‌కీ కన్సోల్,वर्तन कुंजी कंसोल
టర్న్‌కీ ఆపరేషన్,वर्तन कुंजी प्रचालन
టర్న్‌కీ వ్యవస్థ,वर्तन कुंजी तंत्र
తాబేలు గ్రాఫిక్స్,कच्छप आलेखिकी
పన్నెండు అంచు (= పన్నెండు పంచ్),द्वादश छिद्रण
పన్నెండు పంచ్,द्वादश छिद्रण
జంట కేబుల్,युगल केबल
జంట చెక్,युगल जाँच
వక్రీకృత జత,व्यवर्तित युग्म
రెండు చిరునామా,दो पता
రెండు చిరునామా కోడ్,दो पता कूट
"రెండు చిరునామా
 సూచన",दो पता अनुदेश
రెండు బిట్ బైట్,दो द्वयंक बाइट
రెండు ఛానెల్ స్విచ్,दो प्रणाल स्विच
"రెండు డైమెన్షనల్
 అమరిక",द्विविम सरणी
"రెండు డైమెన్షనల్
 మెమరీ",द्विविम स्मृति
"రెండు డైమెన్షనల్
 ఎంపిక వ్యవస్థ",द्विविम वरण तंत्र
"రెండు ఇన్పుట్ యాడర్
 (= సగం యాడ్డర్)",अर्ध योजक
రెండు ఇన్పుట్ సబ్‌ట్రాక్టర్ (= సగం సబ్‌ట్రాక్టర్),अर्ध व्यवकलक
రెండు స్థాయి చిరునామా,द्वि स्तर पता
రెండు స్థాయి వ్యాకరణం,द्वि स्तर व्याकरण
రెండు స్థాయి మెమరీ,द्वि स्तर स्मृति
"రెండు స్థాయి
 సబ్‌ట్రౌటిన్",द्वि स्तर उपनेमका
రెండు ప్రమాణం,द्वि मानक
"ఐదుగురిలో రెండు
 కోడ్",पाँच में से दो कूट
"రెండు పాస్
 సమీకరించేవాడు",द्वि दौर कोडातंरक
"రెండు ప్లస్ ఒకటి
 చిరునామా",दो धन एक पता
"రెండు ప్లస్ ఒకటి
 చిరునామా
 సూచన",दो धन एक पता अनुदेश
రెండు పూరక,दो का पूरक
"రెండు మార్గాలు ప్రత్యామ్నాయం
 కమ్యూనికేషన్",द्विधा एकांतर संचार
రెండు మార్గం లింక్డ్ జాబితా,द्विधा शृंखलित सूची
రెండు మార్గాలు విలీనం,द्विधा विलय
"రెండు మార్గం
 ఏకకాలంలో
 కమ్యూనికేషన్",द्विधा युगपत् संचार
రెండు మార్గం ట్రంక్,द्विधा ट्रंक
రెండు వైర్ సర్క్యూట్,द्वितार परिपथ
టైమ్నెట్,टिमनेट
రకం,प्रकार
"టైప్ ఓ (1, 2, 3)
 భాష","प्रकार (, ) भाषा"
రకం డిక్లరేషన్,प्रकार घोषणा
ముఖం టైప్ చేయండి,टाइप फेस
ఫాంట్ టైప్ చేయండి,टाइप फान्ट
టైప్ హెడ్,टंकण शीर्ष
"కీ టైప్ చేయండి
 ప్రతిస్పందించండి",टंकण अनुक्रिया कुंजी
టైప్ చేయండి,उपरि टंकण
టైప్ వీల్,मुद्रण चक्र
"టైప్‌రైటర్
 టెర్మినల్",टंकित्र टर्मिनल
అల్ట్రా ఫిచ్,परा माइक्रो फिस
అతినీలలోహిత ఎరేసింగ్,पराबैंगनी व्यामार्जन
U- మోడ్ రికార్డ్,अपरिभाषित विधा अभिलेख
అల్లర్లు చేయలేని అంకె,असम्मत अंक
అనుమతించలేని కోడ్ చెక్,असम्मत कूट जाँच
యునైరీ ఆపరేషన్,एकल संक्रिया
గమనింపబడని ఆటోమేటిక్ ఎక్స్ఛేంజ్,उपस्थिति निरपेक्ष स्वचालित केंद्र
గమనింపబడని మోడ్,उपस्थिति निरपेक्ष विधा
"గమనింపబడలేదు
 ఆపరేషన్",उपस्थिति निरपेक्ष प्रचालन
"గమనింపబడని కాలిబాట
 ప్రింటర్",उपस्थिति निरपेक्ष लीक मुद्रित्र
అసమతుల్య రేఖ,असंतुलित लाइन
"అసమతుల్య విలీనం
 క్రమబద్ధీకరించండి",असंतुलित विलय शाटन
"అసమతుల్య
 మాడ్యులేటర్",असंतुलित माडुलित्र
"అసమతుల్య వైర్
 సర్క్యూట్",असंतुलित तार परिपथ
అన్‌బ్లంక్,"अलोपन, रिक्‍तिभरण"
అన్‌బండింగ్,मूल्य पृथक्करण
Uncol,अनकोल
"కలతపెట్టని తర్కం
 అమరిక",अप्रतिबद्ध तर्क सरणी
"కలత చెందలేదు
 నిల్వ జాబితా",अप्रतिबद्ध भंडारण सूची
"బేషరతు
 శాఖ
 సూచన",अप्रतिबंधित शाखा अनुदेश
"బేషరతు
ఎగిరి దుముకు",अप्रतिबंधित झंप
"బేషరతు
 జంప్ ఇన్స్ట్రక్షన్",अप्रतिबंधित झंप अनुदेश
"బేషరతు
 ప్రకటన",अप्रतिबंधित कथन
"బేషరతు
 బదిలీ
 సూచన",अप्रतिबंधित स्थानांतरण अनुदेश
అన్‌సైడబుల్,अनिर्णेय
నిర్వచించబడలేదు,अपरिभाषित
నిర్వచించబడని రికార్డ్,अपरिभाषित अभिलेख
అండర్ కోడ్,अवकूट
అండర్ఫ్లో,अध: प्रवाह
"అండర్ఫ్లో
 లక్షణం",अध: प्रवाह पूर्णाश
"అండర్ఫ్లో
 కండిషన్",अधः प्रवाह प्रतिबंध
"అండర్ఫ్లో
 మినహాయింపు",अध: प्रवाह अपवाद
అంతర్లీన క్యారియర్,अधस्थ वाहक
అండర్ పంచ్,अध: छिद्र
అండర్‌రన్,अधोधाव
అండర్ స్కోర్,अधोरेखा
"అండర్ స్కోర్
 పాత్ర",अधोरेखा संप्रतीक
గుర్తించబడని లోపం,असंसूचित त्रुटि
"గుర్తించబడని లోపం
 రేటు",असंसूचित त्रुटि दर
మళ్ళించని గ్రాఫ్,अदिष्‍ट आलेख
అనూహ్యమైన డిస్క్,असंरूपित चक्रिका
"అనూహ్యంగా
 ప్రదర్శన",असंरूपित प्रदर्श
"అనూహ్యంగా
 రికార్డ్",असंरूपित अभिलेख
"ఏకరీతిగా
 ప్రాప్యత
 నిల్వ",एकसमानत: अभिगम्य भंडारण
యునిగాజ్ డిజైన్,एक गेज अभिकल्पना
"ఏకపక్షంగా
 కనెక్ట్ చేయబడిన గ్రాఫ్",एक पार्श्‍विकत: संबंधित आलेख
ఏకపక్ష సమకాలీకరణ వ్యవస్థ,एक पार्श्‍विक तुल्यकालन तंत्र
యూనియన్ కేటలాగ్,सम्मिलित क्रमादेश सूची
యూనిపోలార్ సిగ్నల్,"एक ध्रवी संकेत, एक ध्रुवी संकेत"
యునిప్రోసెసింగ్,एक संसाधन
"ప్రత్యేకంగా
 డీకోడబుల్",अद्वितीयत: कूटवाचनीय
యూనిట్ చిరునామా,एकक पता
యూనిటరీ కోడ్,ऐकिक कूट
యూనిటరీ సెమిరింగ్,ऐकिक सामिवलय
"యూనిట్ బ్యాక్ స్పేస్
 పాత్ర",एकक पश्‍चीयन संप्रतीक
యూనిట్ నిర్ధారణ,एकक निदानिकी
యూనిట్ మూలకం,तत्समक अवयव
UNITERM,एक पदी
యూనిట్ విరామం,एकांक अभिलेख
యూనిట్ రికార్డ్,एकक अभिलेख
యూనిట్ రికార్డ్ పరికరం,एकक अभिलेख युक्‍ति
"యూనిట్ సెపరేటర్
 పాత్ర",एकक पृथक्कारक संप्रतीक
యూనిట్ స్ట్రింగ్,एकमद रज्जु
యూనిట్ పరీక్ష,एकक परीक्षण
యూనివర్సల్ యాక్సెస్,सार्व अभिगम
"యూనివర్సల్ అసమకాలిక రిసీవర్
 ట్రాన్స్మిటర్",सार्वत्रिक अतुल्यकालिक अभिग्राही प्रेषित्र
యూనివర్సల్ బటన్ బాక్స్,सार्व बटन वक्स
యూనివర్సల్ క్యారెక్టర్ సెట్,सार्वत्रिक संप्रतीक समुच्चय
యూనివర్సల్ కంట్రోలర్,सार्व नियंत्रक
యూనివర్సల్ ఫ్లిప్-ఫ్లాప్,सार्व द्विमानित्र
యూనివర్సల్ ఇన్స్ట్రక్షన్ సెట్,सार्वत्रिक अनुदेश समुच्चय
యూనివర్సల్ ఇంటర్‌కనెక్టింగ్ పరికరం,सार्व आंतरसंबंधन युक्‍ति
యూనివర్సల్ ఆపరేషన్,सार्व संक्रिया
యూనివర్సల్ క్వాంటిఫైయర్,सार्व परिमाणक
యూనివర్సల్ సర్వీస్ కాన్సెప్ట్,सार्व सेवा संकल्पना
సార్వత్రిక సింక్రోనస్ రిసీవర్ ట్రాన్స్మిటర్,सार्व तुल्यकालिक अभिग्राही प्रेषित्र
యూనివర్సల్ ట్యూరింగ్ మెషిన్,सार्व ट्यूरिंग मशीन
అన్‌లాక్,वितालकन
మార్పులేని సూచన,अनापरिवर्तित अनुदेश
క్రమరహిత చెట్టు,अक्रमित तरु
ప్యాక్ చేయని దశాంశం,विसंकुलित दशमलव
అన్ప్యాకింగ్,विसंकुलन
"అసురక్షితమైనది
 డైనమిక్ నిల్వ",अरक्षित गतिक भंडारण
అసురక్షిత ఫీల్డ్,अरक्षित क्षेत्र
"తిరిగి పొందలేనిది
 లోపం",पुन: अप्राप्य त्रुटि
పరిష్కరించలేనిది,असाधनीय
"అన్‌స్ట్రాటిడ్
 భాష",अस्तरित भाषा
విజయవంతం కాని కాల్,असफल आह्‍वान
ఉపయోగించని సమయం,अनुपयोग काल
కర్సర్‌ను నవీకరించండి,अद्यतन प्रसंकेत
నవీకరించబడిన ఫైల్,अद्यनीकृत संचिका
నవీకరించబడుతోంది,अद्यतनीकरण
"అప్-డౌన్ నియంత్రణ
 లైన్",अप-डाउन नियंत्रण लाइन
అప్-డౌన్ కౌంటర్,अप-डाउन गणित्र
ఎగువ కార్టేట్,उपरिजोन पंक्‍ति
పైకి అనుకూలత,उपरिमुखी संगतता
పైకి సూచన,उपरिमुखी संदर्भ
వినియోగదారు,उपयोक्‍ता
వినియోగదారు-అప్లికేషన్ నెట్‌వర్క్,उपयोक्‍ता अनुप्रयोग जालक्रम
వినియోగదారు ప్రాంతం,उपयोक्‍ता क्षेत्र
వినియోగదారు లక్షణం,उपयोक्‍ता गुण
వినియోగదారు నిర్వచించిన ఫంక్షన్,उपयोक्‍ता परिभाषित फलन
వినియోగదారు నిర్వచించిన పదం,उपयोक्‍ता परिभाषित शब्द
వినియోగదారు సౌకర్యం,उपयोक्‍ता सुविधा
వినియోగదారునికి సులువుగా,उपयोक्‍ता मैत्रीपूर्ण
వినియోగ మార్గము,उपयोक्‍ता अंतरापृष्‍ठ
వినియోగదారు మోడ్,उपयोक्ता विधा
వినియోగదారు ప్రోగ్రామ్,उपयोक्‍ता क्रमादेश
వినియోగదారు సేవ,उपयोक्‍ता सेवा
వినియోగదారు రాష్ట్రం,उपयोक्‍ता अवस्था
వినియోగదారు టెర్మినల్,उपयोक्‍ता अंतक
యుటిలిటీ కంట్రోల్ కన్సోల్,उपयोगिता नियंत्रण कन्सोल
యుటిలిటీ ఫంక్షన్,उपयोगिता फलन
యుటిలిటీ ప్రోగ్రామ్,उपयोगिता क्रमादेश
యుటిలిటీ రొటీన్,उपयोगिता नेमका
యుటిలిటీ సిస్టమ్,उपयोगिता तंत्र
UVWXY LEMINA,प्रमेयिका
వాక్యూమ్ కాలమ్,निर्वात स्तंभ
వాక్యూమ్ సర్వో,निर्वात सर्वो
ధ్రువీకరణ,मान्यकरण
వాల్యుయేటర్ పరికరం,मूल्यांकक युक्‍ति
విలువ జోడించిన నెట్‌వర్క్,मानयोजित जालक्रम
వేరియబుల్ చిరునామా,परिवर्ती पता
వేరియబుల్ బ్లాక్,परिवर्ती खंडक
వేరియబుల్ ఫీల్డ్,परिवर्ती क्षेत्र
వేరియబుల్ ఫీల్డ్ పొడవు,परिवर्ती क्षेत्र लंबाई
వేరియబుల్ ఫీల్డ్ స్టోరేజ్,परिवर्ती क्षेत्र भंडारण
వేరియబుల్ ఫార్మాట్ ఇన్పుట్,परिवर्ती संरूप निवेश
వేరియబుల్ ఫార్మాట్ సందేశం,परिवर्ती संरूप संदेश
వేరియబుల్ ఫంక్షన్ జనరేటర్,परिवर्ती फलन जनित्र
వేరియబుల్ సమాచారం,परिवर्ती सूचना
వేరియబుల్ ఇన్ఫర్మేషన్ ప్రాసెసింగ్,परिवर्ती सूचना संसाधन
వేరియబుల్ పొడవు రికార్డ్,परिवर्ती लंबाई अभिलेख
వేరియబుల్ పొడవు వెక్టర్,परिवर्ती लंबाई सदिश
వేరియబుల్ పొడవు పదం,परिवर्ती लंबाई शब्द
వేరియబుల్ పేరు,परिवर्ती नाम
వేరియబుల్ పాయింట్,परिवर्ती बिन्दु
వేరియబుల్ పాయింట్ ప్రాతినిధ్యం,परिवर्ती बिन्दु निरूपण
వేరియబుల్ చిహ్నం,परिवर्ती प्रतीक
వేరియబుల్ టైమ్ స్కేల్,परिवर्ती समय मापक्रम
వేరియబుల్ పదం,परिवर्ती शब्द
వేరియబుల్ పదం పొడవు,परिवर्ती शब्द लंबाई
వేరియబుల్ వర్డ్ లెంగ్త్ కంప్యూటర్,परिवर्ती शब्द लंबाई अभिकलित्र
వేరియంట్ ఫీల్డ్,परिवर्ती क्षेत्र
వైవిధ్య మానిటర్,विचरण मानिटर
వేరిప్లోటర్,"परिवर्ती आलेखित्र, वेरी प्लॉटर"
వెక్టర్డ్ అంతరాయం,सदिशित अंतरायन
వెక్టర్ పున art ప్రారంభం,सदिशित पुन: प्रारंभ
వెక్టర్ జనరేటర్,सदिश जनित्र
వెక్టర్ గ్రాఫిక్స్,सदिश आलेखिकी
వెక్టరింగ్,सदिशन
వెక్టర్ మోడ్ గ్రాఫిక్ ప్రదర్శన,सदिश विधा आलेखी प्रदर्श
వెక్టర్ ప్రమాణం,सदिश मानक
వెక్టర్ ప్లాటర్,सदिश आलेखित्र
వెక్టర్ ప్రాధాన్యత అంతరాయం,सदिश प्राथमिकता अंतरायन
వెక్టర్ బదిలీ,सदिश स्थानांतरण
వీచ్ రేఖాచిత్రం (= కర్నాగ్ మ్యాప్),"वीच आरेख, कारनॉफ प्रतिचित्र"
ధృవీకరణ మరియు ధ్రువీకరణ,सत्यापन और मान्यकरण
ధృవీకరణ పరిస్థితి,सत्यापन प्रतिबंध
ధృవీకరణ మోడ్,सत्यापन विधा
వెరిఫైయర్,सत्यापित्र
సంస్కరణ సంఖ్య,आरूप संख्या
నిలువు చెక్,ऊर्ध्वाधर जाँच
నిలువు ఫీడ్,ऊर्ध्वाधर भरण
నిలువు ఆకృతి,ऊर्ध्वाधर संरूप
లంబ ఫార్మాట్ యూనిట్,ऊर्ध्वाधर संरूप एकक
నిలువు మైక్రోఇన్స్ట్రక్షన్,ऊर्ध्वाधर सूक्ष्मानुदेश
లంబ ప్రాసెసర్,ऊर्ध्वाधर संसाधित्र
నిలువు రికార్డింగ్,ऊर्ध्वाधर अभिलेखन
నిలువు పునరావృత తనిఖీ,ऊर्ध्वाधर अतिरिक्‍तता जाँच
నిలువు సేవ,अधि सेवा
నిలువు పట్టిక,ऊर्ध्वाधर सारणी
నిలువు పట్టిక పాత్ర,ऊर्ध्वाधर सारणीयन संप्रतीक
చాలా పెద్ద ఎత్తున ఇంటిగ్రేషన్,अति बृहत् एकीकरण
VFFT (వాయిస్ ఫ్రీక్వెన్సీ ఫెసిలిటీ టెర్మినల్),वाक् आवृत्ति सुविधा अंतक
VFTS (వాయిస్ ఫ్రీక్వెన్సీ టెలిగ్రాఫ్ సిస్టమ్),वाक् आवृत्ति तार तंत्र
వీడియో బ్యాండ్‌విడ్త్,विडियो बैंड चौड़ाई
వీడియో కెమెరా,विडियो कैमरा
వీడియో క్యాసెట్,विडियो कैसट
వీడియో కాన్ఫరెన్సింగ్,विडियो दूर सम्मेलन
వీడియో డేటా ఇంటెగరేటర్,विडियो आँकड़ा एकीकरण
వీడియోడిస్క్,विडियो चक्रिका
వీడియో గేమ్,विडियो खेल
వీడియో జనరేటర్,विडियो जनित्र
వీడియో గ్రాఫ్,विडियो आलेख
వీడియోగ్రాఫిక్ ప్రదర్శన,विडियो ग्राफी प्रदर्श
వీడియో సిగ్నల్,विडियो संकेत
వీడియో టెర్మినల్,विडियो अंतक
వ్యూడేటా,दृश्य आँकड़े
వీక్షణ పాయింట్,दृष्‍टि बिन्दु
వర్చువల్ చిరునామా,आभासी पता
వర్చువల్ చిరునామా స్థలం,आभासी पत स्थान
వర్చువల్ కాల్ సౌకర్యం,आभासी आह्‍वान सुविधा
వర్చువల్ కాల్ సేవ,आभासी आह्‍वान सेवा
వర్చువల్ సర్క్యూట్,आभासी परिपथ
వర్చువల్ కంప్యూటింగ్ సిస్టమ్,आभासी अभिकलन तंत्र
వర్చువల్ కనెక్షన్,आभासी संबंधन
వర్చువల్ కన్సోల్ ఫంక్షన్,आभासी कन्सोल फलन
వర్చువల్ కాపీ,आभासी प्रतिलिपि
వర్చువల్ మెషిన్,आभासी यंत्र
వర్చువల్ మెమరీ,आभासी स्मृति
వర్చువల్ ప్రాసెసింగ్ సమయం,आभासी संसाधन काल
వర్చువల్ పుష్ బటన్,आभासी पुश बटन
వర్చువల్ మార్గం,आभासी मार्ग
వర్చువల్ స్పేస్,आभासी स्थान
వర్చువల్ నిల్వ,आभासी भंडारण
వర్చువల్ స్టోరేజ్ యాక్సెస్ పద్ధతి,आभासी भंडारण अभिगम विधि
వర్చువల్ నిల్వ నిర్వహణ,आभासी भंडारण प्रबंध
వర్చువల్ టెలికమ్యూనికేషన్ యాక్సెస్ పద్ధతి,आभासी दूर संचार अभिगम विधि
వర్చువల్ టెర్మినల్,आभासी अंतक
కనిపించే ఫైల్,दृश्य संचिका
వర్చువల్ వాల్యూమ్,आभासी खंड
దృశ్య ప్రదర్శన,चाक्षुक प्रदर्श
విజువల్ డిస్ప్లే యూనిట్,चाक्षुक प्रदर्श एकक
విజువల్ ఎంక్వైరీ స్టేషన్,चाक्षुक पूछताछ केन्द्र
విజువల్ స్కానర్,चाक्षुक क्रमवीक्षक
విటెర్బి డీకోడింగ్,विटर्बी कूटवाचन
