Assamese,Kannada
বংশবৃক্ষ,ವಂಶಾವಳಿ
বংশবৃক্ষ,ವಂಶಾವಳಿ
বংশবৃক্ষ ব্যক্তি,ವಂಶಾವಳಿಯ ವ್ಯಕ್ತಿ
সহকৰ্মী,ಪೀರ್
সহকৰ্মী,ಪೀರ್
পিৰেজ,ಪೀರೇಜ್
পিৰেজ,ಪೀರೇಜ್
পিৰেজ,ಪೀರೇಜ್
আয়াৰলেণ্ডৰ সমনীয়া,ಐರ್ಲೆಂಡ್‌ನ ಗೆಳೆಯರು
স্কটলেণ্ডৰ সমনীয়া,ಸ್ಕಾಟ್ಲೆಂಡ್ನ ಗೆಳೆಯರು
উপদ্বীপীয় অভিযান,ಪೆನಿನ್ಸುಲರ್ ಅಭಿಯಾನ
উপদ্বীপীয় যুদ্ধ,ಪೆನಿನ್ಸುಲರ್ ಯುದ್ಧ
পেনেণ্ট,ಪೆನ್ನಂಟ್
জনসাধাৰণৰ চনদ (=ৰাষ্ট্ৰীয় চনদ),ಜನರ ಸನ್ನದು (=ರಾಷ್ಟ್ರೀಯ ಚಾರ್ಟರ್)
জনমূখ (=জনপ্ৰিয় ফ্ৰণ্ট),ಪೀಪಲ್ಸ್ ಫ್ರಂಟ್ (=ಜನಪ್ರಿಯ ಮುಂಭಾಗ)
পাৰ্ফিডি,ದ್ರೋಹ
সময়কাল,ಅವಧಿ
সময়কাল,ಅವಧಿ
পেৰিফেৰী,ಪರಿಧಿ
স্থায়ী বন্দোবস্ত,ಶಾಶ್ವತ ವಸಾಹತು
চিৰন্তন ফিফ,ಶಾಶ್ವತ ಫೈಫ್
ফালানক্স,ಫ್ಯಾಲ್ಯಾಂಕ್ಸ್
ফালানক্স,ಫ್ಯಾಲ್ಯಾಂಕ್ಸ್
ফ্ৰাউন,ಫೇರೋ
চিত্ৰচিত্ৰ,ಪಿಕ್ಟೋಗ್ರಾಮ್
পিক্টোগ্ৰাফ,ಪಿಕ್ಟೋಗ್ರಾಫ್
পিক্টোগ্ৰাফ,ಪಿಕ್ಟೋಗ್ರಾಫ್
তীৰ্থযাত্ৰী,ಯಾತ್ರಿಕ
তীৰ্থযাত্ৰী পিতৃসকল,ಯಾತ್ರಿ ಪಿತಾಮಹರು
লুটপাত,ಸುಲಿಗೆ
লুটপাত,ಸುಲಿಗೆ
স্তম্ভ,ಕಂಬ
স্তম্ভ আদেশ (অশোকৰ),ಸ್ತಂಭ ಶಾಸನಗಳು (ಅಶೋಕನ)
স্তম্ভ আদেশ (অশোকৰ),ಸ್ತಂಭ ಶಾಸನಗಳು (ಅಶೋಕನ)
স্তম্ভ আদেশ (অশোকৰ),ಸ್ತಂಭ ಶಾಸನಗಳು (ಅಶೋಕನ)
পাইৰেট,ಪೈರೇಟ್
পাইৰেট,ಪೈರೇಟ್
পিটচড যুদ্ধ,ಪಿಚ್ಡ್ ಯುದ್ಧ
পটভূমি,ಕಥಾವಸ್ತು
পলিছ,ಪೋಲಿಸ್
পলিছ,ಪೋಲಿಸ್
পলিটাৰ্চ,ಪೊಲಿಟಾರ್ಚ್
ৰাজনৈতিক এজেন্ট,ರಾಜಕೀಯ ಏಜೆಂಟ್
ৰাজনৈতিক আশ্ৰয়,ರಾಜಕೀಯ ಆಶ್ರಯ
ৰাজনৈতিক আৱাসী,ರಾಜಕೀಯ ನಿವಾಸಿ
ৰাজনৈতিক সন্ত্ৰাসবাদ,ರಾಜಕೀಯ ಭಯೋತ್ಪಾದನೆ
ভোটগ্ৰহণ কৰ,ಚುನಾವಣಾ ತೆರಿಗೆ
পণ্টুন,ಪಾಂಟೂನ್
প্ৰধানমন্ত্ৰী,ಪ್ರೀಮಿಯರ್
প্ৰধানমন্ত্ৰী,ಪ್ರೀಮಿಯರ್
প্ৰিমিয়াৰ লীগ,ಪ್ರೀಮಿಯರ್‌ಶಿಪ್
ৰাষ্ট্ৰপতিত্ব,ಅಧ್ಯಕ್ಷತೆ
ৰাষ্ট্ৰপতিত্ব,ಅಧ್ಯಕ್ಷತೆ
ৰাষ্ট্ৰপতি,ಅಧ್ಯಕ್ಷರು
ৰাষ্ট্ৰপতি,ಅಧ್ಯಕ್ಷರು
প্ৰেচিডিয়াম,ಪ್ರೆಸಿಡಿಯಮ್
প্ৰধানমন্ত্ৰী,ಪ್ರಧಾನ ಮಂತ್ರಿ
প্ৰাইমোজেনিচাৰ,ಪ್ರೈಮೊಜೆನಿಚರ್
প্ৰিন্স,ರಾಜಕುಮಾರ
প্ৰিন্স,ರಾಜಕುಮಾರ
প্ৰিন্স বিচপ,ಪ್ರಿನ್ಸ್ ಬಿಷಪ್
প্ৰিন্স কনচৰ্ট,ಪ್ರಿನ್ಸ್ ಕನ್ಸೋರ್ಟ್
প্ৰিন্স ৰিজেণ্ট,ಪ್ರಿನ್ಸ್ ರೀಜೆಂಟ್
পিন্স ৰেগনেণ্ট,ಪಿನ್ಸ್ ರೆಗ್ನೆಂಟ್
ৰাজকুমাৰী ৰিজেণ্ট,ಪ್ರಿನ್ಸೆಸ್ ರೀಜೆಂಟ್
ৰাজকুমাৰী ৰয়েল,ರಾಜಕುಮಾರಿ ರಾಯಲ್
প্ৰিন্সিপালিটি,ಪ್ರಿನ್ಸಿಪಾಲಿಟಿ
প্ৰিন্সিপালিটি,ಪ್ರಿನ್ಸಿಪಾಲಿಟಿ
প্ৰিন্সিপালিটি,ಪ್ರಿನ್ಸಿಪಾಲಿಟಿ
পুৰষ্কাৰ,ಬಹುಮಾನ
পুৰষ্কাৰ,ಬಹುಮಾನ
পুৰস্কাৰৰ ধন,ಪ್ರಶಸ್ತಿ ಹಣ
পেছাদাৰী সৈনিক,ವೃತ್ತಿಪರ ಸೈನಿಕ
প্ৰতিশ্ৰুতি,ಭರವಸೆ
প্ৰমন্টৰী দুৰ্গ,ಮುಂಚೂಣಿ ಕೋಟೆ
প্ৰটেক্টৰেট,ರಕ್ಷಿಸಿ
প্ৰটেক্টৰেট,ರಕ್ಷಿಸಿ
প্ৰটেক্টৰেট,ರಕ್ಷಿಸಿ
Protégé,ಆಶ್ರಿತ
উৎপত্তিস্থল,ಮೂಲತತ್ವ
উৎপত্তিস্থল,ಮೂಲತತ್ವ
প্ৰভেনেন্স ব্যৱস্থা,ಮೂಲ ವ್ಯವಸ್ಥೆ
জিয়নিষ্ট সমৰ্থক,ಪರ-ಜಿಯೋನಿಸ್ಟ್
ৰাজহুৱা শত্ৰু,ಸಾರ್ವಜನಿಕ ಶತ್ರು
ৰাজহুৱা শত্ৰু,ಸಾರ್ವಜನಿಕ ಶತ್ರು
বিৰাম চিহ্ন,ಪಂಕ್ಟೇಶನ್ಸ್
পুনিক যুদ্ধ,ಪ್ಯೂನಿಕ್ ಯುದ್ಧಗಳು
পিউৰিটান,ಪ್ಯೂರಿಟನ್
পুচ্চ,ಪುಟ್ಚ್
কোৱাড্ৰিগা,ಕ್ವಾಡ್ರಿಗಾ
চতুৰ্ভুজ মিত্ৰতা,ಕ್ವಾಡ್ರುಪಲ್ ಮೈತ್ರಿ
কোৱাকাৰ,ಕ್ವೇಕರ್
ৰাণী,ರಾಣಿ
ৰাণী কনচৰ্ট,ರಾಣಿ ಪತ್ನಿ
ৰাণী বিধৱা,ರಾಣಿ ವರದಕ್ಷಿಣೆ
কুইনডম,ಕ್ವೀಂಡಮ್
কুইনডম,ಕ್ವೀಂಡಮ್
ৰাণী মা,ರಾಣಿ ತಾಯಿ
ৰাণী ৰাজত্ব কৰা,ರಾಣಿ ರೆಗ್ನೆಂಟ್
কুইছলিং,ಕ್ವಿಸ್ಲಿಂಗ್
কুইছলিং,ಕ್ವಿಸ್ಲಿಂಗ್
ভাড়া এৰি দিয়ক,ಬಾಡಿಗೆ ಬಿಟ್ಟು
কুইভাৰ,ಬತ್ತಳಿಕೆ
Quo warranto,ಕ್ವೊ ವಾರೆಂಟೊ
জাতি,ಜನಾಂಗ
বৰ্ণবাদী আধিপত্য,ಜನಾಂಗೀಯ ಮೇಲುಗೈ
ৰেক,ರ್ಯಾಕ್
ৰেক,ರ್ಯಾಕ್
অভিযান,ದಾಳಿ
অভিযান,ದಾಳಿ
ৰেমপাৰ্ট,ರಾಂಪಾರ್ಟ್
ৰেমপাৰ্ট,ರಾಂಪಾರ್ಟ್
ৰেনছাক,ದರೋಡೆಕೋರರು
মুক্তিপণ,ರಾನ್ಸಮ್
মুক্তিপণ,ರಾನ್ಸಮ್
ৰেভেজ,ರಾವೇಜ್
ৰেভেজ,ರಾವಜಸ್
ৰাজ্য,ಸಾಮ್ರಾಜ್ಯ
ৰিয়াৰ গাৰ্ড,ಹಿಂದಿನ ಸಿಬ್ಬಂದಿ
ৰিয়াৰ গাৰ্ডৰ একচন,ಹಿಂದಿನ ಸಿಬ್ಬಂದಿ ಕ್ರಮ
বিদ্ৰোহী,ಬಂಡಾಯಗಾರ
বিদ্ৰোহ,ಬಂಡಾಯ
বিদ্ৰোহৰ স্বীকৃতি,ಬಂಡಾಯದ ಗುರುತಿಸುವಿಕೆ
পুনৰ পৰিবাহী,ಪುನರ್ನಿರ್ಮಾಣ
গোপনীয়তা,ವಿಚಕ್ಷಣ
পুনৰ্গঠন,ಪುನರ್ನಿರ್ಮಾಣ
নথিভুক্ত,ರೆಕಾರ್ಡ್ ಮಾಡಿ
ৰেকৰ্ড অফিচ,ದಾಖಲೆ ಕಚೇರಿ
অৱসৰৰ অভিলেখ,ರೆಕಾರ್ಡ್ ನಿವೃತ್ತಿ
ৰঙা চাৰ্ট,ಕೆಂಪು ಶರ್ಟ್‌ಗಳು
সংস্কাৰ,ಸುಧಾರಣೆ
শৰণাৰ্থী,ನಿರಾಶ್ರಿತ
ৰেগালিয়া,ರೆಗಾಲಿಯಾ
ৰেগালিয়া,ರೆಗಾಲಿಯಾ
ৰেগালিয়া,ರೆಗಾಲಿಯಾ
ৰিজেন্সি,ರೀಜೆನ್ಸಿ
ৰিজেণ্ট,ರಾಜಪ್ರತಿನಿಧಿ
ৰিজেণ্ট কুইন,ರಾಜಪ್ರತಿನಿಧಿ ರಾಣಿ
ৰেজিচাইড,ರೆಜಿಸೈಡ್
ৰেজিচাইড,ರೆಜಿಸೈಡ್ಗಳು
শাসন ব্যৱস্থা,ಆಡಳಿತ
শাসন ব্যৱস্থা,ಆಡಳಿತ
অঞ্চল,ಪ್ರದೇಶ
ৰেগনাল বছৰ,ರೆಗ್ನಲ್ ವರ್ಷ
ৰেগনেণ্ট,ರೆಗ್ನೆಂಟ್
ৰেগনাম,ರೆಗ್ನಮ್
ৰাইচ,ರೀಚ್
ৰাজত্ব কৰক,ಆಳ್ವಿಕೆ
ৰাজত্ব কৰক,ಆಳ್ವಿಕೆ
ৰাজত্ব কৰা পৰিয়াল,ಆಳುವ ಕುಟುಂಬ
আতংকৰ ৰাজত্ব,ಭಯೋತ್ಪಾದನೆಯ ಆಳ್ವಿಕೆ
আতংকৰ ৰাজত্ব,ಭಯೋತ್ಪಾದನೆಯ ಆಳ್ವಿಕೆ
শক্তিশালী কৰক,ಬಲಪಡಿಸಲು
শক্তিবৰ্ধক,ಬಲವರ್ಧನೆ
পুনৰ নিযুক্তি,ಮರುಸ್ಥಾಪನೆ
পুনৰ বিনিয়োগ কৰক,ಮರುಹೂಡಿಕೆ ಮಾಡಿ
ৰিলে পোষ্ট,ರಿಲೇ ಪೋಸ್ಟ್
ৰিলেৰ পথ,ರಿಲೇ ಮಾರ್ಗ
ৰিলে ব্যৱস্থা,ರಿಲೇ ಸಿಸ್ಟಮ್
মুক্তি দিয়া,ಬಿಡುಗಡೆ
মুক্তি দিয়া,ಬಿಡುಗಡೆ
ত্যাগ,ತ್ಯಜಿಸುವಿಕೆ
ত্যাগ,ತ್ಯಜಿಸುವಿಕೆ
ৰেপাৰ্টৰী (=ইনভেণ্টৰী),ರೆಪರ್ಟರಿ (=ದಾಸ್ತಾನು)
ভঁৰাল,ಭಂಡಾರ
ভঁৰাল,ಭಂಡಾರ
ৰিপাব্লিক,ಗಣರಾಜ್ಯ
গণৰাজ্য দিৱস,ಗಣರಾಜ್ಯೋತ್ಸವ
পুনৰ লিপিবদ্ধ কৰক,ರೆಸ್ಕ್ರಿಪ್ಟ್
পুনৰ লিপিবদ্ধ কৰক,ರೆಸ್ಕ್ರಿಪ್ಟ್
বাসিন্দা,ನಿವಾಸಿ
পুনৰুদ্ধাৰ,ಪುನಃಸ್ಥಾಪನೆ
পুনৰুত্থান,ಪುನರುತ್ಥಾನ
পুনৰুত্থান,ಪುನರುತ್ಥಾನ
পশ্চাদপসৰণ,ಹಿಮ್ಮೆಟ್ಟುವಿಕೆ
ওলোটা (এটা মুদ্ৰাৰ),ಹಿಮ್ಮುಖ (ನಾಣ್ಯದ)
বিদ্ৰোহ,ದಂಗೆ
বিপ্লৱ,ಕ್ರಾಂತಿ
"বিপ্লৱ, ফৰাচী","ಕ್ರಾಂತಿ, ಫ್ರೆಂಚ್"
বিপ্লৱ গৌৰৱময়,ಕ್ರಾಂತಿ ಗ್ಲೋರಿಯಸ್
"বিপ্লৱ, ঔদ্যোগিক","ಕ್ರಾಂತಿ, ಕೈಗಾರಿಕಾ"
ৰাইজিং,ಏರುತ್ತಿದೆ
পচি যোৱা-বৰো,ರಾಟನ್-ಬರೋ
ৰাফ ৰাইডাৰ,ರಫ್ ರೈಡರ್ಸ್
ঘূৰণীয়া মূৰ,ರೌಂಡ್-ಹೆಡ್ಸ್
ৰাউট,ರೂಟ್
ৰয়েল দৰ্শক,ರಾಯಲ್ ಪ್ರೇಕ್ಷಕರು
ৰয়েল চাৰ্টাৰ,ರಾಯಲ್ ಚಾರ್ಟರ್
ৰয়েল ক্ৰেষ্ট,ರಾಯಲ್ ಕ್ರೆಸ್ಟ್
ৰয়েল ক্ৰেষ্ট,ರಾಯಲ್ ಕ್ರೆಸ್ಟ್
ৰয়েল ডিক্রী,ರಾಯಲ್ ತೀರ್ಪು
ৰুব্ৰীক,ರೂಬ್ರಿಕ್
ধ্বংসাৱশেষ,ಅವಶೇಷಗಳು
দৌৰবিদ,ಓಟಗಾರ
ভেঙুচালি কৰা,ವಿಧ್ವಂಸಕತೆ
ছাবেৰ,ಸೇಬರ್
চেব্ৰেছ,ಸೇಬರ್ಸ್
ত্যাগ,ತ್ಯಾಗ
ত্যাগ,ತ್ಯಾಗ
ত্যাগ,ತ್ಯಾಗ
নিৰাপদ আচৰণ,ಸುರಕ್ಷಿತ ನಡವಳಿಕೆ
সুৰক্ষা,ರಕ್ಷಿಸಲು
সুৰক্ষা,ರಕ್ಷಿಸಲು
সুৰক্ষাৰ কৰ্তব্য,ಸಂರಕ್ಷಣಾ ಕರ್ತವ್ಯಗಳು
চেলি,ಸ್ಯಾಲಿ
চেলি-পৰ্ট,ಸ್ಯಾಲಿ-ಪೋರ್ಟ್
ৰাজদণ্ড,ರಾಜದಂಡ
স্কিমিটাৰ,ಸ್ಕಿಮಿಟರ್
দ্বিতীয় বাগিচা,ಎರಡನೇ ಎಸ್ಟೇಟ್
পন্থা,ಪಂಥ
পন্থা,ಪಂಥ
বাজেয়াপ্ত,ಸೆಳವು
বাজেয়াপ্ত,ಸೆಳವು
চেনেট,ಸೆನೆಟ್
চেনেট,ಸೆನೆಟ್
চেনেট,ಸೆನೆಟ್
চেনেট,ಸೆನೆಟ್
Serf (=bordar বা villein),ಸೆರ್ಫ್ (=ಬೋರ್ಡಾರ್ ಅಥವಾ ವಿಲನ್)
Serf (=bordar বা villein),ಸೆರ್ಫ್ (=ಬೋರ್ಡಾರ್ ಅಥವಾ ವಿಲನ್)
দাসত্ব (serfhood বা serfage),ಜೀತಪದ್ಧತಿ (ಸೆರ್ಫಡ್ ಅಥವಾ ಜೀತದಾಳು
দাসত্ব (serfhood বা serfage),ಜೀತಪದ್ಧತಿ (ಸರ್ಫೂಡ್ ಅಥವಾ ಜೀತದಾಳು
ছাঁ ৰজা,ನೆರಳು ರಾಜ
জাহাজৰ ধন,ಶಿಪ್ ಮನಿ
শ্বক সৈন্য (=ধুমুহা সৈন্য),ಆಘಾತ ಪಡೆಗಳು (=ಚಂಡಮಾರುತ ಪಡೆಗಳು)
চুটি সংসদ,ಸಂಕ್ಷಿಪ್ತ ಸಂಸತ್ತು
স্কিমিছ,ಚಕಮಕಿ
দাস,ಗುಲಾಮ
দাসত্ব,ಗುಲಾಮಗಿರಿ
দাসত্ব,ಗುಲಾಮಗಿರಿ
সৈনিক ৰাষ্ট্ৰনেতা,ಸೈನಿಕ ರಾಜನೀತಿಜ್ಞ
বৰশী,ಈಟಿ
বৰশীৰ মূৰ,ಈಟಿ-ತಲೆ
গোলক,ಗೋಳ
স্ফ্ৰেজিষ্টিকছ,ಸ್ಫ್ರಾಜಿಸ್ಟಿಕ್ಸ್
ব্যৱস্থা নষ্ট কৰে,ವ್ಯವಸ್ಥೆಯನ್ನು ಹಾಳುಮಾಡುತ್ತದೆ
স্কোৱায়াৰ,ಸ್ಕ್ವೈರ್
স্কোৱায়াৰ,ಸ್ಕ್ವೈರ್
স্কুয়াৰআৰ্চি,ಸ್ಕ್ವೈರಿಯಾರ್ಕಿ
স্কুয়াৰআৰ্চি,ಸ್ಕ್ವೈರಿಯಾರ್ಕಿ
মানদণ্ড,ಪ್ರಮಾಣಿತ
ষ্টেণ্ডাৰ্ড-বাহক,ಪ್ರಮಾಣಿತ-ಧಾರಕ
থিয় হৈ থকা সেনাবাহিনী,ನಿಂತಿರುವ ಸೈನ್ಯ
ষ্টেণ্ডিং অৰ্ডাৰ,ಸ್ಥಾಯಿ ಆದೇಶಗಳು
ষ্টেণ্ডিং অৰ্ডাৰ,ಸ್ಥಾಯಿ ಆದೇಶಗಳು
ৰাষ্ট্ৰনেতা,ಸ್ಟೇಟ್ಸ್ಮನ್
শিলৰ শিলালিপি,ಕಲ್ಲಿನ ಶಾಸನ
ধুমুহাৰ সৈন্য,ಚಂಡಮಾರುತದ ಪಡೆಗಳು
কৌশল,ತಂತ್ರಗಾರಿಕೆ
কৌশল,ತಂತ್ರ
কৌশল,ತಂತ್ರ
কৌশল,ತಂತ್ರ
ষ্ট্ৰেট’ক্ৰেচি,ಸ್ಟ್ರಾಟೋಕ್ರಸಿ
বিবাদ,ಕಲಹ
বিবাদ,ಕಲಹ
শক্তিশালী ধৰি ৰখা,ಬಲವಾದ ಹಿಡಿತ
শক্তিশালী ধৰি ৰখা,ಬಲವಾದ ಹಿಡಿತ
সহযোগী টেলায়েন্স,ಅಧೀನ ಟ್ಯಾಲಿಯನ್ಸ್
উত্তৰাধিকাৰ,ಉತ್ತರಾಧಿಕಾರ
উত্তৰাধিকাৰী,ಉತ್ತರಾಧಿಕಾರಿ
ভোটাধিকাৰ,ಮತದಾನದ ಹಕ್ಕು
ভোটাধিকাৰী,ಮತದಾರ
চুলতানত্ব,ಸುಲ್ತಾನರು
চুলতানত্বৰ যুগ,ಸುಲ್ತಾನರ ಕಾಲ
সমৰ্পণ,ಶರಣಾಗತಿ
চুজেৰেইন,ಸುಜರೈನ್
চুজেৰেইন ৰাজ্য,ಸುಜರೈನ್ ರಾಜ್ಯ
তৰোৱালধাৰী,ಖಡ್ಗಧಾರಿ
টামমানী ছ&#39;চাইটি,ತಮ್ಮನಿ ಸೊಸೈಟಿ
টেম্পাৰড তৰোৱাল,ಟೆಂಪರ್ಡ್ ಕತ್ತಿ
ভাড়াতীয়া,ಬಾಡಿಗೆದಾರ
ভাড়াতীয়া,ಬಾಡಿಗೆದಾರ
অঞ্চল,ಪ್ರಾಂತ್ಯ
অঞ্চল,ಪ್ರಾಂತ್ಯ
টেৰিটৰী চৰকাৰ,ಪ್ರದೇಶದ ಸರ್ಕಾರ
সন্ত্ৰাসবাদ,ಭಯೋತ್ಪಾದನೆ
তৃতীয় বাগিচা,ಮೂರನೇ ಎಸ್ಟೇಟ್
তিনিটা বাগিচা,ಮೂರು ಎಸ್ಟೇಟ್ಗಳು
টোল,ಟೋಲ್
টোল হাউচ,ಸುಂಕದ ಮನೆ
সমাধিস্থল,ಸಮಾಧಿ
ট&#39;ৰী,ಟೋರಿ
টটেম,ಟೋಟೆಮ್
টাৱাৰ,ಗೋಪುರ
টাৱাৰ,ಗೋಪುರ
বিজয়ৰ টাৱাৰ,ವಿಜಯದ ಗೋಪುರ
বিশ্বাসঘাতক,ದೇಶದ್ರೋಹಿ
বিশ্বাসঘাতকতা,ವಿಶ್ವಾಸಘಾತುಕತನ
দেশদ্ৰোহ,ದೇಶದ್ರೋಹ
সন্ধি,ಒಪ್ಪಂದ
যুদ্ধৰ দ্বাৰা পৰীক্ষা (=যুদ্ধৰ দ্বাৰা ট্ৰেইল),ಯುದ್ಧದ ಮೂಲಕ ಪ್ರಯೋಗ (=ಯುದ್ಧದ ಮೂಲಕ ಜಾಡು)
শ্ৰদ্ধাঞ্জলি,ಶ್ರದ್ಧಾಂಜಲಿ
শ্ৰদ্ধাঞ্জলি,ಶ್ರದ್ಧಾಂಜಲಿ
শ্ৰদ্ধাঞ্জলি ভূমি,ಗೌರವ ಭೂಮಿ
ট্ৰিপল এলায়েন্স,ಟ್ರಿಪಲ್ ಮೈತ್ರಿ
ট্ৰিপল এণ্টেণ্ট,ಟ್ರಿಪಲ್ ಎಂಟೆಂಟೆ
জয়লাভ,ವಿಜಯೋತ್ಸವ
জয়লাভ,ವಿಜಯೋತ್ಸವ
অস্থিৰতা,ಪ್ರಕ್ಷುಬ್ಧತೆ
অত্যাচাৰী হত্যা,ನಿರಂಕುಶ ಹತ್ಯೆ
অত্যাচাৰী হত্যা,ನಿರಂಕುಶ ಹತ್ಯೆ
অত্যাচাৰ,ದೌರ್ಜನ್ಯ
অত্যাচাৰ,ದೌರ್ಜನ್ಯ
অত্যাচাৰী,ನಿರಂಕುಶಾಧಿಕಾರಿ
উহলান,ಉಹ್ಲಾನ್
উকাচে,ಉಕಾಸೆ
উকাচে,ಉಕಾಸೆ
উলেমা,ಉಲೇಮಾ
আলটিমেটাম,ಅಲ್ಟಿಮೇಟಮ್
আলটিমেটাম,ಅಲ್ಟಿಮೇಟಮ್
ককাক ছেম,ಚಿಕ್ಕಪ್ಪ ಸ್ಯಾಮ್
আণ্ডাৰ-কিং,ಅಂಡರ್-ಕಿಂಗ್
ইউনাইটেড আইৰিছমেন,ಯುನೈಟೆಡ್ ಐರಿಶ್‌ಮೆನ್
যুক্তৰাষ্ট্ৰ,ವಿಶ್ವಸಂಸ್ಥೆ
সংযুক্ত প্ৰভিন্স,ಯುನೈಟೆಡ್ ಪ್ರಾಂತ್ಯಗಳು
সংযুক্ত প্ৰভিন্স,ಯುನೈಟೆಡ್ ಪ್ರಾಂತ್ಯಗಳು
ইউনিভেলেটেড দুৰ্গ,ಏಕರೂಪದ ಕೋಟೆ
সাৰ্বজনীন ৰজা,ಸಾರ್ವತ್ರಿಕ ರಾಜ
সাৰ্বজনীন ভোটাধিকাৰ,ಸಾರ್ವತ್ರಿಕ ಮತದಾನದ ಹಕ್ಕು
বিদ্ৰোহ,ದಂಗೆ
দখল কৰা,ದುರುಪಯೋಗ
দখলদাৰী,ದರೋಡೆಕೋರ
ইউটোপিয়া,ರಾಮರಾಜ್ಯ
ভাণ্ডাল,ವಿಧ್ವಂಸಕ
ভাঙি-ছিঙি পেলোৱা,ವಿಧ್ವಂಸಕತೆ
ভ্যানগাৰ্ড,ವ್ಯಾನ್ಗಾರ್ಡ್
ভ্যানগাৰ্ড,ವ್ಯಾನ್ಗಾರ್ಡ್
ভ্যানগাৰ্ড,ವ್ಯಾನ್ಗಾರ್ಡ್
ভাৰংগিয়ান,ವರಂಗಿಯನ್
ভাৰংগিয়ান গাৰ্ড,ವರಂಗಿಯನ್ ಕಾವಲುಗಾರ
ভেছাল,ವಾಸಲ್
ভেছাল,ವಾಸಲ್
ভেছাল অৱস্থা,ವಾಸಲ್ ರಾಜ್ಯ
ভেটিকান কাউন্সিল,ವ್ಯಾಟಿಕನ್ ಕೌನ್ಸಿಲ್
পাত্ৰ,ಹಡಗು
পাত্ৰ,ಹಡಗು
পাত্ৰ,ಹಡಗು
উপ-ৰজা,ಉಪರಾಜ
ভাইচৰয়,ವೈಸರಾಯ್
ভাইচৰয়লিটি=ভাইচৰয়শ্বিপ,ವೈಸರಾಯಲ್ಟಿ=ವೈಸ್ರಾಯಶಿಪ್
ভিক্টৰ,ವಿಕ್ಟರ್
বিজয়,ವಿಜಯ
ভিলেইন,ವಿಲೀನ್
জলপথে গমন,ಪ್ರಯಾಣ
দুৰ্বল দুৰ্গ,ದುರ್ಬಲ ಕೋಟೆ
ৱাল পেইন্টিং,ವಾಲ್ ಪೇಂಟಿಂಗ್
ৱাল পেইন্টিং,ವಾಲ್ ಪೇಂಟಿಂಗ್
যুদ্ধ,ಯುದ್ಧ
যুদ্ধ-প্ৰভু,ಯುದ್ಧಾಧಿಪತಿ
যোদ্ধা,ಯೋಧ
যোদ্ধা,ಯೋಧ
যোদ্ধা,ಯೋಧ
যুদ্ধজাহাজ,ಯುದ್ಧನೌಕೆ
ৱাচ-ৱৰ্ড,ವಾಚ್-ವರ್ಡ್
কল্যাণকামী ৰাষ্ট্ৰ,ಕಲ್ಯಾಣ ರಾಜ್ಯ
কল্যাণমূলক কাম,ಕಲ್ಯಾಣ ಕೆಲಸ
হুইগ,ವಿಗ್
বগা পতাকা,ಬಿಳಿ ಧ್ವಜ
বগা মানুহৰ বোজা,ಬಿಳಿಯರ ಹೊರೆ
বিশ্ব সাম্ৰাজ্য,ವಿಶ್ವ ಸಾಮ್ರಾಜ್ಯ
বিশ্ব আন্দোলন,ವಿಶ್ವ ಚಳುವಳಿ
বিশ্ব ৰাজনীতি,ವಿಶ್ವ ರಾಜಕೀಯ
বিশ্ব শক্তি,ವಿಶ್ವ ಶಕ್ತಿ
বিশ্বযুদ্ধ,ವಿಶ್ವ ಯುದ್ಧ
ৰেকাৰ,ವ್ರೀಕರ್
ধ্বংসাত্মক সংশোধনী,ಧ್ವಂಸ ತಿದ್ದುಪಡಿ
জেনেলাচিছ,ಕ್ಸೆನೆಲಾಸಿಸ್
বিদেশী ঘৃণা,ಅನ್ಯದ್ವೇಷ
য়েংকি,ಯಾಂಕೀ
হালধীয়া জেকেট,ಹಳದಿ ಜಾಕೆಟ್
হালধীয়া মানুহ,ಹಳದಿ ಮನುಷ್ಯ
হালধীয়া বিপদ,ಹಳದಿ ಅಪಾಯ
হালধীয়া প্ৰেছ,ಹಳದಿ ಪ್ರೆಸ್
যুৱ তুৰ্কী,ಯಂಗ್ ಟರ್ಕ್ಸ್
জিউছ,ಜೀಯಸ್
জায়নিজম,ಜಿಯೋನಿಸಂ
জৰদস্তি ধৰ্ম,ಝೋರಾಸ್ಟ್ರಿಯನ್ ಧರ್ಮ
