Punjabi,English
"ਐਜੀਟੇਟਿੰਗ ਆਰਕ ਬਲਾਸਟ, ਐਜੀਟੇਟਿੰਗ ਆਰਕ ਫਰਨੇਸ",Rocking arc furnace
dolnik ਕਰਵ,Rocking curve
ਸਵਿੰਗ ਕੁੰਜੀ,Rocking key
ਸੰਧਿਆ ਵਾਈਬ੍ਰੇਸ਼ਨ,Rocking vibration
"ਸੈਂਡੋਲੀ ਰੋਧਕ ਧਮਾਕਾ, ਸੈਂਡੋਲੀ ਰੋਧਕ ਭੱਠੀ",Rocking-resistor furnace
ਰੌਕੂਨ,Rockoon
"ਡੰਡੇ, ਡੰਡੇ, ਡੰਡੇ, ਡੰਡੇ",Rod
roentgen,Roentgen
roentgen ਬਰਾਬਰ,Roentgen equivalent
ਬਲਾਤਕਾਰ,Roentgen equivalent physical (=rep)
"roentgen-ਰੇ, ਐਕਸ-ਰੇ",Roentgen rays
ਐਕਸ ਰੇ ਚਿੱਤਰ,Roentgenography (also rontgenography)
roentgeniki xradiography,Roentgenology
"ਐਕਸ-ਰੇ ਥੈਰੇਪੀ, ਰੋਐਂਟਜੇਨ ਥੈਰੇਪੀ",Roentgenotherapy
"ਰੋਲਿੰਗ, ਰੋਲ, (ਐਡੀ.), ਗੋਲ ਕਰਨਾ, ਰੋਲਿੰਗ (ਵੀ.)",Roll
ਆਵਰਤੀ ਰੁਟੀਨ,Roll back routine
lotni ਕੈਪਚਰ,Roll capture
ਰੋਲਿੰਗ ਕੰਟਰੋਲ,Roll control
ਰੋਲ ਫਿਲਮ,Roll film
(ਮੈਮੋਰੀ) ਮਿਟਾਉਣਾ-ਪੜ੍ਹਨਾ,Roll-out
"ਬੇਲਨੀ, ਲੋਟਨੀ, ਲੋਟਨਿਕ (ਵੀ.), ਬੇਲਨ, ਲੋਟਨ (ਐਡੀ.)",Rolling
"ਰੋਲਿੰਗ ਬ੍ਰਿਜ, ਲੋਟਨ ਸੇਤੂ",Rolling bridge
ਸਿਲੰਡਰ ਰਗੜ,Rolling friction
ਰੋਲਿੰਗ ਟਾਰਕ,Rolling moment
ਰੋਮਰ ਢੰਗ,Romer method
ਰੋਟਰ,Romotar
amici ਪ੍ਰਿਜ਼ਮ,Roof prism (=amici prism)
ਕਮਰੇ ਧੁਨੀ ਵਿਗਿਆਨ,Room acoustics
ਕੁੱਕੜ,Rooster
"ਜੜ੍ਹ, ਜੜ੍ਹ",Root
ਵਰਗ-ਮੱਧ-ਜੜ,Root mean square
ਕੀੜਾ ਮਤਲਬ ਰੂਟ ਗਲਤੀ,Root mean square error
ਵਰਗ-ਮੱਧ-ਰੂਟ ਮੁੱਲ,Root mean square value
ਵਰਗ ਮਤਲਬ ਰੂਟ ਵੇਗ,Root mean squre velocity
ਸਮੀਕਰਨ ਦਾ ਮੂਲ,Root of an equation
"ਗੁਲਾਬ ਦੀ ਗਤੀ, ਪੈਟਲਿਕ ਗਤੀ",Rosette motion
ਫੁੱਲਦਾਰ,Rosette-shaped
ਰੌਸ ਸੀਨ,Ross objective
ਰੋਟੇਸ਼ਨਲ,Rotaing
ਰੋਟੇਸ਼ਨਲ ਜੜਤਾ,Rotartory inertia
ਰੋਟੇਸ਼ਨਲ,Rotary
ਰੋਟੇਸ਼ਨਲ ਬੀਮ ਐਂਟੀਨਾ,Rotary beam aerial (=rotary beam antenna)
ਰੋਟੇਸ਼ਨਲ ਕੈਪੇਸੀਟਰ,Rotary condenser
ਰੋਟੇਸ਼ਨਲ ਕਨਵਰਟਰ,Rotary converter
ਰੋਟੇਸ਼ਨਲ ਇੰਜਣ,Rotary engine
ਰੋਟੇਸ਼ਨਲ ਮੋਸ਼ਨ,Rotary motion
ਰੋਟੇਸ਼ਨਲ ਤੇਲ ਪੰਪ,Rotary oil pump
ਰੋਟੇਸ਼ਨਲ ਸਪਾਰਕਿੰਗ ਅੰਤਰਾਲ,Rotary spark gap
"ਰੋਟੇਸ਼ਨਲ ਸਵਿੱਚ, ਰੋਟਰੀ ਸਵਿੱਚ",Rotary switch
ਰੋਟਰੀ ਆਇਰਨਿੰਗ ਮਸ਼ੀਨ,Rotary type ironer
"ਘੁੰਮਾਉਣਾ, ਘੁੰਮਾਉਣਾ (ver, ), ਗੋਲਾਕਾਰ, ਪਹੀਏ ਵਾਲਾ (v, )",Rotate
ਰੋਟੇਸ਼ਨਲ ਐਨੋਡ,Rotating anode
ਰੋਟੇਸ਼ਨਲ ਐਨੋਡ ਟਿਊਬ,Rotating anode tube
ਰੋਟੇਸ਼ਨਲ ਵਿਵਸਥਾ,Rotating assemble
ਰੋਟੇਸ਼ਨਲ ਵੈਨ,Rotating blade
ਰੋਟੇਸ਼ਨਲ ਕੋਇਲ,Rotating coil
ਰੋਟੇਸ਼ਨਲ contactor,Rotating contactor
ਰੋਟੇਸ਼ਨਲ ਕ੍ਰਿਸਟਲ ਸਿਸਟਮ,Rotating crystal method
ਰੋਟੇਸ਼ਨਲ ਕ੍ਰਿਸਟਲ ਫੋਟੋ,Rotating crystal photograph
ਰੋਟੇਸ਼ਨਲ ਸਿਲੰਡਰ ਵਿਧੀ,Rotating cylinder method
ਰੋਟੇਸ਼ਨਲ ਨਿਰਧਾਰਕ,Rotating direction finder
"ਰੋਟੇਸ਼ਨਲ ਡਿਸਕ, ਰੋਟੇਸ਼ਨਲ ਡਿਸਕ",Rotating disk
ਰੋਟਰੀ ਵ੍ਹੀਲ contactor,Rotating disk contactor
ਰੋਟੇਸ਼ਨਲ ਇਲੈਕਟ੍ਰੋਡ,Rotating electrode
ਰੋਟੇਸ਼ਨਲ ਖੇਤਰ,Rotating field
ਰੋਟੇਸ਼ਨਲ ਫੀਲਡ ਐਂਟੀਨਾ,Rotating field aerial (=rotating field antenna)
spiral ਚੜ੍ਹਨਾ pug,Rotating growth step
ਰੋਟੇਸ਼ਨਲ ਜੰਕਸ਼ਨ,Rotating joint
ਰੋਟੇਸ਼ਨਲ ਲੂਪ ਐਂਟੀਨਾ,Rotating loop antenna
ਰੋਟਰੀ ਮਸ਼ੀਨ,Rotating maching
ਰੋਟੇਸ਼ਨਲ ਚੁੰਬਕ ਆਈਸੋਲਟਰ,Rotating magnet separator
ਰੋਟੇਸ਼ਨਲ ਪ੍ਰਿਜ਼ਮ ਕੈਮਰਾ,Rotating prism camera
ਰੋਟੇਸ਼ਨਲ ਰੇਡੀਓ ਬੀਕਨ,Rotating radio beacon
ਰੋਟੇਸ਼ਨਲ ਸੈਕਟਰ,Rotating sector
ਰੋਟੇਸ਼ਨਲ ਰੇਡੀਆਈ ਫੋਟੋਮੀਟਰ,Rotating sector photometer
ਰੋਟੇਸ਼ਨਲ ਸੈਕਟਰ ਤਕਨੀਕ,Rotating sector technique
ਰੋਟੇਸ਼ਨਲ ਸ਼ਾਫਟ,Rotating shaft
ਰੋਟੇਸ਼ਨਲ ਫੰਡ,Rotating shell
ਸਪਿਰਲ ਪੱਗ ਵਿਧੀ,Rotating step mechanism
"ਰੋਟੇਸ਼ਨ, ਰੋਟੇਸ਼ਨ",Rotation
ਰੋਟੇਸ਼ਨ ਧੁਰਾ,Rotation axis
ਰੋਟੇਸ਼ਨ ਬਿੰਦੂ,Rotation constant
ਰੋਟੇਸ਼ਨ damping ਪ੍ਰਭਾਵ,Rotation decreasing effect
ਰੋਟੇਸ਼ਨਲ ਤੱਤ,Rotation element
ਤਾਲਮੇਲ ਸਿਸਟਮ ਦੀ ਰੋਟੇਸ਼ਨ,Rotation of coordinate system
ਰੋਟੇਸ਼ਨਲ ਓਸਿਲੇਸ਼ਨ ਸਿਸਟਮ,Rotation oscillation method
ਘੁੰਮਦਾ ਸਪੈਕਟ੍ਰਮ,Rotation spectrum
ਰੋਟੇਸ਼ਨ ਥੈਰੇਪੀ,Rotation therapy
ਰੋਟੇਸ਼ਨ-ਵਾਈਬ੍ਰੇਸ਼ਨ ਸਪੈਕਟ੍ਰਮ,Rotation vibration spectra
ਰੋਟੇਸ਼ਨ-ਰਿਵਰਸਲ ਧੁਰਾ,Rotation-inversion axis
ਰੋਟੇਸ਼ਨ-ਰਿਫਲੈਕਸ਼ਨ ਧੁਰਾ,Rotation-reflection axis
ਘੁੰਮਦਾ ਵਾਈਬ੍ਰੇਸ਼ਨ ਸਪੈਕਟ੍ਰਮ,Rotation-vibration spectrum
"ਰੋਟੇਸ਼ਨਲ, ਰੋਟੇਸ਼ਨਲ, ਰੋਟੇਸ਼ਨਲ",Rotational
ਘੁੰਮਦੀ elfvane-ਲਹਿਰ,Rotational Alfven-wave
ਰੋਟੇਸ਼ਨਲ ਓਸੀਲੇਸ਼ਨ,Rotational broadening
ਰੋਟੇਸ਼ਨਲ ਬਰਾਊਨੀ ਮੋਸ਼ਨ,Rotational Brownian movement
ਚੂੜੀਦਾਰ ਨੁਕਸ,Rotational dislocation
ਰੋਟੇਸ਼ਨਲ ਵਿਕਾਰ,Rotational distortion
ਰੋਟੇਸ਼ਨਲ ਤੱਤ,Rotational element
ਰੋਟੇਸ਼ਨਲ ਊਰਜਾ,Rotational energy
ਰੋਟੇਸ਼ਨਲ ਮਾਈਕ੍ਰੋਸਟ੍ਰਕਚਰ,Rotational fine structure
ਜੜਤਾ ਦਾ ਪਲ,Rotational inertia
ਸਪਿਨ ਆਈਸੋਮਰ,Rotational isomer
ਘੁੰਮਣ ਆਈਸੋਟੋਪਿਕ ਪ੍ਰਭਾਵ,Rotational isotope-effect
ਰੋਟੇਸ਼ਨ ਪੱਧਰ,Rotational level
ਰੋਟੇਸ਼ਨਲ ਲਾਈਨ,Rotational line
ਘੁੰਮਦਾ ਚੁੰਬਕੀ ਪਲ,Rotational magnetic moment
ਰੋਟੇਸ਼ਨਲ ਮਾਡਲ,Rotational model
ਰੋਟੇਸ਼ਨਲ ਮੋਸ਼ਨ,Rotational motion
ਰੋਟੇਸ਼ਨਲ ਬਹੁਲਤਾ,Rotational multiplicity
ਰੋਟੇਸ਼ਨਲ ਵੰਡ ਫੰਕਸ਼ਨ,Rotational partition function
ਰੋਟੇਸ਼ਨਲ ਗੜਬੜ,Rotational perturbation
ਘੁੰਮ ਰਿਹਾ ਕੁਆਂਟਮ ਨੰਬਰ,Rotational quantum number
ਰੋਟੇਸ਼ਨਲ ਖਾਸ ਗਰਮੀ,Rotational specific heat
ਘੁੰਮਦਾ ਸਪੈਕਟ੍ਰਮ,Rotational spectrum
ਘੁੰਮਣ ਵਾਲੀ ਸਥਿਤੀ (ਜਹਾਜ਼),Rotational state (level)
ਰੋਟੇਸ਼ਨਲ ਸਟੈਟਿਸਟੀਕਲ ਲੋਡ,Rotational statistical weight
ਰੋਟੇਸ਼ਨਲ ਸਮਰੂਪਤਾ,Rotational symmetry
ਰੋਟੇਸ਼ਨਲ ਗਰਮੀ,Rotational temperature
ਘੁੰਮਦਾ ਦਰਜਾ,Rotational term series
ਰੋਟੇਸ਼ਨਲ ਵੇਗ,Rotational velocity
rotationally ਸਮਮਿਤੀ ਵਹਾਅ,Rotationally symmetrical flow
ਗੈਰ-ਘੁੰਮਣ ਵਾਲੀ ਸਥਿਤੀ,Rotationless state
"ਰੋਟੇਸ਼ਨਲ, ਰੋਟੇਟਰ",Rotator
"ਰੋਟੇਸ਼ਨਲ, ਰੋਟੇਸ਼ਨਲ",Rotatory
ਘੁੰਮਦੀ ਧਾਰਾ,Rotatory current
ਧਰੁਵੀਕਰਨ ਰੋਟੇਸ਼ਨਲ ਡਿਫਲੈਕਸ਼ਨ,Rotatory dispersion
ਪੋਲਰਿਟੀ ਰੋਟੇਸ਼ਨਲ ਸਮਰੱਥਾ,Rotatory power
ਰੋਟੇਸ਼ਨਲ ਪੰਪ,Rotatory pump
ਆਪਟੀਕਲ ਸਥਿਤੀ ਰਿਕਾਰਡਰ,Roti (recording optical tracking instrument)
ਰੋਟੋਸ਼ੂਟ,Rotochute
"ਰੋਟਨ, ਰੋਟੇਸ਼ਨਲ ਐਨਰਜੀ ਕੁਆਂਟਨ",Roton
"ਰੋਟਰ, ਰੋਟਰ",Rotor
ਰੋਟਰ ਆਰਮੇਚਰ,Rotor armature
ਰੋਟਰ ਖੇਤਰ,Rotor field
ਰੋਟਰ ਪ੍ਰਕਿਰਿਆ,Rotor process
ਰੋਟੇਸ਼ਨਲ ਗਤੀ,Rotor speed
ਰੌਚ ਦਾ ਪ੍ਰਮੇਯ,Rouche's theorem
"ਮੋਟਾ, ਮੋਟਾ",Rough
ਸਕਲ ਮਨ,Rough bearing
ਮੋਟਾ ਰੋਟੇਸ਼ਨ,Rough turning
"ਚੱਕਰ, ਗੋਲ",Round
ਆਵਾਜਾਈ ਦਾ ਸਮਾਂ,Round trip time
ਰਾਊਂਡਿੰਗ ਗਲਤੀ,Rounding error
"ਬੰਦ ਕਰੋ, ਬੰਦ ਕਰੋ",Rounding off
ਰਾਹ,Route
ਰੂਟ ਕੇਂਦਰ,Route foci
"ਰੂਟ-ਚਾਰਟ, ਰੂਟ-ਚਾਰਟ",Route-chart
"ਰੁਟੀਨ, ਰੁਟੀਨ",Routine
ਰੁਟੀਨ ਟੈਸਟ,Routine test
"ਰੂਟਿੰਗ, ਰੂਟਿੰਗ",Routing
"ਰੋਟੇਸ਼ਨਲ ਵਾਈਬ੍ਰੇਟਰੀ ਪੱਧਰ, ਰੋਵੀਬ੍ਰੈਨਿਕ ਪੱਧਰ",Rovibronic level
"ਰੋਵੀਬ੍ਰਾਂਚਿਕ ਪਰਿਵਰਤਨ, ਰੋਵੀਬ੍ਰਾਂਚ ਤਬਦੀਲੀ",Rovibronic transition
ਕਤਾਰ,Row
ਕਤਾਰ ਆਰਡਰ,Row rank
ਰੋਲੈਂਡ ਗਰੇਟਿੰਗ,Rowland grating
ਰੋਲੈਂਡ ਦੋਸ਼,Rowland mounting
ਰੋਲੈਂਡ ਰਿੰਗ,Rowland ring
ਰੋਲੈਂਡ ਸਰਕਲ,Rowlend circle
ਸੁਧਾਰਿਆ ਮੌਜੂਦਾ,Rrectified current
ਉਲਟ ਰੁਕਾਵਟ,Rreverse impedance
ਉਲਟਾਉਣਯੋਗ ਰਸਾਇਣਕ ਪ੍ਰਤੀਕ੍ਰਿਆ,Rreversible chemical reaction
"ਪਦਮਰਾਗ, ਰੂਬੀ, ਲਾਲ, ਯਾਕੁਤ",Ruby
"ਰੂਬੀ ਲੇਜ਼ਰ, ਮਾਨਿਕਿਆ ਲੇਜ਼ਰ",Ruby laser
ਰੂਬੀ ਲਹੂ,Ruby red
"ਰੂਡਰ, ਕੰਟਰੋਲ",Rudder
ਹਿਪਨੋਟਿਕ,Ruddevators
ਸ਼ਾਕਾਹਾਰੀ,Rug
ਤਾਰ ਅਭਿਆਸੀ,Rug practice jammer
ਮਜ਼ਬੂਤੀ,Ruggedization
ਨਿਯਮ,Rule
ਰੇਖਾਂਕਿਤ grating,Ruled grating
ਕਤਾਰਬੱਧ ਗਰੇਟਿੰਗ ਸਪੈਕਟਰੋਮੀਟਰ,Ruled grating spectrometer
ਲਾਈਨ ਪੰਨਾ,Ruled surface
"ਗ੍ਰਾਫ਼, ਲਾਈਨਾਂ",Ruling
ਗ੍ਰਾਫਿੰਗ ਮਸ਼ੀਨ,Ruling engine
"ਪ੍ਰਮਾਣੂ ਕੋਰ, rumf",Rumpf (of atom ) (=corre of atom)
"ਚਲਾਓ, ਪਰੰਪਰਾ",Run
ਰੰਗੇ-ਹਰ,Runge denominator
ਰੂਨ ਕੁਟਾ ਵਿਧੀ,Runge-Kutta method
ਮੋਟਾ ਨਿਯਮ,Runge's law
ਪੈਰ ਪਲੇਟ antenna,Running board antenna
ਰਨ ਸਥਿਤੀ,Running term
ਕੰਮ ਕਰਨ ਦਾ ਸਮਾਂ ਸਕੇਲ,Running time meter
ਚੱਲਦਾ ਮੁੱਲ,Running value
"ਇਕਰਾਰਨਾਮਾ, ਇਕਰਾਰਨਾਮਾ, ਫਟਣਾ",Rupture
ਇਕਰਾਰਨਾਮਾ ਲਾਈਨ,Rupture line
ਕੰਟਰੈਕਟ-ਲੋਡ,Rupture load
ਕੰਟਰੈਕਟ-ਲੋਡ,Rupture mechanism
ਰਸਲ-ਸਾਂਡਰਸ ਕਪਲਿੰਗ,Russell Saunders coupling
ਰਦਰਫੋਰਡ,Rutherford (unit)
ਰਦਰਫੋਰਡ ਗੀਗਰ ਸਾਧਨ,Rutherford and Geiger apparatus
ਰਦਰਫੋਰਡ ਪ੍ਰਮਾਣੂ ਪਰਮਾਣੂ,Rutherford nuclear atom
ਰਦਰਫੋਰਡ ਸਕੈਟਰਿੰਗ,Rutherford scattering
ਰਾਈਡਬਰਗ,Rydberg (unit of energy)
ਰਾਈਡਬਰਗ ਸਥਿਰ,Rydberg constant
ਰਾਈਡਬਰਗ ਸੋਧ,Rydberg correction
ਰਾਈਡਬਰਗ ਨੰਬਰ,Rydberg number
ਰਾਈਡਬਰਗ ਔਰਬਿਟਰ,Rydberg orbital
ਰਾਈਡਬਰਗ ਸੀਰੀਜ਼ ਫਾਰਮੂਲਾ,Rydberg series formula
ਐੱਸ-ਬੈਂਡ,S-band
ਐਸ-ਬੈਂਡ ਏਅਰਬੋਰਨ ਬੀਕਨ,S-band air borne beacon
S- ਵਿਕਾਰ,S-distortion
ਸ- (ਰੁਕ ਕੇ ਵਿਘਨ) ਵਰਤਾਰਾ,S-event (decay at rest)
S-ਮੁੱਲ,S-value
S- ਤਰੰਗ,S-wave
ਐਸ-ਵੇਵ ਗੂੰਜ,S-wave resonance
ਸਬੀਨ,Sabin
ਸਬੀਨ ਸਮੀਕਰਨ,Sabine equation
ਸੇਬੀਨ ਸ਼ੈਲਫ ਲਾਈਫ,Sabine reverberation time
saccharide,Saccharide
ਬੈਗ ਕਾਗਜ਼,Sack paper
ਟੈਟ੍ਰੋਡ ਸਮੀਕਰਨ ਜਾ ਰਿਹਾ ਹੈ,Sackur tetride equation
ਕੰਪਿਊਟਰ (ਸਿੰਗਲ ਐਡਰੈੱਸ ਦਸ਼ਮਲਵ ਕੰਪਿਊਟਰ),SAD computer
ਬਚਣ ਦਾ ਬਿੰਦੂ,Saddle point
ਖਾਸ ਗਤੀਵਿਧੀ,Saecific activity
ਸੁਰੱਖਿਅਤ ਲੋਡ,Safe load
ਸੁਰੱਖਿਆ ਸਮਾਂ,Safe-time
"ਸੁਰੱਖਿਅਤ, ਸੁਰੱਖਿਅਤ",Safety
ਸੁਰੱਖਿਆ ਅਤੇ ਸਜਾਵਟ ਪ੍ਰਕਿਰਿਆਵਾਂ,Safety and arming mechanism
ਸੁਰੱਖਿਅਤ ਗੇਂਦ,Safety bar
ਸੁਰੱਖਿਆ ਸਰਕਟ,Safety circuit
ਸੁਰੱਖਿਆ ਕਾਰਕ,Safety factor
ਸੁਰੱਖਿਅਤ ਬਾਲਣ,Safety fuel
"ਸੇਫਟੀ ਫਿਊਜ਼, ਬਿੱਕਫੋਰਡ ਫਿਊਜ਼",Safety fuse (=Bickford fuse)
ਸੁਰੱਖਿਆ ਗਲਾਸ,Safety glass
ਸੁਰੱਖਿਅਤ ਮੇਸੀ,Safety ink
ਸੁਰੱਖਿਅਤ ਸੰਧੀ,Safety joint
"ਸੁਰੱਖਿਅਤ ਦੀਵਾ, ਸੁਰੱਖਿਅਤ ਦੀਵਾ",Safety lamp
ਸੁਰੱਖਿਅਤ ਮੈਚ,Safety match
ਸੁਰੱਖਿਆ ਤੱਤ,Safety member
"ਸੁਰੱਖਿਆ ਪਲੱਗ, ਸੁਰੱਖਿਆ ਜਾਫੀ",Safety plug
ਸੁਰੱਖਿਆ ਪੱਟੀ,Safety rod
ਸੁਰੱਖਿਆ ਵਾਲਵ,Safety valve
SEZ,Sage
sagitta ਢੰਗ,Sagitta method
ਸਜੀਟਲ ਕਿਰਨਾਂ,Sagittal rays
ਸਾਹਾ ਦਾ ionization ਫਾਰਮੂਲਾ,Saha's ionisation formula
"st, ਸੈਟੇਲਾਈਟ ਨਿਗਰਾਨੀ ਸਿਸਟਮ",Saint
ਖੇਤਰ ਕੋਇਲ ਖੰਭੇ,Salient pole
"ਲੂਣ, ਲੂਣ",Salt
ਨਮਕੀਨ,Saltpetre
astra ਅੱਗ,Salvo fire
samarium,Samarium
ਸਮਾਨ ਕਲਾ,Same phase
ਉਸੇ ਦਿਸ਼ਾ,Same sense
"ਨਮੂਨਾ, ਨਮੂਨਾ",Sample
ਨਮੂਨਾ ਅਨੁਮਾਨ,Sample approximation
ਨਮੂਨਾ ਸੰਗ੍ਰਹਿ,Sample collection
ਨਮੂਨਾ ਸਹਿ-ਸੰਬੰਧ ਗੁਣਾਂਕ,Sample correlation coefficient
ਨਮੂਨਾ ਡਿਜ਼ਾਈਨ,Sample design
ਨਮੂਨਾ ਵੰਡ,Sample distribution
ਨਮੂਨਾ ਮਾਰਗ,Sample path
ਨਮੂਨਾ ਬਿੰਦੂ,Sample point
ਨਮੂਨਾ ਗੁਣਵੱਤਾ,Sample quality
ਨਮੂਨਾ ਮੁੱਲ ਵਿਵਹਾਰ,Sample standard deviation
ਨਮੂਨਾ ਸਰਵੇਖਣ,Sample survey
ਨਮੂਨਾ ਟਿਊਬ,Sample tube
ਨਮੂਨਾ ਪਰਿਵਰਤਨ,Sample variance
ਨਮੂਨਾ ਟੈਸਟ,Sample verification
"ਨਮੂਨਾ (V, ), ਨਮੂਨਾ (ਨ, )",Sampling
ਨਮੂਨਾ ਸਵੀਕ੍ਰਿਤੀ ਯੋਜਨਾ,Sampling acceptance plan
ਨਮੂਨਾ ਲੈਣ ਦੀ ਸਵੀਕ੍ਰਿਤੀ ਵਿਧੀ,Sampling acceptance procedure
ਨਮੂਨਾ ਸਰਕਟ,Sampling circuit
ਨਮੂਨਾ ਵੰਡ,Sampling distribution
ਨਮੂਨਾ ਗਲਤੀ,Sampling error
ਨਮੂਨਾ ਉਚਾਰਨ,Sampling fluctuations
ਨਮੂਨਾ ਅਨੁਪਾਤ,Sampling fraction
ਨਮੂਨਾ ਗੇਟ,Sampling gate
ਨਮੂਨਾ ਨਿਰੀਖਣ,Sampling inspection
ਨਮੂਨਾ ਅੰਤਰਾਲ,Sampling interval
ਨਮੂਨਾ ਵਿਧੀ,Sampling method
ਨਮੂਨਾ ਲੈਣ ਦਾ ਪਲ,Sampling moment
ਔਸਤ ਕਾਰਕ,Sampling multiplier (=averaging multiplier)
ਨਮੂਨਾ ਨੰਬਰ,Sampling number
ਨਮੂਨਾ ਨਿਰੀਖਣ,Sampling observation
ਨਮੂਨਾ ਔਸੀਲੋਸਕੋਪ,Sampling oscilloscope
ਨਮੂਨਾ ਲੈਣ ਦੀ ਸੰਭਾਵਨਾ,Sampling probability
ਨਮੂਨਾ ਪਲਸ ਜਨਰੇਟਰ,Sampling pulse generator
ਐਂਟੀਜੇਨ ਅਨੁਪਾਤ,Sampling ratio
ਨਮੂਨਾ ਲੈਣ ਦੀ ਰੁਟੀਨ,Sampling routine
ਨਮੂਨਾ ਟਿਊਬ,Sampling tube
ਨਮੂਨਾ ਯੂਨਿਟ,Sampling unit
samsonite,Samsonite
senafant,Sanaphant
ਸਨੇਟਰੋਨ,Sanatron
sanbarn,Sanborn
sanbarn ਨਕਸ਼ਾ,Sanborn maps
ਸੈਂਡਵਿਚ,Sandwich
ਸੈਂਡਵਿਚ ਪੈਕੇਜ,Sandwich complex
"ਸੈਂਡਵਿਚ ਅਣੂ, ਇੰਟਰਪ੍ਰੈਸਡ ਅਣੂ",Sandwich molecule
ਸੈਂਡਵਿਚ ਬਣਤਰ,Sandwich strcture
ਦਬਾਅ ਹੇਠ,Sandwiching
saponification,Saponification
saponification ਨੰਬਰ,Saponification number
ਸਾਰਾਹ,Sarah
sard ਥਿਊਰਮ,Sard's theorem
ਸਾਰਜੈਂਟ ਕਰਵ,Sargent curve
ਸਾਰਜੈਂਟ ਸਰਕਲ,Sargent cycle
ਸਾਰਜੈਂਟ ਚਿੱਤਰ,Sargent diagram
"ਸੈਟੇਲਾਈਟ, ਸਹਾਇਕ ਕੰਪਨੀ, ਟ੍ਰੇਲਿੰਗ, ਸੈਟੇਲਾਈਟ",Satellite
ਰੂਪਰੇਖਾ,Satellite (of spectrl line)
ਸੈਟੇਲਾਈਟ ਐਂਟੀਨਾ,Satellite antenna
ਸਹਾਇਕ ਸ਼ਾਖਾ,Satellite brand
"ਪਿਛਲਾ ਵਿਸਤਾਰ, ਪਿਛਲਾ ਵਿਸਤਾਰ",Satellite broadening
ਸੈਟੇਲਾਈਟ ਘਟਨਾ,Satellite elements
ਸਹਾਇਕ ਲਾਈਨ,Satellite line
ਸਹਾਇਕ ਮੈਗਨੇਟੋਮੀਟਰ,Satellite magnetometer
ਸੈਟੇਲਾਈਟ ਦੀ ਗਤੀ,Satellite motion
ਸੈਟੇਲਾਈਟ ਦੀ ਮਿਆਦ,Satellite period
ਸੈਟੇਲਾਈਟ ਫੋਟੋਗ੍ਰਾਫੀ,Satellite photogrammetry
ਸਹਾਇਕ ਨਬਜ਼,Satellite pulse
ਸੈਟੇਲਾਈਟ ਟਰੈਕਿੰਗ,Satellite tracking
ਸੈਟੇਲਾਈਟ ਟ੍ਰਾਂਸਮੀਟਰ,Satellite transmitter
ਸੈਕੰਡਰੀ ਪ੍ਰਤੀਬਿੰਬ,Satellitic reflection
ਘੱਟ ਪਾਵਰ ਸੈਟੇਲਾਈਟ,Satelloid
ਸੰਤ੍ਰਿਪਤਾ ਰਿਐਕਟਰ,Saturable reactor
ਸੰਤ੍ਰਿਪਤ ਟ੍ਰਾਂਸਫਾਰਮਰ,Saturable transformer
ਸੰਤੁਸ਼ਟ ਕਰਨ ਲਈ,Saturate
ਸੰਤੁਸ਼ਟ,Saturated
ਸੰਤ੍ਰਿਪਤ ਗਤੀਵਿਧੀ,Saturated activity
ਸੰਤ੍ਰਿਪਤ ਹਵਾ,Saturated air
ਸੰਤ੍ਰਿਪਤ ਰੰਗ ਸੰਤ੍ਰਿਪਤ ਰੰਗ,Saturated colour
ਸੰਤ੍ਰਿਪਤ ਡਾਇਓਡ,Saturated diode
ਸੰਤ੍ਰਿਪਤ ਤਰਲ,Saturated lilquid
ਸੰਤ੍ਰਿਪਤ ਅਣੂ,Saturated molecule
ਸੰਤ੍ਰਿਪਤ ਭਾਫ਼,Saturated vapour
ਸੰਪਰਕ ਸਿਗਨਲ,Saturating signal
"ਸੰਤ੍ਰਿਪਤਾ, ਸੰਤ੍ਰਿਪਤਾ",Saturation
ਸੰਤ੍ਰਿਪਤ ਧਾਰਾ,Saturation current
ਸੰਤ੍ਰਿਪਤ ਕਰਵ,Saturation curve
ਸੰਤ੍ਰਿਪਤ ਪ੍ਰਵਾਹ ਘਣਤਾ,Saturation flux density
ਸੰਤ੍ਰਿਪਤਾ ਇੰਡਕਸ਼ਨ,Saturation induction
ਸੰਤ੍ਰਿਪਤ ਮੰਜ਼ਿਲ,Saturation level
ਸੰਤ੍ਰਿਪਤ ਲਾਈਨ,Saturation line
ਸੰਤ੍ਰਿਪਤ ਚੁੰਬਕੀਕਰਨ,Saturation magnetization
ਸੰਤ੍ਰਿਪਤਾ ਚੁੰਬਕੀ ਵਿਗਾੜ,Saturation magnetostriction
ਸੰਤ੍ਰਿਪਤ ਸਥਿਤੀ,Saturation point
ਸੰਤ੍ਰਿਪਤਾ ਪ੍ਰਤੀਰੋਧ,Saturation resistance
ਸੰਤ੍ਰਿਪਤ ਪੈਮਾਨਾ,Saturation scale
ਸੰਤ੍ਰਿਪਤਾ ਸਪੈਕਟ੍ਰੋਸਕੋਪੀ,Saturation spectorscopy
ਸੰਤ੍ਰਿਪਤਾ ਵਿਗਾੜ,Saturation strain
ਸੰਤ੍ਰਿਪਤ ਸਮਾਂ ਗੁਣਾਂਕ,Saturation time factor
