Assamese,Malayalam
শাৰী ৰেংক,വരി റാങ്ക്
চেডেল পইণ্ট,സാഡിൽ പോയിന്റ്
নমুনা,സാമ്പിൾ
নমুনাৰ অৰ্থ,സാമ്പിൾ അർത്ഥം
নমুনা বিন্দু,സാമ്പിൾ പോയിന്റ്
নমুনাৰ আকাৰ,സാമ്പിൾ വലിപ്പം
নমুনা স্থান,സാമ്പിൾ സ്ഥലം
নমুনা মানক বিচ্যুতি,സാമ്പിൾ സ്റ്റാൻഡേർഡ് ഡീവിയേഷൻ
নমুনা জৰীপ,സാമ്പിൾ സർവേ
নমুনা ভ্যাৰিয়েন্স,സാമ്പിൾ വ്യത്യാസം
নমুনা সংগ্ৰহ কৰা,സാമ്പിൾ
নমুনা বিতৰণ,സാമ്പിൾ വിതരണം
নমুনা সংগ্ৰহৰ ভুল,സാമ്പിൾ പിശക്
নমুনা সংগ্ৰহৰ ব্যৱধান,സാമ്പിൾ ഇടവേള
নমুনা সংগ্ৰহ পদ্ধতি,സാമ്പിൾ രീതി
নমুনা সংগ্ৰহ তত্ত্ব,സാമ്പിൾ സിദ്ധാന്തം
প্ৰতিস্থাপনৰ সৈতে নমুনা সংগ্ৰহ কৰা,പകരമുള്ള സാമ്പിൾ
স্কেলাৰ,സ്കെയിലർ
স্কেলাৰ ক্ষেত্ৰ,സ്കെയിലർ ഫീൽഡ്
স্কেলাৰ মেট্ৰিক্স,സ്കെയിലർ മാട്രിക്സ്
স্কেলাৰ বহুগুণ,സ്കെയിലർ മൾട്ടിപ്പിൾ
স্কেলাৰ গুণন,സ്കെയിലർ ഗുണനം
স্কেলাৰ উৎপাদন,സ്കെയിലർ ഉൽപ്പന്നം
স্কেলাৰ পৰিমাণ,സ്കെയിലർ അളവ്
স্কেলাৰ ট্ৰিপল প্ৰডাক্ট,സ്കെയിലർ ട്രിപ്പിൾ ഉൽപ്പന്നം
scelene ত্ৰিভুজ,ദൃശ്യ ത്രികോണം
বিক্ষিপ্ত ডায়েগ্ৰাম,ചിതറിക്കിടക്കുന്ന ഡയഗ്രം
শ্ৰডিংগাৰ সমীকৰণ,ഷ്രോഡിംഗർ സമവാക്യം
ঋতুভিত্তিক উঠা-নমা,സീസണൽ ഏറ്റക്കുറച്ചിലുകൾ
secant,സെക്കന്റ്
secant পদ্ধতি,സെക്കന്റ് രീതി
দ্বিতীয় ব্যুৎপত্তি,രണ്ടാമത്തെ ഡെറിവേറ്റീവ്
দ্বিতীয় ক্ৰমৰ,രണ്ടാമത്തെ ഓർഡർ
শাখা,വിഭാഗം
খণ্ড,മേഖല
এটা বক্ৰৰ অংশ,ഒരു വക്രത്തിന്റെ ഭാഗം
self — সংযুক্ত,സ്വയം - അനുബന്ധം
self adjoint অপাৰেটৰ,സ്വയം അനുബന്ധ ഓപ്പറേറ്റർ
self — সংযুক্ত,സ്വയം - സംയോജനം
অৰ্ধঅক্ষ,സെമിഅക്സിസ്
অৰ্ধবৃত্ত,അർദ്ധവൃത്തം
অৰ্ধ - নিৰ্দিষ্ট মেট্ৰিক্স,അർദ്ധ-നിശ്ചിത മാട്രിക്സ്
অৰ্ধ - নিৰ্দিষ্ট দ্বিঘাত ৰূপ,അർദ്ധ-നിശ്ചിത ചതുരാകൃതിയിലുള്ള രൂപം
অৰ্ধগোট,അർദ്ധഗ്രൂപ്പ്
অৰ্ধ - ব্যৱধান,അർദ്ധ ഇടവേള
অৰ্ধ প্ৰধান অক্ষ,അർദ്ധ പ്രധാന അക്ഷം
অৰ্ধ ক্ষুদ্ৰ অক্ষ,സെമി മൈനർ അക്ഷം
পৃথক কৰিব পৰা বহুপদ,വേർതിരിക്കാവുന്ന ബഹുപദം
চলকৰ পৃথকীকৰণ,വേരിയബിളുകളുടെ വേർതിരിവ്
ক্ৰম,ക്രമം
ক্ৰমবিন্যাস তত্ত্ব,അനുക്രമ സിദ്ധാന്തം
ক্ৰমিক বিশ্লেষণ,തുടർച്ചയായ വിശകലനം
ক্ৰমিক নমুনা সংগ্ৰহ কৰা,തുടർച്ചയായ സാമ്പിൾ
ক্ৰমিক সম্পৰ্ক,സീരിയൽ പരസ്പരബന്ധം
শৃংখলা,പരമ്പര
স্থাপন কৰা,സെറ്റ്
sextant,സെക്സ്റ്റന്റ്
শ্বেৱাৰ্ট নিয়ন্ত্ৰণ চাৰ্ট,ഷെവാർട്ട് നിയന്ത്രണ ചാർട്ടുകൾ
চহী,അടയാളം
এটা মেট্ৰিক্সৰ স্বাক্ষৰ,ഒരു മാട്രിക്സിന്റെ ഒപ്പ്
দ্বিঘাত ৰূপৰ স্বাক্ষৰ,ക്വാഡ്രാറ്റിക് രൂപത്തിന്റെ ഒപ്പ്
স্বাক্ষৰিত নম্বৰ,ഒപ്പിട്ട നമ്പർ
তাৎপৰ্য্যৰ স্তৰ,പ്രാധാന്യ നില
তাৎপৰ্য্য পৰীক্ষা,പ്രാധാന്യം പരിശോധന
উল্লেখযোগ্য অংক,ഗണ്യമായ അക്കം
চিহ্ন পৰীক্ষা,അടയാള പരിശോധന
signum ফাংচন,സിഗ്നം ഫംഗ്ഷൻ
একেধৰণৰ উপবৃত্তাকাৰ,സമാനമായ ദീർഘവൃത്തങ്ങൾ
একেধৰণৰ সংখ্যা,സമാനമായ കണക്കുകൾ
সাদৃশ্য,സാമ്യം
একেধৰণৰ মেট্ৰিক্স,സമാനമായ മെട്രിക്സ്
সহজ বন্ধ বক্ৰ,ലളിതമായ അടഞ്ഞ വക്രം
সহজ সম্পৰ্ক,ലളിതമായ പരസ്പരബന്ധം
সহজ হাৰমনিক গতি,ലളിതമായ ഹാർമോണിക് ചലനം
সহজ যাদৃচ্ছিক নমুনা সংগ্ৰহ,ലളിതമായ റാൻഡം സാമ്പിൾ
simplex,സിംപ്ലക്സ്
simplex এলগৰিদম,സിംപ്ലക്സ് അൽഗോരിതം
simplex tableau,സിംപ്ലക്സ് ടാബ്ലോ
চিম্পছনৰ এক - তৃতীয় নিয়ম,സിംപ്‌സണിന്റെ ഒന്ന് - മൂന്നാമത്തെ നിയമം
চিমুলেচন কৌশল,സിമുലേഷൻ ടെക്നിക്
একেলগে অৱভেদ্য সমীকৰণ,ഒരേസമയം ഡിഫറൻഷ്യൽ സമവാക്യങ്ങൾ
একেলগে সমীকৰণ,ഒരേസമയം സമവാക്യങ്ങൾ
sine,പാപം
চাইন বক্ৰ,സൈൻ വക്രം
singleton,സിംഗിൾടൺ
একক মূল্যৰ ফাংচন,ഒരൊറ്റ മൂല്യമുള്ള പ്രവർത്തനം
একবচন অখণ্ড,ഏക അവിഭാജ്യ
এককতা,ഏകത്വം
একক মেট্ৰিক্স,ഏക മാട്രിക്സ്
একক সমাধান,ഏക പരിഹാരം
নমুনাৰ আকাৰ,സാമ്പിളിന്റെ വലിപ്പം
তিৰ্যক বিতৰণ,വളഞ്ഞ വിതരണം
skew-হাৰমিটিয়ান মেট্ৰিক্স,സ്കെവ്-ഹെർമിഷ്യൻ മാട്രിക്സ്
তিৰ্যকতা,വക്രത
skew প্ৰতিসম মেট্ৰিক্স,ചരിഞ്ഞ സമമിതി മാട്രിക്സ്
slack ভেৰিয়েবল,സ്ലാക്ക് വേരിയബിൾ
এঢলীয়া,ചരിവ്
ঢালৰ গ্ৰেডিয়েণ্ট,ചരിവ് ഗ്രേഡിയന്റ്
সৰু সৰু বন্ধনী,ചെറിയ ബ്രാക്കറ്റുകൾ
মসৃণ বক্ৰ,മിനുസമാർന്ന വക്രം
মসৃণ কাৰ্য্য,സുഗമമായ പ്രവർത്തനം
সময় শৃংখলাৰ মসৃণকৰণ,സമയ ശ്രേണി സുഗമമാക്കുന്നു
সৌৰজগত,സൗരയൂഥം
ছ&#39;লেন&#39;ইডাল ভেক্টৰ,സോളിനോയ്ഡൽ വെക്റ്റർ
গোটা,ഖര
কঠিন জ্যামিতি,ഖര ജ്യാമിതി
সমাধান,പരിഹാരം
শৃংখলাবদ্ধভাৱে সমাধান,പരമ്പരയിലെ പരിഹാരം
সমাধান মেট্ৰিক্স,പരിഹാരം മാട്രിക്സ്
ত্ৰিভুজৰ সমাধান,ഒരു ത്രികോണത്തിന്റെ പരിഹാരം
সমাধান স্থান,പരിഹാരം സ്ഥലം
সোনাইন বহুপদ,സോണിൻ ബഹുപദം
স্থান,സ്ഥലം
স্থান বক্ৰ,സ്പേസ് കർവ്
স্পেনিং চেট,പരന്നുകിടക്കുന്ന സെറ്റ്
স্থানীয় কোৰেলোগ্ৰাম,സ്പേഷ്യൽ കോറെലോഗ്രാം
বিশেষ ৰৈখিক গোট,പ്രത്യേക രേഖീയ ഗ്രൂപ്പ്
বিশেষ অৰ্থগনেল গোট,പ്രത്യേക ഓർത്തോഗണൽ ഗ്രൂപ്പ്
নিৰ্দিষ্ট মাধ্যাকৰ্ষণ,പ്രത്യേക ഗുരുത്വാകർഷണം
বৰ্ণালী মেপিং উপপাদ্য,സ്പെക്ട്രൽ മാപ്പിംഗ് സിദ്ധാന്തം
এটা ফলনৰ বৰ্ণালী,ഒരു ഫംഗ്ഷന്റെ സ്പെക്ട്രം
গোলক,ഗോളം
গোলাকাৰ স্থানাংক ব্যৱস্থা,ഗോളാകൃതിയിലുള്ള കോർഡിനേറ്റ് സിസ്റ്റം
গোলাকাৰ মেৰু স্থানাংক,ഗോളാകൃതിയിലുള്ള പോളാർ കോർഡിനേറ്റ്
গোলাকাৰ ত্ৰিভুজ,ഗോളാകൃതിയിലുള്ള ത്രികോണം
গোলাকাৰ ত্ৰিকোণমিতি,ഗോളാകൃതിയിലുള്ള ത്രികോണമിതി
সৰ্পিল,സർപ്പിളമായ
বৰ্গ,സമചതുരം Samachathuram
বৰ্গক্ষেত্ৰৰ বন্ধনী,ചതുര ബ്രാക്കറ്റുകൾ
বৰ্গ ইন্টিগ্ৰেবল,സമചതുരം സംയോജിപ്പിക്കാവുന്ന
বৰ্গক্ষেত্ৰৰ মেট্ৰিক্স,ചതുര മാട്രിക്സ്
বৰ্গমূল,സ്ക്വയർ റൂട്ട്
নমুনা সংগ্ৰহৰ পৰ্যায়,സാമ്പിളിന്റെ ഘട്ടം
চিৰিৰ কাৰ্য্য,ഗോവണി പ്രവർത്തനം
মানক বিচ্যুতি,സ്റ്റാൻഡേർഡ് ഡീവിയേഷൻ
মানক ভিতৰৰ উৎপাদন,സാധാരണ ആന്തരിക ഉൽപ്പന്നം
ভাৰসাম্যৰ অৱস্থা,സന്തുലിതാവസ്ഥ
স্থবিৰ বক্ৰ,നിശ്ചലമായ വക്രം
স্থবিৰ বিন্দু,നിശ്ചല പോയിന്റ്
স্থবিৰ মান,നിശ്ചല മൂല്യം
পৰিসংখ্যা,സ്ഥിതിവിവരക്കണക്ക്
পৰিসংখ্যাগত,സ്ഥിതിവിവരക്കണക്ക്
পৰিসংখ্যাগত তথ্য,സ്റ്റാറ്റിസ്റ്റിക്കൽ ഡാറ്റ
পৰিসংখ্যাগত বিতৰণ,സ്ഥിതിവിവരക്കണക്ക് വിതരണം
পৰিসংখ্যাগত অনুমান,സ്റ്റാറ്റിസ്റ്റിക്കൽ അനുമാനം
পৰিসংখ্যাগত অনুমান,സ്റ്റാറ്റിസ്റ്റിക്കൽ അനുമാനം
পৰিসংখ্যাগত আৰ্হি,സ്റ്റാറ്റിസ്റ്റിക്കൽ മോഡൽ
পৰিসংখ্যাগত জনসংখ্যা,സ്ഥിതിവിവരക്കണക്ക് ജനസംഖ്യ
পৰিসংখ্যাগত গুণগত মান নিয়ন্ত্ৰণ,സ്റ്റാറ്റിസ്റ്റിക്കൽ ഗുണനിലവാര നിയന്ത്രണം
পৰিসংখ্যা,സ്ഥിതിവിവരക്കണക്കുകൾ
স্থিৰ,സ്ഥിരമായ
স্থিৰ অৱস্থাৰ সমাধান,സ്ഥിരമായ പരിഹാരം
ঠেক আৰোহণ (এটা বক্ৰৰ),കുത്തനെയുള്ള കയറ്റം (ഒരു വളവിന്റെ)
steepest আৰোহণ ডিজাইন,കുത്തനെയുള്ള കയറ്റ രൂപകൽപ്പന
ঠেকতম অৱতৰণ,കുത്തനെയുള്ള ഇറക്കം
ষ্টেপ ফাংচন,ഘട്ടം പ്രവർത്തനം
ষ্টাৰলিং ছিৰিজ,സ്റ്റെർലിംഗ് പരമ്പര
ষ্ট&#39;কেষ্টিক,സ്ഥായിയായ
ষ্ট&#39;কেষ্টিক মেট্ৰিক্স,സ്റ്റോക്കാസ്റ്റിക് മാട്രിക്സ്
ষ্ট&#39;কেষ্টিক মডেল,സ്ഥായിയായ മോഡൽ
ষ্ট&#39;কেষ্টিক প্ৰগ্ৰেমিং,സ്റ്റോക്കാസ്റ്റിക് പ്രോഗ്രാമിംഗ്
ষ্ট&#39;কেষ্টিক ভেৰিয়েবল,സ്റ്റോക്കാസ്റ്റിക് വേരിയബിൾ
ষ্টকছৰ উপপাদ্য,സ്റ്റോക്സിന്റെ സിദ്ധാന്തം
সৰলৰেখা,നേർരേഖ
স্তৰৰ লেখচিত্ৰ,സ്ട്രാറ്റ ചാർട്ട്
স্তৰবিন্যাস,വർഗ്ഗീകരണം
স্তৰিত নমুনা সংগ্ৰহ,സ്ട്രാറ്റിഫൈഡ് സാമ്പിൾ
ষ্ট্ৰিম-লাইন,സ്ട്രീം-ലൈൻ
চাপ,സമ്മർദ്ദം
কঠোৰভাৱে উত্তল ফলন,കർശനമായി കോൺവെക്സ് ഫംഗ്ഷൻ
কঠোৰভাৱে হ্ৰাস পাইছে,കർശനമായി കുറയുന്നു
কঠোৰভাৱে বৃদ্ধি পাইছে,കർശനമായി വർദ്ധിപ്പിക്കുന്നു
কঠোৰভাৱে একস্বৰীয় কাৰ্য্য,കർശനമായി ഏകതാനമായ പ്രവർത്തനം
ছাত্ৰৰ পৰীক্ষা (ছাত্ৰৰ &quot;t&quot; পৰীক্ষা),വിദ്യാർത്ഥിയുടെ ടെസ്റ്റ് (വിദ്യാർത്ഥികളുടെ &quot;ടി&quot; ടെസ്റ്റ്)
উপ-সংগ্ৰহ,ഉപശേഖരം
উপ নিৰ্ণায়ক,സബ് ഡിറ്റർമിനന്റ്
উপক্ষেত্ৰ,ഉപഫീൽഡ്
উপগোট,ഉപഗ്രൂപ്പ്
উপ-ব্যৱধান,ഉപ ഇടവേള
উপমেট্ৰিক্স,സബ്മാട്രിക്സ്
চাবস্ক্রিপ্ট,സബ്സ്ക്രിപ്റ്റ്
উপক্ৰম,തുടർന്നുള്ള
উপগোট,ഉപഗണം
উপস্থান,ഉപസ്ഥലം
প্ৰতিস্থাপন,പകരംവയ്ക്കൽ
উপস্পৰ্শক,സബ്ടാൻജന്റ്
subtend,വിധേയമാക്കുക
বিয়োগ কৰক,കുറയ്ക്കുക
বিয়োগ কৰা,കുറയ്ക്കൽ
ক্ৰমাগত,തുടർച്ചയായി
ক্ৰমাগত পাৰ্থক্য,തുടർച്ചയായ വ്യത്യാസം
ক্ৰমাগত সংহতি,തുടർച്ചയായ ഏകീകരണം
উত্তৰাধিকাৰী,പിൻഗാമി
প্ৰত্যয়,പ്രത്യയം
মুঠ,തുക
যোগফল ফলন,തുക പ്രവർത്തനം
summable,സംഗ്രഹിക്കാവുന്ന
summand,സംഗ്രഹം
যোগফল,സംഗ്രഹം
ছামেচন কনভেনচন,സംഗ്രഹ കൺവെൻഷൻ
যোগফল সূত্ৰ,സംഗ്രഹ ഫോർമുല
শৃংখলাৰ যোগফল,പരമ്പരയുടെ സംഗ്രഹം
যোগফল চিহ্ন,സംഗ്രഹ ചിഹ്നം
অসীমলৈ যোগফল,അനന്തതയിലേക്ക് തുക
চুপাৰস্ক্রিপ্ট,സൂപ്പർസ്ക്രിപ്റ്റ്
ছুপাৰছেট,സൂപ്പർസെറ്റ്
ছুপাৰছনিক প্ৰবাহ,സൂപ്പർസോണിക് ഒഴുക്ക്
পৰিপূৰক কোণ,സപ്ലിമെന്ററി ആംഗിൾ
হাইপাৰপ্লেন সমৰ্থন কৰা,ഹൈപ്പർപ്ലെയ്നെ പിന്തുണയ്ക്കുന്നു
কাৰ্য্যৰ সমৰ্থন,പ്രവർത്തനത്തിന്റെ പിന്തുണ
ধৰা হওক,കരുതുക
সৰ্বোচ্চ,പരമോന്നത
surd,surd
পৃষ্ঠ,ഉപരിതലം
পৃষ্ঠভাগৰ ক্ষেত্ৰফল,ഉപരിതല പ്രദേശം
পৃষ্ঠৰ অবিচ্ছেদ্য,ഉപരിതല ഇന്റഗ്രൽ
ছাৰ্জেকচন,സർജക്ഷൻ
surjective,സർജക്റ്റീവ്
surjective মানচিত্ৰ,സർജക്റ്റീവ് മാപ്പ്
চিহ্ন,ചിഹ്നം
প্ৰতীকী যুক্তি,പ്രതീകാത്മക യുക്തി
প্ৰতীকী আৰ্হি,പ്രതീകാത്മക മാതൃക
প্ৰতিসম,സമമിതി
প্ৰতিসম,സമമിതി
প্ৰতিসম নিৰ্ণায়ক,സമമിതി ഡിറ്റർമിനന്റ്
প্ৰতিসম পাৰ্থক্য,സമമിതി വ്യത്യാസം
প্ৰতিসম মেট্ৰিক্স,സമമിതി മാട്രിക്സ്
ব্যৱস্থা বিশ্লেষণ,സിസ്റ്റം വിശകലനം
পদ্ধতিগত নমুনা সংগ্ৰহ কৰা,വ്യവസ്ഥാപിത സാമ്പിൾ
মেজ,മേശ
tableau,ടാബ്ലോ
অখণ্ডৰ টেবুল,ഇന്റഗ്രലുകളുടെ പട്ടിക
টেবুলাৰ,പട്ടിക
টেবুলাৰ ৰূপ,പട്ടിക രൂപം
টেবুলাৰ লগাৰিদম,പട്ടിക ലോഗരിതം
টেবুলত লিখা,പട്ടികപ്പെടുത്തുക
টেবুল কৰা মান,പട്ടികപ്പെടുത്തിയ മൂല്യം
টেবুলেচন,ടാബുലേഷൻ
টেবুলেটৰ,ടാബുലേറ്റർ
নেজ,വാൽ
ঠেংৰ অঞ্চল (বিতৰণৰ),വാൽ പ്രദേശം (വിതരണം)
স্পৰ্শকতা,സ്പർശനം
স্পৰ্শক,ടാൻജെന്റ്
স্পৰ্শক হাইপাৰপ্লেন,ടാൻജെന്റ് ഹൈപ്പർപ്ലെയ്ൻ
স্পৰ্শকীয়,സ്പർശനാത്മകമായ
স্পৰ্শক উপাদান,ടാൻജൻഷ്യൽ ഘടകം
স্পৰ্শক অংশ,ടാൻജൻഷ്യൽ വിഭാഗം
স্পৰ্শক ৰেখা,ടാൻജെന്റ് ലൈൻ
স্পৰ্শক সমতল,ടാൻജെന്റ് വിമാനം
স্পৰ্শক স্থান,ടാൻജെന്റ് സ്പേസ്
টেপ পাঞ্চ,ടേപ്പ് പഞ്ച്
টেপ ৰিডাৰ,ടേപ്പ് റീഡർ
টাউবেৰিয়ান উপপাদ্য,ടൗബേറിയൻ സിദ്ധാന്തം
টেইলৰৰ উপপাদ্য,ടെയ്ലറുടെ സിദ്ധാന്തം
ট্চেবিচেভ মেট্ৰিক,ചെബിചേവ് മെട്രിക്
t-বিতৰণ,ടി-വിതരണം
টেলিস্কোপিক শৃংখলা,ദൂരദർശിനി പരമ്പര
টেম্প&#39;ৰেল স্থানাংক,താൽക്കാലിക കോർഡിനേറ്റുകൾ
লৌকিক সম্পৰ্ক,താൽക്കാലിക ബന്ധം
টেম্প&#39;ৰেল ভেৰিয়েবল,താൽക്കാലിക വേരിയബിൾ
টান শক্তি,വലിച്ചുനീട്ടാനാവുന്ന ശേഷി
টেনছৰ,ടെൻസർ
টেনছৰ বিশ্লেষণ,ടെൻസർ വിശകലനം
টেনছৰ উৎপাদন,ടെൻസർ ഉൽപ്പന്നം
আংশিক প্ৰস্তুতি,താൽക്കാലിക രൂപീകരണം
কাল,കാലാവധി
টাৰ্মিনেল অৱস্থা,ടെർമിനൽ അവസ്ഥ
টাৰ্মিনেল বেগ ডাইভ,ടെർമിനൽ വെലോസിറ്റി ഡൈവ്
দশমিক সমাপ্ত কৰা,ദശാംശം അവസാനിപ്പിക്കുന്നു
টাৰ্ম মূল্যসমূহ,ടേം മൂല്യങ്ങൾ
টাৰ্মৱাইজ পাৰ্থক্য,ടേം തിരിച്ചുള്ള വ്യത്യാസം
টাৰ্মৱাইজ সংহতি,ടേംവൈസ് ഇന്റഗ്രേഷൻ
ternary,ത്രിതീയ
পৰীক্ষা,പരീക്ഷ
ভ্যাৰিয়েন্সৰ একাকাৰীতাৰ বাবে পৰীক্ষা কৰা,വ്യതിയാനങ്ങളുടെ ഏകതാനതയ്ക്കുള്ള പരിശോധന
পৰীক্ষা কাৰ্য্য,ടെസ്റ്റ് ഫംഗ്ഷൻ
অনুমানৰ পৰীক্ষা,സിദ്ധാന്തത്തിന്റെ പരീക്ഷണം
তাৎপৰ্য্যৰ পৰীক্ষা,പ്രാധാന്യത്തിന്റെ പരീക്ഷണം
পৰীক্ষাৰ পৰিসংখ্যা,ടെസ്റ്റ് സ്ഥിതിവിവരക്കണക്കുകൾ
চতুৰ্ভুজ,ടെട്രാഹെഡ്രൽ
চতুৰ্ভুজ কোণ,ടെട്രാഹെഡ്രൽ കോൺ
টেট্ৰাহেড্ৰন,ടെട്രാഹെഡ്രോൺ
উপপাদ্য,സിദ്ധാന്തം
অৱশিষ্টৰ উপপাদ্য,അവശിഷ്ടങ്ങളുടെ സിദ്ധാന്തം
তাত্ত্বিক চাহিদাৰ ফলন,സൈദ്ധാന്തിക ആവശ്യം പ്രവർത്തനം
তাত্ত্বিক বিচ্ছিন্ন বিতৰণ,സൈദ്ധാന്തിക വ്യതിരിക്ത വിതരണം
তাত্ত্বিক ভুল,സൈദ്ധാന്തിക പിശക്
তাত্ত্বিক ফিট,സൈദ്ധാന്തിക അനുയോജ്യം
তাত্ত্বিক প্ৰণয়ন,സൈദ്ധാന്തിക രൂപീകരണം
তাত্ত্বিক কম্পাঙ্ক,സൈദ്ധാന്തിക ആവൃത്തി
তাত্ত্বিকভাৱে,സൈദ്ധാന്തികമായി
তাত্ত্বিক আৰ্হি,സൈദ്ധാന്തിക മാതൃക
তাত্ত্বিক চিকিৎসা,സൈദ്ധാന്തിക ചികിത്സ
সমীকৰণৰ তত্ত্ব,സമവാക്യങ്ങളുടെ സിദ്ധാന്തം
ভুলৰ তত্ত্ব,പിശകുകളുടെ സിദ്ധാന്തം
অনুমানৰ তত্ত্ব,എസ്റ്റിമേറ്റ് സിദ്ധാന്തം
ফলনৰ তত্ত্ব,പ്രവർത്തനങ്ങളുടെ സിദ്ധാന്തം
খেলৰ তত্ত্ব,ഗെയിമുകളുടെ സിദ്ധാന്തം
মহাকৰ্ষণ তত্ত্ব,ഗുരുത്വാകർഷണ സിദ്ധാന്തം
তথ্যৰ তত্ত্ব,വിവര സിദ്ധാന്തം
প্ৰতিস্থাপনৰ তত্ত্ব (= বিফলতাৰ তত্ত্ব),മാറ്റിസ്ഥാപിക്കാനുള്ള സിദ്ധാന്തം (=പരാജയത്തിന്റെ സിദ്ധാന്തം)
সমষ্টিৰ তত্ত্ব,സെറ്റുകളുടെ സിദ്ധാന്തം
&#39;ৱেইটিং লাইন&#39;ৰ তত্ত্ব(= queuing theory),കാത്തിരിപ്പ് വരികളുടെ സിദ്ധാന്തം (= ക്യൂയിംഗ് സിദ്ധാന്തം)
তৰংগ তত্ত্ব,തരംഗങ്ങളുടെ സിദ്ധാന്തം
তাপগতিবিদ্যা,തെർമോഡൈനാമിക്
এটা স্ক্ৰুৰ সূতা,ഒരു സ്ക്രൂവിന്റെ ത്രെഡ്
ত্ৰিমাত্ৰিক,ത്രിമാനമായ
ত্ৰিমাত্ৰিক ভেক্টৰ বিশ্লেষণ,ത്രിമാന വെക്റ്റർ വിശകലനം
ত্ৰিমুখী শ্ৰেণীবিভাজন,മൂന്ന്-വഴി വർഗ്ഗീകരണം
দলিওৱা,എറിയുക
থ্ৰাষ্ট,തള്ളുക
সময়,സമയം
সময় অক্ষ,സമയ അക്ഷം
সময়ৰ ওপৰত নিৰ্ভৰশীলতা,സമയ ആശ്രിതത്വം
সময়-নিৰ্ভৰশীল গঠনমূলক সমীকৰণ,സമയത്തെ ആശ്രയിച്ചുള്ള ഘടനാപരമായ സമവാക്യം
সময়-নিৰ্ভৰশীল প্ৰক্ৰিয়া,സമയബന്ധിതമായ പ്രക്രിയ
সময়-স্বাধীন শব্দ,സമയ-സ്വതന്ത്ര പദം
সময়ৰ ব্যৱধান,സമയ ഇടവേള
সময় শৃংখলা,സമയ പരമ്പര
সময় শৃংখলা বিশ্লেষণ,സമയ ശ്രേണി വിശകലനം
সময় শৃংখলাৰ তথ্য,സമയ ശ്രേണി ഡാറ്റ
সময় ভাগ-বতৰা কৰা ব্যৱস্থা,സമയം പങ്കിടൽ സംവിധാനം
সহনশীলতা,സഹിഷ്ണുത
সহনশীলতাৰ ব্যৱধান,സഹിഷ്ണുത ഇടവേള
সহনশীলতাৰ স্তৰ,സഹിഷ്ണുത നില
সহনশীলতাৰ সীমা,സഹിഷ്ണുത പരിധി
টপোলজিকেল,ടോപ്പോളജിക്കൽ
টপোলজিকেল ডুৱেল,ടോപ്പോളജിക്കൽ ഡ്യുവൽ
টপোলজিকেল গোট,ടോപ്പോളജിക്കൽ ഗ്രൂപ്പ്
টপোলজিকেল সমৰূপতা,ടോപ്പോളജിക്കൽ ഐസോമോർഫിസം
টপোলজিকেল ৰৈখিক স্থান,ടോപ്പോളജിക്കൽ ലീനിയർ സ്പേസ്
টপোলজিকেলভাৱে,സ്ഥലശാസ്ത്രപരമായി
টপোলজিকেল মেপিং,ടോപ്പോളജിക്കൽ മാപ്പിംഗ്
টপোলজিকেল বৈশিষ্ট্য,ടോപ്പോളജിക്കൽ പ്രോപ്പർട്ടി
টপোলজিকেল স্থান,ടോപ്പോളജിക്കൽ സ്പേസ്
টপোলজিকেল ভেক্টৰ স্থান,ടോപ്പോളജിക്കൽ വെക്റ്റർ സ്പേസ്
টপোলজি,ടോപ്പോളജി
টৰ্চন,ടോർഷൻ
torus,ടോറസ്
মুঠ,ആകെ
মুঠ ব্যুৎপত্তি,മൊത്തം ഡെറിവേറ്റീവ്
মুঠ পাৰ্থক্য,മൊത്തം ഡിഫറൻഷ്യൽ
মুঠ অৱভেদ্য সমীকৰণ,മൊത്തം ഡിഫറൻഷ്യൽ സമവാക്യം
মুঠ পৰিদৰ্শন,മൊത്തം പരിശോധന
সম্পূৰ্ণৰূপে সীমাবদ্ধ,പൂർണ്ണമായും പരിമിതപ്പെടുത്തിയിരിക്കുന്നു
সম্পূৰ্ণৰূপে অৰ্ডাৰ কৰা চেট,പൂർണ്ണമായും ഓർഡർ ചെയ്ത സെറ്റ്
মুঠ অৰ্ডাৰ দিয়া,മൊത്തം ഓർഡർ
দাগ,ട്രെയ്സ്
মেট্ৰিক্সৰ ট্ৰেচ,മാട്രിക്സിന്റെ ട്രെയ്സ്
ট্ৰেচিং,കണ്ടെത്തൽ
ট্ৰেড অফ ফাংচন,ട്രേഡ് ഓഫ് ഫംഗ്ഷൻ
ট্ৰেজেক্টৰী,പാത
অতিক্ৰমণীয়,അതീന്ദ്രിയമായ
অতিক্ৰমণীয় সমীকৰণ,അതീന്ദ്രിയ സമവാക്യം
অতিক্ৰমণীয় কাৰ্য্য,അതീന്ദ്രിയ പ്രവർത്തനം
অতিক্ৰমণীয় সংখ্যা,അതീന്ദ്രിയ സംഖ്യ
বদলিকৰ,കൈമാറ്റം
স্থানান্তৰ কাৰ্য্য,ട്രാൻസ്ഫർ ഫംഗ്ഷൻ
ট্ৰেন্সফিনিট ইণ্ডাকচন,ട്രാൻസ്ഫിനൈറ്റ് ഇൻഡക്ഷൻ
ট্ৰেন্সফিনিট সংখ্যা,ട്രാൻസ്ഫിനിറ്റ് നമ്പർ
ৰূপান্তৰ,രൂപാന്തരപ്പെടുത്തുക
ৰূপান্তৰ সূত্ৰ,പരിവർത്തന ഫോർമുല
