Assamese,Punjabi
প্ৰগ্ৰাম ডিবাগিং,ਪ੍ਰੋਗਰਾਮ ਡੀਬੱਗਿੰਗ
প্ৰগ্ৰেম ডিজাইন,ਪ੍ਰੋਗਰਾਮ ਡਿਜ਼ਾਈਨ
কাৰ্য্যক্ৰম মূল্যায়ন আৰু পৰ্যালোচনা কৌশল (PERT),ਪ੍ਰੋਗਰਾਮ ਮੁਲਾਂਕਣ ਅਤੇ ਸਮੀਖਿਆ ਤਕਨੀਕ (PERT)
কাৰ্য্যক্ৰম বন্ধ,ਪ੍ਰੋਗਰਾਮ ਰੁਕਣਾ
প্ৰগ্ৰেম লাইব্ৰেৰী,ਪ੍ਰੋਗਰਾਮ ਲਾਇਬ੍ਰੇਰੀ
প্ৰগ্ৰেম চলোৱা,ਪ੍ਰੋਗਰਾਮ ਨੂੰ ਚਲਾਉਣ
প্ৰগ্ৰেমাৰ,ਪ੍ਰੋਗਰਾਮਰ
প্ৰলোগ,ਪ੍ਰੋਲੋਗ
PROM,ਪ੍ਰੋਮ
প্ৰসাৰণ,ਪ੍ਰਸਾਰ
প্ৰস্তাৱনা,ਪ੍ਰਸਤਾਵ
সুৰক্ষিত চাবি,ਸੁਰੱਖਿਅਤ ਕੁੰਜੀ
সুৰক্ষা,ਸੁਰੱਖਿਆ
প্ৰট&#39;কল,ਪ੍ਰੋਟੋਕੋਲ
প্ৰট&#39;কল অনুবাদ,ਪ੍ਰੋਟੋਕੋਲ ਅਨੁਵਾਦ
ছ্যুডো ক&#39;ড,ਸੂਡੋ ਕੋਡ
ৰাজহুৱা তথ্য নেটৱৰ্ক,ਜਨਤਕ ਡਾਟਾ ਨੈੱਟਵਰਕ
ৰাজহুৱা ডমেইন,ਜਨਤਕ ਡੋਮੇਨ
ৰাজহুৱা কি&#39; এনক্ৰিপটিং,ਜਨਤਕ ਕੁੰਜੀ ਇਨਕ੍ਰਿਪਟਿੰਗ
নাড়ী,ਨਬਜ਼
পালছ ক&#39;ড মডুলেচন,ਪਲਸ ਕੋਡ ਮੋਡੂਲੇਸ਼ਨ
পালছ ডিজিটেল মডুলেচন (PDM),ਪਲਸ ਡਿਜੀਟਲ ਮੋਡੂਲੇਸ਼ਨ (PDM)
পালছ ট্ৰেইন,ਪਲਸ ਰੇਲਗੱਡੀ
বিৰাম চিহ্ন,ਵਿਰਾਮ ਚਿੰਨ੍ਹ
হেঁচ,ਧੱਕਾ
push down automata,ਆਟੋਮੇਟਾ ਥੱਲੇ ਧੱਕੋ
pushup তালিকা,ਪੁਸ਼ਅੱਪ ਸੂਚੀ
quad ঘনত্ব,ਕੁਆਡ ਘਣਤਾ
অৰ্হতা,ਯੋਗਤਾ
কোৱান্টিফায়াৰ,ਕੁਆਂਟੀਫਾਇਰ
কোৱাণ্টাইজ কৰক,ਮਾਤਰਾ
কোৱাণ্টাইজাৰ,ਕੁਆਂਟਾਇਜ਼ਰ
কোৱাণ্টাম,ਕੁਆਂਟਮ
কোৱাণ্টাম ঘড়ী,ਕੁਆਂਟਮ ਘੜੀ
কোৱাণ্টাম কম্পিউটিং,ਕੁਆਂਟਮ ਕੰਪਿਊਟਿੰਗ
উদাহৰণৰ দ্বাৰা প্ৰশ্ন কৰক,ਉਦਾਹਰਨ ਦੁਆਰਾ ਪੁੱਛਗਿੱਛ
প্ৰশ্ন,ਪੁੱਛਗਿੱਛ
প্ৰশ্ন ভাষা,ਪੁੱਛਗਿੱਛ ਭਾਸ਼ਾ
প্ৰশ্ন প্ৰক্ৰিয়াকৰণ,ਪੁੱਛਗਿੱਛ ਦੀ ਪ੍ਰਕਿਰਿਆ
লানি পতা,ਕਤਾਰ
শাৰী ব্যৱস্থাপনা,ਕਤਾਰ ਪ੍ਰਬੰਧਨ
শাৰী পঞ্জীয়ন,ਕਤਾਰ ਰਜਿਸਟਰ
শাৰীবদ্ধ নেটৱৰ্ক,ਕਤਾਰਬੱਧ ਨੈੱਟਵਰਕ
queuining তত্ত্ব,ਕਤਾਰਬੱਧ ਥਿਊਰੀ
দ্ৰুত প্ৰৱেশ স্মৃতিশক্তি,ਤੇਜ਼ ਪਹੁੰਚ ਮੈਮੋਰੀ
ভাগফল,ਭਾਗ
ৰেডিঅ&#39; কম্পাঙ্ক হস্তক্ষেপ (RFI),ਰੇਡੀਓ ਬਾਰੰਬਾਰਤਾ ਦਖਲਅੰਦਾਜ਼ੀ (RFI)
ৰেডিক্স,ਮੂਲ
ৰেণ্ডম এক্সেছ কম্পিউটাৰ সঁজুলি (RACE),ਰੈਂਡਮ ਐਕਸੈਸ ਕੰਪਿਊਟਰ ਉਪਕਰਣ (RACE)
ৰেণ্ডম এক্সেছ মেমৰি (RAM),ਰੈਂਡਮ ਐਕਸੈਸ ਮੈਮੋਰੀ (RAM)
ৰেণ্ডম স্কেন,ਬੇਤਰਤੀਬ ਸਕੈਨ
ৰাষ্টাৰ,ਰਾਸਟਰ
ৰেষ্টাৰ স্কেন,ਰਾਸਟਰ ਸਕੈਨ
re অভিযান্ত্ৰিকীকৰণ,ਮੁੜ ਇੰਜੀਨੀਅਰਿੰਗ
পুনৰ বৃদ্ধি,ਮੁੜ ਵਾਧਾ
ৰিচেবিলিটি,ਪਹੁੰਚਯੋਗਤਾ
পঢ়া,ਪੜ੍ਹੋ
মূৰ পঢ়া,ਸਿਰ ਪੜ੍ਹੋ
কেৱল পঢ়ক,ਸਿਰਫ ਪੜ੍ਹਨ ਲਈ
কেৱল পঢ়া স্মৃতিশক্তি,ਸਿਰਫ ਮੈਮੋਰੀ ਪੜ੍ਹੋ
পঢ়া লিখা মূৰ,ਪੜ੍ਹੋ ਲਿਖਣ ਦਾ ਸਿਰ
পঢ়া/লিখা চক্ৰ,ਪੜ੍ਹਨ/ਲਿਖਣ ਦਾ ਚੱਕਰ
পঢ়া/লিখা মূৰ,ਪੜ੍ਹੋ/ਲਿਖੋ ਸਿਰ
পঢ়া/লিখা,ਪੜ੍ਹੋ/ਲਿਖੋ
পাঠক,ਪਾਠਕ
পঢ়ি থকা,ਪੜ੍ਹਨਾ
ৰিড-আউট,ਪੜ੍ਹੋ
বাস্তৱ,ਅਸਲੀ
ৰিয়েল টাইম প্ৰচেছিং,ਰੀਅਲ ਟਾਈਮ ਪ੍ਰੋਸੈਸਿੰਗ
গ্ৰাহক,ਪ੍ਰਾਪਤ ਕਰਨ ਵਾਲਾ
চিনাক্তকৰণ যুক্তি,ਮਾਨਤਾ ਤਰਕ
পুনৰ কম্পাইল কৰক,ਦੁਬਾਰਾ ਕੰਪਾਇਲ ਕਰੋ
নথিভুক্ত,ਰਿਕਾਰਡ
ৰেকৰ্ডিং হেড,ਰਿਕਾਰਡਿੰਗ ਸਿਰ
পুনৰুদ্ধাৰযোগ্য ভুল,ਮੁੜ ਪ੍ਰਾਪਤ ਕਰਨ ਯੋਗ ਗਲਤੀ
পুনৰুদ্ধাৰ,ਰਿਕਵਰੀ
পুনৰাবৃত্তি উপপাদ্য,ਰੀਕਰਸਿਮ ਥਿਊਰਮ
পুনৰাবৃত্তি,ਦੁਹਰਾਓ
পুনৰাবৃত্তিমূলক ফলন,ਆਵਰਤੀ ਫੰਕਸ਼ਨ
হ্ৰাস কৰা নিৰ্দেশনা ছেট কম্পিউটাৰ (RISC),ਘਟਾਇਆ ਗਿਆ ਨਿਰਦੇਸ਼ ਸੈੱਟ ਕੰਪਿਊਟਰ (RISC)
অতিৰিক্ততা,ਰਿਡੰਡੈਂਸੀ
স্বতন্ত্ৰ ডিষ্কসমূহৰ অতিৰিক্ত এৰে (RAID),ਸੁਤੰਤਰ ਡਿਸਕਾਂ ਦੀ ਬੇਲੋੜੀ ਐਰੇ (RAID)
পুনৰ প্ৰৱেশকাৰী,ਮੁੜ-ਪ੍ਰਵੇਸ਼ ਕਰਨ ਵਾਲਾ
পুনৰ প্ৰৱেশকাৰী ক&#39;ড,ਮੁੜ-ਪ੍ਰਵੇਸ਼ ਕੋਡ
সন্দৰ্ভ,ਹਵਾਲਾ
ৰেফাৰেন্সিয়েল অখণ্ডতা,ਹਵਾਲਾ ਇਕਸਾਰਤਾ
প্ৰতিফলনশীলতা,ਪ੍ਰਤੀਬਿੰਬ
প্ৰতিফলন,ਪ੍ਰਤੀਬਿੰਬ
বিবৰ্তন,ਅਪਵਰਤਨ
সতেজ কৰক,ਤਾਜ਼ਾ ਕਰੋ
পুনৰুত্পাদন,ਪੁਨਰਜਨਮ
পঞ্জীয়ন কৰা,ਰਜਿਸਟਰ
নিয়মীয়া ব্যাকৰণ,ਨਿਯਮਤ ਵਿਆਕਰਣ
সম্পৰ্ক,ਸਬੰਧ
সম্পৰ্কীয় ডাটাবেছ,ਰਿਲੇਸ਼ਨਲ ਡਾਟਾਬੇਸ
সম্পৰ্কীয় ডাটাবেছ ব্যৱস্থাপনা ব্যৱস্থা (RDBMS),ਰਿਲੇਸ਼ਨਲ ਡਾਟਾਬੇਸ ਪ੍ਰਬੰਧਨ ਸਿਸਟਮ (RDBMS)
সম্পৰ্কীয় আৰ্হি,ਰਿਲੇਸ਼ਨਲ ਮਾਡਲ
সম্পৰ্কীয়,ਰਿਸ਼ਤੇਦਾਰ
আপেক্ষিক সম্বোধন,ਰਿਸ਼ਤੇਦਾਰ ਸੰਬੋਧਨ
ৰিলে,ਰੀਲੇਅ
নিৰ্ভৰযোগ্যতা মডেলিং,ਭਰੋਸੇਯੋਗਤਾ ਮਾਡਲਿੰਗ
নিৰ্ভৰযোগ্য,ਭਰੋਸੇਯੋਗ
স্থানান্তৰযোগ্য ক&#39;ড,ਰੀਲੋਕੇਟੇਬਲ ਕੋਡ
দূৰৱৰ্তী,ਰਿਮੋਟ
দূৰৱৰ্তী গৃহস্থ,ਰਿਮੋਟ ਹੋਸਟ
দূৰৱৰ্তী চাকৰি প্ৰৱেশ,ਰਿਮੋਟ ਨੌਕਰੀ ਦਾਖਲਾ
দূৰৱৰ্তী লগ-ইন,ਰਿਮੋਟ ਲਾਗ-ਇਨ
দূৰৱৰ্তী প্ৰক্ৰিয়া কল (RPC),ਰਿਮੋਟ ਪ੍ਰਕਿਰਿਆ ਕਾਲ (RPC)
ৰিম&#39;ট চেন্সিং,ਰਿਮੋਟ ਸੈਂਸਿੰਗ
নাম সলনি কৰক,ਨਾਮ ਬਦਲੋ
ৰেণ্ডাৰ কৰা,ਪੇਸ਼ਕਾਰੀ
ৰিপিটাৰ,ਰੀਪੀਟਰ
প্ৰত্যুত্তৰ,ਜਵਾਬ
অনুৰোধ,ਬੇਨਤੀ
মন্তব্যৰ বাবে অনুৰোধ (RFC),ਟਿੱਪਣੀਆਂ ਲਈ ਬੇਨਤੀ (RFC)
অনুৰোধ/উত্তৰ প্ৰট&#39;কল,ਬੇਨਤੀ/ਜਵਾਬ ਪ੍ਰੋਟੋਕੋਲ
প্ৰগ্ৰেম পুনৰ চলাওক,ਪ੍ਰੋਗਰਾਮ ਨੂੰ ਮੁੜ ਚਲਾਓ
গৱেষণা,ਖੋਜ
ৰিছেট চক্ৰ,ਰੀਸੈਟ ਚੱਕਰ
বাসিন্দা,ਨਿਵਾਸੀ
সংকল্প,ਮਤਾ
সম্পদসমূহ,ਸਰੋਤ
সঁহাৰি সময়,ਜਵਾਬ ਦਾ ਸਮਾਂ
পুনৰাৰম্ভ কৰক,ਰੀਸਟਾਰਟ ਕਰੋ
পুনৰ সঞ্চয় কৰা,ਰੀਸਟੋਰ ਕਰੋ
পুনৰ অনুসন্ধান কৰক,ਰੀਟਰੇਸ
পুনৰ সংক্ৰমণ,ਰੀਟ੍ਰਾਂਸਮਿਸ਼ਨ
উদ্ধাৰ কৰা,ਮੁੜ ਪ੍ਰਾਪਤ ਕਰੋ
পুনৰ চেষ্টা কৰক,ਦੁਬਾਰਾ ਕੋਸ਼ਿਸ਼ ਕਰੋ
উভতাই দিয়া,ਵਾਪਸੀ
ক&#39;ড ঘূৰাই দিয়ক,ਵਾਪਸੀ ਕੋਡ
ৰিটাৰ্ণ কি&#39;,ਵਾਪਸੀ ਕੁੰਜੀ
পুনৰ ব্যৱহাৰযোগ্য ক&#39;ড,ਮੁੜ ਵਰਤੋਂ ਯੋਗ ਕੋਡ
পুনৰ লিখিব পৰা,ਮੁੜ ਲਿਖਣਯੋਗ
RGB মনিটৰ,RGB ਮਾਨੀਟਰ
ফিতা,ਰਿਬਨ
সঠিক বিষয়,ਸਹੀ ਮੁੱਦਾ
ৰবট,ਰੋਬੋਟ
ৰবটিক্স,ਰੋਬੋਟਿਕਸ
মজবুত,ਮਜ਼ਬੂਤ
ভূমিকা,ਭੂਮਿਕਾ
ৰোল বেক,ਵਾਪਸ ਰੋਲ
ৰোল ইন,ਵਿੱਚ ਰੋਲ
ৰোল আউট,ਵੇਲਨਾ
ৰম,ROM
শিপা,ਰੂਟ
ৰূট ডাইৰেকটৰি,ਰੂਟ ਡਾਇਰੈਕਟਰੀ
ভুলৰ ৰাউণ্ড,ਗਲਤੀ ਦਾ ਦੌਰ
ৰাউটাৰ,ਰਾਊਟਰ
ৰুটিং,ਰੂਟਿੰਗ
RS232C আন্তঃপৃষ্ঠ,RS232C ਇੰਟਰਫੇਸ
RSA এনক্ৰিপচন,RSA ਇਨਕ੍ਰਿਪਸ਼ਨ
আৰ টি চি,ਆਰ.ਟੀ.ਸੀ
দৈৰ্ঘ্যৰ এনকোডিং চলাওক,ਲੰਬਾਈ ਇੰਕੋਡਿੰਗ ਚਲਾਓ
ৰান টাইম,ਚਲਾਉਣ ਦਾ ਸਮਾਂ
ৰান টাইম ত্ৰুটি,ਰੰਨਟਾਈਮ ਗਲਤੀ
নমুনা,ਨਮੂਨਾ
নমুনা সংগ্ৰহ কৰা,ਨਮੂਨਾ
উপগ্ৰহ,ਸੈਟੇਲਾਈਟ
চেচুৰেটিং,ਸੰਤ੍ਰਿਪਤ
সঞ্চয় কৰা,ਸੇਵ ਕਰੋ
স্কেলেবিলিটি,ਸਕੇਲੇਬਿਲਟੀ
স্কেলাৰ,ਸਕੇਲਰ
স্কেনিং কৰা,ਸਕੈਨਿੰਗ
দৃশ্যপট,ਦ੍ਰਿਸ਼
সূচীকাৰক,ਸ਼ਡਿਊਲਰ
স্ক্ৰীণ ইমেজ প্ৰজেক্টৰ,ਸਕਰੀਨ ਚਿੱਤਰ ਪ੍ਰੋਜੈਕਟਰ
চিত্ৰনাট্য,ਸਕ੍ਰਿਪਟ
লিপিৰ ভাষা,ਸਕ੍ਰਿਪਟਿੰਗ ਭਾਸ਼ਾ
স্ক্ৰলিং কৰা,ਸਕ੍ਰੋਲਿੰਗ
SDLC (সমকালীন তথ্য সংযোগ নিয়ন্ত্ৰণ),SDLC (ਸਮਕਾਲੀ ਡਾਟਾ ਲਿੰਕ ਕੰਟਰੋਲ)
সন্ধান,ਖੋਜ
চাৰ্চ ইঞ্জিন,ਖੋਜ ਇੰਜਣ
search tree,ਖੋਜ ਰੁੱਖ
সন্ধান কৰি আছে,ਖੋਜ ਕੀਤੀ ਜਾ ਰਹੀ ਹੈ
মাধ্যমিক,ਸੈਕੰਡਰੀ
খণ্ড,ਸੈਕਟਰ
সুৰক্ষা নীতি,ਸੁਰੱਖਿਆ ਨੀਤੀ
সময় বিচাৰিব,ਸਮਾਂ ਭਾਲੋ
ছেগমেণ্ট,ਖੰਡ
ছেগমেণ্টেচন,ਵਿਭਾਜਨ
নিৰ্বাচন সজাই পৰাই তোলা,ਚੋਣ ਲੜੀ
self contained,ਆਪਣੇ ਆਪ ਵਿੱਚ ਸ਼ਾਮਲ
অৰ্থবিজ্ঞান,ਅਰਥ ਵਿਗਿਆਨ
চেমাফোৰ,ਸੈਮਾਫੋਰ
অৰ্ধপৰিবাহী,ਸੈਮੀਕੰਡਕਟਰ
চেমন্টিক ৱেব,ਅਰਥਵਾਦੀ ਵੈੱਬ
ক্ৰমিক অভিগম পদ্ধতি,ਕ੍ਰਮਵਾਰ ਪਹੁੰਚ ਵਿਧੀ
ছিৰিয়েল,ਸੀਰੀਅਲ
ছিৰিয়েলাইজাৰ,ਸੀਰੀਅਲਾਈਜ਼ਰ
চাৰ্ভাৰ,ਸਰਵਰ
চাৰ্ভাৰ ক্ৰেচ,ਸਰਵਰ ਕਰੈਸ਼
চাৰ্ভাৰ অনুজ্ঞাপত্ৰ,ਸਰਵਰ ਲਾਇਸੰਸ
চাৰ্ভো বহুগুণক,ਸਰਵੋ ਗੁਣਕ
স্থাপন কৰা,ਸੈੱਟ ਕਰੋ
ছেট পইণ্ট,ਸੈੱਟ ਪੁਆਇੰਟ
স্থাপন কৰা,ਸਥਾਪਨਾ ਕਰਨਾ
ছাঁ পৰা ঠাই,ਛਾਂ
ছাঁ দিয়া,ਸ਼ੈਡਿੰਗ
ছাঁ,ਸ਼ੈਡੋ
ফাইলটো শ্বেয়াৰ কৰক,ਸ਼ੇਅਰ ਫਾਇਲ
অংশীদাৰী অভিগম,ਸਾਂਝੀ ਪਹੁੰਚ
ভাগ কৰি দে,ਸਾਂਝਾ ਕਰਨਾ
খোলা,ਸ਼ੈੱਲ
শিফ্ট চৰিত্ৰ,ਸ਼ਿਫਟ ਅੱਖਰ
শ্বৰ্ট চাৰ্কিট,ਸ਼ਾਰਟ ਸਰਕਟ
চুটি নিৰ্দেশনা,ਛੋਟੀ ਹਦਾਇਤ
সহোদৰ,ਭੈਣ-ਭਰਾ
পাৰ্শ্বক্ৰিয়া,ਨੁਕਸਾਨ
sign bit,ਸਾਈਨ ਬਿੱਟ
সংকেত,ਇਸ਼ਾਰਾ
সংকেত প্ৰক্ৰিয়াকৰণ,ਸਿਗਨਲ ਪ੍ਰੋਸੈਸਿੰਗ
সংকেত প্ৰদান কৰা,ਸਿਗਨਲ
সংকেত-শব্দ অনুপাত,ਸਿਗਨਲ-ਤੋਂ-ਸ਼ੋਰ ਅਨੁਪਾਤ
চহী,ਦਸਤਖਤ
স্বাক্ষৰ পৰীক্ষণ,ਦਸਤਖਤ ਟੈਸਟਿੰਗ
উল্লেখযোগ্য অংক,ਮਹੱਤਵਪੂਰਨ ਅੰਕ
ছিলিকন চিপ,ਸਿਲੀਕਾਨ ਚਿੱਪ
সৰল মেইল স্থানান্তৰ প্ৰটোকল (SMTP),ਸਧਾਰਨ ਮੇਲ ਟ੍ਰਾਂਸਫਰ ਪ੍ਰੋਟੋਕੋਲ (SMTP)
ছিমপ্লেক্স,ਸਿੰਪਲੈਕਸ
simplex ন&#39;ড,ਸਿੰਪਲੈਕਸ ਨੋਡ
চিমুলেচন,ਸਿਮੂਲੇਸ਼ਨ
চিমুলেটৰ,ਸਿਮੂਲੇਟਰ
একে লগে,ਸਿਮਟਲ
একেলগে প্ৰক্ৰিয়াকৰণ,ਸਮਕਾਲੀ ਪ੍ਰਕਿਰਿਆ
চিংগলটন,ਸਿੰਗਲਟਨ
চাইট অনুজ্ঞাপত্ৰ,ਸਾਈਟ ਲਾਇਸੰਸ
আকাৰ,ਆਕਾਰ
আকাৰ নিৰ্ধাৰণ,ਆਕਾਰ
স্কেচিং,ਸਕੈਚਿੰਗ
বাদ দিয়া,ਛੱਡੋ
এৰি দিয়া হৈছে,ਛੱਡਣਾ
স্লেছ,ਸਲੈਸ਼
স্লেভ কম্পিউটাৰ,ਗੁਲਾਮ ਕੰਪਿਊਟਰ
স্লাইডিং উইন্ডো প্ৰটোকল,ਸਲਾਈਡਿੰਗ ਵਿੰਡੋ ਪ੍ਰੋਟੋਕੋਲ
পিছলা,ਸਲਿੱਪ
ছাঁদ,ਸਲਾਟ
সৰু কম্পিউটাৰ ব্যৱস্থাপ্ৰণালীৰ আন্তঃপৃষ্ঠ (SCSI),ਛੋਟਾ ਕੰਪਿਊਟਰ ਸਿਸਟਮ ਇੰਟਰਫੇਸ (SCSI)
স্মাৰ্ট কাৰ্ড,ਸਮਾਰਟ ਕਾਰਡ
শামুক মেইল,snail ਮੇਲ
স্নেপশ্বট,ਸਨੈਪਸ਼ਾਟ
চফ্ট কম্পিউটিং,ਸਾਫਟ ਕੰਪਿਊਟਿੰਗ
চফ্ট কপি,ਸਾਫਟ ਕਾਪੀ
কোমল ফন্ট,ਨਰਮ ਫੌਂਟ
ছ’ফ্টৱেৰ,ਸਾਫਟਵੇਅਰ
চফট্ ৱেৰ ইঞ্জিনিয়াৰিং,ਸਾਫਟਵੇਅਰ ਇੰਜੀਨੀਅਰਿੰਗ
চফ্টৱেৰ অনুজ্ঞাপত্ৰ,ਸਾਫਟਵੇਅਰ ਲਾਇਸੰਸ
চফ্টৱেৰ পাইৰেচি,ਸਾਫਟਵੇਅਰ ਪਾਇਰੇਸੀ
বৰ্ণালী,ਸਪੈਕਟ੍ਰਮ
সৰ্পিল,ਸਪਿਰਲ
স্প্ৰেড শ্বীট,ਸ਼ੀਟ ਫੈਲਾਓ
মানদণ্ড,ਮਿਆਰੀ
প্ৰামাণিক সাধাৰণীকৃত মাৰ্কআপ ভাষা (SGML),ਮਿਆਰੀ ਜਨਰਲਾਈਜ਼ਡ ਮਾਰਕਅੱਪ ਭਾਸ਼ਾ (SGML)
প্ৰামাণিককৰণ,ਮਾਨਕੀਕਰਨ
ষ্টেণ্ডবাই সময়,ਸਟੈਂਡਬਾਏ ਸਮਾਂ
ষ্টাৰ লেন,ਸਟਾਰ LAN
তৰা টপোলজি,ਸਟਾਰ ਟੋਪੋਲੋਜੀ
ষ্টাৰ্ট বিট,ਬਿੱਟ ਸ਼ੁਰੂ ਕਰੋ
অনাহাৰ,ਭੁੱਖਮਰੀ
ষ্টেটিক মেমৰি&#39;,ਸਥਿਰ ਮੈਮੋਰੀ&#39;
ষ্টেটাছ চেনেল,ਸਥਿਤੀ ਚੈਨਲ
ষ্টেপৰ আকাৰ,ਕਦਮ ਦਾ ਆਕਾਰ
বন্ধ কৰক আৰু অপেক্ষা কৰক প্ৰট&#39;কল,ਰੋਕੋ ਅਤੇ ਪ੍ਰੋਟੋਕੋਲ ਦੀ ਉਡੀਕ ਕਰੋ
ষ্টপ ক&#39;ড,ਸਟਾਪ ਕੋਡ
বন্ধ কি&#39;,ਸਟਾਪ ਕੁੰਜੀ
সংৰক্ষণযোগ্যতা,ਸਟੋਰੇਬਿਲਟੀ
সংৰক্ষিত প্ৰগ্ৰেম,ਸਟੋਰ ਕੀਤਾ ਪ੍ਰੋਗਰਾਮ
ষ্ট্ৰিং ডাটা,ਸਤਰ ਡਾਟਾ
গঠনমূলক ক&#39;ডিং,ਢਾਂਚਾਗਤ ਕੋਡਿੰਗ
গঠনমূলক প্ৰশ্ন ভাষা (SQL),ਢਾਂਚਾਗਤ ਪੁੱਛਗਿੱਛ ਭਾਸ਼ਾ (SQL)
ষ্টাইল শ্বীট,ਸ਼ੈਲੀ ਸ਼ੀਟ
উপ-ডাইৰেকটৰি,ਉਪ-ਡਾਇਰੈਕਟਰੀ
চাবনেট,ਸਬਨੈੱਟ
উপবৃক্ষ,ਸਬਟ੍ਰੀ
সাৰাংশ,ਸੰਖੇਪ
চুপাৰ কম্পিউটাৰ,ਸੁਪਰ ਕੰਪਿਊਟਰ
চুপাৰ কম্পিউটিং,ਸੁਪਰ ਕੰਪਿਊਟਿੰਗ
চুপাৰ কী,ਸੁਪਰ ਕੁੰਜੀ
চুপাৰ ইউজাৰ,ਸੁਪਰ ਉਪਭੋਗਤਾ
তত্বাৱধানত শিক্ষণ,ਨਿਰੀਖਣ ਕੀਤੀ ਸਿਖਲਾਈ
সমৰ্থন চিপ,ਸਹਾਇਤਾ ਚਿੱਪ
চাৰ্ফ,ਸਰਫ
চাৰ্ফিং,ਸਰਫਿੰਗ
অদলবদল,ਸਵੈਪ
শ্বেপ ইন,ਵਿੱਚ ਸਵੈਪ
শ্বেপ আউট,ਸਵੈਪ ਬਾਹਰ
শ্বেপিং,ਸਵੈਪਿੰਗ
চুইচ কৰা নেটৱাৰ্ক,ਬਦਲਿਆ ਨੈੱਟਵਰਕ
চুইচিং কৰা,ਬਦਲੀ ਜਾ ਰਹੀ ਹੈ
চুইচিং তত্ত্ব,ਸਵਿਚਿੰਗ ਥਿਊਰੀ
প্ৰতীকী প্ৰগ্ৰেমিং,ਪ੍ਰਤੀਕ ਪ੍ਰੋਗਰਾਮਿੰਗ
সমন্বয়,ਸਮਕਾਲੀਕਰਨ
সমন্বয়ক,ਸਿੰਕ੍ਰੋਨਾਈਜ਼ਰ
সমকালীন,ਸਮਕਾਲੀ
সমকালীন ডিজিটেল হাইৰাৰ্কি (SDH),ਸਮਕਾਲੀ ਡਿਜੀਟਲ ਲੜੀ (SDH)
বাক্যবিন্যাস বিশ্লেষণ,ਸੰਟੈਕਸ ਵਿਸ਼ਲੇਸ਼ਣ
ব্যৱস্থা বিশ্লেষণ,ਸਿਸਟਮ ਵਿਸ਼ਲੇਸ਼ਣ
চিষ্টেম ইঞ্জিনিয়াৰিং,ਸਿਸਟਮ ਇੰਜੀਨੀਅਰਿੰਗ
চিস্টেম হেকাৰ,ਸਿਸਟਮ ਹੈਕਰ
চিস্টেম ইন্টিগ্ৰেটৰ,ਸਿਸਟਮ ਇੰਟੀਗਰੇਟਰ
চিস্টেম লগ,ਸਿਸਟਮ ਲਾਗ
চিস্টেম মাস্ক,ਸਿਸਟਮ ਮਾਸਕ
চিস্টেম নে&#39;টৱৰ্ক স্থাপত্য (SNA),ਸਿਸਟਮ ਨੈੱਟਵਰਕ ਆਰਕੀਟੈਕਚਰ (SNA)
চিস্টেম প্ৰগ্ৰেমাৰ,ਸਿਸਟਮ ਪ੍ਰੋਗਰਾਮਰ
ব্যৱস্থাপ্ৰণালী পুনৰাৰম্ভ কৰক,ਸਿਸਟਮ ਨੂੰ ਮੁੜ ਚਾਲੂ ਕਰੋ
চিস্টেম বন্ধ কৰা,ਸਿਸਟਮ ਬੰਦ
চিস্টেম পৰীক্ষণ,ਸਿਸਟਮ ਟੈਸਟਿੰਗ
চিস্টেম সঁজুলি,ਸਿਸਟਮ ਸਹੂਲਤ
পদ্ধতিগত ক&#39;ড,ਯੋਜਨਾਬੱਧ ਕੋਡ
tab কমাণ্ড,ਟੈਬ ਕਮਾਂਡ
মেজ,ਟੇਬਲ
টেবুলখন ওপৰলৈ চাওক,ਸਾਰਣੀ ਉੱਪਰ ਦੇਖੋ
টেবুলৰ স্থান,ਟੇਬਲ ਸਪੇਸ
টেবলেট,ਟੈਬਲੇਟ
টেবুলাৰ এৰে,ਸਾਰਣੀਬੱਧ ਐਰੇ
টেবুলেটিং ফাংচন,ਟੇਬਲਿੰਗ ਫੰਕਸ਼ਨ
টেগ কৰা স্থাপত্য,ਟੈਗ ਕੀਤਾ ਆਰਕੀਟੈਕਚਰ
টেগ কৰা ছবি নথিপত্ৰ বিন্যাস (TIFF),ਟੈਗਡ ਚਿੱਤਰ ਫਾਈਲ ਫਾਰਮੈਟ (TIFF)
টাণ্ডাম ব্যৱস্থা,ਟੈਂਡਮ ਸਿਸਟਮ
টেপ ঘনত্ব,ਟੇਪ ਦੀ ਘਣਤਾ
টেপ মাস্ক,ਟੇਪ ਮਾਸਕ
tar ফাইল,tar ਫਾਈਲ
কাৰ্য,ਟਾਸਕ
টাস্ক বাৰ,ਟਾਸਕ ਬਾਰ
কাৰ্য্য নিৰ্ধাৰক,ਕਾਰਜ ਅਨੁਸੂਚੀ
TCP/IP (সংক্ৰমণ নিয়ন্ত্ৰণ প্ৰটোকল/ইণ্টাৰনেট প্ৰটোকল),TCP/IP (ਟ੍ਰਾਂਸਮਿਸ਼ਨ ਕੰਟਰੋਲ ਪ੍ਰੋਟੋਕੋਲ/ਇੰਟਰਨੈਟ ਪ੍ਰੋਟੋਕੋਲ)
টিয়াৰডাউন অপাৰেচন,ਤੋੜਨ ਦੀ ਕਾਰਵਾਈ
টেলিকম,ਟੈਲੀਕਾਮ
