Marathi,Odiya
भागफलक,Quotient
रेडिओ वारंवारता हस्तक्षेप (RFI),ରେଡିଓ ଫ୍ରିକ୍ୱେନ୍ସି ବାଧା (RFI)
मूलांक,ରେଡିକ୍ସ |
यादृच्छिक प्रवेश संगणक उपकरणे (RACE),ଅନିୟମିତ କମ୍ପ୍ୟୁଟର ଉପକରଣ (RACE)
यादृच्छिक प्रवेश मेमरी (RAM),ରାଣ୍ଡମ ଆକ୍ସେସ୍ ମେମୋରୀ (RAM)
यादृच्छिक स्कॅन,ଅନିୟମିତ ସ୍କାନ୍ |
रास्टर,ରାଷ୍ଟର |
रास्टर स्कॅन,ରାଷ୍ଟର ସ୍କାନ୍ |
पुन्हा अभियांत्रिकी,ପୁନ engineering ଇଞ୍ଜିନିୟରିଂ
पुन्हा विस्तार,ପୁନ lar ବୃଦ୍ଧି
पोहोचण्याची क्षमता,ପହଞ୍ଚିବା |
वाचा,ପ .଼ନ୍ତୁ |
डोके वाचा,ମୁଣ୍ଡ ପ read ଼ନ୍ତୁ |
फक्त वाचा,କେବଳ ପଢ
फक्त स्मृती वाचा,କେବଳ ସ୍ମୃତି ପ read ଼ନ୍ତୁ |
वाचा लेखन प्रमुख,ଲେଖା ମୁଣ୍ଡ ପ read ଼ |
वाचन/लेखन चक्र,ପ read ଼ିବା / ଲେଖିବା ଚକ୍ର |
वाचा/लिहा डोके,ମୁଣ୍ଡ ପ read / ଲେଖ
वाचा लिहा,ପ / / ଲେଖ
वाचक,ପାଠକ
वाचन,ପ reading ିବା
वाचन,ପ read ଼ିବା
वास्तविक,ବାସ୍ତବ
वास्तविक वेळ प्रक्रिया,ପ୍ରକୃତ ସମୟ ପ୍ରକ୍ରିୟାକରଣ |
स्वीकारणारा,ଗ୍ରହଣକାରୀ
ओळख तर्क,ସ୍ୱୀକୃତି ତର୍କ
पुन्हा संकलित करा,ପୁନ omp ସଂଯୋଗ କରନ୍ତୁ |
विक्रम,ରେକର୍ଡ କରନ୍ତୁ |
रेकॉर्डिंग हेड,ରେକର୍ଡିଂ ହେଡ୍ |
पुनर्प्राप्त करण्यायोग्य त्रुटी,ପୁନରୁଦ୍ଧାରଯୋଗ୍ୟ ତ୍ରୁଟି |
पुनर्प्राप्ती,ପୁନରୁଦ୍ଧାର
पुनरावृत्ती प्रमेय,ପୁନରାବୃତ୍ତି ଥିଓରେମ୍ |
पुनरावृत्ती,ପୁନରାବୃତ୍ତି |
पुनरावृत्ती कार्य,ପୁନରାବୃତ୍ତି କାର୍ଯ୍ୟ
कमी सूचना संच संगणक (RISC),ହ୍ରାସ ନିର୍ଦ୍ଦେଶ ସେଟ୍ କମ୍ପ୍ୟୁଟର (RISC)
अतिरेक,ଅନାବଶ୍ୟକତା |
रिडंडंट अॅरे ऑफ इंडिपेंडंट डिस्क्स (RAID),ସ୍ independent ାଧୀନ ଡିସ୍କଗୁଡ଼ିକର ଅନାବଶ୍ୟକ ଆରେ (RAID)
पुन्हा प्रवेश,ପୁନ - ପ୍ରବେଶକାରୀ |
पुन्हा प्रवेश कोड,ପୁନ ent- ପ୍ରବେଶ ସଂକେତ |
संदर्भ,ସନ୍ଦର୍ଭ
संदर्भात्मक अखंडता,ରେଫରେନ୍ସ ଅଖଣ୍ଡତା |
परावर्तन,ପ୍ରତିଫଳନ
परावर्तन,ପ୍ରତିଫଳନ
अपवर्तन,ପ୍ରତିଫଳନ
रिफ्रेश करा,ସତେଜ କରନ୍ତୁ |
पुनर्जन्म,ପୁନର୍ଜନ୍ମ
नोंदणी करा,ପଞ୍ଜିକରଣ କର |
नियमित व्याकरण,ନିୟମିତ ବ୍ୟାକରଣ
संबंध,ସମ୍ପର୍କ
रिलेशनल डेटाबेस,ସମ୍ବନ୍ଧୀୟ ଡାଟାବେସ୍ |
रिलेशनल डेटाबेस मॅनेजमेंट सिस्टम (RDBMS),ସମ୍ବନ୍ଧୀୟ ଡାଟାବେସ୍ ପରିଚାଳନା ବ୍ୟବସ୍ଥା (RDBMS)
रिलेशनल मॉडेल,ସମ୍ବନ୍ଧୀୟ ମଡେଲ୍ |
नातेवाईक,ସମ୍ପର୍କୀୟ
सापेक्ष पत्ता,ସମ୍ପର୍କୀୟ ଠିକଣା
रिले,ରିଲେ
विश्वसनीयता मॉडेलिंग,ନିର୍ଭରଯୋଗ୍ୟତା ମଡେଲିଂ |
विश्वसनीय,ନିର୍ଭରଯୋଗ୍ୟ
पुनर्स्थित करण्यायोग्य कोड,ସ୍ଥାନାନ୍ତରିତ କୋଡ୍ |
रिमोट,ସୁଦୂର
दूरस्थ होस्ट,ସୁଦୂର ହୋଷ୍ଟ
दूरस्थ नोकरी प्रवेश,ସୁଦୂର ଚାକିରି ପ୍ରବେଶ
दूरस्थ लॉग-इन,ସୁଦୂର ଲଗ୍ ଇନ୍ |
दूरस्थ प्रक्रिया कॉल (RPC),ସୁଦୂର ପ୍ରଣାଳୀ କଲ୍ (RPC)
रिमोट सेन्सिंग,ରିମୋଟ ସେନ୍ସିଂ |
नाव बदला,ନାମ ପରିବର୍ତ୍ତନ କରନ୍ତୁ |
प्रस्तुतीकरण,ରେଣ୍ଡରିଂ
रिपीटर,ପୁନରାବୃତ୍ତି |
उत्तर द्या,ଉତ୍ତର ଦିଅ
विनंती,ଅନୁରୋଧ
टिप्पण्यांसाठी विनंती (RFC),ମନ୍ତବ୍ୟ ପାଇଁ ଅନୁରୋଧ (RFC)
विनंती/उत्तर प्रोटोकॉल,ଅନୁରୋଧ / ଉତ୍ତର ପ୍ରୋଟୋକଲ୍ |
कार्यक्रम पुन्हा चालवा,ପୁନର୍ବାର ପ୍ରୋଗ୍ରାମ୍
संशोधन,ଅନୁସନ୍ଧାନ |
चक्र रीसेट करा,ଚକ୍ର ପୁନ res ସେଟ୍ କରନ୍ତୁ |
रहिवासी,ବାସିନ୍ଦା
ठराव,ସଂକଳ୍ପ
संसाधने,ଉତ୍ସଗୁଡ଼ିକ
प्रतिसाद वेळ,ପ୍ରତିକ୍ରିୟା ସମୟ
पुन्हा सुरू करा,ପୁନଃପ୍ରାରମ୍ଭ
पुनर्संचयित करा,ପୁନରୁଦ୍ଧାର କରନ୍ତୁ |
मागे घ्या,ପ୍ରତ୍ୟାବର୍ତ୍ତନ |
रीट्रांसमिशन,ପ୍ରତ୍ୟାବର୍ତ୍ତନ
परत मिळवणे,ପୁନରୁଦ୍ଧାର କରନ୍ତୁ
पुन्हा प्रयत्न करा,ପୁନ ry ଚେଷ୍ଟା କରନ୍ତୁ |
परत,ଫେରନ୍ତୁ
रिटर्न कोड,ଫେରସ୍ତ କୋଡ୍
रिटर्न की,ରିଟର୍ନ କୀ
पुन्हा वापरण्यायोग्य कोड,ପୁନ us ବ୍ୟବହାର ଯୋଗ୍ୟ କୋଡ୍ |
पुन्हा लिहिण्यायोग्य,ପୁନ r ଲିଖନଯୋଗ୍ୟ |
आरजीबी मॉनिटर,RGB ମନିଟର |
रिबन,ରିବନ୍
योग्य मुद्दा,ସଠିକ୍ ପ୍ରସଙ୍ଗ |
रोबोट,ରୋବଟ୍ |
रोबोटिक्स,ରୋବୋଟିକ୍ସ |
मजबूत,ଦୃ ust
भूमिका,ଭୂମିକା
परत रोल करा,ପଛକୁ ଗଡ଼ |
गुंडाळणे,ଗଡ଼
बाहेर पडा,ଗଡ଼
रॉम,ଆର.ଓ. ଏମ
मूळ,ମୂଳ
रूट निर्देशिका,ରୁଟ୍ ଡିରେକ୍ଟୋରୀ |
त्रुटीची फेरी,ତ୍ରୁଟିର ରାଉଣ୍ଡ |
राउटर,ରାଉଟର
राउटिंग,ମାର୍ଗ
RS232C इंटरफेस,RS232C ଇଣ୍ଟରଫେସ୍ |
RSA एन्क्रिप्शन,RSA ଏନକ୍ରିପସନ୍ |
RTC,RTC
लांबी एन्कोडिंग चालवा,ଦ length ର୍ଘ୍ୟ ଏନକୋଡିଂ ଚଲାନ୍ତୁ |
धावण्याची वेळ,ଚଲାଇବା ସମୟ |
रन टाइम त्रुटी,ସମୟ ତ୍ରୁଟି ଚଲାନ୍ତୁ |
नमुना,ନମୁନା |
नमुना,ନମୁନା ସଂଗ୍ରହ
उपग्रह,ସାଟେଲାଇଟ୍
संपृक्त,ତୃପ୍ତି
जतन करा,ସଞ୍ଚୟ କରନ୍ତୁ |
स्केलेबिलिटी,ମାପନୀୟତା
स्केलर,ସ୍କାଲାର୍ |
स्कॅनिंग,ସ୍କାନିଂ
परिस्थिती,ଦୃଶ୍ୟ
शेड्युलर,ଅନୁସୂଚୀତକାରୀ
स्क्रीन इमेज प्रोजेक्टर,ସ୍କ୍ରିନ୍ ଇମେଜ୍ ପ୍ରୋଜେକ୍ଟର୍ |
स्क्रिप्ट,ସ୍କ୍ରିପ୍ଟ
स्क्रिप्टिंग भाषा,ସ୍କ୍ରିପ୍ଟିଂ ଭାଷା |
स्क्रोलिंग,ସ୍କ୍ରୋଲିଂ
SDLC (सिक्रोनस डेटा लिंक कंट्रोल),SDLC (ସିଙ୍କ୍ରୋନସ୍ ଡାଟା ଲିଙ୍କ୍ ନିୟନ୍ତ୍ରଣ)
शोधा,ସନ୍ଧାନ କର |
शोध इंजिन,ଖୋଜିବା ଯନ୍ତ୍ର
झाड शोधा,ବୃକ୍ଷ ଖୋଜ |
शोधत आहे,ଖୋଜୁଛି |
दुय्यम,ଦ୍ Secondary ିତୀୟ
क्षेत्र,ସେକ୍ଟର
सुरक्षा धोरण,ସୁରକ୍ଷା ନୀତି
वेळ शोधणे,ସମୟ ଖୋଜ |
सेगमेंट,ବିଭାଗ
सेगमेंटेशन,ବିଭାଗ
निवड क्रमवारी,ଚୟନ ପ୍ରକାର
स्वत: मध्ये समाविष्ट,ଆତ୍ମ ଧାରଣ
शब्दार्थ,ସେମାଣ୍ଟିକ୍ସ |
सेमाफोर,ସେମାଫୋର |
सेमीकंडक्टर,ସେମିକଣ୍ଡକ୍ଟର |
शब्दार्थी वेब,ସେମୋଣ୍ଟିକ୍ ୱେବ୍ |
अनुक्रमिक प्रवेश पद्धत,କ୍ରମାଗତ ପ୍ରବେଶ ପଦ୍ଧତି |
मालिका,କ୍ରମିକ |
सिरीयलायझर,କ୍ରମିକ
सर्व्हर,ସର୍ଭର |
सर्व्हर क्रॅश,ସର୍ଭର କ୍ରାସ୍ |
सर्व्हर परवाना,ସର୍ଭର ଲାଇସେନ୍ସ |
सर्वो गुणक,ସର୍ଭୋ ଗୁଣକ
सेट करा,ସେଟ୍ କରନ୍ତୁ |
संच बिंदू,ବିନ୍ଦୁ ସେଟ୍ କରନ୍ତୁ |
सेट करा,ସେଟ୍ ଅପ୍ କରନ୍ତୁ |
सावली,ଛାଇ
शेडिंग,ଛାୟା
सावली,ଛାୟା |
फाइल शेअर करा,ଫାଇଲ୍ ଅଂଶୀଦାର କରନ୍ତୁ |
सामायिक प्रवेश,ଅଂଶୀଦାର ପ୍ରବେଶ
शेअरिंग,ଅଂଶୀଦାର
शेल,ଶେଲ୍ |
वर्ण बदला,ଶିଫ୍ଟ ବର୍ଣ୍ଣ
शॉर्ट सर्किट,ସର୍ଟ ସର୍କିଟ |
लहान सूचना,ସଂକ୍ଷିପ୍ତ ନିର୍ଦ୍ଦେଶ
भावंड,ଭାଇଭଉଣୀ |
दुष्परिणाम,ପାର୍ଶ୍ୱ ପ୍ରଭାବ
साइन बिट,ସାଇନ୍ ବିଟ୍ |
सिग्नल,ସଙ୍କେତ
सिग्नल प्रक्रिया,ସଙ୍କେତ ପ୍ରକ୍ରିୟାକରଣ |
सिग्नलिंग,ସଙ୍କେତ
सिग्नल-टू-आवाज गुणोत्तर,ସଙ୍କେତ-ଶବ୍ଦ ଅନୁପାତ |
स्वाक्षरी,ଦସ୍ତଖତ
स्वाक्षरी चाचणी,ଦସ୍ତଖତ ପରୀକ୍ଷା
लक्षणीय अंक,ଗୁରୁତ୍ୱପୂର୍ଣ୍ଣ ସଂଖ୍ୟା
सिलिकॉन चिप,ସିଲିକନ୍ ଚିପ୍ |
सिंपल मेल ट्रान्सफर प्रोटोकॉल (SMTP),ସରଳ ମେଲ୍ ସ୍ଥାନାନ୍ତର ପ୍ରୋଟୋକଲ୍ (SMTP)
सिम्प्लेक्स,ସିମ୍ପ୍ଲେକ୍ସ |
सिम्प्लेक्स नोड,ସିମ୍ପ୍ଲେକ୍ସ ନୋଡ୍ |
अनुकरण,ଅନୁକରଣ
सिम्युलेटर,ସିମୁଲେଟର
एकाचवेळी,ଏକକାଳୀନ
एकाच वेळी प्रक्रिया,ଏକକାଳୀନ ପ୍ରକ୍ରିୟାକରଣ |
सिंगलटन,ସିଙ୍ଗଲେଟନ୍ |
साइट परवाना,ସାଇଟ୍ ଲାଇସେନ୍ସ |
आकार,ଆକାର
आकारमान,ଆକାର
स्केचिंग,ସ୍କେଚିଂ
वगळा,ଛାଡିଦିଅ |
वगळणे,ଛାଡିବା
स्लॅश,ସ୍ଲାସ୍ |
गुलाम संगणक,ଦାସ କମ୍ପ୍ୟୁଟର |
स्लाइडिंग विंडो प्रोटोकॉल,ସ୍ଲାଇଡିଂ ୱିଣ୍ଡୋ ପ୍ରୋଟୋକଲ୍ |
स्लिप,ସ୍ଲିପ୍
स्लॉट,ସ୍ଲଟ୍
लहान संगणक प्रणाली इंटरफेस (SCSI),ଛୋଟ କମ୍ପ୍ୟୁଟର ସିଷ୍ଟମ ଇଣ୍ଟରଫେସ (SCSI)
स्मार्ट कार्ड,ସ୍ମାର୍ଟ କାର୍ଡ |
गोगलगाय मेल,ସ୍ନାଲ୍ ମେଲ୍ |
स्नॅपशॉट,ସ୍ନାପସଟ୍ |
सॉफ्ट संगणन,ନରମ ଗଣନା
सॉफ्ट कॉपी,ସଫ୍ଟ କପି
मऊ फॉन्ट,ନରମ ଫଣ୍ଟ |
सॉफ्टवेअर,ସଫ୍ଟୱେର୍
सॉंफ्टवेअर अभियांत्रिकी,ସଫ୍ଟୱେର୍ ଇଞ୍ଜିନିୟରିଂ
सॉफ्टवेअर परवाना,ସଫ୍ଟୱେର୍ ଲାଇସେନ୍ସ |
सॉफ्टवेअर चाचेगिरी,ସଫ୍ଟୱେର୍ ଡକାୟତି |
स्पेक्ट्रम,ସ୍ପେକ୍ଟ୍ରମ୍
सर्पिल,ସ୍ପିରାଲ୍ |
पत्रक पसरवा,ସ୍ପ୍ରେଡ୍ ସିଟ୍ |
मानक,ମାନକ
मानक सामान्यीकृत मार्कअप भाषा (SGML),ମାନକ ସାଧାରଣ ମାର୍କଅପ୍ ଭାଷା (SGML)
मानकीकरण,ମାନକକରଣ
स्टँडबाय वेळ,ଷ୍ଟାଣ୍ଡବାଇ ସମୟ |
तारा LAN,ତାରକା LAN |
स्टार टोपोलॉजी,ତାରା ଟପୋଲୋଜି |
थोडा प्रारंभ करा,ବିଟ୍ ଆରମ୍ଭ କରନ୍ତୁ |
उपासमार,ଅନାହାର
स्थिर स्मृती&#39;,ଷ୍ଟାଟିକ୍ ମେମୋରୀ &#39;
स्थिती चॅनेल,ସ୍ଥିତି ଚ୍ୟାନେଲ୍ |
पायरी आकार,ଷ୍ଟେପ୍ ସାଇଜ୍ |
थांबा आणि प्रतीक्षा प्रोटोकॉल,ବନ୍ଦ ଏବଂ ପ୍ରୋଟୋକଲ୍ ଅପେକ୍ଷା କର |
स्टॉप कोड,ବନ୍ଦ କୋଡ୍
स्टॉप की,ଷ୍ଟପ୍ କୀ
साठवणक्षमता,ସ୍ଥାୟୀତ୍ୱ |
संग्रहित कार्यक्रम,ଗଚ୍ଛିତ ପ୍ରୋଗ୍ରାମ୍ |
स्ट्रिंग डेटा,ଷ୍ଟ୍ରିଙ୍ଗ୍ ଡାଟା |
संरचित कोडिंग,ସଂରଚନା କୋଡିଂ |
संरचित क्वेरी भाषा (SQL),ସଂରଚନା ଜିଜ୍ଞାସା ଭାଷା (SQL)
शैली पत्रक,ଷ୍ଟାଇଲ୍ ସିଟ୍ |
उप-निर्देशिका,ସବ୍-ଡିରେକ୍ଟୋରୀ |
सबनेट,ସବ୍ନେଟ୍ |
उपवृक्ष,ସବଟ୍ରି |
सारांश,ସଂକ୍ଷିପ୍ତକରଣ
सुपर संगणक,ସୁପର କମ୍ପ୍ୟୁଟର |
सुपर संगणन,ସୁପର କମ୍ପ୍ୟୁଟିଂ
सुपर की,ସୁପର କି
सुपर वापरकर्ता,ସୁପର ୟୁଜର୍ |
पर्यवेक्षी शिक्षण,ତଦାରଖ ଶିକ୍ଷଣ |
समर्थन चिप,ସମର୍ଥନ ଚିପ୍ |
सर्फ,ସର୍ଫ୍ |
सर्फिंग,ସର୍ଫିଂ
स्वॅप,ସ୍ ap ାପ୍
स्वॅप मध्ये,ଅଦଳବଦଳ କରନ୍ତୁ |
स्वॅप आउट करा,ଅଦଳବଦଳ କରନ୍ତୁ |
स्वॅपिंग,ଅଦଳବଦଳ
स्विच केलेले नेटवर्क,ସୁଇଚ୍ ନେଟୱାର୍କ |
स्विचिंग,ସୁଇଚ୍
स्विचिंग सिद्धांत,ସୁଇଚ୍ ସିଦ୍ଧାନ୍ତ |
प्रतीकात्मक प्रोग्रामिंग,ସାଙ୍କେତିକ ପ୍ରୋଗ୍ରାମିଂ |
सिंक्रोनाइझेशन,ସିଙ୍କ୍ରୋନାଇଜେସନ୍
सिंक्रोनाइझर,ସିଙ୍କ୍ରୋନାଇଜର
समकालिक,ସମକାଳୀନ |
सिंक्रोनस डिजिटल पदानुक्रम (SDH),ସିଙ୍କ୍ରୋନସ୍ ଡିଜିଟାଲ୍ ହାଇରାର୍କି (SDH)
वाक्यरचना विश्लेषण,ବାକ୍ୟବିନ୍ୟାସ ବିଶ୍ଳେଷଣ |
प्रणाली विश्लेषण,ସିଷ୍ଟମ୍ ବିଶ୍ଳେଷଣ |
सिस्टम अभियांत्रिकी,ସିଷ୍ଟମ୍ ଇଞ୍ଜିନିୟରିଂ
सिस्टम हॅकर,ସିଷ୍ଟମ୍ ହ୍ୟାକର୍ |
सिस्टम इंटिग्रेटर,ସିଷ୍ଟମ୍ ଇଣ୍ଟିଗ୍ରେଟର
सिस्टम लॉग,ସିଷ୍ଟମ୍ ଲଗ୍ |
सिस्टम मास्क,ସିଷ୍ଟମ୍ ମାସ୍କ |
सिस्टम नेटवर्क आर्किटेक्चर (SNA),ସିଷ୍ଟମ୍ ନେଟୱାର୍କ ସ୍ଥାପତ୍ୟ (SNA)
सिस्टम प्रोग्रामर,ସିଷ୍ଟମ୍ ପ୍ରୋଗ୍ରାମର୍ |
सिस्टम रीस्टार्ट,ସିଷ୍ଟମ୍ ପୁନ rest ଆରମ୍ଭ କରନ୍ତୁ |
सिस्टम बंद,ସିଷ୍ଟମ୍ ବନ୍ଦ |
सिस्टम चाचणी,ସିଷ୍ଟମ୍ ପରୀକ୍ଷା
प्रणाली उपयुक्तता,ସିଷ୍ଟମ୍ ଉପଯୋଗୀତା |
पद्धतशीर कोड,ବ୍ୟବସ୍ଥିତ କୋଡ୍ |
टॅब कमांड,ଟ୍ୟାବ୍ କମାଣ୍ଡ୍ |
टेबल,ସାରଣୀ
टेबल वर पहा,ଟେବୁଲ୍ ଦେଖ |
टेबल जागा,ଟେବୁଲ୍ ସ୍ପେସ୍ |
गोळी,ଟାବଲେଟ୍ |
सारणीबद्ध अॅरे,ଟାବୁଲାର୍ ଆରେ |
सारणी कार्य,ଟ୍ୟାବୁଲିଂ ଫଙ୍କସନ୍
टॅग केलेले आर्किटेक्चर,ଟ୍ୟାଗ୍ ହୋଇଥିବା ସ୍ଥାପତ୍ୟ |
टॅग केलेले प्रतिमा फाइल स्वरूप (TIFF),ଟ୍ୟାଗ୍ ହୋଇଥିବା ପ୍ରତିଛବି ଫାଇଲ୍ ଫର୍ମାଟ୍ (TIFF)
तांडम प्रणाली,ଟାଣ୍ଡମ୍ ସିଷ୍ଟମ୍ |
टेप घनता,ଟେପ୍ ସାନ୍ଧ୍ରତା |
टेप मास्क,ଟେପ୍ ମାସ୍କ |
tar फाइल,ଟାର୍ ଫାଇଲ୍ |
कार्य,କାର୍ଯ୍ୟ
टास्क बार,ଟାସ୍କ ବାର୍ |
कार्य शेड्यूलर,କାର୍ଯ୍ୟ ନିର୍ଧାରକ |
TCP/IP (ट्रांसमिशन कंट्रोल प्रोटोकॉल/इंटरनेट प्रोटोकॉल),TCP / IP (ଟ୍ରାନ୍ସମିସନ୍ କଣ୍ଟ୍ରୋଲ୍ ପ୍ରୋଟୋକଲ୍ / ଇଣ୍ଟରନେଟ୍ ପ୍ରୋଟୋକଲ୍)
फाडणे ऑपरेशन,ଲୁହବୁହା ଅପରେସନ୍ |
दूरसंचार,ଟେଲିକମ୍ |
दूरसंचार,ଟେଲି ଯୋଗାଯୋଗ |
दूरसंचार,ଟେଲି କନଫରେନ୍ସ |
टेलिकॉन्फरन्सिंग,ଟେଲି କନଫରେନ୍ସିଂ |
टेलीग्राफी,ଟେଲିଗ୍ରାଫି |
टेलीमेट्री,ଟେଲିମେଟ୍ରି |
दूरध्वनी,ଟେଲିଫୋନ୍
दूरध्वनी,ଟେଲିଫୋନି
टेलिप्रिंटर,ଟେଲିପ୍ରିଣ୍ଟର୍
टेलिप्रोसेसिंग,ଟେଲି ପ୍ରୋସେସିଂ |
दूरदर्शन,ଟେଲିଭିଜନ
टेलेक्स,ଟେଲକ୍ସ |
टेलनेट,ଟେଲନେଟ୍ |
तापमान,ତାପମାତ୍ରା
साचा,ଟେମ୍ପଲେଟ୍ |
दहाचे पूरक,ଦଶର ସଂପନ୍ନ |
तेरा बाइट,ଟେରା ବାଇଟ୍ |
तेरा फ्लॉप,ଟେରା ଫ୍ଲପ୍ |
टर्मिनल कर्सर,ଟର୍ମିନାଲ୍ କର୍ସର୍ |
टर्मिनल नोड,ଟର୍ମିନାଲ୍ ନୋଡ୍
टर्मिनल विंडो,ଟର୍ମିନାଲ୍ ୱିଣ୍ଡୋ |
समाप्ती,ସମାପ୍ତି
टर्नरी,ଟେର୍ନାରୀ |
टर्नरी ऑपरेशन,ଟର୍ନାରୀ ଅପରେସନ୍
चाचणी,ପରୀକ୍ଷା
चाचणी कव्हरेज,ପରୀକ୍ଷା କଭରେଜ୍ |
चाचणी,ପରୀକ୍ଷା ରନ୍
चाचणी-डेटा,ପରୀକ୍ଷା-ତଥ୍ୟ |
मजकूर,ପାଠ
मजकूर बॉक्स,ଟେକ୍ସଟ୍ ବକ୍ସ
मजकूर कर्सर,ପାଠ୍ୟ କର୍ସର୍ |
मजकूर संपादक,ପାଠ୍ୟ ସମ୍ପାଦକ |
मजकूर फाइल,ଟେକ୍ସଟ୍ ଫାଇଲ୍ |
मजकूर मोड,ପାଠ୍ୟ ମୋଡ୍
मजकूर प्रक्रिया,ପାଠ୍ୟ ପ୍ରକ୍ରିୟାକରଣ |
टेक्स्ट टू स्पीच (TTS),ଭାଷଣକୁ ପାଠ (TTS)
टेक्सचर मॅपिंग,ଟେକ୍ସଚର୍ ମ୍ୟାପିଙ୍ଗ୍ |
टी-फ्लिप-फ्लॉप,ଟି-ଫ୍ଲିପ୍-ଫ୍ଲପ୍ |
थर्मल प्रिंटर,ଥର୍ମାଲ୍ ପ୍ରିଣ୍ଟର୍ |
पातळ फिल्म मेमरी,ପତଳା ଚଳଚ୍ଚିତ୍ର ସ୍ମୃତି
पातळ फिल्म ट्रान्झिस्टर,ପତଳା ଚଳଚ୍ଚିତ୍ର ଟ୍ରାନଜିଷ୍ଟର |
थ्रॅशिंग,ଥ୍ରାସ କରିବା |
धागा,ଥ୍ରେଡ୍
थ्रेडिंग,ଥ୍ରେଡିଂ
त्रिस्तरीय नेटवर्क,ଥ୍ରୀଟିଅର୍ ନେଟୱାର୍କ |
थ्रूपुट,ଥ୍ରୋପପୁଟ
वेळेची जटिलता,ସମୟ ଜଟିଳତା |
टाइम डिव्हिजन मल्टिप्लेक्सिंग (टीडीएम),ସମୟ ବିଭାଜନ ମଲ୍ଟିପ୍ଲେସିଙ୍ଗ୍ (TDM)
वेळ फ्रेम,ସମୟ ସୀମା
वेळ फ्रेम,ସମୟ ସୀମା
टाइम मशीन,ସମୟ ମେସିନ୍ |
वेळ संपला,ସମୟ ଶେଷ
वेळ परिमाणीकरण,ସମୟ ପରିମାଣ
वेळ मालिका,ସମୟ କ୍ରମ |
वेळ सामायिकरण,ସମୟ ବାଣ୍ଟିବା |
वेळ सामायिकरण प्रणाली,ସମୟ ବଣ୍ଟନ ପ୍ରଣାଳୀ |
वेळ मुद्रांक,ଟାଇମ୍ ଷ୍ଟାମ୍ପ୍ |
वेळ आकृती,ସମୟ ଚିତ୍ର
रंगछटा,ଟିଣ୍ଟ୍ |
टॉगल करा,ଟୋଗଲ୍ କରନ୍ତୁ |
टॉगल गती,ଟୋଗଲ୍ ଗତି
टोकन,ଟୋକେନ୍ |
टोकन बस,ଟୋକେନ୍ ବସ୍ |
टोकन बस,ଟୋକେନ୍ ବସ୍ |
टोकन बस नेटवर्क,ଟୋକେନ୍ ବସ୍ ନେଟୱାର୍କ |
टोकन रिंग,ଟୋକନ୍ ରିଙ୍ଗ୍ |
टोकन चर्चा,ଟୋକନ୍ କଥାବାର୍ତ୍ତା |
साधन,ସାଧନ
वरुन खाली,ଉପର ତଳ
टॉप डाउन डिझाइन,ଟପ୍ ଡାଉନ୍ ଡିଜାଇନ୍ |
टॉप डाउन पार्सिंग,ଉପର ତଳ ପାର୍ସିଙ୍ଗ୍ |
टोपोलॉजी,ଟପୋଲୋଜି |
टच पॅड,ଟଚ୍ ପ୍ୟାଡ୍ |
टच स्क्रीन,ଟଚ୍ ସ୍କ୍ରିନ୍
ट्रेस,ଟ୍ରେସ
ट्रेसिंग,ଅନୁସନ୍ଧାନ
ट्रॅक,ଟ୍ରାକ୍ କରନ୍ତୁ |
ट्रॅक डिस्क,ଡିସ୍କ ଟ୍ରାକ୍ କରନ୍ତୁ |
ट्रॅक टेप,ଟ୍ରାକ୍ ଟେପ୍ |
ट्रॅकिंग,ଟ୍ରାକିଂ
झलक,ଟ୍ରେଲର
मार्गक्रमण,ବ ject ଶିଷ୍ଟ୍ୟ
व्यवहार,କାରବାର
व्यवहार फाइल,କାରବାର ଫାଇଲ
व्यवहार लॉग,କାରବାର ଲଗ୍
नक्कल करा,ଟ୍ରାନ୍ସକ୍ରିପସନ୍ କରନ୍ତୁ |
ट्रान्सड्यूसर,ଟ୍ରାନ୍ସଡ୍ୟୁସର
हस्तांतरण दर,ସ୍ଥାନାନ୍ତର ହାର
हस्तांतरण वेळ,ସ୍ଥାନାନ୍ତର ସମୟ
परिवर्तन,ପରିବର୍ତ୍ତନ
क्षणिक त्रुटी,କ୍ଷଣସ୍ଥାୟୀ ତ୍ରୁଟି |
संक्रमण वेळ,ଗମନାଗମନ ସମୟ |
संक्रमण,ସ୍ଥାନାନ୍ତରଣ
सकर्मक,ଗତିଶୀଳ
संक्रमणशीलता,ଗମନାଗମନ
भाषांतर,ଅନୁବାଦ
संसर्ग,ପ୍ରସାରଣ
ट्रान्समिशन कंट्रोल प्रोटोकॉल (TCP),ଟ୍ରାନ୍ସମିସନ୍ କଣ୍ଟ୍ରୋଲ୍ ପ୍ରୋଟୋକଲ୍ (TCP)
ट्रान्समिशन लाइन,ଟ୍ରାନ୍ସମିସନ୍ ଲାଇନ୍ |
ट्रान्समीटर,ଟ୍ରାନ୍ସମିଟର
पारदर्शकता,ସ୍ୱଚ୍ଛତା
ट्रान्सपॉन्डर,ଟ୍ରାନ୍ସପଣ୍ଡର |
वाहतूक,ପରିବହନ
स्थानांतर,ସ୍ଥାନାନ୍ତରଣ
ट्रान्सपुटर,ଟ୍ରାନ୍ସପ୍ୟୁଟର
ट्रान्सरिसीव्हर,ଟ୍ରାନ୍ସସିଭର୍ |
