Assamese,Gujarati
সম্ভাৱনাবাদী,સંભવિત
সম্ভাৱনাবাদী পদ্ধতি,સંભવિત અભિગમ
সম্ভাৱনাবাদী চাহিদা,સંભવિત માંગ
সম্ভাৱনাবাদী চলক,સંભવિત ચલ
সম্ভাৱনা,સંભાવના
সম্ভাৱনা ঘনত্ব,સંભાવના ઘનતા
সম্ভাৱনা ঘনত্ব বিতৰণ,સંભાવના ઘનતા વિતરણ
সম্ভাৱনা ঘনত্ব ফলন,સંભાવના ઘનતા કાર્ય
সম্ভাৱনা বিতৰণ,સંભાવના વિતરણ
সম্ভাৱনা ফলন,સંભાવના કાર્ય
সম্ভাৱনা সৃষ্টিকাৰী ফলন,સંભાવના પેદા કરવાનું કાર્ય
সম্ভাৱনা ভৰ,સંભાવના સમૂહ
সম্ভাৱনা স্থান,સંભાવના જગ્યા
সম্ভাৱ্য,સંભવિત
সম্ভাৱ্য ভুল,સંભવિત ભૂલ
সমস্যা,સમસ્યા
সমস্যাৰ সংজ্ঞা,સમસ્યાની વ્યાખ્યા
সমস্যাৰ প্ৰণয়ন,સમસ્યા રચના
পদ্ধতি,પ્રક્રિયા
প্ৰক্ৰিয়া,પ્રક્રિયા
প্ৰক্ৰিয়াকৰণ,પ્રક્રિયા
নূন্যতম বৰ্গৰ প্ৰক্ৰিয়া,ઓછામાં ઓછા ચોરસની પ્રક્રિયા
প্ৰযোজক,નિર્માતા
সামগ্ৰী,ઉત્પાદન
বিপৰীতৰ উৎপাদক ৰূপ,વ્યસ્ત ઉત્પાદન સ્વરૂપ
উৎপাদন,ઉત્પાદન
উৎপাদন ব্যয়,ઉત્પાદન ખર્ચ
উৎপাদন বক্ৰ,ઉત્પાદન વણાંકો
উৎপাদন কাৰ্য্য,ઉત્પાદન કાર્ય
উৎপাদন কাৰ্য্যৰ আৰ্হি,ઉત્પાદન કાર્ય મોડેલ
উৎপাদন পৰিকল্পনা,ઉત્પાદન યોજના
উৎপাদন প্ৰক্ৰিয়া,ઉત્પાદન પ્રક્રિયા
উৎপাদনৰ হাৰ,ઉત્પાદન દર
উৎপাদন সময়সূচী,ઉત્પાદન સમયપત્રક
ৰেণ্ডম চলকৰ উৎপাদন,રેન્ડમ ચલોનું ઉત્પાદન
দুটা ৰূপান্তৰৰ উৎপাদন,બે પરિવર્તનનું ઉત્પાદન
প্ৰডাক্ট ছেট,ઉત્પાદન સમૂહ
পণ্যৰ স্থান,ઉત્પાદન જગ્યા
উৎপাদন টপোলজি,ઉત્પાદન ટોપોલોજી
প্ৰফাইল অংশ,પ્રોફાઇલ વિભાગ
লাভ,નફો
লাভৰ কাৰ্য্য,નફો કાર્ય
লাভ সৰ্বাধিক কৰা,નફો મહત્તમ
প্ৰগ্ৰেমাৰ,પ્રોગ્રામર
প্ৰগ্ৰেমিং,પ્રોગ્રામિંગ
অগ্ৰগতি,પ્રગતિ
প্ৰক্ষেপণ,પ્રક્ષેપણ
প্ৰক্ষেপণ সূত্ৰ,પ્રક્ષેપણ સૂત્ર
স্থানাংক স্থানলৈ প্ৰক্ষেপণ কৰা,સંકલન જગ્યાઓમાં પ્રક્ષેપણ
প্ৰজেকচন মেট্ৰিক্স,પ્રોજેક્શન મેટ્રિક્સ
এটা গোটৰ প্ৰক্ষেপণ,સમૂહનું પ્રક્ષેપણ
ট্ৰেণ্ড ভেলুৰ প্ৰজেকচন,વલણ મૂલ્યનું પ્રક્ષેપણ
ভেক্টৰৰ প্ৰজেকচন,વેક્ટરનું પ્રક્ષેપણ
প্ৰক্ষেপণ উপপাদ্য,પ્રક્ષેપણ પ્રમેય
প্ৰক্ষেপণ জ্যামিতি,પ્રોજેક્ટિવ ભૂમિતિ
প্ৰজেক্টিভ প্লেন,પ્રોજેક્ટિવ પ્લેન
প্ৰক্ষেপণীয় ৰূপান্তৰ,પ્રોજેક્ટિવ રૂપાંતર
প্ৰমাণ,સાબિતી
ইনডাকচনৰ দ্বাৰা প্ৰমাণ,ઇન્ડક્શન દ્વારા પુરાવો
প্ৰচাৰিত ভুল,પ્રચારિત ભૂલ
ভুলৰ প্ৰসাৰ,ભૂલનો પ્રચાર
সঠিক কাৰক,યોગ્ય પરિબળ
সঠিক কাৰ্য্য,યોગ્ય કાર્ય
সঠিক ব্যৱধান,યોગ્ય અંતરાલ
সঠিকভাৱে ৰখা হৈছে,યોગ્ય રીતે સમાયેલ છે
সঠিক উপগোট,યોગ્ય સબસેટ
সঠিক উপস্থান,યોગ્ય સબસ્પેસ
সংৰক্ষণৰ সম্পত্তি,સંરક્ષણની મિલકત
সঠিক মান (=eigen মান),યોગ્ય મૂલ્ય (=ઇજેન મૂલ્ય)
সঠিক ভেক্টৰ,યોગ્ય વેક્ટર
আনুপাতিক,પ્રમાણસર
আনুপাতিক সম্পৰ্ক,પ્રમાણસર સંબંધ
আনুপাতিক নমুনা সংগ্ৰহ কৰা,પ્રમાણસર નમૂના
প্ৰস্তাৱনা,દરખાસ્ત
ছ্যুড&#39;ক&#39;ড,સ્યુડોકોડ
ছ্যুড&#39;মেট্ৰিক,સ્યુડોમેટ્રિક
ছ্যুড&#39;মেট্ৰিক স্থান,સ્યુડોમેટ્રિક જગ્યા
ছ্যুডোনৰ্ম,સ્યુડોનોર્મ
pseudonorm টপোলজি,સ્યુડોનોર્મ ટોપોલોજી
টনা,ખેંચો
ঘুর্ঘুৰী যন্ত্র,ગરગડી
পাঞ্চ কৰা কাৰ্ড,પંચ કરેલ કાર્ડ
পাঞ্চ কাৰ্ড মেচিন,પંચ કાર્ડ મશીન
পাঞ্চিং মেচিন,પંચિંગ મશીન
বিশুদ্ধ বেণ্ডিং,શુદ્ધ બેન્ડિંગ
বিশুদ্ধ দশমিক,શુદ્ધ દશાંશ
বিশুদ্ধ জ্যামিতি,શુદ્ધ ભૂમિતિ
বিশুদ্ধ প্ৰৰোচনা,શુદ્ધ ઇન્ડક્શન
বিশুদ্ধভাৱে অতিক্ৰমণীয়,કેવળ ગુણાતીત
বিশুদ্ধ গণিত,શુદ્ધ ગણિત
বিশুদ্ধ সংখ্যা,શુદ્ધ સંખ્યા
বিশুদ্ধ কৌশল,શુદ્ધ વ્યૂહરચના
পিৰামিড,પિરામિડ
পিৰামিডাল কঠিন,પિરામિડલ ઘન
পিৰামিডাল পৃষ্ঠ,પિરામિડ સપાટી
QED,QED
চতুৰ্ভুজ,ચતુષ્કોણ
চতুৰ্ভুজ প্ৰিজম,ચતુષ્કોણીય પ્રિઝમ
চতুৰ্থাংশ,ચતુર્થાંશ
দ্বিঘাত,ચતુર્ભુજ
দ্বিঘাত খৰচ,ચતુર્ભુજ ખર્ચ
দ্বিঘাত খৰচ ফলন,ચતુર્ભુજ ખર્ચ કાર્ય
দ্বিঘাত বক্ৰ,ચતુર્ભુજ વળાંક
দ্বিঘাত সমীকৰণ,ચતુર્ભુજ સમીકરણ
দ্বিঘাত প্ৰকাশ,ચતુર્ભુજ અભિવ્યક્તિ
দ্বিঘাত ৰূপ,ચતુર્ભુજ સ્વરૂપ
দ্বিঘাত ফলন,ચતુર્ભુજ કાર્ય
দ্বিঘাত কাৰ্য্যকৰী,ચતુર્ભુજ કાર્યાત્મક
দ্বিঘাত আন্তঃপ্ৰক্ষেপণ,ચતુર્ભુજ પ્રક્ષેપ
দ্বিঘাত বস্তুনিষ্ঠ ফলন,ચતુર્ભુજ ઉદ્દેશ્ય કાર્ય
দ্বিঘাত প্ৰগ্ৰেমিং,ચતુર્ભુજ પ્રોગ્રામિંગ
দ্বিঘাত পাৰস্পৰিকতা,ચતુર્ભુજ પારસ્પરિકતા
দ্বিঘাত পৃষ্ঠ,ચતુર્ભુજ સપાટી
দ্বিঘাত পদ,ચતુર્ભુજ શબ્દ
দ্বিঘাত সূত্ৰ,ચતુર્થાંશ સૂત્ર
চতুৰ্ভুজ,ચતુર્ભુજ
গুণগত বিশ্লেষণ,ગુણાત્મક વિશ્લેષણ
গুণগত নিয়ন্ত্ৰণ,ગુણવત્તા નિયંત્રણ
কোৱাণ্টাম বলবিজ্ঞান,ક્વોન્ટમ મિકેનિક્સ
কোৱাণ্টাম সংখ্যা,ક્વોન્ટમ નંબર
কোৱাণ্টাম পৰিসংখ্যা,ક્વોન્ટમ આંકડા
কিহবাৰ এক চতুৰ্থাংশ,ક્વાર્ટર
কোৱাৰ্টিক,ક્વાર્ટિક
চতুৰ্থাংশ,ચતુર્થાંશ
অৰ্ধৰৈখিক গঠনমূলক সমীকৰণ,અર્ધ રેખીય રચનાત્મક સમીકરણ
অৰ্ধ নিয়মীয়া,અર્ધ નિયમિત
quaternion,quaternion
শাৰীৰ দৈৰ্ঘ্য,કતાર લંબાઈ
শাৰীবদ্ধ আৰ্হি,કતારબદ્ધ મોડેલ
শাৰী পাতি থকাৰ সমস্যা,કતારમાં સમસ્યા
শাৰীবদ্ধ প্ৰক্ৰিয়া,કતાર પ્રક્રિયા
শাৰীবদ্ধ ব্যৱস্থা,કતાર સિસ્ટમ
শাৰী শাৰী তত্ত্ব,કતાર સિદ્ધાંત
কুইন্টাইল,ક્વિન્ટાઇલ
কুইন্টুপ্লেট,પંચક
উদ্ধৄতি,અવતરણ
ভাগফল,ભાગ
ভাগফল ক্ষেত্ৰ,અવશેષ ક્ષેત્ર
ভাগফল গোট,અવશેષ જૂથ
ভাগফল নিয়ম,ભાગલાકાર કાયદો
ভাগফল গোট,ભાગલાકાર સમૂહ
ভাগফল স্থান,અવશેષ જગ્યા
ভাগফল টপোলজি,અવશેષ ટોપોલોજી
ৰেডিয়েল,રેડિયલ
ৰেডিয়েন,રેડિયન
ৰেডিয়ান পৰিমাপ,રેડિયન માપ
ৰেডিকেল,આમૂલ
ৰেডিকেল অক্ষ,આમૂલ ધરી
ৰেডিকেল চিন,આમૂલ ચિહ્ન
ব্যাসাৰ্ধ,ત્રિજ્યા
অভিসৰণৰ ব্যাসাৰ্ধ,કન્વર્જન્સની ત્રિજ્યા
বক্ৰতাৰ ব্যাসাৰ্ধ,વક્રતાની ત્રિજ્યા
ব্যাসাৰ্ধ ভেক্টৰ,ત્રિજ્યા વેક્ટર
radix,મૂલાંક
যাদৃচ্ছিক ভুল,રેન્ડમ ભૂલ
ৰেণ্ডম ফাংচন,રેન્ડમ કાર્ય
ৰেণ্ডমাইজেচন,રેન્ડમાઇઝેશન
ৰেণ্ডম ব্লক,રેન્ડમાઇઝ્ડ બ્લોક્સ
ৰেণ্ডম মডেল,રેન્ડમ મોડેલ
যাদৃচ্ছিক সংখ্যা,રેન્ડમ નંબર
ৰেণ্ডম নমুনা সংগ্ৰহ,રેન્ડમ સેમ્પલિંગ
ৰেণ্ডম ভেৰিয়েবল,રેન્ડમ ચલ
পৰিসৰ,શ્રેણી
অভিসৰণৰ পৰিসৰ,કન્વર્જન્સની શ્રેણી
সংহতিৰ পৰিসৰ,એકીકરણની શ્રેણી
সম্পৰ্কৰ পৰিসৰ,સંબંધની શ્રેણી
ৰেঞ্জ স্থান,શ્રેણી જગ્યા
ৰেংক,ક્રમ
ৰেংক সম্পৰ্ক,ક્રમ સહસંબંધ
মেট্ৰিক্সৰ ৰেংক,મેટ્રિક્સનો ક્રમ
ৰেংক অৰ্ডাৰৰ পৰিসংখ্যা,રેન્ક ઓર્ડરના આંકડા
পৰিৱৰ্তনৰ হাৰ,ફેરફારનો દર
অভিসৰণৰ হাৰ,સંકલન દર
অনুপাত,ગુણોત્તર
যুক্তিকৰ,તર્કસંગત
যুক্তিসংগত প্ৰকাশ,તર્કસંગત અભિવ્યક્તિ
যুক্তিসংগত ক্ষেত্ৰ,તર્કસંગત ક્ષેત્ર
যুক্তিসংগত ফলন,તર્કસંગત કાર્ય
হৰটোৰ যুক্তিসংগতকৰণ,છેદનું તર્કસંગતકરણ
যুক্তিসংগত সংখ্যা,તાર્કિક અંક
যুক্তিসংগত সংখ্যাৰ ক্ষেত্ৰ,તર્કસંગત સંખ્યા ક્ષેત્ર
যুক্তিসংগত কাৰ্য্য,તર્કસંગત કામગીરી
অনুপাত পৰীক্ষা,ગુણોત્તર પરીક્ષણ
কেঁচা তথ্য,અધ કચરી માહિતી
ৰশ্মি,કિરણ
ৰশ্মি ভেক্টৰ,કિરણ વેક્ટર
বাস্তৱ,વાસ્તવિક
বাস্তৱ অক্ষ,વાસ્તવિક ધરી
বাস্তৱ ধাৰাবাহিকতা,વાસ્તવિક સાતત્ય
বাস্তৱ ৰেখা,વાસ્તવિક રેખા
বাস্তৱ ৰৈখিক ভেক্টৰ স্থান,વાસ્તવિક રેખીય વેક્ટર જગ્યા
বাস্তৱ মেট্ৰিক্স,વાસ્તવિક મેટ્રિક્સ
বাস্তৱ সংখ্যা,વાસ્તવિક સંખ્યા
বাস্তৱ সংখ্যাৰ ক্ষেত্ৰ,વાસ્તવિક સંખ્યા ક્ષેત્ર
বাস্তৱ অংশ,વાસ્તવિક ભાગ
বাস্তৱ বহুপদ,વાસ્તવિક બહુપદી
বাস্তৱ দ্বিঘাত,વાસ્તવિક ચતુર્ભુજ
প্ৰকৃত মূল,વાસ્તવિક મૂળ
বাস্তৱ স্থান,વાસ્તવિક જગ્યા
বাস্তৱ সময়ৰ ব্যৱস্থা,વાસ્તવિક સમય સિસ્ટમ
বাস্তৱ মূল্যৰ ফলন,વાસ્તવિક મૂલ્યવાન કાર્ય
বাস্তৱ চলক,વાસ્તવિક ચલ
বাস্তৱ ভেক্টৰ স্থান,વાસ્તવિક વેક્ટર જગ્યા
পাৰস্পৰিক,પારસ્પરિક
পাৰস্পৰিক মেট্ৰিক্স,પારસ્પરિક મેટ્રિક્સ
আয়ত,લંબચોરસ
আয়তাকাৰ,લંબચોરસ
আয়তাকাৰ এৰে,લંબચોરસ એરે
আয়তাকাৰ অক্ষ,લંબચોરસ ધરી
আয়তাকাৰ ঘনত্বৰ ফলন,લંબચોરસ ઘનતા કાર્ય
আয়তাকাৰ হাইপাৰবোলা,લંબચોરસ હાઇપરબોલા
আয়তাকাৰ মেট্ৰিক্স,લંબચોરસ મેટ્રિક્સ
আয়তাকাৰ parellelopiped (ঘনকীয়),લંબચોરસ પેરેલલોપાઇપ (ઘનકાર)
ৰেক্টিফেবল কাৰ্ভ,સુધારી શકાય તેવું વળાંક
পুনৰাবৃত্তি সূত্ৰ,પુનરાવૃત્તિ સૂત્ર
পুনৰাবৃত্তিমূলক দশমিক,રિકરિંગ દશાંશ
পুনৰাবৃত্তি সূত্ৰ,પુનરાવર્તન સૂત્ર
হ্ৰাস কৰা এচেলন ৰূপ,ઘટાડો સોપારી સ્વરૂપ
ৰিডাক্টিঅ&#39;-এড-এবছাৰ্ডম,ઘટાડો-એડ-એબ્સર્ડમ
হ্ৰাস সূত্ৰ,ઘટાડો સૂત્ર
ৰেফাৰেন্স লাইন,સંદર્ભ રેખા
ৰেফাৰেন্স পইণ্ট,સંદર્ભ બિંદુ
প্ৰতিফলিত তৰংগ,પ્રતિબિંબિત તરંગ
প্ৰতিফলন,પ્રતિબિંબ
প্ৰতিফলিত আইন,પ્રતિબિંબીત કાયદો
অভিসৰণৰ অঞ্চল,કન્વર્જન્સનો પ્રદેશ
বিচ্ছিন্নতাৰ অঞ্চল,વિચલનનો પ્રદેશ
সংহতিৰ অঞ্চল,એકીકરણનો પ્રદેશ
ৰিগ্ৰেছন বিশ্লেষণ,પાછળ નુ પૃથકરણ
ৰিগ্ৰেছন বক্ৰ,રીગ્રેસન વળાંક
ৰিগ্ৰেছন সমীকৰণ,રીગ્રેસન સમીકરણ
ৰিগ্ৰেছন লাইন,રીગ્રેસન રેખા
ৰিগ্ৰেছন মডেল,રીગ્રેશન મોડલ
নিয়মীয়া বক্ৰ,નિયમિત વળાંક
নিয়মীয়া ষড়ভুজ,નિયમિત ષટ્કોણ
নিয়মীয়া মেট্ৰিক্স,નિયમિત મેટ્રિક્સ
নিয়মীয়া টেট্ৰাহেড্ৰন,નિયમિત ટેટ્રાહેડ્રોન
আপেক্ষিক পৰিপূৰক,સંબંધિત પૂરક
আপেক্ষিক সৰ্বোচ্চ,સંબંધિત મહત્તમ
আপেক্ষিক নূন্যতম,સંબંધિત લઘુત્તમ
আপেক্ষিক সম্ভাৱনা (চৰ্তসাপেক্ষ সম্ভাৱনা),સંબંધિત સંભાવના (શરતી સંભાવના)
আপেক্ষিক বেগ,સંબંધિત વેગ
আপেক্ষিকতা,સાપેક્ષતા
আপেক্ষিকতাবাদ তত্ত্ব,સાપેક્ષતા સિદ્ધાંત
নিৰ্ভৰযোগ্যতা,વિશ્વસનીયતા
নিৰ্ভৰযোগ্যতাৰ সমস্যা,વિશ્વસનીયતા સમસ્યા
বাকী থকা টাৰ্ম,બાકીની મુદત
বাকী উপপাদ্য,બાકી પ્રમેય
বাৰম্বাৰ সীমা,પુનરાવર્તિત મર્યાદા
ৰিমেনৰ অবিচ্ছেদ্য পুনৰাবৃত্তি কৰিলে,પુનરાવર્તિત રીમેન અભિન્ન
প্ৰতিনিধিত্ব কৰা,પ્રતિનિધિત્વ
অৱশিষ্ট,અવશેષ
এটা মেৰুত অৱশিষ্ট,ધ્રુવ પર અવશેષ
সংকল্প,ઠરાવ
শক্তিৰ সমাধান,દળોનું ઠરાવ
বেগৰ ৰিজ’লিউচন,વેગનું રિઝોલ્યુશન
ফলাফল,પરિણામી
ফলস্বৰূপ বল,પરિણામી બળ
ফলাফল ভেক্টৰ,પરિણામી વેક્ટર
সংশোধিত ছিমপ্লেক্স কৌশল,સુધારેલી સિમ્પ્લેક્સ તકનીક
ৰম্বছ,સમચતુર્ભુજ
ৰিমেন অবিচ্ছেদ্য,રીમેન અભિન્ન
সোঁকোণ,જમણો ખૂણો
সোঁকোণীয়া ত্ৰিভুজ,જમણો ત્રિકોણ
সোঁফালৰ বৃত্তাকাৰ শঙ্কু,જમણો ગોળાકાર શંકુ
ডান কোছেট,જમણી કોસેટ
সোঁফালৰ চিলিণ্ডাৰ,જમણો સિલિન્ડર
সোঁহাতৰ,જમણા હાથે
সোঁফালৰ ওলোটা,જમણું ઊલટું
কঠোৰ প্ৰমাণ,સખત પુરાવો
আঙুঠি,રિંગ
পূৰ্ণসংখ্যাৰ আঙঠি,પૂર્ણાંકોની રીંગ
R-ইন্টিগ্ৰেবল,આર-ઇટીગ્રેબલ
শিপা,મૂળ
মূলৰ গড় বৰ্গ,વર્ગો ની એવરેજ નું વર્ગમૂળ
বহুপদৰ মূল,બહુપદીનું મૂળ
ঘূৰ্ণন,પરિભ્રમણ
ঘূৰণীয়া ত্ৰুটি,રાઉન્ડિંગ ભૂલ
শাৰী,પંક્તિ
শাৰী-দ্বাৰা-স্তম্ভ গুণন,હરોળ-દર-કૉલમ ગુણાકાર
শাৰী সমতুল্যতা,પંક્તિ સમાનતા
শাৰী মেট্ৰিক্স,પંક્તિ મેટ્રિક્સ
শাৰী ৰেংক,પંક્તિ ક્રમ
চেডেল পইণ্ট,કાઠી બિંદુ
নমুনা,નમૂના
নমুনাৰ অৰ্থ,નમૂનાનો અર્થ
নমুনা বিন্দু,નમૂના બિંદુ
নমুনাৰ আকাৰ,નમૂનાનું કદ
নমুনা স্থান,નમૂના જગ્યા
নমুনা মানক বিচ্যুতি,નમૂના પ્રમાણભૂત વિચલન
নমুনা জৰীপ,નમૂના સર્વેક્ષણ
নমুনা ভ্যাৰিয়েন্স,નમૂના તફાવત
নমুনা সংগ্ৰহ কৰা,નમૂના
নমুনা বিতৰণ,નમૂના વિતરણ
নমুনা সংগ্ৰহৰ ভুল,નમૂનાની ભૂલ
নমুনা সংগ্ৰহৰ ব্যৱধান,સેમ્પલિંગ અંતરાલ
নমুনা সংগ্ৰহ পদ্ধতি,નમૂના પદ્ધતિ
নমুনা সংগ্ৰহ তত্ত্ব,નમૂના સિદ્ધાંત
প্ৰতিস্থাপনৰ সৈতে নমুনা সংগ্ৰহ কৰা,રિપ્લેસમેન્ટ સાથે સેમ્પલિંગ
স্কেলাৰ,સ્કેલર
স্কেলাৰ ক্ষেত্ৰ,સ્કેલર ક્ષેત્ર
স্কেলাৰ মেট্ৰিক্স,સ્કેલર મેટ્રિક્સ
স্কেলাৰ বহুগুণ,સ્કેલર બહુવિધ
স্কেলাৰ গুণন,સ્કેલર ગુણાકાર
স্কেলাৰ উৎপাদন,સ્કેલર ઉત્પાદન
স্কেলাৰ পৰিমাণ,સ્કેલર જથ્થો
স্কেলাৰ ট্ৰিপল প্ৰডাক্ট,સ્કેલર ટ્રિપલ ઉત્પાદન
scelene ত্ৰিভুজ,દ્રશ્ય ત્રિકોણ
বিক্ষিপ্ত ডায়েগ্ৰাম,વેરવિખેર રેખાકૃતિ
শ্ৰডিংগাৰ সমীকৰণ,શ્રોડિન્જર સમીકરણ
ঋতুভিত্তিক উঠা-নমা,મોસમી વધઘટ
secant,સેકન્ટ
secant পদ্ধতি,સેકન્ટ પદ્ધતિ
দ্বিতীয় ব্যুৎপত্তি,બીજું વ્યુત્પન્ન
দ্বিতীয় ক্ৰমৰ,બીજો ક્રમ
শাখা,વિભાગ
খণ্ড,ક્ષેત્ર
এটা বক্ৰৰ অংশ,વળાંકનો ભાગ
self — সংযুক্ত,સ્વ - સંલગ્ન
self adjoint অপাৰেটৰ,સ્વ સંલગ્ન ઓપરેટર
self — সংযুক্ত,સ્વ - સંયોજક
অৰ্ধঅক্ষ,અર્ધઅક્ષ
অৰ্ধবৃত্ত,અર્ધવર્તુળ
অৰ্ধ - নিৰ্দিষ্ট মেট্ৰিক্স,અર્ધ-નિશ્ચિત મેટ્રિક્સ
অৰ্ধ - নিৰ্দিষ্ট দ্বিঘাত ৰূপ,અર્ધ-નિશ્ચિત ચતુર્ભુજ સ્વરૂપ
অৰ্ধগোট,અર્ધજૂથ
অৰ্ধ - ব্যৱধান,અર્ધ અંતરાલ
অৰ্ধ প্ৰধান অক্ষ,અર્ધ મુખ્ય ધરી
অৰ্ধ ক্ষুদ্ৰ অক্ষ,અર્ધ ગૌણ ધરી
পৃথক কৰিব পৰা বহুপদ,વિભાજિત બહુપદી
চলকৰ পৃথকীকৰণ,ચલોનું વિભાજન
ক্ৰম,ક્રમ
ক্ৰমবিন্যাস তত্ত্ব,સિક્વન્સિંગ થિયરી
ক্ৰমিক বিশ্লেষণ,ક્રમિક વિશ્લેષણ
ক্ৰমিক নমুনা সংগ্ৰহ কৰা,ક્રમિક નમૂના
ক্ৰমিক সম্পৰ্ক,સીરીયલ સહસંબંધ
শৃংখলা,શ્રેણી
স্থাপন কৰা,સેટ
sextant,સેક્સટન્ટ
শ্বেৱাৰ্ট নিয়ন্ত্ৰণ চাৰ্ট,શેવહાર્ટ નિયંત્રણ ચાર્ટ
চহী,હસ્તાક્ષર
এটা মেট্ৰিক্সৰ স্বাক্ষৰ,મેટ્રિક્સની સહી
দ্বিঘাত ৰূপৰ স্বাক্ষৰ,ચતુર્ભુજ સ્વરૂપની સહી
স্বাক্ষৰিত নম্বৰ,સહી કરેલ નંબર
তাৎপৰ্য্যৰ স্তৰ,મહત્વ સ્તર
তাৎপৰ্য্য পৰীক্ষা,મહત્વ પરીક્ષણ
উল্লেখযোগ্য অংক,નોંધપાત્ર અંક
চিহ্ন পৰীক্ষা,સાઇન ટેસ્ટ
signum ফাংচন,સાઇનમ કાર્ય
একেধৰণৰ উপবৃত্তাকাৰ,સમાન લંબગોળ
একেধৰণৰ সংখ্যা,સમાન આંકડા
সাদৃশ্য,સમાનતા
একেধৰণৰ মেট্ৰিক্স,સમાન મેટ્રિસિસ
সহজ বন্ধ বক্ৰ,સરળ બંધ વળાંક
সহজ সম্পৰ্ক,સરળ સહસંબંધ
সহজ হাৰমনিক গতি,સરળ હાર્મોનિક ગતિ
সহজ যাদৃচ্ছিক নমুনা সংগ্ৰহ,સરળ રેન્ડમ નમૂના
simplex,સિમ્પ્લેક્સ
simplex এলগৰিদম,સિમ્પ્લેક્સ અલ્ગોરિધમ
simplex tableau,સિમ્પ્લેક્સ ટેબ્લો
চিম্পছনৰ এক - তৃতীয় নিয়ম,સિમ્પસનનો એક - ત્રીજો નિયમ
চিমুলেচন কৌশল,સિમ્યુલેશન તકનીક
একেলগে অৱভেদ্য সমীকৰণ,એક સાથે વિભેદક સમીકરણો
একেলগে সমীকৰণ,એક સાથે સમીકરણો
sine,સાઈન
চাইন বক্ৰ,સાઈન વળાંક
singleton,સિંગલટન
একক মূল্যৰ ফাংচন,એક મૂલ્યવાન કાર્ય
একবচন অখণ্ড,એકવચન અભિન્ન
এককতা,એકલતા
একক মেট্ৰিক্স,એકવચન મેટ્રિક્સ
একক সমাধান,એકવચન ઉકેલ
নমুনাৰ আকাৰ,નમૂનાનું કદ
তিৰ্যক বিতৰণ,ત્રાંસુ વિતરણ
skew-হাৰমিটিয়ান মেট্ৰিক্স,skew-Hermitian મેટ્રિક્સ
তিৰ্যকতা,વિકૃતિ
skew প্ৰতিসম মেট্ৰিক্স,ત્રાંસુ સપ્રમાણ મેટ્રિક્સ
slack ভেৰিয়েবল,સ્લેક ચલ
এঢলীয়া,ઢાળ
ঢালৰ গ্ৰেডিয়েণ্ট,ઢાળ ઢાળ
সৰু সৰু বন্ধনী,નાના કૌંસ
মসৃণ বক্ৰ,સરળ વળાંક
মসৃণ কাৰ্য্য,સરળ કાર્ય
সময় শৃংখলাৰ মসৃণকৰণ,સમય શ્રેણીનું સરળીકરણ
সৌৰজগত,સૂર્ય સિસ્ટમ
ছ&#39;লেন&#39;ইডাল ভেক্টৰ,સોલેનોઇડલ વેક્ટર
গোটা,નક્કર
কঠিন জ্যামিতি,નક્કર ભૂમિતિ
সমাধান,ઉકેલ
শৃংখলাবদ্ধভাৱে সমাধান,શ્રેણીમાં ઉકેલ
সমাধান মেট্ৰিক্স,સોલ્યુશન મેટ્રિક્સ
ত্ৰিভুজৰ সমাধান,ત્રિકોણનો ઉકેલ
সমাধান স্থান,ઉકેલ જગ્યા
সোনাইন বহুপদ,સોનીન બહુપદી
স্থান,જગ્યા
স্থান বক্ৰ,જગ્યા વળાંક
স্পেনিং চেট,ફેલાયેલ સમૂહ
স্থানীয় কোৰেলোগ্ৰাম,અવકાશી કોરિલોગ્રામ
বিশেষ ৰৈখিক গোট,ખાસ રેખીય જૂથ
বিশেষ অৰ্থগনেল গোট,ખાસ ઓર્થોગોનલ જૂથ
নিৰ্দিষ্ট মাধ্যাকৰ্ষণ,ચોક્કસ ગુરુત્વાકર્ષણ
বৰ্ণালী মেপিং উপপাদ্য,સ્પેક્ટ્રલ મેપિંગ પ્રમેય
এটা ফলনৰ বৰ্ণালী,કાર્યનું સ્પેક્ટ્રમ
গোলক,ગોળા
গোলাকাৰ স্থানাংক ব্যৱস্থা,ગોળાકાર સંકલન સિસ્ટમ
গোলাকাৰ মেৰু স্থানাংক,ગોળાકાર ધ્રુવીય સંકલન
গোলাকাৰ ত্ৰিভুজ,ગોળાકાર ત્રિકોણ
গোলাকাৰ ত্ৰিকোণমিতি,ગોળાકાર ત્રિકોણમિતિ
সৰ্পিল,સર્પાકાર
বৰ্গ,ચોરસ
বৰ্গক্ষেত্ৰৰ বন্ধনী,ચોરસ કૌંસ
বৰ্গ ইন্টিগ্ৰেবল,ચોરસ એકીકૃત
বৰ্গক্ষেত্ৰৰ মেট্ৰিক্স,ચોરસ મેટ્રિક્સ
বৰ্গমূল,વર્ગમૂળ
নমুনা সংগ্ৰহৰ পৰ্যায়,નમૂના લેવાનો તબક્કો
চিৰিৰ কাৰ্য্য,દાદર કાર્ય
মানক বিচ্যুতি,પ્રમાણભૂત વિચલન
মানক ভিতৰৰ উৎপাদন,પ્રમાણભૂત આંતરિક ઉત્પાદન
ভাৰসাম্যৰ অৱস্থা,સંતુલનની સ્થિતિ
স্থবিৰ বক্ৰ,સ્થિર વળાંક
স্থবিৰ বিন্দু,સ્થિર બિંદુ
