Malayalam,Assamese
ട്രയൽ ബൈ യുദ്ധം (=ട്രയൽ ബൈ കോംബാറ്റ്),যুদ্ধৰ দ্বাৰা পৰীক্ষা (=যুদ্ধৰ দ্বাৰা ট্ৰেইল)
ആദരാഞ്ജലി,শ্ৰদ্ধাঞ্জলি
ആദരാഞ്ജലി,শ্ৰদ্ধাঞ্জলি
ആദരാഞ്ജലി ഭൂമി,শ্ৰদ্ধাঞ্জলি ভূমি
ട്രിപ്പിൾ സഖ്യം,ট্ৰিপল এলায়েন্স
ട്രിപ്പിൾ എന്റന്റ്,ট্ৰিপল এণ্টেণ্ট
വിജയം,জয়লাভ
വിജയം,জয়লাভ
കലഹവും,অস্থিৰতা
സ്വേച്ഛാധിപത്യം,অত্যাচাৰী হত্যা
സ്വേച്ഛാധിപത്യം,অত্যাচাৰী হত্যা
സ്വേച്ഛാധിപത്യം,অত্যাচাৰ
സ്വേച്ഛാധിപത്യം,অত্যাচাৰ
സ്വേച്ഛാധിപതി,অত্যাচাৰী
ഉഹ്ലാൻ,উহলান
ഉകാസെ,উকাচে
ഉകാസെ,উকাচে
ഉലമ,উলেমা
അന്ത്യശാസനം,আলটিমেটাম
അന്ത്യശാസനം,আলটিমেটাম
അങ്കിൾ സാം,ককাক ছেম
അണ്ടർ-കിംഗ്,আণ্ডাৰ-কিং
യുണൈറ്റഡ് ഐറിഷുകാർ,ইউনাইটেড আইৰিছমেন
ഐയ്ക്യ രാഷ്ട്രസഭ,যুক্তৰাষ্ট্ৰ
യുണൈറ്റഡ് പ്രവിശ്യകൾ,সংযুক্ত প্ৰভিন্স
യുണൈറ്റഡ് പ്രവിശ്യകൾ,সংযুক্ত প্ৰভিন্স
നിലവറയില്ലാത്ത കോട്ട,ইউনিভেলেটেড দুৰ্গ
സാർവത്രിക രാജാവ്,সাৰ্বজনীন ৰজা
സാർവത്രിക വോട്ടവകാശം,সাৰ্বজনীন ভোটাধিকাৰ
പ്രക്ഷോഭം,বিদ্ৰোহ
അധിക്ഷേപം,দখল কৰা
കൊള്ളക്കാരൻ,দখলদাৰী
ഉട്ടോപ്യ,ইউটোপিয়া
വന്ദൽ,ভাণ্ডাল
വാൻഡലിസം,ভাঙি-ছিঙি পেলোৱা
വാൻഗാർഡ്,ভ্যানগাৰ্ড
വാൻഗാർഡ്,ভ্যানগাৰ্ড
വാൻഗാർഡ്,ভ্যানগাৰ্ড
വരൻജിയൻ,ভাৰংগিয়ান
വരൻജിയൻ ഗാർഡ്,ভাৰংগিয়ান গাৰ্ড
വാസൽ,ভেছাল
വാസൽ,ভেছাল
വാസൽ സംസ്ഥാനം,ভেছাল অৱস্থা
വത്തിക്കാൻ കൗൺസിൽ,ভেটিকান কাউন্সিল
പാത്രം,পাত্ৰ
പാത്രം,পাত্ৰ
പാത്രം,পাত্ৰ
ഉപരാജാവ്,উপ-ৰজা
വൈസ്രോയി,ভাইচৰয়
വൈസ്രോയൽറ്റി = വൈസ്രോയിഷിപ്പ്,ভাইচৰয়লিটি=ভাইচৰয়শ্বিপ
വിക്ടർ,ভিক্টৰ
വിജയം,বিজয়
വില്ലൻ,ভিলেইন
യാത്ര,জলপথে গমন
ദുർബലമായ കോട്ട,দুৰ্বল দুৰ্গ
ചുമർ പെയിന്റിംഗ്,ৱাল পেইন্টিং
ചുമർ പെയിന്റിംഗ്,ৱাল পেইন্টিং
യുദ്ധം,যুদ্ধ
യുദ്ധപ്രഭു,যুদ্ধ-প্ৰভু
യോദ്ധാവ്,যোদ্ধা
യോദ്ധാവ്,যোদ্ধা
യോദ്ധാവ്,যোদ্ধা
യുദ്ധക്കപ്പൽ,যুদ্ধজাহাজ
വാച്ച്-വേഡ്,ৱাচ-ৱৰ্ড
വെൽഫെയർ സ്റ്റേറ്റ്,কল্যাণকামী ৰাষ্ট্ৰ
ക്ഷേമപ്രവർത്തനം,কল্যাণমূলক কাম
വിഗ്,হুইগ
വെള്ള കൊടി,বগা পতাকা
വെള്ളക്കാരുടെ ഭാരം,বগা মানুহৰ বোজা
ലോക സാമ്രാജ്യം,বিশ্ব সাম্ৰাজ্য
ലോക പ്രസ്ഥാനം,বিশ্ব আন্দোলন
ലോക രാഷ്ട്രീയം,বিশ্ব ৰাজনীতি
ലോകശക്തി,বিশ্ব শক্তি
ലോക മഹായുദ്ധം,বিশ্বযুদ্ধ
വേക്കർ,ৰেকাৰ
തകർക്കുന്ന ഭേദഗതി,ধ্বংসাত্মক সংশোধনী
സെനെലസിസ്,জেনেলাচিছ
സെനോഫോബിയ,বিদেশী ঘৃণা
യാങ്കി,য়েংকি
മഞ്ഞ ജാക്കറ്റ്,হালধীয়া জেকেট
മഞ്ഞ മനുഷ്യൻ,হালধীয়া মানুহ
മഞ്ഞ അപകടം,হালধীয়া বিপদ
മഞ്ഞ അമർത്തുക,হালধীয়া প্ৰেছ
യുവ തുർക്കികൾ,যুৱ তুৰ্কী
സിയൂസ്,জিউছ
സയണിസം,জায়নিজম
സൊരാസ്ട്രിയനിസം,জৰদস্তি ধৰ্ম
