Assamese,English
সমতুল্যতা গেট নহয়,NOT equivalence gate
অপাৰেচন নহয়,NOT operation
নহয়-AND,Not-AND
NOT-AND অপাৰেচন,NOT-AND operation
NOT-OR,NOT-OR
NOT-OR অপাৰেচন,NOT-OR operation
এন পি সম্পূৰ্ণতা,NP completeness
NULL পইণ্টাৰ,NULL pointer
সংখ্যা তত্ত্ব,number theory
nyquist মাপকাঠী,nyquist criteria
বস্তু,Object
বস্তুমুখী,object oriented
অক্টল কোড,octal code
অষ্টক সংখ্যা,octal number
অক্টেট,Octet
অক্টোবৰ,Octree
অদ্ভুত সমতা,odd parity
অফিচ অটোমেচন,office automation
অফিচ চফ্টৱেৰ,office software
অফ-লাইন,Off-line
অফ-লাইন প্ৰচেছিং,off-line processing
অফ-ছেট,Off-set
ওমেগা সংকেত,omega notation
অনলাইন যোগাযোগ,on-line communication
অনলাইন প্ৰচেছিং,on-line processing
OP ৰেজিষ্টাৰ,OP register
মুক্ত ঠিকনাকৰণ,open addressing
মুক্ত ব্যৱস্থাপ্ৰণালীৰ আন্তঃসংযোগ,open system interconnection
খোলা তাঁৰ,open wire
অপাৰেণ্ড,Operand
অপাৰেটিং চিষ্টেম,operating system
সঞ্চালন,Operation
অপাৰেটৰ,Operator
অপটিকেল চৰিত্ৰ চিনাক্তকৰণ,optical character recognition
অপটিকেল ফাইবাৰ,optical fibre
অপটিকেল ফন্ট,optical font
অপটিকেল মাৰ্ক চিনাক্তকৰণ (OMR),optical mark recognition (OMR)
অপটিকেল মেমৰি,optical memory
অপটিকেল ৰিডাৰ,optical reader
অপটিকেল স্কেনিং,optical scanning
অনুকূল,Optimal
অনুকূলন,Optimization
opto কাপলাৰ,opto coupler
অপ্টোইলেক্ট্ৰনিক্স,Optoelectronics
অপ্টোআইছ&#39;লেটৰ,Optoisolator
অথবা,OR
OR গেট,OR gate
OR অপাৰেচন,OR operation
দ্বাৰা অৰ্ডাৰ কৰক,order by
অগ্ৰাধিকাৰৰ ক্ৰম,order of precedence
অৰ্ডাৰ দিয়া জোৰা,ordered pair
অৰ্ডাৰ কৰা ছেট,ordered set
অৰ্ডাৰ দিয়া গছ,ordered tree
আউটপুট ডাটা,output data
আউটপুট ডিভাইচ,output device
আউটপুট ফাইল,output file
আউটপুট মডিউল,output module
আউটপুট বিবৃতি,output statement
আউটপুট ষ্ট্ৰিম,output stream
আউটপুট ইউনিট,output unit
অভাৰ ফ্ল&#39;,over flow
over lay,over lay
অভাৰ লোড,over load
প্ৰিন্টিঙৰ ওপৰত,over printing
অভাৰ ৰান,over run
over run ত্ৰুটি,over run error
ওভাৰহেড বিট,overhead bit
ওভাৰলেপ কৰক,Overlap
ওভাৰলে প্ৰগ্ৰেম,overlay program
override interrupt,override interrupt
অভাৰৰাইট কৰক,Overwrite
নিজৰ ক&#39;ডিং,own coding
পেক,Pack
পেকেজ,Package
পেকেট,Packet
পেকেট চুইচিং,packet switching
পেকিং ফ্যাক্টৰ,packing factor
পেডিং,Padding
পৃষ্ঠা,Page
পৃষ্ঠা ঠিকনাকৰণ,page addressing
পৃষ্ঠা বিৰতি,page break
পৃষ্ঠাৰ ফুটিং,page footing
পৃষ্ঠাত,page in
পৃষ্ঠা আউট,page out
পৃষ্ঠা পাঠক,page reader
পৃষ্ঠা শ্বেপ,page swap
পৃষ্ঠাযুক্ত মেমৰি,paged memory
পেজিং,Paging
পাম টপ,palm top
কাগজৰ চেন্সৰ,paper sensor
সমান্তৰাল এলগৰিথাম,parallel algoritham
সমান্তৰাল কম্পিউটাৰ,parallel computer
সমান্তৰাল আন্তঃপৃষ্ঠ,parallel interface
সমান্তৰাল পৰ্টে,parallel port
সমান্তৰাল প্ৰক্ৰিয়াকৰণ,parallel processing
সমান্তৰাল প্ৰগ্ৰেমিং,parallel programming
প্ৰাচল,Parameter
অভিভাৱক,Parent
সমতা,Parity
পাৰ্চ গছ,parse tree
পাৰ্চাৰ,Parser
বিশ্লেষণ কৰা,Parsing
বিভাজন,Partition
বিভাজন কৰা,Partitioning
পাছৱৰ্ড,Password
পথ,Path
আৰ্হি চিনাক্তকৰণ,pattern recognition
পিচি-ডিস্ক অপাৰেটিং চিষ্টেম (PCDOS),PC-disk operating system (PCDOS)
সহকৰ্মী,Peer
পেন প্লটাৰ,pen plotter
পেন্টিয়াম,Pentium
সময়ে সময়ে,Periodic
পেৰিফেৰেল,Peripherals
পেৰি,Peri
স্থায়ী ভাৰ্চুৱেল বৰ্তনী,permanent virtual circuit
স্থায়ী,Persistant
ব্যক্তিগত কম্পিউটাৰ (PC),personel computer (PC)
ডিজিটেল সহায়ক (PDA),personnel digital assistant (PDA)
ফেণ্টম,Phantom
স্তৰ,Phase
ফোনিম,Phoneme
ধ্বনিগত ব্যৱস্থা,phonetic system
ফটো ডাইঅ&#39;ড,photo diode
শাৰীৰিক,Physical
ভৌতিক আন্তঃপৃষ্ঠ,physical interface
পিকো,Pico
পাই চাৰ্ট,pie chart
পাই গ্ৰাফ,pie graph
চূড়া,Pitch
পিক্সেল,Pixel
প্লেইন ascii (ASCII),plain ascii (ASCII)
সাধাৰণ লিখনী,plain text
পৰিকল্পনা কৰা,Planning
প্লেটফৰ্ম,Platform
প্লটাৰ,Plotter
প্লটিং হেড,plotting head
প্লাগবোর্ড,Plugboard
বিন্দু,Point
পইণ্ট টু পইণ্ট প্ৰট&#39;কল (PPP),point to point protocol (PPP)
পইণ্টাৰ,Pointer
মেৰুকৰণ,Polarization
ভোটগ্ৰহণ,Polling
বহুভুজ ক্লিপিং,polygon clipping
বহুৰূপতা,Polymorphism
বহুপদ,Polynomial
POP (ডাকঘৰ প্ৰট&#39;কল),POP (post office protocol)
পপ-আপ মেনু,Pop-up menu
পোৰ্টেবিলিটি,Portability
প্ৰতিকৃতি,Portrait
পোষ্ট অৰ্ডাৰ,post order
পোষ্ট লিপি,post script
postamble বিট,postamble bit
পোষ্টফিক্স,Postfix
পাৱাৰ ডাউন,power down
পাৱাৰ-অফ,Power-off
পাৱাৰ-অন,Power-on
পাৱাৰ-আপ,Power-up
preamble বিট,preamble bit
অগ্ৰাধিকাৰ গ্ৰাফ,precedance graph
প্ৰেডিকেট,Predicate
পূৰ্বনিৰ্ধাৰিত সময়সূচী,preemptive scheduling
প্ৰি-ফিক্স,Pre-fix
প্ৰিপ্ৰচেছিং,Preprocessing
প্ৰক্ৰিয়া,Process
প্ৰক্ৰিয়া চুইচ,process switch
প্ৰচেছিং,Processing
প্ৰচেছৰ,Processor
উৎপাদন,Production
কাৰ্যসূচী,Program
প্ৰগ্ৰেম সংকলন,program compilation
প্ৰগ্ৰেম নগদ ধন,Program cash
প্ৰগ্ৰাম ডিবাগিং,program debugging
প্ৰগ্ৰেম ডিজাইন,program design
কাৰ্য্যক্ৰম মূল্যায়ন আৰু পৰ্যালোচনা কৌশল (PERT),program evaluation & review technique (PERT)
কাৰ্য্যক্ৰম বন্ধ,program halt
প্ৰগ্ৰেম লাইব্ৰেৰী,program library
প্ৰগ্ৰেম চলোৱা,program run
প্ৰগ্ৰেমাৰ,Programmer
প্ৰলোগ,Prolog
PROM,PROM
প্ৰসাৰণ,Propagation
প্ৰস্তাৱনা,Proposition
সুৰক্ষিত চাবি,protected key
সুৰক্ষা,Protection
প্ৰট&#39;কল,Protocol
প্ৰট&#39;কল অনুবাদ,protocol translation
ছ্যুডো ক&#39;ড,pseudo code
ৰাজহুৱা তথ্য নেটৱৰ্ক,public data network
ৰাজহুৱা ডমেইন,public domain
ৰাজহুৱা কি&#39; এনক্ৰিপটিং,public key encripting
নাড়ী,Pulse
পালছ ক&#39;ড মডুলেচন,pulse code modulation
পালছ ডিজিটেল মডুলেচন (PDM),pulse digital modulation (PDM)
পালছ ট্ৰেইন,pulse train
বিৰাম চিহ্ন,Punctuation
হেঁচ,Push
push down automata,push down automata
pushup তালিকা,pushup list
quad ঘনত্ব,quad density
অৰ্হতা,Qualification
কোৱান্টিফায়াৰ,Quantifier
কোৱাণ্টাইজ কৰক,Quantize
কোৱাণ্টাইজাৰ,Quantizer
কোৱাণ্টাম,Quantum
কোৱাণ্টাম ঘড়ী,quantum clock
কোৱাণ্টাম কম্পিউটিং,quantum computing
উদাহৰণৰ দ্বাৰা প্ৰশ্ন কৰক,querry by example
প্ৰশ্ন,Query
প্ৰশ্ন ভাষা,query language
প্ৰশ্ন প্ৰক্ৰিয়াকৰণ,query processing
লানি পতা,Queue
শাৰী ব্যৱস্থাপনা,queue management
শাৰী পঞ্জীয়ন,queue register
শাৰীবদ্ধ নেটৱৰ্ক,queuing network
queuining তত্ত্ব,queuining theory
দ্ৰুত প্ৰৱেশ স্মৃতিশক্তি,quick acess memory
ভাগফল,Quotient
ৰেডিঅ&#39; কম্পাঙ্ক হস্তক্ষেপ (RFI),radio frequency interference (RFI)
ৰেডিক্স,Radix
ৰেণ্ডম এক্সেছ কম্পিউটাৰ সঁজুলি (RACE),random access computer equipment (RACE)
ৰেণ্ডম এক্সেছ মেমৰি (RAM),random access memory (RAM)
ৰেণ্ডম স্কেন,random scan
ৰাষ্টাৰ,Raster
ৰেষ্টাৰ স্কেন,raster scan
re অভিযান্ত্ৰিকীকৰণ,re engineering
পুনৰ বৃদ্ধি,re enlargement
ৰিচেবিলিটি,Reachability
পঢ়া,Read
মূৰ পঢ়া,read head
কেৱল পঢ়ক,read only
কেৱল পঢ়া স্মৃতিশক্তি,read only memory
পঢ়া লিখা মূৰ,read write head
পঢ়া/লিখা চক্ৰ,read/write cycle
পঢ়া/লিখা মূৰ,read/write head
পঢ়া/লিখা,read/write
পাঠক,Reader
পঢ়ি থকা,reading
ৰিড-আউট,read-out
বাস্তৱ,real
ৰিয়েল টাইম প্ৰচেছিং,real time processing
গ্ৰাহক,Receiver
চিনাক্তকৰণ যুক্তি,recognition logic
পুনৰ কম্পাইল কৰক,Recompile
নথিভুক্ত,Record
ৰেকৰ্ডিং হেড,recording head
পুনৰুদ্ধাৰযোগ্য ভুল,recoverable error
পুনৰুদ্ধাৰ,Recovery
পুনৰাবৃত্তি উপপাদ্য,recursim theorem
পুনৰাবৃত্তি,Recursion
পুনৰাবৃত্তিমূলক ফলন,recursive function
হ্ৰাস কৰা নিৰ্দেশনা ছেট কম্পিউটাৰ (RISC),reduced instruction set computer (RISC)
অতিৰিক্ততা,Redundancy
স্বতন্ত্ৰ ডিষ্কসমূহৰ অতিৰিক্ত এৰে (RAID),redundant array of independent disks (RAID)
পুনৰ প্ৰৱেশকাৰী,Re-entrant
পুনৰ প্ৰৱেশকাৰী ক&#39;ড,re-entrant code
সন্দৰ্ভ,Reference
ৰেফাৰেন্সিয়েল অখণ্ডতা,referential integrity
প্ৰতিফলনশীলতা,Reflectivity
প্ৰতিফলন,Reflextion
বিবৰ্তন,Refraction
সতেজ কৰক,Refresh
পুনৰুত্পাদন,Regeneration
পঞ্জীয়ন কৰা,Register
নিয়মীয়া ব্যাকৰণ,regular grammar
সম্পৰ্ক,Relation
সম্পৰ্কীয় ডাটাবেছ,relational database
সম্পৰ্কীয় ডাটাবেছ ব্যৱস্থাপনা ব্যৱস্থা (RDBMS),relational database management system (RDBMS)
সম্পৰ্কীয় আৰ্হি,relational model
সম্পৰ্কীয়,Relative
আপেক্ষিক সম্বোধন,relative addressing
ৰিলে,Relay
নিৰ্ভৰযোগ্যতা মডেলিং,reliability modeling
নিৰ্ভৰযোগ্য,Reliable
স্থানান্তৰযোগ্য ক&#39;ড,relocatable code
দূৰৱৰ্তী,Remote
দূৰৱৰ্তী গৃহস্থ,remote host
দূৰৱৰ্তী চাকৰি প্ৰৱেশ,remote job entry
দূৰৱৰ্তী লগ-ইন,remote log-in
দূৰৱৰ্তী প্ৰক্ৰিয়া কল (RPC),remote procedure call (RPC)
ৰিম&#39;ট চেন্সিং,remote sensing
নাম সলনি কৰক,Rename
ৰেণ্ডাৰ কৰা,Rendering
ৰিপিটাৰ,Repeater
প্ৰত্যুত্তৰ,Reply
অনুৰোধ,Request
মন্তব্যৰ বাবে অনুৰোধ (RFC),request for comments (RFC)
অনুৰোধ/উত্তৰ প্ৰট&#39;কল,request/reply protocol
প্ৰগ্ৰেম পুনৰ চলাওক,rerun program
গৱেষণা,Research
ৰিছেট চক্ৰ,reset cycle
বাসিন্দা,Resident
সংকল্প,Resolution
সম্পদসমূহ,Resources
সঁহাৰি সময়,responsee time
পুনৰাৰম্ভ কৰক,Restart
পুনৰ সঞ্চয় কৰা,Restore
পুনৰ অনুসন্ধান কৰক,Retrace
পুনৰ সংক্ৰমণ,Retransmission
উদ্ধাৰ কৰা,Retrieve
পুনৰ চেষ্টা কৰক,Retry
উভতাই দিয়া,Return
ক&#39;ড ঘূৰাই দিয়ক,return code
ৰিটাৰ্ণ কি&#39;,return key
পুনৰ ব্যৱহাৰযোগ্য ক&#39;ড,reusable code
পুনৰ লিখিব পৰা,Rewritable
RGB মনিটৰ,RGB monitor
ফিতা,Ribbon
সঠিক বিষয়,right issue
ৰবট,Robot
ৰবটিক্স,Robotics
মজবুত,Robust
ভূমিকা,Role
ৰোল বেক,roll back
ৰোল ইন,roll in
ৰোল আউট,roll out
ৰম,ROM
শিপা,Root
ৰূট ডাইৰেকটৰি,root directory
ভুলৰ ৰাউণ্ড,round of error
ৰাউটাৰ,Router
ৰুটিং,Routing
RS232C আন্তঃপৃষ্ঠ,RS232C interface
RSA এনক্ৰিপচন,RSA encryption
আৰ টি চি,RTC
দৈৰ্ঘ্যৰ এনকোডিং চলাওক,run length encoding
ৰান টাইম,run time
ৰান টাইম ত্ৰুটি,run time error
নমুনা,Sample
নমুনা সংগ্ৰহ কৰা,Sampling
উপগ্ৰহ,Satellite
চেচুৰেটিং,Saturating
সঞ্চয় কৰা,Save
স্কেলেবিলিটি,Scalability
স্কেলাৰ,Scalar
স্কেনিং কৰা,Scanning
দৃশ্যপট,Scenario
সূচীকাৰক,Scheduler
স্ক্ৰীণ ইমেজ প্ৰজেক্টৰ,screen image projector
চিত্ৰনাট্য,Script
লিপিৰ ভাষা,scripting language
স্ক্ৰলিং কৰা,Scrolling
SDLC (সমকালীন তথ্য সংযোগ নিয়ন্ত্ৰণ),SDLC (sychronous data link control)
সন্ধান,Search
চাৰ্চ ইঞ্জিন,search engine
search tree,search tree
সন্ধান কৰি আছে,Searching
মাধ্যমিক,Secondary
খণ্ড,Sector
সুৰক্ষা নীতি,security policy
সময় বিচাৰিব,seek time
ছেগমেণ্ট,Segment
ছেগমেণ্টেচন,Segmentation
নিৰ্বাচন সজাই পৰাই তোলা,selection sort
self contained,self contained
অৰ্থবিজ্ঞান,Semantics
চেমাফোৰ,Semaphore
অৰ্ধপৰিবাহী,Semiconductor
চেমন্টিক ৱেব,semontic web
ক্ৰমিক অভিগম পদ্ধতি,sequential access method
ছিৰিয়েল,Serial
ছিৰিয়েলাইজাৰ,Serializer
চাৰ্ভাৰ,Server
চাৰ্ভাৰ ক্ৰেচ,server crash
চাৰ্ভাৰ অনুজ্ঞাপত্ৰ,server license
চাৰ্ভো বহুগুণক,servo multiplier
স্থাপন কৰা,Set
ছেট পইণ্ট,set point
স্থাপন কৰা,set up
ছাঁ পৰা ঠাই,Shade
ছাঁ দিয়া,Shading
ছাঁ,Shadow
ফাইলটো শ্বেয়াৰ কৰক,share file
অংশীদাৰী অভিগম,shared access
ভাগ কৰি দে,Sharing
খোলা,Shell
শিফ্ট চৰিত্ৰ,shift character
শ্বৰ্ট চাৰ্কিট,short circuit
চুটি নিৰ্দেশনা,short instruction
সহোদৰ,Sibling
পাৰ্শ্বক্ৰিয়া,side effect
sign bit,sign bit
সংকেত,Signal
সংকেত প্ৰক্ৰিয়াকৰণ,signal processing
সংকেত প্ৰদান কৰা,Signalling
সংকেত-শব্দ অনুপাত,signal-to-noise ratio
চহী,Signature
স্বাক্ষৰ পৰীক্ষণ,signature testing
উল্লেখযোগ্য অংক,significant digit
ছিলিকন চিপ,silicon chip
সৰল মেইল স্থানান্তৰ প্ৰটোকল (SMTP),Simple Mail Transfer Protocol (SMTP)
ছিমপ্লেক্স,Simplex
simplex ন&#39;ড,simplex node
চিমুলেচন,Simulation
চিমুলেটৰ,Simulator
একে লগে,Simultaneous
একেলগে প্ৰক্ৰিয়াকৰণ,simultaneous processing
চিংগলটন,Singleton
চাইট অনুজ্ঞাপত্ৰ,site licence
আকাৰ,Size
আকাৰ নিৰ্ধাৰণ,Sizing
স্কেচিং,Sketching
বাদ দিয়া,Skip
এৰি দিয়া হৈছে,Skipping
স্লেছ,Slash
স্লেভ কম্পিউটাৰ,slave computer
স্লাইডিং উইন্ডো প্ৰটোকল,sliding window protocol
পিছলা,Slip
ছাঁদ,Slot
সৰু কম্পিউটাৰ ব্যৱস্থাপ্ৰণালীৰ আন্তঃপৃষ্ঠ (SCSI),small computer system interface (SCSI)
স্মাৰ্ট কাৰ্ড,smart card
শামুক মেইল,snail mail
স্নেপশ্বট,Snapshot
চফ্ট কম্পিউটিং,soft computing
চফ্ট কপি,soft copy
কোমল ফন্ট,soft font
ছ’ফ্টৱেৰ,Software
চফট্ ৱেৰ ইঞ্জিনিয়াৰিং,software engineering
চফ্টৱেৰ অনুজ্ঞাপত্ৰ,software license
চফ্টৱেৰ পাইৰেচি,software piracy
বৰ্ণালী,Spectrum
সৰ্পিল,Spiral
স্প্ৰেড শ্বীট,spread sheet
মানদণ্ড,Standard
প্ৰামাণিক সাধাৰণীকৃত মাৰ্কআপ ভাষা (SGML),standard generalized markup language (SGML)
প্ৰামাণিককৰণ,Standardization
ষ্টেণ্ডবাই সময়,standby time
ষ্টাৰ লেন,star LAN
তৰা টপোলজি,star topology
ষ্টাৰ্ট বিট,start bit
অনাহাৰ,Starvation
ষ্টেটিক মেমৰি&#39;,static memory'
ষ্টেটাছ চেনেল,status channel
ষ্টেপৰ আকাৰ,step size
বন্ধ কৰক আৰু অপেক্ষা কৰক প্ৰট&#39;কল,stop and wait protocol
ষ্টপ ক&#39;ড,stop code
বন্ধ কি&#39;,stop key
সংৰক্ষণযোগ্যতা,Storability
সংৰক্ষিত প্ৰগ্ৰেম,stored program
ষ্ট্ৰিং ডাটা,string data
গঠনমূলক ক&#39;ডিং,structured coding
গঠনমূলক প্ৰশ্ন ভাষা (SQL),structured query language (SQL)
ষ্টাইল শ্বীট,style sheet
উপ-ডাইৰেকটৰি,Sub-directory
চাবনেট,Subnet
উপবৃক্ষ,Subtree
সাৰাংশ,Summarization
চুপাৰ কম্পিউটাৰ,super computer
চুপাৰ কম্পিউটিং,super computing
চুপাৰ কী,super key
চুপাৰ ইউজাৰ,super user
তত্বাৱধানত শিক্ষণ,supervised learning
সমৰ্থন চিপ,support chip
চাৰ্ফ,Surf
চাৰ্ফিং,Surfing
অদলবদল,Swap
শ্বেপ ইন,swap in
শ্বেপ আউট,swap out
শ্বেপিং,Swapping
চুইচ কৰা নেটৱাৰ্ক,switched network
চুইচিং কৰা,Switching
চুইচিং তত্ত্ব,switching theory
প্ৰতীকী প্ৰগ্ৰেমিং,symbolic programming
সমন্বয়,Synchronization
সমন্বয়ক,Synchronizer
সমকালীন,Synchronous
সমকালীন ডিজিটেল হাইৰাৰ্কি (SDH),synchronous digital hierarchy (SDH)
বাক্যবিন্যাস বিশ্লেষণ,syntax analysis
ব্যৱস্থা বিশ্লেষণ,system analysis
চিষ্টেম ইঞ্জিনিয়াৰিং,system engineering
চিস্টেম হেকাৰ,system hacker
চিস্টেম ইন্টিগ্ৰেটৰ,system integrator
চিস্টেম লগ,system log
চিস্টেম মাস্ক,system mask
চিস্টেম নে&#39;টৱৰ্ক স্থাপত্য (SNA),system network architecture (SNA)
চিস্টেম প্ৰগ্ৰেমাৰ,system programmer
ব্যৱস্থাপ্ৰণালী পুনৰাৰম্ভ কৰক,system restart
চিস্টেম বন্ধ কৰা,system shutdown
চিস্টেম পৰীক্ষণ,system testing
চিস্টেম সঁজুলি,system utility
পদ্ধতিগত ক&#39;ড,systematic code
tab কমাণ্ড,tab command
মেজ,Table
টেবুলখন ওপৰলৈ চাওক,table look up
টেবুলৰ স্থান,table space
টেবলেট,Tablet
টেবুলাৰ এৰে,tabular array
টেবুলেটিং ফাংচন,tabulating function
টেগ কৰা স্থাপত্য,tagged architecture
টেগ কৰা ছবি নথিপত্ৰ বিন্যাস (TIFF),tagged image file format (TIFF)
টাণ্ডাম ব্যৱস্থা,tandam system
টেপ ঘনত্ব,tape density
টেপ মাস্ক,tape mask
tar ফাইল,tar file
কাৰ্য,Task
টাস্ক বাৰ,task bar
কাৰ্য্য নিৰ্ধাৰক,task scheduler
TCP/IP (সংক্ৰমণ নিয়ন্ত্ৰণ প্ৰটোকল/ইণ্টাৰনেট প্ৰটোকল),TCP/IP (transmission control protocol/internet protocol)
টিয়াৰডাউন অপাৰেচন,teardown operation
টেলিকম,Telecom
দূৰসংযোগ,Telecommunication
টেলিকনফাৰেন্স,Teleconference
টেলিকনফাৰেন্সিং,Teleconferencing
টেলিগ্ৰাফী,Telegraphy
টেলিমেট্ৰি,Telemetry
টেলিফোন,Telephone
টেলিফোনি,Telephony
টেলিপ্ৰিণ্টাৰ,Teleprinter
টেলিপ্ৰচেছিং,Teleprocessing
টেলিভিছন,Television
টেলেক্স,Telex
টেলনেট,Telnet
তাপমান,Temperature
সাঁচ,Template
দহৰ পৰিপূৰক,ten's complement
টেৰা বাইট,tera byte
টেৰা ফ্লপ,tera flops
টাৰ্মিনেল কাৰ্চাৰ,terminal cursor
টাৰ্মিনেল ন&#39;ড,terminal node
টাৰ্মিনেল উইন্ডো,terminal window
টাৰ্মিনেচন,Termination
তৰ্নাৰী,Ternary
তৰ্নাৰী অপাৰেচন,ternary operation
পৰীক্ষা,Test
পৰীক্ষাৰ কভাৰেজ,test coverage
পৰীক্ষা চলোৱা,test run
পৰীক্ষা-তথ্য,Test-data
পাঠ্য,Text
লিখনী বাকচ,text box
লিখনী কাৰ্চাৰ,text cursor
টেক্সট সম্পাদক,text editor
লিখনী নথিপত্ৰ,text file
লিখনী ধৰণ,text mode
টেক্সট প্ৰচেছিং,text processing
টেক্সট টু স্পীচ (TTS),text to speech (TTS)
টেক্সচাৰ মেপিং,texture mapping
টি-ফ্লিপ-ফ্লপ,T-flip-flop
তাপীয় প্ৰিন্টাৰ,thermal printer
পাতল ফিল্মৰ স্মৃতি,thin film memory
পাতল ফিল্ম ট্ৰেঞ্জিষ্টৰ,thin film transistor
থ্ৰেচিং,Thrashing
সূতা,Thread
থ্ৰেডিং,Threading
ত্ৰিস্তৰীয় নেটৱৰ্ক,threetier network
থ্ৰুপুট,Throughput
সময়ৰ জটিলতা,time complexity
সময় বিভাজন মাল্টিপ্লেক্সিং (TDM),time division multiplexing (TDM)
সময়সীমা,time frame
সময়সীমা,time frame
টাইম মেচিন,time machine
টাইম আউট,time out
সময় কোৱাণ্টাইজেচন,time quantization
সময় শৃংখলা,time series
সময় ভাগ-বতৰা কৰা,time sharing
সময় ভাগ-বতৰা কৰা ব্যৱস্থা,time sharing system
সময় ডাকটিকট,time stamp
টাইমিং ডায়াগ্ৰাম,timing diagram
টিন্ট,Tint
টগল কৰক,Toggle
টগলিং গতি,toggling speed
টোকেন,Token
টোকেন বাছ,token bus
টোকেন বাছ,token bus
টোকেন বাছ নেটৱাৰ্ক,token bus network
টোকেন ৰিং,token ring
টোকেন টক,token talk
সঁজুলি,Tool
ওপৰলৈ তললৈ,top down
টপ ডাউন ডিজাইন,top down design
টপ ডাউন পাৰ্চিং,top down parsing
টপোলজি,Topology
টাচ পেড,touch pad
টাচ্ছ স্ক্ৰীন,touch screen
দাগ,Trace
ট্ৰেচিং,Tracing
ট্ৰেক,Track
ট্ৰেক ডিস্ক,track disk
ট্ৰেক টেপ,track tape
ট্ৰেকিং,Tracking
ট্ৰেইলাৰ,Trailer
ট্ৰেজেক্টৰী,Trajectory
লেনদেন,Transaction
লেনদেন ফাইল,transaction file
লেনদেনৰ লগ,transaction log
লিপিবদ্ধ কৰক,Transcribe
ট্ৰেন্সডুচাৰ,Transducer
স্থানান্তৰ হাৰ,transfer rate
স্থানান্তৰ সময়,transfer time
ৰূপান্তৰ,Transformation
ক্ষণস্থায়ী ভুল,transient error
ট্ৰেনজিট সময়,transit time
স্থানান্তৰ,Transition
ট্ৰেন্সিটিভ,Transitive
ট্ৰেন্সিটিভিটি,Transitivity
অনুবাদ,Translation
সংক্ৰমণ,Transmission
সংক্ৰমণ নিয়ন্ত্ৰণ প্ৰটোকল (TCP),transmission control protocol (TCP)
ট্ৰেন্সমিছন লাইন,transmission line
ট্ৰেন্সমিটাৰ,Transmitter
স্বচ্ছতা,Transparency
ট্ৰেন্সপণ্ডাৰ,Transponder
পৰিবহন,Transportation
ট্ৰেন্সপজিচন,Transposition
ট্ৰেন্সপিউটাৰ,Transputer
ট্ৰেন্সৰিচিভাৰ,Transreceiver
ট্ৰেপিং,Trapping
ট্ৰেভাৰ্ছ,Traverse
গছ (traversal),tree (traversal)
গছৰ নেটৱৰ্ক,tree network
ট্ৰিবিউটেৰী চাৰ্কিট,tributary circuit
ট্ৰাইভাল গ্ৰাফ,trival graph
trouble shoot,trouble shoot
ছেদ কৰক,Truncate
সত্য টেবুল,truth table
টিউনাৰ,Tuner
সুৰংগ নিৰ্মাণ,Tunnelling
টিউনিং,Tunning
টিউপল,Tuple
টাৰ্বো পাস্কেল,turbo pascal
টুৰিং মেচিন,turing machine
turn aroud সময়,turn aroud time
নথিপত্ৰ ঘূৰাই ঘূৰাই দিয়ক,turn around document
টাৰ্ণআউট ক্ৰম,turnaround sequence
টুইন কেবল,twin cable
টুইষ্টেড পেয়াৰ,twisted pair
টু পাৰ্ট এছেম্বলাৰ,two part assembler
দুটাৰ পৰিপূৰক,two's complement
প্ৰকাৰ,type
মুখ টাইপ কৰক,type face
টাইপ হেড,type head
টাইপ চকা,type wheel
টাইপিং কৰা,Typing
un interruptable শক্তি উৎস (UPS),un interruptable power source (UPS)
ইউনাৰী অপাৰেচন,unary operation
ইউনাৰী অপাৰেচন,unary operation
unary অপাৰেটৰ,unary operator
অনিশ্চয়তা,Uncertainity
নিঃচৰ্ত বিবৃতি,unconditional statement
অগণিত,Uncountable
উন্মোচন কৰক,Uncover
অনিৰ্ণয়যোগ্য,Undecidable
অসংজ্ঞায়িত,Undefined
অসংজ্ঞায়িত ৰেকৰ্ড,undefined record
আনডিলিট কৰক,Undelete
আণ্ডাৰস্কোৰ কৰক,Underscore
অনিৰ্দেশিত,Undirected
অনিৰ্দেশিত গ্ৰাফ,undirected graph
অদিশীয় সেৱাৰ সময়,undirectional service time
পূৰ্বৱৰ্তী অৱস্থালৈ ঘূৰাই আনিব,Undo
অফৰ্মেট কৰা ডিষ্ক,unformatted disk
ইউনিকাস্টিং,Unicasting
ইউনিকোড,Unicode
একনিৰ্দেশিত গছ,unidirected tree
একেধৰণৰ সম্পদ স্থানক (URL),uniform resource locator (URL)
ইউনিপ্ৰচেছিং,Uniprocessing
অনন্য,Unique
unishielded টুইষ্টেড পেয়াৰ (UTP),unishielded twisted pair (UTP)
একক,Unit
ইউনিটৰ ঠিকনা,unit address
একক ব্যৱধান,unit interval
ইউনিট পৰীক্ষণ,unit testing
একক ক&#39;ড,unitary code
এককীয়তা,Uniterm
ইউনিভাৰ্চেল এচিনক্ৰ&#39;নাছ ৰিচিভাৰ/ট্ৰেন্সমিটাৰ (UART),universal asynchronous receiver/transmitter (UART)
ইউনিভাৰ্চেল ফ্লিপ ফ্লপ,universal flip flop
ইউনিভাৰ্চেল ছেট,universal set
সাৰ্বজনীন চৰিত্ৰৰ গোট,universtal character set
ইউনিক্স,Unix
আনলক কৰক,Unlock
অসুৰক্ষিত ক্ষেত্ৰ,unprotected field
অসুৰক্ষিত ফাইল,unprotected file
