Assamese,Bengali
পোলনিয়াম,পোলোনিয়াম
বহুপৰমাণু,polyatomic
বহুস্ফটিকীয়,মাল্টিক্রিস্টালাইন
বহুৰূপী,বহুরূপী
বহুৰূপী,বহুরূপী
পুখুৰী,পুল
pushkarini ৰিয়েক্টৰ,পুষ্করিণী চুল্লি
ছিদ্ৰতা,ছিদ্র
বহনযোগ্য,সুবহ
"ইতিবাচক, ধন, ইতিবাচক, ইতিবাচক","ইতিবাচক, অর্থ, ইতিবাচক, ইতিবাচক"
পজিট্ৰন,পজিট্রন
পজিট্ৰনিয়াম,পজিট্রনিয়াম
"সম্ভাৱনা, সম্ভাৱনা","সম্ভাবনা, সম্ভাবনা"
স্তম্ভ,স্তম্ভ
"সম্ভাৱ্য (v.), পৰিস্থিতিগত, সম্ভৱ (v.)","সম্ভাব্য (v.), পরিস্থিতিগত, সম্ভাব্য (v.)"
সম্ভাৱ্য কুপে,সম্ভাব্য কুপ
"পটেনচিঅ&#39;মিটাৰ, পটেনচিঅ&#39;মিটাৰ","potentiometer, potentiometer"
পাউণ্ডল,পাউন্ডাল
"গুড়ি, গুড়ি","পাউডার, পাউডার"
গুড়ি পদ্ধতি,পাউডার পদ্ধতি
"শক্তি, শক্তি, ক্ষমতা, শক্তি","শক্তি, শক্তি, ক্ষমতা, ক্ষমতা"
ক্ষমতা নিয়ম,ক্ষমতার নিয়ম
"শক্তি কেন্দ্ৰ, শক্তি কেন্দ্ৰ","পাওয়ার প্লান্ট, পাওয়ার প্লান্ট"
শক্তি যোগান,পাওয়ার সাপ্লাই
"পৰীক্ষামূলক, পৰীক্ষামূলক, ব্যৱহাৰিক","পরীক্ষামূলক, পরীক্ষামূলক, ব্যবহারিক"
"আয়ান, precession","ayan, precession"
"সঠিক, সঠিক","সঠিক, নির্ভুল"
"নিখুঁততা, নিখুঁততা","নির্ভুলতা, নির্ভুলতা"
ভৱিষ্যদ্বাণী,ভবিষ্যদ্বাণী
নিৰ্বাচিত,নির্বাচনী
"পছন্দৰ, পছন্দৰ","পছন্দের, পছন্দের"
প্ৰাৰম্ভিক,প্রাথমিক
সংকোচন,সঙ্কোচন
"প্ৰাথমিক, প্ৰাথমিক, প্ৰথম, মূল, প্ৰধান, মূল","আদি, প্রাথমিক, প্রথম, প্রধান, প্রধান, মূল"
"ষ্টাৰ্টাৰ, প্ৰাইমাৰ","স্টার্টার, প্রাইমার"
"prime, আদিম","prime, primitive"
"অধ্যক্ষ, অধ্যক্ষ, অধ্যক্ষ","প্রধান, প্রধান, প্রধান"
নিয়মসমূহ,নিয়ম
প্ৰিজম,প্রিজম
"প্ৰিজমাটিক, প্ৰিজমাটিক","প্রিজম্যাটিক, প্রিজম্যাটিক"
সম্ভাৱনাবাদী,সম্ভাব্য
পৰীক্ষক,পরীক্ষক
"পদ্ধতি, পদ্ধতি","পদ্ধতি, পদ্ধতি"
"প্ৰক্ৰিয়া, পৰ্যায়","প্রক্রিয়া, পর্যায়"
"প্ৰক্ৰিয়াকৰণ, সম্পদ","প্রক্রিয়াকরণ, সম্পদ"
প্ৰচেছৰ,প্রসেসর
প্ৰডাক্ট প্ৰডাক্ট,পণ্য পণ্য
উৎপাদন,উৎপাদন
উৎপাদনশীলতা,প্রমোদ
"প্ৰগ্ৰেম, প্ৰগ্ৰেম, প্ৰগ্ৰেম","প্রোগ্রাম, প্রোগ্রাম, প্রোগ্রাম"
প্ৰগ্ৰেমাৰ,প্রোগ্রামার
"প্ৰগতিশীল, প্ৰগতিশীল","প্রগতিশীল, প্রগতিশীল"
নিষেধাজ্ঞা,নিষেধাজ্ঞা
"প্ৰজেক্টিভ, আউটপুট","প্রজেক্টিভ, আউটপুট"
প্ৰচাৰিত ইলেক্ট্ৰন,উন্নীত ইলেকট্রন
তৎক্ষণাত নিউট্ৰন,তাৎক্ষণিক নিউট্রন
বাহু,বাহু
"সংক্ৰমণ, পৰিবৰ্ধন, প্ৰসাৰণ","সংক্রমণ, পরিবর্ধন, প্রচার"
প্ৰপেলেন্ট,চালক
ধৰ্ম,বৈশিষ্ট্য
"সঠিক মান, eigen মান","সঠিক মান, আইজেন মান"
"অনুপাত, অনুপাত, বিভাজন","অনুপাত, অনুপাত, বিভাজন"
প্ৰপালচন,চালনা
প্ৰ&#39;টন,প্রোটন
সান্নিধ্য,নৈকট্য
"1ছ্যুডোভেক্টৰ, ছ্যুডোভেক্টৰ","1pseudovector, pseudovector"
"আঁকিব, টানিব, টানিব, ছাপ, দলং","আঁকা, টান, টান, ছাপ, সেতু"
"পুলি, ঘিৰ্ণী, কাপ্পী","পুলি, ঝিরনি, কাপ্পি"
"ইমেজ এক্সটেনচন, চিনক্ৰ&#39;নাইজেচন লছ, ৩ ট্ৰেকচন","ইমেজ এক্সটেনশন, সিঙ্ক্রোনাইজেশন ক্ষতি, 3 ট্র্যাকশন"
নাড়ী,স্পন্দন
flutter,ফ্লাটার
"নাড়ী, নাড়ী","ডাল, ডাল"
পালছাৰ,পালসার
পাম্প,পাম্প
পাম্পিং,পাম্পিং
punching,ঘুষি
"তৰা, ছাত্ৰ, কানিনিকা","তারকা, ছাত্র, কণিকা"
বিশুদ্ধ,বিশুদ্ধ
শুদ্ধতা,সঠিকতা
"নীল লোহিত, বেঙুনীয়া, বেঙুনীয়া","নীল লোহিত, বেগুনি, বেগুনি"
বুটাম টিপক বুটাম টিপক,পুশ বোতাম পুশ বোতাম
নিষ্কাশন,নিষ্কাশন
"পিৰানোমিটাৰ, সৌৰ থাৰ্মোমিটাৰ","পাইরানোমিটার, সৌর থার্মোমিটার"
তাপবিদ্যুৎ,তাপবিদ্যুৎ
হাইগ্ৰ&#39;মিটাৰ,হাইগ্রোমিটার
চাইট&#39;মেট্ৰি,সাইটোমেট্রি
"Q-আখৰ, Q-সহগ","Q- অক্ষর, Q- সহগ"
"চতুৰ্থাংশ, বৃত্ত ভৰি","চতুর্ভুজ, বৃত্ত পা"
"কোৱাড্ৰেণ্ট ইলেক্ট্ৰ’মিটাৰ, কোৱাড্ৰেণ্ট ইলেক্ট্ৰ’মিটাৰ","চতুর্ভুজ ইলেক্ট্রোমিটার, চতুর্ভুজ ইলেক্ট্রোমিটার"
দ্বিঘাত,চতুর্মুখী
চতুৰ্ভুজ,চতুর্ভুজ
গুণমান,গুণমান
কোৱাণ্টাম,কোয়ান্টাম
কোৱাণ্টাম,কোয়ান্টাম
"কোৱাণ্টাইজেচন, কোৱাণ্টাম, কোৱাণ্টাইজেচন, কোৱাণ্টাইজেচন","কোয়ান্টাইজেশন, কোয়ান্টাম, কোয়ান্টাইজেশন, কোয়ান্টাইজেশন"
পৰিমাণীকৰণ কৰা,পরিমাপ করা
"পৰিমাণগত, পৰিমাণগত","পরিমাণগত, পরিমাণগত"
"পৰিমাণ, পৰিমাণ, পৰিমাণ","পরিমাণ, পরিমাণ, পরিমাণ"
কোৱাণ্টাম,কোয়ান্টাম
"চতুৰ্থাংশ, চতুৰ্থাংশ, চতুৰ্থাংশ","কোয়ার্টার, কোয়ার্টার, কোয়ার্টার"
"ৰাইষ্টোন, কোৱাৰ্টছ","rhinestones, কোয়ার্টজ"
সাধাৰণতে অৱস্থা,সাধারণত অবস্থা
উত্তৰাধিকাৰ,উত্তরাধিকার
ইলাষ্টিক বল,ইলাস্টিক বল
ইলাষ্টিক তৰংগ,ইলাস্টিক তরঙ্গ
স্থায়ী বৰ্তনী,স্থায়ী সার্কিট
ষ্টেটিক ইমেজ,স্ট্যাটিক ইমেজ
নিৰ্দিষ্ট চক্ৰ,স্থির চক্র
স্থায়ী অৱস্থা,স্থায়ী অবস্থা
to quench,নিভিয়ে ফেলা
শান্তকাৰী,উপশমকারী
"quench, কুৱেঞ্চ","quench, quench"
নিস্তব্ধ দিন,শান্ত দিন
d-মান,d-মান
"ৰেডিঅ&#39; (সম্পা.), ৰেডিঅ&#39; (v.), তেজস্ক্ৰীয়, বিপৰ্যয়জনক, বিকিৰণ","রেডিও (সম্পাদনা), রেডিও (ভি.), তেজস্ক্রিয়, বিপর্যয়কর, বিকিরণ"
বিকিৰণ সক্ৰিয়কৰণ বিশ্লেষণ,বিকিরণ সক্রিয়করণ বিশ্লেষণ
"fissile, তেজস্ক্ৰীয়","বিচ্ছিন্ন, তেজস্ক্রিয়"
তেজস্ক্ৰীয় অনুজ্ঞাপত্ৰদাতা,তেজস্ক্রিয় লাইসেন্সকারী
"পচন, তেজস্ক্ৰীয়তা, তেজস্ক্ৰীয়তা","পচন, তেজস্ক্রিয়তা, তেজস্ক্রিয়তা"
"ৰেডিঅ’গ্ৰাম, ৰেডিঅ’ তাঁৰ, ৰেডিয়ামৰ ছবি","রেডিওগ্রাম, রেডিও তার, রেডিয়াম ছবি"
"ৰেডিঅ&#39;গ্ৰাফ, বিকিৰণৰ ছবি","রেডিওগ্রাফ, বিকিরণ ছবি"
তেজস্ক্রিয় আয়’ডিন,তেজস্ক্রিয় আয়োডিন
"ৰেডিঅ’আইছ’ট’প, ৰেডিয়’আইছ’ট’প","রেডিওআইসোটোপ, বিকিরণ আইসোটোপ"
"এক্স-ৰে থেৰাপী, ৰেডিয়চন থেৰাপী","এক্স-রে থেরাপি, রেডিয়েশন থেরাপি"
ৰেডিয়চন থেৰাপিষ্ট,বিকিরণ থেরাপিস্ট
"ৰেডিঅ&#39;মিটাৰ, ৰেডিঅ&#39;মিটাৰ","রেডিওমিটার, রেডিওমিটার"
ৰেডিঅ&#39;মেট্ৰি,রেডিওমেট্রি
তেজস্ক্রিয়-থেলিয়াম,তেজস্ক্রিয়-থ্যালিয়াম
ৰেডিয়চন থেৰাপী,বিকিরণ থেরাপির
ৰেডিয়াম,রেডিয়াম
ৰেডিয়াম থেৰাপী,রেডিয়াম থেরাপি
ব্যাসাৰ্ধ,ব্যাসার্ধ
ইন্দ্ৰ ধনুষ,ইন্দ্র ধানুশ
ৰমন ইফেক্ট,রমন প্রভাব
ramsden বৃত্ত,রামসডেন সার্কেল
"random, অনিয়মিত","এলোমেলো, অনিয়মিত"
ৰেণ্ডমাইজেচন,এলোমেলোকরণ
যাদৃচ্ছিকতা,এলোমেলোতা
দোলক,অসিলেটর
শ্ৰৱণ ক্ষমতাৰ পৰিসৰ,শ্রবণযোগ্যতার পরিসীমা
দ্ৰুত নাড়ী,দ্রুত পালস
"বিৰল, বিৰল","বিরল, বিরল"
বিৰলতা,বিরলতা
to rarefy কৰা,বিরল করা
অনুমোদিত ভল্টেজ,অনুমোদিত ভোল্টেজ
"ৰেটিং, ৰেটিং","রেটিং, রেটিং"
অনুপাত,অনুপাত
যুক্তিকৰ,যুক্তিসঙ্গত
"অপ্ৰক্ৰিয়াকৃত ডেটাম, গ্ৰহণ কৰা ডেটামৰ দৰে","আনপ্রসেসড ডেটাম, প্রাপ্ত ডেটাম হিসাবে"
"ৰশ্মি, কিৰণ, অৰ্ধেখা, আৰ","রশ্মি, কিরণ, অর্ধরেখা, আর"
ৰেলি বিক্ষিপ্ততা,Raleigh বিক্ষিপ্ত
ৰিবাউণ্ড,রিবাউন্ড
মতামত,প্রতিক্রিয়া
ৰিএক্টিভ কাপলিং,প্রতিক্রিয়াশীল যুগল
পুনৰ সক্ৰিয়কৰণ,পুনরায় সক্রিয়করণ
অপ্ৰাসংগিকতা,অপ্রাসঙ্গিকতা
ৰিয়েক্টৰ,চুল্লি
ৰিয়েক্টৰ গুপ্তি,চুল্লি গুপ্তি
asaji অস্ত্ৰ,আসাজি অস্ত্র
"পঢ়া, পঢ়া","পড়া, পড়া"
পুনৰ সামঞ্জস্য কৰা,পুনরায় সমন্বয়
বাস্তৱ,রিয়াল
"to rebound (n.), প্ৰতিফলিত কৰা (ver.)","প্রতিবিম্বিত করা (n.), প্রতিফলিত করা (ver.)"
পুনৰুত্পাদন তাপ,পুনর্জন্ম তাপ
পুনৰ মানাংকন,পুনরায় ক্রমাঙ্কন
"গ্ৰাহক, গ্ৰাহক","গ্রহণকারী, গ্রহণকারী"
"ৰিভাৰ্ছ, ৰিভাৰ্ছ, বেক এৰে","বিপরীত, বিপরীত, পিছনে অ্যারে"
"বিপৰীত, পাৰস্পৰিক, পাৰস্পৰিক","বিপরীত, পারস্পরিক, পারস্পরিক"
"পাৰস্পৰিকতা, পাৰস্পৰিকতা","reciprocity, reciprocity"
"প্ৰতিফলিত (V.), প্ৰতিফলিত (V.)","প্রতিফলিত (V.), প্রতিফলিত (V.)"
"পুনঃসংমিশ্ৰণ, পুনৰ ব্যৱহাৰ","recombination, reuse"
নিৰীক্ষণ কৰা,পর্যবেক্ষণ
"ৰেকৰ্ড কৰা, ৰেকৰ্ড কৰা (n.), ৰেকৰ্ড কৰা, চিহ্নিত কৰা (v.)","রেকর্ড, রেকর্ড (n.), রেকর্ড করা, চিহ্নিত করা (v.)"
ৰেকৰ্ড কৰা হৈছে,নথিভুক্ত
আৰ্কাইভিষ্ট,আর্কাইভিস্ট
ৰেকৰ্ডিং,রেকর্ডিং
"প্ৰাপ্তি, প্ৰাপ্তি, প্ৰাপ্তি","অর্জন, অর্জন, অর্জন"
সোঁকোণৰ স্থানাংক স্থানাংক,সমকোণ স্থানাঙ্ক স্থানাঙ্ক
"শোধন, সংশোধন","পরিশোধন, সংশোধন"
"পৰিশোধিত, পৰিশোধিত","পরিমার্জিত, পরিমার্জিত"
ৰেক্টিফায়াৰ,সংশোধনকারী
ৰেক্টিফায়াৰ ভালভ,সংশোধনকারী ভালভ
"সৰলৰেখা, সৰলৰেখা, সৰলৰেখা","সরলরেখা, সরলরেখা, সরলরেখা"
পুনৰাবৃত্তিমূলক পৰিঘটনা,পুনরাবৃত্ত ঘটনা
তেজৰ দানৱ ৰঙা দানৱ,রক্ত রাক্ষস লাল রাক্ষস
তেজৰ স্থানান্তৰ,রক্ত স্থানচ্যুতি
"হ্ৰাস কৰা, সমান কৰা, সজীৱ কৰা","হ্রাস করা, সমান করা, সজীব করা"
(এটা ধুমকেতুৰ),(ধূমকেতুর)
পৰিশোধিত তথ্য,পরিমার্জিত তথ্য
"অনুৰূপ, ক্ষুদ্ৰ, বাধ্যতামূলক","analogous, miniaturized, obligate"
পৰিৱৰ্তন সহগ,সহগ পরিবর্তন
ৰিড-পাইপ,বেণুবাঁশ
পুনৰ প্ৰৱেশ,পুনরায় প্রবেশ
"নিৰ্দেশনা, উল্লেখ","নির্দেশাবলী, রেফারেন্স"
প্ৰতিফলনশীলতা,প্রতিফলন
"প্ৰতিফলিত, প্ৰতিফলিত, প্ৰতিফলিত","প্রতিফলিত, প্রতিফলিত, প্রতিফলিত"
প্ৰতিফলিত হয়,প্রতিফলিত
প্ৰতিফলিত,প্রতিফলিত
প্ৰতিফলন,প্রতিফলন
ৰিফ্লেক্টিভ লছ,প্রতিফলিত ক্ষতি
প্ৰতিফলনশীলতা,প্রতিফলন
ৰিফ্লেক্টৰ,প্রতিফলক
ৰিফ্লেক্স মেকানিজম,রিফ্লেক্স মেকানিজম
বিবৰ্তিত,প্রতিসৃত
বিবৰ্তন,প্রতিসরণ
বিবৰ্তন সূচকাংক,প্রতিসরাঙ্ক
refractoriness,অবাধ্যতা
বিবৰ্তন সূচকাংক,প্রতিসরাঙ্ক
"ফ্ৰীজ, ফ্ৰীজ","রেফ্রিজারেটর, রেফ্রিজারেটর"
পুনৰাবৃত্তি,reenactment
"পুনৰুত্পাদন, বহনক্ষম পুনৰ সংযোগ, পুনৰুত্পাদন","পুনর্জন্ম, টেকসই পুনর্মিলন, পুনর্জন্ম"
"পুনৰুত্পাদনশীল, পুনৰুত্পাদনশীল, পুনৰুত্পাদনশীল","regenerative, regenerative, regenerative"
"পঞ্জীয়ন, পঞ্জীয়ন","নিবন্ধন, নিবন্ধন"
"বিক্ৰীৰ গতি, পিছুৱাই যোৱা, ৰিগ্ৰেছন, ৰিভাৰ্ছল","বিক্রয় গতি, পশ্চাদমুখী আন্দোলন, রিগ্রেশন, বিপরীতমুখী"
"even, নিয়মীয়া, প্ৰতিসম","এমনকি, নিয়মিত, প্রতিসম"
সমৰূপী কঠিন,আইসোফর্ম কঠিন
নিয়ন্ত্ৰণ,প্রবিধান
সম্পৰ্ক,সম্পর্ক
"আপেক্ষিক, আপেক্ষিক","আত্মীয়, আত্মীয়"
সম্পৰ্কীয়,আপেক্ষিক
তুলনামূলকভাৱে নিশ্চিত,তুলনামূলকভাবে নিশ্চিত
"আপেক্ষিকতা, আপেক্ষিকতা, আপেক্ষিকতা","আপেক্ষিকতা, আপেক্ষিকতা, আপেক্ষিকতা"
জিৰণি লোৱা,বিশ্রাম
"ৰিলে, ট্ৰেন্সমিছন","রিলে, ট্রান্সমিশন"
পাপমোচন,মুক্তি
নিৰ্ভৰযোগ্যতা,নির্ভরযোগ্যতা
অৱশিষ্ট,অবশিষ্ট
ৰিম&#39;ট কন্ট্ৰ&#39;ল,দূরবর্তী নিয়ন্ত্রণ
renormalized,পুনর্নবীকরণ
"পুনৰ-অৰিয়েণ্টেচন, পুনৰ-বিন্যাস","পুনরায় অভিযোজন, পুনরায় কনফিগারেশন"
পুনৰাবৃত্তিযোগ্যতা,পুনরাবৃত্তিযোগ্যতা
"পুনৰাবৃত্তিকাৰী, পুনৰাবৃত্তিকাৰী","পুনরাবৃত্তিকারী, পুনরাবৃত্তিকারী"
"to repel, বিকৃত কৰা","to repel, to be repelled"
repulsive,বিকর্ষণকারী
পুনৰাবৃত্তি,পুনরাবৃত্তি
প্ৰতিনিধিত্ব কৰা,প্রতিনিধিত্ব
"প্ৰতিনিধি, প্ৰতিনিধি","প্রতিনিধি, প্রতিনিধি"
"পুনৰুদ্ধাৰযোগ্য, পুনৰুত্পাদনযোগ্য","পুনরুদ্ধারযোগ্য, পুনরুত্পাদনযোগ্য"
"প্ৰজনন, প্ৰজনন, প্ৰজনন","প্রজনন, প্রজনন, প্রজনন"
repel কৰা,বিকর্ষণ
repulsion,বিকর্ষণ
repulsive,বিকর্ষণকারী
গৱেষণা,গবেষণা
"cistern, জলাশয়, জলাশয়, জলাশয়, cistern","কুন্ড, জলাধার, জলাধার, জলাধার, কুন্ড"
পুনৰ নিয়োগ কৰা,পুনঃনিয়োগ
"অৱশিষ্ট, অৱশিষ্ট","residual, residual"
"ৰেজিষ্টেন্স, ৰেজিষ্টেন্স","resistance, resistance"
ৰেজিষ্টিভিটি,প্রতিরোধ ক্ষমতা
ৰেজিষ্টৰ,প্রতিরোধক
"দ্ৰৱণ, দ্ৰৱণ, পাৰ্থক্য","বিচ্ছিন্নতা, দ্রবীভূতকরণ, পার্থক্য"
ভুল উপস্থাপন,ভুল উপস্থাপনা
"বিভাজিত কৰা, বিভাজিত কৰা, বিভাজিত কৰা","ব্যবচ্ছেদ করা, বিচ্ছেদ করা, ব্যবচ্ছেদ করা"
স্প্লিটাৰ,স্প্লিটার
অনুনাদ,অনুরণন
অনুনাদী প্ৰভাৱ,অনুরণিত প্রভাব
অনুনাদী,অনুরণিত
"অনুনাদ, অনুনাদ","অনুরণন, অনুরণন"
অনুনাদী,অনুরণিত
"উত্তৰ, সঁহাৰি, প্ৰতিবেদন","উত্তর, প্রতিক্রিয়া, রিপোর্ট"
বিৰতি,বিরতি
আকৌ আৰম্ভ কৰক,আবার শুরু
অৱশিষ্ট ৰশ্মি,অবশিষ্ট মরীচি
"ফলাফল, ফলাফল, ফলাফল","ফলাফল, ফলাফল, ফলাফল"
ফলাফলৰ ফলাফল,ফলপ্রসূ ফলাফল
retarded,প্রতিবন্ধী
পাতলকাৰী,diluent
ৰেটিকুল,জালিকা
"ৰেটিনা, ৰেটিনা","রেটিনা, রেটিনা"
পিছফালে ৰকেট,পিছনের রকেট
"অনুনাদ, ৰিগ্ৰেছন, ৰিবাউণ্ড","রেজোন্যান্স, রিগ্রেশন, রিবাউন্ড"
অনুসৰণ কৰা,অনুসরণ
ওলোটা কৰা,বিপরীত
"ওলোটা, ওলোটা, ওলোটা, ওলোটা","বিপরীত, বিপরীত, বিপরীত, বিপরীত"
পিছপৰা পক্ষপাতিত্ব,পশ্চাদমুখী পক্ষপাত
উলটিব পৰা ক্ষমতা,প্রত্যাবর্তনশীলতা
উলটিব পৰা,বিপরীত
ঘূৰ্ণন,ঘূর্ণন
ঘূৰ্ণনশীল,ঘোরানো
ৰেইনল্ডছ নম্বৰ,রেনল্ডস নম্বর
ষ্ট্ৰিম কন্ট্ৰ&#39;লাৰ,স্ট্রিম কন্ট্রোলার
অদ্ভুত দৈৰ্ঘ্য,বিজোড় দৈর্ঘ্য
"ত্ৰিকোণীয় স্ফটিক, সমান্তৰাল ষড়ভুজ স্ফটিক","ত্রিভুজাকার স্ফটিক, সমান্তরাল ষড়ভুজাকার স্ফটিক"
"ৰম্ব’ইড প্ৰিজম, চতুৰ্ভুজ প্ৰিজম","রম্বয়েড প্রিজম, চতুর্ভুজ প্রিজম"
ৰাজমিস্ত্ৰী হৈ থাকক,রাজমিস্ত্রি থাকুন
"ছন্দ, কেডেন্স, ছন্দ","তাল, তাল, ছন্দ"
ঘড়ীৰ কাঁটাৰ দিশত,ঘড়ির কাঁটার দিকে
উলম্ব প্ৰিজম,উল্লম্ব প্রিজম
সোঁহাতৰ নিয়ম,ডান হাতের নিয়ম
সোঁফালৰ স্ক্ৰু,ডান দিকের স্ক্রু
সমতুল্য প্ৰিজম,সমতুল্য প্রিজম
শক্তিশালী,শক্তিশালী
অধ্যৱসায়,অধ্যবসায়
"সঠিক প্ৰমাণ, সঠিক প্ৰমাণ","সঠিক প্রমাণ, সঠিক প্রমাণ"
"শব্দ, বাদ্যযন্ত্ৰ","শব্দ, যন্ত্র"
উৰ্মিকা,উর্মিকা
উত্থানৰ দিন,শুভদিন
ৰবো,রোবো
ৰকেটৰ ক্ৰিয়া,রকেট কর্ম
ৰকেট,রকেট
ৰকেট বিজ্ঞান,রকেট বিজ্ঞান
"শিল, গতি, দোলনা","শিলা, আন্দোলন, দোলনা"
ৰয়েন্টজেন,roentgen
"ৰয়েণ্টজেন-ৰে, এক্স-ৰে","রোন্টজেন-রে, এক্স-রে"
"ৰোলিং, ৰোলিং, (সম্পা.), ৰাউণ্ডিং, ৰোলিং (সম্পা.)","ঘূর্ণায়মান, রোল, (সম্পাদনা), বৃত্তাকার, ঘূর্ণায়মান (সম্পাদনা)"
"বেলনি, লটনি, লটনিক (ভ.), ভেলান, লোটান (সম্পা.)","বেলনি, লোটনি, লোটনিক (v.), Velan, Lotan (ed.)"
ঘূৰ্ণনীয়,ঘূর্ণায়মান
"to spin, to spin (v.), বৃত্তাকাৰ, চকাযুক্ত (v.)","ঘোরানো, ঘোরানো (v.), বৃত্তাকার, চাকাযুক্ত (v.)"
ঘূৰ্ণনীয়,ঘূর্ণায়মান
"ঘূৰণ, ঘূৰণ","ঘূর্ণন, ঘূর্ণন"
"ঘূৰ্ণনশীল, ঘূৰ্ণনশীল, ঘূৰ্ণনশীল","ঘূর্ণনশীল, ঘূর্ণনশীল, ঘূর্ণনশীল"
"ঘূৰ্ণনশীল, ঘূৰ্ণনকাৰী","ঘূর্ণায়মান, আবর্তনকারী"
"ঘূৰ্ণনশীল, ঘূৰ্ণনশীল","ঘূর্ণায়মান, ঘূর্ণায়মান"
"ৰোটাৰ, ৰোটাৰ","রটার, রটার"
"ৰুক্ষ, ৰুক্ষ","রুক্ষ, রুক্ষ"
"বন্ধ, বন্ধ","বন্ধ, বন্ধ"
ট্ৰেনজিট সময়,ট্রানজিট সময়
পথ,পথ
"ৰুটিন, ৰুটিন","রুটিন, রুটিন"
"পদ্মৰাগ, ৰুবি, ৰঙা, য়াকুট","পদ্মরাগ, রুবি, লাল, ইয়াকুত"
"ৰুবি লেজাৰ, ৰুবি লেজাৰ","রুবি লেজার, রুবি লেজার"
"rudder, নিয়ন্ত্ৰণ","rudder, control"
নিয়মসমূহ,নিয়ম
আণ্ডাৰলাইন কৰা গ্ৰেটিং,আন্ডারলাইন করা ঝাঁঝরি
"গ্ৰাফ, ৰেখা","গ্রাফ, লাইন"
"ৰান, পৰম্পৰা","রান, ঐতিহ্য"
দৌৰবিদ,রানার
"চুক্তি, চুক্তি, বিস্ফোৰণ","চুক্তি, চুক্তি, বিস্ফোরণ"
ৰাদাৰফোৰ্ড বিক্ষিপ্ততা,রাদারফোর্ড বিক্ষিপ্ত
ৰাদাৰফোৰ্ড,রাদারফোর্ড
rydberg,রাইডবার্গ
নিৰাপদ বোজা,নিরাপদ লোড
"নিৰাপদ, সুৰক্ষিত","নিরাপদ, নিরাপদ"
"ছেফটি ফিউজ, বিকফোৰ্ড ফিউজ","নিরাপত্তা ফিউজ, Bickford ফিউজ"
সুৰক্ষা ভালভ,নিরাপত্তা ভালভ
"নমুনা, নমুনা","নমুনা, নমুনা"
"নমুনা (v.), নমুনা সংগ্ৰহ (n.)","নমুনা (v.), নমুনা (n.)"
চেণ্ডউইচ,স্যান্ডউইচ
"উপগ্ৰহ, সহযোগী, ট্ৰেইলিং","স্যাটেলাইট, সাবসিডিয়ারি, ট্রেলিং"
উপনৈৰ ৰেখা,উপনদী লাইন
সন্তুষ্ট কৰা,সন্তুষ্ট করার জন্য
শনিৰ আঙঠি,শনি রিং
savart,savart
স্কেলাৰ,স্কেলার
ষ্টেপ মাল্টিপ্লাইয়াৰ,ধাপ গুণক
"বিক্ষিপ্ত, বিক্ষিপ্ত","বিক্ষিপ্ত, বিক্ষিপ্ত"
বিক্ষিপ্তকৰণ প্ৰক্ৰিয়া,বিচ্ছুরণ প্রক্রিয়া
দৃষ্টি,দৃষ্টিশক্তি
বৃদ্ধি পায়,প্রসারিত করা
"scratch (ধ্বনি), scratch","scratch (শব্দ), আঁচড়"
"ছালনী, চালনী (ed.), ড্ৰাইভ","seve, seve (ed.), drive"
sku দৃষ্টি,sku দৃষ্টি
"বন্ধ কৰা, ছীল কৰা, ছীল কৰা (ver.)","বন্ধ করা, সীলমোহর করা, সীলমোহর করা (ver.)"
"ঋতুভিত্তিক তাৰতম্য, ঋতুভিত্তিক উঠা-নমা","ঋতু পরিবর্তন, ঋতু ওঠানামা"
secant নিয়ম,সেক্যান্ট নিয়ম
"দ্বিতীয় (সম্পা.), দ্বিতীয় (প.)","দ্বিতীয় (সম্পাদনা), দ্বিতীয় (ভি.)"
"মাধ্যমিক, মাধ্যমিক","মাধ্যমিক, মাধ্যমিক"
"১ধাৰা, ধাৰা, ধাৰা, ধাৰা, ধাৰা","1 বিভাগ, বিভাগ, বিভাগ, বিভাগ, বিভাগ"
"খণ্ড, খণ্ড, খণ্ড","সেক্টর, সেক্টর, সেক্টর"
দীৰ্ঘস্থায়ী,দীর্ঘ মেয়াদী
বীজ সিঁচা,বীজ বপন
ভূমিকম্পবিজ্ঞান,সিসমোলজি
ভূমিকম্পবিজ্ঞান,সিসমোলজি
ভূমিকম্পবিজ্ঞান,সিসমোলজি
নিৰ্বাচনশীলতা,নির্বাচন
"self, self","স্ব, স্ব"
অন্তৰ্নিহিত শক্তি,অন্তর্নিহিত শক্তি
স্বতঃস্ফূৰ্ত দোলন,স্বতঃস্ফূর্ত দোলন
অৰ্ধপৰিবাহী,অর্ধপরিবাহী
অৰ্ধ অভিজ্ঞতাভিত্তিক,আধা অভিজ্ঞতামূলক
অৰ্ধ-অসীম,আধা অসীম
অৰ্ধ-লগ গ্ৰাফ শ্বীট,আধা-লগ গ্রাফ শীট
গোলাকাৰ প্লাছ এংগেল,গোলাকার প্লাস কোণ
জ্ঞান,ইন্দ্রিয়
সংবেদনশীল,সংবেদনশীল
"সংবেদনশীল, সংবেদনশীল, সংবেদনশীল, সংবেদনশীল","সংবেদনশীল, সংবেদনশীল, সংবেদনশীল, সংবেদনশীল"
