Marathi,Odiya
विश्वसनीयता,ନିର୍ଭରଯୋଗ୍ୟତା
विश्वसनीय,ନିର୍ଭରଯୋଗ୍ୟ
दूरस्थ,ସୁଦୂର
रिमोट कंट्रोल,ସୁଦୂର ନିୟନ୍ତ୍ରଣ
रिमोट कंट्रोल आणि नेव्हिगेशन सिस्टम,ରିମୋଟ୍ କଣ୍ଟ୍ରୋଲ୍ ଏବଂ ନାଭିଗେସନ୍ ସିଷ୍ଟମ |
रिमोट कंट्रोल युनिट,ରିମୋଟ୍ କଣ୍ଟ୍ରୋଲ୍ ୟୁନିଟ୍ |
रिमोट सिस्टम,ସୁଦୂର ତନ୍ତ୍ରଗୁଡ଼ିକ
दूरस्थपणे नियंत्रित उपकरणे,ଦୂରରୁ ନିୟନ୍ତ୍ରିତ ଉପକରଣ |
कॉइलची पुनरावृत्ती करा,ପୁନରାବୃତ୍ତି କର
रीपिटर,ରିମୁଟର୍
बदली,ସ୍ଥାନାନ୍ତର
पुन्हा भरती,ପୁର୍ଣ୍ଣିକର
पुनरुत्पादित,ପ୍ରଜନନ
पुनरुत्पादन,ପ୍ରଜନନ
पुन्हा रेकॉर्डिंग,ପୁନ-ରେକର୍ଡିଂ |
संशोधन आणि विकास,ଅନୁସନ୍ଧାନ ଏବଂ ବିକାଶ
रीसेट,ପୁନ et ସେଟ୍ କରନ୍ତୁ |
अवशिष्ट रीशफलिंग,ଅବଶିଷ୍ଟ ରେଶଫଲିଂ |
अवशेष,ଅବଶିଷ୍ଟାଂଶ
प्रतिकार,ପ୍ରତିରୋଧ
प्रतिकार भार,ପ୍ରତିରୋଧ ଭାର
प्रतिरोधक,ପ୍ରତିରୋଧକ
ठराव,ସମାଧାନ
अनुनाद,ପର୍ସନ୍
अनुनाद वारंवारता,ପର୍ସନ୍ ଫ୍ରିକ୍ୱେନ୍ସି |
अनुनाद,ପରିତ୍ୟନ୍ତ
रेझोनंट लाइन,ପର୍ସନ୍ ରେଖା |
अनुनाद,ପୁନ on ନିର୍ମାଣକାରୀ |
संसाधन,ଉତ୍ସ
संसाधन सामायिकरण,ଉତ୍ସ ଅଂଶୀଦାର
प्रतिसाद कालावधी,ପ୍ରତିକ୍ରିୟାଶୀଳ ଅବଧି |
प्रतिसाद,ପ୍ରତିକ୍ରିୟା
जीर्णोद्धार,ପୁନରୁଦ୍ଧାର
परिणामी,ଫଳାଫଳ
धारणा,ଅବଧାରଣ
Retransmission,ପୁନ on ସଂସ୍କୃତି
पुनर्प्राप्ती,ପୁନରୁଦ୍ଧାର
पुनर्प्राप्ती इंजिन,ରେଡ୍ରିଭାଲ୍ ଇଞ୍ଜିନ୍ |
पुन्हा प्रयत्न करा,ପୁନ ry ଚେଷ୍ଟା କର
परत,ଫେରନ୍ତୁ
परत मार्ग,ଫେରସ୍ତ ପଥ
पुनर्विचार,Reverberation
पुनर्विचार वेळ,Reverberation ସମୟ
रिव्हर्स बायस्ड डायोड,ଓଲଟା ପକ୍ଷପାତ ଡାୟୋଡ୍ |
उलट करंट,ଓଲଟା କରେଣ୍ଟ୍ |
रिव्हॉल्व्हिंग,ଘୂର୍ଣ୍ଣନ
रिवाइंड,ରିଭାଇଣ୍ଡ୍
रीवायरेबल फ्यूज,ଆରୋହୀ ଫ୍ୟୁଜ୍ |
रीवायरिंग,ଆରୋଗ୍ୟ କରିବା
पुन्हा लिहिण्यायोग्य,ପୁନ rew ଲିଖନଯୋଗ୍ୟ
आरएफ ड्राइव्ह,Rf ଡ୍ରାଇଭ୍ |
आरएफ फीडर,Rf ଫିଡର୍ |
आरएफ धोके,Rf ବିପଦ
आरएफ संरक्षण प्रमाण,Rf ସୁରକ୍ଷା ଅନୁପାତ
Rheostat,R ଥିଷ୍ଟାଟ |
रिबन,ରିବନ୍
Rivet,ରିଭେଟ୍ |
Riveteted संयुक्त,ରିଭେଟ୍ ଗଣ୍ଠି |
Rivetting,ବିଲିଂ କରିବା |
आरएन चॅनेल,Rn ଚ୍ୟାନେଲ |
रोबोट,ରୋବଟ୍ |
रोबोटिक्स,ରୋବୋଟିକ୍ସ |
रोल इन,ଗଡ଼
बाहेर पडा,ଗଡ଼
मूळ,ମୂଳ
रोटरी,ଘୋର
रोटेशन,ଘୂର୍ଣ୍ଣନ
मार्ग,ମାର୍ଗ
राउटर,ରାଉଟର
नियमित ऑपरेशन्स,ରୁଟିନ୍ ଅପରେସନ୍ସ |
मार्ग,ରାଉଟିଙ୍ଗ୍
वेळ धाव,ସମୟ ଚଲାନ୍ତୁ |
सुरक्षा व्यवस्था,ସୁରକ୍ଷା ବ୍ୟବସ୍ଥା
सुरक्षा इंटरलॉक,ସୁରକ୍ଷା ଇଣ୍ଟରଲକ୍ |
Sag,ସାଗ୍
ठळक वैशिष्ट्ये,ଯୁକ୍ତି ବ features ଶିଷ୍ଟ୍ୟଗୁଡିକ
नमुना,ନମୁନା
नमुना आणि होल्ड सर्किट,ନମୁନା ଏବଂ ସିର୍କିଟ |
नमुन्याचा आकार,ନମୁନା ଆକାର |
नमुना डेटा,ନମୁନା ତଥ୍ୟ |
नमुना,ନମୁନା
नमूना दर,ନମୁନା ହାର
नमुना संपृक्तता,ଦମନ କରିବା
नमुना सिद्धांत/प्रमेय,ସମ୍ବିଧାନ / ଥିଓରେମ୍ |
उपग्रह,ଉପଗ୍ରହ
उपग्रह संप्रेषण,ସାଟେଲାଇଟ୍ ଯୋଗାଯୋଗ |
उपग्रह कव्हरेज,ସାଟେଲାଇଟ୍ କଭରେଜ୍ |
उपग्रह डिजिटल दुवा,ଉପଗ୍ରହ ଡିଜିଟାଲ୍ ଲିଙ୍କ୍ |
उपग्रह हस्तक्षेप,ସାଟେଲାଇଟ୍ ହସ୍ତକ୍ଷେପ |
उपग्रह रेडिओ,ଉପଗ୍ରହ ରେଡିଓ |
उपग्रह रेडिओ ट्रान्समिशन,ସାଟେଲାଇଟ୍ ରେଡିଓ ଟ୍ରାନ୍ସମିସନ୍ |
उपग्रह प्रसारण,ସାଟେଲାଇଟ୍ ଟ୍ରାନ୍ସମିସନ୍ |
संतृप्त हवा,ସନ୍ତୁଳିତ ବାୟୁ
सॅच्युरेटिंग करंट,ଶ୍ୱରକାରୀ କରେଣ୍ଟ୍ |
संपृक्तता,ସାଚୁଚରେସନ୍ |
दात लाट सॉ,ଦାନ୍ତ ତରଙ୍ଗ ଦେଖିଲା |
स्केलेबिलिटी,ମାପନୀୟତା |
स्केल,ସ୍କେଲ
स्केल फॅक्टर,ଶ୍ୟାମ କାରକ
स्केलिंग,ମାପକାଠି
स्कॅन केलेले बीम,ସ୍କାନ୍ ହୋଇଥିବା ବିମ୍ |
स्कॅनर,ସ୍କାନର୍
स्कॅनिंग वारंवारता,ସ୍କାନିଂ ଫ୍ରିକ୍ୱେନ୍ସି
स्कॅनिंग लाइन,ସ୍କାନିଂ ରେଖା |
विखुरलेले,ଛିନ୍ନଭିନ୍ନ କରିବା |
परिस्थिती,ଦୃଶ୍ୟ
शेड्यूलर,ନିର୍ଧନର
योजनाबद्ध,ସ୍କିମେଟିକ୍ |
शॉटकी अडथळा,ସ୍କଟ୍ ମାର୍କର୍ |
Scintillation,Scinttlation
स्क्रॅम्बलर,ସ୍କ୍ରାମବ୍ଲର୍ |
स्क्रॅम्बलिंग,ସ୍କ୍ରାମଲିଂ |
स्क्रॅप,ସ୍କ୍ରାପ୍
स्क्रॅपिंग,ସ୍କ୍ରାପିଙ୍ଗ୍ |
स्क्रॅच,Scratch
स्क्रीन,ସ୍କ୍ରିନ୍
स्क्रीन बर्न,ସ୍କ୍ରିନ୍ ଜଳିବା |
स्क्रीन बायपास,ସ୍କ୍ରିନ୍ ବାଇପାସ୍ |
स्क्रीन करंट,ସ୍କ୍ରିନ୍ ସାମ୍ପ୍ରତିକ |
स्क्रीन ग्रीड,ସ୍କ୍ରିନ୍ ଗ୍ରୀଡ୍ |
स्क्रीन सेव्हर,ସ୍କ୍ରିନ୍ ସେଭର୍ |
स्क्रीनिंग केबल,ସ୍କ୍ରିନିଡ୍ କେବୁଲ୍ |
स्क्रीनिंग,ପରଦା
स्क्रोल,ସ୍କ୍ରୋଲ୍ |
स्क्रोल बार,ସ୍କ୍ରୋଲ୍ ବାର୍ |
स्क्रोलिंग,ସ୍କ୍ରୋଲିଂ |
शोध इंजिन,ଖୋଜିବା ଯନ୍ତ୍ର
दुय्यम,ଦ୍ secondary ିତୀୟ
दुय्यम सेल,ମାଧ୍ୟମିକ ସେଲ୍
क्षेत्र,କ୍ଷେତ୍ର
विभाग,ବିଭାଗ
सेल्फ डायग्नोस्टिक,ଆତ୍ମ ନିଦାନ
अर्धसंवाहक,ସେମିକଣ୍ଡକ୍ଟରକ୍ଟର |
प्रेषक,ପ୍ରେରକ
संवेदनशीलता,ସମ୍ବେଦନଶୀଳତା
सेन्सर,ସେନସର |
क्रम,କ୍ରମ |
अनुक्रमांक,କ୍ରମିକ
अनुक्रमांक प्रवेश,କ୍ରମିକ ପ୍ରବେଶ
सिरियल पोर्ट,କ୍ରମିକ ପୋର୍ଟ
मालिका अनुनाद,କ୍ରମସନ୍ତାନ୍ସ |
सर्व्हर,ସର୍ଭର
सेटअप,ସେଟଅପ୍
शेडिंग,ଛାୟା
सावली,ଛାୟା
शॅननचे प्रमेय,ଶାନନଙ୍କ ଥିଓରେମ୍ |
आकार,ଶୋପିଂ
सामायिकवेअर,ଅଂଶୀଦାର
म्यान,ଖଣ୍ଡ
शिफ्ट,ଶିଫ୍ଟ
शिफ्टिंग,ସ୍ଥାନାନ୍ତର
शॉक,Shock ଟକା
शॉर्ट सर्किट,ସର୍ଟ ସର୍କିଟ |
शॉर्ट सर्किट चाचणी,ସଂକ୍ଷିପ୍ତ ସର୍କିଟ୍ ପରୀକ୍ଷା |
शॉर्ट वेव्ह,ସଂକ୍ଷିପ୍ତ ତରଙ୍ଗ |
शॉर्ट वेव्ह सेंटर,ସଂକ୍ଷିପ୍ତ ତରଙ୍ଗ କେନ୍ଦ୍ର |
शॉर्टकट,ସର୍ଟକଟ୍
शटडाउन,ବନ୍ଦ କର
शटडाउन सिग्नल,ବନ୍ଦ ସଙ୍କେତ
साइड बँड,ପାର୍ଶ୍ୱ ବ୍ୟାଣ୍ଡ
साइड बँड पॉवर,ପାର୍ଶ୍ୱ ବ୍ୟାଣ୍ଡ ଶକ୍ତି |
सिग्नल,ସଙ୍କେତ
सिग्नल मोठेपणा,ସଙ୍କେତର ପ୍ରଶସ୍ତତା |
सिग्नल फ्लो आलेख,ସଙ୍କେତ ପ୍ରବାହର ଗ୍ରାଫ୍ |
सिग्नल जनरेटर,ସଙ୍କେତ ଜେନେରେଟର |
सिग्नल लाइट,ସଙ୍କେତ ଆଲୋକ
सिग्नल राउटिंग,ସଙ୍କେତ ରୁଟିବା |
सिग्नल सामर्थ्य,ସଙ୍କେତ ଶକ୍ତି
क्रॉस टॉक रेशोचे सिग्नल,ଟକ୍ ଅନୁପାତ ଅତିକ୍ରମ କରିବାକୁ ସଙ୍କେତ |
आवाजाचे प्रमाण सिग्नल,ଶବ୍ଦ ଅନୁପାତ ପାଇଁ ସଙ୍କେତ |
अन्वाट ध्वनी प्रमाण सिग्नल,ମରାମତି ଶବ୍ଦ ଅନୁପାତକୁ ସଙ୍କେତ |
सिग्नलिंग आणि स्विचिंग,ସଙ୍କେତ ଏବଂ ସୁଇଚ୍ କରିବା |
सिग्नलिंग बिट,ବିଟ୍ ସିଗନାଲ୍
महत्त्वपूर्ण साइडबँड,ଗୁରୁତ୍ୱପୂର୍ଣ୍ଣ ପାର୍ଶ୍ୱଗୁଡିକ |
सिम्प्लेक्स,ସିମ୍ପଲେକ୍ସ
सिम्युलेशन,ଅନୁକରଣ
सिम्युलेटर,ସିମୁଲେଟର
सिमुलकास्ट,ସିମୁକା ଦୃଶ୍ୟ
एकाचवेळी मुखवटा,ଏକକାଳୀନ ମାସ୍କିଂ |
साइन घटक,ସାଇନ୍ସ ଉପାଦାନ |
साइन वेव्ह,ସିନ୍ ତରଙ୍ଗ |
एकल वारंवारता नेटवर्क,ଏକ ଫ୍ରିକ୍ୱେନ୍ସି ନେଟୱାର୍କ |
सिंगल फेज मोटर,ଏକକ ପର୍ଯ୍ୟାୟ ମୋଟର |
जागा,ସାଇଟ୍ |
साइट लेआउट योजना,ସାଇଟ୍ ଲେଆଉଟ୍ ଯୋଜନା |
कुशल ऑपरेटर,କୁଶଳୀ ଅପରେଟର |
अंतर वगळा,ଦୂରତା ଛାଡିଦିଅ |
स्काय वेव्ह,ଆକାଶ ତରଙ୍ଗ |
स्काय वेव्ह प्रसार,ଆକାଶ ତରଙ୍ଗ ପ୍ରସାର |
स्लॅब,ଅଳ୍ଡ଼ା
तिरकस मार्ग,ସ୍ଲାଣ୍ଟ ପଥ
स्लॉट,ସ୍ଲଟ୍
स्मार्ट कार्ड,ସ୍ମାର୍ଟ କାର୍ଡ |
सोडियम वाष्प दिवा,ସୋଡିୟମ୍ ବାଷ୍ପ ପ୍ରଦୀପ |
मऊ की,ସଫ୍ଟ କି
सॉफ्टवेअर,ସଫ୍ଟୱେର୍
सौर क्रिया,ସ ar ର କାର୍ଯ୍ୟକଳାପ |
सौर उर्जा,ସୌର ଶକ୍ତି
सौर flares,ସ ar ର ଜ୍ୟାକ |
सौर उर्जा,ସ olar ର ଚାଳିତ |
ठोस राज्य,କଠିନ ଅବସ୍ଥା |
सॉलिड स्टेट स्टोरेज,କଠିନ ରାଜ୍ୟ ସଂରକ୍ଷଣ |
सॉलिड स्टेट ट्रान्समीटर,କଠିନ ରାଜ୍ୟ ଟ୍ରାନ୍ସମିଟର |
क्रमवारी,ସର୍ଟ କରନ୍ତୁ |
आवाज,ଶବ୍ଦ
ध्वनी शोषण,ଧ୍ୱନି ଅବଶୋଷଣ
ध्वनी शिल्लक,ଧ୍ୱନି ସନ୍ତୁଳନ |
ध्वनी शोधक,ଧ୍ୱନି ଡିଟେକ୍ଟର |
ध्वनी मिक्सर,ଶବ୍ଦ ମିକ୍ସର୍ |
ध्वनी दृष्टीकोन,ଶବ୍ଦ ଦୃଷ୍ଟିକୋଣ |
ध्वनी शक्ती,ଶବ୍ଦ ଶକ୍ତି
ध्वनी पुरावा,ଶବ୍ଦ ପ୍ରମାଣ
ध्वनी रेकॉर्डिंग,ଶବ୍ଦ ରେକର୍ଡିଂ |
ध्वनी प्रतिबिंब,ଶବ୍ଦ ପ୍ରତିଫଳନ
ध्वनी संप्रेषण तोटा,ସାଉଣ୍ଡ ଟ୍ରାନ୍ସମିସନ୍ ନଷ୍ଟ |
स्त्रोत,ଉତ୍ସ
स्त्रोत एन्कोडर,ଉତ୍ସ ଏନକୋଡର୍ |
जागा,ସ୍ଥାନ
अंतराळ विविधता,ସ୍ପେସ୍ ବିବିଧତା |
स्पेस टेलिकास्टिंग,ସ୍ପେସ୍ ଟେଲକାସିଂ |
स्पेस वेव्ह,ସ୍ପେସ୍ ତରଙ୍ଗ |
अंतर,ବ୍ୟବଧାନ
स्पॅम,Spam
स्पॅमिंग,Spaminging
कालावधी,ସ୍ପାନ୍
मोकळा,ଖାଲି ବିଟ୍
अतिरिक्त,ଖର୍ଚ୍ଚ କରିଛନ୍ତି |
स्पार्किंग,ଛଡ଼ାଇବା
स्थानिक,ସ୍ଥାନଟି
स्थानिक प्रभाव,ସ୍ଥାନିକ ପ୍ରଭାବ
स्थानिक रिडंडंसी,ସ୍ଥାନିକ ଅନାବଶ୍ୟକତା |
विशेष प्रभाव,ବିଶେଷ ପ୍ରଭାବ
विशेष प्रभाव एम्पलीफायर,ବିଶେଷ ପ୍ରଭାବ ଏମ୍ପଲିଫାୟର୍ |
विशेषज्ञता,ବିଶେଷକରଣ
तपशील,ନିର୍ଦ୍ଦିଷ୍ଟକରଣ
वर्णक्रमीय शोषण,ସ୍ପେକ୍ଟ୍ରାଲ୍ ଅବଶୋଷଣ |
स्पेक्ट्रल बँड प्रतिकृती,ସ୍ପେକ୍ଟାଲ୍ ବ୍ୟାଣ୍ଡ ନକଲ |
वर्णक्रमीय वितरण,ସ୍ପେକ୍ଟାଲ୍ ବଣ୍ଟନ |
स्पेक्ट्रल रिडंडंसी,ସ୍ପେକ୍ଟାଲ୍ ଅନାବଶ୍ୟକତା |
स्पेक्ट्रोफोटोमीटर,ସ୍ପେକ୍ଟ୍ରୋଫୋଟୋମିଟର |
स्पेक्ट्रोस्कोप,ସ୍ପେକ୍ଟ୍ରୋସ୍କୋପ୍ |
स्पेक्ट्रम,ସ୍ପେକ୍ଟ୍ରମ୍
स्पेक्ट्रम विश्लेषक,ସ୍ପେକ୍ଟ୍ରମ୍ରମ୍ ଆନାଲିଜର୍ |
स्पेक्ट्रम आकार,ସ୍ପେକ୍ଟ୍ରମ୍ ଶୋପିଂ |
भाषण बोलणे,ବକ୍ତବ୍ୟ ଆରିକିକ୍ୟୁଲେସନ୍
भाषण चॅनेल,ବକ୍ତବ୍ୟ ଚ୍ୟାନେଲ |
भाषण कॉम्प्रेशन,ବକ୍ତବ୍ୟ ସଙ୍କୋଚନ |
भाषण एन्कोडिंग,ବକ୍ତବ୍ୟ ଏନକୋଡିଂ |
भाषण ओळख,ବାଣୀ ଚିହ୍ନିବା
स्पिन,ସ୍ପିନ୍
आवर्त,Spiral
स्प्लिंग,ସ୍ପ୍ଲୋର୍ସିଂ |
स्प्लिटर,ସ୍ପ୍ଲିଟର
स्पूल,Spol
तुरळक,Sporadic
स्पॉट बीम,ସ୍ପଟ୍ ବିମ୍ |
पसरवा पत्रक,ସିଟ୍ ବିସ୍ତାର କରନ୍ତୁ |
उत्तेजक आणि हार्मोनिक रेडिएशन,ଭ୍ରାନ୍ତ ଏବଂ ହରମୋନିକ୍ ବିକିରଣ |
स्पुरियस साइडबँड फ्रिक्वेन्सी,ଭେଦଲ ପାର୍ଶ୍ୱ ବାରମ୍ବାର |
पिळलेला व्हिडिओ,ଭିଡିଓ ଚିପିଦେଲା |
स्टॅम्पिंग,ଷ୍ଟାପ୍ କରିବା |
मानक सॉफ्टवेअर,ଷ୍ଟାଣ୍ଡାର୍ଡ ସଫ୍ଟୱେର୍ |
मानकीकरण,ମାନକ
स्टँडबाय,ସମର୍ଥନ
स्टँडबाय उपकरणे,ଷ୍ଟାଣ୍ଡବାଇ ଉପକରଣ |
उभे लाट,ଠିଆ ହୋଇଥିବା ତରଙ୍ଗ |
स्थायी वेव्ह रेशो,ଠିଆ ହୋଇଥିବା ତରଙ୍ଗ ଅନୁପାତ |
टॉर्क प्रारंभ करीत आहे,ଟର୍କ ଆରମ୍ଭ କରିବା |
स्टार्ट-स्टॉप,ଷ୍ଟାର୍ଟ-ଷ୍ଟପ୍ |
स्थिर,ପରିସଂଖ୍ୟାନ
सांख्यिकीय पद्धत,ପରିସଂଖ୍ୟାନ ପଦ୍ଧତି |
स्थिती,ସ୍ଥିତି
स्थिती संकेत,ସ୍ଥିତି ସୂଚକ
स्थिर,ସ୍ଥିର
स्टिरीओ,ଷ୍ଟେରିଓ
स्टीरिओ शिल्लक,ଷ୍ଟେରିଓ ସନ୍ତୁଳନ |
स्टीरिओ एन्कोडर,ଷ୍ଟେରିଓ ଏନକୋଡର୍ |
स्टीरिओ जनरेटर,ଷ୍ଟେରିଓ ଜେନେରେଟର |
स्टीरिओ मोड,ଷ୍ଟେରିଓ ମୋଡ୍ |
स्टीरिओ ट्रान्समिशन,ଷ୍ଟେରିଓ ଟ୍ରାନ୍ସମିସନ୍ |
स्टिरिओफोनिक ध्वनी पुनरुत्पादन,ଷ୍ଟେରିଓଫୋନିକ୍ ଧ୍ୱନି ପ୍ରଜନନ |
स्टिरिओफोनी,ଷ୍ଟେରିଓଫୋନୀ |
स्टिरिओस्कोपी,ଷ୍ଟେରିଓସ୍କୋପି |
तरीही चित्र,ତଥାପି ଚିତ୍ର
उत्तेजन,ଉତ୍ସାହ
स्टॉपबँड,ଷ୍ଟପବ୍ୟାଣ୍ଡ |
संचयन,ସଂରକ୍ଷଣ
स्टोरेज बॅटरी रूम,ସଂରକ୍ଷଣ ବ୍ୟାଟେରୀ କୋଠରୀ |
स्टोरेज डिव्हाइस,ସଂରକ୍ଷଣ ଉପକରଣ
स्ट्रॅटोस्फीयर,ଷ୍ଟ୍ରାଟୋସପେରେଜେରେ
प्रवाह,ପ୍ରବାହିତ
ताणून लांब करणे,ବିସ୍ତାର
स्ट्रिंग,ଷ୍ଟ୍ରିଙ୍ଗ
संरचित,ଗଠନମୂଳକ
स्टुडिओ ब्लॉक,ଷ୍ଟୁଡିଓ ବ୍ଲକ୍ |
स्टुडिओ सेंटर,ଷ୍ଟୁଡିଓ ସେଣ୍ଟର୍ |
स्टुडिओ लाइटिंग,ଷ୍ଟୁଡିଓ ଲାଇଟ କରିବା |
स्टुडिओ मॉनिटर्स,ଷ୍ଟୁଡିଓ ମନିଟର |
स्टाईलस,ଷ୍ଟାଇଲସ୍
सबबँड एन्कोडिंग,ସବ୍ ବ୍ୟାଣ୍ଡ ଏନକୋଡିଂ |
सबबँड मास्किंग,ସବବ୍ୟାଣ୍ଡ ମାସ୍କିଂ |
सबबँड नमुने,ସବବ୍ୟାଣ୍ଡ ନମୁନାଗୁଡିକ |
सबनेट,ସବନେଟ
सबसॅम्पलिंग,ଅଭିଶାପ
ग्राहक,ଗ୍ରାହକ |
अचानक आयनोस्फीयरचा त्रास,ହଠାତ୍ ଆଇଓନୋସେପ୍ର୍ ବ୍ୟାଘାତ |
सूर्य स्पॉट क्रियाकलाप,ସନ୍ ସ୍ପଟ୍ କାର୍ଯ୍ୟକଳାପ |
सुपर पॉवर ट्रान्समीटर,ସୁପର ପାୱାର୍ ଟ୍ରାନ୍ସମିଟର |
सुपर सॅम्पलिंग,ସୁପର ନମେଲିଙ୍ଗ୍ |
सुपर सॉकेट,ସୁପର ସକେଟ୍ |
सुपरहीटेड वाफ,ସୁପରହିଟ୍ ବାଷ୍ପ |
सुपरहेटरोडिन,ସୁପରହିଟେରାଇଜ୍ |
सुपरहेटरोडिन कन्व्हर्टर,ସୁପରହିଟ୍ ରେଡର୍ କନଭର୍ଟର |
सुपरहेटरोडिन रिसीव्हर,ସୁପରହିଟ୍ ରେଡିନ୍ ରିସିଭର୍ |
सुपरइम्पोज्ड (चालू),ସୁପରମାସିଡ୍ (କରେଣ୍ଟ)
सुपरपोजिशन,ସୁପିର୍ସିଂସନନ୍
सुपरपोजिशन,ସୁପ୍ୟୁପସନ୍
सुपरसोनिक,ସୁପରସୋନିକ୍ |
पुरवठा नलिका,ଯୋଗାଣ ନଳୀ |
दडपशाही ग्रीड,ଦମନ ଗ୍ରୀଡ୍
पृष्ठभागाचा आवाज,ଭୂପୃଷ୍ଠ ଶବ୍ଦ
पृष्ठभाग लाट,ଭୂପୃଷ୍ଠ ତରଙ୍ଗ |
सर्फिंग,ସର୍ଫିଙ୍ଗ୍
लाट,ସର୍ଜନ
आसपासच्या,ଆଖପାଖ
संवेदनाक्षमता,ସଂଗୃହିତ
संवेदनशीलता,ସ୍ଥଗିତତା
निलंबित,ନିଲମ୍ବିତ |
स्वॅप,ଅଦଳବଦି
स्वीप सर्किट,Sapep ସର୍କିଟ୍ |
स्विच,ସୁଇଚ୍
स्विच बोर्ड,ସୁଇଚ୍ ବୋର୍ଡ
नियंत्रण युनिट चालू करा,ନିୟନ୍ତ୍ରଣ ୟୁନିଟ୍ ଉପରେ ସୁଇଚ୍ କରନ୍ତୁ |
स्विचिंग,ସୁଇଚ୍
प्रतीक दर,ପ୍ରତୀକ ହାର
सममितीय,ସମୃଦ୍ଧ
समक्रमित (सिंक्रोनस),ସିଙ୍କ୍ (ସିଙ୍କ୍ରୋନସ୍)
समक्रमित नाडी,ସିନ୍ଙ୍କ୍ ପଲ୍ସ |
समक्रमण हस्तांतरण,ସିଙ୍କ ସ୍ଥାନାନ୍ତର |
संकालन,ସିଙ୍କ୍ରୋନାଇଜେସନ୍
समक्रमित,ସିଙ୍କ୍ରୋନାଇଜ୍ |
सिंक्रोनस,ସିଙ୍କ୍ରୋନସ୍
सिंक्रोनस मोटर,ସିଙ୍କ୍ରୋନୋସସ୍ ମୋଟର |
Synergic,Sionnergic
Synergistic,ସିନିମ୍ଟିକ୍ |
समन्वय,ସିନର୍ଜି
सिंटॅक्टिक,ସିନଫାକ୍ଟିକ୍
मांडणी,ବାକ୍ୟବିନ୍ୟାସ
वाक्यरचनेची चूक,ବାକ୍ୟବିନ୍ୟାସ ତ୍ରୁଟି |
सिंथेसाइझर,ସିନ୍ଥେସିଜର
सिंथेसाइझर कार्ड,ସିନ୍ଥେସିଜ୍ କାର୍ଡ |
प्रणाली,ସିଷ୍ଟମ୍
सिस्टम आर्किटेक्चर,ସିଷ୍ଟମ୍ପରଦ୍ଧତା |
सिस्टम डिझाइन,ସିଷ୍ଟମ୍ ଡିଜାଇନ୍ |
सिस्टम मेनू,ସିଷ୍ଟମ୍ ମେନୁ |
टॅग,ଟ୍ୟାଗ୍ |
परत बोला,ଜବାବ୍ ଦେବା
टेप,ଟେପ୍
टेप रेकोर्डर,ଟେପ୍ ରେକର୍ଡର୍ |
टेप काप,ଟେପ୍ କାଟିଙ୍ଗ୍ |
टेपर्ड,ଟେପରେଡ୍ |
लक्ष्य,ଲକ୍ଷ୍ୟ
आयात मालावरील जकात,ଶୁଳ୍କ
टास्क बार,ଟାସ୍କ ବାର୍ |
तांत्रिक,ଯାନ୍ତ୍ରିକ |
तांत्रिक आव्हान,ଯାନ୍ତ୍ରିକ ଚ୍ୟାଲେଞ୍ଜ |
तांत्रिक वैशिष्ट्ये,ଯାନ୍ତ୍ରିକ ବ features ଶିଷ୍ଟ୍ୟଗୁଡିକ |
तांत्रिक मार्गदर्शक तत्त्वे,ଯାନ୍ତ୍ରିକ ନିର୍ଦ୍ଦେଶାବଳୀ |
तांत्रिक मापदंड,ଯାନ୍ତ୍ରିକ ପାରାମିଟର
तांत्रिक गुणवत्ता,ଯାନ୍ତ୍ରିକ ଗୁଣ
तांत्रिक स्नॅग,ଯାନ୍ତ୍ରିକ ସ୍ନାଗ୍
तंत्र,କ techni ଶଳ |
तांत्रिक अडचणी,ବ techn ଷୟିକ ପ୍ରତିବନ୍ଧକ |
तंत्रज्ञान,ଟେକ୍ନୋଲୋଜି
तंत्रज्ञान मूल्यांकन,ଟେକ୍ନୋଲୋଜି ମୂଲ୍ୟାଙ୍କନ |
टेलिकास्टिंग,ଟେଲକାଷ୍ଟିଂ
टेलिसिन,ଟେଲିକାଇନ୍
टेलीग्राफी,ଟେଲିଗ୍ରାଫି
टेलिमेटिक्स,ଟେଲିମେଟିକ୍ସ |
टेलिमेटरिंग,ଟେଲିମିଂ
टेलिफोन,ଟେଲିଫୋନ୍ |
टेलिटेक्स्ट,ଟେଲି ଟେକ୍ସଟ୍ କରନ୍ତୁ |
टेलिव्हिजन,ଟେଲିଭିଜନ |
तापमान,ତାପମାତ୍ରା
तापमान नियंत्रण,ତାପମାତ୍ରା ନିୟନ୍ତ୍ରଣ |
ऐहिक,ସାମୟିକ
ऐहिक व्यवस्थापन,ସାମାଜିକ ପରିଚାଳନା
ऐहिक अनावश्यकता,ସାମୟିକ ଅନାବଶ୍ୟକତା |
ताणासंबंधीचा शक्ती,ତନଯ ସକତୀ
तंबू,ଟେଣ୍ଟସାକ୍
तेराबाइट (टीबी),ଟେରାବାଇଟ୍ (tb)
टर्मिनल,ଟର୍ମିନାଲ୍
टर्मिनल अ‍ॅडॉप्टर्स,ଟର୍ମିନାଲ୍ ଆଡାପ୍ଟରଗୁଡିକ |
टर्मिनल उपकरणे,ଟର୍ମିନାଲ୍ ଉପକରଣ |
संपुष्टात आणणे,ସମାପ୍ତ
