Hindi,Tamil
मार्ग दर्शन,வழிகாட்டல்
"सूचक दीप, पाइलट लैम्प","காட்டி விளக்கு, பைலட் விளக்கு"
आरंभिक स्फुल्लिंग,ஆரம்ப தீப்பொறி
"मार्गदर्शी तरंग, पथनिर्धारक तरंग","வழிகாட்டும் அலை, வழிகாட்டும் அலை"
"π. मेसान, पाई मेसान",". மேசன், பை மேசன்"
पिन,பின்
"दबाव-रोधनी, पिंच-कॉक","எதிர்ப்பு அழுத்தம், பிஞ்ச்-சேவல்"
सूचीछिद्र कैमरा,துளை கேமரா
पाइन्ट,புள்ளி
पाइऑन (पाइमेसॉन),பியோன் (பைமேசன்)
पिरानी गेज,பிரணி அளவீடு
पिस्टन,பிஸ்டன்
"पिच, डामर, पिच, चूड़ई अंतराल, तारत्व, अक्षनति, अंतराल","சுருதி, நிலக்கீல், சுருதி, வளையல் இடைவெளி, இலக்கு, லட்டு, காக்"
"धुराग्र, कीलक","பிவோட், ரிவெட்"
प्लांक-नियम,பிளாங்க் சட்டம்
तल जालक,கீழ் லட்டு
समतल दर्पण,விமான கண்ணாடி
समतलीय गति,கோப்ளனார் இயக்கம்
ग्रह,கோள்
"ग्रहीय, भूमंडलीय","கிரக, நிலப்பரப்பு"
ग्रहीय अयन,கிரக அயனி
"प्लाज्मा, जीवद्रव्य, प्लाविका","பிளாஸ்மா, புரோட்டோபிளாசம், பிளாஸ்மா"
"प्लाज्मा धारा, जीवद्रव्य धारा","பிளாஸ்மா ஸ்ட்ரீம், புரோட்டோபிளாசம் ஸ்ட்ரீம்"
"प्लाज्मॉन, द्रव्यैकक","பிளாஸ்மோன், நிறை"
"सुघट्य, प्लैस्टिक","குழாய், பிளாஸ்டிக்"
"सुघट्यता, प्लैस्टिकता","பிளாஸ்டிக், பிளாஸ்டிக்"
"पट्टिका, आधार पट्टिका, प्लेट, ऐनोड","தட்டு, அடிப்படை தட்டு, தட்டு, நேர்மின்முனை"
"प्लेटो, पठार",பீடபூமி பீடபூமி
"विद्युत लेपित, मुलम्मा किया हुआ, पटटित, प्लेटेड","மின் பூசப்பட்ட, பூசப்பட்ட, மெருகூட்டப்பட்ட, பூசப்பட்ட"
"लघु पट्टिका, पट्टिकाणु, बिम्बाणु",சிறிய தகடு
"भूखंड, क्षेत्रक, प्लॉट, आलेख","சதி, பகுதி, சதி, சதி"
आलेखन,வரைவு
कर्षित तंतुवाद्य,சரத்தை இழுக்கவும்
प्लूटोनियम,புளூட்டோனியம்
गैसयांत्रिकी,எரிவாயு இயக்கவியல்
"कोटरिका, आंतरनिवास, संसाधित कार्ड पुंजक, जेब, पॉकेट","கொள்கலன், உட்புறம், பதப்படுத்தப்பட்ட அட்டை நிறை, பாக்கெட், பாக்கெட்"
बिंदु,புள்ளி
दूषित,மாசுபட்டது
विषाक्तन,விஷம்
प्वासें बंटन,விஷம் விநியோகம்
"ध्रुवी, ध्रुवीय","துருவ, துருவ"
ध्रुवणमापी,துருவமானி
ध्रुवणता,துருவமுனைப்பு
ध्रुवण,துருவப்படுத்தல்
"ध्रुवणदर्शी, पोलेरिस्कोप","துருவநோக்கி, துருவநோக்கி"
"ध्रुवित करना, ध्रुवित होना",துருவப்படுத்த
"ध्रुवक, पोलराइजर","துருவமுனைப்பான், துருவமுனைப்பான்"
ध्रुवणता,துருவமுனைப்பு
ध्रुवणता,துருவமுனைப்பு
ध्रुवण विपात,துருவமுனைப்பு வீழ்ச்சி
ध्रुवी जालक,துருவ லட்டு
पोलरॉइड,போலராய்டு
"ध्रुवन, पोलरॉन","துருவமுனை, பொலரான்"
"ध्रुव, अनंतक, संपर्कक, पोल","துருவம், எல்லையற்ற, தொடர்பு, துருவம்"
पोलोनियम,பொலோனியம்
बहुपरमाणुक,பல அணுக்கள்
बहुक्रिस्टलीय,பல படிகங்கள்
बहुरूपक,பாலிமார்பிக்
बहुलप्ररूपी,பாலிமார்பிக்
"कुंड, पूल",குளம்
पुष्करिणी रिऐक्टर,புஷ்கரிணி அணுஉலை
सरंध्रता,போரோசிட்டி
सुवाह्य,எடுத்துச் செல்லக்கூடியது
"धनात्मक, धन, सकारात्मक, पॉजिटिव","நேர்மறை, பணம், நேர்மறை, நேர்மறை"
पॉजिट्रॉन,பாசிட்ரான்
पॉजिट्रोनियम,பாசிட்ரோனியம்
"संभावना, संभाव्यता","நிகழ்தகவு, நிகழ்தகவு"
स्तम्भ,தூண்
"विभव (सं.), स्थितिज, शक्य (वि.)","சாத்தியமான (v.), சூழ்நிலை, சாத்தியமான (v.)"
विभव कूप,சாத்தியமான கூபே
"विभवमापी, पोटेन्शियोमीटर","potentiometer, potentiometer"
पाउंडल,பூண்டல்
"पाउडर, चूर्ण","தூள், தூள்"
चूर्ण विधि,தூள் முறை
"शक्ति, सामर्थ्य, क्षमता, घात","சக்தி, வலிமை, திறன், சக்தி"
घात नियम,அதிகார ஆட்சி
"शक्ति संयंत्र, विद्युत संयंत्र","மின் நிலையம், மின் நிலையம்"
विद्युत प्रदाय,மின்சாரம்
"प्रयोगात्मक, प्रायोगिक, व्यावहारिक","சோதனை, சோதனை, நடைமுறை"
"अयन, पुरस्सरण","அயன், முன்னுரை"
"प्रतथ, परिशुद्ध","துல்லியமான, துல்லியமான"
"परिशुद्धता, परिशुद्धि","துல்லியம், துல்லியம்"
प्रागुक्ति,கணிப்பு
वरणात्मक,தேர்ந்தெடுக்கப்பட்ட
"वरीय, अधिमत","விருப்பமான, விருப்பமான"
प्रारंभिक,ஆரம்ப
निपीडन,சுருக்கம்
"आद्य, प्राथमिक, प्रथम, मुख्य, प्रधान, मूल","முதன்மை, முதன்மை, முதல், முக்கிய, முதன்மை, வேர்"
"प्रारम्भक, प्राइमर","ஸ்டார்டர், ப்ரைமர்"
"अभाज्य, आदिम","முதன்மையான, பழமையான"
"मुख्य, प्रमुख, मूलधन","அதிபர், அதிபர், அதிபர்"
नियम,விதிகள்
प्रिज्म,ப்ரிஸம்
"प्रिज्मीय, प्रिज्मी","prismatic, prismatic"
प्रायिकतात्मक,நிகழ்தகவு
"परीक्षित्र, अन्वेषी शलाका",சோதனையாளர்
"प्रक्रिया, कार्य-विधि","செயல்முறை, நடைமுறை"
"प्रक्रम, प्रवर्ध","செயல்முறை, நிலை"
"प्रक्रमण, संसाधन","செயலாக்கம், வளங்கள்"
संसाधित्र,செயலி
"उत्पाद, गुणनफल",தயாரிப்பு தயாரிப்பு
उत्पादन,உற்பத்தி
उत्पादकता,உற்பத்தித்திறன்
"प्रोग्राम, कार्यक्रम, क्रमादेश","நிரல், நிரல், நிரல்"
क्रमादेशक,புரோகிராமர்
"प्रगामी, पुरोगामी","முற்போக்கான, முற்போக்கான"
निषेध,தடை
"प्रक्षेपी, बहिर्विष्ट","திட்ட, வெளியீடு"
प्रोन्नत इलेक्ट्रॉन,ஊக்குவிக்கப்பட்ட எலக்ட்ரான்
तात्कालिक न्यूट्रॉन,உடனடி நியூட்ரான்
भुजा,கை
"संचरण, प्रवर्धन, प्रचारण","பரிமாற்றம், பெருக்கம், பரப்புதல்"
नोदक,உந்துவிசை
गुणधर्म,பண்புகள்
"उचित मान, आइगन मान","சரியான மதிப்பு, ஈஜென் மதிப்பு"
"समानुपात, अनुपात, भाग","விகிதம், விகிதம், பிரிவு"
नोदन,உந்துதல்
प्रोटॉन,புரோட்டான்
सामीप्य,அருகாமை
"1छद्म वेक्टर, छद्म सदिश","1 சூடோவெக்டர், சூடோவெக்டர்"
"अभिकर्ष, अभिकर्षण, उपकर्ष, छाप, पुल","இழு, இழு, இழு, எண்ணம், பாலம்"
"पुली, घिरनी, कप्पी","பல்லி, கிர்னி, காப்பி"
"चित्रांश विस्तारण, तल्यकालन क्षति, 3अभिकर्षण","பட நீட்டிப்பு, ஒத்திசைவு இழப்பு, 3 இழுவை"
स्पंदमान,துடிப்பு
स्पंदन,படபடப்பு
"दाल, स्पंद","பருப்பு வகைகள், பருப்பு வகைகள்"
स्पंदक,துடிப்பு
पंप,பம்ப்
पंपन,உந்தி
छिद्रण,குத்துதல்
"तारा, पुतली, कनीनिका","நட்சத்திரம், மாணவர், கனினிகா"
शुद्ध,தூய
शुद्धता,துல்லியம்
"नील लोहित, बैंगनी, पर्पल","நீல் லோஹித், ஊதா, ஊதா"
"दाब बटन, पुश बटन",புஷ் பொத்தான் புஷ் பொத்தான்
अपकर्षण,பிரித்தெடுத்தல்
"पाइरैनोमीटर, सौरतापमापी","பைரனோமீட்டர், சூரிய வெப்பமானி"
तापविद्युत,தெர்மோஎலக்ட்ரிக்
उत्तापमापी,ஈரப்பதமானி
उत्तापमिति,சைட்டோமெட்ரி
"क्यू-लक्षणांक, क्यू-गुणांक","Q-எழுத்து, Q- குணகம்"
"चतुर्थांश, वृत्त पाद","நாற்கரம், வட்ட அடி"
"वृत्तपादविद्युतमापी, क्वाड्रैन्ट इलेक्ट्रोमीटर","குவாட்ரன்ட் எலக்ட்ரோமீட்டர், குவாட்ரன்ட் எலக்ட்ரோமீட்டர்"
द्विघात,இருபடி
चतुर्भुवी,நாற்கர
गुणता,தரம்
क्वान्टम,குவாண்டம்
क्वान्टमी,குவாண்டம்
"क्वान्टमीकरण, क्वान्टमन, राशिकरण, प्रमात्रीकरण","அளவு, குவாண்டம், அளவு, அளவு"
क्वान्टित,அளவீடு
"मात्रात्मक, परिमाणात्मक","அளவு, அளவு"
"मात्रा, परिमाण, राशि","அளவு, அளவு, அளவு"
क्वान्टम,குவாண்டம்
"चतुर्थांश, चौथाई, क्वार्टर","கால், கால், கால்"
"स्फटिक, क्वार्ट्ज","rhinestones, குவார்ட்ஸ்"
बद्धप्रायः अवस्था,பொதுவாக நிலை
संततकल्प,அடுத்தடுத்து
प्रत्यास्थकल्प बल,மீள் சக்தி
प्रत्यास्थकल्प तरंग,மீள் அலை
स्थायीकल्प परिपथ,நிரந்தர சுற்று
स्थैतिककल्प,நிலையான படம்
स्थिरकल्प,நிலையான சுழற்சி
स्थायीकल्प दशा,நிரந்தர நிலை
शमन करना,அணைக்க
शामक,மயக்க மருந்து
"शमन, बुझाना","அணைக்க, தணி"
शांत दिवस,அமைதியான நாள்
ढ्-मान,d-மதிப்பு
"रेडियो (सं.), रेडियो (वि.), रेडियोऐक्टिव, विघटनाभिक, विकिरणी","ரேடியோ (எட்.), ரேடியோ (வி.), கதிரியக்க, பேரழிவு, கதிர்வீச்சு"
विकिरण सक्रियण विश्लेषण,கதிர்வீச்சு செயல்படுத்தல் பகுப்பாய்வு
"विघटनाभिक, रेडियोसक्रिय","பிளவு, கதிரியக்கம்"
रेडियोसक्रिय अनुज्ञापक,கதிரியக்க உரிமம் பெற்றவர்
"विघटनाभिकता, रेडियोसक्रियता, रेडियोऐक्टिवता","சிதைவு, கதிரியக்கம், கதிரியக்கம்"
"रेडियोग्राम, रेडियो तार, रेडियम चित्र","ரேடியோகிராம்கள், ரேடியோ கம்பிகள், ரேடியம் படங்கள்"
"रेडियोग्राफ, विकिरण चित्र","ரேடியோகிராஃப்கள், கதிர்வீச்சு படங்கள்"
रेडियोऐक्टिव आयोडीन,கதிரியக்க அயோடின்
"रेडियो आइसोटोप, विकिरण समस्थानिक","கதிரியக்க ஐசோடோப்புகள், கதிர்வீச்சு ஐசோடோப்புகள்"
"एक्स-किरण चिकित्सात्मक, विकिरण चिकित्सात्मक","எக்ஸ்ரே சிகிச்சை, கதிர்வீச்சு சிகிச்சை"
विकिरण चिकित्सक,கதிர்வீச்சு சிகிச்சையாளர்
"विकिरणमापी, रेडियोमीटर","ரேடியோமீட்டர், ரேடியோமீட்டர்"
विकिरणमिति,கதிரியக்க அளவீடு
रेडियोऐक्टिव-थैलियम,கதிரியக்க-தாலியம்
विकिरण चिकित्सा,கதிர்வீச்சு சிகிச்சை
रेडियम,ரேடியம்
रेडियम चिकित्सा,ரேடியம் சிகிச்சை
त्रिज्या,ஆரம்
इन्द्र धनुष,இந்திரன் தனுஷ்
रामन प्रभाव,ராமன் விளைவு
रेम्जडेन वृत्त,ராம்ஸ்டன் வட்டம்
"यादृच्छिक, अनियमित","சீரற்ற, ஒழுங்கற்ற"
यादृच्छिकीकरण,சீரற்றமயமாக்கல்
यादृच्छिकता,சீரற்ற தன்மை
परासमापी,ஆஸிலேட்டர்
श्रव्यता का परास,கேட்கக்கூடிய வரம்பு
द्रुतं विस्पंदन,விரைவான துடிப்பு
"दुर्लभ, विरल","அரிதான, அரிதான"
"विरलन, विरलता",அரிதான தன்மை
विरल करना,அரிதாக
अनुमत वोल्टता,அனுமதிக்கப்பட்ட மின்னழுத்தம்
"अनुमतांक, संनिर्धारण","மதிப்பீடு, மதிப்பீடு"
अनुपात,விகிதம்
परिमेय,பகுத்தறிவு
"असंसाधित दत्त, यथा प्राप्त उपात्त","செயலாக்கப்படாத தரவு, பெறப்பட்ட தரவு"
"रश्मि, किरण, अर्धरेखा, अर","ரஷ்மி, கிரண், அர்த்ரேகா, அர்"
रैले प्रकीर्णन,ராலே சிதறல்
प्रतिघात,மீண்டும் எழுகிறது
प्रतिक्रिया,பின்னூட்டம்
प्रतिघाती युग्मन,எதிர்வினை இணைப்பு
पुनः सक्रियण,மீண்டும் செயல்படுத்துதல்
अपक्रांतिकता,பொருத்தமின்மை
रिऐक्टर,அணுஉலை
रिऐक्टर गुप्ति,உலை குப்தி
आसज्जि अस्त्र,ஆசாஜி ஆயுதம்
"पाठ्यांक, पठन","வாசிப்பு, வாசிப்பு"
पुनः समंजन,மீண்டும் சரிசெய்தல்
वास्तविक,உண்மையான
"प्रतिक्षेप (सं.), प्रतिक्षिप्त होना (क्रि.)","திரும்ப திரும்ப (n.), பிரதிபலிக்க (ver.)"
पुनरुष्मण ताप,மீளுருவாக்கம் வெப்பம்
पुनः अंशांकन,மறு அளவுத்திருத்தம்
"ग्राही, अभिग्राही","பெறுபவர், பெறுபவர்"
"प्रतिसार, प्रतिसरण, पश्च सरण","தலைகீழ், தலைகீழ், பின் அணிவரிசை"
"व्युत्क्रम, अन्योन्य, पारस्परिक","தலைகீழ், பரஸ்பர, பரஸ்பர"
"पारस्परिकता, व्युत्क्रमता","பரஸ்பரம், பரஸ்பரம்"
"प्रतिक्षेप (सं.), प्रतिक्षिप्त (वि.)","பிரதிபலிப்பு (வி.), பிரதிபலிப்பு (வி.)"
"पुनर्योजन, पुनर्योग","மறுசேர்ப்பு, மறுபயன்பாடு"
आवीक्षण,கண்காணிப்பு
"रिकार्ड, अभिलेख (सं.), दर्ज करना, अंकित करना (क्रि.)","பதிவு, பதிவு (என்.), பதிவு செய்ய, குறிக்க (வி.)"
अभिलिखित,பதிவு செய்யப்பட்டது
अभिलेखी,காப்பக நிபுணர்
अभिलेखन,பதிவு
"उपलब्धि, पुनः प्राप्ति, प्राप्ति","அடைதல், அடைதல், அடைதல்"
"समकोणिक, समकोणिक निर्देशाक्ष",வலது கோண ஆய ஆயத்தொலைவுகள்
"परिशोधन, दिष्टकरण","சுத்திகரிப்பு, திருத்தம்"
"परिशोधित, दिष्टकृत","சுத்திகரிக்கப்பட்ட, சுத்திகரிக்கப்பட்ட"
"दिष्टकारी, परिशोधक",திருத்தி
दिष्टकारी वाल्व,ரெக்டிஃபையர் வால்வு
"सरलरेखीय, सरल रेखात्मक, ऋजुरेखीय","நேர்கோடு, நேர்கோடு, நேர்கோடு"
पुनरावर्ती घटना,தொடர் நிகழ்வு
"रक्त दानव, लाल दानव",இரத்த பேய் சிவப்பு பேய்
अभिरक्त विस्थापन,இரத்த இடப்பெயர்ச்சி
"कम करना, समानयन करना, उपचयन करना","குறைக்க, சமப்படுத்த, உயிரூட்டு"
(धूमकेतु की) समानीत द्युति,(ஒரு வால் நட்சத்திரத்தின்)
परिष्कृत दत्त,சுத்திகரிக்கப்பட்ட தரவு
"समानेय, लघुकरणीय, आबिंदुकोची","ஒத்த, சிறிய, கடமை"
परिवर्तन गुणांक,மாற்ற குணகம்
रीड-पाइप,நாணல் குழாய்
पुनः प्रवेश,மறு நுழைவு
"निर्देश, संदर्भ","அறிவுறுத்தல்கள், குறிப்புகள்"
परावर्तकता,பிரதிபலிப்பு
"परावर्तित, प्रतिबिंबित, बहिर्नत","பிரதிபலித்தது, பிரதிபலித்தது, பிரதிபலித்தது"
परावर्तित,பிரதிபலித்தது
परावर्ती,பிரதிபலிப்பு
परावर्तन,பிரதிபலிப்பு
परावर्तनिक हानि,பிரதிபலிப்பு இழப்பு
परावर्तकता,பிரதிபலிப்பு
परावर्तक,பிரதிபலிப்பான்
प्रतिवर्ती क्रियाविधि,அனிச்சை பொறிமுறை
अपवर्तित,ஒளிவிலகல்
अपवर्तन,ஒளிவிலகல்
अपवर्तनांक,ஒளிவிலகல்
अपवर्तकता,பயனற்ற தன்மை
अपवर्तनांकमापी,ஒளிவிலகல்
"प्रशीतित्र, रेफ्रिजरेटर","குளிர்சாதன பெட்டி, குளிர்சாதன பெட்டி"
पुनर्हिमायन,மறுஉருவாக்கம்
"पुनरुद्भवन, संपोषी पुनर्निवेशन, पुनर्जनन","மீளுருவாக்கம், நிலையான மறு ஒருங்கிணைப்பு, மீளுருவாக்கம்"
"पुनर्जननी, पुनर्योजी, पुनरुत्पादक","மீளுருவாக்கம், மீளுருவாக்கம், மீளுருவாக்கம்"
"रजिस्ट्रेशन, पंजीकरण","பதிவு, பதிவு"
"विक्री गति, पश्च गमन, समाश्रयण, प्रतिक्रमण","விற்பனை வேகம், பின்தங்கிய இயக்கம், பின்னடைவு, தலைகீழ்"
"सम, नियमित, सममित","கூட, வழக்கமான, சமச்சீர்"
समफलकी ठोस,ஐசோஃபார்ம் திடமானது
नियमन,ஒழுங்குமுறை
संबंध,உறவு
"आपेक्षिक, सापेक्ष","உறவினர், உறவினர்"
आपेक्षिकीय,உறவினர்
आपेक्षिकत: निश्चर,ஒப்பீட்டளவில் உறுதியாக
"आपेक्षिकता, रिलेटिविटी, आपेक्षिकी","சார்பியல், சார்பியல், சார்பியல்"
विश्रांति,ஓய்வு
"रिले, प्रतिसारण","ரிலே, பரிமாற்றம்"
मोचन,மீட்பு
विश्वसनीयता,நம்பகத்தன்மை
अवशिष्ट,எஞ்சிய
सुदूर नियंत्रण,தொலையியக்கி
पुनः प्रसामान्यीकृत,மறுசீரமைக்கப்பட்டது
"पुनः अभिविन्यास, पुनर्दिक विन्यास","மறு நோக்குநிலை, மறு கட்டமைப்பு"
पुनरावर्तनीयता,மீண்டும் மீண்டும் செய்யக்கூடிய தன்மை
"रिपीटर, पुनरावर्तक","ரிப்பீட்டர், ரிப்பீட்டர்"
"प्रतिकर्षित करना, प्रतिकर्षित होना","விரட்ட, விரட்டப்பட வேண்டும்"
प्रतिकर्षी,விரட்டும்
पुनरावृत्ति,மீண்டும் மீண்டும்
निरुपण,பிரதிநிதித்துவம்
"प्रतिनिधि, निरुपक","பிரதிநிதி, பிரதிநிதி"
"पुनः प्राप्य, पुनरुत्पाद्य","மீட்கக்கூடிய, மீண்டும் உருவாக்கக்கூடிய"
"पुनरुत्पादन, जनन, चित्रोत्पादन","இனப்பெருக்கம், இனப்பெருக்கம், இனப்பெருக்கம்"
प्रतिकर्षित,விரட்டு
प्रतिकर्षण,விரட்டல்
प्रतिकर्षी,விரட்டும்
अनुसंधान,ஆராய்ச்சி
"कुंड, हौज, जलाशय, तैलाशय, भंडार, आशय","நீர்த்தேக்கம், நீர்த்தேக்கம், நீர்த்தேக்கம், நீர்த்தேக்கம், நீர்த்தேக்கம்"
पुनः नियोजन,மறுபகிர்வு
"अवशिष्ट, अवशेष","எஞ்சிய, எஞ்சிய"
"प्रतिरोधक, प्रतिरोध","எதிர்ப்பு, எதிர்ப்பு"
प्रतिरोधकता,எதிர்ப்பாற்றல்
प्रतिरोधक,மின்தடை
"वियोजन, खंडन, विभेदन","கலைத்தல், கரைதல், வேறுபாடு"
अपभ्रष्टता.वियोजन,தவறான விளக்கம்
"खंड करना, विभेदन करना, वियोजन करना","பிரிவுக்கு, வேறுபடுத்த, பிரிக்க"
वियोजक,பிரிப்பான்
अनुनाद,அதிர்வு
अनुनादी प्रभाव,அதிர்வு விளைவு
अनुनादी,எதிரொலிக்கும்
"अनुनादन, रेज़ओनेटन","அதிர்வு, அதிர்வு"
अनुनादक,எதிரொலிக்கும்
"उत्तर, अनुक्रिया, प्रतिवेदन","பதில், பதில், அறிக்கை"
विराम,இடைநிறுத்தம்
पुनः प्रारम्भ,மீண்டும் தொடங்க
अवशिष्ट किरण,எஞ்சிய கற்றை
"परिणाम, फल, नतीजा","முடிவு, முடிவு, முடிவு"
"परिणामी, निराकरण फल",விளைவாக முடிவு
मंदित,சரியில்லாத
मंदक,நீர்த்த
रेटिक्यूल,வலைப்பின்னல்
"दृष्टिपटल, रेटिना","விழித்திரை, விழித்திரை"
पश्चगतिक राकेट,பின் ராக்கெட்
"प्रतिध्वनि, प्रतिगमन, प्रतिघाव","அதிர்வு, பின்னடைவு, மீளுருவாக்கம்"
अनुरणन,பின்பற்றவும்
उत्क्रमण,தலைகீழ்
"उत्क्रम, प्रतिलोम, प्रतीप, रिवर्स","தலைகீழ், தலைகீழ், தலைகீழ், தலைகீழ்"
पश्चदिशिक बायस,பின்தங்கிய சார்பு
उत्क्रमणीयता,மீள்தன்மை
उत्क्रमणीय,மீளக்கூடியது
परिक्रमण,சுழற்சி
परिक्रमण करना,சுழலும்
रेनल्ड्स् संख्या,ரெனால்ட்ஸ் எண்
धारा नियंत्रक,ஸ்ட்ரீம் கட்டுப்படுத்தி
विषम लंबाक्ष,ஒற்றைப்படை நீளம்
"त्रिसमनताक्ष क्रिस्टल, समांतर षटफलकीय क्रिस्टल","முக்கோண படிகங்கள், இணை அறுகோண படிகங்கள்"
"रॉम्बायडीय प्रिज्म, चतुष्कोणी प्रिज्म","ரோம்பாய்டு ப்ரிஸம், நாற்கர ப்ரிஸம்"
रहो मेसॉन,கொத்தனார் தங்க
"लय, ताल, नैज आवर्तिता","தாளம், தாளம், தாளம்"
दक्षिणावर्ती,கடிகாரகடிகாரச்சுற்று
लंब प्रिज्म,செங்குத்து ப்ரிஸம்
दक्षिणहस्त नियम,வலது கை விதி
दक्षिणवर्ती पेंच,வலது பக்க திருகு
समवर्ग प्रिज्म,ஒரே மாதிரியான ப்ரிஸம்
दृढ़,வலுவான
दृढ़ता,விடாமுயற்சி
"परिशुद्ध प्रमाण, परिशुद्ध उपपत्ति","துல்லியமான ஆதாரம், துல்லியமான ஆதாரம்"
"निनाद, वादन","ஒலி, கருவி"
ऊर्मिका,ஊர்மிகா
उत्थानकाल,உச்சம்
रोबो,ரோபோ
राकेट क्रिया,ராக்கெட் நடவடிக்கை
राकेट,ராக்கெட்
राकेट विज्ञान,ஏவுகலன் அறிவியல்
"रॉकन, संदोलन, डोलन","ராக்கன், இயக்கம், ஊஞ்சல்"
रून्टगेन,ரோன்ட்ஜென்
"रून्टगेन-किरण, ऐक्सकिरण","roentgen-ray, x-ray"
"लोटन, रोल, (सं.), गोल बनाना, बेलना (क्रि.)","ரோலிங், ரோல், (எட்.), ரவுண்டிங், ரோலிங் (Vr.)"
"बेलनी, लोटनी, लोटनिक (वि.), वेल्लन, लोटन (सं.)","Belni, Lotni, Lotnik (v.), Velan, Lotan (ed.)"
घूर्णी,சுழற்சி
"घूर्णन करना, घूमना (क्रि.), चक्राकार, पहियारूपी (वि.)","சுழற்ற, சுழற்ற (வி.), வட்ட, சக்கரம்"
घूर्णी,சுழற்சி
"घूर्णन, आवर्तन","சுழற்சி, சுழற்சி"
"घूर्णी, घूर्णात्मक, घूर्णनी","சுழற்சி, சுழற்சி, சுழற்சி"
"घूर्णी, रोटेटर","சுழற்சி, சுழலி"
"घूर्णनी, घूर्णी","சுழற்சி, சுழற்சி"
"रोटर, घूर्णक","சுழலி, சுழலி"
"रुक्ष, स्थूल","கரடுமுரடான, கரடுமுரடான"
"निकटन, निष्कोणन","நெருக்கமான, நெருக்கமான"
गमनागमन काल,பயண நேரம்
मार्ग,வழி
"नित्यक्रम, नेमका","வழக்கமான, வழக்கமான"
"पद्मराग, माणिक्य, लाल, याकूत","பத்மராக், ரூபி, சிவப்பு, யாகுட்"
"रूबी लेसर, माणिक्य लेसर","ரூபி லேசர், ரூபி லேசர்"
"रडर, दिकनियन्त्रक","சுக்கான், கட்டுப்பாடு"
नियम,விதிகள்
रेखांकित ग्रेटिंग,அடிக்கோடிட்ட தட்டி
"रेखांकन, रेखाएँ","வரைபடங்கள், கோடுகள்"
"धाव, परम्परा","ஓடு, பாரம்பரியம்"
धावी,ஓடுபவர்
"संविदार, संविदारण, फटना","ஒப்பந்தம், ஒப்பந்தம், வெடிப்பு"
रदरफ़र्ड प्रकीर्णन,ரதர்ஃபோர்ட் சிதறல்
रदरफ़र्ड,ரதர்ஃபோர்ட்
रिडबर्ग,ரைட்பெர்க்
निरापद लोड,பாதுகாப்பான சுமை
"निरापद, सुरक्षा","பாதுகாப்பான, பாதுகாப்பான"
"सुरक्षा फ्यूज, बिकफोर्ड फ्यूज","பாதுகாப்பு உருகி, பிக்ஃபோர்ட் ஃபியூஸ்"
सुरक्षा वाल्व,பாதுகாப்பு வால்வு
"प्रतिदर्श, नमूना","மாதிரி, மாதிரி"
"प्रतिदर्शी (वि.), प्रतिचयन (सं.)","மாதிரி (v.), மாதிரி (n.)"
सैंडविच,சாண்ட்விச்
"उपग्रह, अनुषंगी, अनुगामी","செயற்கைக்கோள், துணை, பின்னிணைப்பு"
अनुषंगी रेखा,கிளை நதி
संतृप्त करना,திருப்திப்படுத்த
शनि-वलय,சனி வளையம்
सवार्ट,savart
अदिश,அளவுகோல்
सोपानी गुणक,படி பெருக்கி
"प्रकीर्ण, प्रकीर्णन","சிதறல், சிதறல்"
प्रकीर्णी प्रक्रम,பரவல் செயல்முறை
दृश्य,பார்வை
"प्रस्फुरण, प्रस्फुर",பெருகும்
"खरखर (ध्वनि), खरोंच","கீறல் (ஒலி), கீறல்"
"छन्नी, चाली (सं.), चालना, छानना (क्रि.), आवरण, पर्दा, स्क्रीन","சல்லடை, சல்லடை (பதிப்பு), ஓட்டு"
स्कू गेज़,sku பார்வை
"बंद करना, मोहर लगाना, मुंह बंद करना (क्रि.)","மூட, முத்திரை, முத்திரை (ver.)"
"ऋतुनिष्ठ उच्चावचन, मौसमी उतार-चढ़आव","பருவகால மாறுபாடு, பருவகால ஏற்ற இறக்கங்கள்"
सीकेन्ट नियम,இரண்டாவது விதி
"सेकंड (सं.), द्वितीय (वि.)","இரண்டாவது (பதிப்பு), இரண்டாவது (வி.)"
"द्वितीयक, गौण","இரண்டாம் நிலை, இரண்டாம் நிலை"
"1अनुभाग, खंड, परिच्छेद, काट, सेक्शन","1பிரிவு, பிரிவு, பிரிவு, பிரிவு, பிரிவு"
"अवखंड, त्रिज्यखंड, सेक्टर","துறை, துறை, துறை"
"दीर्घकालिक, चिरंतन",நீண்ட கால
बीजारोपण,விதைத்தல்
भूकंपविज्ञान,நிலநடுக்கவியல்
भूकंपविज्ञान,நிலநடுக்கவியல்
भूकंपमिति,நிலநடுக்கவியல்
वरणक्षमता,தேர்ந்தெடுக்கும் திறன்
"स्वतः, स्व","சுய, சுய"
नैज ऊर्जा,உள்ளார்ந்த ஆற்றல்
स्वोत्तेजित दोलन,தன்னிச்சையான அலைவு
अर्ध चालक,குறைக்கடத்தி
अर्ध आनुभविक,அரை அனுபவபூர்வமான
अर्ध-अनंत,அரை எல்லையற்ற
अर्ध-लॉग ग्राफ-पत्र,அரை பதிவு வரைபட தாள்
गोलार्थ धन कोण,கோளக் கூட்டல் கோணம்
संवेद,உணர்வு
सुग्राहीकृत,உணர்திறன்
"सुग्राही, सूक्ष्मग्राही, संवेदनशील, संवेदी","உணர்திறன், உணர்திறன், உணர்திறன், உணர்திறன்"
