Telugu,Malayalam
పునరుత్పత్తి ఆరోగ్య కార్యక్రమం,പുനരുൽപാദന ആരോഗ്യ പരിപാടി
పునరుత్పత్తి ఐసోలేషన్,പ്രത്യുൽപാദന ഒറ്റപ്പെടൽ
పునరుత్పత్తి మార్గ,പ്രത്യുത്പാദന ലഘുലേഖ
పునరుత్పత్తి,പുനരുല്പ്പത്തിവിധം
సరీసృపాలు,ഇഴജന്തു
రెప్టిలియా,ഒപ്റ്റോറിയൻ
సరీసృపాల దవడ ఉపకరణం,റെപ്ലിലിയൻ താവ് ഉപകരണങ്ങൾ
రెసెర్పైన్,പുനർവരം
రిజర్వ్ సెల్,സെൽ റിസർവ് ചെയ്യുക
అవశేష శరీరం,ശേഷിക്കുന്ന ശരീരം
అవశేష శక్తి,ശേഷിക്കുന്ന energy ർജ്ജം
అవశేష వాల్యూమ్,ശേഷിക്കുന്ന വോളിയം
రెసిన్,റെസിനിൻ
స్పష్టత,മിഴിവ്
శక్తిని పరిష్కరించడం,ശക്തി പരിഹരിക്കുന്നു
ప్రతిధ్వని,അനുരണനം
శ్వాసక్రియ,ശ്വസനം
శ్వాసకోశ,ശ്വസനമാര്ഗം
శ్వాసకోశ కేంద్రం,ശ്വസന കേന്ദ്രം
శ్వాసకోశ పొర,ശ്വസന മെംബ്രൺ
శ్వాసకోశ అవయవం,ശ്വസന അവയവം
శ్వాసకోశ వర్ణద్రవ్యం,ശ്വസന പിഗ്മെന്റ്
శ్వాసకోశ ఉపరితలం,ശ്വസന കെ.ഇ.
ప్రతిస్పందిస్తోంది,പ്രതികരിക്കുന്നു
విశ్రాంతి కాలం,വിശ്രമിക്കുന്ന കാലയളവ്
నేల సంతానోత్పత్తిని పునరుద్ధరిస్తుంది,മണ്ണിന്റെ ഫലഭൂയിഷ്ഠത പുന oring സ്ഥാപിക്കുന്നു
పరిమితి ఎండోన్యూకలీస్,നിയന്ത്രണ എൻഡോനുക്ലേസി
పరిమితి ఎంజైమ్,നിയന്ത്രണം എൻസൈം
పరిమితి శకలం పొడవు విశ్లేషణ,നിയന്ത്രണം ശകലത്തിന്റെ ദൈർഘ്യം വിശകലനം
పరిమితి సైట్,നിയന്ത്രണം സൈറ്റ്
రిటీ మాల్పిగి,മാൽപിഗി റെറ്റ് ചെയ്യുക
రెటీ టెస్టిస్,ടെസ്റ്റിസ് റിട്ടൂട്ട് ചെയ്യുക
నిలుపుదల,ധാരണ
రెటిక్యులేట్,ജാലികുലേറ്റ്
రెటిక్యులేట్ వెనిషన్,ജാലിക നനം
రెటిక్యులేటెడ్ సిర,റിട്ടേറ്റഡ് സിര
రెటినా,റെറ്റിന
రెటీనా,റെറ്റിന
రెటీనా చిత్రం,റെറ്റിന ഇമേജ്
తిరోగమన ధోరణి,പിന്തിരിപ്പൻ പ്രവണത
రెట్రోవైరస్,റിട്രോവിറസ്
రివర్స్ ఎవల్యూషన్,വിപരീത പരിണാമം
రివర్స్ ఆస్మాసిస్,ഓസ്മോസിസ് റിവേഴ്സ് ചെയ്യുക
రివర్స్ లిప్యంతరీకరణ,ട്രാൻസ്ക്രൈബുചെയ്യുക
రివర్స్ ట్రాన్స్క్రిప్టేజ్,റിവേഴ്സ് ട്രാൻസ്ക്രിപ്റ്റേസ്
రివర్స్ ట్రాన్స్క్రిప్షన్,റിവേഴ്സ് ട്രാൻസ്ക്രിപ്ഷൻ
రక్త సమూహము,RH (RAS) രക്തം ഗ്രൂപ്പ്
రాబ్డిటిస్,റാബ്ഡിറ്റിസ്
రాబ్డోమ్,റാബോം
రాకోఫోరస్,റോകോഫറസ്
రుమాటిక్ జ్వరము,രക്ത വാതം
రుమాటిక్ గుండె జబ్బులు,റുമാറ്റിക് ഹൃദ്രോഗം
రుమాటిజం,ഖങ്ങ
కీళ్ళ వాతము,റൂമറ്റോയ്ഡ് ആർത്രൈറ്റിസ്
ఖడ్గమృగం వైరస్,റിനോ വൈറസ്
రైజోబియం మెలిలోటి,റൈസോബിയം മെലിലോട്ടി
రైజాయిడ్,റൈസോയിഡ്
రైజోమ్,റൈസോം
రైజోఫోరా,റൈസോഫോറ
రైజోపస్,റൈസോസസ്
రో కారకం,റോ ഘടകം
రోడోఫైసీ,റോഡോഫിസിസി
రోడోప్సిన్,റോഡോപ്സിൻ
రోంబెన్సెఫలాన్,റോംബെൻസ്ഫലോൺ
రియానియా,താള്ക്കു
రిథమిక్ సంకోచం,താളാത്മക സങ്കോചം
పక్కటెముక,വാരിയെല്ല്
రిబోఫ్లేవిన్,റിബോഫ്ലേവിൻ
రిబోన్యూకలీస్,റിബോൺൗക്ലേസ്
రైబోస్,പൂഴ്സ്
రిబోసోమల్ RNA,റിബോസോമാൽ ആർഎൻഎ
రైబోజోమ్,റിബോസോം
రిబులోజ్ ద్వి-ఫాస్ఫేట్,റിബലൂസ് ബി-ഫോസ്ഫേറ്റ്
రికెట్స్,റിക്കറ്റ്
రికెట్సియా,റിക്കറ്റ്സിയ
రిడ్జ్,അഗം
కుడి కర్ణిక,വലത് ആട്രിയം
కుడి గుండె ధమని,വലത് കാർഡിയാക് ധമനി
రిండర్‌పెస్ట్,റിൻഡർപ്സ്റ്റ്
రింగ్,വളയം
రింగ్‌వార్మ్,റിംഗ് വോർം
నది,നദി
రివెట్ పాప్పర్ పరికల్పన,റിവറ്റ് പോപ്പർ സിദ്ധാന്തം
RNA జోక్యం,ആർഎ ഇടപെടൽ
RNA ఇంటర్మీడియట్,Rna ഇന്റർമീഡിയറ്റ്
RNA ప్రైమర్ కాంప్లిమెంటరీ,ആർഎൻഎ പ്രൈമർ പൂരകമാണ്
RNA స్ప్లికింగ్,Rna സ്പ്ലിംഗ്
RNA ప్రపంచం,ആർഎ വേൾഡ്
Rna ase,Rna ase
Rna i,Rna i
రాడ్ ఆకారపు బ్యాక్టీరియా,റോഡ് ആകൃതിയിലുള്ള ബാക്ടീരിയ
రాడ్,വടി
రోహు,രോഹി
రూట్ క్యాప్,റൂട്ട് തൊപ്പി
రూట్ డెట్రిటస్,റൂട്ട് ഡിട്രിറ്റസ്
రూట్ పిత్తాశయం,റൂട്ട് പിത്തം
రూట్ హెయిర్,റൂട്ട് മുടി
రూట్ సవరణ,റൂട്ട് പരിഷ്ക്കരണം
రూట్ పాకెట్,റൂട്ട് പോക്കറ്റ്
రూట్ సిస్టమ్,റൂട്ട് സിസ്റ്റം
రోక్ఫోర్ట్ చీజ్,റോക്വോർട്ട് ചീസ്
రోసేసియస్,റോസാഷ്യസ്
రోసేసియస్,റോസാഷ്യസ്
రోసలేస్,റോസലുകൾ
రోటిఫెర్,റൊട്ടിഫർ
రోటర్,റോട്ടര്
కఠినమైన ఎండోప్లాస్మిక్ రెటిక్యులం,പരുക്കൻ എൻഡോപ്ലാസ്മിക് റെറ്റിക്യുലം
రౌండ్ విండో,റ ound ണ്ട് വിൻഡോ
గుండ్రని చిక్కైన,വൃത്താകൃതിയിലുള്ള ലാബിരിന്ത്
గుండ్రని ప్రొటెబ్యూరెన్స్,വൃത്താകൃതിയിലുള്ള പ്രോട്ടോബുറൻസ്
రూబియల్స్,രംഗങ്ങൾ
రూబిస్కో,സാസമായ
మూలాధారం,കഴിവ്
మూలాధారం,കഴിവ്
మూలాధార సామ్రాజ్యం,മുതലാളിത്തം കൂടാരം
మూలాధార వెస్టిజ్,അടിസ്ഥാന വൈവേജ്
రుడ్యుమెంటరీ బాడీ హెయిర్,റൂഡ്മെന്ററി ബോഡി മുടി
రుమెన్,റുമോൻ
రన్నర్,ഓട്ടക്കാരൻ
రస్కస్,റസ്കസ്
రస్ట్,തുരുന്വ്
రస్ట్,തുരുന്വ്
ఎస్-బాక్టీరియా,എസ്-ബാക്ടീരിയ
శఖారోమైసెస్ సెరవీసియె,സാചരോമൈസിസ് സെറേവിസിയാ
సాచరం,സാചരം
సాచరం బెర్బెరిస్,സാചരം ബെർബെറിസ്
సాచరం అఫిషినారమ్,സന്യാരം അഫീഷ്നാരം
సాకోగ్లోస్సస్,സാക്കോഗ്ലോസസ്
సాక్యూల్,Sackule
సాక్ లాంటి సిస్టెర్నే,സക്സി പോലുള്ള സിസ്റ്റർന
సక్రాల్ ఎముక,സെക്രൽ അസ്ഥി
పవిత్ర అడవి,പവിത്രമായ വനം
పవిత్ర గ్రోవ్,പവിത്രമായ തോവ്
పవిత్ర సరస్సు,പവിത്ര തടാകം
సార్కోప్లాజమ్,സാക്കോപ്ലാസ്
సాక్రం,ട്
సురక్షిత పారవేయడం,സുരക്ഷിത നിർമാർജനം
కుంకుమ,കുങ്കുമം
సాగిటారియా,സംഗ യത്താരിയ
సాల్,സാൽ
సాలమంద్ర,സതാണ്രന്
సలికేసి,സാലിലൈസി
సెలైన్ నేల,സലൈൻ മണ്ണ്
లవణీయత,ലളിത
లాలాజలం,ഉമിനീര്
సాల్మొనెల్లా టైఫి,സാൽമൊണെല്ല ടൈപ്പ്
సాల్మొనెల్లా టైఫిమురియం,സാൽമെല്ലാ ടൈമറിയം
సాల్పా,സാൽപ
ఉప్పు,ഉപ്പ്
ఉప్పున ప్రసరణ,നിഷ്കളങ്കമായ ചാലകം
సాల్వియా,സാൽവിയ
సాల్వినియా,സാൽവിനിയ
సమారా,സമര
నమూనా,മാതൃക
నమూనా యూనిట్,സാമ്പിൾ യൂണിറ്റ്
సాంగునియుర్,രംഗുവിയൂവ്
శానిటరీ ల్యాండ్‌ఫిల్,സാനിറ്ററി ലാൻഡ്ഫിൽ
సన్సేవిరియా,സൻസെവിയറിയ
శాంటాలేసి,സാന്താലസി
శాంటోనిన్,സാന്റോണിൻ
SAP వాక్యూల్,SAP ശൂന്യത
సపిండల్స్,സാപ്പിന്ദലുകൾ
సాప్రోఫైట్,സപ്രോഫൈറ്റ്
సాప్రోబయోటిక్ మోడ్,Saprobotion മോഡ്
సాప్రోఫిటిక్,സപ്രോഫിറ്റിക്
సాప్రోట్రోఫ్,സപ്പോട്രോഫ്
సాప్రోజోయిక్,സപ്രോസോയിക്
సాప్రోజోయిక్,സപ്രോസോയിക്
సాప్వుడ్,സപ്വുഡ്
సారాకా,ശാരക
సార్కోడినా,സർകോഡിന
సర్కోలెమ్మ,സർക്കോളംമ
సార్కోమా,സാർകോമ
సార్కోమెర్,സാർകോം
సార్కోప్లాజమ్,സാക്കോപ്ലാസ്
సార్కోప్లాస్మిక్ రెటిక్యులం,Sarcoplasmmil റിറ്റിക്ലം
సార్కోజోమ్,പരിക്രമണകാരി
సార్డిన్,സാർഡൈൻ
సర్గాస్సమ్,സാർഗാസ്പം
ఉపగ్రహ,ഉപഗഹം
ఉపగ్రహ,ഉപഗഹം
ఉపగ్రహ క్రోమోజోమ్,സാറ്റലൈറ്റ് ക്രോമസോം
ఉపగ్రహ DNA,സാറ്റലൈറ്റ് ഡിഎൻഎ
సంతృప్త,പൂരിത
సంతృప్త సమ్మేళనం,പൂരിത സംയുക്തം
సంతృప్త కొవ్వు ఆమ్లం,പൂരിത ഫാറ്റി ആസിഡ്
సంతృప్త హైడ్రైడ్,പൂരിത ഹൈഡ്രൈഡ്
Sauropsid,സോറോപ്സിഡ്
సవన్నా,സന്ന
చేపలను చూసింది,മത്സ്യം കണ്ടു
నెత్తి,തലയോട്
స్కానింగ్ ఎలక్ట్రాన్ మైక్రోస్కోప్,ഇലക്ട്രോൺ മൈക്രോസ്കോപ്പ് സ്കാൻ ചെയ്യുന്നു
స్కానింగ్ ఫన్నెలింగ్ మైక్రోస్కోప్,മൈക്രോസ്കോപ്പ് ഫണലിംഗ് സ്കാൻ ചെയ്യുന്നു
స్కానింగ్ ప్రోబ్ మైక్రోస్కోప్,പ്രോബ്സ് മൈക്രോസ്കോപ്പ് സ്കാൻ ചെയ്യുന്നു
స్కేప్,പേളം
స్కాఫాయిడ్,താല്പമുള്ള
స్కాపులా,സ്കാപുല
స్కావెంజర్,തോട്ടികോട്ടിന്
స్కావెంజింగ్,തീച്ചെടുക്കല്
ఎస్-సెల్స్,എസ്-സെല്ലുകൾ
స్కిస్టోసోమా,ഷിസ്റ്റോസോമ
స్కిజోకార్పిక్ పండు,സ്കീസോകാർപിക് ഫലം
మనోవైకల్యం,സ്കീസോഫ്രീനിയ
ష్వాన్ సెల్,ഷ്വാൻ സെൽ
జెనెటిక్స్ సైన్స్,ജനിതകവസ്തുക്കളുടെ ശാസ്ത്രം
శాస్త్రీయ వైఖరి,ശാസ്ത്രീയ മനോഭാവം
శాస్త్రీయ వర్గీకరణ,ശാസ്ത്ര സാങ്കേതികത
శాస్త్రీయ అధ్యయనం,ശാസ്ത്രീയ പഠനം
స్కిల్లా,കല
సియోన్,പഖാപിക്കുക
సైనోఫైట్,സിയോഫൈറ്റ്
స్క్లెరా,സ്കെലര
స్క్లెరెయిడ్,Sclyerid
స్క్లెరైట్,അക്രോന്റ്റ്
స్క్లెరోటిక్,സ്കിറോട്ടിക്
స్క్లెరోటిక్,സ്കിറോട്ടിക്
కాలిపోయిన ఆకు చిట్కా,കരിഞ്ഞ ഇല ടിപ്പ്
స్కాటోపిక్,സ്കോടോപ്പിക്
స్క్రూపైన్,സ്ക്രൂപ്പിൻ
స్క్రోటమ్,വൃഷണം
స్క్రబ్ స్టేజ్,സ്ക്രബ് സ്റ്റേജ്
స్క్రబ్బర్,സ്ക്രബ്ബെര്
స్కుటెల్లమ్,സ്കട്ടെല്ലം
స్కైఫా,സ്കേധ
సీ ఎనిమోన్,കടൽ അനെമോൺ
సముద్రపు దోసకాయ,കടൽ കുക്കുമ്പർ
సీ హార్స్,കടൽ കുതിര
సీ లిల్లీ,കടൽ താമര
సీ మౌస్,കടൽ മൗസ്
సీ పెన్,കടൽ പേന
సీ షెల్,കടൽ ഷെൽ
సీ అర్చిన్,കടൽ ആർച്ചിൻ
సీ వాల్నట్,കടൽ വാൽനട്ട്
సముద్రపు పాచి,കടൽ കള
సీ-ఫ్యాన్,കടൽത്തീരത്ത്
సేబాషియస్ గ్రంధులు,സെബേസിയസ് ഗ്രന്ഥി
సెబమ్,സെബം
సెకలే సెరిల్,സെകേൽ സെറാൽ
రెండవ యాంటెన్నా,രണ്ടാമത്തെ ആന്റിന
థర్మోడైనమిక్స్ యొక్క రెండవ చట్టం,തെർമോഡൈനാമിക്സിന്റെ രണ്ടാമത്തെ നിയമം
ద్వితీయ,സെക്കൻഡറി
ద్వితీయ వల్కలం,ദ്വിതീയ കോർട്ടെക്സ്
ద్వితీయ లైసోజోమ్,ദ്വിതീയ ലിസോമും
ద్వితీయ మెరిస్టెమ్,ദ്വിതീയ മെസ്റ്റിസ്റ്റെം
ద్వితీయ కాలుష్య కారకం,ദ്വിതീയ മലിനീകരണം
ద్వితీయ ఉత్పాదకత,ദ്വിതീയ ഉൽപാദനക്ഷമത
స్రావం,സ്രവഷൻ
రహస్య,സ്രഗറി
ఉపశమన,ശമനൗഷധം
సెడ్జ్,സ്രാഗ്
అవక్షేపం,ഊറല്
అవక్షేప,അവശിഷ്ടങ്ങൾ
అవక్షేపణ రాక్,സെഡൈലറി റോക്ക്
అవక్షేపణ గుణకం,അവശിഷ്ട ഗുണകം
విత్తన కోటు,വിത്ത് കോട്ട്
విత్తన తినడం,വിത്ത് കഴിക്കുന്നു
విత్తన ఫెర్న్,വിത്ത് ഫെൺ
విత్తన గుణకారం,വിത്ത് ഗുണനമാണ്
విత్తనాలు,തൈ
వేరు చేయుట,വേർതിരിക്കൽ
సెహెమా,സെഹീമ
సీస్మోనాస్టీ,സീസ്മോഗ്രാസ്
నిర్భందించదగినది,അപസ്മാരം
సెలాజినెల్లా,സെലാഗിനെല്ല
ఎంచుకోదగిన మార్కర్,തിരഞ്ഞെടുക്കാവുന്ന മാർക്കർ
ఎంపిక,തെരഞ്ഞെടുക്കല്
సెలెక్టివ్ బ్రీడింగ్,സെലക്ടീവ് ബ്രീഡിംഗ്
సెలెక్టివ్ పారగమ్యత,സെലക്ടീവ് പ്രവേശനക്ഷമത
ఎంపిక చేసిన పారగమ్య,തിരഞ്ഞെടുക്കാനാകാവൂ
సెలీనియం,സെലിനിയം
స్వీయ ఉత్సాహం,സ്വയം ആവേശം
స్వీయ ఫలదీకరణం,സ്വയം ബീജസങ്കലനം
స్వీయ అననుకూలత,സ്വയം പൊരുത്തക്കേട്
స్వీయ అననుకూలత,സ്വയം പൊരുത്തക്കേട്
స్వీయ పరాగసంపర్కం,സ്വയം പരാഗത
స్వీయ ఉత్పత్తి అణువు,സ്വയം നിർമ്മിക്കുന്ന തന്മാത്ര
స్వీయ నియంత్రణ,സ്വയം നിയന്ത്രിക്കുന്നു
స్వీయ స్టెరిలిటీ,സ്വയം വന്ധ്യം
స్వీయ నిలకడ,സ്വയം നിലനിൽക്കുന്നു
స్వీయ నిలకడ,സ്വയം നിലനിൽക്കുന്നു
స్వీయ పరాగసంపర్క పంట,സ്വയം പരാഗണം നടത്തിയ വിള
సెమీ శుష్క ప్రాంతం,അർദ്ധ വരണ്ട പ്രദേശം
సెమీ ఆటోమేటెడ్ ఎనలైజర్,സെമി ഓട്ടോമേറ്റഡ് അനലൈസർ
సెమీ కన్జర్వేటివ్,സെമി കൺസർവേറ്റീവ്
సెమీ కన్జర్వేటివ్ రెప్లికేషన్,സെമി കൺസർവേറ്റീവ് റെപ്ലിക്കേഷൻ
సెమీ మరగుజ్జు ప్రకృతి,സെമി കുള്ളൻ പ്രകൃതി
సెమీ మరగుజ్జు రకం,അർദ്ധ കുള്ളൻ വൈവിധ്യമാർന്ന ഇനം
సెమీ సతత హరిత అటవీ,സെമി നിത്യഹരിത വനം
సెమీ సహజ పరిస్థితి,സെമി സ്വാഭാവിക അവസ്ഥ
సెమినల్ వెసికిల్,സെമിനൽ വെസിക്കിൾ
సెమినిఫెరస్ ట్యూబ్,സെമിനിഫറസ് ട്യൂബുൾ
సెమీ పారాసైట్,സെമി-പരാന്നഭോജി
సెమీ పార్మెబుల్,സെമി-ഫോർമെൻട്
సెనెసెన్స్,കൂട്ടായ്മ
సెనెసెంట్,സെൻസസറ്റര്
సంచలనం,വികാരം
సెన్స్ ఆర్గాన్,അവയവം
సెన్స్ RNA,അർത്ഥം ആർഎൻഎ
సున్నితమైన చార్ట్ రికార్డర్,സെൻസിറ്റീവ് ചാർട്ട് റെക്കോർഡർ
సున్నితమైన జీవి,സെൻസിറ്റീവ് ഓർഗാനിസം
ఇంద్రియ న్యూరాన్,സെൻസറി ന്യൂറോൺ
ఇంద్రియ రిసెప్షన్ మరియు ప్రాసెసింగ్,സെൻസറി സ്വീകരണവും പ്രോസസ്സിംഗും
ఇంద్రియ సామ్రాజ్యం,സെൻസറി കൂടാരം
ఇంద్రియ పాపిల్లా,സെൻസറി പാപ്പില്ല
సెపాల్,സെപ്പാൽ
సెపలాయిడ్,സെപ്പാലോയിഡ്
విభజన,വേര്പാട്
విభజన గోడ,വേർതിരിക്കൽ മതിൽ
సెపియా,സെപിയ
సెప్టల్ నెఫ్రిడియా,സെപ്റ്റൽ നെഫ്രിഡിയ
సెప్టల్ నెఫ్రిడియం,സെപ്റ്റൽ നെക്ക്രിയം
సెప్టం,സെപ്തം
సీక్వెన్స్ ఉల్లేఖనం,സീക്വൻസ് വ്യാഖ്യാനം
సెరాల్ కమ్యూనిటీ,സെറൽ കമ്മ്യൂണിറ്റി
సెరాల్ దశ,സെററൽ വേദി
సెరే,സേറേൽ ചെയ്യുക
సెరికల్చర్,സീരീക്കൾ
సెరోలజీ,ചരക്ക്
సెరో-మ్యూకస్ గ్రంథి,സെറോ-കമ്പാൻഡ് ഗ്രന്ഥി
సెరోసా,സോറോസ
సెరేట్,സൈറേറ്റ് ചെയ്യുക
సెర్టోలి సెల్,സെർട്ടോലി സെൽ (പിന്തുണയ്ക്കുന്ന സെൽ)
సీరం,സെറം
సెస్బేనియా,സെസ്ബാനിയ
సెసిల్,അവകാശം
సెటా,സെറ്റ
సెటా,സെറ്റ
సెటై,സജ്ജീകരിക്കുക
తీవ్రమైన సంయుక్త ఇమ్యునో లోపం,കടുത്ത സംയോജിത ഇമ്മനോയുടെ കുറവ്
మురుగునీటి చికిత్స,മാലിന്യ സംസ്കരണം
సెక్స్,ലിംഗം
లైంగిక ప్రవర్తన,ലൈംഗിക പെരുമാറ്റം
సెక్స్ క్రోమోజోమ్,ലൈംഗിക ക്രോമസോം
సెక్స్ హార్మోన్,ലൈംഗിക ഹോർമോൺ
లైంగిక మోసం,ലൈംഗിക വഞ്ചന
లైంగిక అభివృద్ధి,ലൈംഗിക വികസനം
లైంగిక డైమోర్ఫిజం,ലൈംഗിക ഡിമോറിംഗ്
లైంగిక పరిపక్వత,ലൈംഗിക പക്വത
లైంగిక పునరుత్పత్తి,ലൈംഗിക പുനരുൽപാദനം
లైంగిక సంక్రమణ వ్యాధి (ఎస్టీడీలు),ലൈംഗികമായി പകരുന്ന രോഗം (എസ്ടിഡി)
షాఫ్ట్,കണ
నిస్సార నేల,ആഴമില്ലാത്ത മണ്ണ്
షెల్-తక్కువ గుడ్డు,ഷെൽ-കുറവ് മുട്ട
షెల్డ్ గుడ్డు,ഷെൽ ചെയ്ത മുട്ട
షెల్ఫిష్,ഷെൽ-ഫിഷ്
షెపర్డ్ పర్స్,ഇടയന്റെ പേഴ്സ്
షెట్లాండ్ పోనీ,ഷെട്ട്ലാൻഡ് പോണി
ఓడ పురుగు,കപ്പൽ പുഴു
షాక్ ప్రొటియన్,ഷോക്ക് പ്രോറ്റിയൻ
షూట్ యాక్సిస్,ആക്സിസ് ഷൂട്ട് ചെയ്യുക
షూట్ బోరర్,ബോറർ ഷൂട്ട്
షోరియా రోబస్టా,ഷോറിയ റോബുസ്ത
చిన్న రోజు మొక్క,ഹ്രസ്വ ദിവസത്തെ ചെടി
చిన్న పొట్టితనం,ഹ്രസ്വ പൊക്കം
చిన్న టెన్డం రిపీట్,ഹ്രസ്വ ടാൻഡം ആവർത്തിക്കുക
చిన్న తరంగ రేడియేషన్,ഹ്രസ്വകാല വേവ് വികിരണം
షాట్గన్ గుళిక,ഷോട്ട്ഗൺ പെല്ലറ്റ്
పొద,കുറ്റിച്ചെടി
పొద పొర,കുറ്റിച്ചെടി പാളി
తోబుట్టువుల జాతులు,സഹോദരങ്ങളെ സഹായിക്കുക
కొడవలి కణ రక్తహీనత,സിക്കിൾ സെൽ അനീമിയ
సికిల్ సెల్ జన్యువు,സിക്കിൾ സെൽ ജീൻ
జల్లెడ గొట్టం,അരിപ്പ ട്യൂബ്
జల్లెడ లాంటిది,അരിപ്പ പോലുള്ള
సిగ్మా కారకం,സിഗ്മ ഘടകം
సిగ్మోయిడ్ పెరుగుదల,സിഗ്മോയിഡ് വളർച്ച
MRNA నిశ్శబ్దం,എംആർഎൻഎയുടെ നിശബ്ദത
నిశ్శబ్ద జోన్,നിശബ്ദ മേഖല
సిలిసియస్ స్పిక్యూల్,സിലിസസ് സ്പിക്കുലേറ്റ്
సిలికాన్ డయాక్సైడ్,സിലിക്കൺ ഡയോക്സൈഡ്
సిలికోసిస్,സിലിക്കോസിസ്
సిలిక్వా,സൈറ്റിക്വ
పట్టు పత్తి చెట్టు,സിൽക്ക് കോട്ടൺ ട്രീ
సిల్టేషన్,പചന്തി
సిలురియన్ కాలం,സിലൂറിയൻ കാലഘട്ടം
సిల్వర్ ఫిర్,സിൽവർ ഫിർ (ആഭിമുഖ്യം പിൻഡ്രോ)
సాధారణ బైనరీ విచ్ఛిత్తి,ലളിതമായ ബൈനറി വിഘടനം
సాధారణ ఎపిథీలియం,ലളിതമായ എപിത്തീലിയം
సాధారణ ఆకు,ലളിതമായ ഇല
సాధారణ సూక్ష్మదర్శిని,ലളിതമായ മൈക്രോസ്കോപ്പ്
సాధారణ గొట్టపు వ్యవస్థ,ലളിതമായ ട്യൂബുലാർ സിസ്റ്റം
సరళముగాని గొట్టపు విసర్జన వ్యవస్థ,ലളിതമായ ട്യൂബുലാർ escricacry syste സിസ്റ്റം
అనుకరణ,സിമുലേഷൻ
సింగిల్ బాండ్,ഒറ്റ ബോണ്ട്
సింగిల్ సెల్డ్,ഒറ്റ സെല്ലെഡ്
సింగిల్ మెసెంజర్ RNA,സിംഗിൾ മെസഞ്ചർ ആർഎൻഎ
సింగిల్ న్యూక్లియోటైడ్ పాలిమార్ఫిజం,സിംഗിൾ ന്യൂക്ലിയോടൈഡ് പോളിമോർഫിസം
సింగిల్ స్ట్రాండెడ్,ഒറ്റവെണ്ടി
సైనస్,എല്ലിന്റെ ഉള്ളിലെ സുഷിരം
సైనస్ వెనోసస్,സൈനസ് വെനോസസ്
సిస్టర్ క్రోమాటిడ్,സഹോദരി ക്രോമാറ്റിഡ്
జనాభా పరిమాణం,ജനസംഖ്യയുടെ വലുപ്പം
అస్థిపంజర ఫ్లోరోసిస్,എല്ലിലെ ഫ്ലൂറോസിസ്
అస్థిపంజరపు కండరం,അസ്ഥികൂടി പേശി
అస్థిపంజర వ్యవస్థ,അസ്ഥികൂടം
చర్మ క్యాన్సర్,ചർമ്മ കാൻസർ
పుర్రె,തലയോട്
వ్యవసాయాన్ని తగ్గించి కాల్చండి,കാർഷിക മേഖല വെട്ടാക്കി കത്തിക്കുക
స్లాటర్ హౌస్ వేస్ట్,ഭവന മാലിന്യങ്ങൾ
నిద్ర అనారోగ్యం,ഉറങ്ങുന്ന രോഗം
స్లైడింగ్ ఫిలమెంట్ సిద్ధాంతం,സ്ലൈഡിംഗ് ഫിലിംഗ് ടൂറി
కొద్దిగా కదిలే,ചെറുതായി ചലിക്കാൻ
బురద పొర,സ്ലിം ലെയർ
బురద అచ్చు,സ്ലിം പൂപ്പൽ
సన్నని మాస్,മെലിഞ്ഞ പിണ്ഡം
రిగ్రెషన్ యొక్క వాలు,റിഗ്രഷന്റെ ചരിവ്
బురద,ചെളി
ముద్ద,സ്ലറി
స్మాక్,സ്മാക്ക്
చిన్న పాక్స్,ചെറിയ പോക്സ്
స్మిలాక్స్,സ്മൈലാക്സ്
పొగమంచు,പുക
పొగ స్టాక్స్,പുക സ്റ്റാക്കുകൾ
స్మూత్ ఎర్,മിനുസമാർന്ന ER
మృదువైన కండరం,മിനുസമാർന്ന പേശി
స్మట్,സ്മറ്റ്
స్నాప్‌డ్రాగన్ ఫ్లవర్,സ്നാപ്ഡ്രാഗൺ പുഷ്പം
గురక,ലഘുലേഖ
మంచు అంధత్వం,മഞ്ഞ് അന്ധത
మంచు ఉచితం,മഞ്ഞ് രഹിതം
హిమపాతం,മഞ്ഞുവീഴ്ച
సామాజిక అటవీ,സാമൂഹിക വനം
సాకెట్,സോക്കറ്റ്
సోడియం,സോഡിയം
సోడియం అజైడ్,സോഡിയം അസൈഡ്
నేల,മണ്ണ്
నేల కాలుష్యం,മണ്ണ് മലിനീകരണം
నేల ప్రొఫైల్,മണ്ണ് പ്രൊഫൈൽ
నేల ఆకృతి,മണ്ണ് ടെക്സ്ചർ
సోలనాసి,സോലാനേഷ്യ
సోలనం,സോളനം
సోలనం ట్యూబెరోసమ్,സോളനം ട്യൂബറോസം
సౌర స్థిరాంకం,സൗരോർജ്ജ സ്ഥിരാങ്കം
సౌర శక్తి,സൗരോർജ്ജം
సౌర నిహారిక,സോളാർ നെബുല
సౌర వికిరణం,സൗരവികിരണം
సౌర స్పెక్ట్రం,സോളാർ സ്പെക്ട്രം
సౌర వ్యవస్థ,സൗരയൂഥം
సోలేనోయిడ్,സോളിനോയിഡ്
సాలిడగో,സോളാഗോ
ఒంటరి ఆక్సిలరీ,ഏകാന്ത കക്ഷീയ കക്ഷീയ
కరిగే,ലയിക്കുന്ന
కరిగే సేంద్రీయ పదార్థం,ലയിക്കുന്ന ജൈവവസ്തുക്കൾ
కరిగే సేంద్రీయ పదార్థం,ലയിക്കുന്ന ജൈവവസ്തുക്കൾ
ద్రావకం,മൊയ്ദ്ധമായ
