Odiya,English
ତ୍ରୁଟିର ପ୍ରସାର,propagation of error
ଉପଯୁକ୍ତ କାରକ |,proper factor
ସଠିକ୍ କାର୍ଯ୍ୟ,proper function
ଉପଯୁକ୍ତ ବ୍ୟବଧାନ |,proper interval
ସଠିକ୍ ଭାବରେ ଧାରଣ କରିଛି |,properly contained
ଉପଯୁକ୍ତ ଉପସେଟ |,proper subset
ଉପଯୁକ୍ତ ଉପସ୍ଥାନ |,proper subspace
ସଂରକ୍ଷଣର ସମ୍ପତ୍ତି |,property of conservation
ଉପଯୁକ୍ତ ମୂଲ୍ୟ (= ଇଜେନ ମୂଲ୍ୟ),proper value (=eigen value)
ଉପଯୁକ୍ତ ଭେକ୍ଟର୍ |,proper vector
ଆନୁପାତିକ,proportional
ଆନୁପାତିକ ସମ୍ପର୍କ |,proportional relationship
ଆନୁପାତିକ ନମୁନା,proportional sampling
ପ୍ରସ୍ତାବ,proposition
ସିଉଡୋକୋଡ୍ |,pseudocode
ସିଉଡୋମେଟ୍ରିକ୍ |,pseudometric
ସିଉଡୋମେଟ୍ରିକ୍ ସ୍ପେସ୍ |,pseudometric space
ଛଦ୍ମନାମ |,pseudonorm
ଛଉ ଟନୋଲୋଜି |,pseudonorm topology
ଟାଣ,pull
ପଲି,pulley
ପଙ୍କଡ୍ କାର୍ଡ |,punched card
ପଞ୍ଚ କାର୍ଡ ମେସିନ୍ |,punch card machine
ପିଚ୍ ମେସିନ୍ |,punching machine
ଶୁଦ୍ଧ ନମ୍ରତା |,pure bending
ଶୁଦ୍ଧ ଦଶମିକ |,pure decimal
ଶୁଦ୍ଧ ଜ୍ୟାମିତି |,pure geometry
ଶୁଦ୍ଧ ଅନୁକରଣ |,pure induction
କେବଳ ଟ୍ରାନ୍ସେଣ୍ଡେଣ୍ଟାଲ୍ |,purely transcendental
ଶୁଦ୍ଧ ଗଣିତ,pure mathematics
ଶୁଦ୍ଧ ସଂଖ୍ୟା,pure number
ଶୁଦ୍ଧ ରଣନୀତି |,pure strategy
ପିରାମିଡ୍,pyramid
ପିରାମିଡ୍ କଠିନ |,pyramidal solid
ପିରାମିଡ୍ ଭୂପୃଷ୍ଠ |,pyramidal surface
QED,Q.E.D.
ଚତୁର୍ଭୁଜ,quadrangle
ଚତୁର୍ଭୁଜ ପ୍ରିଜିମ୍ |,quadrangular prism
ଚତୁର୍ଥାଂଶ |,quadrant
ଚତୁର୍ଭୁଜ |,quadratic
ଚତୁର୍ଥାଂଶ ମୂଲ୍ୟ,quadratic cost
ଚତୁର୍ଭୁଜ ମୂଲ୍ୟ କାର୍ଯ୍ୟ,quadratic cost function 
ଚତୁର୍ଭୁଜ ବକ୍ର,quadratic curve
ଚତୁର୍ଭୁଜ ସମୀକରଣ |,quadratic equation
ଚତୁର୍ଭୁଜ ଅଭିବ୍ୟକ୍ତି |,quadratic expression
ଚତୁର୍ଭୁଜ ଫର୍ମ |,quadratic form
ଚତୁର୍ଭୁଜ କାର୍ଯ୍ୟ,quadratic function
ଚତୁର୍ଭୁଜ କାର୍ଯ୍ୟକ୍ଷମ |,quadratic functional
ଚତୁର୍ଭୁଜ ଇଣ୍ଟରପୋଲେସନ୍ |,quadratic interpolation 
ଚତୁର୍ଭୁଜ ଅବଜେକ୍ଟିଭ୍ ଫଙ୍କସନ୍ |,quadratic objective function
ଚତୁର୍ଭୁଜ ପ୍ରୋଗ୍ରାମିଂ |,quadratic programming 
ଚତୁର୍ଭୁଜ ପାରସ୍ପରିକତା |,quadratic reciprocity 
ଚତୁର୍ଭୁଜ ପୃଷ୍ଠ |,quadratic surface
ଚତୁର୍ଭୁଜ ଶବ୍ଦ |,quadratic term
ଚତୁର୍ଭୁଜ ସୂତ୍ର |,quadrature formula
ଚତୁର୍ଭୁଜ,quadrilateral
ଗୁଣାତ୍ମକ ବିଶ୍ଳେଷଣ |,qualitative analysis
ଗୁଣବତ୍ତା ନିୟନ୍ତ୍ରଣ,quality control
କ୍ୱାଣ୍ଟମ୍ ମେକାନିକ୍ସ |,quantum mechanics
କ୍ୱାଣ୍ଟମ୍ ସଂଖ୍ୟା,quantum number
କ୍ୱାଣ୍ଟମ୍ ପରିସଂଖ୍ୟାନ |,quantum statistics 
ଚତୁର୍ଥାଂଶ,quarter 
ଚତୁର୍ଥାଂଶ |,quartic
ଚତୁର୍ଥାଂଶ |,quartile
କ୍ୱାସୀ ର line ଖ୍ୟ ଗଠନମୂଳକ ସମୀକରଣ |,quasi linear constitutive equation
ନିୟମିତ ନିୟମିତ |,quasi regular
ଚତୁର୍ଥାଂଶ |,quaternion
ଧାଡି ଦ length ର୍ଘ୍ୟ |,queue length
ଧାଡି ମଡେଲ୍ |,queuing model
ଧାଡ଼ି ସମସ୍ୟା,queuing problem
ଧାଡି ପ୍ରକ୍ରିୟା,queuing process
ଧାଡି ସିଷ୍ଟମ୍ |,queuing system
ଧାଡି ତତ୍ତ୍। |,queuing theory
କ୍ୱିଣ୍ଟିଲ୍ |,quintile
କ୍ୱିଣ୍ଟୁପ୍ଲେଟ୍ |,quintuplet
ଉଦ୍ଧୃତି,quotation
ଭାଗ,quotient
ଭାଗ କ୍ଷେତ୍ର,quotient field
ଭାଗ ଗୋଷ୍ଠୀ |,quotient group
ଭାଗ ନିୟମ |,quotient law
quotient ସେଟ୍ |,quotient set
ଭାଗ ସ୍ଥାନ,quotient space
କୋଟୋଏଣ୍ଟ ଟପୋଲୋଜି |,quotient topology
ରେଡିଆଲ୍ |,radial
ରେଡିଆନ୍ |,radian
ରେଡିଆନ୍ ମାପ |,radian measure
ମ radical ଳିକ,radical
ମ radical ଳିକ ଅକ୍ଷ |,radical axis
ମୂଳ ଚିହ୍ନ |,radical sign
ବ୍ୟାସାର୍ଦ୍ଧ,radius
ସମ୍ମିଶ୍ରଣର ବ୍ୟାସାର୍ଦ୍ଧ |,radius of convergence
ବକ୍ରତା,radius of curvature
ବ୍ୟାଡ୍ୟୁସ୍ ଭେକ୍ଟର୍ |,radius vector
ରେଡିକ୍ସ,radix
ଅନିୟମିତ ତ୍ରୁଟି |,random error
ଅନିୟମିତ କାର୍ଯ୍ୟ |,random function
ରାଣ୍ଡୋମାଇଜେସନ୍ |,randomization
ରାଣ୍ଡମାଇଜଡ୍ ବ୍ଲକ୍ |,randomised blocks
ଅନିୟମିତ ମଡେଲ୍ |,random model
ଅନିୟମିତ ସଂଖ୍ୟା |,random number
ଅନିୟମିତ ନମୁନା |,random sampling
ରାଣ୍ଡମ୍ ଭେରିଏବଲ୍ |,random variable
ପରିସର,range
ସମ୍ମିଶ୍ରଣର ପରିସର |,range of convergence
ଏକୀକରଣର ପରିସର |,range of integration
ସମ୍ପର୍କର ପରିସର |,range of relation
ପରିସର ସ୍ଥାନ,range space
ମାନ୍ୟତା,rank
ର୍ୟାଙ୍କ୍ ସମ୍ପର୍କ,rank correlation
ମାଟ୍ରିକ୍ ର୍ୟାଙ୍କ୍,rank of matrix
ର୍ୟାଙ୍କ ଅର୍ଡର ପରିସଂଖ୍ୟାନ |,rank order statistics
ପରିବର୍ତ୍ତନ ହାର,rate of change
ସମ୍ମିଶ୍ରଣ ହାର,rate of convergence
ଅନୁପାତ,Ratio
ଯୁକ୍ତିଯୁକ୍ତ,Rational
ଯୁକ୍ତିଯୁକ୍ତ ଅଭିବ୍ୟକ୍ତି |,rational expression
ଯୁକ୍ତିଯୁକ୍ତ କ୍ଷେତ୍ର |,rational field
ଯୁକ୍ତିଯୁକ୍ତ କାର୍ଯ୍ୟ,rational function
ନାମର ଯୁକ୍ତିଯୁକ୍ତକରଣ |,rationalisation of the denominator
ଯୁକ୍ତିଯୁକ୍ତ ସଂଖ୍ୟା |,rational number
ଯୁକ୍ତିଯୁକ୍ତ ସଂଖ୍ୟା କ୍ଷେତ୍ର |,rational number field
ଯୁକ୍ତିଯୁକ୍ତ କାର୍ଯ୍ୟ,rational operation
ଅନୁପାତ ପରୀକ୍ଷା,ratio test
କଞ୍ଚା ତଥ୍ୟ |,raw data
କିରଣ,ray
କିରଣ ଭେକ୍ଟର,ray vector
ବାସ୍ତବ,real
ପ୍ରକୃତ ଅକ୍ଷ,real axis
ପ୍ରକୃତ ନିରନ୍ତର |,real continuum
ପ୍ରକୃତ ରେଖା |,real line
ପ୍ରକୃତ ରେଖା ଭେକ୍ଟର ସ୍ପେସ୍ |,real linear vector space
ପ୍ରକୃତ ମ୍ୟାଟ୍ରିକ୍ସ |,real matrix
ପ୍ରକୃତ ସଂଖ୍ୟା,real number
ପ୍ରକୃତ ସଂଖ୍ୟା କ୍ଷେତ୍ର |,real number field
ପ୍ରକୃତ ଅଂଶ |,real part
ପ୍ରକୃତ ବହୁଭୂତ |,real polynomial
ପ୍ରକୃତ ଚତୁର୍ଭୁଜ |,real quadratic
ପ୍ରକୃତ ମୂଳ,real root
ପ୍ରକୃତ ସ୍ଥାନ |,real space
ପ୍ରକୃତ ସମୟ ବ୍ୟବସ୍ଥା |,real time system
ପ୍ରକୃତ ମୂଲ୍ୟବାନ କାର୍ଯ୍ୟ |,real valued function
ପ୍ରକୃତ ଭେରିଏବଲ୍ |,real variable
ପ୍ରକୃତ ଭେକ୍ଟର ସ୍ପେସ୍ |,real vector space
ପାରସ୍ପରିକ,reciprocal
ପାରସ୍ପରିକ ମ୍ୟାଟ୍ରିକ୍ସ |,reciprocal matrix
ଆୟତାକାର,rectangle
ଆୟତାକାର,rectangular
ଆୟତାକାର ଆରେ |,rectangular array
ଆୟତାକାର ଅକ୍ଷ,rectangular axis
ଆୟତାକାର ଘନତା କାର୍ଯ୍ୟ |,rectangular density function
ଆୟତାକାର ହାଇପରବୋଲା |,rectangular hyperbola
ଆୟତାକାର ମ୍ୟାଟ୍ରିକ୍ସ |,rectangular matrix
ଆୟତାକାର ପାରାଲେଲୋପିପାଇଡ୍ (କ୍ୟୁବାଇଡ୍),"rectangular parellelopiped 
 (cuboid)"
ସଂଶୋଧନ ଯୋଗ୍ୟ ବକ୍ର,rectifiable curve
ପୁନରାବୃତ୍ତି ସୂତ୍ର |,recurrence formula
ବାରମ୍ବାର ଦଶମିକ,recurring decimal
ପୁନରାବୃତ୍ତି ସୂତ୍ର |,recursion formula
ଇଚେଲନ୍ ଫର୍ମ ହ୍ରାସ |,reduced echelon form
reductio-ad-absurdum |,reductio-ad-absurdum
ହ୍ରାସ ସୂତ୍ର,reduction formula
ସନ୍ଦର୍ଭ ରେଖା |,reference line
ରେଫରେନ୍ସ ପଏଣ୍ଟ |,reference point
ପ୍ରତିଫଳିତ ତରଙ୍ଗ |,reflected wave
ପ୍ରତିଫଳନ,reflection
ପ୍ରତିଫଳିତ ନିୟମ |,reflexive law
ସମ୍ମିଶ୍ରଣର ଅଞ୍ଚଳ |,region of convergence
ବିଭେଦ ଅଞ୍ଚଳ |,region of divergence
ଏକୀକରଣର ଅଞ୍ଚଳ |,region of integration
ରିଗ୍ରେସନ୍ ଆନାଲିସିସ୍ |,regression analysis
ରିଗ୍ରେସନ୍ ବକ୍ର,regression curve
ରିଗ୍ରେସନ୍ ସମୀକରଣ |,regression equation
ରେଗ୍ରେସନ୍ ଲାଇନ୍,regression line
ରିଗ୍ରେସନ୍ ମଡେଲ୍ |,regression model
ନିୟମିତ ବକ୍ର,regular curve
ନିୟମିତ ଷୋଡଶାଳ |,regular hexagon
ନିୟମିତ ମ୍ୟାଟ୍ରିକ୍ସ |,regular matrix
ନିୟମିତ ଟେଟ୍ରେଡ୍ରନ୍ |,regular tetrahedron
ଆପେକ୍ଷିକ ସଂପନ୍ନ |,relative complement
ଆପେକ୍ଷିକ ସର୍ବାଧିକ |,relative maximum
ଆପେକ୍ଷିକ ସର୍ବନିମ୍ନ |,relative minimum
ଆପେକ୍ଷିକ ସମ୍ଭାବନା (ସର୍ତ୍ତମୂଳକ ସମ୍ଭାବନା),relative probability (conditional probability)
ଆପେକ୍ଷିକ ବେଗ |,relative velocity
ଆପେକ୍ଷିକତା |,Relativity
ଆପେକ୍ଷିକ ତତ୍ତ୍। |,relativity theory
ନିର୍ଭରଯୋଗ୍ୟତା,reliability
ନିର୍ଭରଯୋଗ୍ୟତା ସମସ୍ୟା |,reliability problem
ଅବଶିଷ୍ଟ ଅବଧି,remainder term
ଅବଶିଷ୍ଟ ଥିଓରେମ୍ |,remainder theorem
ବାରମ୍ବାର ସୀମା |,repeated limit
ପୁନରାବୃତ୍ତି ରିମାନ୍ ଇଣ୍ଟିଗ୍ରାଲ୍ |,repeated Riemann integral
ପ୍ରତିନିଧିତ୍ୱ,representation
ଅବଶିଷ୍ଟ,Residue
ଏକ ପୋଲରେ ଅବଶିଷ୍ଟ,residue at a pole
ରେଜୋଲୁସନ,resolution
ଶକ୍ତିର ସଂକଳ୍ପ,resolution of forces
ଗତିର ବିଭେଦନ,resolution of velocities
ଫଳାଫଳ,resultant
ଫଳାଫଳ ଶକ୍ତି,resultant force
ଫଳାଫଳ ଭେକ୍ଟର୍ |,resultant vector
ସଂଶୋଧିତ ସିମ୍ପାଲେକ୍ସ କ techni ଶଳ |,revised simplex technique
ରମ୍ବସ୍,rhombus
ରିମାନ୍ ଅବିଚ୍ଛେଦ୍ୟ |,Riemann integral
ଡାହାଣ କୋଣ,right angle
ଡାହାଣ କୋଣିଆ ତ୍ରିରଙ୍ଗା |,right angled triangle
ଡାହାଣ ବୃତ୍ତାକାର କୋଣ |,right circular cone
ଡାହାଣ କୋସେଟ |,right coset
ଡାହାଣ ସିଲିଣ୍ଡର |,right cylinder
ଡାହାଣ ହାତ,right handed
ଡାହାଣ ଓଲଟା |,right inverse
କଠୋର ପ୍ରମାଣ |,rigorous proof
ରିଙ୍ଗ୍ |,ring
ପୂର୍ଣ୍ଣ ସଂଖ୍ୟା,ring of integers
R- ଏକୀକୃତ |,R-integrable
ମୂଳ,root
ମୂଳ ଅର୍ଥ ବର୍ଗ |,root mean square
ବହୁଭାଷାର ମୂଳ |,root of a polynomial
ଘୂର୍ଣ୍ଣନ,rotation
ଗୋଲାକାର ତ୍ରୁଟି |,rounding error
ଧାଡି,row
ଧାଡି-ସ୍ତମ୍ଭ ଗୁଣନ |,row-by-column multiplication
ଧାଡି ସମାନତା |,row equivalence
ଧାଡି ମ୍ୟାଟ୍ରିକ୍ସ |,row matrix
ଧାଡି ମାନ୍ୟତା,row rank
ସାଡଲ୍ ପଏଣ୍ଟ |,saddle point
ନମୁନା,sample
ନମୁନା ଅର୍ଥ |,sample means
ନମୁନା ବିନ୍ଦୁ |,sample point
ନମୁନା ଆକାର,sample size
ନମୁନା ସ୍ଥାନ,sample space
ନମୁନା ମାନକ ବିଘ୍ନ |,sample standard deviation
ନମୁନା ସର୍ବେକ୍ଷଣ |,sample survey
ନମୁନା ଭିନ୍ନତା |,sample variance
ନମୁନା ସଂଗ୍ରହ,sampling
ନମୁନା ବଣ୍ଟନ,sampling distribution
ନମୁନା ତ୍ରୁଟି |,sampling error
ନମୁନା ବ୍ୟବଧାନ,sampling interval
ନମୁନା ପଦ୍ଧତି |,sampling method
ନମୁନା ସିଦ୍ଧାନ୍ତ |,sampling theory
ପ୍ରତିସ୍ଥାପନ ସହିତ ନମୁନା ସଂଗ୍ରହ |,sampling with replacement
ସ୍କାଲାର୍ |,scalar
ସ୍କାଲାର୍ ଫିଲ୍ଡ |,scalar field
ସ୍କାଲାର୍ ମ୍ୟାଟ୍ରିକ୍ସ |,scalar matrix
ସ୍କାଲାର୍ ଏକାଧିକ |,scalar multiple
ସ୍କାଲାର୍ ଗୁଣନ |,scalar multiplication
ସ୍କାଲାର୍ ଉତ୍ପାଦ |,scalar product
ସ୍କାଲାର୍ ପରିମାଣ |,scalar quantity
ସ୍କାଲାର୍ ଟ୍ରିପଲ୍ ଉତ୍ପାଦ |,scalar triple product
ସ୍କେଲିନ୍ ତ୍ରିରଙ୍ଗା |,scelene triangle
ବିଚ୍ଛିନ୍ନ ଚିତ୍ର,scattered diagram
ସ୍କ୍ରୋଡିଙ୍ଗର୍ ସମୀକରଣ |,Schrodinger equation
ମ al ସୁମୀ ପରିବର୍ତ୍ତନ,seasonal fluctuation
secant,secant
ନିରାପଦ ପଦ୍ଧତି |,secant method
ଦ୍ୱିତୀୟ ଡେରିଭେଟିଭ୍ |,second derivative
ଦ୍ୱିତୀୟ କ୍ରମ |,second order
ବିଭାଗ,section
କ୍ଷେତ୍ର,sector
ଏକ ବକ୍ରର ବିଭାଗ,segment of a curve
ଆତ୍ମ - ଯୋଗ,self — adjoint
ସେଲ୍ଫ ଆଡଜଏଣ୍ଟ ଅପରେଟର୍ |,self adjoint operator
ଆତ୍ମ - ସଂଯୋଗ,self — conjugate
ସେମିଆକ୍ସିସ୍ |,semiaxis
ଅର୍ଦ୍ଧଚକ୍ର |,semicircle
ଅର୍ଦ୍ଧ - ନିର୍ଦ୍ଦିଷ୍ଟ ମ୍ୟାଟ୍ରିକ୍ସ |,semi - definite matrix
ଅର୍ଦ୍ଧ - ନିର୍ଦ୍ଦିଷ୍ଟ ଚତୁର୍ଭୁଜ ଫର୍ମ |,semi - definite quadratic form
ସେମିଗ୍ରୁପ୍ |,semigroup
ଅର୍ଦ୍ଧ - ବ୍ୟବଧାନ |,semi - interval
ଅର୍ଦ୍ଧ ପ୍ରମୁଖ ଅକ୍ଷ |,semi major axis
ଅର୍ଦ୍ଧ ଛୋଟ ଅକ୍ଷ |,semi minor axis
ପୃଥକ ବହୁଭୂତ |,separable polynomial
ଭେରିଏବଲ୍ସର ପୃଥକତା |,separation of variables
କ୍ରମ |,sequence
କ୍ରମିକ ତତ୍ତ୍। |,sequencing theory
କ୍ରମିକ ବିଶ୍ଳେଷଣ |,sequential analysis
କ୍ରମାଗତ ନମୁନା,sequential sampling
କ୍ରମିକ ସମ୍ପର୍କ,serial correlation
କ୍ରମ,series
ସେଟ୍ କରନ୍ତୁ |,set
ସେକ୍ସଟାଣ୍ଟ |,sextant
ଶେୱାର୍ଟ କଣ୍ଟ୍ରୋଲ୍ ଚାର୍ଟ |,Shewhart control charts
ଚିହ୍ନ,sign
ଏକ ମାଟ୍ରିକ୍ସର ଦସ୍ତଖତ |,signature of a matrix
ଚତୁର୍ଭୁଜ ଫର୍ମର ଦସ୍ତଖତ |,signature of quadratic form
ଦସ୍ତଖତ ସଂଖ୍ୟା,signed number
ମହତ୍ତ୍ level ସ୍ତର |,significance level
ମହତ୍ତ୍ test ପରୀକ୍ଷା |,significance test
ଗୁରୁତ୍ୱପୂର୍ଣ୍ଣ ସଂଖ୍ୟା,significant digit
ଚିହ୍ନ ପରୀକ୍ଷା,sign test
ସାଇନମ୍ ଫଙ୍କସନ୍,signum function
ସମାନ ଏଲିପ୍ସ |,similar ellipses
ସମାନ ସଂଖ୍ୟା,similar figures
ସମାନତା,similarity
ସମାନ ମେଟ୍ରିକ୍ସ |,similar matrices
ସରଳ ବନ୍ଦ ବକ୍ର,simple closed curve
ସରଳ ସମ୍ପର୍କ,simple correlation
ସରଳ ହାରମୋନିକ୍ ଗତି |,simple harmonic motion
ସରଳ ଅନିୟମିତ ନମୁନା |,simple random sampling
ସରଳ,simplex
ସିମ୍ପ୍ଲେକ୍ସ ଆଲଗୋରିଦମ |,simplex algorithm
ସିମ୍ପାଲେକ୍ସ ଟେବୁଲ୍ |,simplex tableau
ସିମ୍ପସନ୍ଙ୍କର ଏକ - ତୃତୀୟ ନିୟମ |,Simpson's one - third rule
ଅନୁକରଣ କ technique ଶଳ,simulation technique
ଏକକାଳୀନ ଭିନ୍ନକ୍ଷମ ସମୀକରଣ |,simultaneous differential equations
ଏକକାଳୀନ ସମୀକରଣ |,simultaneous equations
ସାଇନ,sine
ସାଇନ ବକ୍ର,sine curve
ସିଙ୍ଗଲେଟନ୍ |,singleton
ଏକକ ମୂଲ୍ୟବାନ କାର୍ଯ୍ୟ |,single valued function
ଏକକ ଇଣ୍ଟିଗ୍ରାଲ୍ |,singular integral
ଏକକତା,singularity
ଏକକ ମ୍ୟାଟ୍ରିକ୍ସ,singular matrix
ଏକକ ସମାଧାନ,singular solution
ନମୁନାର ଆକାର,size of sample
ଖରାପ ବଣ୍ଟନ |,skewed distribution
skew-Hermitian ମ୍ୟାଟ୍ରିକ୍ସ |,skew-Hermitian matrix
ଚତୁରତା |,skewness
skew ସମୃଦ୍ଧ ମ୍ୟାଟ୍ରିକ୍ସ |,skew symmetric matrix
ସ୍ଲାକ୍ ଭେରିଏବଲ୍ |,slack variable
ope ୁଲା,slope
ope ୁଲା ଗ୍ରେଡିଏଣ୍ଟ୍ |,slope gradient
ଛୋଟ ବ୍ରାକେଟ୍,small brackets
ଚିକ୍କଣ ବକ୍ର,smooth curve
ସୁଗମ କାର୍ଯ୍ୟ,smooth function
ସମୟ କ୍ରମର ସଫାସୁତୁରା |,smoothing of time series
ସୌର ମଣ୍ଡଳ,solar system
ସୋଲେନଏଡାଲ୍ ଭେକ୍ଟର୍ |,solenoidal vector
କଠିନ,solid
କଠିନ ଜ୍ୟାମିତି |,solid geometry
ସମାଧାନ,solution
କ୍ରମରେ ସମାଧାନ |,solution in series
ସମାଧାନ ମ୍ୟାଟ୍ରିକ୍ସ |,solution matrix
ଏକ ତ୍ରିରଙ୍ଗାର ସମାଧାନ |,solution of a triangle
ସମାଧାନ ସ୍ଥାନ,solution space
ସୋନାଇନ୍ ପଲିନୋମିଆଲ୍ |,Sonine polynomial
ସ୍ଥାନ,space
ସ୍ପେସ୍ ବକ୍ର,space curve
ବିସ୍ତାର ସେଟ୍ |,spanning set
ସ୍ପେସାଲ୍ କରେଲୋଗ୍ରାମ୍ |,spatial correlogram
ସ୍ line ତନ୍ତ୍ର ର line ଖ୍ୟ ଗୋଷ୍ଠୀ |,special linear group
ସ୍ ort ତନ୍ତ୍ର ଅର୍ଥୋଗୋନାଲ୍ ଗୋଷ୍ଠୀ |,special orthogonal group
ନିର୍ଦ୍ଦିଷ୍ଟ ମାଧ୍ୟାକର୍ଷଣ |,specific gravity
ସ୍ପେକ୍ଟ୍ରାଲ୍ ମ୍ୟାପିଙ୍ଗ୍ ଥିଓରେମ୍ |,spectral mapping theorem
ଏକ କାର୍ଯ୍ୟର ସ୍ପେକ୍ଟ୍ରମ୍ |,spectrum of a function
କ୍ଷେତ୍ର,sphere
ଗୋଲାକାର ସଂଯୋଜନା ପ୍ରଣାଳୀ |,spherical coordinate system
ଗୋଲାକାର ପୋଲାର ସଂଯୋଜନା |,spherical polar coordinate
ଗୋଲାକାର ତ୍ରିରଙ୍ଗା |,spherical triangle
ଗୋଲାକାର ଟ୍ରାଇଗୋନେମେଟ୍ରୀ |,spherical trigonometry
spiral,spiral
ବର୍ଗ,square
ବର୍ଗ ବନ୍ଧନୀ,square brackets
ବର୍ଗ ଇଣ୍ଟିଗ୍ରେବଲ୍ |,square integrable
ବର୍ଗ ମ୍ୟାଟ୍ରିକ୍ସ |,square matrix
ବର୍ଗମୂଳ,square root
ନମୁନା ସଂଗ୍ରହର ପର୍ଯ୍ୟାୟ |,stage of sampling
ପାହାଚ କାର୍ଯ୍ୟ,staircase function
ମାନଦଣ୍ଡ ବିଚ୍ୟୁତି,standard deviation
ମାନକ ଆଭ୍ୟନ୍ତରୀଣ ଉତ୍ପାଦ |,standard inner product
ସନ୍ତୁଳନର ଅବସ୍ଥା |,state of equilibrium
ସ୍ଥାୟୀ ବକ୍ର,stationary curve
ସ୍ଥିର ବିନ୍ଦୁ |,stationary point
ସ୍ଥିର ମୂଲ୍ୟ,stationary value
ପରିସଂଖ୍ୟାନ,statistic
ପରିସଂଖ୍ୟାନ,statistical
ପରିସଂଖ୍ୟାନ ତଥ୍ୟ,statistical data
ପରିସଂଖ୍ୟାନ ବଣ୍ଟନ |,statistical distribution
ପରିସଂଖ୍ୟାନ ଅନୁମାନ,statistical hypothesis
ପରିସଂଖ୍ୟାନ ଭିତ୍ତି,statistical inference
ପରିସଂଖ୍ୟାନ ମଡେଲ୍ |,statistical model
ପରିସଂଖ୍ୟାନ ଜନସଂଖ୍ୟା,statistical population
ପରିସଂଖ୍ୟାନ ଗୁଣବତ୍ତା ନିୟନ୍ତ୍ରଣ |,statistical quality control
ପରିସଂଖ୍ୟାନ,statistics
ସ୍ଥିର,steady
ସ୍ଥିର ରାଜ୍ୟ ସମାଧାନ |,steady state solution
ଶିଖର ଆରୋହଣ (ଏକ ବକ୍ରର),steep ascent (of a curve)
ଶିଖର ଆରୋହଣ ଡିଜାଇନ୍ |,steepest ascent design
ଶିଖର ଅବତରଣ |,steepest descent
ଷ୍ଟେପ୍ ଫଙ୍କସନ୍,step function
ଷ୍ଟର୍ଲିଂ ସିରିଜ୍ |,Stirling series
ଷ୍ଟୋକାଷ୍ଟିକ୍ |,stochastic
ଷ୍ଟୋଷ୍ଟାଷ୍ଟିକ୍ ମ୍ୟାଟ୍ରିକ୍ସ |,stochastic matrix
ଷ୍ଟୋକାଷ୍ଟିକ୍ ମଡେଲ୍ |,stochastic model
ଷ୍ଟୋକାଷ୍ଟିକ୍ ପ୍ରୋଗ୍ରାମିଂ |,stochastic programming
ଷ୍ଟୋକାଷ୍ଟିକ୍ ଭେରିଏବଲ୍ |,stochastic variable
ଷ୍ଟୋକ୍ସଙ୍କ ଥିଓରେମ୍ |,Stokes’ theorem
ସିଧା ରେଖା |,straight line
ସ୍ତର ଚାର୍ଟ,strata chart
ସ୍ତରକରଣ,stratification
ସ୍ତରୀୟ ନମୁନା ସଂଗ୍ରହ |,stratified sampling
ଷ୍ଟ୍ରିମ୍ ଲାଇନ୍ |,stream-line
ଚାପ,stress
କଠୋର ଭାବରେ କନଭକ୍ସ ଫଙ୍କସନ୍ |,strictly convex function
କଠୋର ହ୍ରାସ,strictly decreasing
କଠୋର ଭାବରେ ବୃଦ୍ଧି ହେଉଛି |,strictly increasing
କଠୋର ମୋନୋଟୋନିକ୍ କାର୍ଯ୍ୟ |,strictly monotonic function
ଛାତ୍ର ପରୀକ୍ଷା (ଛାତ୍ରଙ୍କ &quot;t&quot; ପରୀକ୍ଷା),"Student's test (Student's ""t"" test)"
ଉପ-ସଂଗ୍ରହ,sub-collection
ସବ୍ ନିର୍ଣ୍ଣୟକାରୀ |,sub determinant
ଉପଫିଲ୍ଡ |,subfield
ଉପଗୋଷ୍ଠୀ,subgroup
ଉପ-ବ୍ୟବଧାନ,sub-interval
submatrix,submatrix
ସଦସ୍ୟତା,subscript
ପରବର୍ତ୍ତୀ,subsequence
ଉପସେଟ,subset
ସବ୍ ସ୍ପେସ୍ |,subspace
ପ୍ରତିସ୍ଥାପନ,substitution
subtangent,subtangent
ସବ୍ଟେଣ୍ଡ କରନ୍ତୁ |,subtend
ବିତରଣ,subtract
ବିତରଣ,subtraction
କ୍ରମାଗତ,successive
କ୍ରମାଗତ ଭିନ୍ନତା |,successive differentiation
କ୍ରମାଗତ ଏକୀକରଣ,successive integration
ଉତ୍ତରାଧିକାରୀ,successor
ସଫିକ୍ସ,suffix
ରାଶି,sum
ରାଶି କାର୍ଯ୍ୟ,sum function
ସଂକ୍ଷିପ୍ତ,summable
summand,summand
ସମାପ୍ତି,summation
ସମାବେଶ ସମ୍ମିଳନୀ |,summation convention
ସମୀକରଣ ସୂତ୍ର,summation formula
କ୍ରମର ସମାପ୍ତି |,summation of series
ସମୀକରଣ ଚିହ୍ନ,summation sign
ଅସୀମତା ପାଇଁ ରାଶି |,sum to infinity
ସୁପରସ୍କ୍ରିପ୍ଟ |,superscript
ସୁପରସେଟ୍ |,superset
ସୁପରସୋନିକ୍ ପ୍ରବାହ |,supersonic flow
ସପ୍ଲିମେଣ୍ଟାରୀ କୋଣ,supplementary angle
ହାଇପରପ୍ଲେନ୍ କୁ ସମର୍ଥନ କରେ |,supporting hyperplane
କାର୍ଯ୍ୟର ସମର୍ଥନ,support of function
