English,Bengali
Stenospermocarpy,স্টেনোস্পারমোকার্পি
Steppe,স্টেপ্প
Sterilization,জীবাণুমুক্তকরণ
Stigma receptivity,কলঙ্ক গ্রহণযোগ্যতা
Stigma,কলঙ্ক
Stilt root,স্টিল্ট রুট
Stolon,স্টোলন
Stomata,স্টোমাটা
Stooling,মলিং
Stop codon,কোডন বন্ধ করুন
Stratified,স্তরিত
Stratification,স্তরবিন্যাস
Straw,খড়
Stress,স্ট্রেস
Strip cropping,স্ট্রিপ ক্রপিং
Strip intercropping,স্ট্রিপ ইন্টারক্রপিং
Stroma,স্ট্রোমা
Stubble,খড়
Stubble mulching,স্টাবল মালচিং
Style,স্টাইল
Sub humid,সাব আর্দ্র
Suberication,Suberication
Submergence,নিমজ্জন
Subsistence farming,অস্তিত্ব চাষ
Subsoiling,সাবসয়েলিং
Sub-species,উপ-প্রজাতি
Substitution cropping,প্রতিস্থাপন ক্রপিং
Substrate,স্তর
Subsurface irrigation,সাবসারফেস সেচ
Succession,উত্তরাধিকার
Succulent,রসালো
Sucker,স্তন্যপায়ী
Sui-generis,স্বজাতীয়
Sun-curing,সূর্য নিরাময়
Supplemental irrigation,পরিপূরক সেচ
Supplementary enterprise,পরিপূরক উদ্যোগ
Supplementary interaction,পরিপূরক মিথস্ক্রিয়া
Supressor gene,সুপারিশ জিন
Surfactant,সার্ফ্যাক্ট্যান্ট
Susceptible,সংবেদনশীল
Suspension culture,সাসপেনশন সংস্কৃতি
Sustainable agriculture,টেকসই কৃষি
Sustainable development,টেকসই উন্নয়ন
Swarming,ঝাঁকুনি
Sword leaf,তরোয়াল পাতা
Syconium,সাইকোনিয়াম
Symbiosis,সিম্বিওসিস
Syngamy,সিনগ্যামি
System of rice intensification,ধানের তীব্রতা
Systemic herbicide,সিস্টেমিক ভেষজনাশক
Safflower,জাফলওয়ার
Saffron,জাফরান
Sage,Age ষি
Sal,সাল
Salvia,সালভিয়া
Sandal wood,স্যান্ডেল কাঠ
Sapota,সাপোটা
Screwpine,স্ক্রুপাইন
Seabuckhorn,সিবুকহর্ন
Senna,সেনা
Serpentine wood,সর্প কাঠ
Sesame,তিল
Snake gourd,চিচিঙ্গা
Snap melon,স্ন্যাপ মেলন
Soapnut,সাবান্ট
Sorghum,জোর
Soybean,সয়াবিন
Spanish cherry,স্প্যানিশ চেরি
Spinach,পালং শাক
Spindle wood,স্পিন্ডল কাঠ
Sponge gourd,স্পঞ্জ গর্ড
Stevia,স্টিভিয়া
Stinging nettle,বিছুটি জাতের গাছ
Stone flower,পাথর ফুল
Strawberry,স্ট্রবেরি
Sudan grass,সুদান ঘাস
Sugarcane,আখ
Summer squash,গ্রীষ্ম স্কোয়াশ
Sunflower,সূর্যমুখী
Sunhemp,সানহেম্প
Sweet clover,মিষ্টি ক্লোভার
Sweet gourd,মিষ্টি লাউ
Sweet potato,মিষ্টি আলু
Sweet violet,মিষ্টি ভায়োলেট
Sap sucker,স্যাপ স্তন্যপায়ী
Saw fly,উড়ে গেছে
Scale insect,স্কেল পোকামাকড়
Semilooper,সেমিলোপার
Shoot borer,শ্যুট বোরার
Silkworm,সিল্কওয়ার্ম
Snail,শামুক
Sparrow,চড়ুই
Spider,মাকড়সা
Squirrel,কাঠবিড়ালি
Stalk borer,ডাঁটা বোরার
Stem borer,স্টেম বোরার
Stem girdler,স্টেম গার্ডলার
Stone weevil,স্টোন উইভিল
Soil scientist,মাটি বিজ্ঞানী
Tactic movement,কৌশল আন্দোলন
Tagging (labelling),ট্যাগিং (লেবেলিং)
Tank silt,ট্যাঙ্ক পলি
Tap root,রুট ট্যাপ করুন
Tassel (maize),তাসেল (ভুট্টা)
Taxonomy,ট্যাক্সোনমি
Technology,প্রযুক্তি
Temperate zone,নাতিশীতোষ্ণ অঞ্চল
Temporary wilting,অস্থায়ী উইল্টিং
Tendril,টেন্ড্রিল
Tensiometer,টেনসিওমিটার
Tepal,টেপাল
Teratogeny,টেরেটোজিনি
Termination codon,সমাপ্তি কোডন
Terrace,টেরেস
Terrace interval,টেরেস ইন্টারভাল
Terrestrial radiation,টেরেস্ট্রিয়াল রেডিয়েশন
Terrestrial weeds,টেরেস্ট্রিয়াল আগাছা
Test cross,পরীক্ষা ক্রস
Test weight,পরীক্ষার ওজন
Testa,টেস্টা
Tetrad,টেট্রাড
Tetraploid,টেট্রাপ্লয়েড
Tetraploidy,টেট্রাপ্লোডি
Thalamus,থ্যালামাস
Thermal conductivity,তাপ পরিবাহিতা
Thermal diffusivity,তাপ নিরোধক
Thermal induction,তাপীয় আনয়ন
Thermocouple,থার্মোকল
Thermograph,থার্মোগ্রাফ
Thermoperiodicity,থার্মোপারিডিসিটি
Thermoperiodism,থার্মোপারিডিজম
Thermophile,থার্মোফিল
Thermotaxis,থার্মোট্যাক্সিস
Thinning out,পাতলা আউট
Threshing,থ্রেশিং
Ti plasmid,টিআই প্লাজমিড
Tidal swamps,জোয়ার জলাভূমি
Tile drainage,টাইল নিকাশী
Tillability,টিলিবিলিটি
Tillage,চাষ
Tiller (plant),টিলার (উদ্ভিদ)
Tillering,টিলারিং
Tillering stage,টিলারিং স্টেজ
Tilth,তিলথ
Tissue testing,টিস্যু পরীক্ষা
Toddy,টডি
Tolerance,সহনশীলতা
Top soil,শীর্ষ মাটি
Topato,টোপাটো
Top-dressing,শীর্ষ-ড্রেসিং
Topoclimatology,টপোক্লিম্যাটোলজি
Topping (tobacco),টপিং (তামাক)
Total digestible nutrient,মোট হজমযোগ্য পুষ্টি
Total factor productivity,মোট ফ্যাক্টর উত্পাদনশীলতা
Total soluble solids,মোট দ্রবণীয় দ্রবণ
Totipotency,টোটিপোটেন্সি
Toxicity,বিষাক্ততা
Toxin,টক্সিন
Trace elements,ট্রেস উপাদান
Tracer elements,ট্রেসার উপাদান
Transacting,লেনদেন
Transcription,প্রতিলিপি
Transformation,রূপান্তর
Transgenic,ট্রান্সজেনিক
Translation,অনুবাদ
Translocation,ট্রান্সলোকেশন
Transmittance,ট্রান্সমিট্যান্স
Transpiration coefficient,ট্রান্সপিরেশন সহগ
Transpiration pull,ট্রান্সপিরেশন টান
Transpiration ratio,ট্রান্সপিরেশন অনুপাত
Transplant shock,প্রতিস্থাপন শক
Transplanter,ট্রান্সপ্ল্যান্টার
Transplanting,প্রতিস্থাপন
Transported soil,পরিবহন মাটি
Transposon,ট্রান্সপসন
Transverse drainage,ট্রান্সভার্স নিকাশী
Trap crops,ফাঁদ ফসল
Trashing,ট্র্যাশিং
Treatment,চিকিত্সা
Tree cropping,গাছের ফসল
Tree ring,গাছের আংটি
Trial,ট্রায়াল
Trickle irrigation,ট্রিকল সেচ
Trigger factor,ট্রিগার ফ্যাক্টর
Triploid,ট্রিপলয়েড
Tripple cropping,ট্রিপল ক্রপিং
Trophic level,ট্রফিক পর্যায়ে
Tropic movements,ট্রপিক আন্দোলন
Tropical region,ক্রান্তীয় অঞ্চল
Tropism,ট্রপিজম
True density,সত্য ঘনত্ব
True digestibility,সত্য হজমতা
Truncated profile,কাটা প্রোফাইল
Truncated soil,কাটা মাটি
Tsunami,সুনামি
Tuber crops,কন্দ ফসল
Tuber,কন্দ
Tumour,টিউমার
Tuncation of soil,মাটির ছোঁয়া
Tundra,টুন্ড্রা
Turf,টার্ফ
Turgid,তুরগিড
Turgor movement,তুরগর আন্দোলন
Turgor pressure,টার্গোর চাপ
Turgor,তুরগর
Turner's syndrome,টার্নার এর সিন্ড্রোম
Type (plant),প্রকার (উদ্ভিদ)
Type I error,টাইপ আই ত্রুটি
Type II error,টাইপ II ত্রুটি
Typhoon,টাইফুন
Tamarind,তেঁতুল
Tarragon,তারাগন
Temple or pagoda tree,মন্দির বা প্যাগোডা গাছ
Thistle,থিসল
Thuja,থুজা
Thyme,থাইম
Tobacco,তামাক
Tomato,টমেটো
Tree of sorrow,দুঃখের গাছ
Triticale,ট্রিটিকাল
Trumpet vine,শিঙা ভাইন
Tuberose,টিউবারোজ
Turmeric,হলুদ
Turnip,শালগম
Typha (Indian reed mace),টাইফা (ভারতীয় রিড গদা)
Tea mosquito,চা মশা
Termites (white ant),টার্মিটস (সাদা পিঁপড়া)
Thrips,থ্রিপস
Ultracentrifugation,আল্ট্রাসেন্ট্রিফিউগেশন
Ultrasound,আল্ট্রাসাউন্ড
Umbel,উম্বল
Uncoupling,অবিচ্ছিন্ন
Unfruitfulness,ফলস্বরূপ
Univalent,অবিচ্ছিন্ন
Universal genetic code,ইউনিভার্সাল জেনেটিক কোড
Universal soil loss equation,ইউনিভার্সাল মাটি ক্ষতির সমীকরণ
Unsaturated fatty acids,অসম্পৃক্ত ফ্যাটি অ্যাসিড
Upland rice,উঁচু ভাত
Upland,উর্ধ্বভূমি
Urban compost,আরবান কম্পোস্ট
Urea,ইউরিয়া
Urease,ইউরিজ
Ulla grass,উলা ঘাস
Vaccine,ভ্যাকসিন
Vacuole,ভ্যাকুওল
Value-added agriculture,মূল্য সংযোজন কৃষি
Value added product,মূল্য সংযোজন পণ্য
Value addition,মান সংযোজন
Value cost ratio,মান ব্যয় অনুপাত
VAM (vesicular arbuscular),ভ্যাম (ভেসিকুলার আরবাসকুলার)
Vapour heat treatment,বাষ্প তাপ চিকিত্সা
Vapour pressure,বাষ্প চাপ
Variable cost,পরিবর্তনশীল খরচ
Variable gene,পরিবর্তনশীল জিন
Variable rate technology,পরিবর্তনশীল হার প্রযুক্তি
Variance,বৈকল্পিক
Variation,বিভিন্নতা
Variety,বিভিন্ন
Vector,ভেক্টর
Vegetation,গাছপালা
Vegetation degradation,উদ্ভিদ অবক্ষয়
Vegetative barrier,উদ্ভিদ বাধা
Vegetative cover,উদ্ভিজ্জ কভার
Vegetative propagation,উদ্ভিদ প্রচার
Vegetative stage,উদ্ভিজ্জ পর্যায়
Venation,ভেনেশন
Vermicastings,সিঁদুর
Vermicompost,ভার্মিকম্পস্ট
Vernalization,ভার্নালাইজেশন
Vertical mulching,উল্লম্ব mulching
Vertisol,ভার্টিসল
Viability (seed),কার্যক্ষমতা (বীজ)
Vine,দ্রাক্ষালতা
Vinegar,ভিনেগার
Vir gene,ভাই জিন
Virgin land,ভার্জিন ল্যান্ড
Virgin soil,কুমারী মাটি
Virulence,ভাইরুলেন্স
Virus,ভাইরাস
Virus coat protein,ভাইরাস কোট প্রোটিন
Virus indexing,ভাইরাস সূচক
Viscosity,সান্দ্রতা
Visible radiation,দৃশ্যমান বিকিরণ
Vitamins,ভিটামিন
Viticulture,ভিটিকালচার
Viviparous,Viviparous
Void space,শূন্য স্থান
Volatilization,উদ্বায়ী
Volunteer plants,স্বেচ্ছাসেবক উদ্ভিদ
Vanilla,ভ্যানিলা
Vetiver,ভেটিভার
Veterinanian doctor,ভেটেরিনিয়ান ডাক্তার
Virologist,ভাইরোলজিস্ট
Wage,বেতন
Warm blooded animal,উষ্ণ রক্তাক্ত প্রাণী
Waste management,বর্জ্য ব্যবস্থাপনা
Wastelands,জঞ্জাল জমি
Water application efficiency,জল প্রয়োগ দক্ষতা
Water application rate,জলের আবেদন হার
Water balance,জল ভারসাম্য
Water compaction,জল সংযোগ
Water conservation,জল সংরক্ষণ
Water consumption,জল খরচ
Water conveyance efficiency,জল পরিবহনের দক্ষতা
Water culture,জল সংস্কৃতি
Water deficit,জলের ঘাটতি
Water distribution efficiency,জল বিতরণ দক্ষতা
Water duty,জল শুল্ক
Water furrow,জল ফুরো
Water gates,জলের গেটস
Water logging,জল লগিং
Water management,পানি ব্যবস্থাপনা
Water requirement of crops,ফসলের জলের প্রয়োজনীয়তা
Water saturation deficit,জলের স্যাচুরেশন ঘাটতি
Water table,পানির টেবিল
Water use efficiency,জল ব্যবহারের দক্ষতা
Water yield,জলের ফলন
Water-harvesting,পানি ফসল
Watershed,জলাশয়
Watershed management,জলাশয় ব্যবস্থাপনা
Watershed treatment,জলাশয় চিকিত্সা
Watershed-based system,ওয়াটারশেড-ভিত্তিক সিস্টেম
Waterway,জলপথ
Wave-length,তরঙ্গ দৈর্ঘ্য
Waxing,ওয়াক্সিং
Weather,আবহাওয়া
Weathering,আবহাওয়া
Weed,গাঁজা
Weed control,আগাছা নিয়ন্ত্রণ
Weed control efficiency,আগাছা নিয়ন্ত্রণ দক্ষতা
Weed eradication,আগাছা নির্মূল
Weed index,আগাছা সূচক
Western blotting,পশ্চিমা শোষক
Weed spectrum,আগাছা বর্ণালী
Weeding,আগাছা
Wet-bulb depression,ভেজা-বাল্ব হতাশা
Wet-bulb temperature,ভেজা-বাল্ব তাপমাত্রা
Wet-bulb thermometer,ভেজা-বাল্ব থার্মোমিটার
Wetland,জলাভূমি
Wet planting,ভেজা রোপণ
Wet season,আর্দ্র ঋতু
Wet seeding,ভেজা বীজ
Wet year,ভেজা বছর
Wettable powder,ওয়েটেবল পাউডার
Wetting agent,ভেজা এজেন্ট
Whirling psychrometer,ঘূর্ণায়মান সাইক্রোমিটার
White revolution,সাদা বিপ্লব
Whole farm analysis,পুরো খামার বিশ্লেষণ
Whole farm approach,পুরো খামার পদ্ধতির
Wider adaptibility,বিস্তৃত অভিযোজনযোগ্যতা
Wilting point,উইল্টিং পয়েন্ট
Wind break,বাতাস বিরতি
Wind energy,বায়ু শক্তি
Wind erosion,বায়ু ক্ষয়
Wind generation,বায়ু উত্পাদন
Wind mill,উইন্ড মিল
Wind power,বায়ু শক্তি
Wind speed,বাতাসের গতি
Wind strip cropping,বায়ু স্ট্রিপ ক্রপিং
Wind velocity,বাতাসের বেগ
Wind,বায়ু
Windrow,উইন্ড্রো
Windrower,উইন্ড্রওয়ার
Wind-vane,বায়ু পাখা
Winnower,উইনওয়ার
Winnowing,Winnowing
Wobble hypothesis,ডুবে যাওয়া হাইপোথিসিস
Womb,গর্ভ
Wood ash,কাঠের ছাই
Wood gas,কাঠ গ্যাস
Work,কাজ
Walnut,আখরোট
Water cress,জল ক্রেস
Water hyacinth,যথোপযুক্ত সৃষ্টিকর্তা
Water melon,জল তরমুজ
Water mint,জল পুদিনা
Weeping willow,কাঁদছে উইলো
West Indian mahogany,পশ্চিম ভারতীয় মেহগনি
Wheat,গম
White clover,সাদা ক্লোভার
White mulbery,সাদা মুলবেরি
White popinec,সাদা পপিনেক
White willow,সাদা উইলো
Wild marjorim,বন্য মার্জোরিম
Wild oat,বন্য ওট
Winged bean,ডানাযুক্ত বিন
Winter squash,শীতকালীন স্কোয়াশ
Withania,উইথানিয়া
"Wood sorrel, oxalis","কাঠ সোরেল, অক্সালিস"
Wasp,Wasp
Weaver bird,তাঁতি পাখি
Weevil,উইভিল
White grup,সাদা কুঁচকানো
Woolly aphid,উলি এফিড
Xanthinuria,জ্যানথিনুরিয়া
Xanthophyll,জ্যানথোফিল
X-chromosome,এক্স-ক্রোমোজোম
Xenia,জেনিয়া
Xeroderma pigmentosum,জেরোডার্মা পিগমেন্টোসাম
Xerophyte,জেরোফাইট
Xerophytism,জেরোফিটিজম
X-ray diffraction,এক্স-রে বিচ্ছুরণ
Xylem,জাইলেম
Xylophyte,জাইলোফাইট
Y' trellis,ওয়াই 'ট্রেলিস
Y-chromosome,ওয়াই-ক্রোমোজোম
Yeast,খামির
Yeast extract,খামির নিষ্কাশন
Yellow revolution,হলুদ বিপ্লব
Yellowing,হলুদ
Yield component,ফলন উপাদান
Yield monitoring,ফলন পর্যবেক্ষণ
Yield potential,ফলন সম্ভাবনা
Yield stability,ফলন স্থায়িত্ব
Yolk,কুসুম
Yellow berried nightshade,হলুদ বেরিড নাইটশেড
Yellow myrobalan,হলুদ মাইরোবালান
Zaid,জায়েদ
Z-chromosome,জেড-ক্রোমোজোম
Z-DNA,জেড-ডিএনএ
Zeatin,জাটিন
Zero energy cool chamber,জিরো এনার্জি কুল চেম্বার
Zero tillage,শূন্য চাষ
Zero tolerance,শূন্য সহনশীলতা
Zinc deficiency,দস্তা ঘাটতি
Zinc finger protein,দস্তা আঙুলের প্রোটিন
Zincated urea,জিংকেটেড ইউরিয়া
Zona pellucida,জোনা পেলুসিডা
Zoophily,জোফিলি
Zooplankton,জুপ্ল্যাঙ্কটন
Zygote,জাইগোট
Zygotic lethal gene,জাইগোটিক মারাত্মক জিন
Zanthophylum,জ্যানথোফিলাম
Zoologist,প্রাণিবিদ
