Tamil,Assamese
வான வேகம்,আকাশী বেগ
வான அளவு,আকাশী আয়তন
நாள்பட்ட,ক্ৰনিক
aap விசை,aap চাবি
"குறிப்பிட்ட சார்பியல், குறிப்பிட்ட சார்பியல்","নিৰ্দিষ্ট আপেক্ষিকতা, নিৰ্দিষ্ট আপেক্ষিকতা"
"உறவினர், குறிப்பிட்ட, சிறப்பு","আপেক্ষিক, নিৰ্দিষ্ট, বিশেষ"
குறிப்பிட்ட உறிஞ்சுதல்,নিৰ্দিষ্ট শোষণ
குறிப்பிட்ட ஒலி கொள்ளளவு,নিৰ্দিষ্ট ধ্বনি ধাৰণক্ষমতা
குறிப்பிட்ட ஒலி பதில்,নিৰ্দিষ্ট ধ্বনিগত প্ৰতিক্ৰিয়া
குறிப்பிட்ட ஒலி எதிர்ப்பு,নিৰ্দিষ্ট ধ্বনি প্ৰতিৰোধ ক্ষমতা
"குறிப்பிட்ட செயல், குறிப்பிட்ட எதிர்வினை","নিৰ্দিষ্ট ক্ৰিয়া, নিৰ্দিষ্ট প্ৰতিক্ৰিয়া"
குறிப்பிட்ட முகவரி,নিৰ্দিষ্ট ঠিকনা
குறிப்பிட்ட கட்டணம்,নিৰ্দিষ্ট চাৰ্জ
குறிப்பிட்ட இயக்கி,নিৰ্দিষ্ট ড্ৰাইভ
குறிப்பிட்ட கடத்துத்திறன்,নিৰ্দিষ্ট পৰিবাহীতা
சிறப்பு எழுத்து சுருக்கம்,বিশেষ আখৰৰ সংক্ষিপ্ত ৰূপ
"குறிப்பிட்ட என்டல்பி, குறிப்பிட்ட என்டல்பி","নিৰ্দিষ্ট এনথালপি, নিৰ্দিষ্ট এনথালপি"
குறிப்பிட்ட சக்தி,নিৰ্দিষ্ট বল
குறிப்பிட்ட எரிபொருள் நுகர்வு,নিৰ্দিষ্ট ইন্ধনৰ ব্যৱহাৰ
குறிப்பிட்ட காமா கதிர் உமிழ்வு,নিৰ্দিষ্ট গামা-ৰশ্মি নিৰ্গমন
"குறிப்பிட்ட அடர்த்தி, உறவினர் அடர்த்தி","নিৰ্দিষ্ট ঘনত্ব, আপেক্ষিক ঘনত্ব"
உறவினர் அடர்த்தி பாட்டில்,আপেক্ষিক ঘনত্বৰ বটল
குறிப்பிட்ட வெப்பம்,নিৰ্দিষ্ট তাপ
குறிப்பிட்ட மின்மறுப்பு,নিৰ্দিষ্ট ইম্পিডেন্স
குறிப்பிட்ட தூண்டுதல்,নিৰ্দিষ্ট ইমপালছ
குறிப்பிட்ட எலக்ட்ரோநெக்டிவிட்டி,নিৰ্দিষ্ট বিদ্যুৎঋণাত্মকতা
குறிப்பிட்ட தீவிரம்,নিৰ্দিষ্ট তীব্ৰতা
குறிப்பிட்ட உள் ஆற்றல்,নিৰ্দিষ্ট আভ্যন্তৰীণ শক্তি
குறிப்பிட்ட அயனியாக்கம்,নিৰ্দিষ্ট আয়নীয়কৰণ
குறிப்பிட்ட சக்தி,নিৰ্দিষ্ট শক্তি
குறிப்பிட்ட சிதறல் சக்தி,নিৰ্দিষ্ট অপচয় শক্তি
குறிப்பிட்ட திட்டம்,নিৰ্দিষ্ট কাৰ্যসূচী
குறிப்பிட்ட உந்துவிசை நுகர்வு,নিৰ্দিষ্ট প্ৰপালচন খৰচ
குறிப்பிட்ட சரியான என்ட்ரோபி,নিৰ্দিষ্ট সঠিক এণ্ট্ৰপি
உறவினர் கதிரியக்கம்,আপেক্ষিক তেজস্ক্ৰীয়তা
குறிப்பிட்ட எதிர்ப்பு,নিৰ্দিষ্ট প্ৰতিৰোধ ক্ষমতা
உறவினர் எதிர்ப்பு,আপেক্ষিক প্ৰতিৰোধ ক্ষমতা
உறவினர் திறன்,আপেক্ষিক ক্ষমতা
குறிப்பிட்ட துருவமுனைப்பு சுழற்சி,নিৰ্দিষ্ট মেৰুত্ব ঘূৰ্ণন
குறிப்பிட்ட துருவமுனைப்பு சுழற்சி திறன்,নিৰ্দিষ্ট মেৰুত্ব ঘূৰ্ণন ক্ষমতা
குறிப்பிட்ட நகர்வு,নিৰ্দিষ্ট পদক্ষেপ
"குறிப்பிட்ட போக்கு, வெகுஜன போக்கு","নিৰ্দিষ্ট ধাৰা, গণ ধাৰা"
குறிப்பிட்ட உந்துதல்,নিৰ্দিষ্ট ঠেলা
குறிப்பிட்ட பாகுத்தன்மை,নিৰ্দিষ্ট আঠালতীয়াতা
குறிப்பிட்ட தொகுதி,নিৰ্দিষ্ট আয়তন
குறிப்பிட்ட சுமை ஓட்டம்,নিৰ্দিষ্ট বোজাৰ প্ৰবাহ
விவரக்குறிப்பு,স্পেচিফিকেশন
விவரக்குறிப்பு வரம்பு,স্পেচিফিকেশন পৰিসৰ
விவரக்குறிப்பு சகிப்புத்தன்மை (குறிப்புக் கட்டுரை),স্পেচিফিকেশন টোলাৰেন্স (স্পেচিফিকেশন প্ৰবন্ধ)
குறிப்பிடப்பட்டுள்ளது,নিৰ্দিষ্ট কৰা হৈছে
குறிப்பிட்ட வண்ணமயமான ஒளி,নিৰ্দিষ্ট কৰা অৰঙীন পোহৰ
குறிப்பிட்ட சுத்திகரிப்பு,নিৰ্দিষ্ট বিশুদ্ধকৰণ
குறிப்பிட்ட ஒட்டுதல்,নিৰ্দিষ্ট আঠাযুক্ততা
குறிப்பிட்ட சகிப்புத்தன்மை,নিৰ্দিষ্ট সহনশীলতা
"மாதிரி, மாதிரி","নমুনা, নমুনা"
கனி,কানি
கனி இன்டர்ஃபெரோமெட்ரி,কানি ইন্টাৰফেৰ&#39;মেট্ৰি
ஸ்பெக்ட்ரம் அழுத்த நிலை,বৰ্ণালী চাপৰ স্তৰ
ஸ்பெக்ட்ரம் ப்ரொஜெக்டர்,স্পেকট্ৰম প্ৰজেক্টৰ
"ஸ்பெக்ட்ரோஸ்கோப், ஸ்பெக்ட்ரோஸ்கோப்","বৰ্ণালীবিজ্ঞান, বৰ্ণালীবিজ্ঞান"
நிறமாலை முழுமையான அளவு,বৰ্ণালী নিৰপেক্ষ পৰিমাণ
நிறமாலை ஆரம் வேகம்,বৰ্ণালী ব্যাসাৰ্ধৰ বেগ
நிறமாலை பட்டை,বৰ্ণালী বেণ্ড
நிறமாலை வகுப்பு,বৰ্ণালী শ্ৰেণী
நிறமாலை வகைப்பாடு,বৰ্ণালী শ্ৰেণীবিভাজন
நிறமாலை பாத்திரம்,বৰ্ণালী চৰিত্ৰ
மனித விலகல் தேற்றம்,মানৱ বিচ্ছেদ উপপাদ্য
"நிறமாலை அடர்த்தி, மனித அடர்த்தி","বৰ্ণালী ঘনত্ব, মানৱ ঘনত্ব"
நிறமாலை சக்தி விநியோகம்,বৰ্ণালী শক্তি বিতৰণ
நிறமாலை ஆற்றல் விநியோக வளைவு,বৰ্ণালী শক্তি বিতৰণ বক্ৰ
நிறமாலை உமிழ்வு,বৰ্ণালী নিৰ্গমন
நிறமாலை ஆற்றல் விநியோகம்,বৰ্ণালী শক্তি বিতৰণ
நிறமாலை ஆதாரம்,বৰ্ণালীগত প্ৰমাণ
நிறமாலை நிறம்,বৰ্ণালী ৰং
நிறமாலை கோடு,বৰ্ণালী ৰেখা
நிறமாலை தரநிலை,বৰ্ণালী মানদণ্ড
நிறமாலை காலம்,বৰ্ণালী সময়
நிறமாலை துருவப்படுத்தல்,বৰ্ণালী মেৰুকৰণ
"ஸ்பெக்ட்ரோஸ்கோபிக் சுயவிவரம், நிறமாலை சுயவிவரம்","বৰ্ণালীবিজ্ঞানৰ প্ৰফাইল, বৰ্ণালীগত প্ৰফাইল"
நிறமாலை கலோரிமீட்டர்,বৰ্ণালী কেলৰিমিটাৰ
நிறமாலை ஆரம்,বৰ্ণালী ব্যাসাৰ্ধ
நிறமாலை பிரதிபலிப்பு,বৰ্ণালী প্ৰতিফলন
நிறமாலை பிரதிபலிப்பு வளைவு,বৰ্ণালী প্ৰতিফলন বক্ৰ
"நிறமாலை பகுதி, நிறமாலை பிரிவு","বৰ্ণালী অঞ্চল, বৰ্ণালী খণ্ড"
"நிறமாலை தீர்மானம், ஸ்பெக்ட்ரம் தீர்மானம்","বৰ্ণালী ৰিজ’লিউচন, বৰ্ণালী ৰিজ’লিউচন"
நிறமாலை உணர்திறன்,বৰ্ণালী সংবেদনশীলতা
நிறமாலை வரிசை,বৰ্ণালী ক্ৰম
நிறமாலை வரம்பு,বৰ্ণালী পৰিসৰ
நிறமாலை தலைமுறை,বৰ্ণালী প্ৰজন্ম
நிறமாலை நிறமாலை,বৰ্ণালী বৰ্ণালী
நிறமாலை இடுகை,বৰ্ণালী পোষ্ট
மனித கொள்கை,মানৱীয় নীতি
நிறமாலை மாற்றம்,বৰ্ণালী পৰিৱৰ্তন
நிறமாலை பரிமாற்ற வளைவு,বৰ্ণালী সংবহন বক্ৰ
நிறமாலை வகுப்பு,বৰ্ণালী শ্ৰেণী
ஸ்பெக்ட்ரோஃபோட்டோமீட்டர்,স্পেক্ট্ৰ&#39;ফ&#39;ট&#39;মিটাৰ
ஸ்பெக்ட்ரோகிராபர்,বৰ্ণালীবিজ্ঞানী
"ஸ்பெக்ட்ரோகிராம், ஸ்பெக்ட்ரோகிராஃப்","স্পেকট্ৰ&#39;গ্ৰাম, স্পেকট্ৰ&#39;গ্ৰাফ"
"ஸ்பெக்ட்ரோபோலோகிராஃப், ஸ்பெக்ட்ரோபோட்டோகிராபர்","স্পেক্ট্ৰ&#39;ব&#39;ল&#39;গ্ৰাফ, স্পেক্ট্ৰ&#39;ফটোগ্ৰাফাৰ"
ஸ்பெக்ட்ரோஸ்கோபிக் ஃப்ளோரோமீட்டர்,বৰ্ণালীবিজ্ঞানৰ ফ্ল’ৰ’মিটাৰ
ஸ்பெக்ட்ரம் படம்,বৰ্ণালী ছবি
ஸ்பெக்ட்ரோகிராஃபிக் பகுப்பாய்வு,বৰ্ণালীবিজ্ঞান বিশ্লেষণ
"ஸ்பெக்ட்ரோ ஹெலியோகிராஃப், ஸ்பெக்ட்ரோ ஹெலியோகிராஃப்","স্পেক্ট্ৰ’ হেলিঅ’গ্ৰাফ, স্পেক্ট্ৰ’ হেলিঅ’গ্ৰাফ"
நிறமாலை தொலைநோக்கி,বৰ্ণালী দূৰবীণ
"ஸ்பெக்ட்ரோமீட்டர், ஸ்பெக்ட்ரோமீட்டர்","বৰ্ণালীমাপক, বৰ্ণালীমাপক"
ஸ்பெக்ட்ரோமெட்ரி,বৰ্ণালীবিজ্ঞান
ஸ்பெக்ட்ரோஸ்கோபிக் நுண்ணோக்கி,বৰ্ণালীবিজ্ঞানৰ মাইক্ৰস্কোপ
நிறமாலை எழுத்துக்கள்,বৰ্ণালী বৰ্ণমালা
ஸ்பெக்ட்ரோஃபோட்டோமீட்டர் ஸ்பெக்ட்ரோஃபோட்டோமீட்டர்,স্পেক্ট্ৰ’ফ’ট’মিটাৰ স্পেক্ট্ৰ’ফ’ট’মিটাৰ
ஸ்பெக்ட்ரோஃபோட்டோமீட்டர்,স্পেক্ট্ৰ&#39;ফ&#39;ট&#39;মিটাৰ
ஸ்பெக்ட்ரம் போட்டோமீட்டர் கண்காணிப்பு,স্পেকট্ৰম ফটোমিটাৰ পৰ্যবেক্ষণ
ஸ்பெக்ட்ரோஃபோட்டோமீட்டர் தொழில்நுட்பம்,স্পেক্ট্ৰ’ফ’ট’মিটাৰ প্ৰযুক্তি
ஸ்பெக்ட்ரோபோலரிமீட்டர்,বৰ্ণালীমেৰুমাপক
ஸ்பெக்ட்ரோமீட்டர்,বৰ্ণালীমাপক
நிறமாலை ஆற்றல்,বৰ্ণালী শক্তি
ஸ்பெக்ட்ரோஸ்கோபிக் ஜோடி நட்சத்திரம்,বৰ্ণালীবিজ্ঞানসন্মত যোৰ তৰা
நிறமாலை இரசாயன பகுப்பாய்வு,বৰ্ণালী ৰাসায়নিক বিশ্লেষণ
"நிறமாலை இடப்பெயர்ச்சி சட்டம், நிறமாலை இடப்பெயர்ச்சி சட்டம்","বৰ্ণালী বিচ্যুতি নিয়ম, বৰ্ণালী বিচ্যুতি নিয়ম"
ஸ்பெக்ட்ரோஸ்கோபிக் கவனிப்பு,বৰ্ণালীবিজ্ঞানৰ পৰ্যবেক্ষণ
ஸ்பெக்ட்ரோஸ்கோபிக் இடமாறு,বৰ্ণালীবিজ্ঞানৰ প্যাৰালেক্স
நிறமாலை தீர்மானம்,বৰ্ণালী ৰিজ&#39;লিউচন
நிறமாலை பிளவு குணகம்,বৰ্ণালী বিভাজন সহগ
நிறமாலை ஜோடி நட்சத்திரம்,বৰ্ণালী যোৰ তৰা
நிறமாலை அலகு,বৰ্ণালী একক
நிறமாலை தூய்மையானது,বৰ্ণালীগতভাৱে বিশুদ্ধ
"ஸ்பெக்ட்ராலஜிஸ்ட், ஸ்பெக்ட்ரம் விஞ்ஞானி","বৰ্ণালীবিজ্ঞানী, বৰ্ণালীবিজ্ঞানী"
ஸ்பெக்ட்ரோமெட்ரி,বৰ্ণালীবিজ্ঞান
"ஸ்பெக்ட்ரம், மனித","বৰ্ণালী, মানৱ"
நிறமாலை பகுப்பாய்வு,বৰ্ণালী বিশ্লেষণ
ஸ்பெக்ட்ரம் வெளிச்ச வரைபடம்,বৰ্ণালী আলোকসজ্জা ডায়াগ্ৰাম
ஸ்பெக்ட்ரம் புத்திசாலித்தனமான உறவு,স্পেকট্ৰম ব্ৰিলিয়েন্স সম্পৰ্ক
தொந்தரவு ஸ்பெக்ட்ரம்,ডিষ্টাৰবেন্স স্পেকট্ৰম
ஸ்பெக்ட்ரம் வேக உறவு,বৰ্ণালী বেগ সম্পৰ্ক
வழக்கமான பிரதிபலிப்பு,নিয়মীয়া প্ৰতিফলন
"பேச்சு, பேச்சு","বাক্য, বাক্য"
பேச்சு குறைபாடு,বাক্যৰ অক্ষমতা
பேச்சு பண்பேற்றம்,স্পিচ মডুলেচন
பேச்சு கதிர்வீச்சு ஸ்பெக்ட்ரம்,বাক্য বিকিৰণ বৰ্ণালী
பேச்சு அங்கீகாரம்,ভাষণ স্বীকৃতি
பேச்சு அங்கீகாரம்,বাক্য চিনাক্তকৰণ
பேச்சு ஸ்பெக்ட்ரம் வரைபடம்,স্পিচ স্পেকট্ৰম ডায়াগ্ৰাম
"பேச்சு சமிக்ஞை, பேச்சு சமிக்ஞை","বাক্য সংকেত, বাক্য সংকেত"
பேச்சு நிறமாலை பகுப்பாய்வு,বাক্য বৰ্ণালী বিশ্লেষণ
பேச்சு வரம்பு,স্পীচ থ্ৰেছহোল্ড
பேச்சு அலை,বাক্য তৰংগ
"நகர்வு, தாடை","move, চোলা"
திசைவேக விலகல்,বেগ বিচ্যুতি
பார்லி விநியோக செயல்பாடு,যৱ বিতৰণ কাৰ্য্য
குழம்பு க்ஷிப்ரதா,ইমালচন Kshiprata
வேக சீராக்கி,গতি নিয়ন্ত্ৰক
வேகமானி,স্পীডমিটাৰ
விந்து செல்,sperry কোষ
ஸ்பெர்ரி செயல்முறை,স্পেৰী প্ৰক্ৰিয়া
"கோளம், கோளம்","গোলক, গোলক"
பூதம் இடைவெளி வோல்ட்மீட்டர்,goblin ব্যৱধান ভল্টমিটাৰ
வளைவு கோளம்,বক্ৰতাৰ গোলক
செல்வாக்கு மண்டலம்,প্ৰভাৱৰ ক্ষেত্ৰ
பிரதிபலிக்கும் பந்து,প্ৰতিফলিত বল
உருண்டை,গোলাকাৰ
வட்ட சமச்சீர்,বৃত্তাকাৰভাৱে প্ৰতিসম
"கோள, உருண்டை","গোলাকাৰ, গোলাকাৰ"
கோளப் பிறழ்வு,গোলাকাৰ বিচ্যুতি
கோள கோணம்,গোলাকাৰ কোণ
சுற்று அணு,ঘূৰণীয়া পৰমাণু
கோள அடிப்படை செயல்பாடு,গোলাকাৰ ভিত্তি ফলন
கோள முதலாளி,গোলাকাৰ বছ
கோள மெழுகுவர்த்தி சக்தி,গোলাকাৰ মমবাতিৰ শক্তি
கோளக் குழி,গোলাকাৰ গহ্বৰ
கோள இயக்கி,গোলাকাৰ চালক
கோள ஒருங்கிணைப்பு அமைப்பு,গোলাকাৰ স্থানাংক ব্যৱস্থা
கோள ஆயத்தொலைவுகள்,গোলাকাৰ স্থানাংক
கோள வளைவு,গোলাকাৰ বক্ৰতা
கோள வளைவு,গোলাকাৰ বক্ৰ
வட்ட வரைபடம்,বৃত্তাকাৰ ডায়েগ্ৰাম
கோள விநியோகம்,গোলাকাৰ বিতৰণ
கோள விநியோக செயல்பாடு,গোলাকাৰ বিতৰণ ফলন
கோள பூமி,গোলাকাৰ পৃথিৱী
கோள பூமி குணகம்,গোলাকাৰ পৃথিৱী সহগ
கோள அலை முன்,গোলাকাৰ তৰংগ সন্মুখ
கோள இசைவான,গোলাকাৰ হাৰমনিক
கோள ஒளி அலை,গোলাকাৰ পোহৰৰ তৰংগ
வட்ட கோடு,বৃত্তাকাৰ ৰেখা
வட்ட கண்ணி,বৃত্তাকাৰ জাল
கோளக் கண்ணாடி,গোলাকাৰ দাপোন
கோள ஊசல்,গোলাকাৰ পেণ্ডুলাম
கோள துருவ,গোলাকাৰ মেৰু
கோள துருவ ஆயத்தொலைவுகள்,গোলাকাৰ মেৰু স্থানাংক
கோள அழுத்த அலை,গোলাকাৰ চাপৰ তৰংগ
கோளக் கணிப்பு,গোলাকাৰ প্ৰক্ষেপণ
கோளத் துடிப்பு,গোলাকাৰ স্পন্দন
கோள பிரதிநிதித்துவம்,গোলাকাৰ উপস্থাপন
கோள ஓடு,গোলাকাৰ খোলা
கோள சமச்சீர்,গোলাকাৰ প্ৰতিসমতা
கோள முக்கோணவியல்,গোলাকাৰ ত্ৰিকোণমিতি
கோள வேகம்,গোলাকাৰ বেগ
கோள அலை முன்,গোলাকাৰ তৰংগ সন্মুখ
கோளக் கிணறு,গোলাকাৰ কুঁৱা
கோள சமச்சீர் ஓட்டம்,গোলাকাৰ প্ৰতিসম প্ৰবাহ
வட்டத்தன்மை,গোলতা
கோளம்,গোলক
கோள மைய மாதிரி,গোলকীয় কোৰ মডেল
கோளக் கோள்,গোলাকাৰ গ্ৰহ
"கோளமானி, கோளமானி","গোলকমাপক, গোলকমাপক"
கோள லென்ஸ்,গোলাকাৰ লেন্স
சிலந்தி வலை ஆண்டெனா,স্পাইডাৰ ৱেব এন্টেনা
ரேடார் பிளிப்,ৰাডাৰ ব্লিপ
"சோதனைக் கோடு, முனை, ஸ்பைக்","পৰীক্ষা ৰেখা, প্ৰং, স্পাইক"
பெருங்குடல் துடிப்பு,কলিক নাড়ী
"பிரசன், ஸ்பைகன்","প্ৰসন, স্পাইকেন"
சுழல்,ঘূৰ্ণন
சுழல் கோண வேகம்,স্পিন কৌণিক বেগ
சுழல் அச்சு,স্পিন অক্ষ
"சுழல் பாதுகாப்பு சட்டம், சுழல் பாதுகாப்பு சட்டம்","স্পিন সংৰক্ষণ আইন, স্পিন সংৰক্ষণ আইন"
சுழல் ஒருங்கிணைப்புகள்,স্পিন স্থানাংক
சுழல் விசை,স্পিন বল
சுழல் இணைப்பு,স্পিন কাপলিং
சுழல் சார்ந்த விசை,স্পিন-নিৰ্ভৰশীল বল
சுழல் பரவல்,স্পিন প্ৰসাৰণ
சுழல் அதிர்வு,স্পিন অনুনাদ
சுழல் என்ட்ரோபி,স্পিন এণ্ট্ৰপি
சுழலும் பலகை லேசர்,স্পিনিং বৰ্ড লেজাৰ
சுழல் மீளுருவாக்கம்,স্পিন ৰিবাউণ্ড
சுழல் தடை,স্পিন বাৰ্ড
சுழல் நிலை இல்லை,কোনো স্পিন অৱস্থা নাই
இலவச சுழல்,স্পিন মুক্ত
சுழல் காந்த தருணம்,স্পিন চুম্বকীয় ক্ষমতা
சுழல் காந்த சுழற்சி தொடர்பு மாறிலி,স্পিন চুম্বকীয় ঘূৰ্ণন পাৰস্পৰিক ক্ৰিয়াৰ ধ্ৰুৱক
சுழல் தருணம்,স্পিন মুহূৰ্ত
சுழல் வேகம்,স্পিন গতিবেগ
சுழல் சுற்றுப்பாதை,স্পিন কক্ষপথ
சுழல் சுற்றுப்பாதை இணைப்பு,স্পিন কক্ষপথ সংযোগ
சுழல் வர்க்க தொடர்பு,স্পিন শ্ৰেণীৰ পাৰস্পৰিক ক্ৰিয়া
சுழல் துருவப்படுத்தப்பட்டது,স্পিন মেৰুকৃত
சுழல் குவாண்டம் எண்,স্পিন কোৱাণ্টাম সংখ্যা
சுழல் தணிப்பு,স্পিন প্ৰশমন
சுழல் சார்பியல் இரட்டை,স্পিন আপেক্ষিকতা দ্বৈত
சுழல் உணர்திறன்,স্পিন সংবেদনশীল
சுழல் நிலை,স্পিন অৱস্থা
சுழல் போக்கு,স্পিন ট্ৰেণ্ড
சுழலும் அமைப்பு,স্পিনিং ব্যৱস্থা
சுழல் இணைப்பு,স্পিন কাপলিং
சுழல் அலை,স্পিন তৰংগ
சுழல் இணைப்பு,স্পিন কাপলিং
சுழற்சி சக்தி நிலை,চক্ৰ শক্তিৰ স্তৰ
சுழல்-நிகர தொடர்பு,স্পিন-নেট পাৰস্পৰিক ক্ৰিয়া
சுழல் இணைக்கப்பட்டது,স্পিন কাপল্ড
இணைக்கப்பட்ட தொகுப்புகளை சுழற்றவும்,স্পিন সংযুক্ত পেকেজসমূহ
சுழல் இணைந்த கட்டமைப்பு,স্পিন সংযুক্ত সংৰূপ
சுழல் சமநிலை,স্পিন পেৰিটি
ஸ்பின் மறு நோக்குநிலை நிறமாலை,স্পিন পুনৰ অৰিয়েণ্টেচন বৰ্ণালী
சுழல்-சுழல் இணைப்பு,স্পিন-স্পিন কাপলিং
சுழல் - சுழல் ஆற்றல்,স্পিন - স্পিন শক্তি
சுழல்-சுழல் தொடர்பு,স্পিন-স্পিন পাৰস্পৰিক ক্ৰিয়া
சுழல்-சுழலும் காந்த தொடர்பு,স্পিন-স্পিনিং চুম্বকীয় পাৰস্পৰিক ক্ৰিয়া
சுழல்-சுழற்சி ஓய்வு,স্পিন-ঘূৰ্ণন জিৰণি
சுழல்-சுழல்,স্পিন-স্পিনিং
சுழலும் பம்பரம்,স্পিনিং টপ
ஸ்பின்னர் பகுதி,স্পিনাৰ এলেকা
தீப்பொறி அளவு,স্পাৰ্ক গেজ
சுழல்,সৰ্পিল
சுழல் கோணம்,সৰ্পিল কোণ
சுழல் உருமாற்றம்,সৰ্পিল বিকৃতি
சுழல் உறுதியற்ற தன்மை,সৰ্পিল অস্থিৰতা
"சுழல் மானோமீட்டர், சுழல் மானோமீட்டர்","সৰ্পিল মেনোমিটাৰ, সৰ্পিল মেনোমিটাৰ"
சுழல் இயக்கம்,সৰ্পিল গতি
சுழல் நெபுலா,সৰ্পিল নিহাৰিকা
சுழல் நெபுலா கருதுகோள்,সৰ্পিল নিহাৰিকা অনুমান
சுழல் சுற்றுப்பாதை,সৰ্পিল কক্ষপথ
சுழல் பாதை,সৰ্পিল পথ
சுழல் மின்கடத்தா பள்ளம்,সৰ্পিল ডাইলেক্ট্ৰিক খাঁজ
சுழல் பிரிஸ்மாடிக் தவறு,সৰ্পিল প্ৰিজমেটিক দোষ
சுழல் வளையம்,সৰ্পিল আঙঠি
சுழல் ஸ்கேனிங்,সৰ্পিল স্কেনিং
ஊக்கமூட்டும் ட்யூனர்,প্ৰেৰণাদায়ক টিউনাৰ
குண்டலினி விளைவு,কুণ্ডলিনি ইফেক্ট
ஆவி நிலை,আত্মাৰ স্তৰ
ஸ்பிரிட் நிக்ரோசின் ஜெட்,স্পিৰিট নাইক্ৰ&#39;চিন জেট
"ஹார்ட்ஷார்ன் ஆவி, மான் கொம்பு சாரம்","spirit of hartshorn, হৰিণৰ শিং সাৰ"
நிலக்கீல்,পিচল
நிலக்கீல் ஆயுதங்கள்,পিচলৰ বাহু
அரை முறை,হাফ পদ্ধতি
spline செயல்பாடு,স্প্লাইন ফাংচন
"பிளவு, பிளவு (v.) பிளவு, பிளவு (n.)","split, split (v.) বিভক্ত, বিভক্ত (n.)"
பிளவு நேர்மின்முனை,বিভক্ত এনোড
பிளவு நேர்மின்முனை மேக்னட்ரான்,বিভক্ত এনোড মেগনেট্ৰন
பிளவு கற்றை,বিভক্ত ৰশ্মি
பிளவு கவனம்,স্প্লিট ফ&#39;কাচ
பிளவு படம்,বিভক্ত ছবি
பிளவு லென்ஸ்,স্প্লিট লেন্স
பிளவு ஓட்ட உலை,স্প্লিট ফ্ল&#39; ৰিয়েক্টৰ
பிரிப்பான்,স্প্লিটাৰ
லேமினேஷன்,লেমিনেচন
பிளவு காரணி,বিভাজনকাৰী কাৰক
"பிரித்தல் புலம், பிரித்தல் புலம்","বিভাজন কৰা ক্ষেত্ৰ, পৃথক কৰা ক্ষেত্ৰ"
பிளவு விகிதம்,বিভক্ত অনুপাত
கடத்தல்காரன்,অপহৰণকাৰী
வணிக தொலைக்காட்சி,বাণিজ্যিক টেলিভিছন
குரு எழுத்துக்கள்,গুৰু চিলেবল
"தன்னிச்சையான, தன்னிச்சையான","স্বতঃস্ফূৰ্ত, স্বতঃস্ফূৰ্ত"
சுய எரிப்பு,স্ব দহন
சுய படிகமாக்கல்,আত্মস্ফটিকীয়কৰণ
தானாக சிதைவு,অটো পচন
தானியங்கி உமிழ்வு,স্বয়ংক্ৰিয় নিৰ্গমন
தானாக துண்டாடுதல்,অটো খণ্ডিতকৰণ
தன்னிச்சையான தலைமுறை,স্বতঃস্ফূৰ্ত প্ৰজন্ম
சுய காந்தமாக்கல்,আত্মচুম্বকীয়কৰণ
தானியங்கி வேகம்,অটো গতি
தானாக துருவப்படுத்தல்,অটো মেৰুকৰণ
சுய திறன்,self potential
சுய சாத்தியமான சுழற்சி,self potential cycle
தன்னியக்க செயலி,অটোপ্ৰচেছৰ
"ஸ்பூல், கப்பி, ரீல், கப்பி","স্পুল, পুলি, ৰিল, পুলি"
ஒருவேளை,কেনেবাকৈ
ஒருவேளை மின் அயனியாக்கம்,হয়তো E - আয়নীয়কৰণ
ஒருவேளை நிலை,সম্ভৱতঃ সমতল
ஒரு விண்கல்,এটা উল্কাপিণ্ড
அரிய நிகழ்வு,বিৰল পৰিঘটনা
ஒருவேளை ரேடியோ உமிழ்வுகள்,সম্ভৱতঃ ৰেডিঅ’ নিৰ্গমন
"புள்ளி, புள்ளி (இல்லை, ), ஸ்பாட், ஸ்பாட், அடையாளம், கண்டுபிடி (ver, )","বিন্দু, দাগ (নাই, ), দাগ, দাগ, চিনাক্ত কৰা, বিচাৰি উলিওৱা (ver, )"
புள்ளி விட்டம்,বিন্দু ব্যাস
"புள்ளி கால்வனோமீட்டர், புள்ளி கால்வனோமீட்டர்","পইণ্ট গেলভেনোমিটাৰ, পইণ্ট গেলভানোমিটাৰ"
வழக்கமான புளிப்பு,সাধাৰণ টেঙা পিঠাগুৰি
புள்ளி ஒளி,বিন্দু পোহৰ
ஒரு அதிர்வெண் சத்தம்,এটা কম্পাঙ্ক শব্দ
புள்ளி சோதனை தட்டு,পইণ্ট টেষ্ট প্লেট
புள்ளி கணிப்பு,বিন্দু প্ৰক্ষেপণ
சூரிய மங்கலான நிறமாலை,সূৰ্য্যৰ অস্পষ্ট বৰ্ণালী
சுட்டித்தனம்,pointiness
புள்ளியிடப்பட்ட வில்,বিন্দুযুক্ত চাপ
"தெளிப்பு, குலுக்கி","স্প্ৰে, শ্বেকাৰ"
தெளிப்பு நெபுலைசர்,স্প্ৰে নেবুলাইজাৰ
தெளிப்பு மின்முனை,স্প্ৰে ইলেক্ট্ৰ&#39;ড
பரவுதல்,বিয়পা
ஆற்றல் வளாகம்,শক্তি জটিল
பிரதிபலிப்பு நீட்டிப்பு,প্ৰতিফলন সম্প্ৰসাৰণ
வரம்பு வேகம்,ৰেঞ্জ বেগ
விரிவாக்க குணகம்,প্ৰসাৰণ সহগ
