Bengali,Assamese
চতুর্মুখী প্রোগ্রামিং,দ্বিঘাত প্ৰগ্ৰেমিং
চতুর্মুখী পারস্পরিকতা,দ্বিঘাত পাৰস্পৰিকতা
চতুর্ভুজ পৃষ্ঠ,দ্বিঘাত পৃষ্ঠ
দ্বিঘাত শব্দ,দ্বিঘাত পদ
চতুর্ভুজ সূত্র,দ্বিঘাত সূত্ৰ
চতুর্ভুজ,চতুৰ্ভুজ
গুণগত বিশ্লেষণ,গুণগত বিশ্লেষণ
মান নিয়ন্ত্রণ,গুণগত নিয়ন্ত্ৰণ
কোয়ান্টাম বলবিজ্ঞান,কোৱাণ্টাম বলবিজ্ঞান
কোয়ান্টাম সংখ্যা,কোৱাণ্টাম সংখ্যা
কোয়ান্টাম পরিসংখ্যান,কোৱাণ্টাম পৰিসংখ্যা
চতুর্থাংশ,কিহবাৰ এক চতুৰ্থাংশ
কোয়ার্টিক,কোৱাৰ্টিক
চতুর্থাংশ,চতুৰ্থাংশ
আধা রৈখিক গঠনমূলক সমীকরণ,অৰ্ধৰৈখিক গঠনমূলক সমীকৰণ
প্রায় নিয়মিত,অৰ্ধ নিয়মীয়া
quaternion,quaternion
সারি দৈর্ঘ্য,শাৰীৰ দৈৰ্ঘ্য
সারিবদ্ধ মডেল,শাৰীবদ্ধ আৰ্হি
সারিবদ্ধ সমস্যা,শাৰী পাতি থকাৰ সমস্যা
সারিবদ্ধ প্রক্রিয়া,শাৰীবদ্ধ প্ৰক্ৰিয়া
সারিবদ্ধ সিস্টেম,শাৰীবদ্ধ ব্যৱস্থা
সারিবদ্ধ তত্ত্ব,শাৰী শাৰী তত্ত্ব
কুইন্টাইল,কুইন্টাইল
quintuplet,কুইন্টুপ্লেট
উদ্ধৃতি,উদ্ধৄতি
ভাগফল,ভাগফল
ভাগফল ক্ষেত্র,ভাগফল ক্ষেত্ৰ
ভাগফল গ্রুপ,ভাগফল গোট
ভাগফল আইন,ভাগফল নিয়ম
ভাগফল সেট,ভাগফল গোট
ভাগফল স্থান,ভাগফল স্থান
ভাগফল টপোলজি,ভাগফল টপোলজি
রেডিয়াল,ৰেডিয়েল
রেডিয়ান,ৰেডিয়েন
রেডিয়ান পরিমাপ,ৰেডিয়ান পৰিমাপ
মৌলবাদী,ৰেডিকেল
র্যাডিকাল অক্ষ,ৰেডিকেল অক্ষ
আমূল চিহ্ন,ৰেডিকেল চিন
ব্যাসার্ধ,ব্যাসাৰ্ধ
অভিসার ব্যাসার্ধ,অভিসৰণৰ ব্যাসাৰ্ধ
বক্রতার ব্যাসার্ধের,বক্ৰতাৰ ব্যাসাৰ্ধ
ব্যাসার্ধ ভেক্টর,ব্যাসাৰ্ধ ভেক্টৰ
radix,radix
ক্রমাগত ত্রুটি,যাদৃচ্ছিক ভুল
র্যান্ডম ফাংশন,ৰেণ্ডম ফাংচন
এলোমেলোকরণ,ৰেণ্ডমাইজেচন
এলোমেলো ব্লক,ৰেণ্ডম ব্লক
এলোমেলো মডেল,ৰেণ্ডম মডেল
এলোমেলো সংখ্যা,যাদৃচ্ছিক সংখ্যা
এলোমেলো নমুনা,ৰেণ্ডম নমুনা সংগ্ৰহ
দৈব চলক,ৰেণ্ডম ভেৰিয়েবল
পরিসীমা,পৰিসৰ
অভিসারের পরিসীমা,অভিসৰণৰ পৰিসৰ
একীকরণের পরিসীমা,সংহতিৰ পৰিসৰ
সম্পর্কের পরিসীমা,সম্পৰ্কৰ পৰিসৰ
পরিসীমা স্থান,ৰেঞ্জ স্থান
পদমর্যাদা,ৰেংক
র্যাঙ্ক পারস্পরিক সম্পর্ক,ৰেংক সম্পৰ্ক
ম্যাট্রিক্সের র‍্যাঙ্ক,মেট্ৰিক্সৰ ৰেংক
র্যাঙ্ক অর্ডার পরিসংখ্যান,ৰেংক অৰ্ডাৰৰ পৰিসংখ্যা
পরিবরতনের হার,পৰিৱৰ্তনৰ হাৰ
অভিসারের হার,অভিসৰণৰ হাৰ
অনুপাত,অনুপাত
যুক্তিসঙ্গত,যুক্তিকৰ
মূলদ অভিব্যক্তি,যুক্তিসংগত প্ৰকাশ
যৌক্তিক ক্ষেত্র,যুক্তিসংগত ক্ষেত্ৰ
মূলদ ফাংশন,যুক্তিসংগত ফলন
হর এর যৌক্তিকতা,হৰটোৰ যুক্তিসংগতকৰণ
মূলদ সংখ্যা,যুক্তিসংগত সংখ্যা
মূলদ সংখ্যা ক্ষেত্র,যুক্তিসংগত সংখ্যাৰ ক্ষেত্ৰ
যৌক্তিক অপারেশন,যুক্তিসংগত কাৰ্য্য
অনুপাত পরীক্ষা,অনুপাত পৰীক্ষা
মূল তথ্য,কেঁচা তথ্য
রশ্মি,ৰশ্মি
রশ্মি ভেক্টর,ৰশ্মি ভেক্টৰ
বাস্তব,বাস্তৱ
বাস্তব অক্ষ,বাস্তৱ অক্ষ
বাস্তব ধারাবাহিকতা,বাস্তৱ ধাৰাবাহিকতা
বাস্তব লাইন,বাস্তৱ ৰেখা
বাস্তব রৈখিক ভেক্টর স্থান,বাস্তৱ ৰৈখিক ভেক্টৰ স্থান
বাস্তব ম্যাট্রিক্স,বাস্তৱ মেট্ৰিক্স
সত্য নম্বর,বাস্তৱ সংখ্যা
বাস্তব সংখ্যা ক্ষেত্র,বাস্তৱ সংখ্যাৰ ক্ষেত্ৰ
বাস্তব অংশ,বাস্তৱ অংশ
বাস্তব বহুপদ,বাস্তৱ বহুপদ
বাস্তব দ্বিঘাত,বাস্তৱ দ্বিঘাত
প্রকৃত মূল,প্ৰকৃত মূল
বাস্তব স্থান,বাস্তৱ স্থান
রিয়েল টাইম সিস্টেম,বাস্তৱ সময়ৰ ব্যৱস্থা
বাস্তব মূল্যবান ফাংশন,বাস্তৱ মূল্যৰ ফলন
বাস্তব পরিবর্তনশীল,বাস্তৱ চলক
বাস্তব ভেক্টর স্থান,বাস্তৱ ভেক্টৰ স্থান
পারস্পরিক,পাৰস্পৰিক
পারস্পরিক ম্যাট্রিক্স,পাৰস্পৰিক মেট্ৰিক্স
আয়তক্ষেত্র,আয়ত
আয়তক্ষেত্রাকার,আয়তাকাৰ
আয়তক্ষেত্রাকার অ্যারে,আয়তাকাৰ এৰে
আয়তক্ষেত্রাকার অক্ষ,আয়তাকাৰ অক্ষ
আয়তক্ষেত্রাকার ঘনত্ব ফাংশন,আয়তাকাৰ ঘনত্বৰ ফলন
আয়তক্ষেত্রাকার হাইপারবোলা,আয়তাকাৰ হাইপাৰবোলা
আয়তক্ষেত্রাকার ম্যাট্রিক্স,আয়তাকাৰ মেট্ৰিক্স
আয়তক্ষেত্রাকার প্যারেললোপাইপড (ঘনক্ষেত্র),আয়তাকাৰ parellelopiped (ঘনকীয়)
সংশোধনযোগ্য বক্ররেখা,ৰেক্টিফেবল কাৰ্ভ
পুনরাবৃত্তি সূত্র,পুনৰাবৃত্তি সূত্ৰ
পুনরাবৃত্ত দশমিক,পুনৰাবৃত্তিমূলক দশমিক
পুনরাবৃত্তি সূত্র,পুনৰাবৃত্তি সূত্ৰ
কমানো একেলন ফর্ম,হ্ৰাস কৰা এচেলন ৰূপ
reductio-ad-absurdum,ৰিডাক্টিঅ&#39;-এড-এবছাৰ্ডম
হ্রাস সূত্র,হ্ৰাস সূত্ৰ
প্রসঙ্গ রেখা,ৰেফাৰেন্স লাইন
মানবিন্দু,ৰেফাৰেন্স পইণ্ট
প্রতিফলিত তরঙ্গ,প্ৰতিফলিত তৰংগ
প্রতিফলন,প্ৰতিফলন
রিফ্লেক্সিভ আইন,প্ৰতিফলিত আইন
অভিসারী অঞ্চল,অভিসৰণৰ অঞ্চল
বিচ্যুতি অঞ্চল,বিচ্ছিন্নতাৰ অঞ্চল
একীকরণের অঞ্চল,সংহতিৰ অঞ্চল
রিগ্রেশন বিশ্লেষণ,ৰিগ্ৰেছন বিশ্লেষণ
রিগ্রেশন বক্ররেখা,ৰিগ্ৰেছন বক্ৰ
রিগ্রেশন সমীকরণ,ৰিগ্ৰেছন সমীকৰণ
প্রত্যাগতি সীমা,ৰিগ্ৰেছন লাইন
রিগ্রেশন মডেল,ৰিগ্ৰেছন মডেল
নিয়মিত বক্ররেখা,নিয়মীয়া বক্ৰ
নিয়মিত ষড়ভুজ,নিয়মীয়া ষড়ভুজ
নিয়মিত ম্যাট্রিক্স,নিয়মীয়া মেট্ৰিক্স
নিয়মিত টেট্রাহেড্রন,নিয়মীয়া টেট্ৰাহেড্ৰন
আপেক্ষিক পরিপূরক,আপেক্ষিক পৰিপূৰক
আপেক্ষিক সর্বোচ্চ,আপেক্ষিক সৰ্বোচ্চ
আপেক্ষিক সর্বনিম্ন,আপেক্ষিক নূন্যতম
আপেক্ষিক সম্ভাব্যতা (শর্তগত সম্ভাবনা),আপেক্ষিক সম্ভাৱনা (চৰ্তসাপেক্ষ সম্ভাৱনা)
আপেক্ষিক বেগ,আপেক্ষিক বেগ
আপেক্ষিকতা,আপেক্ষিকতা
আপেক্ষিকতা তত্ত্ব,আপেক্ষিকতাবাদ তত্ত্ব
নির্ভরযোগ্যতা,নিৰ্ভৰযোগ্যতা
নির্ভরযোগ্যতা সমস্যা,নিৰ্ভৰযোগ্যতাৰ সমস্যা
অবশিষ্ট মেয়াদ,বাকী থকা টাৰ্ম
অবশিষ্ট উপপাদ্য,বাকী উপপাদ্য
পুনরাবৃত্তি সীমা,বাৰম্বাৰ সীমা
পুনরাবৃত্ত Riemann অবিচ্ছেদ্য,ৰিমেনৰ অবিচ্ছেদ্য পুনৰাবৃত্তি কৰিলে
প্রতিনিধিত্ব,প্ৰতিনিধিত্ব কৰা
অবশিষ্টাংশ,অৱশিষ্ট
একটি মেরুতে অবশিষ্টাংশ,এটা মেৰুত অৱশিষ্ট
রেজোলিউশন,সংকল্প
বাহিনীর রেজোলিউশন,শক্তিৰ সমাধান
বেগের রেজোলিউশন,বেগৰ ৰিজ’লিউচন
ফলে,ফলাফল
পরিসমাপ্তি বল,ফলস্বৰূপ বল
ফলে ভেক্টর,ফলাফল ভেক্টৰ
সংশোধিত সিমপ্লেক্স কৌশল,সংশোধিত ছিমপ্লেক্স কৌশল
রম্বস,ৰম্বছ
রিম্যান অবিচ্ছেদ্য,ৰিমেন অবিচ্ছেদ্য
সমকোণ,সোঁকোণ
ডান কোণই ত্রিভুজ,সোঁকোণীয়া ত্ৰিভুজ
ডান বৃত্তাকার শঙ্কু,সোঁফালৰ বৃত্তাকাৰ শঙ্কু
ডান coset,ডান কোছেট
ডান সিলিন্ডার,সোঁফালৰ চিলিণ্ডাৰ
ডান হাতি,সোঁহাতৰ
ডান বিপরীত,সোঁফালৰ ওলোটা
কঠোর প্রমাণ,কঠোৰ প্ৰমাণ
রিং,আঙুঠি
পূর্ণসংখ্যার রিং,পূৰ্ণসংখ্যাৰ আঙঠি
R- সংহত,R-ইন্টিগ্ৰেবল
মূল,শিপা
রুট অর্থ বর্গ,মূলৰ গড় বৰ্গ
বহুপদীর মূল,বহুপদৰ মূল
ঘূর্ণন,ঘূৰ্ণন
রাউন্ডিং ত্রুটি,ঘূৰণীয়া ত্ৰুটি
সারি,শাৰী
সারি দ্বারা কলাম গুণন,শাৰী-দ্বাৰা-স্তম্ভ গুণন
সারি সমতা,শাৰী সমতুল্যতা
সারি ম্যাট্রিক্স,শাৰী মেট্ৰিক্স
সারি র‍্যাঙ্ক,শাৰী ৰেংক
জিন বিন্দু,চেডেল পইণ্ট
নমুনা,নমুনা
নমুনা মানে,নমুনাৰ অৰ্থ
নমুনা পয়েন্ট,নমুনা বিন্দু
সাধারন মাপ,নমুনাৰ আকাৰ
নমুনা স্থান,নমুনা স্থান
নমুনা স্ট্যান্ডার্ড বিচ্যুতি,নমুনা মানক বিচ্যুতি
নমুনা জরিপ,নমুনা জৰীপ
নমুনা বৈচিত্র্য,নমুনা ভ্যাৰিয়েন্স
নমুনা,নমুনা সংগ্ৰহ কৰা
নমুনা বিতরণ,নমুনা বিতৰণ
নমুনা ত্রুটি,নমুনা সংগ্ৰহৰ ভুল
নমুনা ব্যবধান,নমুনা সংগ্ৰহৰ ব্যৱধান
নমুনা পদ্ধতি,নমুনা সংগ্ৰহ পদ্ধতি
নমুনা তত্ত্ব,নমুনা সংগ্ৰহ তত্ত্ব
প্রতিস্থাপন সহ নমুনা,প্ৰতিস্থাপনৰ সৈতে নমুনা সংগ্ৰহ কৰা
স্কেলার,স্কেলাৰ
স্কেলার ক্ষেত্র,স্কেলাৰ ক্ষেত্ৰ
স্কেলার ম্যাট্রিক্স,স্কেলাৰ মেট্ৰিক্স
স্কেলার একাধিক,স্কেলাৰ বহুগুণ
স্কেলার গুণন,স্কেলাৰ গুণন
স্কালে পণ্য,স্কেলাৰ উৎপাদন
স্কালের পরিমাণ,স্কেলাৰ পৰিমাণ
স্কেলার ট্রিপল পণ্য,স্কেলাৰ ট্ৰিপল প্ৰডাক্ট
দৃশ্যমান ত্রিভুজ,scelene ত্ৰিভুজ
বিক্ষিপ্ত চিত্র,বিক্ষিপ্ত ডায়েগ্ৰাম
শ্রোডিঙ্গার সমীকরণ,শ্ৰডিংগাৰ সমীকৰণ
ঋতু ওঠানামা,ঋতুভিত্তিক উঠা-নমা
সেক্যান্ট,secant
সেক্যান্ট পদ্ধতি,secant পদ্ধতি
দ্বিতীয় ডেরিভেটিভ,দ্বিতীয় ব্যুৎপত্তি
দ্বিতীয় ক্রম,দ্বিতীয় ক্ৰমৰ
অধ্যায়,শাখা
সেক্টর,খণ্ড
একটি বক্ররেখার অংশ,এটা বক্ৰৰ অংশ
স্ব - সংলগ্ন,self — সংযুক্ত
স্ব-সংলগ্ন অপারেটর,self adjoint অপাৰেটৰ
স্ব - সংঘবদ্ধ,self — সংযুক্ত
semiaxis,অৰ্ধঅক্ষ
অর্ধবৃত্ত,অৰ্ধবৃত্ত
আধা-নির্দিষ্ট ম্যাট্রিক্স,অৰ্ধ - নিৰ্দিষ্ট মেট্ৰিক্স
আধা - নির্দিষ্ট দ্বিঘাত ফর্ম,অৰ্ধ - নিৰ্দিষ্ট দ্বিঘাত ৰূপ
সেমিগ্রুপ,অৰ্ধগোট
আধা - ব্যবধান,অৰ্ধ - ব্যৱধান
আধা প্রধান অক্ষ,অৰ্ধ প্ৰধান অক্ষ
আধা গৌণ অক্ষ,অৰ্ধ ক্ষুদ্ৰ অক্ষ
বিভাজ্য বহুপদ,পৃথক কৰিব পৰা বহুপদ
ভেরিয়েবলের বিচ্ছেদ,চলকৰ পৃথকীকৰণ
ক্রম,ক্ৰম
সিকোয়েন্সিং তত্ত্ব,ক্ৰমবিন্যাস তত্ত্ব
অনুক্রমিক বিশ্লেষণ,ক্ৰমিক বিশ্লেষণ
অনুক্রমিক নমুনা,ক্ৰমিক নমুনা সংগ্ৰহ কৰা
সিরিয়াল পারস্পরিক সম্পর্ক,ক্ৰমিক সম্পৰ্ক
সিরিজ,শৃংখলা
সেট,স্থাপন কৰা
সেক্সট্যান্ট,sextant
Shewhart নিয়ন্ত্রণ চার্ট,শ্বেৱাৰ্ট নিয়ন্ত্ৰণ চাৰ্ট
চিহ্ন,চহী
একটি ম্যাট্রিক্সের স্বাক্ষর,এটা মেট্ৰিক্সৰ স্বাক্ষৰ
দ্বিঘাত আকারের স্বাক্ষর,দ্বিঘাত ৰূপৰ স্বাক্ষৰ
স্বাক্ষরিত নম্বর,স্বাক্ষৰিত নম্বৰ
তাত্পর্য স্তর,তাৎপৰ্য্যৰ স্তৰ
তাৎপর্য পরীক্ষা,তাৎপৰ্য্য পৰীক্ষা
উল্লেখযোগ্য সংখ্যা,উল্লেখযোগ্য অংক
সাইন পরীক্ষা,চিহ্ন পৰীক্ষা
signum ফাংশন,signum ফাংচন
অনুরূপ উপবৃত্তাকার,একেধৰণৰ উপবৃত্তাকাৰ
অনুরূপ পরিসংখ্যান,একেধৰণৰ সংখ্যা
মিল,সাদৃশ্য
অনুরূপ ম্যাট্রিক্স,একেধৰণৰ মেট্ৰিক্স
সহজ বন্ধ বক্ররেখা,সহজ বন্ধ বক্ৰ
সহজ পারস্পরিক সম্পর্ক,সহজ সম্পৰ্ক
সহজ সুরেলা গতি,সহজ হাৰমনিক গতি
সহজ র্যান্ডম স্যাম্পলিং,সহজ যাদৃচ্ছিক নমুনা সংগ্ৰহ
সিমপ্লেক্স,simplex
সিমপ্লেক্স অ্যালগরিদম,simplex এলগৰিদম
সিমপ্লেক্স মূকনাট্য,simplex tableau
সিম্পসনের এক - তৃতীয় নিয়ম,চিম্পছনৰ এক - তৃতীয় নিয়ম
সিমুলেশন কৌশল,চিমুলেচন কৌশল
যুগপত ডিফারেনশিয়াল সমীকরণ,একেলগে অৱভেদ্য সমীকৰণ
যুগপত সমীকরণ,একেলগে সমীকৰণ
সাইন,sine
সাইন বক্ররেখা,চাইন বক্ৰ
এককটন,singleton
একক মূল্যবান ফাংশন,একক মূল্যৰ ফাংচন
একবচন অবিচ্ছেদ্য,একবচন অখণ্ড
এককতা,এককতা
একবচন ম্যাট্রিক্স,একক মেট্ৰিক্স
একক সমাধান,একক সমাধান
নমুনার আকার,নমুনাৰ আকাৰ
তির্যক বিতরণ,তিৰ্যক বিতৰণ
skew-Hermitian ম্যাট্রিক্স,skew-হাৰমিটিয়ান মেট্ৰিক্স
তির্যকতা,তিৰ্যকতা
তির্যক প্রতিসম ম্যাট্রিক্স,skew প্ৰতিসম মেট্ৰিক্স
স্ল্যাক পরিবর্তনশীল,slack ভেৰিয়েবল
ঢাল,এঢলীয়া
ঢাল গ্রেডিয়েন্ট,ঢালৰ গ্ৰেডিয়েণ্ট
ছোট বন্ধনী,সৰু সৰু বন্ধনী
মসৃণ বক্ররেখা,মসৃণ বক্ৰ
মসৃণ ফাংশন,মসৃণ কাৰ্য্য
সময় সিরিজের মসৃণকরণ,সময় শৃংখলাৰ মসৃণকৰণ
সৌর জগৎ,সৌৰজগত
solenoidal ভেক্টর,ছ&#39;লেন&#39;ইডাল ভেক্টৰ
কঠিন,গোটা
কঠিন জ্যামিতি,কঠিন জ্যামিতি
সমাধান,সমাধান
সিরিজে সমাধান,শৃংখলাবদ্ধভাৱে সমাধান
সমাধান ম্যাট্রিক্স,সমাধান মেট্ৰিক্স
একটি ত্রিভুজের সমাধান,ত্ৰিভুজৰ সমাধান
সমাধান স্থান,সমাধান স্থান
সোনাইন বহুপদী,সোনাইন বহুপদ
স্থান,স্থান
স্থান বক্ররেখা,স্থান বক্ৰ
স্প্যানিং সেট,স্পেনিং চেট
স্থানিক কোরিলোগ্রাম,স্থানীয় কোৰেলোগ্ৰাম
বিশেষ লিনিয়ার গ্রুপ,বিশেষ ৰৈখিক গোট
বিশেষ অর্থোগোনাল গ্রুপ,বিশেষ অৰ্থগনেল গোট
আপেক্ষিক গুরুত্ব,নিৰ্দিষ্ট মাধ্যাকৰ্ষণ
বর্ণালী ম্যাপিং উপপাদ্য,বৰ্ণালী মেপিং উপপাদ্য
একটি ফাংশনের বর্ণালী,এটা ফলনৰ বৰ্ণালী
গোলক,গোলক
গোলাকার সমন্বয় ব্যবস্থা,গোলাকাৰ স্থানাংক ব্যৱস্থা
গোলাকার মেরু স্থানাঙ্ক,গোলাকাৰ মেৰু স্থানাংক
গোলাকার ত্রিভুজ,গোলাকাৰ ত্ৰিভুজ
গোলাকার ত্রিকোণমিতি,গোলাকাৰ ত্ৰিকোণমিতি
সর্পিল,সৰ্পিল
বর্গক্ষেত্র,বৰ্গ
চতুস্কন বন্ধনী,বৰ্গক্ষেত্ৰৰ বন্ধনী
বর্গাকার সংহত,বৰ্গ ইন্টিগ্ৰেবল
বর্গ ম্যাট্রিক্স,বৰ্গক্ষেত্ৰৰ মেট্ৰিক্স
বর্গমূল,বৰ্গমূল
নমুনা নেওয়ার পর্যায়,নমুনা সংগ্ৰহৰ পৰ্যায়
সিঁড়ি ফাংশন,চিৰিৰ কাৰ্য্য
আদর্শ চ্যুতি,মানক বিচ্যুতি
আদর্শ অভ্যন্তরীণ পণ্য,মানক ভিতৰৰ উৎপাদন
ভারসাম্যের অবস্থা,ভাৰসাম্যৰ অৱস্থা
স্থির বক্ররেখা,স্থবিৰ বক্ৰ
স্থির বিন্দু,স্থবিৰ বিন্দু
স্থির মান,স্থবিৰ মান
পরিসংখ্যান,পৰিসংখ্যা
পরিসংখ্যানগত,পৰিসংখ্যাগত
পরিসংখ্যানগত তথ্য,পৰিসংখ্যাগত তথ্য
পরিসংখ্যানগত বন্টন,পৰিসংখ্যাগত বিতৰণ
পরিসংখ্যানগত অনুমান,পৰিসংখ্যাগত অনুমান
পরিসংখ্যান অনুমান,পৰিসংখ্যাগত অনুমান
পরিসংখ্যান মডেল,পৰিসংখ্যাগত আৰ্হি
পরিসংখ্যান জনসংখ্যা,পৰিসংখ্যাগত জনসংখ্যা
পরিসংখ্যানগত মান নিয়ন্ত্রণ,পৰিসংখ্যাগত গুণগত মান নিয়ন্ত্ৰণ
পরিসংখ্যান,পৰিসংখ্যা
স্থির,স্থিৰ
স্থির রাষ্ট্র সমাধান,স্থিৰ অৱস্থাৰ সমাধান
খাড়া আরোহন (একটি বক্ররেখার),ঠেক আৰোহণ (এটা বক্ৰৰ)
খাড়া আরোহন নকশা,steepest আৰোহণ ডিজাইন
খাড়া বংশদ্ভুত,ঠেকতম অৱতৰণ
ধাপ ফাংশন,ষ্টেপ ফাংচন
স্টার্লিং সিরিজ,ষ্টাৰলিং ছিৰিজ
স্টোকাস্টিক,ষ্ট&#39;কেষ্টিক
স্টোকাস্টিক ম্যাট্রিক্স,ষ্ট&#39;কেষ্টিক মেট্ৰিক্স
স্টোকাস্টিক মডেল,ষ্ট&#39;কেষ্টিক মডেল
স্টোকাস্টিক প্রোগ্রামিং,ষ্ট&#39;কেষ্টিক প্ৰগ্ৰেমিং
স্টোকাস্টিক পরিবর্তনশীল,ষ্ট&#39;কেষ্টিক ভেৰিয়েবল
স্টোকসের উপপাদ্য,ষ্টকছৰ উপপাদ্য
সোজা লাইন,সৰলৰেখা
স্তর চার্ট,স্তৰৰ লেখচিত্ৰ
স্তরবিন্যাস,স্তৰবিন্যাস
স্তরিত নমুনা,স্তৰিত নমুনা সংগ্ৰহ
স্ট্রিম লাইন,ষ্ট্ৰিম-লাইন
চাপ,চাপ
কঠোরভাবে উত্তল ফাংশন,কঠোৰভাৱে উত্তল ফলন
কঠোরভাবে কমছে,কঠোৰভাৱে হ্ৰাস পাইছে
কঠোরভাবে বাড়ছে,কঠোৰভাৱে বৃদ্ধি পাইছে
কঠোরভাবে একঘেয়ে ফাংশন,কঠোৰভাৱে একস্বৰীয় কাৰ্য্য
ছাত্রের পরীক্ষা (ছাত্রের &quot;টি&quot; পরীক্ষা),ছাত্ৰৰ পৰীক্ষা (ছাত্ৰৰ &quot;t&quot; পৰীক্ষা)
উপ-সংগ্রহ,উপ-সংগ্ৰহ
উপ-নির্ধারক,উপ নিৰ্ণায়ক
উপক্ষেত্র,উপক্ষেত্ৰ
উপগোষ্ঠী,উপগোট
উপ-ব্যবধান,উপ-ব্যৱধান
সাবম্যাট্রিক্স,উপমেট্ৰিক্স
সাবস্ক্রিপ্ট,চাবস্ক্রিপ্ট
পরবর্তী,উপক্ৰম
উপসেট,উপগোট
সাবস্পেস,উপস্থান
প্রতিস্থাপন,প্ৰতিস্থাপন
subtangent,উপস্পৰ্শক
জমা করা,subtend
বিয়োগ,বিয়োগ কৰক
বিয়োগ,বিয়োগ কৰা
ক্রমাগত,ক্ৰমাগত
ধারাবাহিক পার্থক্য,ক্ৰমাগত পাৰ্থক্য
ধারাবাহিক একীকরণ,ক্ৰমাগত সংহতি
উত্তরাধিকারী,উত্তৰাধিকাৰী
প্রত্যয়,প্ৰত্যয়
যোগফল,মুঠ
যোগফল ফাংশন,যোগফল ফলন
যোগ করা যায়,summable
সমন্বিত,summand
সমষ্টি,যোগফল
সমষ্টি সম্মেলন,ছামেচন কনভেনচন
সমষ্টি সূত্র,যোগফল সূত্ৰ
সিরিজের সমষ্টি,শৃংখলাৰ যোগফল
সমষ্টি চিহ্ন,যোগফল চিহ্ন
অসীমের যোগফল,অসীমলৈ যোগফল
সুপারস্ক্রিপ্ট,চুপাৰস্ক্রিপ্ট
সুপারসেট,ছুপাৰছেট
সুপারসনিক প্রবাহ,ছুপাৰছনিক প্ৰবাহ
সম্পূরক কোণ,পৰিপূৰক কোণ
সমর্থনকারী হাইপারপ্লেন,হাইপাৰপ্লেন সমৰ্থন কৰা
ফাংশন সমর্থন,কাৰ্য্যৰ সমৰ্থন
ধরুন,ধৰা হওক
সর্বোচ্চ,সৰ্বোচ্চ
surd,surd
পৃষ্ঠতল,পৃষ্ঠ
ভূপৃষ্ঠের,পৃষ্ঠভাগৰ ক্ষেত্ৰফল
পৃষ্ঠ অবিচ্ছেদ্য,পৃষ্ঠৰ অবিচ্ছেদ্য
সার্জেকশন,ছাৰ্জেকচন
surjective,surjective
অনুমানমূলক মানচিত্র,surjective মানচিত্ৰ
প্রতীক,চিহ্ন
প্রতীকী যুক্তি,প্ৰতীকী যুক্তি
প্রতীকী মডেল,প্ৰতীকী আৰ্হি
প্রতিসম,প্ৰতিসম
প্রতিসম,প্ৰতিসম
প্রতিসম নির্ধারক,প্ৰতিসম নিৰ্ণায়ক
প্রতিসম পার্থক্য,প্ৰতিসম পাৰ্থক্য
প্রতিসম ম্যাট্রিক্স,প্ৰতিসম মেট্ৰিক্স
ধারা বিশ্লেষণ,ব্যৱস্থা বিশ্লেষণ
পদ্ধতিগত নমুনা,পদ্ধতিগত নমুনা সংগ্ৰহ কৰা
টেবিল,মেজ
মূকনাট্য,tableau
অখণ্ডের সারণী,অখণ্ডৰ টেবুল
সারণী,টেবুলাৰ
ট্যাবুলার ফর্ম,টেবুলাৰ ৰূপ
সারণী লগারিদম,টেবুলাৰ লগাৰিদম
সারণী,টেবুলত লিখা
সারণীকৃত মান,টেবুল কৰা মান
ট্যাবুলেশন,টেবুলেচন
ট্যাবুলেটার,টেবুলেটৰ
লেজ,নেজ
লেজ এলাকা (বন্টন),ঠেংৰ অঞ্চল (বিতৰণৰ)
স্পর্শকতা,স্পৰ্শকতা
স্পর্শক,স্পৰ্শক
স্পর্শক হাইপারপ্লেন,স্পৰ্শক হাইপাৰপ্লেন
স্পর্শক,স্পৰ্শকীয়
স্পর্শক উপাদান,স্পৰ্শক উপাদান
স্পর্শক বিভাগ,স্পৰ্শক অংশ
স্পর্শক রেখা,স্পৰ্শক ৰেখা
স্পর্শক সমতল,স্পৰ্শক সমতল
স্পর্শক স্থান,স্পৰ্শক স্থান
টেপ পাঞ্চ,টেপ পাঞ্চ
টেপ পাঠক,টেপ ৰিডাৰ
টবেরিয়ান উপপাদ্য,টাউবেৰিয়ান উপপাদ্য
টেলরের উপপাদ্য,টেইলৰৰ উপপাদ্য
চেবিচেভ মেট্রিক,ট্চেবিচেভ মেট্ৰিক
টি-বন্টন,t-বিতৰণ
টেলিস্কোপিক সিরিজ,টেলিস্কোপিক শৃংখলা
সাময়িক স্থানাঙ্ক,টেম্প&#39;ৰেল স্থানাংক
সাময়িক সম্পর্ক,লৌকিক সম্পৰ্ক
অস্থায়ী পরিবর্তনশীল,টেম্প&#39;ৰেল ভেৰিয়েবল
প্রসার্য শক্তি,টান শক্তি
টেনসর,টেনছৰ
টেনসর বিশ্লেষণ,টেনছৰ বিশ্লেষণ
টেনসর পণ্য,টেনছৰ উৎপাদন
অস্থায়ী সূত্র,আংশিক প্ৰস্তুতি
মেয়াদ,কাল
টার্মিনাল অবস্থা,টাৰ্মিনেল অৱস্থা
টার্মিনাল বেগ ডুব,টাৰ্মিনেল বেগ ডাইভ
শেষ করা দশমিক,দশমিক সমাপ্ত কৰা
মেয়াদী মান,টাৰ্ম মূল্যসমূহ
