Hindi,Gujarati
द्विघात वक्र,ચતુર્ભુજ વળાંક
द्विघात समीकरण,ચતુર્ભુજ સમીકરણ
द्विघात व्यंजक,ચતુર્ભુજ અભિવ્યક્તિ
द्विघाती समघात,ચતુર્ભુજ સ્વરૂપ
द्विघाती फलन,ચતુર્ભુજ કાર્ય
द्विघात फलनक,ચતુર્ભુજ કાર્યાત્મક
द्विघात अंतर्वेशन,ચતુર્ભુજ પ્રક્ષેપ
द्विघाती उद्‌देश्य फलन ,ચતુર્ભુજ ઉદ્દેશ્ય કાર્ય
"द्विघाती क्रमादेशन, द्विघाती प्रोग्रामन",ચતુર્ભુજ પ્રોગ્રામિંગ
द्विघाती व्युत्क्रमणीयता नियम,ચતુર્ભુજ પારસ્પરિકતા
द्विघाती पृष्ठ,ચતુર્ભુજ સપાટી
द्विघाती पद,ચતુર્ભુજ શબ્દ
क्षेत्रकलन-सूत्र,ચતુર્થાંશ સૂત્ર
चतुर्भुज,ચતુર્ભુજ
गुणात्मक विश्लेषण,ગુણાત્મક વિશ્લેષણ
गुणता नियन्त्रण,ગુણવત્તા નિયંત્રણ
क्वान्टम यांत्रिकी,ક્વોન્ટમ મિકેનિક્સ
क्वान्टम संख्या,ક્વોન્ટમ નંબર
क्वान्टम सांख्यिकी,ક્વોન્ટમ આંકડા
" चतुर्थांश, चौथाई , क्वार्टर",ક્વાર્ટર
चतुर्घाती,ક્વાર્ટિક
चतुर्थक,ચતુર્થાંશ
रैखिककल्प संरचक  समीकरण,અર્ધ રેખીય રચનાત્મક સમીકરણ
नियमितकल्प,અર્ધ નિયમિત
चतुष्टयी,quaternion
पंक्त लम्बाई,કતાર લંબાઈ
पंक्ति निदर्श,કતારબદ્ધ મોડેલ
पंक्ति समस्या,કતારમાં સમસ્યા
पंक्ति प्रक्रम,કતાર પ્રક્રિયા
पंक्ति प्रणाली,કતાર સિસ્ટમ
पंक्ति सिद्‌धांत,કતાર સિદ્ધાંત
पंचमक,ક્વિન્ટાઇલ
पंचक,પંચક
"निवेदित दर, निवेदित मूल्य",અવતરણ
" भागफल , विभाग",ભાગ
विभाग क्षेत्र,અવશેષ ક્ષેત્ર
विभाग समूह,અવશેષ જૂથ
भागफल-नियम,ભાગલાકાર કાયદો
विभाग समुच्चय,ભાગલાકાર સમૂહ
विभाग समष्टि,અવશેષ જગ્યા
विभाग संस्थिति ,અવશેષ ટોપોલોજી
त्रिज्य,રેડિયલ
रेडियन,રેડિયન
रेडियन माप,રેડિયન માપ
करणी,આમૂલ
मूलाक्ष,આમૂલ ધરી
करणी चिह्न,આમૂલ ચિહ્ન
त्रिज्या,ત્રિજ્યા
अभिसरण त्रिज्या,કન્વર્જન્સની ત્રિજ્યા
वक्रता त्रिज्या,વક્રતાની ત્રિજ્યા
"ध्रुवांतर, ध्रुवांतर रेखा",ત્રિજ્યા વેક્ટર
मूलांक,મૂલાંક
यादृच्छिक त्रुटि,રેન્ડમ ભૂલ
यादृच्छिक फलन,રેન્ડમ કાર્ય
यादृच्छिकरीकरण,રેન્ડમાઇઝેશન
यादृच्छिकरीकृत खंडक,રેન્ડમાઇઝ્ડ બ્લોક્સ
यादृच्छिक निदर्श,રેન્ડમ મોડેલ
यादृच्छिक संख्या,રેન્ડમ નંબર
यादृच्छिक प्रतिचयन,રેન્ડમ સેમ્પલિંગ
यादृच्छिक चर,રેન્ડમ ચલ
" परास , परिसर 
 , माला, श्रेणी",શ્રેણી
अभिसरण परिसर,કન્વર્જન્સની શ્રેણી
समाकलन परिसर,એકીકરણની શ્રેણી
संबंध परिसर,સંબંધની શ્રેણી
परिसर समष्टि,શ્રેણી જગ્યા
कोटि,ક્રમ
कोटि सहसंबंध,ક્રમ સહસંબંધ
आव्यूह की कोटी,મેટ્રિક્સનો ક્રમ
कोटि-क्रम प्रतिदर्शज,રેન્ક ઓર્ડરના આંકડા
परिवर्तन-दर,ફેરફારનો દર
अभिसरण-दर,સંકલન દર
अनपातु,ગુણોત્તર
परिमेय,તર્કસંગત
परिमेय व्यंजक,તર્કસંગત અભિવ્યક્તિ
परिमेय क्षेत्र,તર્કસંગત ક્ષેત્ર
परिमेय फलन,તર્કસંગત કાર્ય
हर का परिमेयकरण,છેદનું તર્કસંગતકરણ
परिमेय संख्या,તાર્કિક અંક
परिमेय संख्या क्षेत्र,તર્કસંગત સંખ્યા ક્ષેત્ર
परिमेय संक्रिया,તર્કસંગત કામગીરી
अनपातु परीक्षण,ગુણોત્તર પરીક્ષણ
"असंंसाधित दत्त, यथा प्राप्त उपात्त",અધ કચરી માહિતી
" रश्मि, किरण , पख-अर , रे, शंकुश
 , अर्धरेखा , अर",કિરણ
किरण सदिश,કિરણ વેક્ટર
वास्तविक,વાસ્તવિક
वास्तविक अक्ष,વાસ્તવિક ધરી
वास्तविक सांतत्यक,વાસ્તવિક સાતત્ય
वास्तविक रेखा,વાસ્તવિક રેખા
वास्तविक रैखिक सदिश समष्टि,વાસ્તવિક રેખીય વેક્ટર જગ્યા
वास्तविक आव्यूह,વાસ્તવિક મેટ્રિક્સ
वास्तविक संख्या,વાસ્તવિક સંખ્યા
वास्तविक संख्या क्षेत्र,વાસ્તવિક સંખ્યા ક્ષેત્ર
वास्तविक भाग,વાસ્તવિક ભાગ
वास्तविकबहुपद,વાસ્તવિક બહુપદી
वास्तविक द्विघाती,વાસ્તવિક ચતુર્ભુજ
वास्तविक मलू,વાસ્તવિક મૂળ
वास्तविक समष्टि,વાસ્તવિક જગ્યા
वास्तविक काल प्रणाली,વાસ્તવિક સમય સિસ્ટમ
वास्तविक मान फलन,વાસ્તવિક મૂલ્યવાન કાર્ય
वास्तविक चर,વાસ્તવિક ચલ
वास्तविक सदिश समष्टि,વાસ્તવિક વેક્ટર જગ્યા
"व्युत्क्रम, अन्योन्य, पारस्परिक",પારસ્પરિક
व्युत्क्रम आव्यूह,પારસ્પરિક મેટ્રિક્સ
आयत,લંબચોરસ
"आयताकार, समकोणिक, समकोणीय",લંબચોરસ
आयताकार सारणी,લંબચોરસ એરે
"समकोणिक अक्ष, समकोणिक निर्देशाक्ष",લંબચોરસ ધરી
आयतीय घनत्व फलन,લંબચોરસ ઘનતા કાર્ય
समकोणीय अतिपरवलय,લંબચોરસ હાઇપરબોલા
आयताकार आव्यूह,લંબચોરસ મેટ્રિક્સ
"आयतफलकरी 
 समांतरषट्फलक, समकोणिक 
 समांतरषट्फलक",લંબચોરસ પેરેલલોપાઇપ (ઘનકાર)
चापकलनीय वक्र,સુધારી શકાય તેવું વળાંક
पुनरावृत्ति  सूत्र,પુનરાવૃત્તિ સૂત્ર
आवर्त दशमलव,રિકરિંગ દશાંશ
प्रतिवर्तन सूत्र,પુનરાવર્તન સૂત્ર
समानीत सोपानक रूप,ઘટાડો સોપારી સ્વરૂપ
असंगनत प्रदर्शन,ઘટાડો-એડ-એબ્સર્ડમ
"लघकरण सूत्र, समानयन सूत्र",ઘટાડો સૂત્ર
"संदर्भ रेखा, निर्देश रेखा",સંદર્ભ રેખા
निर्देश बिंदु संदर्भ बिंदु,સંદર્ભ બિંદુ
परावर्तित तरंग,પ્રતિબિંબિત તરંગ
परावर्तन,પ્રતિબિંબ
स्वतुल्य नियम,પ્રતિબિંબીત કાયદો
अभिसरण प्रदेश,કન્વર્જન્સનો પ્રદેશ
अपसरण प्रदेश,વિચલનનો પ્રદેશ
समाकलन प्रदेश,એકીકરણનો પ્રદેશ
समाश्रयण विश्लेषण,પાછળ નુ પૃથકરણ
समाश्रयण वक्र,રીગ્રેસન વળાંક
समाश्रयण समीकरण,રીગ્રેસન સમીકરણ
समाश्रयण रेखा,રીગ્રેસન રેખા
समाश्रयण निदर्श,રીગ્રેશન મોડલ
नियमित वक्र,નિયમિત વળાંક
सम षट्भजु,નિયમિત ષટ્કોણ
नियमित आव्यूह,નિયમિત મેટ્રિક્સ
सम चतुष्फलक,નિયમિત ટેટ્રાહેડ્રોન
सापेक्ष पूरक,સંબંધિત પૂરક
आपेक्षिक उच्चतम,સંબંધિત મહત્તમ
आपेक्षिक निम्नतम,સંબંધિત લઘુત્તમ
आपेक्षिक प्रायिकता,સંબંધિત સંભાવના (શરતી સંભાવના)
आपेक्षिक वेग,સંબંધિત વેગ
" आपेक्षिकता, रिलेटिविटी , आपेक्षिकी",સાપેક્ષતા
आपेक्षिकता सिद्धांत,સાપેક્ષતા સિદ્ધાંત
विश्वसनीयता,વિશ્વસનીયતા
विश्वसनीयता समस्या,વિશ્વસનીયતા સમસ્યા
अवशेष पद,બાકીની મુદત
शेषफल-प्रमेय,બાકી પ્રમેય
पुऩरावृृत्त सीमा,પુનરાવર્તિત મર્યાદા
पुऩरावृृत्त रीमान-समाकल,પુનરાવર્તિત રીમેન અભિન્ન
निरूपण,પ્રતિનિધિત્વ
"अवशिष्ट, अवशेष",અવશેષ
अनंतक पर अवशेष,ધ્રુવ પર અવશેષ
" वियोजन , खंडन 
 , विभेदन",ઠરાવ
बल-वियोजन,દળોનું ઠરાવ
वेग-वियोजन,વેગનું રિઝોલ્યુશન
" परिणामी , निराकरण फल",પરિણામી
परिणामी बल,પરિણામી બળ
परिणामी सदिश,પરિણામી વેક્ટર
संशोधित एकल प्रविधि,સુધારેલી સિમ્પ્લેક્સ તકનીક
समचतुर्भुज,સમચતુર્ભુજ
रीमान-समाकल,રીમેન અભિન્ન
"समकोण, लम्बकोण",જમણો ખૂણો
समकोण त्रिभुज,જમણો ત્રિકોણ
लंब वृत्तीय शंकु,જમણો ગોળાકાર શંકુ
दक्षिण सहसमुच्चय,જમણી કોસેટ
लंबवृत्तीय बेलन,જમણો સિલિન્ડર
दक्षिणावर्ती,જમણા હાથે
दक्षिण प्रतिलोम,જમણું ઊલટું
"परिशुद्ध प्रमाण, परिशुद्ध उपपत्ति",સખત પુરાવો
"वलय, रिंग",રિંગ
पूर्णांक वलय,પૂર્ણાંકોની રીંગ
R-समाकलनीय,આર-ઇટીગ્રેબલ
"मूल, जड़",મૂળ
वर्ग-माध्य मूल,વર્ગો ની એવરેજ નું વર્ગમૂળ
बहुपद का मूल,બહુપદીનું મૂળ
" घूर्णन , आवर्तन",પરિભ્રમણ
निकटन त्रुटि,રાઉન્ડિંગ ભૂલ
पंक्ति,પંક્તિ
पंक्ति-स्तंभ गुणन,હરોળ-દર-કૉલમ ગુણાકાર
पंक्ति तुल्यता,પંક્તિ સમાનતા
पंक्ति आव्यूह,પંક્તિ મેટ્રિક્સ
पंक्ति कोटि,પંક્તિ ક્રમ
पल्याण बिंदु,કાઠી બિંદુ
"प्रतिदर्श, नमूना",નમૂના
प्रतिदर्श माध्य,નમૂનાનો અર્થ
प्रतिदर्श बिंदु,નમૂના બિંદુ
प्रतिदर्श आमाप,નમૂનાનું કદ
प्रतिदर्श समष्टि,નમૂના જગ્યા
प्रतिदर्श-मानक-विचलन,નમૂના પ્રમાણભૂત વિચલન
प्रतिदर्श सर्वेक्षण,નમૂના સર્વેક્ષણ
प्रतिदर्श प्रसरण,નમૂના તફાવત
" प्रतिदर्शी (वि.) , प्रतिचयन (सं.)",નમૂના
प्रतिदर्शी बंटन,નમૂના વિતરણ
प्रतिचयन-त्रुटि,નમૂનાની ભૂલ
प्रतिचयन-अंतराल,સેમ્પલિંગ અંતરાલ
प्रतिचयन विधि,નમૂના પદ્ધતિ
प्रतिचयन सिद्धांत,નમૂના સિદ્ધાંત
प्रतिस्थापन सहित प्रतिचयन,રિપ્લેસમેન્ટ સાથે સેમ્પલિંગ
"अदिश, स्केलर",સ્કેલર
अदिश क्षेत्र,સ્કેલર ક્ષેત્ર
अदिश आव्यूह,સ્કેલર મેટ્રિક્સ
अदिश गुणज,સ્કેલર બહુવિધ
अदिश गुणन,સ્કેલર ગુણાકાર
अदिश गुणनफल,સ્કેલર ઉત્પાદન
अदिश राशि,સ્કેલર જથ્થો
अदिश त्रिक गुणनफल,સ્કેલર ટ્રિપલ ઉત્પાદન
विषमबाहु त्रिभुज,દ્રશ્ય ત્રિકોણ
प्रकीर्ण आरेख,વેરવિખેર રેખાકૃતિ
श्रोडिन्गर समीकरण,શ્રોડિન્જર સમીકરણ
"ऋतुनिष्ठ उच्चावचन, मौसमी उतार-चढ़ाव",મોસમી વધઘટ
" छेदक, छेदक रेखा , सीकेन्ट, व्युत्क्रम कोटिज्या",સેકન્ટ
छेदिका विधि,સેકન્ટ પદ્ધતિ
द्वितीय,બીજું વ્યુત્પન્ન
द्वितीय क्रम (द्वितीय प्रकार का),બીજો ક્રમ
" अनुभाग, खंड , परिच्छेद, काट, सेक्शन",વિભાગ
"अवखंड, त्रिज्यखंड, सेक्टर",ક્ષેત્ર
वक्र खंड,વળાંકનો ભાગ
स्वसंलग्नन,સ્વ - સંલગ્ન
स्वसंलग्न संकारक,સ્વ સંલગ્ન ઓપરેટર
स्वसंयुग्मी,સ્વ - સંયોજક
अर्धाक्ष,અર્ધઅક્ષ
अर्धवृत्त,અર્ધવર્તુળ
सामिनिश्चित मैट्रिक्स,અર્ધ-નિશ્ચિત મેટ્રિક્સ
सामिनिश्चित द्विघाती,અર્ધ-નિશ્ચિત ચતુર્ભુજ સ્વરૂપ
सामिसमुह,અર્ધજૂથ
अर्ध अंतराल,અર્ધ અંતરાલ
अर्थ दीर्घ अक्ष,અર્ધ મુખ્ય ધરી
अर्ध लघु अक्ष,અર્ધ ગૌણ ધરી
पृथक्करणीय बहुपद,વિભાજિત બહુપદી
चर पृथक्करण,ચલોનું વિભાજન
अनुक्रम,ક્રમ
अनुक्रमण सिद्धांत,સિક્વન્સિંગ થિયરી
आनुक्रमिक विश्लेषण,ક્રમિક વિશ્લેષણ
आनुक्रमिक प्रतिचयन,ક્રમિક નમૂના
श्रेणीगत सहसंबंध,સીરીયલ સહસંબંધ
" श्रेणी , माला , सीरीज",શ્રેણી
" समुच्चय , पवन दिशा, धारा दिशा , जम जाना, जमाना (क्रि.)",સેટ
सेक्सटैन्ट,સેક્સટન્ટ
शेवहार्ट नियंत्रण चार्ट,શેવહાર્ટ નિયંત્રણ ચાર્ટ
" चिह्न , राशि",હસ્તાક્ષર
आव्यूह का चिन्हक,મેટ્રિક્સની સહી
द्विघाती समघात का चिन्हक,ચતુર્ભુજ સ્વરૂપની સહી
सचिन्ह संख्या,સહી કરેલ નંબર
सार्थकता स्तर,મહત્વ સ્તર
सार्थकता परीक्षण,મહત્વ પરીક્ષણ
सार्थक अंक,નોંધપાત્ર અંક
चिन्ह परीक्षण,સાઇન ટેસ્ટ
चिन्ह फलन,સાઇનમ કાર્ય
समरूप दीर्घवृत्त,સમાન લંબગોળ
समरूप आकृति,સમાન આંકડા
" सादृश्य , समरूपता",સમાનતા
समरूप आव्यूह,સમાન મેટ્રિસિસ
सरल संवृत वक्र,સરળ બંધ વળાંક
सरल सहसंबंध,સરળ સહસંબંધ
सरल आवर्त गति,સરળ હાર્મોનિક ગતિ
सरल यादृच्छिक प्रतिचयन,સરળ રેન્ડમ નમૂના
"प्रसमुच्चय, सिम्पलेक्स, एकमुखी, सरल",સિમ્પ્લેક્સ
एकधा कलनविधि,સિમ્પ્લેક્સ અલ્ગોરિધમ
एकधा सारणी,સિમ્પ્લેક્સ ટેબ્લો
सिम्प्सन का एक-तिहाई नियम,સિમ્પસનનો એક - ત્રીજો નિયમ
अनुकार प्रविधि,સિમ્યુલેશન તકનીક
युगपत अवकल समीकरण ,એક સાથે વિભેદક સમીકરણો
युगपत समीकरण,એક સાથે સમીકરણો
"साइन, ज्या",સાઈન
"साइन वक्र, ज्या वक्र",સાઈન વળાંક
एकल,સિંગલટન
एकमानी फलन,એક મૂલ્યવાન કાર્ય
विचित्र समाकल,એકવચન અભિન્ન
"विचित्रता, वैचित्र्य",એકલતા
अव्युत्क्रमणीय मैट्रिक्स,એકવચન મેટ્રિક્સ
विचित्र हल,એકવચન ઉકેલ
प्रतिदर्श आमाप,નમૂનાનું કદ
विषम बंटन,ત્રાંસુ વિતરણ
विषम हर्मिटीय आव्यूह,skew-Hermitian મેટ્રિક્સ
वैषम्य,વિકૃતિ
विषम सममित आव्यूह,ત્રાંસુ સપ્રમાણ મેટ્રિક્સ
न्यूनतापूरक चर,સ્લેક ચલ
"ढलान, ढाल, प्रवणता",ઢાળ
ढाल प्रवणता,ઢાળ ઢાળ
"लघुकोष्ठक, लघु बंधनी",નાના કૌંસ
निष्कोण वक्र,સરળ વળાંક
मसृण फलन,સરળ કાર્ય
सौर परिवार,સમય શ્રેણીનું સરળીકરણ
,સૂર્ય સિસ્ટમ
परिनालिकीय सदिश,સોલેનોઇડલ વેક્ટર
" ठोस, पिंड , घनाकृति",નક્કર
"घन ज्यामिति, त्रिविम ज्यामिति",નક્કર ભૂમિતિ
" हल , साधन",ઉકેલ
श्रेणी रूप हल,શ્રેણીમાં ઉકેલ
हल आव्यूह,સોલ્યુશન મેટ્રિક્સ
त्रिभुज का हल,ત્રિકોણનો ઉકેલ
हल समष्टि,ઉકેલ જગ્યા
सोनाइन बहुपद,સોનીન બહુપદી
" आकाश, अंतरिक्ष, दिकस्थान, अवकाश , समष्टि",જગ્યા
आकाश वक्र,જગ્યા વળાંક
जनक समुच्चय,ફેલાયેલ સમૂહ
स्थानीय सहसंबंध चित्र,અવકાશી કોરિલોગ્રામ
विशिष्ट रैखिक समूह,ખાસ રેખીય જૂથ
विशिष्ट लांबिक समूह,ખાસ ઓર્થોગોનલ જૂથ
"विशिष्ट घनत्व, आपेक्षिक घनत्व",ચોક્કસ ગુરુત્વાકર્ષણ
मानावल्लीय प्रतिचित्रण प्रमेय,સ્પેક્ટ્રલ મેપિંગ પ્રમેય
फलन की मानावली ,કાર્યનું સ્પેક્ટ્રમ
"गोला, गोलक",ગોળા
गोलीय निर्देशांक प्रणाली,ગોળાકાર સંકલન સિસ્ટમ
गोलीय धुवीय निर्देशांक,ગોળાકાર ધ્રુવીય સંકલન
गोलीय त्रिभुज,ગોળાકાર ત્રિકોણ
गोलीय त्रिकोणमिति,ગોળાકાર ત્રિકોણમિતિ
सर्पिल,સર્પાકાર
" वर्ग , स्कवेयर",ચોરસ
"गुरुकोष्ठक, गुरुबंधनी",ચોરસ કૌંસ
वर्ग समाकलनीय,ચોરસ એકીકૃત
वर्ग आव्यूह,ચોરસ મેટ્રિક્સ
वर्गमूल,વર્ગમૂળ
प्रतिचयन का चरण,નમૂના લેવાનો તબક્કો
सोपान-फलन,દાદર કાર્ય
मानक विचलन,પ્રમાણભૂત વિચલન
मानक आंतर गुणनफल,પ્રમાણભૂત આંતરિક ઉત્પાદન
साम्यावस्था,સંતુલનની સ્થિતિ
स्तब्ध वक्र,સ્થિર વળાંક
स्तब्ध बिंदु,સ્થિર બિંદુ
स्तब्ध मान,સ્થિર મૂલ્ય
"प्रतिदर्शज, आंकड़ा",આંકડા
सांख्यिकीय,આંકડાકીય
सांख्यिकीय आंकड़े,આંકડાકીય માહિતી
सांख्यिकीय बंटन,આંકડાકીય વિતરણ
सांख्यिकीय परिकल्पना,આંકડાકીય પૂર્વધારણા
सांख्यिकीय अनुमिति,આંકડાકીય અનુમાન
सांख्यिकीय निदर्श,આંકડાકીય મોડેલ
सांख्यिकीय समष्टि,આંકડાકીય વસ્તી
सांख्यिकीय गुणता-नियंत्रण ,આંકડાકીય ગુણવત્તા નિયંત્રણ
" सांख्यिकी , आंकड़े",આંકડા
"अपरिवर्ती, अचर, स्थिर, स्थायी",સ્થિર
स्थायी अवस्था हल,સ્થિર રાજ્ય ઉકેલ
अधिक प्रवण आरोह,બેહદ ચઢાણ (વળાંકની)
प्रवणतम-आरोहण अभिकल्पना,સૌથી ઊંચી ચડતી ડિઝાઇન
प्रवणतम अवरोहण,સૌથી ઊભો વંશ
"पग-फलन, सोपान फल्लनन",પગલું કાર્ય
स्टर्लिंग श्रेणी,સ્ટર્લિંગ શ્રેણી
"स्टोकैस्टिक, प्रसंभाव्य",સ્ટોકેસ્ટિક
प्रसंभाव्य आव्यूह,સ્ટોકેસ્ટિક મેટ્રિક્સ
प्रसंभाव्य निदर्श,સ્ટોકેસ્ટિક મોડલ
प्रसंभाव्य प्रोग्रामन,સ્ટોકેસ્ટિક પ્રોગ્રામિંગ
प्रसंभाव्य चर,સ્ટોકેસ્ટિક ચલ
स्टोक्स प्रमेय,સ્ટોક્સનું પ્રમેય
"सीधी रेखा, ऋजु रेखा, सरल रेखा",સીધી લીટી
"स्तरी चार्ट, पट्टीदार चार्ट",સ્તર ચાર્ટ
" स्तरण , स्तरविन्यास",સ્તરીકરણ
स्तरित प्रतिचयन,સ્તરીકૃત નમૂના
"प्रवाह-रेखा, धारा-रेखा",સ્ટ્રીમ-લાઇન
प्रतिबल,તણાવ
दृढ़तः अवमुख फलन,સખત રીતે બહિર્મુખ કાર્ય
निरंतर हृासमान,સખત રીતે ઘટી રહ્યું છે
निरंतर वर्धमान,સખત રીતે વધી રહ્યું છે
निरंतर एकदिष्ट फलन,સખત એકવિધ કાર્ય
स्टूडैन्ट परीक्षण (स्टूडेन्ट 't' परीक्षण),વિદ્યાર્થીની કસોટી (વિદ્યાર્થીની &quot;ટી&quot; કસોટી)
उपसंग्रह,પેટા-સંગ્રહ
अव-सारणिक,પેટા નિર્ણાયક
उपक्षेत्र,સબફિલ્ડ
"उपवर्ग, उपसमृूह, उपग्रुप",પેટાજૂથ
उपांतराल,પેટા અંતરાલ
"उपमैट्रिक्स, उपाव्यूह",સબમેટ્રિક્સ
"पादांक, पादाक्षर, पादलिपि",સબસ્ક્રિપ્ટ
उपानुक्रम,અનુગામી
उपसमुच्चय,સબસેટ
उपसमष्टि,સબસ્પેસ
प्रतिस्थापन,અવેજી
अधः स्पर्शी,સબટેન્જન્ટ
"कक्षांतरित करना, अंतरित करना",સબટેન્ડ
"घटाना, व्यवकलन करना",બાદબાકી
"व्यवकलन, घटाना",બાદબાકી
उत्तरोत्तर,ક્રમિક
उत्तरोत्तर अवकलन,ક્રમિક તફાવત
उत्तरोत्तर समाकलन,ક્રમિક એકીકરણ
परवर्ती,અનુગામી
अनुलग्न,પ્રત્યય
" योगफल, जोड़, संकलन फल , धनराशि",સરવાળો
योग फलन,સરવાળો કાર્ય
संकलनीय,સુમેળ કરી શકાય તેવું
योगखंड,સમન્ડ
संकलन,સમીકરણ
संकलन-परिपाटी,સમીકરણ સંમેલન
संकलन सूत्र,સમીકરણ સૂત્ર
श्रेणी-संकलन,શ્રેણીનો સરવાળો
संकलन चिन्ह,સમીકરણ ચિહ્ન
अनंत तक योग,અનંતનો સરવાળો
"मूर्धांक, मूर्धाक्षर",સુપરસ્ક્રિપ્ટ
अधिसमुच्चय,સુપરસેટ
पराध्वनिक प्रवाह,સુપરસોનિક પ્રવાહ
संपूरक कोण,પૂરક કોણ
आलंबक ऊनविम समतल,સહાયક હાયપરપ્લેન
फलन का आलंब,કાર્યનો આધાર
"कल्पना करना, मान लेना",ધારો કે
उच्चक,સર્વોચ્ચ
करणी,સૂર
" पृष्ठ , बहिर्तल , सतह, धरातल",સપાટી
पृष्ठीय श्रेत्रफल,સપાટી વિસ્તાર
पृष्ठ-समाकल,સપાટી અભિન્ન
आच्छादन,સર્જેક્શન
आच्छादी,અનુમાનિત
आच्छादी प्रतिचित्र,અનુમાનિત નકશો
प्रतीक,પ્રતીક
प्रतीकात्मक तर्क,પ્રતીકાત્મક તર્ક
प्रतीकात्मक निदर्श,પ્રતીકાત્મક મોડેલ
सममित,સપ્રમાણ
सममितीय,સપ્રમાણ
"सममित सारणिक, सममित डिटर्मिनन्ट",સપ્રમાણ નિર્ણાયક
सममित अंतर,સપ્રમાણ તફાવત
सममित मैट्रिक्सि,સપ્રમાણ મેટ્રિક્સ
"तंत्र विश्लेषण, प्रणाली विश्लेषण",સિસ્ટમ વિશ્લેષણ
क्रमबद्ध प्रतिचयन,વ્યવસ્થિત નમૂના
"सारणी, टेबल",ટેબલ
"टेब्लो, सारणी",ઝાંખી
समाकल सारणी,અવિભાજ્યનું કોષ્ટક
"सारणीबद्ध, सपाट",ટેબ્યુલર
सारणीबद्ध फार्म,ટેબ્યુલર સ્વરૂપ
"सारणीबद्ध लघुगणक, सारणीबद्ध लॉगेरिथ्म",કોષ્ટક લઘુગણક
सारणीबद्ध करना,ટેબ્યુલેટ
सारणीबद्ध मान,ટેબ્યુલેટેડ મૂલ્ય
सारणीयन,ટેબ્યુલેશન
" सारणित्र, सारणी यंत्र , सारणीयक",ટેબ્યુલેટર
"पुच्छ, पूँछ",પૂંછડી
पुच्छ क्षेत्र (बंटन का),પૂંછડીનો વિસ્તાર (વિતરણનો)
स्पर्शिता,સ્પર્શેન્દ્રિય
" स्पर्श रेखा , स्पर्शी , स्पर्शज्या, टैन्जैंट",સ્પર્શક
स्पर्श ऊनविम समतल,સ્પર્શક હાયપરપ્લેન
"स्पर्शीय, स्पर्श रेखीय",સ્પર્શક
स्पर्श रेखीय घटक,સ્પર્શક ઘટક
स्पर्श रेखीय काट,સ્પર્શક વિભાગ
स्पर्श रेखा,સ્પર્શરેખા
"स्पर्श तल, स्पर्श समतल",સ્પર્શક વિમાન
स्पर्शी समष्टि,સ્પર્શક જગ્યા
टेप पंच,ટેપ પંચ
टेप पठित्र,ટેપ રીડર
टाउबरी प्रमेय,ટૌબેરિયન પ્રમેય
टेलर प्रमेय,ટેલરનું પ્રમેય
शेबीशेव दूरीक,Tchebychev મેટ્રિક
t-बंटन,ટી-વિતરણ
अंतःसर्पी श्रेणी,ટેલિસ્કોપિક શ્રેણી
कालिक निर्देशांक,ટેમ્પોરલ કોઓર્ડિનેટ્સ
कालिक संबंध,ટેમ્પોરલ સંબંધ
कालिक चर,ટેમ્પોરલ ચલ
तनन-सामर्थ्य,તણાવ શક્તિ
"प्रदिश, टेन्सर",ટેન્સર
प्रदिश विश्लेषण,ટેન્સર વિશ્લેષણ
प्रदिश गुणनफल,ટેન્સર ઉત્પાદન
अस्थायी संरूपण,કામચલાઉ રચના
पद,મુદત
अंत्य प्रतिबंध,ટર્મિનલ સ્થિતિ
अंतिम वेग गोता,ટર્મિનલ વેગ ડાઈવ
सांत दशमलव,સમાપ્તિ દશાંશ
पद मान,શબ્દ મૂલ્યો
पदशः अवकलन,ટર્મવાઈઝ ભિન્નતા
पदशः समाकलन,ટર્મવાઈઝ એકીકરણ
"त्रिअंगी, त्रिआधारी",ટર્નરી
परीक्षण,પરીક્ષણ
प्रसरण समांगता का परीक्षण,ભિન્નતાની એકરૂપતા માટે પરીક્ષણ
परीक्षण फलन,પરીક્ષણ કાર્ય
परिकल्पना-परीक्षण,પૂર્વધારણાની કસોટી
सार्थकता-परीक्षण,મહત્વની કસોટી
परीक्षण प्रतिदर्शज,પરીક્ષણ આંકડા
चतुष्फलकीय,ટેટ્રાહેડ્રલ
चतुष्फलकीय कोण,ટેટ્રાહેડ્રલ કોણ
चतुष्फलक,ટેટ્રાહેડ્રોન
प्रमेय,પ્રમેય
अवशेष-प्रमेय,અવશેષોનું પ્રમેય
सैद्धांतिक माँग फलन,સૈદ્ધાંતિક માંગ કાર્ય
सैद्धांतिक असंतत बंटन,સૈદ્ધાંતિક સ્વતંત્ર વિતરણ
सैद्धांतिक त्रुटि,સૈદ્ધાંતિક ભૂલ
सैद्धांतिक समंजन,સૈદ્ધાંતિક ફિટ
सैद्धांतिक संरूपण,સૈદ્ધાંતિક રચના
सैद्धांतिक बारंबारता,સૈદ્ધાંતિક આવર્તન
"सैद्धांततः, सिद्धांत रूप से",સૈદ્ધાંતિક રીતે
सैद्धांतिक निदर्श,સૈદ્ધાંતિક મોડેલ
सैद्धांतिक निरूपण,સૈદ્ધાંતિક સારવાર
समीकरण सिद्धांत,સમીકરણોનો સિદ્ધાંત
त्रुटि सिद्धांत,ભૂલોનો સિદ્ધાંત
