English,Tamil
queuing process,வரிசை செயல்முறை
queuing system,வரிசை அமைப்பு
queuing theory,வரிசை கோட்பாடு
quintile,ஐந்திணை
quintuplet,ஐந்திணை
quotation,மேற்கோள்
quotient,அளவுகோல்
quotient field,பங்கு புலம்
quotient group,பங்கு குழு
quotient law,பங்குச் சட்டம்
quotient set,அளவு தொகுப்பு
quotient space,பங்கு இடம்
quotient topology,மேற்கோள் இடவியல்
radial,ரேடியல்
radian,ரேடியன்
radian measure,ரேடியன் அளவு
radical,தீவிரமான
radical axis,தீவிர அச்சு
radical sign,தீவிர அடையாளம்
radius,ஆரம்
radius of convergence,குவிதல் ஆரம்
radius of curvature,வளைவின் ஆரம்
radius vector,ஆரம் திசையன்
radix,ரேடிக்ஸ்
random error,சீரற்ற பிழை
random function,சீரற்ற செயல்பாடு
randomization,சீரற்றமயமாக்கல்
randomised blocks,சீரற்ற தொகுதிகள்
random model,சீரற்ற மாதிரி
random number,சீரற்ற எண்
random sampling,சீரற்ற மாதிரி
random variable,சீரற்ற மாறி
range,சரகம்
range of convergence,ஒருங்கிணைப்பு வரம்பு
range of integration,ஒருங்கிணைப்பு வரம்பு
range of relation,உறவு வரம்பு
range space,வரம்பு இடம்
rank,தரவரிசை
rank correlation,தரவரிசை தொடர்பு
rank of matrix,அணி தரவரிசை
rank order statistics,தரவரிசை வரிசை புள்ளிவிவரங்கள்
rate of change,மாற்றம் விகிதம்
rate of convergence,ஒருங்கிணைப்பு விகிதம்
Ratio,விகிதம்
Rational,பகுத்தறிவு
rational expression,பகுத்தறிவு வெளிப்பாடு
rational field,பகுத்தறிவு புலம்
rational function,பகுத்தறிவு செயல்பாடு
rationalisation of the denominator,வகுப்பின் பகுத்தறிவு
rational number,பகுத்தறிவு எண்
rational number field,பகுத்தறிவு எண் புலம்
rational operation,பகுத்தறிவு செயல்பாடு
ratio test,விகித சோதனை
raw data,மூல தரவு
ray,கதிர்
ray vector,கதிர் திசையன்
real,உண்மையான
real axis,உண்மையான அச்சு
real continuum,உண்மையான தொடர்ச்சி
real line,உண்மையான வரி
real linear vector space,உண்மையான நேரியல் திசையன் இடம்
real matrix,உண்மையான அணி
real number,உண்மையான எண்
real number field,உண்மையான எண் புலம்
real part,உண்மையான பகுதி
real polynomial,உண்மையான பல்லுறுப்புக்கோவை
real quadratic,உண்மையான இருபடி
real root,உண்மையான வேர்
real space,உண்மையான இடம்
real time system,உண்மையான நேர அமைப்பு
real valued function,உண்மையான மதிப்புள்ள செயல்பாடு
real variable,உண்மையான மாறி
real vector space,உண்மையான திசையன் இடம்
reciprocal,பரஸ்பர
reciprocal matrix,பரஸ்பர அணி
rectangle,செவ்வகம்
rectangular,செவ்வக
rectangular array,செவ்வக வரிசை
rectangular axis,செவ்வக அச்சு
rectangular density function,செவ்வக அடர்த்தி செயல்பாடு
rectangular hyperbola,செவ்வக ஹைபர்போலா
rectangular matrix,செவ்வக அணி
"rectangular parellelopiped 
 (cuboid)",செவ்வக இணைக் குழாய் (கனசதுரம்)
rectifiable curve,சரிசெய்யக்கூடிய வளைவு
recurrence formula,மறுநிகழ்வு சூத்திரம்
recurring decimal,தொடர் தசம
recursion formula,மறுநிகழ்வு சூத்திரம்
reduced echelon form,குறைக்கப்பட்ட echelon வடிவம்
reductio-ad-absurdum,reductio-ad-absurdum
reduction formula,குறைப்பு சூத்திரம்
reference line,குறிப்பு வரி
reference point,குறிப்பு புள்ளி
reflected wave,பிரதிபலித்த அலை
reflection,பிரதிபலிப்பு
reflexive law,பிரதிபலிப்பு சட்டம்
region of convergence,ஒன்றிணைந்த பகுதி
region of divergence,வேறுபட்ட பகுதி
region of integration,ஒருங்கிணைப்பு பகுதி
regression analysis,பின்னடைவு பகுப்பாய்வு
regression curve,பின்னடைவு வளைவு
regression equation,பின்னடைவு சமன்பாடு
regression line,பின்னடைவு வரி
regression model,பின்னடைவு மாதிரி
regular curve,வழக்கமான வளைவு
regular hexagon,வழக்கமான அறுகோணம்
regular matrix,வழக்கமான அணி
regular tetrahedron,வழக்கமான டெட்ராஹெட்ரான்
relative complement,உறவினர் நிரப்பு
relative maximum,ஒப்பீட்டு அதிகபட்சம்
relative minimum,ஒப்பீட்டு குறைந்தபட்சம்
relative probability (conditional probability),உறவினர் நிகழ்தகவு (நிபந்தனை நிகழ்தகவு)
relative velocity,தொடர்புடைய வேகம்
Relativity,சார்பியல்
relativity theory,சார்பியல் கோட்பாடு
reliability,நம்பகத்தன்மை
reliability problem,நம்பகத்தன்மை பிரச்சனை
remainder term,மீதமுள்ள காலம்
remainder theorem,மீதமுள்ள தேற்றம்
repeated limit,மீண்டும் மீண்டும் வரம்பு
repeated Riemann integral,Reemann integral என்று மீண்டும் மீண்டும் கூறினார்
representation,பிரதிநிதித்துவம்
Residue,எச்சம்
residue at a pole,ஒரு துருவத்தில் எச்சம்
resolution,தீர்மானம்
resolution of forces,படைகளின் தீர்மானம்
resolution of velocities,வேகங்களின் தீர்மானம்
resultant,விளைவாக
resultant force,விளைவாக சக்தி
resultant vector,விளைவாக திசையன்
revised simplex technique,திருத்தப்பட்ட சிம்ப்ளக்ஸ் நுட்பம்
rhombus,ரோம்பஸ்
Riemann integral,ரீமான் ஒருங்கிணைந்த
right angle,வலது கோணம்
right angled triangle,வலது கோண முக்கோணம்
right circular cone,வலது வட்டக் கூம்பு
right coset,சரியான இணை
right cylinder,வலது சிலிண்டர்
right handed,வலது கை பழக்கம்
right inverse,வலது தலைகீழ்
rigorous proof,கடுமையான ஆதாரம்
ring,மோதிரம்
ring of integers,முழு எண்களின் வளையம்
R-integrable,R-ஒருங்கிணைக்கக்கூடியது
root,வேர்
root mean square,வேர் என்றால் சதுரம்
root of a polynomial,ஒரு பல்லுறுப்புக்கோவையின் வேர்
rotation,சுழற்சி
rounding error,ரவுண்டிங் பிழை
row,வரிசை
row-by-column multiplication,வரிசை-நெடுவரிசை பெருக்கல்
row equivalence,வரிசை சமநிலை
row matrix,வரிசை அணி
row rank,வரிசை தரவரிசை
saddle point,சேணம் புள்ளி
sample,மாதிரி
sample means,மாதிரி பொருள்
sample point,மாதிரி புள்ளி
sample size,மாதிரி அளவு
sample space,மாதிரி இடம்
sample standard deviation,மாதிரி நிலையான விலகல்
sample survey,மாதிரி ஆய்வு
sample variance,மாதிரி மாறுபாடு
sampling,மாதிரி
sampling distribution,மாதிரி விநியோகம்
sampling error,மாதிரி பிழை
sampling interval,மாதிரி இடைவெளி
sampling method,மாதிரி முறை
sampling theory,மாதிரி கோட்பாடு
sampling with replacement,மாற்று மூலம் மாதிரி
scalar,அளவுகோல்
scalar field,அளவிடல் புலம்
scalar matrix,ஸ்கேலார் மேட்ரிக்ஸ்
scalar multiple,அளவிடல் பல
scalar multiplication,அளவிடல் பெருக்கல்
scalar product,அளவிடல் தயாரிப்பு
scalar quantity,அளவிடல் அளவு
scalar triple product,ஸ்கேலர் மூன்று தயாரிப்பு
scelene triangle,காட்சி முக்கோணம்
scattered diagram,சிதறிய வரைபடம்
Schrodinger equation,ஷ்ரோடிங்கர் சமன்பாடு
seasonal fluctuation,பருவகால ஏற்ற இறக்கம்
secant,செகண்ட்
secant method,இரண்டாவது முறை
second derivative,இரண்டாவது வழித்தோன்றல்
second order,இரண்டாவது வரிசை
section,பிரிவு
sector,துறை
segment of a curve,ஒரு வளைவின் பிரிவு
self — adjoint,சுயம் - இணைந்தது
self adjoint operator,தன்னுடன் இணைந்த ஆபரேட்டர்
self — conjugate,சுயம் - இணைதல்
semiaxis,அரை அச்சு
semicircle,அரைவட்டம்
semi - definite matrix,அரை-நிச்சயமான அணி
semi - definite quadratic form,அரை - திட்டவட்டமான இருபடி வடிவம்
semigroup,அரைகுழு
semi - interval,அரை இடைவெளி
semi major axis,அரை பெரிய அச்சு
semi minor axis,அரை சிறு அச்சு
separable polynomial,பிரிக்கக்கூடிய பல்லுறுப்புக்கோவை
separation of variables,மாறிகள் பிரித்தல்
sequence,வரிசை
sequencing theory,வரிசைமுறை கோட்பாடு
sequential analysis,தொடர் பகுப்பாய்வு
sequential sampling,தொடர் மாதிரி
serial correlation,தொடர் தொடர்பு
series,தொடர்
set,அமைக்கப்பட்டது
sextant,sextant
Shewhart control charts,ஷேவார்ட் கட்டுப்பாட்டு விளக்கப்படங்கள்
sign,அடையாளம்
signature of a matrix,மேட்ரிக்ஸின் கையொப்பம்
signature of quadratic form,இருபடி வடிவத்தின் கையொப்பம்
signed number,கையொப்பமிட்ட எண்
significance level,முக்கியத்துவம் நிலை
significance test,முக்கியத்துவம் சோதனை
significant digit,குறிப்பிடத்தக்க இலக்கம்
sign test,அடையாளம் சோதனை
signum function,சிக்னம் செயல்பாடு
similar ellipses,ஒத்த நீள்வட்டங்கள்
similar figures,ஒத்த புள்ளிவிவரங்கள்
similarity,ஒற்றுமை
similar matrices,ஒத்த மெட்ரிக்குகள்
simple closed curve,எளிய மூடிய வளைவு
simple correlation,எளிய தொடர்பு
simple harmonic motion,எளிய ஹார்மோனிக் இயக்கம்
simple random sampling,எளிய சீரற்ற மாதிரி
simplex,எளிய
simplex algorithm,சிம்ப்ளக்ஸ் அல்காரிதம்
simplex tableau,சிம்ப்ளக்ஸ் அட்டவணை
Simpson's one - third rule,சிம்சனின் ஒன்று - மூன்றாவது விதி
simulation technique,உருவகப்படுத்துதல் நுட்பம்
simultaneous differential equations,ஒரே நேரத்தில் வேறுபட்ட சமன்பாடுகள்
simultaneous equations,ஒரே நேரத்தில் சமன்பாடுகள்
sine,பாவம்
sine curve,சைன் வளைவு
singleton,சிங்கிள்டன்
single valued function,ஒற்றை மதிப்பு செயல்பாடு
singular integral,ஒருமை ஒருங்கிணைந்த
singularity,ஒருமை
singular matrix,ஒருமை அணி
singular solution,ஒற்றை தீர்வு
size of sample,மாதிரி அளவு
skewed distribution,வளைந்த விநியோகம்
skew-Hermitian matrix,skew-Hermitian அணி
skewness,வளைவு
skew symmetric matrix,வளைவு சமச்சீர் அணி
slack variable,மந்தமான மாறி
slope,சாய்வு
slope gradient,சாய்வு சாய்வு
small brackets,சிறிய அடைப்புக்குறிகள்
smooth curve,மென்மையான வளைவு
smooth function,மென்மையான செயல்பாடு
smoothing of time series,நேரத் தொடரை மென்மையாக்குதல்
solar system,சூரிய குடும்பம்
solenoidal vector,சோலெனாய்டல் திசையன்
solid,திடமான
solid geometry,திட வடிவியல்
solution,தீர்வு
solution in series,தொடரில் தீர்வு
solution matrix,தீர்வு அணி
solution of a triangle,ஒரு முக்கோணத்தின் தீர்வு
solution space,தீர்வு இடம்
Sonine polynomial,சோனைன் பல்லுறுப்புக்கோவை
space,விண்வெளி
space curve,விண்வெளி வளைவு
spanning set,பரந்து விரிந்த தொகுப்பு
spatial correlogram,இடஞ்சார்ந்த தொடர்பு வரைபடம்
special linear group,சிறப்பு நேரியல் குழு
special orthogonal group,சிறப்பு ஆர்த்தோகனல் குழு
specific gravity,குறிப்பிட்ட ஈர்ப்பு
spectral mapping theorem,நிறமாலை மேப்பிங் தேற்றம்
spectrum of a function,ஒரு செயல்பாட்டின் ஸ்பெக்ட்ரம்
sphere,கோளம்
spherical coordinate system,கோள ஒருங்கிணைப்பு அமைப்பு
spherical polar coordinate,கோள துருவ ஒருங்கிணைப்பு
spherical triangle,கோள முக்கோணம்
spherical trigonometry,கோள முக்கோணவியல்
spiral,சுழல்
square,சதுரம்
square brackets,சதுர அடைப்புக்குறிகள்
square integrable,சதுர ஒருங்கிணைக்கக்கூடியது
square matrix,சதுர அணி
square root,சதுர வேர்
stage of sampling,மாதிரியின் நிலை
staircase function,படிக்கட்டு செயல்பாடு
standard deviation,நிலையான விலகல்
standard inner product,நிலையான உள் தயாரிப்பு
state of equilibrium,சமநிலை நிலை
stationary curve,நிலையான வளைவு
stationary point,நிலையான புள்ளி
stationary value,நிலையான மதிப்பு
statistic,புள்ளிவிவரம்
statistical,புள்ளியியல்
statistical data,புள்ளியியல் தரவு
statistical distribution,புள்ளிவிவர விநியோகம்
statistical hypothesis,புள்ளியியல் கருதுகோள்
statistical inference,புள்ளியியல் அனுமானம்
statistical model,புள்ளிவிவர மாதிரி
statistical population,புள்ளிவிவர மக்கள் தொகை
statistical quality control,புள்ளிவிவர தரக் கட்டுப்பாடு
statistics,புள்ளிவிவரங்கள்
steady,நிலையான
steady state solution,நிலையான நிலை தீர்வு
steep ascent (of a curve),செங்குத்தான ஏற்றம் (ஒரு வளைவின்)
steepest ascent design,செங்குத்தான ஏற்றம் வடிவமைப்பு
steepest descent,செங்குத்தான வம்சாவளி
step function,படி செயல்பாடு
Stirling series,ஸ்டிர்லிங் தொடர்
stochastic,தோராயம்
stochastic matrix,சீரற்ற அணி
stochastic model,சீரற்ற மாதிரி
stochastic programming,சீரற்ற நிரலாக்க
stochastic variable,சீரற்ற மாறி
Stokes’ theorem,ஸ்டோக்ஸ் தேற்றம்
straight line,நேர் கோடு
strata chart,அடுக்கு விளக்கப்படம்
stratification,அடுக்குப்படுத்தல்
stratified sampling,அடுக்கு மாதிரி
stream-line,ஸ்ட்ரீம்-லைன்
stress,மன அழுத்தம்
strictly convex function,கண்டிப்பாக குவிந்த செயல்பாடு
strictly decreasing,கண்டிப்பாக குறைகிறது
strictly increasing,கண்டிப்பாக அதிகரிக்கும்
strictly monotonic function,கண்டிப்பாக மோனோடோனிக் செயல்பாடு
"Student's test (Student's ""t"" test)",மாணவர் சோதனை (மாணவரின் &quot;டி&quot; சோதனை)
sub-collection,துணை சேகரிப்பு
sub determinant,துணை தீர்மானிப்பான்
subfield,துணை புலம்
subgroup,துணைக்குழு
sub-interval,துணை இடைவெளி
submatrix,துணை அணி
subscript,சந்தா
subsequence,அடுத்தடுத்து
subset,துணைக்குழு
subspace,துணைவெளி
substitution,மாற்று
subtangent,துணைக்கோடு
subtend,துணை
subtract,கழிக்கவும்
subtraction,கழித்தல்
successive,அடுத்தடுத்து
successive differentiation,அடுத்தடுத்த வேறுபாடு
successive integration,தொடர்ச்சியான ஒருங்கிணைப்பு
successor,வாரிசு
suffix,பின்னொட்டு
sum,தொகை
sum function,தொகை செயல்பாடு
summable,சுருக்கக்கூடிய
summand,சுருக்கம்
summation,கூட்டுத்தொகை
summation convention,கூட்டுத்தொகை மாநாடு
summation formula,கூட்டுச் சூத்திரம்
summation of series,தொடரின் கூட்டுத்தொகை
summation sign,கூட்டுத்தொகை அடையாளம்
sum to infinity,கூட்டுத்தொகை முடிவிலி
superscript,மேலெழுத்து
superset,சூப்பர்செட்
supersonic flow,சூப்பர்சோனிக் ஓட்டம்
supplementary angle,துணை கோணம்
supporting hyperplane,துணை விமானம்
support of function,செயல்பாட்டின் ஆதரவு
suppose,நினைக்கிறேன்
supremum,உச்ச
surd,surd
surface,மேற்பரப்பு
surface area,மேற்பரப்பு
surface integral,மேற்பரப்பு ஒருங்கிணைந்த
surjection,surjection
surjective,surjective
surjective map,surjective வரைபடம்
symbol,சின்னம்
symbolic logic,குறியீட்டு தர்க்கம்
symbolic model,குறியீட்டு மாதிரி
symmetric,சமச்சீர்
symmetrical,சமச்சீர்
symmetric determinant,சமச்சீர் தீர்மானிப்பான்
symmetric difference,சமச்சீர் வேறுபாடு
symmetric matrix,சமச்சீர் அணி
system analysis,அமைப்பு பகுப்பாய்வு
systematic sampling,முறையான மாதிரி
table,மேசை
tableau,அட்டவணை
table of integrals,ஒருங்கிணைந்த அட்டவணை
tabular,அட்டவணை
tabular form,அட்டவணை வடிவம்
tabular logarithm,அட்டவணை மடக்கை
tabulate,அட்டவணை
tabulated value,அட்டவணைப்படுத்தப்பட்ட மதிப்பு
tabulation,அட்டவணை
tabulator,அட்டவணை
tail,வால்
tail area (of distribution),வால் பகுதி (விநியோகம்)
tangency,தொடுநிலை
tangent,தொடுகோடு
tangent hyperplane,தொடுகோடு உயர்விமானம்
tangential,தொடுநிலை
tangential component,தொடுநிலை கூறு
tangential section,தொடுநிலை பிரிவு
tangent line,தொடுகோடு
tangent plane,தொடுகோடு விமானம்
tangent space,தொடுவெளி
tape punch,டேப் பஞ்ச்
tape reader,டேப் ரீடர்
Tauberian theorem,டாபெரியன் தேற்றம்
Taylor's theorem,டெய்லரின் தேற்றம்
Tchebychev metric,Tchebychev மெட்ரிக்
t-distribution,டி-விநியோகம்
telescopic series,தொலைநோக்கி தொடர்
temporal coordinates,தற்காலிக ஒருங்கிணைப்புகள்
temporal relationship,தற்காலிக உறவு
temporal variable,தற்காலிக மாறி
tensile strength,இழுவிசை வலிமை
tensor,பதற்றம்
tensor analysis,டென்சர் பகுப்பாய்வு
tensor product,டென்சர் தயாரிப்பு
tentative formulation,தற்காலிக உருவாக்கம்
term,கால
terminal condition,முனைய நிலை
terminal velocity dive,முனைய வேக டைவ்
terminating decimal,முடிவு தசம
term values,கால மதிப்புகள்
termwise differentiation,கால வேறுபாடு
termwise integration,காலமுறை ஒருங்கிணைப்பு
ternary,மும்மை
test,சோதனை
test for homogeneity of variances,மாறுபாடுகளின் ஒருமைப்பாட்டிற்கான சோதனை
test function,சோதனை செயல்பாடு
test of hypothesis,கருதுகோள் சோதனை
test of significance,முக்கியத்துவம் வாய்ந்த சோதனை
test statistics,சோதனை புள்ளிவிவரங்கள்
tetrahedral,நான்முக
tetrahedral angle,டெட்ராஹெட்ரல் கோணம்
tetrahedron,டெட்ராஹெட்ரான்
theorem,தேற்றம்
theorem of residues,எச்சங்களின் தேற்றம்
theoretical demand function,கோட்பாட்டு கோரிக்கை செயல்பாடு
theoretical discrete distribution,கோட்பாட்டு தனித்துவமான விநியோகம்
theoretical error,தத்துவார்த்த பிழை
theoretical fit,தத்துவார்த்த பொருத்தம்
theoretical formulation,தத்துவார்த்த உருவாக்கம்
theoretical frequency,கோட்பாட்டு அதிர்வெண்
theoretically,கோட்பாட்டளவில்
theoretical model,தத்துவார்த்த மாதிரி
theoretical treatment,தத்துவார்த்த சிகிச்சை
theory of equations,சமன்பாடுகளின் கோட்பாடு
theory of errors,பிழைகளின் கோட்பாடு
theory of estimation,மதிப்பீடு கோட்பாடு
theory of functions,செயல்பாடுகளின் கோட்பாடு
theory of games,விளையாட்டு கோட்பாடு
theory of gravitation,ஈர்ப்பு கோட்பாடு
theory of information,தகவல் கோட்பாடு
theory of replacement (= theory of failure),மாற்று கோட்பாடு (= தோல்வியின் கோட்பாடு)
theory of sets,தொகுப்புகளின் கோட்பாடு
theory of waiting lines(= queuing theory),காத்திருக்கும் கோடுகளின் கோட்பாடு (= வரிசை கோட்பாடு)
theory of waves,அலைகளின் கோட்பாடு
Thermodynamic,வெப்ப இயக்கவியல்
thread of a screw,ஒரு திருகு நூல்
three dimensional,முப்பரிமாண
three dimensional vector analysis,முப்பரிமாண திசையன் பகுப்பாய்வு
three-way classification,மூன்று வழி வகைப்பாடு
throw,வீசு
thrust,உந்துதல்
time,நேரம்
time axis,நேர அச்சு
time dependence,நேரம் சார்பு
time-dependent constitutive equation,நேரம் சார்ந்த அமைப்புச் சமன்பாடு
time-dependent process,நேரம் சார்ந்த செயல்முறை
time-independent term,நேரம்-சுயாதீனமான கால
time interval,நேர இடைவேளை
time series,நேரத் தொடர்
time series analysis,நேர தொடர் பகுப்பாய்வு
time series data,நேரத் தொடர் தரவு
time sharing system,நேர பகிர்வு அமைப்பு
tolerance,சகிப்புத்தன்மை
tolerance interval,சகிப்புத்தன்மை இடைவெளி
tolerance level,சகிப்புத்தன்மை நிலை
tolerance limit,சகிப்புத்தன்மை வரம்பு
topological,இடவியல்
topological dual,இடவியல் இரட்டை
topological group,இடவியல் குழு
topological isomorphism,இடவியல் ஐசோமார்பிசம்
topological linear space,இடவியல் நேரியல் இடம்
topologically,இடவியல் ரீதியாக
topological mapping,இடவியல் வரைபடம்
topological property,இடவியல் சொத்து
topological space,இடவியல் இடம்
topological vector space,இடவியல் திசையன் இடம்
topology,கட்டமைப்பியல்
torsion,முறுக்கு
torus,டோரஸ்
total,மொத்தம்
total derivative,மொத்த வழித்தோன்றல்
total differential,மொத்த வேறுபாடு
total differential equation,மொத்த வேறுபாடு சமன்பாடு
total inspection,மொத்த ஆய்வு
totally bounded,முற்றிலும் கட்டுப்படுத்தப்பட்டது
totally ordered set,முற்றிலும் ஆர்டர் செய்யப்பட்ட தொகுப்பு
total ordering,மொத்த ஆர்டர்
trace,தடயம்
trace of matrix,அணி சுவடு
tracing,தடமறிதல்
trade off function,வர்த்தகம் செயல்பாடு
trajectory,பாதை
transcendental,ஆழ்நிலை
transcendental equation,ஆழ்நிலை சமன்பாடு
transcendental function,ஆழ்நிலை செயல்பாடு
transcendental number,ஆழ்நிலை எண்
transfer,பரிமாற்றம்
transfer function,பரிமாற்ற செயல்பாடு
transfinite induction,எல்லையற்ற தூண்டல்
transfinite number,எல்லையற்ற எண்
transform,மாற்றம்
transformation formula,உருமாற்ற சூத்திரம்
transformation matrix,உருமாற்ற அணி
transformation of coordinates,ஒருங்கிணைப்புகளின் மாற்றம்
transformed function,மாற்றப்பட்ட செயல்பாடு
transformed matrix,மாற்றப்பட்ட அணி
transshipment problem,பரிமாற்ற பிரச்சனை
transient behaviour,நிலையற்ற நடத்தை
transient solution,நிலையற்ற தீர்வு
transition,மாற்றம்
transition matrix,மாற்றம் அணி
transitive,இடைநிலை
transitive law,இடைநிலை சட்டம்
transitive relation,இடைநிலை உறவு
transitivity,இடமாற்றம்
transitivity set,இடமாற்றம் தொகுப்பு
translation,மொழிபெயர்ப்பு
transportation cost,போக்குவரத்து செலவு
transportation problem,போக்குவரத்து பிரச்சனை
transportation time,போக்குவரத்து நேரம்
transport equation,போக்குவரத்து சமன்பாடு
transposed matrix,இடமாற்ற அணி
transpose of a matrix,மேட்ரிக்ஸின் இடமாற்றம்
transposition,இடமாற்றம்
transversality,குறுக்குவழி
transversality condition,குறுக்கு நிலை
transverse,குறுக்கு
transverse motion,குறுக்கு இயக்கம்
trapezium,ட்ரேபீசியம்
trapezoid,ட்ரேப்சாய்டு
trapezoidal prism,trapezoidal prism
treatment,சிகிச்சை
tree diagram,மரம் வரைபடம்
trend,போக்கு
trend line,போக்கு வரி
trend value,போக்கு மதிப்பு
triadic,முக்கோணம்
trial,விசாரணை
trial function,சோதனை செயல்பாடு
triangle,முக்கோணம்
triangle inequality,முக்கோண சமத்துவமின்மை
triangle of velocity,வேகத்தின் முக்கோணம்
triangle symbol,முக்கோண சின்னம்
triangle system,முக்கோண அமைப்பு
triangulability,முக்கோணத்தன்மை
triangular,முக்கோணம்
triangular matrix,முக்கோண அணி
triangulation,முக்கோணம்
trichotomy,முக்கோணவியல்
tridiagonal,முக்கோண
trigonometric,முக்கோணவியல்
trigonometric curve,முக்கோணவியல் வளைவு
trigonometric equation,முக்கோணவியல் சமன்பாடு
trigonometric function,முக்கோணவியல் செயல்பாடு
trigonometric identity,முக்கோணவியல் அடையாளம்
trigonometric series,முக்கோணவியல் தொடர்
trigonometric solution,முக்கோணவியல் தீர்வு
trigonometric transformation,முக்கோணவியல் மாற்றம்
trigonometry,முக்கோணவியல்
triple,மூன்று
triple integration,மூன்று ஒருங்கிணைப்பு
triplet,மும்மடங்கு
trisect,முக்கோணம்
trisection,முக்கோணம்
trisection of an angle,ஒரு கோணத்தின் முக்கோணம்
trivial form,அற்ப வடிவம்
trivial topology,அற்பமான இடவியல்
tropic of Cancer,கடகரேகை
tropic of Capricorn,மகர ரேகை
troposphere,வெப்ப மண்டலம்
true mean,உண்மையான அர்த்தம்
true mode,உண்மையான முறை
truncated,துண்டிக்கப்பட்டது
truncated cone,துண்டிக்கப்பட்ட கூம்பு
truncated distribution,துண்டிக்கப்பட்ட விநியோகம்
truncated frequency distribution,துண்டிக்கப்பட்ட அதிர்வெண் விநியோகம்
truncation,துண்டித்தல்
truncation error,துண்டிப்பு பிழை
truth,உண்மை
truth function,உண்மை செயல்பாடு
truth table,உண்மை அட்டவணை
truth value,உண்மை மதிப்பு
t-statistic,t-புள்ளிவிவரம்
t-test,டி-சோதனை
turbulence theory,கொந்தளிப்பு கோட்பாடு
turning point,திருப்பு முனை
twist,திருப்பம்
twisted curve,முறுக்கப்பட்ட வளைவு
two dimensional,இரு பரிமாண
two dimensional continuous distribution,இரு பரிமாண தொடர்ச்சியான விநியோகம்
two dimensional vector,இரு பரிமாண திசையன்
two fold classification,இரண்டு மடங்கு வகைப்பாடு
two parameter family,இரண்டு அளவுரு குடும்பம்
two person game,இரண்டு நபர் விளையாட்டு
two phase method,இரண்டு கட்ட முறை
two phase sampling,இரண்டு கட்ட மாதிரி
two point boundary condition,இரண்டு புள்ளி எல்லை நிலை
two sided F-test,இரண்டு பக்க F-சோதனை
two sided normal test,இரண்டு பக்க சாதாரண சோதனை
two sided X-test,இரண்டு பக்க X- சோதனை
ultimate value,இறுதி மதிப்பு
unbiased estimate,பாரபட்சமற்ற மதிப்பீடு
unbiased estimate of population variance,மக்கள்தொகை மாறுபாட்டின் பாரபட்சமற்ற மதிப்பீடு
unbiased linear estimate,பாரபட்சமற்ற நேரியல் மதிப்பீடு
unbiased point estimate,பாரபட்சமற்ற புள்ளி மதிப்பீடு
unbiased test,பாரபட்சமற்ற சோதனை
unbounded region,எல்லையற்ற பகுதி
unbounded set,வரம்பற்ற தொகுப்பு
unbounded solution,வரம்பற்ற தீர்வு
uncertainity principle,நிச்சயமற்ற கொள்கை
unconditional probability,நிபந்தனையற்ற நிகழ்தகவு
unconstrained relative maximum,கட்டுப்பாடற்ற ஒப்பீட்டு அதிகபட்சம்
uncountable,கணக்கிட முடியாத
uncountable subset,கணக்கிட முடியாத துணைக்குழு
undetermined,தீர்மானிக்கப்படாத
undetermined coefficient,தீர்மானிக்கப்படாத குணகம்
unequal,சமமற்ற
ungrouped,தொகுக்கப்படாத
ungrouped data,தொகுக்கப்படாத தரவு
uniform,சீருடை
uniform acceleration,சீரான முடுக்கம்
uniform boundedness,சீரான எல்லை
uniform convergence,சீரான ஒருங்கிணைப்பு
uniform convexity,சீரான குவிவு
uniform density,சீரான அடர்த்தி
uniform distribution,சீரான விநியோகம்
uniform gravitational field,சீரான ஈர்ப்பு புலம்
uniformity,சீரான தன்மை
uniformly best,ஒரே மாதிரியான சிறந்த
uniformly continuous extension,சீரான தொடர்ச்சியான நீட்டிப்பு
uniformly convergent,ஒரே மாதிரியாக குவிந்திருக்கும்
uniformly most powerful test,ஒரே மாதிரியான மிகவும் சக்திவாய்ந்த சோதனை
uniform motion,சீரான இயக்கம்
uniform probability distribution,சீரான நிகழ்தகவு விநியோகம்
uniform speed,சீரான வேகம்
uniform topology,சீரான இடவியல்
unimodal,ஒரே மாதிரியான
unimodular,ஒரே மாதிரியான
unimodular matrix,ஒரே மாதிரியான அணி
unimodular property,ஒரே மாதிரியான சொத்து
union,தொழிற்சங்கம்
union of family of subsets,துணைக்குழுக்களின் குடும்பத்தின் ஒன்றியம்
union of sets,தொகுப்புகளின் ஒன்றியம்
unique factorization domain,தனிப்பட்ட காரணியாக்கல் டொமைன்
unique factorization theorem,தனிப்பட்ட காரணியாக்கல் தேற்றம்
uniquely defined(=uniquely determined),தனித்துவமாக வரையறுக்கப்பட்டது (=தனித்துவமாக தீர்மானிக்கப்பட்டது)
uniqueness,தனித்துவம்
uniqueness of the solution,தீர்வின் தனித்தன்மை
uniqueness problem,தனித்தன்மை பிரச்சனை
uniqueness theorem,தனித்துவ தேற்றம்
unique solution,தனித்துவமான தீர்வு
unique vector,தனித்துவமான திசையன்
unit,அலகு
unitary,ஒற்றையாட்சி
unitary group,ஒற்றையாட்சி குழு
unitary matrix,ஒற்றை அணி
unitary method,ஒற்றையாட்சி முறை
unit ball,அலகு பந்து
unit cell,அலகு செல்
unit circle,அலகு வட்டம்
unit element,அலகு உறுப்பு
unit function,அலகு செயல்பாடு
unit mass,அலகு நிறை
