Odiya,Malayalam
ସୁବପାରା ଫିଗ୍,Subparhafh
ସୁରବୁଲ |,സൂര്
ସବସ୍କ୍ରାଇବ କରନ୍ତୁ |,സബ്സ്ക്രൈബുചെയ്യുക
ସବସ୍କ୍ରାଇଟ୍ ପୁଞ୍ଜି |,തലസ്ഥാനം സബ്സ്ക്രൈബുചെയ്തു
ଗ୍ରାହକ |,വരികൾ
ସଦସ୍ୟତା,സബ്സ്ക്രിപ്ഷൻ
ଉତ୍ତେଜନା,ഉപവിഭാഗം
ପରବର୍ତ୍ତୀ,അനന്തരമായ
ପରବର୍ତ୍ତୀ କାର୍ଯ୍ୟ,തുടർന്നുള്ള പ്രവർത്തനം
ପରବର୍ତ୍ତୀ ସମୟରେ |,തുടർന്ന്
ସହାୟକ,സഹായകന്
ସହାୟକ ଶରୀର,സബ്സിഡിയറി ബോഡികൾ
ସହାୟକ ଶିଳ୍ପ |,സബ്സിഡിയറി വ്യവസായം
ସବସିଡିୟାରି ମାନଣ୍ଡେଟ୍ |,സബ്സിഡിയറി മാൻഡേറ്റ്
ସହାୟକ ରସିଦ,സബ്സിഡിയറി രസീത്
ସହାୟକ ପଞ୍ଜିକରଣ |,സബ്സിഡിയറി രജിസ്റ്റർ
ସବସିଡିଜ୍ |,സഹായധനം നല്കുക
ସବସିଡି,സബ്സിഡി
ସବସିଡିଯୁକ୍ତ ଆବାସ,സബ്സിഡി താമസസൗകര്യം
ସବସିଡି,സഹായധനം
ସବଷ୍ଟାଣ୍ଟେନ୍ସ,ഉപജീവന
ସବଷ୍ଟାଣ୍ଟେନ୍ସ ଭତ୍ତା,ഉപജീവന അലവൻസ്
ସବଷ୍ଟାଣ୍ଟ ଅନୁଦାନ,ഉപജീവന ഗ്രാന്റ്
ଅପବିତ୍ରତା,നിലവാരം
ବହୁମୂଲ୍ୟ,ഗണ്യമായ
ସବଷ୍ଟାଟିଆସିଟ୍,ഗണ്യമായി
ବହୁମୂଲ୍ୟ,കാര്യമായ
ସବଷ୍ଟାଟିଭ୍ ଦରମା |,കാര്യമായ വേതനം
ପ୍ରସ୍ଥା ପୋଷ୍ଟ |,കാര്യമായ പോസ്റ്റ്
ବଦଳାନ୍ତୁ,പകരംവയ്ക്കുക
ପ୍ରତିସ୍ଥାପନ,പകരമാറ്റം
ସବ୍ ସବ୍-ଅନୁଚ୍ଛେଦ |,ഉപ ഉപ ഖണ്ഡിക
ଉପାନ୍ତ |,സബർബൻ
ଉଦ୍ଭିଦ,ഉപവീരകം
ଉତ୍ତନକୁ,ഉപഭാരം
ସୁଡଂଗ,സബ്വേ
ସଫଳ,പിന്തുടരുന്നു
ଉତ୍ତରାଧିକାରୀ,തുടർച്ചകമായ
କ୍ରମାଗତ,തുടര്ന്നു വരുന്ന
ଉତ୍ତରାଧିକାରୀ,പിന്ഗാമി
ଅଭିଯୋଗ,സഹായം
ମକଦ୍ଦମା,അപേക്ഷിക്കുക
ଯନ୍ତ୍ରଣା ଭୋଗ |,കഷ്ടപ്പെടുക
ଯନ୍ତ୍ରଣା ଭୋଗୁଛି |,കഷ്ടത
ଯଥେଷ୍ଟ,മതിയായ
ସଫିକ୍ସ,സഫിക്സ്
ପୂର୍ଣ୍ଣତା,കഷ്ടപ്പെടുത്തുക
ପରାମର୍ଶ,നിര്ദ്ദേശം
ପରାମର୍ଶ ବାକ୍ସ,നിർദ്ദേശ ബോക്സ്
ପରାମର୍ଶ ପୁସ୍ତକ |,നിർദ്ദേശ പുസ്തകം
ପରାମର୍ଶଦାୟକ,നിര്ദേശിക്കുക
ଆତ୍ମହତ୍ୟା,ആത്മഹത
ସୁଟ୍,വസ്തം
ଅନୁପଯୁକ୍ତ,മതിയായ
ଉପଯୁକ୍ତ କାର୍ଯ୍ୟ,അനുയോജ്യമായ പ്രവർത്തനം
ପରିମାପ,യോജിച്ചത്
ରାଶି,മൊത്തം
ସଂକ୍ଷେପରେ,ചുരുക്കത്തിൽ
ସାରାଂଶ,സംഗഹം
ସାରାଂଶ ପରୀକ୍ଷଣ |,സംഗ്രഹ ട്രയൽ
ସଂକ୍ଷିପ୍ତ,സംഗ്രഹിക്കുന്നു
ଶିଖର ସମ୍ମିଳନୀ |,പരകോടി
ଡାକ,സമന്സ് അയയ്ക്കുക
ସମ୍ପୁର୍ଣ୍ଣ ଭତ୍ତା,സത്ക്രം അലവൻസ്
ରାଶି,സംക്കൂൺ
ସୁନ୍ଦର,സംവിത്തനുസരിച്ച്
ସୁଓ ମୋଟୋ |,സയൂ മോട്ടോ
ସୁପରନୁଏସନ୍,അതിശയകരമായ
ସୁପରନ୍ୟୁସନ ପେନ୍ସନ୍ |,സൂപ്പർഇന്റുചെയ്യുന്ന പെൻഷൻ
ଅତ୍ୟଧିକ,ഉപരിപ്ളവമായ
Arid ତୁଷାର,അതിരുകടന്ന
ସୁପରିମ୍ପୋଲ୍ |,അതിശയിക്കുക
ଶ୍ରେଷ୍ଠ,മേന്മയേറിയ
ଶ୍ରେଷ୍ଠତା,ശേഷ്ഠമായ
ସୁଲଭିରିର୍ଦୀ |,സൂപ്പർനുമറി
ସୁପ୍ରତିକ ପୋଷ୍ଟ |,സൂപ്പർ ന്യൂമററി പോസ്റ്റ്
ସୁପରସ୍କ୍ରେବର |,സൂപ്പർസ്ക്രൈബുചെയ്യുക
ସୁପରସ୍କ୍ରିପସନ୍,സൂപ്പർസ്ക്രിപ്ഷൻ
ସୁପର୍ସକି,സുഷേർഡ്
ସୁପରସନ,മുത്തതായ
ସୁପରଷ୍ଟାର୍କଚର,സൂപ്പർസ്ട്രക്ചർ
ସୁପରସାକେକ୍ସ,സൂപ്പർടേക്സ്
ସୁପର ଟାଇସ୍କାଲ୍ |,സൂപ്പർ ടൈംസ്കെയിൽ
ତଦାରଖ,മേൽനോട്ടത്തിലാണ്
ପର୍ଯ୍ୟବେକ୍ଷକ,പരിശോധകന്
ପର୍ଯ୍ୟବେକ୍ଷକ କର୍ମଚାରୀ |,സൂപ്പർവൈസറി സ്റ്റാഫ്
ସପ୍ଲିମେଣ୍ଟ,അനുബന്ധം
ସ୍ବାଦପାମାରୀ,അനുബന്ധ
ସ୍ବାଦପାମିଆ ବଜେଟ,അനുബന്ധ ബജറ്റ്
ସ୍ବାଦଯୁକ୍ତ ମୂଲ୍ୟ,അനുബന്ധ ചെലവ്
ସପ୍ଲିମେଣ୍ଟାରୀ ଚାହିଦା |,അനുബന്ധ ആവശ്യം
ସପ୍ଲିମେଣ୍ଟାରୀ ଅନୁଦାନ,അനുബന്ധ ഗ്രാന്റ്
ସପ୍ଲିମେଣ୍ଟାରୀ ପ୍ରଶ୍ନ |,അനുബന്ധ ചോദ്യം
ସପ୍ଲିମେଣ୍ଟାରୀ ନିୟମ |,അനുബന്ധ നിയമങ്ങൾ
ଯୋଗାଣକାରୀ,സപൈ്ളയര്
ଯୋଗାଣ,എത്തിച്ചുകൊടുക്കല്
ସମର୍ଥନ,പിന്താങ്ങുക
ସମର୍ଥକ,ഉപദേക്കത്തിൽ
ଡକ୍ୟୁମେଣ୍ଟକୁ ସମର୍ଥନ କରିବା |,സാക്ഷ്യ പത്രങ്ങൾ
ଦମନ,അടിച്ചമര്ത്തുക
ସର୍ବୋଚ୍ଚତା,ആധിപതം
ସର୍ବୋପରି,പരമാധികാരമുള്ള
ସରଚାର୍ଜ |,അധികഭാരം
ନିଶ୍ଚିତ,ജാമ്യ
ନିଶ୍ଚିତତା ବଣ୍ଡ |,ജാമ്യ ബോണ്ട്
ସରଫେସ୍ ଯାଞ୍ଚ |,ഉപരിതല പരിശോധന
ପୃଷ୍ଠ ପଠାଇଲେ,ഉപരിതല ഗതാഗതം
ଅସ୍ତ୍ରୋପଚାର,ശസ്ത്രക്രിയ
ଉପନାମ,കുലനാമം
ବଳକା,ശേഷിപ്പ്
ଅତିରିକ୍ତ ବଜାର |,മിച്ച ബജറ്റ്
ସରପ୍ଲସ୍ ରିପୋର୍ଟ,മിച്ച റിപ്പോർട്ട്
ସରପ୍ଲସ୍ କର୍ମଚାରୀ |,മിച്ച സ്റ്റാഫ്
ଆଶ୍ଚର୍ଯ୍ୟଜନକ ଯାଞ୍ଚ |,സർപ്രൈസ് ചെക്ക്
ଆଶ୍ଚର୍ଯ୍ୟଜନକ ପରିଦର୍ଶନ |,സർപ്രൈസ് സന്ദർശനം
ଆତ୍ମସମର୍ପଣ,കീഴടങ്ങല്
ଆଖପାଖ,ചുറ്റുപാടിൽ
Srortx,സുരക്സ്
ତଦାରଖ,കാവല്
ସର୍ବେକ୍ଷଣ,അളക്കല്
ସର୍ବେକ୍ଷଣ ରିପୋର୍ଟ,സർവേ റിപ്പോർട്ട്
ବଞ୍ଚିବା,അതിജീവനം
ବଞ୍ଚିବା,അതിജീവിക്കുന്ന
ବଞ୍ଚିଥିବା,ശേഷിച്ചവന്
ସ୍ଥଗିତତା,സാധ്യത
ସନ୍ଦିଗ୍ଧ,സംശയിക്കപ്പെട്ട
ସ୍ଥଗିତ ରଖ |,പവര്ത്തനരഹിതമാക്കുക
ସସପେନ୍ସ,ഉദേഗം
ନିଲସପେନ୍ସ ଆକାଉଣ୍ଟ |,സസ്പെൻസ് അക്കൗണ്ട്
ନିଲମ୍ବନ,പുറത്താക്കല്
ନିଲମ୍ବନ କ୍ରମ |,സസ്പെൻഷൻ ഓർഡർ
ସନ୍ଦେହ,ആശങ്ക
ସ୍ଥାୟୀ,സുസ്ഥിരമാണ്
ସ୍ଥାୟୀ ଅଭିବୃଦ୍ଧି,സുസ്ഥിര വളർച്ച
ସ୍ଥାୟୀ,നിലനിൽക്കുന്നു
ଶପଥ କର,ശപിക്കുക
ଶପଥ-ସମାରୋହ,സത്യപ്രതിജ്ഞാ ചടങ്ങ്
ପାଠ୍ୟକ୍ରମ,പാഠ്യപദ്ധതി
ପ୍ରତୀକ,പതീകം
ସମୃଦ୍ଧ,സമമിതി
ସହାନୁଭୂତି,സഹതാപം
ସହାନୁଭୂତି ଷ୍ଟ୍ରାଇକ୍ |,സഹതാപ പണിമുടക്ക്
ସିମ୍ପୋସିୟମ,സിമ്പോസിയം
ଲକ୍ଷଣ,ലക്ഷണം
ସିଙ୍କ୍ରୋନାଇଜ୍ କରନ୍ତୁ |,സമന്വയിപ്പിക്കുക
ସିନୋପିସ୍,സംഗ്രഹം
ସିନ୍ଥେସିସ୍,സിന്തസിസ്
ସିନ୍ଥେଟିକ୍ |,കൃതിമമായുണ്ടാക്കിയ
ସିଷ୍ଟମ୍,ഏര്പ്പാട്
ବ୍ୟବସ୍ଥିତ,വവസ്ഥാനുസൃതമായ
ବ୍ୟବସ୍ଥିତ କାର୍ଯ୍ୟ,വ്യവസ്ഥാപരമായ ജോലി
ସିଷ୍ଟମ୍ ବିଶ୍ଳେଷଣ |,സിസ്റ്റംസ് വിശകലനം
ଟ୍ୟାବ୍ ଫୋଲ୍ଡର |,ടാബ് ഫോൾഡർ
ଟେବୁଲ୍ |,മേശ
ଟେବୁ |,ടബ്ഡോ
ସୁଚୀ ପତ୍ର,ഉള്ളടക്ക പട്ടിക
ଘରର ଟେବୁଲ,വീടിന്റെ മേശ
ଟାଉନୁଲାର୍ |,തബുദ
ଟ୍ୟାବଲେଟେଡ୍ ଷ୍ଟେଟମେଣ୍ଟ,ടാബുലേറ്റ് ചെയ്ത പ്രസ്താവന
ଟାବଲେସନ୍,അവസഹമായ
ବାଉଣ୍ଡର୍,തബൂലേറ്റർ
ଟ୍ୟାକ୍ କରନ୍ତୁ |,പരിഹരിക്കുക
କ act ଶଳ |,നയം
କ ful ଶଳପୂର୍ଣ୍ଣ |,നയമുള്ള
କ act ଶଳ |,തന്ത്രം
ଟ୍ୟାଗ୍ |,ടാഗ്
ଘର ଦିଅ,വീട്ടിലേക്ക് പോവുക
ଅଧିକାର କର,ഏറ്റെടുക്കുക
ଦକ୍ଷ,കഴിവില്ലാത്ത
ପ୍ରତିଭା ସର୍ଚ୍ଚ,പ്രതിഭ തിരയൽ
ଟାଲି,Tally
ଟାଲି କାର୍ଡ,ടാലി കാർഡ്
ଏବେଟନ,തകിടം
ପର୍ଯ୍ୟାପ୍ତ |,സ്പഷ്ടമായ
ଟାଙ୍ଗିବଲ୍ ଆସେଟ୍ |,സ്പഷ്ടമായ അസറ്റ്
ଟେପ୍,ടേപ്പ്
ମାପିବା,ടാപ്പിംഗ്
ଛଉ,ക്ഷീണം
ଲକ୍ଷ୍ୟ,ലക്ഷം
ଟାର୍ଗେଟ୍ ତାରିଖ,ലക്ഷ്യ തിയതി
ଶୁଳ୍କ,ചുങ്കവിഹിതം
ଚୁଲି,പതക്കമായ
କାର୍ଯ୍ୟ,കര്ത്തവം
ଟାସ୍କ ଫୋର୍ସ |,ടാസ്ക് ഫോഴ്സ്
କର,നികുതി
ଟିକେ ଲେଖା,നികുതിാപിക്കാനുള്ള നികുതി
ଟିକସଯୋଗ୍ୟ,നികുതിയുണ്ടാക്കേണ്ട
ଟିକସଯୋଗ୍ୟ ଆୟ |,നികുതി ബാധ്യമായ വരുമാനം
ଟିକେ ଆଡଜଷ୍ଟମେଣ୍ଟ୍,നികുതി ക്രമീകരണം
ଟିକସ ମୂଲ୍ୟାଙ୍କନ |,നികുതി വിലയിരുത്തൽ
ଟିକସ,കരംപിരിക്കല്
ଟିକସ ଏଡାଇବା |,നികുതി ഒഴിവാക്കല്
ଟ୍ୟାକ୍ସ ପରାମର୍ଶଦାତା |,ടാക്സ് കൺസൾട്ടന്റ്
ଟିକସ ଘୋଷଣା,നികുതി പ്രഖ്യാപനം
ଉତ୍ସରେ ଟ୍ୟାକ୍ସ କଟାଯାଇଛି |,ഉറവിടത്തിൽ നികുതി കുറയ്ക്കുന്നു
ଟିକସ ରିହାତି,നികുതി കിഴിവ്
ଟିକସ ମସଲା,നികുതി വെട്ടിപ്പ്
ଟିକେ ଛାଡ,നികുതി ഒഴിവ്
ଟିକସମୁକ୍ତ,തീരുവ ഇല്ലാത്ത
କର ଆଦାୟ,നികുതിദായകന്
ଟିକସ ରିହାତି,നികുതി ഇളവ്
ଟିକେ ରିଟର୍ଣ୍ଣ,നികുതി റിട്ടേൺ
ଟିକସ ପ୍ରେରଣା,നികുതി ഷെഡ്യൂൾ
ଦଳ ଆତ୍ମା,ടീം സ്പിരിറ്റ്
ଦଳ କାର୍ଯ୍ୟ,ടീം ജോലി
ଚିରି ଗ୍ୟାସ୍ |,കണ്ണീർ വാതകം
ଯାନ୍ତ୍ରିକ |,സാങ്കേതികമായ
ଯାନ୍ତ୍ରିକ ଉପଦେଶ |,സാങ്കേതിക ഉപദേശം
ବ Technical ଷୟିକ କଲେଜ |,ടെന്റിച്ച് കോളേജ്
ଯାନ୍ତ୍ରିକ ତଥ୍ୟ |,സാങ്കേതിക ഡാറ്റ
ଯାନ୍ତ୍ରିକ ପୋଷ୍ଟ |,സാങ്കേതിക പോസ്റ്റ്
ଯାନ୍ତ୍ରିକ ଯୋଗ୍ୟତା |,സാങ്കേതിക യോഗ്യത
ଯାନ୍ତ୍ରିକ ଦକ୍ଷତା |,സാങ്കേതിക വൈദഗ്ദ്ധ്യം
ଯାନ୍ତ୍ରିକ ଶବ୍ଦ,സാങ്കേതിക പദം
ଯାନ୍ତ୍ରିକ ତାଲିମ |,സാങ്കേതിക പരിശീലനം
ଟେକ୍ନିସିଆନ୍,സാങ്കേതിക വിദാനിപുണന്
କ techni ଶଳ |,സന്വദായം
ଟେକ୍ନିକ୍,ടെക്നോക്രി
ଟେକ୍ନୋଣ୍ଟ,ടെക്നോക്രാറ്റ്
ବ techony ପକ୍ଷୀ |,സാങ്കേതികപരമായ
ଟେକ୍ନୋଲୋଜିଷ୍ଟ୍ରିଷ୍ଟ,സാങ്കേതികവിദ്യക്കാരന്
ଟେକ୍ନୋଲୋଜି,സാങ്കേതികവിദ
ଟେଲିଚିଙ୍ଗ୍,ടെലിബാങ്കിംഗ്
ଟେଲିଗ୍ରାମ,കന്വിസന്ദേശം
ଟେଲିଗ୍ରାଫିକ୍ ଠିକଣା,ടെലിഗ്രാഫിക് വിലാസം
ଟେଲିଗ୍ରାଫି,ടെലിഗ്രാഫി
ଟେଲି ପ୍ରିଣ୍ଟର୍ ବାର୍ତ୍ତା |,ടെലിപ്രിൻറ് സന്ദേശം
ଟେଲିଭିଜନ |,ദൂരദര്ശന്
ଟେଲିୱିଚ୍,ടെലിവുകിംഗ്
ଟେଲାଇକ୍,ടെലിക്സ്
ଟେଲର୍,ഇല്ലാതര്
ସ୍ୱଭାବ,മാനസികനില
ସ୍ୱାଗତ,സ്വഭാവം
ସ୍ୱଭାବିକ,സഭാവാനുസാരമായ
ତାପମାତ୍ରା,താപനില
ଟେମ୍ପୋ |,ടെപ്പോ
ଅସ୍ଥାୟୀ,താത്ക്കാലികമായ
ଅସ୍ଥାୟୀ ଅଗ୍ରଗତି |,താൽക്കാലിക അഡ്വാൻസ്
ଅସ୍ଥାୟୀ ନିଯୁକ୍ତ |,താൽക്കാലിക നിയമനം
ଅସ୍ଥାୟୀ ଅକ୍ଷମତା |,താൽക്കാലിക വൈകല്യം
ଅସ୍ଥାୟୀ ପୋଷ୍ଟ |,താൽക്കാലിക പോസ്റ്റ്
ଅସ୍ଥାୟୀ ପ୍ରତିବନ୍ଧକ |,താൽക്കാലിക നിയന്ത്രണം
ଅସ୍ଥାୟୀ ଖାଲିତା |,താൽക്കാലിക ഒഴിവ്
ପ୍ରଲୋଭନ,പലോഭനം
ଅନୁପଯୁକ୍ତ,പതിനമായ
ଆନାକିନିଟି |,അതാനി
ଭଡା,വാടക
ଭଡାଟିଆ,കുടികിടപ്പുകാരി
ପ୍ରବୃତ୍ତି,ഗതി
ଟେଣ୍ଡର,മൂക്കാത്ത
ଟେଣ୍ଡର ବକ୍ସ |,ടെൻഡർ ബോക്സ്
ଟେଣ୍ଡର,ടെണ്ടർ
ଟେଣ୍ଡର ବିଜ୍ଞପ୍ତି |,ടെൻഡർ നോട്ടീസ്
ପରୀକ୍ଷାମୂଳକ |,പരീക്ഷണാര്ത്ഥമുള്ള
ଉପସନ୍ତ,കാലാവധി
ଦେଶର ଉପଦେଶ,ഭൂമിയുടെ കാലാവധി
କାର୍ଯ୍ୟାଳୟର କାର୍ଯ୍ୟକାଳ |,ഓഫീസ് കാലാവധി
ପୋଷ୍ଟର ଉପସାଗଣୀ |,പോസ്റ്റിന്റെ കാലാവധി
କାର୍ଯ୍ୟର ଉପଦେଶ,ജോലിയുടെ കാലാവധി
ଉପସନ୍ତ ପୋଷ୍ଟ,കാലാവധി പോസ്റ്റ്
ଶବ୍ଦ,അധയനകാലം
ଟର୍ମିନାଲ୍,അവസാനിപ്പിക്കാവുന്ന
ଟର୍ମିନାଲ୍ (ରିପୋର୍ଟ ଇତ୍ୟାଦି),ടെർമിനൽ (റിപ്പോർട്ട് മുതലായവ)
ଟର୍ମିନାଲ୍ ଟ୍ୟାକ୍ସ |,ടെർമിനൽ നികുതി
ସମାପ୍ତି,അവസാനിപ്പിക്കല്
ସମାପ୍ତି ଧାରା,അവസാനിപ്പിക്കൽ ക്ലോസ്
ସମାପ୍ତି ବିଜ୍ଞପ୍ତି |,അവസാനിപ്പിക്കൽ അറിയിപ്പ്
ସେବା ସମାପ୍ତି,സേവനം അവസാനിപ്പിക്കൽ
ଶବ୍ଦ,സങ്കേതഭാഷ
ଟର୍ମ an ଣ,ടേം ലോൺ
କାର୍ଯ୍ୟକାଳର ଅବଧି,ഓഫീസിന്റെ കാലാവധി
ସର୍ତ୍ତାବଳୀ,നിബന്ധനകൾ
ସର୍ତ୍ତାବଳୀ,ഉപാധികളും നിബന്ധനകളും
ବିତରଣର ସର୍ତ୍ତାବଳୀ,ഡെലിവറി നിബന്ധനകൾ
ସନ୍ଦର୍ଭ ସର୍ତ୍ତାବଳୀ,ടേംസ് ഓഫ് റഫറൻസ്
ସେବା ସର୍ତ୍ତାବଳୀ,സേവന നിബന്ധനകൾ
ଅଞ୍ଚଳ,ഭൂപദേശം
ଆତଙ୍କ,നടുക്കം
ଆତଙ୍କବାଦ,ഭീകരഭരണം
ଆତଙ୍କବାଦୀ,ഭീകരപവര്ത്തനം
ଟେର୍ଟିଆରି ଲାଭ,മൂന്നാമത്തെ ആനുകൂല്യം
ପରୀକ୍ଷା,പരീക്ഷണസന്വദായം
ନିୟମ,സംഹിത
ପରୀକ୍ଷା ଚାର୍ଜ,ടെസ്റ്റ് ചാർജ്
ପରୀକ୍ଷା ଯାଞ୍ଚ |,ടെസ്റ്റ് ചെക്ക്
ପରୀକ୍ଷକ,ശ്രദ്ധാപൂര്വ്
ସାକ୍ଷ୍ୟ ଦିଅ,സാക്ഷപ്പെടുത്തുക
ସାକ୍ଷ୍ୟ,സാക്ഷസ്തുദായകമായ
ସାକ୍ଷ୍ୟ,സാക്ഷിതം
ପରୀକ୍ଷା ରିପୋର୍ଟ,പരിശോധന റിപ്പോർട്ട്
ପାଠ,മൂലഗന്ഥം
ଧନ୍ୟବାଦ,നന്ദിയുള്ള
ଥିମ୍,പതിപാദം
ଥେରାପି,രോഗചികില്സ
ତୃତୀୟ ବ୍ୟକ୍ତି,മൂന്നാം പാർട്ടി
ପୁରା,നന്നായി
ଭାବପ୍ରବଣ,സമീക്ഷകാരിയായ
ଧମକ,ഭീഷണി
ଥ୍ରିଫ୍ଟ |,മിടുക്കൻ
ମାଧ୍ୟମରେ,മുഖാന്തിരം
ବାହାରକୁ ଫୋପାଡ,പുറത്താക്കുക
ଆଙ୍ଗୁଠି ଭାବନା |,തള്ളവിരൽ
ସଂଖ୍ୟାଗରିଷ୍ଠତା,ഭൂരിപക്ഷം
ଟିକେଟ୍,ടിക്കറ്റ്
ବାନ୍ଧ |,സമനില
ବନ୍ଧା loan ଣ,ടി.കെ.
ଶିରୋନାମା,നിര
ଟିଲ୍ଟ,ചായം
ସମୟ,കാലം
ସମୟ ଅନୁମତିପ୍ରାପ୍ତ |,അനുവദനീയമായ സമയം
ସମୟ ବାରଣ କରାଯାଇଛି |,സമയം വിലക്കി
ସମୟ ସୀମା,സമയബന്ധിതമായി
ସମୟ କାର୍ଡ,സമയ കാർഡ്
ସମୟ ଜମା (= ସ୍ଥିର ଜମା),സമയ നിക്ഷേപം (= സ്ഥിര നിക്ഷേപം)
ସମୟ ରଖେ |,സൂക്ഷിക്കുന്ന സമയം
ସମୟ ସୀମା,സമയ പരിധി
ସମୟ ସରିଲା,സമയം ഓഫാണ്
ସମୟ ଅତିକ୍ରମ କରନ୍ତୁ |,സമയം മറികടന്നു
ଟାଇମେଡ୍ ପ୍ରୋଗ୍ରାମ୍ |,സമയപരിശോധന
ସମୟ ହାର,സമയ നിരക്ക്
ସମୟ ରେକର୍ଡିଂ ମେସିନ୍ |,ടൈം റെക്കോർഡിംഗ് മെഷീൻ
ସମୟ ସ୍କେଲ,സമയ സ്കെയിൽ
ସମୟ ନିରନ୍ତର |,സമയ ക്രമം
ସମୟ ଷ୍ଟାମ୍ପ୍ |,സമയ സ്റ്റാമ്പ്
ସମୟ ଅଧ୍ୟୟନ ଉପକରଣ |,സമയ പഠന ഉപകരണം
ସମୟ ସାରଣୀ |,സമയ പട്ടിക
ସମୟ,സമയത്തിന്റെ
ଟିପ୍ସ,നുറുങ്ങുക
ଆଖ୍ୟା,തലക്കെട്ട്
ଆଖ୍ୟା ଧାରକ |,ശീർഷക ഉടമ
ଶୌଚାଳୟ,കുളിമുറി
ଟୋକେନ୍,ടോക്കൺ
ଟୋକେନ୍ ସଦସ୍ୟ |,ടോക്കൺ അംഗം
ଟୋକେନ୍ ଦରମା |,ടോക്കൺ പേ
ଟୋକେନ୍ ଷ୍ଟ୍ରାଇକ୍ |,ടോക്കൺ പണിമുടക്ക്
ସ୍ୱର,ഛായ
ସ୍ୱର ତଳକୁ,സ്വരം താഴേക്ക്
ସ୍ୱର,ടോൺ അപ്പ്
ସାଧନ,ഉപകരണം
ଟୁଲ୍ ଡାଉନ୍ ଷ୍ଟ୍ରାଇକ୍ |,ഉപകരണം ഡൗൺ സ്ട്രൈക്ക്
ଶୀର୍ଷ,അറ്റം
ବିଷୟ,വിഷയം
ଶୀର୍ଷ ସ୍ତରର ନିଷ୍ପତ୍ତି |,മികച്ച ലെവൽ തീരുമാനം
ଶୀର୍ଷିକ ପରିଚାଳନା,"ഉന്നത നേതൃത്വം, ഉന്നത ഭരണസമിതി"
ଶୀର୍ଷ,ടോപ്പ്മോസ്റ്റ്
ଶୀର୍ଷିକୀ,ഉന്നത ഉദ്യോഗസ്ഥൻ
ଟପୋଗ୍ରାଫି |,ഭൂരിശാസ്
ଶୀର୍ଷ ପ୍ରାଥମିକତା,മുൻഗണന
ଶୀର୍ଷା ର୍ୟାଙ୍କିଙ୍ଗ୍ |,മികച്ച റാങ്കിംഗ്
ପରମ ଗୁପ୍ତ କଥା,മികച്ച രഹസ്യം
ନିର୍ଯାତନା,പീഡിപ്പിക്കാനും
ସମୁଦାୟ,മൊത്തമായ
ମୋଟ ସେବା,ആകെ സേവനം
କଠିନ,കടുപ്പമേറിയ
ଭ୍ରମଣ,സഞ്ചാരം
ଟୁର୍ ପ୍ରୋଗ୍ରାମ୍,ടൂർ പ്രോഗ്രാം
ଟୁର୍ ରିପୋର୍ଟ,ടൂർ റിപ്പോർട്ട്
ଟାଉଟ୍,തുരത്തല്
ସହର,പട്ടണം
ଟାଉନସିପ୍,ടൗണ് സ്ഥാനം
ଟ୍ରାସ,തുട്ടുചെയ്യുക
ଟ୍ରାକ୍ଟ |,ലഘുലേഖ
ଟ୍ରାକସନ,പാശം
ବାଣିଜ୍ୟ ଚୁକ୍ତି |,വ്യാപാര ഉടമ്പടി
ବାଣିଜ୍ୟ ଶିକ୍ଷା,തൊഴിലാളി സംഘടന
ପରମ୍ପରା |,പാരന്വരം
ଟ୍ରେନ୍,പരിശീലനംകൊടുക്കുക
ପ୍ରଶିକ୍ଷାର୍ଥୀ,പരിശീലനം ആർജിക്കുന്നയാൾ
ପ୍ରଶିକ୍ଷନ,പരിശീലനംകൊടുക്കുക
ପ୍ରଶିକ୍ଷକ,ശിക്ഷക
ତାଲିମ,പരിശീലനം
ତାଲିମ କେନ୍ଦ୍ର,പരിശീലന കേന്ദ്രം
ସହମୂଳକ ରହସ୍ୟ,പരിശീലന കോളേജ്
ତାଲିମ ବିଭାଗ,പരിശീലന വിഭജനം
ତାଲିମ ଇନଷ୍ଟିଚ୍ୟୁଟ୍ |,പരിശീലന സ്ഥാപനം
ତାଲିମ ଅବଧି,പരിശീലന കാലയളവ്
ତାଲିମ କାର୍ଯ୍ୟକ୍ରମ,പരിശീലന പരിപാടി
ତାଲିମ ୟୁନିଟ୍ |,പരിശീലന യൂണിറ്റ്
ଗୁଣ,രാവണത
ଦେଶଦ୍ରୋହୀ,രാജദോഹി
ଶାନ୍ତି |,ശാന്തക്കല്
କାରବାର,ഇടപാട്
ବ୍ୟବସାୟର କାରବାର,ബിസിനസ്സ് ഇടപാട്
ଟ୍ରାନ୍ସକ୍ରିପସନ୍,പകരാവസ്ഥ
ସ୍ଥାନାନ୍ତର,സ്ഥലംമാറ്റുക
ସ୍ଥାନାନ୍ତରଯୋଗ୍ୟ ସାମଗ୍ରୀ |,കൈമാറ്റം ചെയ്യാവുന്ന ചരക്കുകൾ
ସ୍ଥାନାନ୍ତର ପ୍ରବେଶ,ട്രാൻസ്ഫർ എൻട്രി
ସ୍ଥାନାନ୍ତର ଦେୟ,കൈമാറ്റം ഫീസ്
ସ୍ମାରକପତ୍ର ସ୍ଥାନାନ୍ତର କରନ୍ତୁ |,മെമ്മോറാണ്ടം കൈമാറുക
