Hindi,Gujarati
विशेष अभियान,ખાસ વાહન
विशेष अनुदान,વિશેષ અનુદાન
विशेषज्ञ,નિષ્ણાત
विशेषज्ञता,વિશેષતા
विशेष संदेशवाहक,ખાસ મેસેંજર
विशेष वेतन,ખાસ પગાર
मुख्तारनामा,ખાસ એટર્ની
विशेष रक्षण दल,ખાસ સંરક્ષણ જૂથ
"विनिर्दिष्‍ट, विशिष्‍टि",ચોક્કસ
"विनिर्देशन, विशेष रूप से नकारना, विशिष्‍ट",વિશિષ્ટતા
स्पष्‍ट खंडन,વિશિષ્ટ અસ્વીકાર
विशिष्‍ट कारण,ચોક્કસ કારણ
नमूना हस्ताक्षर,નમૂનો
"सट्टा, अटकल, परिकल्पना",સટ્ટો
"भाषण, वाक्",ભાષણ
"गति, चाल, रफ्तार, शीघ्रता",ગતિ
गतिरोधक,ગતિ અવરોધક
गति सीमा,ગતિ મર્યાદા
"तीव्र डाक, स्पीड पोस्ट",ગતિ
"शीघ्र कार्रवाई, द्रुत कार्रवाई",ઝડપી કાર્યવાહી
क्षेत्र,ક્ષેત્ર
"सर्पिल जिल्द, सर्पिल जिल्दबंदी",સર્પાકાર બંધનકર્તા
विभाजित ड्यूटी,વિભાજિત શુલ્ક
प्रवक्‍ता,પ્રવક્તા (= પ્રવક્તા વ્યક્તિ)
"प्रायोजक, प्रायोजित करना",પ્રમોધક
प्रायोजकता,કારોબારી
"स्थल परीक्षण, मौका मुआयना",હાજર નિરીક્ષણ
"स्थल भुगतान, मौके पर भुगतान",હાજર ચુકવણી
"विवाहिती, पति या पत्नी",જીવનસાથી
"स्कवॉड, दस्ता",ટુકડી
"स्थिरता, स्थायित्व",સ્થિરતા
"कर्मचारी-वर्ग, अमला, स्टाफ",સ્ટાફ
कर्मचारी संघ,સ્ટાફ મંડળ
स्टाफ़ निरीक्षण एकक,કર્મચારીઓની તપાસ એકમ
स्टाफ क्वार्टर,કર્મચારી -ક્વાર્ટર
"कर्मचारी कक्ष, स्टाफ रूम",કર્મચારી - વર્ગ
"कर्मचारी कल्याण निधि, स्टाफ कल्याण निधि",કર્મચારી કલ્યાણ નિધિ
"अवस्था, चरण, रंगमंच, मंच",નાટ્ય
गतिरोध,સ્થિરતા
"दांव, हित धारिता, अंश स्वामित्व",હોડ
"टिकट, स्टांप, मुहर, मुद्रांक",ટિકિટ
स्टांप शुल्क,સ્ટેમ્પ ડ્યૂટી
टिकट लगा लिफाफा,ટિકિટવાળું પરબિડીયું
मुहर पैड,સ્ટેમ્પ પડો
स्टांप काग़ज़,ટિકિટનો કાગળ
"स्टैंड, अड्डा",Standભા રહેવું
"मानक, स्तर",ધોરણ
मानक करार,માનક કરાર
मानक कटौती,માનક કપાત
"मानक संरूप, मानक फॉर्मेट",માનક ફોર્મેટ
मानकीकरण,માનકીકરણ
मानक श्रम-घंटे,માનક-કલાકો
जीवन-स्तर,જીવન ધોરણ
मानक निष्पादन,માનક કામગીરી
मानक दर,માનક દર
आपात-उपयोगी व्यवस्था,સ્થિર વ્યવસ્થા
स्थायी,સ્થાયી
स्थायी आयोग,સ્થાયી આયોગ
स्थायी समिति,સ્થાયી સમિતિ
स्थायी आदेश,સ્થાયી હુકમ
रुक जाना,ફાટવું
तारांकित,તારાંકિત
तारांकित प्रश्‍न,તારાંકિત પ્રશ્ન
आरंभक,પ્રથમ
आरंभिक वेतन,પ્રારંભ પગાર
"राज्य, स्थिति, दशा, अवस्था, हालत, प्रदेश",રાજ્ય
राजभोज,રાજ્ય ભોજન સમારંભ
राज्य सरकार,રાજ્ય સરકાર
राजकीय अतिथि,રાજ્ય મહેમાન
राज्य सूची,રાજ્ય યાદી
गत्यवरोध,મડાગાંઠ
"कथन, बयान, वक्‍तव्य, विवरण",નિવેદન
लेखा-विवरण,એકાઉન્ટ સ્ટેટમેન્ટ
तथ्यों का विवरण,હકીકતોનું નિવેદન
स्वास्थ्य की स्थिति,આરોગ્ય રાજ્ય
राजमर्मज्ञ,રાજનીતિદાર
स्थिर,સ્થિર
"स्टेशन, केंद्र",કેન્દ્ર
स्थिर स्टॉक,સ્થિર સ્ટ stockક
लेखन-सामग्री,લેખનસામગ્રી
स्टेशन छोड़ने की अनुमति,કેન્દ્ર રજા
सांख्यिकीय,આંકડાવિષયક
सांख्यिकीय आंकडे,આંકડાકીય આધાર -સામગ્રી
"सांख्यिकी, आंकड़े",આંકડા
"स्थिति, प्रस्थिति, हैसियत, प्रतिष्ठा",દરજ્જો
यथापूर्व स्थिति,યથાપૂર્વ
स्थिति रिपोर्ट,સ્થિતિ અહેવાલ
प्रतिष्ठा प्रतीक,પ્રત્યક્ષ પ્રતીક
"संविधि, कानून",કાનૂન
"सांविधिक, कानूनी",વૈધાનિક
सांविधिक निकाय,વૈધાનિક સંસ્થા
सांविधिक अवकाश,વૈધાનિક રજા
सांविधिक अधिकार,વૈધાનિક હક
"रोक, रोक देना, रोक लगाना",મનાઈ
एस.टी.डी,મુખ્યત્વે
"सतत वृद्‌धि, अविरल वृद्‌धि",સતત વૃદ્ધિ
तीव्र वृद्‌धि,બેહદ વધારો
"विषय-निर्वाचन समिति, विषय संचालन समिति",સંચાલન સમિતિ
आशुलिपि,પરિશ્રમ
"बंध्यकरण  नसबंदी, विसंक्रमण, निष्फलन, अनुर्वरीकरण",રોગાણુનાશન
कठोर कार्रवाई,કડક કાર્યવાહી
"लांछन, कलंक",લાંછન
उद्‌दीपन,ઉદ્દીપન
"वृत्‍तिका, वेतन",વૃત્તિકાપ
अनुबंध करना,નિયત કરવું
अनुबंधित समय सीमा,નિયત સમય મર્યાદા
अनुबंध,શરત
"सामान, माल, स्ट़ॉक",માલ
स्टॉक रजिस्टर,સ્ટ stockક રજિસ્ટર
स्टॉक या माल की पड़ताल,સ્ટ stockક
माल का मूल्यांकन,માલ -મૂલ્યાંકન
अंतः कालीन व्यवस्था,બંધ -વ્યવસ્થા
"भंडारण, संग्रहण, गोदाम",સંગ્રહ
भंडारण स्थान,સંગ્રહ -જગ્યા
"भंडार, संग्रह करना, गोदाम में रखना",દુકાન
"सीधा, सरल, खरा, स्पष्‍ट",સીધું
तनाव,તાણ
"अपरिचित, विचित्र",વિચિત્ર
"अपरिचित, अजनबी",અજાણી વ્યક્તિ
स्तर,સ્તર
"रणनीति, कार्यनीति",વ્યૂહ
स्तरण,સ્તરીકરણ
सुप्रवाही बनाना,સુવ્યવસ્થિત કરવું
"सामर्थ्य, शक्‍ति, संख्या",શક્તિ
"मज़बूत करना, समर्थ बनाना, सशक्‍त करना",મજબૂત બનાવવું
श्रमसाध्य,સખત
"दबाव, जोर देना, बल देना",ભાર
दबाव प्रबंधन,તણાવ વ્યવસ્થાપન
"कड़ा, कठोर, सख्त",અસંદિગ્ધ
"सख्ती से, कठोरता से",નિષ્ઠિત રીતે
"सख्ती, कठोरता",અસંદિગ્ધતા
अवक्षेप,કરટીત
"हड़ताल, आघात करना, काट देना",હડતાલ
हड़ताल का आह्‌वान,પ્રહાર
"कठोरता, कड़ापन, तंगी",સખતાઈ
पट्टी,પટ્ટી
प्रयास करना,પ્રયત્ન કરવો
भंडारण क्षमता,સંગ્રહ ક્ષમતા
"कोष कक्ष, सुरक्षित कक्ष",મજબૂત ખંડ
संरचनात्मक,માળખાકીય
संरचना,માળખું
संरचित साक्षात्कार,માળખું
संरचित वेतन,રચના કરેલ પગાર
संघर्ष,સંઘર્ષ
"जिद्‌‌दी, हठी",જિદ્દી
"अध्ययनशील, परिश्रमी",ભવ્ય
अध्ययन,અભ્યાસ
अध्ययन छुट्टी,અભ્યાસ -રજા
सामग्री,ખેલ
"विस्मयकारी, बृहत्, भारी",બેવકૂફ
"शैली, ढंग",શૈલી
"नायब, उप",પેટા
उप-समिति,પેટા-સમિતિ
"उप-ठेका, उप-संविदा",પેટા-કરાર
उप-जि़ला,પેટા-જખ
"उपप्रभाग, उपमंडल, उप-विभाजन",પેટા-વિભાગ
उप-शीर्ष,પેટા-માદક
"विषय, विषय-वस्तु, प्रजा",વિષય
"आत्मनिष्‍ठ, व्यक्‍तिपरक, व्यक्‍तिनिष्‍ठ",વ્યક્તિલક્ષી
न्यायाधीन,વજૂદી
"उपपट्टा, शिकमी पट्टा",ચતુરતા
उप-किराएदारी,Suોંગ
"प्रस्तुतीकरण, मानना, स्वीकार करना, निवेदन, समर्पण, समर्पित करना",રજૂઆત
"विनीत, विनम्र, दब्बू",આધીન
अधीनस्थ कार्यालय,તાબાની કચેરી
अधीनस्थ सेवाएं,તાબાની સેવાઓ
"अधीनस्थ कर्मचारी-वर्ग, अधीनस्थ स्टाफ़",તાબાની કર્મચારી
उप-पैरा,ઘુમાડા
उप नियम,અનુપસ્થિત
"चंदा या शुल्क देना, ग्राहक बनना, अभिदान करना, समर्थन करना, सहमत होना, हस्ताक्षर करना",ભરો કરવું
अभिदत्‍त पूंजी,નોંધાયેલું મૂડી
"ग्राहक, अभिदाता, हस्ताक्षरकर्ता",ગ્રાહક
"अभिदान, चंदा",લવા.
उप-धारा,પેટા -તપાસ
"बाद का, उत्‍तरवर्ती",અનુગામી
उत्‍तरवर्ती कार्रवाई,અનુગામી પગલાં
"बाद में, तत्पश्‍चात्",ત્યારબાદ
"गौण, सहायक",ગૌણ
"गौण निकाय, सहायक निकाय",સહાયકારી સંસ્થાઓ
उपांग उद्‌योग,આનુષંગિક ઉદ્યોગ
सहायक अधिदेश,સહાયકારી આદેશ
गौण आवती,ગૌણ પાવતી
सहायक रजिस्टर,ગૌણ રજિસ્ટર
सहायिकी देना,સહાયકી આપવી
सहायिकी-प्राप्त,સહાયકી
सहायिकी प्राप्त आवास,સહાયકીવાસ
सहायिकी,સહાયકી
निर्वाह,નિર્વાહ
निर्वाह-भत्‍ता,નિર્વાહ -ભથ્થું
निर्वाह-अनुदान,નિર્વાહ -અનુદાન
अवमानक,અનુપજન
"सारभूत, सारवान, पर्याप्त, बहुत",તત્પત
"सिद्‌ध करना, पुख्ता करना",મુલતવી રાખવું
मूल,મૂળ
मूल पद वेतन,મૂળ પગાર
मूल पद,મૂળ સ્થાન
"प्रतिस्थापित करना, एवजी, प्रतिस्थानी",અવેજી
"प्रतिस्थापन, के स्थान पर रखना",અવેજી
उप-उप पैरा,પેટા-પેટા-ફકરા
उपनगरीय,ઉપનગરીય
संसहायिकी,મતભેદ
ध्वंस,વિપુલતા
भूमिगत  पथ,ઉપદ્રવ
उत्‍तरवर्ती,અનુતાગી
"उत्‍तराधिकार, उत्‍तरवर्तन",ઉત્તરાધિકાર
"उत्‍तरोत्‍तर, आनुक्रमिक",ક્રમિક
उत्‍तराधिकारी,અનુગામી
"सहायता, सहायता प्रदान करना",સંકટ
"मुक़दमा चलाना, वाद चलाना",દાવો માંડવો
"सहना, पीडि़त होना",સહન
"कष्‍ट, पीड़ा",દુ suffખ
पर्याप्त,પુરતું
"अंत में जोड़ना, प्रत्यय परसर्ग",પ્રત્યય
मताधिकार,મતાધિકાર
सुझाव,સૂચન
"सुझाव पेटिका, सुझाव पेटी",સૂચન પેટી
सुझाव पुस्तिका,સૂચનો પોથી
"सूचक, विचारोत्‍तेजक",સૂચક
आत्महत्या,આત્મહત્યા
"दावा, मुक़दमा, वाद, उपयुक्‍त होना",સમારંભ
"उपयुक्‍तता, औचित्य",યોગ્યતા
उपयुक्‍त कार्रवाई,યોગ્ય કાર્યવાહી
उपयुक्‍त,અનુકૂળ
"राशि, रक़म, योगफल, जोड़",રકમ
"सरसरी तौर पर, संक्षेप में",ટૂંકમાં
सार,સારાંશ
संक्षिप्त विचारण,સંક્ષિપ્ત સુનાવણી
"उपसंहार, समाहार",સારાંશ
"शिखर, शिखर सम्मेलन",શિખર
"समन करना, बुलाना, बुला भेजना",સમન
व्यय-भत्‍ता,અનુમાન ભથ્થું
समाहार करना,ટૂંકમાં
"फुटकर, विविध",ભૂરું
"अपने आप से, स्वप्रेरणा से",સુસો મોટો
अधिवर्षिता,વય -નિભાવ
अधिवर्षिता पेन्शन,વય -નિવૃત્તિ પેન્શન
"ऊपरी, सतही",ચોરીછૂપી
"फालतू, अनावश्यक, अतिरिक्‍त, अतिव्यापी, अतिशय",અવિરત
"अध्यारोपण करना, अध्यारोपित करना",પ્રાણવામા
उच्च  श्रेष्‍ठ,ચડિયાતું
"उच्चता, श्रेष्‍ठता",શ્રેષ્ઠતા
अधिसंख्य,અલૌકિક
अधिसंख्य पद,સંખ્યાધિક જગ્યા
ऊपर लिखना,પરાંકી દેવું
"उपरिलेख, उपरिलेखन, पता",પર્સાંકી
अधिक्रमण करना,રદ કરવું
अधिक्रमण,પર્સન
"ऊपरी ढांचा, अधिरचना",અન્ડરસ્ટ્રક્ચર
अतिकर,ટેરા
अधिसमय मान,અધિક સમય
"पर्यवेक्षण, देखरेख",અવેક્ષણ
पर्यवेक्षक,અવેક્ષક
पर्यवेक्षी कर्मचारी-वर्ग,અવેક્ષક કર્મચારી કર્મચારીઓ
"परिशिष्‍ट, पूरक, अनुपूरक, जोड़ना, अनुपूरण",પૂરવણી
अनुपूरक,પૂરક
अनुपूरक बजट,પૂરક અંદાજપત્ર
अनुपूरक लागत,પૂરક ખર્ચ
अनुपूरक मांग,પૂરક માંગ
अनुपूरक अनुदान,પૂરક અનુદાન
"अनुपूरक प्रश्‍न, पूरक प्रश्‍न",પૂરક પ્રશ્ન
अनुपूरक नियमावली,પૂરક નિયમો
"प्रदायक, पूर्तिकार",પુરવઠા પાડનાર
"पूर्ति, प्रदाय, प्रदाय करना",પુરવઠા
"समर्थन, आलंब लगाना, भरण-पोषण, सहायता, आधार",ટેકો
समर्थक,સમર્થક
समर्थक दस्तावेज,સહાયક દસ્તાવેજ
"दमन करना, दबाना",દબાવી દેવું
सर्वोच्चता,સર્વોચ્ચતા
"उच्चतम, सर्वोच्च",સર્વોપરી
अधिभार,કરચોરી
"जमानत, जमानती, निश्‍चितता",જામીનગીરી
ज़मानत बंध-पत्र,જામીન - ખત
सतही निरीक्षण,સપાટી નિરીક્ષણ
भूतल परिवहन,સપાટી પરત
शल्य-चिकित्सा,શાસ્ત્રી
कुलनाम,અટક
"अधिशेष, बेशी",ફાજલ
बचत का बजट,ફાજલ અંદાજપત્ર
अधिशेष रिपोर्ट,ફાજલ અહેવાલ
बेशी कर्मचारी वर्ग,ફાજલ સ્ટાફ
आकस्मिक जांच,ચોરી
"आकस्मिक निरीक्षण, आकस्मिक दौरा",આશ્ચર્યજનક મુલાકાત
अभ्यर्पण,સોંપણી
परिवेश,આસપાસના
"अतिकर, अधिकर",સર્ટ ax ક્સ
निगरानी,જાદુઈ
सर्वेक्षण,મોજણી
सर्वेक्षण रिपोर्ट,મોજણી અહેવાલ
उत्‍तरजीविता,અવિચારી
"उत्‍तरजीवी, अवशिष्‍ट",જીવંત
उत्‍तरजीवी,સર્જિત
सुग्राहिता,સંવેદનશીલતા
"(व्यक्‍ति) संदिग्ध, संदेह करना",શંકાસ્પદ વ્યક્તિ
निलंबित करना,મુલતવી રાખવી
"असमंजस, उचंत, कौतूहल",લોકગીત
उचंत खाता,સાનુકૂળ હિસાબ
"निलंबन, मुअत्‍तली",મુકાબલો
निलंबन आदेश,બંધબેસતા હુકમ
"संदेह, संशय",શંકા
संधारणीय,ટકાઉ
संधारणीय वृद्‌धि,ટકાઉ વૃદ્ધિ
"संधारित, लगातार, मान लिया गया",સતત
"शपथ लेना, शपथ ग्रहण करना",શપથ લેવો
शपथ ग्रहण समारोह,શપથવિચારણા
पाठ्य-विवरण,અભ્યાસક્રમ
प्रतीक,પ્રતીક
"सममिति, समरूपता",સપ્રમાણતા
"सहानुभूति, समवेदना",સહાનુભુતિ
सहानुभूति हड़ताल,સહાનુભૂતિ હડતાલ
परिसंवाद,પરિષદ
लक्षण,લક્ષણ
"साथ-साथ होना, साथ-साथ घटना",સમતળ કરવું
"रूपरेखा, विषय-संक्षेप, सार-संक्षेप",શબ્દભોગ
"संश्‍लेषण, कृत्रिम",સંશ્લેષણ
संश्‍लिष्‍ट,કૃત્રિમ
"पद्‌धति, प्रणाली, निकाय, तंत्र",પદ્ધતિ
व्यवस्थित,પદ્ધતિસરનું
"व्यवस्थित कार्य, क्रमबद्‌ध कार्य",પદ્ધતિસરનું કાર્ય
तंत्र विश्‍लेषण,સિસ્ટમોનું વિશ્લેષણ
टैब फोल्डर,ટેબ ફોલ્ડર
"सारणी, तालिका, पटल, मेज़",કોષ્ટક
झांकी,ઝટપટ
विषय-सूची,સમાધાનો
सदन पटल,ઘરની કોષ્ટક
सारणीबद्‌ध,કોઠો
सारणीबद्‌ध विवरण,કોઠા -પત્રક
"सारणीयन, सारणीबद्‌ध करना",કોઠા
"सारणीयंत्र, सारणीकार",કોષ્ટક
"सुलझाना, निपटना, निपटाना",નિપુણતા
युक्‍ति,કુનેહ
"व्यवहारकुशल, चतुर",કુનેહવાળું
युक्‍ति,યુક્તિ
"टैग, नत्थी करना",ટ tag ગ
हाथ-वेतन,ઘરનો પગાર લેવો
"कार्यभार लेना, अधिकार करना",લઇ લો
प्रतिभाशाली,પ્રતિભાશાળી
प्रतिभा खोज,પ્રતિભા શોધ
"मिलान करना, मेल खाना, गिनती, संख्या",મેળવવું
मिलान कार्ड,મેળ -કાર્ડ
"हेर-फेर करना, गड़बड़ करना, बिगाड़ना, छेड़छाड़ करना, तो़ड़ना",ચેડાં
मूर्त,મૂર્ત
मूर्त परिसंपत्‍ति,મૂર્ત સંપત્તિ
"टेप, फ़ीता",ટેપ
"उपयोग करना, टेप करना",ટેજિયો
"शिथिलता, आलस्य",તૃપ્તિ
लक्ष्य,નિશાન
लक्ष्य तिथि,લક્ષ્યાંક તારીખ
"प्रशुल्क, टैरिफ, दरसूची",પ્રશુલ્ક
"मलिन करना, धूमिल करना",કલંક
"कार्य, काम",કાર્ય
"कार्यदल, कृतिक बल",ટાસ્ક ફોર્સ
कर,કર
कर में कमी,કર ઘટાડવો
करयोग्य,કરપાત્ર
"कर-योग्य आय, कर योग्य आमदनी",કરપાત્ર આવક
कर समायोजन,કર -ગોઠવણ
कर निर्धारण,કર આકારણી
"कराधान, कर लगाना",કરવેરા
कर परिहार,કર -ટાળ
कर परामर्शदाता,કર સલાહકાર
कर घोषणा,કર -ઘોષણા
स्रोत पर काटा गया कर,સાધન પર કપાત કરાયેલ કર
कर कटौती,કર કપાત
कर अपवंचन,કરચોરી
कर छूट,કર મુક્તિ
कर मुक्‍त,કરમુક્ત
करदाता,કરદાતા
कर घटौती,કર -છૂટ
कर विवरणी,કર વળતર
कर अनुसूची,કર -અનુસૂચિ
"टीम भावना, सहयोग भावना",કાર્યકારી ભાવના
टीम कार्य,ટીમમાં સાથે કામ
"अश्रु-गैस, आंसू गैस",અશ્રુવાયું
"तकनीकी, पारिभाषिक",તકનિકી
तकनीकी सलाह,તકનિકી સલાહ
तकनीकी महाविद्‌यालय,તકનિકી ક collegeલેજ
"तकनीकी आंकडे, तकनीकी आधार-सामग्री",તકનિકી આંકડા
तकनीकी पद,તકનિકી જગ્યા
तकनीकी अर्हता,તકનિકી લાયકાત
तकनीकी कुशलता,તકનિકી કૌશલ
"तकनीकी शब्द, पारिभाषिक शब्द",તકનિકી -મુદત
तकनीकी प्रशिक्षण,તકનિકી તાલીમ
"तकनीकविद्, तकनीशियन",તકનિકી
"तकनीक, प्रविधि",પ્રખ્યાત
प्रौद्‌योगविद् तंत्र,તકનિકી
प्रौद्‌योगविद्,તકનિક
प्रौद्‌योगिक,પ્રૌદ્યોગિક
प्रौद्‌योगिकीविद्,પ્રૌદ્યોગિકીવિદ્
प्रौद्‌योगिकी,પ્રાતળતા
दूर-बैंकिग,ટેલિબેંકિંગ
तार,તાર
तार पता,તાર સરનામું
"तार-संचार, टेलीग्राफी",તાર
"दूरमुद्रक संदेश, टेलीप्रिंटर संदेश",દૂરમુદ્રક સંદેશ
"दूरदर्शन, टेलीविज़न",ટેલિવિઝન
दूरकार्य,ટેલિફોન વર્કિંગ
टेलेक्स,દૂરિયાણું
"गणक, गणित्र",અટકનાર
"मिज़ाज, स्वभाव",ગુસ્સો
"स्वभाव, मिज़ाज़",સ્વભાવ
"तुनकमिज़ाज़, क्रोधशील",સ્વભાવગત
"तापमान, ताप",તાપમાન
"गति, टेम्पो",ટેમ્પો
अस्थायी,કામચલાઉ
"अस्थायी पेशगी, अस्थायी अग्रिम",હંગામી પેશગી
अस्थायी नियुक्‍ति,હંગામી નિમણૂક
अस्थायी अशक्‍तता,હંગામી અપંગતા
अस्थायी पद,હંગામી જગ્યા
अस्थायी प्रतिबंध,હંગામી પ્રતિબંધ
अस्थायी रिक्‍ति,હંગામી ખાલી જગ્યા
प्रलोभन,લાલચ
मान्य,ટેનરેબલ
"दृढ़ता, लगन",ચતુરતા
"किराएदारी, काश्तकारी",ગણોત
"किराएदार, काश्तकार",ભાડૂત
"रुझान, प्रवृत्‍ति",વૃત્તિ
"निविदा, टेंडर, निविदा देना, प्रस्तुत करना",નિવિદા
निविदा पेटी,નિવિદા -પેટી
निविदाकार,નમ્ર
निविदा सूचना,નિવિદા -નોટિસ
अनंतिम,કામચલાઉ
"अवधि, कार्यकाल, पट्टा",હક
पट्टेदारी,જમીન ભોગવટા
पदधारण अवधि,પદની મુદત
पदकाल,પદ -હક
कार्यावधि,કામની મુદત
सावधिक पद,સત્તાપ્રકાર
"अवधि मियाद, सत्र",પદ
"समापनीय, समाप्य",સમાપ્ત
आवधिक,ટર્મિનલ (રિપોર્ટ વગેરે)
सीमा कर,વેપાર -કર
समाप्‍ति,સમાપ્તિ
समाप्ति खंड,સમાપ્તિ
समाप्‍ति-सूचना,સમાપ્તિ નોટિસ
सेवा-समाप्ति,નોકરીની સમાપ્તિ
शब्दावली,પરિભાષા
मियादी कर्ज़,મુદતનો લોન
पदावधि,હોદ્દાની મુદત
"निबंधन, शर्तें, संबंध",શરત
निबंधन और शर्तें,નિયમો અને શરત
सुपर्दगी की शर्तें,વિતરણ
विचारार्थ विषय,સંદર્ભ શરતો
"नौकरी की शर्तें, सेवा की शर्तें",સેવાની શરતો
"राज्यक्षेत्र, प्रदेश, क्षेत्र",પ્રદેશ
आतंक,આતંક
"आतंकवाद, दहशतगर्दी",આતંકવાદ
"आतंकवादी, दहशतगर्द",આતંકવાદી
तृतीयकहितलाभ,ત્રીજા ભાગનો લાભ
"परीक्षण, परख, जांच",કસોટી
वसीयत,વસિયતનામા
परीक्षण ख़र्च,પરીક્ષણ ખર્ચ
नमूना परीक्षण,પરીક્ષણ તપાસ
"परीक्षक, परिक्षित्र",પરીક
"साक्ष्य देना, प्रमाणित करना",સાક્ષી આપવી
शंसापत्र,પ્રશંસાપત્ર
साक्ष्य,જુબાની
"परीक्षण-रिपोट, जांच-रिपोर्ट",પરીક્ષણ અહેવાલ
"पाठ, कलेवर",લખાણ
कृतज्ञ,આભારી
विषयवस्तु,વિષય
चिकित्सा,ઉપચાર
"तृतीय पक्ष, अन्य पक्ष",ત્રીજો પક્ષ
"पूर्णतया, सांगोपांग",સંપૂર્ણપણે
विचारशील,વિચારશીલ
"धमकी, आशंका",ધમકી
मितव्यय,તટસ્થ
"द्‌वारा, माध्यम से, सीधा, पारगामी",થી
"अस्वीकार करना, फेंकना",બહાર ફેંકવું
"अंगूठा निशान, अंगूठा चिह्‌न",અંગૂઠાની છાપ
भारी बहुमत,ધક્કો મારનાર બહુમતી
टिकट,ટિકિટ
"बांधना, गांठ, बराबरी, टाई",જોડાણ
निबद्‌ध ऋण,બાંયધરીથી લોન
"स्तर, टीयर",ટાયર
झुकाव,નમેલું
"समय, काल",સમય
अनुमत समय,સમયની મંજૂરી
"समयवर्जित, कालातीत",સમય -અવરોધિત
समयबद्‌ध,સમય બંધાયેલ
समय-कार्ड,સમયપત્રક
मियादी जमा,સમય થાપણ (= સ્થિર થાપણ)
समय-पालन,સમય જાળવવાનું
समय सीमा,સમય મર્યાદા
स्वाल्पावकाश,સમયનો સમય
समय लंघन,સમય કા overી નાખવો
"नियतकालिक कार्यक्रम, समयबद्‌ध कार्यक्रम",સમયસર કાર્યક્રમ
"कालानुपाती दर, कालानुपाती कार्य",સમયાન
समय लेखित्र,સમય રેકોર્ડ -યંત્ર
समय-मान,સમય માપદંડ
समय अनुसूची,સમયસારણી
समय मुहर,સમય -ટિકિટ
समय-अध्ययन उपस्कर,સમયપત્રક -સાધનસામગ્રી
समय-सारणी,મુદત
"समय, समय-निर्धारण, समकालन",સમય -સમય
"अग्रिम संकेत, बख्शीश",ટિપ્સ
"शीर्षक, उपाधि खि़ताब, पदवी, हक़, स्वामित्व",હક
हकदारी,પદવીધારક
"शौचालय, प्रसाधन कक्ष",શૌચાલય
"सांकेतिक, संकेत, टोकन, प्रतीक",પ્રતીક
प्रतीकात्मक सदस्य,પ્રતીક સભ્ય
सांकेतिक वेतन,પ્રતીક પગાર
सांकेतिक हड़ताल,પ્રતીક હડતાલ
"स्वर, सुर, लहज़ा",સ્વર
"मंद करना, हलका करना",ટોળું
"तेज़ करना, चुस्त करना, चुस्त बनाना, मजबूत करना",ટોપ
"औज़ार, उपकरण",ઓજાર
औज़ारबंद हड़ताल,તકરારની હડતાલ
"शिखर, शीर्ष, उच्च, परम",ટોચ
"प्रकरण, विषय, प्रसंग",વિષય
शीर्षस्थ निर्णय,ઉચ્ચ કક્ષાના નિર્ણય
शीर्ष प्रबंधन,ઉચ્ચ સંચાલન
सर्वोच्च,ટોચનું સ્થાન
शीर्ष पदाधिकारी,ઉચ્ચ અધિકારી
स्थलाकृति,સ્થળનું ચિત્ર
सर्वोच्च प्राथमिकता,ટોચની અગ્રતા
शीर्षस्थ,ઉચ્ચ દરખાસ્ત
परम गुप्त,ટોચનું રહસ્ય
"यंत्रणा, यातना",ત્રાસ
"योग, जोड, कुल",કુલ
कुल सेवा,કુલ સેવા
"कड़ा, कठोर",ખડતલ
दौरा,પ્રવાસ
दौरा-कार्यक्रम,પ્રવાસ કાર્યક્રમ
दौरा-रिपोर्ट,પ્રવાસ અહેવાલ
दलाल,વાંકુંચાવવું
"नगर, शहर",નગર
नगरी,નગરો
"अभिवीक्षण करना, खोजना, पता लगाना, सुराग, लेश, अनुरेखण",ટ્રેસ
भूभाग,માર્ગ
कर्षण,કરચલી
व्यापार क़रार,વેપાર કરાર
श्रमिक संघ,વેપાર સંઘ
परम्परा,પરંપરા
"रेलगाड़ी, गाड़ी, प्रशिक्षित करना",તાલીમ
प्रशिक्षणार्थी,તાલીમાર્થી
प्रशिक्षणवृत्‍ति,ચલણ
प्रशिक्षक,પ્રશિક્ષક
प्रशिक्षण,તાલીમ
प्रशिक्षण केंद्र,તાલીમ કેન્દ્ર
"प्रशिक्षण महाविद्‌यालय, प्रशिक्षण कालेज",તાલીમ ક collegeલેજ
प्रशिक्षण प्रभाग,તાલીમ વિભાગ
प्रशिक्षण संस्थान,તાલીમ સંસ્થા
प्रशिक्षण काल,તાલીમનો સમયગાળો
प्रशिक्षण कार्यक्रम,તાલીમ કાર્યક્રમ
प्रशिक्षण एकक,તાલીમ એકમ
"लक्षण, विशेषक",લક્ષણ
"देशद्रोही, गद्‌दार",વિશ્વાસઘાતી
प्रशांति,શાંતિ
"संचालन, व्यवहार, सौदा, लेन-देन",સોદા
"कार्य करना, कारोबार का संचालन",ધંધાનું લેવડદેવડ
"प्रतिलेखन, अनुलेखन, लिप्यंकन",અનુલેખન
"स्थानांतरण, अंतरण, तबादला, बदली, हस्तांतरण",તબદીલી
अंतरणीय वस्तुएं,તબદીલ માલ
अंतरण प्रविष्‍टि,તબદીલી નોંધ
"हस्तांतरण शुल्क, अंतरण शुल्क",તબદીલી -ફી
स्थानांतरण ज्ञापन,તબદીલી સ્મૃતિપત્ર
