Malayalam,Bengali
പ്രത്യേക പ്രതീകത്തിന്റെ ചുരുക്കെഴുത്ത്,বিশেষ অক্ষর সংক্ষিপ্তকরণ
"നിർദ്ദിഷ്ട എൻതാൽപ്പി, നിർദ്ദിഷ്ട എൻതാൽപ്പി","নির্দিষ্ট এনথালপি, নির্দিষ্ট এনথালপি"
പ്രത്യേക ശക്തി,নির্দিষ্ট শক্তি
പ്രത്യേക ഇന്ധന ഉപഭോഗം,নির্দিষ্ট জ্বালানী খরচ
പ്രത്യേക ഗാമാ-റേ ഉദ്വമനം,নির্দিষ্ট গামা-রে নির্গমন
"പ്രത്യേക സാന്ദ്രത, ആപേക്ഷിക സാന്ദ്രത","নির্দিষ্ট ঘনত্ব, আপেক্ষিক ঘনত্ব"
ആപേക്ഷിക സാന്ദ്രത കുപ്പി,আপেক্ষিক ঘনত্বের বোতল
ആപേക്ഷിക താപം,সুনির্দিষ্ট তাপ
നിർദ്ദിഷ്ട പ്രതിരോധം,নির্দিষ্ট প্রতিবন্ধকতা
പ്രത്യേക പ്രേരണ,নির্দিষ্ট আবেগ
പ്രത്യേക ഇലക്ട്രോനെഗറ്റിവിറ്റി,নির্দিষ্ট বৈদ্যুতিক ঋণাত্মকতা
പ്രത്യേക തീവ്രത,নির্দিষ্ট তীব্রতা
പ്രത്യേക ആന്തരിക ഊർജ്ജം,নির্দিষ্ট অভ্যন্তরীণ শক্তি
നിർദ്ദിഷ്ട അയോണൈസേഷൻ,নির্দিষ্ট আয়নকরণ
പ്രത്യേക ശക്തി,নির্দিষ্ট শক্তি
പ്രത്യേക വിസർജ്ജന ശക്തി,নির্দিষ্ট অপচয় ক্ষমতা
നിർദ്ദിഷ്ട പ്രോഗ്രാം,নির্দিষ্ট প্রোগ্রাম
നിർദ്ദിഷ്ട പ്രൊപ്പൽഷൻ ഉപഭോഗം,নির্দিষ্ট প্রপালশন খরচ
നിർദ്ദിഷ്ട ശരിയായ എൻട്രോപ്പി,নির্দিষ্ট সঠিক এনট্রপি
ആപേക്ഷിക റേഡിയോ ആക്റ്റിവിറ്റി,আপেক্ষিক তেজস্ক্রিয়তা
പ്രത്യേക പ്രതിരോധം,নির্দিষ্ট প্রতিরোধ
ആപേക്ഷിക പ്രതിരോധം,আপেক্ষিক প্রতিরোধ ক্ষমতা
ആപേക്ഷിക ശേഷി,আপেক্ষিক ক্ষমতা
നിർദ്ദിഷ്ട പോളാരിറ്റി റൊട്ടേഷൻ,নির্দিষ্ট পোলারিটি ঘূর্ণন
നിർദ്ദിഷ്ട പോളാരിറ്റി ഭ്രമണ ശേഷി,নির্দিষ্ট পোলারিটি ঘূর্ণন ক্ষমতা
നിർദ്ദിഷ്ട നീക്കം,নির্দিষ্ট পদক্ষেপ
"നിർദ്ദിഷ്ട പ്രവണത, ബഹുജന പ്രവണത","নির্দিষ্ট প্রবণতা, গণ প্রবণতা"
പ്രത്യേക ഊന്നൽ,নির্দিষ্ট খোঁচা
പ്രത്യേക വിസ്കോസിറ്റി,নির্দিষ্ট সান্দ্রতা
നിർദ്ദിഷ്ട വോള്യം,নির্দিষ্ট ভলিউম
നിർദ്ദിഷ്ട ലോഡ് ഫ്ലോ,নির্দিষ্ট লোড প্রবাহ
സ്പെസിഫിക്കേഷൻ,স্পেসিফিকেশন
സ്പെസിഫിക്കേഷൻ ശ്രേണി,স্পেসিফিকেশন পরিসীমা
സ്പെസിഫിക്കേഷൻ ടോളറൻസ് (സ്പെസിഫിക്കേഷൻ ആർട്ടിക്കിൾ),স্পেসিফিকেশন টলারেন্স (স্পেসিফিকেশন আর্টিকেল)
വ്യക്തമാക്കിയ,নির্দিষ্ট করা
വ്യക്തമാക്കിയ അക്രോമാറ്റിക് ലൈറ്റ്,নির্দিষ্ট অ্যাক্রোমেটিক আলো
നിർദ്ദിഷ്ട ശുദ്ധീകരണം,নির্দিষ্ট পরিশোধন
നിർദ്ദിഷ്ട അഡീഷൻ,নির্দিষ্ট আনুগত্য
നിർദ്ദിഷ്ട സഹിഷ്ണുത,নির্দিষ্ট সহনশীলতা
"സാമ്പിൾ, സാമ്പിൾ","নমুনা, নমুনা"
കനി,কানি
കനി ഇന്റർഫെറോമെട്രി,কানি ইন্টারফেরোমেট্রি
സ്പെക്ട്രം മർദ്ദം നില,বর্ণালী চাপ স্তর
സ്പെക്ട്രം പ്രൊജക്ടർ,বর্ণালী প্রজেক্টর
"സ്പെക്ട്രോസ്കോപ്പ്, സ്പെക്ട്രോസ്കോപ്പ്","স্পেকট্রোস্কোপ, বর্ণালী"
സ്പെക്ട്രൽ കേവല കാന്തിമാനം,বর্ণালী পরম মাত্রা
സ്പെക്ട്രൽ ആരം പ്രവേഗം,বর্ণালী ব্যাসার্ধের বেগ
സ്പെക്ട്രൽ ബാൻഡ്,বর্ণালী ব্যান্ড
സ്പെക്ട്രൽ ക്ലാസ്,বর্ণালী শ্রেণী
സ്പെക്ട്രൽ വർഗ്ഗീകരണം,বর্ণালী শ্রেণীবিভাগ
സ്പെക്ട്രൽ സ്വഭാവം,বর্ণালী চরিত্র
മനുഷ്യ വിഘടന സിദ്ധാന്തം,মানব বিচ্ছেদ তত্ত্ব
"സ്പെക്ട്രൽ സാന്ദ്രത, മനുഷ്യ സാന്ദ്രത","বর্ণালী ঘনত্ব, মানুষের ঘনত্ব"
സ്പെക്ട്രൽ വൈദ്യുതി വിതരണം,বর্ণালী শক্তি বিতরণ
സ്പെക്ട്രൽ ഊർജ്ജ വിതരണ വക്രം,বর্ণালী শক্তি বন্টন বক্ররেখা
സ്പെക്ട്രൽ എമിഷൻ,বর্ণালী নির্গমন
സ്പെക്ട്രൽ ഊർജ്ജ വിതരണം,বর্ণালী শক্তি বিতরণ
സ്പെക്ട്രൽ തെളിവുകൾ,বর্ণালী প্রমাণ
സ്പെക്ട്രൽ നിറം,বর্ণালী রঙ
സ്പെക്ട്രൽ ലൈൻ,বর্ণালী রেখা
സ്പെക്ട്രൽ സ്റ്റാൻഡേർഡ്,বর্ণালী মান
സ്പെക്ട്രൽ കാലഘട്ടം,বর্ণালী সময়কাল
സ്പെക്ട്രൽ ധ്രുവീകരണം,বর্ণালী মেরুকরণ
"സ്പെക്ട്രോസ്കോപ്പിക് പ്രൊഫൈൽ, സ്പെക്ട്രൽ പ്രൊഫൈൽ","বর্ণালী প্রোফাইল, বর্ণালী প্রোফাইল"
സ്പെക്ട്രൽ കലോറിമീറ്റർ,বর্ণালী ক্যালোরিমিটার
സ്പെക്ട്രൽ ആരം,বর্ণালী ব্যাসার্ধ
സ്പെക്ട്രൽ പ്രതിഫലനം,বর্ণালী প্রতিফলন
സ്പെക്ട്രൽ പ്രതിഫലന വക്രം,বর্ণালী প্রতিফলন বক্ররেখা
"സ്പെക്ട്രൽ മേഖല, സ്പെക്ട്രൽ സെഗ്മെന്റ്","বর্ণালী অঞ্চল, বর্ণালী অংশ"
"സ്പെക്ട്രൽ റെസലൂഷൻ, സ്പെക്ട്രം റെസലൂഷൻ","বর্ণালী রেজোলিউশন, বর্ণালী রেজোলিউশন"
സ്പെക്ട്രൽ സെൻസിറ്റിവിറ്റി,বর্ণালী সংবেদনশীলতা
സ്പെക്ട്രൽ സീക്വൻസ്,বর্ণালী ক্রম
സ്പെക്ട്രൽ ശ്രേണി,বর্ণালী পরিসীমা
സ്പെക്ട്രൽ ജനറേഷൻ,বর্ণালী প্রজন্ম
സ്പെക്ട്രൽ സ്പെക്ട്രം,বর্ণালী বর্ণালী
സ്പെക്ട്രൽ പോസ്റ്റ്,বর্ণালী পোস্ট
മനുഷ്യ തത്വം,মানব নীতি
സ്പെക്ട്രൽ സംക്രമണം,বর্ণালী রূপান্তর
സ്പെക്ട്രൽ ട്രാൻസ്മിഷൻ കർവ്,বর্ণালী সংক্রমণ বক্ররেখা
സ്പെക്ട്രൽ ക്ലാസ്,বর্ণালী শ্রেণী
സ്പെക്ട്രോഫോട്ടോമീറ്റർ,স্পেকট্রোফটোমিটার
സ്പെക്ട്രോഗ്രാഫർ,স্পেকট্রোগ্রাফার
"സ്പെക്ട്രോഗ്രാം, സ്പെക്ട്രോഗ്രാഫ്","বর্ণালীগ্রাম, বর্ণালীগ্রাফ"
"സ്പെക്ട്രോബോളോഗ്രാഫ്, സ്പെക്ട്രോഫോട്ടോഗ്രാഫർ","স্পেকট্রোবোলোগ্রাফ, বর্ণালী ফটোগ্রাফার"
സ്പെക്ട്രോസ്കോപ്പിക് ഫ്ലൂറോമീറ്റർ,স্পেকট্রোস্কোপিক ফ্লুরোমিটার
സ്പെക്ട്രം ചിത്രം,বর্ণালী ছবি
സ്പെക്ട്രോഗ്രാഫിക് വിശകലനം,বর্ণালী বিশ্লেষণ
"സ്പെക്ട്രോ ഹെലിയോഗ്രാഫ്, സ്പെക്ട്രോ ഹീലിയോഗ്രാഫ്","স্পেকট্রো হেলিওগ্রাফ, স্পেকট্রো হেলিওগ্রাফ"
സ്പെക്ട്രൽ ടെലിസ്കോപ്പ്,বর্ণালী টেলিস্কোপ
"സ്പെക്ട്രോമീറ്റർ, സ്പെക്ട്രോമീറ്റർ","স্পেকট্রোমিটার, স্পেকট্রোমিটার"
സ്പെക്ട്രോമെട്രി,স্পেকট্রোমেট্রি
സ്പെക്ട്രോസ്കോപ്പിക് മൈക്രോസ്കോപ്പ്,বর্ণালী অণুবীক্ষণ যন্ত্র
സ്പെക്ട്രൽ അക്ഷരമാല,বর্ণালী বর্ণমালা
സ്പെക്ട്രോഫോട്ടോമീറ്റർ സ്പെക്ട്രോഫോട്ടോമീറ്റർ,বর্ণালী ফোটোমিটার বর্ণালী ফোটোমিটার
സ്പെക്ട്രോഫോട്ടോമീറ്റർ,স্পেকট্রোফটোমিটার
സ്പെക്ട്രം ഫോട്ടോമീറ്റർ നിരീക്ഷണം,স্পেকট্রাম ফটোমিটার পর্যবেক্ষণ
സ്പെക്ട്രോഫോട്ടോമീറ്റർ സാങ്കേതികവിദ്യ,স্পেকট্রোফটোমিটার প্রযুক্তি
സ്പെക്ട്രോപോളാരിമീറ്റർ,স্পেকট্রোপোলারিমিটার
സ്പെക്ട്രോമീറ്റർ,স্পেকট্রোমিটার
സ്പെക്ട്രൽ ഊർജ്ജം,বর্ণালী শক্তি
സ്പെക്ട്രോസ്കോപ്പിക് ജോഡി നക്ഷത്രം,স্পেকট্রোস্কোপিক জোড়া তারকা
സ്പെക്ട്രൽ കെമിക്കൽ വിശകലനം,বর্ণালী রাসায়নিক বিশ্লেষণ
"സ്പെക്ട്രൽ ഡിസ്പ്ലേസ്മെന്റ് നിയമം, സ്പെക്ട്രൽ ഡിസ്പ്ലേസ്മെന്റ് നിയമം","বর্ণালী স্থানচ্যুতি আইন, বর্ণালী স্থানচ্যুতি আইন"
സ്പെക്ട്രോസ്കോപ്പിക് നിരീക്ഷണം,স্পেকট্রোস্কোপিক পর্যবেক্ষণ
സ്പെക്ട്രോസ്കോപ്പിക് പാരലാക്സ്,স্পেকট্রোস্কোপিক প্যারালাক্স
സ്പെക്ട്രൽ റെസലൂഷൻ,বর্ণালী রেজোলিউশন
സ്പെക്ട്രൽ വിഭജന ഗുണകം,বর্ণালী বিভাজন সহগ
സ്പെക്ട്രൽ ജോടി നക്ഷത്രം,বর্ণালী জোড়া তারকা
സ്പെക്ട്രൽ യൂണിറ്റ്,বর্ণালী একক
സ്പെക്ട്രലി ശുദ്ധം,বর্ণালীভাবে বিশুদ্ধ
"സ്പെക്ട്രോളജിസ്റ്റ്, സ്പെക്ട്രം ശാസ്ത്രജ്ഞൻ","বর্ণালী বিশেষজ্ঞ, বর্ণালী বিজ্ঞানী"
സ്പെക്ട്രോമെട്രി,স্পেকট্রোমেট্রি
"സ്പെക്ട്രം, മനുഷ്യൻ","বর্ণালী, মানব"
സ്പെക്ട്രൽ വിശകലനം,বর্ণালী বিশ্লেষণ
സ്പെക്ട്രം ലൈറ്റിംഗ് ഡയഗ്രം,বর্ণালী আলোকসজ্জা চিত্র
സ്പെക്ട്രം ബ്രില്യൻസ് ബന്ധം,স্পেকট্রাম ব্রিলিয়ান্স সম্পর্ক
അസ്വസ്ഥത സ്പെക്ട്രം,ব্যাঘাত বর্ণালী
സ്പെക്ട്രം വെലോസിറ്റി ബന്ധം,স্পেকট্রাম বেগ সম্পর্ক
പതിവ് പ്രതിഫലനം,নিয়মিত প্রতিফলন
"സംസാരം, സംസാരം","বক্তৃতা, বক্তৃতা"
സംസാര വൈകല്യം,বাক প্রতিবন্ধকতা
സംഭാഷണ മോഡുലേഷൻ,বক্তৃতা মড্যুলেশন
സ്പീച്ച് റേഡിയേഷൻ സ്പെക്ട്രം,বক্তৃতা বিকিরণ বর্ণালী
സംഭാഷണ അംഗീകാരം,বক্তৃতা স্বীকৃতি
സംസാരം തിരിച്ചറിയൽ,কন্ঠ সনান্তকরণ
സംഭാഷണ സ്പെക്ട്രം ഡയഗ്രം,বক্তৃতা বর্ণালী চিত্র
"സംഭാഷണ സിഗ്നൽ, സംഭാഷണ സിഗ്നൽ","বক্তৃতা সংকেত, বক্তৃতা সংকেত"
സംഭാഷണ സ്പെക്ട്രൽ വിശകലനം,বক্তৃতা বর্ণালী বিশ্লেষণ
സംസാര പരിധി,বক্তৃতা থ্রেশহোল্ড
സംസാര തരംഗം,বক্তৃতা তরঙ্গ
"നീക്കുക, താടിയെല്ല്","সরানো, চোয়াল"
വേഗത വ്യതിചലനം,বেগ বিচ্যুতি
ബാർലി വിതരണ പ്രവർത്തനം,বার্লি বিতরণ ফাংশন
എമൽഷൻ ക്ഷിപ്രത,ইমালসন ক্ষিপ্রতা
സ്പീഡ് റെഗുലേറ്റർ,গতি নিয়ন্ত্রক
സ്പീഡോമീറ്റർ,স্পিডোমিটার
ബീജകോശം,sperry কোষ
സ്പെറി പ്രക്രിയ,স্পেরি প্রক্রিয়া
"ഗോളം, ഗോളം","গোলক, গোলক"
ഗോബ്ലിൻ ഇടവേള വോൾട്ട്മീറ്റർ,গবলিন ব্যবধান ভোল্টমিটার
വക്രതയുടെ ഗോളം,বক্রতা গোলক
സ്വാധീന മേഖല,প্রভাব গোলক
പ്രതിഫലിപ്പിക്കുന്ന പന്ത്,প্রতিফলিত বল
ഗോളാകൃതി,গোলক
വൃത്താകൃതിയിലുള്ള സമമിതി,বৃত্তাকার প্রতিসম
"ഗോളാകൃതി, ഗോളാകൃതി","গোলাকার, গোলাকার"
ഗോളാകൃതിയിലുള്ള വ്യതിയാനം,গোলাকার বিকৃতি
ഗോളാകൃതിയിലുള്ള കോൺ,গোলাকার কোণ
വൃത്താകൃതിയിലുള്ള ആറ്റം,বৃত্তাকার পরমাণু
ഗോളാകൃതിയിലുള്ള അടിസ്ഥാന പ്രവർത്തനം,গোলাকার বেসাল ফাংশন
ഗോളാകൃതിയിലുള്ള മുതലാളി,গোলাকার বস
ഗോളാകൃതിയിലുള്ള മെഴുകുതിരി ശക്തി,গোলাকার মোমবাতি শক্তি
ഗോളാകൃതിയിലുള്ള അറ,গোলাকার গহ্বর
ഗോളാകൃതിയിലുള്ള ഡ്രൈവർ,গোলাকার ড্রাইভার
ഗോളാകൃതിയിലുള്ള കോർഡിനേറ്റ് സിസ്റ്റം,গোলাকার সমন্বয় ব্যবস্থা
ഗോളാകൃതിയിലുള്ള കോർഡിനേറ്റുകൾ,গোলাকার স্থানাঙ্ক
ഗോളാകൃതിയിലുള്ള വക്രത,গোলাকার বক্রতা
ഗോളാകൃതിയിലുള്ള വക്രം,গোলাকার বক্ররেখা
വൃത്താകൃതിയിലുള്ള ഡയഗ്രം,বৃত্তাকার চিত্র
ഗോളാകൃതിയിലുള്ള വിതരണം,গোলাকার বিতরণ
ഗോളാകൃതിയിലുള്ള വിതരണ പ്രവർത്തനം,গোলাকার বন্টন ফাংশন
ഗോളാകൃതിയിലുള്ള ഭൂമി,গোলাকার পৃথিবী
സ്ഫെറിക്കൽ എർത്ത് കോഫിഫിഷ്യന്റ്,গোলাকার পৃথিবীর সহগ
ഗോളാകൃതിയിലുള്ള തരംഗത്തിന്റെ മുൻഭാഗം,গোলাকার তরঙ্গ সামনে
ഗോളാകൃതിയിലുള്ള ഹാർമോണിക്,গোলাকার সুরেলা
ഗോളാകൃതിയിലുള്ള പ്രകാശ തരംഗം,গোলাকার আলোর তরঙ্গ
വൃത്താകൃതിയിലുള്ള രേഖ,বৃত্তাকার লাইন
വൃത്താകൃതിയിലുള്ള മെഷ്,বৃত্তাকার জাল
ഗോളാകൃതിയിലുള്ള കണ്ണാടി,গোলাকার আয়না
ഗോളാകൃതിയിലുള്ള പെൻഡുലം,গোলাকার পেন্ডুলাম
ഗോളാകൃതിയിലുള്ള ധ്രുവം,গোলাকার মেরু
ഗോളാകൃതിയിലുള്ള പോളാർ കോർഡിനേറ്റുകൾ,গোলাকার মেরু স্থানাঙ্ক
ഗോളാകൃതിയിലുള്ള മർദ്ദം തരംഗം,গোলাকার চাপ তরঙ্গ
ഗോളാകൃതിയിലുള്ള പ്രൊജക്ഷൻ,গোলাকার অভিক্ষেপ
ഗോളാകൃതിയിലുള്ള പൾസ്,গোলাকার নাড়ি
ഗോളാകൃതിയിലുള്ള പ്രാതിനിധ്യം,গোলাকার প্রতিনিধিত্ব
ഗോളാകൃതിയിലുള്ള ഷെൽ,গোলাকার শেল
ഗോളാകൃതിയിലുള്ള സമമിതി,গোলাকার প্রতিসাম্য
ഗോളാകൃതിയിലുള്ള ത്രികോണമിതി,গোলাকার ত্রিকোণমিতি
ഗോളാകൃതിയിലുള്ള വേഗത,গোলাকার বেগ
ഗോളാകൃതിയിലുള്ള തരംഗത്തിന്റെ മുൻഭാഗം,গোলাকার তরঙ্গ সামনে
ഗോളാകൃതിയിലുള്ള കിണർ,গোলাকার কূপ
ഗോളാകൃതിയിലുള്ള സമമിതി പ്രവാഹം,গোলাকার প্রতিসম প্রবাহ
വൃത്താകൃതി,গোলাকারতা
ഗോളം,গোলক
സ്ഫെറോയിഡ് കോർ മോഡൽ,গোলক কোর মডেল
ഗോളാകൃതിയിലുള്ള ഗ്രഹം,গোলাকার গ্রহ
"സ്ഫെറോമീറ്റർ, സ്ഫെറോമീറ്റർ","স্ফেরোমিটার, স্ফেরোমিটার"
ഗോളാകൃതിയിലുള്ള ലെൻസ്,স্ফেরোটোরিক লেন্স
ചിലന്തിവല ആന്റിന,মাকড়সার ওয়েব অ্যান্টেনা
റഡാർ ബ്ലിപ്പ്,রাডার ব্লিপ
"ടെസ്റ്റ് ലൈൻ, പ്രോംഗ്, സ്പൈക്ക്","টেস্ট লাইন, প্রং, স্পাইক"
കോളിക് പൾസ്,কোলিক পালস
"പ്രസൻ, സ്പൈക്കൻ","প্রসান, স্পাইকেন"
കറങ്ങുക,স্পিন
സ്പിൻ കോണീയ പ്രവേഗം,স্পিন কৌণিক বেগ
സ്പിൻ അക്ഷം,স্পিন অক্ষ
"സ്പിൻ കൺസർവേഷൻ നിയമം, സ്പിൻ കൺസർവേഷൻ നിയമം","স্পিন সংরক্ষণ আইন, স্পিন সংরক্ষণ আইন"
സ്പിൻ കോർഡിനേറ്റുകൾ,স্পিন স্থানাঙ্ক
സ്പിൻ ശക്തി,স্পিন বল
സ്പിൻ കപ്ലിംഗ്,স্পিন কাপলিং
സ്പിൻ-ആശ്രിത ശക്തി,স্পিন-নির্ভর বল
സ്പിൻ ഡിഫ്യൂഷൻ,স্পিন প্রসারণ
സ്പിൻ അനുരണനം,স্পিন অনুরণন
സ്പിൻ എൻട്രോപ്പി,স্পিন এনট্রপি
സ്പിന്നിംഗ് ബോർഡ് ലേസർ,স্পিনিং বোর্ড লেজার
സ്പിൻ റീബൗണ്ട്,স্পিন রিবাউন্ড
സ്പിൻ തടഞ്ഞു,স্পিন বাধা
സ്പിൻ അവസ്ഥയില്ല,স্পিন শর্ত নেই
സ്വതന്ത്രമായി കറങ്ങുക,বিনামূল্যে স্পিন
സ്പിൻ കാന്തിക നിമിഷം,চৌম্বকীয় মুহূর্ত ঘোরান
സ്പിൻ മാഗ്നറ്റിക് റൊട്ടേഷൻ ഇന്ററാക്ഷൻ സ്ഥിരാങ്കം,স্পিন চৌম্বকীয় ঘূর্ণন মিথস্ক্রিয়া ধ্রুবক
സ്പിൻ നിമിഷം,স্পিন মুহূর্ত
സ്പിൻ ആക്കം,স্পিন ভরবেগ
ഭ്രമണപഥം,স্পিন কক্ষপথ
സ്പിൻ ഓർബിറ്റ് കപ്ലിംഗ്,স্পিন কক্ষপথ কাপলিং
സ്പിൻ ക്ലാസ് ഇന്ററാക്ഷൻ,স্পিন বর্গ মিথস্ক্রিয়া
സ്പിൻ ധ്രുവീകരിക്കപ്പെട്ടു,স্পিন পোলারাইজড
സ്പിൻ ക്വാണ്ടം നമ്പർ,স্পিন কোয়ান্টাম সংখ্যা
സ്പിൻ ലഘൂകരണം,স্পিন প্রশমন
സ്പിൻ റിലേറ്റിവിറ്റി ഡ്യുവൽ,স্পিন আপেক্ষিকতা দ্বৈত
സ്പിൻ സെൻസിറ്റീവ്,স্পিন সংবেদনশীল
സ്പിൻ അവസ്ഥ,স্পিন অবস্থা
സ്പിൻ പ്രവണത,স্পিন প্রবণতা
സ്പിന്നിംഗ് സിസ്റ്റം,স্পিনিং সিস্টেম
സ്പിൻ കപ്ലിംഗ്,স্পিন কাপলিং
സ്പിൻ വേവ്,ঘূর্ণন তরঙ্গ
സ്പിൻ കപ്ലിംഗ്,স্পিন কাপলিং
സൈക്കിൾ പവർ ലെവൽ,চক্র শক্তি স্তর
സ്പിൻ-നെറ്റ് ഇടപെടൽ,স্পিন-নেট মিথস্ক্রিয়া
സ്പിൻ കപ്പിൾഡ്,স্পিন যুগল
സ്പിൻ കപ്പിൾഡ് പാക്കേജുകൾ,জোড়া প্যাকেজ স্পিন
സ്പിൻ കപ്പിൾഡ് കോൺഫിഗറേഷൻ,স্পিন যুগল কনফিগারেশন
സ്പിൻ പാരിറ്റി,স্পিন সমতা
സ്പിൻ റീ-ഓറിയന്റേഷൻ സ്പെക്ട്രം,স্পিন রি-অরিয়েন্টেশন বর্ণালী
സ്പിൻ-സ്പിൻ കപ്ലിംഗ്,স্পিন-স্পিন কাপলিং
സ്പിൻ - സ്പിൻ ഊർജ്ജം,স্পিন - স্পিন শক্তি
സ്പിൻ-സ്പിൻ ഇടപെടൽ,স্পিন-স্পিন মিথস্ক্রিয়া
സ്പിൻ-സ്പിന്നിംഗ് കാന്തിക ഇടപെടൽ,স্পিন-স্পিনিং ম্যাগনেটিক মিথস্ক্রিয়া
സ്പിൻ-റൊട്ടേഷൻ വിശ്രമം,স্পিন-ঘূর্ণন বিশ্রাম
സ്പിൻ-സ്പിന്നിംഗ്,স্পিন-স্পিনিং
കറങ്ങുന്ന പമ്പരം,স্পিনিং টপ
സ്പിന്നർ ഏരിയ,স্পিনার এলাকা
സ്പാർക്ക് ഗേജ്,স্পার্ক গেজ
സർപ്പിളമായ,সর্পিল
സർപ്പിള കോൺ,সর্পিল কোণ
സർപ്പിള രൂപഭേദം,সর্পিল বিকৃতি
സർപ്പിള അസ്ഥിരത,সর্পিল অস্থিরতা
"സർപ്പിള മാനോമീറ്റർ, സർപ്പിള മാനോമീറ്റർ","সর্পিল ম্যানোমিটার, সর্পিল ম্যানোমিটার"
സർപ്പിള ചലനം,সর্পিল গতি
സർപ്പിള നെബുല,সর্পিল নীহারিকা
സർപ്പിള നെബുല സിദ്ധാന്തം,সর্পিল নীহারিকা হাইপোথিসিস
സർപ്പിള ഭ്രമണപഥം,সর্পিল কক্ষপথ
സർപ്പിള പാത,সর্পিল পথ
സർപ്പിള വൈദ്യുത ഗ്രോവ്,সর্পিল অস্তরক খাঁজ
സർപ്പിള പ്രിസ്മാറ്റിക് തെറ്റ്,সর্পিল প্রিজম্যাটিক ফল্ট
സർപ്പിള വളയം,সর্পিল রিং
സർപ്പിള സ്കാനിംഗ്,সর্পিল স্ক্যানিং
മോട്ടിവേഷണൽ ട്യൂണർ,অনুপ্রেরণামূলক টিউনার
കുണ്ഡലിനി പ്രഭാവം,কুন্ডলিনী প্রভাব
ആത്മ നില,আত্মা স্তর
സ്പിരിറ്റ് നിക്രോസിൻ ജെറ്റ്,স্পিরিট নিক্রোসাইন জেট
"ഹാർട്ട്‌ഷോണിന്റെ ആത്മാവ്, മാൻ കൊമ്പ് സത്ത","হার্টশর্নের আত্মা, হরিণের শিং সারাংশ"
അസ്ഫാൽറ്റ്,ডামার
അസ്ഫാൽറ്റ് ആയുധങ്ങൾ,অ্যাসফল্ট অস্ত্র
പകുതി രീതി,অর্ধেক পদ্ধতি
സ്പ്ലൈൻ ഫംഗ്ഷൻ,স্প্লাইন ফাংশন
"പിളർപ്പ്, പിളർപ്പ് (വി.) പിളർപ്പ്, പിളർപ്പ് (n.)","বিভক্ত, বিভক্ত (v.) বিভক্ত, বিভক্ত (n.)"
പിളർപ്പ് ആനോഡ്,বিভক্ত অ্যানোড
സ്പ്ലിറ്റ് ആനോഡ് മാഗ്നെട്രോൺ,বিভক্ত অ্যানোড ম্যাগনেট্রন
സ്പ്ലിറ്റ് ബീം,বিভক্ত মরীচি
സ്പ്ലിറ്റ് ഫോക്കസ്,বিভক্ত ফোকাস
വിഭജിച്ച ചിത്രം,বিভক্ত ছবি
സ്പ്ലിറ്റ് ലെൻസ്,বিভক্ত লেন্স
സ്പ്ലിറ്റ് ഫ്ലോ റിയാക്ടർ,বিভক্ত প্রবাহ চুল্লি
സ്പ്ലിറ്റർ,স্প্লিটার
ലാമിനേഷൻ,ল্যামিনেশন
വിഭജന ഘടകം,বিভাজন ফ্যাক্টর
"വിഭജിക്കുന്ന ഫീൽഡ്, വേർതിരിക്കുന്ന ഫീൽഡ്","বিভক্ত ক্ষেত্র, বিভাজন ক্ষেত্র"
വിഭജന അനുപാതം,বিভক্ত অনুপাত
തട്ടിക്കൊണ്ടുപോകൽ,অপহরণকারী
വാണിജ്യ ടെലിവിഷൻ,বাণিজ্যিক টেলিভিশন
ഗുരു അക്ഷരങ്ങൾ,গুরু সিলেবল
"സ്വതസിദ്ധമായ, സ്വതസിദ്ധമായ","spontaneous, spontaneous"
സ്വയം ജ്വലനം,স্ব-দহন
സ്വയം ക്രിസ്റ്റലീകരണം,স্ব স্ফটিককরণ
യാന്ത്രിക വിഘടനം,স্বয়ংক্রিয় পচন
ഓട്ടോമാറ്റിക് എമിഷൻ,স্বয়ংক্রিয় নির্গমন
യാന്ത്രിക വിഘടനം,অটো ফ্র্যাগমেন্টেশন
സ്വതസിദ്ധമായ തലമുറ,স্বতঃস্ফূর্ত প্রজন্ম
സ്വയം കാന്തികവൽക്കരണം,স্ব-চুম্বককরণ
ഓട്ടോ വേഗത,স্বয়ংক্রিয় গতি
യാന്ത്രിക ധ്രുവീകരണം,স্বয়ংক্রিয় মেরুকরণ
സ്വയം ശേഷി,স্ব সম্ভাবনা
സ്വയം സാധ്യതയുള്ള ചക്രം,স্ব সম্ভাব্য চক্র
ഓട്ടോപ്രോസസർ,অটোপ্রসেসর
"സ്പൂൾ, പുള്ളി, റീൽ, പുള്ളി","স্পুল, কপিকল, রিল, কপিকল"
ആകസ്മികമായി,"ভাগ্যে, ভাগ্যক্রমে"
ഒരുപക്ഷേ ഇ-അയോണൈസേഷൻ,হতে পারে ই - আয়নকরণ
ഒരുപക്ഷേ ലെവൽ,সম্ভবত স্তর
ഒരു ഉൽക്കാശില,একটি উল্কা
അപൂർവ സംഭവം,বিরল ঘটনা
ഒരുപക്ഷേ റേഡിയോ ഉദ്വമനം,সম্ভবত রেডিও নির্গমন
