Assamese,Punjabi
আপেক্ষিক সম্ভাৱনা (চৰ্তসাপেক্ষ সম্ভাৱনা),ਰਿਸ਼ਤੇਦਾਰ ਸੰਭਾਵਨਾ (ਸ਼ਰਤ ਸੰਭਾਵਨਾ)
আপেক্ষিক বেগ,ਰਿਸ਼ਤੇਦਾਰ ਗਤੀ
আপেক্ষিকতা,ਰਿਲੇਟੀਵਿਟੀ
আপেক্ষিকতাবাদ তত্ত্ব,ਰਿਲੇਟੀਵਿਟੀ ਥਿਊਰੀ
নিৰ্ভৰযোগ্যতা,ਭਰੋਸੇਯੋਗਤਾ
নিৰ্ভৰযোগ্যতাৰ সমস্যা,ਭਰੋਸੇਯੋਗਤਾ ਸਮੱਸਿਆ
বাকী থকা টাৰ্ম,ਬਾਕੀ ਮਿਆਦ
বাকী উপপাদ্য,ਬਾਕੀ ਪ੍ਰਮੇਯ
বাৰম্বাৰ সীমা,ਦੁਹਰਾਇਆ ਸੀਮਾ
ৰিমেনৰ অবিচ্ছেদ্য পুনৰাবৃত্তি কৰিলে,ਰੀਮੈਨ ਇੰਟੀਗਰਲ ਨੂੰ ਦੁਹਰਾਇਆ ਗਿਆ
প্ৰতিনিধিত্ব কৰা,ਨੁਮਾਇੰਦਗੀ
অৱশিষ্ট,ਬਾਕੀ ਦੇ
এটা মেৰুত অৱশিষ্ট,ਖੰਭੇ &#39;ਤੇ ਰਹਿੰਦ-ਖੂੰਹਦ
সংকল্প,ਮਤਾ
শক্তিৰ সমাধান,ਤਾਕਤਾਂ ਦਾ ਹੱਲ
বেগৰ ৰিজ’লিউচন,ਵੇਗ ਦਾ ਹੱਲ
ফলাফল,ਨਤੀਜੇ ਵਜੋਂ
ফলস্বৰূপ বল,ਨਤੀਜਾ ਬਲ
ফলাফল ভেক্টৰ,ਨਤੀਜਾ ਵੈਕਟਰ
সংশোধিত ছিমপ্লেক্স কৌশল,ਸੰਸ਼ੋਧਿਤ ਸਿੰਪਲੈਕਸ ਤਕਨੀਕ
ৰম্বছ,ਰੋਮਬਸ
ৰিমেন অবিচ্ছেদ্য,ਰੀਮੈਨ ਅਟੁੱਟ
সোঁকোণ,ਸੱਜੇ ਕੋਣ
সোঁকোণীয়া ত্ৰিভুজ,ਸੱਜੇ ਕੋਣ ਵਾਲਾ ਤਿਕੋਣ
সোঁফালৰ বৃত্তাকাৰ শঙ্কু,ਸੱਜੇ ਗੋਲਾਕਾਰ ਕੋਨ
ডান কোছেট,ਸਹੀ coset
সোঁফালৰ চিলিণ্ডাৰ,ਸੱਜੇ ਸਿਲੰਡਰ
সোঁহাতৰ,ਸੱਜੇ ਹੱਥ
সোঁফালৰ ওলোটা,ਸੱਜੇ ਉਲਟ
কঠোৰ প্ৰমাণ,ਸਖ਼ਤ ਸਬੂਤ
আঙুঠি,ਰਿੰਗ
পূৰ্ণসংখ্যাৰ আঙঠি,ਪੂਰਨ ਅੰਕਾਂ ਦੀ ਰਿੰਗ
R-ইন্টিগ্ৰেবল,ਆਰ-ਏਕੀਕ੍ਰਿਤ
শিপা,ਰੂਟ
মূলৰ গড় বৰ্গ,ਮੂਲ ਦਾ ਮਤਲਬ ਵਰਗ
বহুপদৰ মূল,ਬਹੁਪਦ ਦਾ ਮੂਲ
ঘূৰ্ণন,ਰੋਟੇਸ਼ਨ
ঘূৰণীয়া ত্ৰুটি,ਰਾਊਂਡਿੰਗ ਗਲਤੀ
শাৰী,ਕਤਾਰ
শাৰী-দ্বাৰা-স্তম্ভ গুণন,ਕਤਾਰ-ਦਰ-ਕਾਲਮ ਗੁਣਾ
শাৰী সমতুল্যতা,ਕਤਾਰ ਬਰਾਬਰੀ
শাৰী মেট্ৰিক্স,ਕਤਾਰ ਮੈਟ੍ਰਿਕਸ
শাৰী ৰেংক,ਕਤਾਰ ਦਾ ਦਰਜਾ
চেডেল পইণ্ট,ਕਾਠੀ ਬਿੰਦੂ
নমুনা,ਨਮੂਨਾ
নমুনাৰ অৰ্থ,ਨਮੂਨਾ ਦਾ ਮਤਲਬ ਹੈ
নমুনা বিন্দু,ਨਮੂਨਾ ਬਿੰਦੂ
নমুনাৰ আকাৰ,ਨਮੂਨਾ ਦਾ ਆਕਾਰ
নমুনা স্থান,ਨਮੂਨਾ ਸਪੇਸ
নমুনা মানক বিচ্যুতি,ਨਮੂਨਾ ਮਿਆਰੀ ਵਿਵਹਾਰ
নমুনা জৰীপ,ਨਮੂਨਾ ਸਰਵੇਖਣ
নমুনা ভ্যাৰিয়েন্স,ਨਮੂਨਾ ਪਰਿਵਰਤਨ
নমুনা সংগ্ৰহ কৰা,ਨਮੂਨਾ
নমুনা বিতৰণ,ਨਮੂਨਾ ਵੰਡ
নমুনা সংগ্ৰহৰ ভুল,ਨਮੂਨਾ ਗਲਤੀ
নমুনা সংগ্ৰহৰ ব্যৱধান,ਨਮੂਨਾ ਅੰਤਰਾਲ
নমুনা সংগ্ৰহ পদ্ধতি,ਨਮੂਨਾ ਵਿਧੀ
নমুনা সংগ্ৰহ তত্ত্ব,ਨਮੂਨਾ ਥਿਊਰੀ
প্ৰতিস্থাপনৰ সৈতে নমুনা সংগ্ৰহ কৰা,ਬਦਲਣ ਦੇ ਨਾਲ ਨਮੂਨਾ ਲੈਣਾ
স্কেলাৰ,ਸਕੇਲਰ
স্কেলাৰ ক্ষেত্ৰ,ਸਕੇਲਰ ਖੇਤਰ
স্কেলাৰ মেট্ৰিক্স,ਸਕੇਲਰ ਮੈਟ੍ਰਿਕਸ
স্কেলাৰ বহুগুণ,ਸਕੇਲਰ ਮਲਟੀਪਲ
স্কেলাৰ গুণন,ਸਕੇਲਰ ਗੁਣਾ
স্কেলাৰ উৎপাদন,ਸਕੇਲਰ ਉਤਪਾਦ
স্কেলাৰ পৰিমাণ,ਸਕੇਲਰ ਮਾਤਰਾ
স্কেলাৰ ট্ৰিপল প্ৰডাক্ট,ਸਕੇਲਰ ਟ੍ਰਿਪਲ ਉਤਪਾਦ
scelene ত্ৰিভুজ,scelene ਤਿਕੋਣ
বিক্ষিপ্ত ডায়েগ্ৰাম,ਖਿੰਡੇ ਹੋਏ ਚਿੱਤਰ
শ্ৰডিংগাৰ সমীকৰণ,ਸ਼੍ਰੋਡਿੰਗਰ ਸਮੀਕਰਨ
ঋতুভিত্তিক উঠা-নমা,ਮੌਸਮੀ ਉਤਰਾਅ-ਚੜ੍ਹਾਅ
secant,secant
secant পদ্ধতি,secant ਢੰਗ
দ্বিতীয় ব্যুৎপত্তি,ਦੂਜਾ ਡੈਰੀਵੇਟਿਵ
দ্বিতীয় ক্ৰমৰ,ਦੂਜਾ ਕ੍ਰਮ
শাখা,ਅਨੁਭਾਗ
খণ্ড,ਸੈਕਟਰ
এটা বক্ৰৰ অংশ,ਇੱਕ ਕਰਵ ਦਾ ਖੰਡ
self — সংযুক্ত,ਸਵੈ-ਸਬੰਧਤ
self adjoint অপাৰেটৰ,ਸਵੈ ਸਹਾਇਕ ਆਪਰੇਟਰ
self — সংযুক্ত,ਸਵੈ - ਸੰਜੋਗ
অৰ্ধঅক্ষ,semiaxis
অৰ্ধবৃত্ত,ਅਰਧ ਚੱਕਰ
অৰ্ধ - নিৰ্দিষ্ট মেট্ৰিক্স,ਅਰਧ-ਨਿਸ਼ਚਿਤ ਮੈਟ੍ਰਿਕਸ
অৰ্ধ - নিৰ্দিষ্ট দ্বিঘাত ৰূপ,ਅਰਧ - ਨਿਸ਼ਚਿਤ ਚਤੁਰਭੁਜ ਰੂਪ
অৰ্ধগোট,ਅਰਧ ਸਮੂਹ
অৰ্ধ - ব্যৱধান,ਅਰਧ ਅੰਤਰਾਲ
অৰ্ধ প্ৰধান অক্ষ,ਅਰਧ ਪ੍ਰਮੁੱਖ ਧੁਰਾ
অৰ্ধ ক্ষুদ্ৰ অক্ষ,ਅਰਧ ਮਾਮੂਲੀ ਧੁਰੀ
পৃথক কৰিব পৰা বহুপদ,ਵੱਖ ਕਰਨ ਯੋਗ ਬਹੁਪਦ
চলকৰ পৃথকীকৰণ,ਵੇਰੀਏਬਲ ਦਾ ਵੱਖ ਹੋਣਾ
ক্ৰম,ਕ੍ਰਮ
ক্ৰমবিন্যাস তত্ত্ব,ਕ੍ਰਮ ਸਿਧਾਂਤ
ক্ৰমিক বিশ্লেষণ,ਕ੍ਰਮਵਾਰ ਵਿਸ਼ਲੇਸ਼ਣ
ক্ৰমিক নমুনা সংগ্ৰহ কৰা,ਕ੍ਰਮਵਾਰ ਨਮੂਨਾ
ক্ৰমিক সম্পৰ্ক,ਲੜੀਵਾਰ ਸਬੰਧ
শৃংখলা,ਲੜੀ
স্থাপন কৰা,ਸੈੱਟ
sextant,ਸੈਕਸਟੈਂਟ
শ্বেৱাৰ্ট নিয়ন্ত্ৰণ চাৰ্ট,Shewhart ਕੰਟਰੋਲ ਚਾਰਟ
চহী,ਚਿੰਨ੍ਹ
এটা মেট্ৰিক্সৰ স্বাক্ষৰ,ਇੱਕ ਮੈਟ੍ਰਿਕਸ ਦੇ ਦਸਤਖਤ
দ্বিঘাত ৰূপৰ স্বাক্ষৰ,ਚਤੁਰਭੁਜ ਰੂਪ ਦੇ ਦਸਤਖਤ
স্বাক্ষৰিত নম্বৰ,ਦਸਤਖਤ ਕੀਤੇ ਨੰਬਰ
তাৎপৰ্য্যৰ স্তৰ,ਮਹੱਤਤਾ ਦਾ ਪੱਧਰ
তাৎপৰ্য্য পৰীক্ষা,ਮਹੱਤਤਾ ਟੈਸਟ
উল্লেখযোগ্য অংক,ਮਹੱਤਵਪੂਰਨ ਅੰਕ
চিহ্ন পৰীক্ষা,ਸਾਈਨ ਟੈਸਟ
signum ফাংচন,ਸਾਈਨਮ ਫੰਕਸ਼ਨ
একেধৰণৰ উপবৃত্তাকাৰ,ਸਮਾਨ ਅੰਡਾਕਾਰ
একেধৰণৰ সংখ্যা,ਸਮਾਨ ਅੰਕੜੇ
সাদৃশ্য,ਸਮਾਨਤਾ
একেধৰণৰ মেট্ৰিক্স,ਸਮਾਨ ਮੈਟ੍ਰਿਕਸ
সহজ বন্ধ বক্ৰ,ਸਧਾਰਨ ਬੰਦ ਕਰਵ
সহজ সম্পৰ্ক,ਸਧਾਰਨ ਸਬੰਧ
সহজ হাৰমনিক গতি,ਸਧਾਰਨ ਹਾਰਮੋਨਿਕ ਮੋਸ਼ਨ
সহজ যাদৃচ্ছিক নমুনা সংগ্ৰহ,ਸਧਾਰਨ ਬੇਤਰਤੀਬ ਨਮੂਨਾ
simplex,ਸਿੰਪਲੈਕਸ
simplex এলগৰিদম,ਸਿੰਪਲੈਕਸ ਐਲਗੋਰਿਦਮ
simplex tableau,ਸਿੰਪਲੈਕਸ ਝਾਂਕੀ
চিম্পছনৰ এক - তৃতীয় নিয়ম,ਸਿੰਪਸਨ ਦਾ ਇੱਕ - ਤੀਜਾ ਨਿਯਮ
চিমুলেচন কৌশল,ਸਿਮੂਲੇਸ਼ਨ ਤਕਨੀਕ
একেলগে অৱভেদ্য সমীকৰণ,ਸਮਕਾਲੀ ਅੰਤਰ ਸਮੀਕਰਨਾਂ
একেলগে সমীকৰণ,ਸਮਕਾਲੀ ਸਮੀਕਰਨਾਂ
sine,ਸਾਈਨ
চাইন বক্ৰ,ਸਾਈਨ ਕਰਵ
singleton,ਸਿੰਗਲਟਨ
একক মূল্যৰ ফাংচন,ਸਿੰਗਲ ਮੁੱਲ ਵਾਲਾ ਫੰਕਸ਼ਨ
একবচন অখণ্ড,ਇਕਵਚਨ ਅਟੁੱਟ
এককতা,ਇਕੱਲਤਾ
একক মেট্ৰিক্স,ਇਕਵਚਨ ਮੈਟ੍ਰਿਕਸ
একক সমাধান,ਇਕਵਚਨ ਹੱਲ
নমুনাৰ আকাৰ,ਨਮੂਨੇ ਦਾ ਆਕਾਰ
তিৰ্যক বিতৰণ,ਤਿੱਖੀ ਵੰਡ
skew-হাৰমিটিয়ান মেট্ৰিক্স,skew-Hermitian ਮੈਟਰਿਕਸ
তিৰ্যকতা,ਤਿੱਖਾਪਨ
skew প্ৰতিসম মেট্ৰিক্স,ਸਕਿਊ ਸਮਮਿਤੀ ਮੈਟ੍ਰਿਕਸ
slack ভেৰিয়েবল,ਢਿੱਲਾ ਵੇਰੀਏਬਲ
এঢলীয়া,ਢਲਾਨ
ঢালৰ গ্ৰেডিয়েণ্ট,ਢਲਾਨ ਗਰੇਡੀਐਂਟ
সৰু সৰু বন্ধনী,ਛੋਟੇ ਬਰੈਕਟ
মসৃণ বক্ৰ,ਨਿਰਵਿਘਨ ਕਰਵ
মসৃণ কাৰ্য্য,ਨਿਰਵਿਘਨ ਫੰਕਸ਼ਨ
সময় শৃংখলাৰ মসৃণকৰণ,ਸਮੇਂ ਦੀ ਲੜੀ ਦਾ ਨਿਰਵਿਘਨ
সৌৰজগত,ਸੂਰਜੀ ਸਿਸਟਮ
ছ&#39;লেন&#39;ইডাল ভেক্টৰ,solenoidal ਵੈਕਟਰ
গোটা,ਠੋਸ
কঠিন জ্যামিতি,ਠੋਸ ਜਿਓਮੈਟਰੀ
সমাধান,ਦਾ ਹੱਲ
শৃংখলাবদ্ধভাৱে সমাধান,ਲੜੀ ਵਿੱਚ ਹੱਲ
সমাধান মেট্ৰিক্স,ਹੱਲ ਮੈਟਰਿਕਸ
ত্ৰিভুজৰ সমাধান,ਇੱਕ ਤਿਕੋਣ ਦਾ ਹੱਲ
সমাধান স্থান,ਹੱਲ ਸਪੇਸ
সোনাইন বহুপদ,ਸੋਨੀਨ ਬਹੁਪਦ
স্থান,ਸਪੇਸ
স্থান বক্ৰ,ਸਪੇਸ ਕਰਵ
স্পেনিং চেট,ਫੈਲਿਆ ਸੈੱਟ
স্থানীয় কোৰেলোগ্ৰাম,ਸਥਾਨਿਕ correlogram
বিশেষ ৰৈখিক গোট,ਵਿਸ਼ੇਸ਼ ਰੇਖਿਕ ਸਮੂਹ
বিশেষ অৰ্থগনেল গোট,ਵਿਸ਼ੇਸ਼ ਆਰਥੋਗੋਨਲ ਸਮੂਹ
নিৰ্দিষ্ট মাধ্যাকৰ্ষণ,ਖਾਸ ਗੰਭੀਰਤਾ
বৰ্ণালী মেপিং উপপাদ্য,ਸਪੈਕਟ੍ਰਲ ਮੈਪਿੰਗ ਥਿਊਰਮ
এটা ফলনৰ বৰ্ণালী,ਇੱਕ ਫੰਕਸ਼ਨ ਦਾ ਸਪੈਕਟ੍ਰਮ
গোলক,ਗੋਲਾ
গোলাকাৰ স্থানাংক ব্যৱস্থা,ਗੋਲਾਕਾਰ ਤਾਲਮੇਲ ਸਿਸਟਮ
গোলাকাৰ মেৰু স্থানাংক,ਗੋਲਾਕਾਰ ਧਰੁਵੀ ਤਾਲਮੇਲ
গোলাকাৰ ত্ৰিভুজ,ਗੋਲਾਕਾਰ ਤਿਕੋਣ
গোলাকাৰ ত্ৰিকোণমিতি,ਗੋਲਾਕਾਰ ਤਿਕੋਣਮਿਤੀ
সৰ্পিল,ਚੂੜੀਦਾਰ
বৰ্গ,ਵਰਗ
বৰ্গক্ষেত্ৰৰ বন্ধনী,ਵਰਗ ਬਰੈਕਟ
বৰ্গ ইন্টিগ্ৰেবল,ਵਰਗ ਏਕੀਕ੍ਰਿਤ
বৰ্গক্ষেত্ৰৰ মেট্ৰিক্স,ਵਰਗ ਮੈਟ੍ਰਿਕਸ
বৰ্গমূল,ਵਰਗਮੂਲ
নমুনা সংগ্ৰহৰ পৰ্যায়,ਨਮੂਨਾ ਲੈਣ ਦੇ ਪੜਾਅ
চিৰিৰ কাৰ্য্য,ਪੌੜੀ ਫੰਕਸ਼ਨ
মানক বিচ্যুতি,ਮਿਆਰੀ ਭਟਕਣ
মানক ভিতৰৰ উৎপাদন,ਮਿਆਰੀ ਅੰਦਰੂਨੀ ਉਤਪਾਦ
ভাৰসাম্যৰ অৱস্থা,ਸੰਤੁਲਨ ਦੀ ਸਥਿਤੀ
স্থবিৰ বক্ৰ,ਸਥਿਰ ਕਰਵ
স্থবিৰ বিন্দু,ਸਥਿਰ ਬਿੰਦੂ
স্থবিৰ মান,ਸਥਿਰ ਮੁੱਲ
পৰিসংখ্যা,ਅੰਕੜਾ
পৰিসংখ্যাগত,ਅੰਕੜਾ
পৰিসংখ্যাগত তথ্য,ਅੰਕੜਾ ਡਾਟਾ
পৰিসংখ্যাগত বিতৰণ,ਅੰਕੜਾ ਵੰਡ
পৰিসংখ্যাগত অনুমান,ਅੰਕੜਾ ਅਨੁਮਾਨ
পৰিসংখ্যাগত অনুমান,ਅੰਕੜਾ ਅਨੁਮਾਨ
পৰিসংখ্যাগত আৰ্হি,ਅੰਕੜਾ ਮਾਡਲ
পৰিসংখ্যাগত জনসংখ্যা,ਅੰਕੜਾ ਆਬਾਦੀ
পৰিসংখ্যাগত গুণগত মান নিয়ন্ত্ৰণ,ਅੰਕੜਾ ਗੁਣਵੱਤਾ ਨਿਯੰਤਰਣ
পৰিসংখ্যা,ਅੰਕੜੇ
স্থিৰ,ਸਥਿਰ
স্থিৰ অৱস্থাৰ সমাধান,ਸਥਿਰ ਰਾਜ ਦਾ ਹੱਲ
ঠেক আৰোহণ (এটা বক্ৰৰ),ਖੜੀ ਚੜ੍ਹਾਈ (ਵਕਰ ਦੀ)
steepest আৰোহণ ডিজাইন,ਸਭ ਤੋਂ ਉੱਚੀ ਚੜ੍ਹਾਈ ਦਾ ਡਿਜ਼ਾਈਨ
ঠেকতম অৱতৰণ,ਸਭ ਤੋਂ ਉੱਚੀ ਉਤਰਾਈ
ষ্টেপ ফাংচন,ਕਦਮ ਫੰਕਸ਼ਨ
ষ্টাৰলিং ছিৰিজ,ਸਟਰਲਿੰਗ ਲੜੀ
ষ্ট&#39;কেষ্টিক,ਸਟੋਚੈਸਟਿਕ
ষ্ট&#39;কেষ্টিক মেট্ৰিক্স,ਸਟੋਚੈਸਟਿਕ ਮੈਟ੍ਰਿਕਸ
ষ্ট&#39;কেষ্টিক মডেল,ਸਟੋਚੈਸਟਿਕ ਮਾਡਲ
ষ্ট&#39;কেষ্টিক প্ৰগ্ৰেমিং,ਸਟੋਚੈਸਟਿਕ ਪ੍ਰੋਗਰਾਮਿੰਗ
ষ্ট&#39;কেষ্টিক ভেৰিয়েবল,ਸਟੋਚੈਸਟਿਕ ਵੇਰੀਏਬਲ
ষ্টকছৰ উপপাদ্য,ਸਟੋਕਸ ਦਾ ਸਿਧਾਂਤ
সৰলৰেখা,ਸਿੱਧੀ ਲਾਈਨ
স্তৰৰ লেখচিত্ৰ,ਸਤਰ ਚਾਰਟ
স্তৰবিন্যাস,ਪੱਧਰੀਕਰਨ
স্তৰিত নমুনা সংগ্ৰহ,ਪੱਧਰੀ ਨਮੂਨਾ
ষ্ট্ৰিম-লাইন,ਸਟ੍ਰੀਮ-ਲਾਈਨ
চাপ,ਤਣਾਅ
কঠোৰভাৱে উত্তল ফলন,ਸਖਤੀ ਨਾਲ ਕਨਵੈਕਸ ਫੰਕਸ਼ਨ
কঠোৰভাৱে হ্ৰাস পাইছে,ਸਖਤੀ ਨਾਲ ਘਟ ਰਿਹਾ ਹੈ
কঠোৰভাৱে বৃদ্ধি পাইছে,ਸਖਤੀ ਨਾਲ ਵਧ ਰਿਹਾ ਹੈ
কঠোৰভাৱে একস্বৰীয় কাৰ্য্য,ਸਖਤੀ ਨਾਲ ਮੋਨੋਟੋਨਿਕ ਫੰਕਸ਼ਨ
ছাত্ৰৰ পৰীক্ষা (ছাত্ৰৰ &quot;t&quot; পৰীক্ষা),ਵਿਦਿਆਰਥੀ ਦਾ ਟੈਸਟ (ਵਿਦਿਆਰਥੀ ਦਾ &quot;ਟੀ&quot; ਟੈਸਟ)
উপ-সংগ্ৰহ,ਉਪ-ਸੰਗ੍ਰਹਿ
উপ নিৰ্ণায়ক,ਉਪ ਨਿਰਣਾਇਕ
উপক্ষেত্ৰ,ਸਬਫੀਲਡ
উপগোট,ਉਪ ਸਮੂਹ
উপ-ব্যৱধান,ਉਪ-ਅੰਤਰਾਲ
উপমেট্ৰিক্স,ਸਬਮੈਟ੍ਰਿਕਸ
চাবস্ক্রিপ্ট,ਸਬਸਕ੍ਰਿਪਟ
উপক্ৰম,ਬਾਅਦ
উপগোট,ਸਬਸੈੱਟ
উপস্থান,ਸਬਸਪੇਸ
প্ৰতিস্থাপন,ਬਦਲ
উপস্পৰ্শক,ਸਬਟੈਂਜੈਂਟ
subtend,ਘਟਾਓ
বিয়োগ কৰক,ਘਟਾਓ
বিয়োগ কৰা,ਘਟਾਓ
ক্ৰমাগত,ਲਗਾਤਾਰ
ক্ৰমাগত পাৰ্থক্য,ਲਗਾਤਾਰ ਭਿੰਨਤਾ
ক্ৰমাগত সংহতি,ਲਗਾਤਾਰ ਏਕੀਕਰਨ
উত্তৰাধিকাৰী,ਉੱਤਰਾਧਿਕਾਰੀ
প্ৰত্যয়,ਪਿਛੇਤਰ
মুঠ,ਜੋੜ
যোগফল ফলন,ਜੋੜ ਫੰਕਸ਼ਨ
summable,ਜੋੜਨਯੋਗ
summand,ਸੰਮਨ
যোগফল,ਸਾਰ
ছামেচন কনভেনচন,ਸੰਮਤੀ ਸੰਮੇਲਨ
যোগফল সূত্ৰ,ਸਮੀਕਰਨ ਫਾਰਮੂਲਾ
শৃংখলাৰ যোগফল,ਲੜੀ ਦਾ ਸਾਰ
যোগফল চিহ্ন,ਸਾਰ ਚਿੰਨ੍ਹ
অসীমলৈ যোগফল,ਅਨੰਤਤਾ ਦਾ ਜੋੜ
চুপাৰস্ক্রিপ্ট,ਸੁਪਰਸਕ੍ਰਿਪਟ
ছুপাৰছেট,ਸੁਪਰਸੈੱਟ
ছুপাৰছনিক প্ৰবাহ,ਸੁਪਰਸੋਨਿਕ ਵਹਾਅ
পৰিপূৰক কোণ,ਪੂਰਕ ਕੋਣ
হাইপাৰপ্লেন সমৰ্থন কৰা,ਹਾਈਪਰਪਲੇਨ ਦਾ ਸਮਰਥਨ ਕਰਦਾ ਹੈ
কাৰ্য্যৰ সমৰ্থন,ਫੰਕਸ਼ਨ ਦਾ ਸਮਰਥਨ
ধৰা হওক,ਮੰਨ ਲਓ
সৰ্বোচ্চ,ਸਰਵਉੱਚ
surd,surd
পৃষ্ঠ,ਸਤ੍ਹਾ
পৃষ্ঠভাগৰ ক্ষেত্ৰফল,ਸਤਹ ਖੇਤਰ
পৃষ্ঠৰ অবিচ্ছেদ্য,ਸਤਹ ਅਟੁੱਟ
ছাৰ্জেকচন,ਸਰਜੈਕਸ਼ਨ
surjective,ਸਰਜੈਕਟਿਵ
surjective মানচিত্ৰ,ਸਰਜੈਕਟਿਵ ਨਕਸ਼ਾ
চিহ্ন,ਚਿੰਨ੍ਹ
প্ৰতীকী যুক্তি,ਪ੍ਰਤੀਕ ਤਰਕ
প্ৰতীকী আৰ্হি,ਪ੍ਰਤੀਕ ਮਾਡਲ
প্ৰতিসম,ਸਮਮਿਤੀ
প্ৰতিসম,ਸਮਮਿਤੀ
প্ৰতিসম নিৰ্ণায়ক,ਸਮਮਿਤੀ ਨਿਰਧਾਰਕ
প্ৰতিসম পাৰ্থক্য,ਸਮਮਿਤੀ ਅੰਤਰ
প্ৰতিসম মেট্ৰিক্স,ਸਮਮਿਤੀ ਮੈਟ੍ਰਿਕਸ
ব্যৱস্থা বিশ্লেষণ,ਸਿਸਟਮ ਵਿਸ਼ਲੇਸ਼ਣ
পদ্ধতিগত নমুনা সংগ্ৰহ কৰা,ਯੋਜਨਾਬੱਧ ਨਮੂਨਾ
মেজ,ਮੇਜ਼
tableau,ਝਾਂਕੀ
অখণ্ডৰ টেবুল,ਅਟੁੱਟ ਸਾਰਣੀ
টেবুলাৰ,ਸਾਰਣੀਦਾਰ
টেবুলাৰ ৰূপ,ਸਾਰਣੀ ਫਾਰਮ
টেবুলাৰ লগাৰিদম,ਸਾਰਣੀਦਾਰ ਲਘੂਗਣਕ
টেবুলত লিখা,ਸਾਰਣੀ
টেবুল কৰা মান,ਸਾਰਣੀਬੱਧ ਮੁੱਲ
টেবুলেচন,ਸਾਰਣੀ
টেবুলেটৰ,ਟੇਬੂਲੇਟਰ
নেজ,ਪੂਛ
ঠেংৰ অঞ্চল (বিতৰণৰ),ਪੂਛ ਦਾ ਖੇਤਰ (ਵੰਡ ਦਾ)
স্পৰ্শকতা,ਸਪਰਸ਼
স্পৰ্শক,ਸਪਰਸ਼
স্পৰ্শক হাইপাৰপ্লেন,ਸਪਰਸ਼ ਹਾਈਪਰਪਲੇਨ
স্পৰ্শকীয়,ਸਪਰਸ਼
স্পৰ্শক উপাদান,ਟੈਂਜੈਂਸ਼ੀਅਲ ਕੰਪੋਨੈਂਟ
স্পৰ্শক অংশ,ਸਪਰਸ਼ ਭਾਗ
স্পৰ্শক ৰেখা,ਸਪਰਸ਼ ਲਾਈਨ
স্পৰ্শক সমতল,ਸਪਰਸ਼ ਜਹਾਜ਼
স্পৰ্শক স্থান,ਸਪਰਸ਼ ਸਪੇਸ
টেপ পাঞ্চ,ਟੇਪ ਪੰਚ
টেপ ৰিডাৰ,ਟੇਪ ਰੀਡਰ
টাউবেৰিয়ান উপপাদ্য,ਟੌਬੇਰੀਅਨ ਥਿਊਰਮ
টেইলৰৰ উপপাদ্য,ਟੇਲਰ ਦਾ ਸਿਧਾਂਤ
ট্চেবিচেভ মেট্ৰিক,Tchebychev ਮੈਟ੍ਰਿਕ
t-বিতৰণ,t-ਵੰਡ
টেলিস্কোপিক শৃংখলা,ਦੂਰਬੀਨ ਲੜੀ
টেম্প&#39;ৰেল স্থানাংক,ਅਸਥਾਈ ਧੁਰੇ
লৌকিক সম্পৰ্ক,ਅਸਥਾਈ ਸਬੰਧ
টেম্প&#39;ৰেল ভেৰিয়েবল,ਅਸਥਾਈ ਵੇਰੀਏਬਲ
টান শক্তি,ਲਚੀਲਾਪਨ
টেনছৰ,ਟੈਂਸਰ
টেনছৰ বিশ্লেষণ,ਟੈਂਸਰ ਵਿਸ਼ਲੇਸ਼ਣ
টেনছৰ উৎপাদন,tensor ਉਤਪਾਦ
আংশিক প্ৰস্তুতি,ਅਸਥਾਈ ਫਾਰਮੂਲਾ
কাল,ਮਿਆਦ
টাৰ্মিনেল অৱস্থা,ਟਰਮੀਨਲ ਸਥਿਤੀ
টাৰ্মিনেল বেগ ডাইভ,ਟਰਮੀਨਲ ਵੇਗ ਡੁਬਕੀ
দশমিক সমাপ্ত কৰা,ਦਸ਼ਮਲਵ ਨੂੰ ਖਤਮ ਕਰਨਾ
টাৰ্ম মূল্যসমূহ,ਮਿਆਦ ਮੁੱਲ
টাৰ্মৱাইজ পাৰ্থক্য,ਮਿਆਦ ਦੇ ਅਨੁਸਾਰ ਅੰਤਰ
টাৰ্মৱাইজ সংহতি,ਮਿਆਦ ਅਨੁਸਾਰ ਏਕੀਕਰਣ
ternary,ਤਿਨਾੜੀ
পৰীক্ষা,ਟੈਸਟ
ভ্যাৰিয়েন্সৰ একাকাৰীতাৰ বাবে পৰীক্ষা কৰা,ਵਿਭਿੰਨਤਾਵਾਂ ਦੀ ਸਮਰੂਪਤਾ ਲਈ ਟੈਸਟ
পৰীক্ষা কাৰ্য্য,ਟੈਸਟ ਫੰਕਸ਼ਨ
অনুমানৰ পৰীক্ষা,ਪਰਿਕਲਪਨਾ ਦਾ ਟੈਸਟ
তাৎপৰ্য্যৰ পৰীক্ষা,ਮਹੱਤਤਾ ਦਾ ਟੈਸਟ
পৰীক্ষাৰ পৰিসংখ্যা,ਟੈਸਟ ਦੇ ਅੰਕੜੇ
চতুৰ্ভুজ,tetrahedral
চতুৰ্ভুজ কোণ,tetrahedral ਕੋਣ
টেট্ৰাহেড্ৰন,tetrahedron
উপপাদ্য,ਪ੍ਰਮੇਯ
