Bengali,Hindi
সুরক্ষিত কী,संरक्षित कुंजी
সুরক্ষা,संरक्षण
প্রোটোকল,प्रोटोकॉल
প্রোটোকল অনুবাদ,"1.प्रोटोकॉल अंतरण, 2.प्रोटोकॉल अनुवाद, 3.प्रोटोकॉल अनुभाषण"
সুডোকোড,छद्म कोड
পাবলিক ডেটা নেটওয়ার্ক,"1.सार्वजनिक डाटा, 2.सार्वजनिक आंकड़आ जालक्रम"
উন্মুক্ত এলাকা,"1.सार्वजनिक डॉमेन,2.सार्वजनिक प्रक्षेत्र"
পাবলিক কী এনক্রিপ্টিং,सार्वजनिक कुंजी गूढलेखन
স্পন্দন,स्पंद
পালস কোড মডুলেশন,स्पंद कोड मॉडुलन
পালস ডিজিটাল মড্যুলেশন (PDM),पल्स डिजीटल माडुलेशन (पी डी एम)
পালস ট্রেন,स्पंदावली
বিরাম চিহ্ন,विराम चिन्ह
ধাক্কা,"दाब, भरण"
অটোমেটা নিচে ধাক্কা,अधोभरण ऑटोमेटा
পুশআপ তালিকা,ऊर्ध्वभरण सूची
চতুর্ভুজ ঘনত্ব,चतुर्घनत्व
যোগ্যতা,"1.अर्हता, 2.योग्यता"
কোয়ান্টিফায়ার,परिमाणक
কোয়ান্টাইজ করুন,क्वांटीकृत करना
কোয়ান্টাইজার,क्वाटीकारक
কোয়ান্টাম,क्वांटम
কোয়ান্টাম ঘড়ি,क्वांटम कालद
কোয়ান্টাম কম্পিউটিং,"1.क्वांटम कप्युटन, 2.क्वांटम अभिकलन"
উদাহরণ দ্বারা প্রশ্ন,उदाहरणगत पृच्छा
প্রশ্ন,"1.पूछताछ, 2.पृच्छा"
প্রশ্নের ভাষা,पृच्छा भाषा
অনুসন্ধান প্রক্রিয়াকরণ,पृच्छा प्रक्रमण
কিউ,पंक्ति
সারি ব্যবস্থাপনা,पंक्ति प्रबंधन
সারি রেজিস্টার,पंक्ति पंजी
সারিবদ্ধ নেটওয়ার্ক,"1.पंक्ति नेटवर्क, 2.पंक्ति जालक्रम"
সারিবদ্ধ তত্ত্ব,पंक्ति सिद्धांत
দ্রুত অ্যাক্সেস মেমরি,द्रुत अभिगम स्मृति
ভাগফল,भागफल
রেডিও ফ্রিকোয়েন্সি হস্তক্ষেপ (RFI),रेडियो आवृत्ति व्यतिकरण (आर एफ आई)
রেডিক্স,मूलांक
র্যান্ডম এক্সেস কম্পিউটার ইকুইপমেন্ট (RACE),यादृच्छिक अभिगम कंप्यूटर उपस्कर (आर ए सी ई)
এলোমেলো অ্যাক্সেস মেমরি (RAM),यादृच्छिक अभिगम मेमोरी (रैम)
র্যান্ডম স্ক্যান,यादृच्छिक क्रमवीक्षण
রাস্টার,"1.रैस्टर, 2.रेखापुंज"
রাস্টার স্ক্যান,रैस्टर क्रमवीक्षण
আবার ইঞ্জিনিয়ারিং,पुन:अभियांत्रिकी
পুনরায় বৃদ্ধি,पुनर्वर्धन
নাগালযোগ্যতা,"1.अभिगम्यता, 2.गम्यता"
পড়ুন,पठन
মাথা পড়া,पठन शीर्ष
শুধুমাত্র পাঠযোগ্য,"1.केवल पठनीय, 2.पठन मात्र"
শুধুমাত্র স্মৃতি পড়া,"1.पठन मात्र स्मृति, 2.पठन मात्र मेमोरी"
পড়া লেখা মাথা,पठन लेखन शीर्ष
পড়া/লেখা চক্র,"1.पठन चक्र, 2.लेखन चक्र"
পড়া/লেখা মাথা,"1.पठन चक्र, 2.लेखन शीर्ष"
পড়া/লেখা,"1.मेमोर्य्पठन, 2.लेखन स्मृति"
পাঠক,पाठक
পড়া,"पठन, पाठन"
উচ্চারণ করা,"1.रीड आउट, 2.पठनोत्तर"
বাস্তব,तिमेवास्तविक काल
বাস্তব সময় প্রক্রিয়াকরণ,"1.सद्य अनुक्रिया प्रक्रमण,2.तुरंत अनुक्रिया प्रक्रमण"
রিসিভার,अभिग्राही
স্বীকৃতি যুক্তি,अभिज्ञान तर्क
পুনরায় কম্পাইল করুন,पुन: क्रमादेश अंतरण
রেকর্ড,अभिलेख
রেকর্ডিং মাথা,"1.अभिलेखी शीर्ष, 2.रिकार्डिंग हेड"
পুনরুদ্ধারযোগ্য ত্রুটি,सुधार योग्य त्रुटि
পুনরুদ্ধার,पूर्ति
recursim উপপাদ্য,पुनरावर्तन प्रमेय
পুনরাবৃত্তি,पुनरावर्तन
পুনরাবৃত্ত ফাংশন,पुनरावर्ती फलन
হ্রাসকৃত নির্দেশনা সেট কম্পিউটার (RISC),लघुकृत अनुदेश समुच्चय कंप्यूटर (रिसक)
অপ্রয়োজনীয়তা,अतिरेकता
স্বাধীন ডিস্কের অপ্রয়োজনীয় অ্যারে (RAID),"1.स्वतंत्र चक्रिका, 2.डिस्कों की अतिरिक्त सरणी (रेड)"
পুনঃপ্রবেশকারী,पुन:प्रवेशी
পুনরায় প্রবেশকারী কোড,पुन:प्रवेशी कूट
রেফারেন্স,संदर्भ
উল্লেখ সততা,संदर्भिक समग्रता
প্রতিফলন,परावर्तकता
প্রতিবিম্ব,परावर्तन
প্রতিসরণ,अपवर्तन
রিফ্রেশ,पुनश्चर्या
পুনর্জন্ম,पुनर्जनन
নিবন্ধন,पंजी
নিয়মিত ব্যাকরণ,नियमित व्याकरण
সম্পর্ক,संबंध
সম্পর্কিত তথ্য ভাণ্ডার,संबंधपरक डेटाबेस
রিলেশনাল ডাটাবেস ম্যানেজমেন্ট সিস্টেম (RDBMS),संबंधपरक डाटाबेस प्रबंधन तंत्र (आर डी बी एम एस)
রিলেশনাল মডেল,संबंधपरक निदर्श
আপেক্ষিক,"1.सापेक्ष, 2.आपेक्षिक"
আপেক্ষিক ঠিকানা,आपेक्षिक पताभिगमन
রিলে,"1.रिले, 2.प्रतिसारण"
নির্ভরযোগ্যতা মডেলিং,विश्वसनीयता निदर्शन
নির্ভরযোগ্য,विश्वसनीय
স্থানান্তরযোগ্য কোড,"1.पुन:स्थान निर्धारणीय कोड, 2.पुन:स्थान निर्धारणीय आंकड़आ"
দূরবর্তী,सुदूर
দূরবর্তী হোস্ট,सुदूर पोषक
দূরবর্তী কাজের এন্ট্রি,सुदूर कार्य प्रविष्टी
দূরবর্তী লগ ইন,"1.सुदूर सत्रारंभ, 2.सुदूर लॉग-इन"
দূরবর্তী পদ্ধতি কল (RPC),सुदूर प्रक्रिया आह्वान (आर पी सी)
রিমোট সেন্সিং,सूदूर संवेदन
নাম পরিবর্তন করুন,पुन: नामकरण
রেন্ডারিং,"1.प्रतिपादन,2.समर्पण"
রিপিটার,पुनरावर्तक
উত্তর দিন,उत्तर
অনুরোধ,"1.अनुरोध, 2.निवेदन"
মন্তব্যের জন্য অনুরোধ (RFC),टिप्पणी अनुरोध (आर एफ सी)
অনুরোধ/উত্তর প্রোটোকল,"1.निवेदन प्रोटोकॉल, 2.उत्तर प्रोटोकॉल"
প্রোগ্রাম পুনরায় চালান,पुनरावर्ती प्रोग्राम
গবেষণা,अनुसंधान
চক্র পুনরায় সেট করুন,पुन:स्थाप चक्र
বাসিন্দা,स्मृतिवासी
রেজোলিউশন,विभेदन
সম্পদ,संसाधन
প্রতিক্রিয়া সময়,अनुक्रिया काल
আবার শুরু,"1.पुन: प्रवर्तन, 2.पुन: आरंभ"
পুনরুদ্ধার করুন,पुन: भंडारण
রিট্রেস,पुन: अनुरेख
রিট্রান্সমিশন,"1.पुन: प्रेषण, 2.पुन: संचार"
পুনরুদ্ধার করুন,पुन: प्राप्ति
পুনরায় চেষ্টা করা,पुन: प्रयास
প্রত্যাবর্তন,"1.प्रतिगमन, 2.वापसी"
রিটার্ন কোড,प्रतिगमन कूट
রিটার্ন কী,प्रतिगमन कुंजी
পুনরায় ব্যবহারযোগ্য কোড,पुन: प्रयोज्य कोड
পুনর্লিখনযোগ্য,पुन: लेखनीय
আরজিবি মনিটর,आर जी बी मॉनीटर
ফিতা,रिबन
সঠিক সমস্যা,अधिकारिक इश्यू
রোবট,"1.रोबोट, 2.यंत्रमानव, 3.यांत्रव"
যন্ত্রমানব নির্মাণ বিদ্যা,"1.यांचव विज्ञान, 2.यंत्रमानव विज्ञान"
বলিষ্ঠ,"हष्ट-पुष्ट, सुदृड़"
ভূমিকা,भूमिका
ফিরে আসা,पुन: वेल्लन
রোল ইন,अन्तर्वेल्लन
রোল আউট,बहिर्बेल्लन
রম,"1.केवल पठनीय स्मृति, 2.पठन मात्र स्मृति (रोम)"
রুট,मूल
রুট ডিরেক্টরি,मूल निर्देशिका
ত্রুটির রাউন্ড,संनिकटन त्रुटि
রাউটার,"1.रूटर,2.अनुमार्गक"
রাউটিং,"मार्गाभिगमन, अनुमार्गण"
RS232C ইন্টারফেস,आर एस 232 सी अंतरापृष्ट
RSA এনক্রিপশন,आर एस ए गूढलेखन
আরটিসি,आर टी सी
দৈর্ঘ্য এনকোডিং চালান,कार्यविस्तार कोडन
রান সময়,कार्यावधि
রান টাইম ত্রুটি,कार्यावधि त्रुटि
নমুনা,"1.प्रतिदर्श, 2.नमूना"
স্যাম্পলিং,प्रतिचयन
স্যাটেলাইট,"1.उपग्रह, 2.सेटेलाइट"
স্যাচুরেটিং,संत्रिप्तन
সংরক্ষণ,सुरक्षित करो
পরিমাপযোগ্যতা,"1.मापनीयता, 2.मापक्रमणीयता"
স্কেলার,अदिश
স্ক্যানিং,क्रमवीक्षण
দৃশ্যকল্প,परिदृश्य
সময়সূচী,अनुसूचक
স্ক্রিন ইমেজ প্রজেক্টর,स्क्रीन प्रतिबिंब प्रक्षेपक
লিপি,लिपि
স্ক্রিপ্টিং ভাষা,लिपिकरण भाषा
স্ক্রোলিং,"1.कुंडलन, 2.स्क्रॉलन"
SDLC (সিক্রোনাস ডেটা লিঙ্ক নিয়ন্ত্রণ),तुल्यकालिक डाटा लिंक नियंत्रण (एस डी एल सी )
অনুসন্ধান করুন,"1.अन्वेषण, 2.खोज"
খোঁজ যন্ত্র,खोज इंजन
অনুসন্ধান গাছ,खोज वृक्ष
অনুসন্ধান করা হচ্ছে,"1.अन्वेषण, 2.खोजना"
মাধ্যমিক,दवितीयक
সেক্টর,"1.सेक्टर, 2.खंड"
নিরাপত্তা নীতি,सुरक्षा नीति
সময় নেওয়া,खोज अवधि
সেগমেন্ট,"1.अनुभाग, 2.खंड"
সেগমেন্টেশন,"1.खण्डन, 2.खण्डीकरण"
নির্বাচন বাছাই,चयन छंटाई
স্বয়ংসম্পূর্ণ,"1.स्वपूर्ण, 2.स्वत: पूर्ण"
শব্দার্থবিদ্যা,"1.सीमेंटिकी, 2.अर्थ विज्ञान"
সেমাফোর,सीमेफॉर
সেমিকন্ডাক্টর,अर्धचालक
শব্দার্থিক ওয়েব,कल्पायन वेब
অনুক্রমিক অ্যাক্সেস পদ্ধতি,अनुक्रमिक अभिगम विधि
সিরিয়াল,क्रमिक
সিরিয়ালাইজার,क्रमक
সার্ভার,"1.परिसेवक, 2.सर्वर"
সার্ভার ক্র্যাশ,परिसेवक ध्वंस
সার্ভার লাইসেন্স,परिसेवक लाइसेंस
সার্ভো গুণক,सर्वो गुणक
সেট,समुच्चय
চিহ্নিত করা,निर्दिष्ट बिंदु
সেট আপ,व्यवस्था
ছায়া,छाया
শেডিং,छायांकन
ছায়া,प्रतिछाया
ফাইল শেয়ার করুন,शेयर संचिका
ভাগ করা অ্যাক্সেস,सहभाजित अभिगम
শেয়ারিং,सहभाजन
শেল,"1.कोष्ठक, 2.कवच, 3.शैल, 4.कोश"
চরিত্র পরিবর্তন,विस्थापन संप्रतीक
শর্ট সার্কিট,लघुपथ
সংক্ষিপ্ত নির্দেশ,लघु अनुदेश
ভাইবোন,सहोदर
পার্শ্ব প্রতিক্রিয়া,"1.पार्श्व प्रभाव, 2.प्रति-प्रभाव"
সাইন বিট,चिन्ह बिट
সংকেত,संकेत
সংকেত প্রক্রিয়াজাতকরণ,संकेत प्रक्रमण
সংকেত,संकेतन
শব্দ অনুপাত থেকে সংকেত,"1.संकेत-ध्वनि अनुपात, 2.संकेत-रव अनुपात"
স্বাক্ষর,"1.हस्ताक्षर, 2. चिन्हक"
স্বাক্ষর পরীক্ষা,चिन्हक परीक्षण
উল্লেখযোগ্য সংখ্যা,सार्थक अंक
সিলিকন চিপ,सिलिकॉन चिप
সাধারণ মেল ট্রান্সফার প্রোটোকল (SMTP),सरल डाक अंतरण प्रोटोकॉल (एस एम टी पी)
সিমপ্লেক্স,एकधा
সিমপ্লেক্স নোড,"1.एक संकेतन आसंधि, 2.सिंप्लेक्स आसंधि"
সিমুলেশন,अनुकरण
সিমুলেটর,अनुकारी
যুগপত,"1.युगपत, 2.समकालिक"
যুগপত প্রক্রিয়াকরণ,युगपत प्रक्रमण
সিঙ্গেলটন,एकल
সাইটের লাইসেন্স,"1.साईट लाइसेंस, 2.स्थल लाइसेंस"
আকার,"1.साइज, 2.आमाप"
সাইজিং,आमापन
স্কেচিং,"1.रेखांकन, 2.रेखाचित्रण"
এড়িয়ে যান,प्लुति
স্কিপিং,"1.प्लुति, 2.प्लुतिकरण"
স্ল্যাশ,"1.स्लैश, 2.काट"
স্লেভ কম্পিউটার,अधीन कंप्यूटर
স্লাইডিং উইন্ডো প্রোটোকল,सर्पी विंडो प्रोटोकॉल
স্লিপ,"1. चूक, 2. सर्पण"
স্লট,खाँचा
ছোট কম্পিউটার সিস্টেম ইন্টারফেস (SCSI),स्कैजी (एस सी एस आई)
স্মার্ট কার্ড,स्मार्ट कार्ड
শামুক মেইল,धीमी डाक
স্ন্যাপশট,आशुचित्र
নরম কম্পিউটিং,"1.सॉफ्ट अभिकलन, 2.साफ्ट कंप्युटन"
সফট কপি,सॉफ्ट प्रति
নরম ফন্ট,सुगम फान्ट
সফটওয়্যার,सॉफ्टवेयर
সফ্টওয়্যার প্রকৌশল,सॉफ्टवेयर इंजीनियरी
সফ্টওয়্যার লাইসেন্স,सॉफ्टवेयर लाइसेंस
সফটওয়্যার পাইরেসি,सॉफ्टवेयर चोरी
বর্ণালী,स्पेक्ट्रम
সর্পিল,"1.पेंचदार, 2.सर्पिल"
শীট ছড়িয়ে,"1.विस्तृत शीट, 2.स्प्रेडशीट"
স্ট্যান্ডার্ড,मानक
স্ট্যান্ডার্ড সাধারণীকৃত মার্কআপ ভাষা (SGML),मानक सामान्यीकृत मार्कअप भाषा (एस जी एम एल)
প্রমিতকরণ,मानकीकरण
Standby সময়,प्रतीक्षा काल
তারকা LAN,तारक लैन
তারকা টপোলজি,तारक संस्थिति
বিট শুরু,आरंभी बिट
অনাহার,"1.अप्राप्ति, 2.अभावग्रस्तता, 3.अभाव संकट"
স্ট্যাটিক মেমরি&#39;,"1.स्थैतिक स्मृति, 2.स्थैतिक मेमोरी"
স্ট্যাটাস চ্যানেল,स्थिति चैनल
ধাপে আকার,"1.सोपान साइज, 2.सोपानी आयाम"
থামুন এবং প্রোটোকল অপেক্ষা করুন,विराम एवं प्रतीक्षा प्रोटोकॉल
স্টপ কোড,विराम कूट
স্টপ কী,विराम कुंजी
সঞ্চয়যোগ্যতা,भंडारणीयता
সংরক্ষিত প্রোগ্রাম,भंडारित प्रोग्राम
স্ট্রিং ডেটা,श्रृंखला आँकड़आ
কাঠামোগত কোডিং,"1.संरचित कूटलेखन, 2.संरचित कोडन"
কাঠামোগত ক্যোয়ারী ভাষা (SQL),संरचित पृच्छा भाषा (एस क्यू एल)
শৈলী শীট,"1. वर्तिका पत्र ,2. शैली पत्र"
সাব-ডিরেক্টরি,उपनिदेशिका
সাবনেট,"1.उपजाल, 2.सबनेट"
সাবট্রি,उपवृक्ष
সারসংক্ষেপ,"1.संक्षेपण, 2.संक्षेपीकरण"
সুপার কম্পিউটার,"1.सुपर अभिकलित्र, 2.सुपर कंप्यूटर"
সুপার কম্পিউটিং,"1.सुपर कप्यूटन, 2.सुपर अभिकलन"
সুপার কী,महाकुंजी
সুপার ব্যবহারকারী,सर्वोच्च प्रयोक्ता
তত্ত্বাবধানে শিক্ষা,पर्यवेक्षित अधिगम
সমর্থন চিপ,सहायक चिप
সার্ফ,नेट विचरण
সার্ফিং,"1.नेट विचरण, 2.सीकरण, 3.सर्फन"
অদলবদল,गमागम
অদলবদল,अंतर्गमागम
অদলবদল করা,बहिर्गमागम
অদলবদল,गमागमन
সুইচড নেটওয়ার্ক,"1.स्विचित नेटवर्क,2. स्विचित जालक्रम"
সুইচিং,स्विचन
স্যুইচিং তত্ত্ব,स्विचन सिद्धांत
প্রতীকী প্রোগ্রামিং,प्रतीकात्मक प्रोग्रामन
সিঙ্ক্রোনাইজেশন,तुल्यकालन
সিঙ্ক্রোনাইজার,तुल्यकालक
সিঙ্ক্রোনাস,तुल्यकालिक
সিঙ্ক্রোনাস ডিজিটাল হায়ারার্কি (SDH),तुल्यकालिक अंकीय पदानुक्रम (एस डी एच)
সিনট্যাক্স বিশ্লেষণ,वाक्य विश्लेषण
ধারা বিশ্লেষণ,तंत्र विश्लेषण
সিস্টেম ইঞ্জিনিয়ারিং,तंत्र इंजीनियरी
সিস্টেম হ্যাকার,"1.तंत्र विच्छेदक, 2.तंत्र हैकर"
ব্যাবস্থা সংযোগকারক,तंत्र समेकक
সিস্টেম লগ,तंत्र लॉग
সিস্টেম মাস্ক,तंत्र आच्छद
সিস্টেম নেটওয়ার্ক আর্কিটেকচার (SNA),तंत्र नेटवर्क संरचना (एस एन ए)
সিস্টেম প্রোগ্রামার,"1.तंत्र प्रोग्रामर, 2.तंत्र क्रमादेशक"
সিস্টেম রিস্টার্ট,"1.तंत्र पुन: प्रवर्तन, 2.तंत्र पुन: आरंभन"
সিস্টেম শাটডাউন,तंत्र समापन
সিস্টেম পরীক্ষা,तंत्र परीक्षण
সিস্টেম ইউটিলিটি,तंत्र उपयोगिता
পদ্ধতিগত কোড,"1.व्यवस्थित कोड, 2.व्यवस्थित कूट"
ট্যাব কমান্ড,टैब समादेश
টেবিল,सारणी
টেবিল দেখুন,सारणी अवलोकन
টেবিল স্পেস,सारणी स्थान
ট্যাবলেট,पटलिका
ট্যাবুলার অ্যারে,"1.सारणीवद्ध, 2.सरणी व्यूह"
ট্যাবুলেটিং ফাংশন,सारणीकरण फलन
ট্যাগ করা আর্কিটেকচার,"1.चिह्नित वास्तुकला, 2.चिह्नित संरचना"
ট্যাগ করা ছবি ফাইল ফরম্যাট (TIFF),चिहनित प्रतिबिंब संचिका फर्मा (टिफ)
ট্যান্ডাম সিস্টেম,अग्रानुक्रम तंत्र
টেপ ঘনত্ব,टेप घनत्व
টেপ মাস্ক,टेप आवरण
tar ফাইল,टार संचिका
টাস্ক,कार्य
টাস্ক বার,कार्यदर्शिका
কাজের সূচি,कार्य अनुसूचक
TCP/IP (ট্রান্সমিশন কন্ট্রোল প্রোটোকল/ইন্টারনেট প্রোটোকল),संचरण नियंत्रण प्रोटोकॉल/इनटरनेट प्रोटोकॉल (टी सी पी/आई पी)
টিয়ারডাউন অপারেশন,कटाव संक्रिया
টেলিকম,दूरसंचार
টেলিযোগাযোগ,दूरसंचार
টেলিকনফারেন্স,दूरसंवाद
টেলিকনফারেন্সিং,दूर सम्मेलन
টেলিগ্রাফি,"1.तारप्रेषण, 2.टेलीग्राफी"
টেলিমেট্রি,"1.दूरमापी, 2.दूरमिती"
টেলিফোন,"1.दूरभाष, 2.टेलीफोन"
টেলিফোনি,दूरभाषी
টেলিপ্রিন্টার,"1.दूरमुद्रक, 2.टेलीप्रिंटर"
টেলিপ্রসেসিং,दूरप्रक्रमण
টেলিভিশন,"1.दूरदर्शन, 2.टेलीविजन, 3.दूरदर्शित्र"
টেলেক্স,टेलेक्स
টেলনেট,"1.दूर जाल, 2.टेलनेट"
তাপমাত্রা,"1.ताप, 3.तापक्रम"
টেমপ্লেট,"1.आकार पट्ट, 2.टेंपलेट, 3.रुपदा"
দশের পরিপূরক,दस-पूरक
তেরা বাইট,टेरा बाइट
তেরা ফ্লপ,टेरा फलाप्स
টার্মিনাল কার্সার,"1.अंतक प्रसंकेतक, 2.टर्मिनल कर्सर"
টার্মিনাল নোড,"1.अंतक आसंधि, 2.टर्मिनल नोड"
টার্মিনাল উইন্ডো,टर्मिनल विंडो
সমাপ্তি,समापन
টারনারি,त्रि-आधारी
টার্নারি অপারেশন,त्रि-आधारी संक्रिया
পরীক্ষা,परीक्षण
পরীক্ষার কভারেজ,परीक्षण व्याप्ति
পরীক্ষা চালানো,परीक्षण निष्पादन
টেস্ট-ডেটা,परीक्षण आँकड़आ
পাঠ্য,"1.टैक्सट,2. पाठ्य सामग्री"
টেক্সট বক্স,पाठ्य पेटी
পাঠ্য কার্সার,पाठ्य कर्सर
টেক্সট সম্পাদক,पाठ्य संपादक
লেখার ফাইল,पाठ संचिका
পাঠ্য মোড,पाठ्य विधा
পাঠ্য প্রক্রিয়াকরণ,पाठ प्रक्रमण
টেক্সট টু স্পিচ (TTS),वाक-पाठ्य (टी टी एस)
টেক্সচার ম্যাপিং,बुनावट प्रतिचित्रण
টি-ফ্লিপ-ফ্লপ,"1.टी फ्लिप फ्लॉप, 2.टी-द्विमानित्र"
থারমাল প্রিন্টার,तापीय मुद्रकातापीय
পাতলা ফিল্ম মেমরি,"1.प्रिंटर तनु फिल्म स्मृति, 2.तनु फिल्म मेमोरी"
পাতলা ফিল্ম ট্রানজিস্টর,(TFT) तनु फिल्म ट्रांजिस्टर (टी एफ टी)
মারধর,"1.गहाना, 2.थैशिंग"
থ্রেড,सूत्र-चूड़ई
থ্রেডিং,सूत्रण
ত্রিস্তর নেটওয়ার্ক,"1.त्रितल जालक्रम, 2.त्रितल नेटवर्क"
থ্রুপুট,प्रवाह क्षमता
সময় জটিলতা,काल जटिलता
টাইম ডিভিশন মাল্টিপ্লেক্সিং (TDM),काल विभाजन बहुसंकेतन (टी डी एम)
সময় ফ্রেম,काल फ्रेम
সময় ফ্রেম,ङ्केसमय सी
সময় মেশিন,"1.काल यंत्र, 2.काल मशीन, 3.टाइम मशीन"
সময় শেষ,समय समाप्त
সময় পরিমাপ,"1.कालॉशन, 2.काल क्वांटीकरण"
সময় সিরিজ,काल श्रेणी
সময় ভাগ,"1. काल विभाजन ,2. समय सहभाजन"
সময় ভাগ করে নেওয়ার সিস্টেম,समय सहभाजन तंत्र
সময় স্ট্যাম্প,काल स्टेप
টাইমিং ডায়াগ্রাম,काल आरेख
আভা,वर्णक
টগল,टॉगल
টগল করার গতি,टॉगल चाल
টোকেন,"1.प्रतीक, 2.टोकन"
টোকেন বাস,टोकन बस
টোকেন বাস,टोकन बस
টোকেন বাস নেটওয়ার্ক,टोकन बस जालक्रम
টোকেন রিং,"1.प्रतीक वलय, 2.सांकेतिक वलय"
টোকেন কথা,टोकन वार्ता
টুল,"1.औजार, 2.उपकरण"
আপাদোমোস্তোক,शीर्ष-पाद
টপ ডাউন ডিজাইন,शीर्ष पाद अभिकल्प
টপ ডাউন পার্সিং,"1.नख शिख पद विन्यास, 2.अधोगामी"
টপোলজি,"1.सांस्थिति, 2.स्थान विज्ञान"
স্পর্শ প্যাড,स्पर्श पैड
স্পর্শ পর্দা,स्पर्श स्क्रीन
ট্রেস,"1.चिन्ह, 2.निशान, 3.अनुरेखण"
ট্রেসিং,अनुरेखण
ট্র্যাক,"1.मार्ग, 2.पथ, 3.लीक"
ট্র্যাক ডিস্ক,"1.ट्रैक डिस्क, 2.पथ डिस्क"
ট্র্যাক টেপ,पथ टेप
ট্র্যাকিং,"1.अनुमार्गन, 2.अनुपथन"
লতা,"1.अनुयान, 2.अनुग"
গতিপথ,प्रक्षेप पथ
লেনদেন,"1.कार्य संपादन, 2.सौदा, 3.लेनदेन, 4.आदान प्रदान"
লেনদেন ফাইল,"1.सौदा संचिका, 2.क्रिया-कलाप संचिका"
লেনদেনের লগ,"1.लेन-देन संलेख, 2.आदान-प्रदान लॉग"
প্রতিলিপি,"1.प्रतिलेखन, 2.लिप्यंतरण करना"
ট্রান্সডুসার,ट्रांसड्यूसर
স্থানান্তর হার,अंतरण दर
স্থানান্তর সময়,अंतरण काल
রূপান্তর,रुपांतरण
ক্ষণস্থায়ী ত্রুটি,क्षणिक त्रुटि
ট্রানজিট সময়,संक्रमण काल
উত্তরণ,"1.संक्रमण, 2.संक्रांति"
ট্রানজিটিভ,संक्रामक
ট্রানজিটিভিটি,संक्रमिता
অনুবাদ,"1.अनुवाद, 2.अंतरण, 3.अनुभाषण"
সংক্রমণ,"1. संचरण, संचारण ,2.संप्रेषण"
ট্রান্সমিশন কন্ট্রোল প্রোটোকল (TCP),संप्रेषण नियंत्रण प्रोटोकॉल (टी सी पी)
পরিচলন রেখা,"1.संचरण लाइन, 2.संप्रेषण लाइन"
ট্রান্সমিটার,ट्रांसमीटर
স্বচ্ছতা,पारदर्शिता
ট্রান্সপন্ডার,ट्रांसपोंडर
পরিবহন,"1.परिवहन, 2.प्रतिगमन"
স্থানান্তর,पक्षांतरण
ট্রান্সপুটার,ट्रांसप्यूटर
ট্রান্সরিভার,"1.संप्रेष अभिग्राही, 2.ट्रांस रिसीवर"
ফাঁদে ফেলা,"1.प्रपाशन, 2.फांसना, 3.पकड़ना"
ট্রাভার্স,चंक्रमण
গাছ (ট্রাভার্সাল),वृक्ष (चंक्रमण)
গাছ নেটওয়ার্ক,तरु नेटवर्क
উপনদী সার্কিট,सहायक परिपथ
তুচ্ছ গ্রাফ,तुच्छ आरेख
সমস্যা অঙ্কুর,दोष-निवारण
ছাঁটা,"छिन्न, रुंडन"
সঠিক তালিকা,सत्यमान सारणी
টিউনার,"1.टयूनर, 2.समस्वरक, 3.समंजक"
টানেলিং,"1.सुरंगन, 2.टनलिंग"
টানিং,"1.समंजन, 2.समस्वरण, 3.टयूनिंग"
টুপল,टपल
টার্বো প্যাসকেল,टर्बो पास्कल
টিউরিং মেশিন,टयूरिंग मशीन
সময় ঘুরিয়ে দিন,प्रतिवर्तन काल
নথি ঘুরিয়ে দিন,प्रतिवर्तन दस्तावेज
পরিবর্তনের ক্রম,प्रतिवर्तन अनुक्रम
টুইন তারের,युगल केबल
পাকানো জোড়া,"1.ऐंठित युगल, 2.व्यावर्तित युग्म"
দুই অংশ সংযোজনকারী,द्वि-पारक स्मरांतरक
দুই এর পরিপূরক,दो का पूरक
টাইপ,प्रकार
টাইপ মুখ,"1.टाइप फेस, 2.अक्षराकृति"
মাথা টাইপ করুন,टंकन शीर्ष
টাইপ চাকা,मुद्रक चक्र
টাইপিং,टंकण
আন ইন্টারপ্টেবল পাওয়ার সোর্স (ইউপিএস),अबाधित शक्ति स्रोत
unary অপারেশন,"1.एकल संक्रिया, 2.एक-अंगी प्रणाली"
unary অপারেশন,एकल संक्रिया
unary অপারেটর,"1.एकल संकारक, 2.एक अंगी संकारक"
অনিশ্চয়তা,अनिश्चितता
শর্তহীন বিবৃতি,अप्रतिबंधी कथन
অগণিত,अगणनीय
উন্মোচন,अनावरण
সিদ্ধান্তহীন,अनिर्णीय
অনির্ধারিত,ङ्केअपरिभाषित
অনির্ধারিত রেকর্ড,अपरिभाषित अभिलेख
মুছে ফেলুন,अविलोप
আন্ডারস্কোর,"1.अधोडैश, 2.अधोरेक, 3,अधोयोजक"
অনির্দেশিত,अनिर्दिष्ट
অনির্দেশিত গ্রাফ,"1.अनिर्दिष्ट ग्राफ, 2.अनिर्दिष्ट आलेख"
undirectional সেবা সময়,एकसमान दिशा सेवाकाल
পূর্বাবস্থায় ফেরান,निरस्त करना
বিন্যাসহীন ডিস্ক,"1.असंरुपित चक्रिका, 2.असंरुपित डिस्क"
ইউনিকাস্টিং,समचित्रण
ইউনিকোড,"1.यूनीकोड, 2.एकल कूट"
অনির্দেশিত গাছ,अनिर्दिष्ट वृक्ष
ইউনিফর্ম রিসোর্স লোকেটার (URL),समान संसाधन स्थान निर्धारक (य आर एल)
ইউনিপ্রসেসিং,एक प्रक्रमण
অনন্য,अद्वितीय
