Malayalam,Telugu
അസുഖ അവധി,అనారొగ్యపు సెలవు
രോഗം ആനുകൂല്യം,అనారోగ్య ప్రయోజనం
അസുഖ റിപ്പോർട്ട്,అనారోగ్య నివేదిక
അടയാളം,సైన్
കയ്യൊപ്പ്,సంతకం
സിഗ്നേച്ചർ കാമ്പെയ്ൻ,సంతకం ప్రచారం
സിഗ്നേച്ചർ പാഡ്,సంతకం ప్యాడ్
അര്ത്ഥവത്തായ,ముఖ్యమైనది
സൂചിപ്പിക്കുക,సూచించండి
സമാനമായ,ఇలాంటివి
ലളിതമായ താൽപ്പര്യം,సాధారణ ఆసక్తి
ഏകകാലികമായി,ఏకకాలంలో
അതോടൊപ്പം,ఏకకాలంలో
ആത്മാര്ത്ഥമായ,హృదయపూర్వక
സൈൻ മരിക്കുന്നു,సైన్ డై
സൈൻ ക്വത് ഇതര,సైన్ ఉన్న కాని
സിംഗിൾ എൻട്രി സിസ്റ്റം,సింగిల్ ఎంట్రీ సిస్టమ్
ഒറ്റ നിരക്ക്,ఒకే ఛార్జీలు
ഒരൊറ്റ ഫയൽ സിസ്റ്റം,సింగిల్ ఫైల్ సిస్టమ్
സാർ,సర్
സൈറ്റ്,సైట్
സൈറ്റ് പ്ലാൻ,సైట్ ప్లాన్
സിറ്റിംഗ് അംഗ,సిట్టింగ్ సభ్యుడు
അവസ്ഥ,పరిస్థితి
സാഹചര്യങ്ങൾ ഒഴിഞ്ഞുകിടക്കുന്നു,పరిస్థితులు ఖాళీగా ఉన్నాయి
സാഹചര്യങ്ങൾ വേണം,పరిస్థితులు కావాలి
അസ്ഥികൂടം സ്റ്റാഫ്,అస్థిపంజరం సిబ్బంది
വിദഗ്ദ്ധ തൊഴിലാളി,నైపుణ్యం కలిగిన కార్మికుడు
മടിയനം,స్లాక్నెస్
സ്ലാക്ക് സീസൺ,స్లాక్ సీజన్
അപവാദം,అపవాదు
സ്ലീപ്പർ ക്ലാസ്,స్లీపర్ క్లాస్
സ്ലൈഡിംഗ് സ്കെയിൽ,స్లైడింగ్ స్కేల్
തെന്നുക,స్లిప్
വേഗത കുറയ്ക്കൽ,వేగం తగ్గించండి
ചാള,మురికివాడ
മാന്ദ്യം,తిరోగమనం
ചെറിയ സേവിംഗ്സ് ഫണ്ട്,చిన్న పొదుపు నిధి
ചെറുകിട എന്റർപ്രൈസ്,చిన్న తరహా సంస్థ
ചെറുകിട വ്യവസായം,చిన్న తరహా పరిశ్రమ
മിടുക്കല്,స్మార్ట్‌నెస్
മിനുസ്സമായ,మృదువైన
സ്നാപ്പ് പരിശോധന,స్నాప్ తనిఖీ
സ്നാപ്പ് പണിമുടക്ക്,స్నాప్ సమ్మె
സാമൂഹിക സുരക്ഷ,సామాజిక భద్రత
സാമൂഹ്യ ക്ഷേമ,సామాజిక సంక్షేమం
സോഫ്റ്റ്വെയർ,సాఫ్ట్‌వేర్
കുതിര്ക്കുക,సోజోర్న్
സോൾ,ఏకైక
ഏക ഏജൻസി,ఏకైక ఏజెన్సీ
ഗമനകരമായ,గంభీరమైన
ഗൗരവമേറിയ സ്ഥിരീകരണം,గంభీరమైన ధృవీకరణ
ആഹാണിതം,గంభీరత
അസഹനമാക്കുക,గంభీరంగా
മൊത്തത്തിൽ,గంభీరంగా
ഏക ഉടമ,ఏకైక యజమాని
അഭ്യർത്ഥിക്കുക,అభ్యర్థించండి
ഐക്യദാർ,సంఘీభావం
ഏകാകിയായ,ఒంటరి
ഏകാന്തത,ఒంటరి కేసు
പരിഹാരം,పరిష్కారం
ഉത്തരംകണ്ടുപിടിക്കുക,పరిష్కరించండి
സോർട്ടിംഗ്,సార్టింగ్
അപ്ലയൻസ് അടുക്കുന്നു,సార్టింగ్ ఉపకరణం
ഉല്ഭവസ്ഥാനം,మూలం
വരുമാന സ്രോതസ്സ്,ఆదాయ వనరు
സ്മാരകം,సావనీర్
പരമാധികാരം,సార్వభౌమ
പരമാധികാരം,సార్వభౌమత్వాన్ని
ഇടം,స్థలం
പാനീയം,అంతరం
സ്പേഡ് ജോലി,స్పేడ్ పని
ഒഴിഞ്ഞുമാറുക,విడి
സ്പെയർ കോപ്പി,విడి కాపీ
ഒഴിവു സമയം,ఖాళీ సమయంలో
പാസംഗികന്,స్పీకర్
പതേകമായ,ప్రత్యేకత
പ്രത്യേക കഴിവ് പരിശോധന,ప్రత్యేక సామర్థ్యం పరీక్ష
പ്രത്യേക അലവൻസ്,ప్రత్యేక భత్యం
പ്രത്യേക സെൽ,ప్రత్యేక సెల్
പ്രത്യേക അഭിനന്ദനം,ప్రత్యేక ప్రశంసలు
പ്രത്യേക നഷ്ടപരിഹാര അലവൻ,ప్రత్యేక పరిహార భత్యం
പ്രത്യേക ഡ്രൈവ്,ప్రత్యేక డ్రైవ్
പ്രത്യേക ഗ്രാന്റ്,ప్రత్యేక గ్రాంట్
വിശേഷജ്ഞന്,స్పెషలిస్ట్
സ്പെഷ്യലൈസേഷൻ,స్పెషలైజేషన్
പ്രത്യേക മെസഞ്ചർ,ప్రత్యేక మెసెంజర్
പ്രത്യേക ശമ്പളം,ప్రత్యేక వేతనం
പ്രത്യേക പവർ ഓഫ് അറ്റോർണി,స్పెషల్ పవర్ ఆఫ్ అటార్నీ
പ്രത്യേക പരിരക്ഷണ ഗ്രൂപ്പ്,ప్రత్యేక రక్షణ సమూహం
സവിശേഷതയായ,నిర్దిష్ట
സവിശേഷത,స్పెసిఫికేషన్
പ്രത്യേക നിഷേധം,నిర్దిష్ట తిరస్కరణ
പ്രത്യേക കാരണം,నిర్దిష్ట కారణం
മാതൃക,నమూనా సంతకం
ഊഹം,Ulation హాగానాలు
മൊഴി,ప్రసంగం
വേഗത,వేగం
സ്പീഡ് ബ്രേക്കർ,స్పీడ్ బ్రేకర్
നിശ്ചയിക്കപ്പെട്ട പരമാവധി വേഗത,వేగ పరిమితి
സ്പീഡ് പോസ്റ്റ്,స్పీడ్ పోస్ట్
വേഗത്തിലുള്ള പ്രവർത്തനം,వేగవంతమైన చర్య
ഗോര്മാര്,గోళం
സർപ്പിള ബൈൻഡിംഗ്,మురి బైండింగ్
സ്പ്ലിറ്റ് ഡ്യൂട്ടി,స్ప్లిట్ డ్యూటీ
വക്താവ് (= സ്പോക്ക്സ് വ്യക്തി),ప్రతినిధి (= స్పోక్స్ వ్యక్తి)
സ്പോൺസർ,స్పాన్సర్
സ്പോൺസർഷിപ്പ്,స్పాన్సర్షిప్
സ്പോട്ട് പരിശോധന,స్పాట్ తనిఖీ
സ്പോട്ട് പേയ്മെന്റ്,స్పాట్ చెల్లింపు
ഭാര,జీవిత భాగస్వామి
ചതുരാകൃതിയിലുള്ള,స్క్వాడ్
ഉറപ്പ്,స్థిరత్వం
ഉദോഗസ്ഥവൃന്ദം,సిబ్బంది
സ്റ്റാഫ് അസോസിയേഷൻ,స్టాఫ్ అసోసియేషన్
സ്റ്റാഫ് പരിശോധന യൂണിറ്റ്,స్టాఫ్ ఇన్స్పెక్షన్ యూనిట్
സ്റ്റാഫ് പാദം,సిబ్బంది త్రైమాసికం
സ്റ്റാഫ് റൂം,సిబ్బంది గది
സ്റ്റാഫ് വെൽഫെയർ ഫണ്ട്,స్టాఫ్ వెల్ఫేర్ ఫండ్
അരങ്ങ്,దశ
സ്തംഭനാവസ്ഥ,స్తబ్దత
ഓഹരി,వాటాను
മുദ,స్టాంప్
സ്റ്റാമ്പ് ഡ്യൂട്ടി,స్టాంప్ డ్యూటీ
സ്റ്റാമ്പ് ചെയ്ത എൻവലപ്പ്,స్టాంప్డ్ ఎన్వలప్
സ്റ്റാമ്പ് പാഡ്,స్టాంప్ ప్యాడ్
സ്റ്റാമ്പ് പേപ്പർ,స్టాంప్ పేపర్
നില്ക്കുക,స్టాండ్
സ്റ്റാൻഡേർഡ്,ప్రమాణం
അടിസ്ഥാന കരാർ,ప్రామాణిక ఒప్పందం
അടിസ്ഥാന കിഴിവ്,ప్రామాణిక మినహాయింపు
അടിസ്ഥാന ഫോർമാറ്റ്,ప్రామాణిక ఆకృతి
മാനവസ്ഥകേശ്ദം,ప్రామాణీకరణ
സ്റ്റാൻഡേർഡ് മാൻ-മണിക്കൂർ,ప్రామాణిక మనిషి-గంటలు
ജീവിത നിലവാരം,జీవన ప్రమాణం
അടിസ്ഥാന പ്രകടനം,ప్రామాణిక పనితీరు
അടിസ്ഥാന നിരക്ക്,ప్రామాణిక రేటు
സ്റ്റാൻഡ്ബൈ ക്രമീകരണം,స్టాండ్బై అమరిక
സ്റ്റാന്റിംഗ്,నిలబడి
സ്റ്റാൻഡിംഗ് കമ്മീഷൻ,స్టాండింగ్ కమిషన్
സ്റ്റാൻഡിംഗ് കമ്മിറ്റി,స్టాండింగ్ కమిటీ
നിലനില്ക്കുന്ന വിധി,స్టాండింగ్ ఆర్డర్
സ്റ്റാൻഡ്സ്റ്റല്ലിന്,నిలిచిపోతుంది
നക്ഷത്നം,నటించారు
നക്ഷത്രമിട്ട ചോദ്യം,నటించిన ప్రశ్న
സ്റ്റാർട്ടർ,స్టార్టర్
തുടക്ക ശമ്പളം,ప్రారంభ జీతం
സംസ്ഥാനം,రాష్ట్రం
സംസ്ഥാന വിരുന്നു,రాష్ట్ర విందు
സംസ്ഥാന സർക്കാർ,రాష్ట్ర ప్రభుత్వం
സംസ്ഥാന അതിഥി,రాష్ట్ర అతిథి
സംസ്ഥാന പട്ടിക,రాష్ట్ర జాబితా
ശേഷിപ്പ്,ప్రతిష్టంభన
പ്രസ്താവന,ప్రకటన
അക്കൗണ്ടിന്റെ പ്രസ്താവന,ఖాతా ప్రకటన
വസ്തുതകളുടെ പ്രസ്താവന,వాస్తవాల ప్రకటన
ആരോഗ്യസ്ഥിതി,ఆరోగ్య స్థితి
സ്റ്റേറ്റ്സ്മാൻ,రాజనీతిజ్ఞుడు
സ്ഥിതിവിവരകം,స్టాటిక్
സ്ഥലം,స్టేషన్
സ്റ്റേഷണറി സ്റ്റോക്ക്,స్థిర స్టాక్
സ്റ്റേഷണറി,స్టేషనరీ
സ്റ്റേഷൻ അവധി,స్టేషన్ సెలవు
സ്ഥിതിവിവരമശാല,గణాంక
സ്റ്റാറ്റിസ്റ്റിക്കൽ ഡാറ്റ,గణాంక డేటా
സ്ഥിതിവിവരക്കണക്കുകൾ,గణాంకాలు
പദവി,స్థితి
മാറ്റമില്ലാത്ത സ്ഥിതി,యథాతథంగా
സ്റ്റാറ്റസ് റിപ്പോര്ട്ട്,స్థితి నివేదిక
സ്റ്റാറ്റസ് ചിഹ്നം,హోదాకి చిహ్నం
ചട്ടമസരം,శాసనం
നിയമാനുസൃത,చట్టబద్ధమైన
നിയമപരമായ ശരീരം,చట్టబద్ధమైన శరీరం
നിയമപരമായ അവധിക്കാലം,చట్టబద్ధమైన సెలవు
നിയമപരമായ അവകാശങ്ങൾ,చట్టబద్ధమైన హక్కులు
താമസിക്കുക,ఉండండి
ആക്ടി,Std
സ്ഥിരമായ വളർച്ച,స్థిరమైన పెరుగుదల
കുത്തനെയുള്ള വർധന,నిటారుగా పెరుగుదల
സ്റ്റിയറിംഗ് കമ്മിറ്റി,క్రియాశీలక కమిటీ
സ്ഫോളോഫി,స్టెనోగ్రఫీ
വഭരണം,స్టెరిలైజేషన్
കർശനമായ പ്രവർത്തനം,స్టెర్న్ యాక్షన్
കളങ്ക,కళంకం
ഉത്തേജകമായ,ఉద్దీపన
സ്റ്റൈപ്പേൻഡ്,స్టైఫండ్
സ്തൂപമുള്ള,నిబంధన
നിശ്ചിത സമയ പരിധി,నిర్దేశించిన కాలపరిమితి
നിബന്ധന,నిబంధన
സംഭരിക്കുക,స్టాక్
സ്റ്റോക്ക് രജിസ്റ്റർ,స్టాక్ రిజిస్టర్
സ്റ്റോക്ക് എടുക്കൽ,స్టాక్ టేకింగ్
സ്റ്റോക്ക് മൂല്യനിർണ്ണയം,స్టాక్ వాల్యుయేషన్
സ്റ്റോപ്പ്ഗാപ്പ് ക്രമീകരണം,స్టాప్‌గ్యాప్ అమరిక
ശേഖരണം,నిల్వ
സംഭരണ ​​സ്ഥലം,నిల్వ స్థలం
കലവറ,స్టోర్
ഋജുവായത്,నేరుగా
അതിക്ലേശം,జాతి
അസാധാരണമായ,వింత
അപരിചിത,అపరిచితుడు
സ്ട്രാറ്റ,స్ట్రాటా
കൗശലം,వ్యూహం
സ്ട്രാറ്റിഫിക്കേഷൻ,స్ట్రాటిఫికేషన్
കാര്യക്ഷമമാക്കുക,స్ట్రీమ్‌లైన్
ബലം,బలం
ബലപ്പെടുത്തുക,బలోపేతం
പ്രയാസകരമായ,కఠినమైన
സമ്മര്ദ്ദം,ఒత్తిడి
സമ്മർദ്ദ മാനേജ്മെന്റ്,ఒత్తిడి నిర్వహణ
കണിശമായ,కఠినమైన
കർശനമായി,ఖచ్చితంగా
കന്തം,కఠినత
കടി,కఠినమైన
പണിമുടക്ക്,సమ్మె
സ്ട്രൈക്ക് കോൾ,స్ట్రైక్ కాల్
കവൃത്തി,స్ట్రింగెన్సీ
കരിമം,స్ట్రిప్
കഠിനമായി അദ്ധാനിക്കുക,పోరాడాలి
സംഭരണ ​​ശേഷി,నిల్వ సామర్థ్యం
ശക്തമായ മുറി,బలమైన గది
ഘടന,నిర్మాణ
ഘടന,నిర్మాణం
ഘടനാപരമായ അഭിമുഖം,నిర్మాణాత్మక ఇంటర్వ్యూ
ഘടനാപരമായ വേതനം,నిర్మాణాత్మక చెల్లింపు
അതദ്ധാനം,పోరాటం
വഴങ്ങാത്ത,మొండి పట్టుదలగల
വഞ്ചന,స్టూడియో
പഠിക്കുക,అధ్యయనం
പഠന അവധി,అధ్యయనం సెలవు
വസ്തു,విషయం
അതിശയകരമായ,ఆశ్చర్యకరమైనది
ശൈലി,శైలి
ഉപ,ఉప
ഉപസമിതി,ఉప కమిటీ
ഉപവിഭാഗം),ఉప కాంట్రాక్ట్
ഉപജില്ല,ఉప జిల్లా
ഉപവിഭാഗം,ఉప విభజన
ഉപധാനി,ఉప తల
വിഷയം,విషయం
ആത്മനിഷ്ഠമായ,ఆత్మాశ్రయ
കീജുഡിയസ്,సబ్‌జూడీస్
നിഗമനം,సబ్‌లైజ్
സുബ്ലേറ്റിംഗ്,సబ్‌లెట్టింగ్
വിധേയതം,సమర్పణ
കീഴ്വഴക്കമുള്ള,లొంగినది
സബോർഡിനേറ്റ് ഓഫീസ്,సబార్డినేట్ కార్యాలయం
സബോർഡിനേറ്റ് സേവനങ്ങൾ,సబార్డినేట్ సేవలు
സബോർഡിനേറ്റ് സ്റ്റാഫ്,సబార్డినేట్ సిబ్బంది
Subparhafh,ఉపప్రాగ్రాఫ్
സൂര്,సబ్రేల్
സബ്സ്ക്രൈബുചെയ്യുക,సభ్యత్వాన్ని పొందండి
തലസ്ഥാനം സബ്സ്ക്രൈബുചെയ്തു,చందా మూలధనం
വരികൾ,చందాదారుడు
സബ്സ്ക്രിപ്ഷൻ,చందా
ഉപവിഭാഗം,ఉపవిభాగం
അനന്തരമായ,తరువాత
തുടർന്നുള്ള പ്രവർത്തനം,తదుపరి చర్య
തുടർന്ന്,తరువాత
സഹായകന്,అనుబంధ సంస్థ
സബ്സിഡിയറി ബോഡികൾ,అనుబంధ సంస్థలు
സബ്സിഡിയറി വ്യവസായം,అనుబంధ పరిశ్రమ
സബ്സിഡിയറി മാൻഡേറ്റ്,అనుబంధ ఆదేశం
സബ്സിഡിയറി രസീത്,అనుబంధ రశీదు
സബ്സിഡിയറി രജിസ്റ്റർ,అనుబంధ రిజిస్టర్
സഹായധനം നല്കുക,సబ్సిడీ
സബ്സിഡി,సబ్సిడీ
സബ്സിഡി താമസസൗകര്യം,సబ్సిడీ వసతి
സഹായധനം,సబ్సిడీ
ഉപജീവന,జీవనాధారం
ഉപജീവന അലവൻസ്,జీవనాధార భత్యం
ഉപജീവന ഗ്രാന്റ്,జీవనాధార మంజూరు
നിലവാരം,ప్రామాణికమైన
ഗണ്യമായ,గణనీయమైన
ഗണ്യമായി,సబ్‌స్టాంటియేట్
കാര്യമായ,సబ్స్టాంటివ్
കാര്യമായ വേതനം,గణనీయమైన చెల్లింపు
കാര്യമായ പോസ്റ്റ്,గణనీయమైన పోస్ట్
പകരംവയ്ക്കുക,ప్రత్యామ్నాయం
പകരമാറ്റം,ప్రత్యామ్నాయం
ഉപ ഉപ ഖണ്ഡിക,ఉప ఉప-పేరా
സബർബൻ,సబర్బన్
ഉപവീരകം,ఉపవిభాగం
ഉപഭാരം,ఉపశమనం
സബ്വേ,సబ్వే
പിന്തുടരുന്നു,తరువాత
തുടർച്ചകമായ,వారసత్వం
തുടര്ന്നു വരുന്ന,వరుస
പിന്ഗാമി,వారసుడు
സഹായം,సహాయక
അപേക്ഷിക്കുക,స్యూ
കഷ്ടപ്പെടുക,బాధ
കഷ്ടത,బాధ
മതിയായ,సరిపోతుంది
സഫിക്സ്,ప్రత్యయం
കഷ്ടപ്പെടുത്തുക,ఓటు హక్కు
നിര്ദ്ദേശം,సూచన
നിർദ്ദേശ ബോക്സ്,సూచన పెట్టె
നിർദ്ദേശ പുസ്തകം,సూచనల పుస్తకం
നിര്ദേശിക്കുക,సూచనాత్మక
ആത്മഹത,ఆత్మహత్య
വസ്തം,సూట్
മതിയായ,అనుకూలత
അനുയോജ്യമായ പ്രവർത്തനം,తగిన చర్య
യോജിച്ചത്,సరిపోతుంది
മൊത്തം,మొత్తం
ചുരുക്കത്തിൽ,సంక్షిప్తంగా
സംഗഹം,సారాంశం
സംഗ്രഹ ട്രയൽ,సారాంశ ట్రయల్
സംഗ്രഹിക്കുന്നു,సంక్షిప్తం
പരകോടി,శిఖరం
സമന്സ് അയയ്ക്കുക,సమన్
സത്ക്രം അലവൻസ്,సుమంప్టీ భత్యం
സംക്കൂൺ,సంకలనం
സംവിത്തനുസരിച്ച്,సుంద్రీ
സയൂ മോട്ടോ,SUO MOTO
അതിശയകരമായ,సూపరన్యునేషన్
സൂപ്പർഇന്റുചെയ്യുന്ന പെൻഷൻ,సూపరన్యునేషన్ పెన్షన్
ഉപരിപ്ളവമായ,ఉపరితల
അതിരുകടന്ന,నిరుపయోగంగా
അതിശയിക്കുക,సూపర్మోస్
മേന്മയേറിയ,సుపీరియర్
ശേഷ്ഠമായ,ఆధిపత్యం
സൂപ്പർനുമറി,సూపర్న్యూమరీ
സൂപ്പർ ന്യൂമററി പോസ്റ്റ്,సూపర్న్యూమరీ పోస్ట్
സൂപ്പർസ്ക്രൈബുചെയ്യുക,సూపర్‌స్క్రయిబ్
സൂപ്പർസ്ക്രിപ്ഷൻ,సూపర్‌స్క్రిప్షన్
സുഷേർഡ്,సూపర్సైడ్
മുത്തതായ,సూపర్‌సెషన్
സൂപ്പർസ്ട്രക്ചർ,సూపర్ స్ట్రక్చర్
സൂപ്പർടേക്സ്,సూపర్ టాక్స్
സൂപ്പർ ടൈംസ്കെയിൽ,సూపర్ టైమ్‌స్కేల్
മേൽനോട്ടത്തിലാണ്,పర్యవేక్షణ
പരിശോധകന്,పర్యవేక్షకుడు
സൂപ്പർവൈസറി സ്റ്റാഫ്,పర్యవేక్షక సిబ్బంది
അനുബന്ധം,అనుబంధం
അനുബന്ധ,అనుబంధ
അനുബന്ധ ബജറ്റ്,అనుబంధ బడ్జెట్
അനുബന്ധ ചെലവ്,అనుబంధ ఖర్చు
അനുബന്ധ ആവശ്യം,అనుబంధ డిమాండ్
അനുബന്ധ ഗ്രാന്റ്,అనుబంధ గ్రాంట్
അനുബന്ധ ചോദ്യം,అనుబంధ ప్రశ్న
അനുബന്ധ നിയമങ്ങൾ,అనుబంధ నియమాలు
സപൈ്ളയര്,సరఫరాదారు
എത്തിച്ചുകൊടുക്കല്,సరఫరా
പിന്താങ്ങുക,మద్దతు
ഉപദേക്കത്തിൽ,మద్దతుదారు
സാക്ഷ്യ പത്രങ്ങൾ,సహాయక పత్రాలు
അടിച്ചമര്ത്തുക,అణచివేయండి
ആധിപതം,ఆధిపత్యం
പരമാധികാരമുള്ള,సుప్రీం
അധികഭാരം,సర్‌చార్జ్
ജാമ്യ,జ్యూరీ
ജാമ്യ ബോണ്ട്,పూచికత్తు పత్రం
ഉപരിതല പരിശോധന,ఉపరితల తనిఖీ
ഉപരിതല ഗതാഗതം,ఉపరితల రవాణా
ശസ്ത്രക്രിയ,శస్త్రచికిత్స
കുലനാമം,ఇంటిపేరు
ശേഷിപ്പ്,మిగులు
മിച്ച ബജറ്റ്,మిగులు బడ్జెట్
മിച്ച റിപ്പോർട്ട്,మిగులు నివేదిక
മിച്ച സ്റ്റാഫ്,మిగులు సిబ్బంది
സർപ്രൈസ് ചെക്ക്,ఆశ్చర్యకరమైన తనిఖీ
സർപ്രൈസ് സന്ദർശനം,ఆశ్చర్యకరమైన సందర్శన
കീഴടങ്ങല്,లొంగిపోవటం
ചുറ്റുപാടിൽ,పరిసరాలు
സുരക്സ്,సర్టాక్స్
കാവല്,నిఘా
അളക്കല്,సర్వే
സർവേ റിപ്പോർട്ട്,సర్వే నివేదిక
അതിജീവനം,మనుగడ
അതിജീവിക്കുന്ന,బతికేది
ശേഷിച്ചവന്,సర్వైవర్
സാധ്യത,ససెప్టబిలిటీ
സംശയിക്കപ്പെട്ട,అనుమానితుడు
പവര്ത്തനരഹിതമാക്കുക,సస్పెండ్
ഉദേഗം,సస్పెన్స్
സസ്പെൻസ് അക്കൗണ്ട്,సస్పెన్స్ ఖాతా
പുറത്താക്കല്,సస్పెన్షన్
സസ്പെൻഷൻ ഓർഡർ,సస్పెన్షన్ ఆర్డర్
ആശങ്ക,అనుమానం
സുസ്ഥിരമാണ്,సస్టైనబుల్
സുസ്ഥിര വളർച്ച,స్థిరమైన పెరుగుదల
നിലനിൽക്കുന്നു,తగిలిన
ശപിക്കുക,ప్రమాణం
സത്യപ്രതിജ്ഞാ ചടങ്ങ്,ప్రమాణ స్వీకారం
പാഠ്യപദ്ധതി,సిలబస్
പതീകം,చిహ్నం
സമമിതി,సమరూపత
സഹതാപം,సానుభూతి
സഹതാപ പണിമുടക്ക്,సానుభూతి సమ్మె
സിമ്പോസിയം,సింపోజియం
ലക്ഷണം,లక్షణం
സമന്വയിപ്പിക്കുക,సమకాలీకరించండి
സംഗ്രഹം,సారాంశం
സിന്തസിസ്,సంశ్లేషణ
കൃതിമമായുണ്ടാക്കിയ,సింథటిక్
ഏര്പ്പാട്,వ్యవస్థ
വവസ്ഥാനുസൃതമായ,క్రమబద్ధమైనది
വ്യവസ്ഥാപരമായ ജോലി,క్రమబద్ధమైన పని
സിസ്റ്റംസ് വിശകലനം,వ్యవస్థల విశ్లేషణ
ടാബ് ഫോൾഡർ,టాబ్ ఫోల్డర్
മേശ,పట్టిక
ടബ്ഡോ,టేబులో
ഉള്ളടക്ക പട്ടിക,విషయ సూచిక
വീടിന്റെ മേശ,ఇంటి పట్టిక
തബുദ,పట్టిక
ടാബുലേറ്റ് ചെയ്ത പ്രസ്താവന,పట్టిక ప్రకటన
അവസഹമായ,పట్టిక
തബൂലേറ്റർ,టాబ్యులేటర్
പരിഹരിക്കുക,టాకిల్
നയം,వ్యూహం
നയമുള്ള,వ్యూహాత్మక
തന്ത്രം,వ్యూహం
ടാഗ്,ట్యాగ్
വീട്ടിലേക്ക് പോവുക,ఇంటి చెల్లింపు తీసుకోండి
ഏറ്റെടുക്കുക,స్వాధీనం
കഴിവില്ലാത്ത,ప్రతిభావంతులైన
പ്രതിഭ തിരയൽ,ప్రతిభ శోధన
Tally,Tally
ടാലി കാർഡ്,టాలీ కార్డ్
തകിടം,ట్యాంపరింగ్
സ്പഷ്ടമായ,స్పష్టమైన
സ്പഷ്ടമായ അസറ്റ്,స్పష్టమైన ఆస్తి
ടേപ്പ്,టేప్
ടാപ്പിംഗ്,నొక్కడం
ക്ഷീണം,టార్డినెస్
ലക്ഷം,లక్ష్యం
ലക്ഷ്യ തിയതി,లక్ష్యం తేదీ
ചുങ്കവിഹിതം,సుంకం
പതക്കമായ,TARNISH
കര്ത്തവം,పని
ടാസ്ക് ഫോഴ്സ്,టాస్క్ ఫోర్స్
നികുതി,పన్ను
നികുതിാപിക്കാനുള്ള നികുതി,పన్ను తగ్గింపు
നികുതിയുണ്ടാക്കേണ്ട,పన్ను పరిధిలోకి వచ్చేది
നികുതി ബാധ്യമായ വരുമാനം,పన్ను పరిధిలోకి వచ్చే ఆదాయం
നികുതി ക്രമീകരണം,పన్ను సర్దుబాటు
നികുതി വിലയിരുത്തൽ,పన్ను లెక్కించుట
കരംപിരിക്കല്,పన్ను
നികുതി ഒഴിവാക്കല്,పన్ను ఎగవేత
ടാക്സ് കൺസൾട്ടന്റ്,పన్ను సలహాదారు
നികുതി പ്രഖ്യാപനം,పన్ను ప్రకటన
ഉറവിടത്തിൽ നികുതി കുറയ്ക്കുന്നു,మూలం వద్ద తీసివేయబడిన పన్ను
നികുതി കിഴിവ്,పన్ను మినహాయింపు
നികുതി വെട്ടിപ്പ്,పన్ను ఎగవేత
നികുതി ഒഴിവ്,పన్ను మినహాయింపు
തീരുവ ഇല്ലാത്ത,పన్ను రహిత
നികുതിദായകന്,పన్ను చెల్లింపుదారు
നികുതി ഇളവ്,పన్ను రిబేటు
നികുതി റിട്ടേൺ,పన్ను రిటర్న్
നികുതി ഷെഡ്യൂൾ,పన్ను షెడ్యూల్
ടീം സ്പിരിറ്റ്,జట్టు స్పూర్తి
ടീം ജോലി,జట్టు పని
കണ്ണീർ വാതകം,భాష్ప వాయువు
സാങ്കേതികമായ,సాంకేతిక
സാങ്കേതിക ഉപദേശം,సాంకేతిక సలహా
ടെന്റിച്ച് കോളേജ്,సాంకేతిక కళాశాల
സാങ്കേതിക ഡാറ്റ,సాంకేతిక సమాచారం
സാങ്കേതിക പോസ്റ്റ്,సాంకేతిక పోస్ట్
സാങ്കേതിക യോഗ്യത,సాంకేతిక అర్హత
സാങ്കേതിക വൈദഗ്ദ്ധ്യം,సాంకేతిక నైపుణ్యం
സാങ്കേതിക പദം,సాంకేతిక పదం
സാങ്കേതിക പരിശീലനം,సాంకేతిక శిక్షణ
സാങ്കേതിക വിദാനിപുണന്,సాంకేతిక నిపుణుడు
സന്വദായം,టెక్నిక్
ടെക്നോക്രി,టెక్నోక్రసీ
ടെക്നോക്രാറ്റ്,టెక్నోక్రాట్
സാങ്കേതികപരമായ,సాంకేతిక
സാങ്കേതികവിദ്യക്കാരന്,సాంకేతిక నిపుణుడు
സാങ്കേതികവിദ,సాంకేతికం
ടെലിബാങ്കിംഗ്,టెలిబ్యాంకింగ్
കന്വിസന്ദേശം,టెలిగ్రామ్
ടെലിഗ്രാഫിക് വിലാസം,టెలిగ్రాఫిక్ చిరునామా
ടെലിഗ്രാഫി,టెలిగ్రఫీ
ടെലിപ്രിൻറ് സന്ദേശം,టెలిప్రెంటర్ సందేశం
ദൂരദര്ശന്,టెలివిజన్
ടെലിവുകിംഗ്,టెలివర్కింగ్
ടെലിക്സ്,టెలిక్స్
ഇല്ലാതര്,టెల్లర్
മാനസികനില,కోపం
സ്വഭാവം,స్వభావం
സഭാവാനുസാരമായ,స్వభావం
താപനില,ఉష్ణోగ్రత
ടെപ്പോ,టెంపో
താത്ക്കാലികമായ,తాత్కాలిక
താൽക്കാലിക അഡ്വാൻസ്,తాత్కాలిక ముందస్తు
താൽക്കാലിക നിയമനം,తాత్కాలిక నియామకం
താൽക്കാലിക വൈകല്യം,తాత్కాలిక వైకల్యం
താൽക്കാലിക പോസ്റ്റ്,తాత్కాలిక పోస్ట్
താൽക്കാലിക നിയന്ത്രണം,తాత్కాలిక పరిమితి
താൽക്കാലിക ഒഴിവ്,తాత్కాలిక ఖాళీ
പലോഭനം,టెంప్టేషన్
പതിനമായ,టేనబుల్
അതാനി,చిత్తశుద్ధి
