Odiya,Malayalam
ସ୍କଟଲ୍ୟାଣ୍ଡର ସାଥୀଗଣ |,സ്കോട്ട്ലൻഡിലെ സമപ്രായക്കാർ
ଉପଦ୍ୱୀପ ଅଭିଯାନ |,പെനിൻസുലർ പ്രചാരണം
ଉପଦ୍ୱୀପ ଯୁଦ୍ଧ |,പെനിൻസുലർ യുദ്ധം
ପେନାଣ୍ଟ |,പെനന്റ്
ପିପୁଲ୍ସ ଚାର୍ଟର୍ (= ଜାତୀୟ ଚାର୍ଟର୍),പീപ്പിൾസ് ചാർട്ടർ (=ദേശീയ ചാർട്ടർ)
ଲୋକଙ୍କ ଆଗ (= ଲୋକପ୍ରିୟ ସାମ୍ନା),ജനകീയ മുന്നണി (=പോപ്പുലർ ഫ്രണ്ട്)
ପରଫିଡି |,വഞ്ചന
ସମୟ,കാലഘട്ടം
ସମୟ,കാലഘട്ടം
ପେରିଫେରୀ |,ചുറ്റളവ്
ସ୍ଥାୟୀ ସମାଧାନ |,സ്ഥിരമായ സെറ്റിൽമെന്റ്
ଚିରାଚରିତ ଫିଫ୍ |,വറ്റാത്ത ഫൈഫ്
ଫାଲାନକ୍ସ |,ഫാലാൻക്സ്
ଫାଲାନକ୍ସ |,ഫാലാൻക്സ്
ଫ୍ରୋହ,ഫറവോൻ
ପିକ୍ଟୋଗ୍ରାମ୍ |,ചിത്രഗ്രാം
ଚିତ୍ର,ചിത്രഗ്രാഫ്
ଚିତ୍ର,ചിത്രഗ്രാഫ്
ତୀର୍ଥଯାତ୍ରୀ,തീർത്ഥാടകൻ
ତୀର୍ଥଯାତ୍ରୀ ପିତା |,തീർത്ഥാടക പിതാക്കന്മാർ
ପିଲେଜ୍,കൊള്ള
ପିଲେଜ୍,കൊള്ള
ସ୍ତମ୍ଭ,സ്തംഭം
ସ୍ତମ୍ଭ ଏଡିଟସ୍ (ଅଶୋକର),സ്തംഭ ശാസനകൾ (അശോകന്റെ)
ସ୍ତମ୍ଭ ଏଡିଟସ୍ (ଅଶୋକର),സ്തംഭ ശാസനകൾ (അശോകന്റെ)
ସ୍ତମ୍ଭ ଏଡିଟସ୍ (ଅଶୋକର),സ്തംഭ ശാസനകൾ (അശോകന്റെ)
ଡକାୟତି,കടൽക്കൊള്ളക്കാരൻ
ଡକାୟତି,കടൽക്കൊള്ളക്കാരൻ
ଯୁଦ୍ଧ,പിച്ചവെച്ച യുദ്ധം
ଭୂଖଣ୍ଡ,പ്ലോട്ട്
ପୋଲିସ୍,പോളിസ്
ପୋଲିସ୍,പോളിസ്
ରାଜନୀତି,രാഷ്ട്രീയക്കാരൻ
ରାଜନ Political ତିକ ଏଜେଣ୍ଟ |,രാഷ്ട്രീയ ഏജന്റ്
ରାଜନ Political ତିକ ଆଶ୍ରୟ |,രാഷ്ട്രീയ അഭയം
ରାଜନ Political ତିକ ବାସିନ୍ଦା |,രാഷ്ട്രീയ താമസക്കാരൻ
ରାଜନ Political ତିକ ଆତଙ୍କବାଦ |,രാഷ്ട്രീയ ഭീകരത
ପୋଲ ଟ୍ୟାକ୍ସ,തിരഞ്ഞെടുപ്പ് നികുതി
ପଣ୍ଟୁନ୍ |,പോണ്ടൂൺ
ପ୍ରିମିୟର୍ |,പ്രീമിയർ
ପ୍ରିମିୟର୍ |,പ്രീമിയർ
ପ୍ରିମିୟର୍ସିପ୍ |,പ്രീമിയർഷിപ്പ്
ରାଷ୍ଟ୍ରପତି,അധ്യക്ഷസ്ഥാനം
ରାଷ୍ଟ୍ରପତି,അധ്യക്ഷസ്ഥാനം
ରାଷ୍ଟ୍ରପତି,പ്രസിഡന്റ്
ରାଷ୍ଟ୍ରପତି,പ്രസിഡന്റ്
ପ୍ରେସିଡିୟମ୍ |,പ്രെസിഡിയം
ପ୍ରଧାନ ମନ୍ତ୍ରୀ,പ്രധാന മന്ത്രി
ପ୍ରାଥମିକତା,പ്രൈമോജെനിച്ചർ
ପ୍ରିନ୍ସ,രാജകുമാരൻ
ପ୍ରିନ୍ସ,രാജകുമാരൻ
ପ୍ରିନ୍ସ ବିଶପ୍ |,പ്രിൻസ് ബിഷപ്പ്
ପ୍ରିନ୍ସ କନସର୍ଟ |,പ്രിൻസ് കൺസോർട്ട്
ପ୍ରିନ୍ସ ରେଜିଣ୍ଟ୍ |,രാജകുമാരൻ റീജന്റ്
ପିନ୍ସ ରେଗନାଣ୍ଟ |,പിൻസ് റെഗ്നന്റ്
ରାଜକୁମାରୀ ରେଜିଣ୍ଟ୍ |,രാജകുമാരി റീജന്റ്
ରାଜକୁମାରୀ ରୟାଲ୍ |,രാജകുമാരി
ଆଚାର୍ଯ୍ୟ,പ്രിൻസിപ്പാലിറ്റി
ଆଚାର୍ଯ୍ୟ,പ്രിൻസിപ്പാലിറ്റി
ଆଚାର୍ଯ୍ୟ,പ്രിൻസിപ്പാലിറ്റി
ପୁରସ୍କାର,സമ്മാനം
ପୁରସ୍କାର,സമ്മാനം
ପୁରସ୍କାର ରାଶି,സമ്മാന തുക
ବୃତ୍ତିଗତ ସ soldier ନିକ |,പ്രൊഫഷണൽ സൈനികൻ
ପ୍ରତିଜ୍ଞା,വാഗ്ദാനം ചെയ്യുക
ପ୍ରମୋଣ୍ଟୋରୀ ଦୁର୍ଗ |,പ്രൊമോണ്ടറി കോട്ട
ସଂରକ୍ଷଣ,സംരക്ഷിക്കുക
ସଂରକ୍ଷଣ,സംരക്ഷിക്കുക
ସଂରକ୍ଷଣ,സംരക്ഷിക്കുക
ପ୍ରୋଟେଗେ |,പ്രൊട്ടേജ്
ପ୍ରୋଭାନ୍ସ |,പ്രൊവെനൻസ്
ପ୍ରୋଭାନ୍ସ |,പ്രൊവെനൻസ്
ପ୍ରୋଭାନ୍ସ ସିଷ୍ଟମ୍ |,പ്രൊവെനൻസ് സിസ്റ്റം
ପ୍ରୋ-ଜିଓନିଷ୍ଟ |,പ്രോ-സയണിസ്റ്റ്
ଜନସାଧାରଣ ଶତ୍ରୁ |,പൊതു ശത്രു
ଜନସାଧାରଣ ଶତ୍ରୁ |,പൊതു ശത്രു
ବିରାମଚିହ୍ନ,പങ്കുകൾ
ପନିକ ଯୁଦ୍ଧ |,പ്യൂണിക് യുദ്ധങ്ങൾ
ପୁରାଣ,പ്യൂരിറ്റൻ
ପୁଚ୍,പുഷ്
କ୍ୱାଡ୍ରିଗା |,ക്വാഡ്രിഗ
ଚତୁର୍ଭୁଜ ମିଳିତତା |,നാലിരട്ടി സഖ്യം
କ୍ୱାକର୍ |,ക്വാക്കർ
ରାଣୀ,രാജ്ഞി
ରାଣୀ କନସର୍ଟ |,രാജ്ഞി പത്നി
ରାଣୀ,രാജ്ഞി സ്ത്രീധനം
କୁଇଣ୍ଡୋମ୍ |,ക്വീൻഡം
କୁଇଣ୍ଡୋମ୍ |,ക്വീൻഡം
ରାଣୀ ମାତା |,അമ്മ രാജ്ഞി
ରାଣୀ ପୁନର୍ବାର,രാജ്ഞി രാജകുമാരി
ପ୍ରଶ୍ନ,ക്വിസ്ലിംഗ്
ପ୍ରଶ୍ନ,ക്വിസ്ലിംഗ്
ଭଡା ଛାଡନ୍ତୁ |,വാടക ഉപേക്ഷിക്കുക
କ୍ୱିଭର୍ |,ആവനാഴി
Quo ୱାରେଣ୍ଟୋ |,ക്വോ വാറന്റോ
ଦ ace ଡ଼ |,റേസ്
ଜାତିଗତ ସର୍ବୋଚ୍ଚତା |,വംശീയ മേധാവിത്വം
ଥାକ,റാക്ക്
ଥାକ,റാക്ക്
ରେଡ୍,മിന്നല് പരിശോധന
ରେଡ୍,മിന്നല് പരിശോധന
ରାମପାର୍ଟ |,കൊത്തളം
ରାମପାର୍ଟ |,കൊത്തളം
ରାନ୍ସକ୍ |,റാൻസക്ക്
ମୁକ୍ତି,മോചനദ്രവ്യം
ମୁକ୍ତି,മോചനദ്രവ്യം
ରାଗ,നാശം
କ୍ଷତି,നാശങ്ങൾ
କ୍ଷେତ୍ର,സാമ്രാജ്യം
ପଛ ଗାର୍ଡ |,പിൻ ഗാർഡ്
ପଛ ଗାର୍ଡ କାର୍ଯ୍ୟ,പിൻ ഗാർഡ് പ്രവർത്തനം
ବିଦ୍ରୋହୀ,വിമത
ବିଦ୍ରୋହ,കലാപം
ବିଦ୍ରୋହର ସ୍ୱୀକୃତି |,കലാപത്തിന്റെ അംഗീകാരം
ପୁନ ond ନିର୍ମାଣ,പുനർനിർമ്മാണം
ପୁନ onna ନିର୍ମାଣ,രഹസ്യാന്വേഷണം
ପୁନ on ନିର୍ମାଣ,പുനർനിർമ്മാണം
ରେକର୍ଡ କରନ୍ତୁ |,രേഖപ്പെടുത്തുക
ରେକର୍ଡ ଅଫିସ୍ |,റെക്കോർഡ് ഓഫീസ്
ଅବସର ଅବସର ରେକର୍ଡ କରନ୍ତୁ |,റിട്ടയർമെന്റ് റെക്കോർഡ്
ନାଲି ସାର୍ଟ |,ചുവന്ന ഷർട്ടുകൾ
ସଂସ୍କାର,നവീകരണം
ଶରଣାର୍ଥୀ,അഭയാർത്ഥി
ରେଗାଲିଆ |,റെഗാലിയ
ରେଗାଲିଆ |,റെഗാലിയ
ରେଗାଲିଆ |,റെഗാലിയ
ରେଜେନ୍ସି,റീജൻസി
ରେଜିଣ୍ଟ୍ |,റീജന്റ്
ରେଜିଣ୍ଟ୍ ରାଣୀ |,റീജന്റ് രാജ്ഞി
ହତ୍ୟା,റെജിസൈഡ്
ରେଜିସିଡ୍ |,റെജിസൈഡുകൾ
ଶାସନ,ഭരണം
ଶାସନ,ഭരണം
ଅଞ୍ଚଳ,പ്രദേശം
ନିୟମିତ ବର୍ଷ |,ഭരണ വർഷം
ଅବଶିଷ୍ଟ |,റെഗ്നന്റ്
ରେଗ୍ନୁମ୍ |,റെഗ്നം
ରିଚ,റീച്ച്
ଶାସନ କରନ୍ତୁ,ഭരണം
ଶାସନ କରନ୍ତୁ |,ഭരണം
ପରିବାର ଶାସନ,വാഴുന്ന കുടുംബം
ଆତଙ୍କବାଦର ଶାସନ,ഭീകര ഭരണം
ଆତଙ୍କବାଦର ଶାସନ,ഭീകര ഭരണം
ସଶକ୍ତ କର |,ശക്തിപ്പെടുത്തുക
ସଶକ୍ତୀକରଣ,ബലപ്പെടുത്തൽ
ପୁନ in ସ୍ଥାପନ,പുനഃസ്ഥാപിക്കൽ
ପୁନ in ନିବେଶ କରନ୍ତୁ |,വീണ്ടും നിക്ഷേപിക്കുക
ରିଲେ ପୋଷ୍ଟ |,റിലേ പോസ്റ്റ്
ରିଲେ ମାର୍ଗ,റിലേ റൂട്ട്
ରିଲେ ସିଷ୍ଟମ୍ |,റിലേ സിസ്റ്റം
ରିଲିଜ୍,പ്രകാശനം
ରିଲିଜ୍,പ്രകാശനം
ତ୍ୟାଗ,ത്യാഗം
ତ୍ୟାଗ,ത്യാഗം
ରେପର୍ଟୋରୀ (= ଭଣ୍ଡାର),റിപ്പർട്ടറി (=ഇൻവെന്ററി)
ସଂଗ୍ରହାଳୟ,സംഭരണിയാണ്
ସଂଗ୍ରହାଳୟ,സംഭരണിയാണ്
ଗଣତନ୍ତ୍ର,ജനാധിപത്യഭരണം
ଗଣତନ୍ତ୍ର ଦିବସ |,റിപ്പബ്ലിക് ദിനം
ଲିପିବଦ୍ଧ,റെസ്ക്രിപ്റ്റ്
ଲିପିବଦ୍ଧ,റെസ്ക്രിപ്റ്റ്
ବାସିନ୍ଦା,താമസക്കാരൻ
ପୁନରୁଦ୍ଧାର,പുനസ്ഥാപിക്കൽ
ପୁନରୁତ୍ଥାନ |,പുനരുത്ഥാനം
ପୁନରୁତ୍ଥାନ |,പുനരുത്ഥാനം
ପଂଚାୟତ,പിൻവാങ്ങുക
ଓଲଟା (ଗୋଟିଏ ମୁଦ୍ରାର),വിപരീതം (ഒരു നാണയത്തിന്റെ)
ବିଦ୍ରୋହ,കലാപം
ବିପ୍ଳବ,വിപ്ലവം
"ବିପ୍ଳବ, ଫରାସୀ |","വിപ്ലവം, ഫ്രഞ്ച്"
ବିପ୍ଳବ ଗ or ରବମୟ |,വിപ്ലവം ഗ്ലോറിയസ്
"ବିପ୍ଳବ, ଶିଳ୍ପ","വിപ്ലവം, വ്യാവസായിക"
ଉଠିବା,ഉയരുന്നു
ପତିତ-ବୋରୱେଲ |,റോട്ടൻ-ബറോ
ରୁଫ୍ ରାଇଡର୍ସ |,പരുക്കൻ റൈഡേഴ്സ്
ଗୋଲାକାର ମୁଣ୍ଡ |,വൃത്താകൃതിയിലുള്ള തലകൾ
ମାର୍ଗ,റൂട്ട്
ରୟାଲ୍ ଦର୍ଶକ |,രാജകീയ പ്രേക്ഷകർ
ରୟାଲ୍ ଚାର୍ଟର୍ |,രാജകീയ ചാർട്ടർ
ରୟାଲ୍ କ୍ରେଷ୍ଟ୍ |,രാജകീയ ചിഹ്നം
ରୟାଲ୍ କ୍ରେଷ୍ଟ୍ |,രാജകീയ ചിഹ്നം
ରୟାଲ୍ ଆଦେଶ |,രാജകീയ ഉത്തരവ്
ରୁବ୍ରିକ୍ |,റൂബ്രിക്
ଧ୍ୱଂସାବଶେଷ |,അവശിഷ്ടങ്ങൾ
ରନର୍ |,ഓട്ടക്കാരൻ
ସାବ୍ୟସ୍ତତା |,അട്ടിമറി
ସାବର |,സാബർ
ସାବର୍ସ |,സാബേഴ്സ്
ବଳିଦାନ,യാഗം
ବଳିଦାନ,യാഗം
ବଳିଦାନ,യാഗം
ନିରାପଦ ଆଚରଣ |,സുരക്ഷിതമായ പെരുമാറ്റം
ସୁରକ୍ଷାକର୍ମୀ |,സംരക്ഷണം
ସୁରକ୍ଷାକର୍ମୀ |,സംരക്ഷണം
କର୍ତ୍ତବ୍ୟର ସୁରକ୍ଷା,സംരക്ഷണ ചുമതലകൾ
ସ ally ଲି,സാലി
ସଲି-ପୋର୍ଟ |,സാലി-പോർട്ട്
ରାଜଦଣ୍ଡ,ചെങ്കോൽ
ସ୍କିମିଟର୍ |,സ്കിമിറ്റർ
ଦ୍ୱିତୀୟ ଇଷ୍ଟେଟ୍ |,രണ്ടാം എസ്റ്റേറ്റ്
ସେକ୍ଟର,വിഭാഗം
ସେକ୍ଟର,വിഭാഗം
ଜବରଦଖଲ,പിടിച്ചെടുക്കൽ
ଜବରଦଖଲ,പിടിച്ചെടുക്കൽ
ସିନେଟ୍,സെനറ്റ്
ସିନେଟ୍,സെനറ്റ്
ସିନେଟ୍,സെനറ്റ്
ସିନେଟ୍,സെനറ്റ്
ସର୍ଫ୍ (= ବୋର୍ଡର୍ କିମ୍ବା ଭିଲିନ୍),സെർഫ് (=ബോർഡർ അല്ലെങ്കിൽ വില്ലൻ)
ସର୍ଫ୍ (= ବୋର୍ଡର୍ କିମ୍ବା ଭିଲିନ୍),സെർഫ് (=ബോർഡർ അല്ലെങ്കിൽ വില്ലൻ)
ସର୍ଫଡମ୍ (ସର୍ଫହୁଡ୍ କିମ୍ବା ସର୍ଫେଜ୍),സെർഫോം (സെർഫ്ഹുഡ് അല്ലെങ്കിൽ സെർഫേജ്)
ସର୍ଫଡମ୍ (ସର୍ଫହୁଡ୍ କିମ୍ବା ସର୍ଫେଜ୍),സെർഫോം (സെർഫ്ഹുഡ് അല്ലെങ്കിൽ സെർഫേജ്)
ଛାୟା ରାଜା |,നിഴൽ രാജാവ്
ଜାହାଜ ଟଙ୍କା,ഷിപ്പ് മണി
ଶକ୍ ସ troops ନ୍ୟ (= storm ଡ ସ troops ନ୍ୟ),ഷോക്ക് സേന (=കൊടുങ്കാറ്റ് സൈന്യം)
ସଂକ୍ଷିପ୍ତ ସଂସଦ |,ഹ്രസ്വ പാർലമെന്റ്
Kir ଗଡା,ഏറ്റുമുട്ടൽ
ଦାସ,അടിമ
ଦାସତ୍ୱ,അടിമത്തം
ଦାସତ୍ୱ,അടിമത്തം
ସ old ନିକ ରାଜ୍ୟସ୍ତରୀୟ,സൈനിക രാഷ്ട്രതന്ത്രജ്ഞൻ
ବର୍ଚ୍ଛା,കുന്തം
ବର୍ଚ୍ଛା-ମୁଣ୍ଡ,കുന്തം-തല
କ୍ଷେତ୍ର,ഗോളം
ସ୍ପ୍ରାଗିଷ୍ଟିକ୍ |,സ്ഫ്രാഗിസ്റ്റിക്സ്
ଲୁଟେରା ସିଷ୍ଟମ୍ |,സിസ്റ്റം നശിപ്പിക്കുന്നു
ସ୍କ୍ ire ାଇୟାର୍ |,സ്ക്വയർ
ସ୍କ୍ ire ାଇୟାର୍ |,സ്ക്വയർ
ସ୍କ୍ ire ାର୍ଚି |,Squirearchy
ସ୍କ୍ ire ାର୍ଚି |,Squirearchy
ମାନକ,സ്റ്റാൻഡേർഡ്
ମାନକ-ଧାରକ |,സ്റ്റാൻഡേർഡ്-ബെയറർ
ସ୍ଥାୟୀ ସେନା |,നിൽക്കുന്ന സൈന്യം
ଷ୍ଟାଣ୍ଡିଂ ଅର୍ଡର |,സ്റ്റാൻഡിംഗ് ഓർഡറുകൾ
ଷ୍ଟାଣ୍ଡିଂ ଅର୍ଡର |,സ്റ്റാൻഡിംഗ് ഓർഡറുകൾ
ରାଜ୍ୟସ୍ତରୀୟ,സ്റ്റേറ്റ്മാൻ
ପଥର ଲେଖା |,ശിലാ ലിഖിതം
Orm ଡ଼ ସ troops ନ୍ୟ,കൊടുങ്കാറ്റ് സൈന്യം
ଷ୍ଟ୍ରାଟେଜେମ୍ |,തന്ത്രം
ରଣନୀତି,തന്ത്രം
ରଣନୀତି,തന്ത്രം
ରଣନୀତି,തന്ത്രം
ଷ୍ଟ୍ରାଟୋକ୍ରାସି |,സ്ട്രാറ്റോക്രസി
Ife ଗଡା,കലഹം
Ife ଗଡା,കലഹം
ଦୃ hold ଧରନ୍ତୁ |,ശക്തമായ പിടി
ଦୃ hold ଧରନ୍ତୁ |,ശക്തമായ പിടി
ସହାୟକ ଉଚ୍ଚତା |,സബ്സിഡിയറി ടാലിയൻസ്
ଉତ୍ତରାଧିକାରୀ |,പിന്തുടർച്ച
ଉତ୍ତରାଧିକାରୀ,പിൻഗാമി
ମତଦାନ,വോട്ടവകാശം
ସୁଫ୍ରାଗିଷ୍ଟ |,സഫ്രജിസ്റ്റ്
ସୁଲତାନ,സുൽത്താനേറ്റ്
ସୁଲତାନ ଅବଧି,സുൽത്താനേറ്റ് കാലഘട്ടം
ଆତ୍ମସମର୍ପଣ,കീഴടങ്ങുക
ସୁଜେରାଇନ୍ |,സുസെറൈൻ
ସୁଜେରେନ ରାଜ୍ୟ |,സുസെറൈൻ സംസ്ഥാനം
ଖଣ୍ଡାଧାରକ |,വാളെടുക്കുന്നയാൾ
ତାମାନି ସୋସାଇଟି |,ടമ്മനി സൊസൈറ്റി
କ୍ରୋଧିତ ଖଣ୍ଡା |,കോപിച്ച വാൾ
ଭଡାଟିଆ,വാടകക്കാരൻ
ଭଡାଟିଆ,വാടകക്കാരൻ
ଅଞ୍ଚଳ,പ്രദേശം
ଅଞ୍ଚଳ,പ്രദേശം
ପ୍ରଦେଶ ସରକାର,പ്രദേശ സർക്കാർ
ଆତଙ୍କବାଦ,തീവ്രവാദം
ତୃତୀୟ ଇଷ୍ଟେଟ୍ |,തേർഡ് എസ്റ്റേറ്റ്
ତିନୋଟି ଇଷ୍ଟେଟ୍ |,മൂന്ന് എസ്റ്റേറ്റുകൾ
ଟୋଲ୍,ടോൾ
ଟୋଲ୍ ହାଉସ୍ |,ടോൾ ഹൗസ്
ସମାଧି,ശവകുടീരം
ଟୋରୀ |,ടോറി
ଟୋଟେମ୍ |,ടോട്ടം
ଦୁର୍ଗ,ടവർ
ଦୁର୍ଗ,ടവർ
ବିଜୟ ଦୁର୍ଗ,വിജയഗോപുരം
ଦେଶଦ୍ରୋହୀ,രാജ്യദ്രോഹി
ବିଶ୍ୱାସଘାତକତା,വഞ്ചന
ଦେଶଦ୍ରୋହ,രാജ്യദ്രോഹം
ଚୁକ୍ତି,ഉടമ്പടി
ଯୁଦ୍ଧ ଦ୍ Tr ାରା ପରୀକ୍ଷା (= ଯୁଦ୍ଧ ଦ୍ trail ାରା ଟ୍ରେଲ୍),ട്രയൽ ബൈ യുദ്ധം (=ട്രയൽ ബൈ കോംബാറ്റ്)
ଶ୍ରଦ୍ଧାଞ୍ଜଳି |,ആദരാഞ്ജലി
ଶ୍ରଦ୍ଧାଞ୍ଜଳି |,ആദരാഞ്ജലി
ଶ୍ରଦ୍ଧାଞ୍ଜଳି ଜମି |,ആദരാഞ്ജലി ഭൂമി
ତ୍ରିଗୁଣ ସହଯୋଗ,ട്രിപ്പിൾ സഖ്യം
ଟ୍ରିପଲ୍ ଏଣ୍ଟେଣ୍ଟେ |,ട്രിപ്പിൾ എന്റന്റ്
ବିଜୟ,വിജയം
ବିଜୟ,വിജയം
ଅଶାନ୍ତି |,കലഹവും
ଟାଇରାନାଇସିଡ୍ |,സ്വേച്ഛാധിപത്യം
ଟାଇରାନାଇସିଡ୍ |,സ്വേച്ഛാധിപത്യം
ଅତ୍ୟାଚାର,സ്വേച്ഛാധിപത്യം
ଅତ୍ୟାଚାର,സ്വേച്ഛാധിപത്യം
ଅତ୍ୟାଚାର,സ്വേച്ഛാധിപതി
ଉହଲାନ୍ |,ഉഹ്ലാൻ
ଉକେସ୍ |,ഉകാസെ
ଉକେସ୍ |,ഉകാസെ
ଉଲେମା,ഉലമ
ଅଲ୍ଟିମାଟମ୍ |,അന്ത്യശാസനം
ଅଲ୍ଟିମାଟମ୍ |,അന്ത്യശാസനം
ମାମୁଁ ସାମ,അങ്കിൾ സാം
ଅଣ୍ଡର-ରାଜା |,അണ്ടർ-കിംഗ്
ୟୁନାଇଟେଡ୍ ଇଂରେଜମାନେ |,യുണൈറ്റഡ് ഐറിഷുകാർ
ସଂଯୁକ୍ତ ରାଷ୍ଟ୍ର,ഐയ്ക്യ രാഷ്ട്രസഭ
ସଂଯୁକ୍ତ ପ୍ରଦେଶଗୁଡ଼ିକ |,യുണൈറ്റഡ് പ്രവിശ്യകൾ
ସଂଯୁକ୍ତ ପ୍ରଦେଶଗୁଡ଼ିକ |,യുണൈറ്റഡ് പ്രവിശ്യകൾ
ଅବିଭକ୍ତ ଦୁର୍ଗ |,നിലവറയില്ലാത്ത കോട്ട
ସର୍ବଭାରତୀୟ ରାଜତନ୍ତ୍ର |,സാർവത്രിക രാജാവ്
ସର୍ବଭାରତୀୟ ମତଦାନ,സാർവത്രിക വോട്ടവകാശം
ବିଦ୍ରୋହ,പ്രക്ഷോഭം
ଉସର୍ପେସନ୍ |,അധിക്ഷേപം
ଉସର୍ପର୍ |,കൊള്ളക്കാരൻ
Utopia,ഉട്ടോപ്യ
ଭାଣ୍ଡାଲ୍,വന്ദൽ
ଭଙ୍ଗାରୁଜା,വാൻഡലിസം
ଭଙ୍ଗାର୍ଡ |,വാൻഗാർഡ്
ଭଙ୍ଗାର୍ଡ |,വാൻഗാർഡ്
ଭଙ୍ଗାର୍ଡ |,വാൻഗാർഡ്
ବାରଙ୍ଗିଆନ୍ |,വരൻജിയൻ
ବାରଙ୍ଗିଆନ୍ ଗାର୍ଡ |,വരൻജിയൻ ഗാർഡ്
ଭାସାଲ୍ |,വാസൽ
ଭାସାଲ୍ |,വാസൽ
ଭାସାଲ୍ ରାଜ୍ୟ |,വാസൽ സംസ്ഥാനം
ଭାଟିକାନ୍ ପରିଷଦ,വത്തിക്കാൻ കൗൺസിൽ
ଜାହାଜ |,പാത്രം
ଜାହାଜ |,പാത്രം
ଜାହାଜ |,പാത്രം
ଉପ-ରାଜା,ഉപരാജാവ്
ଭିକେରୋଇ |,വൈസ്രോയി
ଭିକେରୋୟାଲିଟି = ଭିସେରୋସିପ୍ |,വൈസ്രോയൽറ്റി = വൈസ്രോയിഷിപ്പ്
ଭିକ୍ଟର |,വിക്ടർ
ବିଜୟ,വിജയം
ଭିଲିନ୍ |,വില്ലൻ
ଯାତ୍ରା,യാത്ര
ଦୁର୍ବଳ ଦୁର୍ଗ,ദുർബലമായ കോട്ട
କାନ୍ଥ ଚିତ୍ର,ചുമർ പെയിന്റിംഗ്
କାନ୍ଥ ଚିତ୍ର,ചുമർ പെയിന്റിംഗ്
ଯୁଦ୍ଧ,യുദ്ധം
ଯୁଦ୍ଧ-ପ୍ରଭୁ,യുദ്ധപ്രഭു
ଯୋଦ୍ଧା,യോദ്ധാവ്
ଯୋଦ୍ଧା,യോദ്ധാവ്
ଯୋଦ୍ଧା,യോദ്ധാവ്
ଯୁଦ୍ଧ ଜାହାଜ,യുദ്ധക്കപ്പൽ
ୱାଚ୍ ୱାର୍ଡ |,വാച്ച്-വേഡ്
କଲ୍ୟାଣ ସ୍ଥିତି,വെൽഫെയർ സ്റ്റേറ്റ്
କଲ୍ୟାଣ କାର୍ଯ୍ୟ,ക്ഷേമപ്രവർത്തനം
ୱିଗ୍ |,വിഗ്
ଧଳା ପତାକା |,വെള്ള കൊടി
ଶ୍ୱେତବର୍ଗଙ୍କ ଭାର |,വെള്ളക്കാരുടെ ഭാരം
ବିଶ୍ୱ ସାମ୍ରାଜ୍ୟ |,ലോക സാമ്രാജ്യം
ବିଶ୍ୱ ଆନ୍ଦୋଳନ |,ലോക പ്രസ്ഥാനം
ବିଶ୍ୱ ରାଜନୀତି,ലോക രാഷ്ട്രീയം
ବିଶ୍ୱ ଶକ୍ତି,ലോകശക്തി
ବିଶ୍ଵ ଯୁଦ୍ଧ,ലോക മഹായുദ്ധം
Wreeker,വേക്കർ
ସଂଶୋଧନ ସଂଶୋଧନ |,തകർക്കുന്ന ഭേദഗതി
ଜେନେଲେସିସ୍ |,സെനെലസിസ്
ଜେନୋଫୋବିୟା |,സെനോഫോബിയ
ଜାନକୀ,യാങ്കി
ହଳଦିଆ ଜ୍ୟାକେଟ୍ |,മഞ്ഞ ജാക്കറ്റ്
ହଳଦିଆ,മഞ്ഞ മനുഷ്യൻ
ହଳଦିଆ ବିପଦ,മഞ്ഞ അപകടം
ହଳଦିଆ ପ୍ରେସ୍ |,മഞ്ഞ അമർത്തുക
ଯୁବକ ତୁର୍କୀ |,യുവ തുർക്കികൾ
ଜିଉସ୍,സിയൂസ്
ଜିଓନିଜିମ୍ |,സയണിസം
ଜୋରୋଷ୍ଟ୍ରିଆନ୍ ଧର୍ମ |,സൊരാസ്ട്രിയനിസം
