English,Gujarati
Second-order terms,બીજા ઓર્ડરની મુદત
Second-order transition,બીજા ક્રમમાં સંક્રમણ
Secondary,"બીજું, ગૌણ"
Secondary axis,ગૌણ અક્ષ
Secondary beta ray,ગૌણ બીટા કિરણ
Secondary cell,સંચયક કોષ
Secondary circuit,ગૌણ સર્કિટ
Secondary data,ગૌણ પદાર્થ
Secondary displacement,ગૌણ વિસ્થાપન
Secondary eddy,ગૌણ વમળ
Secondary electrode,ગૌણ ઇલેક્ટ્રોડ
Secondary electron,ગૌણ ઇલેક્ટ્રોન
Secondary electron gap loading,ગૌણ ઇલેક્ટ્રોન ગેપ લોડિંગ
Secondary emission,ગૌણ ઉત્સર્જન
Secondary emission noise,ગૌણ ઉત્સર્જન અવાજ
Secondary excitation,ગૌણ ઉત્તેજના
Secondary extinction,ગૌણ લુપ્તતા
Secondary flow,ગૌણ પ્રવાહ
Secondary focal length,ગૌણ ફોકસ અંતર
Secondary impedance,ગૌણ અવબાધ
Secondary inductance,ગૌણ ઇન્ડક્ટન્સ
Secondary ionization,ગૌણ આયનીકરણ
Secondary lobe (=minor lobe),સહાયક લોબ
Secondary maximum,લઘુતમ મહત્તમ
Secondary optic axis,ગૌણ ઓપ્ટિકલ અક્ષ
Secondary phase wavelet,ગૌણ તબક્કો વેવલેટ
Secondary positron,ગૌણ પોઝીટ્રોન
Secondary radar,ગૌણ રડાર
Secondary radiation,ગૌણ કિરણોત્સર્ગ
Secondary rainbow,બીજું મેઘધનુષ્ય
Secondary rays,ગૌણ કિરણો
Secondary reaction,ગૌણ પ્રતિક્રિયા
Secondary recombination,ગૌણ પુનઃસંયોજન
Secondary recrystallization,ગૌણ સ્ફટિકીકરણ
Secondary response,ગૌણ પ્રતિભાવ
Secondary spectrum,ગૌણ સ્પેક્ટ્રમ
Secondary standard,ગૌણ મૂલ્ય
Secondary wave,ગૌણ તરંગ
Secondary winding,બીજી કોઇલ
Secondary X-ray,ગૌણ એક્સ-રે
Seconds pendulum,બીજું લોલક
Secor,સાકર
Section,"વિભાગ, વિભાગ, વિભાગ, વિભાગ, વિભાગ"
Sectional curvature,વિભાગ વક્રતા
Sectional line of level,નીચે લીટીનું પદચ્છેદન
Sectionalized veretical aerial (=sectionalized vertical antenna),વિભાગીય વર્ટિકલ એન્ટેના
Sector,"પેટાવિભાગ, ક્ષેત્ર, ક્ષેત્ર"
Sector display,સેક્ટર ડિસ્પ્લે
Sector growth,ક્ષેત્ર વૃદ્ધિ
Sector scanning,ત્રિજ્યા સ્કેનિંગ
Sector spectometer,ક્ષેત્રીય સ્પેક્ટ્રોમીટર
Sector spectrographic method,"સેક્ટર સ્પેક્ટ્રોગ્રાફ પદ્ધતિ, સેક્ટર સેગમેન્ટ સ્પેક્ટ્રોગ્રાફિક પદ્ધતિ"
Sector speed,ક્ષેત્રની ચાલ
Sector timing trrack,સેગમેન્ટ સમય માપન પાથ
Sectoral horn,"સેક્ટરી હોર્ન, ત્રિકોણાકાર હોર્ન"
Sectored disc,સેક્ટરવાળી ડિસ્ક
Sectorial harmonic,ક્ષેત્રીય હાર્મોનિક
Sectoring,વિભાજન
Sectrorial magnetic field,ક્ષેત્રીય ચુંબકીય ક્ષેત્ર
Sectrorial surface harmonic,ક્ષેત્રીય પૃષ્ઠ હાર્મોનિક
Secular,"લાંબા ગાળાનું, શાશ્વત"
Secular acceleration,લાંબા ગાળાના પ્રવેગક
Secular equation,લાંબા ગાળાના સમીકરણ
Secular equillibrium,"લાંબા ગાળાના સંતુલન, લાંબા ગાળાના સંતુલન, શાશ્વત સંતુલન"
Secular parallax,લાંબા ગાળાના લંબન
Secular perturbation,લાંબા ગાળાની ખલેલ
Secular term,લાંબા ગાળાની સ્થિતિ
Secular-equillibrium value,સતત સંતુલન મૂલ્ય
Secularly stable,લાંબા સમયથી
Sediment,"હતાશા, હતાશા"
Sedimentation analysis,સેડિમેન્ટેશન વિશ્લેષણ
Sedimentation rate,સેડિમેન્ટેશન દર
Seed charge,બીજ ચાર્જ
Seeding,બીજ
Seeding (of cloud),"બીજ, બીજ"
Seeman spectroscope,"બાઉન્ડ્રી સ્પેક્ટ્રોસ્કોપ, બાઉન્ડ્રી સ્પેક્ટ્રોસ્કોપ"
Seerial scan,સીરીયલ સ્કેનિંગ
Seesaw,ધેનકુલી
Segment,"વિભાગ, સૂચના"
Segment of a curve,વળાંક સેગમેન્ટ
Segment of an ellipse,લંબગોળ સેગમેન્ટ
Segregation,"વિભાજન, ડિસએસેમ્બલી"
Seidel aberration,બાજુ દૂર કરવું
Seidel theory,કદ સિદ્ધાંત
Seismic detector,ભૂકંપ શોધક
Seismic reflection,સિસ્મિક પ્રતિબિંબ
Seismic refraction profile,સિસ્મિક રીફ્રેક્શન પ્રોફાઇલ
Seismic wave,સિસ્મિક તરંગ
Seismogram,ભૂકંપ રેકોર્ડ
Seismograph,ભૂકંપ રેકોર્ડર
Seismographic observation,ભૂકંપ અવલોકન
Seismographic station,સિસ્મોલોજીકલ કેન્દ્ર
Seismography,સિસ્મોલોજી
Seismology,સિસ્મોલોજી
Seismometer,સિસ્મોમીટર
Seismometer lens,સિસ્મોમીટર લેન્સ
Seismometry,સિસ્મોલોજી
Seismoscope,"સિસ્મોસ્કોપ, સિસ્મોસ્કોપ"
Selectance,"પસંદગી ગુણોત્તર, વક્રતા"
Selected range indicator (=C display =C scope),"અદ્યતન શ્રેણી સૂચક, સી-ડિસ્પ્લે"
Selection,"પસંદગી ગુણોત્તર, વક્રતા"
Selection check,પસંદગી તપાસ
Selection gradient,પસંદગી ઢાળ
Selection principle,પસંદગીનો નિયમ
Selection rule,પસંદગીનો નિયમ
Selective,"પસંદગીયુક્ત, પસંદગીયુક્ત"
Selective absorption (=selective localization),પસંદગીયુક્ત શોષણ
Selective calling system,પસંદગીયુક્ત કૉલિંગ સિસ્ટમ
Selective characteristics,પસંદગીયુક્ત પાત્રાલેખન
Selective circuit,પસંદગીયુક્ત સર્કિટ
Selective dispersion,મૂળાક્ષરોની લાક્ષણિકતા
Selective effect,પસંદગીયુક્ત અસર
Selective fading,ડાયાક્રિટિક ઉચ્ચારણ
Selective jamming,પસંદગીયુક્ત સંબોધન
Selective medium,પસંદગીયુક્ત માધ્યમો
Selective peremeability,પસંદગીયુક્ત અભેદ્યતા
Selective photoelectric effect,પસંદગીયુક્ત ફોટોઇલેક્ટ્રિક અસર
Selective reflection,પસંદગીયુક્ત પ્રતિબિંબ
Selective system,પસંદગીયુક્ત સિસ્ટમ
Selective transmission,પસંદગીયુક્ત રવાનગી
Selective true absorption,વાસ્તવિક શોષણ
Selectivity,પસંદગી
Selectivity index,પસંદગી સૂચકાંક
Selector,વારિત્ર
Selector circuit,પસંદગીયુક્ત સર્કિટ
Selectron,પસંદગીકાર
Selenography,ચંદ્ર ભૂસ્તરશાસ્ત્ર
Selenoid,સેલેનોઇડ
Selenoid satellite,જીઓ મૂન સેટેલાઇટ
Selenology,ચંદ્રકી
Self,"સ્વયં, સ્વયં, સ્વયં, સ્વ"
Self absorption,સ્વ-શોષણ
Self acting,ઓટોએક્ટિવ
Self aligning,સ્વયંસંરેખિત
Self capacitance,સ્વયં હોલ્ડિંગ
Self clocking recording,આપોઆપ ઘડિયાળ પલ્સ રેકોર્ડિંગ
Self collision time,સ્વ-સહાયક સંઘર્ષ સમયગાળો
Self conjugate nucleus,સ્વયંસંયોજિત બીજક
Self consistent field,અનુરૂપ વિસ્તાર
Self correcting sample,સ્વતઃ સુધારક મોડેલ
Self disruptive,સ્વયં ઓગળી જતું
Self excited dynamo,સ્વતઃ ઉત્તેજિત ડાયનેમો
Self excited oscillation,સ્વયંસ્ફુરિત ઓસિલેશન
Self field of electron,ઇલેક્ટ્રોન ક્ષેત્ર
Self guided missile,સ્વ-નિર્દેશિત મિસાઇલ
Self impendance,સ્વ અવબાધ
Self induced pressure gradients,સ્વ-પ્રેરિત દબાણ ઢાળ
Self induction,ઇન્ડક્શન
Self induction field,ઇન્ડક્શન ક્ષેત્ર
Self luminous,સ્વ-તેજસ્વી
Self material strip,સ્વ પદાર્થ પાટો
Self modulaiton,ઓટો મોડ્યુલેશન
Self oscillatroy valve generator,આપોઆપ ઓસિલેટર વાલ્વ જનરેટર
Self preserving solution,ઓટોપ્રોટેક્ટીવ સોલ્યુશન
Self propagating,"સ્વ-પ્રસારણ, સ્વ-પ્રજનન"
Self rectifying net work,સ્વ સુધારક જાળી
Self rectifying tube,સ્વ સુધારણા ટ્યુબ
Self regulating,ઓટો રેગ્યુલેટર
Self regulation,સ્વ નિયમન
Self saturating circuit,સ્વ-સમાવતી સર્કિટ
Self selection bias,સ્વ પસંદગી પૂર્વગ્રહ
Self shielding,ઓટોપ્રોટેક્ટીવ સોલ્યુશન
Self starting,સ્વયં શરૂઆત
Self whistle,ઓટો વ્હિસલ
Self-=checking code,સ્વ ચેક કોડ
Self-baking electrode,સ્વયં ફરતું ઇલેક્ટ્રોડ
Self-bias,આત્મનિર્ભરતા
Self-charge,"સ્વ-ચાર્જ, સ્વ-ચાર્જ"
Self-conjugate,ઓટોઝાઇગસ
Self-conjugate direction,સ્વ-સંયુક્ત દિશા
Self-conjugate points,સ્વ સંયોજક બિંદુ
Self-correlation coefficient (=reliability coefficient),વિશ્વસનીયતા ગુણાંક
Self-corresponding points,અનુરૂપ બિંદુ
Self-damping,સ્વ-ડિપ્રેશન
Self-diffusion,સ્વ પ્રસરણ
Self-energy,આંતરિક ઊર્જા
Self-excited vibration,ઓટો વાઇબ્રેશન
Self-exciting dynamo,ઓટો એક્સાઇટર ડાયનેમો
Self-extinguishing,સ્વ સંચાલન
Self-focussed picture tube,ઓટોફોકસ ફોટો ટ્યુબ
Self-generating reactor,મૂળ રિએક્ટર
Self-healing capacitor,ઓટો કેપેસિટર
Self-ignition temperature,ઇગ્નીશન તાપમાન
Self-induced,સ્વ પ્રેરિત
Self-induced oscillation,સ્વયંસ્ફુરિત ઓસિલેશન
Self-induced vibration,સ્વ-પ્રેરિત કંપન
Self-inductance,ઓટોમોટિવ
Self-information,વ્યક્તિગત માહિતી
Self-instucted carry,સ્વ-નિર્દેશિત લાભ
Self-interaction,"સ્વ-સંવાદ, સ્વ-ક્રિયાપદ"
Self-ionization,સ્વ ionization
Self-locing nut,સ્વ-કોન્ટ્રાક્ટર અખરોટ
Self-noise,સ્વર
Self-organizing system,સ્વ સંસ્થા
Self-potential,"સ્વ-સંભવિત, સ્વ-નિર્મિત સંભવિત"
Self-pressure broadening,દબાણમાં રાહત
Self-pulse modulaiton,આંતરિક પલ્સ મોડ્યુલેશન
Self-quenched counter,સ્વયં સમાવિષ્ટ કેલ્ક્યુલેટર
Self-quenching,"ઓટો ઓલવિંગ, ઓટો શામક"
Self-recording,ઓટો આર્કાઇવર
Self-recording mechanism,ઓટો ટાર્ગેટ મિકેનિઝમ
Self-repair,વળતર
Self-rreversal (of line),સ્વ વિપરીત
Self-scattering,ઓટો સ્કેટર
Self-stress,સ્વ તણાવ
Self-stressed structure,સ્વ-મજબૂત માળખું
Self-supporting aerial mast,સ્વ-સહાયક એન્ટેના માસ્ટ
Self-sustaining,ઓટોટ્રોફિક
Semenov number,સેમેનઓફ નંબર
Semi diesel engine,અર્ધ ડીઝલ એન્જિન
Semi infinite,અર્ધ-અનંત
Semi log paper,અર્ધ-લોગ ગ્રાફ શીટ
Semi standard resistance,અર્ધ પ્રમાણભૂત પ્રતિકાર
Semi transparent,અર્ધ પારદર્શક
Semi-circular component,અર્ધવર્તુળાકાર ઘટક
Semi-complex atms,અર્ધ જટિલ અણુ
Semi-continuous function,એકરૂપ કાર્ય
Semi-cubical parabola,"સેમી ક્યુબિક પેરાબોલા, સેમી ક્યુબિક પેરાબોલા"
Semi-diameter,અડધો વ્યાસ
Semi-diurnal,અર્ધ દૈનિક
Semi-empirical,અર્ધ પ્રયોગમૂલક
Semi-external point,અર્ધ-બાહ્ય બિંદુ
Semi-logarithmic chart,"અર્ધ લઘુગણક ચાર્ટ, અર્ધ લઘુગણક ચાર્ટ"
Semi-logarithmic graph paper,અર્ધ-લૉગરિધમિક ગ્રાફ શીટ
Semi-metal,"સેમીમેટલ, સેમીમેટલ"
Semi-monergolic,ઓક્સિજન બળતણ
Semi-ring,સંયોજન
Semi-solid angle,ગોળાર્ધ સમઘન કોણ
Semi-strong interaction,આંશિક મજબૂત ક્રિયાપ્રતિક્રિયા
Semi-theoretical,અર્ધ સૈદ્ધાંતિક
Semi-transparent mirror,અર્ધ-પારદર્શક અરીસો
Semiactive homping,અડધા પ્રતિભાવ લાક્ષણિકતા
Semiaxis,અડધી ધરી
Semicircle,અર્ધવર્તુળ
Semiconductor,સેમિકન્ડક્ટર
Semiconductor acceptor impurity,સેમિકન્ડક્ટર સ્વીકારનાર અશુદ્ધિઓ
Semiconductor diode,સેમિકન્ડક્ટર ડાયોડ
Semiconductor donor impurity,સેમિકન્ડક્ટર દાતાની અશુદ્ધિઓ
Semiconductor junction,સેમિકન્ડક્ટર જંકશન
Semiconductor laser,સેમિકન્ડક્ટર લેસર
Semiconductor photodiode,સેમિકન્ડક્ટર ઓપ્ટિકલ ડાયોડ
Semiconductor rectifier diode,સેમિકન્ડક્ટર રેક્ટિફાયર ડાયોડ
Semiconductor rectifier stack,સેમિકન્ડક્ટર રેક્ટિફાયર પ્લેટ
Semiconductor rectiier stack arm,સેમિકન્ડક્ટર રેક્ટિફાયર પ્લેટ આર્મ
Semiconductor type,સેમિકન્ડક્ટર પ્રકાર
Semidiurnal solar potential,અડધા દિવસની સૌર સંભાવના
Semiduplex operation,હાફ ડુપ્લેક્સ ઓપરેશન
Semilogarithmic scale,અર્ધ લઘુગણક સ્કેલ
Semimajor axis,અર્ધ મુખ્ય ધરી
Semiremote control,આંશિક દૂરસ્થ નિયંત્રણ
Semistor,સત્ર
Semitone,હાફટોન
Sending-end impedance,ઇનપુટ ટર્મિનલ અવબાધ
Senon posioning,ઝેનોન ઝેર
Sensation,"સમજ, સંવેદના"
Sensation level,સેન્સિંગ ફ્લોર
Sense,અર્થ
Sense antenna,ઓરિએન્ટેશન એન્ટેના
Sense finder,ઓરિએન્ટીયર
Sense finding,ઓરિએન્ટેશન સંપાદન
Sense indicator,ઓરિએન્ટેશન સૂચક
Sense research,ઓરિએન્ટેશન સંપાદન
Sense switch,સેન્સિંગ સ્વીચ
Sensible atmosphere,અસરકારક વાતાવરણ
Sensible heat,સંવેદનશીલ ગરમી
Sensible intensity scale,સંવેદનાત્મક તીવ્રતા સ્કેલ
Sensible temperature,સંવેદનશીલ તાપમાન
Sensitised,સંવેદનશીલ
Sensitive,"સંવેદનશીલ, સંવેદનશીલ, સંવેદનશીલ, સંવેદનશીલ"
Sensitive balance,સંવેદનશીલ વલણ
Sensitive film,સંવેદનશીલ ફિલ્મ
Sensitive flame,"સાઉન્ડ રીસીવર લેમ્પ ક્રેસ્ટ, ધ્વનિ રીસીવર જ્યોત"
Sensitive index,સંવેદનશીલતા સૂચકાંક
Sensitive paper,સંવેદનશીલ પત્ર
Sensitive test,સંવેદનશીલ પરીક્ષણ
Sensitive time,સંવેદનશીલ સમય
Sensitive volume,સંવેદનશીલ વોલ્યુમ
Sensitiveness,"સંવેદનશીલતા, સંવેદનશીલતા, સંવેદનશીલતા"
Sensitivity,"સંવેદનશીલતા, સંવેદનશીલતા, સંવેદનશીલતા"
Sensitivity curve,સંવેદનશીલતા વળાંક
Sensitivity selector switch,સંવેદનશીલતા ફિલ્ટર સ્વીચ
Sensitivity time control,"સંવેદનશીલતા કૉલ નિયંત્રક, સંવેદનશીલતા કૉલ નિયંત્રણ"
Sensitivity to radiation,કિરણોત્સર્ગ સંવેદનશીલતા
Sensitization,"સક્રિયકરણ, સંવેદના"
Sensitization fluorescence,સક્રિય ફ્લોરોસેન્સ
Sensitize,સંવેદના
Sensitized delayed fluorescence,સંવેદનશીલ વિલંબિત ફ્લોરોસેન્સ
Sensitizer,સંવેદના
Sensitizer molecule,સંવેદનશીલ પરમાણુ
Sensitizing pulse,સંવેદનશીલ પલ્સ
Sensitometer,સેન્સિટોમીટર
Sensitometry,સેન્સિટોમીટર
Sensor,સેન્સર
Senstive zone,સંવેદનશીલ ઝોન
Sentinel,સેન્ટિનલ
Sentinel card,સેન્ટિનલ કાર્ડ
Sentinel data,પ્રહરી દત્ત
Sentinel pyrometer,સંત્રી કેલરીમીટર
Separability,અલગતા
Separability degree,અલગતાની માત્રા
Separable,અલગ કરી શકાય તેવું
Separable element,અલગ કરી શકાય તેવું તત્વ
Separable polynomial,વિભાજિત બહુપદી
Separable spllitting field,વિભાજક વિભાજક ઝોન
Separate outline,અલગ રૂપરેખા
Separated configuration,અલગ રૂપરેખાંકન
Separated doublet,ઇન્ટર્સ્ટિશલ ડ્યુઅલ લેન્સ
Separated elements,અલગ કરી શકાય તેવું તત્વ
Separating column,અલગ કરતી કૉલમ
Separating element,"અલગ તત્વ, તત્વ અલગ"
Separating funnel,"ફનલને અલગ કરવું, ફનલને અલગ કરવું"
Separation,"અલગ, અલગ, અલગ, અંતર"
Separation axion,અલગ કરી શકાય તેવું સ્વયંસિદ્ધ
Separation coefficient,વિભાજન ગુણાંક
Separation condition,અલગતા પ્રતિબંધો
Separation constant,વિયોજન સતત
Separation disc,અલગ કરતી વસ્તુ
Separation energy,વિસર્જન ઊર્જા
Separation factor,વિભાજન પરિબળ
Separation filter,વિભાજન ફિલ્ટર
Separation loss,અંતર્જાત નુકશાન
Separation method,અલગ કરવાની પદ્ધતિ
Separation of events,ઘટના અલગતા
Separation of isotopes,આઇસોટોપિક વિયોજન
Separation potential,અલગ થવાની સંભાવના
Separative efficiency,વિભાજન કાર્યક્ષમતા
Separative element,વિભાજન તત્વ
Separative power,વિભાજન શક્તિ
Sepia switch,સેપિયા સ્વીચ
Septate waveguide,સેપ્ટમ તરંગલંબાઇ
Septet,ઓક્ટેવ
Septinary number,અષ્ટાંક સંખ્યા
Septode,સેપ્ટોડ
Septum,"સેપ્ટમ, સેપ્ટમ, છિદ્રિત પટલ"
Sequence,ક્રમ
Sequence chart,ક્રમ ચાર્ટ
Sequence checking route,ક્રમ ચેકબોક્સ
Sequence of peration,ઓપરેશન ક્રમ
Sequence of points,બિંદુ ક્રમ
Sequence relay,ક્રમ રિલે
Sequence switch,ક્રમ સ્વીચ
Sequence timer,ક્રમિક સમય
Sequence-set,ક્રમ સમૂહ
Sequencer,સિક્વન્સર
Sequencing,અનુક્રમણિકા
Sequencing pulse,સિક્વન્સર પલ્સ
Sequencing research,અનુક્રમ સંશોધન
Sequencing theory,અનુક્રમણિકા સિદ્ધાંત
Sequential colour television,ક્રમિક રંગીન ટેલિવિઝન
Sequential computer,ક્રમિક કમ્પ્યુટર
Sequential control,ક્રમિક નિયંત્રણ
Sequential decision model,ક્રમિક નિર્ણય મોડલ
Sequential estimation,ક્રમિક આકારણી
Sequential operation,ક્રમિક કામગીરી
Sequential scanning,"ક્રમિક સ્કેનિંગ, ક્રમિક સ્કેનિંગ"
Sequential stochastic programming,અનુક્રમિક સંભવિત પ્રોગ્રામિંગ
Sequential test,ક્રમિક પરીક્ષણ
Sequential transmission,ક્રમિક ટ્રાન્સમિશન
Sequential-access storage,ક્રમિક-ઍક્સેસ સ્ટોરેજ
Serber force,સર્બર ફોર્સ
Serevicing time,રક્ષણ સમયગાળો
Serevo link,સર્વો બંધનકર્તા
Serial,"ક્રમિક, અનુક્રમિક"
Serial access,સીરીયલ એક્સેસ
Serial adder,સીરીયલ કમ્પાઈલર
Serial arthmetic unit,ક્રમિક ગુણ- તર્ક વિભાગ
Serial by bit,બીટ ક્રમિક
Serial by character,અક્ષર અનુક્રમણિકા
Serial by word,મૂળાક્ષર
Serial digital computer,ક્રમિક સંખ્યા કેલ્ક્યુલેટર
Serial memory,ક્રમિક મેમરી
Serial operation,ક્રમિક કામગીરી
Serial parallel,એક સાથે ક્રમિક
Serial profile,સંક્રમણ વિભાગ
Serial programming,ક્રમિક પ્રોગ્રામિંગ
Serial sorting,ક્રમિક વર્ગીકરણ
Serial storage,ક્રમિક સંચય
Serial transfer,ક્રમિક ટ્રાન્સફર
Serial transmission,ક્રમિક ટ્રાન્સમિશન
Serial-access memory,સીરીયલ એક્સેસ મેમરી
Series,શ્રેણી શ્રેણી શ્રેણી (નકશો)
Series connection,વર્ગ જોડાણ
Series current,શ્રેણી વિભાગ
Series dynamo,સિરીઝ કોઇલ્ડ ડાયનેમો
Series expansion,શ્રેણી ફેલાવો
Series expansion method,શ્રેણી વિસ્તરણ પદ્ધતિ
Series feed,ગ્રેડ ભરો
Series head,શ્રેણી ટોચ
Series impedance,શ્રેણી અવબાધ
Series limit,શ્રેણી મર્યાદા
Series modulation,અધિક્રમિક મોડ્યુલેશન
Series motor,સિરીઝ કોઇલ્ડ મોટર
Series of spectral lines,સ્પેક્ટ્રમ રેખા શ્રેણી
Series peaked arrangement,શ્રેણીની ટોચની ગોઠવણી
Series peaking system,શ્રેણીની ટોચની સિસ્ટમ
Series reactor,શ્રેણી રિએક્ટર
Series refrigeration,બાષ્પીભવક રેફ્રિજરેશન
Series resonance,શ્રેણી પડઘો
Series shunt peaked system,શ્રેણી શન્ટ પિનેકલ મિકેનિઝમ
Series spectrum,શ્રેણી સ્પેક્ટ્રમ
Series stabillization,ગ્રેડ સ્થિરીકરણ
Series termination effect,શ્રેણી બંધ અસર
Series termination error,શ્રેણી બંધ કરવામાં ભૂલ
Series winding,શ્રેણી કોઇલ
Series wound,શ્રેણી કોઇલ
Series-fed vertical antenna,ગ્રેડ કરેલ વર્ટિકલ એન્ટેના
Series-parallel connection,શ્રેણી-પાર્શ્વીય જોડાણ
Serrated pulse,દાંતાવાળી નાડી
Serrodyne,સેરોડિન
Service area,"કવરેજ વિસ્તાર, સેવા વિસ્તાર"
Service band,સેવા આવર્તન બેન્ડ
Service channel,સેવા સિસ્ટમ
Service funciton,સેવા કાર્ય
Service institution,સેવા સંસ્થા
Service life,સેવા વય
Service occupation,સેવા વ્યવસાય
Service routine,"લાભાર્થી નિયમિત, સેવા નિયમિત"
Service test,સેવા પરીક્ષણ
Service unit,સેવા એકમ
Serviceability,ઉપયોગીતા
Servicer,ભૂતપૂર્વ સજ્જન
Servicing,"રક્ષણાત્મક સેવા, સેવા આપવી"
Servo amplidyne system,સર્વે એમ્પ્લીડાઇન સિસ્ટમ
Servo amplilfier,સર્વો એમ્પ્લીફાયર
Servo loop,"સર્વો લૂપ, સર્વોલૂપ"
Servo system,સર્વો મિકેનિઝમ
Servo-motor,સર્વો મોટર
Servodyne,સર્વોડીન
Servomechanism,સર્વો યાંત્રિક પદ્ધતિ
Set,"એકંદર, પવનની દિશા, પ્રવાહની દિશા, સ્થિર, સ્થિર (ક્રિયાપદ, )"
Set lights,સ્ટુડિયો લાઇટ
Set noise,અવાજ સેટ કરો
Set of capacity zero,સુવાહ્યતા સમૂહ
Set of points,બિંદુ સમૂહ
Set pulse,સેટિંગ પલ્સ
Set theory,સેટ થિયરી
Set up time,શણગાર સમય
Setting,"ઠીક કરો, સેટ કરો, સેટ કરો, સેટ કરો, માઉન્ટ કરો"
Sexadecimal system,હેક્સાડેસિમલ પદ્ધતિ
Sextant,સેક્સટન્ટ
Shaded,"ક્રમાંકિત, છાંયો"
Shading,છાંયો
Shading coil,ગોપક કુંડલી
Shading generator,શેડિંગ જનરેટર
Shadow,પડછાયો
Shadow effect,પડછાયાની અસર
Shadow mask,"શેડો માસ્ક, એપરચર માસ્ક, શેડો માસ્ક"
Shadow mask coulour tube,શેડો કવર ટ્યુબ
Shadow microscope,શેડો માઇક્રોસ્કોપ
Shadow scattering,ઓપ્ટિકલ સ્કેટરિંગ
Shadowgram(=skiagraph),રેડિયોગ્રાફી (સ્કાય ગ્રાફ)
Shadowing,શેડિંગ
Shaft,"કૂપ, શાફ્ટ, કૌભાંડ"
Shaft drive,શાફ્ટ ડ્રાઇવ
Shaft furnance,શાફ્ટ ખામી
Shaft governer,શાફ્ટ નિયંત્રક
Shallow ionisation chamber,છીછરા આયનીકરણ ચેમ્બર
Shape,"આકાર, કદ"
Shape and position,ફોર્મ અને સ્થિતિ
Shape dependent,આકાર આધારિત
Shape dependent parameter,આકાર આધારિત પરિમાણ
Shape factor,આકાર ગુણક
Shape independent,આકાર આધારિત
Shape independent theory,આકૃતિ-ભંગ કરનાર સિદ્ધાંત
Shape parameter,માપ પરિમાણ
Shape-elastic scattering,સ્થિતિસ્થાપક સ્કેટરિંગ આકાર
Shaped beam antenna,મોર્ફ કરેલ બીમ એન્ટેના
Shaped beam tube,આકારની બીમ ટ્યુબ
Shaping,"આકાર, આકાર, સ્વરૂપ"
Shaping network,આકાર સુધારક મેશ
Sharp,"તીક્ષ્ણ, તીક્ષ્ણ"
Sharp and brilliant,સ્પષ્ટ અને અસરકારક
Sharp cut off,તીક્ષ્ણ અંત
Sharp cut off pentode,શાર્પ એન્ડ પેન્ટોડ
Sharp cut off tube,તીવ્ર અંત ટ્યુબ
Sharp maximum,તીવ્ર મહત્તમ
Sharp nosed sharp,પલસુરા
Sharp note,ઉંચો અવાજ
Sharp peak,તીક્ષ્ણ શિખર
Sharp resonance,તીવ્ર પડઘો
Sharp series,spout શ્રેણી
Sharply tuned trap,તીક્ષ્ણ ટ્યુન ટ્રેપ
Sharpness,તીક્ષ્ણતા
Sharpness of resonance,પડઘોની તીક્ષ્ણતા
Sharpness of tuning,ટ્યુનિંગની તીવ્રતા
Shear,"કાતર, કતરણ, કતરણ, કાતર"
Shear angle,શીયર કોણ
Shear centre,કાતર કેન્દ્ર
Shear cleavage,શીયર ક્લીવેજ
Shear component of stress,દબાણ ઘટક
Shear lag,પાછું કાપવું
Shear mark,શીયર માર્ક
Shear modulus,શીયર ગુણાંક
Shear motion,કાતર ઝડપ
Shear plane,શીયર ફ્લોર
Shear stress,દબાણમાં તણાવ
Shear thrust,શીયર ઇન્ટરપોલેશન
Shear turbulence,શીયર ટર્બ્યુલન્સ
Shear wave,કાતર તરંગ
Shear zone,શીયર ઝોન
Sheared boundary,અવ્યવસ્થિત સીમા
Shearing field,શીયર ઝોન
Shearing force,દબાણમાં બળ
Shearing gas,શીયર ગેસ
Shearing impact,શીયર અથડામણ
Shearing strain,શીયર વિકૃતિ
Shearing strength,શીયર પાવર
Shearing stress,દબાણમાં તણાવ
Shearing wave,કાતર તરંગ
Sheath,આવરણ
Sheathed electrode,ઢંકાયેલ ઇલેક્ટ્રોડ
Sheathed pyrometer,આવરી લેવામાં આવેલ કેલરીમીટર
Sheet lightning,પૂંછડી વીજળી
Shell collective model (of nucleus),સેલ્યુલર માસ મોડેલ
Shell electron,શેલ ઇલેક્ટ્રોન
Shell model,થીસોરસ મોડેલ
Shell structure,સેલ માળખું
Shield,"ઢાલ, ઢાલ, ઢાલ, ઢાલ, કૃમિ"
Shielded box,કવચવાળું બોક્સ
Shielded joint,કવચિત સંધિ
Shielded nuclide,કવચિત ન્યુક્લાઇડ
Shielded wire,ઢાલવાળા વાયર
Shielding,"grotto (ઉનાળો), રક્ષણ, રક્ષણ"
Shielding effect,રક્ષણાત્મક અસર
Shielding parameter,રક્ષણ કામગીરી
Shielding ratio,રક્ષણ ગુણોત્તર
Shielding windows,પ્રિઝર્વેટિવ વિન્ડો
Shift,"બનાવટ, વિસ્થાપન, સ્થાનાંતરણ"
Shift of fringe,ફ્રિન્જ ડિસ્પ્લેસમેન્ટ
Shift pulse,વિસ્થાપિત પલ્સ
Shift register,વિસ્થાપન રજિસ્ટર
Shift register generator,વિસ્થાપન રજિસ્ટર જનરેટર
Shim,"વેસિકા, શિમ"
Shim member,"શિમ ઘટકો, મેક્રો નિયંત્રણ ઘટકો"
Shimer process,શરમર પ્રક્રિયા
