Tamil,Hindi
உற்பத்தி,उत्पादन
உற்பத்தி செலவு,उत्पादन-लागत
உற்பத்தி வளைவுகள்,उत्पादन वक्र
உற்பத்தி செயல்பாடு,उत्पादन फलन
உற்பத்தி செயல்பாடு மாதிரி,उत्पादन फलन निदर्श
உற்பத்தி திட்டம்,उत्पादन आयोजना
உற்பத்தி செயல்முறை,उत्पादन प्रक्रम
உற்பத்தி விகிதம்,उत्पादन-दर
உற்பத்தி திட்டமிடல்,उत्पादन अनुसूचीयन
சீரற்ற மாறிகளின் தயாரிப்பு,यादृच्छिक चरों का गुणनफल
இரண்டு மாற்றங்களின் தயாரிப்பு,दो रूपांतरणों का गुणनफल
தயாரிப்பு தொகுப்பு,गुणन समुच्चय
தயாரிப்பு இடம்,"गुणन समष्टि , गुणन आकाश"
தயாரிப்பு இடவியல்,गुणन संस्थिति
சுயவிவரப் பிரிவு,"प्रोफाइल काट, प्रोफाइल परिच्छेद"
லாபம்,लाभ
இலாப செயல்பாடு,लाभ-फलन
இலாப அதிகரிப்பு,लाभ अधिकतमीकरण
புரோகிராமர்,क्रमादेशक
நிரலாக்கம்," प्रक्रमन, प्रोग्रामन , क्रमादेशन"
முன்னேற்றம்,श्रेढ़ी
கணிப்பு," प्रक्षेपण, प्रक्षेप  , बहिर्वेशन"
திட்ட சூத்திரம்,प्रक्षेप सूत्र
ஒருங்கிணைப்பு இடைவெளிகளில் திட்டமிடல்,निर्देशक समष्टियों में प्रक्षेप
திட்ட அணி,प्रक्षेप आव्यूह
ஒரு தொகுப்பின் கணிப்பு,समुच्चय का प्रक्षेप
போக்கு மதிப்பின் கணிப்பு,उपनति मान का बहिर्वेशन
திசையன் கணிப்பு,सदिश प्रक्षेप
திட்ட தேற்றம்,प्रक्षेप प्रमेय
திட்ட வடிவியல்,प्रक्षेपीय ज्यामिति
திட்ட விமானம்,प्रक्षेपी समतल
திட்ட மாற்றம்,प्रक्षेपीय रूपांतरण
ஆதாரம்," प्रमाण , उपपत्ति , प्रूफ़"
தூண்டல் மூலம் ஆதாரம்,आगम द्वारा उपपत्ति
பரப்பப்பட்ட பிழை,संचारित त्रुटि
பிழை பரப்புதல்,त्रुटि संचरण
சரியான காரணி,उचित गुणनखंड
சரியான செயல்பாடு,"उपयुक्त फलन, उचित फलन"
சரியான இடைவெளி,उचित अंतराल
சரியாக அடங்கியுள்ளது,पूर्णतया अंतर्विष्ट
சரியான துணைக்குழு,उचित उपसमुच्चय
சரியான துணைவெளி,उचित उपसमष्टि
பாதுகாப்பு சொத்து,संरक्षण गुणधर्म
சரியான மதிப்பு (=ஈஜென் மதிப்பு),"उचित मान, आइगन मान"
சரியான திசையன்,उचित सदिश
விகிதாசார,"समानुपातिक,आनुपातिक"
விகிதாசார உறவு,आनुपातिक संबंध
விகிதாசார மாதிரி,आनुपातिक प्रतिचयन
முன்மொழிவு,साध्य
சூடோகோட்,छद्‌म कूट
சூடோமெட்ரிக்,छद्‌म दूरीक
சூடோமெட்ரிக் இடம்,छद्‌म दूरीक समष्टि
போலித்தனம்,छद्‌म मानक
போலியான இடவியல்,छद्‌म मानक संस्थिति
இழுக்க," अभिकर्ष  , अभिकर्षण , अपकर्ष"
கப்பி,"पुली, घिरनी, कप्पी"
குத்திய அட்டை,छिद्रित कार्ड
பஞ்ச் அட்டை இயந்திரம்,पंच कार्ड मशीन
குத்தும் இயந்திரம்,पंचींग मशीन
தூய வளைவு,शुद्‌ध बंकन
தூய தசம,शुद्‌ध दशमलव
தூய வடிவியல்,शुद्‌ध ज्यामिति
தூய தூண்டல்,शुद्‌ध आगमन
முற்றிலும் ஆழ்நிலை,शुद्‌धतः अबीजीय
தூய கணிதம்,शुद्‌ध गणित
தூய எண்,संख्यामात्र
தூய மூலோபாயம்,अविकल्पी युक्ति
பிரமிடு,पिरैमिड
பிரமிடு திடம்,पिरैमिडी घनाकृति
பிரமிடு மேற்பரப்பு,पिरैमिडी पृष्ठ
QED,इति सिद्धम्
நாற்கோணம்,चतुष्कोण
நாற்கர ப்ரிஸம்,चतुर्भुजी प्रिज्म
நால்வகை," चतुर्थाश , वृत्त पाद"
இருபடி," वर्ग , द्विघात
 , द्विसमलंबाक्ष"
இருபடி செலவு,द्विघात लागत
இருபடி செலவு செயல்பாடு,द्विघात लागत फलन
இருபடி வளைவு,द्विघात वक्र
இருபடி சமன்பாடு,द्विघात समीकरण
இருபடி வெளிப்பாடு,द्विघात व्यंजक
இருபடி வடிவம்,द्विघाती समघात
இருபடி செயல்பாடு,द्विघाती फलन
இருபடி செயல்பாட்டு,द्विघात फलनक
இருபடி இடைச்செருகல்,द्विघात अंतर्वेशन
இருபடி புறநிலை செயல்பாடு,द्विघाती उद्‌देश्य फलन 
இருபடி நிரலாக்கம்,"द्विघाती क्रमादेशन, द्विघाती प्रोग्रामन"
இருபடி பரஸ்பரம்,द्विघाती व्युत्क्रमणीयता नियम
இருபடி மேற்பரப்பு,द्विघाती पृष्ठ
இருபடி கால,द्विघाती पद
நாற்கர சூத்திரம்,क्षेत्रकलन-सूत्र
நாற்கர,चतुर्भुज
தரமான பகுப்பாய்வு,गुणात्मक विश्लेषण
தர கட்டுப்பாடு,गुणता नियन्त्रण
குவாண்டம் இயக்கவியல்,क्वान्टम यांत्रिकी
குவாண்டம் எண்,क्वान्टम संख्या
குவாண்டம் புள்ளிவிவரங்கள்,क्वान्टम सांख्यिकी
கால்," चतुर्थांश, चौथाई , क्वार्टर"
குவார்டிக்,चतुर्घाती
காலாண்டு,चतुर्थक
அரை நேரியல் அமைப்புச் சமன்பாடு,रैखिककल्प संरचक  समीकरण
அரை வழக்கமான,नियमितकल्प
குவாட்டர்னியன்,चतुष्टयी
வரிசை நீளம்,पंक्त लम्बाई
வரிசை மாதிரி,पंक्ति निदर्श
வரிசை பிரச்சனை,पंक्ति समस्या
வரிசை செயல்முறை,पंक्ति प्रक्रम
வரிசை அமைப்பு,पंक्ति प्रणाली
வரிசை கோட்பாடு,पंक्ति सिद्‌धांत
ஐந்திணை,पंचमक
ஐந்திணை,पंचक
மேற்கோள்,"निवेदित दर, निवेदित मूल्य"
அளவுகோல்," भागफल , विभाग"
பங்கு புலம்,विभाग क्षेत्र
பங்கு குழு,विभाग समूह
பங்குச் சட்டம்,भागफल-नियम
அளவு தொகுப்பு,विभाग समुच्चय
பங்கு இடம்,विभाग समष्टि
மேற்கோள் இடவியல்,विभाग संस्थिति 
ரேடியல்,त्रिज्य
ரேடியன்,रेडियन
ரேடியன் அளவு,रेडियन माप
தீவிரமான,करणी
தீவிர அச்சு,मूलाक्ष
தீவிர அடையாளம்,करणी चिह्न
ஆரம்,त्रिज्या
குவிதல் ஆரம்,अभिसरण त्रिज्या
வளைவின் ஆரம்,वक्रता त्रिज्या
ஆரம் திசையன்,"ध्रुवांतर, ध्रुवांतर रेखा"
ரேடிக்ஸ்,मूलांक
சீரற்ற பிழை,यादृच्छिक त्रुटि
சீரற்ற செயல்பாடு,यादृच्छिक फलन
சீரற்றமயமாக்கல்,यादृच्छिकरीकरण
சீரற்ற தொகுதிகள்,यादृच्छिकरीकृत खंडक
சீரற்ற மாதிரி,यादृच्छिक निदर्श
சீரற்ற எண்,यादृच्छिक संख्या
சீரற்ற மாதிரி,यादृच्छिक प्रतिचयन
சீரற்ற மாறி,यादृच्छिक चर
சரகம்," परास , परिसर 
 , माला, श्रेणी"
ஒருங்கிணைப்பு வரம்பு,अभिसरण परिसर
ஒருங்கிணைப்பு வரம்பு,समाकलन परिसर
உறவு வரம்பு,संबंध परिसर
வரம்பு இடம்,परिसर समष्टि
தரவரிசை,कोटि
தரவரிசை தொடர்பு,कोटि सहसंबंध
அணி தரவரிசை,आव्यूह की कोटी
தரவரிசை வரிசை புள்ளிவிவரங்கள்,कोटि-क्रम प्रतिदर्शज
மாற்றம் விகிதம்,परिवर्तन-दर
ஒருங்கிணைப்பு விகிதம்,अभिसरण-दर
விகிதம்,अनपातु
பகுத்தறிவு,परिमेय
பகுத்தறிவு வெளிப்பாடு,परिमेय व्यंजक
பகுத்தறிவு புலம்,परिमेय क्षेत्र
பகுத்தறிவு செயல்பாடு,परिमेय फलन
வகுப்பின் பகுத்தறிவு,हर का परिमेयकरण
பகுத்தறிவு எண்,परिमेय संख्या
பகுத்தறிவு எண் புலம்,परिमेय संख्या क्षेत्र
பகுத்தறிவு செயல்பாடு,परिमेय संक्रिया
விகித சோதனை,अनपातु परीक्षण
மூல தரவு,"असंंसाधित दत्त, यथा प्राप्त उपात्त"
கதிர்," रश्मि, किरण , पख-अर , रे, शंकुश
 , अर्धरेखा , अर"
கதிர் திசையன்,किरण सदिश
உண்மையான,वास्तविक
உண்மையான அச்சு,वास्तविक अक्ष
உண்மையான தொடர்ச்சி,वास्तविक सांतत्यक
உண்மையான வரி,वास्तविक रेखा
உண்மையான நேரியல் திசையன் இடம்,वास्तविक रैखिक सदिश समष्टि
உண்மையான அணி,वास्तविक आव्यूह
உண்மையான எண்,वास्तविक संख्या
உண்மையான எண் புலம்,वास्तविक संख्या क्षेत्र
உண்மையான பகுதி,वास्तविक भाग
உண்மையான பல்லுறுப்புக்கோவை,वास्तविकबहुपद
உண்மையான இருபடி,वास्तविक द्विघाती
உண்மையான வேர்,वास्तविक मलू
உண்மையான இடம்,वास्तविक समष्टि
உண்மையான நேர அமைப்பு,वास्तविक काल प्रणाली
உண்மையான மதிப்புள்ள செயல்பாடு,वास्तविक मान फलन
உண்மையான மாறி,वास्तविक चर
உண்மையான திசையன் இடம்,वास्तविक सदिश समष्टि
பரஸ்பர,"व्युत्क्रम, अन्योन्य, पारस्परिक"
பரஸ்பர அணி,व्युत्क्रम आव्यूह
செவ்வகம்,आयत
செவ்வக,"आयताकार, समकोणिक, समकोणीय"
செவ்வக வரிசை,आयताकार सारणी
செவ்வக அச்சு,"समकोणिक अक्ष, समकोणिक निर्देशाक्ष"
செவ்வக அடர்த்தி செயல்பாடு,आयतीय घनत्व फलन
செவ்வக ஹைபர்போலா,समकोणीय अतिपरवलय
செவ்வக அணி,आयताकार आव्यूह
செவ்வக இணைக் குழாய் (கனசதுரம்),"आयतफलकरी 
 समांतरषट्फलक, समकोणिक 
 समांतरषट्फलक"
சரிசெய்யக்கூடிய வளைவு,चापकलनीय वक्र
மறுநிகழ்வு சூத்திரம்,पुनरावृत्ति  सूत्र
தொடர் தசம,आवर्त दशमलव
மறுநிகழ்வு சூத்திரம்,प्रतिवर्तन सूत्र
குறைக்கப்பட்ட echelon வடிவம்,समानीत सोपानक रूप
reductio-ad-absurdum,असंगनत प्रदर्शन
குறைப்பு சூத்திரம்,"लघकरण सूत्र, समानयन सूत्र"
குறிப்பு வரி,"संदर्भ रेखा, निर्देश रेखा"
குறிப்பு புள்ளி,निर्देश बिंदु संदर्भ बिंदु
பிரதிபலித்த அலை,परावर्तित तरंग
பிரதிபலிப்பு,परावर्तन
பிரதிபலிப்பு சட்டம்,स्वतुल्य नियम
ஒன்றிணைந்த பகுதி,अभिसरण प्रदेश
வேறுபட்ட பகுதி,अपसरण प्रदेश
ஒருங்கிணைப்பு பகுதி,समाकलन प्रदेश
பின்னடைவு பகுப்பாய்வு,समाश्रयण विश्लेषण
பின்னடைவு வளைவு,समाश्रयण वक्र
பின்னடைவு சமன்பாடு,समाश्रयण समीकरण
பின்னடைவு வரி,समाश्रयण रेखा
பின்னடைவு மாதிரி,समाश्रयण निदर्श
வழக்கமான வளைவு,नियमित वक्र
வழக்கமான அறுகோணம்,सम षट्भजु
வழக்கமான அணி,नियमित आव्यूह
வழக்கமான டெட்ராஹெட்ரான்,सम चतुष्फलक
உறவினர் நிரப்பு,सापेक्ष पूरक
ஒப்பீட்டு அதிகபட்சம்,आपेक्षिक उच्चतम
ஒப்பீட்டு குறைந்தபட்சம்,आपेक्षिक निम्नतम
உறவினர் நிகழ்தகவு (நிபந்தனை நிகழ்தகவு),आपेक्षिक प्रायिकता
தொடர்புடைய வேகம்,आपेक्षिक वेग
சார்பியல்," आपेक्षिकता, रिलेटिविटी , आपेक्षिकी"
சார்பியல் கோட்பாடு,आपेक्षिकता सिद्धांत
நம்பகத்தன்மை,विश्वसनीयता
நம்பகத்தன்மை பிரச்சனை,विश्वसनीयता समस्या
மீதமுள்ள காலம்,अवशेष पद
மீதமுள்ள தேற்றம்,शेषफल-प्रमेय
மீண்டும் மீண்டும் வரம்பு,पुऩरावृृत्त सीमा
Reemann integral என்று மீண்டும் மீண்டும் கூறினார்,पुऩरावृृत्त रीमान-समाकल
பிரதிநிதித்துவம்,निरूपण
எச்சம்,"अवशिष्ट, अवशेष"
ஒரு துருவத்தில் எச்சம்,अनंतक पर अवशेष
தீர்மானம்," वियोजन , खंडन 
 , विभेदन"
படைகளின் தீர்மானம்,बल-वियोजन
வேகங்களின் தீர்மானம்,वेग-वियोजन
விளைவாக," परिणामी , निराकरण फल"
விளைவாக சக்தி,परिणामी बल
விளைவாக திசையன்,परिणामी सदिश
திருத்தப்பட்ட சிம்ப்ளக்ஸ் நுட்பம்,संशोधित एकल प्रविधि
ரோம்பஸ்,समचतुर्भुज
ரீமான் ஒருங்கிணைந்த,रीमान-समाकल
வலது கோணம்,"समकोण, लम्बकोण"
வலது கோண முக்கோணம்,समकोण त्रिभुज
வலது வட்டக் கூம்பு,लंब वृत्तीय शंकु
சரியான இணை,दक्षिण सहसमुच्चय
வலது சிலிண்டர்,लंबवृत्तीय बेलन
வலது கை பழக்கம்,दक्षिणावर्ती
வலது தலைகீழ்,दक्षिण प्रतिलोम
கடுமையான ஆதாரம்,"परिशुद्ध प्रमाण, परिशुद्ध उपपत्ति"
மோதிரம்,"वलय, रिंग"
முழு எண்களின் வளையம்,पूर्णांक वलय
R-ஒருங்கிணைக்கக்கூடியது,R-समाकलनीय
வேர்,"मूल, जड़"
வேர் என்றால் சதுரம்,वर्ग-माध्य मूल
ஒரு பல்லுறுப்புக்கோவையின் வேர்,बहुपद का मूल
சுழற்சி," घूर्णन , आवर्तन"
ரவுண்டிங் பிழை,निकटन त्रुटि
வரிசை,पंक्ति
வரிசை-நெடுவரிசை பெருக்கல்,पंक्ति-स्तंभ गुणन
வரிசை சமநிலை,पंक्ति तुल्यता
வரிசை அணி,पंक्ति आव्यूह
வரிசை தரவரிசை,पंक्ति कोटि
சேணம் புள்ளி,पल्याण बिंदु
மாதிரி,"प्रतिदर्श, नमूना"
மாதிரி பொருள்,प्रतिदर्श माध्य
மாதிரி புள்ளி,प्रतिदर्श बिंदु
மாதிரி அளவு,प्रतिदर्श आमाप
மாதிரி இடம்,प्रतिदर्श समष्टि
மாதிரி நிலையான விலகல்,प्रतिदर्श-मानक-विचलन
மாதிரி ஆய்வு,प्रतिदर्श सर्वेक्षण
மாதிரி மாறுபாடு,प्रतिदर्श प्रसरण
மாதிரி," प्रतिदर्शी (वि.) , प्रतिचयन (सं.)"
மாதிரி விநியோகம்,प्रतिदर्शी बंटन
மாதிரி பிழை,प्रतिचयन-त्रुटि
மாதிரி இடைவெளி,प्रतिचयन-अंतराल
மாதிரி முறை,प्रतिचयन विधि
மாதிரி கோட்பாடு,प्रतिचयन सिद्धांत
மாற்று மூலம் மாதிரி,प्रतिस्थापन सहित प्रतिचयन
அளவுகோல்,"अदिश, स्केलर"
அளவிடல் புலம்,अदिश क्षेत्र
ஸ்கேலார் மேட்ரிக்ஸ்,अदिश आव्यूह
அளவிடல் பல,अदिश गुणज
அளவிடல் பெருக்கல்,अदिश गुणन
அளவிடல் தயாரிப்பு,अदिश गुणनफल
அளவிடல் அளவு,अदिश राशि
ஸ்கேலர் மூன்று தயாரிப்பு,अदिश त्रिक गुणनफल
காட்சி முக்கோணம்,विषमबाहु त्रिभुज
சிதறிய வரைபடம்,प्रकीर्ण आरेख
ஷ்ரோடிங்கர் சமன்பாடு,श्रोडिन्गर समीकरण
பருவகால ஏற்ற இறக்கம்,"ऋतुनिष्ठ उच्चावचन, मौसमी उतार-चढ़ाव"
செகண்ட்," छेदक, छेदक रेखा , सीकेन्ट, व्युत्क्रम कोटिज्या"
இரண்டாவது முறை,छेदिका विधि
இரண்டாவது வழித்தோன்றல்,द्वितीय
இரண்டாவது வரிசை,द्वितीय क्रम (द्वितीय प्रकार का)
பிரிவு," अनुभाग, खंड , परिच्छेद, काट, सेक्शन"
துறை,"अवखंड, त्रिज्यखंड, सेक्टर"
ஒரு வளைவின் பிரிவு,वक्र खंड
சுயம் - இணைந்தது,स्वसंलग्नन
தன்னுடன் இணைந்த ஆபரேட்டர்,स्वसंलग्न संकारक
சுயம் - இணைதல்,स्वसंयुग्मी
அரை அச்சு,अर्धाक्ष
அரைவட்டம்,अर्धवृत्त
அரை-நிச்சயமான அணி,सामिनिश्चित मैट्रिक्स
அரை - திட்டவட்டமான இருபடி வடிவம்,सामिनिश्चित द्विघाती
அரைகுழு,सामिसमुह
அரை இடைவெளி,अर्ध अंतराल
அரை பெரிய அச்சு,अर्थ दीर्घ अक्ष
அரை சிறு அச்சு,अर्ध लघु अक्ष
பிரிக்கக்கூடிய பல்லுறுப்புக்கோவை,पृथक्करणीय बहुपद
மாறிகள் பிரித்தல்,चर पृथक्करण
வரிசை,अनुक्रम
வரிசைமுறை கோட்பாடு,अनुक्रमण सिद्धांत
தொடர் பகுப்பாய்வு,आनुक्रमिक विश्लेषण
தொடர் மாதிரி,आनुक्रमिक प्रतिचयन
தொடர் தொடர்பு,श्रेणीगत सहसंबंध
தொடர்," श्रेणी , माला , सीरीज"
அமைக்கப்பட்டது," समुच्चय , पवन दिशा, धारा दिशा , जम जाना, जमाना (क्रि.)"
sextant,सेक्सटैन्ट
ஷேவார்ட் கட்டுப்பாட்டு விளக்கப்படங்கள்,शेवहार्ट नियंत्रण चार्ट
அடையாளம்," चिह्न , राशि"
மேட்ரிக்ஸின் கையொப்பம்,आव्यूह का चिन्हक
இருபடி வடிவத்தின் கையொப்பம்,द्विघाती समघात का चिन्हक
கையொப்பமிட்ட எண்,सचिन्ह संख्या
முக்கியத்துவம் நிலை,सार्थकता स्तर
முக்கியத்துவம் சோதனை,सार्थकता परीक्षण
குறிப்பிடத்தக்க இலக்கம்,सार्थक अंक
அடையாளம் சோதனை,चिन्ह परीक्षण
சிக்னம் செயல்பாடு,चिन्ह फलन
ஒத்த நீள்வட்டங்கள்,समरूप दीर्घवृत्त
ஒத்த புள்ளிவிவரங்கள்,समरूप आकृति
ஒற்றுமை," सादृश्य , समरूपता"
ஒத்த மெட்ரிக்குகள்,समरूप आव्यूह
எளிய மூடிய வளைவு,सरल संवृत वक्र
எளிய தொடர்பு,सरल सहसंबंध
எளிய ஹார்மோனிக் இயக்கம்,सरल आवर्त गति
எளிய சீரற்ற மாதிரி,सरल यादृच्छिक प्रतिचयन
எளிய,"प्रसमुच्चय, सिम्पलेक्स, एकमुखी, सरल"
சிம்ப்ளக்ஸ் அல்காரிதம்,एकधा कलनविधि
சிம்ப்ளக்ஸ் அட்டவணை,एकधा सारणी
சிம்சனின் ஒன்று - மூன்றாவது விதி,सिम्प्सन का एक-तिहाई नियम
உருவகப்படுத்துதல் நுட்பம்,अनुकार प्रविधि
ஒரே நேரத்தில் வேறுபட்ட சமன்பாடுகள்,युगपत अवकल समीकरण 
ஒரே நேரத்தில் சமன்பாடுகள்,युगपत समीकरण
பாவம்,"साइन, ज्या"
சைன் வளைவு,"साइन वक्र, ज्या वक्र"
சிங்கிள்டன்,एकल
ஒற்றை மதிப்பு செயல்பாடு,एकमानी फलन
ஒருமை ஒருங்கிணைந்த,विचित्र समाकल
ஒருமை,"विचित्रता, वैचित्र्य"
ஒருமை அணி,अव्युत्क्रमणीय मैट्रिक्स
ஒற்றை தீர்வு,विचित्र हल
மாதிரி அளவு,प्रतिदर्श आमाप
வளைந்த விநியோகம்,विषम बंटन
skew-Hermitian அணி,विषम हर्मिटीय आव्यूह
வளைவு,वैषम्य
வளைவு சமச்சீர் அணி,विषम सममित आव्यूह
மந்தமான மாறி,न्यूनतापूरक चर
சாய்வு,"ढलान, ढाल, प्रवणता"
சாய்வு சாய்வு,ढाल प्रवणता
சிறிய அடைப்புக்குறிகள்,"लघुकोष्ठक, लघु बंधनी"
மென்மையான வளைவு,निष्कोण वक्र
மென்மையான செயல்பாடு,मसृण फलन
நேரத் தொடரை மென்மையாக்குதல்,सौर परिवार
சூரிய குடும்பம்,
சோலெனாய்டல் திசையன்,परिनालिकीय सदिश
திடமான," ठोस, पिंड , घनाकृति"
திட வடிவியல்,"घन ज्यामिति, त्रिविम ज्यामिति"
தீர்வு," हल , साधन"
தொடரில் தீர்வு,श्रेणी रूप हल
தீர்வு அணி,हल आव्यूह
ஒரு முக்கோணத்தின் தீர்வு,त्रिभुज का हल
தீர்வு இடம்,हल समष्टि
சோனைன் பல்லுறுப்புக்கோவை,सोनाइन बहुपद
விண்வெளி," आकाश, अंतरिक्ष, दिकस्थान, अवकाश , समष्टि"
விண்வெளி வளைவு,आकाश वक्र
பரந்து விரிந்த தொகுப்பு,जनक समुच्चय
இடஞ்சார்ந்த தொடர்பு வரைபடம்,स्थानीय सहसंबंध चित्र
சிறப்பு நேரியல் குழு,विशिष्ट रैखिक समूह
சிறப்பு ஆர்த்தோகனல் குழு,विशिष्ट लांबिक समूह
குறிப்பிட்ட ஈர்ப்பு,"विशिष्ट घनत्व, आपेक्षिक घनत्व"
நிறமாலை மேப்பிங் தேற்றம்,मानावल्लीय प्रतिचित्रण प्रमेय
ஒரு செயல்பாட்டின் ஸ்பெக்ட்ரம்,फलन की मानावली 
கோளம்,"गोला, गोलक"
கோள ஒருங்கிணைப்பு அமைப்பு,गोलीय निर्देशांक प्रणाली
கோள துருவ ஒருங்கிணைப்பு,गोलीय धुवीय निर्देशांक
கோள முக்கோணம்,गोलीय त्रिभुज
கோள முக்கோணவியல்,गोलीय त्रिकोणमिति
சுழல்,सर्पिल
சதுரம்," वर्ग , स्कवेयर"
சதுர அடைப்புக்குறிகள்,"गुरुकोष्ठक, गुरुबंधनी"
சதுர ஒருங்கிணைக்கக்கூடியது,वर्ग समाकलनीय
சதுர அணி,वर्ग आव्यूह
சதுர வேர்,वर्गमूल
மாதிரியின் நிலை,प्रतिचयन का चरण
படிக்கட்டு செயல்பாடு,सोपान-फलन
நிலையான விலகல்,मानक विचलन
நிலையான உள் தயாரிப்பு,मानक आंतर गुणनफल
சமநிலை நிலை,साम्यावस्था
நிலையான வளைவு,स्तब्ध वक्र
நிலையான புள்ளி,स्तब्ध बिंदु
நிலையான மதிப்பு,स्तब्ध मान
புள்ளிவிவரம்,"प्रतिदर्शज, आंकड़ा"
புள்ளியியல்,सांख्यिकीय
புள்ளியியல் தரவு,सांख्यिकीय आंकड़े
புள்ளிவிவர விநியோகம்,सांख्यिकीय बंटन
புள்ளியியல் கருதுகோள்,सांख्यिकीय परिकल्पना
புள்ளியியல் அனுமானம்,सांख्यिकीय अनुमिति
புள்ளிவிவர மாதிரி,सांख्यिकीय निदर्श
புள்ளிவிவர மக்கள் தொகை,सांख्यिकीय समष्टि
புள்ளிவிவர தரக் கட்டுப்பாடு,सांख्यिकीय गुणता-नियंत्रण 
புள்ளிவிவரங்கள்," सांख्यिकी , आंकड़े"
நிலையான,"अपरिवर्ती, अचर, स्थिर, स्थायी"
நிலையான நிலை தீர்வு,स्थायी अवस्था हल
செங்குத்தான ஏற்றம் (ஒரு வளைவின்),अधिक प्रवण आरोह
செங்குத்தான ஏற்றம் வடிவமைப்பு,प्रवणतम-आरोहण अभिकल्पना
செங்குத்தான வம்சாவளி,प्रवणतम अवरोहण
படி செயல்பாடு,"पग-फलन, सोपान फल्लनन"
ஸ்டிர்லிங் தொடர்,स्टर्लिंग श्रेणी
தோராயம்,"स्टोकैस्टिक, प्रसंभाव्य"
சீரற்ற அணி,प्रसंभाव्य आव्यूह
சீரற்ற மாதிரி,प्रसंभाव्य निदर्श
சீரற்ற நிரலாக்க,प्रसंभाव्य प्रोग्रामन
சீரற்ற மாறி,प्रसंभाव्य चर
ஸ்டோக்ஸ் தேற்றம்,स्टोक्स प्रमेय
நேர் கோடு,"सीधी रेखा, ऋजु रेखा, सरल रेखा"
அடுக்கு விளக்கப்படம்,"स्तरी चार्ट, पट्टीदार चार्ट"
அடுக்குப்படுத்தல்," स्तरण , स्तरविन्यास"
அடுக்கு மாதிரி,स्तरित प्रतिचयन
ஸ்ட்ரீம்-லைன்,"प्रवाह-रेखा, धारा-रेखा"
மன அழுத்தம்,प्रतिबल
கண்டிப்பாக குவிந்த செயல்பாடு,दृढ़तः अवमुख फलन
கண்டிப்பாக குறைகிறது,निरंतर हृासमान
கண்டிப்பாக அதிகரிக்கும்,निरंतर वर्धमान
கண்டிப்பாக மோனோடோனிக் செயல்பாடு,निरंतर एकदिष्ट फलन
மாணவர் சோதனை (மாணவரின் &quot;டி&quot; சோதனை),स्टूडैन्ट परीक्षण (स्टूडेन्ट 't' परीक्षण)
துணை சேகரிப்பு,उपसंग्रह
துணை தீர்மானிப்பான்,अव-सारणिक
துணை புலம்,उपक्षेत्र
துணைக்குழு,"उपवर्ग, उपसमृूह, उपग्रुप"
துணை இடைவெளி,उपांतराल
துணை அணி,"उपमैट्रिक्स, उपाव्यूह"
சந்தா,"पादांक, पादाक्षर, पादलिपि"
அடுத்தடுத்து,उपानुक्रम
துணைக்குழு,उपसमुच्चय
துணைவெளி,उपसमष्टि
மாற்று,प्रतिस्थापन
துணைக்கோடு,अधः स्पर्शी
துணை,"कक्षांतरित करना, अंतरित करना"
கழிக்கவும்,"घटाना, व्यवकलन करना"
கழித்தல்,"व्यवकलन, घटाना"
அடுத்தடுத்து,उत्तरोत्तर
அடுத்தடுத்த வேறுபாடு,उत्तरोत्तर अवकलन
தொடர்ச்சியான ஒருங்கிணைப்பு,उत्तरोत्तर समाकलन
வாரிசு,परवर्ती
பின்னொட்டு,अनुलग्न
தொகை," योगफल, जोड़, संकलन फल , धनराशि"
தொகை செயல்பாடு,योग फलन
சுருக்கக்கூடிய,संकलनीय
சுருக்கம்,योगखंड
கூட்டுத்தொகை,संकलन
கூட்டுத்தொகை மாநாடு,संकलन-परिपाटी
கூட்டுச் சூத்திரம்,संकलन सूत्र
தொடரின் கூட்டுத்தொகை,श्रेणी-संकलन
கூட்டுத்தொகை அடையாளம்,संकलन चिन्ह
கூட்டுத்தொகை முடிவிலி,अनंत तक योग
மேலெழுத்து,"मूर्धांक, मूर्धाक्षर"
சூப்பர்செட்,अधिसमुच्चय
சூப்பர்சோனிக் ஓட்டம்,पराध्वनिक प्रवाह
துணை கோணம்,संपूरक कोण
துணை விமானம்,आलंबक ऊनविम समतल
செயல்பாட்டின் ஆதரவு,फलन का आलंब
நினைக்கிறேன்,"कल्पना करना, मान लेना"
உச்ச,उच्चक
surd,करणी
மேற்பரப்பு," पृष्ठ , बहिर्तल , सतह, धरातल"
மேற்பரப்பு,पृष्ठीय श्रेत्रफल
மேற்பரப்பு ஒருங்கிணைந்த,पृष्ठ-समाकल
surjection,आच्छादन
surjective,आच्छादी
surjective வரைபடம்,आच्छादी प्रतिचित्र
சின்னம்,प्रतीक
குறியீட்டு தர்க்கம்,प्रतीकात्मक तर्क
குறியீட்டு மாதிரி,प्रतीकात्मक निदर्श
சமச்சீர்,सममित
சமச்சீர்,सममितीय
சமச்சீர் தீர்மானிப்பான்,"सममित सारणिक, सममित डिटर्मिनन्ट"
சமச்சீர் வேறுபாடு,सममित अंतर
சமச்சீர் அணி,सममित मैट्रिक्सि
அமைப்பு பகுப்பாய்வு,"तंत्र विश्लेषण, प्रणाली विश्लेषण"
முறையான மாதிரி,क्रमबद्ध प्रतिचयन
மேசை,"सारणी, टेबल"
அட்டவணை,"टेब्लो, सारणी"
ஒருங்கிணைந்த அட்டவணை,समाकल सारणी
