Bengali,Malayalam
পুশ বোতাম পুশ বোতাম,പുഷ് ബട്ടൺ പുഷ് ബട്ടൺ
নিষ্কাশন,വേർതിരിച്ചെടുക്കൽ
"পাইরানোমিটার, সৌর থার্মোমিটার","പൈറനോമീറ്റർ, സോളാർ തെർമോമീറ്റർ"
তাপবিদ্যুৎ,തെർമോ ഇലക്ട്രിക്
হাইগ্রোমিটার,ഹൈഗ്രോമീറ്റർ
সাইটোমেট্রি,സൈറ്റോമെട്രി
"Q- অক্ষর, Q- সহগ","Q- പ്രതീകം, Q- ഗുണകം"
"চতুর্ভুজ, বৃত্ত পা","ചതുരം, വൃത്താകൃതി"
"চতুর্ভুজ ইলেক্ট্রোমিটার, চতুর্ভুজ ইলেক্ট্রোমিটার","ക്വാഡ്രന്റ് ഇലക്ട്രോമീറ്റർ, ക്വാഡ്രന്റ് ഇലക്ട്രോമീറ്റർ"
চতুর্মুখী,ചതുരാകൃതിയിലുള്ള
চতুর্ভুজ,ചതുർഭുജം
গুণমান,ഗുണമേന്മയുള്ള
কোয়ান্টাম,ക്വാണ്ടം
কোয়ান্টাম,ക്വാണ്ടം
"কোয়ান্টাইজেশন, কোয়ান্টাম, কোয়ান্টাইজেশন, কোয়ান্টাইজেশন","ക്വാണ്ടൈസേഷൻ, ക്വാണ്ടം, ക്വാണ്ടൈസേഷൻ, ക്വാണ്ടൈസേഷൻ"
পরিমাপ করা,കണക്കാക്കി
"পরিমাণগত, পরিমাণগত","അളവ്, അളവ്"
"পরিমাণ, পরিমাণ, পরিমাণ","അളവ്, അളവ്, തുക"
কোয়ান্টাম,ക്വാണ്ടം
"কোয়ার্টার, কোয়ার্টার, কোয়ার্টার","പാദം, പാദം, പാദം"
"rhinestones, কোয়ার্টজ","rhinestones, ക്വാർട്സ്"
সাধারণত অবস্থা,സാധാരണയായി അവസ്ഥ
উত্তরাধিকার,പിന്തുടർച്ച
ইলাস্টিক বল,ഇലാസ്റ്റിക് ശക്തി
ইলাস্টিক তরঙ্গ,ഇലാസ്റ്റിക് തരംഗം
স্থায়ী সার্কিট,സ്ഥിരമായ സർക്യൂട്ട്
স্ট্যাটিক ইমেজ,സ്റ്റാറ്റിക് ചിത്രം
স্থির চক্র,നിശ്ചിത ചക്രം
স্থায়ী অবস্থা,സ്ഥിരമായ അവസ്ഥ
নিভিয়ে ফেলা,കെടുത്താൻ
উপশমকারী,മയക്കമരുന്ന്
"quench, quench","കെടുത്തുക, കെടുത്തുക"
শান্ত দিন,ശാന്തമായ ദിവസം
d-মান,ഡി-മൂല്യം
"রেডিও (সম্পাদনা), রেডিও (ভি.), তেজস্ক্রিয়, বিপর্যয়কর, বিকিরণ","റേഡിയോ (എഡി.), റേഡിയോ (വി.), റേഡിയോ ആക്ടീവ്, ദുരന്തം, വികിരണം"
বিকিরণ সক্রিয়করণ বিশ্লেষণ,റേഡിയേഷൻ ആക്റ്റിവേഷൻ വിശകലനം
"বিচ্ছিন্ন, তেজস্ক্রিয়","വിള്ളൽ, റേഡിയോ ആക്ടീവ്"
তেজস্ক্রিয় লাইসেন্সকারী,റേഡിയോ ആക്ടീവ് ലൈസൻസർ
"পচন, তেজস্ক্রিয়তা, তেজস্ক্রিয়তা","വിഘടനം, റേഡിയോ ആക്ടിവിറ്റി, റേഡിയോ ആക്ടിവിറ്റി"
"রেডিওগ্রাম, রেডিও তার, রেডিয়াম ছবি","റേഡിയോഗ്രാമുകൾ, റേഡിയോ വയറുകൾ, റേഡിയം ചിത്രങ്ങൾ"
"রেডিওগ্রাফ, বিকিরণ ছবি","റേഡിയോഗ്രാഫുകൾ, റേഡിയേഷൻ ചിത്രങ്ങൾ"
তেজস্ক্রিয় আয়োডিন,റേഡിയോ ആക്ടീവ് അയോഡിൻ
"রেডিওআইসোটোপ, বিকিরণ আইসোটোপ","റേഡിയോ ഐസോടോപ്പുകൾ, റേഡിയേഷൻ ഐസോടോപ്പുകൾ"
"এক্স-রে থেরাপি, রেডিয়েশন থেরাপি","എക്സ്-റേ തെറാപ്പി, റേഡിയേഷൻ തെറാപ്പി"
বিকিরণ থেরাপিস্ট,റേഡിയേഷൻ തെറാപ്പിസ്റ്റ്
"রেডিওমিটার, রেডিওমিটার","റേഡിയോമീറ്റർ, റേഡിയോമീറ്റർ"
রেডিওমেট্রি,റേഡിയോമെട്രി
তেজস্ক্রিয়-থ্যালিয়াম,റേഡിയോ ആക്ടീവ്-താലിയം
বিকিরণ থেরাপির,റേഡിയേഷൻ തെറാപ്പി
রেডিয়াম,റേഡിയം
রেডিয়াম থেরাপি,റേഡിയം തെറാപ്പി
ব্যাসার্ধ,ആരം
ইন্দ্র ধানুশ,ഇന്ദ്ര ധനുഷ്
রমন প্রভাব,രാമൻ പ്രഭാവം
রামসডেন সার্কেল,റാംസ്ഡെൻ സർക്കിൾ
"এলোমেলো, অনিয়মিত","ക്രമരഹിതമായ, ക്രമരഹിതമായ"
এলোমেলোকরণ,ക്രമരഹിതമാക്കൽ
এলোমেলোতা,ക്രമരഹിതത
অসিলেটর,ഓസിലേറ്റർ
শ্রবণযোগ্যতার পরিসীমা,ശ്രവണശേഷിയുടെ പരിധി
দ্রুত পালস,ദ്രുതഗതിയിലുള്ള പൾസ്
"বিরল, বিরল","അപൂർവ്വം, അപൂർവ്വം"
বিরলতা,അപൂർവ്വത
বিরল করা,അപൂർവ്വമായി
অনুমোদিত ভোল্টেজ,അനുവദനീയമായ വോൾട്ടേജ്
"রেটিং, রেটিং","റേറ്റിംഗ്, റേറ്റിംഗ്"
অনুপাত,അനുപാതം
যুক্তিসঙ্গত,യുക്തിസഹമായ
"আনপ্রসেসড ডেটাম, প্রাপ্ত ডেটাম হিসাবে","പ്രോസസ്സ് ചെയ്യാത്ത ഡാറ്റ, സ്വീകരിച്ച ഡാറ്റ പോലെ"
"রশ্মি, কিরণ, অর্ধরেখা, আর","രശ്മി, കിരൺ, അർദ്ധരേഖ, ആർ"
Raleigh বিক্ষিপ্ত,റാലി ചിതറിക്കൽ
রিবাউন্ড,തിരിച്ചടി
প্রতিক্রিয়া,പ്രതികരണം
প্রতিক্রিয়াশীল যুগল,റിയാക്ടീവ് കപ്ലിംഗ്
পুনরায় সক্রিয়করণ,വീണ്ടും സജീവമാക്കൽ
অপ্রাসঙ্গিকতা,അപ്രസക്തത
চুল্লি,റിയാക്ടർ
চুল্লি গুপ্তি,റിയാക്ടർ ഗുപ്തി
আসাজি অস্ত্র,ആസാജി ആയുധം
"পড়া, পড়া","വായന, വായന"
পুনরায় সমন্বয়,വീണ്ടും ക്രമീകരിക്കൽ
রিয়াল,യഥാർത്ഥം
"প্রতিবিম্বিত করা (n.), প্রতিফলিত করা (ver.)","റീബൗണ്ട് ചെയ്യുക (adj.), പ്രതിഫലിപ്പിക്കുക (ver.)"
পুনর্জন্ম তাপ,പുനരുജ്ജീവന ചൂട്
পুনরায় ক্রমাঙ্কন,വീണ്ടും കാലിബ്രേഷൻ
"গ্রহণকারী, গ্রহণকারী","റിസീവർ, റിസീവർ"
"বিপরীত, বিপরীত, পিছনে অ্যারে","റിവേഴ്സ്, റിവേഴ്സ്, ബാക്ക് അറേ"
"বিপরীত, পারস্পরিক, পারস্পরিক","വിപരീതം, പരസ്‌പരം, പരസ്‌പരം"
"reciprocity, reciprocity","പരസ്‌പരം, പരസ്‌പരം"
"প্রতিফলিত (V.), প্রতিফলিত (V.)","പ്രതിഫലിപ്പിക്കുക (വി.), പ്രതിഫലിപ്പിക്കുക (വി.)"
"recombination, reuse","പുനഃസംയോജനം, പുനരുപയോഗം"
পর্যবেক্ষণ,നിരീക്ഷണം
"রেকর্ড, রেকর্ড (n.), রেকর্ড করা, চিহ্নিত করা (v.)","രേഖപ്പെടുത്തുക, രേഖപ്പെടുത്തുക (എൻ.), രേഖപ്പെടുത്തുക, അടയാളപ്പെടുത്തുക (വി.)"
নথিভুক্ত,രേഖപ്പെടുത്തി
আর্কাইভিস্ট,ആർക്കൈവിസ്റ്റ്
রেকর্ডিং,റെക്കോർഡിംഗ്
"অর্জন, অর্জন, অর্জন","നേട്ടം, നേട്ടം, നേട്ടം"
সমকোণ স্থানাঙ্ক স্থানাঙ্ক,വലത് ആംഗിൾ കോർഡിനേറ്റ് കോർഡിനേറ്റുകൾ
"পরিশোধন, সংশোধন","ശുദ്ധീകരണം, തിരുത്തൽ"
"পরিমার্জিত, পরিমার্জিত","ശുദ്ധീകരിച്ച, ശുദ്ധീകരിച്ച"
সংশোধনকারী,റക്റ്റിഫയർ
সংশোধনকারী ভালভ,റക്റ്റിഫയർ വാൽവ്
"সরলরেখা, সরলরেখা, সরলরেখা","നേർരേഖ, നേർരേഖ, നേർരേഖ"
পুনরাবৃত্ত ঘটনা,ആവർത്തിച്ചുള്ള ഇവന്റ്
রক্ত রাক্ষস লাল রাক্ষস,രക്ത ഭൂതം ചുവന്ന ഭൂതം
রক্ত স্থানচ্যুতি,രക്ത സ്ഥാനചലനം
"হ্রাস করা, সমান করা, সজীব করা","കുറയ്ക്കുക, തുല്യമാക്കുക, സജീവമാക്കുക"
(ধূমকেতুর),(ഒരു ധൂമകേതുവിന്റെ)
পরিমার্জিত তথ্য,ശുദ്ധീകരിച്ച ഡാറ്റ
"analogous, miniaturized, obligate","സാമ്യം, ചെറുത്, കടപ്പാട്"
সহগ পরিবর্তন,മാറ്റുക ഗുണകം
বেণুবাঁশ,ഞാങ്ങണ പൈപ്പ്
পুনরায় প্রবেশ,വീണ്ടും പ്രവേശനം
"নির্দেশাবলী, রেফারেন্স","നിർദ്ദേശങ്ങൾ, റഫറൻസുകൾ"
প্রতিফলন,പ്രതിഫലനം
"প্রতিফলিত, প্রতিফলিত, প্রতিফলিত","പ്രതിഫലിച്ചു, പ്രതിഫലിച്ചു, പ്രതിഫലിച്ചു"
প্রতিফলিত,പ്രതിഫലിപ്പിച്ചു
প্রতিফলিত,പ്രതിഫലിപ്പിക്കുന്ന
প্রতিফলন,പ്രതിഫലനം
প্রতিফলিত ক্ষতি,പ്രതിഫലന നഷ്ടം
প্রতিফলন,പ്രതിഫലനം
প্রতিফলক,റിഫ്ലക്ടർ
রিফ্লেক্স মেকানিজম,റിഫ്ലെക്സ് മെക്കാനിസം
প্রতিসৃত,അപവർത്തനം
প্রতিসরণ,അപവർത്തനം
প্রতিসরাঙ্ক,അപവർത്തനാങ്കം
অবাধ্যতা,അപവർത്തനം
প্রতিসরাঙ্ক,അപവർത്തനാങ്കം
"রেফ্রিজারেটর, রেফ্রিজারেটর","റഫ്രിജറേറ്റർ, റഫ്രിജറേറ്റർ"
reenactment,പുനരാവിഷ്ക്കരണം
"পুনর্জন্ম, টেকসই পুনর্মিলন, পুনর্জন্ম","പുനരുജ്ജീവനം, സുസ്ഥിര പുനഃസംയോജനം, പുനരുജ്ജീവനം"
"regenerative, regenerative, regenerative","പുനരുൽപ്പാദനം, പുനരുൽപ്പാദനം, പുനരുൽപ്പാദനം"
"নিবন্ধন, নিবন্ধন","രജിസ്ട്രേഷൻ, രജിസ്ട്രേഷൻ"
"বিক্রয় গতি, পশ্চাদমুখী আন্দোলন, রিগ্রেশন, বিপরীতমুখী","വിൽപ്പന വേഗത, പിന്നാക്ക ചലനം, റിഗ്രഷൻ, റിവേഴ്സൽ"
"এমনকি, নিয়মিত, প্রতিসম","പോലും, പതിവ്, സമമിതി"
আইসোফর্ম কঠিন,ഐസോഫോം സോളിഡ്
প্রবিধান,നിയന്ത്രണം
সম্পর্ক,ബന്ധം
"আত্মীয়, আত্মীয়","ബന്ധു, ബന്ധു"
আপেক্ষিক,ബന്ധു
তুলনামূলকভাবে নিশ্চিত,താരതമ്യേന ഉറപ്പാണ്
"আপেক্ষিকতা, আপেক্ষিকতা, আপেক্ষিকতা","ആപേക്ഷികത, ആപേക്ഷികത, ആപേക്ഷികത"
বিশ্রাম,വിശ്രമം
"রিলে, ট্রান্সমিশন","റിലേ, ട്രാൻസ്മിഷൻ"
মুক্তি,വീണ്ടെടുപ്പ്
নির্ভরযোগ্যতা,വിശ്വാസ്യത
অবশিষ্ট,അവശിഷ്ടം
দূরবর্তী নিয়ন্ত্রণ,റിമോട്ട് കൺട്രോൾ
পুনর্নবীকরণ,പുനഃക്രമീകരിച്ചു
"পুনরায় অভিযোজন, পুনরায় কনফিগারেশন","റീ-ഓറിയന്റേഷൻ, വീണ്ടും കോൺഫിഗറേഷൻ"
পুনরাবৃত্তিযোগ্যতা,ആവർത്തനക്ഷമത
"পুনরাবৃত্তিকারী, পুনরাবৃত্তিকারী","ആവർത്തനക്കാരൻ, ആവർത്തനക്കാരൻ"
"to repel, to be repelled","പിന്തിരിപ്പിക്കാൻ, പിന്തിരിപ്പിക്കാൻ"
বিকর্ষণকারী,വെറുപ്പുളവാക്കുന്ന
পুনরাবৃত্তি,ആവർത്തനം
প্রতিনিধিত্ব,പ്രാതിനിധ്യം
"প্রতিনিধি, প্রতিনিধি","പ്രതിനിധി, പ്രതിനിധി"
"পুনরুদ্ধারযোগ্য, পুনরুত্পাদনযোগ্য","വീണ്ടെടുക്കാവുന്ന, പുനരുൽപ്പാദിപ്പിക്കാവുന്ന"
"প্রজনন, প্রজনন, প্রজনন","പുനരുൽപാദനം, പുനരുൽപാദനം, പുനരുൽപാദനം"
বিকর্ষণ,പിന്തിരിപ്പിക്കുക
বিকর্ষণ,വികർഷണം
বিকর্ষণকারী,വെറുപ്പുളവാക്കുന്ന
গবেষণা,ഗവേഷണം
"কুন্ড, জলাধার, জলাধার, জলাধার, কুন্ড","ജലസംഭരണി, ജലസംഭരണി, ജലസംഭരണി, ജലസംഭരണി"
পুনঃনিয়োগ,പുനർവിന്യാസം
"residual, residual","അവശിഷ്ടം, അവശിഷ്ടം"
"resistance, resistance","പ്രതിരോധം, പ്രതിരോധം"
প্রতিরোধ ক্ষমতা,പ്രതിരോധശേഷി
প্রতিরোধক,പ്രതിരോധകം
"বিচ্ছিন্নতা, দ্রবীভূতকরণ, পার্থক্য","വിഘടനം, പിരിച്ചുവിടൽ, വ്യത്യാസം"
ভুল উপস্থাপনা,തെറ്റായി അവതരിപ്പിക്കൽ
"ব্যবচ্ছেদ করা, বিচ্ছেদ করা, ব্যবচ্ছেদ করা","വിച്ഛേദിക്കുക, വിഘടിപ്പിക്കുക, വിഭജിക്കുക"
স্প্লিটার,സ്പ്ലിറ്റർ
অনুরণন,അനുരണനം
অনুরণিত প্রভাব,അനുരണന പ്രഭാവം
অনুরণিত,അനുരണനം
"অনুরণন, অনুরণন","അനുരണനം, അനുരണനം"
অনুরণিত,അനുരണനം
"উত্তর, প্রতিক্রিয়া, রিপোর্ট","മറുപടി, പ്രതികരണം, റിപ്പോർട്ട്"
বিরতি,താൽക്കാലികമായി നിർത്തുക
আবার শুরু,വീണ്ടും ആരംഭിക്കുക
অবশিষ্ট মরীচি,ശേഷിക്കുന്ന ബീം
"ফলাফল, ফলাফল, ফলাফল","ഫലം, ഫലം, ഫലം"
ফলপ্রসূ ফলাফল,ഫലമായ ഫലം
প্রতিবন্ধী,മന്ദബുദ്ധി
diluent,നേർപ്പിക്കുന്ന
জালিকা,റെറ്റിക്കുൾ
"রেটিনা, রেটিনা","റെറ്റിന, റെറ്റിന"
পিছনের রকেট,തിരികെ റോക്കറ്റ്
"রেজোন্যান্স, রিগ্রেশন, রিবাউন্ড","അനുരണനം, റിഗ്രഷൻ, റീബൗണ്ട്"
অনুসরণ,പിന്തുടരുക
বিপরীত,വിപരീതം
"বিপরীত, বিপরীত, বিপরীত, বিপরীত","വിപരീതം, വിപരീതം, വിപരീതം, വിപരീതം"
পশ্চাদমুখী পক্ষপাত,പിന്നോക്ക പക്ഷപാതം
প্রত্যাবর্তনশীলতা,റിവേഴ്സിബിലിറ്റി
বিপরীত,തിരിച്ചുള്ള
ঘূর্ণন,ഭ്രമണം
ঘোরানো,കറങ്ങുക
রেনল্ডস নম্বর,റെയ്നോൾഡ് നമ്പർ
স্ট্রিম কন্ট্রোলার,സ്ട്രീം കൺട്രോളർ
বিজোড় দৈর্ঘ্য,വിചിത്രമായ നീളം
"ত্রিভুজাকার স্ফটিক, সমান্তরাল ষড়ভুজাকার স্ফটিক","ത്രികോണ പരലുകൾ, സമാന്തര ഷഡ്ഭുജാകൃതിയിലുള്ള പരലുകൾ"
"রম্বয়েড প্রিজম, চতুর্ভুজ প্রিজম","റോംബോയിഡ് പ്രിസം, ചതുരാകൃതിയിലുള്ള പ്രിസം"
রাজমিস্ত্রি থাকুন,മേസൺ താമസിക്കുക
"তাল, তাল, ছন্দ","താളം, താളം, താളം"
ঘড়ির কাঁটার দিকে,ഘടികാരദിശയിൽ
উল্লম্ব প্রিজম,ലംബ പ്രിസം
ডান হাতের নিয়ম,വലതു കൈ ഭരണം
ডান দিকের স্ক্রু,വലത് വശത്തെ സ്ക്രൂ
সমতুল্য প্রিজম,ഹോമോലോഗസ് പ്രിസം
শক্তিশালী,ശക്തമായ
অধ্যবসায়,സ്ഥിരോത്സാഹം
"সঠিক প্রমাণ, সঠিক প্রমাণ","കൃത്യമായ തെളിവ്, കൃത്യമായ തെളിവ്"
"শব্দ, যন্ত্র","ശബ്ദം, ഉപകരണം"
উর্মিকা,ഊർമ്മിക
শুভদিন,പ്രതാപകാലം
রোবো,റോബോ
রকেট কর্ম,റോക്കറ്റ് പ്രവർത്തനം
রকেট,റോക്കറ്റ്
রকেট বিজ্ঞান,റോക്കറ്റ് ശാസ്ത്രം
"শিলা, আন্দোলন, দোলনা","പാറ, ചലനം, ഊഞ്ഞാൽ"
roentgen,roentgen
"রোন্টজেন-রে, এক্স-রে","roentgen-ray, x-ray"
"ঘূর্ণায়মান, রোল, (সম্পাদনা), বৃত্তাকার, ঘূর্ণায়মান (সম্পাদনা)","റോളിംഗ്, റോൾ, (എഡ്.), റൗണ്ടിംഗ്, റോളിംഗ് (Vr.)"
"বেলনি, লোটনি, লোটনিক (v.), Velan, Lotan (ed.)","ബെൽനി, ലോട്ട്‌നി, ലോട്ട്‌നിക് (വി.), വേലൻ, ലോട്ടൻ (എഡി.)"
ঘূর্ণায়মান,ഭ്രമണം
"ঘোরানো, ঘোরানো (v.), বৃত্তাকার, চাকাযুক্ত (v.)","കറക്കുക, കറങ്ങുക (വി.), വൃത്താകൃതി, ചക്രം (വി.)"
ঘূর্ণায়মান,ഭ്രമണം
"ঘূর্ণন, ঘূর্ণন","ഭ്രമണം, ഭ്രമണം"
"ঘূর্ণনশীল, ঘূর্ণনশীল, ঘূর্ণনশীল","ഭ്രമണം, ഭ്രമണം, ഭ്രമണം"
"ঘূর্ণায়মান, আবর্তনকারী","ഭ്രമണം, റൊട്ടേറ്റർ"
"ঘূর্ণায়মান, ঘূর্ণায়মান","ഭ്രമണം, ഭ്രമണം"
"রটার, রটার","റോട്ടർ, റോട്ടർ"
"রুক্ষ, রুক্ষ","പരുക്കൻ, പരുക്കൻ"
"বন্ধ, বন্ধ","അടുത്ത്, അടുത്ത്"
ট্রানজিট সময়,സഞ്ചാരമാർഗ സമയം
পথ,വഴി
"রুটিন, রুটিন","പതിവ്, പതിവ്"
"পদ্মরাগ, রুবি, লাল, ইয়াকুত","പത്മരാഗം, മാണിക്യം, ചുവപ്പ്, യാകുട്ട്"
"রুবি লেজার, রুবি লেজার","റൂബി ലേസർ, റൂബി ലേസർ"
"rudder, control","ചുക്കാൻ, നിയന്ത്രണം"
নিয়ম,നിയമങ്ങൾ
আন্ডারলাইন করা ঝাঁঝরি,അടിവരയിട്ട ഗ്രേറ്റിംഗ്
"গ্রাফ, লাইন","ഗ്രാഫുകൾ, വരികൾ"
"রান, ঐতিহ্য","ഓടുക, പാരമ്പര്യം"
রানার,ഓട്ടക്കാരൻ
"চুক্তি, চুক্তি, বিস্ফোরণ","കരാർ, കരാർ, പൊട്ടിത്തെറി"
রাদারফোর্ড বিক্ষিপ্ত,റഥർഫോർഡ് സ്കാറ്ററിംഗ്
রাদারফোর্ড,റഥർഫോർഡ്
রাইডবার্গ,റൈഡ്ബെർഗ്
নিরাপদ লোড,സുരക്ഷിതമായ ലോഡ്
"নিরাপদ, নিরাপদ","സുരക്ഷിതം, സുരക്ഷിതം"
"নিরাপত্তা ফিউজ, Bickford ফিউজ","സുരക്ഷാ ഫ്യൂസ്, ബിക്ക്ഫോർഡ് ഫ്യൂസ്"
নিরাপত্তা ভালভ,സുരക്ഷാ വാൽവ്
"নমুনা, নমুনা","സാമ്പിൾ, സാമ്പിൾ"
"নমুনা (v.), নমুনা (n.)","സാമ്പിൾ (വി.), സാമ്പിൾ (എൻ.)"
স্যান্ডউইচ,സാന്ഡ്വിച്ച്
"স্যাটেলাইট, সাবসিডিয়ারি, ট্রেলিং","ഉപഗ്രഹം, ഉപഗ്രഹം, ട്രെയിലിംഗ്"
উপনদী লাইন,കൈവഴി
সন্তুষ্ট করার জন্য,തൃപ്തിപ്പെടുത്താൻ
শনি রিং,ശനി വളയം
savart,സാവാർട്ട്
স্কেলার,സ്കെയിലർ
ধাপ গুণক,ഘട്ടം ഗുണിതം
"বিক্ষিপ্ত, বিক্ষিপ্ত","ചിതറിക്കുക, ചിതറിക്കുക"
বিচ্ছুরণ প্রক্রিয়া,ചിതറിക്കിടക്കുന്ന പ്രക്രിയ
দৃষ্টিশক্তি,കാഴ്ച
প্রসারিত করা,പെരുകുക
"scratch (শব্দ), আঁচড়","സ്ക്രാച്ച് (ശബ്ദം), സ്ക്രാച്ച്"
"seve, seve (ed.), drive","അരിപ്പ, അരിപ്പ (എഡി.), ഡ്രൈവ്"
sku দৃষ্টি,സ്കൂ നോട്ടം
"বন্ধ করা, সীলমোহর করা, সীলমোহর করা (ver.)","അടയ്ക്കുക, മുദ്രയിടുക, മുദ്രയിടുക (ver.)"
"ঋতু পরিবর্তন, ঋতু ওঠানামা","സീസണൽ വ്യതിയാനം, കാലാനുസൃതമായ ഏറ്റക്കുറച്ചിലുകൾ"
সেক্যান্ট নিয়ম,രണ്ടാം ഭരണം
"দ্বিতীয় (সম্পাদনা), দ্বিতীয় (ভি.)","രണ്ടാമത്തെ (എഡി.), രണ്ടാമത്തേത് (വി.)"
"মাধ্যমিক, মাধ্যমিক","ദ്വിതീയ, ദ്വിതീയ"
"1 বিভাগ, বিভাগ, বিভাগ, বিভাগ, বিভাগ","1 വിഭാഗം, വിഭാഗം, വിഭാഗം, വിഭാഗം, വിഭാഗം"
"সেক্টর, সেক্টর, সেক্টর","സെക്ടർ, സെക്ടർ, സെക്ടർ"
দীর্ঘ মেয়াদী,വളരെക്കാലം ഈടുനില്ക്കുന്ന
বীজ বপন,വിത്ത്
সিসমোলজি,ഭൂകമ്പശാസ്ത്രം
সিসমোলজি,ഭൂകമ്പശാസ്ത്രം
সিসমোলজি,ഭൂകമ്പശാസ്ത്രം
নির্বাচন,തിരഞ്ഞെടുക്കൽ
"স্ব, স্ব","സ്വയം, സ്വയം"
অন্তর্নিহিত শক্তি,ആന്തരിക ഊർജ്ജം
স্বতঃস্ফূর্ত দোলন,സ്വതസിദ്ധമായ ആന്ദോളനം
অর্ধপরিবাহী,അർദ്ധചാലകം
আধা অভিজ্ঞতামূলক,അർദ്ധ അനുഭവപരം
আধা অসীম,അർദ്ധ-അനന്ത
আধা-লগ গ্রাফ শীট,സെമി-ലോഗ് ഗ്രാഫ് ഷീറ്റ്
গোলাকার প্লাস কোণ,ഗോളാകൃതിയിലുള്ള പ്ലസ് കോൺ
ইন্দ্রিয়,ഇന്ദ്രിയം
সংবেদনশীল,ബോധവൽക്കരിക്കപ്പെട്ടു
"সংবেদনশীল, সংবেদনশীল, সংবেদনশীল, সংবেদনশীল","സെൻസിറ്റീവ്, സെൻസിറ്റീവ്, സെൻസിറ്റീവ്, സെൻസിറ്റീവ്"
"সাউন্ড রিসিভার ল্যাম্প ক্রেস্ট, সাউন্ড রিসিভার ফ্লেম","ശബ്ദ റിസീവർ വിളക്ക് ചിഹ്നം, ശബ്ദ റിസീവർ ജ്വാല"
"সংবেদনশীলতা, সংবেদনশীলতা, সংবেদনশীলতা","സംവേദനക്ഷമത, സംവേദനക്ഷമത, സംവേദനക്ഷമത"
"সক্রিয়করণ, সেন্সিং","സജീവമാക്കൽ, സെൻസിംഗ്"
সেন্সর,സെൻസർ
বিভাজ্য,വേർപെടുത്താവുന്ന
"বিচ্ছেদ, বিচ্ছেদ, বিচ্ছেদ, ফাঁক","വേർപിരിയൽ, വേർപിരിയൽ, വേർപിരിയൽ, വിടവ്"
অষ্টক,അഷ്ടകം
সেপ্টোড,സെപ്റ്റോഡ്
ইনডেক্সিং,ഇൻഡെക്സിംഗ്
সিরিজ সিরিজ সিরিজ (মানচিত্র),സീരീസ് സീരീസ് സീരീസ് (മാപ്പ്)
সার্ভো মোটর,servo മോട്ടോർ
"সেট আপ, সেট আপ, সেট আপ, সেট আপ","സജ്ജമാക്കുക, സജ്ജമാക്കുക, സജ്ജമാക്കുക, സജ്ജമാക്കുക, മൌണ്ട് ചെയ്യുക"
"degraded, shaded","അധഃപതിച്ച, തണലുള്ള"
ছায়া,നിഴൽ
চিত্র,ചിത്രം
ধারালো শেষ,മൂർച്ചയുള്ള അവസാനം
স্পাউট পরিসীমা,സ്പൗട്ട് പരിധി
"শিয়ার বল, শিয়ার","കത്രിക ശക്തി, കത്രിക"
সংরক্ষিত নিউক্লাইড,ഷീൽഡ് ന്യൂക്ലൈഡ്
"সৃষ্টি, স্থানচ্যুতি, স্থানান্তর","സൃഷ്ടി, സ്ഥാനചലനം, കൈമാറ്റം"
শক বেগ,ഷോക്ക് വേഗത
শক ওয়েভ,ഷോക്ക് തരംഗം
"সংক্ষিপ্ত, জীর্ণ, অসংলগ্ন","കുറിയ, ജീർണിച്ച, പൊരുത്തമില്ലാത്ത"
উচ্চকণ্ঠ,വലിയ ശബ്ദം
"পার্শ্বীয় পথ, শান্ট (সম্পাদনা), পাশের পথ, শান্ট (v.)","ലാറ്ററൽ പാത്ത്, ഷണ്ട് (എഡി.), സൈഡ് പാത്ത്, ഷണ്ട് (വി.)"
"পাশ, পাশ, পাশ","വശം, വശം, വശം"
পার্শ্বীয়,സൈഡ്റിയൽ
"sighting, aiming, sighting, aiming, aiming, locating","ദർശനം, ലക്ഷ്യം, ദർശനം, ലക്ഷ്യം, ലക്ഷ്യം, കണ്ടെത്തൽ"
রাশিচক্র সাইন,രാശി ചിഹ്നം
"সংকেত, সংকেত","സിഗ്നൽ, സിഗ്നൽ"
নীরব সময়,നിശബ്ദ കാലഘട്ടം
সিলিকন ডায়োড,സിലിക്കൺ ഡയോഡ്
সিলিকন,സിലിക്കൺ
"সিলিকন প্লাক, সিলিকন ওয়েফার","സിലിക്കൺ പ്ലേക്ക്, സിലിക്കൺ വേഫർ"
"সাদৃশ্য, উপমা",സാമ്യം
অনুকরণকারী,അനുകരിക്കുന്നവൻ
যুগপত,ഒരേസമയം
"সাইন, সাইন","അടയാളം, സൈൻ"
একক আয়নকরণ,ഒറ്റ അയോണൈസേഷൻ
একক লাইন একক লাইন,ഒറ്റവരി ഒറ്റവരി
একক পদক্ষেপ,ഒറ്റ പടി
"অ্যাক্সেস, ডুবে যাওয়া, নিমজ্জন, মার্জিং ট্রফ, সিঙ্ক, কুন্ড","പ്രവേശനം, മുങ്ങൽ, നിമജ്ജനം, ലയിപ്പിക്കൽ തൊട്ടി, മുങ്ങൽ, ജലസംഭരണി"
ঘোড়ার ডিম,sinusoidal
সাইফন,സൈഫോൺ
সাইরেন,സൈറൺ
"আকার, আকার (n.), আকার, খোদাই (v.)","വലിപ്പം, വലിപ്പം (എൻ.), വലിപ്പം, കൊത്തുപണി (വി.)"
"asymmetrical, skew","അസമമായ, ചരിഞ്ഞ"
