English,Kannada
reciprocal,ಪರಸ್ಪರ
reciprocal matrix,ಪರಸ್ಪರ ಮ್ಯಾಟ್ರಿಕ್ಸ್
rectangle,ಆಯಾತ
rectangular,ಆಯತಾಕಾರದ
rectangular array,ಆಯತಾಕಾರದ ರಚನೆ
rectangular axis,ಆಯತಾಕಾರದ ಅಕ್ಷ
rectangular density function,ಆಯತಾಕಾರದ ಸಾಂದ್ರತೆಯ ಕಾರ್ಯ
rectangular hyperbola,ಆಯತಾಕಾರದ ಹೈಪರ್ಬೋಲಾ
rectangular matrix,ಆಯತಾಕಾರದ ಮ್ಯಾಟ್ರಿಕ್ಸ್
"rectangular parellelopiped 
 (cuboid)",ಆಯತಾಕಾರದ ಪ್ಯಾರೆಲ್ಲೆಲೋಪಿಪ್ಡ್ (ಕ್ಯೂಬಾಯ್ಡ್)
rectifiable curve,ಸರಿಪಡಿಸಬಹುದಾದ ಕರ್ವ್
recurrence formula,ಮರುಕಳಿಸುವಿಕೆಯ ಸೂತ್ರ
recurring decimal,ಮರುಕಳಿಸುವ ದಶಮಾಂಶ
recursion formula,ಪುನರಾವರ್ತನೆಯ ಸೂತ್ರ
reduced echelon form,ಕಡಿಮೆಯಾದ ಎಚೆಲೋನ್ ರೂಪ
reductio-ad-absurdum,reductio-ad-absurdum
reduction formula,ಕಡಿತ ಸೂತ್ರ
reference line,ಉಲ್ಲೇಖ ಸಾಲು
reference point,ಉಲ್ಲೇಖ ಬಿಂದು
reflected wave,ಪ್ರತಿಫಲಿತ ತರಂಗ
reflection,ಪ್ರತಿಬಿಂಬ
reflexive law,ಪ್ರತಿಫಲಿತ ಕಾನೂನು
region of convergence,ಒಮ್ಮುಖದ ಪ್ರದೇಶ
region of divergence,ಭಿನ್ನತೆಯ ಪ್ರದೇಶ
region of integration,ಏಕೀಕರಣದ ಪ್ರದೇಶ
regression analysis,ಹಿಂಜರಿತ ವಿಶ್ಲೇಷಣೆ
regression curve,ಹಿಂಜರಿತ ಕರ್ವ್
regression equation,ಹಿಂಜರಿತ ಸಮೀಕರಣ
regression line,ಹಿಂಜರಿತ ರೇಖೆ
regression model,ಹಿಂಜರಿತ ಮಾದರಿ
regular curve,ನಿಯಮಿತ ಕರ್ವ್
regular hexagon,ನಿಯಮಿತ ಷಡ್ಭುಜಾಕೃತಿ
regular matrix,ನಿಯಮಿತ ಮ್ಯಾಟ್ರಿಕ್ಸ್
regular tetrahedron,ನಿಯಮಿತ ಟೆಟ್ರಾಹೆಡ್ರಾನ್
relative complement,ಸಾಪೇಕ್ಷ ಪೂರಕ
relative maximum,ತುಲನಾತ್ಮಕ ಗರಿಷ್ಠ
relative minimum,ತುಲನಾತ್ಮಕ ಕನಿಷ್ಠ
relative probability (conditional probability),ಸಾಪೇಕ್ಷ ಸಂಭವನೀಯತೆ (ಷರತ್ತುಬದ್ಧ ಸಂಭವನೀಯತೆ)
relative velocity,ಸಾಪೇಕ್ಷ ವೇಗ
Relativity,ಸಾಪೇಕ್ಷತೆ
relativity theory,ಸಾಪೇಕ್ಷತಾ ಸಿದ್ಧಾಂತ
reliability,ವಿಶ್ವಾಸಾರ್ಹತೆ
reliability problem,ವಿಶ್ವಾಸಾರ್ಹತೆಯ ಸಮಸ್ಯೆ
remainder term,ಉಳಿದ ಅವಧಿ
remainder theorem,ಉಳಿದ ಪ್ರಮೇಯ
repeated limit,ಪುನರಾವರ್ತಿತ ಮಿತಿ
repeated Riemann integral,ಪುನರಾವರ್ತಿತ ರೀಮನ್ ಅವಿಭಾಜ್ಯ
representation,ಪ್ರಾತಿನಿಧ್ಯ
Residue,ಶೇಷ
residue at a pole,ಧ್ರುವದಲ್ಲಿ ಶೇಷ
resolution,ನಿರ್ಣಯ
resolution of forces,ಪಡೆಗಳ ನಿರ್ಣಯ
resolution of velocities,ವೇಗಗಳ ನಿರ್ಣಯ
resultant,ಪರಿಣಾಮವಾಗಿ
resultant force,ಪರಿಣಾಮವಾಗಿ ಶಕ್ತಿ
resultant vector,ಪರಿಣಾಮವಾಗಿ ವೆಕ್ಟರ್
revised simplex technique,ಪರಿಷ್ಕೃತ ಸಿಂಪ್ಲೆಕ್ಸ್ ತಂತ್ರ
rhombus,ರೋಂಬಸ್
Riemann integral,ರೀಮನ್ ಅವಿಭಾಜ್ಯ
right angle,ಬಲ ಕೋನ
right angled triangle,ಬಲ ಕೋನದ ತ್ರಿಕೋನ
right circular cone,ಬಲ ವೃತ್ತಾಕಾರದ ಕೋನ್
right coset,ಸರಿಯಾದ ಸಂಯೋಜನೆ
right cylinder,ಬಲ ಸಿಲಿಂಡರ್
right handed,ಬಲಗೈ
right inverse,ಬಲ ವಿಲೋಮ
rigorous proof,ಕಠಿಣ ಪುರಾವೆ
ring,ಉಂಗುರ
ring of integers,ಪೂರ್ಣಾಂಕಗಳ ಉಂಗುರ
R-integrable,ಆರ್-ಇಂಟಿಗ್ರೇಬಲ್
root,ಬೇರು
root mean square,ಮೂಲ ಎಂದರೆ ಚೌಕ
root of a polynomial,ಬಹುಪದದ ಮೂಲ
rotation,ಸುತ್ತುವುದು
rounding error,ಪೂರ್ಣಾಂಕ ದೋಷ
row,ಸಾಲು
row-by-column multiplication,ಸಾಲು-ಮೂಲಕ-ಕಾಲಮ್ ಗುಣಾಕಾರ
row equivalence,ಸಾಲು ಸಮಾನತೆ
row matrix,ಸಾಲು ಮ್ಯಾಟ್ರಿಕ್ಸ್
row rank,ಸಾಲು ಶ್ರೇಣಿ
saddle point,ತಡಿ ಬಿಂದು
sample,ಮಾದರಿ
sample means,ಮಾದರಿ ಎಂದರೆ
sample point,ಮಾದರಿ ಬಿಂದು
sample size,ಮಾದರಿ ಅಳತೆ
sample space,ಮಾದರಿ ಜಾಗ
sample standard deviation,ಮಾದರಿ ಪ್ರಮಾಣಿತ ವಿಚಲನ
sample survey,ಮಾದರಿ ಸಮೀಕ್ಷೆ
sample variance,ಮಾದರಿ ವ್ಯತ್ಯಾಸ
sampling,ಮಾದರಿ
sampling distribution,ಮಾದರಿ ವಿತರಣೆ
sampling error,ಮಾದರಿ ದೋಷ
sampling interval,ಮಾದರಿ ಮಧ್ಯಂತರ
sampling method,ಮಾದರಿ ವಿಧಾನ
sampling theory,ಮಾದರಿ ಸಿದ್ಧಾಂತ
sampling with replacement,ಬದಲಿಯೊಂದಿಗೆ ಮಾದರಿ
scalar,ಸ್ಕೇಲಾರ್
scalar field,ಸ್ಕೇಲಾರ್ ಕ್ಷೇತ್ರ
scalar matrix,ಸ್ಕೇಲಾರ್ ಮ್ಯಾಟ್ರಿಕ್ಸ್
scalar multiple,ಸ್ಕೇಲಾರ್ ಬಹು
scalar multiplication,ಸ್ಕೇಲಾರ್ ಗುಣಾಕಾರ
scalar product,ಸ್ಕೇಲಾರ್ ಉತ್ಪನ್ನ
scalar quantity,ಸ್ಕೇಲಾರ್ ಪ್ರಮಾಣ
scalar triple product,ಸ್ಕೇಲಾರ್ ಟ್ರಿಪಲ್ ಉತ್ಪನ್ನ
scelene triangle,ದೃಶ್ಯ ತ್ರಿಕೋನ
scattered diagram,ಚದುರಿದ ರೇಖಾಚಿತ್ರ
Schrodinger equation,ಶ್ರೋಡಿಂಗರ್ ಸಮೀಕರಣ
seasonal fluctuation,ಋತುಮಾನದ ಏರಿಳಿತ
secant,ಸೆಕೆಂಟ್
secant method,ಸೆಕೆಂಟ್ ವಿಧಾನ
second derivative,ಎರಡನೇ ಉತ್ಪನ್ನ
second order,ಎರಡನೇ ಆದೇಶ
section,ವಿಭಾಗ
sector,ವಲಯ
segment of a curve,ವಕ್ರರೇಖೆಯ ವಿಭಾಗ
self — adjoint,ಸ್ವಯಂ - ಪಕ್ಕದ
self adjoint operator,ಸ್ವಯಂ ಸಂಯೋಜಿತ ಆಪರೇಟರ್
self — conjugate,ಸ್ವಯಂ - ಸಂಯೋಗ
semiaxis,ಸೆಮಿಯಾಕ್ಸಿಸ್
semicircle,ಅರ್ಧವೃತ್ತ
semi - definite matrix,ಅರೆ-ನಿರ್ದಿಷ್ಟ ಮ್ಯಾಟ್ರಿಕ್ಸ್
semi - definite quadratic form,ಅರೆ-ನಿರ್ದಿಷ್ಟ ಚತುರ್ಭುಜ ರೂಪ
semigroup,ಅರೆಗುಂಪು
semi - interval,ಅರೆ ಮಧ್ಯಂತರ
semi major axis,ಅರೆ ಪ್ರಮುಖ ಅಕ್ಷ
semi minor axis,ಅರೆ ಸಣ್ಣ ಅಕ್ಷ
separable polynomial,ಬೇರ್ಪಡಿಸಬಹುದಾದ ಬಹುಪದೋಕ್ತಿ
separation of variables,ಅಸ್ಥಿರಗಳ ಪ್ರತ್ಯೇಕತೆ
sequence,ಅನುಕ್ರಮ
sequencing theory,ಅನುಕ್ರಮ ಸಿದ್ಧಾಂತ
sequential analysis,ಅನುಕ್ರಮ ವಿಶ್ಲೇಷಣೆ
sequential sampling,ಅನುಕ್ರಮ ಮಾದರಿ
serial correlation,ಸರಣಿ ಪರಸ್ಪರ ಸಂಬಂಧ
series,ಸರಣಿ
set,ಸೆಟ್
sextant,ಸೆಕ್ಸ್ಟಂಟ್
Shewhart control charts,ಶೆವರ್ಟ್ ನಿಯಂತ್ರಣ ಚಾರ್ಟ್‌ಗಳು
sign,ಚಿಹ್ನೆ
signature of a matrix,ಮ್ಯಾಟ್ರಿಕ್ಸ್ನ ಸಹಿ
signature of quadratic form,ಚತುರ್ಭುಜ ರೂಪದ ಸಹಿ
signed number,ಸಹಿ ಮಾಡಿದ ಸಂಖ್ಯೆ
significance level,ಪ್ರಾಮುಖ್ಯತೆಯ ಮಟ್ಟ
significance test,ಮಹತ್ವ ಪರೀಕ್ಷೆ
significant digit,ಗಮನಾರ್ಹ ಅಂಕಿ
sign test,ಚಿಹ್ನೆ ಪರೀಕ್ಷೆ
signum function,ಸಿಗ್ನಮ್ ಕಾರ್ಯ
similar ellipses,ಇದೇ ದೀರ್ಘವೃತ್ತಗಳು
similar figures,ಇದೇ ಅಂಕಿಅಂಶಗಳು
similarity,ಹೋಲಿಕೆ
similar matrices,ಇದೇ ರೀತಿಯ ಮ್ಯಾಟ್ರಿಕ್ಸ್
simple closed curve,ಸರಳ ಮುಚ್ಚಿದ ಕರ್ವ್
simple correlation,ಸರಳ ಪರಸ್ಪರ ಸಂಬಂಧ
simple harmonic motion,ಸರಳ ಹಾರ್ಮೋನಿಕ್ ಚಲನೆ
simple random sampling,ಸರಳ ಯಾದೃಚ್ಛಿಕ ಮಾದರಿ
simplex,ಸರಳ
simplex algorithm,ಸಿಂಪ್ಲೆಕ್ಸ್ ಅಲ್ಗಾರಿದಮ್
simplex tableau,ಸರಳ ಕೋಷ್ಟಕ
Simpson's one - third rule,ಸಿಂಪ್ಸನ್ ಅವರ ಒಂದು - ಮೂರನೇ ನಿಯಮ
simulation technique,ಸಿಮ್ಯುಲೇಶನ್ ತಂತ್ರ
simultaneous differential equations,ಏಕಕಾಲಿಕ ಭೇದಾತ್ಮಕ ಸಮೀಕರಣಗಳು
simultaneous equations,ಏಕಕಾಲಿಕ ಸಮೀಕರಣಗಳು
sine,ಪಾಪ
sine curve,ಸೈನ್ ಕರ್ವ್
singleton,ಸಿಂಗಲ್ಟನ್
single valued function,ಏಕ ಮೌಲ್ಯದ ಕಾರ್ಯ
singular integral,ಏಕವಚನ ಅವಿಭಾಜ್ಯ
singularity,ಏಕತ್ವ
singular matrix,ಏಕವಚನ ಮ್ಯಾಟ್ರಿಕ್ಸ್
singular solution,ಏಕ ಪರಿಹಾರ
size of sample,ಮಾದರಿಯ ಗಾತ್ರ
skewed distribution,ಓರೆಯಾದ ವಿತರಣೆ
skew-Hermitian matrix,ಓರೆ-ಹರ್ಮಿಟಿಯನ್ ಮ್ಯಾಟ್ರಿಕ್ಸ್
skewness,ಓರೆತನ
skew symmetric matrix,ಓರೆ ಸಮ್ಮಿತೀಯ ಮ್ಯಾಟ್ರಿಕ್ಸ್
slack variable,ಸ್ಲಾಕ್ ವೇರಿಯಬಲ್
slope,ಇಳಿಜಾರು
slope gradient,ಇಳಿಜಾರು ಗ್ರೇಡಿಯಂಟ್
small brackets,ಸಣ್ಣ ಆವರಣಗಳು
smooth curve,ನಯವಾದ ವಕ್ರರೇಖೆ
smooth function,ಸುಗಮ ಕಾರ್ಯ
smoothing of time series,ಸಮಯ ಸರಣಿಯನ್ನು ಸುಗಮಗೊಳಿಸುವುದು
solar system,ಸೌರ ಮಂಡಲ
solenoidal vector,ಸೊಲೆನಾಯ್ಡ್ ವೆಕ್ಟರ್
solid,ಘನ
solid geometry,ಘನ ಜ್ಯಾಮಿತಿ
solution,ಪರಿಹಾರ
solution in series,ಸರಣಿಯಲ್ಲಿ ಪರಿಹಾರ
solution matrix,ಪರಿಹಾರ ಮ್ಯಾಟ್ರಿಕ್ಸ್
solution of a triangle,ತ್ರಿಕೋನದ ಪರಿಹಾರ
solution space,ಪರಿಹಾರ ಜಾಗ
Sonine polynomial,ಸೋನೈನ್ ಬಹುಪದೋಕ್ತಿ
space,ಜಾಗ
space curve,ಬಾಹ್ಯಾಕಾಶ ಕರ್ವ್
spanning set,ವ್ಯಾಪಿಸಿರುವ ಸೆಟ್
spatial correlogram,ಪ್ರಾದೇಶಿಕ ಕೋರ್ರೆಲೋಗ್ರಾಮ್
special linear group,ವಿಶೇಷ ರೇಖೀಯ ಗುಂಪು
special orthogonal group,ವಿಶೇಷ ಆರ್ಥೋಗೋನಲ್ ಗುಂಪು
specific gravity,ವಿಶಿಷ್ಟ ಗುರುತ್ವ
spectral mapping theorem,ಸ್ಪೆಕ್ಟ್ರಲ್ ಮ್ಯಾಪಿಂಗ್ ಪ್ರಮೇಯ
spectrum of a function,ಕಾರ್ಯದ ಸ್ಪೆಕ್ಟ್ರಮ್
sphere,ಗೋಳ
spherical coordinate system,ಗೋಳಾಕಾರದ ನಿರ್ದೇಶಾಂಕ ವ್ಯವಸ್ಥೆ
spherical polar coordinate,ಗೋಳಾಕಾರದ ಧ್ರುವ ನಿರ್ದೇಶಾಂಕ
spherical triangle,ಗೋಳಾಕಾರದ ತ್ರಿಕೋನ
spherical trigonometry,ಗೋಲಾಕಾರದ ತ್ರಿಕೋನಮಿತಿ
spiral,ಸುರುಳಿಯಾಕಾರದ
square,ಚೌಕ
square brackets,ಚೌಕ ಆವರಣ
square integrable,ಚೌಕ ಇಂಟಿಗ್ರೇಬಲ್
square matrix,ಚದರ ಮ್ಯಾಟ್ರಿಕ್ಸ್
square root,ವರ್ಗ ಮೂಲ
stage of sampling,ಮಾದರಿಯ ಹಂತ
staircase function,ಮೆಟ್ಟಿಲುಗಳ ಕಾರ್ಯ
standard deviation,ಪ್ರಮಾಣಿತ ವಿಚಲನ
standard inner product,ಪ್ರಮಾಣಿತ ಆಂತರಿಕ ಉತ್ಪನ್ನ
state of equilibrium,ಸಮತೋಲನ ಸ್ಥಿತಿ
stationary curve,ಸ್ಥಾಯಿ ವಕ್ರರೇಖೆ
stationary point,ಸ್ಥಾಯಿ ಬಿಂದು
stationary value,ಸ್ಥಾಯಿ ಮೌಲ್ಯ
statistic,ಅಂಕಿಅಂಶ
statistical,ಸಂಖ್ಯಾಶಾಸ್ತ್ರೀಯ
statistical data,ಅಂಕಿಅಂಶಗಳ ಡೇಟಾ
statistical distribution,ಅಂಕಿಅಂಶಗಳ ವಿತರಣೆ
statistical hypothesis,ಸಂಖ್ಯಾಶಾಸ್ತ್ರೀಯ ಕಲ್ಪನೆ
statistical inference,ಸಂಖ್ಯಾಶಾಸ್ತ್ರೀಯ ತೀರ್ಮಾನ
statistical model,ಅಂಕಿಅಂಶ ಮಾದರಿ
statistical population,ಸಂಖ್ಯಾಶಾಸ್ತ್ರೀಯ ಜನಸಂಖ್ಯೆ
statistical quality control,ಸಂಖ್ಯಾಶಾಸ್ತ್ರೀಯ ಗುಣಮಟ್ಟದ ನಿಯಂತ್ರಣ
statistics,ಅಂಕಿಅಂಶಗಳು
steady,ಸ್ಥಿರ
steady state solution,ಸ್ಥಿರ ಸ್ಥಿತಿಯ ಪರಿಹಾರ
steep ascent (of a curve),ಕಡಿದಾದ ಆರೋಹಣ (ವಕ್ರರೇಖೆಯ)
steepest ascent design,ಕಡಿದಾದ ಆರೋಹಣ ವಿನ್ಯಾಸ
steepest descent,ಕಡಿದಾದ ಇಳಿಜಾರು
step function,ಹಂತದ ಕಾರ್ಯ
Stirling series,ಸ್ಟಿರ್ಲಿಂಗ್ ಸರಣಿ
stochastic,ಅಸ್ಥಿರ
stochastic matrix,ಸ್ಟೊಕಾಸ್ಟಿಕ್ ಮ್ಯಾಟ್ರಿಕ್ಸ್
stochastic model,ಸ್ಥಾಪಿತ ಮಾದರಿ
stochastic programming,ಸ್ಥಾಪಿತ ಪ್ರೋಗ್ರಾಮಿಂಗ್
stochastic variable,ಸ್ಥಾಯಿ ವೇರಿಯಬಲ್
Stokes’ theorem,ಸ್ಟೋಕ್ಸ್ ಪ್ರಮೇಯ
straight line,ಸರಳ ರೇಖೆ
strata chart,ಸ್ತರ ಚಾರ್ಟ್
stratification,ಶ್ರೇಣೀಕರಣ
stratified sampling,ಶ್ರೇಣೀಕೃತ ಮಾದರಿ
stream-line,ಸ್ಟ್ರೀಮ್-ಲೈನ್
stress,ಒತ್ತಡ
strictly convex function,ಕಟ್ಟುನಿಟ್ಟಾಗಿ ಪೀನ ಕಾರ್ಯ
strictly decreasing,ಕಟ್ಟುನಿಟ್ಟಾಗಿ ಕಡಿಮೆಯಾಗುತ್ತಿದೆ
strictly increasing,ಕಟ್ಟುನಿಟ್ಟಾಗಿ ಹೆಚ್ಚುತ್ತಿದೆ
strictly monotonic function,ಕಟ್ಟುನಿಟ್ಟಾಗಿ ಏಕತಾನತೆಯ ಕಾರ್ಯ
"Student's test (Student's ""t"" test)",ವಿದ್ಯಾರ್ಥಿಗಳ ಪರೀಕ್ಷೆ (ವಿದ್ಯಾರ್ಥಿಗಳ &quot;ಟಿ&quot; ಪರೀಕ್ಷೆ)
sub-collection,ಉಪ ಸಂಗ್ರಹ
sub determinant,ಉಪ ನಿರ್ಣಾಯಕ
subfield,ಉಪಕ್ಷೇತ್ರ
subgroup,ಉಪಗುಂಪು
sub-interval,ಉಪ ಮಧ್ಯಂತರ
submatrix,ಉಪಮಾತೃಕೆ
subscript,ಚಂದಾದಾರಿಕೆ
subsequence,ಅನುಕ್ರಮ
subset,ಉಪವಿಭಾಗ
subspace,ಉಪಸ್ಥಳ
substitution,ಪರ್ಯಾಯ
subtangent,ಉಪಟ್ಯಾಂಜೆಂಟ್
subtend,ಉಪಟಳ
subtract,ಕಳೆಯಿರಿ
subtraction,ವ್ಯವಕಲನ
successive,ಸತತ
successive differentiation,ಸತತ ವ್ಯತ್ಯಾಸ
successive integration,ಸತತ ಏಕೀಕರಣ
successor,ಉತ್ತರಾಧಿಕಾರಿ
suffix,ಪ್ರತ್ಯಯ
sum,ಮೊತ್ತ
sum function,ಮೊತ್ತ ಕಾರ್ಯ
summable,ಸಂಕ್ಷೇಪಿಸಬಹುದಾದ
summand,ಸಾರಾಂಶ
summation,ಸಂಕಲನ
summation convention,ಸಂಕಲನ ಸಮಾವೇಶ
summation formula,ಸಂಕಲನ ಸೂತ್ರ
summation of series,ಸರಣಿಯ ಸಂಕಲನ
summation sign,ಸಂಕಲನ ಚಿಹ್ನೆ
sum to infinity,ಮೊತ್ತಕ್ಕೆ ಅನಂತ
superscript,ಮೇಲ್ಬರಹ
superset,ಸೂಪರ್ಸೆಟ್
supersonic flow,ಶಬ್ದಾತೀತ ಹರಿವು
supplementary angle,ಪೂರಕ ಕೋನ
supporting hyperplane,ಹೈಪರ್‌ಪ್ಲೇನ್ ಅನ್ನು ಬೆಂಬಲಿಸುತ್ತದೆ
support of function,ಕಾರ್ಯದ ಬೆಂಬಲ
suppose,ಊಹಿಸಿಕೊಳ್ಳಿ
supremum,ಸರ್ವೋಚ್ಚ
surd,surd
surface,ಮೇಲ್ಮೈ
surface area,ಮೇಲ್ಮೈ ಪ್ರದೇಶದ
surface integral,ಮೇಲ್ಮೈ ಅವಿಭಾಜ್ಯ
surjection,ಸರ್ಜೆಕ್ಷನ್
surjective,ಸಜೆಕ್ಟಿವ್
surjective map,ಸರ್ಜೆಕ್ಟಿವ್ ನಕ್ಷೆ
symbol,ಚಿಹ್ನೆ
symbolic logic,ಸಾಂಕೇತಿಕ ತರ್ಕ
symbolic model,ಸಾಂಕೇತಿಕ ಮಾದರಿ
symmetric,ಸಮ್ಮಿತೀಯ
symmetrical,ಸಮ್ಮಿತೀಯ
symmetric determinant,ಸಮ್ಮಿತೀಯ ನಿರ್ಣಾಯಕ
symmetric difference,ಸಮ್ಮಿತೀಯ ವ್ಯತ್ಯಾಸ
symmetric matrix,ಸಮ್ಮಿತೀಯ ಮ್ಯಾಟ್ರಿಕ್ಸ್
system analysis,ಸಿಸ್ಟಮ್ ವಿಶ್ಲೇಷಣೆ
systematic sampling,ವ್ಯವಸ್ಥಿತ ಮಾದರಿ
table,ಟೇಬಲ್
tableau,ಕೋಷ್ಟಕ
table of integrals,ಅವಿಭಾಜ್ಯಗಳ ಕೋಷ್ಟಕ
tabular,ಕೋಷ್ಟಕ
tabular form,ಕೋಷ್ಟಕ ರೂಪ
tabular logarithm,ಕೋಷ್ಟಕ ಲಾಗರಿಥಮ್
tabulate,ಕೋಷ್ಟಕ
tabulated value,ಕೋಷ್ಟಕ ಮೌಲ್ಯ
tabulation,ಕೋಷ್ಟಕ
tabulator,ಕೋಷ್ಟಕ
tail,ಬಾಲ
tail area (of distribution),ಬಾಲ ಪ್ರದೇಶ (ವಿತರಣೆ)
tangency,ಸ್ಪರ್ಶಕತೆ
tangent,ಸ್ಪರ್ಶಕ
tangent hyperplane,ಸ್ಪರ್ಶಕ ಹೈಪರ್‌ಪ್ಲೇನ್
tangential,ಸ್ಪರ್ಶಕ
tangential component,ಸ್ಪರ್ಶಕ ಘಟಕ
tangential section,ಸ್ಪರ್ಶಕ ವಿಭಾಗ
tangent line,ಸ್ಪರ್ಶ ರೇಖೆ
tangent plane,ಸ್ಪರ್ಶಕ ವಿಮಾನ
tangent space,ಸ್ಪರ್ಶಕ ಜಾಗ
tape punch,ಟೇಪ್ ಪಂಚ್
tape reader,ಟೇಪ್ ರೀಡರ್
Tauberian theorem,ಟೌಬೆರಿಯನ್ ಪ್ರಮೇಯ
Taylor's theorem,ಟೇಲರ್ ಪ್ರಮೇಯ
Tchebychev metric,ಚೆಬಿಚೆವ್ ಮೆಟ್ರಿಕ್
t-distribution,ಟಿ-ವಿತರಣೆ
telescopic series,ದೂರದರ್ಶಕ ಸರಣಿ
temporal coordinates,ತಾತ್ಕಾಲಿಕ ನಿರ್ದೇಶಾಂಕಗಳು
temporal relationship,ತಾತ್ಕಾಲಿಕ ಸಂಬಂಧ
temporal variable,ತಾತ್ಕಾಲಿಕ ವೇರಿಯಬಲ್
tensile strength,ಕರ್ಷಕ ಶಕ್ತಿ
tensor,ಟೆನ್ಸರ್
tensor analysis,ಟೆನ್ಸರ್ ವಿಶ್ಲೇಷಣೆ
tensor product,ಟೆನ್ಸರ್ ಉತ್ಪನ್ನ
tentative formulation,ತಾತ್ಕಾಲಿಕ ಸೂತ್ರೀಕರಣ
term,ಅವಧಿ
terminal condition,ಟರ್ಮಿನಲ್ ಸ್ಥಿತಿ
terminal velocity dive,ಟರ್ಮಿನಲ್ ವೇಗ ಡೈವ್
terminating decimal,ಕೊನೆಗೊಳ್ಳುವ ದಶಮಾಂಶ
term values,ಪದ ಮೌಲ್ಯಗಳು
termwise differentiation,ಅವಧಿಯ ವ್ಯತ್ಯಾಸ
termwise integration,ಅವಧಿಯ ಏಕೀಕರಣ
ternary,ತ್ರಯಾತ್ಮಕ
test,ಪರೀಕ್ಷೆ
test for homogeneity of variances,ವ್ಯತ್ಯಾಸಗಳ ಏಕರೂಪತೆಯ ಪರೀಕ್ಷೆ
test function,ಪರೀಕ್ಷಾ ಕಾರ್ಯ
test of hypothesis,ಊಹೆಯ ಪರೀಕ್ಷೆ
test of significance,ಮಹತ್ವದ ಪರೀಕ್ಷೆ
test statistics,ಪರೀಕ್ಷಾ ಅಂಕಿಅಂಶಗಳು
tetrahedral,ಟೆಟ್ರಾಹೆಡ್ರಲ್
tetrahedral angle,ಟೆಟ್ರಾಹೆಡ್ರಲ್ ಕೋನ
tetrahedron,ಟೆಟ್ರಾಹೆಡ್ರಾನ್
theorem,ಪ್ರಮೇಯ
theorem of residues,ಅವಶೇಷಗಳ ಪ್ರಮೇಯ
theoretical demand function,ಸೈದ್ಧಾಂತಿಕ ಬೇಡಿಕೆ ಕಾರ್ಯ
theoretical discrete distribution,ಸೈದ್ಧಾಂತಿಕ ಪ್ರತ್ಯೇಕ ವಿತರಣೆ
theoretical error,ಸೈದ್ಧಾಂತಿಕ ದೋಷ
theoretical fit,ಸೈದ್ಧಾಂತಿಕ ಹೊಂದಾಣಿಕೆ
theoretical formulation,ಸೈದ್ಧಾಂತಿಕ ಸೂತ್ರೀಕರಣ
theoretical frequency,ಸೈದ್ಧಾಂತಿಕ ಆವರ್ತನ
theoretically,ಸೈದ್ಧಾಂತಿಕವಾಗಿ
theoretical model,ಸೈದ್ಧಾಂತಿಕ ಮಾದರಿ
theoretical treatment,ಸೈದ್ಧಾಂತಿಕ ಚಿಕಿತ್ಸೆ
theory of equations,ಸಮೀಕರಣಗಳ ಸಿದ್ಧಾಂತ
theory of errors,ದೋಷಗಳ ಸಿದ್ಧಾಂತ
theory of estimation,ಅಂದಾಜು ಸಿದ್ಧಾಂತ
theory of functions,ಕಾರ್ಯಗಳ ಸಿದ್ಧಾಂತ
theory of games,ಆಟಗಳ ಸಿದ್ಧಾಂತ
theory of gravitation,ಗುರುತ್ವಾಕರ್ಷಣೆಯ ಸಿದ್ಧಾಂತ
theory of information,ಮಾಹಿತಿಯ ಸಿದ್ಧಾಂತ
theory of replacement (= theory of failure),ಬದಲಿ ಸಿದ್ಧಾಂತ (= ವೈಫಲ್ಯದ ಸಿದ್ಧಾಂತ)
theory of sets,ಸೆಟ್ಗಳ ಸಿದ್ಧಾಂತ
theory of waiting lines(= queuing theory),ಕಾಯುವ ರೇಖೆಗಳ ಸಿದ್ಧಾಂತ (= ಕ್ಯೂಯಿಂಗ್ ಸಿದ್ಧಾಂತ)
theory of waves,ಅಲೆಗಳ ಸಿದ್ಧಾಂತ
Thermodynamic,ಥರ್ಮೋಡೈನಾಮಿಕ್
thread of a screw,ಸ್ಕ್ರೂನ ದಾರ
three dimensional,ಮೂರು ಆಯಾಮದ
three dimensional vector analysis,ಮೂರು ಆಯಾಮದ ವೆಕ್ಟರ್ ವಿಶ್ಲೇಷಣೆ
three-way classification,ಮೂರು-ಮಾರ್ಗದ ವರ್ಗೀಕರಣ
throw,ಎಸೆಯಿರಿ
thrust,ಒತ್ತಡ
time,ಸಮಯ
time axis,ಸಮಯದ ಅಕ್ಷ
time dependence,ಸಮಯದ ಅವಲಂಬನೆ
time-dependent constitutive equation,ಸಮಯ-ಅವಲಂಬಿತ ರಚನಾತ್ಮಕ ಸಮೀಕರಣ
time-dependent process,ಸಮಯ-ಅವಲಂಬಿತ ಪ್ರಕ್ರಿಯೆ
time-independent term,ಸಮಯ-ಸ್ವತಂತ್ರ ಪದ
time interval,ಸಮಯದ ಮಧ್ಯಂತರ
time series,ಸಮಯ ಸರಣಿ
time series analysis,ಸಮಯ ಸರಣಿ ವಿಶ್ಲೇಷಣೆ
time series data,ಸಮಯ ಸರಣಿ ಡೇಟಾ
time sharing system,ಸಮಯ ಹಂಚಿಕೆ ವ್ಯವಸ್ಥೆ
tolerance,ಸಹಿಷ್ಣುತೆ
