Bengali,Telugu
রুস,రుస్
ভাত,బియ్యం
রিডজড লাউ,రిడ్జ్డ్ పొట్లకాయ
গোলাপ,గులాబీ
গোলাপ বেরি,రోజ్ బెర్రీ
রোজমেরি,రోజ్మేరీ
রাউন্ড লাউ,రౌండ్ పొట్లకాయ
রাবার,రబ్బరు
ইঁদুর,ఎలుక
লাল খেজুর উইভিল,రెడ్ పామ్ వీవిల్
লাল কুমড়ো বিটল,ఎరుపు గుమ్మడికాయ బీటిల్
গণ্ডার পোকা,ఖడ్గమృగం బీటిల్
ভাত Weevil,బియ్యం వీవిల్
স্যালাইন ক্ষারীয় মাটি,సెలైన్ ఆల్కలీ మట్టి
লবণাক্ত মাটি,సెలైన్ నేల
লবণাক্তকরণ,సాలినైజేషన్
লালা গ্রন্থি ক্রোমোজোম,లాలాజల గ్రంథి క్రోమోజోమ్
লবণ,ఉ ప్పు
লবণ-প্রভাবিত মাটি,ఉప్పు ప్రభావిత నేల
লবণ সূচক,ఉప్పు సూచిక
লবণের চাপ,ఉప్పు ఒత్తిడి
লবণ সহনশীলতা,ఉప్పు సహనం
নমুনা,నమూనా
নমুনা ত্রুটি,నమూనా లోపం
স্যাম্পলিং ইউনিট,నమూనా యూనిట్
নমুনা,నమూనా
বালি,ఇసుక
স্যান্ডি ক্লে,ఇసుక మట్టి
স্যান্ডি লোম,శాండీ లోవామ్
বেলে মাটি,ఇసుక నేల
এসএপি,సాప్
চারা,మొక్క
স্যাপোনিফিকেশন মান,సాపోనిఫికేషన్ విలువ
স্যাটেলাইট ডিএনএ,ఉపగ్రహ DNA
স্যাটেলাইট আগাছা,ఉపగ్రహ కలుపు
স্যাচুরেটেড বাষ্প চাপ,సంతృప్త ఆవిరి పీడనం
সাভানা,సవన్నా
স্ক্যাফোল্ড প্রোটিন,స్కాఫోల్డ్ ప్రోటీన్
স্কেপ,స్కేప్
স্কারিফিকেশন,స్కార్ఫికేషన్
স্কিয়ন,సియోన్
সাইফাইটস,సైనోఫైట్స్
মৌসুমী চক্র,కాలానుగుణ చక్రం
মৌসুমী খরা,కాలానుగుణ కరువు
মৌসুমী উদ্ভিদ,కాలానుగుణ మొక్క
গৌণ বৃদ্ধি,ద్వితీయ పెరుగుదల
গৌণ উদ্ভিদ পুষ্টি,ద్వితీయ మొక్కల పోషకాలు
গৌণ উত্পাদনশীলতা,ద్వితీయ ఉత్పాదకత
মাধ্যমিক চাষ,ద్వితీయ పండించడం
শেড,సెడ్జ్
বীজ জন্মগ্রহণকারী ছত্রাক,విత్తనం పుట్టిన ఫంగస్
বীজ শংসাপত্র,విత్తన ధృవీకరణ
বীজ শক্ত করা,విత్తన గట్టిపడటం
বীজ চিকিত্সা,విత్తన చికిత్స
বীজ-কাম-ফার্টিলাইজার ড্রিল,సీడ్-కమ్-ఫెర్టిలైజర్ డ్రిల్
চারা,విత్తనాలు
সিপেজ,సీపేజ్
পৃথকীকরণ,వేరు చేయుట
নির্বাচনযোগ্য চিহ্নিতকারী,ఎంచుకోదగిన మార్కర్
নির্বাচন চাপ,ఎంపిక ఒత్తిడి
নির্বাচনী ভেষজনাশক,సెలెక్టివ్ హెర్బిసైడ్
নির্বাচনী সূচক,సెలెక్టివిటీ ఇండెక్స్
স্ব সার,స్వీయ ఫలదీకరణం
স্বনির্ভরতা,స్వీయ సమృద్ధి
স্ব পাতলা ক্ষমতা,స్వీయ సన్నబడటం సామర్థ్యం
স্ব-ফলস্বরূপ,స్వీయ-ఫ్రూట్‌ఫుల్
স্ব-অসম্পূর্ণতা,స్వీయ-అపవాదు
স্বার্থপর ডিএনএ,స్వార్థ DNA
আধা-শুকনো,సెమీ శుష్క
সংজ্ঞাবহ মূল্যায়ন,ఇంద్రియ మూల్యాంకనం
সিপাল,సెపాల్
অনুক্রমিক ক্রপিং,సీక్వెన్షియల్ క్రాపింగ్
সিরিয়াল হ্রাস,సీరియల్ పలుచన
সেরিকালচার,సెరికల్చర్
সেরোলজি,సెరోలజీ
সিরাম,సీరం
যৌন-সংকল্প,సెక్స్-నిర్ణయం
সেক্স-লিঙ্কেজ,సెక్స్-లింకేజ్
যৌন প্রচার,లైంగిక ప్రచారం
শীট ক্ষয়,షీట్ కోత
শেলিং,షెల్లింగ్
আশ্রয় বেল্ট,షెల్టర్ బెల్ట్
স্বল্প দিনের উদ্ভিদ,స్వల్ప-రోజు మొక్క
স্বল্প-তরঙ্গ বিকিরণ,స్వల్ప-తరంగ రేడియేషన్
শাটল ভেক্টর,షటిల్ వెక్టర్
ভাইবোন,తోబుట్టువు
সিকেল সেল অ্যানিমিয়া,కొడవలి కణ రక్తహీనత
সিগময়েড বক্ররেখা,సిగ్మోయిడ్ కర్వ్
সংকেত অনুমান,సిగ్నల్ పరికల్పన
তাত্পর্য পরীক্ষা,ప్రాముఖ్యత పరీక్ష
সিলেজ,సైలేజ్
সিলো,గొయ్యి
পলি,సిల్ట్
পলি দোআঁশ,సిల్ట్ లోమ్
সিলভিকালচার,సిల్వికల్చర్
ডুবে,సింక్
ডুবে ক্ষমতা,సింక్ సామర్థ్యం
বোন ক্রোমাটিড,సిస్టర్ క్రోమాటిడ్
সাইট-নির্দিষ্ট পুষ্টিকর ব্যবস্থাপনা,సైట్-నిర్దిష్ట పోషక నిర్వహణ
স্কিউ বিতরণ,వక్రీకృత పంపిణీ
সারি রোপণ এড়িয়ে যান,వరుస నాటడం దాటవేయండి
স্লাইম ছাঁচ,బురద అచ్చు
ধীর মুক্তি সার,స్లో-రిలీజ్ ఎరువులు
কর্দম,బురద
স্লারি,ముద్ద
স্মুথ ফসল,సున్నితమైన పంటలు
সামাজিক বনায়ন,సామాజిక అటవీ
সোড সংস্কৃতি,పచ్చిక సంస్కృతి
সোড,పచ్చిక
সোডিক মাটি,సోడిక్ నేల
সোডিয়াম শোষণ অনুপাত,సోడియం శోషణ నిష్పత్తి
সোডিয়াম পাম্প,సోడియం పంప్
নরম-কাঠের গ্রাফটিং,సాఫ్ట్-వుడ్ అంటుకట్టుట
মাটি আনুগত্য,నేల సంశ్లేషణ
মাটির বায়ুচালনা,నేల వాయువు
মাটির সমষ্টি,నేల మొత్తం
মাটির ক্ষারতা,నేల క్షారత
মাটি সংশোধন,నేల సవరణ
মাটি বিশ্লেষণ,నేల విశ్లేషణ
মাটির জীববৈচিত্র্য,నేల జీవవైవిధ్యం
মাটি জীববিজ্ঞান,నేల జీవశాస్త్రం
মাটির শ্রেণিবিন্যাস,నేల వర్గీకరణ
মাটি কলয়েড,నేల ఘర్షణ
মাটির সংযোগ,నేల సంపీడనం
মাটি কন্ডিশনার,నేల కండిషనర్లు
মাটি সংরক্ষণ,నేల పరిరక్షణ
মাটি ভূত্বক,నేల క్రస్ట్
মাটির অবক্ষয়,నేల క్షీణత
মাটি ক্ষয়যোগ্যতা ফ্যাক্টর,నేల ఎరోడిబిలిటీ కారకం
মাটির উর্বরতা,నేల సంతానోత్పత్తి
মাটি জেনেসিস,నేల ఆదికాండము
মাটির স্বাস্থ্য,నేల ఆరోగ్యం
মাটি দিগন্ত,నేల హోరిజోన్
মাটির ম্যাক্রোর্গানিজম,నేల స్థూల ఆర్గనైజమ్స్
মাটি পরিচালনা,నేల నిర్వహణ
মাটির মাইক্রোবায়োলজি,నేల మైక్రోబయాలజీ
মাটির অণুজীব,నేల సూక్ష్మజీవులు
মাটির আর্দ্রতা ঘাটতি,నేల తేమ లోటు
মাটি জৈব পদার্থ,నేల సేంద్రియ పదార్థం
মাটি পোরোসিটি,నేల సచ్ఛిద్రత
মাটির উত্পাদনশীলতা,నేల ఉత్పాదకత
মাটির প্রোফাইল,నేల ప్రొఫైల్
মাটির গুণমান,నేల నాణ్యత
মাটির প্রতিক্রিয়া,నేల ప్రతిచర్య
মাটি প্রতিরোধ,నేల నిరోధకత
মাটির লবণাক্ততা,నేల లవణీయత
মৃত্তিকা বিজ্ঞান,నేల శాస్త్రం
মাটি অসুস্থতা,నేల అనారోగ్యం
মাটি সিভিং,నేల జల్లెడ
মাটি সমাধান,నేల ద్రావణం
মাটি জীবাণুমুক্ত,నేల స్టెరిలెంట్
মাটির কাঠামো,నేల నిర్మాణం
মাটি সাসপেনশন,నేల సస్పెన్షన్
মাটি পরীক্ষা,నేల పరీక్ష
মাটির টেক্সচার,నేల ఆకృతి
মাটির জলের সম্ভাবনা,నేల నీటి సామర్థ్యం
ভূগর্ভস্থ পানি,నేల నీరు
সৌর ধ্রুবক,సౌర స్థిరాంకం
সৌর বিকিরণ,సౌర వికిరణం
সৌর বর্ণালী,సౌర స్పెక్ట్రం
সোলারাইজেশন,సౌరీకరణ
একমাত্র ফসল,ఏకైక పంట
দ্রবণীয় সোডিয়াম শতাংশ,కరిగే సోడియం శాతం
দেহকোষ,సోమాటిక్ సెల్
সোম্যাটিক ভ্রূণ,సోమాటిక్ పిండం
সোম্যাটিক হাইব্রিডাইজেশন,సోమాటిక్ హైబ్రిడైజేషన్
জোরে আঘাত,జొన్న గాయం
এসওএস জিন,SOS జన్యువు
দক্ষিণ ব্লটিং,సదరన్ బ్లాటింగ్
ব্যবধান (উদ্ভিদ),అంతరం (మొక్క)
স্প্যাডিক্স,స్పాడిక్స్
স্পাথ,స్పాట్
বিশেষ ব্যবস্থা,ప్రత్యేక అమరిక
বিশেষ ফসল,ప్రత్యేక పంట
বিশেষ কৃষক,ప్రత్యేక వ్యవసాయం
প্রজাতি,జాతులు
নির্দিষ্ট ফসলের তীব্রতা সূচক,నిర్దిష్ట పంట తీవ్రత సూచిక
আপেক্ষিক গুরুত্ব,నిర్దిష్ట ఆకర్షణ
নির্দিষ্ট আর্দ্রতা,నిర్దిష్ట తేమ
নির্দিষ্ট পাতার অঞ্চল,నిర్దిష్ట ఆకు ప్రాంతం
স্পার্মাটোজেনেসিস,స్పెర్మాటోజెనిసిస్
এস-ফেজ,ఎస్-ఫేజ్
স্পাইক,స్పైక్
স্পাইকলেট,స్పైక్లెట్
স্পিন্ডল বুশ,స్పిండిల్ బుష్
স্প্ল্যাশ ক্ষয়,స్ప్లాష్ కోత
স্প্লিকিং,స్ప్లికింగ్
বিভক্ত অ্যাপ্লিকেশন,స్ప్లిట్ అప్లికేషన్
বিভক্ত জিন,స్ప్లిట్ జన్యువులు
স্প্লিট প্লট ডিজাইন,స్ప్లిట్ ప్లాట్ డిజైన్
স্পঞ্জি টিস্যু,స్పాంజి టిష్యూ
স্বতঃস্ফূর্ত মিউটেশন,ఆకస్మిక మ్యుటేషన్
স্পোর,బీజాంశం
স্প্রিংকলার সেচ,స్ప్రింక్లర్ ఇరిగేషన్
স্পুডিং,స్పడ్డింగ్
স্পার,స్పర్
স্পার বিয়ারিং,స్పర్ బేరింగ్
স্কল,స్క్వాల్
স্থিতিশীল এজেন্ট,స్థిరీకరణ ఏజెంట్
আদর্শ চ্যুতি,ప్రామాణిక విచలనం
প্রধান ফসল,ప్రధాన పంట
কোডন শুরু করুন,ప్రారంభ కోడాన్
স্টার্টার সলিউশন,స్టార్టర్ పరిష్కారం
স্টেম বোরার,కాండం బోరర్
স্টেম-এন্ড,కాండం-ముగింపు
স্টেনোস্পারমোকার্পি,స్టెనోస్పెర్మోకార్పీ
স্টেপ্প,స్టెప్పీ
জীবাণুমুক্তকরণ,స్టెరిలైజేషన్
কলঙ্ক গ্রহণযোগ্যতা,స్టిగ్మా గ్రహణశక్తి
কলঙ্ক,కళంకం
স্টিল্ট রুট,స్టిల్ట్ రూట్
স্টোলন,స్టోలన్
স্টোমাটা,స్టోమాటా
মলিং,మలం
কোডন বন্ধ করুন,కోడాన్ ఆపు
স্তরিত,స్ట్రాటిఫైడ్
স্তরবিন্যাস,స్ట్రాటిఫికేషన్
খড়,గడ్డి
স্ট্রেস,ఒత్తిడి
স্ট্রিপ ক্রপিং,స్ట్రిప్ పంట
স্ট্রিপ ইন্টারক্রপিং,స్ట్రిప్ ఇంటర్‌క్రాపింగ్
স্ট্রোমা,స్ట్రోమా
খড়,మొండి
স্টাবল মালচিং,మొద్దు మల్చింగ్
স্টাইল,శైలి
সাব আর্দ্র,ఉప తేమ
Suberication,సబరేషన్
নিমজ্জন,మునిగిపోవడం
অস্তিত্ব চাষ,జీవనాధార వ్యవసాయం
সাবসয়েলিং,సబ్‌సూలింగ్
উপ-প্রজাতি,ఉప జాతులు
প্রতিস্থাপন ক্রপিং,ప్రత్యామ్నాయ పంట
স্তর,ఉపరితలం
সাবসারফেস সেচ,ఉపరితల నీటిపారుదల
উত্তরাধিকার,వారసత్వం
রসালো,రసంతో
স্তন্যপায়ী,సక్కర్
স্বজাতীয়,సుయి-జెనెరిస్
সূর্য নিরাময়,సన్-క్యూరింగ్
পরিপূরক সেচ,అనుబంధ నీటిపారుదల
পরিপূরক উদ্যোগ,అనుబంధ సంస్థ
পরিপূরক মিথস্ক্রিয়া,అనుబంధ పరస్పర చర్య
সুপারিশ জিন,సప్రెజర్ జన్యువు
সার্ফ্যাক্ট্যান্ট,సర్ఫ్యాక్టెంట్
সংবেদনশীল,అవకాశం
সাসপেনশন সংস্কৃতি,సస్పెన్షన్ సంస్కృతి
টেকসই কৃষি,స్థిరమైన వ్యవసాయం
টেকসই উন্নয়ন,స్థిరమైన అభివృద్ధి
ঝাঁকুনি,సమూహ
তরোয়াল পাতা,కత్తి ఆకు
সাইকোনিয়াম,సైకియం
সিম্বিওসিস,సహజీవనం
সিনগ্যামি,సింగామి
ধানের তীব্রতা,బియ్యం తీవ్రత యొక్క వ్యవస్థ
সিস্টেমিক ভেষজনাশক,దైహిక హెర్బిసైడ్
জাফলওয়ার,కుసుమ
জাফরান,కుంకుమ
Age ষি,సేజ్
সাল,సాల్
সালভিয়া,సాల్వియా
স্যান্ডেল কাঠ,చెప్పు కలప
সাপোটা,సపోటా
স্ক্রুপাইন,స్క్రూపైన్
সিবুকহর্ন,సీబక్‌హార్న్
সেনা,సెన్నా
সর্প কাঠ,పాము కలప
তিল,నువ్వులు
চিচিঙ্গা,పాము పొట్లకాయ
স্ন্যাপ মেলন,పుచ్చకాయ స్నాప్
সাবান্ট,సబ్బు నట్
জোর,జొన్న
সয়াবিন,సోయాబీన్
স্প্যানিশ চেরি,స్పానిష్ చెర్రీ
পালং শাক,బచ్చలికూర
স্পিন্ডল কাঠ,కుదురు కలప
স্পঞ্জ গর্ড,స్పాంజ్ పొట్లకాయ
স্টিভিয়া,స్టెవియా
বিছুটি জাতের গাছ,స్టింగ్ రేగుట
পাথর ফুল,రాతి పువ్వు
স্ট্রবেরি,స్ట్రాబెర్రీ
সুদান ঘাস,సుడాన్ గడ్డి
আখ,చెరుకుగడ
গ্রীষ্ম স্কোয়াশ,సమ్మర్ స్క్వాష్
সূর্যমুখী,పొద్దుతిరుగుడు
সানহেম্প,సన్‌హెంప్
মিষ্টি ক্লোভার,తీపి క్లోవర్
মিষ্টি লাউ,తీపి పొట్లకాయ
মিষ্টি আলু,తీపి బంగాళాదుంప
মিষ্টি ভায়োলেট,తీపి వైలెట్
স্যাপ স্তন্যপায়ী,సాప్ సక్కర్
উড়ে গেছে,చూసింది ఫ్లై
স্কেল পোকামাকড়,స్కేల్ క్రిమి
সেমিলোপার,సెమిలూపర్
শ্যুট বোরার,షూట్ బోరర్
সিল্কওয়ার্ম,పట్టు పురుగు
শামুক,నత్త
চড়ুই,స్పారో
মাকড়সা,సాలీడు
কাঠবিড়ালি,ఉడుత
ডাঁটা বোরার,కొమ్మ బోర్
স্টেম বোরার,కాండం బోరర్
স্টেম গার্ডলার,కాండం గిర్డ్లర్
স্টোন উইভিল,స్టోన్ వీవిల్
মাটি বিজ্ঞানী,నేల శాస్త్రవేత్త
কৌশল আন্দোলন,వ్యూహాత్మక ఉద్యమం
ট্যাগিং (লেবেলিং),ట్యాగింగ్
ট্যাঙ্ক পলি,ట్యాంక్ సిల్ట్
রুট ট্যাপ করুন,రూట్ నొక్కండి
তাসেল (ভুট্টা),మొక్క
ট্যাক্সোনমি,వర్గీకరణ
প্রযুক্তি,సాంకేతికం
নাতিশীতোষ্ণ অঞ্চল,సమశీతోష్ణ జోన్
অস্থায়ী উইল্টিং,తాత్కాలిక విల్టింగ్
টেন্ড্রিল,టెండ్రిల్
টেনসিওমিটার,టెన్సియోమీటర్
টেপাল,టెపాల్
টেরেটোজিনি,టెరాటోజెని
সমাপ্তি কোডন,ముగింపు కోడాన్
টেরেস,టెర్రేస్
টেরেস ইন্টারভাল,టెర్రస్ విరామం
টেরেস্ট্রিয়াল রেডিয়েশন,భూగోళ రేడియేషన్
টেরেস্ট্রিয়াল আগাছা,భూసంబంధమైన కలుపు మొక్కలు
পরীক্ষা ক্রস,టెస్ట్ క్రాస్
পরীক্ষার ওজন,పరీక్ష బరువు
টেস্টা,టెస్టా
টেট্রাড,టెట్రాడ్
টেট্রাপ্লয়েড,టెట్రాప్లాయిడ్
টেট্রাপ্লোডি,టెట్రాప్లాయిడి
থ্যালামাস,థాలమస్
তাপ পরিবাহিতা,ఉష్ణ వాహకత
তাপ নিরোধক,థర్మల్ డిఫ్యూసివిటీ
তাপীয় আনয়ন,థర్మల్ ఇండక్షన్
থার্মোকল,థర్మోకపుల్
থার্মোগ্রাফ,థర్మోగ్రాఫ్
থার্মোপারিডিসিটি,థర్మోపెడిసిటీ
থার্মোপারিডিজম,థర్మోపెరియోడిజం
থার্মোফিল,థర్మోఫైల్
থার্মোট্যাক্সিস,థర్మోటాక్సిస్
পাতলা আউট,సన్నబడటం
থ্রেশিং,నూర్పిడి
টিআই প্লাজমিড,టి ప్లాస్మిడ్
জোয়ার জলাভূমি,టైడల్ చిత్తడి నేలలు
টাইল নিকাশী,టైల్ డ్రైనేజ్
টিলিবিলিটি,టిల్లియబిలిటీ
চাষ,పండించడం
টিলার (উদ্ভিদ),టిల్లర్ (మొక్క)
টিলারিং,టిల్లరింగ్
টিলারিং স্টেজ,టిల్లరింగ్ దశ
তিলথ,టిల్త్
টিস্যু পরীক্ষা,కణజాల పరీక్ష
টডি,పసిపిల్లలు
সহনশীলতা,ఓరిమి
শীর্ষ মাটি,పై నేల
টোপাটো,టోపాటో
শীর্ষ-ড্রেসিং,టాప్-డ్రెస్సింగ్
টপোক্লিম্যাটোলজি,టోపోక్లిమాటాలజీ
টপিং (তামাক),పైన ఉండిపోయిన పొగాకు)
মোট হজমযোগ্য পুষ্টি,మొత్తం జీర్ణమయ్యే పోషకం
মোট ফ্যাক্টর উত্পাদনশীলতা,మొత్తం కారకాల ఉత్పాదకత
মোট দ্রবণীয় দ্রবণ,మొత్తం కరిగే ఘనపదార్థాలు
টোটিপোটেন্সি,టోటిపోటెన్సీ
বিষাক্ততা,విషపూరితం
টক্সিন,టాక్సిన్
ট্রেস উপাদান,ట్రేస్ ఎలిమెంట్స్
ট্রেসার উপাদান,ట్రేసర్ ఎలిమెంట్స్
লেনদেন,లావాదేవీలు
প্রতিলিপি,ట్రాన్స్క్రిప్షన్
রূপান্তর,పరివర్తన
ট্রান্সজেনিক,ట్రాన్స్‌జెనిక్
অনুবাদ,అనువాదం
ট্রান্সলোকেশন,ట్రాన్స్‌లోకేషన్
ট্রান্সমিট্যান্স,ప్రసారం
ট্রান্সপিরেশন সহগ,ట్రాన్స్పిరేషన్ గుణకం
ট্রান্সপিরেশন টান,ట్రాన్స్పిరేషన్ పుల్
ট্রান্সপিরেশন অনুপাত,ట్రాన్స్పిరేషన్ నిష్పత్తి
প্রতিস্থাপন শক,మార్పిడి షాక్
ট্রান্সপ্ল্যান্টার,మార్పిడి
প্রতিস্থাপন,మార్పిడి
পরিবহন মাটি,రవాణా చేసిన నేల
ট্রান্সপসন,ట్రాన్స్‌పోసన్
ট্রান্সভার্স নিকাশী,విలోమ పారుదల
ফাঁদ ফসল,ఉచ్చు పంటలు
ট্র্যাশিং,చెత్త
চিকিত্সা,చికిత్స
গাছের ফসল,చెట్టు పంట
গাছের আংটি,చెట్టు ఉంగరం
ট্রায়াল,ట్రయల్
ট্রিকল সেচ,ఇరిగేషన్ మోసగించండి
ট্রিগার ফ্যাক্টর,ట్రిగ్గర్ కారకం
ট্রিপলয়েড,ట్రిప్లాయిడ్
ট্রিপল ক্রপিং,ట్రిపుల్ క్రాపింగ్
ট্রফিক পর্যায়ে,ట్రోఫిక్ స్థాయి
ট্রপিক আন্দোলন,ట్రాపిక్ కదలికలు
ক্রান্তীয় অঞ্চল,ఉష్ణమండల ప్రాంతం
ট্রপিজম,ఉష్ణమండల
সত্য ঘনত্ব,నిజమైన సాంద్రత
সত্য হজমতা,నిజమైన డైజెస్టిబిలిటీ
কাটা প্রোফাইল,కత్తిరించబడిన ప్రొఫైల్
কাটা মাটি,కత్తిరించిన నేల
সুনামি,సునామి
কন্দ ফসল,గడ్డ దినుసు పంటలు
কন্দ,ట్యూబర్
টিউমার,కణితి
মাটির ছোঁয়া,మట్టి యొక్క పంక్తి
টুন্ড্রা,టండ్రా
টার্ফ,మట్టిగడ్డ
তুরগিড,టర్గిడ్
তুরগর আন্দোলন,టర్గర్ ఉద్యమం
টার্গোর চাপ,టర్గర్ పీడనం
তুরগর,టర్గర్
টার্নার এর সিন্ড্রোম,టర్నర్ సిండ్రోమ్
প্রকার (উদ্ভিদ),రకం (మొక్క)
টাইপ আই ত্রুটি,టైప్ I లోపం
টাইপ II ত্রুটি,టైప్ II లోపం
টাইফুন,టైఫూన్
তেঁতুল,చింతపండు
তারাগন,టార్రాగన్
মন্দির বা প্যাগোডা গাছ,ఆలయం లేదా పుచ్చోమ చెట్టు
থিসল,తిస్టిల్
থুজা,థుజా
থাইম,థైమ్
তামাক,పొగాకు
টমেটো,టమోటా
দুঃখের গাছ,దు orrow ఖం చెట్టు
ট্রিটিকাল,ట్రిటికేల్
শিঙা ভাইন,ట్రంపెట్ వైన్
টিউবারোজ,ట్యూబెరోస్
হলুদ,పసుపు
শালগম,టర్నిప్
টাইফা (ভারতীয় রিড গদা),భారతీయుగపు ఎర్ర ఖున్నము
চা মশা,టీ దోమ
টার্মিটস (সাদা পিঁপড়া),చెంప
থ্রিপস,త్రిప్స్
আল্ট্রাসেন্ট্রিফিউগেশন,అల్ట్రాసెంట్రిఫ్యూగేషన్
আল্ট্রাসাউন্ড,అల్ట్రాసౌండ్
উম্বল,అంబెల్
অবিচ্ছিন্ন,అన్‌కౌప్లింగ్
ফলস্বরূপ,అవాంఛనీయమైనది
অবিচ্ছিন্ন,వివేకం
ইউনিভার্সাল জেনেটিক কোড,యూనివర్సల్ జన్యు కోడ్
ইউনিভার্সাল মাটি ক্ষতির সমীকরণ,సార్వత్రిక నేల నష్టం
অসম্পৃক্ত ফ্যাটি অ্যাসিড,అసంతృప్త కొవ్వు ఆమ్లాలు
উঁচু ভাত,అప్‌ల్యాండ్ రైస్
উর্ধ্বভূমি,ఎత్తైన చోటు
আরবান কম্পোস্ট,పట్టణ కంపోస్ట్
ইউরিয়া,యూరియా
ইউরিজ,యూరియా
উলা ঘাস,ఉల్లా గడ్డి
ভ্যাকসিন,టీకా
ভ্যাকুওল,వాక్యూల్
মূল্য সংযোজন কৃষি,విలువ-ఆధారిత వ్యవసాయం
মূল্য সংযোজন পণ্য,విలువ జోడించిన ఉత్పత్తి
মান সংযোজন,విలువ అదనంగా
মান ব্যয় অনুপাত,విలువ ఖర్చు నిష్పత్తి
ভ্যাম (ভেসিকুলার আরবাসকুলার),దవడ ఎముక
বাষ্প তাপ চিকিত্সা,ఆవిరి వేడి చికిత్స
বাষ্প চাপ,ఆవిరి పీడనం
পরিবর্তনশীল খরচ,వేరియబుల్ ఖర్చు
পরিবর্তনশীল জিন,వేరియబుల్ జన్యువు
পরিবর্তনশীল হার প্রযুক্তি,వేరియబుల్ రేట్ టెక్నాలజీ
বৈকল্পিক,వ్యత్యాసం
বিভিন্নতা,వైవిధ్యం
বিভিন্ন,వెరైటీ
ভেক্টর,వెక్టర్
গাছপালা,వృక్ష సంపద
উদ্ভিদ অবক্ষয়,వృక్షసంపద క్షీణత
উদ্ভিদ বাধা,ఏపుగా ఉండే అవరోధం
উদ্ভিজ্জ কভার,ఏపుగా కవర్
উদ্ভিদ প্রচার,ఏపుగా ప్రచారం
উদ্ভিজ্জ পর্যায়,ఏపుగా ఉండే దశ
ভেনেশন,వెనిషన్
সিঁদুর,వర్మికాస్టింగ్స్
ভার্মিকম্পস্ট,వర్మికంపోస్ట్
ভার্নালাইজেশন,వర్నలైజేషన్
উল্লম্ব mulching,నిలువు మల్చింగ్
ভার্টিসল,వెర్టిసోల్
কার্যক্ষমতা (বীজ),సాధ్యత (విత్తనం)
দ্রাক্ষালতা,వైన్
ভিনেগার,వెనిగర్
ভাই জিন,వీర్ జీన్
ভার্জিন ল্যান্ড,వర్జిన్ ల్యాండ్
কুমারী মাটি,వర్జిన్ మట్టి
ভাইরুলেন্স,వైరలెన్స్
ভাইরাস,వైరస్
ভাইরাস কোট প্রোটিন,వైరస్ కోట్ ప్రోటీన్
ভাইরাস সূচক,వైరస్ ఇండెక్సింగ్
সান্দ্রতা,స్నిగ్ధత
দৃশ্যমান বিকিরণ,కనిపించే రేడియేషన్
ভিটামিন,విటమిన్లు
ভিটিকালচার,విటికల్చర్
Viviparous,వివిపరస్
শূন্য স্থান,శూన్య స్థలం
উদ্বায়ী,అస్థిరత
স্বেচ্ছাসেবক উদ্ভিদ,వాలంటీర్ ప్లాంట్లు
ভ্যানিলা,వనిల్లా
ভেটিভার,వెటివర్
ভেটেরিনিয়ান ডাক্তার,పశువైద్య వైద్యుడు
ভাইরোলজিস্ট,వైరాలజిస్ట్
বেতন,వేతనం
উষ্ণ রক্তাক্ত প্রাণী,వెచ్చని రక్తపాత జంతువు
বর্জ্য ব্যবস্থাপনা,వ్యర్థ పదార్థాల నిర్వహణ
জঞ্জাল জমি,బంజర భూములు
জল প্রয়োগ দক্ষতা,నీటి అప్లికేషన్ సామర్థ్యం
জলের আবেদন হার,నీటి దరఖాస్తు రేటు
জল ভারসাম্য,నీటి సమతుల్యత
জল সংযোগ,నీటి సంపీడనం
জল সংরক্ষণ,నీటి పొదుపు
জল খরচ,నీటి వినియోగం
জল পরিবহনের দক্ষতা,నీటి రవాణా సామర్థ్యం
জল সংস্কৃতি,నీటి సంస్కృతి
জলের ঘাটতি,నీటి లోటు
জল বিতরণ দক্ষতা,నీటి పంపిణీ సామర్థ్యం
জল শুল্ক,వాటర్ డ్యూటీ
জল ফুরো,నీటి బొచ్చు
জলের গেটস,నీటి ద్వారాలు
জল লগিং,నీటి లాగింగ్
পানি ব্যবস্থাপনা,నీటి నిర్వహణ
ফসলের জলের প্রয়োজনীয়তা,పంటల నీటి అవసరం
জলের স্যাচুরেশন ঘাটতি,నీటి సంతృప్త లోటు
পানির টেবিল,నీటి పట్టిక
জল ব্যবহারের দক্ষতা,నీటి వినియోగ సామర్థ్యం
জলের ফলন,నీటి దిగుబడి
পানি ফসল,నీటి పెంపకం
জলাশয়,వాటర్‌షెడ్
জলাশয় ব্যবস্থাপনা,వాటర్‌షెడ్ మేనేజ్‌మెంట్
জলাশয় চিকিত্সা,వాటర్‌షెడ్ చికిత్స
ওয়াটারশেড-ভিত্তিক সিস্টেম,వాటర్‌షెడ్-ఆధారిత వ్యవస్థ
জলপথ,జలమార్గం
তরঙ্গ দৈর্ঘ্য,వేవ్-లెంగ్త్
ওয়াক্সিং,వాక్సింగ్
আবহাওয়া,వాతావరణం
আবহাওয়া,వాతావరణం
গাঁজা,కలుపు
আগাছা নিয়ন্ত্রণ,కలుపు నియంత్రణ
আগাছা নিয়ন্ত্রণ দক্ষতা,కలుపు నియంత్రణ సామర్థ్యం
আগাছা নির্মূল,కలుపు నిర్మూలన
আগাছা সূচক,కలుపు సూచిక
পশ্চিমা শোষক,వెస్ట్రన్ బ్లాటింగ్
