Tamil,Hindi
சக்தி நிறமாலை நிலை,शक्ति स्पेक्ट्रमी स्तर
இரைச்சல் அழுத்தத்தின் சக்தி நிறமாலை,रव दाब का शक्ति स्पेक्ट्रम
மின்சாரம்,विद्युत् प्रदाय
மின்சாரம் வழங்கல் சுற்று,शक्ति संभरण परिपथ
மின்விசை மாற்றும் குமிழ்,शक्ति स्विच
சக்தி பாதை,शक्ति प्रक्षेप पथ
சக்தி பரிமாற்ற தேற்றம்,शक्ति अंतरण प्रमेय
"மின்மாற்றி, மின்மாற்றி","शक्ति परिणामित्र, शक्ति ट्रांसफ़र्मर"
(மின்சார) ஆற்றல் பரிமாற்றம்,(विद्युत्) शक्ति संचरण
சக்தி குழாய்,शक्ति नलिका
சக்தி சுருள்,शक्ति कुंडलन
பாயிண்டிங் ஃப்ளக்ஸ்,प्वाइन्टिंग अभिवाह
ராபர்ட்சன் விளைவு சுட்டி,प्वाइन्टिंग राबर्टसन प्रभाव
"பாயிண்டிங் வெக்டார், பாயிண்டிங் வெக்டார்","प्वाइन्टिंग सदिश, प्वाइन्टिंग वेक्टर"
சுட்டி தேற்றம்,प्वाइन्टिंग प्रमेय
மாற்றம் புள்ளி,नति-परिवर्तन बिंदु
துருவ நுண் மின்முனை,ध्रुवणीय सूक्ष्म इलेक्ट्रोड
துருவமுனைக்கும் ஆற்றல்,ध्रुवण ऊर्जा
துருவப்படுத்தப்பட்ட சுட்டி மின்முனை,ध्रुवित सूचक इलेक्ट्रोड
"நடைமுறை, நடைமுறை, நடைமுறை","प्रयोगात्मक, प्रायोगिक, व्यावहारिक"
நடைமுறை பயன்பாடு,व्यावहारिक अनुप्रयोग
நடைமுறை என்ட்ரோபி,व्यावहारिक ऐन्ट्रोपी
நடைமுறை சோதனை,प्रायोगिक परीक्षा
நடைமுறை முறை,व्यावहारिक विधि
பரிசோதனை குறிப்பு புத்தகம்,प्रयोग नोट बुक
சோதனை இயற்பியல்,प्रायोगिक भौतिकी
நடைமுறை அலகுகள்,व्यावहारिक मात्रक
சோதனை வேலை,प्रयोग कार्य
பயிற்சி ராக்கெட்,अभ्यास रॉकेट
முன் பெருக்கி,पूर्व प्रवर्धक
முன் குளிரூட்டப்பட்டது,पूर्व शीतलित
முன் வலுவூட்டல்,प्राक् प्रबलन
கணிப்பு கண்ணி,प्राक्प्रबलन जाल
ஆரம்ப வெளிச்சம்,"प्राक्प्रदीप्ति, प्रदीप्तिपूर्व"
குவாண்டம் கிழக்கு,क्वान्टमपूर्व
முன் வலிப்பு சீட்டு,पराभवपूर्व विसर्पण
முன்னோட்ட காட்டி,पूर्वप्रदर्श सूचक
நீள்வட்ட நீள்வட்டம்,पुरस्सारी दीर्घवृत्त
"அயன், முன்னுரை","अयन, पुरस्सरण"
அயனி மாறிலி,अयन स्थिरांक
Precession புகைப்படம் எடுத்தல்,पुरस्सरण फ़ोटोग्राफी
முன்கோணம்,पुरस्सरण कोण
முடுக்கம் வேகம்,पुरस्सरण गति
மழைப்பொழிவு குறைதல்,अवक्षेपण क्षीणन
"துல்லியமான, துல்லியமான","प्रतथ, परिशुद्ध"
"துல்லியம், துல்லியம்","परिशुद्धता, परिशुद्धि"
துல்லியமான பகுப்பாய்வி,परिशुद्धता विश्लेषक
துல்லிய அணுகுமுறை ரேடார்,यथार्थता उपगमनदर्शी रैडार
கிடைக்கும் துல்லியம்,उपलब्ध परिशुद्धता
துல்லியம் மாறிலி,सुतथ्य स्थिराक
எதிர்ப்பு மீட்டர் கருவி,"यथार्थमापी यंत्र, प्रतथमापी साधित्र"
துல்லிய பொறி,यथार्थता जाल
சோதனையின் துல்லியம்,परीक्षण की परिशुद्धता
துல்லிய அளவுரு,परिशुद्धि पैरामीटर
"துல்லியமான எதிர்ப்பு, உண்மையான எதிர்ப்பு","परिशुद्ध प्रतिरोध, यथार्थिक प्रतिरोध"
முன்பே இருக்கும் விதி,चलनपूर्व धारा
"முன்னோடி, முன்னோடி","पूर्वगामी, पूर्ववर्ती"
முன் வரையறுக்கப்பட்ட அளவீடு முன் வரையறுக்கப்பட்ட ஆட்சியாளர்,"पूर्वनिर्धारित माप, पूर्वनिर्धारित मापनी"
முன் வரையறுக்கப்பட்ட மாறிகள்,पूर्वनिर्धारित चर
மறைக்கப்பட்ட மதிப்பு,प्रागुप्त मान
கணிப்பு,प्रागुक्ति
முன் விலகல்,पूर्व वियोजन
விலை (அலகு),प्रीस (मात्रक)
தேர்ந்தெடுக்கப்பட்ட உறிஞ்சுதல்,वरणात्मक अधिशोषण
தேர்ந்தெடுக்கப்பட்ட,वरणात्मक
தேர்ந்தெடுக்கப்பட்ட எரிப்பு,वरणात्मक दहन
தேர்ந்தெடுக்கப்பட்ட திசை,वरणात्मक दिशा
"விருப்பமான, விருப்பமான","वरीय, अधिमत"
"முன்னுரிமை அச்சு, முன்னுரிமை அச்சு","तरजीही अक्ष, वरेण्य अक्ष"
முன் தயாரிப்பு,पूर्वोत्पादनीयता
முன் தயாரிப்பு,पूर्वोत्पादन
மறைமுகமான கரு,गर्भित नाभिक
முன்கூட்டியே சூடாக்கப்பட்டது,पूर्वतापित
முன்சூடாக்கி,पूर्वतापक
preheater அடுப்பு,पूर्वतापी स्टोव
முன்கூட்டியே சூடாக்குதல்,पूर्वतापन
முன் பற்றவைப்பு,पूर्व ज्वलन
முன் அயனியாக்கம்,पूर्व आयनन
ஆரம்ப,प्रारंभिक
ஆரம்ப பலவீனம்,प्रारंभिक क्षीणन
ஆரம்ப கணக்கீடு,प्रारंभिक गणना
ஆரம்ப செயல்பாடு,प्रारंभिक प्रचालन
ஆரம்ப அலை,प्रारंभिक तरंग
ஆரம்ப சரிசெய்தல்,प्रारंभिक समायोजन
ஆரம்ப கணக்கீடு,प्रारंभिक अभिकलन
"பூர்வாங்க புள்ளிவிவரங்கள், ஆரம்ப தரவு","प्रारंभिक आँकड़े, प्रारंभिक उपात्त"
"அகால முடிவு, அகால முடிவு","अकाल अंतक, समयपूर्व अंतक"
முன்னரே தீர்மானிக்கப்பட்ட அமைப்பு,पूर्वनियत तंत्र
"முன் குவாண்டம் செயலாக்கம், முன் குவாண்டம் செயலாக்கம்","क्वान्टमपूर्व प्रक्रम, प्राकक्वान्टम प्रक्रम"
பழக்கப்படுத்துதல் முறை,पुरस्सरण विधि
சார்பியல் இயற்பியல்,प्रागापेक्षिकीय भौतिकी
ஒரு சிறிய தொலைநோக்கு பார்வை,जरा दूरदर्शिता
முன்னோடி,पूर्वरक
முன்னரே தீர்மானிக்கப்பட்ட திசை,पूर्वनिर्धारित निर्देशन
வழங்கப்பட்ட இலக்கு பகுதி,प्रस्तुत लक्ष्य क्षेत्र
முன்னமைக்கப்பட்ட வழிமுறைகள்,पूर्व निर्धारित निर्देश
பொத்தான் அழுத்த ஏற்பாடு,बटन-दाब व्यवस्था
பேச்சு அழுத்தம் செயல்பாடு,वार्तार्थ दाब प्रचालन
அழுத்தம் இணக்கமின்மை,दाब-असंगति
"அழுத்தம் விரிவாக்கம், அழுத்தம் விரிவாக்கம்","दाब पृथुलन, दाब विस्तरण"
அழுத்தம் கேபிள்,दाब केबल
அழுத்தம் குணகம்,दाब गुणांक
அழுத்தம் கலவை,दाब संयोजन
அழுத்தம் குறைப்பு,दाब न्यूनता
அழுத்தம் பரவல்,दाबीय विसरण
அழுத்தம் பரவல் முறை,दाबीय विसरण विधि
"அழுத்தம் விநியோகம், அழுத்தம் விநியோகம்","दाब का वितरण, दाब बंटन"
அழுத்தம் இழுவை,दाब कर्षण
அழுத்தம் இழுவை குணகம்,दाब कर्षण गुणांक
அழுத்தம் இழப்பு,दाब ह्रास
அழுத்தம் விளைவு,दाब प्रभाव
"அழுத்தம்-என்டல்பி விளக்கப்படம், அழுத்தம் முழுமையான விளக்கப்படம்","दाब-एन्थैल्पी चार्ट, दाब पूर्णोष्म चार्ट"
அழுத்தம் சமன்பாடு,दाब समीकरण
அழுத்தம் ஊட்ட அமைப்பு,दाब भरण-तंत्र
அழுத்தம் ஓட்டம்,दाब प्रवाह
அழுத்தம் ஓட்டம்,दाब-संप्रवाह
அழுத்தமானி,दाब गेज
அழுத்தம் சாய்வு,दाब प्रवणता
அழுத்தம் சாய்வு ஒலிவாங்கி,दाब प्रवणता माइक्रोफ़ोन
அழுத்தம் மேல்,दाब शीर्ष
அழுத்தம் உருகும்,दाब गलन
அழுத்த ஒலிவாங்கி,दाब माइक्रोफ़ोन
அழுத்தம் இயக்கப்படுகிறது,दाब चालित
"அழுத்தம் செயல்பாடு, அழுத்தம் செயல்பாடு","दाब संक्रिया, दाब प्रचालन"
அழுத்தப்பட்ட விமானம்,दाबानुरूप उड़ान
அழுத்தம் எதிர்ப்பு,दाब प्रतिरोध
அழுத்தம் உணர்திறன்,दाब सुग्राहिता
அழுத்தம் இடப்பெயர்ச்சி,दाबीय विस्थापन
அழுத்தம் நிறமாலை நிலை,दाब स्पेक्ट्रमी स्तर
அழுத்தம் கவசம்,दाब कवच
அழுத்தம் அடக்குதல்,दाब दमन
அழுத்தம் பக்கம்,दाब-पृष्ठ
அழுத்தம் சுவிட்சுகள்,दाब स्विच
"Niped Technique, Nipeed Technique","निपीड प्रविधि, निपीड तकनीक"
அழுத்தம் போக்கு,दाब प्रवृत्ति
அழுத்தம் புலம்,दाब प्रदिश
அழுத்தம் உந்துதல்,दाब प्रणोद
அழுத்தம் குழாய்,दाबसह नली
அழுத்தம் வகை மின்தேக்கி,दाब प्ररूप संधारित्र
அழுத்தம் மதிப்பு,दाब मान
அழுத்தம் பாகுத்தன்மை,दाब श्यानता
அழுத்தம் அலை,दाब तरंग
அழுத்தம்-குழாய் உலை,दाब-नलिका रिएक्टर
சுருக்கம்,निपीडन
"அழுத்த நீர் உலை, அழுத்த நீர் உலை","दाबानुकूलित जल रिऐक्टर, दाबित जल रिऐक्टर"
கர்ப்பம்,प्रागवस्था
அறிவுறுத்தல் முகவரி,निर्देश पता
முன் விளக்கக் கண்காணிப்பு,प्रस्तुतिपूर्व मानीटर
prevo தேற்றம்,प्रेवो प्रमेय
துளை உணர்தல்,वेधी संवेदन
வெடிக்கும் தண்டு,विस्फोटक रज्जु
"முதன்மை, முதன்மை, முதல், முக்கிய, முதன்மை, வேர்","आद्य, प्राथमिक, प्रथम, मुख्य, प्रधान, मूल"
முதன்மை அச்சு முதன்மை அச்சு,"प्राथमिक अक्ष, प्रधान अक्ष"
முதன்மை மூடப்பட்ட பகுதி,प्राथमिक आनावृत क्षेत्र
முதன்மை பேட்டரி,प्राथमिक बैटरी
முதன்மை செல்,प्राथमिक सेल
முதன்மை சுற்று,प्राथमिक परिपथ
முதன்மை ஜாதகம்,प्राथमिक कुंडली
முதன்மை நிறம் முதன்மை நிறம்,"प्राथमिक वर्ण, प्राथमिक रंग"
முதன்மை விண்வெளி கற்றை,प्राथमिक अंतरिक्ष किरण
முதன்மை தவழும்,प्राथमिक विसर्पण
முதன்மை ஓட்டம்,प्राथमिक धारा
"முதன்மை தரவு, முதன்மை தரவு","प्राथमिक आँकड़े, प्राथमिक दत्त"
முதன்மை தூசி வால்வு,प्राथमिक धूलि वाल्व
முதன்மை தூண்டுதல்,प्राथमिक उत्तेजन
முதன்மை அழிவு,प्राथमिक विलोप
முதன்மை கண்,प्राथमिक नेत्र
முதன்மை துண்டு துண்டாக ஆதாயம்,प्राथमिक विखंडन लब्धि
முதன்மை கவனம் தூரம்,प्राथमिक फ़ोकस दूरी
அசல் எரிபொருள் செல்,मूल ईंधन सेल
அசல் ஆப்டிகல் அச்சு,मूल प्रकाशिक अक्ष
அடிப்படை துகள்கள்,प्राथमिक कण
முதன்மை பள்ளத்தாக்கு பகுதி,प्राथमिक गर्त क्षेत्र
தாய் கிரகம்,मूल ग्रह
முதன்மை மின் கேபிள்,प्राथमिक शक्ति केबल
அடிப்படை ரேடார்,मूल रेडार
முதன்மை கதிர்வீச்சு,प्राथमिक विकिरण
முதன்மை வானவில்,प्राथमिक इंद्रधनुष
முதன்மை கற்றை,प्राथमिक किरण
முக்கிய எதிர்வினை,मुख्य अभिक्रिया
முதன்மை மறுபடிகமாக்கல்,प्राथमिक पुनःक्रिस्टलन
முதன்மை ரிலே,प्राथमिक रिले
அடிப்படை அளவுகோல்,मूल स्केल
முதன்மை சிதறல்,प्राथमिक प्रकीर्णन
முதன்மை ஸ்கிப்பிங் மண்டலம்,प्राथमिक लंघन क्षेत्र
முதன்மை நிறமாலை,प्राथमिक स्पेक्ट्रम
முதன்மை தரநிலை,प्राथमिक मानक
முக்கிய கடை,मुख्य संचय
முதன்மை மன அழுத்தம்,प्राथमिक प्रतिबल
முதன்மை மின்னழுத்தம்,प्राथमिक वोल्टता
முதன்மை அலை,प्राथमिक तरंग
முதன்மை சுருள்,प्राथमिक कुंडलन
முக்கிய தட்டு,मुख्य पटलिका
முதன்மை கவனம்,प्रधान फोकस
அசல் வேக தயாரிப்பாளர்,मूल गति उत्पादक
"ஸ்டார்டர், ப்ரைமர்","प्रारम्भक, प्राइमर"
"முதன்மை அடிப்படை, பழமையான அடிப்படை","अभाज्य आधारक, आदिम आधारक"
"முதன்மை செல், முதன்மை செல்","अभाज्य सेल, अभाज्य कोष्ठिका"
புரோட்டோ கோர்,आद्य क्रोड
முன்னோடி சமன்பாடு,पूर्वग समीकरण
"முதன்மை லட்டு, முதன்மை லட்டு","आद्य जालक, अभाज्य जालक"
அடிப்படை அதிர்வெண்,आधारी आवर्तक
முதன்மை பரிமாற்ற திசையன்,अभाज्य स्थानांतरण वेक्टर
"முதன்மை அலகு செல், முதன்மை அலகு செல்","अभाज्य एकक सेल, अभाज्य एकक कोष्ठिका"
"முக்கிய, முதன்மை, முதன்மை","मुख्य, प्रमुख, मूलधन"
நிகழ்வின் முக்கிய கோணம்,मुख्य आपतन कोण
முக்கிய அச்சு,मुख्य अक्ष
பரப்புதலின் முக்கிய அச்சு,प्रसार के मुख्य अक्ष
முக்கிய சிதைவு அச்சு,मुख्य विकृति अक्ष
முக்கிய அழுத்த அச்சு,मुख्य प्रतिबल अक्ष
முதன்மை தேற்றம்,मुख्याक्ष प्रमेय
முக்கிய அஜிமுத்,मुख्य दिगंश
முக்கிய மின்கடத்தா அச்சு,मुख्य परावैद्युत अक्ष
முக்கிய சிதைவு திசை,मुख्य विकृति दिशा
முக்கிய அழுத்த திசை,मुख्य प्रतिबल दिशा
முக்கிய திசை,मुख्य दिशा
முக்கிய இ-பிளாட்,मुख्य E-समतल
"முக்கிய ஆற்றல் புலம், முக்கிய ஆற்றல் டென்சர்","मुख्य ऊर्जा प्रदिश, मुख्य ऊर्जा टेन्सर"
முக்கிய கவனம்,मुख्य फ़ोकस
முக்கிய வரி,मुख्य रेखा
முக்கிய அதிகபட்சம்,मुख्य उच्चिष्ठ
முதன்மை முதன்மை,मुख्य महत्तम
முக்கிய தருணம்,मुख्य आघूर्ण
முக்கிய புள்ளி,मुख्य बिंदु
முக்கிய குவாண்டம் எண்கள்,मुख्य क्वान्टम अंक
முக்கிய கற்றை,मुख्य किरण
முக்கிய விதி,मुख्य परिच्छेद
முக்கிய வகை,मुख्य श्रेणी
முக்கிய விலகல்,मुख्य विकृति
முக்கிய விலகல் விகிதம்,मुख्य विकृति अनुपात
முக்கிய மன அழுத்தம்,मुख्य प्रतिबल
முக்கிய மன அழுத்தம்-திரிபு உறவு,मुख्य प्रतिबल-विकृति संबंध
முக்கிய பக்கம்,मुख्य पृष्ठ
முக்கிய இணைப்பு,मुख्य संयोजकता
முக்கிய மதிப்பு,मुख्य मान
முக்கிய வேகம் பக்கம்,मुख्य वेग पृष्ठ
முக்கிய புலப்படும் கற்றை,मुख्य दृश्य किरण
முக்கிய அலை,मुख्य तरंग
விதிகள்,नियम
நிலைத்தன்மை விதி,स्थिरता नियम
இணை உருமாற்ற விதி,सह-परिवर्तन नियम
இருமை விதி,द्वैत नियम
விரிவான இருப்பு விதி,विस्तृत संतुलन नियम
திறன் கொள்கை,समक्षमता सिद्धांत
அணுகுமுறை விதி,समोपस्थिति नियम
சமத்துவ விதி,तुल्यता नियम
குறைந்தபட்ச செயல் விதி,अल्पतम क्रिया नियम
mach கொள்கை,माख सिद्धांत
பரஸ்பர விதி,पारस्परिकता नियम
பிரதிபலிப்பு சட்டம்,परावर्तन नियम
அறிவியல் நிர்ணய விதி,वैज्ञानिक निर्धार्यता नियम
ஒப்புமை சட்டம்,सादृश्य का नियम
உணர்ச்சியற்ற செயல் விதி,स्तब्ध क्रिया नियम
அமைதியான கட்ட விதி,स्तब्ध प्रावस्था नियम
குற்றச்சாட்டு விதி,अध्यारोपण नियम
வேகம் சட்டம் கருதப்படுகிறது,कल्पित वेग नियम
அனுமான விதிகள்,कल्पित कार्य नियम
அச்சு துடிப்பு,मुद्रण स्पंद
விளைவு அச்சிட,प्रिंट आउट प्रभाव
அச்சிட வகை,प्रिंट आउट टाइप
அச்சிடப்பட்ட சுற்று,मुद्रित परिपथ
"அச்சிடப்பட்ட பொருள், அச்சிடப்பட்ட பொருள்","मुद्रित सामग्री, मुद्रित विषय वस्तु"
"அச்சிடுதல், அச்சிடுதல்","छपाई, मुद्रण"
ப்ரிஸம்,प्रिज़्म
ப்ரிஸம் நடவடிக்கை,प्रिज़्म क्रिया
ப்ரிஸம் ஆண்டெனா,प्रिज़्म ऐन्टेना
"ப்ரிஸ்மி பைனாகுலர், ப்ரிஸ்மி வினோகுலர்","प्रिज़्मी द्विनेत्री, प्रिज़्मी वाइनाकुलर"
ப்ரிஸம் மூடுதல்,प्रिज़्म छादन
ப்ரிசம் டையோப்டர்,प्रिज्म डाइऑप्टर
ப்ரிஸம் மோனோக்ரோமேட்டர்,प्रिज़्म एकवर्णित्र
ப்ரிஸம் திறன்,प्रिज़्म की क्षमता
ப்ரிஸ்மாடிக் ஸ்பெக்ட்ரோஸ்கோப்,प्रिज़्मी स्पेक्ट्रमदर्शी
ப்ரிசம் குனியா,प्रिज़्म गुनिया
ப்ரிசம் ஆஸ்ட்ரோலேப்,प्रिज़्म एस्ट्रोलेब (यन्त्र)
ப்ரிஸ்மாடிக் தண்டனை,प्रिज़्मीय दंड
பிரிஸ்மாடிக் தொலைநோக்கி,प्रिज़्मीय द्विनेत्री
பிஸ்மி பிழை,पिज्मी त्रुटि
ப்ரிஸ்மாடிக் கண் இமை,प्रिज़्मीय नेत्रिका
prismatic பாம்பு,प्रिज़्मीय सर्पण
ப்ரிஸ்மாடிக் ஸ்டார்டர்,प्रिज़्मीय आरंभक
ப்ரிஸ்மாடிக் ஸ்பெக்ட்ரம்,प्रिज़्मीय स्पेक्ट्रम
பிரிஸ்மாடிக் அமைப்பு,प्रिज़्मी तंत्र
தனிப்பட்ட வரி,निजी लाइन
சலுகை அறிவுறுத்தல்,विशेषाधिकार अनुदेश
நிகழ்தகவு,प्रायिकतात्मक
நிகழ்தகவு பரிமாணம்,प्रायिकता आयाम
நிகழ்தகவு தற்போதைய அடர்த்தி,प्रायिकता धारा घनत्व
சோதனையாளர்,"परीक्षित्र, अन्वेषी शलाका"
"Eshan Kundli, தேடல் குண்ட்லி","एषण कुंडली, खोज कुंजली"
ஆய்வு ஒலிவாங்கி,अन्वेषी माइक्रोफोन
"epon hose, தேடல் குழல்","एपण नली, खोज नली"
தேடல் அலகு,खोज एकक
"செயல்முறை, நடைமுறை","प्रक्रिया, कार्य-विधि"
நடைமுறை மொழி,प्रक्रियामूलक भाषा
"செயல்முறை, செயல்முறை","प्रक्रम, प्रवर्ध"
ஆதார கேமரா,संसाधन कैमरा
செயலாக்க வெப்ப உலை,संसाधन ऊष्मा रिएक्टर
செயலாக்கத்திறன்,प्रक्रमणीयता
பதப்படுத்தப்பட்ட பொருட்கள்,संसाधित उपात
பதப்படுத்தப்பட்ட படம்,संसाधित फिल्म
"செயலாக்கம், செயலாக்கம்","प्रक्रमण, संसाधन"
செயலாக்க பிழை,प्रक्रमण-त्रुटि
செயலி,संसाधित्र
"தயாரிப்பு, தயாரிப்பு","उत्पाद, गुणनफल"
தயாரிப்பு குளம்,गुणनफल पूल
தயாரிப்பு உறவு,गुणनफल संबंधन
தயாரிப்பு மாடுலேட்டர்,गुणनफल माडुलक
கருவை உருவாக்கியது,उत्पादित नाभिक
தயாரிப்பு குவாண்டம் ஆதாயம்,उत्पाद क्वांटम लब्धि
உற்பத்தி செயல்பாடு,उत्पादन संक्रिया
உற்பத்தி செயல்முறை,उत्पादन प्रक्रम
உற்பத்தி விகிதம்,उत्पादन-दर
உற்பத்தி உலை,उत्पादक रिऐक्टर
உற்பத்தி ஆற்றல்,उत्पादक ऊर्जा
உற்பத்தி உபகரணங்கள்,उत्पादक उपस्कर
தயாரிப்பு செயல்முறை,उत्पाद प्रक्रम
உற்பத்தி திறன்,उत्पादन क्षमता
உற்பத்தித்திறன்,उत्पादकता
சுயவிவர விளக்கப்படம்,प्रोफाइल चार्ट
"சுயவிவர இழுவை, பிரிவு இழுவை","प्रोफाइल कर्षण, परिच्छेदिका कर्षण"
"தூள், நேரியல்","चूर्णीय, रेखाकृति"
"நிரல், நிரல், நிரல்","प्रोग्राम, कार्यक्रम, क्रमादेश"
நிரல் முகவரி கால்குலேட்டர்,क्रमदेश पता गणित्र
நிரல்படுத்தக்கூடிய சிதைவு,क्रमादेश वि-विस्पंद
நிரல்படுத்தக்கூடிய கால்குலேட்டர்,क्रमादेश गणित्र
நிரல் ஜெனரேட்டர்,क्रमादेश जनक
நிரல்படுத்தக்கூடியது,क्रमादेश मापी
நிரல் நெட்வொர்க்,क्रमादेश जालक्रम
நிரல் படி,क्रमादेश चरण
நிரல்படுத்தக்கூடிய சுவிட்ச்,क्रमादेश स्विच
நிரல் சோதனை நேரம்,क्रमादेश परीक्षण काल
திட்டமிடப்பட்ட காசோலை,क्रमादेशित जाँच
புரோகிராமர்,क्रमादेशक
"நிரலாக்கம், நிரலாக்கம், நிரலாக்கம்","प्रक्रमन, प्रोग्रामन, क्रमादेशन"
(கட்டமைப்பின்) வரிசை,(विन्यास का) अनुक्रम
படி படியாக,श्रेढ़ियों की श्रेढ़ी
"முற்போக்கான மாற்றம், முற்போக்கான மாற்றம்","प्रगामी परिवर्तन, पुरोगामी परिवर्तन"
"தொடர்ச்சியான ஸ்கேனிங், தொடர்ச்சியான ஸ்கேனிங்","अनुक्रमिक क्रमवीक्षण, उत्तरोतर क्रमवीक्षण"
முற்போக்கான அலை ஆண்டெனா,प्रगामी तरंग ऐन्टेना
அழுத்தப்பட்ட பற்றவைப்பு,दाबवर्धी ज्वलन
முற்போக்கான அலை,प्रगामी तरंग
தடை செய்யப்பட்ட மண்டலம்,निषिद्ध ज़ोन
தடை,निषेध
கட்டுப்படுத்தப்பட்ட தடை,निषेधक बाधा
ப்ரோனியூல்,प्रोइनुलेस
திட்டமிடப்பட்ட சூரிய ஒளி,प्रक्षिप्त सौरप्रकाश
"திட்டவட்டமான, வெளியேற்றப்பட்ட","प्रक्षेपी, बहिर्विष्ट"
"சித்திர விளக்கு, சித்திர விளக்கு","चित्रदर्शी लालटेन, चित्रक्षेपी लालटेन"
திட்ட நுண்ணோக்கி,प्रक्षेपी सूक्ष्मदर्शी
திட்ட வாய்,प्रक्षेपी मुख
திட்ட அறை,प्रक्षेप कक्ष
ப்ரொஜெக்ஷன் மைக்ரோரேடியேஷன் விளக்கம்,प्रक्षेप सूक्ष्मविकिरणी चित्रण
எலக்ட்ரான் அடர்த்தி கணிப்பு,इलेक्ट्रॉन घनत्व प्रक्षेपण
ப்ரொஜெக்ஷன் ஆப்டிக்ஸ் ப்ரொஜெக்ஷன் ஆப்டிகல் சிஸ்டம்,"प्रक्षेप प्रकाशिकी, प्रक्षेप प्रकाशिकीय व्यवस्था"
திட்ட அச்சுப்பொறி,प्रोजेक्शन प्रिन्टर
இடைக்கணிப்பு ஸ்பூலிங் அறை,प्रक्षेप स्पुलिंग कक्ष
திட்ட தொலைக்காட்சி,प्रक्षेपण टेलीविजन
ஏவுதல் குழாய்,प्रक्षेपण नलिका
புரொஜெக்டர்,प्रक्षेपित्र
நீளமான படிகம்,दीर्घाक्ष क्रिस्टल
ப்ரோமித்தியம் செல்,प्रोमिथियम सेल
ஆய்வு ஒலிவாங்கி,अन्वेषी माइक्रोफ़ोन
ஊக்குவிக்கப்பட்ட எலக்ட்ரான்,प्रोन्नत इलेक्ट्रॉन
மேம்படுத்தப்பட்ட கலவை,वर्धित मिश्रण
உடனடி நியூட்ரான்,तात्कालिक न्यूट्रॉन
கை,भुजा
மோனோசென்ட்ரிக் கசிவு,एककेन्द्री लीक
பெரிய வெள்ளரி,प्रमुख ककुद
நம்பகத்தன்மை நிலை,प्रमाणक प्रतिस्थितित्व
சரிபார்ப்பு அழுத்தம்,प्रमाणक प्रतिबल
பரிமாற்ற பிழை,संचारित त्रुटि
"பரிமாற்றம், பெருக்கம், பரப்புதல்","संचरण, प्रवर्धन, प्रचारण"
பரிமாற்ற இணக்கமின்மை,संचरण असंगतियाँ
"பரிமாற்ற மாறிலி, பரிமாற்ற மாறிலி","संचरणांक, संचरण नियतांक"
பரிமாற்ற எண்,संरचरण-संख्या
பிழை பரிமாற்றம்,त्रुटि संचरण
ஒளி பரிமாற்றம்,प्रकाश-संचरण
ஒலி பரிமாற்றம்,ध्वनि संचरण
பரிமாற்ற எதிர்வினை,संचरण अभिक्रिया
பரிமாற்ற திசையன்,संचरण सदिश
பரிமாற்ற வேகம்,संचरण वेग
புரோபேன் குமிழி அறை,प्रोपेन बुद्बुद् कोष्ठ
உந்துவிசை சிராய்ப்பு,नोदक अपघर्षण
உந்துவிசை வெடிபொருள்,नोदक विस्फोटक
உந்துவிசை நிறை,नोदक द्रव्यमान
உந்துவிசை ஓட்டம்,नोदक द्रव्य प्रवाह
உந்துவிகித விகிதம்,नोदक द्रव्य अनुपात
உந்துவிசை,नोदक
உந்துவிசை குழிவுறுதல்,नोदक गुहिकायन
உந்து பலகை,नोदक मंडलक
உந்து திறன்,नोदक दक्षता
உந்து சக்தி அதிர்ச்சி,नोदक आघात
சரியான மின்சுமை அடர்த்தி,उचित आवेश घनत्व
சரியான ஒளிவிலகல்,उचित द्विअपवर्तन
சரியான ஆற்றல்,उचित ऊर्जा
சரியான என்ட்ரோபி,उचित ऐन्ट्रॉपी
சரியான உருகி செயல்பாடு,उचित फ़्युज़ फलन
சரியான மொத்த அடர்த்தி,उचित स्थूल घनत्व
சரியான நிறை அடர்த்தி,उचित द्रव्यात्मक घनत्व
"சரியான மதிப்பு, ஈஜென் மதிப்பு","उचित मान, आइगन मान"
சரியான திசையன்,उचित सदिश
சரியான அளவு,उचित आयतन
பொருளின் பண்புகள்,द्रव्य का गुणधर्म
"பண்புகள், பண்புகள்","गुण, गुणधर्म"
பாதுகாப்பு சொத்து,संरक्षण गुणधर्म
"விகிதம், விகிதம், பகுதி","समानुपात, अनुपात, भाग"
"விகிதாசார, விகிதாசார","समानुपातिक, आनुपातिक"
விகிதாசார இசைக்குழு,आनुपातिक बैंड
விகிதாசார கால்குலேட்டர்,अनुपातिक गणित्र
விகிதாசார மீள் வரம்பு,आनुपातिक प्रत्यास्थ सीमा
விகித உலை,अनुपातक रिऐक्टर
உந்துதல்,नोदन
உந்து உலை,नोदन रिऐक्टर
உந்துவிசை நிறமாலை,नोदन स्पेक्ट्रम
உந்துதல் உடல்,नोदन निकाय
உந்துதல் நோக்கம்,नोदन आशय
உந்துவிசை,नोदक बल
சோதனை குறி,परख चिह्न
எதிர்நோக்கும்,पूर्वेक्षण
கிராவிமீட்டர் எதிர்பார்க்கப்படுகிறது,पूर्वेक्षण गुरूत्वमापी
எதிர்பார்ப்பாளர்,पूर्वेक्षक
பாதுகாப்பு ஆய்வு,सुरक्षा सर्वेक्षण
