Hindi,Gujarati
पुनः प्रवेश,ફરીથી પ્રવેશ
"निर्देश, संदर्भ","સૂચનાઓ, સંદર્ભો"
परावर्तकता,પ્રતિબિંબ
"परावर्तित, प्रतिबिंबित, बहिर्नत","પ્રતિબિંબિત, પ્રતિબિંબિત, પ્રતિબિંબિત"
परावर्तित,પ્રતિબિંબિત
परावर्ती,પ્રતિબિંબિત
परावर्तन,પ્રતિબિંબ
परावर्तनिक हानि,પ્રતિબિંબીત નુકશાન
परावर्तकता,પ્રતિબિંબ
परावर्तक,પરાવર્તક
प्रतिवर्ती क्रियाविधि,રીફ્લેક્સ મિકેનિઝમ
अपवर्तित,રીફ્રેક્ટેડ
अपवर्तन,રીફ્રેક્શન
अपवर्तनांक,રીફ્રેક્ટિવ ઇન્ડેક્સ
अपवर्तकता,પ્રત્યાવર્તન
अपवर्तनांकमापी,રીફ્રેક્ટિવ ઇન્ડેક્સ
"प्रशीतित्र, रेफ्रिजरेटर","રેફ્રિજરેટર, રેફ્રિજરેટર"
पुनर्हिमायन,પુનઃપ્રક્રિયા
"पुनरुद्भवन, संपोषी पुनर्निवेशन, पुनर्जनन","પુનર્જીવન, ટકાઉ પુનઃ એકીકરણ, પુનર્જીવન"
"पुनर्जननी, पुनर्योजी, पुनरुत्पादक","પુનર્જીવિત, પુનર્જીવિત, પુનર્જીવિત"
"रजिस्ट्रेशन, पंजीकरण","નોંધણી, નોંધણી"
"विक्री गति, पश्च गमन, समाश्रयण, प्रतिक्रमण","વેચાણની ઝડપ, પછાત ચળવળ, રીગ્રેસન, રિવર્સલ"
"सम, नियमित, सममित","સમ, નિયમિત, સપ્રમાણ"
समफलकी ठोस,આઇસોફોર્મ ઘન
नियमन,નિયમન
संबंध,સંબંધ
"आपेक्षिक, सापेक्ष","સંબંધી, સંબંધી"
आपेक्षिकीय,સંબંધિત
आपेक्षिकत: निश्चर,પ્રમાણમાં ખાતરી
"आपेक्षिकता, रिलेटिविटी, आपेक्षिकी","સાપેક્ષતા, સાપેક્ષતા, સાપેક્ષતા"
विश्रांति,આરામ
"रिले, प्रतिसारण","રિલે, ટ્રાન્સમિશન"
मोचन,વિમોચન
विश्वसनीयता,વિશ્વસનીયતા
अवशिष्ट,શેષ
सुदूर नियंत्रण,દૂરસ્થ નિયંત્રણ
पुनः प्रसामान्यीकृत,રિનોર્મલાઈઝ્ડ
"पुनः अभिविन्यास, पुनर्दिक विन्यास","પુનઃ-ઓરિએન્ટેશન, ફરીથી ગોઠવણી"
पुनरावर्तनीयता,પુનરાવર્તિતતા
"रिपीटर, पुनरावर्तक","રીપીટર, રીપીટર"
"प्रतिकर्षित करना, प्रतिकर्षित होना","ભગાડવું, ભગાડવું"
प्रतिकर्षी,પ્રતિકૂળ
पुनरावृत्ति,પુનરાવર્તન
निरुपण,પ્રતિનિધિત્વ
"प्रतिनिधि, निरुपक","પ્રતિનિધિ, પ્રતિનિધિ"
"पुनः प्राप्य, पुनरुत्पाद्य","પુનઃપ્રાપ્ત કરી શકાય તેવું, પુનઃઉત્પાદન કરી શકાય તેવું"
"पुनरुत्पादन, जनन, चित्रोत्पादन","પ્રજનન, પ્રજનન, પ્રજનન"
प्रतिकर्षित,નિવારવા
प्रतिकर्षण,પ્રતિકૂળ
प्रतिकर्षी,પ્રતિકૂળ
अनुसंधान,સંશોધન
"कुंड, हौज, जलाशय, तैलाशय, भंडार, आशय","કુંડ, જળાશય, જળાશય, જળાશય, કુંડ"
पुनः नियोजन,પુનઃસ્થાપન
"अवशिष्ट, अवशेष","શેષ, શેષ"
"प्रतिरोधक, प्रतिरोध","પ્રતિકાર, પ્રતિકાર"
प्रतिरोधकता,પ્રતિકારકતા
प्रतिरोधक,રેઝિસ્ટર
"वियोजन, खंडन, विभेदन","વિયોજન, વિસર્જન, ભિન્નતા"
अपभ्रष्टता.वियोजन,ખોટી રજૂઆત
"खंड करना, विभेदन करना, वियोजन करना","વિભાજન કરવું, ભેદ પાડવું, વિચ્છેદન કરવું"
वियोजक,સ્પ્લિટર
अनुनाद,પડઘો
अनुनादी प्रभाव,પ્રતિધ્વનિ અસર
अनुनादी,પ્રતિધ્વનિ
"अनुनादन, रेज़ओनेटन","પડઘો, પડઘો"
अनुनादक,પ્રતિધ્વનિ
"उत्तर, अनुक्रिया, प्रतिवेदन","જવાબ, પ્રતિભાવ, અહેવાલ"
विराम,વિરામ
पुनः प्रारम्भ,ફરી શરૂ કરો
अवशिष्ट किरण,શેષ બીમ
"परिणाम, फल, नतीजा","પરિણામ, પરિણામ, પરિણામ"
"परिणामी, निराकरण फल",પરિણામી પરિણામ
मंदित,મંદ
मंदक,પાતળું
रेटिक्यूल,જાળીદાર
"दृष्टिपटल, रेटिना","રેટિના, રેટિના"
पश्चगतिक राकेट,પાછળનું રોકેટ
"प्रतिध्वनि, प्रतिगमन, प्रतिघाव","રેઝોનન્સ, રીગ્રેસન, રીબાઉન્ડ"
अनुरणन,અનુસરો
उत्क्रमण,રિવર્સલ
"उत्क्रम, प्रतिलोम, प्रतीप, रिवर्स","ઊલટું, ઊલટું, ઊલટું, ઊલટું"
पश्चदिशिक बायस,પછાત પૂર્વગ્રહ
उत्क्रमणीयता,ઉલટાવી શકાય તેવું
उत्क्रमणीय,ઉલટાવી શકાય તેવું
परिक्रमण,પરિભ્રમણ
परिक्रमण करना,ફરવું
रेनल्ड्स् संख्या,રેનોલ્ડ્સ નંબર
धारा नियंत्रक,સ્ટ્રીમ કંટ્રોલર
विषम लंबाक्ष,વિચિત્ર લંબાઈ
"त्रिसमनताक्ष क्रिस्टल, समांतर षटफलकीय क्रिस्टल","ત્રિકોણાકાર સ્ફટિકો, સમાંતર ષટ્કોણ સ્ફટિકો"
"रॉम्बायडीय प्रिज्म, चतुष्कोणी प्रिज्म","રોમ્બોઇડ પ્રિઝમ, ચતુષ્કોણીય પ્રિઝમ"
रहो मेसॉन,મેસન રહો
"लय, ताल, नैज आवर्तिता","લય, લય, લય"
दक्षिणावर्ती,ઘડિયાળની દિશામાં
लंब प्रिज्म,વર્ટિકલ પ્રિઝમ
दक्षिणहस्त नियम,જમણા હાથનો નિયમ
दक्षिणवर्ती पेंच,જમણી બાજુનો સ્ક્રૂ
समवर्ग प्रिज्म,હોમોલોગસ પ્રિઝમ
दृढ़,મજબૂત
दृढ़ता,દ્રઢતા
"परिशुद्ध प्रमाण, परिशुद्ध उपपत्ति","ચોક્કસ પુરાવો, સચોટ પુરાવો"
"निनाद, वादन","અવાજ, સાધન"
ऊर्मिका,ઉર્મિકા
उत्थानकाल,હેયડે
रोबो,રોબો
राकेट क्रिया,રોકેટ ક્રિયા
राकेट,રોકેટ
राकेट विज्ञान,રોકેટ વિજ્ઞાન
"रॉकन, संदोलन, डोलन","ખડક, ચળવળ, સ્વિંગ"
रून्टगेन,roentgen
"रून्टगेन-किरण, ऐक्सकिरण","રોન્ટજેન-રે, એક્સ-રે"
"लोटन, रोल, (सं.), गोल बनाना, बेलना (क्रि.)","રોલિંગ, રોલ, (એડ.), રાઉન્ડિંગ, રોલિંગ (સં.)"
"बेलनी, लोटनी, लोटनिक (वि.), वेल्लन, लोटन (सं.)","બેલ્ની, લોટની, લોટનિક (વિ.), વેલન, લોટન (સં.)"
घूर्णी,રોટેશનલ
"घूर्णन करना, घूमना (क्रि.), चक्राकार, पहियारूपी (वि.)","સ્પિન કરવું, સ્પિન કરવું (v.), ગોળ, પૈડાવાળું (v.)"
घूर्णी,રોટેશનલ
"घूर्णन, आवर्तन","પરિભ્રમણ, પરિભ્રમણ"
"घूर्णी, घूर्णात्मक, घूर्णनी","રોટેશનલ, રોટેશનલ, રોટેશનલ"
"घूर्णी, रोटेटर","રોટેશનલ, રોટેટર"
"घूर्णनी, घूर्णी","રોટેશનલ, રોટેશનલ"
"रोटर, घूर्णक","રોટર, રોટર"
"रुक्ष, स्थूल","રફ, રફ"
"निकटन, निष्कोणन","બંધ, બંધ"
गमनागमन काल,પરિવહન સમય
मार्ग,વે
"नित्यक्रम, नेमका","નિયમિત, નિયમિત"
"पद्मराग, माणिक्य, लाल, याकूत","પદમરાગ, રૂબી, લાલ, યાકુત"
"रूबी लेसर, माणिक्य लेसर","રૂબી લેસર, રૂબી લેસર"
"रडर, दिकनियन्त्रक","સુકાન, નિયંત્રણ"
नियम,નિયમો
रेखांकित ग्रेटिंग,રેખાંકિત જાળી
"रेखांकन, रेखाएँ","આલેખ, રેખાઓ"
"धाव, परम्परा","ચલાવો, પરંપરા"
धावी,દોડવીર
"संविदार, संविदारण, फटना","કરાર, કરાર, વિસ્ફોટ"
रदरफ़र्ड प्रकीर्णन,રધરફોર્ડ સ્કેટરિંગ
रदरफ़र्ड,રધરફોર્ડ
रिडबर्ग,રાયડબર્ગ
निरापद लोड,સલામત ભાર
"निरापद, सुरक्षा","સલામત, સુરક્ષિત"
"सुरक्षा फ्यूज, बिकफोर्ड फ्यूज","સેફ્ટી ફ્યુઝ, બિકફોર્ડ ફ્યુઝ"
सुरक्षा वाल्व,સુરક્ષા વાલ્વ
"प्रतिदर्श, नमूना","નમૂના, નમૂનો"
"प्रतिदर्शी (वि.), प्रतिचयन (सं.)","નમૂના (v.), નમૂના (n.)"
सैंडविच,સેન્ડવીચ
"उपग्रह, अनुषंगी, अनुगामी","ઉપગ્રહ, પેટાકંપની, પાછળનું"
अनुषंगी रेखा,ઉપનદી રેખા
संतृप्त करना,સંતોષવા માટે
शनि-वलय,શનિની વીંટી
सवार्ट,savart
अदिश,સ્કેલર
सोपानी गुणक,પગલું ગુણક
"प्रकीर्ण, प्रकीर्णन","વેરવિખેર, વેરવિખેર"
प्रकीर्णी प्रक्रम,વિખેરવાની પ્રક્રિયા
दृश्य,દૃષ્ટિ
"प्रस्फुरण, प्रस्फुर",ફેલાવો
"खरखर (ध्वनि), खरोंच","સ્ક્રેચ (અવાજ), સ્ક્રેચ"
"छन्नी, चाली (सं.), चालना, छानना (क्रि.), आवरण, पर्दा, स्क्रीन","ચાળણી, ચાળણી (ઇડી.), ડ્રાઇવ"
स्कू गेज़,sku ત્રાટકશક્તિ
"बंद करना, मोहर लगाना, मुंह बंद करना (क्रि.)","બંધ કરવું, સીલ કરવું, સીલ કરવું (ver.)"
"ऋतुनिष्ठ उच्चावचन, मौसमी उतार-चढ़आव","મોસમી વિવિધતા, મોસમી વધઘટ"
सीकेन्ट नियम,સેકન્ટ નિયમ
"सेकंड (सं.), द्वितीय (वि.)","બીજું (સં.), બીજું (વિ.)"
"द्वितीयक, गौण","ગૌણ, ગૌણ"
"1अनुभाग, खंड, परिच्छेद, काट, सेक्शन","1 વિભાગ, વિભાગ, વિભાગ, વિભાગ, વિભાગ"
"अवखंड, त्रिज्यखंड, सेक्टर","ક્ષેત્ર, ક્ષેત્ર, ક્ષેત્ર"
"दीर्घकालिक, चिरंतन",લાંબા સમય સુધી ચાલે છે
बीजारोपण,બીજ
भूकंपविज्ञान,સિસ્મોલોજી
भूकंपविज्ञान,સિસ્મોલોજી
भूकंपमिति,સિસ્મોલોજી
वरणक्षमता,પસંદગી
"स्वतः, स्व","સ્વ, સ્વ"
नैज ऊर्जा,આંતરિક ઊર્જા
स्वोत्तेजित दोलन,સ્વયંસ્ફુરિત ઓસિલેશન
अर्ध चालक,સેમિકન્ડક્ટર
अर्ध आनुभविक,અર્ધ પ્રયોગમૂલક
अर्ध-अनंत,અર્ધ-અનંત
अर्ध-लॉग ग्राफ-पत्र,અર્ધ-લોગ ગ્રાફ શીટ
गोलार्थ धन कोण,ગોળાકાર વત્તા કોણ
संवेद,અર્થ
सुग्राहीकृत,સંવેદનશીલ
"सुग्राही, सूक्ष्मग्राही, संवेदनशील, संवेदी","સંવેદનશીલ, સંવેદનશીલ, સંવેદનશીલ, સંવેદનશીલ"
"ध्वनिग्राही दीप शिखा, ध्वनिग्राही ज्वाला","સાઉન્ડ રીસીવર લેમ્પ ક્રેસ્ટ, ધ્વનિ રીસીવર જ્યોત"
"सुग्राहिता, सूक्ष्मग्रहिता, संवेदनशीलता","સંવેદનશીલતા, સંવેદનશીલતા, સંવેદનશીલતા"
"सक्रियकरण, संवेदनीकरण","સક્રિયકરણ, સંવેદના"
संवेदक,સેન્સર
पृथक्करणीय,અલગ કરી શકાય તેવું
"पृथकन, प्रथक्करण, पार्थक्य, अंतराल","અલગ, અલગ, અલગ, અંતર"
सप्तक,ઓક્ટેવ
सेप्टोड,સેપ્ટોડ
अनुक्रमण,અનુક્રમણિકા
"श्रेणी, माला, सीरीज (मानचित्र)",શ્રેણી શ્રેણી શ્રેણી (નકશો)
सर्वो-मोटर,સર્વો મોટર
"अस्तमन, व्यवस्थान, विन्यासन, विन्यास, आदृढ़न","સેટ કરો, સેટ કરો, સેટ કરો, સેટ કરો"
"अवक्रमित, छायित","અધોગતિ, છાંયો"
छाया,પડછાયો
आकृति,આંકડો
तीक्ष्ण अंतक,તીક્ષ્ણ અંત
स्फुट श्रेणी,spout શ્રેણી
"अपरूपक बल, अपरूपण","શીયર ફોર્સ, શીયર"
परिरक्षित न्यूक्लाइड,કવચિત ન્યુક્લાઇડ
"सृति, विस्थापन, स्थानांतर","બનાવટ, વિસ્થાપન, સ્થાનાંતરણ"
प्रघाती वेग,આઘાત વેગ
प्रघाती तरंग,આઘાત તરંગ
"लघु, शीर्णक, अकर्ण्य","ટૂંકું, જર્જરિત, અસંગત"
तीक्ष्ण स्वर,ઉંચો અવાજ
"पार्श्व पथ, शंट (सं.), पार्श्व पथन, शंटन (क्रि.)","બાજુનો માર્ગ, શંટ (સં.), બાજુનો માર્ગ, શંટ (v.)"
"पार्श्व, पक्ष, भुजा","બાજુ, બાજુ, બાજુ"
नाक्षत्र,સાઈડરીયલ
"दृष्टि, लक्ष्यदर्शी, दृष्टि चिह्न, लक्ष्य बांधना, अभिलक्षित करना, अभिसंधान करना","જોવું, લક્ષ્ય રાખવું, જોવું, ધ્યેય રાખવું, લક્ષ્ય રાખવું, સ્થાન મેળવવું"
"राशि, चिह्न",રાશિ
"संकेत, सिग्नल","સંકેત, સંકેત"
मूक अवधि,મૌન સમયગાળો
सिलिकन डायोड,સિલિકોન ડાયોડ
सिलिकन,સિલિકોન
"सिलिकन पटलिका, सिलिकन वेफर","સિલિકોન પ્લેક, સિલિકોન વેફર"
"सादृश्य, समरूपता",સામ્યતા
अनुकारी,અનુકરણ કરનાર
युगपत,એક સાથે
"साइन, ज्या","ચિહ્ન, સાઈન"
एकधा आयनन,એકલ આયનીકરણ
"एकल रेखा, एकल लाइन",સિંગલ લાઇન સિંગલ લાઇન
एकचरण,એક પગલું
"अभिगम, धंसना, निमज्जन, विलय गर्त, सिंक, हौदी","પ્રવેશ, ડૂબવું, નિમજ્જન, મર્જિંગ ચાટ, સિંક, કુંડ"
ज्यावक्रीय,સાઇનસૉઇડલ
साइफन,સાઇફન
साइरन,સાયરન
"साइज, आमाप (सं.), साइजन, चिक्कण करना (क्रि.)","કદ, કદ (n.), કદ, કોતરણી (v.)"
"विषमतलीय, स्क्यू","અસમપ્રમાણ, ત્રાંસુ"
"उपरिस्तर प्रभाव, त्वाचिक प्रभाव","બાહ્ય ત્વચા અસર, ત્વચા અસર"
"आसमानी, नभोनील",વાદળી
तिर्यक् परास,ત્રાંસી શ્રેણી
सर्पी,સાપ
"फिसलना, सर्पण, विसर्पण, स्लिप, घोल","સ્લિપ, સ્લિપ, સ્લિપ, સ્લિપ, સોલ્યુશન"
सी वलय,c રીંગ
"स्लिट, रेखाछिद्र, झिरी","ચીરો, ચીરો, ચીરો"
"ढलान, ढाल, प्रवणता","ઢાળ, ઢાળ, ઢાળ"
खांचित लाइन,સ્લોટેડ લાઇન
मंथर रिऐक्टर,ધીમી રિએક્ટર
धूमित,ધૂમ્રપાન
ऊर्मिहारी संधारित्र,પ્રેરક કેપેસિટર
"वक्र का निष्कोणन, वक्र का मसृणीकरण","વણાંકોનું સંવહન, વણાંકોનું મર્જિંગ"
सोडार,સોડર
"मृदु, नर्म, कोमल","નરમ, નરમ, કોમળ"
अल्पवेधी घटक,ટૂંકા ગાળાના ઘટક
सु-अधिचालक,સુપર કંડક્ટર
अरक्षित लक्ष्य,અસુરક્ષિત લક્ષ્ય
अल्प निर्वाती नलिका,ઓછી ડિસ્ચાર્જ ટ્યુબ
सौर,સૌર
"टाँका, सोल्डर (सं.), टाँका लगाना, सोल्डर करना (क्रि.)","સોલ્ડર કરવું, સોલ્ડર કરવું (સં.), સોલ્ડર કરવું, સોલ્ડર કરવું (n.)"
परिनालिकीय अवयव,સોલેનોઇડ તત્વ
"ठोस, पिंड, घनाकृति","નક્કર, સમૂહ, સમઘન"
"हल, साधन, विलयन, घोल","ઉકેલ, અર્થ, ઉકેલ, ઉકેલ"
ध्वनि बूम,તેઝ ધ્વનિ
"स्वरमापी, सोनोमीटर","ફોનોમીટર, સોનોમીટર"
ध्वानिक,એકોસ્ટિક
"छंटाई, प्रवरण, पृथक्करण","વર્ગીકરણ, પસંદગી, વિભાજન"
"आकाश, अंतरिक्ष, दिक्स्थान, अवकाश, समष्टि, अंतर","આકાશ, અવકાશ, અવકાશ, અવકાશ, અવકાશ, અવકાશ"
आकाशीय कैबिन,આકાશી કેબિન
अंतरालक,અંતરાલ
आकाशी,આકાશી
"अंतरण, अंतराल",ટ્રાન્સફર અંતરાલ
स्फुलिंग,સ્પાર્કલિંગ
"आकाशीय, स्थानिक","અવકાશી, અવકાશી"
"विशिष्ट आपेक्षिकता, विशिष्ट रिलेटिविटी","ચોક્કસ સાપેક્ષતા, ચોક્કસ સાપેક્ષતા"
"आपेक्षिक, विशिष्ट, विशेष","સંબંધિત, ચોક્કસ, વિશેષ"
विनिर्देश,સ્પષ્ટીકરણ
विनिर्दिष्ट,સ્પષ્ટ
स्पेक्ट्रमी,સ્પેક્ટ્રલ
स्पेक्ट्रममिति,સ્પેક્ટ્રોમેટ્રી
"स्पेक्ट्रमदर्शी, स्पेक्ट्रोस्कोप","સ્પેક્ટ્રોસ્કોપ, સ્પેક્ટ્રોસ્કોપ"
"स्पेक्ट्रमिकीविद, स्पेक्ट्रम वैज्ञानिक","સ્પેક્ટ્રોલોજિસ્ટ, સ્પેક્ટ્રમ વૈજ્ઞાનિક"
नियमित,નિયમિત
वाक,ભાષણ
चालमापी,સ્પીડોમીટર
"गोल, गोलक",રાઉન્ડ બોલ
"गोलाकार, गोलीय","ગોળાકાર, ગોળાકાર"
"गोलाईमापी, स्फेरोमीटर","ગોળામાપક, ગોળામાપક"
प्रचक्रण पलटाव,સ્પિન રીબાઉન્ડ
प्रचक्रमान लट्टू,સ્પિનિંગ ટોપ
प्रचक्रण,સ્પિન
सर्पिल गति,સર્પાકાર ગતિ
"विपाटित, विभक्त (वि.) विपाट, विपाटन (सं.)","વિભાજન, વિભાજન (વિ.) વિભાજન, વિભાજન (એન.)"
स्वतः,આપમેળે
"स्पूल, चरखी, रील, वलनी","સ્પૂલ, વિંચ, રીલ, વોલી"
कदाचनिक परिघटना,રેન્ડમ ઘટના
"बिन्दु, स्थान (सं.), चित्ती, धब्बा, पहचानना, ढूंढना (क्रि.)","બિંદુ, સ્પોટ (નં.), સ્પોટ, સ્પોટ, ઓળખો, શોધો (વર.)"
ऊर्जा परिसर,ઊર્જા સંકુલ
"कमानी, स्प्रिंग, स्रोत, झरना, सोता, वसंत","વસંત, વસંત, વસંત, ધોધ, વસંત"
मिथ्या आवेश,ખોટો જુસ્સો
इतर प्रतिध्वनि,વધારાનો પડઘો
स्पुत्निक,સ્પુટનિક
"वर्ग, स्क्वे यर, चौक","ચોરસ, ચોરસ, ચોરસ"
स्थायित्व,ટકાઉપણું
स्थायीकारी,સ્થિરતા
चिति,સ્ટેક
"अवस्था, चरण, पद, समुदाय, स्टेज","સ્ટેજ, સ્ટેજ, રેન્ક, સમુદાય, સ્ટેજ"
सांतर वितरण,સમાંતર વિતરણ
"मानक, प्रमाणित, ध्वज (सं.), मानक","પ્રમાણભૂત, પ્રમાણિત, ધ્વજ (નં.), ધોરણ"
मानकीकृत,પ્રમાણિત
मानकीकरण,માનકીકરણ
"तारा, तारक","તારો, તારો"
स्टार्क प्रभाव,સખત અસર
"प्रवर्तक, आरंभक, स्फोटक","પ્રવર્તક, સ્ટાર્ટર, વિસ્ફોટક"
स्टेटैम्पियर,સ્ટેમ્પિયર
"स्थिति, अवस्था, राज्य","સ્થિતિ, રાજ્ય, રાજ્ય"
प्रकथन,નિવેદન
"स्थिर, स्थैतिक, विद्युत स्थैतिक रव",સ્થિર સ્થિર ઇલેક્ટ્રોસ્ટેટિક અવાજ
स्थैतिक,સ્થિર
"प्रेक्षणास्थल, केन्द्र, स्टेशन, चांदा","નિરીક્ષણ સ્ટેશન, સ્ટેશન, ચંદ્ર"
अप्रगामी,પ્રગતિશીલ
स्तब्ध आवेश,સ્તબ્ધ
स्तब्धता प्रावस्था,નિષ્ક્રિયતાનો તબક્કો
अचल क्षेत्र,નિશ્ચિત વિસ્તાર
अप्रगामी कण,પ્રગતિશીલ કણ
स्तब्ध प्रावथा,સ્તબ્ધ વલણ
प्रतिदर्शज,નમૂના
सांख्यिकीय,આંકડાકીય
सांख्यिकीय भार,આંકડાકીય વજન
स्टेटर,સ્ટેટર
"अपरिवर्ती, अचर, स्थिर, स्थायी","અપરિવર્તનશીલ, સતત, સતત, કાયમી"
"भाप, प्रवाष्प",વરાળ વરાળ
भाप का टर्बाइन,સ્ટીમ ટર્બાઇન
इस्पात,સ્ટીલ
स्टीयरिंग बॉक्स,સ્ટીયરીંગ બોક્સ
तारकीय,તારાઓની
"पग, सोपान, चरण, पद","પગલું, પગલું, પગલું, પગલું"
"चरणशः, क्रर्मिक",ઉત્તરોત્તર
"पग-फलन, सोपान फलन",પગલું કાર્ય
स्टरेडियन,સ્ટેરેડિયન
त्रिविम,સ્ટીરિયોસ્કોપિક
त्रिविम ध्वनि,સ્ટીરિયોસ્કોપિક અવાજ
अनुलगनी संघट्ट,જોડાણ અથડામણ
"अपार्य न्यूक्लियस, कृष्ण न्यूक्लियस","અપર્ય ન્યુક્લિયસ, કૃષ્ણ ન્યુક્લિયસ"
"कड़आ, दुर्नम्य, दृढ़, सुदृढ़","કઠિન, ખડતલ, મક્કમ, મક્કમ"
दुर्नम्यता,વ્યગ્રતા
"बिन्दुक, वर्तिकाग्री","બિંદુ, કલંક"
बिन्दुकता,સૂક્ષ્મતા
"भभका, आसोत्र (सं.), अचल (वि.), अचल दृश्य","ભાભાકા, અસોત્રા (સં.), સ્થાવર (વી.), અચલ દૃશ્ય"
उद्दीपित करना,ઉશ્કેરવું
उद्दीपन,ઉત્તેજના
विलोडक,stirrer
स्टोक,સ્ટૉક
"विराम-घड़ई, स्टॉक-क्लाक","બ્રેક-વોચ, સ્ટોક-ક્લોક"
रोधनी,અવાહક
"सीमक, रोक","મર્યાદા, રોકો"
निरोधी विभव,સંભવિત રોકવા
"जेबी विराम घड़ई, स्टॉप वाच","જેબી બ્રેક વોચ, સ્ટોપ વોચ"
"संचयन, भंडारण","સંગ્રહ, સંગ્રહ"
स्टोव,સ્ટોવ
"ऋजु, सीधा, सरल","સીધા, સીધા, સરળ"
"वितति, तनाव, विकृति, विभेद, प्रभेद, छानना (क्रि.)","વિતરણ, તણાવ, વિકૃતિ, ભિન્નતા, ભેદ, ફિલ્ટરિંગ (ver.)"
विकृत,વિકૃત
विकृतिमापी,સ્ફીગ્મોમેનોમીટર
"समतापमंडल, 2स्ट्रैटोस्फियर","ઊર્ધ્વમંડળ, 2 ઊર્ધ્વમંડળ"
अवांछित,અનિચ્છનીય
"तडित् रेखा, विद्युल्लता","વીજળીની રેખા, વીજળી"
"सरिता, धारा, नाला","નદી, નાળા, નાળા"
"अभिस्रवण, धारा धावन, प्रवाही","પરકોલેશન, સ્ટ્રીમનો વહેણ, પ્રવાહ"
धारारेखित,પાકા
"सामर्थ्य, प्रबलता, तीव्रता, सांद्रता, सक्रियता","તાકાત, તાકાત, તીવ્રતા, એકાગ્રતા, પ્રવૃત્તિ"
प्रतिबल,તણાવ
आर्क-प्रवर्तक विभव,આર્ક-એક્ટિંગ સંભવિત
"आर्क प्रारंभिक वोल्टता, वाल्व प्रारंभिक वोल्टता","આર્ક સ્ટાર્ટિંગ વોલ્ટેજ, વાલ્વ સ્ટાર્ટિંગ વોલ્ટેજ"
"धागा, सूत्र, सूत्र, तंतु, रज्जु, डोर, डोरी, 8.रज्जुदोष","દોરો, દોરો, દોરો, ફિલામેન્ટ, દોરી, દોરી, ડોરી, 8. દોરીની ખામી"
"पट्टी, स्ट्रिप, छीलन, विपट्टन, नग्नन, निर्लेपन","સ્ટ્રીપ, સ્ટ્રીપ, સ્ટ્રીપિંગ, સ્ટ્રીપિંગ, નગ્ન"
"निर्लेपन, विट्टन, छीलन, नग्नन, अपखंडन","peeling, witton, shavings, નગ્ન"
अंशहरण अभिक्रिया,નિષ્કર્ષણ પ્રતિક્રિયા
स्ट्रोबोस्कोप,સ્ટ્રોબોસ્કોપ
स्ट्रोक,સ્ટ્રોક
"प्रबल, गहरा, तेज, सांद्र","મજબૂત, ઊંડા, તીક્ષ્ણ, કેન્દ્રિત"
प्रबल संक्रमण,મજબૂત ચેપ
संरचनात्मक,માળખાકીય
"संरचना, बनावट","માળખું, રચના"
सुई,સોય
"उपवर्ग, उपसमूह, उपग्रुप","પેટાવર્ગ, પેટાજૂથ, પેટાજૂથ"
"अतिसूक्ष्म, अतिसूक्ष्मदर्शीय, उपसूक्ष्मदर्शीय","માઇક્રોસ્કોપિક, સુપરમાઇક્રોસ્કોપિક, સબમાઇક્રોસ્કોપિક"
अवनाभिकीय भौतिकी,બિન પરમાણુ ભૌતિકશાસ્ત્ર
"पादांक, पादाक्षर, पादलिपि",ફૂટનોટ
"गौण, सहायक","સહાયક, આનુષંગિક"
"कार्यद्रव, सबस्टेट","કાર્યકારી પ્રવાહી, સબસ્ટેટ"
उप एकक,પેટા એકમ
उत्तरोत्तर,ધીમે ધીમે
चूषण,સક્શન
चूषण,સક્શન
उमसवाला,કામુક
"योगफल, जोड़, संकलन फल, धनराशि","સરવાળો, સરવાળો, સરવાળો પરિણામ, સરવાળો"
सूर्य,સૂર્ય
धूप घड़ई,સૂર્ય ઘડિયાળ
"सूर्य कलंक, सूर्य का धब्बा","સન બ્લર, સન સ્પોટ"
सूर्यतारा,સૂર્ય નક્ષત્ર
अति,આત્યંતિક
अतिचालक धातु,સુપરકન્ડક્ટીંગ મેટલ
अतिचालकता,સુપરવાહકતા
अति चालक,સુપર ડ્રાઈવર
महाविशाल,વિશાળ
अध्यारोपित,દોષિત
अध्यारोपण,આરોપણ
सुपरमेलाय,સુપરમાલય
अतिप्रसामान्य बिक्षेपण,સુપરનોર્મલ ડિફ્લેક્શન
अध्यारोपण करना,લાદવા માટે
अध्यारोपण,આરોપણ
अतिसंतृप्ति,અતિસંતૃપ્તિ
अतिसुग्राही,અતિસંવેદનશીલ
पराध्वनिकी,અલ્ટ્રાસોનિક્સ
पराध्वानिकी,સુપરસોનિક્સ
अधिरचना,સુપરસ્ટ્રક્ચર
संपूरक,પૂરક
संभरण पूर्ति,ફીડ પુરવઠો
"टेक, आधार","ટેક, આધાર"
निरोधक ग्रिड,અવરોધક ગ્રીડ
अतिचालकता,સુપરવાહકતા
पृष्ठ,પાનું
"महोर्मि, प्रोत्कर्ष","ઉછાળો, ફૂલવું"
चौकसी,સચેતતા
"अधिकल्पित प्रवेश्यता, अनुक्रियता","ધાર્યું ઘૂંસપેંઠ, પ્રતિભાવ"
"सुग्राहिता, चुंबकीय प्रवृत्ति, ग्रहणशालित्व (प्रवृत्ति)","સંવેદનશીલતા, ચુંબકીય વલણ, ગ્રહણશીલતા"
