Bengali,Marathi
চিহ্ন,चिन्ह
একটি ম্যাট্রিক্সের স্বাক্ষর,मॅट्रिक्सची स्वाक्षरी
দ্বিঘাত আকারের স্বাক্ষর,चतुर्भुज स्वरूपाची स्वाक्षरी
স্বাক্ষরিত নম্বর,स्वाक्षरी केलेला क्रमांक
তাত্পর্য স্তর,महत्त्व पातळी
তাৎপর্য পরীক্ষা,महत्त्व चाचणी
উল্লেখযোগ্য সংখ্যা,लक्षणीय अंक
সাইন পরীক্ষা,साइन चाचणी
signum ফাংশন,साइनम फंक्शन
অনুরূপ উপবৃত্তাকার,समान लंबवृत्त
অনুরূপ পরিসংখ্যান,समान आकडे
মিল,समानता
অনুরূপ ম্যাট্রিক্স,समान मॅट्रिक्स
সহজ বন্ধ বক্ররেখা,साधे बंद वक्र
সহজ পারস্পরিক সম্পর্ক,साधा सहसंबंध
সহজ সুরেলা গতি,साधी हार्मोनिक गती
সহজ র্যান্ডম স্যাম্পলিং,साधे यादृच्छिक नमुना
সিমপ্লেক্স,simplex
সিমপ্লেক্স অ্যালগরিদম,सिम्प्लेक्स अल्गोरिदम
সিমপ্লেক্স মূকনাট্য,सिम्प्लेक्स टेबल
সিম্পসনের এক - তৃতীয় নিয়ম,सिम्पसनचा एक - तिसरा नियम
সিমুলেশন কৌশল,सिम्युलेशन तंत्र
যুগপত ডিফারেনশিয়াল সমীকরণ,एकाचवेळी विभेदक समीकरणे
যুগপত সমীকরণ,एकाचवेळी समीकरणे
সাইন,साइन
সাইন বক্ররেখা,साइन वक्र
এককটন,सिंगलटन
একক মূল্যবান ফাংশন,एकल मूल्यवान कार्य
একবচন অবিচ্ছেদ্য,एकवचन अविभाज्य
এককতা,एकलता
একবচন ম্যাট্রিক্স,एकवचन मॅट्रिक्स
একক সমাধান,एकवचन उपाय
নমুনার আকার,नमुन्याचा आकार
তির্যক বিতরণ,विकृत वितरण
skew-Hermitian ম্যাট্রিক্স,स्क्यू-हर्मिटियन मॅट्रिक्स
তির্যকতা,तिरकसपणा
তির্যক প্রতিসম ম্যাট্রিক্স,स्क्यू सिमेट्रिक मॅट्रिक्स
স্ল্যাক পরিবর্তনশীল,स्लॅक व्हेरिएबल
ঢাল,उतार
ঢাল গ্রেডিয়েন্ট,उतार ग्रेडियंट
ছোট বন্ধনী,लहान कंस
মসৃণ বক্ররেখা,गुळगुळीत वक्र
মসৃণ ফাংশন,गुळगुळीत कार्य
সময় সিরিজের মসৃণকরণ,वेळ मालिका गुळगुळीत
সৌর জগৎ,सौर यंत्रणा
solenoidal ভেক্টর,solenoidal वेक्टर
কঠিন,घन
কঠিন জ্যামিতি,घन भूमिती
সমাধান,उपाय
সিরিজে সমাধান,मालिकेत उपाय
সমাধান ম্যাট্রিক্স,समाधान मॅट्रिक्स
একটি ত্রিভুজের সমাধান,त्रिकोणाचे समाधान
সমাধান স্থান,समाधान जागा
সোনাইন বহুপদী,सोनीन बहुपदी
স্থান,जागा
স্থান বক্ররেখা,जागा वक्र
স্প্যানিং সেট,पसरलेला संच
স্থানিক কোরিলোগ্রাম,अवकाशीय सहकोरेलोग्राम
বিশেষ লিনিয়ার গ্রুপ,विशेष रेखीय गट
বিশেষ অর্থোগোনাল গ্রুপ,विशेष ऑर्थोगोनल गट
আপেক্ষিক গুরুত্ব,विशिष्ट गुरुत्व
বর্ণালী ম্যাপিং উপপাদ্য,वर्णक्रमीय मॅपिंग प्रमेय
একটি ফাংশনের বর্ণালী,फंक्शनचा स्पेक्ट्रम
গোলক,गोल
গোলাকার সমন্বয় ব্যবস্থা,गोलाकार समन्वय प्रणाली
গোলাকার মেরু স্থানাঙ্ক,गोलाकार ध्रुवीय समन्वय
গোলাকার ত্রিভুজ,गोलाकार त्रिकोण
গোলাকার ত্রিকোণমিতি,गोलाकार त्रिकोणमिती
সর্পিল,सर्पिल
বর্গক্ষেত্র,चौरस
চতুস্কন বন্ধনী,चौकोनी कंस
বর্গাকার সংহত,चौरस अविभाज्य
বর্গ ম্যাট্রিক্স,चौरस मॅट्रिक्स
বর্গমূল,वर्गमुळ
নমুনা নেওয়ার পর্যায়,नमुना घेण्याचा टप्पा
সিঁড়ি ফাংশন,पायर्या फंक्शन
আদর্শ চ্যুতি,प्रमाणित विचलन
আদর্শ অভ্যন্তরীণ পণ্য,मानक आतील उत्पादन
ভারসাম্যের অবস্থা,समतोल स्थिती
স্থির বক্ররেখা,स्थिर वक्र
স্থির বিন্দু,स्थिर बिंदू
স্থির মান,स्थिर मूल्य
পরিসংখ্যান,आकडेवारी
পরিসংখ্যানগত,सांख्यिकीय
পরিসংখ্যানগত তথ্য,सांख्यिकीय डेटा
পরিসংখ্যানগত বন্টন,सांख्यिकीय वितरण
পরিসংখ্যানগত অনুমান,सांख्यिकीय गृहीतक
পরিসংখ্যান অনুমান,सांख्यिकीय निष्कर्ष
পরিসংখ্যান মডেল,सांख्यिकीय मॉडेल
পরিসংখ্যান জনসংখ্যা,सांख्यिकीय लोकसंख्या
পরিসংখ্যানগত মান নিয়ন্ত্রণ,सांख्यिकीय गुणवत्ता नियंत्रण
পরিসংখ্যান,आकडेवारी
স্থির,स्थिर
স্থির রাষ্ট্র সমাধান,स्थिर राज्य उपाय
খাড়া আরোহন (একটি বক্ররেখার),सरळ चढण (वक्र)
খাড়া আরোহন নকশা,सर्वात उंच चढण डिझाइन
খাড়া বংশদ্ভুত,सर्वात उंच कूळ
ধাপ ফাংশন,चरण कार्य
স্টার্লিং সিরিজ,स्टर्लिंग मालिका
স্টোকাস্টিক,स्टोकेस्टिक
স্টোকাস্টিক ম্যাট্রিক্স,स्टोकास्टिक मॅट्रिक्स
স্টোকাস্টিক মডেল,स्टोकास्टिक मॉडेल
স্টোকাস্টিক প্রোগ্রামিং,स्टोकास्टिक प्रोग्रामिंग
স্টোকাস্টিক পরিবর্তনশীল,स्टोकास्टिक व्हेरिएबल
স্টোকসের উপপাদ্য,स्टोक्सचे प्रमेय
সোজা লাইন,सरळ रेषा
স্তর চার্ট,स्तर तक्ता
স্তরবিন্যাস,स्तरीकरण
স্তরিত নমুনা,स्तरीकृत नमुना
স্ট্রিম লাইন,प्रवाह-रेषा
চাপ,ताण
কঠোরভাবে উত্তল ফাংশন,काटेकोरपणे बहिर्वक्र कार्य
কঠোরভাবে কমছে,काटेकोरपणे कमी होत आहे
কঠোরভাবে বাড়ছে,काटेकोरपणे वाढत आहे
কঠোরভাবে একঘেয়ে ফাংশন,काटेकोरपणे मोनोटोनिक कार्य
ছাত্রের পরীক্ষা (ছাত্রের &quot;টি&quot; পরীক্ষা),विद्यार्थ्यांची चाचणी (विद्यार्थ्याची &quot;टी&quot; चाचणी)
উপ-সংগ্রহ,उप-संग्रह
উপ-নির্ধারক,उप निर्धारक
উপক্ষেত্র,उपक्षेत्र
উপগোষ্ঠী,उपसमूह
উপ-ব্যবধান,उप-मांतर
সাবম্যাট্রিক্স,सबमॅट्रिक्स
সাবস্ক্রিপ্ট,सबस्क्रिप्ट
পরবর্তী,त्यानंतरचा
উপসেট,उपसंच
সাবস্পেস,सबस्पेस
প্রতিস্থাপন,बदली
subtangent,subtangent
জমা করা,वजा करणे
বিয়োগ,वजा करा
বিয়োগ,वजाबाकी
ক্রমাগত,सलग
ধারাবাহিক পার্থক্য,सलग भेद
ধারাবাহিক একীকরণ,सलग एकीकरण
উত্তরাধিকারী,उत्तराधिकारी
প্রত্যয়,प्रत्यय
যোগফল,बेरीज
যোগফল ফাংশন,बेरीज फंक्शन
যোগ করা যায়,जोडण्यायोग्य
সমন্বিত,आदेश
সমষ্টি,बेरीज
সমষ্টি সম্মেলন,समीकरण अधिवेशन
সমষ্টি সূত্র,बेरीज सूत्र
সিরিজের সমষ্টি,मालिकेची बेरीज
সমষ্টি চিহ্ন,बेरीज चिन्ह
অসীমের যোগফল,बेरीज ते अनंत
সুপারস্ক্রিপ্ট,सुपरस्क्रिप्ट
সুপারসেট,सुपरसेट
সুপারসনিক প্রবাহ,सुपरसोनिक प्रवाह
সম্পূরক কোণ,पूरक कोन
সমর্থনকারী হাইপারপ্লেন,समर्थन हायपरप्लेन
ফাংশন সমর্থন,फंक्शनचे समर्थन
ধরুন,समजा
সর্বোচ্চ,सर्वोच्च
surd,surd
পৃষ্ঠতল,पृष्ठभाग
ভূপৃষ্ঠের,पृष्ठभागाचे क्षेत्रफळ
পৃষ্ঠ অবিচ্ছেদ্য,पृष्ठभाग अविभाज्य
সার্জেকশন,सर्जेशन
surjective,surjective
অনুমানমূলক মানচিত্র,सर्जेक्टिव्ह नकाशा
প্রতীক,चिन्ह
প্রতীকী যুক্তি,प्रतीकात्मक तर्क
প্রতীকী মডেল,प्रतीकात्मक मॉडेल
প্রতিসম,सममितीय
প্রতিসম,सममितीय
প্রতিসম নির্ধারক,सममितीय निर्धारक
প্রতিসম পার্থক্য,सममितीय फरक
প্রতিসম ম্যাট্রিক্স,सममित मॅट्रिक्स
ধারা বিশ্লেষণ,प्रणाली विश्लेषण
পদ্ধতিগত নমুনা,पद्धतशीर नमुना
টেবিল,टेबल
মূকনাট্য,झांकी
অখণ্ডের সারণী,अविभाज्य सारणी
সারণী,सारणी
ট্যাবুলার ফর্ম,सारणी फॉर्म
সারণী লগারিদম,सारणी लॉगरिदम
সারণী,सारणी
সারণীকৃত মান,सारणीबद्ध मूल्य
ট্যাবুলেশন,सारणी
ট্যাবুলেটার,टॅब्युलेटर
লেজ,शेपूट
লেজ এলাকা (বন্টন),शेपटीचे क्षेत्र (वितरणाचे)
স্পর্শকতা,स्पर्शिकता
স্পর্শক,स्पर्शिका
স্পর্শক হাইপারপ্লেন,स्पर्शिका हायपरप्लेन
স্পর্শক,स्पर्शिक
স্পর্শক উপাদান,स्पर्शिक घटक
স্পর্শক বিভাগ,स्पर्शिका विभाग
স্পর্শক রেখা,स्पर्शरेषा
স্পর্শক সমতল,स्पर्शिका विमान
স্পর্শক স্থান,स्पर्शिका जागा
টেপ পাঞ্চ,टेप पंच
টেপ পাঠক,टेप रीडर
টবেরিয়ান উপপাদ্য,टॉबेरियन प्रमेय
টেলরের উপপাদ্য,टेलरचे प्रमेय
চেবিচেভ মেট্রিক,Tchebychev मेट्रिक
টি-বন্টন,टी-वितरण
টেলিস্কোপিক সিরিজ,टेलिस्कोपिक मालिका
সাময়িক স্থানাঙ্ক,ऐहिक निर्देशांक
সাময়িক সম্পর্ক,ऐहिक संबंध
অস্থায়ী পরিবর্তনশীল,टेम्पोरल व्हेरिएबल
প্রসার্য শক্তি,ताणासंबंधीचा शक्ती
টেনসর,टेन्सर
টেনসর বিশ্লেষণ,टेन्सर विश्लेषण
টেনসর পণ্য,टेन्सर उत्पादन
অস্থায়ী সূত্র,तात्पुरते सूत्रीकरण
মেয়াদ,मुदत
টার্মিনাল অবস্থা,टर्मिनल स्थिती
টার্মিনাল বেগ ডুব,टर्मिनल वेग डायव्ह
শেষ করা দশমিক,दशांश समाप्त करणे
মেয়াদী মান,मुदत मूल्ये
শব্দগত পার্থক্য,शब्दानुसार भिन्नता
টার্মওয়াইজ ইন্টিগ্রেশন,टर्मवार एकीकरण
তিরনারি,तिरंगी
পরীক্ষা,चाचणी
বৈচিত্র্যের একজাতীয়তার জন্য পরীক্ষা,भिन्नतेच्या एकसमानतेसाठी चाचणी
পরীক্ষার ফাংশন,चाचणी कार्य
অনুমানের পরীক্ষা,गृहीतकांची चाचणी
তাৎপর্য পরীক্ষা,महत्त्वाची चाचणी
পরীক্ষার পরিসংখ্যান,चाचणी आकडेवारी
টেট্রাহেড্রাল,टेट्राहेड्रल
টেট্রাহেড্রাল কোণ,टेट्राहेड्रल कोन
টেট্রাহেড্রন,टेट्राहेड्रॉन
উপপাদ্য,प्रमेय
অবশিষ্টাংশের উপপাদ্য,अवशेषांचे प्रमेय
তাত্ত্বিক চাহিদা ফাংশন,सैद्धांतिक मागणी कार्य
তাত্ত্বিক বিচ্ছিন্ন বিতরণ,सैद्धांतिक स्वतंत्र वितरण
তাত্ত্বিক ত্রুটি,सैद्धांतिक त्रुटी
তাত্ত্বিক ফিট,सैद्धांतिक फिट
তাত্ত্বিক গঠন,सैद्धांतिक सूत्रीकरण
তাত্ত্বিক ফ্রিকোয়েন্সি,सैद्धांतिक वारंवारता
তাত্ত্বিকভাবে,सैद्धांतिकदृष्ट्या
তাত্ত্বিক মডেল,सैद्धांतिक मॉडेल
তাত্ত্বিক চিকিত্সা,सैद्धांतिक उपचार
সমীকরণ তত্ত্ব,समीकरणांचा सिद्धांत
ত্রুটির তত্ত্ব,त्रुटींचा सिद्धांत
অনুমান তত্ত্ব,अंदाज सिद्धांत
ফাংশন তত্ত্ব,फंक्शन्सचा सिद्धांत
গেমের তত্ত্ব,खेळांचा सिद्धांत
মহাকর্ষ তত্ত্ব,गुरुत्वाकर्षणाचा सिद्धांत
তথ্য তত্ত্ব,माहितीचा सिद्धांत
প্রতিস্থাপনের তত্ত্ব (= ব্যর্থতার তত্ত্ব),प्रतिस्थापन सिद्धांत (= अपयशाचा सिद्धांत)
সেটের তত্ত্ব,सेटचा सिद्धांत
অপেক্ষার লাইনের তত্ত্ব (= সারিবদ্ধ তত্ত্ব),वेटिंग लाइन्सचा सिद्धांत (= रांगेचा सिद्धांत)
তরঙ্গ তত্ত্ব,लाटांचा सिद्धांत
থার্মোডাইনামিক,थर्मोडायनामिक
একটি স্ক্রু এর থ্রেড,स्क्रूचा धागा
ত্রিমাত্রিক,त्रिमितीय
ত্রিমাত্রিক ভেক্টর বিশ্লেষণ,त्रिमितीय वेक्टर विश्लेषण
ত্রিমুখী শ্রেণীবিভাগ,त्रि-मार्ग वर्गीकरण
নিক্ষেপ,फेकणे
খোঁচা,जोर
সময়,वेळ
সময় অক্ষ,वेळ अक्ष
সময় নির্ভরতা,वेळ अवलंबित्व
সময়-নির্ভর গঠনমূলক সমীকরণ,वेळ अवलंबून घटक समीकरण
সময় নির্ভর প্রক্রিয়া,वेळ अवलंबून प्रक्रिया
সময়-স্বাধীন শব্দ,वेळ-स्वतंत्र संज्ञा
সময়ের ব্যবধান,वेळ मध्यांतर
সময় সিরিজ,वेळ मालिका
সময় সিরিজ বিশ্লেষণ,वेळ मालिका विश्लेषण
সময় সিরিজের তথ্য,वेळ मालिका डेटा
সময় ভাগ করে নেওয়ার সিস্টেম,वेळ सामायिकरण प्रणाली
সহনশীলতা,सहिष्णुता
সহনশীলতা ব্যবধান,सहिष्णुता अंतराल
সহ্যসীমা,सहिष्णुता पातळी
সহনশীলতার সীমা,सहनशीलता मर्यादा
টপোলজিকাল,टोपोलॉजिकल
টপোলজিক্যাল দ্বৈত,टोपोलॉजिकल दुहेरी
টপোলজিকাল গ্রুপ,टोपोलॉजिकल गट
টপোলজিকাল আইসোমরফিজম,टोपोलॉजिकल समरूपता
টপোলজিক্যাল লিনিয়ার স্পেস,टोपोलॉजिकल रेखीय जागा
টপোলজিক্যালি,टोपोलॉजिकलदृष्ट्या
টপোলজিক্যাল ম্যাপিং,टोपोलॉजिकल मॅपिंग
টপোলজিকাল সম্পত্তি,टोपोलॉजिकल गुणधर्म
টপোলজিকাল স্পেস,टोपोलॉजिकल जागा
টপোলজিক্যাল ভেক্টর স্পেস,टोपोलॉजिकल वेक्टर स्पेस
টপোলজি,टोपोलॉजी
টর্শন,टॉर्शन
টরাস,टॉरस
মোট,एकूण
মোট ডেরিভেটিভ,एकूण व्युत्पन्न
মোট ডিফারেনশিয়াল,एकूण भिन्नता
মোট ডিফারেনশিয়াল সমীকরণ,एकूण विभेदक समीकरण
মোট পরিদর্শন,एकूण तपासणी
সম্পূর্ণরূপে আবদ্ধ,पूर्णपणे बद्ध
সম্পূর্ণ অর্ডার সেট,पूर्णपणे ऑर्डर केलेला सेट
মোট অর্ডারিং,एकूण ऑर्डरिंग
ট্রেস,ट्रेस
ম্যাট্রিক্সের ট্রেস,मॅट्रिक्सचा ट्रेस
ট্রেসিং,ट्रेसिंग
ট্রেড অফ ফাংশন,व्यापार बंद कार्य
গতিপথ,मार्गक्रमण
অতীন্দ্রিয়,अतींद्रिय
অতীন্দ্রিয় সমীকরণ,अतींद्रिय समीकरण
অতীন্দ্রিয় ফাংশন,अतींद्रिय कार्य
অতীন্দ্রিয় সংখ্যা,अतींद्रिय संख्या
স্থানান্তর,हस्तांतरण
স্থানান্তর ফাংশন,हस्तांतरण कार्य
ট্রান্সফিনিট আনয়ন,ट्रान्सफिनिट प्रेरण
অন্তহীন সংখ্যা,पारदर्शक संख्या
রূপান্তর,रूपांतर
রূপান্তর সূত্র,परिवर्तन सूत्र
রূপান্তর ম্যাট্রিক্স,परिवर्तन मॅट्रिक्स
স্থানাঙ্কের রূপান্তর,निर्देशांकांचे परिवर्तन
রূপান্তরিত ফাংশন,रूपांतरित कार्य
রূপান্তরিত ম্যাট্রিক্স,रूपांतरित मॅट्रिक्स
ট্রান্সশিপমেন্ট সমস্যা,ट्रान्सशिपमेंट समस्या
ক্ষণস্থায়ী আচরণ,क्षणिक वर्तन
ক্ষণস্থায়ী সমাধান,क्षणिक समाधान
স্থানান্তর,संक्रमण
রূপান্তর ম্যাট্রিক্স,संक्रमण मॅट्रिक्स
ট্রানজিটিভ,सकर्मक
ট্রানজিটিভ আইন,सकर्मक कायदा
ট্রানজিটিভ সম্পর্ক,संक्रमणात्मक संबंध
ট্রানজিটিভিটি,संक्रमण
ট্রানজিটিভিটি সেট,संक्रमण संच
অনুবাদ,भाषांतर
পরিবহন খরচ,वाहतूक खर्च
পরিবহন সমস্যা,वाहतूक समस्या
পরিবহন সময়,वाहतूक वेळ
পরিবহন সমীকরণ,वाहतूक समीकरण
স্থানান্তরিত ম্যাট্রিক্স,ट्रान्सपोस्ड मॅट्रिक्स
একটি ম্যাট্রিক্স স্থানান্তর,मॅट्रिक्सचे हस्तांतरण
স্থানান্তর,स्थानांतर
ট্রান্সভারসালিটি,ट्रान्सव्हर्सालिटी
ট্রান্সভারসালিটি অবস্থা,ट्रान्सव्हर्सलिटी स्थिती
অনুপ্রস্থ,आडवा
তির্যক গতি,आडवा गती
ট্রাপিজিয়াম,ट्रॅपेझियम
ট্র্যাপিজয়েড,ट्रॅपेझॉइड
ট্র্যাপিজয়েডাল প্রিজম,ट्रॅपेझॉइडल प्रिझम
চিকিত্সা,उपचार
গাছের নকশা,वृक्ष आकृती
প্রবণতা,कल
ট্রেন্ড লাইন,ट्रेंड लाइन
প্রবণতা মান,कल मूल्य
triadic,ट्रायडिक
বিচার,चाचणी
ট্রায়াল ফাংশন,चाचणी कार्य
ত্রিভুজ,त्रिकोण
ত্রিভুজ অসমতা,त्रिकोण असमानता
বেগের ত্রিভুজ,वेगाचा त्रिकोण
ত্রিভুজ প্রতীক,त्रिकोण चिन्ह
ত্রিভুজ সিস্টেম,त्रिकोण प्रणाली
ত্রিকোণযোগ্যতা,त्रिकोणीयता
ত্রিভুজাকার,त्रिकोणी
ত্রিভুজাকার ম্যাট্রিক্স,त्रिकोणी मॅट्रिक्स
ত্রিভুজ,त्रिकोणी
ট্রাইকোটমি,ट्रायकोटॉमी
ত্রিভুজ,त्रिभुज
ত্রিকোণমিতিক,त्रिकोणमितीय
ত্রিকোণমিতিক বক্ররেখা,त्रिकोणमितीय वक्र
ত্রিকোণমিতিক সমীকরণ,त्रिकोणमितीय समीकरण
ত্রিকোণমিতিক ফাংশন,त्रिकोणमितीय कार्य
ত্রিকোণমিতিক পরিচয়,त्रिकोणमितीय ओळख
ত্রিকোণমিতিক সিরিজ,त्रिकोणमितीय मालिका
ত্রিকোণমিতিক সমাধান,त्रिकोणमितीय समाधान
ত্রিকোণমিতিক রূপান্তর,त्रिकोणमितीय परिवर्तन
ত্রিকোণমিতি,त्रिकोणमिती
তিনগুণ,तिप्पट
ট্রিপল ইন্টিগ্রেশন,तिहेरी एकत्रीकरण
triplet,तिहेरी
trisect,त्रिखंड
trisection,ट्रायसेक्शन
একটি কোণের trisection,कोनाचे त्रिविच्छेदन
তুচ্ছ ফর্ম,क्षुल्लक फॉर्म
তুচ্ছ টপোলজি,क्षुल्लक टोपोलॉजी
কর্কটক্রান্তি,कर्कवृत्त
দক্ষিণায়ণ,मकरवृत्त
ট্রপোস্ফিয়ার,ट्रोपोस्फियर
সত্য মানে,खरे अर्थ
সত্য মোড,खरे मोड
কাটা,कापलेले
কাটা শঙ্কু,कापलेला शंकू
কাটা বিতরণ,कापलेले वितरण
কাটা ফ্রিকোয়েন্সি বিতরণ,कापलेली वारंवारता वितरण
ছাঁটাই,छाटणे
ছেদন ত্রুটি,ट्रंकेशन त्रुटी
সত্য,सत्य
সত্য ফাংশন,सत्य कार्य
সঠিক তালিকা,सत्य सारणी
সত্য মান,सत्य मूल्य
t-পরিসংখ্যান,t-सांख्यिकी
টি-পরীক্ষা,t-चाचणी
অশান্তি তত্ত্ব,अशांतता सिद्धांत
সন্ধিক্ষণ,निर्णायक टप्पा
মোচড়,पिळणे
পাকানো বক্ররেখা,फिरवलेला वक्र
দ্বিমাত্রিক,द्विमितीय
দ্বিমাত্রিক ক্রমাগত বিতরণ,द्विमितीय सतत वितरण
দ্বিমাত্রিক ভেক্টর,द्विमितीय वेक्टर
দ্বিগুণ শ্রেণীবিভাগ,दोन पट वर्गीकरण
দুই পরামিতি পরিবার,दोन पॅरामीटर कुटुंब
দুই ব্যক্তির খেলা,दोन व्यक्तींचा खेळ
দুই ফেজ পদ্ধতি,दोन फेज पद्धत
দুই ফেজ স্যাম্পলিং,दोन फेज सॅम्पलिंग
দুই পয়েন্ট বাউন্ডারি শর্ত,दोन बिंदू सीमा स्थिती
দুই পার্শ্বযুক্ত এফ-টেস্ট,दोन बाजूंची F-चाचणी
দুই পক্ষের স্বাভাবিক পরীক্ষা,दोन बाजूंची सामान्य चाचणी
দুই পার্শ্বযুক্ত এক্স-পরীক্ষা,दोन बाजूंची एक्स-चाचणी
চূড়ান্ত মান,अंतिम मूल्य
নিরপেক্ষ অনুমান,निष्पक्ष अंदाज
জনসংখ্যার বৈচিত্র্যের নিরপেক্ষ অনুমান,लोकसंख्येतील फरकाचा निष्पक्ष अंदाज
নিরপেক্ষ রৈখিক অনুমান,निःपक्षपाती रेखीय अंदाज
নিরপেক্ষ বিন্দু অনুমান,निष्पक्ष बिंदू अंदाज
নিরপেক্ষ পরীক্ষা,निष्पक्ष चाचणी
সীমাহীন অঞ্চল,अमर्याद प्रदेश
সীমাহীন সেট,अमर्याद संच
সীমাহীন সমাধান,अमर्याद समाधान
অনিশ্চয়তার নীতি,अनिश्चितता तत्त्व
শর্তহীন সম্ভাবনা,बिनशर्त संभाव्यता
অনিয়ন্ত্রিত আপেক্ষিক সর্বোচ্চ,अनियंत्रित सापेक्ष कमाल
অগণিত,अगणित
অগণিত উপসেট,अगणित उपसंच
অনির্ধারিত,अनिश्चित
অনির্ধারিত সহগ,अनिर्धारित गुणांक
অসম,असमान
দলহীন,गटबद्ध न केलेले
গোষ্ঠীভুক্ত ডেটা,गटबद्ध न केलेला डेटा
ইউনিফর্ম,एकसमान
অভিন্ন ত্বরণ,एकसमान प्रवेग
অভিন্ন সীমাবদ্ধতা,एकसमान सीमा
অভিন্ন অভিসরণ,एकसमान अभिसरण
অভিন্ন উত্তল,एकसमान बहिर्वक्रता
অভিন্ন ঘনত্ব,एकसमान घनता
সমবন্টন,एकसमान वितरण
অভিন্ন মহাকর্ষীয় ক্ষেত্র,एकसमान गुरुत्वीय क्षेत्र
অভিন্নতা,एकरूपता
অভিন্নভাবে সেরা,एकसमान सर्वोत्तम
অভিন্নভাবে ক্রমাগত এক্সটেনশন,एकसमान सतत विस्तार
অভিন্নভাবে অভিসারী,एकसमान अभिसरण
অভিন্নভাবে সবচেয়ে শক্তিশালী পরীক্ষা,एकसमान सर्वात शक्तिशाली चाचणी
অভিন্ন গতি,एकसमान हालचाल
অভিন্ন সম্ভাব্যতা বন্টন,एकसमान संभाव्यता वितरण
অভিন্ন গতি,एकसमान वेग
অভিন্ন টপোলজি,एकसमान टोपोलॉजी
unimodal,एकरूप
unimodular,unimodular
ইউনিমডুলার ম্যাট্রিক্স,युनिमॉड्युलर मॅट्रिक्स
unimodular সম্পত্তি,युनिमॉड्युलर मालमत्ता
মিলন,संघ
উপসেটের পরিবারের মিলন,उपसमूहांच्या कुटुंबाचे संघटन
সেটের মিলন,संचांचे संघटन
অনন্য ফ্যাক্টরাইজেশন ডোমেন,अद्वितीय फॅक्टरायझेशन डोमेन
অনন্য ফ্যাক্টরাইজেশন তত্ত্ব,अद्वितीय घटकीकरण प्रमेय
স্বতন্ত্রভাবে সংজ্ঞায়িত (= স্বতন্ত্রভাবে নির্ধারিত),अद्वितीयपणे परिभाषित (= अद्वितीयपणे निर्धारित)
অনন্যতা,वेगळेपण
সমাধানের স্বতন্ত্রতা,समाधानाची विशिष्टता
স্বতন্ত্রতা সমস্যা,विशिष्टता समस्या
স্বতন্ত্রতা উপপাদ্য,विशिष्टता प्रमेय
অনন্য সমাধান,अद्वितीय उपाय
অনন্য ভেক্টর,अद्वितीय वेक्टर
ইউনিট,युनिट
একক,एकात्मक
একক গ্রুপ,एकात्मक गट
একক ম্যাট্রিক্স,एकात्मक मॅट्रिक्स
একক পদ্ধতি,एकात्मक पद्धत
একক বল,युनिट बॉल
একক কোষ,युनिट सेल
ইউনিট বৃত্ত,युनिट वर्तुळ
ইউনিট উপাদান,युनिट घटक
ইউনিট ফাংশন,युनिट कार्य
একক ভর,युनिट वस्तुमान
ইউনিট ম্যাট্রিক্স,युनिट मॅट्रिक्स
একক স্বাভাবিক বৈচিত্র (=মান স্বাভাবিক বৈচিত্র),युनिट नॉर्मल व्हेरिएट(=मानक सामान्य व्हेरिएट)
একক গোলক,युनिट क्षेत्र
ইউনিট ধাপ ফাংশন,युनिट स्टेप फंक्शन
ইউনিট ভেক্টর,युनिट वेक्टर
ইউনিট ভলিউম,युनिट व्हॉल्यूम
ঐক্য,ऐक्य
ঐক্য উপাদান (=পরিচয় উপাদান = একক উপাদান),एकता घटक (=ओळख घटक = एकक घटक)
অবিচ্ছিন্ন,अविविध
নিরবিচ্ছিন্ন স্বাভাবিক বন্টন,एकसमान सामान्य वितरण
সর্বজনীন,सार्वत्रिक
সার্বজনীন ধ্রুবক,सार्वत्रिक स्थिरांक
সার্বজনীন মহাকর্ষ,सार्वत्रिक गुरुत्वाकर्षण
সার্বজনীন সেট,सार्वत्रिक संच
বিশ্ব,विश्व
অজানা,अज्ञात
অজানা পরিমাণ,अज्ञात प्रमाण
অপছন্দ,विपरीत
পদের বিপরীত,अटी विपरीत
সীমাহীন,अमर्यादित
অস্থিতিশীল,अस्थिर
অপ্রতিসম,असममित
অপ্রতিসম দ্বৈত সমস্যা,असममित दुहेरी समस्या
উপরের বার,वरची पट्टी
ঊর্ধ্বসীমা,वरची सीमा
উপরের ডেরিভেটিভ,वरचे व्युत्पन्न
উপরের অবিচ্ছেদ্য,वरचा अविभाज्य
একীকরণের উপরের সীমা,एकत्रीकरणाची वरची मर्यादा
উচ্চ চতুর্থাংশ,वरचा चतुर्थांश
ঊর্ধ্ব Rieman অবিচ্ছেদ্য,अप्पर रिमन इंटिग्रल
উপরের অর্ধ ধারাবাহিকতা,उच्च अर्धसातत्य
উপরের যোগফল,वरची बेरीज
উপরের ত্রিভুজ ম্যাট্রিক্স,वरचा त्रिकोण मॅट्रिक्स
ঊর্ধ্বগামী ত্বরণ,ऊर्ध्वगामी प्रवेग
ঊর্ধ্বগামী গতি,ऊर्ध्वगामी हालचाल
Urysohn&#39;s lemma,Urysohn च्या lemma
U-আকৃতির বক্ররেখা,U-आकार वक्र
স্বাভাবিক মেট্রিক,नेहमीचा मेट्रिक
স্বাভাবিক টপোলজি,नेहमीच्या टोपोलॉजी
উপযোগিতা,उपयुक्तता
