Hindi,Odiya
सांख्यिकीय गुणता-नियंत्रण ,ପରିସଂଖ୍ୟାନ ଗୁଣବତ୍ତା ନିୟନ୍ତ୍ରଣ |
" सांख्यिकी , आंकड़े",ପରିସଂଖ୍ୟାନ
"अपरिवर्ती, अचर, स्थिर, स्थायी",ସ୍ଥିର
स्थायी अवस्था हल,ସ୍ଥିର ରାଜ୍ୟ ସମାଧାନ |
अधिक प्रवण आरोह,ଶିଖର ଆରୋହଣ (ଏକ ବକ୍ରର)
प्रवणतम-आरोहण अभिकल्पना,ଶିଖର ଆରୋହଣ ଡିଜାଇନ୍ |
प्रवणतम अवरोहण,ଶିଖର ଅବତରଣ |
"पग-फलन, सोपान फल्लनन",ଷ୍ଟେପ୍ ଫଙ୍କସନ୍
स्टर्लिंग श्रेणी,ଷ୍ଟର୍ଲିଂ ସିରିଜ୍ |
"स्टोकैस्टिक, प्रसंभाव्य",ଷ୍ଟୋକାଷ୍ଟିକ୍ |
प्रसंभाव्य आव्यूह,ଷ୍ଟୋଷ୍ଟାଷ୍ଟିକ୍ ମ୍ୟାଟ୍ରିକ୍ସ |
प्रसंभाव्य निदर्श,ଷ୍ଟୋକାଷ୍ଟିକ୍ ମଡେଲ୍ |
प्रसंभाव्य प्रोग्रामन,ଷ୍ଟୋକାଷ୍ଟିକ୍ ପ୍ରୋଗ୍ରାମିଂ |
प्रसंभाव्य चर,ଷ୍ଟୋକାଷ୍ଟିକ୍ ଭେରିଏବଲ୍ |
स्टोक्स प्रमेय,ଷ୍ଟୋକ୍ସଙ୍କ ଥିଓରେମ୍ |
"सीधी रेखा, ऋजु रेखा, सरल रेखा",ସିଧା ରେଖା |
"स्तरी चार्ट, पट्टीदार चार्ट",ସ୍ତର ଚାର୍ଟ
" स्तरण , स्तरविन्यास",ସ୍ତରକରଣ
स्तरित प्रतिचयन,ସ୍ତରୀୟ ନମୁନା ସଂଗ୍ରହ |
"प्रवाह-रेखा, धारा-रेखा",ଷ୍ଟ୍ରିମ୍ ଲାଇନ୍ |
प्रतिबल,ଚାପ
दृढ़तः अवमुख फलन,କଠୋର ଭାବରେ କନଭକ୍ସ ଫଙ୍କସନ୍ |
निरंतर हृासमान,କଠୋର ହ୍ରାସ
निरंतर वर्धमान,କଠୋର ଭାବରେ ବୃଦ୍ଧି ହେଉଛି |
निरंतर एकदिष्ट फलन,କଠୋର ମୋନୋଟୋନିକ୍ କାର୍ଯ୍ୟ |
स्टूडैन्ट परीक्षण (स्टूडेन्ट 't' परीक्षण),ଛାତ୍ର ପରୀକ୍ଷା (ଛାତ୍ରଙ୍କ &quot;t&quot; ପରୀକ୍ଷା)
उपसंग्रह,ଉପ-ସଂଗ୍ରହ
अव-सारणिक,ସବ୍ ନିର୍ଣ୍ଣୟକାରୀ |
उपक्षेत्र,ଉପଫିଲ୍ଡ |
"उपवर्ग, उपसमृूह, उपग्रुप",ଉପଗୋଷ୍ଠୀ
उपांतराल,ଉପ-ବ୍ୟବଧାନ
"उपमैट्रिक्स, उपाव्यूह",submatrix
"पादांक, पादाक्षर, पादलिपि",ସଦସ୍ୟତା
उपानुक्रम,ପରବର୍ତ୍ତୀ
उपसमुच्चय,ଉପସେଟ
उपसमष्टि,ସବ୍ ସ୍ପେସ୍ |
प्रतिस्थापन,ପ୍ରତିସ୍ଥାପନ
अधः स्पर्शी,subtangent
"कक्षांतरित करना, अंतरित करना",ସବ୍ଟେଣ୍ଡ କରନ୍ତୁ |
"घटाना, व्यवकलन करना",ବିତରଣ
"व्यवकलन, घटाना",ବିତରଣ
उत्तरोत्तर,କ୍ରମାଗତ
उत्तरोत्तर अवकलन,କ୍ରମାଗତ ଭିନ୍ନତା |
उत्तरोत्तर समाकलन,କ୍ରମାଗତ ଏକୀକରଣ
परवर्ती,ଉତ୍ତରାଧିକାରୀ
अनुलग्न,ସଫିକ୍ସ
" योगफल, जोड़, संकलन फल , धनराशि",ରାଶି
योग फलन,ରାଶି କାର୍ଯ୍ୟ
संकलनीय,ସଂକ୍ଷିପ୍ତ
योगखंड,summand
संकलन,ସମାପ୍ତି
संकलन-परिपाटी,ସମାବେଶ ସମ୍ମିଳନୀ |
संकलन सूत्र,ସମୀକରଣ ସୂତ୍ର
श्रेणी-संकलन,କ୍ରମର ସମାପ୍ତି |
संकलन चिन्ह,ସମୀକରଣ ଚିହ୍ନ
अनंत तक योग,ଅସୀମତା ପାଇଁ ରାଶି |
"मूर्धांक, मूर्धाक्षर",ସୁପରସ୍କ୍ରିପ୍ଟ |
अधिसमुच्चय,ସୁପରସେଟ୍ |
पराध्वनिक प्रवाह,ସୁପରସୋନିକ୍ ପ୍ରବାହ |
संपूरक कोण,ସପ୍ଲିମେଣ୍ଟାରୀ କୋଣ
आलंबक ऊनविम समतल,ହାଇପରପ୍ଲେନ୍ କୁ ସମର୍ଥନ କରେ |
फलन का आलंब,କାର୍ଯ୍ୟର ସମର୍ଥନ
"कल्पना करना, मान लेना",ମନେକର
उच्चक,ସୁପ୍ରିମ୍
करणी,surd
" पृष्ठ , बहिर्तल , सतह, धरातल",ପୃଷ୍ଠ
पृष्ठीय श्रेत्रफल,ଭୂପୃଷ୍ଠ କ୍ଷେତ୍ର |
पृष्ठ-समाकल,ଭୂପୃଷ୍ଠ ଅବିଚ୍ଛେଦ୍ୟ |
आच्छादन,ସର୍ଜେକସନ
आच्छादी,ସର୍ଜେକ୍ଟିଭ୍ |
आच्छादी प्रतिचित्र,ସର୍ଜେକ୍ଟିଭ୍ ମାନଚିତ୍ର
प्रतीक,ପ୍ରତୀକ
प्रतीकात्मक तर्क,ସାଙ୍କେତିକ ତର୍କ |
प्रतीकात्मक निदर्श,ସାଙ୍କେତିକ ମଡେଲ୍ |
सममित,ସମୃଦ୍ଧ
सममितीय,ସମୃଦ୍ଧ
"सममित सारणिक, सममित डिटर्मिनन्ट",ସମୃଦ୍ଧ ନିର୍ଣ୍ଣୟକାରୀ |
सममित अंतर,ସମୃଦ୍ଧ ପାର୍ଥକ୍ୟ |
सममित मैट्रिक्सि,ସମୃଦ୍ଧ ମ୍ୟାଟ୍ରିକ୍ସ |
"तंत्र विश्लेषण, प्रणाली विश्लेषण",ସିଷ୍ଟମ୍ ବିଶ୍ଳେଷଣ |
क्रमबद्ध प्रतिचयन,ବ୍ୟବସ୍ଥିତ ନମୁନା ସଂଗ୍ରହ |
"सारणी, टेबल",ଟେବୁଲ୍
"टेब्लो, सारणी",ଟେବୁଲ୍
समाकल सारणी,ଇଣ୍ଟିଗାଲ୍ସର ଟେବୁଲ୍ |
"सारणीबद्ध, सपाट",ଟାବୁଲାର୍ |
सारणीबद्ध फार्म,ଟାବୁଲାର୍ ଫର୍ମ |
"सारणीबद्ध लघुगणक, सारणीबद्ध लॉगेरिथ्म",ଟାବୁଲାର୍ ଲୋଗାରିଦମ୍ |
सारणीबद्ध करना,ଟ୍ୟାବୁଲେଟ୍ |
सारणीबद्ध मान,ଟ୍ୟାବଲେଡ୍ ମୂଲ୍ୟ |
सारणीयन,ଟ୍ୟାବୁଲେସନ୍ |
" सारणित्र, सारणी यंत्र , सारणीयक",ଟାବୁଲେଟର
"पुच्छ, पूँछ",ଲାଂଜ
पुच्छ क्षेत्र (बंटन का),ଲାଞ୍ଜ କ୍ଷେତ୍ର (ବିତରଣର)
स्पर्शिता,ଟାଙ୍ଗେନ୍ସି |
" स्पर्श रेखा , स्पर्शी , स्पर्शज्या, टैन्जैंट",ଟାଙ୍ଗେଣ୍ଟ୍ |
स्पर्श ऊनविम समतल,ଟାଙ୍ଗେଣ୍ଟ ହାଇପରପ୍ଲେନ୍ |
"स्पर्शीय, स्पर्श रेखीय",tangential
स्पर्श रेखीय घटक,ଟାଙ୍ଗେସିଆଲ୍ ଉପାଦାନ |
स्पर्श रेखीय काट,ଟାଙ୍ଗେନସିଆଲ୍ ବିଭାଗ |
स्पर्श रेखा,ଟାଙ୍ଗେଣ୍ଟ୍ ରେଖା |
"स्पर्श तल, स्पर्श समतल",ଟାଙ୍ଗେଣ୍ଟ ବିମାନ |
स्पर्शी समष्टि,ଟାଙ୍ଗେଣ୍ଟ୍ ସ୍ପେସ୍ |
टेप पंच,ଟେପ୍ ପିଚ୍ |
टेप पठित्र,ଟେପ୍ ରିଡର୍ |
टाउबरी प्रमेय,ଟାଉବେରିଆନ୍ ଥିଓରେମ୍ |
टेलर प्रमेय,ଟେଲରଙ୍କ ଥିଓରେମ୍ |
शेबीशेव दूरीक,Tchebychev ମେଟ୍ରିକ୍ |
t-बंटन,ଟି-ବଣ୍ଟନ |
अंतःसर्पी श्रेणी,ଟେଲିସ୍କୋପିକ୍ ସିରିଜ୍ |
कालिक निर्देशांक,ସାମୟିକ ସଂଯୋଜନା |
कालिक संबंध,ସାମୟିକ ସମ୍ପର୍କ |
कालिक चर,ସାମୟିକ ଭେରିଏବଲ୍ |
तनन-सामर्थ्य,ତନଯ ସକତୀ
"प्रदिश, टेन्सर",ଟେନସର୍ |
प्रदिश विश्लेषण,ଟେନସର୍ ବିଶ୍ଳେଷଣ |
प्रदिश गुणनफल,ଟେନସର୍ ଉତ୍ପାଦ |
अस्थायी संरूपण,ପରୀକ୍ଷାମୂଳକ ସୂତ୍ର
पद,ଶବ୍ଦ
अंत्य प्रतिबंध,ଟର୍ମିନାଲ୍ ଅବସ୍ଥା
अंतिम वेग गोता,ଟର୍ମିନାଲ୍ ବେଗ ବୁଡ଼ିବା |
सांत दशमलव,ଦଶମିକ ସମାପ୍ତ
पद मान,ଶବ୍ଦ ମୂଲ୍ୟଗୁଡ଼ିକ
पदशः अवकलन,ଶବ୍ଦଗତ ଭିନ୍ନତା |
पदशः समाकलन,ଶବ୍ଦ ଅନୁଯାୟୀ ଏକୀକରଣ |
"त्रिअंगी, त्रिआधारी",ତୃତୀୟ
परीक्षण,ପରୀକ୍ଷା
प्रसरण समांगता का परीक्षण,ଭିନ୍ନତାର ଏକତା ପାଇଁ ପରୀକ୍ଷା |
परीक्षण फलन,ପରୀକ୍ଷା କାର୍ଯ୍ୟ
परिकल्पना-परीक्षण,ଅନୁମାନର ପରୀକ୍ଷା |
सार्थकता-परीक्षण,ମହତ୍ତ୍ of ର ପରୀକ୍ଷା
परीक्षण प्रतिदर्शज,ପରୀକ୍ଷା ପରିସଂଖ୍ୟାନ |
चतुष्फलकीय,tetrahedral
चतुष्फलकीय कोण,ଟେଟ୍ରାହେଡ୍ରାଲ୍ କୋଣ |
चतुष्फलक,ଟେଟ୍ରେଡ୍ରନ୍ |
प्रमेय,ତତ୍ତ୍ୱ
अवशेष-प्रमेय,ଅବଶିଷ୍ଟ ତତ୍ତ୍। |
सैद्धांतिक माँग फलन,ତତ୍ତ୍ demand ିକ ଚାହିଦା କାର୍ଯ୍ୟ |
सैद्धांतिक असंतत बंटन,ତତ୍ତ୍ disc ିକ ପୃଥକ ବଣ୍ଟନ |
सैद्धांतिक त्रुटि,ତତ୍ତ୍ୱଗତ ତ୍ରୁଟି |
सैद्धांतिक समंजन,ତତ୍ତ୍ୱଗତ ଫିଟ୍ |
सैद्धांतिक संरूपण,ତତ୍ତ୍ୱଗତ ସୂତ୍ର
सैद्धांतिक बारंबारता,ତତ୍ତ୍ୱିକ ଆବୃତ୍ତି |
"सैद्धांततः, सिद्धांत रूप से",ତତ୍ତ୍ୱଗତ ଭାବରେ |
सैद्धांतिक निदर्श,ତତ୍ତ୍ୱିକ ମଡେଲ୍ |
सैद्धांतिक निरूपण,ତତ୍ତ୍ୱିକ ଚିକିତ୍ସା |
समीकरण सिद्धांत,ସମୀକରଣର ସିଦ୍ଧାନ୍ତ |
त्रुटि सिद्धांत,ତ୍ରୁଟିର ତତ୍ତ୍। |
आकलन सिद्धांत,ଆକଳନ ସିଦ୍ଧାନ୍ତ |
फलन सिद्धांत,କାର୍ଯ୍ୟଗୁଡ଼ିକର ସିଦ୍ଧାନ୍ତ |
खेल सिद्धांत,ଖେଳର ସିଦ୍ଧାନ୍ତ |
गुरुत्वाकर्षण-सिद्धांत,ମାଧ୍ୟାକର୍ଷଣ ତତ୍ତ୍। |
सूचना सिद्धांत,ସୂଚନା ସିଦ୍ଧାନ୍ତ
प्रतिस्थापन सिद्धांत,ସ୍ଥାନାନ୍ତରର ସିଦ୍ଧାନ୍ତ (= ବିଫଳତାର ସିଦ୍ଧାନ୍ତ)
समुच्चय-सिद्धांत,ସେଟ୍ ର ସିଦ୍ଧାନ୍ତ |
पंक्ति सिद्धांत,ଅପେକ୍ଷା ରେଖାଗୁଡ଼ିକର ସିଦ୍ଧାନ୍ତ (= ଧାଡି ତତ୍ତ୍))
तरंग सिद्धांत,ତରଙ୍ଗର ସିଦ୍ଧାନ୍ତ |
ऊष्मागतिक,ଥର୍ମୋଡାଇନାମିକ୍ |
पेच की चूड़ी,ଏକ ସ୍କ୍ରୁର ସୂତା |
त्रिविम,ତିନୋଟି ଡାଇମେନ୍ସନାଲ୍ |
त्रिविम सदिश विश्लेषण,ତିନୋଟି ଡାଇମେନ୍ସନାଲ୍ ଭେକ୍ଟର ବିଶ୍ଳେଷଣ |
त्रिधा वर्गीकरण,ତିନି-ମାର୍ଗ ବର୍ଗୀକରଣ |
"प्रक्षेप, पात",ଫୋପାଡି ଦିଅ |
" प्रणोद , क्षेप",ଥ୍ରଷ୍ଟ |
"समय, काल, अवधि",ସମୟ
काल-अक्ष,ସମୟ ଅକ୍ଷ
कालाश्रितता,ସମୟ ନିର୍ଭରଶୀଳତା |
कालाश्रित संरचक समीकरण,ସମୟ ନିର୍ଭରଶୀଳ ଗଠନମୂଳକ ସମୀକରଣ |
कालाश्रित प्रक्रिया,ସମୟ ନିର୍ଭରଶୀଳ ପ୍ରକ୍ରିୟା |
समय-निरपेक्ष पद,ସମୟ-ସ୍ independent ାଧୀନ ଶବ୍ଦ |
काल अंतराल,ସମୟ ବ୍ୟବଧାନ
काल श्रेणी,ସମୟ କ୍ରମ |
काल-श्रेणी विश्लेषण,ସମୟ କ୍ରମ ବିଶ୍ଳେଷଣ |
काल श्रेणी न्यास,ସମୟ କ୍ରମିକ ତଥ୍ୟ |
कालभागी तंत्र,ସମୟ ବଣ୍ଟନ ପ୍ରଣାଳୀ |
"सहयता, सहन",ସହନଶୀଳତା
सहयता अंतराल,ସହନଶୀଳତା ବ୍ୟବଧାନ |
सहय तल,ସହନଶୀଳତା ସ୍ତର |
"सहयता सीमा, सहन सीमा",ସହନଶୀଳତା ସୀମା |
सांस्थितिक,ଟପୋଲୋଜିକାଲ୍ |
सांस्थितिक द्वैत,ଟପୋଲୋଜିକାଲ୍ ଡୁଆଲ୍ |
सांस्थितिक समूह,ଟପୋଲୋଜିକାଲ୍ ଗୋଷ୍ଠୀ |
सांस्थितिक तुल्याकारिता,ଟପୋଲୋଜିକାଲ୍ ଆଇସୋମର୍ଫିଜିମ୍ |
सांस्थितिक रैखिक समष्टि,ଟପୋଲୋଜିକାଲ୍ ଲାଇନ୍ ସ୍ପେସ୍ |
सांस्थितिकतः,ଟପୋଲୋଜିକାଲ୍ |
सांस्थितिक प्रतिचित्रण,ଟପୋଲୋଜିକାଲ୍ ମ୍ୟାପିଙ୍ଗ୍ |
सांस्थितिक गुणधर्म,ଟପୋଲୋଜିକାଲ୍ ସମ୍ପତ୍ତି |
सांस्थितिक समष्टि,ଟପୋଲୋଜିକାଲ୍ ସ୍ପେସ୍ |
सांस्थितिक सदिश समष्टि,ଟପୋଲୋଜିକାଲ୍ ଭେକ୍ଟର ସ୍ପେସ୍ |
"संस्थिति-विज्ञान, सांस्थितिकी",ଟପୋଲୋଜି |
"मरोड़, विमोटन, ऐंठन",ଘୂର୍ଣ୍ଣନ
"वृत्तज ठोस-वलय, टोरस",torus
"जोड़, योग (स.), संपूर्ण, पूर्ण (वि.)",ସମୁଦାୟ
संपूर्ण अवकलज,ସମୁଦାୟ ଡେରିଭେଟିଭ୍ |
संपूर्ण अवकल,ସମୁଦାୟ ଭିନ୍ନକ୍ଷମ |
संपूर्ण अवकल समीकरण,ସମୁଦାୟ ଭିନ୍ନକ୍ଷମ ସମୀକରଣ |
संपूर्ण निरीक्षण,ସମୁଦାୟ ଯାଞ୍ଚ
संपूर्णतया परिबद्ध,ସଂପୂର୍ଣ୍ଣ ସୀମାବଦ୍ଧ |
संपूर्णतया क्रमित समुच्चय,ସଂପୂର୍ଣ୍ଣ ଅର୍ଡର ହୋଇଥିବା ସେଟ୍ |
संपूर्ण क्रमीकरण,ସମୁଦାୟ ଅର୍ଡର |
" अनुरेख, अनुरेखण (सं.) , संछेद (सं.), अनुरेखण करना (वि.)",ଚିହ୍ନ
आव्यूह का अनुरेख,ମାଟ୍ରିକ୍ସର ଚିହ୍ନ
"अनुरेखण, अक्स अंकन",ଅନୁସନ୍ଧାନ
विनियम फलन,ବାଣିଜ୍ୟ ବନ୍ଦ କାର୍ଯ୍ୟ
" प्रक्षेप-पथ, प्रपथ , संछेदी",ପଥ
अबीजीय,ଟ୍ରାନ୍ସେଣ୍ଡେଣ୍ଟାଲ୍ |
अबीजीय समीकरण,ଟ୍ରାନ୍ସେଣ୍ଡେଣ୍ଟାଲ୍ ସମୀକରଣ |
अबीजीय फलन,ଟ୍ରାନ୍ସେଣ୍ଡେଣ୍ଟାଲ୍ ଫଙ୍କସନ୍
अबीजीय संख्या,ଟ୍ରାନ୍ସେଣ୍ଡେଣ୍ଟାଲ୍ ସଂଖ୍ୟା
"स्थानांतरण, अंतरण",ସ୍ଥାନାନ୍ତର
अंतरित फलन,ସ୍ଥାନାନ୍ତର କାର୍ଯ୍ୟ
परिमितातीत आगमन,ଅସୀମ ଅନୁକରଣ |
परिमितातीत संख्या,ଅସୀମ ସଂଖ୍ୟା
रूपांतर,ରୂପାନ୍ତର
रूपांतरण-सूत्र,ରୂପାନ୍ତର ସୂତ୍ର |
रूपांतरण आव्यूह,ରୂପାନ୍ତର ମ୍ୟାଟ୍ରିକ୍ସ |
निर्देशांकों का रूपांतरण,ସଂଯୋଜନାଗୁଡ଼ିକର ରୂପାନ୍ତର |
रूपांतरित फलन,ପରିବର୍ତ୍ତିତ କାର୍ଯ୍ୟ
रूपांतरित आव्यूह,ରୂପାନ୍ତରିତ ମ୍ୟାଟ୍ରିକ୍ସ |
पोत-परिवहन समस्या,ପରିବହନ ସମସ୍ୟା
क्षणिक आचरण,କ୍ଷଣସ୍ଥାୟୀ ଆଚରଣ |
क्षणिक हल,କ୍ଷଣସ୍ଥାୟୀ ସମାଧାନ |
संक्रमण,ସଂକ୍ରମଣ
संक्रमण आव्यूह,ସଂକ୍ରମଣ ମାଟ୍ରିକ୍ସ |
संक्रामक,ଟ୍ରାନଜିଟିଭ୍
संक्रमण-नियम,ଗମନାଗମନ ନିୟମ |
संक्रामक संबंध,ଗତିଶୀଳ ସମ୍ପର୍କ
संक्रामिता,ଗମନାଗମନ
संक्रामिता-समुच्चय,ଗମନାଗମନ ସେଟ୍ |
स्थानांतरण,ଅନୁବାଦ
परिवहन लागत,ପରିବହନ ମୂଲ୍ୟ
परिवहन समस्या,ପରିବହନ ସମସ୍ୟା
परिवहन काल,ପରିବହନ ସମୟ
अभिगमन-समीकरण,ପରିବହନ ସମୀକରଣ
परिवर्तित आव्यूह,ଟ୍ରାନ୍ସପୋଜଡ୍ ମ୍ୟାଟ୍ରିକ୍ସ |
आव्यूह-परिवर्त,ଏକ ମ୍ୟାଟ୍ରିକ୍ସର ଟ୍ରାନ୍ସପୋଜ୍ |
पक्षांतरण,ସ୍ଥାନାନ୍ତରଣ
अनुप्रस्थता,ଟ୍ରାନ୍ସଭର୍ସାଲିଟି |
अनुप्रस्थता प्रतिबंध,ଟ୍ରାନ୍ସଭର୍ସାଲିଟି ଅବସ୍ଥା |
"अनुप्रस्थ, आड़ा",ଟ୍ରାନ୍ସଭର୍ସ
अनुप्रस्थ गति,ଟ୍ରାନ୍ସଭର୍ସ ଗତି
"समलंब, ट्रैपीजियम",ଟ୍ରାପେଜିୟମ୍
समलंबाभ,ଟ୍ରାପେଜଏଡ୍ |
समलंब-प्रिज्म,ଟ୍ରାପେଜଏଡାଲ୍ ପ୍ରିଜିମ୍ |
" प्रशोधन , उपचार",ଚିକିତ୍ସା
वृक्षारेख,ବୃକ୍ଷ ଚିତ୍ର
"प्रवृत्ति, उपनति",ଧାରା
उपनति रेखा,ଟ୍ରେଣ୍ଡ ଲାଇନ
उपनति मान,ଧାରା ମୂଲ୍ୟ
त्रयक,ତ୍ରିକୋଣୀୟ
" जाँच, परख , अभिप्रयोग",ପରୀକ୍ଷା
अभिप्रायोगिक फलन,ପରୀକ୍ଷା କାର୍ଯ୍ୟ
"त्रिभुज, त्रिकोण",ତ୍ରିରଙ୍ଗା
त्रिभुज असमिका,ତ୍ରିରଙ୍ଗା ଅସମାନତା |
वेग-त्रिभुज,ବେଗର ତ୍ରିରଙ୍ଗା |
त्रिभुज-प्रतीक,ତ୍ରିରଙ୍ଗା ପ୍ରତୀକ |
त्रिभुज पद्धति,ତ୍ରିରଙ୍ଗା ପ୍ରଣାଳୀ |
त्रिभुजनीयता,ତ୍ରିକୋଣୀୟତା |
"त्रिभुजीय, त्रिकोणीय, त्रिभुजाकार",ତ୍ରିକୋଣୀୟ
त्रिभुजीय आव्यूह,ତ୍ରିକୋଣୀୟ ମ୍ୟାଟ୍ରିକ୍ସ |
"त्रिभुजन, त्रिकोणीयन",ତ୍ରିକୋଣଭୂମି
त्रिभाजन,ଟ୍ରାଇକୋଟୋମି
त्रिविकर्णी,ତ୍ରିକୋଣୀୟ
त्रिकोणमितीय,ଟ୍ରାଇଗୋନେଟ୍ରିକ୍ |
त्रिकोणमितीय वक्र,ଟ୍ରାଇଗୋନେଟ୍ରିକ୍ ବକ୍ର
त्रिकोणमितीय समीकरण,ଟ୍ରାଇଗୋନେଟ୍ରିକ୍ ସମୀକରଣ |
त्रिकोणमितीय फलन,ଟ୍ରାଇଗୋନେଟ୍ରିକ୍ କାର୍ଯ୍ୟ
त्रिकोणमितीय सर्वसमिका,ଟ୍ରାଇଗୋନେଟ୍ରିକ୍ ପରିଚୟ |
त्रिकोणमितीय श्रेणी,ଟ୍ରାଇଗୋନେଟ୍ରିକ୍ ସିରିଜ୍ |
त्रिकोणमितीय हल,ଟ୍ରାଇଗୋନେଟ୍ରିକ୍ ସମାଧାନ |
त्रिकोणमितीय रूपांतरण,ଟ୍ରାଇଗୋନେଟ୍ରିକ୍ ପରିବର୍ତ୍ତନ
त्रिकोणमिति,ଟ୍ରାଇଗୋନେମେଟ୍ରି |
"त्रिगुण, त्रिधा, त्रि-,त्रिशः, त्रिक, त्रितः",ତ୍ରିଗୁଣ
त्रिशः समाकलन,ତ୍ରିଗୁଣ ଏକୀକରଣ
त्रिक,ତ୍ରିପାଠୀ
समत्रिभाजित करना,trisect
समत्रिभाजन,trisection
कोण का समत्रिभाजन,ଏକ କୋଣର ଟ୍ରାଇସେକ୍ସନ୍ |
तच्छ रूप,ତୁଚ୍ଛ ରୂପ |
तुच्छ संस्थिति,କ୍ଷୁଦ୍ର ଟପୋଲୋଜି |
कर्क-रेखा,କର୍କଟ ରୋଗ
मकर-रेखा,ମକର ରାଶିର ଟ୍ରପିକ୍ |
क्षोभमंडल,ଟ୍ରପୋସଫିସର୍ |
यथार्थ माध्य,ପ୍ରକୃତ ଅର୍ଥ
यथार्थ बहुलक,ପ୍ରକୃତ ମୋଡ୍
"लूनाग्र, रुंडित",ଛେଦନ
"रुंडित शंकु, छिन्न शंकु",ଛୋଟ କୋଣ
छिन्न बंटन,ଛୋଟ ବଣ୍ଟନ |
छिन्न बारंबारता बंटन,ଛୋଟ ଫ୍ରିକ୍ୱେନ୍ସି ବଣ୍ଟନ |
"छेदन, छिन्नकरण, रुंडन, लूनाग्रता",ଛେଦନ
रुंडन,ଛେଦନ ତ୍ରୁଟି |
"यथार्थता, सत्यता",ସତ୍ୟ
सत्यमान फलन,ସତ୍ୟ କାର୍ଯ୍ୟ
सत्यमान सारणी,ସତ୍ୟ ସାରଣୀ
सत्यमान,ସତ୍ୟ ମୂଲ୍ୟ
t-प्रतिदर्शज,t- ପରିସଂଖ୍ୟାନ |
t-परीक्षण,ଟି-ପରୀକ୍ଷା
प्रक्षोभ सिद्धांत,ଅଶାନ୍ତିର ତତ୍ତ୍। |
वर्तन बिंदु,ମୋଡ଼
"ऐंठन, मरोड़, व्यावर्तन , ट्विस्ट",ମୋଡ଼
"व्यावर्तित वक्र, असमतली वक्र",ମୋଡ଼ାଯାଇଥିବା ବକ୍ର
द्विविम,ଦୁଇଟି ଡାଇମେନ୍ସନାଲ୍ |
द्विविम संतत बंटन,ଦୁଇଟି ଡାଇମେନ୍ସନାଲ୍ କ୍ରମାଗତ ବଣ୍ଟନ |
द्विविम सदिश,ଦୁଇଟି ଡାଇମେନ୍ସନାଲ୍ ଭେକ୍ଟର୍ |
द्विवर्गीकरण,ଦୁଇଟି ଗୁଣା ବର୍ଗୀକରଣ |
द्विप्राचन परिवार,ଦୁଇଟି ପାରାମିଟର ପରିବାର |
द्विव्यक्तीय खेल,ଦୁଇ ଜଣ ଖେଳ |
द्विचरण विधि,ଦୁଇଟି ପର୍ଯ୍ୟାୟ ପଦ୍ଧତି |
द्वि-प्रावस्था प्रतिचयन,ଦୁଇଟି ପର୍ଯ୍ୟାୟ ନମୁନା |
द्विबिंदु परिसीमा प्रतिबंध,ଦୁଇଟି ବିନ୍ଦୁ ସୀମା ଅବସ୍ଥା |
द्वि-पुच्छी F-परीक्षण,ଦୁଇଟି ପାର୍ଶ୍ F F- ପରୀକ୍ଷା |
द्वि-पुच्छी प्रसामान्य परीक्षण,ଦୁଇଟି ପାର୍ଶ୍ normal ସାଧାରଣ ପରୀକ୍ଷା |
द्वि-पुच्छी X-परीक्षण,ଦୁଇଟି ପାର୍ଶ୍ X ଏକ୍ସ-ଟେଷ୍ଟ |
अंतिम मान,ଚରମ ମୂଲ୍ୟ |
अनभिनत आकल,ନିରପେକ୍ଷ ଆକଳନ |
समष्टि प्रसरण का अनभिनत आकल,ଜନସଂଖ୍ୟା ଭିନ୍ନତାର ନିରପେକ୍ଷ ଆକଳନ |
अनभिनत रैखिक आकल,ନିରପେକ୍ଷ ର line ଖ୍ୟ ଆକଳନ |
अनभिनत बिंदु आकल,ନିରପେକ୍ଷ ବିନ୍ଦୁ ଆକଳନ |
अनभिनत परीक्षण,ନିରପେକ୍ଷ ପରୀକ୍ଷା |
अपरिबद्‌ध प्रदेश,ସୀମାହୀନ ଅଞ୍ଚଳ |
अपरिबद्‌ध समुच्चय,ସୀମାହୀନ ସେଟ୍ |
अपरिबद्‌ध हल,ସୀମାହୀନ ସମାଧାନ |
अनिश्चितता-सिद्‌धांत,ଅନିଶ୍ଚିତତା ନୀତି |
अप्रतिबंध प्रायिकता,ସର୍ତ୍ତମୂଳକ ସମ୍ଭାବନା |
अव्यवरोधित आपेक्षिक अधिकतम,ଅନିୟନ୍ତ୍ରିତ ଆପେକ୍ଷିକ ସର୍ବାଧିକ |
अगणनीय,ଅଗଣିତ
अगणनीय उपसमुच्चय,ଅଗଣିତ ଉପସେଟ |
अनिर्धारित,ନିର୍ଦ୍ଦିଷ୍ଟ |
अनिर्धारित गुणांक,ନିର୍ଦ୍ଦିଷ୍ଟ କୋଏଫିସିଏଣ୍ଟ୍ |
असमान,ଅସମାନ
अवर्गीकृत,ଅସଂଗଠିତ |
अवर्गीकृत न्यास,ଅଣସଂଗଠିତ ତଥ୍ୟ |
एकसमान,ୟୁନିଫର୍ମ
"एकसमान त्वरण, अचर त्वरण",ସମାନ ତ୍ୱରଣ
एकसमान परिबद्‌धता,ସମାନ ସୀମା
एकसमान अभिसरण,ସମାନ ସମ୍ମିଶ୍ରଣ |
