Gujarati,Malayalam
સેમ્પલિંગ અંતરાલ,സാമ്പിൾ ഇടവേള
નમૂના પદ્ધતિ,സാമ്പിൾ രീതി
નમૂના સિદ્ધાંત,സാമ്പിൾ സിദ്ധാന്തം
રિપ્લેસમેન્ટ સાથે સેમ્પલિંગ,പകരമുള്ള സാമ്പിൾ
સ્કેલર,സ്കെയിലർ
સ્કેલર ક્ષેત્ર,സ്കെയിലർ ഫീൽഡ്
સ્કેલર મેટ્રિક્સ,സ്കെയിലർ മാട്രിക്സ്
સ્કેલર બહુવિધ,സ്കെയിലർ മൾട്ടിപ്പിൾ
સ્કેલર ગુણાકાર,സ്കെയിലർ ഗുണനം
સ્કેલર ઉત્પાદન,സ്കെയിലർ ഉൽപ്പന്നം
સ્કેલર જથ્થો,സ്കെയിലർ അളവ്
સ્કેલર ટ્રિપલ ઉત્પાદન,സ്കെയിലർ ട്രിപ്പിൾ ഉൽപ്പന്നം
દ્રશ્ય ત્રિકોણ,ദൃശ്യ ത്രികോണം
વેરવિખેર રેખાકૃતિ,ചിതറിക്കിടക്കുന്ന ഡയഗ്രം
શ્રોડિન્જર સમીકરણ,ഷ്രോഡിംഗർ സമവാക്യം
મોસમી વધઘટ,സീസണൽ ഏറ്റക്കുറച്ചിലുകൾ
સેકન્ટ,സെക്കന്റ്
સેકન્ટ પદ્ધતિ,സെക്കന്റ് രീതി
બીજું વ્યુત્પન્ન,രണ്ടാമത്തെ ഡെറിവേറ്റീവ്
બીજો ક્રમ,രണ്ടാമത്തെ ഓർഡർ
વિભાગ,വിഭാഗം
ક્ષેત્ર,മേഖല
વળાંકનો ભાગ,ഒരു വക്രത്തിന്റെ ഭാഗം
સ્વ - સંલગ્ન,സ്വയം - അനുബന്ധം
સ્વ સંલગ્ન ઓપરેટર,സ്വയം അനുബന്ധ ഓപ്പറേറ്റർ
સ્વ - સંયોજક,സ്വയം - സംയോജനം
અર્ધઅક્ષ,സെമിഅക്സിസ്
અર્ધવર્તુળ,അർദ്ധവൃത്തം
અર્ધ-નિશ્ચિત મેટ્રિક્સ,അർദ്ധ-നിശ്ചിത മാട്രിക്സ്
અર્ધ-નિશ્ચિત ચતુર્ભુજ સ્વરૂપ,അർദ്ധ-നിശ്ചിത ചതുരാകൃതിയിലുള്ള രൂപം
અર્ધજૂથ,അർദ്ധഗ്രൂപ്പ്
અર્ધ અંતરાલ,അർദ്ധ ഇടവേള
અર્ધ મુખ્ય ધરી,അർദ്ധ പ്രധാന അക്ഷം
અર્ધ ગૌણ ધરી,സെമി മൈനർ അക്ഷം
વિભાજિત બહુપદી,വേർതിരിക്കാവുന്ന ബഹുപദം
ચલોનું વિભાજન,വേരിയബിളുകളുടെ വേർതിരിവ്
ક્રમ,ക്രമം
સિક્વન્સિંગ થિયરી,അനുക്രമ സിദ്ധാന്തം
ક્રમિક વિશ્લેષણ,തുടർച്ചയായ വിശകലനം
ક્રમિક નમૂના,തുടർച്ചയായ സാമ്പിൾ
સીરીયલ સહસંબંધ,സീരിയൽ പരസ്പരബന്ധം
શ્રેણી,പരമ്പര
સેટ,സെറ്റ്
સેક્સટન્ટ,സെക്സ്റ്റന്റ്
શેવહાર્ટ નિયંત્રણ ચાર્ટ,ഷെവാർട്ട് നിയന്ത്രണ ചാർട്ടുകൾ
હસ્તાક્ષર,അടയാളം
મેટ્રિક્સની સહી,ഒരു മാട്രിക്സിന്റെ ഒപ്പ്
ચતુર્ભુજ સ્વરૂપની સહી,ക്വാഡ്രാറ്റിക് രൂപത്തിന്റെ ഒപ്പ്
સહી કરેલ નંબર,ഒപ്പിട്ട നമ്പർ
મહત્વ સ્તર,പ്രാധാന്യ നില
મહત્વ પરીક્ષણ,പ്രാധാന്യം പരിശോധന
નોંધપાત્ર અંક,ഗണ്യമായ അക്കം
સાઇન ટેસ્ટ,അടയാള പരിശോധന
સાઇનમ કાર્ય,സിഗ്നം ഫംഗ്ഷൻ
સમાન લંબગોળ,സമാനമായ ദീർഘവൃത്തങ്ങൾ
સમાન આંકડા,സമാനമായ കണക്കുകൾ
સમાનતા,സാമ്യം
સમાન મેટ્રિસિસ,സമാനമായ മെട്രിക്സ്
સરળ બંધ વળાંક,ലളിതമായ അടഞ്ഞ വക്രം
સરળ સહસંબંધ,ലളിതമായ പരസ്പരബന്ധം
સરળ હાર્મોનિક ગતિ,ലളിതമായ ഹാർമോണിക് ചലനം
સરળ રેન્ડમ નમૂના,ലളിതമായ റാൻഡം സാമ്പിൾ
સિમ્પ્લેક્સ,സിംപ്ലക്സ്
સિમ્પ્લેક્સ અલ્ગોરિધમ,സിംപ്ലക്സ് അൽഗോരിതം
સિમ્પ્લેક્સ ટેબ્લો,സിംപ്ലക്സ് ടാബ്ലോ
સિમ્પસનનો એક - ત્રીજો નિયમ,സിംപ്‌സണിന്റെ ഒന്ന് - മൂന്നാമത്തെ നിയമം
સિમ્યુલેશન તકનીક,സിമുലേഷൻ ടെക്നിക്
એક સાથે વિભેદક સમીકરણો,ഒരേസമയം ഡിഫറൻഷ്യൽ സമവാക്യങ്ങൾ
એક સાથે સમીકરણો,ഒരേസമയം സമവാക്യങ്ങൾ
સાઈન,പാപം
સાઈન વળાંક,സൈൻ വക്രം
સિંગલટન,സിംഗിൾടൺ
એક મૂલ્યવાન કાર્ય,ഒരൊറ്റ മൂല്യമുള്ള പ്രവർത്തനം
એકવચન અભિન્ન,ഏക അവിഭാജ്യ
એકલતા,ഏകത്വം
એકવચન મેટ્રિક્સ,ഏക മാട്രിക്സ്
એકવચન ઉકેલ,ഏക പരിഹാരം
નમૂનાનું કદ,സാമ്പിളിന്റെ വലിപ്പം
ત્રાંસુ વિતરણ,വളഞ്ഞ വിതരണം
skew-Hermitian મેટ્રિક્સ,സ്കെവ്-ഹെർമിഷ്യൻ മാട്രിക്സ്
વિકૃતિ,വക്രത
ત્રાંસુ સપ્રમાણ મેટ્રિક્સ,ചരിഞ്ഞ സമമിതി മാട്രിക്സ്
સ્લેક ચલ,സ്ലാക്ക് വേരിയബിൾ
ઢાળ,ചരിവ്
ઢાળ ઢાળ,ചരിവ് ഗ്രേഡിയന്റ്
નાના કૌંસ,ചെറിയ ബ്രാക്കറ്റുകൾ
સરળ વળાંક,മിനുസമാർന്ന വക്രം
સરળ કાર્ય,സുഗമമായ പ്രവർത്തനം
સમય શ્રેણીનું સરળીકરણ,സമയ ശ്രേണി സുഗമമാക്കുന്നു
સૂર્ય સિસ્ટમ,സൗരയൂഥം
સોલેનોઇડલ વેક્ટર,സോളിനോയ്ഡൽ വെക്റ്റർ
નક્કર,ഖര
નક્કર ભૂમિતિ,ഖര ജ്യാമിതി
ઉકેલ,പരിഹാരം
શ્રેણીમાં ઉકેલ,പരമ്പരയിലെ പരിഹാരം
સોલ્યુશન મેટ્રિક્સ,പരിഹാരം മാട്രിക്സ്
ત્રિકોણનો ઉકેલ,ഒരു ത്രികോണത്തിന്റെ പരിഹാരം
ઉકેલ જગ્યા,പരിഹാരം സ്ഥലം
સોનીન બહુપદી,സോണിൻ ബഹുപദം
જગ્યા,സ്ഥലം
જગ્યા વળાંક,സ്പേസ് കർവ്
ફેલાયેલ સમૂહ,പരന്നുകിടക്കുന്ന സെറ്റ്
અવકાશી કોરિલોગ્રામ,സ്പേഷ്യൽ കോറെലോഗ്രാം
ખાસ રેખીય જૂથ,പ്രത്യേക രേഖീയ ഗ്രൂപ്പ്
ખાસ ઓર્થોગોનલ જૂથ,പ്രത്യേക ഓർത്തോഗണൽ ഗ്രൂപ്പ്
ચોક્કસ ગુરુત્વાકર્ષણ,പ്രത്യേക ഗുരുത്വാകർഷണം
સ્પેક્ટ્રલ મેપિંગ પ્રમેય,സ്പെക്ട്രൽ മാപ്പിംഗ് സിദ്ധാന്തം
કાર્યનું સ્પેક્ટ્રમ,ഒരു ഫംഗ്ഷന്റെ സ്പെക്ട്രം
ગોળા,ഗോളം
ગોળાકાર સંકલન સિસ્ટમ,ഗോളാകൃതിയിലുള്ള കോർഡിനേറ്റ് സിസ്റ്റം
ગોળાકાર ધ્રુવીય સંકલન,ഗോളാകൃതിയിലുള്ള പോളാർ കോർഡിനേറ്റ്
ગોળાકાર ત્રિકોણ,ഗോളാകൃതിയിലുള്ള ത്രികോണം
ગોળાકાર ત્રિકોણમિતિ,ഗോളാകൃതിയിലുള്ള ത്രികോണമിതി
સર્પાકાર,സർപ്പിളമായ
ચોરસ,സമചതുരം Samachathuram
ચોરસ કૌંસ,ചതുര ബ്രാക്കറ്റുകൾ
ચોરસ એકીકૃત,സമചതുരം സംയോജിപ്പിക്കാവുന്ന
ચોરસ મેટ્રિક્સ,ചതുര മാട്രിക്സ്
વર્ગમૂળ,സ്ക്വയർ റൂട്ട്
નમૂના લેવાનો તબક્કો,സാമ്പിളിന്റെ ഘട്ടം
દાદર કાર્ય,ഗോവണി പ്രവർത്തനം
પ્રમાણભૂત વિચલન,സ്റ്റാൻഡേർഡ് ഡീവിയേഷൻ
પ્રમાણભૂત આંતરિક ઉત્પાદન,സാധാരണ ആന്തരിക ഉൽപ്പന്നം
સંતુલનની સ્થિતિ,സന്തുലിതാവസ്ഥ
સ્થિર વળાંક,നിശ്ചലമായ വക്രം
સ્થિર બિંદુ,നിശ്ചല പോയിന്റ്
સ્થિર મૂલ્ય,നിശ്ചല മൂല്യം
આંકડા,സ്ഥിതിവിവരക്കണക്ക്
આંકડાકીય,സ്ഥിതിവിവരക്കണക്ക്
આંકડાકીય માહિતી,സ്റ്റാറ്റിസ്റ്റിക്കൽ ഡാറ്റ
આંકડાકીય વિતરણ,സ്ഥിതിവിവരക്കണക്ക് വിതരണം
આંકડાકીય પૂર્વધારણા,സ്റ്റാറ്റിസ്റ്റിക്കൽ അനുമാനം
આંકડાકીય અનુમાન,സ്റ്റാറ്റിസ്റ്റിക്കൽ അനുമാനം
આંકડાકીય મોડેલ,സ്റ്റാറ്റിസ്റ്റിക്കൽ മോഡൽ
આંકડાકીય વસ્તી,സ്ഥിതിവിവരക്കണക്ക് ജനസംഖ്യ
આંકડાકીય ગુણવત્તા નિયંત્રણ,സ്റ്റാറ്റിസ്റ്റിക്കൽ ഗുണനിലവാര നിയന്ത്രണം
આંકડા,സ്ഥിതിവിവരക്കണക്കുകൾ
સ્થિર,സ്ഥിരമായ
સ્થિર રાજ્ય ઉકેલ,സ്ഥിരമായ പരിഹാരം
બેહદ ચઢાણ (વળાંકની),കുത്തനെയുള്ള കയറ്റം (ഒരു വളവിന്റെ)
સૌથી ઊંચી ચડતી ડિઝાઇન,കുത്തനെയുള്ള കയറ്റ രൂപകൽപ്പന
સૌથી ઊભો વંશ,കുത്തനെയുള്ള ഇറക്കം
પગલું કાર્ય,ഘട്ടം പ്രവർത്തനം
સ્ટર્લિંગ શ્રેણી,സ്റ്റെർലിംഗ് പരമ്പര
સ્ટોકેસ્ટિક,സ്ഥായിയായ
સ્ટોકેસ્ટિક મેટ્રિક્સ,സ്റ്റോക്കാസ്റ്റിക് മാട്രിക്സ്
સ્ટોકેસ્ટિક મોડલ,സ്ഥായിയായ മോഡൽ
સ્ટોકેસ્ટિક પ્રોગ્રામિંગ,സ്റ്റോക്കാസ്റ്റിക് പ്രോഗ്രാമിംഗ്
સ્ટોકેસ્ટિક ચલ,സ്റ്റോക്കാസ്റ്റിക് വേരിയബിൾ
સ્ટોક્સનું પ્રમેય,സ്റ്റോക്സിന്റെ സിദ്ധാന്തം
સીધી લીટી,നേർരേഖ
સ્તર ચાર્ટ,സ്ട്രാറ്റ ചാർട്ട്
સ્તરીકરણ,വർഗ്ഗീകരണം
સ્તરીકૃત નમૂના,സ്ട്രാറ്റിഫൈഡ് സാമ്പിൾ
સ્ટ્રીમ-લાઇન,സ്ട്രീം-ലൈൻ
તણાવ,സമ്മർദ്ദം
સખત રીતે બહિર્મુખ કાર્ય,കർശനമായി കോൺവെക്സ് ഫംഗ്ഷൻ
સખત રીતે ઘટી રહ્યું છે,കർശനമായി കുറയുന്നു
સખત રીતે વધી રહ્યું છે,കർശനമായി വർദ്ധിപ്പിക്കുന്നു
સખત એકવિધ કાર્ય,കർശനമായി ഏകതാനമായ പ്രവർത്തനം
વિદ્યાર્થીની કસોટી (વિદ્યાર્થીની &quot;ટી&quot; કસોટી),വിദ്യാർത്ഥിയുടെ ടെസ്റ്റ് (വിദ്യാർത്ഥികളുടെ &quot;ടി&quot; ടെസ്റ്റ്)
પેટા-સંગ્રહ,ഉപശേഖരം
પેટા નિર્ણાયક,സബ് ഡിറ്റർമിനന്റ്
સબફિલ્ડ,ഉപഫീൽഡ്
પેટાજૂથ,ഉപഗ്രൂപ്പ്
પેટા અંતરાલ,ഉപ ഇടവേള
સબમેટ્રિક્સ,സബ്മാട്രിക്സ്
સબસ્ક્રિપ્ટ,സബ്സ്ക്രിപ്റ്റ്
અનુગામી,തുടർന്നുള്ള
સબસેટ,ഉപഗണം
સબસ્પેસ,ഉപസ്ഥലം
અવેજી,പകരംവയ്ക്കൽ
સબટેન્જન્ટ,സബ്ടാൻജന്റ്
સબટેન્ડ,വിധേയമാക്കുക
બાદબાકી,കുറയ്ക്കുക
બાદબાકી,കുറയ്ക്കൽ
ક્રમિક,തുടർച്ചയായി
ક્રમિક તફાવત,തുടർച്ചയായ വ്യത്യാസം
ક્રમિક એકીકરણ,തുടർച്ചയായ ഏകീകരണം
અનુગામી,പിൻഗാമി
પ્રત્યય,പ്രത്യയം
સરવાળો,തുക
સરવાળો કાર્ય,തുക പ്രവർത്തനം
સુમેળ કરી શકાય તેવું,സംഗ്രഹിക്കാവുന്ന
સમન્ડ,സംഗ്രഹം
સમીકરણ,സംഗ്രഹം
સમીકરણ સંમેલન,സംഗ്രഹ കൺവെൻഷൻ
સમીકરણ સૂત્ર,സംഗ്രഹ ഫോർമുല
શ્રેણીનો સરવાળો,പരമ്പരയുടെ സംഗ്രഹം
સમીકરણ ચિહ્ન,സംഗ്രഹ ചിഹ്നം
અનંતનો સરવાળો,അനന്തതയിലേക്ക് തുക
સુપરસ્ક્રિપ્ટ,സൂപ്പർസ്ക്രിപ്റ്റ്
સુપરસેટ,സൂപ്പർസെറ്റ്
સુપરસોનિક પ્રવાહ,സൂപ്പർസോണിക് ഒഴുക്ക്
પૂરક કોણ,സപ്ലിമെന്ററി ആംഗിൾ
સહાયક હાયપરપ્લેન,ഹൈപ്പർപ്ലെയ്നെ പിന്തുണയ്ക്കുന്നു
કાર્યનો આધાર,പ്രവർത്തനത്തിന്റെ പിന്തുണ
ધારો કે,കരുതുക
સર્વોચ્ચ,പരമോന്നത
સૂર,surd
સપાટી,ഉപരിതലം
સપાટી વિસ્તાર,ഉപരിതല പ്രദേശം
સપાટી અભિન્ન,ഉപരിതല ഇന്റഗ്രൽ
સર્જેક્શન,സർജക്ഷൻ
અનુમાનિત,സർജക്റ്റീവ്
અનુમાનિત નકશો,സർജക്റ്റീവ് മാപ്പ്
પ્રતીક,ചിഹ്നം
પ્રતીકાત્મક તર્ક,പ്രതീകാത്മക യുക്തി
પ્રતીકાત્મક મોડેલ,പ്രതീകാത്മക മാതൃക
સપ્રમાણ,സമമിതി
સપ્રમાણ,സമമിതി
સપ્રમાણ નિર્ણાયક,സമമിതി ഡിറ്റർമിനന്റ്
સપ્રમાણ તફાવત,സമമിതി വ്യത്യാസം
સપ્રમાણ મેટ્રિક્સ,സമമിതി മാട്രിക്സ്
સિસ્ટમ વિશ્લેષણ,സിസ്റ്റം വിശകലനം
વ્યવસ્થિત નમૂના,വ്യവസ്ഥാപിത സാമ്പിൾ
ટેબલ,മേശ
ઝાંખી,ടാബ്ലോ
અવિભાજ્યનું કોષ્ટક,ഇന്റഗ്രലുകളുടെ പട്ടിക
ટેબ્યુલર,പട്ടിക
ટેબ્યુલર સ્વરૂપ,പട്ടിക രൂപം
કોષ્ટક લઘુગણક,പട്ടിക ലോഗരിതം
ટેબ્યુલેટ,പട്ടികപ്പെടുത്തുക
ટેબ્યુલેટેડ મૂલ્ય,പട്ടികപ്പെടുത്തിയ മൂല്യം
ટેબ્યુલેશન,ടാബുലേഷൻ
ટેબ્યુલેટર,ടാബുലേറ്റർ
પૂંછડી,വാൽ
પૂંછડીનો વિસ્તાર (વિતરણનો),വാൽ പ്രദേശം (വിതരണം)
સ્પર્શેન્દ્રિય,സ്പർശനം
સ્પર્શક,ടാൻജെന്റ്
સ્પર્શક હાયપરપ્લેન,ടാൻജെന്റ് ഹൈപ്പർപ്ലെയ്ൻ
સ્પર્શક,സ്പർശനാത്മകമായ
સ્પર્શક ઘટક,ടാൻജൻഷ്യൽ ഘടകം
સ્પર્શક વિભાગ,ടാൻജൻഷ്യൽ വിഭാഗം
સ્પર્શરેખા,ടാൻജെന്റ് ലൈൻ
સ્પર્શક વિમાન,ടാൻജെന്റ് വിമാനം
સ્પર્શક જગ્યા,ടാൻജെന്റ് സ്പേസ്
ટેપ પંચ,ടേപ്പ് പഞ്ച്
ટેપ રીડર,ടേപ്പ് റീഡർ
ટૌબેરિયન પ્રમેય,ടൗബേറിയൻ സിദ്ധാന്തം
ટેલરનું પ્રમેય,ടെയ്ലറുടെ സിദ്ധാന്തം
Tchebychev મેટ્રિક,ചെബിചേവ് മെട്രിക്
ટી-વિતરણ,ടി-വിതരണം
ટેલિસ્કોપિક શ્રેણી,ദൂരദർശിനി പരമ്പര
ટેમ્પોરલ કોઓર્ડિનેટ્સ,താൽക്കാലിക കോർഡിനേറ്റുകൾ
ટેમ્પોરલ સંબંધ,താൽക്കാലിക ബന്ധം
ટેમ્પોરલ ચલ,താൽക്കാലിക വേരിയബിൾ
તણાવ શક્તિ,വലിച്ചുനീട്ടാനാവുന്ന ശേഷി
ટેન્સર,ടെൻസർ
ટેન્સર વિશ્લેષણ,ടെൻസർ വിശകലനം
ટેન્સર ઉત્પાદન,ടെൻസർ ഉൽപ്പന്നം
કામચલાઉ રચના,താൽക്കാലിക രൂപീകരണം
મુદત,കാലാവധി
ટર્મિનલ સ્થિતિ,ടെർമിനൽ അവസ്ഥ
ટર્મિનલ વેગ ડાઈવ,ടെർമിനൽ വെലോസിറ്റി ഡൈവ്
સમાપ્તિ દશાંશ,ദശാംശം അവസാനിപ്പിക്കുന്നു
શબ્દ મૂલ્યો,ടേം മൂല്യങ്ങൾ
ટર્મવાઈઝ ભિન્નતા,ടേം തിരിച്ചുള്ള വ്യത്യാസം
ટર્મવાઈઝ એકીકરણ,ടേംവൈസ് ഇന്റഗ്രേഷൻ
ટર્નરી,ത്രിതീയ
પરીક્ષણ,പരീക്ഷ
ભિન્નતાની એકરૂપતા માટે પરીક્ષણ,വ്യതിയാനങ്ങളുടെ ഏകതാനതയ്ക്കുള്ള പരിശോധന
પરીક્ષણ કાર્ય,ടെസ്റ്റ് ഫംഗ്ഷൻ
પૂર્વધારણાની કસોટી,സിദ്ധാന്തത്തിന്റെ പരീക്ഷണം
મહત્વની કસોટી,പ്രാധാന്യത്തിന്റെ പരീക്ഷണം
પરીક્ષણ આંકડા,ടെസ്റ്റ് സ്ഥിതിവിവരക്കണക്കുകൾ
ટેટ્રાહેડ્રલ,ടെട്രാഹെഡ്രൽ
ટેટ્રાહેડ્રલ કોણ,ടെട്രാഹെഡ്രൽ കോൺ
ટેટ્રાહેડ્રોન,ടെട്രാഹെഡ്രോൺ
પ્રમેય,സിദ്ധാന്തം
અવશેષોનું પ્રમેય,അവശിഷ്ടങ്ങളുടെ സിദ്ധാന്തം
સૈદ્ધાંતિક માંગ કાર્ય,സൈദ്ധാന്തിക ആവശ്യം പ്രവർത്തനം
સૈદ્ધાંતિક સ્વતંત્ર વિતરણ,സൈദ്ധാന്തിക വ്യതിരിക്ത വിതരണം
સૈદ્ધાંતિક ભૂલ,സൈദ്ധാന്തിക പിശക്
સૈદ્ધાંતિક ફિટ,സൈദ്ധാന്തിക അനുയോജ്യം
સૈદ્ધાંતિક રચના,സൈദ്ധാന്തിക രൂപീകരണം
સૈદ્ધાંતિક આવર્તન,സൈദ്ധാന്തിക ആവൃത്തി
સૈદ્ધાંતિક રીતે,സൈദ്ധാന്തികമായി
સૈદ્ધાંતિક મોડેલ,സൈദ്ധാന്തിക മാതൃക
સૈદ્ધાંતિક સારવાર,സൈദ്ധാന്തിക ചികിത്സ
સમીકરણોનો સિદ્ધાંત,സമവാക്യങ്ങളുടെ സിദ്ധാന്തം
ભૂલોનો સિદ્ધાંત,പിശകുകളുടെ സിദ്ധാന്തം
અંદાજનો સિદ્ધાંત,എസ്റ്റിമേറ്റ് സിദ്ധാന്തം
કાર્યોનો સિદ્ધાંત,പ്രവർത്തനങ്ങളുടെ സിദ്ധാന്തം
રમતોનો સિદ્ધાંત,ഗെയിമുകളുടെ സിദ്ധാന്തം
ગુરુત્વાકર્ષણનો સિદ્ધાંત,ഗുരുത്വാകർഷണ സിദ്ധാന്തം
માહિતીનો સિદ્ધાંત,വിവര സിദ്ധാന്തം
રિપ્લેસમેન્ટનો સિદ્ધાંત (= નિષ્ફળતાનો સિદ્ધાંત),മാറ്റിസ്ഥാപിക്കാനുള്ള സിദ്ധാന്തം (=പരാജയത്തിന്റെ സിദ്ധാന്തം)
સેટનો સિદ્ધાંત,സെറ്റുകളുടെ സിദ്ധാന്തം
પ્રતીક્ષા રેખાઓનો સિદ્ધાંત (= કતારનો સિદ્ધાંત),കാത്തിരിപ്പ് വരികളുടെ സിദ്ധാന്തം (= ക്യൂയിംഗ് സിദ്ധാന്തം)
તરંગોનો સિદ્ધાંત,തരംഗങ്ങളുടെ സിദ്ധാന്തം
થર્મોડાયનેમિક,തെർമോഡൈനാമിക്
સ્ક્રુનો દોરો,ഒരു സ്ക്രൂവിന്റെ ത്രെഡ്
ત્રિ-પરિમાણીય,ത്രിമാനമായ
ત્રિ-પરિમાણીય વેક્ટર વિશ્લેષણ,ത്രിമാന വെക്റ്റർ വിശകലനം
ત્રિ-માર્ગી વર્ગીકરણ,മൂന്ന്-വഴി വർഗ്ഗീകരണം
ફેંકવું,എറിയുക
જોર,തള്ളുക
સમય,സമയം
સમય અક્ષ,സമയ അക്ഷം
સમય અવલંબન,സമയ ആശ്രിതത്വം
સમય આધારિત બંધારણીય સમીકરણ,സമയത്തെ ആശ്രയിച്ചുള്ള ഘടനാപരമായ സമവാക്യം
સમય આધારિત પ્રક્રિયા,സമയബന്ധിതമായ പ്രക്രിയ
સમય-સ્વતંત્ર શબ્દ,സമയ-സ്വതന്ത്ര പദം
સમય અંતરાલ,സമയ ഇടവേള
સમય શ્રેણી,സമയ പരമ്പര
સમય શ્રેણી વિશ્લેષણ,സമയ ശ്രേണി വിശകലനം
સમય શ્રેણી ડેટા,സമയ ശ്രേണി ഡാറ്റ
સમય વહેંચણી સિસ્ટમ,സമയം പങ്കിടൽ സംവിധാനം
સહનશીલતા,സഹിഷ്ണുത
સહનશીલતા અંતરાલ,സഹിഷ്ണുത ഇടവേള
સહનશીલતા સ્તર,സഹിഷ്ണുത നില
સહનશીલતા મર્યાદા,സഹിഷ്ണുത പരിധി
ટોપોલોજીકલ,ടോപ്പോളജിക്കൽ
ટોપોલોજીકલ ડ્યુઅલ,ടോപ്പോളജിക്കൽ ഡ്യുവൽ
ટોપોલોજીકલ જૂથ,ടോപ്പോളജിക്കൽ ഗ്രൂപ്പ്
ટોપોલોજીકલ આઇસોમોર્ફિઝમ,ടോപ്പോളജിക്കൽ ഐസോമോർഫിസം
ટોપોલોજીકલ રેખીય જગ્યા,ടോപ്പോളജിക്കൽ ലീനിയർ സ്പേസ്
ટોપોલોજીકલ રીતે,സ്ഥലശാസ്ത്രപരമായി
ટોપોલોજીકલ મેપિંગ,ടോപ്പോളജിക്കൽ മാപ്പിംഗ്
ટોપોલોજીકલ મિલકત,ടോപ്പോളജിക്കൽ പ്രോപ്പർട്ടി
ટોપોલોજીકલ જગ્યા,ടോപ്പോളജിക്കൽ സ്പേസ്
ટોપોલોજીકલ વેક્ટર જગ્યા,ടോപ്പോളജിക്കൽ വെക്റ്റർ സ്പേസ്
ટોપોલોજી,ടോപ്പോളജി
ટોર્સિયન,ടോർഷൻ
ટોરસ,ടോറസ്
કુલ,ആകെ
કુલ વ્યુત્પન્ન,മൊത്തം ഡെറിവേറ്റീവ്
કુલ વિભેદક,മൊത്തം ഡിഫറൻഷ്യൽ
કુલ વિભેદક સમીકરણ,മൊത്തം ഡിഫറൻഷ്യൽ സമവാക്യം
કુલ નિરીક્ષણ,മൊത്തം പരിശോധന
સંપૂર્ણપણે બંધાયેલ,പൂർണ്ണമായും പരിമിതപ്പെടുത്തിയിരിക്കുന്നു
સંપૂર્ણ ઓર્ડર કરેલ સેટ,പൂർണ്ണമായും ഓർഡർ ചെയ്ത സെറ്റ്
કુલ ઓર્ડરિંગ,മൊത്തം ഓർഡർ
ટ્રેસ,ട്രെയ്സ്
મેટ્રિક્સનો ટ્રેસ,മാട്രിക്സിന്റെ ട്രെയ്സ്
ટ્રેસીંગ,കണ്ടെത്തൽ
વેપાર બંધ કાર્ય,ട്രേഡ് ഓഫ് ഫംഗ്ഷൻ
માર્ગ,പാത
ગુણાતીત,അതീന്ദ്രിയമായ
ગુણાતીત સમીકરણ,അതീന്ദ്രിയ സമവാക്യം
અતીન્દ્રિય કાર્ય,അതീന്ദ്രിയ പ്രവർത്തനം
ગુણાતીત સંખ્યા,അതീന്ദ്രിയ സംഖ്യ
ટ્રાન્સફર,കൈമാറ്റം
ટ્રાન્સફર કાર્ય,ട്രാൻസ്ഫർ ഫംഗ്ഷൻ
ટ્રાન્સફિનિટ ઇન્ડક્શન,ട്രാൻസ്ഫിനൈറ്റ് ഇൻഡക്ഷൻ
પારદર્શક સંખ્યા,ട്രാൻസ്ഫിനിറ്റ് നമ്പർ
પરિવર્તન,രൂപാന്തരപ്പെടുത്തുക
પરિવર્તન સૂત્ર,പരിവർത്തന ഫോർമുല
ટ્રાન્સફોર્મેશન મેટ્રિક્સ,പരിവർത്തന മാട്രിക്സ്
કોઓર્ડિનેટ્સનું પરિવર્તન,കോർഡിനേറ്റുകളുടെ പരിവർത്തനം
પરિવર્તિત કાર્ય,രൂപാന്തരപ്പെട്ട പ്രവർത്തനം
પરિવર્તિત મેટ્રિક્સ,രൂപാന്തരപ്പെട്ട മാട്രിക്സ്
ટ્રાન્સશિપમેન્ટ સમસ્યા,ട്രാൻസ്ഷിപ്പ്മെന്റ് പ്രശ്നം
ક્ષણિક વર્તન,ക്ഷണികമായ പെരുമാറ്റം
ક્ષણિક ઉકેલ,ക്ഷണികമായ പരിഹാരം
સંક્રમણ,സംക്രമണം
સંક્રમણ મેટ્રિક્સ,സംക്രമണ മാട്രിക്സ്
સંક્રમિત,ട്രാൻസിറ്റീവ്
સંક્રમણકારી કાયદો,ട്രാൻസിറ്റീവ് നിയമം
સંક્રમિત સંબંધ,ട്രാൻസിറ്റീവ് ബന്ധം
સંક્રમણ,ട്രാൻസിറ്റിവിറ്റി
સંક્રમણ સમૂહ,ട്രാൻസിറ്റിവിറ്റി സെറ്റ്
અનુવાદ,വിവർത്തനം
પરિવહન ખર્ચ,ഗതാഗത ചെലവ്
પરિવહન સમસ્યા,ഗതാഗത പ്രശ്നം
પરિવહન સમય,ഗതാഗത സമയം
પરિવહન સમીકરણ,ഗതാഗത സമവാക്യം
ટ્રાન્સપોઝ કરેલ મેટ્રિક્સ,ട്രാൻസ്പോസ്ഡ് മാട്രിക്സ്
મેટ્રિક્સનું સ્થાનાંતરણ,ഒരു മാട്രിക്സ് മാറ്റുക
સ્થાનાંતરણ,സ്ഥാനമാറ്റം
ટ્રાન્સવર્સાલિટી,തിരശ്ചീനത
ટ્રાન્સવર્સાલિટી સ્થિતિ,തിരശ്ചീന അവസ്ഥ
ટ્રાન્સવર્સ,തിരശ്ചീനമായ
