Hindi,Bengali
वीडियो प्रेषित्र,ভিডিও ট্রান্সমিটার
वीडियोट्रान,ভিডিওট্রান
विडिकॉन,vidicon
दृश्यदर्शी,ভিউফাইন্ডার
विलारी प्रभाव,ভিলারি প্রভাব
"जांब, बैंगनी, वायोलेट","জাম্ব, বেগুনি, বেগুনি"
बैंगनी नीला,বেগুনি নীল
वायलिन,বেহালা
वायलिन धनु पद्धति,বেহালা স্যাজিটাল প্যাটার্ন
अछूता न्यूट्रॉन,অস্পর্শিত নিউট্রন
अक्षत टेप,অক্ষত টেপ
"कल्पित, आभासी","কাল্পনিক, ভার্চুয়াল"
आभासी ऐम्पियर,ভার্চুয়াল অ্যাম্পিয়ার
आभासी कैथोड,ভার্চুয়াল ক্যাথোড
आभासी धारा,ভার্চুয়াল স্ট্রীম
कल्पित विस्थापन,অনুমান স্থানচ্যুতি
आभासी फ़ोकस,ভার্চুয়াল ফোকাস
आभासी ऊंचाई,ভার্চুয়াল উচ্চতা
आभासी प्रतिबिम्ब,ভার্চুয়াল ইমেজ
कल्पित तल,কল্পিত মেঝে
कल्पित दोलक,কল্পিত দোলক
परावर्तन आलेखित्र,প্রতিফলন চক্রান্তকারী
कल्पित फोनॉन,কাল্পনিক ফোনন
कल्पित क्वांटम,কাল্পনিক কোয়ান্টাম
कल्पित अनुनादक,কল্পিত অনুরণনকারী
कल्पित स्रोत,কাল্পনিক উৎস
कल्पित अवस्था,কল্পিত রাষ্ট্র
आभासी ताप,ভার্চুয়াল তাপ
कल्पित वेग,অনুমান বেগ
कल्पित कार्य,কল্পনা করা কাজ
श्यानप्रत्यास्था,সান্দ্রতা
श्यानताप्रत्यस्थ,সান্দ্র ইলাস্টিক
श्यानप्रत्यास्थ प्रतिबल,viscoelastic চাপ
श्यानतामापी,ভিসকোমিটার
श्यानतामापी,ভিসকোমিটার
श्यानतामितीय,viscometric
श्यानतामिति,ভিসকোমিটার
श्यानता,সান্দ্রতা
श्यानता खंडन,সান্দ্রতা অস্বীকার
श्यानता गुणांक,সান্দ্রতা সহগ
श्यानता सूचकांक,সান্দ্রতা সূচক
श्यानता-ताप वक्र,সান্দ্রতা-তাপমাত্রার বক্ররেখা
श्यानता-ताप नियम,সান্দ্রতা-তাপমাত্রা আইন
श्यानता सिद्धांत,সান্দ্রতা নীতি
श्यान,সান্দ্রতা
श्यान संपीडय तरल,সান্দ্র কম্প্রেসিভ তরল
श्यान अवमंदन,সান্দ্র প্রতিবন্ধকতা
श्यान कर्षण,সান্দ্র ট্র্যাকশন
श्यान वैद्युत कर्षण,সান্দ্র বৈদ্যুতিক ট্র্যাকশন
श्यान प्रवाह,সান্দ্র প্রবাহ
श्यान तरल,সান্দ্র তরল
श्यान बल,সান্দ্র বল
असंपीडय श्यान तरल,অসংকোচনীয় সান্দ্র তরল
श्यान स्तर,সান্দ্রতা স্তর
श्यान चुंबकन,সান্দ্র চুম্বকীয়করণ
श्यान गति,সান্দ্র গতি
श्यान प्रतिबल,সান্দ্র চাপ
श्यान प्रतिबल प्रदिश,সান্দ্র চাপ বর্ণালী
दृश्यता,দৃশ্যমানতা
दृश्यता गुणक,দৃশ্যমানতা ফ্যাক্টর
दृश्यता फलन,দৃশ্যমানতা ফাংশন
दृश्य,দৃষ্টিশক্তি
दृश्य अशुद्धि,চাক্ষুষ অশুদ্ধতা
दृश्य क्षितिज,চাক্ষুষ দিগন্ত
दृश्य प्रकाश,দৃশ্যমান আলো
दृश्य रव,চাক্ষুষ গোলমাল
दृश्य बिन्दु,দৃষ্টিকোণ
दृश्य क्षेत्र,চাক্ষুষ ক্ষেত্র
दृश्य स्पेक्ट्रम प्रकाशमापी,দৃশ্যমান বর্ণালী ফটোমিটার
दृश्य स्पेक्ट्रम,দৃশ্যমান বর্ণালী
दृष्टि,দৃষ্টি
दर्शन बैंडविस्तार,দর্শন ব্যান্ডউইথ
"चित्रवाहक आवृत्ति, दृश्यवाहक आवृत्ति","ভিজ্যুয়াল ফ্রিকোয়েন্সি, ভিজ্যুয়াল ফ্রিকোয়েন্সি"
दर्शनारोपित ध्वनि,চাক্ষুষ শব্দ
"दूरदर्शन संकेत, टेलिविजन सिग्नल","টেলিভিশন সংকেত, টেলিভিশন সংকেত"
विस्तृत शाट,বিস্তীর্ণ শট
"(वि.) चाक्षुष, दृश्य","(v.) visual, visual"
दृश्य अवर्णकता,চাক্ষুষ বর্ণহীনতা
दृष्टि की तीक्ष्णता,দৃষ্টির তীক্ষ্ণতা
दर्शन-कोण,দৃষ্টিকোণ
दृष्टि उपगमन चार्ट,দৃষ্টিভঙ্গি চার্ট
दृश्य-ध्वनि परास,অডিও-ভিজ্যুয়াল পরিসীমা
चाक्षुष द्युति,চাক্ষুষ আলো
दृश्यवर्णीमिति,চাক্ষুষ বর্ণমিতি
चाक्षुष धूमिलन,চাক্ষুষ কলঙ্কিত
चाक्षुष प्रदर्शन,চাক্ষুষ প্রদর্শন
चाक्षुष प्रदर्श एकक,চাক্ষুষ প্রদর্শন ইউনিট
चाक्षुष डॉप्लर सूचक,ভিজ্যুয়াল ডপলার পয়েন্টার
दृश्य क्षमता,চাক্ষুষ ক্ষমতা
दृश्य क्षेत्र,চাক্ষুষ ক্ষেত্র
दृश्य उड़ान,চাক্ষুষ ফ্লাইট
"चित्रवाहक आवृत्ति, दृश्यवाहक आवृत्ति","ভিজ্যুয়াল ফ্রিকোয়েন্সি, ভিজ্যুয়াল ফ্রিকোয়েন্সি"
दृश्य सूचक,চাক্ষুষ সূচক
चाक्षुष यंत्र,চাক্ষুষ সাহায্য
चाक्षुष फोटोग्राफ़ीय उपकरण,ভিজ্যুয়াল ফটোগ্রাফিক সরঞ্জাম
दृश्य-नील लोहित,চাক্ষুষ-নীল লোহিত
दृष्टि परास,দৃষ্টি সীমার
चाक्षुष सुग्राहिता,চাক্ষুষ সংবেদনশীলতা
"दूरदर्शन संकेत, टेलिविजन सिग्नल","টেলিভিশন সংকেত, টেলিভিশন সংকেত"
चित्र प्रेषित्र,ফটো ট্রান্সমিটার
दृश्य-पीत,দৃশ্যমান হলুদ
काचाभ अवस्था,কাঁচের অবস্থা
वाक्-तंतु,বক্তৃতা ফাইবার
वाक् वैद्युत तुल्यरूप,বক্তৃতা ইলেক্ট্রোফোরসিস
वाक् संगीत,বক্তৃতা সঙ্গীত
स्वर पथ,কন্ঠনালী
"वोकोडर, वाक कोडित्र","ভোকোডার, স্পিচ কোডার"
"वोडर, वाकित्र",ভোডার
"वाक्, वाणी","বক্তৃতা, বক্তৃতা"
वाक् यंत्र,বক্তৃতা মেশিন
वाक् कुंडली,বক্তৃতা চার্ট
वाक् आवृत्ति कुंजीयन,স্পিচ ফ্রিকোয়েন্সি কীিং
वाक् यंत्र-व्यापार,বক্তৃতা মেশিন বাণিজ্য
वाक् माडुलन,বক্তৃতা মড্যুলেশন
वाक् उत्तेजित वोकोडर,বক্তৃতা উদ্দীপিত ভোকোডার
सवाक् व्यंजन,বক্তৃতা খাবার
अवाक व्यंजन,বাকরুদ্ধ খাবার
"शून्य, शून्यिका, रिक्ति","শূন্য, শূন্যতা, স্থান"
ऊर्जा ह्रास संचय,শক্তি ক্ষতি সঞ্চয়
वाष्पशीलता,অস্থিরতা
ज्वालामुखी,আগ্নেয়গিরি
वोल्ट,"ভোল্টেজ, বৈদ্যুতিক একক বিশেষ"
वोल्ट कूलॉम,ভোল্ট কুলম্ব
वोल्टा प्रभाव,ভোল্টা প্রভাব
वोल्टा विबव,ভোল্টা ভাইব
वोल्टता,"ভোল্টেজ, বৈদ্যুতিক একক বিশেষ"
वोल्टता-परिपथ,ভোল্টেজ সার্কিট
प्रतिरोध का वोल्टता गुणांक,প্রতিরোধের ভোল্টেজ সহগ
वोल्टता विभाजक,ভোল্টেজ বিভাজক
वोल्टता विभाजी प्रतिरोधित्र,ভোল্টেজ বিভাজন প্রতিরোধক
"वोल्टता द्विगुमक, विभव द्विगुणक","ভোল্টেজ দ্বিগুণ, সম্ভাব্য দ্বিগুণ"
वोल्टता पात,ভোল্টেজ ড্রপ
वोल्टता पुनर्भरण,ভোল্টেজ রিচার্জ
वोल्टता संवर्धक,ভোল্টেজ পরিবর্ধক
वोल्टता संवर्धक परिपथ,ভোল্টেজ বুস্টিং সার্কিট
वोल्टता रव,ভোল্টেজ শব্দ
वोल्टता परास वर्धक,ভোল্টেজ পরিসীমা বুস্টার
निर्देश विभव डायोड,সম্ভাব্য ডায়োড পরিচালনা
विभव नियंत्रक डायोड,সম্ভাব্য কন্ট্রোলার ডায়োড
वोल्टता रिले,ভোল্টেজ রিলে
वोल्टता स्थायीकारी,ভোল্টেজ স্টেবিলাইজার
वोल्टता अप्रगामी तरंग अनुपात,ভোল্টেজ প্রগতিশীল তরঙ্গ অনুপাত
वोल्टीय बैटरी,ভোল্টাইক ব্যাটারি
वोल्टीय सैल,ভোল্টেজ সেল
वोल्टीय विद्युत,ভোল্টাইক শক্তি
"वोल्टीय विद्युत विश्लेषण धारामीपी, वोल्टामीटर","ভোল্টাইক পাওয়ার বিশ্লেষণ গ্যালভানোমিটার, ভোল্টামিটার"
वोल्टधारामिति,ভোল্টাইক
वोल्टेरा प्रभ्रंश,voltera দোষ
वोल्टेरा समाकलन समीकरण,Volterra ইন্টিগ্রেশন সমীকরণ
वोल्टमापी,ভোল্টমিটার
"आयतन, प्रबलता, खंड","আয়তন, শক্তি, আয়তন"
आयतन समायोजक,ভলিউম সমন্বয়কারী
प्रबलता संपीडन,loudness কম্প্রেশন
"प्रबलता नियंत्रक, प्रबलता नियंत्रण","loudness controller, loudness control"
प्रबलता नियंत्रक विभवमापी,লাউডনেস কন্ট্রোলার পটেনটিওমিটার
आयतन-धनत्व,ভলিউম ঘনত্ব
आयतनी प्रभाव,ভলিউম প্রভাব
आयतन-प्रत्यास्थता,ভলিউম স্থিতিস্থাপকতা
आयतन अल्पांश,সংখ্যালঘু
आयतन ऊर्जा,ভলিউম শক্তি
प्रबलता विस्तारक,loudness expander
प्रबलता विस्तारण,শক্তি এক্সটেনশন
आयतनिक अपूर्णता,ভলিউমেট্রিক অপূর্ণতা
प्रबलता सूचक,শক্তি সূচক
प्रबलता सीमक प्रवर्धक,উচ্চতা সীমাবদ্ধ পরিবর্ধক
आयतनिक ध्रुवण,আয়ন মেরুকরণ
आयतनिक पुनः संयोजन,ভলিউম পুনঃসংযোগ
आयतन नियमन,ভলিউম নিয়ন্ত্রণ
आयतन-विकृति,ভলিউম বিকৃতি
आयतनिक प्रवृत्ति,ভলিউম্যাট্রিক প্রবণতা
प्रबलता मात्रक,শক্তি ইউনিট
"प्रबलता मात्रक मापी, (v.u.मापी)","শক্তি একক পরিমাপ, (ভিউমিটার)"
आयतनिक तरंग,ভলিউমেট্রিক তরঙ্গ
आयतनमापी,ভলিউমমিটার
"आयतनमापी पद्धति, वॉल्यूमीटर पद्धति","ভলিউমেট্রিক পদ্ধতি, ভলিউমেট্রিক পদ্ধতি"
त्रिविम डेटा रेडार,স্টেরিওস্কোপিক ডেটা রাডার
आयतन-विकृति,ভলিউম বিকৃতি
आयतनमिति,ভলিউম্যাট্রিক
वान-न्यूमान-अनुपात,ভ্যান নিউম্যান অনুপাত
वोरटैक,vortac
"वोर्टेक्स, भ्रमिल","ঘূর্ণি, বিভ্রম"
भ्रमिल कर्षण,বিভ্রান্ত ট্র্যাকশন
भ्रमिल नलिका,আবর্তিত নল
भ्रमिलता प्रदिश,বিভ্রান্তি অঞ্চল
स्वर-ध्वनि,স্বর
वोल्टता नियंत्रक नलिका,ভোল্টেজ নিয়ন্ত্রণ নল
व्टाल,বট
सुभेद्यता,দুর্বলতা
W-बोसॉन,ডব্লিউ-বোসন
तरंग पथक गवाक्ष,তরঙ্গ সেপ্টাম
प्रकाश-तरंग,হালকা তরঙ্গ
स्थानांतरणी तरंग,স্থানান্তর তরঙ্গ
तरंग-संचरण,তরঙ্গ সংক্রমণ
"वेफ़र, पटलिका",ওয়েফার প্লেট
पटलिका लाउड-स्पीकर,প্যানেল লাউডস্পিকার
वेफर पेपर,ওয়েফার কাগজ
पटलिका साकेट,ফলক সকেট
वाग्नर भूसंपर्कक,ওয়াগনার আর্থ সংযোগকারী
वाग्नर भूसंपर्कक,ওয়াগনার আর্থ সংযোগকারী
वैडनर वर्जेस प्रमाप,wedner verges মান
प्रतीक्षा-काल,অপেক্ষার সময়
प्रतीक्षा काल बंटन,অপেক্ষার সময় বিতরণ
"पश्चवर्त्य, अनुतरंग, वेक","পিছনে, পাশে, জেগে ওঠা"
पश्चवर्ती क्षोभ,পশ্চাদবর্তী বিক্ষিপ্ততা
सिलिंडर पश्चवर्त्य,সিলিন্ডার ফিরে
वाकर यांत्रिक संच चक्र,ওয়াকার যান্ত্রিক চাকা
"वाकी-लुकी, चल-दर्शी",ওয়াকি-দর্শী
वाकी-टाकी,ওয়াকি টকি
भित्ति-प्रभाव,প্রাচীর প্রভাব
भित्ति ऊर्जा,প্রাচীর শক্তি
भित्ति जाल,প্রাচীর জাল
भित्ति अभिक्रिया,প্রাচীর প্রতিক্রিয়া
भित्तिहीन कोष्ठ,প্রাচীরহীন কোষ
भित्तिहीन आयनन कोष्ठ,প্রাচীরহীন আয়নকরণ চেম্বার
वैमोस्कोप,ভ্যামোস্কোপ
वांग तरंग फलन,ওয়াং ওয়েভ ফাংশন
"कंपित स्वर, वारबल स्वर","স্তব্ধ স্বর, যুদ্ধের স্বর"
वारबल स्वर जनित्र,ওয়ারবেল ভয়েস জেনারেটর
अनियमित पथ,অনিয়মিত পথ
"प्रक्षालित्र, वाशर","স্যানিটাইজার, ওয়াশার"
अ-संक्रिया अनुदेश,অপারেশান নির্দেশনা
घड़ी,ঘড়ি
जल क्वथित्र रिऐक्टर,জল সরবরাহকারী চুল্লি
द्रव विलंब लाइन,তরল বিলম্ব লাইন
जल-तुल्यांक,জল সমতুল্য
जल पंप,জল পাম্প
जल टर्बाइन,জলের টারবাইন
जलवेष्टन,নিষ্কাশন
जल-वाष्प अवशोषण,জলীয় বাষ্প শোষণ
जल वाष्प रिऐक्टर,জলীয় বাষ্প চুল্লি
जल वाष्प,জলীয় বাষ্প
वाट्सन विश्लेषित्र,ওয়াটসন বিশ্লেষক
वाट,ওয়াট
वाट-घंटा,ওয়াট-ঘন্টা
वाट-घंटामापी,ওয়াট-ঘন্টা মিটার
वाटतुला,ওয়াটুলা
वाट सेकंड,ওয়াট সেকেন্ড
वाटता,ওয়াটা
वाट दर,ওয়াট হার
वाटहीन घटक,শক্তিহীন উপাদান
वाटहीन धारा,শক্তিহীন স্রোত
वाटहीन शक्ति,শক্তিহীন শক্তি
वाटमापी,ওয়াটমিটার
तरंग,তরঙ্গ
तरंग-ध्वनिकी,তরঙ্গ ধ্বনিবিদ্যা
तरंग विश्लेषित्र,তরঙ্গ বিশ্লেষক
"बेवेरिज ऐन्टेना, तरंग ऐन्टेना","বেভারিজ অ্যান্টেনা, ওয়েভ অ্যান্টেনা"
तरंग-समीकरण,তরঙ্গ সমীকরণ
तरंग का रूप,তরঙ্গ ফর্ম
तरंग-विरूपण,তরঙ্গ বিকৃতি
तरंगाग्र,তরঙ্গ সামনে
"तरंग फलन, तरंग फंक्शन","তরঙ্গ ফাংশন, তরঙ্গ ফাংশন"
तरंग समूह,তরঙ্গ গ্রুপ
तरंग पथक,তরঙ্গ পথ
तरंग पथक क्षीणनकारी,তরঙ্গ ব্রেকার attenuator
तरंग पथक बंकन,তরঙ্গ বিভাজক
तरंग पथक देशिक युग्मक,তরঙ্গ ব্রেকার নেটিভ কাপলার
तरंग पथक गास्केट,তরঙ্গ বিভাজক গ্যাসকেট
तरंग पथक लेन्स,তরঙ্গ পথ লেন্স
तरंग पथक स्तम्भ,তরঙ্গ স্ট্রিপ কলাম
तरंग पथक अनुनादी,তরঙ্গ পথ অনুরণনকারী
तरंग पथक शिम,তরঙ্গ বিভাজক শিম
तरंग पथक शटर,তরঙ্গ বিভাজক শাটার
तरंग पथक स्लग समस्वरित्र,তরঙ্গ ব্রেকার স্লাগ টিউনার
तरंग पथक स्थूण,তরঙ্গ বিভাজক উপাদান
तरंग पथक समस्वरित्र,তরঙ্গ ব্রেকার টিউনার
तरंग पथक मरोड़,তরঙ্গ ব্রেকার টর্শন
तरंग उच्चता,তরঙ্গ উচ্চতা
तरंग प्रतिबाधा,তরঙ্গ প্রতিবন্ধকতা
तरंग-तीव्रता,তরঙ্গের তীব্রতা
तरंग-दैर्ध्य,তরঙ্গদৈর্ঘ্য
तरंग-दैर्ध्यांक,তরঙ্গদৈর্ঘ্য
तरंग-दैर्ध्य वक्र,তরঙ্গদৈর্ঘ্য বক্ররেখা
"तरंग दैर्ध्य प्रभाव, तरंग लंबाई प्रभाव","তরঙ্গদৈর্ঘ্য প্রভাব, তরঙ্গ দৈর্ঘ্য প্রভাব"
तरंग यांत्रिक परमाणु,তরঙ্গ যান্ত্রিক পরমাণু
तरंग यांत्रिकीय अनुनाद,তরঙ্গ যান্ত্রিক অনুরণন
तरंग यांत्रिकीय विवेचन,তরঙ্গ বলবিদ্যা
तरंग यांत्रिकी,তরঙ্গ বলবিদ্যা
तरंग का मॉडल,তরঙ্গ মডেল
तरंग प्रकृति,তরঙ্গ প্রকৃতি
तरंग-अभिलंब,তরঙ্গ স্বাভাবিক
तरंग-संख्या,তরঙ্গ সংখ্যা
तरंग-संख्या-सदिश,তরঙ্গ-সংখ্যা-ভেক্টর
विस्फारण तरंग,বিস্তার তরঙ্গ
विरूपण-तरंग,বিকৃতি তরঙ্গ
विस्फोट-तरंग,বিস্ফোরণ তরঙ্গ
दोलन-तरंग,দোলক তরঙ্গ
तरंग-प्रकाशिकी,তরঙ্গ অপটিক্স
तरंग मूलक,তরঙ্গ আমূল
तरंग पिटक,তারাং পিটক
कण-तरंग द्वैतवाद,কণা-তরঙ্গ দ্বৈতবাদ
तरंग पथ,তরঙ্গ পথ
तरंग-चित्राम,তরঙ্গ-চিত্রম
तरंग का आवर्तकाल,তরঙ্গের সময়কাল
तरंग-प्रावस्था,তরঙ্গ পর্যায়
तरंग-स्पंद,লহর
तरंगापवर्तन,তরঙ্গদৈর্ঘ্য
तरंग प्रदेश,তারাং অঞ্চল
तरंग प्रतिरोध,তরঙ্গ প্রতিরোধের
तरंग का रूप,তরঙ্গ ফর্ম
प्रवाह सोल्डरन,ফ্লাক্স সোল্ডারিং
तरंग स्पेक्ट्रम,তরঙ্গ বর্ণালী
तरंग-पृष्ठ,তরঙ্গ পৃষ্ঠ
तरंगावली,তরঙ্গাবলী
तरंग पुच्छ,তরঙ্গ লেজ
तरंग ताप,তরঙ্গ তাপ
तरंग सिद्धांत,তরঙ্গ তত্ত্ব
प्रकाश का तरंग सिद्धांत,আলোর তরঙ্গ তত্ত্ব
द्रव्य का तरंग सिद्धांत,পদার্থের তরঙ্গ তত্ত্ব
तरंग नति,তরঙ্গ হার
तरंगावली,তরঙ্গাবলী
तरंग विपाश,তরঙ্গ তরঙ্গ
तरंग गर्त,তরঙ্গ খাদ
तरंग सदिश,তরঙ্গ ভেক্টর
तरंग सदिश पृष्ठ,তরঙ্গ ভেক্টর পৃষ্ঠা
तरंग-वेग,তরঙ্গ বেগ
तरंग रूपी हल,তরঙ্গ ফর্ম সমাধান
तरंग पथक युग्मक,তরঙ্গ ব্রেকার কাপলার
तरंग पथक बंकक,তরঙ্গ ব্রেকার ব্যাংক
तरंगिका,তরঙ্গ
तरंगमापी,তরঙ্গ মিটার
तरंगिलता,হাঙ্গামা
"तरंगित, तरंगिल, ऊर्मिल, लहरदार","তরঙ্গায়িত, ঢেউ খেলানো, ঢেউ খেলানো, তরঙ্গায়িত"
तरंगिल रेखा,তরঙ্গ লাইন
तरंगिल नोकदार कुटिल ट्वील,আঁকাবাঁকা টুইল
वेबर (मात्रक),ওয়েবার (ইউনিট)
"दुर्बल, तनु","দুর্বল, পাতলা"
दुर्बल अक्ष,দুর্বল অক্ষ
दुर्बल नील,দুর্বল নীল
दुर्बल संहतता,দুর্বল সংকোচনযোগ্যতা
दुर्बल सांतत्यक,দুর্বল ধারাবাহিকতা
दुर्बल अभिसरण,দুর্বল অভিসরণ
दुर्बल विलोम,দুর্বল বিপরীতার্থক শব্দ
"दुर्बल युग्मन, शिथिल युग्मन","loose coupling, loose coupling"
दुर्बल धारा,দুর্বল স্রোত
दुर्बल असांतत्य,দুর্বল বিরতি
दुर्बल विद्युत् अपघट्य,দুর্বল ইলেক্ট্রোলাইট
दुर्बल क्षेत्र,দুর্বল এলাকা
दुर्बल अन्योन्यक्रिया,দুর্বল মিথস্ক্রিয়া
दुर्बल लेन्स,দুর্বল লেন্স
दुर्बल स्तर,দুর্বল স্তর
दुर्बल सीमा,দুর্বল সীমা
क्षीण रेखा,দুর্বল লাইন
"क्षीण परवलय, क्षीण पैराबोला","দুর্বল প্যারাবোলা, দুর্বল প্যারাবোলা"
क्षीण आवरण,আলগা কভার
दुर्बल प्रघाती तरंग,দুর্বল শক ওয়েভ
दुर्बल संक्रमण,দুর্বল সংক্রমণ
अल्प अपभ्रष्ट,সামান্য দুর্নীতিগ্রস্ত
क्षीण अन्योन्य-क्रिया तंत्र,দুর্বল মিথস্ক্রিয়া প্রক্রিয়া
स्थायित्व अवकलज,স্থিতিশীলতা ডেরিভেটিভ
वेबर,ওয়েবার
वेबर संख्या,ওয়েবার নম্বর
"वेज, फान, फन्नी, शंकुलिपि","কীলক, পাখা, ফানেল, উপসর্গ"
फान प्रभाव,ফ্যান প্রভাব
"वेज फ़िल्टर, फन्नी फ़िल्टर","ওয়েজ ফিল্টার, ফানেল ফিল্টার"
"वेज शृंग, फन्नी शृंग","wedge horn, funny horn"
वेज प्रकाशमापी,কীলক ফটোমিটার
वेज बिन्दु पिन,কীলক বিন্দু পিন
"वेजरूपी, फानाकार",কীলক আকৃতির
फानाकार अवतलता,সেরিবেলার অবতলতা
वैनेल्ट कैथोड,vented ক্যাথোড
तोलना,ওজন
बाट-पेटी,ওজন বাক্স
तोल-बोतल,ওজনের বোতল
भारण जाल,লোড নেট
सूक्ष्म तोल बोतल,মাইক্রো ওজনের বোতল
"भार, तौल, वजन, बाट, गरिमा","ওজন, ওজন, ওজন, ওজন, মর্যাদা"
भार-औसत अणु-भार,ওজন-গড় আণবিক ওজন
लक्ष्यभार,লক্ষ্য লোড
भार गुणक,লোড ফ্যাক্টর
भार फलन,ওজন ফাংশন
भार भारण गुणक,লোড লোড ফ্যাক্টর
भारात्मक तापमापी,ওজন থার্মোমিটার
भार-दैर्ध्य संबंध,ওজন-দৈর্ঘ্য সম্পর্ক
भारण जाल,লোড নেট
भारित उपयोगिता,ওজনযুক্ত ইউটিলিটি
भारित समांतर माध्य,ওজনযুক্ত গাণিতিক গড়
"भारित माध्य, भारित औसत","ওজনযুক্ত গড়, ওজনযুক্ত গড়"
भारित परीक्षावली,ওজনযুক্ত পরীক্ষার রোল
भारित कूट,ওজনযুক্ত কোড
भारित अंतर,ওজনযুক্ত পার্থক্য
भारित सूचकांक,ওজনযুক্ত সূচক
"भारित माध्य, भारित औसत","ওজনযুক্ত গড়, ওজনযুক্ত গড়"
भारित रव,ওজনযুক্ত শব্দ
भारित शून्यक,ওজনযুক্ত শূন্য
"भारण, तोल","ওজন, ওজন"
यादृच्छिक प्रतिस्थापन द्वारा भारण,র্যান্ডম প্রতিস্থাপন দ্বারা ওজন
भारण-गुणांक,ওজন সহগ
भारण-गुणक,লোড ফ্যাক্টর
भारण फलन,লোড ফাংশন
वाइनबर्ग-सलान सिद्धांत,ওয়াইনবার্গ-সালান তত্ত্ব
वाइस नियम,ভাইস নিয়ম
वाइस मैग्नेटॉन,ভাইস ম্যাগনেটন
वाइसैनबर्ग युग्मन,উইজেনবার্গ কাপলিং
वाइसेनवर्ग विधि,উইজেনবার্গ পদ্ধতি
"वेल्डर, वेल्डित्र","ঢালাইকারী, ঢালাইকারী"
वेल्डिंग,ঢালাই
(विभव) कूप गंभीरता प्रचाल,(সম্ভাব্য) ভাল-তীব্রতার অপারেশন
(विभव) कूप आकार,(সম্ভাব্য) ফলিকলের আকার
वेस्टकाट परिक्षेत्र,ওয়েস্টকট জোন
आर्द्र-बल्व तापमापी,ওয়েট-বাল্ব থার্মোমিটার
"शुष्कार्द्र बल्व तापमापी, शुष्कार्द्र बल्व थर्मामीटर","ডেসিক্যান্ট বাল্ব থার্মোমিটার, ডেসিক্যান্ট বাল্ব থার্মোমিটার"
तरल विद्युत अपघटनी संधारित्र,তরল ইলেক্ট্রোলাইটিক ক্যাপাসিটর
"क्लेदक, क्लेदन कारक","Kleidak, Kleidan ফ্যাক্টর"
वाट-घंटा (मात्रर),ওয়াট-আওয়ার (শুধুমাত্র)
"ह्वीटस्टोन-सेतु, ह्वीटस्टोन ब्रिज","Wheatstone Bridge, Wheatstone Bridge"
"पहिया, चक्र","চাকা, চাকা"
पहिया और धुरी,চাকা এবং অক্ষ
एक पहिया टेला,এক চাকার স্টল
व्हीलर फेनमान सिद्धांत,হুইলার ফাইনম্যান তত্ত্ব
विम्जहर्स्ट मशीन,উইমহার্স্ট মেশিন
"गलमुच्छ, श्मश्रु, ह्विस्कर, गुंफ","হুইস্কার, মাশরুম, হুইস্কার, গুন্ফ"
श्मश्रु प्ररोहण,mastectomy
मर्मर श्रावी गैलरी,মারমার শ্রভি গ্যালারি
सीटी,বাঁশি
ह्विस्लर,হুইসলার
श्वेत,সাদা
श्वेत पिंड,সাদা ভর
श्वेत कर्तक,সাদা চুল
"श्वेत संपीडन, विपर्यास संकोच","হোয়াইট কম্প্রেশন, কনট্রাস্ট দ্বিধা"
श्वेत ताप,সাদা তাপ
श्वेत तप्त,গরম সাদা
श्वेत स्तर,সাদা স্তর
श्वेत प्रकाश,সাদা আলো
श्वेत रव,সাদা গোলমাল
श्वेत विकिरण,সাদা বিকিরণ
श्वेत अभिलेखन,সাদা রেকর্ডিং
श्वेत संतृप्ति,সাদা স্যাচুরেশন
श्वेत सिग्नल,সাদা সংকেত
श्वेत-कृष्ण आयाम परास,হোয়াইট-কৃষ্ণ ডাইমেনশন রেঞ্জ
श्वेत एक्स-किरण,সাদা এক্স-রে
पूर्णकाया काउन्टर,পূর্নকায় পাল্টা
"पूर्णकाया अपावरण, पूर्णकाया व्युच्छादन","সম্পূর্ণ শরীরের আবরণ, সম্পূর্ণ শরীরের ব্যবচ্ছেদ"
पूर्णकाया विकिरण,সম্পূর্ণ শরীরের বিকিরণ
"संपूर्ण अणु आर्बिटल, संपूर्ण अणु कक्षक",সম্পূর্ণ আণবিক অরবিটাল সমগ্র আণবিক অরবিটাল
"पूर्ण आरोप, पूर्ण आरोपण","সম্পূর্ণ অভিযোগ, সম্পূর্ণ অভিযোগ"
"पूर्ण संख्या, पूर्णांक","পূর্ণ সংখ্যা, পূর্ণসংখ্যা"
पूर्णांक प्रक्षेप,পূর্ণসংখ্যা ইন্টারপোলেশন
संपूर्ण दाब,পরম চাপ
पूर्णांकी नियम,বৃত্তাকার নিয়ম
विशाल कोण,মহান কোণ
विशालकोणी व्यतिकरण,দৈত্য হস্তক্ষেপ
विशालकोणी लेन्स,দৈত্য লেন্স
विस्तृत बैन्ड प्रवर्धक,প্রশস্ত ব্যান্ড পরিবর্ধক
विस्तृत बैन्ड द्विध्रुव,প্রশস্ত ব্যান্ড ডাইপোল
विस्तृत बैन्ड शक्ति प्रवर्धक,প্রশস্ত ব্যান্ড শক্তি পরিবর্ধক
विस्तृत अनुक्रिया बैन्ड,ব্যাপক প্রতিক্রিয়া ব্যান্ড
चौड़ाई,প্রস্থ
विस्तार नियंत्रण,এক্সটেনশন নিয়ন্ত্রণ
वीन वेग फ़िल्टर,উইন বেগ ফিল্টার
विग्नैर ऊर्जा,vignair শক্তি
