Assamese,Odiya
ফটোইলেক্ট্ৰিক ফটোমিটাৰ,ଫଟୋ ଇଲେକ୍ଟ୍ରିକ୍ ଫୋଟୋମିଟର |
ফটোইলেক্ট্ৰিক মেৰুমাপক,ଫଟୋ ଇଲେକ୍ଟ୍ରିକ୍ ପୋଲାରମିଟର |
আলোকবিদ্যুৎ সংবেদনশীলতা,ଫଟୋ ଇଲେକ୍ଟ୍ରିକ୍ ସମ୍ବେଦନଶୀଳତା |
ফটোইলেক্ট্ৰিক ঘড়ী,ଫଟୋ ଇଲେକ୍ଟ୍ରିକ୍ ଘଣ୍ଟା |
আলোকবিদ্যুৎ সঁহাৰি,ଫଟୋ ଇଲେକ୍ଟ୍ରିକ୍ ପ୍ରତିକ୍ରିୟା |
ফটোইলেক্ট্ৰিক,ଫଟୋ ଇଲେକ୍ଟ୍ରିକ୍ |
পোহৰ ইলেক্ট্ৰন নিৰ্গমনকাৰী,ହାଲୁକା ଇଲେକ୍ଟ୍ରନ୍ ନିର୍ଗତକାରୀ |
পোহৰ ইলেক্ট্ৰন নিৰ্গমন প্ৰভাৱ,ହାଲୁକା ଇଲେକ୍ଟ୍ରନ୍ ନିର୍ଗତ ପ୍ରଭାବ |
"ফটোগ্ৰাফিক, আলোক সংবেদনশীল","ଫଟୋଗ୍ରାଫିକ୍, ଫଟୋସେନସିଟିଭ୍ |"
ফটোগ্ৰামেট্ৰি,ଫଟୋଗ୍ରାମ୍ମେଟ୍ରି |
ফটোগ্ৰাফ,ଫଟୋଗ୍ରାଫ୍
ফটোগ্ৰাফিক,ଫଟୋଗ୍ରାଫିକ୍
ফটোগ্ৰাফিক কাৰ্য্যকলাপ,ଫଟୋଗ୍ରାଫିକ୍ କାର୍ଯ୍ୟକଳାପ |
ফটোগ্ৰাফিক ঘনত্ব,ଫଟୋଗ୍ରାଫିକ୍ ଘନତା |
ফটো ডেভেলপাৰ,ଫଟୋ ବିକାଶକାରୀ
ফটো চিত্ৰণ ডিভাইচ,ଫଟୋ ଚିତ୍ରଣ ଉପକରଣ |
ফটোগ্ৰাফিক ইফেক্ট,ଫଟୋଗ୍ରାଫିକ୍ ପ୍ରଭାବ
ফটোগ্ৰাফিক ইমালচন,ଫଟୋଗ୍ରାଫିକ୍ ଏମୁଲେସନ |
ফটোগ্ৰাফিক বৃদ্ধি,ଫଟୋଗ୍ରାଫିକ୍ ବୃଦ୍ଧି
"ফটোগ্ৰাফিক কভাৰ, ফটোগ্ৰাফিক কভাৰ","ଫଟୋଗ୍ରାଫିକ୍ କଭର, ଫଟୋଗ୍ରାଫିକ୍ କଭର |"
ফটোগ্ৰাফিক ফটোমিটাৰ,ଫଟୋଗ୍ରାଫିକ୍ ଫୋଟୋମିଟର |
ফটোগ্ৰাফিক ফিল্ম,ଫଟୋଗ୍ରାଫିକ୍ ଚଳଚ୍ଚିତ୍ର |
ফটোগ্ৰাফিক ফিল্ম agar,ଫଟୋଗ୍ରାଫିକ୍ ଚଳଚ୍ଚିତ୍ର ଅଗର |
"ফটোগ্ৰাফিক ফিক্সেচন প্ৰক্ৰিয়া, ফটোগ্ৰাফিক ফিক্সেচন প্ৰক্ৰিয়া","ଫଟୋଗ୍ରାଫିକ୍ ଫିକ୍ସିଂ ପ୍ରକ୍ରିୟା, ଫଟୋଗ୍ରାଫିକ୍ ଫିକ୍ସିସନ ପ୍ରକ୍ରିୟା |"
ফটোগ্ৰাফিক উৰণ,ଫଟୋଗ୍ରାଫିକ୍ ଫ୍ଲାଇଟ୍ |
ফটোগ্ৰাফিক কুঁৱলীৰ ঘনত্ব,ଫଟୋଗ୍ରାଫିକ୍ କୁହୁଡି ଘନତା |
ফটোৰ ব্যৱধান,ଫଟୋ ଫାଙ୍କ |
ফটোগ্ৰাফিক ইমেজ,ଫଟୋଗ୍ରାଫିକ୍ ପ୍ରତିଛବି |
ফটোগ্ৰাফিক ট্ৰেণ্ড,ଫଟୋଗ୍ରାଫିକ୍ ଟ୍ରେଣ୍ଡ୍ |
ফটোগ্ৰাফিক পদ্ধতি,ଫଟୋଗ୍ରାଫିକ୍ ପଦ୍ଧତି |
ফটোগ্ৰাফিক নেতিবাচক বিষয়,ଫଟୋଗ୍ରାଫିକ୍ ନକାରାତ୍ମକ ବିଷୟ |
ফটোগ্ৰাফিক অপাৰেচন,ଫଟୋଗ୍ରାଫିକ୍ ଅପରେସନ୍ |
ফটোগ্ৰাফিক পেপাৰ আৰ্কাইভাৰ,ଫଟୋଗ୍ରାଫିକ୍ କାଗଜ ଅଭିଲେଖାଗାର |
ফটোগ্ৰাফিক ফটোমেট্ৰি,ଫଟୋଗ୍ରାଫିକ୍ ଫଟୋଗ୍ରାଫି |
ফটো প্লেট,ଫଟୋ ପ୍ଲେଟ୍ |
ফটোগ্ৰাফিক প্ৰিন্ট,ଫଟୋଗ୍ରାଫିକ୍ ପ୍ରିଣ୍ଟ୍ |
ফটোগ্ৰাফিক ৰাডাৰ ৰেকৰ্ড,ଫଟୋଗ୍ରାଫିକ୍ ରାଡାର ରେକର୍ଡ |
ফটোগ্ৰাফিক চোকাতা,ଫଟୋଗ୍ରାଫିକ୍ ତୀକ୍ଷ୍ଣତା |
"ফটোগ্ৰাফিক টেলিস্কোপ, ফটোগ্ৰাফিক টেলিস্কোপ","ଫଟୋଗ୍ରାଫିକ୍ ଟେଲିସ୍କୋପ୍, ଫଟୋଗ୍ରାଫିକ୍ ଟେଲିସ୍କୋପ୍ |"
ফটোগ্ৰাফিক ৰেকৰ্ড,ଫଟୋଗ୍ରାଫିକ୍ ରେକର୍ଡ |
ফটোগ্ৰাফিক মেৰিডিয়ান টিউব,ଫଟୋଗ୍ରାଫିକ୍ ମେରିଡିଆନ୍ ଟ୍ୟୁବ୍ |
পৰ্টোগ্ৰাফিক মেৰিডিয়ান টিউব,ପୋର୍ଟୋଗ୍ରାଫିକ୍ ମେରିଡିଆନ୍ ଟ୍ୟୁବ୍ |
"ফটোগ্ৰাফী, ফটোগ্ৰাফী","ଫଟୋଗ୍ରାଫି, ଫଟୋଗ୍ରାଫି |"
আলোকীয় আয়নীয়কৰণ,ଅପ୍ଟିକାଲ୍ ଆୟନାଇଜେସନ୍ |
পোহৰৰ মুক্তিৰ ফলক,ହାଲୁକା ମୁକ୍ତି ଫଳକ |
"ফটোলজি, ইমেজঅপ্টিক্স","ଫଟୋଗ୍ରାଫି, ଇମେଜୋପଟିକ୍ସ |"
আলোক সংবেদনশীল নিউক্লিয়াছ,ଫଟୋସେନସିଟିଭ୍ ନ୍ୟୁକ୍ଲିୟସ୍ |
ফ&#39;টন চুম্বকীয় প্ৰভাৱ,ଫୋଟନ୍ ଚୁମ୍ବକୀୟ ପ୍ରଭାବ |
"ফটোমিটাৰ, ফটোমিটাৰ","ଫୋଟୋମିଟର, ଫୋଟୋମିଟର |"
ফটোমিটাৰ বেঞ্চ,ଫୋଟୋମିଟର ବେଞ୍ଚ |
ফটোমিটাৰ ট্ৰেচিং পদ্ধতি,ଫୋଟୋମିଟର ଅନୁସନ୍ଧାନ ପଦ୍ଧତି |
"ফটোমেট্ৰিক, ফটোমেট্ৰিক","ଫୋଟୋମେଟ୍ରିକ୍, ଫୋଟୋମେଟ୍ରିକ୍ |"
ফটোমেট্ৰিক উজ্জ্বলতা,ଫୋଟୋମେଟ୍ରିକ୍ ଉଜ୍ଜ୍ୱଳତା |
ফটোমেট্ৰিক মানদণ্ড,ଫୋଟୋମେଟ୍ରିକ୍ ମାନକ |
ফটোমেট্ৰিক পৃষ্ঠা,ଫୋଟୋମେଟ୍ରିକ୍ ପୃଷ୍ଠା |
ফটোমেট্ৰিক একক,ଫୋଟୋମେଟ୍ରିକ୍ ୟୁନିଟ୍ |
ফটোমেট্ৰি,ଫୋଟୋମେଟ୍ରି |
ফটোমাইক্ৰ&#39;গ্ৰাফ,ଫୋଟୋମିକ୍ରୋଗ୍ରାଫ୍
ফটোইলেক্ট্ৰন এম্প্লিফায়াৰ,ଫଟୋଲେକ୍ଟ୍ରନ୍ ଏମ୍ପ୍ଲିଫାୟର୍ |
লাইট ইলেক্ট্ৰন এনহান্সাৰ প্ৰডাক্ট,ହାଲୁକା ଇଲେକ୍ଟ୍ରନ୍ ବର୍ଦ୍ଧିତ ଉତ୍ପାଦଗୁଡିକ |
ফটোইলেক্ট্ৰনিক সমৃদ্ধি নলী,ଫଟୋ ଇଲେକ୍ଟ୍ରୋନିକ୍ ସମୃଦ୍ଧ ଟ୍ୟୁବ୍ |
ফ&#39;টন,ଫୋଟନ୍ |
ফ&#39;টন নিৰ্গমন বৰ্ণালী,ଫୋଟନ୍ ନିର୍ଗମନ ସ୍ପେକ୍ଟ୍ରମ୍ |
ফ&#39;টন প্ৰবাহ,ଫୋଟନ୍ ଫ୍ଲକ୍ସ |
ফ&#39;টন গেছ,ଫୋଟନ୍ ଗ୍ୟାସ୍ |
ফ&#39;টন মাইক্ৰস্কোপ,ଫୋଟନ୍ ମାଇକ୍ରୋସ୍କୋପ୍ |
পটন নীতি,ପୋଟନ୍ ନୀତି |
ফ&#39;টন তৰংগ,ଫୋଟନ୍ ତରଙ୍ଗ |
পোহৰ ঋণাত্মক,ହାଲୁକା ନକାରାତ୍ମକ
ফটোঋণাত্মক আৰ্হি,ଫୋଟୋନେଗେଟିଭ୍ ପ୍ୟାଟର୍ |
ফটোঞ্জ নিউট্ৰন,ଫୋଟନ୍ଜ୍ ନ୍ୟୁଟ୍ରନ୍ |
ফটোনি,ଫୋଟୋନି |
ফটো নিউক্লিয়াৰ প্ৰক্ৰিয়া,ଫଟୋ ପରମାଣୁ ପ୍ରକ୍ରିୟା |
ফটো নিউক্লিয়াৰ বিক্ৰিয়া,ଫଟୋ ପରମାଣୁ ପ୍ରତିକ୍ରିୟା |
ফটোফোন,ଫୋଟୋଫୋନ୍ |
ফটোপজিটিভ,ଫଟୋଗ୍ରାଫିଟିଭ୍ |
ফটোধনাত্মক আৰ্হি,ଫଟୋଗ୍ରାଫିଟିଭ୍ ପ୍ୟାଟର୍ |
ফটোঞ্জ প্ৰ&#39;টন,ଫୋଟନ୍ଜ୍ ପ୍ରୋଟନ୍ |
অপটিকেল ভিজন,ଅପ୍ଟିକାଲ୍ ଦର୍ଶନ
পোহৰ নিৰ্বাপন কৰা,ହାଲୁକା ଲିଭାଇବା
অপটিকেল পেট্ৰ&#39;ল,ଅପ୍ଟିକାଲ୍ ପାଟ୍ରୋଲିଂ |
লিটাৰ্জিকেল ৰেকৰ্ডিং,ଲିଟୁର୍ଜିକାଲ୍ ରେକର୍ଡିଂ |
"আলোক সংবেদনশীল, আলোক সংবেদনশীল","ଫଟୋସେନସିଟିଭ୍, ଫଟୋସେନସିଟିଭ୍ |"
আলোক সংবেদনশীল কোষ,ଫଟୋସେନସିଟିଭ୍ ସେଲ୍ |
আলোক সংবেদনশীল উপাদান,ଫଟୋସେନସିଟିଭ୍ ଉପାଦାନ |
আলোক সংবেদনশীল পৃষ্ঠা,ଫଟୋସେନସିଟିଭ୍ ପେଜ୍ |
পোহৰৰ বৃত্ত,ହାଲୁକା ବୃତ୍ତ
পোহৰৰ অৱস্থা,ହାଲୁକା ଅବସ୍ଥା |
ফটোষ্টেট,ଫୋଟୋଷ୍ଟାଟ |
ফটোষ্টেট লেব,ଫୋଟୋଷ୍ଟାଟ ଲ୍ୟାବ |
ফটোছুইচ,ଫଟୋସ୍ୱିଚ୍ |
"টেলিগ্ৰাফ ট্ৰেন্সমিছন, ৰেডিঅ&#39; ইমেজ ট্ৰেন্সমিছন, টেলিফটো ট্ৰেন্সমিছন","ଟେଲିଗ୍ରାଫ୍ ଟ୍ରାନ୍ସମିସନ୍, ରେଡିଓ ଇମେଜ୍ ଟ୍ରାନ୍ସମିସନ୍, ଟେଲିଫୋଟୋ ଟ୍ରାନ୍ସମିସନ୍ |"
ছবিটেলিফোনি,ପିକ୍ଟେଲେଫୋନି |
ফটোথিওডলাইট,ଫୋଟୋଥୋଡୋଲାଇଟ୍ |
অপটিকেল ঘড়ী,ଅପ୍ଟିକାଲ୍ ଘଣ୍ଟା |
পোহৰৰ ট্ৰেঞ্জিষ্টৰ,ହାଲୁକା ଟ୍ରାନଜିଷ୍ଟର
ফটোট্ৰপিজম,ଫଟୋଗ୍ରାଫିଜିମ୍ |
আলোক সংবেদনশীল,ଫଟୋସେନସିଟିଭ୍ |
ফটোভল্টিক,ଫୋଟୋଭୋଲ୍ଟିକ୍ |
ফটোভল্টিক কোষ,ଫୋଟୋଭୋଲ୍ଟିକ୍ ସେଲ୍ |
ফটোভল্টিক প্ৰভাৱ,ଫୋଟୋଭୋଲ୍ଟିକ୍ ପ୍ରଭାବ |
ফটোনিক কোষ,ଫୋଟୋନିକ୍ ସେଲ୍ |
"শাৰীৰিক, প্ৰাকৃতিক","ଶାରୀରିକ, ପ୍ରାକୃତିକ |"
ভৌতিক পাৰমাণৱিক স্কেল,ଭ physical ତିକ ପରମାଣୁ ସ୍କେଲ |
শাৰীৰিক ভাৰসাম্যতা,ଶାରୀରିକ ସନ୍ତୁଳନ |
বস্তুগত হতাশা,ବାସ୍ତୁଶାସ୍ତ୍ର
ভৌতিক ভৰ একক,ଭ physical ତିକ ମାସ ଏକକ |
ভৌতিক অপটিক্স,ଶାରୀରିକ ଅପ୍ଟିକ୍ସ |
ভৌতিক ছবি,ଭ physical ତିକ ଚିତ୍ର |
ভৌতিক প্ৰক্ৰিয়া,ଶାରୀରିକ ପ୍ରକ୍ରିୟା |
বস্তুনিষ্ঠ উৎপাদনশীলতা,ଅବଜେକ୍ଟିଭ୍ ଉତ୍ପାଦକତା |
ভৌতিক ধৰ্ম ভৌতিক ধৰ্ম,ଭ physical ତିକ ଗୁଣ ଭ physical ତିକ ଗୁଣ |
ভৌতিক পৰিমাণ,ଭ physical ତିକ ପରିମାଣ |
ভৌতিক roentgen সমতুল্য,ଶାରୀରିକ ରୋଏଣ୍ଟେନ୍ ସମାନ |
পদাৰ্থ বিজ্ঞান,ପଦାର୍ଥ ବିଜ୍ଞାନ
"ভৌতিক অনুকৰণ, ভৌতিক অনুকৰণ","ଶାରୀରିକ ଅନୁକରଣ, ଶାରୀରିକ ଅନୁକରଣ |"
পদাৰ্থবিজ্ঞানী,ପଦାର୍ଥ ବିଜ୍ ist ାନୀ
ভৌতিক ৰাসায়নিক,ପଦାର୍ଥ ବିଜ୍ଞାନ
ভৌতিক ৰাসায়নিক ভাৰসাম্য,ଫିଜିକୋକେମିକାଲ୍ ସନ୍ତୁଳନ |
ভৌতিক ৰাসায়নিক পদ্ধতি,ଫିଜିକୋକେମିକାଲ୍ ପଦ୍ଧତି |
ভৌতিক ৰাসায়নিক বিক্ৰিয়া,ଫିଜିକୋକେମିକାଲ୍ ପ୍ରତିକ୍ରିୟା |
"পদাৰ্থ বিজ্ঞান, পদাৰ্থ বিজ্ঞান","ପଦାର୍ଥ ବିଜ୍ଞାନ, ପଦାର୍ଥ ବିଜ୍ଞାନ"
ভূ-ৰূপগত বিকাশ,ଜିଓମୋର୍ଫିକ୍ ବିକାଶ
শাৰীৰিক চিকিৎসা,ଶାରୀରିକ ଚିକିତ୍ସା
"মেছন, পাই মেছন","ମେସନ୍, ପାଇ ମେସନ୍ |"
পিয়ানোটো,ପିଆନୋ
স্কেনিং move,ସ୍କାନିଂ ଗତି
লেভি প্ৰক্ৰিয়া,ଆଦାୟ ପ୍ରକ୍ରିୟା
"পিক-আপ, পিক-আপ","ଉଠାଇବା, ଉଠାଇବା"
পিক-আপ টপ,ପିକ୍ ଅପ୍ ଟପ୍ |
পিক-আপ বৰ্ণালীমাপক,ପିକ୍ ଅପ୍ ସ୍ପେକ୍ଟ୍ରୋମିଟର |
"পিক-আপ ভল্টেজ, ৰিচিভাৰ ভল্টেজ","ପିକ୍ ଅପ୍ ଭୋଲଟେଜ୍, ରିସିଭର୍ ଭୋଲଟେଜ୍ |"
Picoampere (ইউনিট),ପିକୋମ୍ପେର୍ (ୟୁନିଟ୍)
পিকোফাৰাড,ପିକୋଫାରାଡ୍ |
piccolo,ପିକକୋଲୋ |
পিকোছেকেণ্ড,ପିକୋସେକଣ୍ଡ |
পিকো ৱাট,pico watt
ছবি বগা,ଚିତ୍ର ଧଳା |
ছৱি,ଛବି
ছবি কৃষ্ণ,ଛବି କୃଷ୍ଣ
ফটো-লুমিনোচিটি,ଫଟୋ-ଉଜ୍ଜ୍ୱଳତା |
ছবি বাহক,ଚିତ୍ର ବାହକ
pictogram সংকোচন,ପିକ୍ଟୋଗ୍ରାମ୍ ସଂକୋଚନ |
ফটো নিয়ন্ত্ৰণ বিন্দু,ଫଟୋ ନିୟନ୍ତ୍ରଣ ବିନ୍ଦୁ |
"নিয়ন্ত্ৰণ কইল, ফ্ৰেম কইল","କଣ୍ଟ୍ରୋଲ୍ କୋଇଲ୍, ଫ୍ରେମ୍ କୋଇଲ୍ |"
ছবিৰ বিৱৰণ,ଚିତ୍ର ବର୍ଣ୍ଣନା
ছবি সংখ্যালঘু,ସଂଖ୍ୟାଲଘୁ ଚିତ୍ର |
চিত্ৰণ এলেকা,ଦୃଷ୍ଟାନ୍ତ କ୍ଷେତ୍ର
ছবিৰ কম্পাঙ্ক,ଛବି ଆବୃତ୍ତି
ছবি ওলোটা,ଛବି ଓଲଟା |
ছবি নিযুক্তি,ଚିତ୍ର ଆସାଇନମେଣ୍ଟ
ছবি ফোন,ଛବି ଫୋନ୍ |
ছবি ঘূৰণ নিয়ন্ত্ৰণ,ଚିତ୍ର ଘୂର୍ଣ୍ଣନ ନିୟନ୍ତ୍ରଣ |
ছবি সংকেত,ଛବି ସଙ୍କେତ
ছবি সংকেতৰ প্ৰসাৰণ,ଚିତ୍ର ସଙ୍କେତ ପ୍ରଶସ୍ତତା |
ছবিৰ আকাৰ,ଛବି ଆକାର |
"ছবি সমন্বয়, ফ্ৰেম সমন্বয়","ଚିତ୍ର ସିଙ୍କ୍ରୋନାଇଜେସନ୍, ଫ୍ରେମ୍ ସିଙ୍କ୍ରୋନାଇଜେସନ୍ |"
সালোক সংশ্লেষণ,ଫଟୋସ nthesis
ছবিৰ সংক্ৰমণ,ଛବି ପ୍ରେରଣ
"ছবি ট্ৰেন্সমিটাৰ, ভিডিঅ&#39; ট্ৰেন্সমিটাৰ","ଚିତ୍ର ଟ୍ରାନ୍ସମିଟର, ଭିଡିଓ ଟ୍ରାନ୍ସମିଟର |"
"ছবিৰ নলী, কাইনেস্কোপ","ଚିତ୍ର ଟ୍ୟୁବ୍, କିନ୍ସକୋପ୍ |"
ফটো টিউব প্ৰজেক্টৰ,ଫଟୋ ଟ୍ୟୁବ୍ ପ୍ରୋଜେକ୍ଟର୍ |
pi (π) ধৰণ,pi (π) ମୋଡ୍ |
pi (π) ফান্দ,pi (π) ଜାଲ |
পাই কুৱেঞ্চিং,ପିଠା ଲିଭାଇବା |
বিন্ধি বৰ্তনী,ବିଦ୍ଧ ସର୍କିଟ |
চাপৰ স্ফটিকীয়কৰণ,ଚାପ ସ୍ଫଟିକୀକରଣ |
চাপ বৈদ্যুতিক স্ফটিক,ଇଲେକ୍ଟ୍ରିକ୍ କ୍ରିଷ୍ଟାଲ୍
চাপৰ বৈদ্যুতিক প্ৰভাৱ,ବ electric ଦୁତିକ ପ୍ରଭାବ
চাপযুক্ত মাধ্যম,ଚାପିତ ମାଧ୍ୟମ |
চাপ বৈদ্যুতিক পিকআপ,ଇଲେକ୍ଟ୍ରିକ୍ ପିକଅପ୍ ଚାପ |
"প্ৰেচাৰ ইলেক্ট্ৰিক ক্রিষ্টাল ভাইব্ৰেটৰ, চাপ ইলেক্ট্ৰিক কোৱাৰ্টছ ভাইব্ৰেটৰ","ପ୍ରେସର ଇଲେକ୍ଟ୍ରିକ୍ କ୍ରିଷ୍ଟାଲ୍ ଭାଇବ୍ରେଟର, ପ୍ରେସର ଇଲେକ୍ଟ୍ରିକ୍ କ୍ୱାର୍ଟଜ୍ ଭାଇବ୍ରେଟର |"
ইলেক্ট্ৰষ্টেটিক ফিল্ড,ଇଲେକ୍ଟ୍ରୋଷ୍ଟାଟିକ୍ କ୍ଷେତ୍ର |
চাপ বৈদ্যুতিক,ଇଲେକ୍ଟ୍ରିକ୍ ଚାପ |
বিদ্যুৎচুম্বকত্ব,ବ elect ଦ୍ୟୁତିକ ଚୁମ୍ବକୀୟତା |
চাপৰ চুম্বকত্ব,ଚାପ ଚୁମ୍ବକୀୟତା |
manometer,ମନୋମିଟର |
বেৰ&#39;মিটাৰ,ବାରୋମିଟର |
pizzoid,pizzoid
পাইজোট্ৰপি,ପାଇଜୋଟ୍ରପି
পিগটেইল ব্ৰেইড,pigtail braid
"উত্তৰ, ৰোৱান, পঞ্জ","ଉତ୍କଳ, ରୋନ୍, ପଞ୍ଜ"
"ৰশ্মি সমীকৰণ, জটিল সমীকৰণ","ବିମ୍ ସମୀକରଣ, ଜଟିଳ ସମୀକରଣ |"
ৰশ্মি সহগ,ବିମ୍ କୋଏଫିସିଏଣ୍ଟ୍ |
পাইল বন্দুক,ଗଦା ବନ୍ଧୁକ |
ৰশ্মি ইমুলেটৰ,ବିମ୍ ଏମୁଲେଟର
ওভাৰলেপ,ଆଚ୍ଛାଦନ
পাইলিয়া,ପାଇଲିଆ
বাল্ক পুলড গ্ৰুপ,ବହୁଳ ପୁଲଡ୍ ଗୋଷ୍ଠୀ |
স্তম্ভ ধৰণৰ কেমেৰা,ସ୍ତମ୍ଭ ପ୍ରକାର କ୍ୟାମେରା |
"সমান্তৰাল ফিলেট ট্ৰেন্সমিছন লাইন, পিল বক্স","ସମାନ୍ତରାଳ ଫିଲେଟ୍ ଟ୍ରାନ୍ସମିସନ୍ ଲାଇନ୍, ପିଲ୍ ବକ୍ସ |"
পিলবক্স এন্টেনা,ପିଲବକ୍ସ ଆଣ୍ଟେନା |
"ড্ৰাইভাৰ, পাইলট, বিগিনাৰ, গাইড","ଡ୍ରାଇଭର, ପାଇଲଟ୍, ଆରମ୍ଭ, ଗାଇଡ୍ |"
"বতাহৰ চক্ৰৰ বেলুন, পাইলট বেলুন","ୱିଣ୍ଡମିଲ୍ ବେଲୁନ୍, ପାଇଲଟ୍ ବେଲୁନ୍ |"
"নেভিগেচন ৰাডাৰ, পাইলট ৰাডাৰ","ନାଭିଗେସନ୍ ରାଡାର, ପାଇଲଟ ରାଡାର |"
"সূচক লেম্প, পাইলট লেম্প","ସୂଚକ ପ୍ରଦୀପ, ପାଇଲଟ୍ ଲ୍ୟାମ୍ପ |"
পাইলট লাইট,ପାଇଲଟ୍ ଆଲୋକ |
ষ্টাৰ্ট কৰা মটৰ,ମୋଟର ଆରମ୍ଭ
প্ৰাৰম্ভিক স্পাৰ্ক,ପ୍ରାରମ୍ଭିକ ସ୍ପାର୍କ |
"গাইডিং ৱেভ, গাইডিং ৱেভ","ମାର୍ଗଦର୍ଶକ ତରଙ୍ଗ, ମାର୍ଗଦର୍ଶକ ତରଙ୍ଗ |"
নিৰ্দেশনা,ମାର୍ଗଦର୍ଶନ
নিৰ্দেশনা,ମାର୍ଗଦର୍ଶନ
পিটিকায়ন,pitikayan
পিন,ପିନ୍ |
তালিকাৰ ফুটা,ତାଲିକା ଗର୍ତ୍ତ |
সংকোচন প্ৰভাৱ,ସଂକୋଚନ ପ୍ରଭାବ
সংকোচন,ସଂକୋଚନ
"প্ৰেচাৰ এৰেষ্টাৰ, পিঞ্চ কক","ପ୍ରେସର ଆରେଷ୍ଟର, ପିଚ୍ କକ୍ |"
"পিনকুশ্বন বিকৃতি, কোৰ-বৰ্ধিত বিকৃতি","ପିଙ୍କୁସିଅନ୍ ବିକୃତି, ମୂଳ-ବର୍ଦ୍ଧିତ ବିକୃତି |"
"incisor array, কুমান এৰে","incisor ଆରେ, କୁମାନ୍ ଆରେ |"
"ping (sonar-pulse), শব্দৰ স্পন্দন","ପିଙ୍ଗ୍ (ସୋନାର-ପଲ୍ସ), ଧ୍ୱନି ପଲ୍ସ |"
পিংগাৰ,ପିଙ୍ଗର |
টাইপিং কৰা,ଟାଇପିଂ
পাঞ্চ হোল কেমেৰা,ପିଚ୍ ହୋଲ୍ କ୍ୟାମେରା |
গোলাপী rave,ଗୋଲାପି ରଙ୍ଗ
বিন্দু,ବିନ୍ଦୁ
পাইয়ান (পিমেসান),ପାୟାନ୍ (ପିମସାନ୍)
পিয়ন ঘনীভূত,ପାଇନ୍ ଘନୀଭୂତ |
পাইনিয়াম,ପାଇନିୟମ୍ |
pip,ପାଇପ୍
টেলিগ্ৰাফ টেলিভিছন,ଟେଲିଗ୍ରାଫ୍ ଟେଲିଭିଜନ |
"পাইপাৰ ইমেজ, এপাৰচাৰ ইমেজ","ପାଇପର୍ ଇମେଜ୍, ଆପର୍ଚର୍ ଇମେଜ୍ |"
পিৰানি গেজ,ପିରାନି ଗେଜ୍ |
পিষ্টন,ପିଷ୍ଟନ୍ |
পিষ্টন,ପିଷ୍ଟନ୍ |
পিষ্টন চেট,ପିଷ୍ଟନ୍ ସେଟ୍ |
পিষ্টন ডিচিলেৰেটৰ,ପିଷ୍ଟନ୍ ଡିସିଲେଟର |
পিষ্টন ক্ৰ&#39;ডাক,ପିଷ୍ଟନ୍ କ୍ରୋଡକ୍ |
পিষ্টন প্ৰবাহ,ପିଷ୍ଟନ୍ ପ୍ରବାହ |
পিষ্টন-ফোন,ପିଷ୍ଟନ୍-ଫୋନ୍ |
পিষ্টন ট্ৰাফ,ପିଷ୍ଟନ୍ ଟ୍ରଫ୍ |
পিষ্টন ৰড,ପିଷ୍ଟନ୍ ରଡ୍ |
পিষ্টনৰ গতি,ପିଷ୍ଟନ୍ ଗତି
পিষ্টন-কোৰ কেন্দ্ৰ,ପିଷ୍ଟନ୍-କୋର୍ ସେଣ୍ଟର୍ |
পিষ্টন-ফল্ট,ପିଷ୍ଟନ୍-ଦୋଷ |
"পিচ, পিচ, পিচ, বেংগল ব্যৱধান, পিচ, পিচ, ব্যৱধান","ପିଚ୍, ଆସଫାଲ୍ଟ, ପିଚ୍, ବଙ୍ଗଲ୍ ବ୍ୟବଧାନ, ପିଚ୍, ପିଚ୍, ବ୍ୟବଧାନ |"
পিচ ত্বৰণ,ପିଚ୍ ତ୍ୱରଣ
"pitch instinct, কোণ","ପିଚ୍ ପ୍ରବୃତ୍ତି, କୋଣ |"
পিচ অক্ষ,ପିଚ୍ ଅକ୍ଷ
ট্ৰাফ বক্স,ଟ୍ରଫ୍ ବାକ୍ସ |
পিচ গাইড,ପିଚ୍ ଗାଇଡ୍ |
"to pitch, to pitch, প্ৰণাম কৰা","ପିଚ୍ କରିବା, ପିଚ୍ କରିବା, ପ୍ରଣାମ କରିବା |"
মজ্জাৰ পেলেট,ମଜ୍ଜା ପେଲେଟ୍ |
বায়ুৰ প্ৰভাৱৰ চাপ,ବାୟୁ ପ୍ରଭାବ ଚାପ
"বায়ুৰ প্ৰভাৱ-চাপৰ নলী, pterygoid, pito খাল","ବାୟୁ ପ୍ରଭାବ-ଚାପ ଟ୍ୟୁବ୍, ପେଟେରଗଏଡ୍, ପିଟୋ କେନାଲ |"
"pivot, ৰিভেট","ପିଭଟ୍, ରିଭେଟ୍ |"
ৰিভেটেড চুম্বক,ରିଭେଟେଡ୍ ଚୁମ୍ବକ
চাপৰ ইলেক্ট্ৰ&#39;ফ&#39;ৰেচিছ,ଚାପ ଇଲେକ୍ଟ୍ରୋଫୋରେସିସ୍ |
চাপযুক্ত অৰ্ধপৰিবাহী,ଚାପିତ ସେମିକଣ୍ଡକ୍ଟର |
আলোক সংবেদনশীল প্ৰভাৱ,ଫଟୋସେନସିଟିଭ୍ ଇଫେକ୍ଟ |
চাপ অনুসৰণ কৰা,ଚାପ ଟ୍ରାକିଂ |
