Tamil,English
QED,Q.E.D.
நாற்கோணம்,quadrangle
நாற்கர ப்ரிஸம்,quadrangular prism
நால்வகை,quadrant
இருபடி,quadratic
இருபடி செலவு,quadratic cost
இருபடி செலவு செயல்பாடு,quadratic cost function 
இருபடி வளைவு,quadratic curve
இருபடி சமன்பாடு,quadratic equation
இருபடி வெளிப்பாடு,quadratic expression
இருபடி வடிவம்,quadratic form
இருபடி செயல்பாடு,quadratic function
இருபடி செயல்பாட்டு,quadratic functional
இருபடி இடைச்செருகல்,quadratic interpolation 
இருபடி புறநிலை செயல்பாடு,quadratic objective function
இருபடி நிரலாக்கம்,quadratic programming 
இருபடி பரஸ்பரம்,quadratic reciprocity 
இருபடி மேற்பரப்பு,quadratic surface
இருபடி கால,quadratic term
நாற்கர சூத்திரம்,quadrature formula
நாற்கர,quadrilateral
தரமான பகுப்பாய்வு,qualitative analysis
தர கட்டுப்பாடு,quality control
குவாண்டம் இயக்கவியல்,quantum mechanics
குவாண்டம் எண்,quantum number
குவாண்டம் புள்ளிவிவரங்கள்,quantum statistics 
கால்,quarter 
குவார்டிக்,quartic
காலாண்டு,quartile
அரை நேரியல் அமைப்புச் சமன்பாடு,quasi linear constitutive equation
அரை வழக்கமான,quasi regular
குவாட்டர்னியன்,quaternion
வரிசை நீளம்,queue length
வரிசை மாதிரி,queuing model
வரிசை பிரச்சனை,queuing problem
வரிசை செயல்முறை,queuing process
வரிசை அமைப்பு,queuing system
வரிசை கோட்பாடு,queuing theory
ஐந்திணை,quintile
ஐந்திணை,quintuplet
மேற்கோள்,quotation
அளவுகோல்,quotient
பங்கு புலம்,quotient field
பங்கு குழு,quotient group
பங்குச் சட்டம்,quotient law
அளவு தொகுப்பு,quotient set
பங்கு இடம்,quotient space
மேற்கோள் இடவியல்,quotient topology
ரேடியல்,radial
ரேடியன்,radian
ரேடியன் அளவு,radian measure
தீவிரமான,radical
தீவிர அச்சு,radical axis
தீவிர அடையாளம்,radical sign
ஆரம்,radius
குவிதல் ஆரம்,radius of convergence
வளைவின் ஆரம்,radius of curvature
ஆரம் திசையன்,radius vector
ரேடிக்ஸ்,radix
சீரற்ற பிழை,random error
சீரற்ற செயல்பாடு,random function
சீரற்றமயமாக்கல்,randomization
சீரற்ற தொகுதிகள்,randomised blocks
சீரற்ற மாதிரி,random model
சீரற்ற எண்,random number
சீரற்ற மாதிரி,random sampling
சீரற்ற மாறி,random variable
சரகம்,range
ஒருங்கிணைப்பு வரம்பு,range of convergence
ஒருங்கிணைப்பு வரம்பு,range of integration
உறவு வரம்பு,range of relation
வரம்பு இடம்,range space
தரவரிசை,rank
தரவரிசை தொடர்பு,rank correlation
அணி தரவரிசை,rank of matrix
தரவரிசை வரிசை புள்ளிவிவரங்கள்,rank order statistics
மாற்றம் விகிதம்,rate of change
ஒருங்கிணைப்பு விகிதம்,rate of convergence
விகிதம்,Ratio
பகுத்தறிவு,Rational
பகுத்தறிவு வெளிப்பாடு,rational expression
பகுத்தறிவு புலம்,rational field
பகுத்தறிவு செயல்பாடு,rational function
வகுப்பின் பகுத்தறிவு,rationalisation of the denominator
பகுத்தறிவு எண்,rational number
பகுத்தறிவு எண் புலம்,rational number field
பகுத்தறிவு செயல்பாடு,rational operation
விகித சோதனை,ratio test
மூல தரவு,raw data
கதிர்,ray
கதிர் திசையன்,ray vector
உண்மையான,real
உண்மையான அச்சு,real axis
உண்மையான தொடர்ச்சி,real continuum
உண்மையான வரி,real line
உண்மையான நேரியல் திசையன் இடம்,real linear vector space
உண்மையான அணி,real matrix
உண்மையான எண்,real number
உண்மையான எண் புலம்,real number field
உண்மையான பகுதி,real part
உண்மையான பல்லுறுப்புக்கோவை,real polynomial
உண்மையான இருபடி,real quadratic
உண்மையான வேர்,real root
உண்மையான இடம்,real space
உண்மையான நேர அமைப்பு,real time system
உண்மையான மதிப்புள்ள செயல்பாடு,real valued function
உண்மையான மாறி,real variable
உண்மையான திசையன் இடம்,real vector space
பரஸ்பர,reciprocal
பரஸ்பர அணி,reciprocal matrix
செவ்வகம்,rectangle
செவ்வக,rectangular
செவ்வக வரிசை,rectangular array
செவ்வக அச்சு,rectangular axis
செவ்வக அடர்த்தி செயல்பாடு,rectangular density function
செவ்வக ஹைபர்போலா,rectangular hyperbola
செவ்வக அணி,rectangular matrix
செவ்வக இணைக் குழாய் (கனசதுரம்),"rectangular parellelopiped 
 (cuboid)"
சரிசெய்யக்கூடிய வளைவு,rectifiable curve
மறுநிகழ்வு சூத்திரம்,recurrence formula
தொடர் தசம,recurring decimal
மறுநிகழ்வு சூத்திரம்,recursion formula
குறைக்கப்பட்ட echelon வடிவம்,reduced echelon form
reductio-ad-absurdum,reductio-ad-absurdum
குறைப்பு சூத்திரம்,reduction formula
குறிப்பு வரி,reference line
குறிப்பு புள்ளி,reference point
பிரதிபலித்த அலை,reflected wave
பிரதிபலிப்பு,reflection
பிரதிபலிப்பு சட்டம்,reflexive law
ஒன்றிணைந்த பகுதி,region of convergence
வேறுபட்ட பகுதி,region of divergence
ஒருங்கிணைப்பு பகுதி,region of integration
பின்னடைவு பகுப்பாய்வு,regression analysis
பின்னடைவு வளைவு,regression curve
பின்னடைவு சமன்பாடு,regression equation
பின்னடைவு வரி,regression line
பின்னடைவு மாதிரி,regression model
வழக்கமான வளைவு,regular curve
வழக்கமான அறுகோணம்,regular hexagon
வழக்கமான அணி,regular matrix
வழக்கமான டெட்ராஹெட்ரான்,regular tetrahedron
உறவினர் நிரப்பு,relative complement
ஒப்பீட்டு அதிகபட்சம்,relative maximum
ஒப்பீட்டு குறைந்தபட்சம்,relative minimum
உறவினர் நிகழ்தகவு (நிபந்தனை நிகழ்தகவு),relative probability (conditional probability)
தொடர்புடைய வேகம்,relative velocity
சார்பியல்,Relativity
சார்பியல் கோட்பாடு,relativity theory
நம்பகத்தன்மை,reliability
நம்பகத்தன்மை பிரச்சனை,reliability problem
மீதமுள்ள காலம்,remainder term
மீதமுள்ள தேற்றம்,remainder theorem
மீண்டும் மீண்டும் வரம்பு,repeated limit
Reemann integral என்று மீண்டும் மீண்டும் கூறினார்,repeated Riemann integral
பிரதிநிதித்துவம்,representation
எச்சம்,Residue
ஒரு துருவத்தில் எச்சம்,residue at a pole
தீர்மானம்,resolution
படைகளின் தீர்மானம்,resolution of forces
வேகங்களின் தீர்மானம்,resolution of velocities
விளைவாக,resultant
விளைவாக சக்தி,resultant force
விளைவாக திசையன்,resultant vector
திருத்தப்பட்ட சிம்ப்ளக்ஸ் நுட்பம்,revised simplex technique
ரோம்பஸ்,rhombus
ரீமான் ஒருங்கிணைந்த,Riemann integral
வலது கோணம்,right angle
வலது கோண முக்கோணம்,right angled triangle
வலது வட்டக் கூம்பு,right circular cone
சரியான இணை,right coset
வலது சிலிண்டர்,right cylinder
வலது கை பழக்கம்,right handed
வலது தலைகீழ்,right inverse
கடுமையான ஆதாரம்,rigorous proof
மோதிரம்,ring
முழு எண்களின் வளையம்,ring of integers
R-ஒருங்கிணைக்கக்கூடியது,R-integrable
வேர்,root
வேர் என்றால் சதுரம்,root mean square
ஒரு பல்லுறுப்புக்கோவையின் வேர்,root of a polynomial
சுழற்சி,rotation
ரவுண்டிங் பிழை,rounding error
வரிசை,row
வரிசை-நெடுவரிசை பெருக்கல்,row-by-column multiplication
வரிசை சமநிலை,row equivalence
வரிசை அணி,row matrix
வரிசை தரவரிசை,row rank
சேணம் புள்ளி,saddle point
மாதிரி,sample
மாதிரி பொருள்,sample means
மாதிரி புள்ளி,sample point
மாதிரி அளவு,sample size
மாதிரி இடம்,sample space
மாதிரி நிலையான விலகல்,sample standard deviation
மாதிரி ஆய்வு,sample survey
மாதிரி மாறுபாடு,sample variance
மாதிரி,sampling
மாதிரி விநியோகம்,sampling distribution
மாதிரி பிழை,sampling error
மாதிரி இடைவெளி,sampling interval
மாதிரி முறை,sampling method
மாதிரி கோட்பாடு,sampling theory
மாற்று மூலம் மாதிரி,sampling with replacement
அளவுகோல்,scalar
அளவிடல் புலம்,scalar field
ஸ்கேலார் மேட்ரிக்ஸ்,scalar matrix
அளவிடல் பல,scalar multiple
அளவிடல் பெருக்கல்,scalar multiplication
அளவிடல் தயாரிப்பு,scalar product
அளவிடல் அளவு,scalar quantity
ஸ்கேலர் மூன்று தயாரிப்பு,scalar triple product
காட்சி முக்கோணம்,scelene triangle
சிதறிய வரைபடம்,scattered diagram
ஷ்ரோடிங்கர் சமன்பாடு,Schrodinger equation
பருவகால ஏற்ற இறக்கம்,seasonal fluctuation
செகண்ட்,secant
இரண்டாவது முறை,secant method
இரண்டாவது வழித்தோன்றல்,second derivative
இரண்டாவது வரிசை,second order
பிரிவு,section
துறை,sector
ஒரு வளைவின் பிரிவு,segment of a curve
சுயம் - இணைந்தது,self — adjoint
தன்னுடன் இணைந்த ஆபரேட்டர்,self adjoint operator
சுயம் - இணைதல்,self — conjugate
அரை அச்சு,semiaxis
அரைவட்டம்,semicircle
அரை-நிச்சயமான அணி,semi - definite matrix
அரை - திட்டவட்டமான இருபடி வடிவம்,semi - definite quadratic form
அரைகுழு,semigroup
அரை இடைவெளி,semi - interval
அரை பெரிய அச்சு,semi major axis
அரை சிறு அச்சு,semi minor axis
பிரிக்கக்கூடிய பல்லுறுப்புக்கோவை,separable polynomial
மாறிகள் பிரித்தல்,separation of variables
வரிசை,sequence
வரிசைமுறை கோட்பாடு,sequencing theory
தொடர் பகுப்பாய்வு,sequential analysis
தொடர் மாதிரி,sequential sampling
தொடர் தொடர்பு,serial correlation
தொடர்,series
அமைக்கப்பட்டது,set
sextant,sextant
ஷேவார்ட் கட்டுப்பாட்டு விளக்கப்படங்கள்,Shewhart control charts
அடையாளம்,sign
மேட்ரிக்ஸின் கையொப்பம்,signature of a matrix
இருபடி வடிவத்தின் கையொப்பம்,signature of quadratic form
கையொப்பமிட்ட எண்,signed number
முக்கியத்துவம் நிலை,significance level
முக்கியத்துவம் சோதனை,significance test
குறிப்பிடத்தக்க இலக்கம்,significant digit
அடையாளம் சோதனை,sign test
சிக்னம் செயல்பாடு,signum function
ஒத்த நீள்வட்டங்கள்,similar ellipses
ஒத்த புள்ளிவிவரங்கள்,similar figures
ஒற்றுமை,similarity
ஒத்த மெட்ரிக்குகள்,similar matrices
எளிய மூடிய வளைவு,simple closed curve
எளிய தொடர்பு,simple correlation
எளிய ஹார்மோனிக் இயக்கம்,simple harmonic motion
எளிய சீரற்ற மாதிரி,simple random sampling
எளிய,simplex
சிம்ப்ளக்ஸ் அல்காரிதம்,simplex algorithm
சிம்ப்ளக்ஸ் அட்டவணை,simplex tableau
சிம்சனின் ஒன்று - மூன்றாவது விதி,Simpson's one - third rule
உருவகப்படுத்துதல் நுட்பம்,simulation technique
ஒரே நேரத்தில் வேறுபட்ட சமன்பாடுகள்,simultaneous differential equations
ஒரே நேரத்தில் சமன்பாடுகள்,simultaneous equations
பாவம்,sine
சைன் வளைவு,sine curve
சிங்கிள்டன்,singleton
ஒற்றை மதிப்பு செயல்பாடு,single valued function
ஒருமை ஒருங்கிணைந்த,singular integral
ஒருமை,singularity
ஒருமை அணி,singular matrix
ஒற்றை தீர்வு,singular solution
மாதிரி அளவு,size of sample
வளைந்த விநியோகம்,skewed distribution
skew-Hermitian அணி,skew-Hermitian matrix
வளைவு,skewness
வளைவு சமச்சீர் அணி,skew symmetric matrix
மந்தமான மாறி,slack variable
சாய்வு,slope
சாய்வு சாய்வு,slope gradient
சிறிய அடைப்புக்குறிகள்,small brackets
மென்மையான வளைவு,smooth curve
மென்மையான செயல்பாடு,smooth function
நேரத் தொடரை மென்மையாக்குதல்,smoothing of time series
சூரிய குடும்பம்,solar system
சோலெனாய்டல் திசையன்,solenoidal vector
திடமான,solid
திட வடிவியல்,solid geometry
தீர்வு,solution
தொடரில் தீர்வு,solution in series
தீர்வு அணி,solution matrix
ஒரு முக்கோணத்தின் தீர்வு,solution of a triangle
தீர்வு இடம்,solution space
சோனைன் பல்லுறுப்புக்கோவை,Sonine polynomial
விண்வெளி,space
விண்வெளி வளைவு,space curve
பரந்து விரிந்த தொகுப்பு,spanning set
இடஞ்சார்ந்த தொடர்பு வரைபடம்,spatial correlogram
சிறப்பு நேரியல் குழு,special linear group
சிறப்பு ஆர்த்தோகனல் குழு,special orthogonal group
குறிப்பிட்ட ஈர்ப்பு,specific gravity
நிறமாலை மேப்பிங் தேற்றம்,spectral mapping theorem
ஒரு செயல்பாட்டின் ஸ்பெக்ட்ரம்,spectrum of a function
கோளம்,sphere
கோள ஒருங்கிணைப்பு அமைப்பு,spherical coordinate system
கோள துருவ ஒருங்கிணைப்பு,spherical polar coordinate
கோள முக்கோணம்,spherical triangle
கோள முக்கோணவியல்,spherical trigonometry
சுழல்,spiral
சதுரம்,square
சதுர அடைப்புக்குறிகள்,square brackets
சதுர ஒருங்கிணைக்கக்கூடியது,square integrable
சதுர அணி,square matrix
சதுர வேர்,square root
மாதிரியின் நிலை,stage of sampling
படிக்கட்டு செயல்பாடு,staircase function
நிலையான விலகல்,standard deviation
நிலையான உள் தயாரிப்பு,standard inner product
சமநிலை நிலை,state of equilibrium
நிலையான வளைவு,stationary curve
நிலையான புள்ளி,stationary point
நிலையான மதிப்பு,stationary value
புள்ளிவிவரம்,statistic
புள்ளியியல்,statistical
புள்ளியியல் தரவு,statistical data
புள்ளிவிவர விநியோகம்,statistical distribution
புள்ளியியல் கருதுகோள்,statistical hypothesis
புள்ளியியல் அனுமானம்,statistical inference
புள்ளிவிவர மாதிரி,statistical model
புள்ளிவிவர மக்கள் தொகை,statistical population
புள்ளிவிவர தரக் கட்டுப்பாடு,statistical quality control
புள்ளிவிவரங்கள்,statistics
நிலையான,steady
நிலையான நிலை தீர்வு,steady state solution
செங்குத்தான ஏற்றம் (ஒரு வளைவின்),steep ascent (of a curve)
செங்குத்தான ஏற்றம் வடிவமைப்பு,steepest ascent design
செங்குத்தான வம்சாவளி,steepest descent
படி செயல்பாடு,step function
ஸ்டிர்லிங் தொடர்,Stirling series
தோராயம்,stochastic
சீரற்ற அணி,stochastic matrix
சீரற்ற மாதிரி,stochastic model
சீரற்ற நிரலாக்க,stochastic programming
சீரற்ற மாறி,stochastic variable
ஸ்டோக்ஸ் தேற்றம்,Stokes’ theorem
நேர் கோடு,straight line
அடுக்கு விளக்கப்படம்,strata chart
அடுக்குப்படுத்தல்,stratification
அடுக்கு மாதிரி,stratified sampling
ஸ்ட்ரீம்-லைன்,stream-line
மன அழுத்தம்,stress
கண்டிப்பாக குவிந்த செயல்பாடு,strictly convex function
கண்டிப்பாக குறைகிறது,strictly decreasing
கண்டிப்பாக அதிகரிக்கும்,strictly increasing
கண்டிப்பாக மோனோடோனிக் செயல்பாடு,strictly monotonic function
மாணவர் சோதனை (மாணவரின் &quot;டி&quot; சோதனை),"Student's test (Student's ""t"" test)"
துணை சேகரிப்பு,sub-collection
துணை தீர்மானிப்பான்,sub determinant
துணை புலம்,subfield
துணைக்குழு,subgroup
துணை இடைவெளி,sub-interval
துணை அணி,submatrix
சந்தா,subscript
அடுத்தடுத்து,subsequence
துணைக்குழு,subset
துணைவெளி,subspace
மாற்று,substitution
துணைக்கோடு,subtangent
துணை,subtend
கழிக்கவும்,subtract
கழித்தல்,subtraction
அடுத்தடுத்து,successive
அடுத்தடுத்த வேறுபாடு,successive differentiation
தொடர்ச்சியான ஒருங்கிணைப்பு,successive integration
வாரிசு,successor
பின்னொட்டு,suffix
தொகை,sum
தொகை செயல்பாடு,sum function
சுருக்கக்கூடிய,summable
சுருக்கம்,summand
கூட்டுத்தொகை,summation
கூட்டுத்தொகை மாநாடு,summation convention
கூட்டுச் சூத்திரம்,summation formula
தொடரின் கூட்டுத்தொகை,summation of series
கூட்டுத்தொகை அடையாளம்,summation sign
கூட்டுத்தொகை முடிவிலி,sum to infinity
மேலெழுத்து,superscript
சூப்பர்செட்,superset
சூப்பர்சோனிக் ஓட்டம்,supersonic flow
துணை கோணம்,supplementary angle
துணை விமானம்,supporting hyperplane
செயல்பாட்டின் ஆதரவு,support of function
நினைக்கிறேன்,suppose
உச்ச,supremum
surd,surd
மேற்பரப்பு,surface
மேற்பரப்பு,surface area
மேற்பரப்பு ஒருங்கிணைந்த,surface integral
surjection,surjection
surjective,surjective
surjective வரைபடம்,surjective map
சின்னம்,symbol
குறியீட்டு தர்க்கம்,symbolic logic
குறியீட்டு மாதிரி,symbolic model
சமச்சீர்,symmetric
சமச்சீர்,symmetrical
சமச்சீர் தீர்மானிப்பான்,symmetric determinant
சமச்சீர் வேறுபாடு,symmetric difference
சமச்சீர் அணி,symmetric matrix
அமைப்பு பகுப்பாய்வு,system analysis
முறையான மாதிரி,systematic sampling
மேசை,table
அட்டவணை,tableau
ஒருங்கிணைந்த அட்டவணை,table of integrals
அட்டவணை,tabular
அட்டவணை வடிவம்,tabular form
அட்டவணை மடக்கை,tabular logarithm
அட்டவணை,tabulate
அட்டவணைப்படுத்தப்பட்ட மதிப்பு,tabulated value
அட்டவணை,tabulation
அட்டவணை,tabulator
வால்,tail
வால் பகுதி (விநியோகம்),tail area (of distribution)
தொடுநிலை,tangency
தொடுகோடு,tangent
தொடுகோடு உயர்விமானம்,tangent hyperplane
தொடுநிலை,tangential
தொடுநிலை கூறு,tangential component
தொடுநிலை பிரிவு,tangential section
தொடுகோடு,tangent line
தொடுகோடு விமானம்,tangent plane
தொடுவெளி,tangent space
டேப் பஞ்ச்,tape punch
டேப் ரீடர்,tape reader
டாபெரியன் தேற்றம்,Tauberian theorem
டெய்லரின் தேற்றம்,Taylor's theorem
Tchebychev மெட்ரிக்,Tchebychev metric
டி-விநியோகம்,t-distribution
தொலைநோக்கி தொடர்,telescopic series
தற்காலிக ஒருங்கிணைப்புகள்,temporal coordinates
தற்காலிக உறவு,temporal relationship
தற்காலிக மாறி,temporal variable
இழுவிசை வலிமை,tensile strength
பதற்றம்,tensor
டென்சர் பகுப்பாய்வு,tensor analysis
டென்சர் தயாரிப்பு,tensor product
தற்காலிக உருவாக்கம்,tentative formulation
கால,term
முனைய நிலை,terminal condition
முனைய வேக டைவ்,terminal velocity dive
முடிவு தசம,terminating decimal
கால மதிப்புகள்,term values
கால வேறுபாடு,termwise differentiation
காலமுறை ஒருங்கிணைப்பு,termwise integration
மும்மை,ternary
சோதனை,test
மாறுபாடுகளின் ஒருமைப்பாட்டிற்கான சோதனை,test for homogeneity of variances
சோதனை செயல்பாடு,test function
கருதுகோள் சோதனை,test of hypothesis
முக்கியத்துவம் வாய்ந்த சோதனை,test of significance
சோதனை புள்ளிவிவரங்கள்,test statistics
நான்முக,tetrahedral
டெட்ராஹெட்ரல் கோணம்,tetrahedral angle
டெட்ராஹெட்ரான்,tetrahedron
தேற்றம்,theorem
எச்சங்களின் தேற்றம்,theorem of residues
கோட்பாட்டு கோரிக்கை செயல்பாடு,theoretical demand function
கோட்பாட்டு தனித்துவமான விநியோகம்,theoretical discrete distribution
தத்துவார்த்த பிழை,theoretical error
தத்துவார்த்த பொருத்தம்,theoretical fit
தத்துவார்த்த உருவாக்கம்,theoretical formulation
கோட்பாட்டு அதிர்வெண்,theoretical frequency
கோட்பாட்டளவில்,theoretically
தத்துவார்த்த மாதிரி,theoretical model
தத்துவார்த்த சிகிச்சை,theoretical treatment
சமன்பாடுகளின் கோட்பாடு,theory of equations
பிழைகளின் கோட்பாடு,theory of errors
மதிப்பீடு கோட்பாடு,theory of estimation
செயல்பாடுகளின் கோட்பாடு,theory of functions
விளையாட்டு கோட்பாடு,theory of games
ஈர்ப்பு கோட்பாடு,theory of gravitation
தகவல் கோட்பாடு,theory of information
மாற்று கோட்பாடு (= தோல்வியின் கோட்பாடு),theory of replacement (= theory of failure)
தொகுப்புகளின் கோட்பாடு,theory of sets
காத்திருக்கும் கோடுகளின் கோட்பாடு (= வரிசை கோட்பாடு),theory of waiting lines(= queuing theory)
அலைகளின் கோட்பாடு,theory of waves
வெப்ப இயக்கவியல்,Thermodynamic
ஒரு திருகு நூல்,thread of a screw
முப்பரிமாண,three dimensional
முப்பரிமாண திசையன் பகுப்பாய்வு,three dimensional vector analysis
மூன்று வழி வகைப்பாடு,three-way classification
வீசு,throw
உந்துதல்,thrust
நேரம்,time
நேர அச்சு,time axis
நேரம் சார்பு,time dependence
நேரம் சார்ந்த அமைப்புச் சமன்பாடு,time-dependent constitutive equation
நேரம் சார்ந்த செயல்முறை,time-dependent process
நேரம்-சுயாதீனமான கால,time-independent term
நேர இடைவேளை,time interval
நேரத் தொடர்,time series
நேர தொடர் பகுப்பாய்வு,time series analysis
நேரத் தொடர் தரவு,time series data
நேர பகிர்வு அமைப்பு,time sharing system
சகிப்புத்தன்மை,tolerance
சகிப்புத்தன்மை இடைவெளி,tolerance interval
சகிப்புத்தன்மை நிலை,tolerance level
சகிப்புத்தன்மை வரம்பு,tolerance limit
இடவியல்,topological
இடவியல் இரட்டை,topological dual
இடவியல் குழு,topological group
இடவியல் ஐசோமார்பிசம்,topological isomorphism
இடவியல் நேரியல் இடம்,topological linear space
இடவியல் ரீதியாக,topologically
இடவியல் வரைபடம்,topological mapping
இடவியல் சொத்து,topological property
இடவியல் இடம்,topological space
இடவியல் திசையன் இடம்,topological vector space
கட்டமைப்பியல்,topology
முறுக்கு,torsion
டோரஸ்,torus
மொத்தம்,total
மொத்த வழித்தோன்றல்,total derivative
மொத்த வேறுபாடு,total differential
மொத்த வேறுபாடு சமன்பாடு,total differential equation
மொத்த ஆய்வு,total inspection
முற்றிலும் கட்டுப்படுத்தப்பட்டது,totally bounded
முற்றிலும் ஆர்டர் செய்யப்பட்ட தொகுப்பு,totally ordered set
மொத்த ஆர்டர்,total ordering
தடயம்,trace
அணி சுவடு,trace of matrix
தடமறிதல்,tracing
வர்த்தகம் செயல்பாடு,trade off function
பாதை,trajectory
ஆழ்நிலை,transcendental
ஆழ்நிலை சமன்பாடு,transcendental equation
ஆழ்நிலை செயல்பாடு,transcendental function
ஆழ்நிலை எண்,transcendental number
பரிமாற்றம்,transfer
பரிமாற்ற செயல்பாடு,transfer function
எல்லையற்ற தூண்டல்,transfinite induction
எல்லையற்ற எண்,transfinite number
மாற்றம்,transform
உருமாற்ற சூத்திரம்,transformation formula
உருமாற்ற அணி,transformation matrix
ஒருங்கிணைப்புகளின் மாற்றம்,transformation of coordinates
மாற்றப்பட்ட செயல்பாடு,transformed function
மாற்றப்பட்ட அணி,transformed matrix
பரிமாற்ற பிரச்சனை,transshipment problem
நிலையற்ற நடத்தை,transient behaviour
நிலையற்ற தீர்வு,transient solution
மாற்றம்,transition
மாற்றம் அணி,transition matrix
இடைநிலை,transitive
இடைநிலை சட்டம்,transitive law
இடைநிலை உறவு,transitive relation
இடமாற்றம்,transitivity
இடமாற்றம் தொகுப்பு,transitivity set
மொழிபெயர்ப்பு,translation
போக்குவரத்து செலவு,transportation cost
போக்குவரத்து பிரச்சனை,transportation problem
போக்குவரத்து நேரம்,transportation time
போக்குவரத்து சமன்பாடு,transport equation
இடமாற்ற அணி,transposed matrix
மேட்ரிக்ஸின் இடமாற்றம்,transpose of a matrix
இடமாற்றம்,transposition
குறுக்குவழி,transversality
குறுக்கு நிலை,transversality condition
குறுக்கு,transverse
குறுக்கு இயக்கம்,transverse motion
ட்ரேபீசியம்,trapezium
ட்ரேப்சாய்டு,trapezoid
trapezoidal prism,trapezoidal prism
சிகிச்சை,treatment
மரம் வரைபடம்,tree diagram
போக்கு,trend
போக்கு வரி,trend line
போக்கு மதிப்பு,trend value
முக்கோணம்,triadic
விசாரணை,trial
சோதனை செயல்பாடு,trial function
முக்கோணம்,triangle
முக்கோண சமத்துவமின்மை,triangle inequality
வேகத்தின் முக்கோணம்,triangle of velocity
முக்கோண சின்னம்,triangle symbol
முக்கோண அமைப்பு,triangle system
முக்கோணத்தன்மை,triangulability
முக்கோணம்,triangular
முக்கோண அணி,triangular matrix
முக்கோணம்,triangulation
முக்கோணவியல்,trichotomy
முக்கோண,tridiagonal
முக்கோணவியல்,trigonometric
முக்கோணவியல் வளைவு,trigonometric curve
முக்கோணவியல் சமன்பாடு,trigonometric equation
முக்கோணவியல் செயல்பாடு,trigonometric function
முக்கோணவியல் அடையாளம்,trigonometric identity
முக்கோணவியல் தொடர்,trigonometric series
முக்கோணவியல் தீர்வு,trigonometric solution
முக்கோணவியல் மாற்றம்,trigonometric transformation
முக்கோணவியல்,trigonometry
மூன்று,triple
மூன்று ஒருங்கிணைப்பு,triple integration
மும்மடங்கு,triplet
முக்கோணம்,trisect
முக்கோணம்,trisection
ஒரு கோணத்தின் முக்கோணம்,trisection of an angle
அற்ப வடிவம்,trivial form
அற்பமான இடவியல்,trivial topology
கடகரேகை,tropic of Cancer
மகர ரேகை,tropic of Capricorn
வெப்ப மண்டலம்,troposphere
உண்மையான அர்த்தம்,true mean
உண்மையான முறை,true mode
துண்டிக்கப்பட்டது,truncated
துண்டிக்கப்பட்ட கூம்பு,truncated cone
துண்டிக்கப்பட்ட விநியோகம்,truncated distribution
துண்டிக்கப்பட்ட அதிர்வெண் விநியோகம்,truncated frequency distribution
துண்டித்தல்,truncation
துண்டிப்பு பிழை,truncation error
உண்மை,truth
உண்மை செயல்பாடு,truth function
உண்மை அட்டவணை,truth table
உண்மை மதிப்பு,truth value
t-புள்ளிவிவரம்,t-statistic
டி-சோதனை,t-test
கொந்தளிப்பு கோட்பாடு,turbulence theory
திருப்பு முனை,turning point
திருப்பம்,twist
முறுக்கப்பட்ட வளைவு,twisted curve
இரு பரிமாண,two dimensional
இரு பரிமாண தொடர்ச்சியான விநியோகம்,two dimensional continuous distribution
இரு பரிமாண திசையன்,two dimensional vector
இரண்டு மடங்கு வகைப்பாடு,two fold classification
இரண்டு அளவுரு குடும்பம்,two parameter family
இரண்டு நபர் விளையாட்டு,two person game
இரண்டு கட்ட முறை,two phase method
இரண்டு கட்ட மாதிரி,two phase sampling
இரண்டு புள்ளி எல்லை நிலை,two point boundary condition
இரண்டு பக்க F-சோதனை,two sided F-test
இரண்டு பக்க சாதாரண சோதனை,two sided normal test
இரண்டு பக்க X- சோதனை,two sided X-test
இறுதி மதிப்பு,ultimate value
பாரபட்சமற்ற மதிப்பீடு,unbiased estimate
மக்கள்தொகை மாறுபாட்டின் பாரபட்சமற்ற மதிப்பீடு,unbiased estimate of population variance
பாரபட்சமற்ற நேரியல் மதிப்பீடு,unbiased linear estimate
பாரபட்சமற்ற புள்ளி மதிப்பீடு,unbiased point estimate
பாரபட்சமற்ற சோதனை,unbiased test
எல்லையற்ற பகுதி,unbounded region
வரம்பற்ற தொகுப்பு,unbounded set
வரம்பற்ற தீர்வு,unbounded solution
நிச்சயமற்ற கொள்கை,uncertainity principle
நிபந்தனையற்ற நிகழ்தகவு,unconditional probability
கட்டுப்பாடற்ற ஒப்பீட்டு அதிகபட்சம்,unconstrained relative maximum
கணக்கிட முடியாத,uncountable
கணக்கிட முடியாத துணைக்குழு,uncountable subset
தீர்மானிக்கப்படாத,undetermined
தீர்மானிக்கப்படாத குணகம்,undetermined coefficient
சமமற்ற,unequal
தொகுக்கப்படாத,ungrouped
தொகுக்கப்படாத தரவு,ungrouped data
சீருடை,uniform
சீரான முடுக்கம்,uniform acceleration
சீரான எல்லை,uniform boundedness
சீரான ஒருங்கிணைப்பு,uniform convergence
சீரான குவிவு,uniform convexity
சீரான அடர்த்தி,uniform density
சீரான விநியோகம்,uniform distribution
சீரான ஈர்ப்பு புலம்,uniform gravitational field
சீரான தன்மை,uniformity
ஒரே மாதிரியான சிறந்த,uniformly best
சீரான தொடர்ச்சியான நீட்டிப்பு,uniformly continuous extension
ஒரே மாதிரியாக குவிந்திருக்கும்,uniformly convergent
ஒரே மாதிரியான மிகவும் சக்திவாய்ந்த சோதனை,uniformly most powerful test
