English,Marathi
Snowfall,हिमवर्षाव
Social forestry,सामाजिक वनीकरण
Socket,सॉकेट
Sodium,सोडियम
Sodium azide,सोडियम अझाइड
Soil,माती
Soil pollution,भूमी प्रदूषण
Soil profile,मातीचे प्रोफाइल
Soil texture,मातीची पोत
Solanaceae,Solanaceae
Solanum,सोलनम
Solanum tuberosum,सोलनम ट्यूबरोजम
Solar constant,सौर स्थिर
Solar energy,सौर उर्जा
Solar nebula,सौर नेबुला
Solar radiation,सौर विकिरण
Solar spectrum,सौर स्पेक्ट्रम
Solar system,सौर यंत्रणा
Solenoid,सोलेनोइड
Solidago,सॉलिडागो
Solitary axillary,एकांत अक्ष
Soluble,विद्रव्य
Soluble organic matter,विद्रव्य सेंद्रिय पदार्थ
Soluble organic matter,विद्रव्य सेंद्रिय पदार्थ
Solute,विरघळ
Solute concentration,विरघळणारी एकाग्रता
Solution,उपाय
Solution potential,समाधान क्षमता
Solvent,सॉल्व्हेंट
Somaclonal collection,सोमाक्लोनल संग्रह
Somaclone,सोमाक्लोन
Somatic,सोमाटिक
Somatic embryo,सोमाटिक गर्भ
Somatic hybrid,सोमाटिक हायब्रिड
Somatic hybridisation,सोमाटिक संकरित
Somatoplasm,सोमाटोप्लाझम
Somatosensory area,सोमाटोसेन्सरी क्षेत्र
Somatosensory cortex,सोमाटोसेन्सरी कॉर्टेक्स
Somatostatin,सोमाटोस्टॅटिन
Somatotroph,सोमाटोट्रोफ
Sonography,सोनोग्राफी
Soot,काजळी
Sorosis,सोरोसिस
Sorus,सोरस
Sound level,ध्वनी पातळी
Soundproof insulating jacket,साउंडप्रूफ इन्सुलेटिंग जॅकेट
Southern blotting,दक्षिणी ब्लॉटिंग
Space exploration technology,अंतराळ अन्वेषण तंत्रज्ञान
Space,जागा
Space,जागा
Spadix,स्पॅडिक्स
Spatial distribution,स्थानिक वितरण
Spatial scale,स्थानिक स्केल
Spatulate,Spatulate
Spawning,स्पॉनिंग
Spawning,स्पॉनिंग
Spear grass,भाला गवत
Speciation,विशिष्टता
Special creation,विशेष निर्मिती
Species,प्रजाती
Species composition,प्रजाती रचना
Species diversification,प्रजाती विविधता
Species diversity,प्रजाती विविधता
Species interaction,प्रजाती संवाद
Species interdependence,प्रजाती परस्परावलंबन
Species inventory,प्रजाती यादी
Species richness,प्रजाती समृद्धी
Specific blood vessel,विशिष्ट रक्तवाहिन्या
Specific endonuclease,विशिष्ट एंडोन्यूक्लीझ
Specific enzyme,विशिष्ट सजीवांच्या शरीरात निर्मार्ण होणारे द्रव्य
Specific heat,विशिष्ट उष्णता
Specific immunity,विशिष्ट प्रतिकारशक्ती
Specific molecule,विशिष्ट रेणू
Specific name,विशिष्ट नाव
Specific receptor,विशिष्ट रिसेप्टर
Specific recognition sequence,विशिष्ट ओळख क्रम
Specific recognition site,विशिष्ट ओळख साइट
Specimen,नमुना
Spectrin,स्पेक्ट्रिन
Speech motor area,भाषण मोटर क्षेत्र
Sperm lysin,शुक्राणू लायसिन
Sperm,शुक्राणू
Spermatheca,शुक्राणू
Spermatic cord,शुक्राणुजन्य दोरखंड
Spermatid (ia),शुक्राणुनाशक (आयए)
Spermatocyte,शुक्राणुनाशक
Spermatocytogenesis,शुक्राणुनाशक
Spermatogenesis,शुक्राणुजन्य रोग
Spermatogenic cell,शुक्राणुजनक सेल
Spermatophore,शुक्राणुजन्य
Spermatophyte,शुक्राणुनाशक
Spermatozoa,शुक्राणुजन्य
Spermiation,शुक्राणुनाशक
Spermiogenesis,शुक्राणुजन्य रोग
Sphaerosome,स्फेरोसोम
Sphagnum,स्फॅग्नम
Sphenodon,स्फेनोडॉन
Sphenopsid,स्फेनोप्सिड
Sphenopsida,स्फेनोप्सिडा
Spherical,गोलाकार
Sphincter,स्फिंटर
Spicular cell,स्प्यूलर सेल
Spicule,Spicule
Spicule,Spicule
Spike,स्पाइक
Spikelet,स्पाइकलेट
Spinal cord,पाठीचा कणा
Spinal nerve,रीढ़ की हड्डी
Spine,पाठीचा कणा
Spine,पाठीचा कणा
Spine,पाठीचा कणा
Spine,पाठीचा कणा
Spinous,स्पिनस
Spinule,स्पिन्यूल
Spiracle,स्पिरॅकल
Spiral,आवर्त
Spirillina,स्पिरिलिना
Spirillum,स्पिरिलम
Spirochaete,स्पिरोचेट
Spirogyra,स्पिरोगरा
Spirula,स्पिरुला
Spirulina,स्पिरुलिना
Spleen,प्लीहा
Splice site,स्प्लिस साइट
Spliceosome,स्प्लिसिओसोम
Splicing,स्प्लिंग
Split gene (interrupted),स्प्लिट जीन (व्यत्यय)
Splitter,स्प्लिटर
Splitting of water,पाण्याचे विभाजन
Spoil,खराब करा
Spoke,बोलले
Sponge,स्पंज
Spongilla,स्पॉन्गिला
Spongin,स्पॉन्गिन
Spongocoel,स्पॉन्गोकोएल
Spongy erectile tissue,स्पॉन्डी इरेक्टाइल टिशू
Spongy tissue,स्पंजयुक्त ऊतक
Spontaneous generation,उत्स्फूर्त पिढी
Spontaneous mutation,उत्स्फूर्त उत्परिवर्तन
Spontaneous origin of life,जीवनाचा उत्स्फूर्त मूळ
Spontaneous reaction,उत्स्फूर्त प्रतिक्रिया
Spooling,स्पूलिंग
Sporangia,स्पोरंगिया
Spore,बीजाणू
Spore-bearing leaf,बीजाणू बेअरिंग लीफ
Sporophyll,स्पोरोफिल
Sporophyte,स्पोरोफाइट
Sporopollenin,स्पोरोपोलेनिन
Sporozoan,स्पोरोझोआन
Sporozoite,स्पोरोझोइट
Spotted cuscus,स्पॉटेड कस्कस
Spring wood,वसंत lood तु लाकूड
Spruce (Picea smithiana),ऐटबाज (पिकिया स्मिथियाना)
Spur,स्पर
Squamous epithelium,स्क्वॅमस एपिथेलियम
Squash,स्क्वॅश
Squid,स्क्विड
Squilla,स्क्विला
Stabilisation,स्थिरीकरण
Stabilising selection,निवड स्थिर
Stabilising the soil,माती स्थिर करणे
Stack,स्टॅक
Stack,स्टॅक
Stack,स्टॅक
Stage clip,स्टेज क्लिप
Stained speciman,डाग नमुना
Stalk,देठ
Stamen,पुंकेसर
Staminode,स्टिमिनोड
Standing crop,स्थायी पीक
Standing state,स्थायी राज्य
Stapes,स्टेप्स
Staphylococcus albus,स्टेफिलोकोकस अल्बस
Star fish,स्टार फिश
Starch,स्टार्च
Stationary nucleus,स्टेशनरी न्यूक्लियस
Statin,स्टॅटिन
Stationay phase,स्टेशनए फेज
Statocyst (balance organ),स्टॅटोसिस्ट (बॅलन्स ऑर्गन)
Statutory ban,वैधानिक बंदी
Steep density gradient,उंच घनता ग्रेडियंट
Stele,स्टील
Stellar ganglion,तार्यांचा गॅंग्लियन
Stellar evolution,तार्यांचा उत्क्रांती
Stem cell,स्टेम सेल
Stenohaline,स्टेनोहालीन
Stenothermal,स्टेनोथर्मल
Stent,स्टेंट
Step,पाऊल
Steppe,स्टेप
Sterile,निर्जंतुकीकरण
Sterile,निर्जंतुकीकरण
Sterile,निर्जंतुकीकरण
Sterile ambient,निर्जंतुकीकरण वातावरण
Sterile worker bee,निर्जंतुकीकरण कामगार मधमाशी
Sterilisation,निर्जंतुकीकरण
Sterilisation,निर्जंतुकीकरण
Sterilisation,निर्जंतुकीकरण
Sternum,स्टर्नम
Sternum,स्टर्नम
Steroid,स्टिरॉइड
Steroid hormone,स्टिरॉइड हार्मोन
Sterol,स्टेरॉल
Sterol molecule,स्टिरॉल रेणू
Stethoscope,स्टेथोस्कोप
Sticky,चिकट
Stiff hair,कडक केस
Stigma,कलंक
Stigma,कलंक
Stigma,कलंक
Stigma,कलंक
Stigma,कलंक
Still birth,तरीही जन्म
Stilt root,स्टिल्ट रूट
Stimulant,उत्तेजक
Stimulation,उत्तेजन
Stimulus,उत्तेजन
Sting ray,स्टिंग रे
Stinging cell,स्टिंगिंग सेल
Stinking composten,दुर्गंधीयुक्त कंपोस्टेन
Stipule,स्टिप्यूल
Stirring type,ढवळत प्रकार
Stock,साठा
Stock,साठा
Stock,साठा
Stolon,स्टॉलोन
Stomach,पोट
Stomata,स्टोमाटा
Stomatal density,स्टोमेटल घनता
Stomochordata,स्टोमोचोर्डटा
Stormy phase,वादळी टप्पा
Stop,थांबवा
Strain,मानसिक ताण
Strategy of adaptation in plant,वनस्पतींमध्ये रुपांतर करण्याचे धोरण
Stratification of vegetation,वनस्पतींचे स्तरीकरण
Stratified squamous keratinised epithelium,स्तरीकृत स्क्वॅमस केराटीनिझ्ड एपिथेलियम
Stratopause,स्ट्रॅटोपॉज
Stratosphere,स्ट्रॅटोस्फीयर
Stratospheric,स्ट्रॅटोस्फेरिक
Stratum corneum,स्ट्रॅटम कॉर्नियम
Stratum germinativum,स्ट्रॅटम जर्मिनॅटिव्हम
Stratum granulosum,स्ट्रॅटम ग्रॅन्युलोसम
Stratum lucidum,स्ट्रॅटम ल्युसिडम
Strawberry,स्ट्रॉबेरी
Streaming movement,प्रवाह चळवळ
Streptobacillus,स्ट्रेप्टोबॅसिलस
Streptococcus,स्ट्रेप्टोकोकस
Streptococcus pneumoniae,स्ट्रेप्टोकोकस न्यूमोनिया
Streptokinase,स्ट्रेप्टोकिनेज
Striated appearance,स्ट्रीटेड देखावा
Striated muscle,स्ट्रीटेड स्नायू
Striation,Stration
Striation,Stration
Strict osmoregulator,कठोर ओस्मोरग्युलेटर
Striga,स्ट्रीगा
Strip cropping,पट्टी पीक
Strobilus,स्ट्रॉबिलस
Strom water,स्ट्रॉम वॉटर
Stroma,स्ट्रॉमा
Stromal tissue,स्ट्रॉमल टिशू
Strong reducing agent,मजबूत कमी करणारे एजंट
Strontium-90,स्ट्रॉन्टियम -90
Structural protein,स्ट्रक्चरल प्रोटीन
Struggle for existence,अस्तित्वासाठी संघर्ष
Struthio,स्ट्रुथिओ
Strychnine,स्ट्राइकिनिन
Stunted growth,स्टंट वाढ
Stunting,स्टंटिंग
Style,शैली
Style,शैली
Stylopodium,स्टाईलोपोडियम
Stylopodium,स्टाईलोपोडियम
Sub aerial modification,सब एरियल सुधारणे
Sub culturing,उप संस्कृती
Sub soil,उप माती
Sub unit,सब युनिट
Sub unit,सब युनिट
Subclass,सबक्लास
Subclavian artery,सबक्लेव्हियन धमनी
Subcutaneous,त्वचेखालील
Subfibre,सबफिब्रे
Subjective approach,व्यक्तिनिष्ठ दृष्टीकोन
Sublingual gland,सबलिंगुअल ग्रंथी
Submandibular ganglion,सबमॅन्डिब्युलर गॅंग्लियन
Submandibular salivary gland,सबमॅन्डिब्युलर लाळ ग्रंथी
Submerged,बुडले
Submerged leaf,पाण्यात बुडलेले
Submergence,बुडवणे
Submetacentric,सबमेटेसेन्ट्रिक
Submucosa,सबमुकोसा
Submucosa,सबमुकोसा
Subneural vessel,उपनगर जहाज
Suboesophageal ganglion,सुबोफेजियल गॅंग्लियन
Subpopulation,उप -लोकसंख्या
Subspecies,उपप्रजाती
Substage condenser,सबस्टेज कंडेन्सर
Substitution,प्रतिस्थापन
Substomatal chamber,सबस्टोमॅटल चेंबर
Substrate-binding site,सब्सट्रेट-बाइंडिंग साइट
Substrate,सब्सट्रेट
Substrate,सब्सट्रेट
Substratum,सबस्ट्रेटम
Subtropical,उपोष्णकटिबंधीय
Subtubule,सबट्यूब्यूल
Successive higher trophic level,सलग उच्च ट्रॉफिक पातळी
Succinate dehydrogenase,सक्सीनेट डिहायड्रोजनेस
Succinic dehydrogenase,सक्सिनिक डिहायड्रोजनेस
Succinyl coenzyme,सक्सिनिल कोएन्झाइम
Succulence,सुकुलन्स
Succulent,रसदार
Sucker,शोषक
Sucker,शोषक
Sucker fish,शोषक मासे
Sucking root,शोषक मूळ
Sucrose,सुक्रोज
Sugar,साखर
Sulcus (small groove),सल्कस (लहान खोबणी)
Sulphur,गंधक
Sulphur granule,सल्फर ग्रॅन्यूल
Sunhemp,सनहॅम्प
Sundew,सनड्यू
Sunken stomata,बुडलेले स्टोमाटा
Sunshine,सूर्यप्रकाश
Superclass,सुपरक्लास
Super coiling,सुपर कॉलिंग
Superior and inferior palea,श्रेष्ठ आणि निकृष्ट पालिया
Superior cerebellar peduncle,सुपीरियर सेरेबेलर पेडनकल
Superior colliculus,उत्कृष्ट कोलिक्युलस
Superior female,उत्कृष्ट महिला
Superior male,श्रेष्ठ नर
Superior mesenteric ganglion,सुपीरियर मेसेन्टरिक गॅंग्लियन
Superior ovary,उत्कृष्ट अंडाशय
Supernatant,अलौकिक
Superposed,सुपरपॉड
Superscript,सुपरस्क्रिप्ट
Superscript,सुपरस्क्रिप्ट
Supraoesophageal ganglion,सुप्रोओफेजियल गॅंग्लियन
Suprascapula,सुपरस्कापुला
Surface antigen,पृष्ठभाग प्रतिजैविक
Surface area,पृष्ठभागाचे क्षेत्रफळ
Surface dweller,पृष्ठभाग रहिवासी
Surface sterilization,पृष्ठभाग निर्जंतुकीकरण
Surgery,शस्त्रक्रिया
Surgical intervention,शस्त्रक्रिया हस्तक्षेप
Surrogate mother,सरोगेट आई
Survival,सर्व्हायव्हल
Susceptibility,संवेदनशीलता
Suspension culture,निलंबन संस्कृती
Suspensory ligament,निलंबन अस्थिबंधन
Sustainable agriculture,शाश्वत शेती
Sustainable development,शाश्वत विकास
Suture,सिव्हन
Svedberg unit,Swedberg युनिट
Swallow tailed butterfly,शेपूट फुलपाखरू गिळंकृत करा
Swallowing,गिळंकृत
Swamp,दलदलीचा
Swarm,झुंड
Sweat,घाम
Sweat gland,घाम ग्रंथी
Sweating,घाम येणे
Sweating,घाम येणे
Sweet clover,गोड क्लोव्हर
Swiss cheese,स्विस चीज
Sword fish,तलवार मासे
Swordtail fish,पहारेकरी मासे
Sycon,सायकॉन
Syconus,सायकॉनस
Symbiont,प्रतीक
Symbiotic,सहजीवन
Symbiosis,सहजीवन
Symbiotic nitrogen fixer,सहजीवन नायट्रोजन फिक्सर
Symbiotic nitrogen fixation,सहजीवन नायट्रोजन फिक्सेशन
Symbol,चिन्ह
Symbolic,प्रतीकात्मक
Symmetrical,सममितीय
Sympathetic,सहानुभूतीशील
Sympathetic ganglion chain,सहानुभूतीशील गॅंग्लियन साखळी
Sympatric speciation,सहानुभूती विशिष्ट
Symphysis,सिम्फिसिस
Symplasm,सिम्प्लॅझम
Symplastic path,सिम्प्लास्टिक पथ
Symport,सिमपोर्ट
Synapse,Synapse
Synapsid,Synapsid
Synapsis,Synapsiss
Synapsis,Synapsiss
Synaptic cleft,सिनॅप्टिक फाट
Synaptic knob (knot),सिनॅप्टिक नॉब (गाठ)
Synaptic vesicle,सिनॅप्टिक वेसिकल
Synaptonemal complex,Synaptonemal कॉम्प्लेक्स
Syncarpous,Syncarpus
Syncytium,Syncytium
Syncytium,Syncytium
Syndrome,सिंड्रोम
Synecology,Synecology
Synergid,Synergid
Synergistic,Synergistic
Syngamy,Syngamy
Synovial cavity,सायनोव्हियल पोकळी
Synovial fluid,सायनोव्हियल फ्लुइड
Synthesis,संश्लेषण
Synthetic,कृत्रिम
Synthetic character,कृत्रिम वर्ण
Syphilis,सिफलिस
Systematics,सिस्टीमॅटिक्स
Systemic circulation,प्रणालीगत अभिसरण
Systemic disorder,प्रणालीगत डिसऑर्डर
Systole,सिस्टोल
T-cytotoxic cell,टी-सायटोटॉक्सिक सेल
T-helper cell,टी-हेल्पर सेल
Tactic movement,युक्ती चळवळ
Tactile stimulus,स्पर्शिक उत्तेजन
Tadpole,टॅडपोल
Taenia,टेनिया
Tagetes petula,टॅगेट्स पेटुला
Taichung native I,तैचुंग मूळ i
Tamarind,चिंचे
Tamarix,तामारिक्स
Tandom repeat,टँडम पुन्हा करा
Tandu,तांडू
Tannin,टॅनिन
Tap root system,टॅप रूट सिस्टम
Tape worm,टेप अळी
Tapetum,टेपेटम
Tapioca,टॅपिओका
Taratogen,ताराटोजेन
Taraxacum,टॅरेक्साकम
Tarsal,टार्सल
Tarsier simians,टार्सियर सिमियन्स
Tarsus,टार्सस
Taste bud,चव ग्रंथि
Taste pore,चव छिद्र
Taste receptor,चव रिसेप्टर
Tautomerism,टॉटोमरिझम
Taxol,टॅक्सोल
Taxon,टॅक्सन
Taxonomic group,वर्गीकरण गट
Taxonomic hierarchy,वर्गीकरण पदानुक्रम
Taxonomist,वर्गीकरणवादी
Taxonomy,वर्गीकरण
T-DNA,टी-डीएनए
Technology,तंत्रज्ञान
Tectorial membrane,टेक्टोरियल झिल्ली
Tegmen,टेगमेन
Tegument,Tegument
Teichoic acid,टिचोइक acid सिड
Telegraphic signal transmission,टेलिग्राफिक सिग्नल ट्रान्समिशन
Telencephalon,टेरेन्सेलॉन
Telocentric,टेलोसेन्ट्रिक
Telomere,टेलोमेरे
Telophase,टेलोफेस
Telophase,टेलोफेस
Temperate,समशीतोष्ण
Temperate broad leaf forest biome,समशीतोष्ण ब्रॉड लीफ फॉरेस्ट बायोम
Temperate coniferous forest,समशीतोष्ण शंकूच्या आकाराचे जंगल
Temperate grassland,समशीतोष्ण गवताळ प्रदेश
Temperate needle leaf forest biome,समशीतोष्ण सुई लीफ फॉरेस्ट बायोम
Temperature,तापमान
Template,टेम्पलेट
Template DNA,टेम्पलेट डीएनए
Temporal,ऐहिक
Temporal,ऐहिक
Temporal,ऐहिक
Temporal bone,अस्थायी हाड
Temporal lobe,ऐहिक कानाची पाळ
Tendon,कंडरा
Tendril,टेंड्रिल
Tentacle,तंबू
Terebella,टेरेबेला
Teredo,तेरेडो
Terminal bud,टर्मिनल अंकुर
Termination,समाप्ती
Termination codon,टर्मिनेशन कोडन
Terpene,Terpene
Terrestrial,जमिनीवर राहणारा
Terrestrial community,स्थलीय समुदाय
Terrestrial plant,स्थलीय वनस्पती
Terrestrial vertebrates,स्थलीय कशेरुक
Terror of bengal,बंगालचा दहशत
Tertiary,तृतीयक
Tertiary cell wall,तृतीयक सेल भिंत
Tertiary period,तृतीय कालावधी
Test cross,चाचणी क्रॉस
Testa,टेस्टा
Testosterone,टेस्टोस्टेरॉन
Testicular lobule,टेस्टिक्युलर लोब्यूल
Testis,अंडकोष
Testudo,टेस्ट्यूडो
Tetanus toxin,टिटॅनस विष
Tetany,टेटनी
Tetracyclin,टेट्रासाइक्लिन
Tetrad,टेट्रॅड
Tetramer,टेट्रॅमर
Tetramerous,टेट्रॅमरस
Thalamiflorae,थॅलामीफ्लोरे
Thalamus,थॅलेमस
Thalloid body,थॅलोइड शरीर
Thallophyta,Thallofeyta
Thallus,थॅलस
Thatching material,Theching सामग्री
Thecal cell,Thecal सेल
Thecodont,Thecodont
Theory of germplasm,जर्मप्लाझमचा सिद्धांत
Theory of inheritance,वारसा सिद्धांत
Theory of natural selection,नैसर्गिक निवडीचा सिद्धांत
Theory of pangenesis,पेंजेनेसिसचा सिद्धांत
Theory of use and disuse of organ,अवयवाचा वापर आणि वापराचा सिद्धांत
Therapeutic gene,उपचारात्मक जनुक
Therapeutically,उपचारात्मकपणे
Thermal pollution,थर्मल प्रदूषण
Thermal regulation,थर्मल रेग्युलेशन
Thermal stratification,थर्मल स्तरीकरण
Thermoacidophile,थर्मोआसीडोफाइल
Thermocline,थर्मोकलाइन
Thermocline,थर्मोकलाइन
Thermodynamic,थर्मोडायनामिक
Thermonasty,थर्मोनॅस्टी
Thermonuclear explosion,थर्मोन्यूक्लियर स्फोट
Thermoperiodism,थर्मोपेरिओडिझम
Thermoreceptor,थर्मोरेसेप्टर
Thermoregulation,थर्मोरेग्युलेशन
Thermostabe,थर्मोस्टाबे
Thermostate,थर्मोस्टेट
Thermotaxis,थर्मोटॅक्सिस
Thermus aquaticus,थर्मस एक्वाटसस
Thin segment,पातळ विभाग
Thiobacillus,थायोबॅसिलस
Thoracic aorta,थोरॅसिक महाधमनी
Thoracic cavity,थोरॅसिक पोकळी
Thoracic ganglia,थोरॅसिक गॅंग्लिया
Thoracic segment,थोरॅसिक विभाग
Thoracic vertebra,थोरॅसिक व्हर्टेब्रा
Thoracolumbar outflow,थोरॅकोलबर्ग आउटफ्लो
Thoracolumbar region,थोरॅकोलबर्ग प्रदेश
Thorax,वक्षस्थळ
Thorn,काटा
Three dimensional structure,तीन आयामी रचना
Threshold stimulus,उंबरठा उत्तेजन
Thrombocyte,थ्रोम्बोसाइट
Thromboplastin,थ्रोम्बोप्लास्टिन
Thrombosis,थ्रोम्बोसिस
Thylacinus,थायलासिनस
Thylakoid,थायलाकोइड
Thylakoid membrane,थायलाकोइड पडदा
Thymine,थाईमाइन
Thymosin,थाइमोसिन
Thymus,थायमस
Thyrocalcitonin,थायरोकॅलसिटोनिन
Thyroid follicle,थायरॉईड फॉलिकल
Thyroid gland,कंठग्रंथी
Thyroid gland harmone,थायरॉईड ग्रंथी हार्मोन
Thyroid hormone,थायरॉईड संप्रेरक
Thyroid stimulating hormone (TSH),थायरॉईड उत्तेजक संप्रेरक (टीएसएच)
Thyrotroph,थायरोट्रोफ
Thyrotropin releasing hormone (TRH),थायरोट्रोपिन रिलीझिंग हार्मोन (टीआरएच)
Ti (tumor inducing) plasmid,टी (ट्यूमर इंडकिंग) प्लाझमिड
Tibia,टिबिया
Tick,टिक
Tick fever,टिक ताप
Tidal marsh,भरतीसंबंधी मार्श
Tidal volume,भरतीसंबंधी खंड
Tigellum,टिगेलम
Tiger cat,टायगर मांजर
Tinospora,टिनोस्पोरा
Tinsel type flagellum,टिन्सेल प्रकार फ्लॅगेलम
Tiny polar molecule,लहान ध्रुवीय रेणू
Tissue level,ऊतक पातळी
Tissue plasminogen activator,ऊतक प्लाझ्मीनोजेन अ‍ॅक्टिवेटर
Tissue typing,ऊतक टाइपिंग
T-killer cell,टी-किलर सेल
Toad,तिरस्करणीय व्यक्ती
Toadstool,टॉडस्टूल
Tobacco budworm,तंबाखू बुडवर्म
Tobacco mosaic,तंबाखू मोज़ेक
Tobacco mosaic virus (TMV),तंबाखू मोज़ेक विषाणू (टीएमव्ही)
Toddy,टॉडी
toe,पायाचे बोट
Tolerant species,सहनशील प्रजाती
Tomato mosaic virus,टोमॅटो मोज़ेक विषाणू
Tongue,जीभ
Tongue grafting,जीभ कलम
Tonoplast,टोनोप्लास्ट
Tonsils,टॉन्सिल
Tooth,दात
Toothed biopsy forcep,दातयुक्त बायोप्सी फोर्सप
Top carnivore,शीर्ष मांसाहारी
Top soil,शीर्ष माती
Topography,टोपोग्राफी
Topoisomerase,टोपीओसोमेरेस
Torpedo (electric ray),टॉरपीडो (इलेक्ट्रिक रे)
Total fertility rate,एकूण प्रजनन दर
Totipotency,TOTIPOTENCY
Toxic,विषारी
Toxic biological product,विषारी जैविक उत्पादन
Toxic metabolic waste,विषारी चयापचय कचरा
Toxicity,विषारीपणा
Toxin,विष
Toxoplasma,टॉक्सोप्लाझ्मा
Trace element,ट्रेस घटक
Trachea,श्वासनलिका
Tracheal system,श्वासनलिका प्रणाली
Tracheal tube,श्वासनलिका ट्यूब
Tracheid,ट्रेकीड
Tracheophyte,ट्रॅचिओफाइट
Tracheophyte ancestors,ट्रेचेओफाइट पूर्वज
Traditional agroforestry system,पारंपारिक अ‍ॅग्रोफोरेस्ट्री सिस्टम
Trajectory separator,ट्रॅजेक्टरी विभाजक
Tranquiliser,ट्रॅनक्विलिझर
Transaminase,ट्रान्समिनेज
Trans membrane pump,ट्रान्स झिल्ली पंप
Transamination,संक्रमण
Transcription,लिप्यंतरण
Transfer RNA,हस्तांतरित आरएनए
Transferrin,हस्तांतरण
Transformant,ट्रान्सफॉर्मंट
Transforming principle,रूपांतर तत्व
Transgenic,ट्रान्सजेनिक
Transgenic crop,ट्रान्सजेनिक पीक
Transgenic organism,ट्रान्सजेनिक जीव
Transgenic plant,ट्रान्सजेनिक वनस्पती
Transition zone,संक्रमण झोन
Transitional epithelium,संक्रमणकालीन उपकला
Translation,अनुवाद
Translocation of solute,विरघळलेले लिप्यंतरण
Transmembrane pathway,ट्रान्समेम्ब्रेन मार्ग
Transmembrane protein,ट्रान्समेम्ब्रेन प्रोटीन
Transmission,संसर्ग
Transmission,संसर्ग
Transmission electron microscope,ट्रान्समिशन इलेक्ट्रॉन मायक्रोस्कोप
Transmission of nerve impluse,मज्जातंतूंचा प्रसारण प्रसारण
Transpiration,संक्रमण
Transpirational pull,ट्रान्सपीरेशनल पुल
Transport,वाहतूक
Transplantation,प्रत्यारोपण
Transposon,ट्रान्सपोजॉन
Transverse binary fission,ट्रान्सव्हर्स बायनरी विखंडन
Transverse colon,ट्रान्सव्हर्स कोलन
Trapped insect,अडकलेला कीटक
Trapping,सापळा
Trauma,आघात
Tree fern,ट्री फर्न
Tree lizard,वृक्ष सरडे
Trembling,थरथरणे
Treponema pallidium,ट्रेपोनेमा पॅलिडियम
Triandria,त्रिकोणी
Triassic period,ट्रायसिक कालावधी
Tribulus,ट्रायबुलस
Tricarboxylic acid cycle,ट्रायकार्बॉक्झिलिक acid सिड सायकल
Tricarboxylic acid,ट्रायकार्बॉक्झिलिक acid सिड
Tricarpellary,ट्रायकरपेलरी
Tricellular,ट्रायसेल्युलर
Trichomonas vaginalis,ट्रायकोमोनस योनिलिस
Trichoderma,ट्रायकोडर्मा
Trichome,ट्रायकोम
Trichomoniasis,ट्रायकोमोनियासिस
Trichophyton,ट्रायकोफिटन
Tricoderma polysporum,ट्रायकोडर्मा पॉलिस्पोरम
Tricuspid valve,ट्रिकसपिड वाल्व
Tridax,ट्रायडॅक्स
Trifoliate,ट्रायफोलिएट
Trifolium,ट्रायफोलियम
Trifurcate,Trifurcate
Trigeminal nerve,ट्रायजेमिनल मज्जातंतू
Trigger zone,ट्रिगर झोन
Triglyceride,ट्रायग्लिसेराइड
Triglyceride metabolism,ट्रायग्लिसेराइड चयापचय
Trignometric ratio,ट्रिग्नोमेट्रिक रेशो
Trihybrid,ट्रायहायब्रिड
Trihybrid cross,ट्रायहायब्रिड क्रॉस
Triiodothyronine,ट्रायओडोथिरोनिन
Trilototriton,ट्रायलोट्रिटन
Trimer,ट्रायमर
Trimerous,ट्रिमरस
Trimethylamine oxide,ट्रायमेथिलामाइन ऑक्साईड
Trinomial nomenclature,त्रिनोमियल नामक
Trionyx,ट्रायॉनिक्स
Triosphosphate,ट्रायोस्फॉस्फेट
Tripalmitin,ट्रिपलमिटिन
Tripeptide,ट्रिपेप्टाइड
Tripinnate leaf,ट्रिपिनेट लीफ
Triplet,ट्रिपलेट
Triploblastic,ट्रिपलोब्लास्टिक
Trisomic,ट्रायसोमिक
Triticale,Tritical
Triticum aestivum (Wheat),व्यासपीठ
Triticum sativum,ट्रिटिकम सॅटिव्हम
Triticum turgidum,ट्रिटिकम टर्गिडम
Trochanter,ट्रोचॅन्टर
Trochophore larva,ट्रोकोफोर लार्वा
Trophic factor,ट्रॉफिक फॅक्टर
Trophic level,ट्रॉफिक पातळी
Trophic level efficiency,ट्रॉफिक पातळीची कार्यक्षमता
Trophoblast,ट्रॉफोब्लास्ट
Tropical climate,उष्णकटिबंधीय हवामान
Tropical communities,उष्णकटिबंधीय समुदाय
Tropical deciduous forest biome,उष्णकटिबंधीय पाने गळणारा वन बायोम
Tropical ecosystem,उष्णकटिबंधीय इकोसिस्टम
Tropical forest,उष्णकटिबंधीय वन
Tropical rain forest biome,उष्णकटिबंधीय पावसाचे वन बायोम
Tropical rain forest,उष्णकटिबंधीय पावसाचे वन
Tropomyosin,ट्रोपोमायोसिन
Troponin,ट्रोपोनिन
Tropopause (top of troposphere),ट्रोपोपॉज (ट्रॉपोस्फीयरच्या शीर्षस्थानी)
True breeding variety,खरे प्रजनन विविधता
True cancer,खरा कर्करोग
True fruit,खरे फळ
True nucleus,खरे न्यूक्लियस
Trunk region,ट्रंक प्रदेश
Trunk region,ट्रंक प्रदेश
Trunk,खोड
Trunk,खोड
Trunk,खोड
Trygon,ट्रायगॉन
Trypanosoma,ट्रायपॅनोसोमा
Trypsin,ट्रिप्सिन
