English,Bengali
pivot,"pivot, rivet"
Planck's law,প্ল্যাঙ্কের আইন
plane lattice,নীচের জালি
plane mirror,সমতল আয়না
plane motion,কপ্ল্যানার গতি
Planet,গ্রহ
planetary,"গ্রহ, পার্থিব"
Planetary precession,গ্রহের আয়ন
plasma,"প্লাজমা, প্রোটোপ্লাজম, প্লাজমা"
plasma stream,"প্লাজমা স্ট্রীম, প্রোটোপ্লাজম স্ট্রীম"
Plasmon,"প্লাজমন, ভর"
Plastic,"নমনীয়, প্লাস্টিক"
plasticity,"প্লাস্টিসিটি, প্লাস্টিসিটি"
plate,"প্লেট, বেস প্লেট, প্লেট, অ্যানোড"
plateau,মালভূমি মালভূমি
Plated,"ইলেক্ট্রো লেপা, প্রলিপ্ত, চকচকে, ধাতুপট্টাবৃত"
platelet,ছোট ফলক
Plot,"প্লট, এলাকা, প্লট, প্লট"
plotting,খসড়া
plucked,স্ট্রিং টান
plutonium,প্লুটোনিয়াম
pneumatics,গ্যাস মেকানিক্স
Pocket,"ধারক, অভ্যন্তরীণ, প্রক্রিয়াকৃত কার্ডের ভর, পকেট, পকেট"
Point,বিন্দু
poisoned,দূষিত
poisoning,বিষক্রিয়া
poisson distribution,বিষ বিতরণ
polar,"পোলার, পোলার"
polarimeter,পোলারিমিটার
polarisability,পোলারিটি
Polarisation,মেরুকরণ
Polariscope,"পোলারিস্কোপ, পোলারিস্কোপ"
polarise,মেরুকরণ
polariser,"পোলারাইজার, পোলারাইজার"
Polarity,পোলারিটি
Polarizability,পোলারিটি
polarization catastrophe,পোলারিটি পতন
polar lattice,পোলার জালি
Polaroid,পোলারয়েড
polaron,"পোলারন, পোলারন"
pole,"মেরু, অন্তহীন, যোগাযোগকারী, মেরু"
polonium,পোলোনিয়াম
polyatomic,polyatomic
Polycrystalline,মাল্টিক্রিস্টালাইন
polymorph,বহুরূপী
Polytypic,বহুরূপী
pool,পুল
pool reactor,পুষ্করিণী চুল্লি
porosity,ছিদ্র
portable,সুবহ
positive,"ইতিবাচক, অর্থ, ইতিবাচক, ইতিবাচক"
positron,পজিট্রন
Positronium,পজিট্রনিয়াম
Possibility,"সম্ভাবনা, সম্ভাবনা"
post,স্তম্ভ
potential,"সম্ভাব্য (v.), পরিস্থিতিগত, সম্ভাব্য (v.)"
potential well,সম্ভাব্য কুপ
Potentiometer,"potentiometer, potentiometer"
Poundal,পাউন্ডাল
powder,"পাউডার, পাউডার"
powder method,পাউডার পদ্ধতি
Power,"শক্তি, শক্তি, ক্ষমতা, ক্ষমতা"
power law,ক্ষমতার নিয়ম
Power plant,"পাওয়ার প্লান্ট, পাওয়ার প্লান্ট"
power supply,পাওয়ার সাপ্লাই
Practical,"পরীক্ষামূলক, পরীক্ষামূলক, ব্যবহারিক"
Precession,"ayan, precession"
Precise,"সঠিক, নির্ভুল"
Precision,"নির্ভুলতা, নির্ভুলতা"
Prediction,ভবিষ্যদ্বাণী
preferential,নির্বাচনী
preferred,"পছন্দের, পছন্দের"
preliminary,প্রাথমিক
Pressurization,সঙ্কোচন
Primary,"আদি, প্রাথমিক, প্রথম, প্রধান, প্রধান, মূল"
primer,"স্টার্টার, প্রাইমার"
primitive,"prime, primitive"
principal,"প্রধান, প্রধান, প্রধান"
Principle,নিয়ম
prism,প্রিজম
prismatic,"প্রিজম্যাটিক, প্রিজম্যাটিক"
Probabilistic,সম্ভাব্য
Probe,পরীক্ষক
Procedure,"পদ্ধতি, পদ্ধতি"
process,"প্রক্রিয়া, পর্যায়"
Processing,"প্রক্রিয়াকরণ, সম্পদ"
processor,প্রসেসর
product,পণ্য পণ্য
production,উৎপাদন
Productivity,প্রমোদ
programme,"প্রোগ্রাম, প্রোগ্রাম, প্রোগ্রাম"
programmer,প্রোগ্রামার
Progressive,"প্রগতিশীল, প্রগতিশীল"
Prohibition,নিষেধাজ্ঞা
projecting,"প্রজেক্টিভ, আউটপুট"
promoted electrons,উন্নীত ইলেকট্রন
prompt neutron,তাৎক্ষণিক নিউট্রন
prong (of tuning fork),বাহু
propagation,"সংক্রমণ, পরিবর্ধন, প্রচার"
propeller,চালক
Properties,বৈশিষ্ট্য
proper value (=eigen value),"সঠিক মান, আইজেন মান"
proportion,"অনুপাত, অনুপাত, বিভাজন"
propulsion,চালনা
proton,প্রোটন
proximity,নৈকট্য
Pseudo-vector,"1pseudovector, pseudovector"
Pull,"আঁকা, টান, টান, ছাপ, সেতু"
Pulley,"পুলি, ঝিরনি, কাপ্পি"
Pulling,"ইমেজ এক্সটেনশন, সিঙ্ক্রোনাইজেশন ক্ষতি, 3 ট্র্যাকশন"
Pulsating,স্পন্দন
pulsation,ফ্লাটার
Pulse,"ডাল, ডাল"
Pulser,পালসার
Pump,পাম্প
Pumping,পাম্পিং
Punching,ঘুষি
Pupil,"তারকা, ছাত্র, কণিকা"
pure,বিশুদ্ধ
Purity,সঠিকতা
Purple,"নীল লোহিত, বেগুনি, বেগুনি"
push button,পুশ বোতাম পুশ বোতাম
Pushing,নিষ্কাশন
Pyranometer,"পাইরানোমিটার, সৌর থার্মোমিটার"
Pyroelectricity,তাপবিদ্যুৎ
Pyrometer,হাইগ্রোমিটার
pyrometry,সাইটোমেট্রি
Q-factor,"Q- অক্ষর, Q- সহগ"
Quadrant,"চতুর্ভুজ, বৃত্ত পা"
quadrant electrometer,"চতুর্ভুজ ইলেক্ট্রোমিটার, চতুর্ভুজ ইলেক্ট্রোমিটার"
quadratic,চতুর্মুখী
Quadrupole,চতুর্ভুজ
quality,গুণমান
Quantum,কোয়ান্টাম
Quantal,কোয়ান্টাম
Quantisation,"কোয়ান্টাইজেশন, কোয়ান্টাম, কোয়ান্টাইজেশন, কোয়ান্টাইজেশন"
quantised (quantized),পরিমাপ করা
quantitative,"পরিমাণগত, পরিমাণগত"
quantity,"পরিমাণ, পরিমাণ, পরিমাণ"
Quantum,কোয়ান্টাম
quarter,"কোয়ার্টার, কোয়ার্টার, কোয়ার্টার"
quartz,"rhinestones, কোয়ার্টজ"
quasi-bound state,সাধারণত অবস্থা
quasicontinuous,উত্তরাধিকার
quasi-elastic force,ইলাস্টিক বল
quasi-elastic wave,ইলাস্টিক তরঙ্গ
quasi-stable circuit,স্থায়ী সার্কিট
quasi-static,স্ট্যাটিক ইমেজ
quasi-stationary,স্থির চক্র
quasi-steady state,স্থায়ী অবস্থা
Quench,নিভিয়ে ফেলা
Quencher,উপশমকারী
quenching,"quench, quench"
quiet day,শান্ত দিন
Q-value,d-মান
Radio,"রেডিও (সম্পাদনা), রেডিও (ভি.), তেজস্ক্রিয়, বিপর্যয়কর, বিকিরণ"
radioactivation analysis,বিকিরণ সক্রিয়করণ বিশ্লেষণ
Radioactive,"বিচ্ছিন্ন, তেজস্ক্রিয়"
radioactive tracer,তেজস্ক্রিয় লাইসেন্সকারী
Radioactivity,"পচন, তেজস্ক্রিয়তা, তেজস্ক্রিয়তা"
radiogram,"রেডিওগ্রাম, রেডিও তার, রেডিয়াম ছবি"
Radiograph,"রেডিওগ্রাফ, বিকিরণ ছবি"
radioiodine,তেজস্ক্রিয় আয়োডিন
radioistope,"রেডিওআইসোটোপ, বিকিরণ আইসোটোপ"
Radiological,"এক্স-রে থেরাপি, রেডিয়েশন থেরাপি"
Radiologist,বিকিরণ থেরাপিস্ট
Radiometer,"রেডিওমিটার, রেডিওমিটার"
Radiometry,রেডিওমেট্রি
Radio-thallium,তেজস্ক্রিয়-থ্যালিয়াম
Radiotherapy,বিকিরণ থেরাপির
radium,রেডিয়াম
radium therapy,রেডিয়াম থেরাপি
radius,ব্যাসার্ধ
rainbow,ইন্দ্র ধানুশ
Raman effect,রমন প্রভাব
Ramsden circle,রামসডেন সার্কেল
Random,"এলোমেলো, অনিয়মিত"
Randomisation,এলোমেলোকরণ
randomness,এলোমেলোতা
range finder,অসিলেটর
range of audibility,শ্রবণযোগ্যতার পরিসীমা
rapid beats,দ্রুত পালস
Rare,"বিরল, বিরল"
Rarefaction,বিরলতা
Rarefy,বিরল করা
rated voltage,অনুমোদিত ভোল্টেজ
Rating,"রেটিং, রেটিং"
Ratio,অনুপাত
Rational,যুক্তিসঙ্গত
raw data,"আনপ্রসেসড ডেটাম, প্রাপ্ত ডেটাম হিসাবে"
ray,"রশ্মি, কিরণ, অর্ধরেখা, আর"
Rayleigh scattering,Raleigh বিক্ষিপ্ত
Reactance,রিবাউন্ড
Reaction,প্রতিক্রিয়া
reaction coupling,প্রতিক্রিয়াশীল যুগল
Reactivation,পুনরায় সক্রিয়করণ
Reactivity,অপ্রাসঙ্গিকতা
Reactor,চুল্লি
reactor vault,চুল্লি গুপ্তি
readied missile,আসাজি অস্ত্র
Reading,"পড়া, পড়া"
Readjustment,পুনরায় সমন্বয়
Real,রিয়াল
Rebound,"প্রতিবিম্বিত করা (n.), প্রতিফলিত করা (ver.)"
recalescence temperature,পুনর্জন্ম তাপ
Recalibrate,পুনরায় ক্রমাঙ্কন
Receiver,"গ্রহণকারী, গ্রহণকারী"
Recession,"বিপরীত, বিপরীত, পিছনে অ্যারে"
Reciprocal,"বিপরীত, পারস্পরিক, পারস্পরিক"
reciprocity,"reciprocity, reciprocity"
Recoil,"প্রতিফলিত (V.), প্রতিফলিত (V.)"
recombination,"recombination, reuse"
Reconnaissance,পর্যবেক্ষণ
Record,"রেকর্ড, রেকর্ড (n.), রেকর্ড করা, চিহ্নিত করা (v.)"
recorded,নথিভুক্ত
Recorder,আর্কাইভিস্ট
Recording,রেকর্ডিং
Recovery,"অর্জন, অর্জন, অর্জন"
rectangular,সমকোণ স্থানাঙ্ক স্থানাঙ্ক
rectification,"পরিশোধন, সংশোধন"
Rectified,"পরিমার্জিত, পরিমার্জিত"
Rectifier,সংশোধনকারী
rectifier valve,সংশোধনকারী ভালভ
rectilinear (=rectilineal),"সরলরেখা, সরলরেখা, সরলরেখা"
recurrent event,পুনরাবৃত্ত ঘটনা
red giant,রক্ত রাক্ষস লাল রাক্ষস
red shift,রক্ত স্থানচ্যুতি
Reduce,"হ্রাস করা, সমান করা, সজীব করা"
reduced brightness (of comet),(ধূমকেতুর)
reduced data,পরিমার্জিত তথ্য
reducible,"analogous, miniaturized, obligate"
reduction factor,সহগ পরিবর্তন
reed pipe,বেণুবাঁশ
re-entry,পুনরায় প্রবেশ
Reference,"নির্দেশাবলী, রেফারেন্স"
Reflectance,প্রতিফলন
Reflected,"প্রতিফলিত, প্রতিফলিত, প্রতিফলিত"
reflected,প্রতিফলিত
reflecting,প্রতিফলিত
reflection,প্রতিফলন
reflection loss,প্রতিফলিত ক্ষতি
Reflectivity,প্রতিফলন
Reflector,প্রতিফলক
reflex mechanism,রিফ্লেক্স মেকানিজম
refracted,প্রতিসৃত
refraction,প্রতিসরণ
refractive index,প্রতিসরাঙ্ক
Refractivity,অবাধ্যতা
refractometer,প্রতিসরাঙ্ক
Refrigerator,"রেফ্রিজারেটর, রেফ্রিজারেটর"
Regelation,reenactment
regeneration,"পুনর্জন্ম, টেকসই পুনর্মিলন, পুনর্জন্ম"
Regenerative,"regenerative, regenerative, regenerative"
Registration,"নিবন্ধন, নিবন্ধন"
Regression,"বিক্রয় গতি, পশ্চাদমুখী আন্দোলন, রিগ্রেশন, বিপরীতমুখী"
regular,"এমনকি, নিয়মিত, প্রতিসম"
regular solid,আইসোফর্ম কঠিন
Regulation,প্রবিধান
Relation,সম্পর্ক
relative,"আত্মীয়, আত্মীয়"
Relativistic,আপেক্ষিক
relativistically invariant,তুলনামূলকভাবে নিশ্চিত
Relativity,"আপেক্ষিকতা, আপেক্ষিকতা, আপেক্ষিকতা"
relaxation,বিশ্রাম
Relay,"রিলে, ট্রান্সমিশন"
releasing,মুক্তি
reliability,নির্ভরযোগ্যতা
Remaining,অবশিষ্ট
remote control,দূরবর্তী নিয়ন্ত্রণ
renormalized,পুনর্নবীকরণ
Reorientation,"পুনরায় অভিযোজন, পুনরায় কনফিগারেশন"
Repeatability,পুনরাবৃত্তিযোগ্যতা
Repeater,"পুনরাবৃত্তিকারী, পুনরাবৃত্তিকারী"
repel,"to repel, to be repelled"
Repelling,বিকর্ষণকারী
Repetition,পুনরাবৃত্তি
Representation,প্রতিনিধিত্ব
Representative,"প্রতিনিধি, প্রতিনিধি"
reproducible,"পুনরুদ্ধারযোগ্য, পুনরুত্পাদনযোগ্য"
reproduction,"প্রজনন, প্রজনন, প্রজনন"
Repulsed,বিকর্ষণ
Repulsion,বিকর্ষণ
repulsive interaction,বিকর্ষণকারী
Research,গবেষণা
Reservoir,"কুন্ড, জলাধার, জলাধার, জলাধার, কুন্ড"
Reset,পুনঃনিয়োগ
Residual,"residual, residual"
Resistance,"resistance, resistance"
resistivity,প্রতিরোধ ক্ষমতা
Resistor,প্রতিরোধক
Resolution,"বিচ্ছিন্নতা, দ্রবীভূতকরণ, পার্থক্য"
resolution of degeneracy,ভুল উপস্থাপনা
Resolve,"ব্যবচ্ছেদ করা, বিচ্ছেদ করা, ব্যবচ্ছেদ করা"
Resolver,স্প্লিটার
Resonance,অনুরণন
resonance effect,অনুরণিত প্রভাব
Resonant,অনুরণিত
Resonate,"অনুরণন, অনুরণন"
Resonator,অনুরণিত
Response,"উত্তর, প্রতিক্রিয়া, রিপোর্ট"
Rest,বিরতি
Restart,আবার শুরু
Reststrahlen,অবশিষ্ট মরীচি
Result,"ফলাফল, ফলাফল, ফলাফল"
Resultant,ফলপ্রসূ ফলাফল
Retarded,প্রতিবন্ধী
Retarder,diluent
Reticule,জালিকা
Retina,"রেটিনা, রেটিনা"
Retro-rockets,পিছনের রকেট
Return,"রেজোন্যান্স, রিগ্রেশন, রিবাউন্ড"
Reverberation,অনুসরণ
Reversal,বিপরীত
Reverse,"বিপরীত, বিপরীত, বিপরীত, বিপরীত"
reverse bias,পশ্চাদমুখী পক্ষপাত
reversibility,প্রত্যাবর্তনশীলতা
Reversible,বিপরীত
Revolution,ঘূর্ণন
Revolve,ঘোরানো
Reynolds number,রেনল্ডস নম্বর
Rheostat,স্ট্রিম কন্ট্রোলার
Rhombic,বিজোড় দৈর্ঘ্য
rhomhohedral crystal,"ত্রিভুজাকার স্ফটিক, সমান্তরাল ষড়ভুজাকার স্ফটিক"
rhomboidal prism,"রম্বয়েড প্রিজম, চতুর্ভুজ প্রিজম"
rho meson,রাজমিস্ত্রি থাকুন
Rhythm,"তাল, তাল, ছন্দ"
right handed,ঘড়ির কাঁটার দিকে
right hand prism,উল্লম্ব প্রিজম
right-hand rule,ডান হাতের নিয়ম
right hand screw,ডান দিকের স্ক্রু
right square prism,সমতুল্য প্রিজম
Rigid,শক্তিশালী
Rigidity,অধ্যবসায়
rigorous proof,"সঠিক প্রমাণ, সঠিক প্রমাণ"
ringing,"শব্দ, যন্ত্র"
Ripple,উর্মিকা
rise time,শুভদিন
Robot,রোবো
rocket motion,রকেট কর্ম
rocket,রকেট
Rocketry,রকেট বিজ্ঞান
Rocking,"শিলা, আন্দোলন, দোলনা"
Roentgen,roentgen
Roentgen rays,"রোন্টজেন-রে, এক্স-রে"
Roll,"ঘূর্ণায়মান, রোল, (সম্পাদনা), বৃত্তাকার, ঘূর্ণায়মান (সম্পাদনা)"
Rolling,"বেলনি, লোটনি, লোটনিক (v.), Velan, Lotan (ed.)"
Rotary,ঘূর্ণায়মান
Rotate,"ঘোরানো, ঘোরানো (v.), বৃত্তাকার, চাকাযুক্ত (v.)"
rotating,ঘূর্ণায়মান
Rotation,"ঘূর্ণন, ঘূর্ণন"
Rotational,"ঘূর্ণনশীল, ঘূর্ণনশীল, ঘূর্ণনশীল"
Rotator,"ঘূর্ণায়মান, আবর্তনকারী"
Rotatory,"ঘূর্ণায়মান, ঘূর্ণায়মান"
Rotor,"রটার, রটার"
rough,"রুক্ষ, রুক্ষ"
rounding off,"বন্ধ, বন্ধ"
round trip time,ট্রানজিট সময়
Route,পথ
Routine,"রুটিন, রুটিন"
ruby,"পদ্মরাগ, রুবি, লাল, ইয়াকুত"
ruby laser,"রুবি লেজার, রুবি লেজার"
Rudder,"rudder, control"
Rule,নিয়ম
ruled grating,আন্ডারলাইন করা ঝাঁঝরি
Ruling,"গ্রাফ, লাইন"
Run,"রান, ঐতিহ্য"
Running,রানার
Rupture,"চুক্তি, চুক্তি, বিস্ফোরণ"
Rutherford scattering,রাদারফোর্ড বিক্ষিপ্ত
rutherford (unit),রাদারফোর্ড
rydberg (unit of energy),রাইডবার্গ
safe load,নিরাপদ লোড
safety,"নিরাপদ, নিরাপদ"
safety fuse (=Bickford fuse),"নিরাপত্তা ফিউজ, Bickford ফিউজ"
safety valve,নিরাপত্তা ভালভ
sample,"নমুনা, নমুনা"
Sampling,"নমুনা (v.), নমুনা (n.)"
Sandwich,স্যান্ডউইচ
Satellite,"স্যাটেলাইট, সাবসিডিয়ারি, ট্রেলিং"
satellite line,উপনদী লাইন
Saturate,সন্তুষ্ট করার জন্য
saturn's ring,শনি রিং
savart (unit),savart
scalar,স্কেলার
scaling factor,ধাপ গুণক
Scatter,"বিক্ষিপ্ত, বিক্ষিপ্ত"
scattering process,বিচ্ছুরণ প্রক্রিয়া
Scene,দৃষ্টিশক্তি
Scintillation,প্রসারিত করা
Scratch,"scratch (শব্দ), আঁচড়"
Screen,"seve, seve (ed.), drive"
screw gauge,sku দৃষ্টি
Seal,"বন্ধ করা, সীলমোহর করা, সীলমোহর করা (ver.)"
seasonal fluctuation,"ঋতু পরিবর্তন, ঋতু ওঠানামা"
secant law,সেক্যান্ট নিয়ম
second,"দ্বিতীয় (সম্পাদনা), দ্বিতীয় (ভি.)"
secondary,"মাধ্যমিক, মাধ্যমিক"
Section,"1 বিভাগ, বিভাগ, বিভাগ, বিভাগ, বিভাগ"
Sector,"সেক্টর, সেক্টর, সেক্টর"
secular,দীর্ঘ মেয়াদী
seeding,বীজ বপন
seismography,সিসমোলজি
seismology,সিসমোলজি
seismometry,সিসমোলজি
Selectivity,নির্বাচন
Self,"স্ব, স্ব"
Self-energy,অন্তর্নিহিত শক্তি
self excited oscillation,স্বতঃস্ফূর্ত দোলন
semiconductor,অর্ধপরিবাহী
Semi-empirical,আধা অভিজ্ঞতামূলক
Semi-infinite,আধা অসীম
semi-log paper,আধা-লগ গ্রাফ শীট
semi-solid angle,গোলাকার প্লাস কোণ
Sense,ইন্দ্রিয়
Sensitised,সংবেদনশীল
sensitive,"সংবেদনশীল, সংবেদনশীল, সংবেদনশীল, সংবেদনশীল"
sensitive flame,"সাউন্ড রিসিভার ল্যাম্প ক্রেস্ট, সাউন্ড রিসিভার ফ্লেম"
sensitiveness,"সংবেদনশীলতা, সংবেদনশীলতা, সংবেদনশীলতা"
Sensitization,"সক্রিয়করণ, সেন্সিং"
Sensor,সেন্সর
Separable,বিভাজ্য
Separation,"বিচ্ছেদ, বিচ্ছেদ, বিচ্ছেদ, ফাঁক"
Septet,অষ্টক
septode,সেপ্টোড
sequencing,ইনডেক্সিং
Series,সিরিজ সিরিজ সিরিজ (মানচিত্র)
Servo-motor,সার্ভো মোটর
Setting,"সেট আপ, সেট আপ, সেট আপ, সেট আপ"
Shaded,"degraded, shaded"
Shadow,ছায়া
Shape,চিত্র
sharp cut off,ধারালো শেষ
sharp series,স্পাউট পরিসীমা
shearing force,"শিয়ার বল, শিয়ার"
shielded nuclide,সংরক্ষিত নিউক্লাইড
Shift,"সৃষ্টি, স্থানচ্যুতি, স্থানান্তর"
shock velocity,শক বেগ
shock wave,শক ওয়েভ
Short,"সংক্ষিপ্ত, জীর্ণ, অসংলগ্ন"
shrill note,উচ্চকণ্ঠ
Shunt,"পার্শ্বীয় পথ, শান্ট (সম্পাদনা), পাশের পথ, শান্ট (v.)"
side,"পাশ, পাশ, পাশ"
sidereal,পার্শ্বীয়
Sight,"sighting, aiming, sighting, aiming, aiming, locating"
sign,রাশিচক্র সাইন
Signal,"সংকেত, সংকেত"
silent period,নীরব সময়
silicon diode,সিলিকন ডায়োড
silicones (a family of compounds with silicones),সিলিকন
silicon wafer,"সিলিকন প্লাক, সিলিকন ওয়েফার"
similarity,"সাদৃশ্য, উপমা"
Simulator,অনুকরণকারী
simultaneously,যুগপত
Sine,"সাইন, সাইন"
single ionization,একক আয়নকরণ
single line,একক লাইন একক লাইন
Single-stage,একক পদক্ষেপ
Sink,"অ্যাক্সেস, ডুবে যাওয়া, নিমজ্জন, মার্জিং ট্রফ, সিঙ্ক, কুন্ড"
Sinusoidal,ঘোড়ার ডিম
Siphon,সাইফন
Siren,সাইরেন
Size,"আকার, আকার (n.), আকার, খোদাই (v.)"
Skew,"asymmetrical, skew"
skin effect,"এপিডার্মিস প্রভাব, ত্বকের প্রভাব"
sky blue,আকাশী নীল
slant range,তির্যক পরিসীমা
Sliding,সাপ
Slip,"স্লিপ, স্লিপ, স্লিপ, স্লিপ, সমাধান"
slip ring,গ রিং
Slit,"slit, slit, slit"
Slope,"ঢাল, ঢাল, ঢাল"
slotted line,স্লটেড লাইন
slow reactor,ধীর চুল্লি
Smoked,ধূমপান
smoothing condenser,প্রবর্তক ক্যাপাসিটর
smoothing of curve,"বক্ররেখার পরিচলন, বক্ররেখা একত্রিত করা"
sodar (sound detecting and ranging),সোডার
Soft,"নরম, নরম, কোমল"
soft component (of cosmic rays),স্বল্পমেয়াদী উপাদান
soft superconductor,সুপার কন্ডাক্টর
soft target,অরক্ষিত লক্ষ্য
soft valve,কম স্রাব টিউব
Solar,সৌর
Solder,"ঝাল করা, ঝাল করা (ed.), ঝাল করা, ঝাল করা (n.)"
solenoidal element,সোলেনয়েড উপাদান
Solid,"কঠিন, ভর, ঘনক"
Solution,"সমাধান, মানে, সমাধান, সমাধান"
sonic boom,শব্দাঘাত
Sonometer,"ফোনোমিটার, সনোমিটার"
Sonorous,শাব্দিক
sorting,"বাছাই, নির্বাচন, বিচ্ছেদ"
Space,"আকাশ, স্থান, স্থান, স্থান, স্থান, স্থান"
space cabin,স্বর্গীয় কেবিন
Spacer,অন্তর
Spacial,আকাশী
Spacing,স্থানান্তর ব্যবধান
spark,ঝকঝকে
spatial,"স্বর্গীয়, স্থানিক"
special relativity,"নির্দিষ্ট আপেক্ষিকতা, নির্দিষ্ট আপেক্ষিকতা"
Specific,"আপেক্ষিক, নির্দিষ্ট, বিশেষ"
specification,স্পেসিফিকেশন
Specified,নির্দিষ্ট করা
Spectral,বর্ণালী
spectrometry,স্পেকট্রোমেট্রি
spectroscope,"স্পেকট্রোস্কোপ, বর্ণালী"
spectroscopist,"বর্ণালী বিশেষজ্ঞ, বর্ণালী বিজ্ঞানী"
Specular,নিয়মিত
speech,বক্তৃতা
speedometer,স্পিডোমিটার
sphere,বৃত্তাকার বল
Spherical,"গোলাকার, গোলাকার"
spherometer,"স্ফেরোমিটার, স্ফেরোমিটার"
spin flipping,স্পিন রিবাউন্ড
spinning top,স্পিনিং টপ
Spin,স্পিন
spiral motion,সর্পিল গতি
Split,"বিভক্ত, বিভক্ত (v.) বিভক্ত, বিভক্ত (n.)"
spontaneous,স্বয়ংক্রিয়ভাবে
spool,"স্পুল, উইঞ্চ, রিল, ভলি"
sporadic phenomenon,এলোমেলো ঘটনা
Spot,"বিন্দু, স্পট (নং), স্পট, স্পট, সনাক্ত করা, সন্ধান করা (ভার।)"
spread (of energy),শক্তি জটিল
spring,"বসন্ত, বসন্ত, বসন্ত, জলপ্রপাত, বসন্ত"
spurious charge,মিথ্যা আবেগ
spurious echoes,অতিরিক্ত প্রতিধ্বনি
sputnik,স্পুটনিক
Square,"বর্গক্ষেত্র, বর্গক্ষেত্র, বর্গক্ষেত্র"
Stability,স্থায়িত্ব
Stabilizer,স্থিতিশীল
Stacking,স্ট্যাক
Stage,"পর্যায়, পর্যায়, পদ, সম্প্রদায়, মঞ্চ"
staggering,সমান্তরাল বন্টন
standard,"মান, প্রত্যয়িত, পতাকা (নং), মান"
standardised,প্রমিত
Standardization,প্রমিতকরণ
Star,"তারকা, তারকা"
Stark effect,কঠোর প্রভাব
Starter,"প্রবর্তক, স্টার্টার, বিস্ফোরক"
Statampere,স্ট্যাম্পিয়ার
State,"অবস্থান, রাষ্ট্র, রাষ্ট্র"
Statement,বিবৃতি
Static,স্ট্যাটিক স্ট্যাটিক ইলেক্ট্রোস্ট্যাটিক শব্দ
Statical,স্থির
Station,"পর্যবেক্ষণ স্টেশন, স্টেশন, চাঁদ"
stationary,প্রগতিশীল
stationary charge,হতবাক
stationary condition,অসাড়তা পর্যায়
stationary field,নির্দিষ্ট এলাকা
stationary particle,প্রগতিশীল কণা
stationary phase,হতবাক মনোভাব
statistic,নমুনা
statistical,পরিসংখ্যানগত
Statistician,পরিসংখ্যানগত ওজন
Stator,স্টেটর
Steady,"অপরিবর্তনীয়, ধ্রুবক, ধ্রুবক, স্থায়ী"
Steam,বাষ্প বাষ্প
steam turbine,বাষ্প টারবাইন
Steel,ইস্পাত
Steeringbox,স্টিয়ারিং বক্স
Stellar,নাক্ষত্রিক
Step,"ধাপ, ধাপ, ধাপ, ধাপ"
step by step,ধাপে ধাপে
step function,ধাপ ফাংশন
Steradian,স্টেরেডিয়ান
Stereographic,স্টেরিওস্কোপিক
stereophonic,স্টেরিওস্কোপিক শব্দ
sticky collision,সংযুক্তি সংঘর্ষ
sticky nucleus (=opaque nucleus =black nucleus),"অপার্য নিউক্লিয়াস, কৃষ্ণ নিউক্লিয়াস"
Stiff,"কঠিন, শক্ত, দৃঢ়, দৃঢ়"
Stiffness,নমনীয়তা
Stigmatic,"বিন্দু, কলঙ্ক"
Stigmatism,নির্দেশ
Still,"ভাবক, অসোত্র (সম্পাদনা), স্থাবর (ভি.), স্থাবর দৃশ্য"
stimulate,উত্তেজিত করতে
stimulation,উদ্দীপনা
stirrer,আলোড়নকারী
stoke (unit of viscosity),স্টোক
stop clock,"ব্রেক-ঘড়ি, স্টক-ক্লক"
stop cock,উত্তাপ
stop (optics),"limiter, stop"
stopping potential,সম্ভাব্য থামানো
stop watch,"জেবি বিরতি ঘড়ি, ঘড়ি বন্ধ"
Storage,"স্টোরেজ, স্টোরেজ"
Stove,চুলা
Straight,"সোজা, সোজা, সরল"
Strain,"বন্টন, চাপ, বিকৃতি, পার্থক্য, পার্থক্য, ফিল্টারিং (ver.)"
Strained,বিকৃত
strain gauge,স্ফিগমোম্যানোমিটার
Stratosphere,"স্ট্রাটোস্ফিয়ার, 2 স্ট্রাটোস্ফিয়ার"
stray,অবাঞ্ছিত
streak lighting,"বিদ্যুতের লাইন, বজ্রপাত"
Stream,"নদী, স্রোত, ড্রেন"
streaming,"ক্ষরণ, প্রবাহ, বর্জ্য"
streamlined,রেখাযুক্ত
Strength,"শক্তি, শক্তি, তীব্রতা, ঘনত্ব, কার্যকলাপ"
Stress,চাপ
striking potential,আর্ক-অভিনয় সম্ভাবনা
striking voltage,"আর্ক স্টার্টিং ভোল্টেজ, ভালভ স্টার্টিং ভোল্টেজ"
String,"থ্রেড, থ্রেড, থ্রেড, ফিলামেন্ট, কর্ড, স্ট্রিং, ল্যানিয়ার্ড, 8. কর্ডের ত্রুটি"
Strip,"ফালা, স্ট্রিপ, স্ট্রিপিং, স্ট্রিপিং, নগ্ন"
Stripping,"পিলিং, উইটন, শেভিং, নগ্ন"
stripping reaction,নিষ্কাশন প্রতিক্রিয়া
stroboscope,স্ট্রোবোস্কোপ
stroke (of engine),স্ট্রোক
Strong,"শক্তিশালী, গভীর, তীক্ষ্ণ, ঘনীভূত"
strong transition,শক্তিশালী সংক্রমণ
Structural,কাঠামোগত
Structure,"গঠন, টেক্সচার"
stylus (of gramophone),সুই
subgroup,"subclass, subgroup, subgroup"
Submicroscopic,"মাইক্রোস্কোপিক, সুপারমাইক্রোস্কোপিক, সাবমাইক্রোস্কোপিক"
subnuclear physics,অ পারমাণবিক পদার্থবিদ্যা
Subscript,পাদটীকা
