English,Punjabi
"Scheduled
 Maintenance","ਤਹਿ
 ਰੱਖ ਰਖਾਵ"
"Scheduled
 Operation","ਤਹਿ
 ਓਪਰੇਸ਼ਨ"
"Schedule job
 (= Scheduler)","ਅੱਪਡੇਟ ਅੱਯੂਬ
 (= ਸ਼ਡਿ r ਲਰ)"
"Schedule
 Maintenance","ਸਮਾਸੂਚੀ, ਕਾਰਜ - ਕ੍ਰਮ
 ਰੱਖ ਰਖਾਵ"
"Scheduler
 (= Schedule job)","ਸ਼ਡਿ r ਲਰ
 (= ਤਹਿ ਨੌਕਰੀ)"
"Scheduler work
 Area","ਸ਼ਡਿ r ਲਰ ਕੰਮ
 ਖੇਤਰ"
"Scheduling
 Algorithm","ਤਹਿ ਕਰਨਾ
 ਐਲਗੋਰਿਦਮ"
Scheduling theory,ਤਹਿ
Schema,ਸਕੀਮਾ
Schmidt trigger,ਸ਼ਮਸਿਟ ਟਰਿੱਗਰ
"Schonhage
 Algorithm","ਸਕੋਨਹੇਜ
 ਐਲਗੋਰਿਦਮ"
"Scientific
 Instruction set","ਵਿਗਿਆਨਕ
 ਹਦਾਇਤ ਸੈਟ"
Scientific notation,ਵਿਗਿਆਨਕ ਸੰਕੇਤ
Scissoring,ਘੁਟਾਲੇ
Scored card,ਸਕੋਰ ਕਾਰਡ
Scrambler,ਸਕ੍ਰੈਮਬਲਰ
Scratch,ਸਕ੍ਰੈਚ
Scratch pad,ਸਕ੍ਰੈਚ ਪੈਡ
Scratch tape,ਸਕ੍ਰੈਚ ਟੇਪ
Screen,ਸਕਰੀਨ
"Screen attribute
 Byte","ਸਕਰੀਨ ਗੁਣ
 ਬਾਈਟ"
Screen editor,ਸਕ੍ਰੀਨ ਸੰਪਾਦਕ
Screen generator,ਸਕਰੀਨ ਜੇਨਰੇਟਰ
Screen load,ਸਕ੍ਰੀਨ ਲੋਡ
"Screen oriented
 Program","ਸਕਰੀਨ ਮੁਖੀ
 ਪ੍ਰੋਗਰਾਮ"
Screen read,ਸਕ੍ਰੀਨ ਪੜੋ
Scroll,ਸਕ੍ਰੌਲ ਕਰੋ
"Search and 
 Insertion
 Algorithm","ਖੋਜ ਅਤੇ
 ਸੰਮਿਲਨ
 ਐਲਗੋਰਿਦਮ"
Search cycle,ਖੋਜ ਚੱਕਰ
Searching,ਖੋਜ
Search key,ਖੋਜ ਕੁੰਜੀ
Search language,ਖੋਜ ਭਾਸ਼ਾ
Search time,ਖੋਜ ਦਾ ਸਮਾਂ
Search tree,ਖੋਜ ਰੁੱਖ
Search word,ਖੋਜ ਸ਼ਬਦ
Secondary access,ਸੈਕੰਡਰੀ ਐਕਸੈਸ
Secondary console,ਸੈਕੰਡਰੀ ਕੰਸੋਲ
"Secondary control
 Point","ਸੈਕੰਡਰੀ ਕੰਟਰੋਲ
 ਬਿੰਦੂ"
"Secondary
 Destination","ਸੈਕੰਡਰੀ
 ਮੰਜ਼ਿਲ"
"Secondary entry
 Point","ਸੈਕੰਡਰੀ ਐਂਟਰੀ
 ਬਿੰਦੂ"
Secondary file,ਸੈਕੰਡਰੀ ਫਾਈਲ
Secondary key,ਸੈਕੰਡਰੀ ਕੁੰਜੀ
"Secondary logical
 Unit key","ਸੈਕੰਡਰੀ ਲਾਜ਼ੀਕਲ
 ਯੂਨਿਟ ਕੁੰਜੀ"
Secondary memory,ਸੈਕੰਡਰੀ ਮੈਮੋਰੀ
Secondary station,ਸੈਕੰਡਰੀ ਸਟੇਸ਼ਨ
Secondary storage,ਸੈਕੰਡਰੀ ਸਟੋਰੇਜ
Secondary store,ਸੈਕੰਡਰੀ ਸਟੋਰ
"Second computer
 Age","ਦੂਜਾ ਕੰਪਿ computer ਟਰ
 ਉਮਰ"
"Second generation
 Computer","ਦੂਜੀ ਪੀੜ੍ਹੀ
 ਕੰਪਿ computer ਟਰ"
"Second level
 Addressing","ਦੂਜਾ ਪੱਧਰ
 ਸੰਬੋਧਨ ਕਰਨਾ"
Second source,ਦੂਜਾ ਸਰੋਤ
Sectional centre,ਵਿਭਾਗੀ ਕੇਂਦਰ
Section header,ਸੈਕਸ਼ਨ ਹੈਡਰ
Section name,ਭਾਗ ਦਾ ਨਾਮ
Section number,ਭਾਗ ਨੰਬਰ
Section text,ਭਾਗ ਪਾਠ
Security,ਸੁਰੱਖਿਆ
"Security
 Certification","ਸੁਰੱਖਿਆ
 ਸਰਟੀਫਿਕੇਸ਼ਨ"
Seek area,ਖੇਤਰ ਦੀ ਭਾਲ ਕਰੋ
Seek key,ਕੁੰਜੀ ਭਾਲੋ
Seek time,ਸਮਾਂ ਭਾਲੋ
Segment mark,ਖੰਡ ਨਿਸ਼ਾਨ
Segment number,ਖੰਡ ਨੰਬਰ
Seizing signal,ਸਿਖਾਉਣ ਦਾ ਸੰਕੇਤ
Select,ਚੁਣੋ
Selection check,ਚੋਣ ਚੈੱਕ
Selection ratio,ਚੋਣ ਅਨੁਪਾਤ
Selection-replacement approach,ਚੋਣ-ਤਬਦੀਲੀ ਪਹੁੰਚ
Selection signal,ਚੋਣ ਸਿਗਨਲ
Selection sort,ਚੋਣ ਕ੍ਰਮਬੱਧ
Selection time,ਚੋਣ ਦਾ ਸਮਾਂ
Selective assembly,ਚੋਣਵੇਂ ਅਸੈਂਬਲੀ
Selective calling,ਚੋਣਵੇਂ ਕਾਲਿੰਗ
Selective combiner,ਚੋਣਵੇਂ ਬਿਲਡਰ
Selective dump,ਚੋਣਵੇਂ ਡੰਪ
Selective erase,ਚੋਣਵੇਂ ਮਿਟਾਓ
Selective fading,ਚੋਣਵੇਂ ਫੇਡਿੰਗ
Selective index,ਚੋਣਵੇਂ ਸੂਚੀ
Selective listing,ਚੋਣਵੀਂ ਸੂਚੀ
Selective ringing,ਚੋਣਵੇਂ ਰਿੰਗਿੰਗ
Selective trace,ਚੋਣਵੇਂ ਟਰੇਸ
Select line,ਲਾਈਨ ਚੁਣੋ
Selector,ਚੋਣਕਾਰ
Selector channel,ਚੋਣਕਾਰ ਚੈਨਲ
Selector mode,ਚੋਣਕਾਰ mode ੰਗ
Selector pen,ਚੋਣਕਾਰ ਕਲਮ
"Self-adapting
 Computer","ਸਵੈ-ਅਨੁਕੂਲ
 ਕੰਪਿ computer ਟਰ"
"Self-adapting
 Process","ਸਵੈ-ਅਨੁਕੂਲ
 ਪ੍ਰਕਿਰਿਆ"
"Self-adapting
 Program","ਸਵੈ-ਅਨੁਕੂਲ
 ਪ੍ਰੋਗਰਾਮ"
Self checking code,ਸਵੈ ਚੈਕਿੰਗ ਕੋਡ
"Self-checking
 Number","ਸਵੈ-ਜਾਂਚ
 ਗਿਣਤੀ"
"Self-compiling
 Computer","ਸਵੈ-ਕੰਪਾਈਲਿੰਗ
 ਕੰਪਿ computer ਟਰ"
Self-complementing code,ਸਵੈ-ਪੂਰਕ ਕੋਡ
Self defining,ਸਵੈ ਪਰਿਭਾਸ਼ਾ
"Self defining
 Delimiter","ਸਵੈ ਪਰਿਭਾਸ਼ਾ
 ਡੀਲਿਮਿਟਰ"
Self defining term,ਸਵੈ-ਪ੍ਰਭਾਸ਼ਿਤ ਅਵਧੀ
"Self demarking
 Code","ਸਵੈ ਖੋਜ
 ਕੋਡ"
Self-dual,ਸਵੈ-ਦੋਹਰਾ
Self extending,ਸਵੈ ਵਿਸਤਾਰ
Self learning,ਸਵੈ-ਸਿਖਲਾਈ
Self learning process,ਸਵੈ-ਸਿਖਲਾਈ ਪ੍ਰਕਿਰਿਆ
"Self monitoring
 System","ਸਵੈ ਨਿਗਰਾਨੀ
 ਸਿਸਟਮ"
"Self organising
 Computer","ਸਵੈ-ਸੰਗਠਿਤ
 ਕੰਪਿ computer ਟਰ"
"Self organising
 Program","ਸਵੈ-ਸੰਗਠਿਤ
 ਪ੍ਰੋਗਰਾਮ"
"Self organising
 System","ਸਵੈ-ਸੰਗਠਿਤ
 ਸਿਸਟਮ"
Self referent list,ਸਵੈ-ਹਵਾਲਾ ਸੂਚੀ
"Self relative
 Address","ਸਵੈ-ਰਿਸ਼ਤੇਦਾਰ
 ਪਤਾ"
"Self relative
 Addressing","ਸਵੈ-ਰਿਸ਼ਤੇਦਾਰ
 ਸੰਬੋਧਨ ਕਰਨਾ"
"Self-relocating
 Program","ਸਵੈ-ਬਦਲਣਾ
 ਪ੍ਰੋਗਰਾਮ"
Self-resetting loop (=self restoring loop),ਸਵੈ-ਰੀਸੈਟਿੰਗ ਲੂਪ (= ਸਵੈ ਰੀਸਟੋਰਿੰਗ ਲੂਪ)
Self-restoring loop,ਸਵੈ-ਬਹਾਲ ਲੂਪ
Semantic matrix,ਸੈਮੈਂਟਿਕ ਮੈਟ੍ਰਿਕਸ
Semantic network,ਸੈਮੈਂਟਿਕ ਨੈਟਵਰਕ
Semantics,ਅਰਥਵਾਦੀ
"Semiconductor
 Laser","ਸੈਮੀਕੋਂਡਕਟਰ
 ਲੇਜ਼ਰ"
"Semi-conductor
 Memory","ਅਰਧ-ਕੰਡਕਟਰ
 ਯਾਦਦਾਸ਼ਤ"
Semi-group,ਅਰਧ-ਸਮੂਹ
Semi-ring,ਅਰਧ-ਰਿੰਗ
Semi-thue system,ਅਰਧ-ਥਯੂ ਸਿਸਟਮ
"Sender-receiver
 Terminal","ਭੇਜਣ ਵਾਲੇ-ਰਿਸੀਵਰ
 ਅਖੀਰੀ ਸਟੇਸ਼ਨ"
Send-only service,ਸਿਰਫ ਸੇਵਾ ਭੇਜੋ
Sense,ਭਾਵਨਾ
Sense amplifier,ਸੈਂਸ ਐਂਪਲੀਫਾਇਰ
Sense light,ਭਾਵਨਾ ਚਾਨਣ
Sense switch,ਸੈਂਸ ਸਵਿੱਚ
Sense winding,ਭਾਵਨਾ ਹਵਾ
Sensing element,ਸੈਂਸਿੰਗ ਤੱਤ
Sensing signal,ਸੈਂਸਿੰਗ ਸਿਗਨਲ
Sensing station,ਸੈਂਸਿੰਗ ਸਟੇਸ਼ਨ
Sensor,ਸੈਂਸਰ
Sensor-based,ਸੈਂਸਰ ਅਧਾਰਤ
Sensor-based computer,ਸੈਂਸਰ ਅਧਾਰਤ ਕੰਪਿ computer ਟਰ
"Sensor-based
 System","ਸੈਂਸਰ ਅਧਾਰਤ
 ਸਿਸਟਮ"
Senstivity analysis,ਸੰਮੇਲਨ ਵਿਸ਼ਲੇਸ਼ਣ
Sentence,ਵਾਕ
Sentence key,ਵਾਕ ਕੁੰਜੀ
Sentence symbol,ਵਾਕ ਪ੍ਰਤੀਕ
Sentential form,ਦਿਮਾਗੀ ਫਾਰਮ
Sentinel (= flag),STANINEL (= ਝੰਡਾ)
Separator,ਵੱਖ ਕਰਨ ਵਾਲੇ
Septenary number,ਸੇਟੇਰੀ ਨੰਬਰ
Septet,ਸੇਪਟੀ
Sequence,ਤਰਤੀਬ
Sequence check,ਕ੍ਰਮ ਚੈੱਕ
"Sequence checking
 Routine","ਕ੍ਰਮ ਚੈਕਿੰਗ
 ਰੁਟੀਨ"
"Sequence
 Computer","ਤਰਤੀਬ
 ਕੰਪਿ computer ਟਰ"
"Sequence control
 Register","ਕ੍ਰਮ ਨਿਯੰਤਰਣ
 ਰਜਿਸਟਰ"
"Sequence control
 Tape","ਕ੍ਰਮ ਨਿਯੰਤਰਣ
 ਚੇਪੀ"
Sequence counter,ਕ੍ਰਮ ਕਾਉਂਟਰ
Sequence error,ਕ੍ਰਮ ਗਲਤੀ
"Sequence
 Generator","ਤਰਤੀਬ
 ਜੇਨਰੇਟਰ"
Sequence monitor,ਕ੍ਰਮ ਮਾਨੀਟਰ
Sequence packing,ਕ੍ਰਮ ਪੈਕਿੰਗ
Sequencer,ਸੀਕੁਇਂਸਰ
Sequence register,ਕ੍ਰਮ ਰਜਿਸਟਰ
Sequence symbol,ਕ੍ਰਮ ਸਿੰਬਲ
Sequence timer,ਕ੍ਰਮ ਟਾਈਮਰ
Sequencing,ਸੀਕੁਵੈਨਿੰਗ
"Sequencing
 Criterion","ਸੀਕੁਵੈਨਿੰਗ
 ਮਾਪਦੰਡ"
Sequencing key,ਸੀਕੁਵੈਨਿੰਗ ਕੁੰਜੀ
Sequency,ਤਵੀਦਾਰ
Sequential access,ਕ੍ਰਮਵਾਰ ਪਹੁੰਚ
"Sequential access
 Method","ਕ੍ਰਮਵਾਰ ਪਹੁੰਚ
 ਵਿਧੀ"
"Sequential access
 Storage","ਕ੍ਰਮਵਾਰ ਪਹੁੰਚ
 ਸਟੋਰੇਜ"
"Sequential
 Algorithm","ਕ੍ਰਮਵਾਰ
 ਐਲਗੋਰਿਦਮ"
"Sequential batch
 Processing","ਕ੍ਰਮਵਾਰ ਬੈਚ
 ਕਾਰਵਾਈ"
Sequential circuit,ਕ੍ਰਮਵਾਰ ਸਰਕਟ
"Sequential
 Collating","ਕ੍ਰਮਵਾਰ
 ਸ਼ੁਭਕਾਮਨਾਵਾਂ"
"Sequential
 Computer","ਕ੍ਰਮਵਾਰ
 ਕੰਪਿ computer ਟਰ"
Sequential data set,ਕ੍ਰਮਵਾਰ ਡਾਟਾ ਸੈੱਟ
Sequential file,ਕ੍ਰਮਵਾਰ ਫਾਈਲ
"Sequential file
 Organization","ਕ੍ਰਮਵਾਰ ਫਾਈਲ
 ਸੰਗਠਨ"
"Sequential
 Function","ਕ੍ਰਮਵਾਰ
 ਫੰਕਸ਼ਨ"
"Sequential logic
 Element","ਕ੍ਰਮਵਾਰ ਤਰਕ
 ਤੱਤ"
"Sequential
 Machine","ਕ੍ਰਮਵਾਰ
 ਮਸ਼ੀਨ"
"Sequential
 Operation","ਕ੍ਰਮਵਾਰ
 ਓਪਰੇਸ਼ਨ"
"Sequential
 Organisation","ਕ੍ਰਮਵਾਰ
 ਸੰਗਠਨ"
Sequential process,ਕ੍ਰਮਵਾਰ ਪ੍ਰਕਿਰਿਆ
"Sequential
 Processing","ਕ੍ਰਮਵਾਰ
 ਕਾਰਵਾਈ"
Sequential queue,ਕ੍ਰਮਵਾਰ ਕਤਾਰ
Sequential reading,ਕ੍ਰਮਵਾਰ ਪੜ੍ਹਨਾ
"Sequential
 Scheduling
 System","ਕ੍ਰਮਵਾਰ
 ਤਹਿ ਕਰਨਾ
 ਸਿਸਟਮ"
"Sequential search
 Algorithm","ਕ੍ਰਮਵਾਰ ਖੋਜ
 ਐਲਗੋਰਿਦਮ"
"Sequential
 Transducer","ਕ੍ਰਮਵਾਰ
 ਟ੍ਰਾਂਸਡਿ cer ਸਰ"
Serial access,ਸੀਰੀਅਲ ਐਕਸੈਸ
"Serial access
 Memory","ਸੀਰੀਅਲ ਐਕਸੈਸ
 ਯਾਦਦਾਸ਼ਤ"
"Serial-access
 Storage","ਸੀਰੀਅਲ-ਐਕਸੈਸ
 ਸਟੋਰੇਜ"
Serial adder,ਸੀਰੀਅਲ ਐਡਰ
Serial addition,ਸੀਰੀਅਲ ਜੋੜ
"Serial bit
 Transmission","ਸੀਰੀਅਲ ਬਿੱਟ
 ਸੰਚਾਰ"
Serial-by-bit,ਸੀਰੀਅਲ-ਦੁਆਰਾ-ਬਿੱਟ
Serial computer,ਸੀਰੀਅਲ ਕੰਪਿਟਰ
Serial data,ਸੀਰੀਅਲ ਡੇਟਾ
"Serial data
 Controller","ਸੀਰੀਅਲ ਡੇਟਾ
 ਕੰਟਰੋਲਰ"
Serial file,ਸੀਰੀਅਲ ਫਾਈਲ
Serial flow,ਸੀਰੀਅਲ ਪ੍ਰਵਾਹ
Serial-input-output,ਸੀਰੀਅਲ-ਇਨਪੁਟ-ਆਉਟਪੁੱਟ
Serial in serial out,ਸੀਰੀਅਲ ਵਿਚ ਸੀਰੀਅਲ
Serial interface,ਸੀਰੀਅਲ ਇੰਟਰਫੇਸ
Serial operation,ਸੀਰੀਅਲ ਓਪਰੇਸ਼ਨ
Serial-parallel,ਸੀਰੀਅਲ-ਪੈਰਲਲ
Serial port,ਸੀਰੀਅਲ ਪੋਰਟ
Serial printer,ਸੀਰੀਅਲ ਪ੍ਰਿੰਟਰ
Serial process,ਸੀਰੀਅਲ ਪ੍ਰਕ੍ਰਿਆ
Serial processing,ਸੀਰੀਅਲ ਪ੍ਰੋਸੈਸਿੰਗ
"Serial
 Programming","ਸੀਰੀਅਲ
 ਪ੍ਰੋਗਰਾਮਿੰਗ"
Serial sort,ਸੀਰੀਅਲ ਲੜੀਬੱਧ
Serial storage,ਸੀਰੀਅਲ ਸਟੋਰੇਜ
Serial terminal,ਸੀਰੀਅਲ ਟਰਮੀਨਲ
"Serial-to-parallel
 Converter","ਸੀਰੀਅਲ-ਟੂ-ਪੈਰਲਲ
 ਕਨਵਰਟਰ"
Serial transfer,ਸੀਰੀਅਲ ਟ੍ਰਾਂਸਫਰ
Serial transmission,ਸੀਰੀਅਲ ਸੰਚਾਰ
"Serial word
 Operation","ਸੀਰੀਅਲ ਸ਼ਬਦ
 ਓਪਰੇਸ਼ਨ"
Server,ਸਰਵਰ
Service bit,ਸੇਵਾ ਬਿੱਟ
Service bureau,ਸਰਵਿਸ ਬਿ ureau ਰੋ
Service circuit,ਸਰਵਿਸ ਸਰਕਟ
Service code,ਸੇਵਾ ਕੋਡ
"Service
 Engineering","ਸੇਵਾ
 ਇੰਜੀਨੀਅਰਿੰਗ"
Service order table,ਸਰਵਿਸ ਆਰਡਰ ਟੇਬਲ
Service program,ਸੇਵਾ ਪ੍ਰੋਗਰਾਮ
Service rate,ਸੇਵਾ ਦੀ ਦਰ
"Service request
 Interrupt","ਸੇਵਾ ਬੇਨਤੀ
 ਵਿਘਨ"
Service routine,ਸੇਵਾ ਰੁਟੀਨ
Servo mechanism,ਸਰਵੋ ਵਿਧੀ
Servomultiplier,ਸਰਮੀਵੀਂਪੀਲਾਇਰ
Servo surface,ਸਰਵੋ ਸਤਹ
Session control,ਸੈਸ਼ਨ ਕੰਟਰੋਲ
Session layer,ਸੈਸ਼ਨ ਪਰਤ
Set algebra,ਅਲਬੇਬਰਾ ਸੈਟ ਕਰੋ
Set break point,ਬਰੇਕ ਪੁਆਇੰਟ ਸੈਟ ਕਰੋ
Set difference,ਸਟ੍ਰੀਟ
Set point,ਸੈੱਟ ਪੁਆਇੰਟ
Set symbol,ਪ੍ਰਤੀਕ ਨਿਰਧਾਰਤ ਕਰੋ
Setting time,ਸਮਾਂ ਸੈਟ ਕਰਨਾ
Set up,ਸਥਾਪਨਾ ਕਰਨਾ
Set up diagram,ਚਿੱਤਰ ਸੈਟ ਅਪ ਕਰੋ
Seven-bit-byte,ਸੱਤ-ਬਿੱਟ-ਬਾਈਟ
"Seven-layer
 Reference model","ਸੱਤ ਪਰਤ
 ਹਵਾਲਾ ਮਾਡਲ"
"Seven-segment
 Display","ਸੱਤ-ਖੰਡ
 ਡਿਸਪਲੇਅ"
Severity code,ਤੀਬਰਤਾ ਕੋਡ
Sextet,ਸੈਕੇਟਟ
Shading,ਸ਼ੇਡਿੰਗ
Shannon,ਸ਼ੈਨਨ
"Shannon-Fano
 Coding","ਸ਼ੈਨਨ-ਫੈਨੋ
 ਕੋਡਿੰਗ"
"Shannon-Hartley
 Law","ਸ਼ੈਨਨ-ਹਾਰਟਲੀ
 ਕਾਨੂੰਨ"
"Shannon's
 Diagram","ਸ਼ੈਨਨ ਦਾ
 ਚਿੱਤਰ"
Shannon's model,ਸ਼ੈਨਨ ਦਾ ਮਾਡਲ
Shannon's theorem,ਸ਼ੈਨਨ ਦਾ ਸਿਧਾਂਤ
Shaping network,ਸ਼ੇਪਿੰਗ ਨੈਟਵਰਕ
Shared batch area,ਸਾਂਝਾ ਬੈਚ ਖੇਤਰ
Shared disc,ਸਾਂਝੀ ਡਿਸਕ
Shared file,ਸ਼ੇਅਰਡ ਫਾਈਲ
Shared logic,ਸਾਂਝਾ ਤਰਕ
"Shared logic
 System","ਸਾਂਝਾ ਤਰਕ
 ਸਿਸਟਮ"
Shared memory,ਸਾਂਝੀ ਮੈਮੋਰੀ
Shared resource,ਸਾਂਝਾ ਸਰੋਤ
Shared storage,ਸਾਂਝਾ ਭੰਡਾਰ
Shared system,ਸਾਂਝਾ ਸਿਸਟਮ
Shared virtual area,ਮਨਜੂਰ ਵਰਚੁਅਲ ਖੇਤਰ
Sharing,ਸਾਂਝਾ ਕਰਨਾ
Sheet,ਸ਼ੀਟ
Sheet feeder,ਸ਼ੀਟ ਫੀਡਰ
Sheffer stroke,ਸ਼ੈਫਰ ਸਟਰੋਕ
Shell's method,ਸ਼ੈੱਲ ਦਾ ਤਰੀਕਾ
Shell sort,ਸ਼ੈੱਲ ਲੜੀਬੱਧ
Shift,ਸ਼ਿਫਟ
Shift character,ਸ਼ਿਫਟ ਅੱਖਰ
Shift counter,ਸ਼ਿਫਟ ਕਾਉਂਟਰ
Shift down modem,ਸ਼ਿਫਟ ਡਾਉਨ ਮੋਡ
Shift-in character,ਸ਼ਿਫਟ ਇਨ ਅੱਖਰ
Shift instruction,ਸ਼ਿਫਟ ਹਦਾਇਤ
Shift keying,ਸ਼ਿਫਟ ਕੀਿੰਗ
Shift out character,ਅੱਖਰ ਨੂੰ ਸ਼ਿਫਟ ਕਰੋ
Shift pulse,ਸ਼ਿਫਟ ਪਲਸ
"Shift reduce
 Parsing","ਸ਼ਿਫਟ ਘਟਾਓ
 ਪਾਰਸਿੰਗ"
Shift register,ਸ਼ਿਫਟ ਰਜਿਸਟਰ
Shooting method,ਸ਼ੂਟਿੰਗ ਵਿਧੀ
Shop,ਦੁਕਾਨ
Short block,ਛੋਟਾ ਬਲਾਕ
Short card,ਛੋਟਾ ਕਾਰਡ
Short code dialing,ਛੋਟਾ ਕੋਡ ਡਾਇਲਿੰਗ
Short dialing,ਛੋਟਾ ਡਾਇਲਿੰਗ
"Shortest path
 Algorithm","ਛੋਟਾ ਰਸਤਾ
 ਐਲਗੋਰਿਦਮ"
Short instruction,ਛੋਟੀ ਹਦਾਇਤ
"Short term
 Scheduling","ਘੱਟ ਸਮੇਂ ਲਈ
 ਤਹਿ ਕਰਨਾ"
Short term storage,ਥੋੜ੍ਹੇ ਸਮੇਂ ਦੀ ਸਟੋਰੇਜ
Short word,ਛੋਟਾ ਸ਼ਬਦ
Shoulder tap,ਮੋ er ੇ ਦਾ ਟੈਪ
Shut off sequence,ਕ੍ਰਮ ਬੰਦ ਕਰਨਾ
Sibling,ਭੈਣ-ਭਰਾ
Side band,ਸਾਈਡ ਬੈਂਡ
Side circuit,ਸਾਈਡ ਸਰਕਟ
Side effect,ਨੁਕਸਾਨ
Side lobe,ਸਾਈਡ ਲੋਬ
Sifting technique,ਸਿਫਟਿੰਗ ਤਕਨੀਕ
Sight check,ਨਜ਼ਰ ਚੈੱਕ
Sigma language,ਸਿਗਮਾ ਦੀ ਭਾਸ਼ਾ
Sigma memory,ਸਿਗਮਾ ਮੈਮੋਰੀ
Sigma storage,ਸਿਗਮਾ ਸਟੋਰੇਜ
Sigma tree,ਸਿਗਮਾ ਟ੍ਰੀ
Sigma word,ਸਿਗਮਾ ਸ਼ਬਦ
Sign,ਦਸਤਖਤ
Signal,ਇਸ਼ਾਰਾ
Signal conditioning,ਸਿਗਨਲ ਕੰਡੀਸ਼ਨਿੰਗ
"Signal conversion
 Equipment","ਸਿਗਨਲ ਤਬਦੀਲੀ
 ਉਪਕਰਣ"
Signal converter,ਸਿਗਨਲ ਕਨਵਰਟਰ
Signal distance,ਸੰਕੇਤ ਦੂਰੀ
Signal distributor,ਸਿਗਨਲ ਡਿਸਟ੍ਰੀਬਿ .ਟਰ
Signal element,ਸੰਕੇਤ ਤੱਤ
Signal enabling,ਸੰਕੇਤ ਯੋਗ ਕਰਨਾ
Signal inhibiting,ਸੰਕੇਤ ਰੋਕਣਾ
Signal level,ਸੰਕੇਤ ਦਾ ਪੱਧਰ
Signalling rate,ਸਿਗਨਲ ਰੇਟ
Signal operation,ਸੰਕੇਤ ਕਾਰਵਾਈ
Signal processing,ਸੰਕੇਤ ਪ੍ਰੋਸੈਸਿੰਗ
Signal processor,ਸਿਗਨਲ ਪ੍ਰੋਸੈਸਰ
Signal ratio,ਸੰਕੇਤ ਅਨੁਪਾਤ
"Signal
 Regeneration","ਇਸ਼ਾਰਾ
 ਪੁਨਰਜਨਮ"
"Signal
 Standardisation","ਇਸ਼ਾਰਾ
 ਮਾਨਕੀਕਰਨ"
Signal strength,ਸੰਕੇਤ ਸ਼ਕਤੀ
"Signal to noise
 Ratio","ਸ਼ੋਰ ਨੂੰ ਸੰਕੇਤ
 ਅਨੁਪਾਤ"
"Signal transfer
 Point","ਸਿਗਨਲ ਟ੍ਰਾਂਸਫਰ
 ਬਿੰਦੂ"
"Signal
 Transformation","ਇਸ਼ਾਰਾ
 ਤਬਦੀਲੀ"
Signature analysis,ਦਸਤਖਤ ਵਿਸ਼ਲੇਸ਼ਣ
Signature testing,ਦਸਤਖਤ ਟੈਸਟਿੰਗ
Sign bit,ਬਿੱਟ
Sign character,ਸਾਈਨ ਅੱਖਰ
Sign condition,ਦਸਤਖਤ ਦੀ ਸਥਿਤੀ
Sign digit,ਸਾਈਨ ਡਿਜਿਟ
Signed binary,ਦਸਤਖਤ ਕੀਤੇ ਬਾਈਨਰੀ
Signed field,ਦਸਤਖਤ ਕੀਤੇ ਖੇਤਰ
"Signed magnitude
 Representation","ਦਸਤਖਤ ਕੀਤੇ ਤੀਬਰਤਾ
 ਪ੍ਰਤੀਨਿਧਤਾ"
"Signed packet
 Decimal","ਦਸਤਖਤ ਕੀਤੇ ਪੈਕੇਟ
 ਦਸ਼ਮਲਵ"
Significant digit,ਮਹੱਤਵਪੂਰਨ ਅੰਕ
"Significant digit
 Arithmetic","ਮਹੱਤਵਪੂਰਨ ਅੰਕ
 ਹਿਸਾਬ"
Significant figure,ਮਹੱਤਵਪੂਰਣ ਚਿੱਤਰ
Significant interval,ਮਹੱਤਵਪੂਰਨ ਅੰਤਰਾਲ
Sign magnitude,ਦਸਤਖਤ ਮਾਪ
Sign position,ਦਸਤਖਤ ਸਥਿਤੀ
Silicon chip,ਸਿਲੀਕਾਨ ਚਿੱਪ
Silicon gate,ਸਿਲੀਕਾਨ ਗੇਟ
Similar trees,ਸਮਾਨ ਰੁੱਖ
Simple buffering,ਸਧਾਰਨ ਬਫਰਿੰਗ
Simple condition,ਸਧਾਰਣ ਸਥਿਤੀ
Simple instruction,ਸਧਾਰਣ ਹਦਾਇਤ
"Simple instruction
 Multiple data","ਸਧਾਰਣ ਹਦਾਇਤ
 ਮਲਟੀਪਲ ਡੇਟਾ"
Simple parameter,ਸਧਾਰਨ ਪੈਰਾਮੀਟਰ
"Simple parity
 Check","ਸਧਾਰਣ ਸਮਾਨਤਾ
 ਚੈਕ"
Simplex channel,ਸਧਾਰਣ ਚੈਨਲ
Simplex circuit,ਸਧਾਰਣ ਸਰਕਟ
Simplex code,ਸਧਾਰਨ ਕੋਡ
"Simplex
 Communication","ਸਧਾਰਨ
 ਸੰਚਾਰ"
Simplex method,ਸਧਾਰਣ ਐਕਸ ਵਿਧੀ
Simplex system,ਸਧਾਰਨ ਸਿਸਟਮ
"Simplex
 Transmission","ਸਧਾਰਨ
 ਸੰਚਾਰ"
SIMSCRIPT,ਸਿਮਕ੍ਰਿਪਟ
"Simulation
 Language","ਸਿਮੂਲੇਸ਼ਨ
 ਭਾਸ਼ਾ"
Simulator,ਸਿਮੂਲੇਟਰ
"Simultaneous
 Access","ਸਿਮਟਲ
 ਪਹੁੰਚ"
"Simultaneous
 Computer","ਸਿਮਟਲ
 ਕੰਪਿ computer ਟਰ"
"Simultaneous input
 Output","ਸਿਮਟਲ ਇੰਪੁੱਟ
 ਆਉਟਪੁੱਟ"
"Simultaneous
 Operation","ਸਿਮਟਲ
 ਓਪਰੇਸ਼ਨ"
