English,Kannada
Frequency divider,ಆವರ್ತನದ ವಿಭಾಜಕ
Frequency domain,ಆವರ್ಗ
Frequency doubler,ಆವರ್ತನದ
Frequency modulation,ಆವರ್ತನ ಮಾಡ್ಯುಲೇಷನ್
Frequency monitor,ಆವರ್ತನ ಮಾನಿಟರ್
Frequency multiplex,ಆವರ್ತನ ಬಹುಪಾಲು
Frequency multiplier,ಆವರ್ತನ ಗುಣಕ
Frequency range,ಆವರ್ತನ ಶ್ರೇಣಿ
Frequency response,ಆವರ್ತನ ಪ್ರತಿಕ್ರಿಯೆ
Frequency shift,ಆವರ್ತನ ಬದಲಾವಣ
Frequency spectrum,ಆವರ್ತನದ ವರ್ಣಪಟಲ
Frequency synthesizer,ಆವರ್ತನ ಸಂಶ್ಲೇಷಕ
Frequency tolerance,ಆವರ್ತನದ ಸಹಿಷ್ಣುತೆ
Frequency translator box,ಆವರ್ತನ ಅನುವಾದಕ ಬಾಕ್ಸ್
Frequency variation,ಆವರ್ತನ ಬದಲಾವಣೆ
Fresnel zone,ಫ್ರೆಸಲ್ ವಲಯ
Fringe-area,ಅಂಚೆ
Front porch,ಮುಂಭಾಗದ ಮುಖಮಂಟಪ
Full adder,ಪೂರ್ಣ ಆಡ್ಡರ್
Full wave rectification,ಪೂರ್ಣ ತರಂಗ ಸರಿಪಡಿಸುವಿಕೆ
Full wave rectifier,ಪೂರ್ಣ ತರಂಗ ರಿಕ್ಟಿಫೈಯರ್
Function,ಕಾರ್ಯ
Function key,ಕಾರ್ಯ ಕೀ
Functional testing,ಕ್ರಿಯಾಶೀಲ ಪರೀಕ್ಷೆ
Fundamental,ಮೂಲದ
Fundamental frequency,ಮೂಲಭೂತ ಆವರ್ತನ
Fundamental velocity,ಮೂಲಭೂತ ವೇಗ
Funnel,ಕೊಕ್ಕರೆ
Fuse,ಬೆಸುಗೆ
Fuse wire,ತಂತು
Fuzzy logic,ಅಸ್ಪಷ್ಟ ತರ್ಕ
Gain,ಗಳಿಕೆ
Gain control,ನಿಯಂತ್ರಣವನ್ನು ಗಳಿಸಿ
Galois field,ಗ್ಯಾಲೊಯಿಸ್ ಕ್ಷೇತ್ರ
Gamut,ತತ್ತ್ವ
Gang condenser,ಗಂಜಿ ಘನವರ್ತಿ
Gap,ದಳ
Gateway,ಹೆಣಕೀದಿ
Gauge,ಗೇಜ್
Gaussian curve,ಗೌಸಿಯಾದ ಕರ್ವ್
Gaussian white noise,ಗೌಸಿಯನ್ ಬಿಳಿ ಶಬ್ದ
Generator,ಉತ್ಪಾದಕ
Generic name,ಸಾಮಾನ್ಯ ಹೆಸರು
Geostationary satellite,ಜಿಯೋಸ್ಟೇಷನಲ್ ಉಪಗ್ರಹ
Geosynchronous satellite,ಭೌಗೋಳಿಕ ಉಪಗ್ರಹ
Glitch,ಬಡಿ
Graphic art,ಗ್ರಾಫಿಕ್ ಕಲೆ
Graphic equalizer,ಗ್ರಾಫಿಕ್ ಸಮೀಕರಣ
Graphics,ಹೆಗ್ಗಣ
Graticule,ಕಸಾಯಿಖಾನೆ
Gravitational acceleration,ಗುರುತ್ವ ವೇಗವರ್ಧನೆ
Gray scale,ಬೂದು ಪ್ರಮಾಣ
Grid,ಗ್ರಿಡ್
Grid bias,ಗ್ರಿಡ್ ಪಕ್ಷಪಾತ
Grid driving power,ಗ್ರಿಡ್ ಚಾಲನಾ ಶಕ್ತಿ
Grid emission,ಗ್ರಿಡ್ ಹೊರಸೂಸುವಿಕೆ
Grid modulated class C amplifier,ಗ್ರಿಡ್ ಮಾಡ್ಯುಲೇಟೆಡ್ ಕ್ಲಾಸ್ ಸಿ ಆಂಪ್ಲಿಫಯರ್
Grill,ಕಣ್ಣುಹಾಯಿಸು
Grinding,ಪುಡಿಮಾಡುವ
Groove,ತೋಡು
Ground conductivity,ನೆಲದ ವಾಹಕತೆ
Ground return circuit,ನೆಲದ ರಿಟರ್ನ್ ಸರ್ಕ್ಯೂಟ್
Ground rod (earth rod),ನೆಲದ ರಾಡ್ (ಅರ್ಥ್ ರಾಡ್)
Ground scatter propagation,ನೆಲದ ಸ್ಕ್ಯಾಟರ್ ಪ್ರಸರಣ
Ground segment,ನೆಲದ ಭಾಗ
Ground wave,ನೆಲದವೆ
Ground wave propagation,ನೆಲದ ತರಂಗ ಪ್ರಸರಣ
Ground wave signal,ನೆಲದ ತರಂಗ ಸಂಕೇತ
Grounded,ನೆಲೆಗೊಂಡಿರುವ
Group delay,ಗುಂಪುಗೂಡಿನ
Growth of network & coverage,ನೆಟ್‌ವರ್ಕ್ ಮತ್ತು ವ್ಯಾಪ್ತಿಯ ಬೆಳವಣಿಗೆ
Guard band,ಕಾವಲುಗಾರ
Guard interval,ಕಾವಲುಗಾರ
Gunn diode,ಗನ್ ಡಯೋಡ್
Guy,ವ್ಯಕ್ತಿ
Guy wire,ಗೈ ವೈರ್
Guyed aerial mast (guyed antenna mast),ಗೈಡ್ ಏರಿಯಲ್ ಮಾಸ್ಟ್ (ಗೈಡ್ ಆಂಟೆನಾ ಮಾಸ್ಟ್)
Hack,ಗಡಿ
Hacker,ಕಣ್ಣುಹಾಯುವವನು
Half adder,ಅರೆಬರೆ
Half duplex,ಅರೆಚಾಪು
Half power bandwidth,ಅರ್ಧ ಪವರ್ ಬ್ಯಾಂಡ್‌ವಿಡ್ತ್
Half wave dipole,ಅರ್ಧ ತರಂಗ ದ್ವಿಧ್ರುವಿ
Half wave rectification,ಅರ್ಧ ತರಂಗ ಸರಿಪಡಿಸುವಿಕೆ
Halftone,ಹಕ್ಕನ್ನು
Hamming distance,ಸುತ್ತುವರಿಯುವ ಅಂತರ
Hard disc crash,ಹಾರ್ಡ್ ಡಿಸ್ಕ್ ಕ್ರ್ಯಾಶ್
Hard disk based audio delivery system,ಹಾರ್ಡ್ ಡಿಸ್ಕ್ ಆಧಾರಿತ ಆಡಿಯೊ ವಿತರಣಾ ವ್ಯವಸ್ಥೆ
Hard disk based recording,ಹಾರ್ಡ್ ಡಿಸ್ಕ್ ಆಧಾರಿತ ರೆಕಾರ್ಡಿಂಗ್
Hardware,ಚರಂಡಿ
Hardware address,ಹಾರ್ಡ್‌ವೇರ್ ವಿಳಾಸ
Harmonic,ಸಾಮರಸ್ಯದ
Harmonic distortion,ಸಾಮರಸ್ಯ ಅಸ್ಪಷ್ಟತೆ
Harmonic emission,ಸಾಮರಸ್ಯ ಹೊರಸೂಸುವಿಕೆ
Harmonic filter unit,ಹಾರ್ಮೋನಿಕ್ ಫಿಲ್ಟರ್ ಘಟಕ
Harmonic generator,ಸಾಮರಸ್ಯ ಉತ್ಪಾದಕ
Harmonic suppressor,ಸಾಮರಸ್ಯ
Harmonics,ಸೊಗಸು
Hazard,ಅಪಾಯ
Head phone,ಶೀರವಾಣಿ
Head room,ತಲೆ ಸ್ಥಳ
Headend,ಚಿರತೆ
Header,ತಲೆಗಾರ
Hearing mechanism,ಶ್ರವಣ ಕಾರ್ಯವಿಧಾನ
Heat absorber,ಉಷ್ಣಹಾರಿ
Heat balance,ಉಷ್ಣ ಸಮತೋಲನ
Heat barrier,ಉಷ್ಣ ತಡೆಗೋಡೆ
Heat conductor,ಶಾಖ ವಾಹಕ
Heat sink,ಉಷ್ಣಸಂಥನ
Hertz (Hz),ಹರ್ಟ್ಜ್ (Hz)
Heterodyne,ಭಿನ್ನಾಭಿಪ್ರಾಯ
Heterodyne receiver,ಹೆಟನ್ನಿನ ರಿಸೀವರ್
Heterodyne whistle (heterodyne interference),ಹೆಟೆರೊಡೈನ್ ಶಿಳ್ಳೆ (ಹೆಟೆರೊಡೈನ್ ಹಸ್ತಕ್ಷೇಪ)
Heuristic,ಕವಚ
Hexadecimal,ಷೂಕ್ಸಿನೀಲ್
Hierarchical modulation,ಕ್ರಮಾನುಗತ
Hi-Fi (high fidelity),ಹೈ-ಫೈ (ಹೆಚ್ಚಿನ ನಿಷ್ಠೆ)
High boost,ಉನ್ನತ ವರ್ಧಕ
High frequency,ಹೆಚ್ಚಿನ ಆವರ್ತನ
High frequency oscillation,ಹೆಚ್ಚಿನ ಆವರ್ತನ ಆಂದೋಲನ
High frequency response,ಹೆಚ್ಚಿನ ಆವರ್ತನ ಪ್ರತಿಕ್ರಿಯೆ
High level programme language,ಉನ್ನತ ಮಟ್ಟದ ಕಾರ್ಯಕ್ರಮ ಭಾಷೆ
High pass filter,ಹೈ ಪಾಸ್ ಫಿಲ್ಟರ್
High power transmitter,ಹೈ ಪವರ್ ಟ್ರಾನ್ಸ್ಮಿಟರ್
High quality reception,ಉತ್ತಮ ಗುಣಮಟ್ಟದ ಸ್ವಾಗತ
High speed connectivity,ಹೆಚ್ಚಿನ ವೇಗದ ಸಂಪರ್ಕ
High speed data system,ಹೆಚ್ಚಿನ ವೇಗದ ಡೇಟಾ ವ್ಯವಸ್ಥೆ
Histogram,ಹಂದಿಯ ಕುರಿತ
Home page,ಮುಖ ಪುಟ
Hook,ಕೊಕ್ಕೆ
Hook up wire,ಹುಕ್ ಅಪ್ ತಂತಿ
Horizontal blackout period,ಸಮತಲ ಬ್ಲ್ಯಾಕೌಟ್ ಅವಧಿ
Horizontal blanking,ಸಮತಲ ಖಾಲಿ
Horizontal definition (horizontal resolution),ಸಮತಲ ವ್ಯಾಖ್ಯಾನ (ಸಮತಲ ರೆಸಲ್ಯೂಶನ್)
Horizontal deflection oscillation,ಸಮತಲ ವಿಚಲನ ಆಂದೋಲನ
Horizontal line,ಸಮತಲ ಮಾರ್ಗ
Horizontal section,ಸಮತಲ ವಿಭಾಗ
Horizontal sweep circuit,ಸಮತಲ ಸ್ವೀಪ್ ಸರ್ಕ್ಯೂಟ್
Horn loudspeaker,ಕೊಂಬಿನ ಚಮಚ
Host,ಅತಿಥೆಯ
Hot spot,ತಿರಸ್ಕಾರ
House keeping,ಮನೆ ಕಂಟಿಮಿ
Hub,ಕೇಂದ್ರ
Hue,ವರ್ಣ
Huffman coding,ಹಫ್ಮನ್ ಕೋಡಿಂಗ್
Hum,ತಗ್ಗಿಸು
Human audio perception,ಮಾನವ ಆಡಿಯೊ ಗ್ರಹಿಕೆ
Human audio system,ಮಾನವ ಆಡಿಯೊ ವ್ಯವಸ್ಥೆ
Human hearing mechanism,ಮಾನವ ಶ್ರವಣ ಕಾರ್ಯವಿಧಾನ
Human video perception,ಮಾನವ ವೀಡಿಯೊ ಗ್ರಹಿಕೆ
Humidity,ಆರ್ದ್ರತೆ
Hybrid,ಸಂಕರಜದ
Hybrid circuit,ಹೈಬ್ರಿಡ್ ವೃತ್ತಿ
Hybrid intergrated circuit,ಹೈಬ್ರಿಡ್ ಇಂಟರ್ಗ್ರೇಟೆಡ್ ಸರ್ಕ್ಯೂಟ್
Hydrometer,ಜಲಮಾಪಕ
Hyper,ಅತಿರೇಕ
Hyper media,ಅಧಿಕ ಮಾಧ್ಯಮಗಳು
Hyper text,ಅತಿರೇಕದ ಪಠ್ಯ
Hyperlink,ಅತ್ಯಲ್ಪ ಲಿಖಿತ
Icon,ಐಕಾನ್
Identification,ಗುರುತಿಸುವಿಕೆ
Identifier,ಗುರುತಿಸಿಕೊಳ್ಳುವಿಕೆ
Ignite,ಹಾರಿಹೋಗು
Ignition,ಹಾರಿಹೋಗುವ
Illuminance,ಪ್ರಕಾಶಮಾನ
Illumination,ಪ್ರಕಾಶ
Image,ಚಿತ್ರ
Image antenna,ಚಿತ್ರದ ಆಂಟೆನಾ
Image capture,ಚಿತ್ರಣ
Image iconoscope,ಚಿತ್ರಕೃಡು
Image map,ಚಿತ್ರದ ನಕ್ಷೆ
Image orthicon,ಚಿತ್ರ
Image processing,ಚಿತ್ರ ಸಂಸ್ಕರಣೆ
Image setter,ಚಿತ್ರ ಸೆಟ್ಟರ್
Imaginary,ಕಾಲ್ಪನಿಕ
Impedance,ಪ್ರತಿರೋಧ
Impedance matching,ಪ್ರತಿರೋಧ ಹೊಂದಾಣಿಕೆ
Impedance matching circuit,ಪ್ರತಿರೋಧ ಹೊಂದಾಣಿಕೆಯ ಸರ್ಕ್ಯೂಟ್
Impedance mismatch,ಪ್ರತಿರೋಧ ಹೊಂದಾಣಿಕೆ
Impedance of free space,ಮುಕ್ತ ಸ್ಥಳದ ಪ್ರತಿರೋಧ
Impedance transformation,ಪ್ರತಿರೋಧ ರೂಪಾಂತರ
Import,ಆಮದು
Impregnated,ಕಳೆಯಾದ
Impress voltage,ವೋಲ್ಟೇಜ್ ಅನ್ನು ಪ್ರಭಾವಿಸಿ
Impulse,ಪ್ರಚೋದನೆ
Impulse response,ಪ್ರಚೋದಕ ಪ್ರತಿಕ್ರಿಯೆ
Impurity conductivity,ಅಶುದ್ಧ ವಾಹಕತೆ
Impurity semiconduction,ಅಶುದ್ಧ ಅರೆವಾಹನ
Inactive,ನಿಷ್ಪಲವಾದ
Inactive window,ನಿಷ್ಕ್ರಿಯ ಕಿಟಕಿ
Inaudible,ಕೇಳಿಸಲಾಗದ
Incandescence,ಉಚ್ಚಾರೆ
Incident ray,ಘಟನೆ ರೇ
Inclusion,ಸೇರ್ಪಡೆ
Incoming signal,ಒಳಬರುವ ಸಂಕೇತ
Indicator,ಸೂಚನೆ
Indigenous,ಸ್ಥಳೀಯ
Inductance,ಸ ೦ ತಾನು
Inductive-reactance,ಪ್ರಚೋದಕ-ವಿಶ್ವಾಸ
Inflammable material,ಉರಿಯುವ ವಸ್ತು
Infor patch,ಮಾಹಿತಿಯುಕ್ತ
Information,ಮಾಹಿತಿ
Information architecture,ಮಾಹಿತಿ ವಾಸ್ತುಶಿಲ್ಪ
Information bit,ಮಾಹಿತಿ ಬಿಟ್
Information digit,ಮಾಹಿತಿ ಅಂಕಿಯ
Information kiosk,ಮಾಹಿತಿ ಕಿಯೋಸ್ಕ್
Information process,ಮಾಹಿತಿ ಪ್ರಕ್ರಿಯೆ
Information technology,ಮಾಹಿತಿ ತಂತ್ರಜ್ಞಾನ
Infotainment,ನಾಚಿಕೆಗೇಡಿ
Infrared radiation,ಅತಿಕ್ರಮತೆ ವಿಕಿರಣ
Infrastructure,ಮೂಲಸೌಕರ್ಯ
Ingest,ಸೇವಿಸು
Ingredients,ಪದಾರ್ಥಗಳು
Initialization word (IW),ಪ್ರಾರಂಭದ ಪದ (ಐಡಬ್ಲ್ಯೂ)
Inner codes,ಆಂತರಿಕ ಸಂಕೇತಗಳು
Innovation,ಆವಿಷ್ಕಾರದಲ್ಲಿ
Input,ಒಳಕ್ಕೆ
Input line,ಇನ್ಪುಟ್ ಸಾಲು
Input unit,ಇನ್ಪುಟ್ ಘಟಕ
Input voltage,ಇನ್ಪುಟ್ ವೋಲ್ಟೇಜ್
Input-output,ಇನ್ಪುಟ್ output ಟ್ಪುಟ್
Insert,ಸೇರಿಸು
Insertion loss,ಒಳಸೇರಿಸುವಿಕೆಯ ನಷ್ಟ
Installation,ಅನುಸ್ಥಾಪನ
Instantaneous voltage,ತತ್ಕ್ಷಣ ವೋಲ್ಟೇಜ್
Instruction,ಸೂಚನಾ
Insulating material,ನಿರೋಧಕ ವಸ್ತು
Insulation,ನಿರೋಧನ
Insulation resistance,ನಿರೋಧನ ಪ್ರತಿರೋಧ
Insulator,ನಿರಂಕುಶಾಧಿಕಾರಿ
Integrated circuit,ಇಂಟಿಗ್ರೇಟೆಡ್ ಸರ್ಕ್ಯೂಟ್
Integrating network,ನೆಟ್‌ವರ್ಕ್ ಅನ್ನು ಸಂಯೋಜಿಸಲಾಗುತ್ತಿದೆ
Integrator,ಸಂಯೋಜಕ
Intelligence,ಬುದ್ಧಿಶಕ್ತಿ
Intensity,ತೀವ್ರತೆ
Intensity of speech,ಮಾತಿನ ತೀವ್ರತೆ
Inter channel interference,ಅಂತರ ಚಾನಲ್ ಹಸ್ತಕ್ಷೇಪ
Interleave,ಮಧ್ಯಸ್ಥಗಾರ
Interaction,ಪರಸ್ಪರ ಕ್ರಿಯೆ
Interactivity,ಸಂರತ್ವ
Intercom,ಅಂತರ್ವ್ಯಾಪೆ
Interconnectivity,ಪರಸ್ಪರ ಸಂಬಂಧ
Interface,ಅಂತರಸಂಪರ
Interface scanning,ಇಂಟರ್ಫೇಸ್ ಸ್ಕ್ಯಾನಿಂಗ್
Interference,ಹಸ್ತಕ್ಷೇಪ
Interference zone,ಹಸ್ತಕ್ಷೇಪ ವಲಯ
Interfering channel,ಚಾನಲ್ ಅನ್ನು ಮಧ್ಯಪ್ರವೇಶಿಸುತ್ತಿದೆ
Interfering frequency,ಹಸ್ತಕ್ಷೇಪ ಆವರ್ತನ
Interfering radio frequency signal,ರೇಡಿಯೋ ಆವರ್ತನ ಸಿಗ್ನಲ್ ಅನ್ನು ಹಸ್ತಕ್ಷೇಪ ಮಾಡುವುದು
Interframe,ಅಡ್ಡಿ
Interleave,ಮಧ್ಯಸ್ಥಗಾರ
Interleaved,ಅಂತರ್ವರ್ಧಕ
Interleaved stream,ಇಂಟರ್ಲೀವ್ಡ್ ಸ್ಟ್ರೀಮ್
Interleaver,ಅಂತರ್ವರ್ಧಕ
Interleaving,ಒಳನೋಟವುಳ್ಳ
Interleaving,ಒಳನೋಟವುಳ್ಳ
Interleaving period,ಇಂಟರ್ಲೀವಿಂಗ್ ಅವಧಿ
Interlock circuit,ಇಂಟರ್ಲಾಕ್ ಸರ್ಕ್ಯೂಟ್
Interlock switch,ಇಂಟರ್ಲಾಕ್ ಸ್ವಿಚ್
Interlocking,ಅಂತರ್ವರ್ಧಕ
Intermediate failure,ಮಧ್ಯಂತರ ವೈಫಲ್ಯ
Intermediate frequency,ಮಧ್ಯಂತರ ಆವರ್ತನ
Intermediate frequency oscillator,ಮಧ್ಯಂತರ ಆವರ್ತನ ಆಂದೋಲಕ
Intermittent,ಪ್ರತಿಶಮನದ
Intermittent current,ಮಧ್ಯಂತರ ಪ್ರವಾಹ
Intermodulation,ಅಂತರಗಣನೆ
Intermodulation distortion,ಇಂಟರ್ಮೋಡ್ಯುಲೇಷನ್ ಅಸ್ಪಷ್ಟತೆ
Intermodulation emission,ಇಂಟಿಡ್ಯುಲೇಶನ್ ಹೊರಸೂಸುವಿಕೆ
Intermodulation test,ಇಂಟರಲ್ಫುಲೇಷನ್ ಪರೀಕ್ಷೆ
Internet,ಅಂತರ್ಜಾಲ
Internet broadcasting,ಇಂಟರ್ನೆಟ್ ಪ್ರಸಾರ
Internet chatting,ಇಂಟರ್ನೆಟ್ ಚಾಟಿಂಗ್
Internet protocol stack,ಇಂಟರ್ನೆಟ್ ಪ್ರೋಟೋಕಾಲ್ ಸ್ಟ್ಯಾಕ್
Internet radio,ಅಂತರ್ಜಾಲ ರೇಡಿಯೋ
Internet streaming,ಅಂತರ್ಜಾಲ ಸ್ಟ್ರೀಮಿಂಗ್
Internet video,ಇಂಟರ್ನೆಟ್ ವೀಡಿಯೊ
Interoperability,ಪರಸ್ಪರ ಕಾರ್ಯಸಾಧ್ಯತೆ
Interpolation,ರಾಕ್ಷಸ
Interpreter,ವ್ಯಾಖ್ಯಾನಕಾರ
Interrupt,ಅಡಚಣೆ
Interruption,ಅಡಚಣೆ
Interruptor,ಅಡಚಣೆದಾರ
Interval,ಮಧ್ಯಂತರ
Intracoding,ಬಿಲ್ಲೆ
Intraframe,ಒಳಭಾಗ
Intranet,ಅಂತಃಪ್ರವಾಹ
Intrapicture,ಅಂತಃಪ್ರವೇಶ
Intraweb,ಇಂಟ್ರಾವೆಬ್
Intrinsic semiconductor,ಆಂತರಿಕ ಅರೆವಾಹಕ
Inverse current,ವಿಲೋಮ ಪ್ರವಾಹ
Inverse spatial operate,ವಿಲೋಮ ಪ್ರಾದೇಶಿಕ ಕಾರ್ಯಾಚರಣೆ
Inverted,ತಲೆಕೆಳಗಾದ
Inverted L antenna,ತಲೆಕೆಳಗಾದ ಎಲ್ ಆಂಟೆನಾ
Inverted V antenna,ತಲೆಕೆಳಗಾದ ವಿ ಆಂಟೆನಾ
Inverter,ವಶಪಡಿಸಿಕೊಳ್ಳುವವನು
Irregular,ಅಕ್ರಮವಾದ
Irrelevant element,ಅಪ್ರಸ್ತುತ
Isolation network,ಪ್ರತ್ಯೇಕ ಜಾಲ
Isolator,ಪ್ರತ್ಯೇಕಿಸುವವನು
Jammer,ದಮ್ಮಗ
Jamming,ಕಟುಕ
Jargon file,ದರ್ಜಿ ಫೈಲ್
Java script,ಜಾವಾ ಸ್ಕ್ರಿಪ್ಟ್
Jingle,ಕನ್ನಡಿಯ
Jitter,ಗಲಿಬಿಲಿ
Joiner,ಸೇರುವವನು
Joint,ಜಂಟಿ
Jointed,ಕಲುಷಿತ
Jumper,ಜಿಗಿತಗಾರ
Junk,ಮಂಜುಗಡ್ಡ
Junk mail,ಅನಗತ್ಯ ಪತ್ರ
Kernel,ಪಟಲ
Key,ಕೀಲಿ
Keyboard,ಕೀಲಿ ಹಲಗೆ
Keyer,ಮನವಿ
Keynote,ಕಶೇಟು
Kilocycle,ಕಿಲೋಸೈಕಲ್
Kilovolt,ಕಿಲೋವೋಲ್ಟ್
Kilowatt,ಕಿಲೋವ್ಯಾಟ್
Kinematics,ಚಲನಶಾಸ್ತ್ರ
Knee point voltage,ಮೊಣಕಾಲಿನ ವೋಲ್ಟೇಜ್
Knob,ಗುಬ್ಬಿ
Knowledge base,ಜ್ಞಾನದ ತಳಹದಿ
Knowledge representation,ಜ್ಞಾನ ನಿರೂಪಣೆ
L network,ಎಲ್ ನೆಟ್‌ವರ್ಕ್
L section filter,L ವಿಭಾಗ ಫಿಲ್ಟರ್
Lag and lead,ಮಂದಗತಿ ಮತ್ತು ಸೀಸ
Lagging current,ಹಿಂದುಳಿದ ಪ್ರವಾಹ
Lagging power factor,ಮಂದಗತಿಯ ವಿದ್ಯುತ್ ಅಂಶ
Laminated,ಹಾಳಾದ
Lamp,ದೀಪ
Laptop,ಅಬ್ಬರ
Laser frequency,ಲೇಸರ್ ಆವರ್ತನ
Latent error,ಸುಪ್ತ ದೋಷ
Latent heat,ಸುಪ್ತ ಶಾಖ
Latitude,ಅಕ್ಷಾಂಶ
Layer,ಹರಿ
Layout,ಲೆಔಟ್
Layout plan,ವಿನ್ಯಾಸ
Lead,ಮುನ್ನಡೆಸಿಸು
Leading phase,ಪ್ರಮುಖ ಹಂತ
Leak proof,ಸೋರಿಕೆ ಪುರಾವೆ
Leakage,ಸೋರಿಕೆ
Leased circuit,ಗುತ್ತಿಗೆ ಸರ್ಕ್ಯೂಟ್
Lens,ಮಸೂರ
Level indicator,ಸಮಗ್ರ ಸೂಚಕ
Light control,ಲಘು ನಿಯಂತ್ರಣ
Light pen,ತಿಳಿ ಪೆನ್ನು
Lightning arrester,ಮಿಂಚಿನ ಬಂಧಕ
Limiter,ಮಿತಿಗೊಳಿಸು
Limiting amplifier,ಆಂಪ್ಲಿಫೈಯರ್ ಅನ್ನು ಸೀಮಿತಗೊಳಿಸುವುದು
Line loss,ರೇಖೆಯ ನಷ್ಟ
Line noise,ರೇಖೆಯ ಶಬ್ದ
Line of sight,ದೃಷ್ಟಿ
Line phase,ರೇಖೆಯ ಹಂತ
Line transmission,ಸಾಲು ಹರಡುವಿಕೆ
Line unloaded,ರೇಖೆಯನ್ನು ಇಳಿಸಲಾಗಿಲ್ಲ
Linear quantiser,ರೇಖೀಯ ಪರಿಮಾಣ
Linearity,ರೇಖಾತ್ವ
Line-coaxial,ಸಾಲು ಸಹಭಾಗಿ
Line-equaliser,ಸಾಲಿನ
Line-frequency,ಸಾಲು ಆವರ್ತನ
Line-impedance,ಸಾಲು-ಉಚ್ಚಾರಣೆ
Line-quarter wavelength,ಸಾಲು-ತ್ರೈಮಾಸಿಕ ತರಂಗಾಂತರ
Link,ಮರ
Linker,ಕೊಂಡಿ
Lip-microphone,ತುಟಿಯೊಳಗಿರುವ
Live broadcast,ನೇರ ಪ್ರಸಾರ
Live circuit,ಲೈವ್ ಸರ್ಕ್ಯೂಟ್
Live programme,ನೇರ ಕಾರ್ಯಕ್ರಮ
Load,ಹೊರೆ
Load capacity,ಲೋಡ್ ಸಾಮರ್ಥ್ಯ
Load carrying capacity,ಸಾಗಿಸುವ ಸಾಮರ್ಥ್ಯವನ್ನು ಲೋಡ್ ಮಾಡಿ
Load characteristic,ಲೋಡ್ ವಿಶಿಷ್ಟ
Load impedance,ಪ್ರತಿರೋಧವನ್ನು ಲೋಡ್ ಮಾಡಿ
Loaded,ತುಂಬಿರುವ
Loader,ತುಂಬುವವನು
Loading,ಲೋಡ್ ಮಾಡುವುದು
Loading coil,ಸುರುಳಿಯನ್ನು ಲೋಡ್ ಮಾಡಲಾಗುತ್ತಿದೆ
Load-test,ಹೊರೆ ಪರೀಕ್ಷೆ
Lobe,ಹಾಲೆ
Lobe antenna,ಹಾಲೆ ಆಂಟೆನಾ
Local area network,ಸ್ಥಳೀಯ ಪ್ರದೇಶ ಜಾಲ
Local battery,ಸ್ಥಳೀಯ ಬ್ಯಾಟರಿ
Local oscillator,ಸ್ಥಳೀಯ ಆಂದೋಲನಕಾರ
Log,ಬ ೦ ದಿಸು
Log book,ಲಾಗ್ ಪುಸ್ತಕ
Log in (log on),ಲಾಗ್ ಇನ್ ಮಾಡಿ (ಲಾಗ್ ಆನ್ ಮಾಡಿ)
Log off (log out),ಲಾಗ್ ಆಫ್ ಮಾಡಿ (ಲಾಗ್ .ಟ್ ಮಾಡಿ)
Log sheet,ಹಾಳೆ
Logarithm,ಲಾಗರಿಥಮ್
Logarithmic amplifier,ಲಾಗರಿಥಮಿಕ್ ಆಂಪ್ಲಿಫಯರ್
Logarithmic ratio,ಲಾಗರಿಥಮಿಕ್ ಅನುಪಾತ
Logarithmic response,ಲಾಗರಿಥಮಿಕ್ ಪ್ರತಿಕ್ರಿಯೆ
Logarithmic scale,ಲಾಗರಿಥಮಿಕ್ ಪ್ರಮಾಣ
Logging,ಕಪ್ಪೆ
Logic,ತರ್ಕ
Logic gate,ತರ್ಕ ದ್ವಾರ
Logic operation,ತರ್ಕ ಕಾರ್ಯಾಚರಣೆ
Logical,ತಾರ್ಕಿಕ
Logical frame,ತಾರ್ಕಿಕ ಚೌಕಟ್ಟು
Logo inserter,ಲೋಗಾ ಒಳಹರಿ
Longitude,ರೇಖಾಂಶ
Loop,ಕುಣಿಕೆ
Loop antenna,ಲೂಪ್ ಆಂಟೆನಾ
Loop gain,ಲೂಪ್ ಲಾಭ
Loop test,ಲೂಪ್ ಪರೀಕ್ಷೆ
Loose contact,ಸಡಿಲ ಸಂಪರ್ಕ
Loose coupling,ಸಡಿಲ ಜೋಡಣೆ
Lossless antenna,ನಷ್ಟವಿಲ್ಲದ ಆಂಟೆನಾ
Lossless compression,ನಷ್ಟವಿಲ್ಲದ ಸಂಕೋಚನ
Lossy compression,ನಷ್ಟದ ಸಂಕೋಚನ
Loudness (sound),ಜೋರಾಗಿ (ಧ್ವನಿ)
Loudspeaker,ಮೋಡಿಮಾಡುವ
Low frequency,ಕಡಿಮೆ ಆವರ್ತನ
Low level language,ಕೆಳಮಟ್ಟದ ಭಾಷೆ
Low loss feeder,ಕಡಿಮೆ ನಷ್ಟ ಫೀಡರ್
Low loss flexible coaxial cable,ಕಡಿಮೆ ನಷ್ಟ ಹೊಂದಿಕೊಳ್ಳುವ ಏಕಾಕ್ಷ ಕೇಬಲ್
Low noise receiver,ಕಡಿಮೆ ಶಬ್ದ ರಿಸೀವರ್
Low orbitting satellite,ಕಡಿಮೆ ಕಕ್ಷೆಯ ಉಪಗ್ರಹ
Low pass filter,ಕಡಿಮೆ ಪಾಸ್ ಫಿಲ್ಟರ್
Low reactance earthing,ಕಡಿಮೆ ಪ್ರತಿಕ್ರಿಯಾತ್ಮಕ ಅರ್ಥ
Low resistance path,ಕಡಿಮೆ ಪ್ರತಿರೋಧ ಮಾರ್ಗ
