Odiya,Malayalam
ତାରା ଅନୁସନ୍ଧାନ,നക്ഷത്രം കണ്ടെത്തൽ
ଷ୍ଟାର ଫଟୋଗ୍ରାଫି କାଲିବ୍ରେସନ୍ |,നക്ഷത്ര ഫോട്ടോഗ്രാഫി കാലിബ്രേഷൻ
ଷ୍ଟାର୍କ ଭେଣ୍ଟିଲେସନ୍ |,കടുത്ത വെന്റിലേഷൻ
ଦୃ effect ପ୍ରଭାବ,കടുത്ത പ്രഭാവം
ଷ୍ଟାର୍କ ଇଫେକ୍ଟ କ୍ୱାଣ୍ଟମ୍ ସଂଖ୍ୟା |,പൂർണ്ണമായ പ്രഭാവം ക്വാണ്ടം നമ്പർ
ଷ୍ଟାର୍କ ମୋଡ୍ୟୁଲେସନ୍ |,കടുത്ത മോഡുലേഷൻ
ଷ୍ଟାର୍କ ବିଭାଜନ |,കടുത്ത പിളർപ്പ്
ଆକ୍ଟୁଏସନ୍ ଡିଫ୍ଲେକ୍ଟର୍ ମଲ୍ଟିଭାଇବ୍ରେଟର୍ |,ആക്ച്വേഷൻ ഡിഫ്ലെക്റ്റർ മൾട്ടിവൈബ്രേറ്റർ
ଆରମ୍ଭ ସମୟ,ആരംഭ സമയം
କାର୍ଯ୍ୟକାରୀ ପଦ୍ଧତି |,നിർവ്വഹണ രീതി
କାର୍ଯ୍ୟ ସମୟ,പ്രവർത്തന സമയം
"ଉତ୍ପାଦକ, ଷ୍ଟାର୍ଟର୍, ବିସ୍ଫୋରକ |","ഉത്ഭവം, സ്റ്റാർട്ടർ, സ്ഫോടനാത്മകം"
ଇନଡକ୍ଟର ସର୍କିଟ |,ഇൻഡക്റ്റർ സർക്യൂട്ട്
ଉତ୍ପାଦକ ସୂତ୍ର |,ഉത്ഭവ ഫോർമുല
ଆକ୍ଟୁଏଟର୍ ଆନାଡ୍ |,ആക്യുവേറ്റർ ആനോഡ്
ଆରମ୍ଭ ଆଧାର,അടിസ്ഥാനം ആരംഭിക്കുക
ପ୍ରାରମ୍ଭିକ ଘର୍ଷଣ |,പ്രാരംഭ ഘർഷണം
ପ୍ରାରମ୍ଭ ବିନ୍ଦୁ,ആരംഭ സ്ഥാനം
ଆକ୍ଟୁଏଟର୍ ପ୍ରତିରୋଧ,ആക്യുവേറ്റർ പ്രതിരോധം
ପ୍ରାରମ୍ଭିକ ମୂଲ୍ୟ,പ്രാരംഭ മൂല്യം
ଷ୍ଟେଟମ୍ପେର୍,സംസ്ഥാന ആമ്പിയർ
"ଅବସ୍ଥା, ରାଜ୍ୟ, ରାଜ୍ୟ","അവസ്ഥ, അവസ്ഥ, സംസ്ഥാനം"
ମଞ୍ଚ ଗୁଣ୍ଡ |,സ്റ്റേജ് കുല
ଅବସ୍ଥାନ ଚିତ୍ର,സ്ഥാനം ഡയഗ്രം
ଷ୍ଟେଜ୍ ଫଙ୍କସନ୍,സ്റ്റേജ് ഫംഗ്ഷൻ
ପଦାର୍ଥର ଅବସ୍ଥା |,ദ്രവ്യത്തിന്റെ അവസ്ഥ
ଚାପ ଅବସ୍ଥା,സമ്മർദ്ദാവസ്ഥ
ଶୂନ୍ୟ କମ୍ପନ |,പൂജ്യം വൈബ്രേഷൻ
ପର୍ଯ୍ୟାୟ ପାରାମିଟର,സ്റ്റേജ് പരാമീറ്റർ
ଷ୍ଟେଟମେଣ୍ଟ,പ്രസ്താവന
"ସ୍ଥିର, ସ୍ଥିର, ଇଲେକ୍ଟ୍ରୋଷ୍ଟାଟିକ୍ ଶବ୍ଦ |","സ്റ്റാറ്റിക്, സ്റ്റാറ്റിക്, ഇലക്ട്രോസ്റ്റാറ്റിക് ശബ്ദം"
ସ୍ଥିର ପରମାଣୁ |,സ്റ്റാറ്റിക് ആറ്റം
ସ୍ଥିର ସନ୍ତୁଳିତ ପୃଷ୍ଠା |,സ്റ്റാറ്റിക് ബാലൻസ്ഡ് പേജ്
ସ୍ଥିର ଆଚରଣ |,സ്റ്റാറ്റിക് സ്വഭാവം
ସ୍ଥାୟୀ ବର୍ଣ୍ଣ,സ്റ്റാറ്റിക് സ്വഭാവം
ଷ୍ଟାଟିକ୍ କୋଲଏଡ୍ ମର୍ଫୋଲୋଜି |,സ്റ്റാറ്റിക് കൊളോയിഡ് മോർഫോളജി
ଷ୍ଟାଟିକ୍ ଡିଫ୍ଲେକ୍ସନ୍ |,സ്റ്റാറ്റിക് ഡിഫ്ലക്ഷൻ
ଷ୍ଟାଟିକ୍ ଡାଇଲେକ୍ଟ୍ରିକ୍ |,സ്റ്റാറ്റിക് ഡൈഇലക്ട്രിക്
ଷ୍ଟାଟିକ୍ ଆଇନଷ୍ଟାଇନ୍ ଦୁନିଆ |,സ്റ്റാറ്റിക് ഐൻസ്റ്റീൻ ലോകം
ସ୍ଥିର ବିଦ୍ୟୁତ୍ |,സ്റ്റാറ്റിക് വൈദ്യുതി
ଷ୍ଟାଟିକ୍ ଇଲେକ୍ଟ୍ରୋଡ୍ ସମ୍ଭାବନା |,സ്റ്റാറ്റിക് ഇലക്ട്രോഡ് സാധ്യത
"ଷ୍ଟାଟିକ୍ ସନ୍ତୁଳନ, ଷ୍ଟାଟିକ୍ ସନ୍ତୁଳନ |","സ്റ്റാറ്റിക് സന്തുലിതാവസ്ഥ, നിശ്ചല സന്തുലിതാവസ്ഥ"
ଷ୍ଟାଟିକ୍ ଫିଲ୍ଡ |,സ്റ്റാറ്റിക് ഫീൽഡ്
ସ୍ଥିର ଘର୍ଷଣ |,സ്റ്റാറ്റിക് ഘർഷണം
ସ୍ଥିର ମାଧ୍ୟାକର୍ଷଣ କ୍ଷେତ୍ର |,സ്റ്റാറ്റിക് ഗ്രാവിറ്റേഷൻ ഫീൽഡ്
ସ୍ଥିର ଶୀର୍ଷ,നിശ്ചിത ടോപ്പ്
ଷ୍ଟାଟିକ୍ କାନ୍ସ ମଡେଲ୍ |,സ്റ്റാറ്റിക് കാൻസ് മോഡൽ
ଷ୍ଟାସିସ୍,സ്തംഭനാവസ്ഥ
ସ୍ଥିର ଚଟାଣ |,സ്ഥിരതയുള്ള തറ
ଷ୍ଟାଟିକ୍ ଲୋଡ୍ |,സ്റ്റാറ്റിക് ലോഡ്
ଷ୍ଟାଟିକ୍ ଲୋଡ୍ ଲାଇନ୍ |,സ്റ്റാറ്റിക് ലോഡ് ലൈൻ
ଷ୍ଟାଟିକ୍ ଲୋଡ୍ |,സ്റ്റാറ്റിക് ലോഡ്
ଷ୍ଟାଟିକ୍ ମେସିନ୍ |,സ്റ്റാറ്റിക് മെഷീൻ
ଷ୍ଟାଟିକ୍ ଚୁମ୍ବକୀୟ ଡିପୋଲ୍ |,സ്റ്റാറ്റിക് കാന്തിക ദ്വിധ്രുവം
ସ୍ଥିର ବୃଦ୍ଧି,സ്റ്റാറ്റിക് മാഗ്നിഫിക്കേഷൻ
ଷ୍ଟାଟିକ୍ ମାର୍ଜିନ୍,സ്റ്റാറ്റിക് മാർജിൻ
ସ୍ଥିର ପଦ୍ଧତି |,സ്റ്റാറ്റിക് രീതി
ଷ୍ଟାଟିକ୍ ମଡେଲ୍ |,സ്റ്റാറ്റിക് മോഡൽ
ସ୍ଥିର ମୁହୂର୍ତ୍ତ |,നിശ്ചല നിമിഷം
ଷ୍ଟାଟିକ୍ ଆନାଡ୍ ପ୍ରତିରୋଧ |,സ്റ്റാറ്റിക് ആനോഡ് പ്രതിരോധം
ସ୍ଥିର ଚାପ |,സ്റ്റാറ്റിക് മർദ്ദം
ଷ୍ଟାଟିକ୍ ପ୍ରେସର ଟ୍ୟୁବ୍ |,സ്റ്റാറ്റിക് പ്രഷർ ട്യൂബ്
ସ୍ଥାୟୀ ପୁନର୍ଜନ୍ମ,സ്റ്റാറ്റിക് റീജനറേഷൻ
ସ୍ଥିର ପ୍ରତିରୋଧ |,സ്റ്റാറ്റിക് പ്രതിരോധം
ସ୍ଥିର ଦୃ ness ତା |,സ്ഥിരമായ ദൃഢത
ସ୍ମୃତିର ସ୍ଥିର ଚୟନ |,മെമ്മറിയുടെ സ്ഥിരമായ തിരഞ്ഞെടുപ്പ്
ସ୍ଥିର ସମ୍ବେଦନଶୀଳତା |,സ്റ്റാറ്റിക് സെൻസിറ്റിവിറ്റി
ଷ୍ଟାଟିକ୍ ସ୍ଥାୟୀତ୍ୱ ସ୍ଥିର ସ୍ଥିରତା |,സ്റ്റാറ്റിക് ഡ്യൂറബിലിറ്റി സ്റ്റാറ്റിക് ഡ്യൂറബിലിറ്റി
ଷ୍ଟାଟିକ୍ ଷ୍ଟୋରେଜ୍ ଇଭେଣ୍ଟ |,സ്റ്റാറ്റിക് സ്റ്റോറേജ് ഇവന്റ്
ସ୍ଥାୟୀ ପରୀକ୍ଷା,സ്റ്റാറ്റിക് ടെസ്റ്റ്
ସ୍ଥିର ଅସନ୍ତୁଳନ |,സ്റ്റാറ്റിക് അസന്തുലിതാവസ്ഥ
ସ୍ଥିର ଦୁନିଆ |,നിശ്ചല ലോകം
ସ୍ଥିର ଘର୍ଷଣ |,സ്റ്റാറ്റിക് ഘർഷണം
ସ୍ଥାୟୀ ସମ୍ପତ୍ତି |,സ്റ്റാറ്റിക് പ്രോപ്പർട്ടി
ସ୍ଥାୟୀ ଭାବରେ ଅନୁମତିପ୍ରାପ୍ତ ଚାପ |,സ്ഥിരമായി അനുവദനീയമായ സമ്മർദ്ദം
ଷ୍ଟାଟିକ୍ ସମାନ |,സ്ഥിരമായി തുല്യം
"ସ୍ଥିତି, ପରିସଂଖ୍ୟାନ |","പൊസിഷനോളജി, സ്റ്റാറ്റിക്സ്"
"ପର୍ଯ୍ୟବେକ୍ଷଣ ଷ୍ଟେସନ, ଷ୍ଟେସନ, ପ୍ରୋଟ୍ରାକ୍ଟର |","നിരീക്ഷണ സ്റ്റേഷൻ, സ്റ്റേഷൻ, പ്രൊട്ടക്റ്റർ"
କେନ୍ଦ୍ର ସଂଖ୍ୟା,കേന്ദ്ര നമ്പർ
"ସେଣ୍ଟର୍ ପଏଣ୍ଟର୍, ଷ୍ଟେସନ୍ ପଏଣ୍ଟର୍ |","സെന്റർ പോയിന്റർ, സ്റ്റേഷൻ പോയിന്റർ"
"ସ୍ଥିର, ସ୍ଥିର, ସ୍ଥିର, ଅସ୍ଥାବର, ସ୍ଥିର, ସ୍ଥିର, ସ୍ଥିର, ସ୍ଥିର |","സ്ഥിരമായ, നിശ്ചലമായ, നിശ്ചലമായ, അചഞ്ചലമായ, സ്ഥിരമായ, സ്ഥിരമായ, സ്ഥിരമായ, സ്ഥിരമായ"
ଚମତ୍କୃତ କୋଟର୍ |,സ്തംഭിച്ച കോട്ടർ
ପ୍ରଗତିଶୀଳ ପ୍ରଣାଳୀ |,പുരോഗമന സംവിധാനം
ଆଶ୍ଚର୍ଯ୍ୟ ହୋଇଗଲେ,സ്തംഭിച്ചുപോയി
ନିଦ୍ରାହୀନତା ପ୍ରତିବନ୍ଧକ |,മരവിപ്പ് നിയന്ത്രണം
ଷ୍ଟାଟିକ୍ ଆରିଥମେଟିକ୍ ପଦ୍ଧତି |,സ്റ്റാറ്റിക് ഗണിത രീതി
ସ୍ଥିର ଇଲେକ୍ଟ୍ରୋଡ୍ |,സ്റ്റേഷണറി ഇലക്ട്രോഡ്
ସ୍ଥିର କ୍ଷେତ୍ର |,നിശ്ചിത പ്രദേശം
ସ୍ଥିର ସାମ୍ମୁଖ୍ୟ |,നിശ്ചിത മുൻഭാഗം
ସ୍ଥିର ଉତ୍ତାପ ପ୍ରବାହ |,സ്ഥിരമായ താപ പ്രവാഹം
ସ୍ଥିର ଶକ୍ତି ସ୍ତର |,സ്ഥിരമായ ഊർജ്ജ നില
ଅସ୍ଥିରତା |,മരവിപ്പ്
ଅସ୍ଥାବର ମାଇକ୍ରୋନ୍ୟୁକ୍ଲିଅସ୍ |,അചഞ്ചലമായ മൈക്രോ ന്യൂക്ലിയസ്
ଚମତ୍କୃତ ନିବୁଲା |,സ്തംഭിച്ച നെബുല
ଷ୍ଟାଣ୍ଡିଂ କ୍ଲାସ୍,നിൽക്കുന്ന ക്ലാസ്
ପ୍ରଗତିଶୀଳ ଦୋହରିବା |,പുരോഗമന ആന്ദോളനം
ଚମତ୍କୃତ କଣିକା |,സ്തംഭിച്ച കണിക
ସ୍ଥିର pattern ାଞ୍ଚା |,സ്ഥിരമായ പാറ്റേൺ
ସ୍ଥିର ପର୍ଯ୍ୟାୟ ଉତ୍ତାପ ପ୍ରବାହ |,സ്ഥിരമായ ആനുകാലിക താപ പ്രവാഹം
ଚମତ୍କୃତ ପର୍ଯ୍ୟାୟ |,സ്തംഭിച്ച ഘട്ടം
ପ୍ରଗତିଶୀଳ ବିମାନ ଶକ୍ ତରଙ୍ଗ |,പുരോഗമന തലം ഷോക്ക് തരംഗം
ନିର୍ବନ୍ଧ ବିନ୍ଦୁ |,മരവിപ്പ് പോയിന്റ്
ସ୍ଥିର କ୍ୱାଣ୍ଟମ୍ |,സ്ഥിരമായ ക്വാണ്ടം
retrograde ଘୂର୍ଣ୍ଣନ ସରଳ ତରଙ୍ଗ |,റിട്രോഗ്രേഡ് റൊട്ടേഷണൽ സിമ്പിൾ വേവ്
"ସ୍ଥିର ସ୍କ୍ରୁ, ଫିକ୍ସଡ୍ ସ୍କ୍ରୁ |","നിശ്ചിത സ്ക്രൂ, നിശ്ചിത സ്ക്രൂ"
ଚମତ୍କୃତ କ୍ରମ |,സ്തംഭിച്ച അനുക്രമം
ପ୍ରଗତିଶୀଳ ସରଳ ତରଙ୍ଗ |,പുരോഗമന ലളിത തരംഗം
ସ୍ଥିର ଅବସ୍ଥା,സ്ഥിരതയുള്ള അവസ്ഥ
ସ୍ଥିର ସ୍ଥିତି ପ୍ରତିକ୍ରିୟା |,സ്ഥിരമായ പ്രതികരണം
ଆନୁପାତିକ ସମୟ କ୍ରମ |,ആനുപാതിക സമയ ശ്രേണി
"ଅସ୍ଥାୟୀ କର୍ଡ ସଂସ୍କୃତି, ଅସ୍ଥାବର କର୍ଡ ସଂସ୍କୃତି |","അചഞ്ചലമായ ചരട് സംസ്കാരം, സ്ഥാവര ചരട് സംസ്കാരം"
ଚକିତ ମୂଲ୍ୟ,ഞെട്ടിച്ച മൂല്യം
ଛିଡା ହୋଇଥିବା ତରଙ୍ଗ |,നിൽക്കുന്ന തിരമാല
ପ୍ରଗତିଶୀଳ ତରଙ୍ଗ ଟ୍ୟୁବ୍ |,പുരോഗമന തരംഗ ട്യൂബ്
ସ୍ଥିର ଚୁମ୍ବକୀୟ ଡ୍ରମ୍ ବିଛିନ୍ନକାରୀ |,നിശ്ചിത മാഗ്നറ്റ് ഡ്രം സെപ്പറേറ്റർ
ନମୁନା,സാമ്പിൾ
ପରିସଂଖ୍ୟାନ,സ്ഥിതിവിവരക്കണക്ക്
ପରିସଂଖ୍ୟାନ ତ୍ୱରଣ,സ്റ്റാറ്റിസ്റ്റിക്കൽ ത്വരണം
ପରିସଂଖ୍ୟାନ ଜ୍ୟୋତିର୍ବିଜ୍ଞାନ |,സ്റ്റാറ്റിസ്റ്റിക്കൽ ജ്യോതിശാസ്ത്രം
ପରିସଂଖ୍ୟାନ କୋଏଫିସିଏଣ୍ଟ୍ |,സ്റ്റാറ്റിസ്റ്റിക്കൽ കോഫിഫിഷ്യന്റ്
ପରିସଂଖ୍ୟାନ ନିୟନ୍ତ୍ରଣ |,സ്റ്റാറ്റിസ്റ്റിക്കൽ നിയന്ത്രണം
ପରିସଂଖ୍ୟାନ ଇଞ୍ଜିନିୟରିଂ,സ്റ്റാറ്റിസ്റ്റിക്കൽ എഞ്ചിനീയറിംഗ്
ପରିସଂଖ୍ୟାନ ସନ୍ତୁଳନ,സ്റ്റാറ്റിസ്റ്റിക്കൽ ബാലൻസ്
ପରିସଂଖ୍ୟାନ ତ୍ରୁଟି |,സ്ഥിതിവിവരക്കണക്ക് പിശക്
ପରିସଂଖ୍ୟାନ ଆନୁମାନିକତା |,സ്ഥിതിവിവരക്കണക്ക് ഏകദേശം
"ପରିସଂଖ୍ୟାନ ବଳ ବିଜ୍ଞାନ, ପରିସଂଖ୍ୟାନ ଯାନ୍ତ୍ରିକ |","സ്റ്റാറ്റിസ്റ്റിക്കൽ ഫോഴ്സ് സയൻസ്, സ്റ്റാറ്റിസ്റ്റിക്കൽ മെക്കാനിക്സ്"
ପରିସଂଖ୍ୟାନ ପଦ୍ଧତି |,സ്റ്റാറ്റിസ്റ്റിക്കൽ രീതി
ପରିସଂଖ୍ୟାନ ମଡେଲ୍ |,സ്റ്റാറ്റിസ്റ്റിക്കൽ മോഡൽ
ପରିସଂଖ୍ୟାନ ସମାନ୍ତରାଳ |,സ്റ്റാറ്റിസ്റ്റിക്കൽ പാരലാക്സ്
ପରିସଂଖ୍ୟାନ ପଦାର୍ଥ ବିଜ୍ଞାନ |,സ്റ്റാറ്റിസ്റ്റിക്കൽ ഫിസിക്സ്
ପରିସଂଖ୍ୟାନ ସମ୍ଭାବନା |,സ്ഥിതിവിവരക്കണക്ക് സാധ്യത
ପରିସଂଖ୍ୟାନ କୋଠରୀ ଆକାଶବାଣୀ |,സ്റ്റാറ്റിസ്റ്റിക്കൽ റൂം അക്കോസ്റ്റിക്സ്
ପରିସଂଖ୍ୟାନର ମହତ୍ତ୍ୱ,സ്ഥിതിവിവരക്കണക്ക് പ്രാധാന്യം
ପରିସଂଖ୍ୟାନ ସ୍ଥିତି,സ്റ്റാറ്റിസ്റ്റിക്കൽ സ്റ്റാൻഡിംഗ് അവസ്ഥ
ପରିସଂଖ୍ୟାନ ଭିନ୍ନତା |,സ്റ്റാറ്റിസ്റ്റിക്കൽ വ്യത്യാസം
ପରିସଂଖ୍ୟାନ ସିଦ୍ଧାନ୍ତ |,സ്റ്റാറ്റിസ്റ്റിക്കൽ സിദ്ധാന്തം
ପରିସଂଖ୍ୟାନ ବିଘ୍ନ ତତ୍ତ୍। |,സ്ഥിതിവിവരക്കണക്കിലെ അസ്വസ്ഥത സിദ്ധാന്തം
ପରିସଂଖ୍ୟାନ ସମର୍ଥନ ପରିସର |,സ്റ്റാറ്റിസ്റ്റിക്കൽ പിന്തുണ ശ്രേണി
ପରିସଂଖ୍ୟାନ ଓଜନ,സ്റ്റാറ്റിസ്റ്റിക്കൽ വെയ്റ്റിംഗ്
ପରିସଂଖ୍ୟାନ ଦୃଷ୍ଟିରୁ ଗୁରୁତ୍ୱପୂର୍ଣ୍ଣ |,സ്ഥിതിവിവരക്കണക്ക് പ്രാധാന്യം
ସ୍ଥିର ସ୍ଥିର ସ୍ଥିତି |,സ്ഥിരമായി സ്ഥിരതയുള്ള അവസ്ഥ
ପରିସଂଖ୍ୟାନ,സ്റ്റാറ്റിസ്റ്റിഷ്യൻ
"ପରିସଂଖ୍ୟାନ, ପରିସଂଖ୍ୟାନ","സ്ഥിതിവിവരക്കണക്കുകൾ, സ്ഥിതിവിവരക്കണക്കുകൾ"
ଷ୍ଟାଟର୍,സ്റ്റേറ്റർ
ଷ୍ଟାଟର୍ କୋଇଲ୍ |,സ്റ്റേറ്റർ കോയിൽ
ବିଶ୍ରାମ ଛୁଟି |,അവധിക്കാല അവധി
ଭୂଲମ୍ବ ତାର,ലംബ വയർ
"ଅପରିବର୍ତ୍ତିତ, ସ୍ଥିର, ସ୍ଥିର, ସ୍ଥାୟୀ |","മാറ്റമില്ലാത്ത, സ്ഥിരമായ, സ്ഥിരമായ, സ്ഥിരമായ"
ସ୍ଥିର କରେଣ୍ଟ |,സ്ഥിരമായ നിലവിലെ
ସ୍ଥିର ପ୍ରବାହ |,സ്ഥിരതയുള്ള ഒഴുക്ക്
କ୍ରମାଗତ ପ୍ରବାହ ଇଲେକ୍ଟ୍ରୋଥର୍ମୋମିଟର |,സ്ഥിരമായ ഒഴുക്ക് ഇലക്ട്രോതെർമോമീറ്റർ
କ୍ରମାଗତ ଗତି |,സ്ഥിരമായ വേഗത
କ୍ରମାଗତ ତରଳ ପ୍ରବାହ |,നിരന്തരമായ ദ്രാവക പ്രവാഹം
କ୍ରମାଗତ ଘୂର୍ଣ୍ଣନ ଗତି |,സ്ഥിരമായ ഭ്രമണ വേഗത
"ସ୍ଥାୟୀ ରାଜ୍ୟ, ସ୍ଥାୟୀ ରାଜ୍ୟ |","സ്ഥിരമായ അവസ്ഥ, സ്ഥിരമായ അവസ്ഥ"
ସ୍ଥିର ସ୍ଥିତି,സ്ഥിരമായ കറന്റ്
ସ୍ଥାୟୀ ଅବସ୍ଥା ବଣ୍ଟନ |,സ്ഥിരമായ അവസ്ഥ വിതരണം
ଛିଡା ହୋଇଥିବା ରାଜ୍ୟ ମଡେଲ୍ |,നിൽക്കുന്ന സംസ്ഥാന മാതൃക
ଷ୍ଟାଣ୍ଡିଙ୍ଗ୍ ପୋଜିସନ୍ ପଦ୍ଧତି |,നിൽക്കുന്ന സ്ഥാനം രീതി
ସ୍ଥାୟୀ ରାଜ୍ୟ ସମସ୍ୟା |,നിൽക്കുന്ന സംസ്ഥാന പ്രശ്നം
ସ୍ଥାୟୀ ରାଜ୍ୟ ସମାଧାନ |,നിൽക്കുന്ന സംസ്ഥാന പരിഹാരം
ସ୍ଥାୟୀ ଦଣ୍ଡ,പെനാൽറ്റി സ്ഥിരപ്പെടുത്തുന്നു
ଅପହରଣ,തട്ടിക്കൊണ്ടുപോയി
"ବାଷ୍ପ, ବାଷ୍ପ","നീരാവി, നീരാവി"
ବାଷ୍ପ ଥର୍ମୋମିଟର |,നീരാവി തെർമോമീറ്റർ
ବାଷ୍ପ ଇଞ୍ଜିନ୍ |,ആവി യന്ത്രം
"ବାଷ୍ପ ଜ୍ୟାକେଟ୍, ବାଷ୍ପ ଇଞ୍ଜେକ୍ଟର |","സ്റ്റീം ജാക്കറ്റ്, സ്റ്റീം ഇൻജക്ടർ"
ବାଷ୍ପ-ତରଳ ବକ୍ର,നീരാവി-ദ്രാവക വക്രം
ବାଷ୍ପ ବିନ୍ଦୁ |,നീരാവി പോയിന്റ്
ବାଷ୍ପ ଫିଲ୍ଟର |,നീരാവി ഫിൽട്ടർ
ବାଷ୍ପ ଟର୍ବାଇନ |,നീരാവി ടർബൈൻ
ଇସ୍ପାତ |,ഉരുക്ക്
ଇସ୍ପାତ ଧୂସର,ഉരുക്ക് ചാരനിറം
ଇସ୍ପାତ ଟାଙ୍କି ସଂଶୋଧନକାରୀ |,സ്റ്റീൽ ടാങ്ക് റക്റ്റിഫയർ
ଅଧିକ ପ୍ରବୃତ୍ତ ମାଉଣ୍ଟ |,കൂടുതൽ സാധ്യതയുള്ള മൗണ്ട്
ଶ୍ରବଣ ଆଣ୍ଟେନା |,കേൾക്കാവുന്ന ആന്റിന
ଷ୍ଟିଅରିଂ ବାକ୍ସ,സ്റ്റിയറിംഗ് ബോക്സ്
ଷ୍ଟିଫାନ୍ ଭୋଲଜମ୍ୟାନ୍ ନିୟମ |,സ്റ്റെഫാൻ വോൾസ്മാൻ ഭരണം
ଷ୍ଟେଫନ୍-ଟୁଲ୍ |,സ്റ്റെഫോൺ-ടൂൾ
ଷ୍ଟେଫନ୍-ସ୍ଥିର |,സ്റ്റെഫൺ-കോൺസ്റ്റന്റ്
ଷ୍ଟେଫାନ୍,സ്റ്റെഫാൻ-നിയമം
Steinmetz coefficient,steinmetz ഗുണകം
ନକ୍ଷତ୍ର,നക്ഷത്രം
ନକ୍ଷତ୍ର ଉନ୍ମୋଚନ |,നക്ഷത്ര വിക്ഷേപണം
ନକ୍ଷତ୍ର ରଚନା,നക്ഷത്ര രചന
ନକ୍ଷତ୍ର ଘନତା |,നക്ഷത്ര സാന്ദ്രത
"ନକ୍ଷତ୍ର ଗତିଶୀଳତା, ନକ୍ଷତ୍ର ଗତିଶୀଳତା |","സ്റ്റെല്ലാർ ഡൈനാമിക്സ്, സ്റ്റെല്ലാർ ഡൈനാമിക്സ്"
ନକ୍ଷତ୍ର ସମାବେଶ |,നക്ഷത്രയോഗം
ନକ୍ଷତ୍ର ଶକ୍ତି |,നക്ഷത്ര ഊർജ്ജം
ନକ୍ଷତ୍ର ବୃଦ୍ଧି,നക്ഷത്ര വളർച്ച
ନକ୍ଷତ୍ର ଇଣ୍ଟରଫେରୋମିଟର |,നക്ഷത്ര ഇന്റർഫെറോമീറ്റർ
କେବୁଲୱେ |,കേബിൾവേ
ନକ୍ଷତ୍ର କିଏନାମେଟିକ୍ସ |,നക്ഷത്ര ഗതിവിജ്ഞാനം
ନକ୍ଷତ୍ର ଉଜ୍ଜ୍ୱଳତା |,നക്ഷത്ര തിളക്കം
ନକ୍ଷତ୍ର ଚୁମ୍ବକୀୟ କ୍ଷେତ୍ର |,നക്ഷത്ര കാന്തികക്ഷേത്രം
ନକ୍ଷତ୍ର ଚମକ,നക്ഷത്ര തിളക്കം
ନକ୍ଷତ୍ର ମାନଚିତ୍ର,നക്ഷത്ര ഭൂപടം നക്ഷത്ര ഭൂപടം
ନକ୍ଷତ୍ର ପଦାର୍ଥ |,നക്ഷത്ര ദ്രവ്യം
ନକ୍ଷତ୍ର ମଡେଲ୍ |,നക്ഷത്ര മാതൃക
ନକ୍ଷତ୍ର ସ୍ୱଚ୍ଛତା |,നക്ഷത്ര അതാര്യത
ନକ୍ଷତ୍ର ସମାନ୍ତରାଳ |,നക്ഷത്ര പാരലാക്സ്
ନକ୍ଷତ୍ର ଫଟୋଗ୍ରାଫି |,നക്ഷത്ര ഫോട്ടോമെട്രി
ନକ୍ଷତ୍ର ସ୍ଥାନ,നക്ഷത്ര ഇടം
ନକ୍ଷତ୍ର ବ୍ୟାସାର୍ଦ୍ଧ |,നക്ഷത്ര ആരം
ନକ୍ଷତ୍ର ଘୂର୍ଣ୍ଣନ,നക്ഷത്ര ഭ്രമണം
ନକ୍ଷତ୍ର ସ୍ପେକ୍ଟ୍ରମ୍ |,നക്ഷത്ര സ്പെക്ട്രം
ନକ୍ଷତ୍ର ଗଠନ,നക്ഷത്ര ഘടന
ନକ୍ଷତ୍ର ଶରୀର,നക്ഷത്ര ശരീരം
ନକ୍ଷତ୍ର ଉତ୍ତାପ |,നക്ഷത്ര ചൂട്
ନକ୍ଷତ୍ର ଜଗତ,നക്ഷത്ര ലോകം
ନକ୍ଷତ୍ର,നക്ഷത്രക്കാരൻ
ଟ୍ରାନ୍ସମିସନ ଇଲେକ୍ଟ୍ରୋନ ମାଇକ୍ରୋସ୍କୋପ ସ୍କାନ କରୁଛି |,ട്രാൻസ്മിഷൻ ഇലക്ട്രോൺ മൈക്രോസ്കോപ്പ് സ്കാനിംഗ്
ଖୋଲା ବାଡିର ସଂଶୋଧନ |,തുറന്ന വടിയുടെ ഭേദഗതി
"ଥର୍ମୋମିଟର ଟ୍ୟୁବ୍, ଥର୍ମୋମିଟର ଟ୍ୟୁବ୍ |","തെർമോമീറ്റർ ട്യൂബ്, തെർമോമീറ്റർ ട്യൂബ്"
"ଷ୍ଟେପ୍, ଷ୍ଟେପ୍, ଷ୍ଟେପ୍, ଷ୍ଟେପ୍","പടി, പടി, പടി, പടി"
ପୋଷ୍ଟ ଆଟେନୁଏଟର୍ |,പോസ്റ്റ് അറ്റൻവേറ്റർ
ପର୍ଯ୍ୟାୟ ଗଣନା |,ഘട്ടം ഘട്ടമായുള്ള കണക്കുകൂട്ടൽ
କ୍ରମିକ ପଦ୍ଧତି |,തുടർച്ചയായ രീതി
"ଷ୍ଟେପ୍ ଟ୍ରାନ୍ସଫର୍ମର, ଷ୍ଟେପ୍ ଟ୍ରାନ୍ସଫର୍ମର |","സ്റ്റെപ്പിംഗ് ട്രാൻസ്ഫോർമർ, സ്റ്റെപ്പിംഗ് ട്രാൻസ്ഫോർമർ"
ଷ୍ଟେପ୍ ଫଙ୍କସନ୍,ഘട്ടം പ്രവർത്തനം
