Malayalam,English
പരിക്രമണകാരി,Sarcosome
സാർഡൈൻ,Sardine
സാർഗാസ്പം,Sargassum
ഉപഗഹം,Satellite
ഉപഗഹം,Satellite
സാറ്റലൈറ്റ് ക്രോമസോം,Satellite chromosome
സാറ്റലൈറ്റ് ഡിഎൻഎ,Satellite DNA
പൂരിത,Saturated
പൂരിത സംയുക്തം,Saturated compound
പൂരിത ഫാറ്റി ആസിഡ്,Saturated fatty acid
പൂരിത ഹൈഡ്രൈഡ്,Saturated hydride
സോറോപ്സിഡ്,Sauropsid
സന്ന,Savanna
മത്സ്യം കണ്ടു,Saw fish
തലയോട്,Scalp
ഇലക്ട്രോൺ മൈക്രോസ്കോപ്പ് സ്കാൻ ചെയ്യുന്നു,Scanning electron microscope
മൈക്രോസ്കോപ്പ് ഫണലിംഗ് സ്കാൻ ചെയ്യുന്നു,Scanning funnelling microscope
പ്രോബ്സ് മൈക്രോസ്കോപ്പ് സ്കാൻ ചെയ്യുന്നു,Scanning probe microscope
പേളം,Scape
താല്പമുള്ള,Scaphoid
സ്കാപുല,Scapula
തോട്ടികോട്ടിന്,Scavenger
തീച്ചെടുക്കല്,Scavenging
എസ്-സെല്ലുകൾ,S-cells
ഷിസ്റ്റോസോമ,Schistosoma
സ്കീസോകാർപിക് ഫലം,Schizocarpic fruit
സ്കീസോഫ്രീനിയ,Schizophrenia
ഷ്വാൻ സെൽ,Schwann cell
ജനിതകവസ്തുക്കളുടെ ശാസ്ത്രം,Science of genetics
ശാസ്ത്രീയ മനോഭാവം,Scientific attitude
ശാസ്ത്ര സാങ്കേതികത,Scientific classiffication
ശാസ്ത്രീയ പഠനം,Scientific study
കല,Scilla
പഖാപിക്കുക,Scion
സിയോഫൈറ്റ്,Sciophyte
സ്കെലര,Sclera
Sclyerid,Sclereid
അക്രോന്റ്റ്,Sclerite
സ്കിറോട്ടിക്,Sclerotic
സ്കിറോട്ടിക്,Sclerotic
കരിഞ്ഞ ഇല ടിപ്പ്,Scorched leaf tip
സ്കോടോപ്പിക്,Scotopic
സ്ക്രൂപ്പിൻ,Screwpine
വൃഷണം,Scrotum
സ്ക്രബ് സ്റ്റേജ്,Scrub stage
സ്ക്രബ്ബെര്,Scrubber
സ്കട്ടെല്ലം,Scutellum
സ്കേധ,Scypha
കടൽ അനെമോൺ,Sea anemone
കടൽ കുക്കുമ്പർ,Sea cucumber
കടൽ കുതിര,Sea horse
കടൽ താമര,Sea lily
കടൽ മൗസ്,Sea mouse
കടൽ പേന,Sea pen
കടൽ ഷെൽ,Sea shell
കടൽ ആർച്ചിൻ,Sea urchin
കടൽ വാൽനട്ട്,Sea walnut
കടൽ കള,Sea weed
കടൽത്തീരത്ത്,Sea-fan
സെബേസിയസ് ഗ്രന്ഥി,Sebaceous gland
സെബം,Sebum
സെകേൽ സെറാൽ,Secale cereale
രണ്ടാമത്തെ ആന്റിന,Second antenna
തെർമോഡൈനാമിക്സിന്റെ രണ്ടാമത്തെ നിയമം,Second law of thermodynamics
സെക്കൻഡറി,Secondary
ദ്വിതീയ കോർട്ടെക്സ്,Secondary cortex
ദ്വിതീയ ലിസോമും,Secondary lysosome
ദ്വിതീയ മെസ്റ്റിസ്റ്റെം,Secondary meristem
ദ്വിതീയ മലിനീകരണം,Secondary pollutant
ദ്വിതീയ ഉൽപാദനക്ഷമത,Secondary productivity
സ്രവഷൻ,Secretion
സ്രഗറി,Secretory
ശമനൗഷധം,Sedative
സ്രാഗ്,Sedge
ഊറല്,Sediment
അവശിഷ്ടങ്ങൾ,Sedimentary
സെഡൈലറി റോക്ക്,Sedimentary rock
അവശിഷ്ട ഗുണകം,Sedimentation coefficient
വിത്ത് കോട്ട്,Seed coat
വിത്ത് കഴിക്കുന്നു,Seed eating
വിത്ത് ഫെൺ,Seed fern
വിത്ത് ഗുണനമാണ്,Seed multiplication
തൈ,Seedling
വേർതിരിക്കൽ,Segregation
സെഹീമ,Sehema
സീസ്മോഗ്രാസ്,Seismonasty
അപസ്മാരം,Seizuredisorder
സെലാഗിനെല്ല,Selaginella
തിരഞ്ഞെടുക്കാവുന്ന മാർക്കർ,Selectable marker
തെരഞ്ഞെടുക്കല്,Selection
സെലക്ടീവ് ബ്രീഡിംഗ്,Selective breeding
സെലക്ടീവ് പ്രവേശനക്ഷമത,Selective permeability
തിരഞ്ഞെടുക്കാനാകാവൂ,Selectively permeable
സെലിനിയം,Selenium
സ്വയം ആവേശം,Self excitation
സ്വയം ബീജസങ്കലനം,Self fertilization
സ്വയം പൊരുത്തക്കേട്,Self incompatibility
സ്വയം പൊരുത്തക്കേട്,Self incompatibility
സ്വയം പരാഗത,Self pollination
സ്വയം നിർമ്മിക്കുന്ന തന്മാത്ര,Self producing molecule
സ്വയം നിയന്ത്രിക്കുന്നു,Self regulating
സ്വയം വന്ധ്യം,Self sterility
സ്വയം നിലനിൽക്കുന്നു,Self sustaining
സ്വയം നിലനിൽക്കുന്നു,Self sustaining
സ്വയം പരാഗണം നടത്തിയ വിള,Self-pollinated crop
അർദ്ധ വരണ്ട പ്രദേശം,Semi arid region
സെമി ഓട്ടോമേറ്റഡ് അനലൈസർ,Semi-automated analyser
സെമി കൺസർവേറ്റീവ്,Semi conservative
സെമി കൺസർവേറ്റീവ് റെപ്ലിക്കേഷൻ,Semi conservative replication
സെമി കുള്ളൻ പ്രകൃതി,Semi dwarf nature
അർദ്ധ കുള്ളൻ വൈവിധ്യമാർന്ന ഇനം,Semi dwarf variety
സെമി നിത്യഹരിത വനം,Semi evergreen forest
സെമി സ്വാഭാവിക അവസ്ഥ,Semi natural condition
സെമിനൽ വെസിക്കിൾ,Seminal vesicle
സെമിനിഫറസ് ട്യൂബുൾ,Seminiferous tubule
സെമി-പരാന്നഭോജി,Semi-parasite
സെമി-ഫോർമെൻട്,Semi-permeable
കൂട്ടായ്മ,Senescence
സെൻസസറ്റര്,Senescent
വികാരം,Sensation
അവയവം,Sense organ
അർത്ഥം ആർഎൻഎ,Sense RNA
സെൻസിറ്റീവ് ചാർട്ട് റെക്കോർഡർ,Sensitive chart recorder
സെൻസിറ്റീവ് ഓർഗാനിസം,Sensitive organism
സെൻസറി ന്യൂറോൺ,Sensory neuron
സെൻസറി സ്വീകരണവും പ്രോസസ്സിംഗും,Sensory reception and processing
സെൻസറി കൂടാരം,Sensory tentacle
സെൻസറി പാപ്പില്ല,Sensory papilla
സെപ്പാൽ,Sepal
സെപ്പാലോയിഡ്,Sepaloid
വേര്പാട്,Separation
വേർതിരിക്കൽ മതിൽ,Separation wall
സെപിയ,Sepia
സെപ്റ്റൽ നെഫ്രിഡിയ,Septal nephridia
സെപ്റ്റൽ നെക്ക്രിയം,Septal nephridium
സെപ്തം,Septum
സീക്വൻസ് വ്യാഖ്യാനം,Sequence annotation
സെറൽ കമ്മ്യൂണിറ്റി,Seral community
സെററൽ വേദി,Seral stage
സേറേൽ ചെയ്യുക,Sere
സീരീക്കൾ,Sericulture
ചരക്ക്,Serology
സെറോ-കമ്പാൻഡ് ഗ്രന്ഥി,Sero-mucous gland
സോറോസ,Serosa
സൈറേറ്റ് ചെയ്യുക,Serrate
സെർട്ടോലി സെൽ (പിന്തുണയ്ക്കുന്ന സെൽ),Sertoli cell (supporting cell)
സെറം,Serum
സെസ്ബാനിയ,Sesbania
അവകാശം,Sessile
സെറ്റ,Seta
സെറ്റ,Seta
സജ്ജീകരിക്കുക,Setae
കടുത്ത സംയോജിത ഇമ്മനോയുടെ കുറവ്,Severe combined immuno deficiency
മാലിന്യ സംസ്കരണം,Sewage treatment
ലിംഗം,Sex
ലൈംഗിക പെരുമാറ്റം,Sexual behaviour
ലൈംഗിക ക്രോമസോം,Sex chromosome
ലൈംഗിക ഹോർമോൺ,Sex hormone
ലൈംഗിക വഞ്ചന,Sexual deceit
ലൈംഗിക വികസനം,Sexual development
ലൈംഗിക ഡിമോറിംഗ്,Sexual dimorphism
ലൈംഗിക പക്വത,Sexual maturity
ലൈംഗിക പുനരുൽപാദനം,Sexual reproduction
ലൈംഗികമായി പകരുന്ന രോഗം (എസ്ടിഡി),Sexually transmitted disease (STDs)
കണ,Shaft
ആഴമില്ലാത്ത മണ്ണ്,Shallow soil
ഷെൽ-കുറവ് മുട്ട,Shell-less egg
ഷെൽ ചെയ്ത മുട്ട,Shelled egg
ഷെൽ-ഫിഷ്,Shell-fish
ഇടയന്റെ പേഴ്സ്,Shephered's purse
ഷെട്ട്ലാൻഡ് പോണി,Shetland pony
കപ്പൽ പുഴു,Ship worm
ഷോക്ക് പ്രോറ്റിയൻ,Shock protien
ആക്സിസ് ഷൂട്ട് ചെയ്യുക,Shoot axis
ബോറർ ഷൂട്ട്,Shoot borer
ഷോറിയ റോബുസ്ത,Shorea robusta
ഹ്രസ്വ ദിവസത്തെ ചെടി,Short day plant
ഹ്രസ്വ പൊക്കം,Short stature
ഹ്രസ്വ ടാൻഡം ആവർത്തിക്കുക,Short tandem repeat
ഹ്രസ്വകാല വേവ് വികിരണം,Short wave radiation
ഷോട്ട്ഗൺ പെല്ലറ്റ്,Shotgun pellet
കുറ്റിച്ചെടി,Shrub
കുറ്റിച്ചെടി പാളി,Shrub layer
സഹോദരങ്ങളെ സഹായിക്കുക,Sibling species
സിക്കിൾ സെൽ അനീമിയ,Sickle cell anaemia
സിക്കിൾ സെൽ ജീൻ,Sickle cell gene
അരിപ്പ ട്യൂബ്,Sieve tube
അരിപ്പ പോലുള്ള,Sieve-like
സിഗ്മ ഘടകം,Sigma factor
സിഗ്മോയിഡ് വളർച്ച,Sigmoid growth
എംആർഎൻഎയുടെ നിശബ്ദത,Silencing of mRNA
നിശബ്ദ മേഖല,Silent zone
സിലിസസ് സ്പിക്കുലേറ്റ്,Siliceous spicule
സിലിക്കൺ ഡയോക്സൈഡ്,Silicon dioxide
സിലിക്കോസിസ്,Silicosis
സൈറ്റിക്വ,Siliqua
സിൽക്ക് കോട്ടൺ ട്രീ,Silk cotton tree
പചന്തി,Siltation
സിലൂറിയൻ കാലഘട്ടം,Silurian period
സിൽവർ ഫിർ (ആഭിമുഖ്യം പിൻഡ്രോ),Silver fir (Abies pindrow)
ലളിതമായ ബൈനറി വിഘടനം,Simple binary fission
ലളിതമായ എപിത്തീലിയം,Simple epithelium
ലളിതമായ ഇല,Simple leaf
ലളിതമായ മൈക്രോസ്കോപ്പ്,Simple microscope
ലളിതമായ ട്യൂബുലാർ സിസ്റ്റം,Simple tubular system
ലളിതമായ ട്യൂബുലാർ escricacry syste സിസ്റ്റം,Simplest tubular excretory system
സിമുലേഷൻ,Simulation
ഒറ്റ ബോണ്ട്,Single bond
ഒറ്റ സെല്ലെഡ്,Single celled
സിംഗിൾ മെസഞ്ചർ ആർഎൻഎ,Single messenger RNA
സിംഗിൾ ന്യൂക്ലിയോടൈഡ് പോളിമോർഫിസം,Single nucleotide polymorphism
ഒറ്റവെണ്ടി,Single stranded
എല്ലിന്റെ ഉള്ളിലെ സുഷിരം,Sinus
സൈനസ് വെനോസസ്,Sinus venosus
സഹോദരി ക്രോമാറ്റിഡ്,Sister chromatid
ജനസംഖ്യയുടെ വലുപ്പം,Size of population
എല്ലിലെ ഫ്ലൂറോസിസ്,Skeletal fluorosis
അസ്ഥികൂടി പേശി,Skeletal muscle
അസ്ഥികൂടം,Skeletal system
ചർമ്മ കാൻസർ,Skin cancer
തലയോട്,Skull
കാർഷിക മേഖല വെട്ടാക്കി കത്തിക്കുക,Slash and burn agriculture
ഭവന മാലിന്യങ്ങൾ,Slaughter house waste
ഉറങ്ങുന്ന രോഗം,Sleeping sickness
സ്ലൈഡിംഗ് ഫിലിംഗ് ടൂറി,Sliding filament theory
ചെറുതായി ചലിക്കാൻ,Slightly movable
സ്ലിം ലെയർ,Slime layer
സ്ലിം പൂപ്പൽ,Slime mould
മെലിഞ്ഞ പിണ്ഡം,Slimy mass
റിഗ്രഷന്റെ ചരിവ്,Slope of regression
ചെളി,Sludge
സ്ലറി,Slurry
സ്മാക്ക്,Smack
ചെറിയ പോക്സ്,Small pox
സ്മൈലാക്സ്,Smilax
പുക,Smog
പുക സ്റ്റാക്കുകൾ,Smoke stacks
മിനുസമാർന്ന ER,Smooth ER
മിനുസമാർന്ന പേശി,Smooth muscle
സ്മറ്റ്,Smut
സ്നാപ്ഡ്രാഗൺ പുഷ്പം,Snapdragon flower
ലഘുലേഖ,Snorting
മഞ്ഞ് അന്ധത,Snow blindness
മഞ്ഞ് രഹിതം,Snow free
മഞ്ഞുവീഴ്ച,Snowfall
സാമൂഹിക വനം,Social forestry
സോക്കറ്റ്,Socket
സോഡിയം,Sodium
സോഡിയം അസൈഡ്,Sodium azide
മണ്ണ്,Soil
മണ്ണ് മലിനീകരണം,Soil pollution
മണ്ണ് പ്രൊഫൈൽ,Soil profile
മണ്ണ് ടെക്സ്ചർ,Soil texture
സോലാനേഷ്യ,Solanaceae
സോളനം,Solanum
സോളനം ട്യൂബറോസം,Solanum tuberosum
സൗരോർജ്ജ സ്ഥിരാങ്കം,Solar constant
സൗരോർജ്ജം,Solar energy
സോളാർ നെബുല,Solar nebula
സൗരവികിരണം,Solar radiation
സോളാർ സ്പെക്ട്രം,Solar spectrum
സൗരയൂഥം,Solar system
സോളിനോയിഡ്,Solenoid
സോളാഗോ,Solidago
ഏകാന്ത കക്ഷീയ കക്ഷീയ,Solitary axillary
ലയിക്കുന്ന,Soluble
ലയിക്കുന്ന ജൈവവസ്തുക്കൾ,Soluble organic matter
ലയിക്കുന്ന ജൈവവസ്തുക്കൾ,Soluble organic matter
മൊയ്ദ്ധമായ,Solute
ഏകാഗ്രത,Solute concentration
പരിഹാരം,Solution
പരിഹാര സാധ്യത,Solution potential
ലായക,Solvent
സോമാക്ലോണൽ ശേഖരം,Somaclonal collection
സമാക്ലോൺ,Somaclone
പുക,Somatic
സോമാറ്റിക് ഭ്രൂണം,Somatic embryo
സോമാറ്റിക് ഹൈബ്രിഡ്,Somatic hybrid
സോമാറ്റിക് ഹൈബ്രിഡിസർ,Somatic hybridisation
സോമാറ്റോപ്ലാസം,Somatoplasm
സോമാറ്റോസെൻസറി ഏരിയ,Somatosensory area
സോമാറ്റോസെൻസറി കോർട്ടെക്സ്,Somatosensory cortex
സോമറ്റോസ്റ്റാറ്റിൻ,Somatostatin
സോമാറ്റോട്രോഫ്,Somatotroph
മൃഗച്ഛാഗ്രാഫി,Sonography
അഴുക്കുപുരണ്ട,Soot
സോറിസിസ്,Sorosis
സോറസ്,Sorus
ശബ്ദ നില,Sound level
സൗണ്ട്പ്രൂഫ് ഇൻസുലേറ്റിംഗ് ജാക്കറ്റ്,Soundproof insulating jacket
തെക്കൻ മായ്ക്കൽ,Southern blotting
ബഹിരാകാശ പര്യവേക്ഷണ സാങ്കേതികവിദ്യ,Space exploration technology
ഇടം,Space
ഇടം,Space
സ്പാഡിക്സ്,Spadix
സ്പേഷ്യൽ വിതരണം,Spatial distribution
സ്പേഷ്യൽ സ്കെയിൽ,Spatial scale
മുഷിപ്പ്,Spatulate
മുട്ടനാല്,Spawning
മുട്ടനാല്,Spawning
കുന്തം പുല്ല്,Spear grass
സവിശേഷത,Speciation
പ്രത്യേക സൃഷ്ടി,Special creation
സ്പീഷീസ്,Species
സ്പീഷിസ് കോമ്പോസിഷൻ,Species composition
ഇനം വൈവിധ്യവൽക്കരണം,Species diversification
ഇനം വൈവിധ്യമാർന്ന,Species diversity
സ്പീഷിസുകൾ ഇടപെടൽ,Species interaction
സ്പീഷിസ് പരസ്പരശ്രാശീ,Species interdependence
ഇനങ്ങളുടെ ഇൻവെന്ററി,Species inventory
ഇനം സമൃദ്ധി,Species richness
നിർദ്ദിഷ്ട രക്തക്കുഴൽ,Specific blood vessel
നിർദ്ദിഷ്ട എൻഡോനോക്ലേസി,Specific endonuclease
നിർദ്ദിഷ്ട എൻസൈം,Specific enzyme
ആപേക്ഷിക താപം,Specific heat
നിർദ്ദിഷ്ട പ്രതിരോധശേഷി,Specific immunity
നിർദ്ദിഷ്ട തന്മാത്ര,Specific molecule
പ്രത്യേക പേര്,Specific name
നിർദ്ദിഷ്ട റിസപ്റ്റർ,Specific receptor
നിർദ്ദിഷ്ട തിരിച്ചറിയൽ ശ്രേണി,Specific recognition sequence
നിർദ്ദിഷ്ട തിരിച്ചറിയൽ സൈറ്റ്,Specific recognition site
മാതൃക,Specimen
സ്പെക്രിൻ,Spectrin
സ്പീച്ച് മോട്ടോർ ഏരിയ,Speech motor area
ശുക്ലം ലിസിൻ,Sperm lysin
ശുക്ലം,Sperm
ശുചതാത,Spermatheca
സപ്പർമാറ്റിയ ചരട്,Spermatic cord
ശുചീകരണങ്ങൾ (ഐഎ),Spermatid (ia)
ശുചനാത്മക,Spermatocyte
ശുചീകരണപരമായോസൈറ്റോജെനിസിസ്,Spermatocytogenesis
Spematogenesis,Spermatogenesis
ക്ലീനക്ടൈനിക് സെൽ,Spermatogenic cell
ശുചനാവകം,Spermatophore
സ്പെർമതി,Spermatophyte
സ്പെർമാറ്റോസോവ,Spermatozoa
ശുക്ലത,Spermiation
സ്പെർമിയോജെനിസിസ്,Spermiogenesis
സ്പീഷറോസോം,Sphaerosome
സ്പാഗ്നം,Sphagnum
സ്ഫെനോഡൺ,Sphenodon
Sphensid,Sphenopsid
സ്ഫെനോപ്സിഡ,Sphenopsida
ഗോളാകൃതി,Spherical
സ്പിൻക്റ്റർ,Sphincter
സ്പിക്കുലാർ സെൽ,Spicular cell
പശയമായ,Spicule
പശയമായ,Spicule
സ്പൈക്ക്,Spike
സ്പഷ്ടമായ,Spikelet
നട്ടെല്ല്,Spinal cord
സുഷുമ്നാ നാഡി,Spinal nerve
നട്ടെല്ല്,Spine
നട്ടെല്ല്,Spine
നട്ടെല്ല്,Spine
നട്ടെല്ല്,Spine
കറസ്,Spinous
സ്പിൻല്യൂട്ട്,Spinule
എ,Spiracle
സര്പ്പിള,Spiral
സുഷിപ്,Spirillina
സ്പീപ്പ്,Spirillum
സൂചതീറ്റീവ്,Spirochaete
സ്പിരി,Spirogyra
പുര,Spirula
സ്പിരുലിന,Spirulina
പ്ളീഹ,Spleen
സ്പ്ലിസ് സൈറ്റ്,Splice site
സ്പ്ലോസോം,Spliceosome
സ്ലിഷിംഗ്,Splicing
സ്പ്ലിറ്റ് ജീൻ (തടസ്സപ്പെട്ടു),Split gene (interrupted)
സ്പ്പിറ്റർ,Splitter
വെള്ളത്തിന്റെ വിഭജനം,Splitting of water
ചീത്തയാകുക,Spoil
സംസാരിച്ചു,Spoke
സ്പഞ്ച്,Sponge
സ്പോഞ്ചില,Spongilla
ചെളീപാരി,Spongin
സ്പോംഗോകോൽ,Spongocoel
സ്പോഞ്ചി ഉദ്ധാരണ ടിഷ്യു,Spongy erectile tissue
സ്പോഞ്ചി ടിഷ്യു,Spongy tissue
സ്വയമേവയുള്ള തലമുറ,Spontaneous generation
സ്വതസിദ്ധമായ മ്യൂട്ടേഷൻ,Spontaneous mutation
ജീവിതത്തിന്റെ സ്വാഭാവിക ഉത്ഭവം,Spontaneous origin of life
സ്വതസിദ്ധമായ പ്രതികരണം,Spontaneous reaction
സ്പൂളിംഗ്,Spooling
സ്പോർംഗിയ,Sporangia
ചിതറിപ്പോയ,Spore
ബീജ ബിടിംഗ് ഇല,Spore-bearing leaf
സ്പോറോഫിൽ,Sporophyll
സ്പോറോഫൈറ്റ്,Sporophyte
സ്പോറോപോളെനെനിൻ,Sporopollenin
സ്പോറോസോൻ,Sporozoan
സ്പോറോസോയിറ്റ്,Sporozoite
സ്പോട്ടഡ് കോസ്കസ്,Spotted cuscus
സ്പ്രിംഗ് മരം,Spring wood
കൂൺ (പിസിയ സ്മിതിയാന),Spruce (Picea smithiana)
പുല്പു,Spur
സ്ക്വാമസ് എപിത്തീലിയം,Squamous epithelium
സ്ക്വാഷ്,Squash
കണവ,Squid
സ്ക്വിമാ,Squilla
സ്ഥിരപ്പെടുത്തൽ,Stabilisation
സെലക്ഷൻ സ്ഥിരീകരിക്കുന്നു,Stabilising selection
മണ്ണ് സ്ഥിരീകരിക്കുന്നു,Stabilising the soil
കൂനകൂട്ടുക,Stack
കൂനകൂട്ടുക,Stack
കൂനകൂട്ടുക,Stack
സ്റ്റേജ് ക്ലിപ്പ്,Stage clip
സ്റ്റെയിൻ ഡ്യുസൈൻ,Stained speciman
തണ്ട്,Stalk
സ്റ്റീമേൻ,Stamen
സ്റ്റാമിൻ,Staminode
ഒഴുകുന്ന വിള,Standing crop
സ്റ്റാൻഡിംഗ് സ്റ്റേറ്റ്,Standing state
സ്റ്റിയീസ്,Stapes
സ്റ്റാഫൈലോകോക്കസ് ആൽബസ്,Staphylococcus albus
നക്ഷത്ര മത്സ്യം,Star fish
അന്നജം,Starch
സ്റ്റേഷണറി ന്യൂക്ലിയസ്,Stationary nucleus
സ്റ്റാറ്റിൻ,Statin
സ്റ്റേഷൻ ഘട്ടം,Stationay phase
സ്റ്റാറ്റോസൈസ്റ്റ് (ബാലൻസ് അവയവം),Statocyst (balance organ)
നിയമപരമായ നിരോധനം,Statutory ban
കുത്തനെയുള്ള സാന്ദ്രത ഗ്രേഡിയന്റ്,Steep density gradient
സ്റ്റെലെ,Stele
സ്റ്റെല്ലാർ ഗാംഗ്ലിയൻ,Stellar ganglion
സ്റ്റെല്ലാർ പരിണാമം,Stellar evolution
വിത്ത് കോശം,Stem cell
സ്റ്റെനോഹാലിൻ,Stenohaline
സ്റ്റെനോതെർമൽ,Stenothermal
സന്നിഹിതനായ,Stent
ഘട്ടം,Step
സ്റ്റെപ്പ്,Steppe
അണുവിമുക്തമായ,Sterile
അണുവിമുക്തമായ,Sterile
അണുവിമുക്തമായ,Sterile
അണുവിമുക്തമായ ആംബിയന്റ്,Sterile ambient
അണുവിമുക്തമായ തൊഴിലാളി തേനീച്ച,Sterile worker bee
വഭരണം,Sterilisation
വഭരണം,Sterilisation
വഭരണം,Sterilisation
സ്റ്റെർനം,Sternum
സ്റ്റെർനം,Sternum
സ്റ്റിറോയിഡ്,Steroid
സ്റ്റിറോയിഡ് ഹോർമോൺ,Steroid hormone
സ്റ്റെറോൾ,Sterol
സ്റ്റിറോൾ തന്മാത്ര,Sterol molecule
സ്റ്റെതസ്കോപ്പ്,Stethoscope
പശിമയുള്ള,Sticky
കടുപ്പമുള്ള മുടി,Stiff hair
കളങ്ക,Stigma
കളങ്ക,Stigma
കളങ്ക,Stigma
കളങ്ക,Stigma
കളങ്ക,Stigma
ഇപ്പോഴും ജനനം,Still birth
സ്റ്റിൽറ്റ് റൂട്ട്,Stilt root
ഉത്തേജക,Stimulant
ഉത്തേജകമായ,Stimulation
ഉത്തേജനം,Stimulus
തീവ്ര,Sting ray
കുത്തറിംഗ് സെൽ,Stinging cell
ദുർഗന്ധം കമ്പോസ്റ്റൻ,Stinking composten
അടിമളം,Stipule
ഇളക്കിയ തരം,Stirring type
സംഭരിക്കുക,Stock
സംഭരിക്കുക,Stock
സംഭരിക്കുക,Stock
മോളോൺ,Stolon
വയറ്,Stomach
സ്റ്റോമറ്റ,Stomata
സ്റ്റോമറ്റൽ സാന്ദ്രത,Stomatal density
സ്റ്റാമുഖോർഡാറ്റ,Stomochordata
കൊടുങ്കാറ്റുള്ള ഘട്ടം,Stormy phase
നിർത്തുക,Stop
അതിക്ലേശം,Strain
പ്ലാന്റിൽ പൊരുത്തപ്പെടുത്തലിന്റെ തന്ത്രം,Strategy of adaptation in plant
സസ്യജാലങ്ങളുടെ സ്ട്രിഫിക്കേഷൻ,Stratification of vegetation
സ്ട്രാറ്റഡ് സ്ക്വാമസ് കെറേറ്റിൻ എപിത്തീലിയം,Stratified squamous keratinised epithelium
സ്ട്രാറ്റോക,Stratopause
സ്ട്രാറ്റോസ്ഫിയർ,Stratosphere
സ്ട്രാറ്റോസ്ഹെരിക്,Stratospheric
സ്ട്രാറ്റം കോർറം,Stratum corneum
സ്ട്രാറ്റം ജെർമിനാറ്റിവം,Stratum germinativum
സ്ട്രാറ്റം ഗ്രാനുലോസം,Stratum granulosum
സ്ട്രാറ്റം ലൂസിദം,Stratum lucidum
സ്ട്രോബെറി,Strawberry
സ്ട്രീമിംഗ് ചലനം,Streaming movement
സ്ട്രെപ്റ്റോബാസിലസ്,Streptobacillus
സ്ട്രെപ്റ്റോകോക്കസ്,Streptococcus
സ്ട്രെപ്റ്റോകോക്കസ് ന്യുമോണിയ,Streptococcus pneumoniae
സ്ട്രെപ്റ്റോകിനേസ്,Streptokinase
ശ്രദ്ധാപൂർവ്വം,Striated appearance
കക്ഷിയേറിയ പേശി,Striated muscle
പദം,Striation
പദം,Striation
കർശനമായ ഓസ്മോറെഗുലേറ്റർ,Strict osmoregulator
സ്ട്രെയിറ്റ്,Striga
സ്ട്രിപ്പ് ക്രോപ്പിംഗ്,Strip cropping
സ്ട്രോബിലസ്,Strobilus
സ്ട്രോം വെള്ളം,Strom water
സരശാസ്തം,Stroma
സ്ട്രോമൽ ടിഷ്യു,Stromal tissue
ശക്തമായ കുറയ്ക്കുന്ന ഏജന്റ്,Strong reducing agent
സ്ട്രോൺലിയം -90,Strontium-90
ഘടനാപരമായ പ്രോട്ടീൻ,Structural protein
അസ്തിത്വത്തിനായി പോരാടുക,Struggle for existence
സ്ട്രണിയോ,Struthio
സ്ട്രൈക്നിൻ,Strychnine
മുരടിച്ച വളർച്ച,Stunted growth
മുരടിക്കുന്ന,Stunting
ശൈലി,Style
ശൈലി,Style
സ്റ്റൈലോപോഡിയം,Stylopodium
സ്റ്റൈലോപോഡിയം,Stylopodium
സബ് ഏരിയൽ പരിഷ്ക്കരണം,Sub aerial modification
ഉപമടികള്,Sub culturing
ഉപവിഭാഗം,Sub soil
ഉപ യൂണിറ്റ്,Sub unit
ഉപ യൂണിറ്റ്,Sub unit
ഉപക്ലാസ്,Subclass
സബ്ക്ലാവിയൻ ധമനി,Subclavian artery
Subcutaneeave,Subcutaneous
ഉപഫിബ്രെ,Subfibre
ആത്മനിഷ്ഠമായ സമീപനം,Subjective approach
ഗൾബ്യൂവൽ ഗ്രന്ഥി,Sublingual gland
മുപ്പത്തിയ ഗാംഗ്ലിയൻ,Submandibular ganglion
ഉപരിതല ഗ്രന്ഥി,Submandibular salivary gland
വെള്ളത്തിൽ,Submerged
വെള്ളത്തിൽ മുങ്ങിയ ഇല,Submerged leaf
മുത്തം,Submergence
കീസംമുട്ടറിന്,Submetacentric
സബ്മുകുസോസ,Submucosa
സബ്മുകുസോസ,Submucosa
ഉപശ്വര കപ്പൽ,Subneural vessel
ഉപസോഫേഷ്യൽ ഗാംഗ്ലിയൻ,Suboesophageal ganglion
ഉപവിഭാഗം,Subpopulation
ഉപജാതികൾ,Subspecies
ക്രമീകരണശാല,Substage condenser
പകരമാറ്റം,Substitution
പ്രെസ്റ്റമാറ്റൽ ചേമ്പർ,Substomatal chamber
സബ്സ്റ്റേറ്റ്-ബൈൻഡിംഗ് സൈറ്റ്,Substrate-binding site
കെ.ഇ.,Substrate
കെ.ഇ.,Substrate
സബ്സ്ട്രാറ്റം,Substratum
ശപഥം,Subtropical
Subtubule,Subtubule
തുടർച്ചയായ ഉയർന്ന ട്രോഫിക് ലെവൽ,Successive higher trophic level
Suspate dehyprogeenase,Succinate dehydrogenase
സുമിനിക് ഡെഹൈഡ്രോജെനേസ്,Succinic dehydrogenase
Sucsinil Cozenyme,Succinyl coenzyme
തടസ്സം,Succulence
ചൂഷണം,Succulent
സക്കർ,Sucker
സക്കർ,Sucker
സക്കർ ഫിഷ്,Sucker fish
കുടിലുകളുടെ റൂട്ട്,Sucking root
സുക്രഫ്,Sucrose
പഞ്ചസാര,Sugar
സൾക്കസ് (ചെറിയ തോപ്പ്),Sulcus (small groove)
സൾഫൂർ,Sulphur
