Assamese,Malayalam
যুদ্ধৰ দ্বাৰা পৰীক্ষা (=যুদ্ধৰ দ্বাৰা ট্ৰেইল),ട്രയൽ ബൈ യുദ്ധം (=ട്രയൽ ബൈ കോംബാറ്റ്)
শ্ৰদ্ধাঞ্জলি,ആദരാഞ്ജലി
শ্ৰদ্ধাঞ্জলি,ആദരാഞ്ജലി
শ্ৰদ্ধাঞ্জলি ভূমি,ആദരാഞ്ജലി ഭൂമി
ট্ৰিপল এলায়েন্স,ട്രിപ്പിൾ സഖ്യം
ট্ৰিপল এণ্টেণ্ট,ട്രിപ്പിൾ എന്റന്റ്
জয়লাভ,വിജയം
জয়লাভ,വിജയം
অস্থিৰতা,കലഹവും
অত্যাচাৰী হত্যা,സ്വേച്ഛാധിപത്യം
অত্যাচাৰী হত্যা,സ്വേച്ഛാധിപത്യം
অত্যাচাৰ,സ്വേച്ഛാധിപത്യം
অত্যাচাৰ,സ്വേച്ഛാധിപത്യം
অত্যাচাৰী,സ്വേച്ഛാധിപതി
উহলান,ഉഹ്ലാൻ
উকাচে,ഉകാസെ
উকাচে,ഉകാസെ
উলেমা,ഉലമ
আলটিমেটাম,അന്ത്യശാസനം
আলটিমেটাম,അന്ത്യശാസനം
ককাক ছেম,അങ്കിൾ സാം
আণ্ডাৰ-কিং,അണ്ടർ-കിംഗ്
ইউনাইটেড আইৰিছমেন,യുണൈറ്റഡ് ഐറിഷുകാർ
যুক্তৰাষ্ট্ৰ,ഐയ്ക്യ രാഷ്ട്രസഭ
সংযুক্ত প্ৰভিন্স,യുണൈറ്റഡ് പ്രവിശ്യകൾ
সংযুক্ত প্ৰভিন্স,യുണൈറ്റഡ് പ്രവിശ്യകൾ
ইউনিভেলেটেড দুৰ্গ,നിലവറയില്ലാത്ത കോട്ട
সাৰ্বজনীন ৰজা,സാർവത്രിക രാജാവ്
সাৰ্বজনীন ভোটাধিকাৰ,സാർവത്രിക വോട്ടവകാശം
বিদ্ৰোহ,പ്രക്ഷോഭം
দখল কৰা,അധിക്ഷേപം
দখলদাৰী,കൊള്ളക്കാരൻ
ইউটোপিয়া,ഉട്ടോപ്യ
ভাণ্ডাল,വന്ദൽ
ভাঙি-ছিঙি পেলোৱা,വാൻഡലിസം
ভ্যানগাৰ্ড,വാൻഗാർഡ്
ভ্যানগাৰ্ড,വാൻഗാർഡ്
ভ্যানগাৰ্ড,വാൻഗാർഡ്
ভাৰংগিয়ান,വരൻജിയൻ
ভাৰংগিয়ান গাৰ্ড,വരൻജിയൻ ഗാർഡ്
ভেছাল,വാസൽ
ভেছাল,വാസൽ
ভেছাল অৱস্থা,വാസൽ സംസ്ഥാനം
ভেটিকান কাউন্সিল,വത്തിക്കാൻ കൗൺസിൽ
পাত্ৰ,പാത്രം
পাত্ৰ,പാത്രം
পাত্ৰ,പാത്രം
উপ-ৰজা,ഉപരാജാവ്
ভাইচৰয়,വൈസ്രോയി
ভাইচৰয়লিটি=ভাইচৰয়শ্বিপ,വൈസ്രോയൽറ്റി = വൈസ്രോയിഷിപ്പ്
ভিক্টৰ,വിക്ടർ
বিজয়,വിജയം
ভিলেইন,വില്ലൻ
জলপথে গমন,യാത്ര
দুৰ্বল দুৰ্গ,ദുർബലമായ കോട്ട
ৱাল পেইন্টিং,ചുമർ പെയിന്റിംഗ്
ৱাল পেইন্টিং,ചുമർ പെയിന്റിംഗ്
যুদ্ধ,യുദ്ധം
যুদ্ধ-প্ৰভু,യുദ്ധപ്രഭു
যোদ্ধা,യോദ്ധാവ്
যোদ্ধা,യോദ്ധാവ്
যোদ্ধা,യോദ്ധാവ്
যুদ্ধজাহাজ,യുദ്ധക്കപ്പൽ
ৱাচ-ৱৰ্ড,വാച്ച്-വേഡ്
কল্যাণকামী ৰাষ্ট্ৰ,വെൽഫെയർ സ്റ്റേറ്റ്
কল্যাণমূলক কাম,ക്ഷേമപ്രവർത്തനം
হুইগ,വിഗ്
বগা পতাকা,വെള്ള കൊടി
বগা মানুহৰ বোজা,വെള്ളക്കാരുടെ ഭാരം
বিশ্ব সাম্ৰাজ্য,ലോക സാമ്രാജ്യം
বিশ্ব আন্দোলন,ലോക പ്രസ്ഥാനം
বিশ্ব ৰাজনীতি,ലോക രാഷ്ട്രീയം
বিশ্ব শক্তি,ലോകശക്തി
বিশ্বযুদ্ধ,ലോക മഹായുദ്ധം
ৰেকাৰ,വേക്കർ
ধ্বংসাত্মক সংশোধনী,തകർക്കുന്ന ഭേദഗതി
জেনেলাচিছ,സെനെലസിസ്
বিদেশী ঘৃণা,സെനോഫോബിയ
য়েংকি,യാങ്കി
হালধীয়া জেকেট,മഞ്ഞ ജാക്കറ്റ്
হালধীয়া মানুহ,മഞ്ഞ മനുഷ്യൻ
হালধীয়া বিপদ,മഞ്ഞ അപകടം
হালধীয়া প্ৰেছ,മഞ്ഞ അമർത്തുക
যুৱ তুৰ্কী,യുവ തുർക്കികൾ
জিউছ,സിയൂസ്
জায়নিজম,സയണിസം
জৰদস্তি ধৰ্ম,സൊരാസ്ട്രിയനിസം
