English,Assamese
proper factor,সঠিক কাৰক
proper function,সঠিক কাৰ্য্য
proper interval,সঠিক ব্যৱধান
properly contained,সঠিকভাৱে ৰখা হৈছে
proper subset,সঠিক উপগোট
proper subspace,সঠিক উপস্থান
property of conservation,সংৰক্ষণৰ সম্পত্তি
proper value (=eigen value),সঠিক মান (=eigen মান)
proper vector,সঠিক ভেক্টৰ
proportional,আনুপাতিক
proportional relationship,আনুপাতিক সম্পৰ্ক
proportional sampling,আনুপাতিক নমুনা সংগ্ৰহ কৰা
proposition,প্ৰস্তাৱনা
pseudocode,ছ্যুড&#39;ক&#39;ড
pseudometric,ছ্যুড&#39;মেট্ৰিক
pseudometric space,ছ্যুড&#39;মেট্ৰিক স্থান
pseudonorm,ছ্যুডোনৰ্ম
pseudonorm topology,pseudonorm টপোলজি
pull,টনা
pulley,ঘুর্ঘুৰী যন্ত্র
punched card,পাঞ্চ কৰা কাৰ্ড
punch card machine,পাঞ্চ কাৰ্ড মেচিন
punching machine,পাঞ্চিং মেচিন
pure bending,বিশুদ্ধ বেণ্ডিং
pure decimal,বিশুদ্ধ দশমিক
pure geometry,বিশুদ্ধ জ্যামিতি
pure induction,বিশুদ্ধ প্ৰৰোচনা
purely transcendental,বিশুদ্ধভাৱে অতিক্ৰমণীয়
pure mathematics,বিশুদ্ধ গণিত
pure number,বিশুদ্ধ সংখ্যা
pure strategy,বিশুদ্ধ কৌশল
pyramid,পিৰামিড
pyramidal solid,পিৰামিডাল কঠিন
pyramidal surface,পিৰামিডাল পৃষ্ঠ
Q.E.D.,QED
quadrangle,চতুৰ্ভুজ
quadrangular prism,চতুৰ্ভুজ প্ৰিজম
quadrant,চতুৰ্থাংশ
quadratic,দ্বিঘাত
quadratic cost,দ্বিঘাত খৰচ
quadratic cost function ,দ্বিঘাত খৰচ ফলন
quadratic curve,দ্বিঘাত বক্ৰ
quadratic equation,দ্বিঘাত সমীকৰণ
quadratic expression,দ্বিঘাত প্ৰকাশ
quadratic form,দ্বিঘাত ৰূপ
quadratic function,দ্বিঘাত ফলন
quadratic functional,দ্বিঘাত কাৰ্য্যকৰী
quadratic interpolation ,দ্বিঘাত আন্তঃপ্ৰক্ষেপণ
quadratic objective function,দ্বিঘাত বস্তুনিষ্ঠ ফলন
quadratic programming ,দ্বিঘাত প্ৰগ্ৰেমিং
quadratic reciprocity ,দ্বিঘাত পাৰস্পৰিকতা
quadratic surface,দ্বিঘাত পৃষ্ঠ
quadratic term,দ্বিঘাত পদ
quadrature formula,দ্বিঘাত সূত্ৰ
quadrilateral,চতুৰ্ভুজ
qualitative analysis,গুণগত বিশ্লেষণ
quality control,গুণগত নিয়ন্ত্ৰণ
quantum mechanics,কোৱাণ্টাম বলবিজ্ঞান
quantum number,কোৱাণ্টাম সংখ্যা
quantum statistics ,কোৱাণ্টাম পৰিসংখ্যা
quarter ,কিহবাৰ এক চতুৰ্থাংশ
quartic,কোৱাৰ্টিক
quartile,চতুৰ্থাংশ
quasi linear constitutive equation,অৰ্ধৰৈখিক গঠনমূলক সমীকৰণ
quasi regular,অৰ্ধ নিয়মীয়া
quaternion,quaternion
queue length,শাৰীৰ দৈৰ্ঘ্য
queuing model,শাৰীবদ্ধ আৰ্হি
queuing problem,শাৰী পাতি থকাৰ সমস্যা
queuing process,শাৰীবদ্ধ প্ৰক্ৰিয়া
queuing system,শাৰীবদ্ধ ব্যৱস্থা
queuing theory,শাৰী শাৰী তত্ত্ব
quintile,কুইন্টাইল
quintuplet,কুইন্টুপ্লেট
quotation,উদ্ধৄতি
quotient,ভাগফল
quotient field,ভাগফল ক্ষেত্ৰ
quotient group,ভাগফল গোট
quotient law,ভাগফল নিয়ম
quotient set,ভাগফল গোট
quotient space,ভাগফল স্থান
quotient topology,ভাগফল টপোলজি
radial,ৰেডিয়েল
radian,ৰেডিয়েন
radian measure,ৰেডিয়ান পৰিমাপ
radical,ৰেডিকেল
radical axis,ৰেডিকেল অক্ষ
radical sign,ৰেডিকেল চিন
radius,ব্যাসাৰ্ধ
radius of convergence,অভিসৰণৰ ব্যাসাৰ্ধ
radius of curvature,বক্ৰতাৰ ব্যাসাৰ্ধ
radius vector,ব্যাসাৰ্ধ ভেক্টৰ
radix,radix
random error,যাদৃচ্ছিক ভুল
random function,ৰেণ্ডম ফাংচন
randomization,ৰেণ্ডমাইজেচন
randomised blocks,ৰেণ্ডম ব্লক
random model,ৰেণ্ডম মডেল
random number,যাদৃচ্ছিক সংখ্যা
random sampling,ৰেণ্ডম নমুনা সংগ্ৰহ
random variable,ৰেণ্ডম ভেৰিয়েবল
range,পৰিসৰ
range of convergence,অভিসৰণৰ পৰিসৰ
range of integration,সংহতিৰ পৰিসৰ
range of relation,সম্পৰ্কৰ পৰিসৰ
range space,ৰেঞ্জ স্থান
rank,ৰেংক
rank correlation,ৰেংক সম্পৰ্ক
rank of matrix,মেট্ৰিক্সৰ ৰেংক
rank order statistics,ৰেংক অৰ্ডাৰৰ পৰিসংখ্যা
rate of change,পৰিৱৰ্তনৰ হাৰ
rate of convergence,অভিসৰণৰ হাৰ
Ratio,অনুপাত
Rational,যুক্তিকৰ
rational expression,যুক্তিসংগত প্ৰকাশ
rational field,যুক্তিসংগত ক্ষেত্ৰ
rational function,যুক্তিসংগত ফলন
rationalisation of the denominator,হৰটোৰ যুক্তিসংগতকৰণ
rational number,যুক্তিসংগত সংখ্যা
rational number field,যুক্তিসংগত সংখ্যাৰ ক্ষেত্ৰ
rational operation,যুক্তিসংগত কাৰ্য্য
ratio test,অনুপাত পৰীক্ষা
raw data,কেঁচা তথ্য
ray,ৰশ্মি
ray vector,ৰশ্মি ভেক্টৰ
real,বাস্তৱ
real axis,বাস্তৱ অক্ষ
real continuum,বাস্তৱ ধাৰাবাহিকতা
real line,বাস্তৱ ৰেখা
real linear vector space,বাস্তৱ ৰৈখিক ভেক্টৰ স্থান
real matrix,বাস্তৱ মেট্ৰিক্স
real number,বাস্তৱ সংখ্যা
real number field,বাস্তৱ সংখ্যাৰ ক্ষেত্ৰ
real part,বাস্তৱ অংশ
real polynomial,বাস্তৱ বহুপদ
real quadratic,বাস্তৱ দ্বিঘাত
real root,প্ৰকৃত মূল
real space,বাস্তৱ স্থান
real time system,বাস্তৱ সময়ৰ ব্যৱস্থা
real valued function,বাস্তৱ মূল্যৰ ফলন
real variable,বাস্তৱ চলক
real vector space,বাস্তৱ ভেক্টৰ স্থান
reciprocal,পাৰস্পৰিক
reciprocal matrix,পাৰস্পৰিক মেট্ৰিক্স
rectangle,আয়ত
rectangular,আয়তাকাৰ
rectangular array,আয়তাকাৰ এৰে
rectangular axis,আয়তাকাৰ অক্ষ
rectangular density function,আয়তাকাৰ ঘনত্বৰ ফলন
rectangular hyperbola,আয়তাকাৰ হাইপাৰবোলা
rectangular matrix,আয়তাকাৰ মেট্ৰিক্স
"rectangular parellelopiped 
 (cuboid)",আয়তাকাৰ parellelopiped (ঘনকীয়)
rectifiable curve,ৰেক্টিফেবল কাৰ্ভ
recurrence formula,পুনৰাবৃত্তি সূত্ৰ
recurring decimal,পুনৰাবৃত্তিমূলক দশমিক
recursion formula,পুনৰাবৃত্তি সূত্ৰ
reduced echelon form,হ্ৰাস কৰা এচেলন ৰূপ
reductio-ad-absurdum,ৰিডাক্টিঅ&#39;-এড-এবছাৰ্ডম
reduction formula,হ্ৰাস সূত্ৰ
reference line,ৰেফাৰেন্স লাইন
reference point,ৰেফাৰেন্স পইণ্ট
reflected wave,প্ৰতিফলিত তৰংগ
reflection,প্ৰতিফলন
reflexive law,প্ৰতিফলিত আইন
region of convergence,অভিসৰণৰ অঞ্চল
region of divergence,বিচ্ছিন্নতাৰ অঞ্চল
region of integration,সংহতিৰ অঞ্চল
regression analysis,ৰিগ্ৰেছন বিশ্লেষণ
regression curve,ৰিগ্ৰেছন বক্ৰ
regression equation,ৰিগ্ৰেছন সমীকৰণ
regression line,ৰিগ্ৰেছন লাইন
regression model,ৰিগ্ৰেছন মডেল
regular curve,নিয়মীয়া বক্ৰ
regular hexagon,নিয়মীয়া ষড়ভুজ
regular matrix,নিয়মীয়া মেট্ৰিক্স
regular tetrahedron,নিয়মীয়া টেট্ৰাহেড্ৰন
relative complement,আপেক্ষিক পৰিপূৰক
relative maximum,আপেক্ষিক সৰ্বোচ্চ
relative minimum,আপেক্ষিক নূন্যতম
relative probability (conditional probability),আপেক্ষিক সম্ভাৱনা (চৰ্তসাপেক্ষ সম্ভাৱনা)
relative velocity,আপেক্ষিক বেগ
Relativity,আপেক্ষিকতা
relativity theory,আপেক্ষিকতাবাদ তত্ত্ব
reliability,নিৰ্ভৰযোগ্যতা
reliability problem,নিৰ্ভৰযোগ্যতাৰ সমস্যা
remainder term,বাকী থকা টাৰ্ম
remainder theorem,বাকী উপপাদ্য
repeated limit,বাৰম্বাৰ সীমা
repeated Riemann integral,ৰিমেনৰ অবিচ্ছেদ্য পুনৰাবৃত্তি কৰিলে
representation,প্ৰতিনিধিত্ব কৰা
Residue,অৱশিষ্ট
residue at a pole,এটা মেৰুত অৱশিষ্ট
resolution,সংকল্প
resolution of forces,শক্তিৰ সমাধান
resolution of velocities,বেগৰ ৰিজ’লিউচন
resultant,ফলাফল
resultant force,ফলস্বৰূপ বল
resultant vector,ফলাফল ভেক্টৰ
revised simplex technique,সংশোধিত ছিমপ্লেক্স কৌশল
rhombus,ৰম্বছ
Riemann integral,ৰিমেন অবিচ্ছেদ্য
right angle,সোঁকোণ
right angled triangle,সোঁকোণীয়া ত্ৰিভুজ
right circular cone,সোঁফালৰ বৃত্তাকাৰ শঙ্কু
right coset,ডান কোছেট
right cylinder,সোঁফালৰ চিলিণ্ডাৰ
right handed,সোঁহাতৰ
right inverse,সোঁফালৰ ওলোটা
rigorous proof,কঠোৰ প্ৰমাণ
ring,আঙুঠি
ring of integers,পূৰ্ণসংখ্যাৰ আঙঠি
R-integrable,R-ইন্টিগ্ৰেবল
root,শিপা
root mean square,মূলৰ গড় বৰ্গ
root of a polynomial,বহুপদৰ মূল
rotation,ঘূৰ্ণন
rounding error,ঘূৰণীয়া ত্ৰুটি
row,শাৰী
row-by-column multiplication,শাৰী-দ্বাৰা-স্তম্ভ গুণন
row equivalence,শাৰী সমতুল্যতা
row matrix,শাৰী মেট্ৰিক্স
row rank,শাৰী ৰেংক
saddle point,চেডেল পইণ্ট
sample,নমুনা
sample means,নমুনাৰ অৰ্থ
sample point,নমুনা বিন্দু
sample size,নমুনাৰ আকাৰ
sample space,নমুনা স্থান
sample standard deviation,নমুনা মানক বিচ্যুতি
sample survey,নমুনা জৰীপ
sample variance,নমুনা ভ্যাৰিয়েন্স
sampling,নমুনা সংগ্ৰহ কৰা
sampling distribution,নমুনা বিতৰণ
sampling error,নমুনা সংগ্ৰহৰ ভুল
sampling interval,নমুনা সংগ্ৰহৰ ব্যৱধান
sampling method,নমুনা সংগ্ৰহ পদ্ধতি
sampling theory,নমুনা সংগ্ৰহ তত্ত্ব
sampling with replacement,প্ৰতিস্থাপনৰ সৈতে নমুনা সংগ্ৰহ কৰা
scalar,স্কেলাৰ
scalar field,স্কেলাৰ ক্ষেত্ৰ
scalar matrix,স্কেলাৰ মেট্ৰিক্স
scalar multiple,স্কেলাৰ বহুগুণ
scalar multiplication,স্কেলাৰ গুণন
scalar product,স্কেলাৰ উৎপাদন
scalar quantity,স্কেলাৰ পৰিমাণ
scalar triple product,স্কেলাৰ ট্ৰিপল প্ৰডাক্ট
scelene triangle,scelene ত্ৰিভুজ
scattered diagram,বিক্ষিপ্ত ডায়েগ্ৰাম
Schrodinger equation,শ্ৰডিংগাৰ সমীকৰণ
seasonal fluctuation,ঋতুভিত্তিক উঠা-নমা
secant,secant
secant method,secant পদ্ধতি
second derivative,দ্বিতীয় ব্যুৎপত্তি
second order,দ্বিতীয় ক্ৰমৰ
section,শাখা
sector,খণ্ড
segment of a curve,এটা বক্ৰৰ অংশ
self — adjoint,self — সংযুক্ত
self adjoint operator,self adjoint অপাৰেটৰ
self — conjugate,self — সংযুক্ত
semiaxis,অৰ্ধঅক্ষ
semicircle,অৰ্ধবৃত্ত
semi - definite matrix,অৰ্ধ - নিৰ্দিষ্ট মেট্ৰিক্স
semi - definite quadratic form,অৰ্ধ - নিৰ্দিষ্ট দ্বিঘাত ৰূপ
semigroup,অৰ্ধগোট
semi - interval,অৰ্ধ - ব্যৱধান
semi major axis,অৰ্ধ প্ৰধান অক্ষ
semi minor axis,অৰ্ধ ক্ষুদ্ৰ অক্ষ
separable polynomial,পৃথক কৰিব পৰা বহুপদ
separation of variables,চলকৰ পৃথকীকৰণ
sequence,ক্ৰম
sequencing theory,ক্ৰমবিন্যাস তত্ত্ব
sequential analysis,ক্ৰমিক বিশ্লেষণ
sequential sampling,ক্ৰমিক নমুনা সংগ্ৰহ কৰা
serial correlation,ক্ৰমিক সম্পৰ্ক
series,শৃংখলা
set,স্থাপন কৰা
sextant,sextant
Shewhart control charts,শ্বেৱাৰ্ট নিয়ন্ত্ৰণ চাৰ্ট
sign,চহী
signature of a matrix,এটা মেট্ৰিক্সৰ স্বাক্ষৰ
signature of quadratic form,দ্বিঘাত ৰূপৰ স্বাক্ষৰ
signed number,স্বাক্ষৰিত নম্বৰ
significance level,তাৎপৰ্য্যৰ স্তৰ
significance test,তাৎপৰ্য্য পৰীক্ষা
significant digit,উল্লেখযোগ্য অংক
sign test,চিহ্ন পৰীক্ষা
signum function,signum ফাংচন
similar ellipses,একেধৰণৰ উপবৃত্তাকাৰ
similar figures,একেধৰণৰ সংখ্যা
similarity,সাদৃশ্য
similar matrices,একেধৰণৰ মেট্ৰিক্স
simple closed curve,সহজ বন্ধ বক্ৰ
simple correlation,সহজ সম্পৰ্ক
simple harmonic motion,সহজ হাৰমনিক গতি
simple random sampling,সহজ যাদৃচ্ছিক নমুনা সংগ্ৰহ
simplex,simplex
simplex algorithm,simplex এলগৰিদম
simplex tableau,simplex tableau
Simpson's one - third rule,চিম্পছনৰ এক - তৃতীয় নিয়ম
simulation technique,চিমুলেচন কৌশল
simultaneous differential equations,একেলগে অৱভেদ্য সমীকৰণ
simultaneous equations,একেলগে সমীকৰণ
sine,sine
sine curve,চাইন বক্ৰ
singleton,singleton
single valued function,একক মূল্যৰ ফাংচন
singular integral,একবচন অখণ্ড
singularity,এককতা
singular matrix,একক মেট্ৰিক্স
singular solution,একক সমাধান
size of sample,নমুনাৰ আকাৰ
skewed distribution,তিৰ্যক বিতৰণ
skew-Hermitian matrix,skew-হাৰমিটিয়ান মেট্ৰিক্স
skewness,তিৰ্যকতা
skew symmetric matrix,skew প্ৰতিসম মেট্ৰিক্স
slack variable,slack ভেৰিয়েবল
slope,এঢলীয়া
slope gradient,ঢালৰ গ্ৰেডিয়েণ্ট
small brackets,সৰু সৰু বন্ধনী
smooth curve,মসৃণ বক্ৰ
smooth function,মসৃণ কাৰ্য্য
smoothing of time series,সময় শৃংখলাৰ মসৃণকৰণ
solar system,সৌৰজগত
solenoidal vector,ছ&#39;লেন&#39;ইডাল ভেক্টৰ
solid,গোটা
solid geometry,কঠিন জ্যামিতি
solution,সমাধান
solution in series,শৃংখলাবদ্ধভাৱে সমাধান
solution matrix,সমাধান মেট্ৰিক্স
solution of a triangle,ত্ৰিভুজৰ সমাধান
solution space,সমাধান স্থান
Sonine polynomial,সোনাইন বহুপদ
space,স্থান
space curve,স্থান বক্ৰ
spanning set,স্পেনিং চেট
spatial correlogram,স্থানীয় কোৰেলোগ্ৰাম
special linear group,বিশেষ ৰৈখিক গোট
special orthogonal group,বিশেষ অৰ্থগনেল গোট
specific gravity,নিৰ্দিষ্ট মাধ্যাকৰ্ষণ
spectral mapping theorem,বৰ্ণালী মেপিং উপপাদ্য
spectrum of a function,এটা ফলনৰ বৰ্ণালী
sphere,গোলক
spherical coordinate system,গোলাকাৰ স্থানাংক ব্যৱস্থা
spherical polar coordinate,গোলাকাৰ মেৰু স্থানাংক
spherical triangle,গোলাকাৰ ত্ৰিভুজ
spherical trigonometry,গোলাকাৰ ত্ৰিকোণমিতি
spiral,সৰ্পিল
square,বৰ্গ
square brackets,বৰ্গক্ষেত্ৰৰ বন্ধনী
square integrable,বৰ্গ ইন্টিগ্ৰেবল
square matrix,বৰ্গক্ষেত্ৰৰ মেট্ৰিক্স
square root,বৰ্গমূল
stage of sampling,নমুনা সংগ্ৰহৰ পৰ্যায়
staircase function,চিৰিৰ কাৰ্য্য
standard deviation,মানক বিচ্যুতি
standard inner product,মানক ভিতৰৰ উৎপাদন
state of equilibrium,ভাৰসাম্যৰ অৱস্থা
stationary curve,স্থবিৰ বক্ৰ
stationary point,স্থবিৰ বিন্দু
stationary value,স্থবিৰ মান
statistic,পৰিসংখ্যা
statistical,পৰিসংখ্যাগত
statistical data,পৰিসংখ্যাগত তথ্য
statistical distribution,পৰিসংখ্যাগত বিতৰণ
statistical hypothesis,পৰিসংখ্যাগত অনুমান
statistical inference,পৰিসংখ্যাগত অনুমান
statistical model,পৰিসংখ্যাগত আৰ্হি
statistical population,পৰিসংখ্যাগত জনসংখ্যা
statistical quality control,পৰিসংখ্যাগত গুণগত মান নিয়ন্ত্ৰণ
statistics,পৰিসংখ্যা
steady,স্থিৰ
steady state solution,স্থিৰ অৱস্থাৰ সমাধান
steep ascent (of a curve),ঠেক আৰোহণ (এটা বক্ৰৰ)
steepest ascent design,steepest আৰোহণ ডিজাইন
steepest descent,ঠেকতম অৱতৰণ
step function,ষ্টেপ ফাংচন
Stirling series,ষ্টাৰলিং ছিৰিজ
stochastic,ষ্ট&#39;কেষ্টিক
stochastic matrix,ষ্ট&#39;কেষ্টিক মেট্ৰিক্স
stochastic model,ষ্ট&#39;কেষ্টিক মডেল
stochastic programming,ষ্ট&#39;কেষ্টিক প্ৰগ্ৰেমিং
stochastic variable,ষ্ট&#39;কেষ্টিক ভেৰিয়েবল
Stokes’ theorem,ষ্টকছৰ উপপাদ্য
straight line,সৰলৰেখা
strata chart,স্তৰৰ লেখচিত্ৰ
stratification,স্তৰবিন্যাস
stratified sampling,স্তৰিত নমুনা সংগ্ৰহ
stream-line,ষ্ট্ৰিম-লাইন
stress,চাপ
strictly convex function,কঠোৰভাৱে উত্তল ফলন
strictly decreasing,কঠোৰভাৱে হ্ৰাস পাইছে
strictly increasing,কঠোৰভাৱে বৃদ্ধি পাইছে
strictly monotonic function,কঠোৰভাৱে একস্বৰীয় কাৰ্য্য
"Student's test (Student's ""t"" test)",ছাত্ৰৰ পৰীক্ষা (ছাত্ৰৰ &quot;t&quot; পৰীক্ষা)
sub-collection,উপ-সংগ্ৰহ
sub determinant,উপ নিৰ্ণায়ক
subfield,উপক্ষেত্ৰ
subgroup,উপগোট
sub-interval,উপ-ব্যৱধান
submatrix,উপমেট্ৰিক্স
subscript,চাবস্ক্রিপ্ট
subsequence,উপক্ৰম
subset,উপগোট
subspace,উপস্থান
substitution,প্ৰতিস্থাপন
subtangent,উপস্পৰ্শক
subtend,subtend
subtract,বিয়োগ কৰক
subtraction,বিয়োগ কৰা
successive,ক্ৰমাগত
successive differentiation,ক্ৰমাগত পাৰ্থক্য
successive integration,ক্ৰমাগত সংহতি
successor,উত্তৰাধিকাৰী
suffix,প্ৰত্যয়
sum,মুঠ
sum function,যোগফল ফলন
summable,summable
summand,summand
summation,যোগফল
summation convention,ছামেচন কনভেনচন
summation formula,যোগফল সূত্ৰ
summation of series,শৃংখলাৰ যোগফল
summation sign,যোগফল চিহ্ন
sum to infinity,অসীমলৈ যোগফল
superscript,চুপাৰস্ক্রিপ্ট
superset,ছুপাৰছেট
supersonic flow,ছুপাৰছনিক প্ৰবাহ
supplementary angle,পৰিপূৰক কোণ
supporting hyperplane,হাইপাৰপ্লেন সমৰ্থন কৰা
support of function,কাৰ্য্যৰ সমৰ্থন
suppose,ধৰা হওক
supremum,সৰ্বোচ্চ
surd,surd
surface,পৃষ্ঠ
surface area,পৃষ্ঠভাগৰ ক্ষেত্ৰফল
surface integral,পৃষ্ঠৰ অবিচ্ছেদ্য
surjection,ছাৰ্জেকচন
surjective,surjective
surjective map,surjective মানচিত্ৰ
symbol,চিহ্ন
symbolic logic,প্ৰতীকী যুক্তি
symbolic model,প্ৰতীকী আৰ্হি
symmetric,প্ৰতিসম
symmetrical,প্ৰতিসম
symmetric determinant,প্ৰতিসম নিৰ্ণায়ক
symmetric difference,প্ৰতিসম পাৰ্থক্য
symmetric matrix,প্ৰতিসম মেট্ৰিক্স
system analysis,ব্যৱস্থা বিশ্লেষণ
systematic sampling,পদ্ধতিগত নমুনা সংগ্ৰহ কৰা
table,মেজ
tableau,tableau
table of integrals,অখণ্ডৰ টেবুল
tabular,টেবুলাৰ
tabular form,টেবুলাৰ ৰূপ
tabular logarithm,টেবুলাৰ লগাৰিদম
tabulate,টেবুলত লিখা
tabulated value,টেবুল কৰা মান
tabulation,টেবুলেচন
tabulator,টেবুলেটৰ
tail,নেজ
tail area (of distribution),ঠেংৰ অঞ্চল (বিতৰণৰ)
tangency,স্পৰ্শকতা
tangent,স্পৰ্শক
tangent hyperplane,স্পৰ্শক হাইপাৰপ্লেন
tangential,স্পৰ্শকীয়
tangential component,স্পৰ্শক উপাদান
tangential section,স্পৰ্শক অংশ
tangent line,স্পৰ্শক ৰেখা
tangent plane,স্পৰ্শক সমতল
tangent space,স্পৰ্শক স্থান
tape punch,টেপ পাঞ্চ
tape reader,টেপ ৰিডাৰ
Tauberian theorem,টাউবেৰিয়ান উপপাদ্য
Taylor's theorem,টেইলৰৰ উপপাদ্য
Tchebychev metric,ট্চেবিচেভ মেট্ৰিক
t-distribution,t-বিতৰণ
telescopic series,টেলিস্কোপিক শৃংখলা
temporal coordinates,টেম্প&#39;ৰেল স্থানাংক
temporal relationship,লৌকিক সম্পৰ্ক
temporal variable,টেম্প&#39;ৰেল ভেৰিয়েবল
tensile strength,টান শক্তি
tensor,টেনছৰ
tensor analysis,টেনছৰ বিশ্লেষণ
tensor product,টেনছৰ উৎপাদন
tentative formulation,আংশিক প্ৰস্তুতি
term,কাল
terminal condition,টাৰ্মিনেল অৱস্থা
terminal velocity dive,টাৰ্মিনেল বেগ ডাইভ
terminating decimal,দশমিক সমাপ্ত কৰা
term values,টাৰ্ম মূল্যসমূহ
termwise differentiation,টাৰ্মৱাইজ পাৰ্থক্য
termwise integration,টাৰ্মৱাইজ সংহতি
ternary,ternary
test,পৰীক্ষা
test for homogeneity of variances,ভ্যাৰিয়েন্সৰ একাকাৰীতাৰ বাবে পৰীক্ষা কৰা
test function,পৰীক্ষা কাৰ্য্য
test of hypothesis,অনুমানৰ পৰীক্ষা
test of significance,তাৎপৰ্য্যৰ পৰীক্ষা
test statistics,পৰীক্ষাৰ পৰিসংখ্যা
tetrahedral,চতুৰ্ভুজ
tetrahedral angle,চতুৰ্ভুজ কোণ
tetrahedron,টেট্ৰাহেড্ৰন
theorem,উপপাদ্য
theorem of residues,অৱশিষ্টৰ উপপাদ্য
theoretical demand function,তাত্ত্বিক চাহিদাৰ ফলন
theoretical discrete distribution,তাত্ত্বিক বিচ্ছিন্ন বিতৰণ
theoretical error,তাত্ত্বিক ভুল
theoretical fit,তাত্ত্বিক ফিট
theoretical formulation,তাত্ত্বিক প্ৰণয়ন
theoretical frequency,তাত্ত্বিক কম্পাঙ্ক
theoretically,তাত্ত্বিকভাৱে
theoretical model,তাত্ত্বিক আৰ্হি
theoretical treatment,তাত্ত্বিক চিকিৎসা
theory of equations,সমীকৰণৰ তত্ত্ব
theory of errors,ভুলৰ তত্ত্ব
theory of estimation,অনুমানৰ তত্ত্ব
theory of functions,ফলনৰ তত্ত্ব
theory of games,খেলৰ তত্ত্ব
theory of gravitation,মহাকৰ্ষণ তত্ত্ব
theory of information,তথ্যৰ তত্ত্ব
theory of replacement (= theory of failure),প্ৰতিস্থাপনৰ তত্ত্ব (= বিফলতাৰ তত্ত্ব)
theory of sets,সমষ্টিৰ তত্ত্ব
theory of waiting lines(= queuing theory),&#39;ৱেইটিং লাইন&#39;ৰ তত্ত্ব(= queuing theory)
theory of waves,তৰংগ তত্ত্ব
Thermodynamic,তাপগতিবিদ্যা
thread of a screw,এটা স্ক্ৰুৰ সূতা
three dimensional,ত্ৰিমাত্ৰিক
three dimensional vector analysis,ত্ৰিমাত্ৰিক ভেক্টৰ বিশ্লেষণ
three-way classification,ত্ৰিমুখী শ্ৰেণীবিভাজন
throw,দলিওৱা
thrust,থ্ৰাষ্ট
time,সময়
time axis,সময় অক্ষ
time dependence,সময়ৰ ওপৰত নিৰ্ভৰশীলতা
time-dependent constitutive equation,সময়-নিৰ্ভৰশীল গঠনমূলক সমীকৰণ
time-dependent process,সময়-নিৰ্ভৰশীল প্ৰক্ৰিয়া
time-independent term,সময়-স্বাধীন শব্দ
time interval,সময়ৰ ব্যৱধান
time series,সময় শৃংখলা
time series analysis,সময় শৃংখলা বিশ্লেষণ
time series data,সময় শৃংখলাৰ তথ্য
time sharing system,সময় ভাগ-বতৰা কৰা ব্যৱস্থা
tolerance,সহনশীলতা
tolerance interval,সহনশীলতাৰ ব্যৱধান
tolerance level,সহনশীলতাৰ স্তৰ
tolerance limit,সহনশীলতাৰ সীমা
topological,টপোলজিকেল
topological dual,টপোলজিকেল ডুৱেল
topological group,টপোলজিকেল গোট
topological isomorphism,টপোলজিকেল সমৰূপতা
topological linear space,টপোলজিকেল ৰৈখিক স্থান
topologically,টপোলজিকেলভাৱে
topological mapping,টপোলজিকেল মেপিং
topological property,টপোলজিকেল বৈশিষ্ট্য
topological space,টপোলজিকেল স্থান
topological vector space,টপোলজিকেল ভেক্টৰ স্থান
topology,টপোলজি
torsion,টৰ্চন
torus,torus
total,মুঠ
total derivative,মুঠ ব্যুৎপত্তি
total differential,মুঠ পাৰ্থক্য
total differential equation,মুঠ অৱভেদ্য সমীকৰণ
total inspection,মুঠ পৰিদৰ্শন
totally bounded,সম্পূৰ্ণৰূপে সীমাবদ্ধ
totally ordered set,সম্পূৰ্ণৰূপে অৰ্ডাৰ কৰা চেট
total ordering,মুঠ অৰ্ডাৰ দিয়া
trace,দাগ
trace of matrix,মেট্ৰিক্সৰ ট্ৰেচ
tracing,ট্ৰেচিং
trade off function,ট্ৰেড অফ ফাংচন
trajectory,ট্ৰেজেক্টৰী
transcendental,অতিক্ৰমণীয়
transcendental equation,অতিক্ৰমণীয় সমীকৰণ
transcendental function,অতিক্ৰমণীয় কাৰ্য্য
transcendental number,অতিক্ৰমণীয় সংখ্যা
transfer,বদলিকৰ
transfer function,স্থানান্তৰ কাৰ্য্য
transfinite induction,ট্ৰেন্সফিনিট ইণ্ডাকচন
transfinite number,ট্ৰেন্সফিনিট সংখ্যা
transform,ৰূপান্তৰ
transformation formula,ৰূপান্তৰ সূত্ৰ
transformation matrix,ৰূপান্তৰ মেট্ৰিক্স
transformation of coordinates,স্থানাংকৰ ৰূপান্তৰ
transformed function,ৰূপান্তৰিত ফলন
transformed matrix,ৰূপান্তৰিত মেট্ৰিক্স
transshipment problem,ট্ৰেন্সশ্বিপমেণ্টৰ সমস্যা
transient behaviour,ক্ষণস্থায়ী আচৰণ
transient solution,ক্ষণস্থায়ী সমাধান
transition,স্থানান্তৰ
transition matrix,ট্ৰেঞ্জিচন মেট্ৰিক্স
transitive,ট্ৰেন্সিটিভ
transitive law,ট্ৰেন্সিটিভ ল&#39;
transitive relation,ক্ৰিয়াশীল সম্পৰ্ক
transitivity,ট্ৰেন্সজিটিভিটি
transitivity set,ট্ৰেন্সিটিভিটি ছেট
translation,অনুবাদ
transportation cost,পৰিবহণ খৰচ
transportation problem,পৰিবহণৰ সমস্যা
transportation time,পৰিবহণৰ সময়
transport equation,পৰিবহণ সমীকৰণ
transposed matrix,ট্ৰেন্সপ&#39;জ কৰা মেট্ৰিক্স
