English,Marathi
range of integration,एकत्रीकरणाची श्रेणी
range of relation,नात्याची श्रेणी
range space,श्रेणी जागा
rank,रँक
rank correlation,रँक सहसंबंध
rank of matrix,मॅट्रिक्सची रँक
rank order statistics,क्रमवारीची आकडेवारी
rate of change,बदलण्याचे प्रमाण
rate of convergence,अभिसरण दर
Ratio,प्रमाण
Rational,तर्कशुद्ध
rational expression,तर्कशुद्ध अभिव्यक्ती
rational field,तर्कसंगत क्षेत्र
rational function,तर्कसंगत कार्य
rationalisation of the denominator,भाजकाचे तर्कसंगतीकरण
rational number,परिमेय संख्या
rational number field,परिमेय संख्या फील्ड
rational operation,तर्कसंगत ऑपरेशन
ratio test,गुणोत्तर चाचणी
raw data,कच्ची माहिती
ray,किरण
ray vector,किरण वेक्टर
real,वास्तविक
real axis,वास्तविक अक्ष
real continuum,वास्तविक सातत्य
real line,वास्तविक ओळ
real linear vector space,वास्तविक रेखीय वेक्टर जागा
real matrix,वास्तविक मॅट्रिक्स
real number,वास्तविक संख्या
real number field,वास्तविक संख्या फील्ड
real part,वास्तविक भाग
real polynomial,वास्तविक बहुपदी
real quadratic,वास्तविक चतुर्भुज
real root,वास्तविक मूळ
real space,वास्तविक जागा
real time system,वास्तविक वेळ प्रणाली
real valued function,वास्तविक मूल्यवान कार्य
real variable,वास्तविक व्हेरिएबल
real vector space,वास्तविक वेक्टर जागा
reciprocal,परस्पर
reciprocal matrix,परस्पर मॅट्रिक्स
rectangle,आयत
rectangular,आयताकृती
rectangular array,आयताकृती अॅरे
rectangular axis,आयताकृती अक्ष
rectangular density function,आयताकृती घनता कार्य
rectangular hyperbola,आयताकृती हायपरबोला
rectangular matrix,आयताकृती मॅट्रिक्स
"rectangular parellelopiped 
 (cuboid)",आयताकृती पॅरेललोपाइप (घनाकार)
rectifiable curve,सुधारण्यायोग्य वक्र
recurrence formula,पुनरावृत्ती सूत्र
recurring decimal,आवर्ती दशांश
recursion formula,पुनरावृत्ती सूत्र
reduced echelon form,कमी एकेलॉन फॉर्म
reductio-ad-absurdum,reductio-ad-absurdum
reduction formula,कपात सूत्र
reference line,संदर्भ ओळ
reference point,संदर्भ बिंदू
reflected wave,परावर्तित लहर
reflection,प्रतिबिंब
reflexive law,प्रतिक्षेपी कायदा
region of convergence,अभिसरण क्षेत्र
region of divergence,विचलनाचा प्रदेश
region of integration,एकत्रीकरणाचा प्रदेश
regression analysis,प्रतिगमन विश्लेषण
regression curve,प्रतिगमन वक्र
regression equation,प्रतिगमन समीकरण
regression line,प्रतिगमन ओळ
regression model,प्रतिगमन मॉडेल
regular curve,नियमित वक्र
regular hexagon,नियमित षटकोनी
regular matrix,नियमित मॅट्रिक्स
regular tetrahedron,नियमित टेट्राहेड्रॉन
relative complement,सापेक्ष पूरक
relative maximum,सापेक्ष कमाल
relative minimum,सापेक्ष किमान
relative probability (conditional probability),सापेक्ष संभाव्यता (सशर्त संभाव्यता)
relative velocity,सापेक्ष वेग
Relativity,सापेक्षता
relativity theory,सापेक्षता सिद्धांत
reliability,विश्वसनीयता
reliability problem,विश्वसनीयता समस्या
remainder term,उर्वरित मुदत
remainder theorem,उर्वरित प्रमेय
repeated limit,पुनरावृत्ती मर्यादा
repeated Riemann integral,पुनरावृत्ती रीमन इंटिग्रल
representation,प्रतिनिधित्व
Residue,अवशेष
residue at a pole,खांबावर अवशेष
resolution,ठराव
resolution of forces,सैन्याचा ठराव
resolution of velocities,वेगाचे निराकरण
resultant,परिणामी
resultant force,परिणामी शक्ती
resultant vector,परिणामी वेक्टर
revised simplex technique,सुधारित सिम्प्लेक्स तंत्र
rhombus,समभुज चौकोन
Riemann integral,रिमन इंटिग्रल
right angle,काटकोन
right angled triangle,काटकोन त्रिकोण
right circular cone,उजवा गोलाकार शंकू
right coset,योग्य कॉसेट
right cylinder,उजवा सिलेंडर
right handed,उजव्या हाताचा
right inverse,उजवा उलटा
rigorous proof,कठोर पुरावा
ring,अंगठी
ring of integers,पूर्णांकांची रिंग
R-integrable,आर-समाकलनीय
root,मूळ
root mean square,रूट म्हणजे चौरस
root of a polynomial,बहुपदीचे मूळ
rotation,रोटेशन
rounding error,गोलाकार त्रुटी
row,पंक्ती
row-by-column multiplication,पंक्ती-दर-स्तंभ गुणाकार
row equivalence,पंक्ती समतुल्यता
row matrix,पंक्ती मॅट्रिक्स
row rank,पंक्ती रँक
saddle point,खोगीर बिंदू
sample,नमुना
sample means,नमुना म्हणजे
sample point,नमुना बिंदू
sample size,नमुन्याचा आकार
sample space,नमुना जागा
sample standard deviation,नमुना मानक विचलन
sample survey,नमुना सर्वेक्षण
sample variance,नमुना भिन्नता
sampling,नमुना
sampling distribution,नमुना वितरण
sampling error,नमुना त्रुटी
sampling interval,नमुना अंतराल
sampling method,नमुना पद्धत
sampling theory,नमुना सिद्धांत
sampling with replacement,प्रतिस्थापनासह नमुना घेणे
scalar,स्केलर
scalar field,स्केलर फील्ड
scalar matrix,स्केलर मॅट्रिक्स
scalar multiple,स्केलर एकाधिक
scalar multiplication,स्केलर गुणाकार
scalar product,स्केलर उत्पादन
scalar quantity,स्केलर प्रमाण
scalar triple product,स्केलर ट्रिपल उत्पादन
scelene triangle,दृश्य त्रिकोण
scattered diagram,विखुरलेला आकृती
Schrodinger equation,श्रोडिंगर समीकरण
seasonal fluctuation,हंगामी चढउतार
secant,secant
secant method,secant पद्धत
second derivative,दुसरा व्युत्पन्न
second order,दुसरी ऑर्डर
section,विभाग
sector,क्षेत्र
segment of a curve,वक्र भाग
self — adjoint,स्वत: - संलग्न
self adjoint operator,स्वत: संलग्न ऑपरेटर
self — conjugate,स्वत: - संयुग्मित
semiaxis,semiaxis
semicircle,अर्धवर्तुळ
semi - definite matrix,अर्ध-निश्चित मॅट्रिक्स
semi - definite quadratic form,अर्ध-निश्चित चतुर्भुज फॉर्म
semigroup,अर्धसमूह
semi - interval,अर्ध-मांतर
semi major axis,अर्ध प्रमुख अक्ष
semi minor axis,अर्ध किरकोळ अक्ष
separable polynomial,विभक्त बहुपदी
separation of variables,व्हेरिएबल्सचे पृथक्करण
sequence,क्रम
sequencing theory,अनुक्रम सिद्धांत
sequential analysis,अनुक्रमिक विश्लेषण
sequential sampling,अनुक्रमिक नमुना
serial correlation,मालिका सहसंबंध
series,मालिका
set,सेट
sextant,सेक्संट
Shewhart control charts,Shewhart नियंत्रण चार्ट
sign,चिन्ह
signature of a matrix,मॅट्रिक्सची स्वाक्षरी
signature of quadratic form,चतुर्भुज स्वरूपाची स्वाक्षरी
signed number,स्वाक्षरी केलेला क्रमांक
significance level,महत्त्व पातळी
significance test,महत्त्व चाचणी
significant digit,लक्षणीय अंक
sign test,साइन चाचणी
signum function,साइनम फंक्शन
similar ellipses,समान लंबवृत्त
similar figures,समान आकडे
similarity,समानता
similar matrices,समान मॅट्रिक्स
simple closed curve,साधे बंद वक्र
simple correlation,साधा सहसंबंध
simple harmonic motion,साधी हार्मोनिक गती
simple random sampling,साधे यादृच्छिक नमुना
simplex,simplex
simplex algorithm,सिम्प्लेक्स अल्गोरिदम
simplex tableau,सिम्प्लेक्स टेबल
Simpson's one - third rule,सिम्पसनचा एक - तिसरा नियम
simulation technique,सिम्युलेशन तंत्र
simultaneous differential equations,एकाचवेळी विभेदक समीकरणे
simultaneous equations,एकाचवेळी समीकरणे
sine,साइन
sine curve,साइन वक्र
singleton,सिंगलटन
single valued function,एकल मूल्यवान कार्य
singular integral,एकवचन अविभाज्य
singularity,एकलता
singular matrix,एकवचन मॅट्रिक्स
singular solution,एकवचन उपाय
size of sample,नमुन्याचा आकार
skewed distribution,विकृत वितरण
skew-Hermitian matrix,स्क्यू-हर्मिटियन मॅट्रिक्स
skewness,तिरकसपणा
skew symmetric matrix,स्क्यू सिमेट्रिक मॅट्रिक्स
slack variable,स्लॅक व्हेरिएबल
slope,उतार
slope gradient,उतार ग्रेडियंट
small brackets,लहान कंस
smooth curve,गुळगुळीत वक्र
smooth function,गुळगुळीत कार्य
smoothing of time series,वेळ मालिका गुळगुळीत
solar system,सौर यंत्रणा
solenoidal vector,solenoidal वेक्टर
solid,घन
solid geometry,घन भूमिती
solution,उपाय
solution in series,मालिकेत उपाय
solution matrix,समाधान मॅट्रिक्स
solution of a triangle,त्रिकोणाचे समाधान
solution space,समाधान जागा
Sonine polynomial,सोनीन बहुपदी
space,जागा
space curve,जागा वक्र
spanning set,पसरलेला संच
spatial correlogram,अवकाशीय सहकोरेलोग्राम
special linear group,विशेष रेखीय गट
special orthogonal group,विशेष ऑर्थोगोनल गट
specific gravity,विशिष्ट गुरुत्व
spectral mapping theorem,वर्णक्रमीय मॅपिंग प्रमेय
spectrum of a function,फंक्शनचा स्पेक्ट्रम
sphere,गोल
spherical coordinate system,गोलाकार समन्वय प्रणाली
spherical polar coordinate,गोलाकार ध्रुवीय समन्वय
spherical triangle,गोलाकार त्रिकोण
spherical trigonometry,गोलाकार त्रिकोणमिती
spiral,सर्पिल
square,चौरस
square brackets,चौकोनी कंस
square integrable,चौरस अविभाज्य
square matrix,चौरस मॅट्रिक्स
square root,वर्गमुळ
stage of sampling,नमुना घेण्याचा टप्पा
staircase function,पायर्या फंक्शन
standard deviation,प्रमाणित विचलन
standard inner product,मानक आतील उत्पादन
state of equilibrium,समतोल स्थिती
stationary curve,स्थिर वक्र
stationary point,स्थिर बिंदू
stationary value,स्थिर मूल्य
statistic,आकडेवारी
statistical,सांख्यिकीय
statistical data,सांख्यिकीय डेटा
statistical distribution,सांख्यिकीय वितरण
statistical hypothesis,सांख्यिकीय गृहीतक
statistical inference,सांख्यिकीय निष्कर्ष
statistical model,सांख्यिकीय मॉडेल
statistical population,सांख्यिकीय लोकसंख्या
statistical quality control,सांख्यिकीय गुणवत्ता नियंत्रण
statistics,आकडेवारी
steady,स्थिर
steady state solution,स्थिर राज्य उपाय
steep ascent (of a curve),सरळ चढण (वक्र)
steepest ascent design,सर्वात उंच चढण डिझाइन
steepest descent,सर्वात उंच कूळ
step function,चरण कार्य
Stirling series,स्टर्लिंग मालिका
stochastic,स्टोकेस्टिक
stochastic matrix,स्टोकास्टिक मॅट्रिक्स
stochastic model,स्टोकास्टिक मॉडेल
stochastic programming,स्टोकास्टिक प्रोग्रामिंग
stochastic variable,स्टोकास्टिक व्हेरिएबल
Stokes’ theorem,स्टोक्सचे प्रमेय
straight line,सरळ रेषा
strata chart,स्तर तक्ता
stratification,स्तरीकरण
stratified sampling,स्तरीकृत नमुना
stream-line,प्रवाह-रेषा
stress,ताण
strictly convex function,काटेकोरपणे बहिर्वक्र कार्य
strictly decreasing,काटेकोरपणे कमी होत आहे
strictly increasing,काटेकोरपणे वाढत आहे
strictly monotonic function,काटेकोरपणे मोनोटोनिक कार्य
"Student's test (Student's ""t"" test)",विद्यार्थ्यांची चाचणी (विद्यार्थ्याची &quot;टी&quot; चाचणी)
sub-collection,उप-संग्रह
sub determinant,उप निर्धारक
subfield,उपक्षेत्र
subgroup,उपसमूह
sub-interval,उप-मांतर
submatrix,सबमॅट्रिक्स
subscript,सबस्क्रिप्ट
subsequence,त्यानंतरचा
subset,उपसंच
subspace,सबस्पेस
substitution,बदली
subtangent,subtangent
subtend,वजा करणे
subtract,वजा करा
subtraction,वजाबाकी
successive,सलग
successive differentiation,सलग भेद
successive integration,सलग एकीकरण
successor,उत्तराधिकारी
suffix,प्रत्यय
sum,बेरीज
sum function,बेरीज फंक्शन
summable,जोडण्यायोग्य
summand,आदेश
summation,बेरीज
summation convention,समीकरण अधिवेशन
summation formula,बेरीज सूत्र
summation of series,मालिकेची बेरीज
summation sign,बेरीज चिन्ह
sum to infinity,बेरीज ते अनंत
superscript,सुपरस्क्रिप्ट
superset,सुपरसेट
supersonic flow,सुपरसोनिक प्रवाह
supplementary angle,पूरक कोन
supporting hyperplane,समर्थन हायपरप्लेन
support of function,फंक्शनचे समर्थन
suppose,समजा
supremum,सर्वोच्च
surd,surd
surface,पृष्ठभाग
surface area,पृष्ठभागाचे क्षेत्रफळ
surface integral,पृष्ठभाग अविभाज्य
surjection,सर्जेशन
surjective,surjective
surjective map,सर्जेक्टिव्ह नकाशा
symbol,चिन्ह
symbolic logic,प्रतीकात्मक तर्क
symbolic model,प्रतीकात्मक मॉडेल
symmetric,सममितीय
symmetrical,सममितीय
symmetric determinant,सममितीय निर्धारक
symmetric difference,सममितीय फरक
symmetric matrix,सममित मॅट्रिक्स
system analysis,प्रणाली विश्लेषण
systematic sampling,पद्धतशीर नमुना
table,टेबल
tableau,झांकी
table of integrals,अविभाज्य सारणी
tabular,सारणी
tabular form,सारणी फॉर्म
tabular logarithm,सारणी लॉगरिदम
tabulate,सारणी
tabulated value,सारणीबद्ध मूल्य
tabulation,सारणी
tabulator,टॅब्युलेटर
tail,शेपूट
tail area (of distribution),शेपटीचे क्षेत्र (वितरणाचे)
tangency,स्पर्शिकता
tangent,स्पर्शिका
tangent hyperplane,स्पर्शिका हायपरप्लेन
tangential,स्पर्शिक
tangential component,स्पर्शिक घटक
tangential section,स्पर्शिका विभाग
tangent line,स्पर्शरेषा
tangent plane,स्पर्शिका विमान
tangent space,स्पर्शिका जागा
tape punch,टेप पंच
tape reader,टेप रीडर
Tauberian theorem,टॉबेरियन प्रमेय
Taylor's theorem,टेलरचे प्रमेय
Tchebychev metric,Tchebychev मेट्रिक
t-distribution,टी-वितरण
telescopic series,टेलिस्कोपिक मालिका
temporal coordinates,ऐहिक निर्देशांक
temporal relationship,ऐहिक संबंध
temporal variable,टेम्पोरल व्हेरिएबल
tensile strength,ताणासंबंधीचा शक्ती
tensor,टेन्सर
tensor analysis,टेन्सर विश्लेषण
tensor product,टेन्सर उत्पादन
tentative formulation,तात्पुरते सूत्रीकरण
term,मुदत
terminal condition,टर्मिनल स्थिती
terminal velocity dive,टर्मिनल वेग डायव्ह
terminating decimal,दशांश समाप्त करणे
term values,मुदत मूल्ये
termwise differentiation,शब्दानुसार भिन्नता
termwise integration,टर्मवार एकीकरण
ternary,तिरंगी
test,चाचणी
test for homogeneity of variances,भिन्नतेच्या एकसमानतेसाठी चाचणी
test function,चाचणी कार्य
test of hypothesis,गृहीतकांची चाचणी
test of significance,महत्त्वाची चाचणी
test statistics,चाचणी आकडेवारी
tetrahedral,टेट्राहेड्रल
tetrahedral angle,टेट्राहेड्रल कोन
tetrahedron,टेट्राहेड्रॉन
theorem,प्रमेय
theorem of residues,अवशेषांचे प्रमेय
theoretical demand function,सैद्धांतिक मागणी कार्य
theoretical discrete distribution,सैद्धांतिक स्वतंत्र वितरण
theoretical error,सैद्धांतिक त्रुटी
theoretical fit,सैद्धांतिक फिट
theoretical formulation,सैद्धांतिक सूत्रीकरण
theoretical frequency,सैद्धांतिक वारंवारता
theoretically,सैद्धांतिकदृष्ट्या
theoretical model,सैद्धांतिक मॉडेल
theoretical treatment,सैद्धांतिक उपचार
theory of equations,समीकरणांचा सिद्धांत
theory of errors,त्रुटींचा सिद्धांत
theory of estimation,अंदाज सिद्धांत
theory of functions,फंक्शन्सचा सिद्धांत
theory of games,खेळांचा सिद्धांत
theory of gravitation,गुरुत्वाकर्षणाचा सिद्धांत
theory of information,माहितीचा सिद्धांत
theory of replacement (= theory of failure),प्रतिस्थापन सिद्धांत (= अपयशाचा सिद्धांत)
theory of sets,सेटचा सिद्धांत
theory of waiting lines(= queuing theory),वेटिंग लाइन्सचा सिद्धांत (= रांगेचा सिद्धांत)
theory of waves,लाटांचा सिद्धांत
Thermodynamic,थर्मोडायनामिक
thread of a screw,स्क्रूचा धागा
three dimensional,त्रिमितीय
three dimensional vector analysis,त्रिमितीय वेक्टर विश्लेषण
three-way classification,त्रि-मार्ग वर्गीकरण
throw,फेकणे
thrust,जोर
time,वेळ
time axis,वेळ अक्ष
time dependence,वेळ अवलंबित्व
time-dependent constitutive equation,वेळ अवलंबून घटक समीकरण
time-dependent process,वेळ अवलंबून प्रक्रिया
time-independent term,वेळ-स्वतंत्र संज्ञा
time interval,वेळ मध्यांतर
time series,वेळ मालिका
time series analysis,वेळ मालिका विश्लेषण
time series data,वेळ मालिका डेटा
time sharing system,वेळ सामायिकरण प्रणाली
tolerance,सहिष्णुता
tolerance interval,सहिष्णुता अंतराल
tolerance level,सहिष्णुता पातळी
tolerance limit,सहनशीलता मर्यादा
topological,टोपोलॉजिकल
topological dual,टोपोलॉजिकल दुहेरी
topological group,टोपोलॉजिकल गट
topological isomorphism,टोपोलॉजिकल समरूपता
topological linear space,टोपोलॉजिकल रेखीय जागा
topologically,टोपोलॉजिकलदृष्ट्या
topological mapping,टोपोलॉजिकल मॅपिंग
topological property,टोपोलॉजिकल गुणधर्म
topological space,टोपोलॉजिकल जागा
topological vector space,टोपोलॉजिकल वेक्टर स्पेस
topology,टोपोलॉजी
torsion,टॉर्शन
torus,टॉरस
total,एकूण
total derivative,एकूण व्युत्पन्न
total differential,एकूण भिन्नता
total differential equation,एकूण विभेदक समीकरण
total inspection,एकूण तपासणी
totally bounded,पूर्णपणे बद्ध
totally ordered set,पूर्णपणे ऑर्डर केलेला सेट
total ordering,एकूण ऑर्डरिंग
trace,ट्रेस
trace of matrix,मॅट्रिक्सचा ट्रेस
tracing,ट्रेसिंग
trade off function,व्यापार बंद कार्य
trajectory,मार्गक्रमण
transcendental,अतींद्रिय
transcendental equation,अतींद्रिय समीकरण
transcendental function,अतींद्रिय कार्य
transcendental number,अतींद्रिय संख्या
transfer,हस्तांतरण
transfer function,हस्तांतरण कार्य
transfinite induction,ट्रान्सफिनिट प्रेरण
transfinite number,पारदर्शक संख्या
transform,रूपांतर
transformation formula,परिवर्तन सूत्र
transformation matrix,परिवर्तन मॅट्रिक्स
transformation of coordinates,निर्देशांकांचे परिवर्तन
transformed function,रूपांतरित कार्य
transformed matrix,रूपांतरित मॅट्रिक्स
transshipment problem,ट्रान्सशिपमेंट समस्या
transient behaviour,क्षणिक वर्तन
transient solution,क्षणिक समाधान
transition,संक्रमण
transition matrix,संक्रमण मॅट्रिक्स
transitive,सकर्मक
transitive law,सकर्मक कायदा
transitive relation,संक्रमणात्मक संबंध
transitivity,संक्रमण
transitivity set,संक्रमण संच
translation,भाषांतर
transportation cost,वाहतूक खर्च
transportation problem,वाहतूक समस्या
transportation time,वाहतूक वेळ
transport equation,वाहतूक समीकरण
transposed matrix,ट्रान्सपोस्ड मॅट्रिक्स
transpose of a matrix,मॅट्रिक्सचे हस्तांतरण
transposition,स्थानांतर
transversality,ट्रान्सव्हर्सालिटी
transversality condition,ट्रान्सव्हर्सलिटी स्थिती
transverse,आडवा
transverse motion,आडवा गती
trapezium,ट्रॅपेझियम
trapezoid,ट्रॅपेझॉइड
trapezoidal prism,ट्रॅपेझॉइडल प्रिझम
treatment,उपचार
tree diagram,वृक्ष आकृती
trend,कल
trend line,ट्रेंड लाइन
trend value,कल मूल्य
triadic,ट्रायडिक
trial,चाचणी
trial function,चाचणी कार्य
triangle,त्रिकोण
triangle inequality,त्रिकोण असमानता
triangle of velocity,वेगाचा त्रिकोण
triangle symbol,त्रिकोण चिन्ह
triangle system,त्रिकोण प्रणाली
triangulability,त्रिकोणीयता
triangular,त्रिकोणी
triangular matrix,त्रिकोणी मॅट्रिक्स
triangulation,त्रिकोणी
trichotomy,ट्रायकोटॉमी
tridiagonal,त्रिभुज
trigonometric,त्रिकोणमितीय
trigonometric curve,त्रिकोणमितीय वक्र
trigonometric equation,त्रिकोणमितीय समीकरण
trigonometric function,त्रिकोणमितीय कार्य
trigonometric identity,त्रिकोणमितीय ओळख
trigonometric series,त्रिकोणमितीय मालिका
trigonometric solution,त्रिकोणमितीय समाधान
trigonometric transformation,त्रिकोणमितीय परिवर्तन
trigonometry,त्रिकोणमिती
triple,तिप्पट
triple integration,तिहेरी एकत्रीकरण
triplet,तिहेरी
trisect,त्रिखंड
trisection,ट्रायसेक्शन
trisection of an angle,कोनाचे त्रिविच्छेदन
trivial form,क्षुल्लक फॉर्म
trivial topology,क्षुल्लक टोपोलॉजी
tropic of Cancer,कर्कवृत्त
tropic of Capricorn,मकरवृत्त
troposphere,ट्रोपोस्फियर
true mean,खरे अर्थ
true mode,खरे मोड
truncated,कापलेले
truncated cone,कापलेला शंकू
truncated distribution,कापलेले वितरण
truncated frequency distribution,कापलेली वारंवारता वितरण
truncation,छाटणे
truncation error,ट्रंकेशन त्रुटी
truth,सत्य
truth function,सत्य कार्य
truth table,सत्य सारणी
truth value,सत्य मूल्य
t-statistic,t-सांख्यिकी
t-test,t-चाचणी
turbulence theory,अशांतता सिद्धांत
turning point,निर्णायक टप्पा
twist,पिळणे
twisted curve,फिरवलेला वक्र
two dimensional,द्विमितीय
two dimensional continuous distribution,द्विमितीय सतत वितरण
two dimensional vector,द्विमितीय वेक्टर
two fold classification,दोन पट वर्गीकरण
two parameter family,दोन पॅरामीटर कुटुंब
two person game,दोन व्यक्तींचा खेळ
two phase method,दोन फेज पद्धत
two phase sampling,दोन फेज सॅम्पलिंग
two point boundary condition,दोन बिंदू सीमा स्थिती
two sided F-test,दोन बाजूंची F-चाचणी
two sided normal test,दोन बाजूंची सामान्य चाचणी
two sided X-test,दोन बाजूंची एक्स-चाचणी
ultimate value,अंतिम मूल्य
unbiased estimate,निष्पक्ष अंदाज
unbiased estimate of population variance,लोकसंख्येतील फरकाचा निष्पक्ष अंदाज
unbiased linear estimate,निःपक्षपाती रेखीय अंदाज
unbiased point estimate,निष्पक्ष बिंदू अंदाज
unbiased test,निष्पक्ष चाचणी
unbounded region,अमर्याद प्रदेश
unbounded set,अमर्याद संच
unbounded solution,अमर्याद समाधान
uncertainity principle,अनिश्चितता तत्त्व
unconditional probability,बिनशर्त संभाव्यता
unconstrained relative maximum,अनियंत्रित सापेक्ष कमाल
uncountable,अगणित
uncountable subset,अगणित उपसंच
undetermined,अनिश्चित
undetermined coefficient,अनिर्धारित गुणांक
unequal,असमान
ungrouped,गटबद्ध न केलेले
ungrouped data,गटबद्ध न केलेला डेटा
uniform,एकसमान
uniform acceleration,एकसमान प्रवेग
uniform boundedness,एकसमान सीमा
uniform convergence,एकसमान अभिसरण
uniform convexity,एकसमान बहिर्वक्रता
uniform density,एकसमान घनता
uniform distribution,एकसमान वितरण
uniform gravitational field,एकसमान गुरुत्वीय क्षेत्र
uniformity,एकरूपता
uniformly best,एकसमान सर्वोत्तम
uniformly continuous extension,एकसमान सतत विस्तार
uniformly convergent,एकसमान अभिसरण
uniformly most powerful test,एकसमान सर्वात शक्तिशाली चाचणी
uniform motion,एकसमान हालचाल
uniform probability distribution,एकसमान संभाव्यता वितरण
uniform speed,एकसमान वेग
uniform topology,एकसमान टोपोलॉजी
unimodal,एकरूप
unimodular,unimodular
unimodular matrix,युनिमॉड्युलर मॅट्रिक्स
unimodular property,युनिमॉड्युलर मालमत्ता
union,संघ
union of family of subsets,उपसमूहांच्या कुटुंबाचे संघटन
union of sets,संचांचे संघटन
unique factorization domain,अद्वितीय फॅक्टरायझेशन डोमेन
unique factorization theorem,अद्वितीय घटकीकरण प्रमेय
uniquely defined(=uniquely determined),अद्वितीयपणे परिभाषित (= अद्वितीयपणे निर्धारित)
uniqueness,वेगळेपण
uniqueness of the solution,समाधानाची विशिष्टता
uniqueness problem,विशिष्टता समस्या
uniqueness theorem,विशिष्टता प्रमेय
unique solution,अद्वितीय उपाय
unique vector,अद्वितीय वेक्टर
unit,युनिट
unitary,एकात्मक
unitary group,एकात्मक गट
unitary matrix,एकात्मक मॅट्रिक्स
unitary method,एकात्मक पद्धत
unit ball,युनिट बॉल
unit cell,युनिट सेल
unit circle,युनिट वर्तुळ
unit element,युनिट घटक
unit function,युनिट कार्य
unit mass,युनिट वस्तुमान
unit matrix,युनिट मॅट्रिक्स
unit normal variate(=standard normal variate),युनिट नॉर्मल व्हेरिएट(=मानक सामान्य व्हेरिएट)
unit sphere,युनिट क्षेत्र
unit step function,युनिट स्टेप फंक्शन
unit vector,युनिट वेक्टर
unit volume,युनिट व्हॉल्यूम
unity,ऐक्य
unity element(=identity element =unit element),एकता घटक (=ओळख घटक = एकक घटक)
univariate,अविविध
univariate normal distribution,एकसमान सामान्य वितरण
universal,सार्वत्रिक
universal constant,सार्वत्रिक स्थिरांक
universal gravitation,सार्वत्रिक गुरुत्वाकर्षण
universal set,सार्वत्रिक संच
universe,विश्व
unknown,अज्ञात
unknown quantity,अज्ञात प्रमाण
unlike,विपरीत
unlike terms,अटी विपरीत
unlimited,अमर्यादित
unstable,अस्थिर
unsymmetrical,असममित
unsymmetric dual problem,असममित दुहेरी समस्या
upper bar,वरची पट्टी
upper bound,वरची सीमा
upper derivative,वरचे व्युत्पन्न
upper integral,वरचा अविभाज्य
upper limit of integration,एकत्रीकरणाची वरची मर्यादा
upper quartile,वरचा चतुर्थांश
upper Rieman integral,अप्पर रिमन इंटिग्रल
upper semicontinuity,उच्च अर्धसातत्य
upper sum,वरची बेरीज
upper triangle matrices,वरचा त्रिकोण मॅट्रिक्स
upward acceleration,ऊर्ध्वगामी प्रवेग
upward motion,ऊर्ध्वगामी हालचाल
Urysohn's lemma,Urysohn च्या lemma
U-shaped curve,U-आकार वक्र
usual metric,नेहमीचा मेट्रिक
usual topology,नेहमीच्या टोपोलॉजी
utility,उपयुक्तता
utility function,उपयुक्तता कार्य
utility maximization,उपयुक्तता कमाल करणे
uv-method,uv-पद्धत
vacuous set,रिक्त संच
validity,वैधता
validity of test,चाचणीची वैधता
value,मूल्य
value function,मूल्य कार्य
value of a game,खेळाचे मूल्य
variable,चल
variable field,व्हेरिएबल फील्ड
variable of integration,एकत्रीकरणाचे चल
variable parameter,व्हेरिएबल पॅरामीटर
variance,भिन्नता
variance-covariance matrix,variance-covariance मॅट्रिक्स
variance estimate,भिन्नता अंदाज
variance matrix,भिन्नता मॅट्रिक्स
variate,विविधता
variation of parameter,पॅरामीटरची भिन्नता
vary directly as,म्हणून थेट बदलू शकतात
vary indirectly as,म्हणून अप्रत्यक्ष बदलू
varying,भिन्न
vector,वेक्टर
vector addition,वेक्टर जोडणे
vector algebra,वेक्टर बीजगणित
vector analysis,वेक्टर विश्लेषण
vector calculus,वेक्टर कॅल्क्युलस
vector component,वेक्टर घटक
vector composition,वेक्टर रचना
vector derivative,वेक्टर व्युत्पन्न
vector diagram,वेक्टर आकृती
vector field,वेक्टर फील्ड
vector function,वेक्टर कार्य
vector integration,वेक्टर एकत्रीकरण
vector multiplication,वेक्टर गुणाकार
vector operator,वेक्टर ऑपरेटर
vector space,वेक्टर जागा
vector sum,सदिश बेरीज
vector to enter basis,आधार प्रविष्ट करण्यासाठी वेक्टर
vector to leave basis,आधार सोडण्यासाठी वेक्टर
vector triangle,सदिश त्रिकोण
vector valued form,वेक्टर मूल्यवान फॉर्म
velocity,वेग
velocity component,वेग घटक
velocity constant,वेग स्थिर
velocity curve,वेग वक्र
velocity equation,वेग समीकरण
velocity profile,वेग प्रोफाइल
velocity vector,वेग वेक्टर
Venn diagram,वेन आकृती
verifiable,सत्यापित करण्यायोग्य
Vernier callipers,व्हर्नियर कॅलिपर
vertex,शिरोबिंदू
vertical angle,अनुलंब कोन
vertical axis,उभा अक्ष
vertically opposite angles,अनुलंब विरुद्ध कोन
very close encounter,खूप जवळची भेट
very slow motion,अतिशय मंद गती
vibration,कंपन
vicinity,परिसरातील
virtual,आभासी
virtual displacement,आभासी विस्थापन
virtual velocity,आभासी वेग
virtual work,आभासी काम
viscosity,विस्मयकारकता
visual display,व्हिज्युअल डिस्प्ले
visual display unit,व्हिज्युअल डिस्प्ले युनिट
vital statistics,महत्त्वपूर्ण आकडेवारी
void,शून्य
void intersection,शून्य छेदनबिंदू
void set,शून्य संच
void symbol,शून्य चिन्ह
volume,खंड
volume integral,खंड अविभाज्य
volume integration,व्हॉल्यूम एकत्रीकरण
