English,Kannada
job priority,ಕೆಲಸದ ಆದ್ಯತೆ
job scheduling,ಕೆಲಸದ ವೇಳಾಪಟ್ಟಿ
job sequencing,ಕೆಲಸದ ಅನುಕ್ರಮ
job table,ಕೆಲಸದ ಟೇಬಲ್
join (JOIN),ಸೇರು (ಸೇರಿ)
joint photographic group (jpg),ಜಂಟಿ ಛಾಯಾಚಿತ್ರ ಗುಂಪು (jpg)
Journal,ಜರ್ನಲ್
joy stick,ಸಂತೋಷ ಕೋಲು
Judgement,ತೀರ್ಪು
Jump,ನೆಗೆಯುವುದನ್ನು
jump instruction,ಜಂಪ್ ಸೂಚನೆ
Jumper,ಜಂಪರ್
Junction,ಜಂಕ್ಷನ್
Junk,ಜಂಕ್
Justification,ಸಮರ್ಥನೆ
k bytes,ಕೆ ಬೈಟ್‌ಗಳು
karnaugh map,karnaugh ನಕ್ಷೆ
karnaugh map,karnaugh ನಕ್ಷೆ
KB (Kilo Byte),ಕೆಬಿ (ಕಿಲೋ ಬೈಟ್)
Kernel,ಕರ್ನಲ್
kernel mode,ಕರ್ನಲ್ ಮೋಡ್
Kerning,ಕರ್ನಿಂಗ್
Key,ಕೀ
key board,ಕೀ ಬೋರ್ಡ್
key bounce,ಕೀ ಬೌನ್ಸ್
key click,ಕೀ ಕ್ಲಿಕ್
key compression,ಕೀ ಸಂಕೋಚನ
key disk,ಕೀ ಡಿಸ್ಕ್
key encryption,ಕೀ ಗೂಢಲಿಪೀಕರಣ
key field,ಪ್ರಮುಖ ಕ್ಷೇತ್ರ
key file,ಪ್ರಮುಖ ಫೈಲ್
key frame,ಪ್ರಮುಖ ಚೌಕಟ್ಟು
key management,ಪ್ರಮುಖ ನಿರ್ವಹಣೆ
key pad,ಕೀ ಪ್ಯಾಡ್
key pad,ಕೀ ಪ್ಯಾಡ್
key phrase,ಪ್ರಮುಖ ನುಡಿಗಟ್ಟು
key pulse,ಪ್ರಮುಖ ನಾಡಿ
key punch,ಕೀ ಪಂಚ್
key sorting,ಕೀ ವಿಂಗಡಣೆ
key stroke,ಪ್ರಮುಖ ಸ್ಟ್ರೋಕ್
key to address transformation,ಪರಿವರ್ತನೆಯನ್ನು ಪರಿಹರಿಸುವ ಕೀಲಿ
key to disk,ಡಿಸ್ಕ್ಗೆ ಕೀ
key to floppy,ಫ್ಲಾಪಿ ಕೀ
key to tape,ಟೇಪ್ ಕೀ
key word,ಪ್ರಮುಖ ಪದ
Kick,ಕಿಕ್
Kill,ಕೊಲ್ಲು
Kilobit,ಕಿಲೋಬಿಟ್
Knots,ಗಂಟುಗಳು
knowledge based information services,ಜ್ಞಾನ ಆಧಾರಿತ ಮಾಹಿತಿ ಸೇವೆಗಳು
knowledge discovery,ಜ್ಞಾನದ ಆವಿಷ್ಕಾರ
knowledge discovery database (KDD),ಜ್ಞಾನ ಅನ್ವೇಷಣೆ ಡೇಟಾಬೇಸ್ (ಕೆಡಿಡಿ)
knowledge engineering,ಜ್ಞಾನ ಎಂಜಿನಿಯರಿಂಗ್
knowledge management,ಜ್ಞಾನ ನಿರ್ವಹಣಾ
knowledge worker,ಜ್ಞಾನ ಕಾರ್ಯಕರ್ತ
Lan adapter,ಲ್ಯಾನ್ ಅಡಾಪ್ಟರ್
Lan server,ಲ್ಯಾನ್ ಸರ್ವರ್
LAN workplace,LAN ಕೆಲಸದ ಸ್ಥಳ
Landscape,ಭೂದೃಶ್ಯ
Landscape,ಭೂದೃಶ್ಯ
Language,ಭಾಷೆ
language interpreter,ಭಾಷಾ ವ್ಯಾಖ್ಯಾನಕಾರ
language processor,ಭಾಷಾ ಸಂಸ್ಕಾರಕ
language translator,ಭಾಷಾ ಅನುವಾದಕ
Laptop,ಲ್ಯಾಪ್ಟಾಪ್
large scale integration (lsi),ದೊಡ್ಡ ಪ್ರಮಾಣದ ಏಕೀಕರಣ (ಎಲ್ಎಸ್ಐ)
large scale integration (LSI),ದೊಡ್ಡ ಪ್ರಮಾಣದ ಏಕೀಕರಣ (LSI)
Laser,ಲೇಸರ್
laser printer,ಲೇಸರ್ ಮುದ್ರಕ
last in first out (LIFO),ಮೊದಲನೆಯದರಲ್ಲಿ ಕೊನೆಯದು (LIFO)
Layer,ಪದರ
Layout,ಲೆಔಟ್
Leaf,ಎಲೆ
leaf node,ಎಲೆ ನೋಡ್
leaf site,ಎಲೆ ಸೈಟ್
Lease,ಗುತ್ತಿಗೆ
leased channel,ಗುತ್ತಿಗೆ ಪಡೆದ ಚಾನಲ್
leased line,ಗುತ್ತಿಗೆ ಪಡೆದ ಸಾಲು
least significant bit (lsb),ಕನಿಷ್ಠ ಗಮನಾರ್ಹ ಬಿಟ್ (ಎಲ್ಎಸ್ಬಿ)
least significant digit,ಕನಿಷ್ಠ ಗಮನಾರ್ಹ ಅಂಕಿ
legacy system,ಪರಂಪರೆ ವ್ಯವಸ್ಥೆ
Lemma ,ಲೆಮ್ಮಾ
letter quality (LQ),ಅಕ್ಷರದ ಗುಣಮಟ್ಟ (LQ)
Lexeme,ಲೆಕ್ಸೆಮ್
Lexicography,ಲೆಕ್ಸಿಕೋಗ್ರಫಿ
Library,ಗ್ರಂಥಾಲಯ
library program,ಗ್ರಂಥಾಲಯ ಕಾರ್ಯಕ್ರಮ
library sub-routine,ಗ್ರಂಥಾಲಯ ಉಪ ದಿನಚರಿ
licence agrement,ಪರವಾನಗಿ ಒಪ್ಪಂದ
light emitter diode (LED),ಬೆಳಕಿನ ಹೊರಸೂಸುವ ಡಯೋಡ್ (ಎಲ್ಇಡಿ)
light gun,ಬೆಳಕಿನ ಗನ್
light pen,ಬೆಳಕಿನ ಪೆನ್
line adapter,ಲೈನ್ ಅಡಾಪ್ಟರ್
line editing,ಸಾಲು ಸಂಪಾದನೆ
line printer,ಲೈನ್ ಪ್ರಿಂಟರ್
Linear,ರೇಖೀಯ
lines per minute (LPM),ನಿಮಿಷಕ್ಕೆ ಸಾಲುಗಳು (LPM)
Link,ಲಿಂಕ್
linked list,ಲಿಂಕ್ ಪಟ್ಟಿ
LINUX,LINUX
liquid crystal display (LCD),ಲಿಕ್ವಿಡ್ ಕ್ರಿಸ್ಟಲ್ ಡಿಸ್ಪ್ಲೇ (LCD)
list processing,ಪಟ್ಟಿ ಪ್ರಕ್ರಿಯೆ
Literal,ಅಕ್ಷರಶಃ
Live,ಲೈವ್
live node,ಲೈವ್ ನೋಡ್
Load,ಲೋಡ್ ಮಾಡಿ
load module,ಲೋಡ್ ಮಾಡ್ಯೂಲ್
Local,ಸ್ಥಳೀಯ
local access,ಸ್ಥಳೀಯ ಪ್ರವೇಶ
local area network (Lan),ಲೋಕಲ್ ಏರಿಯಾ ನೆಟ್‌ವರ್ಕ್ (ಲ್ಯಾನ್)
local definition,ಸ್ಥಳೀಯ ವ್ಯಾಖ್ಯಾನ
local exchange,ಸ್ಥಳೀಯ ವಿನಿಮಯ
local memory,ಸ್ಥಳೀಯ ಸ್ಮರಣೆ
local mode,ಸ್ಥಳೀಯ ಮೋಡ್
local variable,ಸ್ಥಳೀಯ ವೇರಿಯಬಲ್
Lock,ಲಾಕ್ ಮಾಡಿ
locked file,ಲಾಕ್ ಮಾಡಿದ ಫೈಲ್
log in=log on,log in = log on
log off-log out,ಲಾಗ್ ಆಫ್-ಲಾಗ್ ಔಟ್
Logging,ಲಾಗಿಂಗ್
logic analyser,ತರ್ಕ ವಿಶ್ಲೇಷಕ
logic bomb,ತರ್ಕ ಬಾಂಬ್
logic card,ಲಾಜಿಕ್ ಕಾರ್ಡ್
logic chart (flow chart),ಲಾಜಿಕ್ ಚಾರ್ಟ್ (ಫ್ಲೋ ಚಾರ್ಟ್)
logic circuit,ಲಾಜಿಕ್ ಸರ್ಕ್ಯೂಟ್
logic design,ತರ್ಕ ವಿನ್ಯಾಸ
logic diagram,ತರ್ಕ ರೇಖಾಚಿತ್ರ
logic flow chart,ತರ್ಕ ಹರಿವು ಚಾರ್ಟ್
logic function,ತರ್ಕ ಕಾರ್ಯ
logic gate,ಲಾಜಿಕ್ ಗೇಟ್
logic programming,ತರ್ಕ ಪ್ರೋಗ್ರಾಮಿಂಗ್
logic shift,ತರ್ಕ ಬದಲಾವಣೆ
logic state,ತರ್ಕ ಸ್ಥಿತಿ
logic switch,ತರ್ಕ ಸ್ವಿಚ್
logic unit,ತರ್ಕ ಘಟಕ
Logical,ತಾರ್ಕಿಕ
logical connection,ತಾರ್ಕಿಕ ಸಂಪರ್ಕ
logical data structure,ತಾರ್ಕಿಕ ಡೇಟಾ ರಚನೆ
logical diagram,ತಾರ್ಕಿಕ ರೇಖಾಚಿತ್ರ
logical expression,ತಾರ್ಕಿಕ ಅಭಿವ್ಯಕ್ತಿ
logical flow chart (flow chart),ತಾರ್ಕಿಕ ಹರಿವು ಚಾರ್ಟ್ (ಫ್ಲೋ ಚಾರ್ಟ್)
logical IF,ತಾರ್ಕಿಕ IF
logical operation,ತಾರ್ಕಿಕ ಕಾರ್ಯಾಚರಣೆ
logical operator,ತಾರ್ಕಿಕ ಆಪರೇಟರ್
logical relation,ತಾರ್ಕಿಕ ಸಂಬಂಧ
logical scheme,ತಾರ್ಕಿಕ ಯೋಜನೆ
logical symbol,ತಾರ್ಕಿಕ ಚಿಹ್ನೆ
logical type,ತಾರ್ಕಿಕ ಪ್ರಕಾರ
logical value,ತಾರ್ಕಿಕ ಮೌಲ್ಯ
logical variable,ತಾರ್ಕಿಕ ವೇರಿಯಬಲ್
look ahead carry,ಮುಂದೆ ನೋಡಿ ಒಯ್ಯಿರಿ
look ahead set,ಮುಂದೆ ನೋಡಿ
Look-up,ಮೇಲೆ ನೋಡು
Loop,ಲೂಪ್
loop control,ಲೂಪ್ ನಿಯಂತ್ರಣ
loop initialization,ಲೂಪ್ ಆರಂಭಿಸುವಿಕೆ
loop modification,ಲೂಪ್ ಮಾರ್ಪಾಡು
loop network,ಲೂಪ್ ನೆಟ್ವರ್ಕ್
loop start,ಲೂಪ್ ಪ್ರಾರಂಭ
loop termination,ಲೂಪ್ ಮುಕ್ತಾಯ
loop-back test,ಲೂಪ್-ಬ್ಯಾಕ್ ಪರೀಕ್ಷೆ
loosely coupled,ಸಡಿಲವಾಗಿ ಜೋಡಿಸಲಾಗಿದೆ
lossless compression,ನಷ್ಟವಿಲ್ಲದ ಸಂಕೋಚನ
lossy compression,ನಷ್ಟದ ಸಂಕೋಚನ
low byte,ಕಡಿಮೆ ಬೈಟ್
low level language,ಕಡಿಮೆ ಮಟ್ಟದ ಭಾಷೆ
low pass filter,ಕಡಿಮೆ ಪಾಸ್ ಫಿಲ್ಟರ್
lower bound,"ಕೆಳಗಿನ ಸರಹದ್ದು, ಎಲ್ಲೆ"
mac protocol (medium access control),ಮ್ಯಾಕ್ ಪ್ರೋಟೋಕಾಲ್ (ಮಧ್ಯಮ ಪ್ರವೇಶ ನಿಯಂತ್ರಣ)
Machine,ಯಂತ್ರ
machine address,ಯಂತ್ರದ ವಿಳಾಸ
machine code,ಯಂತ್ರ ಕೋಡ್
machine cycle,ಯಂತ್ರ ಚಕ್ರ
machine dependent language,ಯಂತ್ರ ಅವಲಂಬಿತ ಭಾಷೆ
machine dependent software,ಯಂತ್ರ ಅವಲಂಬಿತ ಸಾಫ್ಟ್‌ವೇರ್
machine error,ಯಂತ್ರ ದೋಷ
machine idle time,ಯಂತ್ರ ನಿಷ್ಕ್ರಿಯ ಸಮಯ
machine independent language,ಯಂತ್ರ ಸ್ವತಂತ್ರ ಭಾಷೆ
machine instruction,ಯಂತ್ರ ಸೂಚನೆ
machine intelligence,ಯಂತ್ರ ಬುದ್ಧಿವಂತಿಕೆ
machine language,ಯಂತ್ರ ಭಾಷೆ
machine learning,ಯಂತ್ರ ಕಲಿಕೆ
machine operation,ಯಂತ್ರ ಕಾರ್ಯಾಚರಣೆ
machine oriented language,ಯಂತ್ರ ಆಧಾರಿತ ಭಾಷೆ
machine run,ಯಂತ್ರ ಚಾಲನೆ
machine simulation,ಯಂತ್ರ ಸಿಮ್ಯುಲೇಶನ್
machine spoiled time,ಯಂತ್ರ ಹಾಳಾದ ಸಮಯ
machine translation,ಯಂತ್ರ ಅನುವಾದ
machine word,ಯಂತ್ರ ಪದ
macro (=macro instruction),ಮ್ಯಾಕ್ರೋ (=ಮ್ಯಾಕ್ರೋ ಸೂಚನೆ)
macro argument,ಮ್ಯಾಕ್ರೋ ಆರ್ಗ್ಯುಮೆಂಟ್
macro assembly program,ಮ್ಯಾಕ್ರೋ ಅಸೆಂಬ್ಲಿ ಕಾರ್ಯಕ್ರಮ
macro call,ಮ್ಯಾಕ್ರೋ ಕರೆ
macro code,ಮ್ಯಾಕ್ರೋ ಕೋಡ್
macro command,ಮ್ಯಾಕ್ರೋ ಆಜ್ಞೆ
macro declaration,ಮ್ಯಾಕ್ರೋ ಘೋಷಣೆ
macro definition,ಮ್ಯಾಕ್ರೋ ವ್ಯಾಖ್ಯಾನ
macro flow chart,ಮ್ಯಾಕ್ರೋ ಫ್ಲೋ ಚಾರ್ಟ್
macro generator,ಮ್ಯಾಕ್ರೋ ಜನರೇಟರ್
macro instruction,ಮ್ಯಾಕ್ರೋ ಸೂಚನೆ
macro language,ಮ್ಯಾಕ್ರೋ ಭಾಷೆ
macro library,ಮ್ಯಾಕ್ರೋ ಲೈಬ್ರರಿ
macro parameter,ಮ್ಯಾಕ್ರೋ ಪ್ಯಾರಾಮೀಟರ್
macro processing,ಮ್ಯಾಕ್ರೋ ಸಂಸ್ಕರಣೆ
macro processor,ಮ್ಯಾಕ್ರೋ ಪ್ರೊಸೆಸರ್
macro programming,ಮ್ಯಾಕ್ರೋ ಪ್ರೋಗ್ರಾಮಿಂಗ್
macro prototype,ಮ್ಯಾಕ್ರೋ ಮಾದರಿ
Macro-coding,ಮ್ಯಾಕ್ರೋ-ಕೋಡಿಂಗ್
magabyte (MB),ಮ್ಯಾಗಬೈಟ್ (MB)
magic character,ಮ್ಯಾಜಿಕ್ ಪಾತ್ರ
magic number,ಮ್ಯಾಜಿಕ್ ಸಂಖ್ಯೆ
magnetic bubble memory,ಮ್ಯಾಗ್ನೆಟಿಕ್ ಬಬಲ್ ಮೆಮೊರಿ
magnetic card,ಮ್ಯಾಗ್ನೆಟಿಕ್ ಕಾರ್ಡ್
magnetic cell,ಕಾಂತೀಯ ಕೋಶ
magnetic character,ಕಾಂತೀಯ ಪಾತ್ರ
magnetic core storage,ಮ್ಯಾಗ್ನೆಟಿಕ್ ಕೋರ್ ಸಂಗ್ರಹಣೆ
magnetic disk,ಮ್ಯಾಗ್ನೆಟಿಕ್ ಡಿಸ್ಕ್
magnetic disk address,ಮ್ಯಾಗ್ನೆಟಿಕ್ ಡಿಸ್ಕ್ ವಿಳಾಸ
magnetic disk memory,ಮ್ಯಾಗ್ನೆಟಿಕ್ ಡಿಸ್ಕ್ ಮೆಮೊರಿ
magnetic drum,ಕಾಂತೀಯ ಡ್ರಮ್
magnetic encoding,ಮ್ಯಾಗ್ನೆಟಿಕ್ ಎನ್ಕೋಡಿಂಗ್
magnetic head,ಕಾಂತೀಯ ತಲೆ
magnetic ink,ಕಾಂತೀಯ ಶಾಯಿ
magnetic ink character recognition (MICR),ಮ್ಯಾಗ್ನೆಟಿಕ್ ಇಂಕ್ ಕ್ಯಾರೆಕ್ಟರ್ ರೆಕಗ್ನಿಷನ್ (MICR)
magnetic media,ಕಾಂತೀಯ ಮಾಧ್ಯಮ
magnetic reading,ಕಾಂತೀಯ ಓದುವಿಕೆ
magnetic recording,ಮ್ಯಾಗ್ನೆಟಿಕ್ ರೆಕಾರ್ಡಿಂಗ್
magnetic storage,ಕಾಂತೀಯ ಸಂಗ್ರಹ
magnetic strip,ಮ್ಯಾಗ್ನೆಟಿಕ್ ಸ್ಟ್ರಿಪ್
magnetic tape,ಮ್ಯಾಗ್ನೆಟಿಕ್ ಟೇಪ್
magnetic tape cartridge,ಮ್ಯಾಗ್ನೆಟಿಕ್ ಟೇಪ್ ಕಾರ್ಟ್ರಿಡ್ಜ್
magnetic tape drive,ಮ್ಯಾಗ್ನೆಟಿಕ್ ಟೇಪ್ ಡ್ರೈವ್
magnetic tape header,ಮ್ಯಾಗ್ನೆಟಿಕ್ ಟೇಪ್ ಹೆಡರ್
magnetic tape librarian,ಮ್ಯಾಗ್ನೆಟಿಕ್ ಟೇಪ್ ಲೈಬ್ರರಿಯನ್
magnetic tape transport,ಮ್ಯಾಗ್ನೆಟಿಕ್ ಟೇಪ್ ಸಾರಿಗೆ
magnetic tape unit,ಮ್ಯಾಗ್ನೆಟಿಕ್ ಟೇಪ್ ಘಟಕ
magnetic thin film,ಮ್ಯಾಗ್ನೆಟಿಕ್ ತೆಳುವಾದ ಫಿಲ್ಮ್
magnetic track,ಮ್ಯಾಗ್ನೆಟಿಕ್ ಟ್ರ್ಯಾಕ್
magneto optic storage,ಮ್ಯಾಗ್ನೆಟೋ ಆಪ್ಟಿಕ್ ಸಂಗ್ರಹಣೆ
magnetographic printer,ಮ್ಯಾಗ್ನೆಟೋಗ್ರಾಫಿಕ್ ಪ್ರಿಂಟರ್
Magnetostriction,ಮ್ಯಾಗ್ನೆಟೋಸ್ಟ್ರಿಕ್ಷನ್
magnetostrictive tablet,ಮ್ಯಾಗ್ನೆಟೋಸ್ಟ್ರಿಕ್ಟಿವ್ ಟ್ಯಾಬ್ಲೆಟ್
mail box,ಮೇಲ್ ಬಾಕ್ಸ್
mail merge,ಮೇಲ್ ವಿಲೀನ
main control unit,ಮುಖ್ಯ ನಿಯಂತ್ರಣ ಘಟಕ
main frame,ಮುಖ್ಯ ಚೌಕಟ್ಟು
main frame system,ಮುಖ್ಯ ಚೌಕಟ್ಟಿನ ವ್ಯವಸ್ಥೆ
main memory,ಮುಖ್ಯ ಸ್ಮರಣೆ
main program,ಮುಖ್ಯ ಕಾರ್ಯಕ್ರಮ
main storage,ಮುಖ್ಯ ಸಂಗ್ರಹಣೆ
main switch,ಮುಖ್ಯ ಸ್ವಿಚ್
Maintenance,ನಿರ್ವಹಣೆ
maintenance panel,ನಿರ್ವಹಣೆ ಫಲಕ
maintenance time,ನಿರ್ವಹಣೆ ಸಮಯ
major cycle,ಪ್ರಮುಖ ಚಕ್ರ
major device,ಪ್ರಮುಖ ಸಾಧನ
major key,ಪ್ರಮುಖ ಕೀ
major state,ಪ್ರಮುಖ ರಾಜ್ಯ
major structure,ಪ್ರಮುಖ ರಚನೆ
major task,ಪ್ರಮುಖ ಕಾರ್ಯ
majority element,ಬಹುಪಾಲು ಅಂಶ
majority gate,ಬಹುಪಾಲು ಗೇಟ್
majority operation,ಬಹುಪಾಲು ಕಾರ್ಯಾಚರಣೆ
makeup time,ಮೇಕ್ಅಪ್ ಸಮಯ
malfunction routine,ಅಸಮರ್ಪಕ ದಿನಚರಿ
management development,ನಿರ್ವಹಣೆ ಅಭಿವೃದ್ಧಿ
management information system (MIS),ನಿರ್ವಹಣಾ ಮಾಹಿತಿ ವ್ಯವಸ್ಥೆ (MIS)
management science,ನಿರ್ವಹಣೆ ವಿಜ್ಞಾನ
Manchester coding,ಮ್ಯಾಂಚೆಸ್ಟರ್ ಕೋಡಿಂಗ್
Manifolding,ಮ್ಯಾನಿಫೋಲ್ಡಿಂಗ್
manipulated variable,ಕುಶಲತೆಯಿಂದ ಕೂಡಿದ ವೇರಿಯಬಲ್
manipulating indexing,ಮ್ಯಾನಿಪುಲೇಟಿಂಗ್ ಇಂಡೆಕ್ಸಿಂಗ್
man-machine simulation,ಮನುಷ್ಯ-ಯಂತ್ರ ಸಿಮ್ಯುಲೇಶನ್
manual address switch,ಹಸ್ತಚಾಲಿತ ವಿಳಾಸ ಸ್ವಿಚ್
manual analysis,ಹಸ್ತಚಾಲಿತ ವಿಶ್ಲೇಷಣೆ
manual answering,ಹಸ್ತಚಾಲಿತ ಉತ್ತರ
manual entry,ಹಸ್ತಚಾಲಿತ ಪ್ರವೇಶ
manual exchange,ಹಸ್ತಚಾಲಿತ ವಿನಿಮಯ
manual input,ಹಸ್ತಚಾಲಿತ ಇನ್ಪುಟ್
manual operation,ಹಸ್ತಚಾಲಿತ ಕಾರ್ಯಾಚರಣೆ
many to many relationship,ಹಲವು ಸಂಬಂಧಗಳು
many to one decoder,ಅನೇಕ ಒಂದು ಡಿಕೋಡರ್
map method,ನಕ್ಷೆ ವಿಧಾನ
Mapping,ಮ್ಯಾಪಿಂಗ್
Margin,ಅಂಚು
margin error,ಅಂಚು ದೋಷ
marginal check,ಕನಿಷ್ಠ ಪರಿಶೀಲನೆ
marginal test,ಕನಿಷ್ಠ ಪರೀಕ್ಷೆ
mark detection,ಗುರುತು ಪತ್ತೆ
mark reading,ಮಾರ್ಕ್ ಓದುವಿಕೆ
mark scanning,ಗುರುತು ಸ್ಕ್ಯಾನಿಂಗ್
mark sense,ಗುರುತು ಅರ್ಥ
Marker,ಮಾರ್ಕರ್
Marking,ಗುರುತು ಹಾಕುವುದು
marking wave,ಗುರುತು ತರಂಗ
markov chain,ಮಾರ್ಕೊವ್ ಸರಣಿ
markov source,ಮಾರ್ಕೊವ್ ಮೂಲ
mark-up language,ಮಾರ್ಕ್-ಅಪ್ ಭಾಷೆ
Maser,ಮೇಸರ್
Maser,ಮೇಸರ್
Mask,ಮುಖವಾಡ
mask bit,ಮುಖವಾಡ ಬಿಟ್
mask programmable device,ಮಾಸ್ಕ್ ಪ್ರೊಗ್ರಾಮೆಬಲ್ ಸಾಧನ
mask register,ಮಾಸ್ಕ್ ರಿಜಿಸ್ಟರ್
masked ROM,ಮುಖವಾಡದ ROM
Masking,ಮರೆಮಾಚುವಿಕೆ
mass data,ಸಾಮೂಹಿಕ ಡೇಟಾ
mass memory,ಸಾಮೂಹಿಕ ಸ್ಮರಣೆ
massively parallel,ಬೃಹತ್ ಸಮಾನಾಂತರ
Master,ಮಾಸ್ಟರ್
master card,ಮಾಸ್ಟರ್ ಕಾರ್ಡ್
master clock,ಮಾಸ್ಟರ್ ಗಡಿಯಾರ
master consol,ಮಾಸ್ಟರ್ ಕನ್ಸೋಲ್
master data,ಮಾಸ್ಟರ್ ಡೇಟಾ
master diagram,ಮಾಸ್ಟರ್ ರೇಖಾಚಿತ್ರ
master file,ಮಾಸ್ಟರ್ ಫೈಲ್
master group,ಮಾಸ್ಟರ್ ಗುಂಪು
master key,ಮುಖ್ಯ ಕೀ
master library tape,ಮಾಸ್ಟರ್ ಲೈಬ್ರರಿ ಟೇಪ್
master processor,ಮಾಸ್ಟರ್ ಪ್ರೊಸೆಸರ್
master program,ಮಾಸ್ಟರ್ ಪ್ರೋಗ್ರಾಂ
master station,ಮಾಸ್ಟರ್ ನಿಲ್ದಾಣ
master tape,ಮಾಸ್ಟರ್ ಟೇಪ್
master terminal,ಮಾಸ್ಟರ್ ಟರ್ಮಿನಲ್
master/slave device,ಮಾಸ್ಟರ್/ಸ್ಲೇವ್ ಸಾಧನ
master/slave system,ಮಾಸ್ಟರ್ / ಗುಲಾಮರ ವ್ಯವಸ್ಥೆ
Match,ಹೊಂದಾಣಿಕೆ
Matching,ಹೊಂದಾಣಿಕೆಗೆ
mathematical programming,ಗಣಿತ ಪ್ರೋಗ್ರಾಮಿಂಗ್
mathematical simulation,ಗಣಿತದ ಸಿಮ್ಯುಲೇಶನ್
Matrix,ಮ್ಯಾಟ್ರಿಕ್ಸ್
matrix printer,ಮ್ಯಾಟ್ರಿಕ್ಸ್ ಪ್ರಿಂಟರ್
matrix switch,ಮ್ಯಾಟ್ರಿಕ್ಸ್ ಸ್ವಿಚ್
matrix table,ಮ್ಯಾಟ್ರಿಕ್ಸ್ ಟೇಬಲ್
maxi computer,ಮ್ಯಾಕ್ಸಿ ಕಂಪ್ಯೂಟರ್
Maxicomputer,ಮ್ಯಾಕ್ಸಿಕಂಪ್ಯೂಟರ್
maximal element,ಗರಿಷ್ಠ ಅಂಶ
maxterm (standard sum term),ಗರಿಷ್ಠ ಅವಧಿ (ಪ್ರಮಾಣಿತ ಮೊತ್ತ)
maxwell daemon,ಮ್ಯಾಕ್ಸ್ವೆಲ್ ಡೀಮನ್
Mean,ಅರ್ಥ
mean repair time,ದುರಸ್ತಿ ಸಮಯ ಎಂದರ್ಥ
mean time between failure (MTBF),ವೈಫಲ್ಯದ ನಡುವಿನ ಸರಾಸರಿ ಸಮಯ (MTBF)
mean time between failure (MTBF),ವೈಫಲ್ಯದ ನಡುವಿನ ಸರಾಸರಿ ಸಮಯ (MTBF)
mean time to failure,ವೈಫಲ್ಯದ ಸಮಯ ಎಂದರ್ಥ
mean time to repair,ದುರಸ್ತಿ ಮಾಡುವ ಸಮಯ ಎಂದರ್ಥ
mean time to repair (MTTR),ದುರಸ್ತಿ ಮಾಡಲು ಸರಾಸರಿ ಸಮಯ (MTTR)
medium scale integration (MSI),ಮಧ್ಯಮ ಪ್ರಮಾಣದ ಏಕೀಕರಣ (MSI)
medium scale integration (MSI),ಮಧ್ಯಮ ಪ್ರಮಾಣದ ಏಕೀಕರಣ (MSI)
medium term storage device,ಮಧ್ಯಮ ಅವಧಿಯ ಶೇಖರಣಾ ಸಾಧನ
megabit per second (MB Ps),ಮೆಗಾಬಿಟ್ ಪ್ರತಿ ಸೆಕೆಂಡಿಗೆ (MB Ps)
member object,ಸದಸ್ಯ ವಸ್ತು
member record,ಸದಸ್ಯ ದಾಖಲೆ
Memory,ಸ್ಮರಣೆ
memory array,ಮೆಮೊರಿ ಅರೇ
memory bank,ಮೆಮೊರಿ ಬ್ಯಾಂಕ್
memory buffer register,ಮೆಮೊರಿ ಬಫರ್ ರಿಜಿಸ್ಟರ್
memory bus,ಮೆಮೊರಿ ಬಸ್
memory card,ಮೆಮೊರಿ ಕಾರ್ಡ್
memory cell,ಮೆಮೊರಿ ಕೋಶ
memory compaction,ಮೆಮೊರಿ ಸಂಕೋಚನ
memory core,ಮೆಮೊರಿ ಕೋರ್
memory cycle,ಮೆಮೊರಿ ಚಕ್ರ
memory data register,ಮೆಮೊರಿ ಡೇಟಾ ರಿಜಿಸ್ಟರ್
memory dump,ಮೆಮೊರಿ ಡಂಪ್
memory exchange,ಮೆಮೊರಿ ವಿನಿಮಯ
memory hierarchy,ಮೆಮೊರಿ ಕ್ರಮಾನುಗತ
memory instruction,ಮೆಮೊರಿ ಸೂಚನೆ
memory management,ಮೆಮೊರಿ ನಿರ್ವಹಣೆ
memory map,ಮೆಮೊರಿ ನಕ್ಷೆ
memory mapped I/O,ಮೆಮೊರಿ ಮ್ಯಾಪ್ ಮಾಡಲಾದ I/O
memory model,ಮೆಮೊರಿ ಮಾದರಿ
memory module,ಮೆಮೊರಿ ಮಾಡ್ಯೂಲ್
memory pointer register,ಮೆಮೊರಿ ಪಾಯಿಂಟರ್ ರಿಜಿಸ್ಟರ್
memory power,ನೆನಪಿನ ಶಕ್ತಿ
memory protection,ಮೆಮೊರಿ ರಕ್ಷಣೆ
memory reference instruction,ಮೆಮೊರಿ ಉಲ್ಲೇಖ ಸೂಚನೆ
memory resident program,ಮೆಮೊರಿ ರೆಸಿಡೆಂಟ್ ಪ್ರೋಗ್ರಾಂ
memory unit,ಮೆಮೊರಿ ಘಟಕ
Menu,ಮೆನು
menu bar,ಮೆನು ಬಾರ್
menu drive,ಮೆನು ಡ್ರೈವ್
menu selection,ಮೆನು ಆಯ್ಕೆ
menu-driven program,ಮೆನು-ಚಾಲಿತ ಪ್ರೋಗ್ರಾಂ
Merge,ವಿಲೀನಗೊಳ್ಳಲು
merge exchange sort,ವಿನಿಮಯ ರೀತಿಯ ವಿಲೀನ
merge sort,ವಿಲೀನ ರೀತಿಯ
Merging,ವಿಲೀನಗೊಳಿಸಲಾಗುತ್ತಿದೆ
mesh network,ಜಾಲರಿ ಜಾಲ
