Kannada,Assamese
ತರಬೇತುದಾರ,প্ৰশিক্ষক
ಅನುಸರಣೆ,অনুবৰ্তী
ಪರಸ್ಪರ ಸಂಬಂಧ,পাৰস্পৰিকতা
ಅಂತರವಾಹಕತೆ,আন্তঃপৰিবাহীতা
ಸಂಜ್ಞಾಪರಿವರ್ತಕ,ট্ৰেন্সডুচাৰ
ವರ್ಗಾವಣೆ ಗುಣಲಕ್ಷಣಗಳು,স্থানান্তৰ বৈশিষ্ট্যসমূহ
ವರ್ಗಾವಣೆ ಕಾರ್ಯ,স্থানান্তৰ কাৰ্য্য
ವರ್ಗಾವಣೆ ಲಾಭ,ট্ৰেন্সফাৰ লাভ
ಪರಿವರ್ತನೆ,ৰূপান্তৰ
"ಪರಿವರ್ತಕ, ಪರಿವರ್ತಕ","ট্ৰেন্সফৰ্মাৰ, ট্ৰেন্সফৰ্মাৰ"
ಟ್ರಾನ್ಸ್ಫಾರ್ಮರ್ ಕಪಲ್ಡ್ ಆಂಪ್ಲಿಫಯರ್,ট্ৰেন্সফৰ্মাৰ সংযুক্ত এম্প্লিফায়াৰ
ಟ್ರಾನ್ಸ್ಫಾರ್ಮರ್ ಜೋಡಣೆ,ট্ৰেন্সফৰ্মাৰ কাপলিং
ವೇರಿಯಬಲ್ ದಕ್ಷತೆ,পৰিৱৰ্তনশীল কাৰ্যক্ষমতা
ಕ್ಷಣಿಕ,ক্ষণিক
ಕ್ಷಣಿಕ ಉಲ್ಲಂಘನೆ,ক্ষণিক উলংঘা
ಕ್ಷಣಿಕ ಪ್ರತಿಕ್ರಿಯೆ,ক্ষণিক সঁহাৰি
ಕ್ಷಣಿಕ ರಿಟಾರ್ಡರ್,ক্ষণস্থায়ী ৰিটাৰ্ডাৰ
ಟ್ರಾನ್ಸಿಸ್ಟರ್ ಬ್ಲಾಕ್,ট্ৰেঞ্জিষ্টৰ ব্লক
ಟ್ರಾನ್ಸಿಸ್ಟರ್ ಪ್ರಸ್ತುತ ಲಾಭ,ট্ৰেঞ্জিষ্টৰ কাৰেণ্ট লাভ
ಟ್ರಾನ್ಸಿಸ್ಟರ್ ಸ್ವಿಚ್,ট্ৰেঞ্জিষ্টৰ চুইচ
ಟ್ರಾನ್ಸಿಸ್ಟರ್,ট্ৰেঞ্জিষ্টৰ
ಟ್ರಾನ್ಸಿಸ್ಟರ್ ಶಬ್ದ,ট্ৰেঞ্জিষ্টৰৰ শব্দ
ಟ್ರಾನ್ಸಿಸ್ಟರ್ ನಿಯಂತ್ರಕ,ট্ৰেঞ্জিষ্টৰ নিয়ন্ত্ৰক
ನಿರ್ಗಮನ ಸಮಯ,প্ৰস্থানৰ সময়
ಪರಿವರ್ತನೆ ಕೆಪಾಸಿಟರ್,ট্ৰেঞ্জিচন কেপাচিটৰ
ಪರಿವರ್ತನೆಯ ಅಂಶ,ট্ৰেঞ্জিচন ফেক্টৰ
ಪರಿವರ್ತನೆ ಆವರ್ತನ,ট্ৰেঞ্জিচন ফ্ৰিকুৱেন্সি
ಪರಿವರ್ತನೆ ವಲಯ,ট্ৰেঞ্জিচন জ&#39;ন
ವರ್ಗಾವಣೆ ಬಫರ್,স্থানান্তৰ বাফাৰ
ಪ್ರಸರಣ ನಷ್ಟ,সংক্ৰমণ ক্ষতি
ಪ್ರವೇಶಸಾಧ್ಯತೆ,পাৰ্যমান্যতা
"ರವಾನೆದಾರ, ರವಾನೆದಾರ","কনচাইনাৰ, কনচাইনাৰ"
ಆವರ್ತನ ಟ್ರಾನ್ಸ್ಮಿಟರ್,ফ্ৰিকুৱেন্সি ট্ৰেন্সমিটাৰ
ಪಾರದರ್ಶಕ ಬೀಗ,স্বচ্ছ লেচ
ಟ್ರಾನ್ಸ್ಪಾಂಡರ್,ট্ৰেন্সপণ্ডাৰ
ಸಾರಿಗೆ ಗುಣಕ,পৰিবহণ বহুগুণক
ಸ್ಪಷ್ಟ ಕಾರಣ,স্পষ্ট কাৰণ
ಅಡ್ಡ ಪ್ರತಿರೋಧ,ক্ৰছ ৰেজিষ্টেন্স
ಅಡ್ಡ ತರಂಗ,অনুপ্ৰস্থ তৰংগ
ಟ್ರಾನ್ಸ್ವಿಚ್,ট্ৰেন্সউইচ
ನಿವ್ವಳ,জাল
ಟ್ರೆಪೆಜಾಯಿಡಲ್ ತರಂಗ,ট্ৰেপেজ&#39;ইডাল তৰংগ
ಪ್ರಗತಿಶೀಲ ತರಂಗ ಟ್ಯೂಬ್,প্ৰগতিশীল তৰংগ নলী
ತೋಡು ಬೇರ್ಪಡಿಕೆ,খাঁজ পৃথকীকৰণ
ತ್ರಿಕೋನ,triac
ತ್ರಿಕೋನ ಸ್ಕ್ವೇರ್ ವೇವ್ ಪರಿವರ್ತಕ,ত্ৰিকোণীয় বৰ্গ তৰংগ ৰূপান্তৰক
ತ್ರಿಕೋನ-ಸೈನ್ ವೇವ್ ಪರಿವರ್ತಕ,ত্ৰিকোণীয়-চাইন তৰংগ ৰূপান্তৰক
ತ್ರಿಕೋನ ತರಂಗ ಜನರೇಟರ್,ত্ৰিকোণীয় তৰংগ উৎপাদক
ಪ್ರಚೋದಕ,ট্ৰিগাৰ
ಟ್ರಿಗರ್ ಡಯೋಡ್,ট্ৰিগাৰ ডাইঅ&#39;ড
ಪ್ರಚೋದಕ ನಾಡಿ,ট্ৰিগাৰ পালছ
ಟ್ರಾನ್ಸಿಸ್ಟರ್,ট্ৰেঞ্জিষ্টৰ
"ಸೂಕ್ಷ್ಮ ಹೊಂದಾಣಿಕೆಗಳು, ಟ್ರಿಮ್","সূক্ষ্ম সামঞ্জস্য, ট্ৰিম"
ಸೂಕ್ಷ್ಮ ಹೊಂದಾಣಿಕೆ,মাইক্ৰ&#39; এডজাষ্টাৰ
ಟ್ರಯೋಡ್,ট্ৰাইঅ&#39;ড
ವಿಭಜಿತ ಜಾತಕ,বিভক্ত ৰাশিফল
ಟ್ರಿಪಲ್ ನಿಖರ ಸಂಖ್ಯೆ,ট্ৰিপল প্ৰিচিচন নম্বৰ
ಮೂರು ಹಂತದ ಬಫರ್,তিনিটা পৰ্যায়ৰ বাফাৰ
ತ್ರಿಕೋನ ತರ್ಕ,ট্ৰাইড লজিক
ಟ್ರೋಕೋಟ್ರಾನ್,ট্ৰ&#39;ক&#39;ট্ৰন
ಪ್ರಕ್ಷುಬ್ಧತೆ ಚದುರಿದ ಲಿಂಕ್,বিক্ষিপ্ততা বিক্ষিপ্ত লিংক
ಟ್ರೋಪೋಸ್ಪಿಯರ್,ট্ৰপ&#39;স্ফিয়াৰ
ದೋಷನಿವಾರಕ,সমস্যা সমাধানকাৰী
ನಿಜವಾದ ವಿದ್ಯುತ್ ಪರಿವರ್ತಕ,ৰিয়েল পাৱাৰ কনভাৰ্টাৰ
ನಿಜವಾದ ಸ್ಕ್ವೇರ್-ಮೀನ್ ರೂಟ್ ವೋಲ್ಟ್ಮೀಟರ್,সঁচা বৰ্গ-গড় মূল ভল্টমিটাৰ
ಸತ್ಯ ಟೇಬಲ್,সত্য টেবুল
ಟಿ-ರಾಜ್ಯ,টি-অৱস্থা
TTL,টিটিএল
ಕೊಳವೆಯಾಕಾರದ ಕೆಪಾಸಿಟರ್,টিউব্যুলাৰ কেপাচিটৰ
ಟ್ಯೂನ್ಡ್ ಆಂಪ್ಲಿಫಯರ್,টিউন কৰা এম্প্লিফায়াৰ
ಟ್ಯೂನ್ಡ್ ಕಲೆಕ್ಟರ್ ಆಂದೋಲಕ,টিউন কৰা সংগ্ৰাহক দোলক
ಟ್ಯೂನ್ಡ್ ಡ್ರೈನ್ ಆಸಿಲೇಟರ್,টিউন কৰা ড্ৰেইন দোলক
ಗಾಯನ ತಿರುಳು,কণ্ঠৰ মূল
ಶ್ರುತಿ ಜಾಲ,টিউনিং নেটৱৰ্ক
ಧ್ವನಿ ತಂತುಗಳು,কণ্ঠৰ তন্ত্ৰ
"ಸುರಂಗ ಡಯೋಡ್, ಸುರಂಗ ಡಯೋಡ್","টানেল ডাইঅ&#39;ড, টানেল ডাইঅ&#39;ড"
"ಟನೆಲಿಂಗ್ ಎಫೆಕ್ಟ್, ಟನೆಲಿಂಗ್ ಎಫೆಕ್ಟ್","টানেলিং ইফেক্ট, টানেলিং ইফেক্ট"
ಟರ್ಬೈನ್ ಫ್ಲೋಮೀಟರ್,টাৰ্বাইন ফ্ল&#39;মিটাৰ
ಪರಿವರ್ತನೆಯ ಅವಧಿ,ট্ৰেঞ্জিচন পিৰিয়ড
ವಾಸಿಸುವ ಸಮಯ,অন্তৰ্নিহিত সময়
ಆರಂಭವಾಗುವ,আৰম্ভণিৰ সময়
ಟರ್ನ್ಸ್ಟೈಲ್ ಆಂಟೆನಾ ಟ್ವೀಟರ್,টাৰ্ণষ্টাইল এন্টেনা টুইটাৰ
ಟ್ವಿಟರ್,টুইটাৰত
ಯಮಲ್ ಅಗಾರಕ್,যমল আগৰক
ಟ್ವಿನ್-ಟಿ ನಾಚ್ ಫಿಲ್ಟರ್,টুইন-টি নটচ ফিল্টাৰ
ಯಾಮ್ಲ್ ಟೀ ಆಂದೋಲಕ,yaml চাহ দোলক
ತಿರುಚಿದ ಜೋಡಿ,টুইষ্টেড পেয়াৰ
ತಿರುಚಿದ ರಿಂಗ್ ಕೌಂಟರ್,টুইষ্টেড ৰিং কাউণ্টাৰ
ತಿರುಚಿದ-ನೆಮ್ಯಾಟಿಕ್ ದ್ರವ,টুইষ্টেড-নেমেটিক লিকুইড
ದ್ವಿಮುಖ ಜಾಲ,দ্বিমুখী নেটৱৰ্ক
ಟ್ವಿಸ್ಟ್ರಾನ್,টুইষ্ট্ৰন
"ಯು-ಆರ್ಟ್, ಯು-ಸಾರ್ಟ್","উ-আৰ্ট, উ-ছাৰ্ট"
ಅಲ್ಟ್ರಾಸಾನಿಕ್ ದೋಷ ಪತ್ತೆಕಾರಕ,আল্ট্ৰাছ&#39;নিক ফল্ট ডিটেক্টৰ
ಅಲ್ಟ್ರಾಸಾನಿಕ್ ಆವರ್ತನ,আল্ট্ৰাছ&#39;নিক ফ্ৰিকুৱেন্সি
ನೇರಳಾತೀತ ಬೆಳಕಿನ ಮೂಲ/ದೀಪ,অতিবেঙুনীয়া পোহৰৰ উৎস/লেম্প
ಯುವಿ ವಿಕಿರಣ,UV বিকিৰণ
ಯೂಮ್ಯಾಟಿಕ್,ইউমেটিক
ಅಸಮತೋಲಿತ ಹೊರೆ (ಉಬ್ಬು),ভাৰসাম্যহীন বোজা (bulge)
ತಡೆರಹಿತ ಸ್ಟ್ರೈನ್ ಗೇಜ್,অবিৰত ষ্ট্ৰেইন গেজ
ಬೇಷರತ್ತಾದ ಬೌನ್ಸ್,নিঃচৰ্ত বাউন্স
ತಗ್ಗಿಸದ ಆಂದೋಲನ,undamped দোলন
ಸಂತಾನೋತ್ಪತ್ತಿ,ইনব্ৰেডিং
ವಶಪಡಿಸಿಕೊಂಡರು,বশ কৰা
ಕಡಿಮೆ ತೇವದ ಆಂದೋಲನ,কম ডেম্প কৰা দোলন
ನೀರೊಳಗಿನ ಕ್ಯಾಮೆರಾ,পানীৰ তলৰ কেমেৰা
ಅಂತರ್ ಭೂ ಜಾಲ,আন্তঃভূমি নেটৱৰ্ক
ವಕ್ರೀಕಾರಕ,অবাধ্য
ನೀರೊಳಗಿನ ಮೈಕ್ರೊಫೋನ್ (ಧ್ವನಿ ಕ್ಲೈಂಟ್),পানীৰ তলৰ মাইক্ৰ&#39;ফোন (ভইচ ক্লায়েণ্ট)
ಏಕಪಕ್ಷೀಯ ಸ್ವಾಧೀನ,একপক্ষীয় অধিগ্ৰহণ
ಒಂದೇ ಆಂಟೆನಾ,একক এন্টেনা
ದೇಶೀಯ ನೋಂದಣಿ,ঘৰুৱা পঞ্জীয়ন
ಒಂದು ಜಂಕ್ಷನ್ ಟ್ರಾನ್ಸಿಸ್ಟರ್,এটা জংচন ট্ৰেঞ্জিষ্টৰ
ಏಕಪಕ್ಷೀಯತೆ,একপক্ষীয়কৰণ
ಏಕಧ್ರುವೀಯ ಸಾಧನ,ইউনিপোলাৰ ডিভাইচ
ಏಕ ಅನುಬಂಧ,একক পৰিশিষ্ট
ಸಿಂಗಲ್ ಸೆಲೆಕ್ಟರ್ (ದೂರವಾಣಿ),একক নিৰ্বাচক (Tel)
ಘಟಕದ ಒತ್ತಡ/ಪ್ರಚೋದನೆ,ইউনিট থ্ৰাষ্ট/ইম্পলছ
ಮಾಹಿತಿ ಘಟಕ,তথ্য একক
ಘಟಕ ಹಂತ,ইউনিট ষ্টেপ
ಏಕ ವೈಬ್ರೇಟರ್,একক ভাইব্ৰেটৰ
ಘಟಕ ಗಳಿಕೆ ಆಂಪ್ಲಿಫಯರ್,ইউনিট গেইন এম্প্লিফায়াৰ
ಘಟಕ ಗೇನ್ ಬ್ಯಾಂಡ್ ವಿಸ್ತರಣೆ,ইউনিট গেইন বেণ্ড সম্প্ৰসাৰণ
ಘಟಕ ವಿದ್ಯುತ್ ಅಂಶ,ইউনিট শক্তি কাৰক
ಸಾರ್ವತ್ರಿಕ ಫಿಲ್ಟರ್,ইউনিভাৰ্চেল ফিল্টাৰ
ಸಾರ್ವತ್ರಿಕ ಗೇಟ್,ইউনিভাৰ্চেল গেট
ಉಭಯಚರ ಮೋಟಾರ್,উভচৰ মটৰ
"ಸಾರ್ವತ್ರಿಕ ಷಂಟ್, ಪಾರ್ಶ್ವ ಮಾರ್ಗ","ইউনিভাৰ্চেল শ্বাণ্ট, পাৰ্শ্বীয় পথ"
ಸಾರ್ವತ್ರಿಕ ಟ್ರಂಕ್ ಸರ್ಕ್ಯೂಟ್,ইউনিভাৰ্চেল ট্ৰাংক চাৰ্কিট
ಸಾರ್ವತ್ರಿಕ ಸುರುಳಿ,ইউনিভাৰ্চেল কইলিং
ಅನಿಯಮಿತ ವಿದ್ಯುತ್ ಸರಬರಾಜು,অনিয়মিত শক্তি যোগান
ರಕ್ಷಣೆಯಿಲ್ಲದ ಕೇಬಲ್,অৰক্ষাহীন কেবল
ರಕ್ಷಣೆಯಿಲ್ಲದ ತಂತಿ,ৰক্ষাহীন তাঁৰ
ತಿರುಚಿದ ಟ್ರಾನ್ಸ್ಫಾರ್ಮರ್,অটুইষ্টেড ট্ৰেন্সফৰ্মাৰ
ಲಂಬ ಪರಿವರ್ತಕ,উলম্ব ৰূপান্তৰক
ಅಪ್‌ಡೌನ್ ಕ್ಯಾಲ್ಕುಲೇಟರ್,আপডাউন কেলকুলেটৰ
"ಅಪ್ಲಿಂಕ್, ಅಪ್ಲಿಂಕ್","আপলিংক, আপলিংক"
ಓವರ್ಹೆಡ್ ಆವರ್ತನ,ওভাৰহেড ফ্ৰিকুৱেন্সি
ಹೆಚ್ಚಿನ ಪ್ಲೇಬ್ಯಾಕ್ ಆವರ್ತನ,উচ্চ প্লেবেক কম্পাঙ্ক
ಓವರ್ಹೆಡ್ ಟ್ರಿಪ್ ಪಾಯಿಂಟ್,ওভাৰহেড ট্ৰিপ পইণ্ট
ಅಪ್ಲಿಕೇಶನ್ ಅಂಶ,প্ৰয়োগৰ কাৰক
ವಿ-ಚಾನೆಲ್ ಸ್ವಿಚಿಂಗ್,ভি-চেনেল চুইচিং
ವಿ-ಮಾಡ್ಯುಲೇಟರ್,ভি-মডুলেটৰ
V-F (ವೋಲ್ಟೇಜ್/ಫ್ರೀಕ್ವೆನ್ಸಿ ಪರಿವರ್ತಕ),V-F (ভোল্টেজ/ফ্ৰিকুৱেন্সি কনভাৰ্টাৰ)
ನಿರ್ವಾತ ಶಾಖ ಜಂಕ್ಷನ್,ভেকুৱাম তাপ সংযোগস্থল
ನಿರ್ವಾತ ಬೌಂಡ್ ಎಲೆಕ್ಟ್ರೋಸ್ಟಾಟಿಕ್ ವೋಲ್ಟ್ಮೀಟರ್,ভেকুৱাম বাউণ্ড ইলেক্ট্ৰষ্টেটিক ভল্টমিটাৰ
ನಿರ್ವಾತ ಗೇಜ್,ভেকুৱাম গেজ
ನಿರ್ವಾತ ಮೆದುಗೊಳವೆ,ভেকুৱাম নলী
ನಿರ್ವಾತ ಟ್ಯೂಬ್ ಸರ್ಕ್ಯೂಟ್,ভেকুৱাম টিউব বৰ্তনী
ನಿರ್ವಾತ ಟ್ಯೂಬ್ ವೋಲ್ಟ್ಮೀಟರ್ (VTVM),ভেকুৱাম টিউব ভল্টমিটাৰ (VTVM)
ವೇಲೆನ್ಸ್ ಬ್ಯಾಂಡ್,ভেলেন্স বেণ্ড
ವೇಲೆನ್ಸಿ ಎಲೆಕ್ಟ್ರಾನ್,ভ্যালেন্স ইলেক্ট্ৰন
ಡ್ರಾಪ್-ಆಫ್ ಪಾಯಿಂಟ್,ড্ৰপ-অফ পইণ্ট
ಕವಾಟ ಸರಿಪಡಿಸುವವನು,ভালভ সংশোধক
ಆವಿ ಹಂತದ ದ್ರಾವಕ,বাষ্প পৰ্যায়ৰ দ্রাৱক
ವೆಕ್ಟರ್ ಡಯೋಡ್,ভেক্টৰ ডাইঅ&#39;ড
ವೆಕ್ಟರ್ ಡಯೋಡ್ ಮಾಡ್ಯುಲೇಟರ್,ভেক্টৰ ডাইঅ&#39;ড মডুলেটৰ
ಅಕ್ಷರ ಟ್ಯೂನರ್,চৰিত্ৰ টিউনাৰ
ವೇರಿಯಬಲ್ ಕೆಪಾಸಿಟರ್,ভেৰিয়েবল কেপাচিটৰ
ವೇರಿಯಬಲ್ ಪ್ರಚೋದಕ,ভেৰিয়েবল ইণ্ডুচাৰ
ವೇರಿಯಬಲ್ ಮಾಡ್ಯುಲಸ್ ವಿಭಜಕ,ভেৰিয়েবল মডুলাছ বিভাজক
ವೇರಿಯಬಲ್ ಬ್ಯಾಕ್ಲೈಟ್,ভেৰিয়েবল বেকলাইট
ವೇರಿಯಬಲ್ ಪ್ರತಿಕ್ರಿಯಾತ್ಮಕತೆ,ভেৰিয়েবল ৰিয়েক্টেন্স
ವೇರಿಯಬಲ್ ಪ್ರತಿರೋಧ,ভেৰিয়েবল ৰেজিষ্টেন্স
"ವೇರಿಯಬಲ್ ಟ್ರಾನ್ಸ್ಫಾರ್ಮರ್, ವೇರಿಯಬಲ್ ಟ್ರಾನ್ಸ್ಫಾರ್ಮರ್","ভেৰিয়েবল ট্ৰেন্সফৰ্মাৰ, ভেৰিয়েবল ট্ৰেন্সফৰ্মাৰ"
ವೇರಿಯಕ್,variac
varicap,ভেৰিকাপ
varistor,varistor
ವಾರ್ಲಿ ಲೂಪ್ ಪರೀಕ್ಷೆ,warley লুপ পৰীক্ষা
ವಾರೋಮೀಟರ್ (ಪ್ರತಿಕ್ರಿಯೆ ಪೊಟೆನ್ಟಿಯೊಮೀಟರ್),ভেৰ&#39;মিটাৰ (বিক্ৰিয়া পটেনচ&#39;মিটাৰ)
ಮೇಣ,মোম
VBE ಮಲ್ಟಿಪ್ಲೈಯರ್,VBE বহুগুণক
ವಿಸಿಪಿ (ವಿಡಿಯೋ ಕ್ಯಾಸೆಟ್ ಪ್ಲೇಯರ್),ভিচিপি (ভিডিঅ&#39; কেছেট প্লেয়াৰ)
ವಿಸಿಆರ್ (ವಿಡಿಯೋ ಕ್ಯಾಸೆಟ್ ರೆಕಾರ್ಡರ್),ভিচিআৰ (ভিডিঅ&#39; কেছেট ৰেকৰ্ডাৰ)
ವಿ-ಮಾಡ್ಯುಲೇಟರ್,v-মডুলেটৰ
ವೆಕ್ಟರ್,ভেক্টৰ
ವೆಕ್ಟರ್ ಪ್ರದರ್ಶನ,ভেক্টৰ প্ৰদৰ্শন
ವೆಕ್ಟರ್ ಗ್ರಾಫಿಕ್ಸ್,ভেক্টৰ গ্রাফিক্স
ವೆಕ್ಟರ್ ಪ್ರತಿರೋಧ ಮೀಟರ್,ভেক্টৰ ইম্পিডেন্স মিটাৰ
ವೆಕ್ಟರ್ ಸೂಚನೆ,ভেক্টৰ নিৰ্দেশনা
ವೆಕ್ಟರ್ ನೆಟ್ವರ್ಕ್ ವಿಶ್ಲೇಷಕ,ভেক্টৰ নেটৱৰ্ক বিশ্লেষক
ವೆಕ್ಟರ್ ವೀಕ್ಷಕ,ভেক্টৰ দৰ্শক
ವೆಕ್ಟರ್ ಅಡಚಣೆ,ভেক্টৰ ইন্টাৰপ্ৰট
ಮಾರಾಟ ಯಂತ್ರ,ভেণ্ডিং মেচিন
ವಾತಾಯನ,বায়ু চলাচল
ವರ್ನಿಯರ್ ಕ್ಯಾಲ್ಕುಲೇಟರ್,vernier কেলকুলেটৰ
ವರ್ನಿಯರ್ ಇಂಟರ್ಪೋಲೇಷನ್,ভাৰ্নিয়াৰ ইন্টাৰপলেচন
ವರ್ನಿಯರ್ ಪೊಟೆನ್ಟಿಯೊಮೀಟರ್,vernier পটেনচিঅ&#39;মিটাৰ
ಲಂಬ ಆಂಟೆನಾ,উলম্ব এন্টেনা
ಲಂಬ ಲೋಪ,উলম্ব বাদ দিয়া
ಗಾಢ ಬಣ್ಣದ ಬ್ಯಾಂಡ್,উজ্জ্বল ৰঙৰ বেণ্ড
ಲಂಬ ಆವರ್ತನ,উলম্ব কম্পাঙ্ক
ವಿಪರೀತ ಲಾಭ,চৰম লাভ
ಲಂಬ ನಿಯಂತ್ರಕ,উলম্ব নিয়ন্ত্ৰক
ಹಾರಿಜಾನ್ ನಿಯಂತ್ರಕ,দিগন্ত নিয়ন্ত্ৰক
ಸಮತಲ ಜಾಡಿನ,অনুভূমিক ট্ৰেচ
ಲಂಬ ಅಂತರ,উলম্ব ফাঁক
ಮುಂದೆ ಮಧ್ಯಂತರ ಸೂಚನೆ,ফৰৱাৰ্ড ইন্টাৰভেল নিৰ্দেশনা
ಲಂಬ ಮಧ್ಯಂತರ ಪರೀಕ್ಷಾ ಸಂಕೇತ,উলম্ব ব্যৱধান পৰীক্ষা সংকেত
ಲಂಬ ಧ್ರುವೀಕರಣ,উলম্ব মেৰুকৰণ
ಲಂಬ ಪ್ರೋಗ್ರಾಮಿಂಗ್,উলম্ব প্ৰগ্ৰেমিং
ಲಂಬ ಪ್ರೋಗ್ರಾಮಿಂಗ್,উলম্ব প্ৰগ্ৰেমিং
ಲಂಬ ರೆಸಲ್ಯೂಶನ್,উলম্ব ৰিজ&#39;লিউচন
ಲಂಬ ಜಾಡಿನ,উলম্ব ট্ৰেচ
ಲಂಬ ಚಿತ್ರ ಸಿಲಿಂಡರ್,উলম্ব ছবিৰ চিলিণ্ডাৰ
ತ್ವರಿತ ಸ್ಕ್ಯಾನಿಂಗ್,দ্ৰুত স্কেনিং
ಲಂಬ ಸಿಂಕ್ರೊನೈಸೇಶನ್,উলম্ব সমন্বয়
ಲಂಬ ಜಾಡಿನ,উলম্ব ট্ৰেচ
ಲಂಬ ಟ್ರಾನ್ಸಿಸ್ಟರ್,উলম্ব ট্ৰেঞ্জিষ্টৰ
ಸಮತಲ ಸ್ಕ್ಯಾನಿಂಗ್,অনুভূমিক স্কেনিং
ಅಲ್ಟ್ರಾ ಹೈ ಡೆನ್ಸಿಟಿ ಫಾರ್ಮ್ಯಾಟ್,অতি উচ্চ ঘনত্বৰ বিন্যাস
ಅತಿ ಹೆಚ್ಚು ಸಾಂದ್ರತೆಯ ದೇಹ,অতি উচ্চ ঘনত্বৰ শৰীৰ
ಅತಿ ಹೆಚ್ಚಿನ ಆವರ್ತನ (VHF),অতি উচ্চ কম্পাঙ্ক (VHF)
ಅಲ್ಟ್ರಾ ಹೈ ಸ್ಪೀಡ್ ಇಂಟಿಗ್ರೇಟೆಡ್ ಸರ್ಕ್ಯೂಟ್ (VHSIC),আল্ট্ৰা হাই স্পীড ইন্টিগ্ৰেটেড চাৰ্কিট (VHSIC)
ದೊಡ್ಡ ಏಕೀಕರಣ (VLSI),বৃহৎ সংহতি (VLSI)
ಅತಿ ಕಡಿಮೆ ಆವರ್ತನ (VLF),অতি কম কম্পাঙ্ক (VLF)
ಅತ್ಯಂತ ಕಡಿಮೆ ಆವರ್ತನ ಪ್ರಸರಣ,অতি কম কম্পাঙ্ক সংক্ৰমণ
ಉಳಿದ ಸೈಡ್ ಬ್ಯಾಂಡ್,অৱশিষ্ট কাষৰ বেণ্ড
VHDL,ভিএইচডিএল
ಹಾರ್ಮನಿ VHF,হাৰমনি ভিএইচএফ
ಕಂಪನ ಗಾಲ್ವನೋಮೀಟರ್ (VHS),কম্পন গেলভানোমিটাৰ (VHS)
ದಿಗ್ಭ್ರಮೆಗೊಂಡ ಗ್ಯಾಲ್ವನೋಮೀಟರ್,ষ্টেগাৰড গেলভানোমিটাৰ
ವೀಡಿಯೊ adc,ভিডিঅ&#39; adc
"ವೀಡಿಯೊ ಆಂಪ್ಲಿಫೈಯರ್, ವಿಷುಯಲ್ ಆಂಪ್ಲಿಫೈಯರ್","ভিডিঅ’ এম্প্লিফায়াৰ, ভিজুৱেল এম্প্লিফায়াৰ"
ವೀಡಿಯೊ ಗುಣಲಕ್ಷಣಗಳು,ভিডিঅ&#39; বৈশিষ্ট্যসমূহ
ವೀಡಿಯೊ ಪೂರೈಕೆದಾರ,ভিডিঅ&#39; যোগানকাৰী
ವೀಡಿಯೊ ಬ್ಯಾಂಡ್ ಅಗಲ,ভিডিঅ&#39; বেণ্ড-উইডথ
"ವೀಡಿಯೊ ಕ್ಯಾಸೆಟ್, ದೃಶ್ಯ ಕ್ಯಾಸೆಟ್","ভিডিঅ&#39; কেছেট, দৃশ্যমান কেছেট"
ವೀಡಿಯೊ ಕ್ಯಾಸೆಟ್ ರೆಕಾರ್ಡರ್,ভিডিঅ&#39; কেছেট ৰেকৰ্ডাৰ
ವೀಡಿಯೊ ನಿಯಂತ್ರಕ,ভিডিঅ&#39; নিয়ন্ত্ৰক
ವೀಡಿಯೊ ಡೇಟಾ ಟರ್ಮಿನಲ್,ভিডিঅ&#39; ডাটা টাৰ্মিনেল
ವೀಡಿಯೊ ಡಿಟೆಕ್ಟರ್,ভিডিঅ&#39; ডিটেক্টৰ
ವೀಡಿಯೊ ಡಿಸ್ಕ್,ভিডিঅ&#39; ডিস্ক
ವೀಡಿಯೊ ಡಿಸ್ಕ್ ವ್ಯವಸ್ಥೆ,ভিডিঅ&#39; ডিস্ক ব্যৱস্থা
ವೀಡಿಯೊ ಪ್ರದರ್ಶನ,ভিডিঅ&#39; প্ৰদৰ্শন
ವೀಡಿಯೊ ಪ್ರದರ್ಶನ ಘಟಕ (VDU),ভিডিঅ&#39; প্ৰদৰ্শন একক (VDU)
ವಿಡಿಯೋ ಎಲೆಕ್ಟ್ರಾನಿಕ್ ಸ್ಟ್ಯಾಂಡರ್ಡ್ಸ್ ಅಸೋಸಿಯೇಷನ್ (VESA),ভিডিঅ&#39; ইলেক্ট্ৰনিক ষ্টেণ্ডাৰ্ড এছ&#39;চিয়েচন (VESA)
ವೀಡಿಯೊ ಆವರ್ತನ,ভিডিঅ&#39; ফ্ৰিকুৱেন্সি
ವಿಡಿಯೋ ಗೇಮ್,ভিডিঅ&#39; গেম
ವೀಡಿಯೊ ಗ್ರಾಫಿಕ್ ಆಪ್ಟಿಮೈಜರ್ (VGA),ভিডিঅ&#39; গ্রাফিক অপ্টিমাইজাৰ (VGA)
ವೀಡಿಯೊ ಸಂವಹನ ಘಟಕ,ভিডিঅ&#39; পাৰস্পৰিক ক্ৰিয়া সত্তা
ವೀಡಿಯೊ ಮೆಮೊರಿ,ভিডিঅ&#39; মেমৰি
ವೀಡಿಯೊ ಪುಟ,ভিডিঅ&#39; পেজ
ವೀಡಿಯೊ ಫೋನ್,ভিডিঅ&#39; ফোন
ವೀಡಿಯೊ ಪ್ರಿಆಂಪ್ಲಿಫೈಯರ್,ভিডিঅ&#39; প্ৰিএম্প্লিফায়াৰ
ವೀಡಿಯೊ ರಾಮ್,ভিডিঅ&#39; ৰাম
v.ram,v.ram
