Kannada,Assamese
ವಂಶಾವಳಿ,বংশবৃক্ষ
ವಂಶಾವಳಿ,বংশবৃক্ষ
ವಂಶಾವಳಿಯ ವ್ಯಕ್ತಿ,বংশবৃক্ষ ব্যক্তি
ಪೀರ್,সহকৰ্মী
ಪೀರ್,সহকৰ্মী
ಪೀರೇಜ್,পিৰেজ
ಪೀರೇಜ್,পিৰেজ
ಪೀರೇಜ್,পিৰেজ
ಐರ್ಲೆಂಡ್‌ನ ಗೆಳೆಯರು,আয়াৰলেণ্ডৰ সমনীয়া
ಸ್ಕಾಟ್ಲೆಂಡ್ನ ಗೆಳೆಯರು,স্কটলেণ্ডৰ সমনীয়া
ಪೆನಿನ್ಸುಲರ್ ಅಭಿಯಾನ,উপদ্বীপীয় অভিযান
ಪೆನಿನ್ಸುಲರ್ ಯುದ್ಧ,উপদ্বীপীয় যুদ্ধ
ಪೆನ್ನಂಟ್,পেনেণ্ট
ಜನರ ಸನ್ನದು (=ರಾಷ್ಟ್ರೀಯ ಚಾರ್ಟರ್),জনসাধাৰণৰ চনদ (=ৰাষ্ট্ৰীয় চনদ)
ಪೀಪಲ್ಸ್ ಫ್ರಂಟ್ (=ಜನಪ್ರಿಯ ಮುಂಭಾಗ),জনমূখ (=জনপ্ৰিয় ফ্ৰণ্ট)
ದ್ರೋಹ,পাৰ্ফিডি
ಅವಧಿ,সময়কাল
ಅವಧಿ,সময়কাল
ಪರಿಧಿ,পেৰিফেৰী
ಶಾಶ್ವತ ವಸಾಹತು,স্থায়ী বন্দোবস্ত
ಶಾಶ್ವತ ಫೈಫ್,চিৰন্তন ফিফ
ಫ್ಯಾಲ್ಯಾಂಕ್ಸ್,ফালানক্স
ಫ್ಯಾಲ್ಯಾಂಕ್ಸ್,ফালানক্স
ಫೇರೋ,ফ্ৰাউন
ಪಿಕ್ಟೋಗ್ರಾಮ್,চিত্ৰচিত্ৰ
ಪಿಕ್ಟೋಗ್ರಾಫ್,পিক্টোগ্ৰাফ
ಪಿಕ್ಟೋಗ್ರಾಫ್,পিক্টোগ্ৰাফ
ಯಾತ್ರಿಕ,তীৰ্থযাত্ৰী
ಯಾತ್ರಿ ಪಿತಾಮಹರು,তীৰ্থযাত্ৰী পিতৃসকল
ಸುಲಿಗೆ,লুটপাত
ಸುಲಿಗೆ,লুটপাত
ಕಂಬ,স্তম্ভ
ಸ್ತಂಭ ಶಾಸನಗಳು (ಅಶೋಕನ),স্তম্ভ আদেশ (অশোকৰ)
ಸ್ತಂಭ ಶಾಸನಗಳು (ಅಶೋಕನ),স্তম্ভ আদেশ (অশোকৰ)
ಸ್ತಂಭ ಶಾಸನಗಳು (ಅಶೋಕನ),স্তম্ভ আদেশ (অশোকৰ)
ಪೈರೇಟ್,পাইৰেট
ಪೈರೇಟ್,পাইৰেট
ಪಿಚ್ಡ್ ಯುದ್ಧ,পিটচড যুদ্ধ
ಕಥಾವಸ್ತು,পটভূমি
ಪೋಲಿಸ್,পলিছ
ಪೋಲಿಸ್,পলিছ
ಪೊಲಿಟಾರ್ಚ್,পলিটাৰ্চ
ರಾಜಕೀಯ ಏಜೆಂಟ್,ৰাজনৈতিক এজেন্ট
ರಾಜಕೀಯ ಆಶ್ರಯ,ৰাজনৈতিক আশ্ৰয়
ರಾಜಕೀಯ ನಿವಾಸಿ,ৰাজনৈতিক আৱাসী
ರಾಜಕೀಯ ಭಯೋತ್ಪಾದನೆ,ৰাজনৈতিক সন্ত্ৰাসবাদ
ಚುನಾವಣಾ ತೆರಿಗೆ,ভোটগ্ৰহণ কৰ
ಪಾಂಟೂನ್,পণ্টুন
ಪ್ರೀಮಿಯರ್,প্ৰধানমন্ত্ৰী
ಪ್ರೀಮಿಯರ್,প্ৰধানমন্ত্ৰী
ಪ್ರೀಮಿಯರ್‌ಶಿಪ್,প্ৰিমিয়াৰ লীগ
ಅಧ್ಯಕ್ಷತೆ,ৰাষ্ট্ৰপতিত্ব
ಅಧ್ಯಕ್ಷತೆ,ৰাষ্ট্ৰপতিত্ব
ಅಧ್ಯಕ್ಷರು,ৰাষ্ট্ৰপতি
ಅಧ್ಯಕ್ಷರು,ৰাষ্ট্ৰপতি
ಪ್ರೆಸಿಡಿಯಮ್,প্ৰেচিডিয়াম
ಪ್ರಧಾನ ಮಂತ್ರಿ,প্ৰধানমন্ত্ৰী
ಪ್ರೈಮೊಜೆನಿಚರ್,প্ৰাইমোজেনিচাৰ
ರಾಜಕುಮಾರ,প্ৰিন্স
ರಾಜಕುಮಾರ,প্ৰিন্স
ಪ್ರಿನ್ಸ್ ಬಿಷಪ್,প্ৰিন্স বিচপ
ಪ್ರಿನ್ಸ್ ಕನ್ಸೋರ್ಟ್,প্ৰিন্স কনচৰ্ট
ಪ್ರಿನ್ಸ್ ರೀಜೆಂಟ್,প্ৰিন্স ৰিজেণ্ট
ಪಿನ್ಸ್ ರೆಗ್ನೆಂಟ್,পিন্স ৰেগনেণ্ট
ಪ್ರಿನ್ಸೆಸ್ ರೀಜೆಂಟ್,ৰাজকুমাৰী ৰিজেণ্ট
ರಾಜಕುಮಾರಿ ರಾಯಲ್,ৰাজকুমাৰী ৰয়েল
ಪ್ರಿನ್ಸಿಪಾಲಿಟಿ,প্ৰিন্সিপালিটি
ಪ್ರಿನ್ಸಿಪಾಲಿಟಿ,প্ৰিন্সিপালিটি
ಪ್ರಿನ್ಸಿಪಾಲಿಟಿ,প্ৰিন্সিপালিটি
ಬಹುಮಾನ,পুৰষ্কাৰ
ಬಹುಮಾನ,পুৰষ্কাৰ
ಪ್ರಶಸ್ತಿ ಹಣ,পুৰস্কাৰৰ ধন
ವೃತ್ತಿಪರ ಸೈನಿಕ,পেছাদাৰী সৈনিক
ಭರವಸೆ,প্ৰতিশ্ৰুতি
ಮುಂಚೂಣಿ ಕೋಟೆ,প্ৰমন্টৰী দুৰ্গ
ರಕ್ಷಿಸಿ,প্ৰটেক্টৰেট
ರಕ್ಷಿಸಿ,প্ৰটেক্টৰেট
ರಕ್ಷಿಸಿ,প্ৰটেক্টৰেট
ಆಶ್ರಿತ,Protégé
ಮೂಲತತ್ವ,উৎপত্তিস্থল
ಮೂಲತತ್ವ,উৎপত্তিস্থল
ಮೂಲ ವ್ಯವಸ್ಥೆ,প্ৰভেনেন্স ব্যৱস্থা
ಪರ-ಜಿಯೋನಿಸ್ಟ್,জিয়নিষ্ট সমৰ্থক
ಸಾರ್ವಜನಿಕ ಶತ್ರು,ৰাজহুৱা শত্ৰু
ಸಾರ್ವಜನಿಕ ಶತ್ರು,ৰাজহুৱা শত্ৰু
ಪಂಕ್ಟೇಶನ್ಸ್,বিৰাম চিহ্ন
ಪ್ಯೂನಿಕ್ ಯುದ್ಧಗಳು,পুনিক যুদ্ধ
ಪ್ಯೂರಿಟನ್,পিউৰিটান
ಪುಟ್ಚ್,পুচ্চ
ಕ್ವಾಡ್ರಿಗಾ,কোৱাড্ৰিগা
ಕ್ವಾಡ್ರುಪಲ್ ಮೈತ್ರಿ,চতুৰ্ভুজ মিত্ৰতা
ಕ್ವೇಕರ್,কোৱাকাৰ
ರಾಣಿ,ৰাণী
ರಾಣಿ ಪತ್ನಿ,ৰাণী কনচৰ্ট
ರಾಣಿ ವರದಕ್ಷಿಣೆ,ৰাণী বিধৱা
ಕ್ವೀಂಡಮ್,কুইনডম
ಕ್ವೀಂಡಮ್,কুইনডম
ರಾಣಿ ತಾಯಿ,ৰাণী মা
ರಾಣಿ ರೆಗ್ನೆಂಟ್,ৰাণী ৰাজত্ব কৰা
ಕ್ವಿಸ್ಲಿಂಗ್,কুইছলিং
ಕ್ವಿಸ್ಲಿಂಗ್,কুইছলিং
ಬಾಡಿಗೆ ಬಿಟ್ಟು,ভাড়া এৰি দিয়ক
ಬತ್ತಳಿಕೆ,কুইভাৰ
ಕ್ವೊ ವಾರೆಂಟೊ,Quo warranto
ಜನಾಂಗ,জাতি
ಜನಾಂಗೀಯ ಮೇಲುಗೈ,বৰ্ণবাদী আধিপত্য
ರ್ಯಾಕ್,ৰেক
ರ್ಯಾಕ್,ৰেক
ದಾಳಿ,অভিযান
ದಾಳಿ,অভিযান
ರಾಂಪಾರ್ಟ್,ৰেমপাৰ্ট
ರಾಂಪಾರ್ಟ್,ৰেমপাৰ্ট
ದರೋಡೆಕೋರರು,ৰেনছাক
ರಾನ್ಸಮ್,মুক্তিপণ
ರಾನ್ಸಮ್,মুক্তিপণ
ರಾವೇಜ್,ৰেভেজ
ರಾವಜಸ್,ৰেভেজ
ಸಾಮ್ರಾಜ್ಯ,ৰাজ্য
ಹಿಂದಿನ ಸಿಬ್ಬಂದಿ,ৰিয়াৰ গাৰ্ড
ಹಿಂದಿನ ಸಿಬ್ಬಂದಿ ಕ್ರಮ,ৰিয়াৰ গাৰ্ডৰ একচন
ಬಂಡಾಯಗಾರ,বিদ্ৰোহী
ಬಂಡಾಯ,বিদ্ৰোহ
ಬಂಡಾಯದ ಗುರುತಿಸುವಿಕೆ,বিদ্ৰোহৰ স্বীকৃতি
ಪುನರ್ನಿರ್ಮಾಣ,পুনৰ পৰিবাহী
ವಿಚಕ್ಷಣ,গোপনীয়তা
ಪುನರ್ನಿರ್ಮಾಣ,পুনৰ্গঠন
ರೆಕಾರ್ಡ್ ಮಾಡಿ,নথিভুক্ত
ದಾಖಲೆ ಕಚೇರಿ,ৰেকৰ্ড অফিচ
ರೆಕಾರ್ಡ್ ನಿವೃತ್ತಿ,অৱসৰৰ অভিলেখ
ಕೆಂಪು ಶರ್ಟ್‌ಗಳು,ৰঙা চাৰ্ট
ಸುಧಾರಣೆ,সংস্কাৰ
ನಿರಾಶ್ರಿತ,শৰণাৰ্থী
ರೆಗಾಲಿಯಾ,ৰেগালিয়া
ರೆಗಾಲಿಯಾ,ৰেগালিয়া
ರೆಗಾಲಿಯಾ,ৰেগালিয়া
ರೀಜೆನ್ಸಿ,ৰিজেন্সি
ರಾಜಪ್ರತಿನಿಧಿ,ৰিজেণ্ট
ರಾಜಪ್ರತಿನಿಧಿ ರಾಣಿ,ৰিজেণ্ট কুইন
ರೆಜಿಸೈಡ್,ৰেজিচাইড
ರೆಜಿಸೈಡ್ಗಳು,ৰেজিচাইড
ಆಡಳಿತ,শাসন ব্যৱস্থা
ಆಡಳಿತ,শাসন ব্যৱস্থা
ಪ್ರದೇಶ,অঞ্চল
ರೆಗ್ನಲ್ ವರ್ಷ,ৰেগনাল বছৰ
ರೆಗ್ನೆಂಟ್,ৰেগনেণ্ট
ರೆಗ್ನಮ್,ৰেগনাম
ರೀಚ್,ৰাইচ
ಆಳ್ವಿಕೆ,ৰাজত্ব কৰক
ಆಳ್ವಿಕೆ,ৰাজত্ব কৰক
ಆಳುವ ಕುಟುಂಬ,ৰাজত্ব কৰা পৰিয়াল
ಭಯೋತ್ಪಾದನೆಯ ಆಳ್ವಿಕೆ,আতংকৰ ৰাজত্ব
ಭಯೋತ್ಪಾದನೆಯ ಆಳ್ವಿಕೆ,আতংকৰ ৰাজত্ব
ಬಲಪಡಿಸಲು,শক্তিশালী কৰক
ಬಲವರ್ಧನೆ,শক্তিবৰ্ধক
ಮರುಸ್ಥಾಪನೆ,পুনৰ নিযুক্তি
ಮರುಹೂಡಿಕೆ ಮಾಡಿ,পুনৰ বিনিয়োগ কৰক
ರಿಲೇ ಪೋಸ್ಟ್,ৰিলে পোষ্ট
ರಿಲೇ ಮಾರ್ಗ,ৰিলেৰ পথ
ರಿಲೇ ಸಿಸ್ಟಮ್,ৰিলে ব্যৱস্থা
ಬಿಡುಗಡೆ,মুক্তি দিয়া
ಬಿಡುಗಡೆ,মুক্তি দিয়া
ತ್ಯಜಿಸುವಿಕೆ,ত্যাগ
ತ್ಯಜಿಸುವಿಕೆ,ত্যাগ
ರೆಪರ್ಟರಿ (=ದಾಸ್ತಾನು),ৰেপাৰ্টৰী (=ইনভেণ্টৰী)
ಭಂಡಾರ,ভঁৰাল
ಭಂಡಾರ,ভঁৰাল
ಗಣರಾಜ್ಯ,ৰিপাব্লিক
ಗಣರಾಜ್ಯೋತ್ಸವ,গণৰাজ্য দিৱস
ರೆಸ್ಕ್ರಿಪ್ಟ್,পুনৰ লিপিবদ্ধ কৰক
ರೆಸ್ಕ್ರಿಪ್ಟ್,পুনৰ লিপিবদ্ধ কৰক
ನಿವಾಸಿ,বাসিন্দা
ಪುನಃಸ್ಥಾಪನೆ,পুনৰুদ্ধাৰ
ಪುನರುತ್ಥಾನ,পুনৰুত্থান
ಪುನರುತ್ಥಾನ,পুনৰুত্থান
ಹಿಮ್ಮೆಟ್ಟುವಿಕೆ,পশ্চাদপসৰণ
ಹಿಮ್ಮುಖ (ನಾಣ್ಯದ),ওলোটা (এটা মুদ্ৰাৰ)
ದಂಗೆ,বিদ্ৰোহ
ಕ್ರಾಂತಿ,বিপ্লৱ
"ಕ್ರಾಂತಿ, ಫ್ರೆಂಚ್","বিপ্লৱ, ফৰাচী"
ಕ್ರಾಂತಿ ಗ್ಲೋರಿಯಸ್,বিপ্লৱ গৌৰৱময়
"ಕ್ರಾಂತಿ, ಕೈಗಾರಿಕಾ","বিপ্লৱ, ঔদ্যোগিক"
ಏರುತ್ತಿದೆ,ৰাইজিং
ರಾಟನ್-ಬರೋ,পচি যোৱা-বৰো
ರಫ್ ರೈಡರ್ಸ್,ৰাফ ৰাইডাৰ
ರೌಂಡ್-ಹೆಡ್ಸ್,ঘূৰণীয়া মূৰ
ರೂಟ್,ৰাউট
ರಾಯಲ್ ಪ್ರೇಕ್ಷಕರು,ৰয়েল দৰ্শক
ರಾಯಲ್ ಚಾರ್ಟರ್,ৰয়েল চাৰ্টাৰ
ರಾಯಲ್ ಕ್ರೆಸ್ಟ್,ৰয়েল ক্ৰেষ্ট
ರಾಯಲ್ ಕ್ರೆಸ್ಟ್,ৰয়েল ক্ৰেষ্ট
ರಾಯಲ್ ತೀರ್ಪು,ৰয়েল ডিক্রী
ರೂಬ್ರಿಕ್,ৰুব্ৰীক
ಅವಶೇಷಗಳು,ধ্বংসাৱশেষ
ಓಟಗಾರ,দৌৰবিদ
ವಿಧ್ವಂಸಕತೆ,ভেঙুচালি কৰা
ಸೇಬರ್,ছাবেৰ
ಸೇಬರ್ಸ್,চেব্ৰেছ
ತ್ಯಾಗ,ত্যাগ
ತ್ಯಾಗ,ত্যাগ
ತ್ಯಾಗ,ত্যাগ
ಸುರಕ್ಷಿತ ನಡವಳಿಕೆ,নিৰাপদ আচৰণ
ರಕ್ಷಿಸಲು,সুৰক্ষা
ರಕ್ಷಿಸಲು,সুৰক্ষা
ಸಂರಕ್ಷಣಾ ಕರ್ತವ್ಯಗಳು,সুৰক্ষাৰ কৰ্তব্য
ಸ್ಯಾಲಿ,চেলি
ಸ್ಯಾಲಿ-ಪೋರ್ಟ್,চেলি-পৰ্ট
ರಾಜದಂಡ,ৰাজদণ্ড
ಸ್ಕಿಮಿಟರ್,স্কিমিটাৰ
ಎರಡನೇ ಎಸ್ಟೇಟ್,দ্বিতীয় বাগিচা
ಪಂಥ,পন্থা
ಪಂಥ,পন্থা
ಸೆಳವು,বাজেয়াপ্ত
ಸೆಳವು,বাজেয়াপ্ত
ಸೆನೆಟ್,চেনেট
ಸೆನೆಟ್,চেনেট
ಸೆನೆಟ್,চেনেট
ಸೆನೆಟ್,চেনেট
ಸೆರ್ಫ್ (=ಬೋರ್ಡಾರ್ ಅಥವಾ ವಿಲನ್),Serf (=bordar বা villein)
ಸೆರ್ಫ್ (=ಬೋರ್ಡಾರ್ ಅಥವಾ ವಿಲನ್),Serf (=bordar বা villein)
ಜೀತಪದ್ಧತಿ (ಸೆರ್ಫಡ್ ಅಥವಾ ಜೀತದಾಳು,দাসত্ব (serfhood বা serfage)
ಜೀತಪದ್ಧತಿ (ಸರ್ಫೂಡ್ ಅಥವಾ ಜೀತದಾಳು,দাসত্ব (serfhood বা serfage)
ನೆರಳು ರಾಜ,ছাঁ ৰজা
ಶಿಪ್ ಮನಿ,জাহাজৰ ধন
ಆಘಾತ ಪಡೆಗಳು (=ಚಂಡಮಾರುತ ಪಡೆಗಳು),শ্বক সৈন্য (=ধুমুহা সৈন্য)
ಸಂಕ್ಷಿಪ್ತ ಸಂಸತ್ತು,চুটি সংসদ
ಚಕಮಕಿ,স্কিমিছ
ಗುಲಾಮ,দাস
ಗುಲಾಮಗಿರಿ,দাসত্ব
ಗುಲಾಮಗಿರಿ,দাসত্ব
ಸೈನಿಕ ರಾಜನೀತಿಜ್ಞ,সৈনিক ৰাষ্ট্ৰনেতা
ಈಟಿ,বৰশী
ಈಟಿ-ತಲೆ,বৰশীৰ মূৰ
ಗೋಳ,গোলক
ಸ್ಫ್ರಾಜಿಸ್ಟಿಕ್ಸ್,স্ফ্ৰেজিষ্টিকছ
ವ್ಯವಸ್ಥೆಯನ್ನು ಹಾಳುಮಾಡುತ್ತದೆ,ব্যৱস্থা নষ্ট কৰে
ಸ್ಕ್ವೈರ್,স্কোৱায়াৰ
ಸ್ಕ್ವೈರ್,স্কোৱায়াৰ
ಸ್ಕ್ವೈರಿಯಾರ್ಕಿ,স্কুয়াৰআৰ্চি
ಸ್ಕ್ವೈರಿಯಾರ್ಕಿ,স্কুয়াৰআৰ্চি
ಪ್ರಮಾಣಿತ,মানদণ্ড
ಪ್ರಮಾಣಿತ-ಧಾರಕ,ষ্টেণ্ডাৰ্ড-বাহক
ನಿಂತಿರುವ ಸೈನ್ಯ,থিয় হৈ থকা সেনাবাহিনী
ಸ್ಥಾಯಿ ಆದೇಶಗಳು,ষ্টেণ্ডিং অৰ্ডাৰ
ಸ್ಥಾಯಿ ಆದೇಶಗಳು,ষ্টেণ্ডিং অৰ্ডাৰ
ಸ್ಟೇಟ್ಸ್ಮನ್,ৰাষ্ট্ৰনেতা
ಕಲ್ಲಿನ ಶಾಸನ,শিলৰ শিলালিপি
ಚಂಡಮಾರುತದ ಪಡೆಗಳು,ধুমুহাৰ সৈন্য
ತಂತ್ರಗಾರಿಕೆ,কৌশল
ತಂತ್ರ,কৌশল
ತಂತ್ರ,কৌশল
ತಂತ್ರ,কৌশল
ಸ್ಟ್ರಾಟೋಕ್ರಸಿ,ষ্ট্ৰেট’ক্ৰেচি
ಕಲಹ,বিবাদ
ಕಲಹ,বিবাদ
ಬಲವಾದ ಹಿಡಿತ,শক্তিশালী ধৰি ৰখা
ಬಲವಾದ ಹಿಡಿತ,শক্তিশালী ধৰি ৰখা
ಅಧೀನ ಟ್ಯಾಲಿಯನ್ಸ್,সহযোগী টেলায়েন্স
ಉತ್ತರಾಧಿಕಾರ,উত্তৰাধিকাৰ
ಉತ್ತರಾಧಿಕಾರಿ,উত্তৰাধিকাৰী
ಮತದಾನದ ಹಕ್ಕು,ভোটাধিকাৰ
ಮತದಾರ,ভোটাধিকাৰী
ಸುಲ್ತಾನರು,চুলতানত্ব
ಸುಲ್ತಾನರ ಕಾಲ,চুলতানত্বৰ যুগ
ಶರಣಾಗತಿ,সমৰ্পণ
ಸುಜರೈನ್,চুজেৰেইন
ಸುಜರೈನ್ ರಾಜ್ಯ,চুজেৰেইন ৰাজ্য
ಖಡ್ಗಧಾರಿ,তৰোৱালধাৰী
ತಮ್ಮನಿ ಸೊಸೈಟಿ,টামমানী ছ&#39;চাইটি
ಟೆಂಪರ್ಡ್ ಕತ್ತಿ,টেম্পাৰড তৰোৱাল
ಬಾಡಿಗೆದಾರ,ভাড়াতীয়া
ಬಾಡಿಗೆದಾರ,ভাড়াতীয়া
ಪ್ರಾಂತ್ಯ,অঞ্চল
ಪ್ರಾಂತ್ಯ,অঞ্চল
ಪ್ರದೇಶದ ಸರ್ಕಾರ,টেৰিটৰী চৰকাৰ
ಭಯೋತ್ಪಾದನೆ,সন্ত্ৰাসবাদ
ಮೂರನೇ ಎಸ್ಟೇಟ್,তৃতীয় বাগিচা
ಮೂರು ಎಸ್ಟೇಟ್ಗಳು,তিনিটা বাগিচা
ಟೋಲ್,টোল
ಸುಂಕದ ಮನೆ,টোল হাউচ
ಸಮಾಧಿ,সমাধিস্থল
ಟೋರಿ,ট&#39;ৰী
ಟೋಟೆಮ್,টটেম
ಗೋಪುರ,টাৱাৰ
ಗೋಪುರ,টাৱাৰ
ವಿಜಯದ ಗೋಪುರ,বিজয়ৰ টাৱাৰ
ದೇಶದ್ರೋಹಿ,বিশ্বাসঘাতক
ವಿಶ್ವಾಸಘಾತುಕತನ,বিশ্বাসঘাতকতা
ದೇಶದ್ರೋಹ,দেশদ্ৰোহ
ಒಪ್ಪಂದ,সন্ধি
ಯುದ್ಧದ ಮೂಲಕ ಪ್ರಯೋಗ (=ಯುದ್ಧದ ಮೂಲಕ ಜಾಡು),যুদ্ধৰ দ্বাৰা পৰীক্ষা (=যুদ্ধৰ দ্বাৰা ট্ৰেইল)
ಶ್ರದ್ಧಾಂಜಲಿ,শ্ৰদ্ধাঞ্জলি
ಶ್ರದ್ಧಾಂಜಲಿ,শ্ৰদ্ধাঞ্জলি
ಗೌರವ ಭೂಮಿ,শ্ৰদ্ধাঞ্জলি ভূমি
ಟ್ರಿಪಲ್ ಮೈತ್ರಿ,ট্ৰিপল এলায়েন্স
ಟ್ರಿಪಲ್ ಎಂಟೆಂಟೆ,ট্ৰিপল এণ্টেণ্ট
ವಿಜಯೋತ್ಸವ,জয়লাভ
ವಿಜಯೋತ್ಸವ,জয়লাভ
ಪ್ರಕ್ಷುಬ್ಧತೆ,অস্থিৰতা
ನಿರಂಕುಶ ಹತ್ಯೆ,অত্যাচাৰী হত্যা
ನಿರಂಕುಶ ಹತ್ಯೆ,অত্যাচাৰী হত্যা
ದೌರ್ಜನ್ಯ,অত্যাচাৰ
ದೌರ್ಜನ್ಯ,অত্যাচাৰ
ನಿರಂಕುಶಾಧಿಕಾರಿ,অত্যাচাৰী
ಉಹ್ಲಾನ್,উহলান
ಉಕಾಸೆ,উকাচে
ಉಕಾಸೆ,উকাচে
ಉಲೇಮಾ,উলেমা
ಅಲ್ಟಿಮೇಟಮ್,আলটিমেটাম
ಅಲ್ಟಿಮೇಟಮ್,আলটিমেটাম
ಚಿಕ್ಕಪ್ಪ ಸ್ಯಾಮ್,ককাক ছেম
ಅಂಡರ್-ಕಿಂಗ್,আণ্ডাৰ-কিং
ಯುನೈಟೆಡ್ ಐರಿಶ್‌ಮೆನ್,ইউনাইটেড আইৰিছমেন
ವಿಶ್ವಸಂಸ್ಥೆ,যুক্তৰাষ্ট্ৰ
ಯುನೈಟೆಡ್ ಪ್ರಾಂತ್ಯಗಳು,সংযুক্ত প্ৰভিন্স
ಯುನೈಟೆಡ್ ಪ್ರಾಂತ್ಯಗಳು,সংযুক্ত প্ৰভিন্স
ಏಕರೂಪದ ಕೋಟೆ,ইউনিভেলেটেড দুৰ্গ
ಸಾರ್ವತ್ರಿಕ ರಾಜ,সাৰ্বজনীন ৰজা
ಸಾರ್ವತ್ರಿಕ ಮತದಾನದ ಹಕ್ಕು,সাৰ্বজনীন ভোটাধিকাৰ
ದಂಗೆ,বিদ্ৰোহ
ದುರುಪಯೋಗ,দখল কৰা
ದರೋಡೆಕೋರ,দখলদাৰী
ರಾಮರಾಜ್ಯ,ইউটোপিয়া
ವಿಧ್ವಂಸಕ,ভাণ্ডাল
ವಿಧ್ವಂಸಕತೆ,ভাঙি-ছিঙি পেলোৱা
ವ್ಯಾನ್ಗಾರ್ಡ್,ভ্যানগাৰ্ড
ವ್ಯಾನ್ಗಾರ್ಡ್,ভ্যানগাৰ্ড
ವ್ಯಾನ್ಗಾರ್ಡ್,ভ্যানগাৰ্ড
ವರಂಗಿಯನ್,ভাৰংগিয়ান
ವರಂಗಿಯನ್ ಕಾವಲುಗಾರ,ভাৰংগিয়ান গাৰ্ড
ವಾಸಲ್,ভেছাল
ವಾಸಲ್,ভেছাল
ವಾಸಲ್ ರಾಜ್ಯ,ভেছাল অৱস্থা
ವ್ಯಾಟಿಕನ್ ಕೌನ್ಸಿಲ್,ভেটিকান কাউন্সিল
ಹಡಗು,পাত্ৰ
ಹಡಗು,পাত্ৰ
ಹಡಗು,পাত্ৰ
ಉಪರಾಜ,উপ-ৰজা
ವೈಸರಾಯ್,ভাইচৰয়
ವೈಸರಾಯಲ್ಟಿ=ವೈಸ್ರಾಯಶಿಪ್,ভাইচৰয়লিটি=ভাইচৰয়শ্বিপ
ವಿಕ್ಟರ್,ভিক্টৰ
ವಿಜಯ,বিজয়
ವಿಲೀನ್,ভিলেইন
ಪ್ರಯಾಣ,জলপথে গমন
ದುರ್ಬಲ ಕೋಟೆ,দুৰ্বল দুৰ্গ
ವಾಲ್ ಪೇಂಟಿಂಗ್,ৱাল পেইন্টিং
ವಾಲ್ ಪೇಂಟಿಂಗ್,ৱাল পেইন্টিং
ಯುದ್ಧ,যুদ্ধ
ಯುದ್ಧಾಧಿಪತಿ,যুদ্ধ-প্ৰভু
ಯೋಧ,যোদ্ধা
ಯೋಧ,যোদ্ধা
ಯೋಧ,যোদ্ধা
ಯುದ್ಧನೌಕೆ,যুদ্ধজাহাজ
ವಾಚ್-ವರ್ಡ್,ৱাচ-ৱৰ্ড
ಕಲ್ಯಾಣ ರಾಜ್ಯ,কল্যাণকামী ৰাষ্ট্ৰ
ಕಲ್ಯಾಣ ಕೆಲಸ,কল্যাণমূলক কাম
ವಿಗ್,হুইগ
ಬಿಳಿ ಧ್ವಜ,বগা পতাকা
ಬಿಳಿಯರ ಹೊರೆ,বগা মানুহৰ বোজা
ವಿಶ್ವ ಸಾಮ್ರಾಜ್ಯ,বিশ্ব সাম্ৰাজ্য
ವಿಶ್ವ ಚಳುವಳಿ,বিশ্ব আন্দোলন
ವಿಶ್ವ ರಾಜಕೀಯ,বিশ্ব ৰাজনীতি
ವಿಶ್ವ ಶಕ್ತಿ,বিশ্ব শক্তি
ವಿಶ್ವ ಯುದ್ಧ,বিশ্বযুদ্ধ
ವ್ರೀಕರ್,ৰেকাৰ
ಧ್ವಂಸ ತಿದ್ದುಪಡಿ,ধ্বংসাত্মক সংশোধনী
ಕ್ಸೆನೆಲಾಸಿಸ್,জেনেলাচিছ
ಅನ್ಯದ್ವೇಷ,বিদেশী ঘৃণা
ಯಾಂಕೀ,য়েংকি
ಹಳದಿ ಜಾಕೆಟ್,হালধীয়া জেকেট
ಹಳದಿ ಮನುಷ್ಯ,হালধীয়া মানুহ
ಹಳದಿ ಅಪಾಯ,হালধীয়া বিপদ
ಹಳದಿ ಪ್ರೆಸ್,হালধীয়া প্ৰেছ
ಯಂಗ್ ಟರ್ಕ್ಸ್,যুৱ তুৰ্কী
ಜೀಯಸ್,জিউছ
ಜಿಯೋನಿಸಂ,জায়নিজম
ಝೋರಾಸ್ಟ್ರಿಯನ್ ಧರ್ಮ,জৰদস্তি ধৰ্ম
