Bengali,Malayalam
পালস কোড মডুলেশন,പൾസ് കോഡ് മോഡുലേഷൻ
পালস ডিজিটাল মড্যুলেশন (PDM),പൾസ് ഡിജിറ്റൽ മോഡുലേഷൻ (PDM)
পালস ট্রেন,പൾസ് ട്രെയിൻ
বিরাম চিহ্ন,വിരാമചിഹ്നം
ধাক্কা,തള്ളുക
অটোমেটা নিচে ধাক্কা,ഓട്ടോമാറ്റയെ താഴേക്ക് തള്ളുക
পুশআপ তালিকা,pushup ലിസ്റ്റ്
চতুর্ভুজ ঘনত্ব,ക്വാഡ് സാന്ദ്രത
যোগ্যতা,യോഗ്യത
কোয়ান্টিফায়ার,ക്വാണ്ടിഫയർ
কোয়ান্টাইজ করুন,ക്വാണ്ടൈസ് ചെയ്യുക
কোয়ান্টাইজার,ക്വാണ്ടൈസർ
কোয়ান্টাম,ക്വാണ്ടം
কোয়ান্টাম ঘড়ি,ക്വാണ്ടം ക്ലോക്ക്
কোয়ান্টাম কম্পিউটিং,ക്വാണ്ടം കമ്പ്യൂട്ടിംഗ്
উদাহরণ দ্বারা প্রশ্ন,ഉദാഹരണത്തിലൂടെ ചോദിക്കുക
প্রশ্ন,ചോദ്യം
প্রশ্নের ভাষা,ചോദ്യ ഭാഷ
অনুসন্ধান প্রক্রিয়াকরণ,അന്വേഷണ പ്രോസസ്സിംഗ്
কিউ,ക്യൂ
সারি ব্যবস্থাপনা,ക്യൂ മാനേജ്മെന്റ്
সারি রেজিস্টার,ക്യൂ രജിസ്റ്റർ
সারিবদ্ধ নেটওয়ার্ক,ക്യൂയിംഗ് നെറ്റ്‌വർക്ക്
সারিবদ্ধ তত্ত্ব,ക്യൂയിനിംഗ് സിദ്ധാന്തം
দ্রুত অ্যাক্সেস মেমরি,പെട്ടെന്നുള്ള ആക്സസ് മെമ്മറി
ভাগফল,ക്വട്ടേഷൻ
রেডিও ফ্রিকোয়েন্সি হস্তক্ষেপ (RFI),റേഡിയോ ഫ്രീക്വൻസി ഇടപെടൽ (RFI)
রেডিক্স,റാഡിക്സ്
র্যান্ডম এক্সেস কম্পিউটার ইকুইপমেন্ট (RACE),റാൻഡം ആക്സസ് കമ്പ്യൂട്ടർ ഉപകരണങ്ങൾ (RACE)
এলোমেলো অ্যাক্সেস মেমরি (RAM),റാൻഡം ആക്സസ് മെമ്മറി (റാം)
র্যান্ডম স্ক্যান,ക്രമരഹിതമായ സ്കാൻ
রাস্টার,റാസ്റ്റർ
রাস্টার স্ক্যান,റാസ്റ്റർ സ്കാൻ
আবার ইঞ্জিনিয়ারিং,വീണ്ടും എഞ്ചിനീയറിംഗ്
পুনরায় বৃদ্ধি,വീണ്ടും വലുതാക്കൽ
নাগালযোগ্যতা,എത്തിച്ചേരാനാകുന്നത്
পড়ুন,വായിക്കുക
মাথা পড়া,തല വായിക്കുക
শুধুমাত্র পাঠযোগ্য,വായിക്കാൻ മാത്രം
শুধুমাত্র স্মৃতি পড়া,വായന മാത്രം മെമ്മറി
পড়া লেখা মাথা,തല വായിക്കുക
পড়া/লেখা চক্র,വായന/എഴുത്ത് ചക്രം
পড়া/লেখা মাথা,തല വായിക്കുക/എഴുതുക
পড়া/লেখা,വായിക്കുക/എഴുതുക
পাঠক,വായനക്കാരൻ
পড়া,വായന
উচ্চারণ করা,വായിക്കുക
বাস্তব,യഥാർത്ഥമായ
বাস্তব সময় প্রক্রিয়াকরণ,തത്സമയ പ്രോസസ്സിംഗ്
রিসিভার,റിസീവർ
স্বীকৃতি যুক্তি,തിരിച്ചറിയൽ യുക്തി
পুনরায় কম্পাইল করুন,വീണ്ടും കംപൈൽ ചെയ്യുക
রেকর্ড,രേഖപ്പെടുത്തുക
রেকর্ডিং মাথা,റെക്കോർഡിംഗ് തല
পুনরুদ্ধারযোগ্য ত্রুটি,വീണ്ടെടുക്കാവുന്ന പിശക്
পুনরুদ্ধার,വീണ്ടെടുക്കൽ
recursim উপপাদ্য,ആവർത്തന സിദ്ധാന്തം
পুনরাবৃত্তি,ആവർത്തനം
পুনরাবৃত্ত ফাংশন,ആവർത്തന പ്രവർത്തനം
হ্রাসকৃত নির্দেশনা সেট কম্পিউটার (RISC),കുറച്ച ഇൻസ്ട്രക്ഷൻ സെറ്റ് കമ്പ്യൂട്ടർ (RISC)
অপ্রয়োজনীয়তা,ആവർത്തനം
স্বাধীন ডিস্কের অপ্রয়োজনীয় অ্যারে (RAID),സ്വതന്ത്ര ഡിസ്കുകളുടെ അനാവശ്യ ശ്രേണി (RAID)
পুনঃপ্রবেশকারী,വീണ്ടും പ്രവേശനം
পুনরায় প্রবেশকারী কোড,വീണ്ടും പ്രവേശിക്കുന്ന കോഡ്
রেফারেন্স,റഫറൻസ്
উল্লেখ সততা,റഫറൻഷ്യൽ സമഗ്രത
প্রতিফলন,പ്രതിഫലനം
প্রতিবিম্ব,പ്രതിഫലനം
প্রতিসরণ,അപവർത്തനം
রিফ্রেশ,പുതുക്കുക
পুনর্জন্ম,പുനരുജ്ജീവനം
নিবন্ধন,രജിസ്റ്റർ ചെയ്യുക
নিয়মিত ব্যাকরণ,പതിവ് വ്യാകരണം
সম্পর্ক,ബന്ധം
সম্পর্কিত তথ্য ভাণ্ডার,റിലേഷണൽ ഡാറ്റാബേസ്
রিলেশনাল ডাটাবেস ম্যানেজমেন্ট সিস্টেম (RDBMS),റിലേഷണൽ ഡാറ്റാബേസ് മാനേജ്മെന്റ് സിസ്റ്റം (RDBMS)
রিলেশনাল মডেল,റിലേഷണൽ മോഡൽ
আপেক্ষিক,ബന്ധു
আপেক্ষিক ঠিকানা,ബന്ധു വിലാസം
রিলে,റിലേ
নির্ভরযোগ্যতা মডেলিং,വിശ്വാസ്യത മോഡലിംഗ്
নির্ভরযোগ্য,വിശ്വസനീയം
স্থানান্তরযোগ্য কোড,മാറ്റിസ്ഥാപിക്കാവുന്ന കോഡ്
দূরবর্তী,റിമോട്ട്
দূরবর্তী হোস্ট,റിമോട്ട് ഹോസ്റ്റ്
দূরবর্তী কাজের এন্ট্রি,വിദൂര ജോലി പ്രവേശനം
দূরবর্তী লগ ইন,വിദൂര ലോഗിൻ
দূরবর্তী পদ্ধতি কল (RPC),വിദൂര നടപടിക്രമ കോൾ (RPC)
রিমোট সেন্সিং,വിദൂര സംവേദനം
নাম পরিবর্তন করুন,പേരുമാറ്റുക
রেন্ডারিং,റെൻഡറിംഗ്
রিপিটার,റിപ്പീറ്റർ
উত্তর দিন,മറുപടി
অনুরোধ,അഭ്യർത്ഥിക്കുക
মন্তব্যের জন্য অনুরোধ (RFC),അഭിപ്രായങ്ങൾക്കായുള്ള അഭ്യർത്ഥന (RFC)
অনুরোধ/উত্তর প্রোটোকল,അഭ്യർത്ഥന/മറുപടി പ്രോട്ടോക്കോൾ
প্রোগ্রাম পুনরায় চালান,പ്രോഗ്രാം വീണ്ടും പ്രവർത്തിപ്പിക്കുക
গবেষণা,ഗവേഷണം
চক্র পুনরায় সেট করুন,റീസെറ്റ് സൈക്കിൾ
বাসিন্দা,താമസക്കാരൻ
রেজোলিউশন,റെസലൂഷൻ
সম্পদ,വിഭവങ്ങൾ
প্রতিক্রিয়া সময়,പ്രതികരണ സമയം
আবার শুরু,പുനരാരംഭിക്കുക
পুনরুদ্ধার করুন,പുനഃസ്ഥാപിക്കുക
রিট্রেস,തിരിച്ചെടുക്കുക
রিট্রান্সমিশন,പുനഃസംപ്രേക്ഷണം
পুনরুদ্ধার করুন,വീണ്ടെടുക്കുക
পুনরায় চেষ্টা করা,വീണ്ടും ശ്രമിക്കുക
প্রত্যাবর্তন,മടങ്ങുക
রিটার্ন কোড,റിട്ടേൺ കോഡ്
রিটার্ন কী,റിട്ടേൺ കീ
পুনরায় ব্যবহারযোগ্য কোড,വീണ്ടും ഉപയോഗിക്കാവുന്ന കോഡ്
পুনর্লিখনযোগ্য,മാറ്റിയെഴുതാവുന്നത്
আরজিবি মনিটর,RGB മോണിറ്റർ
ফিতা,റിബൺ
সঠিক সমস্যা,ശരിയായ പ്രശ്നം
রোবট,റോബോട്ട്
যন্ত্রমানব নির্মাণ বিদ্যা,റോബോട്ടിക്സ്
বলিষ্ঠ,കരുത്തുറ്റത്
ভূমিকা,പങ്ക്
ফিরে আসা,തിരികെ ഉരുട്ടുക
রোল ইন,റോൾ ഇൻ ചെയ്യുക
রোল আউট,റോൾ ഔട്ട്
রম,ROM
রুট,റൂട്ട്
রুট ডিরেক্টরি,റൂട്ട് ഡയറക്ടറി
ত্রুটির রাউন্ড,പിശകിന്റെ റൗണ്ട്
রাউটার,റൂട്ടർ
রাউটিং,റൂട്ടിംഗ്
RS232C ইন্টারফেস,RS232C ഇന്റർഫേസ്
RSA এনক্রিপশন,RSA എൻക്രിപ്ഷൻ
আরটিসি,ആർ.ടി.സി
দৈর্ঘ্য এনকোডিং চালান,റൺ ദൈർഘ്യം എൻകോഡിംഗ്
রান সময়,റൺ സമയം
রান টাইম ত্রুটি,റൺ ടൈം പിശക്
নমুনা,സാമ്പിൾ
স্যাম্পলিং,സാമ്പിളിംഗ്
স্যাটেলাইট,ഉപഗ്രഹം
স্যাচুরেটিং,പൂരിതമാക്കുന്നു
সংরক্ষণ,രക്ഷിക്കും
পরিমাপযোগ্যতা,സ്കേലബിളിറ്റി
স্কেলার,സ്കെയിലർ
স্ক্যানিং,സ്കാൻ ചെയ്യുന്നു
দৃশ্যকল্প,രംഗം
সময়সূচী,ഷെഡ്യൂളർ
স্ক্রিন ইমেজ প্রজেক্টর,സ്ക്രീൻ ഇമേജ് പ്രൊജക്ടർ
লিপি,സ്ക്രിപ്റ്റ്
স্ক্রিপ্টিং ভাষা,സ്ക്രിപ്റ്റിംഗ് ഭാഷ
স্ক্রোলিং,സ്ക്രോളിംഗ്
SDLC (সিক্রোনাস ডেটা লিঙ্ক নিয়ন্ত্রণ),SDLC (സിക്രണസ് ഡാറ്റ ലിങ്ക് നിയന്ത്രണം)
অনুসন্ধান করুন,തിരയുക
খোঁজ যন্ত্র,തിരയല് യന്ത്രം
অনুসন্ধান গাছ,തിരയൽ വൃക്ഷം
অনুসন্ধান করা হচ্ছে,തിരയുന്നു
মাধ্যমিক,സെക്കൻഡറി
সেক্টর,മേഖല
নিরাপত্তা নীতি,സുരക്ഷാ നയം
সময় নেওয়া,സമയം തേടുക
সেগমেন্ট,സെഗ്മെന്റ്
সেগমেন্টেশন,വിഭജനം
নির্বাচন বাছাই,തിരഞ്ഞെടുക്കൽ തരം
স্বয়ংসম্পূর্ণ,സ്വയം ഉൾക്കൊള്ളുന്നു
শব্দার্থবিদ্যা,അർത്ഥശാസ്ത്രം
সেমাফোর,സെമാഫോർ
সেমিকন্ডাক্টর,അർദ്ധചാലകം
শব্দার্থিক ওয়েব,സെമന്റിക് വെബ്
অনুক্রমিক অ্যাক্সেস পদ্ধতি,തുടർച്ചയായ ആക്സസ് രീതി
সিরিয়াল,സീരിയൽ
সিরিয়ালাইজার,സീരിയലൈസർ
সার্ভার,സെർവർ
সার্ভার ক্র্যাশ,സെർവർ ക്രാഷ്
সার্ভার লাইসেন্স,സെർവർ ലൈസൻസ്
সার্ভো গুণক,സെർവോ മൾട്ടിപ്ലയർ
সেট,സജ്ജമാക്കുക
চিহ্নিত করা,സെറ്റ് പോയിന്റ്
সেট আপ,സജ്ജമാക്കുക
ছায়া,തണല്
শেডিং,ഷേഡിംഗ്
ছায়া,നിഴൽ
ফাইল শেয়ার করুন,ഫയൽ പങ്കിടുക
ভাগ করা অ্যাক্সেস,പങ്കിട്ട ആക്സസ്
শেয়ারিং,പങ്കിടുന്നു
শেল,ഷെൽ
চরিত্র পরিবর্তন,ഷിഫ്റ്റ് സ്വഭാവം
শর্ট সার্কিট,ഷോർട്ട് സർക്യൂട്ട്
সংক্ষিপ্ত নির্দেশ,ഹ്രസ്വ നിർദ്ദേശം
ভাইবোন,സഹോദരൻ
পার্শ্ব প্রতিক্রিয়া,പാർശ്വഫലങ്ങൾ
সাইন বিট,സൈൻ ബിറ്റ്
সংকেত,സിഗ്നൽ
সংকেত প্রক্রিয়াজাতকরণ,സിഗ്നൽ പ്രോസസ്സിംഗ്
সংকেত,സിഗ്നലിംഗ്
শব্দ অনুপাত থেকে সংকেত,സിഗ്നൽ-ടു-നോയിസ് അനുപാതം
স্বাক্ষর,കയ്യൊപ്പ്
স্বাক্ষর পরীক্ষা,ഒപ്പ് പരിശോധന
উল্লেখযোগ্য সংখ্যা,ഗണ്യമായ അക്കം
সিলিকন চিপ,സിലിക്കൺ ചിപ്പ്
সাধারণ মেল ট্রান্সফার প্রোটোকল (SMTP),ലളിതമായ മെയിൽ ട്രാൻസ്ഫർ പ്രോട്ടോക്കോൾ (SMTP)
সিমপ্লেক্স,സിംപ്ലക്സ്
সিমপ্লেক্স নোড,സിംപ്ലക്സ് നോഡ്
সিমুলেশন,സിമുലേഷൻ
সিমুলেটর,സിമുലേറ്റർ
যুগপত,ഒരേസമയം
যুগপত প্রক্রিয়াকরণ,ഒരേസമയം പ്രോസസ്സിംഗ്
সিঙ্গেলটন,സിംഗിൾടൺ
সাইটের লাইসেন্স,സൈറ്റ് ലൈസൻസ്
আকার,വലിപ്പം
সাইজিং,വലിപ്പം
স্কেচিং,സ്കെച്ചിംഗ്
এড়িয়ে যান,ഒഴിവാക്കുക
স্কিপিং,ഒഴിവാക്കുന്നു
স্ল্যাশ,സ്ലാഷ്
স্লেভ কম্পিউটার,അടിമ കമ്പ്യൂട്ടർ
স্লাইডিং উইন্ডো প্রোটোকল,സ്ലൈഡിംഗ് വിൻഡോ പ്രോട്ടോക്കോൾ
স্লিপ,തെന്നുക
স্লট,സ്ലോട്ട്
ছোট কম্পিউটার সিস্টেম ইন্টারফেস (SCSI),ചെറിയ കമ്പ്യൂട്ടർ സിസ്റ്റം ഇന്റർഫേസ് (SCSI)
স্মার্ট কার্ড,സ്മാർട്ട് കാർഡ്
শামুক মেইল,സ്നൈൽ മെയിൽ
স্ন্যাপশট,സ്നാപ്പ്ഷോട്ട്
নরম কম্পিউটিং,സോഫ്റ്റ് കമ്പ്യൂട്ടിംഗ്
সফট কপি,സോഫ്റ്റ് കോപ്പി
নরম ফন্ট,മൃദുവായ ഫോണ്ട്
সফটওয়্যার,സോഫ്റ്റ്വെയർ
সফ্টওয়্যার প্রকৌশল,സോഫ്റ്റ്വെയർ എഞ്ചിനീയറിംഗ്
সফ্টওয়্যার লাইসেন্স,സോഫ്റ്റ്വെയർ ലൈസൻസ്
সফটওয়্যার পাইরেসি,സോഫ്റ്റ്‌വെയർ പൈറസി
বর্ণালী,സ്പെക്ട്രം
সর্পিল,സർപ്പിളം
শীট ছড়িয়ে,വിരിച്ച ഷീറ്റ്
স্ট্যান্ডার্ড,സ്റ്റാൻഡേർഡ്
স্ট্যান্ডার্ড সাধারণীকৃত মার্কআপ ভাষা (SGML),സ്റ്റാൻഡേർഡ് സാമാന്യവൽക്കരിച്ച മാർക്ക്അപ്പ് ഭാഷ (SGML)
প্রমিতকরণ,സ്റ്റാൻഡേർഡൈസേഷൻ
Standby সময়,സ്റ്റാൻഡ്ബൈ സമയം
তারকা LAN,നക്ഷത്രം LAN
তারকা টপোলজি,നക്ഷത്ര ടോപ്പോളജി
বিট শুরু,ബിറ്റ് ആരംഭിക്കുക
অনাহার,പട്ടിണി
স্ট্যাটিক মেমরি&#39;,സ്റ്റാറ്റിക് മെമ്മറി&#39;
স্ট্যাটাস চ্যানেল,സ്റ്റാറ്റസ് ചാനൽ
ধাপে আকার,ഘട്ടം വലിപ്പം
থামুন এবং প্রোটোকল অপেক্ষা করুন,"നിർത്തുക, കാത്തിരിക്കുക പ്രോട്ടോക്കോൾ"
স্টপ কোড,സ്റ്റോപ്പ് കോഡ്
স্টপ কী,സ്റ്റോപ്പ് കീ
সঞ্চয়যোগ্যতা,സ്‌റ്റോറബിലിറ്റി
সংরক্ষিত প্রোগ্রাম,സംഭരിച്ച പ്രോഗ്രാം
স্ট্রিং ডেটা,സ്ട്രിംഗ് ഡാറ്റ
কাঠামোগত কোডিং,ഘടനാപരമായ കോഡിംഗ്
কাঠামোগত ক্যোয়ারী ভাষা (SQL),ഘടനാപരമായ അന്വേഷണ ഭാഷ (SQL)
শৈলী শীট,സ്റ്റൈൽ ഷീറ്റ്
সাব-ডিরেক্টরি,ഉപ ഡയറക്ടറി
সাবনেট,സബ്നെറ്റ്
সাবট্রি,ഉപവൃക്ഷം
সারসংক্ষেপ,സംഗ്രഹം
সুপার কম্পিউটার,സൂപ്പർ കമ്പ്യൂട്ടർ
সুপার কম্পিউটিং,സൂപ്പർ കമ്പ്യൂട്ടിംഗ്
সুপার কী,സൂപ്പർ കീ
সুপার ব্যবহারকারী,സൂപ്പർ ഉപയോക്താവ്
তত্ত্বাবধানে শিক্ষা,മേൽനോട്ടത്തിലുള്ള പഠനം
সমর্থন চিপ,പിന്തുണ ചിപ്പ്
সার্ফ,സർഫ്
সার্ফিং,സർഫിംഗ്
অদলবদল,സ്വാപ്പ്
অদলবদল,സ്വാപ്പ് ഇൻ
অদলবদল করা,സ്വാപ്പ് ഔട്ട്
অদলবদল,സ്വാപ്പിംഗ്
সুইচড নেটওয়ার্ক,നെറ്റ്‌വർക്ക് മാറ്റി
সুইচিং,സ്വിച്ചിംഗ്
স্যুইচিং তত্ত্ব,സ്വിച്ചിംഗ് സിദ്ധാന്തം
প্রতীকী প্রোগ্রামিং,പ്രതീകാത്മക പ്രോഗ്രാമിംഗ്
সিঙ্ক্রোনাইজেশন,സമന്വയം
সিঙ্ক্রোনাইজার,സിൻക്രൊണൈസർ
সিঙ্ক্রোনাস,സിൻക്രണസ്
সিঙ্ক্রোনাস ডিজিটাল হায়ারার্কি (SDH),സിൻക്രണസ് ഡിജിറ്റൽ ശ്രേണി (SDH)
সিনট্যাক্স বিশ্লেষণ,വാക്യഘടന വിശകലനം
ধারা বিশ্লেষণ,സിസ്റ്റം വിശകലനം
সিস্টেম ইঞ্জিনিয়ারিং,സിസ്റ്റം എഞ്ചിനീയറിംഗ്
সিস্টেম হ্যাকার,സിസ്റ്റം ഹാക്കർ
ব্যাবস্থা সংযোগকারক,സിസ്റ്റം ഇന്റഗ്രേറ്റർ
সিস্টেম লগ,സിസ്റ്റം ലോഗ്
সিস্টেম মাস্ক,സിസ്റ്റം മാസ്ക്
সিস্টেম নেটওয়ার্ক আর্কিটেকচার (SNA),സിസ്റ്റം നെറ്റ്‌വർക്ക് ആർക്കിടെക്ചർ (എസ്എൻഎ)
সিস্টেম প্রোগ্রামার,സിസ്റ്റം പ്രോഗ്രാമർ
সিস্টেম রিস্টার্ট,സിസ്റ്റം പുനരാരംഭിക്കുക
সিস্টেম শাটডাউন,സിസ്റ്റം ഷട്ട്ഡൗൺ
সিস্টেম পরীক্ষা,സിസ്റ്റം ടെസ്റ്റിംഗ്
সিস্টেম ইউটিলিটি,സിസ്റ്റം യൂട്ടിലിറ്റി
পদ্ধতিগত কোড,വ്യവസ്ഥാപിത കോഡ്
ট্যাব কমান্ড,ടാബ് കമാൻഡ്
টেবিল,മേശ
টেবিল দেখুন,മേശ മുകളിലേക്ക് നോക്കുക
টেবিল স্পেস,മേശ സ്ഥലം
ট্যাবলেট,ടാബ്ലെറ്റ്
ট্যাবুলার অ্যারে,പട്ടിക അറേ
ট্যাবুলেটিং ফাংশন,ടാബുലേഷൻ പ്രവർത്തനം
ট্যাগ করা আর্কিটেকচার,ടാഗ് ചെയ്ത വാസ്തുവിദ്യ
ট্যাগ করা ছবি ফাইল ফরম্যাট (TIFF),ടാഗ് ചെയ്ത ഇമേജ് ഫയൽ ഫോർമാറ്റ് (TIFF)
ট্যান্ডাম সিস্টেম,ടാൻഡം സിസ്റ്റം
টেপ ঘনত্ব,ടേപ്പ് സാന്ദ്രത
টেপ মাস্ক,ടേപ്പ് മാസ്ക്
tar ফাইল,ടാർ ഫയൽ
টাস্ক,ടാസ്ക്
টাস্ক বার,ടാസ്ക് ബാർ
কাজের সূচি,ടാസ്ക് ഷെഡ്യൂളർ
TCP/IP (ট্রান্সমিশন কন্ট্রোল প্রোটোকল/ইন্টারনেট প্রোটোকল),TCP/IP (ട്രാൻസ്മിഷൻ കൺട്രോൾ പ്രോട്ടോക്കോൾ/ഇന്റർനെറ്റ് പ്രോട്ടോക്കോൾ)
টিয়ারডাউন অপারেশন,കീറിമുറിക്കൽ പ്രവർത്തനം
টেলিকম,ടെലികോം
টেলিযোগাযোগ,ടെലികമ്മ്യൂണിക്കേഷൻ
টেলিকনফারেন্স,ടെലികോൺഫറൻസ്
টেলিকনফারেন্সিং,ടെലികോൺഫറൻസിങ്
টেলিগ্রাফি,ടെലിഗ്രാഫി
টেলিমেট্রি,ടെലിമെട്രി
টেলিফোন,ടെലിഫോണ്
টেলিফোনি,ടെലിഫോണി
টেলিপ্রিন্টার,ടെലിപ്രിന്റർ
টেলিপ্রসেসিং,ടെലിപ്രോസസിംഗ്
টেলিভিশন,ടെലിവിഷൻ
টেলেক্স,ടെലക്സ്
টেলনেট,ടെൽനെറ്റ്
তাপমাত্রা,താപനില
টেমপ্লেট,ടെംപ്ലേറ്റ്
দশের পরিপূরক,പത്തിന്റെ പൂരകം
তেরা বাইট,ടെറാ ബൈറ്റ്
তেরা ফ্লপ,തേരാ ഫ്ലോപ്പുകൾ
টার্মিনাল কার্সার,ടെർമിനൽ കഴ്സർ
টার্মিনাল নোড,ടെർമിനൽ നോഡ്
টার্মিনাল উইন্ডো,ടെർമിനൽ വിൻഡോ
সমাপ্তি,അവസാനിപ്പിക്കൽ
টারনারি,ത്രിതീയ
টার্নারি অপারেশন,ത്രിതല പ്രവർത്തനം
পরীক্ষা,ടെസ്റ്റ്
পরীক্ষার কভারেজ,ടെസ്റ്റ് കവറേജ്
পরীক্ষা চালানো,പരീക്ഷണ ഓട്ടം
টেস্ট-ডেটা,ടെസ്റ്റ്-ഡാറ്റ
পাঠ্য,വാചകം
টেক্সট বক্স,ടെക്സ്റ്റ് ബോക്സ്
পাঠ্য কার্সার,ടെക്സ്റ്റ് കഴ്സർ
টেক্সট সম্পাদক,ടെക്സ്റ്റ് എഡിറ്റർ
লেখার ফাইল,ടെക്സ്റ്റ് ഫയൽ
পাঠ্য মোড,ടെക്സ്റ്റ് മോഡ്
পাঠ্য প্রক্রিয়াকরণ,ടെക്സ്റ്റ് പ്രോസസ്സിംഗ്
টেক্সট টু স্পিচ (TTS),ടെക്സ്റ്റ് ടു സ്പീച്ച് (TTS)
টেক্সচার ম্যাপিং,ടെക്സ്ചർ മാപ്പിംഗ്
টি-ফ্লিপ-ফ্লপ,ടി-ഫ്ലിപ്പ്-ഫ്ലോപ്പ്
থারমাল প্রিন্টার,തെർമൽ പ്രിന്റർ
পাতলা ফিল্ম মেমরি,നേർത്ത ഫിലിം മെമ്മറി
পাতলা ফিল্ম ট্রানজিস্টর,നേർത്ത ഫിലിം ട്രാൻസിസ്റ്റർ
মারধর,മർദിക്കുന്നു
থ্রেড,ത്രെഡ്
থ্রেডিং,ത്രെഡിംഗ്
ত্রিস্তর নেটওয়ার্ক,ത്രിതല ശൃംഖല
থ্রুপুট,ത്രൂപുട്ട്
সময় জটিলতা,സമയ സങ്കീർണ്ണത
টাইম ডিভিশন মাল্টিপ্লেক্সিং (TDM),ടൈം ഡിവിഷൻ മൾട്ടിപ്ലക്‌സിംഗ് (ടിഡിഎം)
সময় ফ্রেম,ടൈം ഫ്രെയിം
সময় ফ্রেম,ടൈം ഫ്രെയിം
সময় মেশিন,സമയ യന്ത്രം
সময় শেষ,ടൈം ഔട്ട്
সময় পরিমাপ,സമയ അളവ്
সময় সিরিজ,സമയ പരമ്പര
সময় ভাগ,സമയം പങ്കിടൽ
সময় ভাগ করে নেওয়ার সিস্টেম,സമയം പങ്കിടൽ സംവിധാനം
সময় স্ট্যাম্প,സമയ സ്റ്റാമ്പ്
টাইমিং ডায়াগ্রাম,സമയ ഡയഗ്രം
আভা,ടിന്റ്
টগল,ടോഗിൾ ചെയ്യുക
টগল করার গতি,ടോഗിൾ വേഗത
টোকেন,ടോക്കൺ
টোকেন বাস,ടോക്കൺ ബസ്
টোকেন বাস,ടോക്കൺ ബസ്
টোকেন বাস নেটওয়ার্ক,ടോക്കൺ ബസ് ശൃംഖല
টোকেন রিং,ടോക്കൺ റിംഗ്
টোকেন কথা,ടോക്കൺ സംസാരം
টুল,ഉപകരണം
আপাদোমোস্তোক,ടോപ്പ് ഡൗൺ
টপ ডাউন ডিজাইন,മുകളിൽ നിന്ന് താഴേക്കുള്ള ഡിസൈൻ
টপ ডাউন পার্সিং,മുകളിൽ നിന്ന് താഴേക്ക് പാഴ്സിംഗ്
টপোলজি,ടോപ്പോളജി
স্পর্শ প্যাড,ടച്ച് പാഡ്
স্পর্শ পর্দা,ടച്ച് സ്ക്രീൻ
ট্রেস,ട്രെയ്സ്
ট্রেসিং,ട്രാക്കിംഗ്
ট্র্যাক,ട്രാക്ക്
ট্র্যাক ডিস্ক,ട്രാക്ക് ഡിസ്ക്
ট্র্যাক টেপ,ട്രാക്ക് ടേപ്പ്
ট্র্যাকিং,ട്രാക്കിംഗ്
লতা,ട്രെയിലർ
গতিপথ,സഞ്ചാരപഥം
লেনদেন,ഇടപാട്
লেনদেন ফাইল,ഇടപാട് ഫയൽ
লেনদেনের লগ,ഇടപാട് ലോഗ്
প্রতিলিপি,ട്രാൻസ്ക്രൈബ് ചെയ്യുക
ট্রান্সডুসার,ട്രാൻസ്ഡ്യൂസർ
স্থানান্তর হার,കൈമാറ്റ നിരക്ക്
স্থানান্তর সময়,കൈമാറ്റ സമയം
রূপান্তর,രൂപാന്തരം
ক্ষণস্থায়ী ত্রুটি,ക്ഷണികമായ പിശക്
ট্রানজিট সময়,സഞ്ചാരമാർഗ സമയം
উত্তরণ,സംക്രമണം
ট্রানজিটিভ,ട്രാൻസിറ്റീവ്
ট্রানজিটিভিটি,ട്രാൻസിറ്റിവിറ്റി
অনুবাদ,വിവർത്തനം
সংক্রমণ,പകർച്ച
ট্রান্সমিশন কন্ট্রোল প্রোটোকল (TCP),ട്രാൻസ്മിഷൻ കൺട്രോൾ പ്രോട്ടോക്കോൾ (TCP)
পরিচলন রেখা,ട്രാൻസ്മിഷൻ ലൈൻ
ট্রান্সমিটার,ട്രാൻസ്മിറ്റർ
স্বচ্ছতা,സുതാര്യത
ট্রান্সপন্ডার,ട്രാൻസ്‌പോണ്ടർ
পরিবহন,ഗതാഗതം
স্থানান্তর,ട്രാൻസ്പോസിഷൻ
ট্রান্সপুটার,ട്രാൻസ്പ്യൂട്ടർ
ট্রান্সরিভার,ട്രാൻസ്സീവർ
ফাঁদে ফেলা,ട്രാപ്പിംഗ്
ট্রাভার্স,സഞ്ചരിക്കുക
গাছ (ট্রাভার্সাল),മരം (സഞ്ചാരം)
গাছ নেটওয়ার্ক,വൃക്ഷ ശൃംഖല
উপনদী সার্কিট,ട്രിബ്യൂട്ടറി സർക്യൂട്ട്
তুচ্ছ গ্রাফ,നിസ്സാര ഗ്രാഫ്
সমস্যা অঙ্কুর,കുഴപ്പം ഷൂട്ട്
ছাঁটা,വെട്ടിച്ചുരുക്കുക
সঠিক তালিকা,സത്യ പട്ടിക
টিউনার,ട്യൂണർ
টানেলিং,ടണലിംഗ്
টানিং,ട്യൂണിംഗ്
টুপল,ട്യൂപ്പിൾ
টার্বো প্যাসকেল,ടർബോ പാസ്കൽ
টিউরিং মেশিন,ട്യൂറിംഗ് യന്ത്രം
সময় ঘুরিয়ে দিন,സമയം തിരിയുക
নথি ঘুরিয়ে দিন,പ്രമാണം തിരിക്കുക
পরিবর্তনের ক্রম,ടേൺഅറൗണ്ട് സീക്വൻസ്
টুইন তারের,ഇരട്ട കേബിൾ
