Marathi,Assamese
स्थिर वीज,স্থায়ী বিদ্যুৎ
कायमस्वरूपी मेमरी सेल,স্থায়ী স্মৃতিশক্তি কোষ
स्थिर यादृच्छिक प्रवेश मेमरी,ষ্টেটিক ৰেণ্ডম এক্সেছ মেমৰি
स्थिती नोंदवही,ষ্টেটাছ ৰেজিষ্টাৰ
स्थिती चिन्ह,অৱস্থা চিহ্ন
POS टर्मिनल,অৱস্থান টাৰ্মিনেল
सुकाणू तर्क,ষ্টিয়াৰিং লজিক
टायर्ड जंक्शन,স্তৰযুক্ত সংযোগস্থল
चरण सूचक प्रोफाइल,ষ্টেপ সূচক প্ৰফাইল
चरण प्रतिसाद,ষ্টেপ ৰেচপন্স
श्रेणीबद्ध,স্তৰভিত্তিক
स्टेपर मोटर,ষ্টেপাৰ মটৰ
स्टिरिओ समभुज,ষ্টেৰিঅ&#39; ইকুইলেটেৰেল
स्टिरिओ रिसीव्हर वारंवारता,ষ্টেৰিঅ&#39; ৰিচিভাৰ ফ্ৰিকুৱেন্সি
घट्ट जोडणी,টাইট কাপলিং
खंडित बँड,ব্ৰেক বেণ্ড
स्टोरेज विलंब,সংৰক্ষণ বিলম্ব
स्टोरेज मेमरी,সংৰক্ষণ মেমৰি
"स्टोरेज वेळ, वेळ","সংৰক্ষণৰ সময়, সময়"
स्ट्रेन गेज,ষ্ট্ৰেইন গেজ
अवांछित धारण,অবাঞ্চিত ধৰি ৰখা
स्ट्रिंग,তাঁৰ
स्टोरेज CRO,সংৰক্ষণ CRO
स्ट्रोब,ষ্ট্ৰ&#39;ব
स्ट्रोब सर्किट,ষ্ট্ৰ&#39;ব বৰ্তনী
प्रेरक नाडी,ইনডাক্টিভ পালছ
स्ट्रोक टर्मिनल,ষ্ট্ৰ&#39;ক টাৰ্মিনেল
स्ट्रोबोस्कोपिक गोल युनिट,ষ্ট্ৰ&#39;ব&#39;স্কপিক গোলাকাৰ একক
स्टब,stub
लॉक केलेले,স্থবিৰ হৈ পৰিছে
स्थिर गाळणे,স্থবিৰ পৰিশোধন
हादरले,শ্বুক
वाहक,বাহক
उपनियम,উপৰুটিন
व्याकरणात्मक वर्ण मिश्रण,ব্যাকৰণগত আখৰৰ মিশ্ৰণ
अधीनस्थ,subjunctive
"अंडरले, सब्सट्रेट","আণ্ডাৰলে, ছাবষ্ট্ৰেট"
हात वजाबाकी,হাত বিয়োগ কৰা
वजा केले,বিয়োগ কৰা হৈছে
प्रगतीशील अंदाजे,প্ৰগতিশীল আনুমানিককৰণ
कालक्रमानुसार अंदाजे adc,কালক্ৰমিক আনুমানিক adc
अचानक वातावरणाचा गोंधळ,হঠাতে বায়ুমণ্ডলীয় বিক্ষিপ্ততা
अॅडर अॅम्प्लिफायर,এডাৰ এম্প্লিফায়াৰ
सुपर बीटा ट्रान्झिस्टर,চুপাৰ বিটা ট্ৰেঞ্জিষ্টৰ
अंतिम संगणक,চূড়ান্ত কম্পিউটাৰ
सुपर कंडक्टर,চুপাৰ কণ্ডাক্টৰ
हायपरहायब्रिड रिसीव्हर,হাইপাৰহাইব্ৰিড ৰিচিভাৰ
सुपर हेटरोडायन सिद्धांत,চুপাৰ হেটেৰ&#39;ডাইন তত্ত্ব
ओव्हरपाइप लाइन प्रोसेसर,অভাৰপাইপ লাইন প্ৰচেছৰ
सुपर स्केलर प्रोसेसर,চুপাৰ স্কেলাৰ প্ৰচেছৰ
आरोप प्रमेय,আৰোপ উপপাদ্য
फीड व्होल्टेज अपवर्जन प्रमाण,ফিড ভল্টেজ বাদ দিয়াৰ অনুপাত
सहाय्यक चिप,সহায়ক চিপ
वाहक मॉड्यूलेशन थांबवा,বাহক মডুলেচন বন্ধ কৰক
पृष्ठभाग ध्वनी लहरी,পৃষ্ঠীয় শব্দ তৰংগ
पृष्ठ अडथळा,পৃষ্ঠা বাধা
पृष्ठ बार डिटेक्टर,পৃষ্ঠা বাৰ ডিটেক্টৰ
पृष्ठ शुल्क,পৃষ্ঠা চাৰ্জ
पृष्ठ चरण प्रवाह,পৃষ্ঠা পদক্ষেপ ষ্ট্ৰিম
स्थापित साधन,ইনষ্টল কৰা ডিভাইচ
पृष्ठ स्थापित तंत्रज्ञान,পৃষ্ঠা সংস্থাপিত প্ৰযুক্তি
लाट,ঢৌ
लाट प्रवाह,চাৰ্জ কাৰেণ্ট
लाट प्रतिबाधा,বুষ্ট ইম্পিডেন্স
लाट संरक्षक,চাৰ্জ প্ৰটেক্টৰ
वाढ नोंदवही,বৃদ্ধিৰ পঞ্জীয়ন
शामक,শান্তকাৰী
लाट व्होल्टेज,চাৰ্জ ভল্টেজ
प्रतिसाद,প্ৰতিক্ৰিয়াশীলতা
संवेदनशीलता,সংবেদনশীলতা
रेझिस्टर व्होल्टेज,ৰেজিষ্টৰ ভল্টেজ
सोयुझ टर्मिनल,সোয়ুজ টাৰ্মিনেল
फॅन जनरेटर,স্প্ৰেড জেনেৰেটৰ
तयारी युनिट,প্ৰস্তুতিমূলক একক
दोलन,দোলন
डोलन चोक,ডোলান চক
स्विच ब्रेकर,চুইচ ব্ৰেকাৰ
स्विच केलेले कॅपेसिटर,চুইচ কৰা কেপাচিটৰ
स्विच केलेले गेन अॅम्प्लीफायर,চুইচ কৰা লাভ এম্প্লিফায়াৰ
स्विचिंग,চুইচিং
बीजगणित बदलणे,বীজগণিত সলনি কৰা
स्विचिंग सर्किट,চুইচিং চাৰ্কিট
वीज पुरवठा स्विच करणे,চুইচিং পাৱাৰ চাপ্লাই
स्विचिंग रेग्युलेटर,চুইচিং নিয়ন্ত্ৰক
स्विचिंग वेव्हफॉर्म,চুইচিং তৰংগ আকৃতি
प्रोग्राम करण्यायोग्य टाइमर स्विच केला,চুইচ কৰা প্ৰগ্ৰেমেবল টাইমাৰ
सही करा,চিহ্ন
प्रतीक कालावधी,চিহ্ন সময়কাল
प्रतीकात्मक लेबल,প্ৰতীকী লেবেল
समकालिक विभाजक,সমকালীন বিভাজক
सिंक्रोनस सर्किट,সমকালীন বৰ্তনী
सिंक्रोनस सिग्नल,সমকালীন সংকেত
सिंक्रोनायझर,সমন্বয়ক
सिंक्रोनस कॅल्क्युलेटर,সমকালীন কেলকুলেটৰ
सिंक्रोनस डिटेक्टर,সমকালীন ডিটেক্টৰ
सिंक्रोनस ट्रान्समिशन,সমকালীন সংক্ৰমণ
समकालिक ओळख,সমকালীন ধৰা পেলোৱা
वाक्य निर्मिती,বাক্য গঠন
वारंवारता सिंथेसाइझर,ফ্ৰিকুৱেন্সি চিন্থেচাইজাৰ
"शरीर रचना, प्रणाली डिझाइन","শৰীৰৰ ডিজাইন, ব্যৱস্থাৰ ডিজাইন"
टी-पाई रूपांतरणे,টি-পাই ৰূপান্তৰসমূহ
"टॅकोमीटर, रोटेशनल व्होल्टमीटर","টেকোমিটাৰ, ঘূৰ্ণনীয় ভল্টমিটাৰ"
शेपटीचा प्रवाह,ঠেংৰ ধাৰা
टाकी सर्किट,টেংক বৰ্তনী
टॅंटलम कॅपेसिटर,টেন্টালাম কেপাচিটৰ
हकालपट्टी,বহিষ্কাৰ কৰা
टेप रीप्ले,টেপ পুনৰাবৃত্তি
"रिमूव्हर, एक्स्ट्रॅक्टर","ৰিমুভাৰ, এক্সট্ৰেক্টৰ"
tarbel पृष्ठ,tarbel পৃষ্ঠা
टी-कनेक्टर,টি-সংযোগকাৰী
टेलिडेल्टस पेपर,টেলিডেল্টাছ কাগজ
फेरफटका मापन,ট্যুৰ জোখ-মাখ
"टेलिफोनी, टेलिफोनी","টেলিফোনি, টেলিফোনি"
टेलिग्राफर,টেলিগ্ৰাফ
"दूरदर्शन, दूरदर्शन","টেলিভিছন, দূৰদৰ্শন"
दूरदर्शन कॅमेरा,টেলিভিছনৰ কেমেৰা
दूरदर्शन रिसीव्हर,টেলিভিছন ৰিচিভাৰ
टेलिगॉन प्रमेय,টেলিগন উপপাদ্য
टेट्रोड,টেট্ৰ&#39;ড
उष्णता भरपाई,তাপ ক্ষতিপূৰণ
"rava, क्रिस्टल","ৰাভা, স্ফটিক"
उष्णता-व्होल्टेज कनवर्टर,তাপ-ভোল্টেজ ৰূপান্তৰক
तात्पुरती डेटा रजिस्टर,অস্থায়ী তথ্য পঞ্জীয়ন
टर्मिनल,টাৰ্মিনেল
चाचणी आघाडी,পৰীক্ষাৰ সীহ
चाचणी सिग्नल,পৰীক্ষা সংকেত
चतुर्थांश अणू,চতুৰ্থ পৰমাণু
थर्मल प्रवाह,তাপীয় পানীৰ বৈ যোৱা
थर्मल अलगाव,তাপীয় পৃথকীকৰণ
"थर्मल आवाज, थर्मल आवाज","তাপীয় শব্দ, তাপীয় শব্দ"
थर्मल ऑक्सीकरण,তাপীয় অক্সিডেচন
थर्मल प्रतिकार,তাপ প্ৰতিৰোধ ক্ষমতা
थर्मल एस्केप,তাপীয় পলায়ন
उष्णता खंडित,তাপ বিৰতি
थर्मल स्थिरता,তাপীয় স্থিৰতা
थर्मिओनिक उत्सर्जन,তাপীয় নিৰ্গমন
उष्णता प्रतिरोध,তাপ প্ৰতিৰোধ ক্ষমতা
थर्मोकूपल,তাপযুগল
थर्मल प्रभाव,তাপীয় প্ৰভাৱ
उष्णता नियंत्रक,তাপ নিয়ন্ত্ৰক
थेवेनिन प्रमेय,থেভেনিন উপপাদ্য
पातळ पडदा,পাতল আৱৰণ
पातळ पडदा कॅपेसिटर,পাতল পৰ্দাৰ কেপাচিটৰ
पातळ पडदा प्रतिकार,পাতল পৰ্দাৰ প্ৰতিৰোধ ক্ষমতা
थोरियम लेपित टंगस्टन कॅथोड,থ’ৰিয়াম আৱৰণযুক্ত টাংষ্টেন কেথ’ড
शक्ती नियम,ক্ষমতা নিয়ম
तिहेरी सर्किट,ট্ৰিপল চাৰ্কিট
त्रि-राज्य राम,ত্ৰি-ৰাজ্যৰ ৰাম
ट्राय-एंड रेग्युलेटर,ট্ৰাই-এণ্ড নিয়ন্ত্ৰক
सिल डिटेक्टर,sill ডিটেক্টৰ
खिडकीच्या चौकटीचा खालचा आडवा व्होल्टेज,sill ভল্টেজ
थायरट्रॉन ट्यूब,থাইৰাট্ৰন টিউব
"पुनर्गुंतवणूक, अल्पायुषी","পুনৰ বিনিয়োগ, অল্পকালীন"
टिकलर ऑसिलेटर,টিকলাৰ দোলক
घट्ट जोडणी,টাইট কাপলিং
तिरपा,হেলনীয়া কৰা
वेळ आधारित सर्किट,সময় ভিত্তিক বৰ্তনী
टाइमर जनरेटर,টাইমাৰ জেনেৰেটৰ
वेळ बेस व्होल्टेज,টাইম বেচ ভল্টেজ
कॉल विलंब,কল বিলম্ব
टाइम झोन परावर्तकता,সময় মণ্ডল প্ৰতিফলনশীলতা
वेळ मार्कर जनरेटर,টাইম মাৰ্কাৰ জেনেৰেটৰ
काळ भागी,কাল ভাগী
वेळ विंडो,সময় উইন্ডো
टाइमिंग मोड स्विचिंग,টাইমিং মোড চুইচিং
"वेळ नियंत्रक, वेळ नियंत्रक","সময় নিয়ন্ত্ৰক, সময় নিয়ন্ত্ৰক"
कंट्रोलर मोटरवर कॉल करा,কল কন্ট্ৰ&#39;লাৰ মটৰ
वेळ सेट आकृती,সময় নিৰ্ধাৰণ ডায়াগ্ৰাম
वेळ समायोजन गोंधळ,সময় সমন্বয় jitter
क्रोनोमीटर मार्कर जनरेटर,ক্ৰ&#39;ন&#39;মিটাৰ মাৰ্কাৰ জেনেৰেটৰ
कॉल समायोजक नेटवर्क,কল এডজাষ্টাৰ নেটৱৰ্ক
टी-नेटवर्क,টি-নেটৱৰ্ক
टॉगल स्विच,টগল চুইচ
टोकन बस नेटवर्क,টোকেন বাছ নেটৱাৰ্ক
टोकन नेटवर्क,টোকেন নেটৱাৰ্ক
स्वीकार्य बदल,গ্ৰহণযোগ্য পৰিৱৰ্তন
व्होकल ब्लास्ट जनरेटर,কণ্ঠ বিস্ফোৰণ জেনেৰেটৰ
toroid,toroid
टॉरस अँटेना,torus এন্টেনা
संपूर्ण हार्मोनिक विकृती,সম্পূৰ্ণ হাৰমনিক বিকৃতি
टोटेम पोल,টটেম খুঁটা
टोटेम-पोल ट्रान्झिस्टर,টটেম-মেৰু ট্ৰেঞ্জিষ্টৰ
स्पर्श स्विच,টাচ চুইচ
स्पर्शिक स्वरीकरण,স্পৰ্শযোগ্য কণ্ঠস্বৰ
टी-पॅड,টি-পেড
तिप्पट,ট্ৰেবল
"ट्रेसिंग, ट्रेसिंग","ট্ৰেচিং, ট্ৰেচিং"
"ट्रॅक बॉल, ट्रॅक बॉल","ট্ৰেক বল, ট্ৰেক বল"
अनुपालन,অনুবৰ্তী
ट्रॅकिंग आणि कंट्रोल सर्किट,ট্ৰেকিং আৰু নিয়ন্ত্ৰণ বৰ্তনী
"मागील कोर, अनुगामी कोर","বেক কোৰ, ট্ৰেইলিং কোৰ"
प्रशिक्षक,প্ৰশিক্ষক
अनुपालन,অনুবৰ্তী
परस्पर,পাৰস্পৰিকতা
इंटरकंडक्टिव्हिटी,আন্তঃপৰিবাহীতা
ट्रान्सड्यूसर,ট্ৰেন্সডুচাৰ
हस्तांतरण वैशिष्ट्ये,স্থানান্তৰ বৈশিষ্ট্যসমূহ
हस्तांतरण कार्य,স্থানান্তৰ কাৰ্য্য
नफा हस्तांतरित करा,ট্ৰেন্সফাৰ লাভ
रूपांतरण,ৰূপান্তৰ
"ट्रान्सफॉर्मर, ट्रान्सफॉर्मर","ট্ৰেন্সফৰ্মাৰ, ট্ৰেন্সফৰ্মাৰ"
ट्रान्सफॉर्मर जोडलेले अॅम्प्लिफायर,ট্ৰেন্সফৰ্মাৰ সংযুক্ত এম্প্লিফায়াৰ
ट्रान्सफॉर्मर कपलिंग,ট্ৰেন্সফৰ্মাৰ কাপলিং
परिवर्तनीय कार्यक्षमता,পৰিৱৰ্তনশীল কাৰ্যক্ষমতা
क्षणिक,ক্ষণিক
क्षणिक उल्लंघन,ক্ষণিক উলংঘা
क्षणिक प्रतिसाद,ক্ষণিক সঁহাৰি
क्षणिक मंद,ক্ষণস্থায়ী ৰিটাৰ্ডাৰ
ट्रान्झिस्टर ब्लॉक,ট্ৰেঞ্জিষ্টৰ ব্লক
ट्रान्झिस्टर चालू लाभ,ট্ৰেঞ্জিষ্টৰ কাৰেণ্ট লাভ
ट्रान्झिस्टर स्विच,ট্ৰেঞ্জিষ্টৰ চুইচ
ट्रान्झिस्टर,ট্ৰেঞ্জিষ্টৰ
ट्रान्झिस्टरचा आवाज,ট্ৰেঞ্জিষ্টৰৰ শব্দ
ट्रान्झिस्टर नियामक,ট্ৰেঞ্জিষ্টৰ নিয়ন্ত্ৰক
प्रस्थानाची वेळ,প্ৰস্থানৰ সময়
संक्रमण कॅपेसिटर,ট্ৰেঞ্জিচন কেপাচিটৰ
संक्रमण घटक,ট্ৰেঞ্জিচন ফেক্টৰ
संक्रमण वारंवारता,ট্ৰেঞ্জিচন ফ্ৰিকুৱেন্সি
संक्रमण क्षेत्र,ট্ৰেঞ্জিচন জ&#39;ন
हस्तांतरण बफर,স্থানান্তৰ বাফাৰ
ट्रान्समिशन नुकसान,সংক্ৰমণ ক্ষতি
पारगम्यता,পাৰ্যমান্যতা
"पाठवणारा, पाठवणारा","কনচাইনাৰ, কনচাইনাৰ"
वारंवारता ट्रान्समीटर,ফ্ৰিকুৱেন্সি ট্ৰেন্সমিটাৰ
पारदर्शक कुंडी,স্বচ্ছ লেচ
ट्रान्सपॉन्डर,ট্ৰেন্সপণ্ডাৰ
वाहतूक गुणक,পৰিবহণ বহুগুণক
स्पष्ट कारण,স্পষ্ট কাৰণ
क्रॉस प्रतिकार,ক্ৰছ ৰেজিষ্টেন্স
आडवा लहर,অনুপ্ৰস্থ তৰংগ
ट्रान्सविच,ট্ৰেন্সউইচ
नेट,জাল
ट्रॅपेझॉइडल लाट,ট্ৰেপেজ&#39;ইডাল তৰংগ
प्रगतीशील लहरी ट्यूब,প্ৰগতিশীল তৰংগ নলী
चर वेगळे करणे,খাঁজ পৃথকীকৰণ
triac,triac
त्रिकोणी स्क्वेअर वेव्ह कनवर्टर,ত্ৰিকোণীয় বৰ্গ তৰংগ ৰূপান্তৰক
त्रिकोणी-साइन वेव्ह कनवर्टर,ত্ৰিকোণীয়-চাইন তৰংগ ৰূপান্তৰক
त्रिकोणी लहर जनरेटर,ত্ৰিকোণীয় তৰংগ উৎপাদক
ट्रिगर,ট্ৰিগাৰ
ट्रिगर डायोड,ট্ৰিগাৰ ডাইঅ&#39;ড
ट्रिगर नाडी,ট্ৰিগাৰ পালছ
ट्रान्झिस्टर,ট্ৰেঞ্জিষ্টৰ
"सूक्ष्म समायोजन, ट्रिम","সূক্ষ্ম সামঞ্জস্য, ট্ৰিম"
सूक्ष्म समायोजक,মাইক্ৰ&#39; এডজাষ্টাৰ
triode,ট্ৰাইঅ&#39;ড
विभाजन पत्रिका,বিভক্ত ৰাশিফল
तिहेरी अचूक संख्या,ট্ৰিপল প্ৰিচিচন নম্বৰ
तीन स्टेज बफर,তিনিটা পৰ্যায়ৰ বাফাৰ
त्रिकूट तर्क,ট্ৰাইড লজিক
ट्रोकोट्रॉन,ট্ৰ&#39;ক&#39;ট্ৰন
गोंधळ विखुरलेला दुवा,বিক্ষিপ্ততা বিক্ষিপ্ত লিংক
ट्रोपोस्फियर,ট্ৰপ&#39;স্ফিয়াৰ
समस्यानिवारक,সমস্যা সমাধানকাৰী
वास्तविक शक्ती कनवर्टर,ৰিয়েল পাৱাৰ কনভাৰ্টাৰ
खरे वर्ग-मीन रूट व्होल्टमीटर,সঁচা বৰ্গ-গড় মূল ভল্টমিটাৰ
सत्य सारणी,সত্য টেবুল
टी-राज्य,টি-অৱস্থা
TTL,টিটিএল
ट्यूबलर कॅपेसिटर,টিউব্যুলাৰ কেপাচিটৰ
ट्यून केलेले अॅम्प्लीफायर,টিউন কৰা এম্প্লিফায়াৰ
ट्यून केलेले कलेक्टर ऑसिलेटर,টিউন কৰা সংগ্ৰাহক দোলক
ट्यून केलेला ड्रेन ऑसिलेटर,টিউন কৰা ড্ৰেইন দোলক
व्होकल कोर,কণ্ঠৰ মূল
ट्यूनिंग नेटवर्क,টিউনিং নেটৱৰ্ক
व्होकल कॉर्ड,কণ্ঠৰ তন্ত্ৰ
"टनेल डायोड, टनेल डायोड","টানেল ডাইঅ&#39;ড, টানেল ডাইঅ&#39;ড"
"टनेलिंग इफेक्ट, टनेलिंग इफेक्ट","টানেলিং ইফেক্ট, টানেলিং ইফেক্ট"
टर्बाइन फ्लोमीटर,টাৰ্বাইন ফ্ল&#39;মিটাৰ
संक्रमण कालावधी,ট্ৰেঞ্জিচন পিৰিয়ড
निवास वेळ,অন্তৰ্নিহিত সময়
सुरवातीची वेळ,আৰম্ভণিৰ সময়
टर्नस्टाइल अँटेना ट्वीटर,টাৰ্ণষ্টাইল এন্টেনা টুইটাৰ
twitter,টুইটাৰত
यमल आगरक,যমল আগৰক
ट्विन-टी नॉच फिल्टर,টুইন-টি নটচ ফিল্টাৰ
yaml चहा oscillator,yaml চাহ দোলক
वळलेली जोडी,টুইষ্টেড পেয়াৰ
ट्विस्टेड रिंग काउंटर,টুইষ্টেড ৰিং কাউণ্টাৰ
twisted-nematic द्रव,টুইষ্টেড-নেমেটিক লিকুইড
द्वि-मार्ग नेटवर्क,দ্বিমুখী নেটৱৰ্ক
ट्विस्ट्रॉन,টুইষ্ট্ৰন
"u-art, u-sart","উ-আৰ্ট, উ-ছাৰ্ট"
अल्ट्रासोनिक फॉल्ट डिटेक्टर,আল্ট্ৰাছ&#39;নিক ফল্ট ডিটেক্টৰ
प्रचंड कंपनसंख्या असलेल्या (ध्वनिलहरी) वारंवारता,আল্ট্ৰাছ&#39;নিক ফ্ৰিকুৱেন্সি
अल्ट्राव्हायोलेट प्रकाश स्रोत/दिवा,অতিবেঙুনীয়া পোহৰৰ উৎস/লেম্প
अतिनील विकिरण,UV বিকিৰণ
युमॅटिक,ইউমেটিক
असंतुलित भार (फुगवटा),ভাৰসাম্যহীন বোজা (bulge)
अविरत स्ट्रेन गेज,অবিৰত ষ্ট্ৰেইন গেজ
बिनशर्त उसळी,নিঃচৰ্ত বাউন্স
undamped oscillation,undamped দোলন
प्रजनन,ইনব্ৰেডিং
वश,বশ কৰা
कमी ओलसर दोलन,কম ডেম্প কৰা দোলন
पाण्याखालील कॅमेरा,পানীৰ তলৰ কেমেৰা
आंतर जमीन नेटवर्क,আন্তঃভূমি নেটৱৰ্ক
अपवर्तक,অবাধ্য
पाण्याखालील मायक्रोफोन (व्हॉइस क्लायंट),পানীৰ তলৰ মাইক্ৰ&#39;ফোন (ভইচ ক্লায়েণ্ট)
एकतर्फी संपादन,একপক্ষীয় অধিগ্ৰহণ
सिंगल अँटेना,একক এন্টেনা
घरगुती रजिस्टर,ঘৰুৱা পঞ্জীয়ন
जंक्शन ट्रान्झिस्टर,এটা জংচন ট্ৰেঞ্জিষ্টৰ
एकतर्फीकरण,একপক্ষীয়কৰণ
एकध्रुवीय उपकरण,ইউনিপোলাৰ ডিভাইচ
एकल परिशिष्ट,একক পৰিশিষ্ট
सिंगल सिलेक्टर (Tel),একক নিৰ্বাচক (Tel)
युनिट थ्रस्ट/आवेग,ইউনিট থ্ৰাষ্ট/ইম্পলছ
माहिती युनिट,তথ্য একক
युनिट पायरी,ইউনিট ষ্টেপ
एकल व्हायब्रेटर,একক ভাইব্ৰেটৰ
युनिट गेन एम्पलीफायर,ইউনিট গেইন এম্প্লিফায়াৰ
युनिट गेन बँड विस्तार,ইউনিট গেইন বেণ্ড সম্প্ৰসাৰণ
युनिट पॉवर फॅक्टर,ইউনিট শক্তি কাৰক
सार्वत्रिक फिल्टर,ইউনিভাৰ্চেল ফিল্টাৰ
सार्वत्रिक गेट,ইউনিভাৰ্চেল গেট
उभयचर मोटर,উভচৰ মটৰ
"सार्वत्रिक शंट, पार्श्व मार्ग","ইউনিভাৰ্চেল শ্বাণ্ট, পাৰ্শ্বীয় পথ"
युनिव्हर्सल ट्रंक सर्किट,ইউনিভাৰ্চেল ট্ৰাংক চাৰ্কিট
सार्वत्रिक कॉइलिंग,ইউনিভাৰ্চেল কইলিং
अनियमित वीज पुरवठा,অনিয়মিত শক্তি যোগান
असुरक्षित केबल,অৰক্ষাহীন কেবল
असुरक्षित वायर,ৰক্ষাহীন তাঁৰ
न वळलेला ट्रान्सफॉर्मर,অটুইষ্টেড ট্ৰেন্সফৰ্মাৰ
अनुलंब कनवर्टर,উলম্ব ৰূপান্তৰক
अपडाउन कॅल्क्युलेटर,আপডাউন কেলকুলেটৰ
"अपलिंक, अपलिंक","আপলিংক, আপলিংক"
ओव्हरहेड वारंवारता,ওভাৰহেড ফ্ৰিকুৱেন্সি
उच्च प्लेबॅक वारंवारता,উচ্চ প্লেবেক কম্পাঙ্ক
ओव्हरहेड ट्रिप पॉइंट,ওভাৰহেড ট্ৰিপ পইণ্ট
अनुप्रयोग घटक,প্ৰয়োগৰ কাৰক
व्ही-चॅनल स्विचिंग,ভি-চেনেল চুইচিং
व्ही-मॉड्युलेटर,ভি-মডুলেটৰ
V-F (व्होल्टेज/फ्रिक्वेंसी कनव्हर्टर),V-F (ভোল্টেজ/ফ্ৰিকুৱেন্সি কনভাৰ্টাৰ)
व्हॅक्यूम उष्णता जंक्शन,ভেকুৱাম তাপ সংযোগস্থল
व्हॅक्यूम बाउंड इलेक्ट्रोस्टॅटिक व्होल्टमीटर,ভেকুৱাম বাউণ্ড ইলেক্ট্ৰষ্টেটিক ভল্টমিটাৰ
व्हॅक्यूम गेज,ভেকুৱাম গেজ
व्हॅक्यूम रबरी नळी,ভেকুৱাম নলী
व्हॅक्यूम ट्यूब सर्किट,ভেকুৱাম টিউব বৰ্তনী
व्हॅक्यूम ट्यूब व्होल्टमीटर (VTVM),ভেকুৱাম টিউব ভল্টমিটাৰ (VTVM)
व्हॅलेन्स बँड,ভেলেন্স বেণ্ড
व्हॅलेन्स इलेक्ट्रॉन,ভ্যালেন্স ইলেক্ট্ৰন
ड्रॉप-ऑफ पॉइंट,ড্ৰপ-অফ পইণ্ট
झडप सुधारक,ভালভ সংশোধক
वाफ फेज सॉल्व्हेंट,বাষ্প পৰ্যায়ৰ দ্রাৱক
वेक्टर डायोड,ভেক্টৰ ডাইঅ&#39;ড
वेक्टर डायोड मॉड्युलेटर,ভেক্টৰ ডাইঅ&#39;ড মডুলেটৰ
वर्ण ट्यूनर,চৰিত্ৰ টিউনাৰ
व्हेरिएबल कॅपेसिटर,ভেৰিয়েবল কেপাচিটৰ
परिवर्तनीय प्रेरणक,ভেৰিয়েবল ইণ্ডুচাৰ
व्हेरिएबल मॉड्यूलस विभाजक,ভেৰিয়েবল মডুলাছ বিভাজক
व्हेरिएबल बॅकलाइट,ভেৰিয়েবল বেকলাইট
परिवर्तनीय प्रतिक्रिया,ভেৰিয়েবল ৰিয়েক্টেন্স
परिवर्तनीय प्रतिकार,ভেৰিয়েবল ৰেজিষ্টেন্স
"व्हेरिएबल ट्रान्सफॉर्मर, व्हेरिएबल ट्रान्सफॉर्मर","ভেৰিয়েবল ট্ৰেন্সফৰ্মাৰ, ভেৰিয়েবল ট্ৰেন্সফৰ্মাৰ"
variac,variac
varicap,ভেৰিকাপ
varistor,varistor
वारली लूप चाचणी,warley লুপ পৰীক্ষা
व्हॅरोमीटर (प्रतिक्रिया पोटेंशियोमीटर),ভেৰ&#39;মিটাৰ (বিক্ৰিয়া পটেনচ&#39;মিটাৰ)
मेण,মোম
VBE गुणक,VBE বহুগুণক
VCP (व्हिडिओ कॅसेट प्लेअर),ভিচিপি (ভিডিঅ&#39; কেছেট প্লেয়াৰ)
VCR (व्हिडिओ कॅसेट रेकॉर्डर),ভিচিআৰ (ভিডিঅ&#39; কেছেট ৰেকৰ্ডাৰ)
v-मॉड्युलेटर,v-মডুলেটৰ
वेक्टर,ভেক্টৰ
वेक्टर प्रदर्शन,ভেক্টৰ প্ৰদৰ্শন
वेक्टर ग्राफिक्स,ভেক্টৰ গ্রাফিক্স
वेक्टर प्रतिबाधा मीटर,ভেক্টৰ ইম্পিডেন্স মিটাৰ
वेक्टर सूचना,ভেক্টৰ নিৰ্দেশনা
वेक्टर नेटवर्क विश्लेषक,ভেক্টৰ নেটৱৰ্ক বিশ্লেষক
वेक्टर दर्शक,ভেক্টৰ দৰ্শক
वेक्टर व्यत्यय,ভেক্টৰ ইন্টাৰপ্ৰট
विक्रीयंत्र,ভেণ্ডিং মেচিন
वायुवीजन,বায়ু চলাচল
व्हर्नियर कॅल्क्युलेटर,vernier কেলকুলেটৰ
व्हर्नियर इंटरपोलेशन,ভাৰ্নিয়াৰ ইন্টাৰপলেচন
व्हर्नियर पोटेंशियोमीटर,vernier পটেনচিঅ&#39;মিটাৰ
अनुलंब अँटेना,উলম্ব এন্টেনা
अनुलंब वगळणे,উলম্ব বাদ দিয়া
चमकदार रंगीत पट्टी,উজ্জ্বল ৰঙৰ বেণ্ড
अनुलंब वारंवारता,উলম্ব কম্পাঙ্ক
अत्यंत फायदा,চৰম লাভ
अनुलंब नियंत्रक,উলম্ব নিয়ন্ত্ৰক
होरायझन कंट्रोलर,দিগন্ত নিয়ন্ত্ৰক
क्षैतिज ट्रेस,অনুভূমিক ট্ৰেচ
अनुलंब अंतर,উলম্ব ফাঁক
पुढे अंतराल सूचना,ফৰৱাৰ্ড ইন্টাৰভেল নিৰ্দেশনা
अनुलंब मध्यांतर चाचणी सिग्नल,উলম্ব ব্যৱধান পৰীক্ষা সংকেত
अनुलंब ध्रुवीकरण,উলম্ব মেৰুকৰণ
अनुलंब प्रोग्रामिंग,উলম্ব প্ৰগ্ৰেমিং
अनुलंब प्रोग्रामिंग,উলম্ব প্ৰগ্ৰেমিং
