Gujarati,Telugu
સારાંશ,సంక్షిప్తం
શિખર,శిఖరం
સમન,సమన్
અનુમાન ભથ્થું,సుమంప్టీ భత్యం
ટૂંકમાં,సంకలనం
ભૂરું,సుంద్రీ
સુસો મોટો,SUO MOTO
વય -નિભાવ,సూపరన్యునేషన్
વય -નિવૃત્તિ પેન્શન,సూపరన్యునేషన్ పెన్షన్
ચોરીછૂપી,ఉపరితల
અવિરત,నిరుపయోగంగా
પ્રાણવામા,సూపర్మోస్
ચડિયાતું,సుపీరియర్
શ્રેષ્ઠતા,ఆధిపత్యం
અલૌકિક,సూపర్న్యూమరీ
સંખ્યાધિક જગ્યા,సూపర్న్యూమరీ పోస్ట్
પરાંકી દેવું,సూపర్‌స్క్రయిబ్
પર્સાંકી,సూపర్‌స్క్రిప్షన్
રદ કરવું,సూపర్సైడ్
પર્સન,సూపర్‌సెషన్
અન્ડરસ્ટ્રક્ચર,సూపర్ స్ట్రక్చర్
ટેરા,సూపర్ టాక్స్
અધિક સમય,సూపర్ టైమ్‌స్కేల్
અવેક્ષણ,పర్యవేక్షణ
અવેક્ષક,పర్యవేక్షకుడు
અવેક્ષક કર્મચારી કર્મચારીઓ,పర్యవేక్షక సిబ్బంది
પૂરવણી,అనుబంధం
પૂરક,అనుబంధ
પૂરક અંદાજપત્ર,అనుబంధ బడ్జెట్
પૂરક ખર્ચ,అనుబంధ ఖర్చు
પૂરક માંગ,అనుబంధ డిమాండ్
પૂરક અનુદાન,అనుబంధ గ్రాంట్
પૂરક પ્રશ્ન,అనుబంధ ప్రశ్న
પૂરક નિયમો,అనుబంధ నియమాలు
પુરવઠા પાડનાર,సరఫరాదారు
પુરવઠા,సరఫరా
ટેકો,మద్దతు
સમર્થક,మద్దతుదారు
સહાયક દસ્તાવેજ,సహాయక పత్రాలు
દબાવી દેવું,అణచివేయండి
સર્વોચ્ચતા,ఆధిపత్యం
સર્વોપરી,సుప్రీం
કરચોરી,సర్‌చార్జ్
જામીનગીરી,జ్యూరీ
જામીન - ખત,పూచికత్తు పత్రం
સપાટી નિરીક્ષણ,ఉపరితల తనిఖీ
સપાટી પરત,ఉపరితల రవాణా
શાસ્ત્રી,శస్త్రచికిత్స
અટક,ఇంటిపేరు
ફાજલ,మిగులు
ફાજલ અંદાજપત્ર,మిగులు బడ్జెట్
ફાજલ અહેવાલ,మిగులు నివేదిక
ફાજલ સ્ટાફ,మిగులు సిబ్బంది
ચોરી,ఆశ్చర్యకరమైన తనిఖీ
આશ્ચર્યજનક મુલાકાત,ఆశ్చర్యకరమైన సందర్శన
સોંપણી,లొంగిపోవటం
આસપાસના,పరిసరాలు
સર્ટ ax ક્સ,సర్టాక్స్
જાદુઈ,నిఘా
મોજણી,సర్వే
મોજણી અહેવાલ,సర్వే నివేదిక
અવિચારી,మనుగడ
જીવંત,బతికేది
સર્જિત,సర్వైవర్
સંવેદનશીલતા,ససెప్టబిలిటీ
શંકાસ્પદ વ્યક્તિ,అనుమానితుడు
મુલતવી રાખવી,సస్పెండ్
લોકગીત,సస్పెన్స్
સાનુકૂળ હિસાબ,సస్పెన్స్ ఖాతా
મુકાબલો,సస్పెన్షన్
બંધબેસતા હુકમ,సస్పెన్షన్ ఆర్డర్
શંકા,అనుమానం
ટકાઉ,సస్టైనబుల్
ટકાઉ વૃદ્ધિ,స్థిరమైన పెరుగుదల
સતત,తగిలిన
શપથ લેવો,ప్రమాణం
શપથવિચારણા,ప్రమాణ స్వీకారం
અભ્યાસક્રમ,సిలబస్
પ્રતીક,చిహ్నం
સપ્રમાણતા,సమరూపత
સહાનુભુતિ,సానుభూతి
સહાનુભૂતિ હડતાલ,సానుభూతి సమ్మె
પરિષદ,సింపోజియం
લક્ષણ,లక్షణం
સમતળ કરવું,సమకాలీకరించండి
શબ્દભોગ,సారాంశం
સંશ્લેષણ,సంశ్లేషణ
કૃત્રિમ,సింథటిక్
પદ્ધતિ,వ్యవస్థ
પદ્ધતિસરનું,క్రమబద్ధమైనది
પદ્ધતિસરનું કાર્ય,క్రమబద్ధమైన పని
સિસ્ટમોનું વિશ્લેષણ,వ్యవస్థల విశ్లేషణ
ટેબ ફોલ્ડર,టాబ్ ఫోల్డర్
કોષ્ટક,పట్టిక
ઝટપટ,టేబులో
સમાધાનો,విషయ సూచిక
ઘરની કોષ્ટક,ఇంటి పట్టిక
કોઠો,పట్టిక
કોઠા -પત્રક,పట్టిక ప్రకటన
કોઠા,పట్టిక
કોષ્ટક,టాబ్యులేటర్
નિપુણતા,టాకిల్
કુનેહ,వ్యూహం
કુનેહવાળું,వ్యూహాత్మక
યુક્તિ,వ్యూహం
ટ tag ગ,ట్యాగ్
ઘરનો પગાર લેવો,ఇంటి చెల్లింపు తీసుకోండి
લઇ લો,స్వాధీనం
પ્રતિભાશાળી,ప్రతిభావంతులైన
પ્રતિભા શોધ,ప్రతిభ శోధన
મેળવવું,Tally
મેળ -કાર્ડ,టాలీ కార్డ్
ચેડાં,ట్యాంపరింగ్
મૂર્ત,స్పష్టమైన
મૂર્ત સંપત્તિ,స్పష్టమైన ఆస్తి
ટેપ,టేప్
ટેજિયો,నొక్కడం
તૃપ્તિ,టార్డినెస్
નિશાન,లక్ష్యం
લક્ષ્યાંક તારીખ,లక్ష్యం తేదీ
પ્રશુલ્ક,సుంకం
કલંક,TARNISH
કાર્ય,పని
ટાસ્ક ફોર્સ,టాస్క్ ఫోర్స్
કર,పన్ను
કર ઘટાડવો,పన్ను తగ్గింపు
કરપાત્ર,పన్ను పరిధిలోకి వచ్చేది
કરપાત્ર આવક,పన్ను పరిధిలోకి వచ్చే ఆదాయం
કર -ગોઠવણ,పన్ను సర్దుబాటు
કર આકારણી,పన్ను లెక్కించుట
કરવેરા,పన్ను
કર -ટાળ,పన్ను ఎగవేత
કર સલાહકાર,పన్ను సలహాదారు
કર -ઘોષણા,పన్ను ప్రకటన
સાધન પર કપાત કરાયેલ કર,మూలం వద్ద తీసివేయబడిన పన్ను
કર કપાત,పన్ను మినహాయింపు
કરચોરી,పన్ను ఎగవేత
કર મુક્તિ,పన్ను మినహాయింపు
કરમુક્ત,పన్ను రహిత
કરદાતા,పన్ను చెల్లింపుదారు
કર -છૂટ,పన్ను రిబేటు
કર વળતર,పన్ను రిటర్న్
કર -અનુસૂચિ,పన్ను షెడ్యూల్
કાર્યકારી ભાવના,జట్టు స్పూర్తి
ટીમમાં સાથે કામ,జట్టు పని
અશ્રુવાયું,భాష్ప వాయువు
તકનિકી,సాంకేతిక
તકનિકી સલાહ,సాంకేతిక సలహా
તકનિકી ક collegeલેજ,సాంకేతిక కళాశాల
તકનિકી આંકડા,సాంకేతిక సమాచారం
તકનિકી જગ્યા,సాంకేతిక పోస్ట్
તકનિકી લાયકાત,సాంకేతిక అర్హత
તકનિકી કૌશલ,సాంకేతిక నైపుణ్యం
તકનિકી -મુદત,సాంకేతిక పదం
તકનિકી તાલીમ,సాంకేతిక శిక్షణ
તકનિકી,సాంకేతిక నిపుణుడు
પ્રખ્યાત,టెక్నిక్
તકનિકી,టెక్నోక్రసీ
તકનિક,టెక్నోక్రాట్
પ્રૌદ્યોગિક,సాంకేతిక
પ્રૌદ્યોગિકીવિદ્,సాంకేతిక నిపుణుడు
પ્રાતળતા,సాంకేతికం
ટેલિબેંકિંગ,టెలిబ్యాంకింగ్
તાર,టెలిగ్రామ్
તાર સરનામું,టెలిగ్రాఫిక్ చిరునామా
તાર,టెలిగ్రఫీ
દૂરમુદ્રક સંદેશ,టెలిప్రెంటర్ సందేశం
ટેલિવિઝન,టెలివిజన్
ટેલિફોન વર્કિંગ,టెలివర్కింగ్
દૂરિયાણું,టెలిక్స్
અટકનાર,టెల్లర్
ગુસ્સો,కోపం
સ્વભાવ,స్వభావం
સ્વભાવગત,స్వభావం
તાપમાન,ఉష్ణోగ్రత
ટેમ્પો,టెంపో
કામચલાઉ,తాత్కాలిక
હંગામી પેશગી,తాత్కాలిక ముందస్తు
હંગામી નિમણૂક,తాత్కాలిక నియామకం
હંગામી અપંગતા,తాత్కాలిక వైకల్యం
હંગામી જગ્યા,తాత్కాలిక పోస్ట్
હંગામી પ્રતિબંધ,తాత్కాలిక పరిమితి
હંગામી ખાલી જગ્યા,తాత్కాలిక ఖాళీ
લાલચ,టెంప్టేషన్
ટેનરેબલ,టేనబుల్
ચતુરતા,చిత్తశుద్ధి
ગણોત,అద్దె
ભાડૂત,అద్దెదారు
વૃત્તિ,ధోరణి
નિવિદા,టెండర్
નિવિદા -પેટી,టెండర్ బాక్స్
નમ્ર,టెండరర్
નિવિદા -નોટિસ,టెండర్ నోటీసు
કામચલાઉ,అస్థిరమైనదనే
હક,పదవీకాలం
જમીન ભોગવટા,భూమి పదవీకాలం
પદની મુદત,పదవీకాలం
પદ -હક,పోస్ట్ పదవీకాలం
કામની મુદત,పని పదవీకాలం
સત્તાપ્રકાર,పదవీకాల పోస్ట్
પદ,పదం
સમાપ્ત,ముగింపు
ટર્મિનલ (રિપોર્ટ વગેરે),టెర్మినల్ (నివేదిక మొదలైనవి)
વેપાર -કર,టెర్మినల్ పన్ను
સમાપ્તિ,ముగింపు
સમાપ્તિ,ముగింపు నిబంధన
સમાપ્તિ નોટિસ,ముగింపు నోటీసు
નોકરીની સમાપ્તિ,సేవ యొక్క ముగింపు
પરિભાષા,పరిభాష
મુદતનો લોન,టర్మ్ లోన్
હોદ્દાની મુદત,పదవీకాలం
શરત,నిబంధనలు
નિયમો અને શરત,నిబంధనలు మరియు షరతులు
વિતરણ,పంపించటానికి షరతులు
સંદર્ભ શરતો,సూచన నిబంధనలు
સેવાની શરતો,సేవా నిబంధనలు
પ્રદેશ,భూభాగం
આતંક,భీభత్సం
આતંકવાદ,ఉగ్రవాదం
આતંકવાદી,ఉగ్రవాది
ત્રીજા ભાગનો લાભ,తృతీయ ప్రయోజనం
કસોટી,పరీక్ష
વસિયતનામા,నిబంధన
પરીક્ષણ ખર્ચ,పరీక్ష ఛార్జ్
પરીક્ષણ તપાસ,పరీక్ష తనిఖీ
પરીક,టెస్టర్
સાક્ષી આપવી,సాక్ష్యం
પ્રશંસાપત્ર,యోగ్యతా పత్రము
જુબાની,సాక్ష్యం
પરીક્ષણ અહેવાલ,పరీక్ష నివేదిక
લખાણ,వచనం
આભારી,ధన్యవాదాలు
વિષય,థీమ్
ઉપચાર,చికిత్స
ત્રીજો પક્ષ,మూడవ పార్టీ
સંપૂર્ણપણે,పూర్తిగా
વિચારશીલ,శ్రద్ద
ધમકી,బెదిరింపు
તટસ્થ,పొదుపు
થી,ద్వారా
બહાર ફેંકવું,విసిరి వేయి
અંગૂઠાની છાપ,బొటనవేలు ముద్ర
ધક્કો મારનાર બહુમતી,మెజారిటీ
ટિકિટ,టికెట్
જોડાણ,టై
બાંયધરીથી લોન,టైడ్ లోన్
ટાયર,టైర్
નમેલું,వంపు
સમય,సమయం
સમયની મંજૂરી,సమయం అనుమతించబడింది
સમય -અવરોધિત,సమయం నిరోధించబడింది
સમય બંધાયેલ,నిర్ణీత కాలం
સમયપત્રક,టైమ్ కార్డ్
સમય થાપણ (= સ્થિર થાપણ),టైమ్ డిపాజిట్ (= స్థిర డిపాజిట్)
સમય જાળવવાનું,సమయం ఉంచడం
સમય મર્યાદા,నిర్ణీత కాలం
સમયનો સમય,సమయం ఆఫ్
સમય કા overી નાખવો,సమయం అధిగమిస్తుంది
સમયસર કાર્યક્રમ,సమయం ముగిసిన ప్రోగ్రామ్
સમયાન,సమయ రేటు
સમય રેકોર્ડ -યંત્ર,టైమ్ రికార్డింగ్ మెషిన్
સમય માપદંડ,సమయ స్కేల్
સમયસારણી,సమయ ప్రణాళిక
સમય -ટિકિટ,టైమ్ స్టాంప్
સમયપત્રક -સાધનસામગ્રી,సమయ అధ్యయన పరికరాలు
મુદત,సమయ పట్టిక
સમય -સમય,టైమింగ్
ટિપ્સ,చిట్కాలు
હક,శీర్షిక
પદવીધારક,టైటిల్ హోల్డర్
શૌચાલય,"ముఖము కడుగుకొని, తలదువ్వుకొని, దుస్తులు ధరించు పద్ధతి"
પ્રતીક,టోకెన్
પ્રતીક સભ્ય,టోకెన్ సభ్యుడు
પ્રતીક પગાર,టోకెన్ పే
પ્રતીક હડતાલ,టోకెన్ సమ్మె
સ્વર,టోన్
ટોળું,గొంతు తగ్గించు
ટોપ,టోన్ అప్
ઓજાર,సాధనం
તકરારની હડતાલ,టూల్ డౌన్ సమ్మె
ટોચ,టాప్
વિષય,అంశం
ઉચ્ચ કક્ષાના નિર્ણય,ఉన్నత స్థాయి నిర్ణయం
ઉચ્ચ સંચાલન,ఉన్నతస్థాయి పాలకవర్గం
ટોચનું સ્થાન,పైభాగం
ઉચ્ચ અધિકારી,అగ్ర అధికారి
સ્થળનું ચિત્ર,స్థలాకృతి
ટોચની અગ્રતા,అత్యంత ప్రధానమైన
ઉચ્ચ દરખાસ્ત,టాప్ ర్యాంకింగ్
ટોચનું રહસ્ય,అతి రహస్యం
ત્રાસ,హింస
કુલ,మొత్తం
કુલ સેવા,మొత్తం సేవ
ખડતલ,కఠినమైనది
પ્રવાસ,పర్యటన
પ્રવાસ કાર્યક્રમ,టూర్ ప్రోగ్రాం
પ્રવાસ અહેવાલ,టూర్ రిపోర్ట్
વાંકુંચાવવું,టౌట్
નગર,పట్టణం
નગરો,టౌన్షిప్
ટ્રેસ,జాడ కనుగొను
માર્ગ,ట్రాక్ట్
કરચલી,ట్రాక్షన్
વેપાર કરાર,వాణిజ్య ఒప్పందం
વેપાર સંઘ,వాణిజ్య సంఘం
પરંપરા,సాంప్రదాయం
તાલીમ,రైలు
તાલીમાર્થી,ట్రైనీ
ચલણ,ట్రైనీషిప్
પ્રશિક્ષક,శిక్షకుడు
તાલીમ,శిక్షణ
તાલીમ કેન્દ્ર,శిక్షణా కేంద్రం
તાલીમ ક collegeલેજ,శిక్షణ కళాశాల
તાલીમ વિભાગ,శిక్షణా విభాగం
તાલીમ સંસ્થા,శిక్షణా సంస్థ
તાલીમનો સમયગાળો,శిక్షణా సమయం
તાલીમ કાર્યક્રમ,శిక్షణా కార్యక్రమం
તાલીમ એકમ,శిక్షణా యూనిట్
લક્ષણ,లక్షణం
વિશ્વાસઘાતી,దేశద్రోహి
શાંતિ,ప్రశాంతత
સોદા,లావాదేవీ
ધંધાનું લેવડદેવડ,వ్యాపారం యొక్క లావాదేవీ
અનુલેખન,ట్రాన్స్క్రిప్షన్
તબદીલી,బదిలీ
તબદીલ માલ,బదిలీ చేయగల వస్తువులు
તબદીલી નોંધ,బదిలీ ఎంట్రీ
તબદીલી -ફી,బదిలీ రుసుము
તબદીલી સ્મૃતિપત્ર,బదిలీ మెమోరాండం
પ્રતિનિયુક્તિ પર તબદીલી,డిప్యుటేషన్‌పై బదిలీ
તબદીલી હુકમ,బదిలీ ఆర్డర్
પરિવર્તન,పరివర్తన
હેરફેર,రవాణా
હેરફેર -વ્યવહાર,రవాణా విధి
સંક્રમણને લગતું,పరివర్తన
પ્રચાર -પાસ,ట్రాన్సిట్ పాస్
પ્રચાર -વિઝા,ట్రాన్సిట్ వీసా
હેરફેર વર્કશોપ,రవాణా వర్క్‌షాప్
ભાષાંતર,అనువాదం
ટ્રાંપરીકરણ,లిప్యంతరీకరణ
ટ્રાન્સમિશન,ప్రసార
સંક્રમણ કરવું,ప్రసారం
પરિવહન,రవాణా
પરિવહન ભથ્થું,రవాణా భత్యం
પરિવહન,రవాణా
પરિશ્રમ,బదిలీ
છટકું,ఉచ్చు
પ્રવાસ,ప్రయాణం
મુસાફરી ખર્ચ,ప్రయాణ ఖర్చులు
મુસાફરોની તપાસ,యాత్రికుల చెక్
પ્રવાસ ભથ્થું,ప్రయాణ భత్యం
પ્રવાસ ભથ્થું બિલ,ప్రయాణ భత్యం బిల్లు
પ્રવાસ રાહત,ప్రయాణ రాయితీ
દખલક,ద్రోహం
રાજદ્રોહ,రాజద్రోహం
તિજોરી,ట్రెజరీ
તિજોરી,ట్రెజరీ బెంచ్
ટ્રેઝરી ડિપોઝિટ રસીદ (ટી.ડી.આર.),ట్రెజరీ డిపాజిట్ రశీదు (T.D.R.)
તિજોરી રસીદ,ట్రెజరీ రశీదు
તિજોરી વાઉચર,ట్రెజరీ వోచర్
વર્તવું,చికిత్స
સંધિ,ఒప్పందం
પ્રત્યાર્પણ સંધિ,అప్పగించే ఒప్పందం
માર્ગ,ట్రెక్
વલણ,ధోరణి
અપરિવર્તન,అతిక్రమణ
સુનાવણી,ట్రయల్
અજમાયશ સિલક,ట్రయల్ బ్యాలెన్స్
અજમાયશ ગાળો,ట్రయల్ వ్యవధి
આદિજાતિ ક્ષેત્ર વિકાસ,గిరిజన ప్రాంత అభివృద్ధి
આદિજાતિ કલ્યાણ,గిరిజన సంక్షేమం
આદિજાતિ,తెగ
પંચ,ట్రిబ్యునల్
શ્રદ્ધાંજલિ,నివాళి
સુઘડ,ట్రిమ్
સફર,ట్రిప్
ત્રિપક્ષીય,త్రైపాక్షిక
ત્રિપુસી,ట్రిపుల్
ત્રિગણું,త్రిపాది
સાચી નકલ,నిజమైన కాపీ
ટ્રંક ક call લ,ట్రంక్ కాల్
વિશ્વાસ,నమ్మకం
ટ્રસ્ટી,ధర్మకర్త
વિશ્વાસપાત્ર,నమ్మదగినది
નીચે ફેરવવું,తిరస్కరించు
વળાંકનો આધાર,టర్న్‌కీ ప్రాతిపదిక
બંધ કરવું,టర్న్-అవుట్
ખોટો,టర్నోవర్
ભ્રષ્ટતા,టర్పుట్యూడ్
ગડબડી,ట్యూటలేజ్
જોડિયા શહેર,ట్విన్ సిటీ
બે વહેંચણી આધાર,ట్విన్ షేరింగ్ ప్రాతిపదిక
પ્રકાર,రకం
ટાઈપ,టైప్‌స్క్రిప్ట్
ટાઇપરાઇટર,టైప్‌రైటర్
ટાઈપ -કitingંગ,టైప్‌రైటింగ్
વિશિષ્ટ,సాధారణ
ટાઇપિંગ,టైపింగ్
ટાપ -યંત્ર,టైపింగ్ మెషిన్
રંગબેરંગી પૂલ,టైపింగ్ పూల్
મુદ્રણ -ભૂલ,టైపోగ్రాఫికల్ లోపం
અખરોટનો હેતુ,నిగూఢ ఉద్దేశ్యంగా
અંતિમ,అంతిమంగా
અંતિમ માલ,అల్టిమేట్ సరుకు
અંતિમ ખર્ચ,అంతిమ ఖర్చు
અંતિમ ધ્યેય,అంతిమ లక్ష్యం
આખરે,అంతిమంగా
અંતિમ ઉદ્દેશ,అంతిమ లక్ష్యం
આખરી મથક,అల్టిమేటం
ચાલુ,అల్టిమో
અલ્ટ્રાવાયરો,అతినీలలోహిత
દાદર,అంపైర్
અસ્વીકાર્ય,ఆమోదయోగ్యం కాదు
અસંગતજ સામાન,సహకరించని సామాను
સહાય વિનાની,అన్‌ఎయిడెడ్
સ્પષ્ટ,నిస్సందేహంగా
સર્વસંમતિ,ఏకాభిప్రాయం
સર્વસંમત,ఏకగ్రీవ
સર્વસંમત નિર્ણય,ఏకగ్రీవ నిర్ణయం
નિર્દય,నిస్సారంగా
છૂટું,అటాచ్ చేయబడలేదు
અનધિકૃત,అనధికార
અનિવાર્ય,అనివార్యమైనది
અનિવાર્ય સંજોગો,అనివార్య పరిస్థితులు
અનિવાર્ય વિલંબ,అనివార్య ఆలస్యం
અણનમ,అనాలోచిత
અનૌપચારિક,అన్‌కాష్ చేయలేదు
ચતુર,అనిశ్చితంగా
અનન્ય,క్లెయిమ్ చేయబడలేదు
બિન -દાવો કર્યા વિનાનો સામાન,క్లెయిమ్ చేయని సామాను
બિન -વર્ગીકૃત,వర్గీకరించనిది
કમનસીબ,అంగీకరించలేదు
અસામાન્ય,అసాధారణం
ઉન્મત્ત,రాజీలేనిది
બિનશરતી,బేషరతు
અસમર્થિત,ధృవీకరించబడలేదు
અસમર્થિત અહેવાલ,ధృవీకరించని నివేదిక
ગેરબંધારણીય,రాజ్యాంగ విరుద్ధం
બિનસંભુન,నిరంతరాయంగా
બેકાબૂ,అనియంత్రిత
અસમર્થિત,ధృవీకరించబడలేదు
ઉપદ્રવ,వెలికితీసిన డిమాండ్
નિશ્ચયી,డేటెడ్
અપરિચિત પત્ર,పంపిణీ చేయని లేఖ
નીચેનું,కింద
વયસ્ક,తక్కువ వయస్సు
આકારણી હેઠળ,అసెస్‌మెంట్ కింద
બિલિંગ હેઠળ,బిల్లింగ్ కింద
પોસ્ટ -સર્ટિફિકેટ હેઠળ,పోస్టింగ్ సర్టిఫికేట్ కింద
વિચારણા હેઠળ,పరిశీలనలో ఉన్నది
અછરડો,అండర్ కన్సప్షన్
ઓછી,అభివృద్ధి చెందలేదు
નોકરી હેઠળનું,ఉద్యోగం కింద
રોજગાર હેઠળ,ఉపాధి కింద
અલ્પ-અંદાજ,తక్కువ అంచనా
પરીક્ષણ હેઠળ,పరీక్ష కింద
બિનઅનુભવી,అండర్ గ్రాడ్యుయేట్
ભૂગર્ભ,భూగర్భ
નીચેની બાજુનો વ્યવહાર,అండర్-హ్యాండ్ డీలింగ్
આગ્રહી હેઠળ,ఇన్వాయిస్ కింద
નીચેના,అండర్లైన్
અલ્પ-મંડળ,అండర్ మ్యాన్
અલ્પ-વેતનપત્ર,అండర్ పెయిడ్
ઓછી વસ્તી,తక్కువ జనాభా
અલ્પ ઉત્પાદન,అండర్ ప్రొడక్షన్
સંદર્ભ હેઠળ,సూచన కింద
વીમોવાળું,సంతకం చేయలేదు
સમજવુ,అవగాహన
હાથ ધરવું,చేపట్టండి
બાંયધરી,చేపట్టడం
પ્રસ્થાન,అండర్‌ట్రియల్
હેઠળ ઉપયોગમાં લેવાતા,తక్కువ వినియోగం
ઓછું મૂલ્યાંકન,తక్కువ విలువ
અનિચ્છનીય,అవాంఛనీయ
દબાવી દીધેલું,అప్రధానమైన
બિનઅનુભવી લોન,అవాంఛనీయ రుణం
અવિવાદિત,నిర్వివాదమైనది
અવિચારી,అవిభక్త
નિ: શંકપણે,నిస్సందేహంగా
અયોગ્ય,అనవసరమైన
અનુચિત વિલંબ,అనవసరమైన ఆలస్యం
અનુચિત પ્રભાવ,అనుచిత ప్రభావం
અનુપસ્થિત આવક,తెలియని ఆదాయం
શોધી કાearવું,వెలికితీసినది
બિન -લાભપ્રદ,అనాలోచిత
બેકારી,నిరుద్యోగం
અસમત જમીન,అసమాన భూమి
અનપેક્ષિત વિલંબ,Unexpected హించని ఆలస్యం
વણવી,కనిపెట్టబడని
અન્યાયી,అన్యాయం
બેકાબૂ,అన్యాయమైన తొలగింపు
અન્યાયી મજૂર પદ્ધતિઓ,అన్యాయమైన కార్మిక పద్ధతులు
અન્યાયી માધ્યમ,అన్యాయమైన అర్థం
અયોગ્ય,అననుకూలమైన
અયોગ્ય,అనర్హమైనది
બ promotionતી માટે અયોગ્ય,ప్రమోషన్ కోసం అనర్హమైనది
અણધાર્યું,Fore హించనిది
અણધાર્યા ખર્ચ,Fore హించని ఆరోపణలు
અણધાર્યા સંજોગો,Fore హించని పరిస్థితులు
એકલનું,యునికామెరల్
એકલ વિધાનમંડળ,యునికామెరల్ లెజిస్లేచర్
એકીકરણ,ఏకీకరణ
એકીકૃત ધોરણ,ఏకీకృత స్కేల్
એકરૂપ,యూనిఫాం
એકરૂપ વધારો,ఏకరీతి పెరుగుదల
એકરૂપતા,ఏకరూపత
એકપક્ષીય,ఏకపక్ష
એકપક્ષીય કાર્યવાહી,ఏకపక్ష చర్య
અવિરત વીજ પુરવઠો,నిరంతరాయంగా విద్యుత్ సరఫరా
અવિરત સેવા,నిరంతరాయ సేవ
સંઘ,యూనియన్
સંઘવાદ,యూనియన్
સંઘની યાદી,యూనియన్ జాబితా
કેન્દ્રીય પ્રદેશ,యూనియన్ భూభాగం
અનન્ય,ఏకైక
એકમ,యూనిట్
એકીકૃત,ఏకీకృత
સંયુક્ત,యునైటెడ్
એકતા,ఐక్యత
સાર્વત્રિક,యూనివర్సల్
અન્યાયી,అన్యాయం
ગેરકાયદે,చట్టవిరుద్ధం
ગેરકાયદે હેતુ,చట్టవిరుద్ధమైన ప్రయోజనం
અમર્યાદિત,అపరిమిత
અમર્યાદિત શક્તિ,అపరిమిత శక్తి
અસ્વીકારિત,జాబితా చేయబడలేదు
લોહ,అన్‌లోడ్
અપરિણીત,అవివాహితుడు
અકુદરતી,అసహజమైన
અકુદરતી મૃત્યુ,అసహజ మరణం
બિનજરૂરી,అనవసరమైన
બિન -સરકારી,అనధికారిక
બિન -સરકારી પત્ર,అనధికారిక లేఖ
બિન -સરકારી નોંધ,అనధికారిక గమనిక
બિન -સરકારી હડતાલ,అనధికారిక సమ్మె
બિનહરીફ,అన్‌హోస్డ్
અવેતન વેતન,చెల్లించని వేతనాలు
શિષ્ટાચારથી,అసమానతకు
અપ્રિય,జనాదరణ లేదు
અભૂતપૂર્વ,అపూర్వమైన
અસંમીત,అనూహ్య
અનુપક્ષ,ఉత్పాదకత లేదు
અનુત્પાદક મજૂર,ఉత్పాదకత లేని శ్రమ
નફાકારક,లాభదాయకం కాదు
અજ્ unાત,అనుకూలత లేనిది
લાયકાત વિનાનું,అర్హత లేని
બિન -શરતી માફી,అర్హత లేని క్షమాపణ
બિન -નિપુણ,ప్రశ్నించలేనిది
અવાસ્તિક રકમ,అవాస్తవ మొత్తం
ગેરવાજબી,అసమంజసమైన
અનધિકૃત,నమోదు చేయబడలేదు
નોંધાયેલ દસ્તાવેજ,నమోదు చేయని పత్రం
બિન -નોંધણી પે firmી,నమోదుకాని సంస్థ
ખાલી જગ્યા,రిజర్వ్ చేయని ఖాళీ
અસુરક્ષિત,అసురక్షిత
અસંતોષકારક,సంతృప్తికరంగా లేదు
બિન -અસુરક્ષિત,అసురక్షిత
બિન -જામીન લો,అసురక్షిత రుణం
બિનઅનુભવી,సేవ చేయలేనిది
બિન -કુશળ,నైపుణ్యం లేనిది
બિન -કુશળ મજૂર,నైపుణ్యం లేని శ్రమ
અવિશ્વસનીય મન,అవాంఛనీయ మనస్సు
અનિશ્ચિત,పేర్కొనబడని
અસ્થિર,అస్థిర
અસ્થિર સરકાર,అస్థిర ప్రభుత్వం
અવિચારી,అన్‌స్టార్డ్
અયોગ્ય,అనుచితమైనది
અસહ્ય,సాధించలేనిది
અસ્પૃશ્યતા,అంటరానితనం
પ્રશિક્ષિત,శిక్షణ ఇవ్వలేదు
અવિશ્વાસપાત્ર,నమ్మదగనిది
ન વપરાયેલ,ఉపయోగించనిది
અસામાન્ય વિલંબ,అసాధారణ ఆలస్యం
બિન -ઉત્પાદિત અનુદાન,ఉపయోగించని గ్రాంట్
અનધિકૃત,అనవసరమైన
અનિશ્ચિત,ఇష్టపడని
અયોગ્ય,అనర్హమైనది
અપડેટ,నవీకరణ
અપશબ્દો,అప్‌గ్రేడ్
અપહરણ કરવું,అప్‌గ్రేడ్
પોસ્ટ અપગ્રેડ કરવું,పోస్ట్ యొక్క అప్‌గ్రేడ్
પરફળી જવું,అప్హోల్డ్
નિભાવ,సంరక్షణ
ઉન્નતિ,ఉద్ధరణ
ઉપલા,ఎగువ
ઉચ્ચ વય -મર્યાદા,ఎగువ వయస్సు పరిమితి
સૌથી ઉપર,పైభాగం
આજ સુધીનુ,తాజాగా
સીધું,నిటారుగా
ઉદાસ,కలత
ઉપરની તરફ,పైకి కమ్యూనికేషన్
ઉપરની તરફ વલણ,పురోభివృద్ది
શહેરી,నగరాల
શહેરીકરણ,పట్టణీకరణ
તાકીદ,ఆవశ్యకత
તાકીદનું,అత్యవసరం
તાકીદની કાર્યવાહી,అత్యవసర చర్య
તાકીદ,అత్యవసర కాల్
તાકીદની કાપલી,అత్యవసర స్లిప్
ઉપયોગ,ఉపయోగం
ઉપયોગી,ఉపయోగకరంగా ఉంటుంది
વાપરનાર,వినియోగదారు
