Bengali,English
স্টেনোস্পারমোকার্পি,Stenospermocarpy
স্টেপ্প,Steppe
জীবাণুমুক্তকরণ,Sterilization
কলঙ্ক গ্রহণযোগ্যতা,Stigma receptivity
কলঙ্ক,Stigma
স্টিল্ট রুট,Stilt root
স্টোলন,Stolon
স্টোমাটা,Stomata
মলিং,Stooling
কোডন বন্ধ করুন,Stop codon
স্তরিত,Stratified
স্তরবিন্যাস,Stratification
খড়,Straw
স্ট্রেস,Stress
স্ট্রিপ ক্রপিং,Strip cropping
স্ট্রিপ ইন্টারক্রপিং,Strip intercropping
স্ট্রোমা,Stroma
খড়,Stubble
স্টাবল মালচিং,Stubble mulching
স্টাইল,Style
সাব আর্দ্র,Sub humid
Suberication,Suberication
নিমজ্জন,Submergence
অস্তিত্ব চাষ,Subsistence farming
সাবসয়েলিং,Subsoiling
উপ-প্রজাতি,Sub-species
প্রতিস্থাপন ক্রপিং,Substitution cropping
স্তর,Substrate
সাবসারফেস সেচ,Subsurface irrigation
উত্তরাধিকার,Succession
রসালো,Succulent
স্তন্যপায়ী,Sucker
স্বজাতীয়,Sui-generis
সূর্য নিরাময়,Sun-curing
পরিপূরক সেচ,Supplemental irrigation
পরিপূরক উদ্যোগ,Supplementary enterprise
পরিপূরক মিথস্ক্রিয়া,Supplementary interaction
সুপারিশ জিন,Supressor gene
সার্ফ্যাক্ট্যান্ট,Surfactant
সংবেদনশীল,Susceptible
সাসপেনশন সংস্কৃতি,Suspension culture
টেকসই কৃষি,Sustainable agriculture
টেকসই উন্নয়ন,Sustainable development
ঝাঁকুনি,Swarming
তরোয়াল পাতা,Sword leaf
সাইকোনিয়াম,Syconium
সিম্বিওসিস,Symbiosis
সিনগ্যামি,Syngamy
ধানের তীব্রতা,System of rice intensification
সিস্টেমিক ভেষজনাশক,Systemic herbicide
জাফলওয়ার,Safflower
জাফরান,Saffron
Age ষি,Sage
সাল,Sal
সালভিয়া,Salvia
স্যান্ডেল কাঠ,Sandal wood
সাপোটা,Sapota
স্ক্রুপাইন,Screwpine
সিবুকহর্ন,Seabuckhorn
সেনা,Senna
সর্প কাঠ,Serpentine wood
তিল,Sesame
চিচিঙ্গা,Snake gourd
স্ন্যাপ মেলন,Snap melon
সাবান্ট,Soapnut
জোর,Sorghum
সয়াবিন,Soybean
স্প্যানিশ চেরি,Spanish cherry
পালং শাক,Spinach
স্পিন্ডল কাঠ,Spindle wood
স্পঞ্জ গর্ড,Sponge gourd
স্টিভিয়া,Stevia
বিছুটি জাতের গাছ,Stinging nettle
পাথর ফুল,Stone flower
স্ট্রবেরি,Strawberry
সুদান ঘাস,Sudan grass
আখ,Sugarcane
গ্রীষ্ম স্কোয়াশ,Summer squash
সূর্যমুখী,Sunflower
সানহেম্প,Sunhemp
মিষ্টি ক্লোভার,Sweet clover
মিষ্টি লাউ,Sweet gourd
মিষ্টি আলু,Sweet potato
মিষ্টি ভায়োলেট,Sweet violet
স্যাপ স্তন্যপায়ী,Sap sucker
উড়ে গেছে,Saw fly
স্কেল পোকামাকড়,Scale insect
সেমিলোপার,Semilooper
শ্যুট বোরার,Shoot borer
সিল্কওয়ার্ম,Silkworm
শামুক,Snail
চড়ুই,Sparrow
মাকড়সা,Spider
কাঠবিড়ালি,Squirrel
ডাঁটা বোরার,Stalk borer
স্টেম বোরার,Stem borer
স্টেম গার্ডলার,Stem girdler
স্টোন উইভিল,Stone weevil
মাটি বিজ্ঞানী,Soil scientist
কৌশল আন্দোলন,Tactic movement
ট্যাগিং (লেবেলিং),Tagging (labelling)
ট্যাঙ্ক পলি,Tank silt
রুট ট্যাপ করুন,Tap root
তাসেল (ভুট্টা),Tassel (maize)
ট্যাক্সোনমি,Taxonomy
প্রযুক্তি,Technology
নাতিশীতোষ্ণ অঞ্চল,Temperate zone
অস্থায়ী উইল্টিং,Temporary wilting
টেন্ড্রিল,Tendril
টেনসিওমিটার,Tensiometer
টেপাল,Tepal
টেরেটোজিনি,Teratogeny
সমাপ্তি কোডন,Termination codon
টেরেস,Terrace
টেরেস ইন্টারভাল,Terrace interval
টেরেস্ট্রিয়াল রেডিয়েশন,Terrestrial radiation
টেরেস্ট্রিয়াল আগাছা,Terrestrial weeds
পরীক্ষা ক্রস,Test cross
পরীক্ষার ওজন,Test weight
টেস্টা,Testa
টেট্রাড,Tetrad
টেট্রাপ্লয়েড,Tetraploid
টেট্রাপ্লোডি,Tetraploidy
থ্যালামাস,Thalamus
তাপ পরিবাহিতা,Thermal conductivity
তাপ নিরোধক,Thermal diffusivity
তাপীয় আনয়ন,Thermal induction
থার্মোকল,Thermocouple
থার্মোগ্রাফ,Thermograph
থার্মোপারিডিসিটি,Thermoperiodicity
থার্মোপারিডিজম,Thermoperiodism
থার্মোফিল,Thermophile
থার্মোট্যাক্সিস,Thermotaxis
পাতলা আউট,Thinning out
থ্রেশিং,Threshing
টিআই প্লাজমিড,Ti plasmid
জোয়ার জলাভূমি,Tidal swamps
টাইল নিকাশী,Tile drainage
টিলিবিলিটি,Tillability
চাষ,Tillage
টিলার (উদ্ভিদ),Tiller (plant)
টিলারিং,Tillering
টিলারিং স্টেজ,Tillering stage
তিলথ,Tilth
টিস্যু পরীক্ষা,Tissue testing
টডি,Toddy
সহনশীলতা,Tolerance
শীর্ষ মাটি,Top soil
টোপাটো,Topato
শীর্ষ-ড্রেসিং,Top-dressing
টপোক্লিম্যাটোলজি,Topoclimatology
টপিং (তামাক),Topping (tobacco)
মোট হজমযোগ্য পুষ্টি,Total digestible nutrient
মোট ফ্যাক্টর উত্পাদনশীলতা,Total factor productivity
মোট দ্রবণীয় দ্রবণ,Total soluble solids
টোটিপোটেন্সি,Totipotency
বিষাক্ততা,Toxicity
টক্সিন,Toxin
ট্রেস উপাদান,Trace elements
ট্রেসার উপাদান,Tracer elements
লেনদেন,Transacting
প্রতিলিপি,Transcription
রূপান্তর,Transformation
ট্রান্সজেনিক,Transgenic
অনুবাদ,Translation
ট্রান্সলোকেশন,Translocation
ট্রান্সমিট্যান্স,Transmittance
ট্রান্সপিরেশন সহগ,Transpiration coefficient
ট্রান্সপিরেশন টান,Transpiration pull
ট্রান্সপিরেশন অনুপাত,Transpiration ratio
প্রতিস্থাপন শক,Transplant shock
ট্রান্সপ্ল্যান্টার,Transplanter
প্রতিস্থাপন,Transplanting
পরিবহন মাটি,Transported soil
ট্রান্সপসন,Transposon
ট্রান্সভার্স নিকাশী,Transverse drainage
ফাঁদ ফসল,Trap crops
ট্র্যাশিং,Trashing
চিকিত্সা,Treatment
গাছের ফসল,Tree cropping
গাছের আংটি,Tree ring
ট্রায়াল,Trial
ট্রিকল সেচ,Trickle irrigation
ট্রিগার ফ্যাক্টর,Trigger factor
ট্রিপলয়েড,Triploid
ট্রিপল ক্রপিং,Tripple cropping
ট্রফিক পর্যায়ে,Trophic level
ট্রপিক আন্দোলন,Tropic movements
ক্রান্তীয় অঞ্চল,Tropical region
ট্রপিজম,Tropism
সত্য ঘনত্ব,True density
সত্য হজমতা,True digestibility
কাটা প্রোফাইল,Truncated profile
কাটা মাটি,Truncated soil
সুনামি,Tsunami
কন্দ ফসল,Tuber crops
কন্দ,Tuber
টিউমার,Tumour
মাটির ছোঁয়া,Tuncation of soil
টুন্ড্রা,Tundra
টার্ফ,Turf
তুরগিড,Turgid
তুরগর আন্দোলন,Turgor movement
টার্গোর চাপ,Turgor pressure
তুরগর,Turgor
টার্নার এর সিন্ড্রোম,Turner's syndrome
প্রকার (উদ্ভিদ),Type (plant)
টাইপ আই ত্রুটি,Type I error
টাইপ II ত্রুটি,Type II error
টাইফুন,Typhoon
তেঁতুল,Tamarind
তারাগন,Tarragon
মন্দির বা প্যাগোডা গাছ,Temple or pagoda tree
থিসল,Thistle
থুজা,Thuja
থাইম,Thyme
তামাক,Tobacco
টমেটো,Tomato
দুঃখের গাছ,Tree of sorrow
ট্রিটিকাল,Triticale
শিঙা ভাইন,Trumpet vine
টিউবারোজ,Tuberose
হলুদ,Turmeric
শালগম,Turnip
টাইফা (ভারতীয় রিড গদা),Typha (Indian reed mace)
চা মশা,Tea mosquito
টার্মিটস (সাদা পিঁপড়া),Termites (white ant)
থ্রিপস,Thrips
আল্ট্রাসেন্ট্রিফিউগেশন,Ultracentrifugation
আল্ট্রাসাউন্ড,Ultrasound
উম্বল,Umbel
অবিচ্ছিন্ন,Uncoupling
ফলস্বরূপ,Unfruitfulness
অবিচ্ছিন্ন,Univalent
ইউনিভার্সাল জেনেটিক কোড,Universal genetic code
ইউনিভার্সাল মাটি ক্ষতির সমীকরণ,Universal soil loss equation
অসম্পৃক্ত ফ্যাটি অ্যাসিড,Unsaturated fatty acids
উঁচু ভাত,Upland rice
উর্ধ্বভূমি,Upland
আরবান কম্পোস্ট,Urban compost
ইউরিয়া,Urea
ইউরিজ,Urease
উলা ঘাস,Ulla grass
ভ্যাকসিন,Vaccine
ভ্যাকুওল,Vacuole
মূল্য সংযোজন কৃষি,Value-added agriculture
মূল্য সংযোজন পণ্য,Value added product
মান সংযোজন,Value addition
মান ব্যয় অনুপাত,Value cost ratio
ভ্যাম (ভেসিকুলার আরবাসকুলার),VAM (vesicular arbuscular)
বাষ্প তাপ চিকিত্সা,Vapour heat treatment
বাষ্প চাপ,Vapour pressure
পরিবর্তনশীল খরচ,Variable cost
পরিবর্তনশীল জিন,Variable gene
পরিবর্তনশীল হার প্রযুক্তি,Variable rate technology
বৈকল্পিক,Variance
বিভিন্নতা,Variation
বিভিন্ন,Variety
ভেক্টর,Vector
গাছপালা,Vegetation
উদ্ভিদ অবক্ষয়,Vegetation degradation
উদ্ভিদ বাধা,Vegetative barrier
উদ্ভিজ্জ কভার,Vegetative cover
উদ্ভিদ প্রচার,Vegetative propagation
উদ্ভিজ্জ পর্যায়,Vegetative stage
ভেনেশন,Venation
সিঁদুর,Vermicastings
ভার্মিকম্পস্ট,Vermicompost
ভার্নালাইজেশন,Vernalization
উল্লম্ব mulching,Vertical mulching
ভার্টিসল,Vertisol
কার্যক্ষমতা (বীজ),Viability (seed)
দ্রাক্ষালতা,Vine
ভিনেগার,Vinegar
ভাই জিন,Vir gene
ভার্জিন ল্যান্ড,Virgin land
কুমারী মাটি,Virgin soil
ভাইরুলেন্স,Virulence
ভাইরাস,Virus
ভাইরাস কোট প্রোটিন,Virus coat protein
ভাইরাস সূচক,Virus indexing
সান্দ্রতা,Viscosity
দৃশ্যমান বিকিরণ,Visible radiation
ভিটামিন,Vitamins
ভিটিকালচার,Viticulture
Viviparous,Viviparous
শূন্য স্থান,Void space
উদ্বায়ী,Volatilization
স্বেচ্ছাসেবক উদ্ভিদ,Volunteer plants
ভ্যানিলা,Vanilla
ভেটিভার,Vetiver
ভেটেরিনিয়ান ডাক্তার,Veterinanian doctor
ভাইরোলজিস্ট,Virologist
বেতন,Wage
উষ্ণ রক্তাক্ত প্রাণী,Warm blooded animal
বর্জ্য ব্যবস্থাপনা,Waste management
জঞ্জাল জমি,Wastelands
জল প্রয়োগ দক্ষতা,Water application efficiency
জলের আবেদন হার,Water application rate
জল ভারসাম্য,Water balance
জল সংযোগ,Water compaction
জল সংরক্ষণ,Water conservation
জল খরচ,Water consumption
জল পরিবহনের দক্ষতা,Water conveyance efficiency
জল সংস্কৃতি,Water culture
জলের ঘাটতি,Water deficit
জল বিতরণ দক্ষতা,Water distribution efficiency
জল শুল্ক,Water duty
জল ফুরো,Water furrow
জলের গেটস,Water gates
জল লগিং,Water logging
পানি ব্যবস্থাপনা,Water management
ফসলের জলের প্রয়োজনীয়তা,Water requirement of crops
জলের স্যাচুরেশন ঘাটতি,Water saturation deficit
পানির টেবিল,Water table
জল ব্যবহারের দক্ষতা,Water use efficiency
জলের ফলন,Water yield
পানি ফসল,Water-harvesting
জলাশয়,Watershed
জলাশয় ব্যবস্থাপনা,Watershed management
জলাশয় চিকিত্সা,Watershed treatment
ওয়াটারশেড-ভিত্তিক সিস্টেম,Watershed-based system
জলপথ,Waterway
তরঙ্গ দৈর্ঘ্য,Wave-length
ওয়াক্সিং,Waxing
আবহাওয়া,Weather
আবহাওয়া,Weathering
গাঁজা,Weed
আগাছা নিয়ন্ত্রণ,Weed control
আগাছা নিয়ন্ত্রণ দক্ষতা,Weed control efficiency
আগাছা নির্মূল,Weed eradication
আগাছা সূচক,Weed index
পশ্চিমা শোষক,Western blotting
আগাছা বর্ণালী,Weed spectrum
আগাছা,Weeding
ভেজা-বাল্ব হতাশা,Wet-bulb depression
ভেজা-বাল্ব তাপমাত্রা,Wet-bulb temperature
ভেজা-বাল্ব থার্মোমিটার,Wet-bulb thermometer
জলাভূমি,Wetland
ভেজা রোপণ,Wet planting
আর্দ্র ঋতু,Wet season
ভেজা বীজ,Wet seeding
ভেজা বছর,Wet year
ওয়েটেবল পাউডার,Wettable powder
ভেজা এজেন্ট,Wetting agent
ঘূর্ণায়মান সাইক্রোমিটার,Whirling psychrometer
সাদা বিপ্লব,White revolution
পুরো খামার বিশ্লেষণ,Whole farm analysis
পুরো খামার পদ্ধতির,Whole farm approach
বিস্তৃত অভিযোজনযোগ্যতা,Wider adaptibility
উইল্টিং পয়েন্ট,Wilting point
বাতাস বিরতি,Wind break
বায়ু শক্তি,Wind energy
বায়ু ক্ষয়,Wind erosion
বায়ু উত্পাদন,Wind generation
উইন্ড মিল,Wind mill
বায়ু শক্তি,Wind power
বাতাসের গতি,Wind speed
বায়ু স্ট্রিপ ক্রপিং,Wind strip cropping
বাতাসের বেগ,Wind velocity
বায়ু,Wind
উইন্ড্রো,Windrow
উইন্ড্রওয়ার,Windrower
বায়ু পাখা,Wind-vane
উইনওয়ার,Winnower
Winnowing,Winnowing
ডুবে যাওয়া হাইপোথিসিস,Wobble hypothesis
গর্ভ,Womb
কাঠের ছাই,Wood ash
কাঠ গ্যাস,Wood gas
কাজ,Work
আখরোট,Walnut
জল ক্রেস,Water cress
যথোপযুক্ত সৃষ্টিকর্তা,Water hyacinth
জল তরমুজ,Water melon
জল পুদিনা,Water mint
কাঁদছে উইলো,Weeping willow
পশ্চিম ভারতীয় মেহগনি,West Indian mahogany
গম,Wheat
সাদা ক্লোভার,White clover
সাদা মুলবেরি,White mulbery
সাদা পপিনেক,White popinec
সাদা উইলো,White willow
বন্য মার্জোরিম,Wild marjorim
বন্য ওট,Wild oat
ডানাযুক্ত বিন,Winged bean
শীতকালীন স্কোয়াশ,Winter squash
উইথানিয়া,Withania
"কাঠ সোরেল, অক্সালিস","Wood sorrel, oxalis"
Wasp,Wasp
তাঁতি পাখি,Weaver bird
উইভিল,Weevil
সাদা কুঁচকানো,White grup
উলি এফিড,Woolly aphid
জ্যানথিনুরিয়া,Xanthinuria
জ্যানথোফিল,Xanthophyll
এক্স-ক্রোমোজোম,X-chromosome
জেনিয়া,Xenia
জেরোডার্মা পিগমেন্টোসাম,Xeroderma pigmentosum
জেরোফাইট,Xerophyte
জেরোফিটিজম,Xerophytism
এক্স-রে বিচ্ছুরণ,X-ray diffraction
জাইলেম,Xylem
জাইলোফাইট,Xylophyte
ওয়াই 'ট্রেলিস,Y' trellis
ওয়াই-ক্রোমোজোম,Y-chromosome
খামির,Yeast
খামির নিষ্কাশন,Yeast extract
হলুদ বিপ্লব,Yellow revolution
হলুদ,Yellowing
ফলন উপাদান,Yield component
ফলন পর্যবেক্ষণ,Yield monitoring
ফলন সম্ভাবনা,Yield potential
ফলন স্থায়িত্ব,Yield stability
কুসুম,Yolk
হলুদ বেরিড নাইটশেড,Yellow berried nightshade
হলুদ মাইরোবালান,Yellow myrobalan
জায়েদ,Zaid
জেড-ক্রোমোজোম,Z-chromosome
জেড-ডিএনএ,Z-DNA
জাটিন,Zeatin
জিরো এনার্জি কুল চেম্বার,Zero energy cool chamber
শূন্য চাষ,Zero tillage
শূন্য সহনশীলতা,Zero tolerance
দস্তা ঘাটতি,Zinc deficiency
দস্তা আঙুলের প্রোটিন,Zinc finger protein
জিংকেটেড ইউরিয়া,Zincated urea
জোনা পেলুসিডা,Zona pellucida
জোফিলি,Zoophily
জুপ্ল্যাঙ্কটন,Zooplankton
জাইগোট,Zygote
জাইগোটিক মারাত্মক জিন,Zygotic lethal gene
জ্যানথোফিলাম,Zanthophylum
প্রাণিবিদ,Zoologist
