Kannada,Assamese
ಭಾಗಶಃ,ভগ্নাংশ
ಕಣ,কণা
"ವಿಭಾಗ, ವಿತರಣೆ","বিভাজন, বিতৰণ"
"ವಿತರಣಾ ಕಾರ್ಯ, ವಿಭಾಗ ಕಾರ್ಯ","বিতৰণ ফলন, বিভাজন ফলন"
ಲೂಪಿಂಗ್ ಬ್ಯಾಕ್ ಪರಿಣಾಮ,লুপিং বেক ইফেক্ট
ನಿಷ್ಕ್ರಿಯ,নিষ্ক্ৰিয়
ತೇಪೆ,টুকুৰা
ಮಾರ್ಗ,পথ
"ಚಿತ್ರ, ಮಾದರಿ, ಮಾದರಿ, ಮಾದರಿ","চিত্ৰ, আৰ্হি, আৰ্হি, আৰ্হি"
ಶಿಖರ,শৃংগ
"ಪೀಠ, ಪೀಠ","পেডেষ্টেল, পেডেষ্টেল"
ಪೆಲ್ಟಿಯರ್-ಪರಿಣಾಮ,peltier-প্ৰভাৱ
"ಪಂಚತಯ, ಐದು ದಿನದ ಅವಧಿ, ಐದು ಕನ್ವೀನರ್","পঞ্চতয়, পাঁচ দিনৰ সময়সীমা, পাঁচজন আহ্বায়ক"
ಪೆಂಟೋಡ್,পেনট&#39;ড
ಎಪಿಫ್ಯಾನಿ,এপিফেনি
ಶೇಕಡಾ,শতাংশ
"ನಿಖರ, ಪರಿಪೂರ್ಣ, ಪರಿಪೂರ್ಣ, ಪರಿಪೂರ್ಣ","সঠিক, নিখুঁত, নিখুঁত, নিখুঁত"
"ರಂದ್ರ, ರಂದ್ರ, ರಂದ್ರ","ছিদ্ৰযুক্ত, ছিদ্ৰযুক্ত, ছিদ্ৰযুক্ত"
ರಂದ್ರ,"ছিদ্ৰ, ছিদ্ৰ"
ಮರಣದಂಡನೆ,কাৰ্যান্বিত কৰা
"ಅಪ್ಸರ್, ರವಿನೆಚ್","উপসোৰ, ৰবিনেচ"
ಪರಿಧಿ,পৰিধি
"ಆವರ್ತಕ ಅವಧಿ, ಆವರ್ತಕತೆ, ಆವರ್ತಕ ಸೂಚ್ಯಂಕ (ತ್ರಿಕೋನಮಿತಿ), ಅವಧಿ, ಕಾಲಾವಧಿ","সময়কাল, সময়কাল, সময়কাল সূচকাংক (ত্ৰিকোণমিতি), সময়কাল, সময়কাল"
ಮರುಕಳಿಸುವ,পুনৰাবৃত্তিমূলক
"ಮರುಕಳಿಸುವ, ಆವರ್ತಕ","পুনৰাবৃত্তিমূলক, সময়ে সময়ে"
"ಕಾಲಮಾಪಕ, ಪರಿಧಿಯ ಮಾಪಕ","ক্ৰ&#39;নোমিটাৰ, পিৰিয়ড&#39;মিটাৰ"
ಯುಗ,যুগ
"ಬಾಹ್ಯ, ಕನಿಷ್ಠ, ಬಾಹ್ಯ","পেৰিফেৰেল, প্ৰান্তীয়, পেৰিফেৰেল"
"ಪೆರಿಸ್ಕೋಪ್, ಪೆರಿಸ್ಕೋಪ್","পেৰিস্কোপ, পেৰিস্কোপ"
ಪಾರ್ಮಲೋಯ್,parmeloy
"ಶಾಶ್ವತ, ಶಾಶ್ವತ","চিৰস্থায়ী, স্থায়ী"
ಪ್ರವೇಶಸಾಧ್ಯತೆ,পাৰ্যমান্যতা
ಪೆರ್ಮ್-ಇನ್ವಾರ್,perm-invar
"ಎಲೆಕ್ಟ್ರೋನೆಜಿಟಿವಿಟಿ, ಡೈಎಲೆಕ್ಟ್ರಿಕ್","ইলেক্ট্ৰ&#39;নেগেটিভিটি, ডাইলেক্ট্ৰিক"
ಲಂಬವಾಗಿರುವ,লম্ব
ದೀರ್ಘಕಾಲದ ಪ್ರಸ್ತುತ,দীৰ্ঘস্থায়ী কাৰেণ্ট
ಕಿರಿಕಿರಿಯ,বিৰক্তি
ಕಿರಿಕಿರಿ,আমনিদায়ক
"ಹಂತ, ಹಂತ, ಕೋನ","পৰ্যায়, পৰ্যায়, কোণ"
ಕಲೆ ಡಿಸ್ಪ್ಲೇಸರ್,শিল্প বিচ্যুতিকাৰী
ಫೇಸರ್,ফেজাৰ
"ವಿದ್ಯಮಾನಶಾಸ್ತ್ರೀಯ, ವೃತ್ತಿಪರ","আনুষংগিক, পেছাদাৰী"
"ವಿದ್ಯಮಾನ, ವೃತ್ತ","পৰিঘটনা, বৃত্ত"
"ದೂರವಾಣಿ, ದೂರವಾಣಿ","ফোন, টেলিফোন"
ಗಾಯನ ಸ್ವರಮೇಳಗಳು,কণ্ঠৰ কৰ্ড
ಫೋನೋಗ್ರಾಮ್,ফ&#39;ন&#39;গ্ৰাম
ಫೋನೋಗ್ರಾಫ್,ফ&#39;ন&#39;গ্ৰাফ
"ಫೋನಾನ್, ಧ್ವನಿ ಕ್ವಾಂಟಮ್","ফ&#39;নন, শব্দ কোৱাণ্টাম"
ಸಂದೀಪಕ್,সন্দিপক
"ಫಾಸ್ಫೊರೆಸೆನ್ಸ್, ಫಾಸ್ಫೊರೆಸೆನ್ಸ್","ফছফৰেচেন্স, ফছফৰেচেন্স"
ಫೋಟೋಎಲೆಕ್ಟ್ರಾನ್ ಆಂಪ್ಲಿಫಯರ್,ফটোইলেক্ট্ৰন এম্প্লিফায়াৰ
"ಫೋಟೋಎಲೆಕ್ಟ್ರಿಕ್ ಕರೆಂಟ್, ಫೋಟಾನ್ ಕರೆಂಟ್","ফটোইলেক্ট্ৰিক কাৰেণ্ট, ফ’টন কাৰেণ্ট"
"ಫೋಟಾನ್ನ ಎಲೆಕ್ಟ್ರಾನ್, ಪ್ರಕಾಶಿತ ಎಲೆಕ್ಟ್ರಾನ್","ফ’টনৰ ইলেক্ট্ৰন, আলোকিত ইলেক্ট্ৰন"
ಬೆಳಕಿನ ಎಲೆಕ್ಟ್ರಾನ್ ಹೊರಸೂಸುವಿಕೆ,পোহৰৰ ইলেক্ট্ৰন নিৰ্গমন
"ಫೋಟೋಗ್ರಾಫಿಕ್, ಫೋಟೋಸೆನ್ಸಿಟಿವ್","ফটোগ্ৰাফিক, আলোক সংবেদনশীল"
ಛಾಯಾಚಿತ್ರ,ফটোগ্ৰাফ
ಛಾಯಾಚಿತ್ರ,ফটোগ্ৰাফিক
ಫೋಟಾನ್ ಕಾಂತೀಯ ಪರಿಣಾಮ,ফ&#39;টন চুম্বকীয় প্ৰভাৱ
ದ್ಯುತಿಮಾಪನ,ফটোমেট্ৰি
ಫೋಟೋಎಲೆಕ್ಟ್ರಾನ್ ಆಂಪ್ಲಿಫಯರ್,ফটোইলেক্ট্ৰন এম্প্লিফায়াৰ
ಫೋಟೊನಿ,ফটোনি
ಫೋಟೊಫೋನ್,ফটোফোন
ಬೆಳಕಿನ ಎಲೆಕ್ಟ್ರಾನ್ ಟ್ಯೂಬ್,পোহৰৰ ইলেক্ট্ৰন নলী
ದ್ಯುತಿವಿದ್ಯುಜ್ಜನಕ,ফটোভল্টিক
pH-ಮೌಲ್ಯ,pH-মান
"ಭೌತಿಕ, ನೈಸರ್ಗಿಕ","শাৰীৰিক, প্ৰাকৃতিক"
ಭೌತಶಾಸ್ತ್ರಜ್ಞ,পদাৰ্থবিজ্ঞানী
ಭೌತ ರಾಸಾಯನಿಕ,ভৌতিক ৰাসায়নিক
ಚಿತ್ರ,ছৱি
ಒತ್ತಡ ವಿದ್ಯುತ್,চাপ বৈদ্যুতিক
ವಿದ್ಯುತ್ಕಾಂತೀಯತೆ,বিদ্যুৎচুম্বকত্ব
ಒತ್ತಡದ ಕಾಂತೀಯತೆ,চাপৰ চুম্বকত্ব
"ದಾರ, ಸಾಲು, ಬಂಡಲ್",ৰম্বছ
"ಚಾಲಕ, ಪೈಲಟ್, ಸ್ಟಾರ್ಟರ್, ಮಾರ್ಗದರ್ಶಿ","ড্ৰাইভাৰ, পাইলট, ষ্টাৰ্টাৰ, গাইড"
ಮಾರ್ಗದರ್ಶನ,নিৰ্দেশনা
"ಸೂಚಕ ದೀಪ, ಪೈಲಟ್ ದೀಪ","সূচক লেম্প, পাইলট লেম্প"
ಆರಂಭಿಕ ಸ್ಪಾರ್ಕ್,প্ৰাৰম্ভিক স্পাৰ্ক
"ಮಾರ್ಗದರ್ಶಿ ತರಂಗ, ಮಾರ್ಗದರ್ಶಿ ತರಂಗ","গাইডিং ৱেভ, গাইডিং ৱেভ"
". ಮೇಸನ್, ಪೈ ಮೇಸನ್",". মেছন, পাই মেছন"
ಪಿನ್,পিন
"ವಿರೋಧಿ ಒತ್ತಡ, ಪಿಂಚ್-ಕಾಕ್","এন্টি-প্ৰেচাৰ, পিঞ্চ-কক"
ಪಂಚ್ ಹೋಲ್ ಕ್ಯಾಮೆರಾ,পাঞ্চ হোল কেমেৰা
ಪಾಯಿಂಟ್,বিন্দু
ಪಯೋನ್ (ಪೈಮಾಸನ್),পিয়ন (pymason)
ಪಿರಾನಿ ಮಾಪಕ,পিৰানি গেজ
ಪಿಸ್ಟನ್,পিষ্টন
"ಪಿಚ್, ಆಸ್ಫಾಲ್ಟ್, ಪಿಚ್, ಬ್ಯಾಂಗಲ್ ಇಂಟರ್ವಲ್, ಟಾರ್ಗೆಟ್, ಲ್ಯಾಟಿಸ್, ಗಾಗ್","পিচ, পিচ, পিচ, বেংগল ব্যৱধান, লক্ষ্য, জালি, গেগ"
"ಪಿವೋಟ್, ರಿವೆಟ್","pivot, ৰিভেট"
ಪ್ಲ್ಯಾಂಕ್ ಕಾನೂನು,planck ৰ নিয়ম
ಕೆಳಭಾಗದ ಜಾಲರಿ,তলৰ জালি
ವಿಮಾನ ಕನ್ನಡಿ,প্লেন মিৰ&#39;ৰ
coplanar ಚಲನೆ,কোপ্লেনাৰ গতি
ಗ್ರಹ,গ্ৰহটো
"ಗ್ರಹ, ಭೂಮಂಡಲ","গ্ৰহীয়, স্থলজ"
ಗ್ರಹಗಳ ಅಯಾನುಗಳು,গ্ৰহৰ আয়ন
"ಪ್ಲಾಸ್ಮಾ, ಪ್ರೋಟೋಪ್ಲಾಸಂ, ಪ್ಲಾಸ್ಮಾ","প্লাজমা, প্ৰ’ট’প্লাজম, প্লাজমা"
"ಪ್ಲಾಸ್ಮಾ ಸ್ಟ್ರೀಮ್, ಪ್ರೋಟೋಪ್ಲಾಸಂ ಸ್ಟ್ರೀಮ್","প্লাজমা ষ্ট্ৰিম, প্ৰ’ট’প্লাজম ষ্ট্ৰিম"
"ಪ್ಲಾಸ್ಮನ್, ದ್ರವ್ಯರಾಶಿ","প্লাজমন, ভৰ"
"ಡಕ್ಟೈಲ್, ಪ್ಲಾಸ್ಟಿಕ್",প্লাষ্টিক
"ಪ್ಲಾಸ್ಟಿಟಿ, ಪ್ಲಾಸ್ಟಿಟಿ","প্লাষ্টিচিটি, প্লাষ্টিচিটি"
"ಫಿಲೆಟ್, ಬೇಸ್ ಪ್ಲೇಟ್, ಪ್ಲೇಟ್, ಆನೋಡ್","প্লেট, বেচ প্লেট, প্লেট, এনোড"
ಪ್ರಸ್ಥಭೂಮಿ ಪ್ರಸ್ಥಭೂಮಿ,মালভূমি মালভূমি
"ಎಲೆಕ್ಟ್ರೋ ಲೇಪಿತ, ಲೇಪಿತ, ಮೆರುಗು, ಲೇಪಿತ","ইলেক্ট্ৰ&#39; আৱৰণযুক্ত, আৱৰণযুক্ত, গ্লেজযুক্ত, প্লেট কৰা"
ಸಣ್ಣ ಫಲಕ,সৰু ফলক
"ಕಥಾವಸ್ತು, ಪ್ರದೇಶ, ಕಥಾವಸ್ತು, ಕಥಾವಸ್ತು","প্লট, এলেকা, প্লট, প্লট"
ಕರಡು ರಚಿಸುವುದು,খচৰা প্ৰস্তুত কৰা
ಸ್ಟ್ರಿಂಗ್ ಎಳೆಯಿರಿ,টানি ষ্ট্ৰিং
ಪ್ಲುಟೋನಿಯಮ್,প্লুটনিয়াম
ಅನಿಲ ಯಂತ್ರಶಾಸ್ತ್ರ,গেছ মেকানিক্স
"ಕಂಟೈನರ್, ಆಂತರಿಕ, ಸಂಸ್ಕರಿಸಿದ ಕಾರ್ಡ್ ಮಾಸ್, ಪಾಕೆಟ್, ಪಾಕೆಟ್","কণ্টেইনাৰ, ইণ্টেৰিয়ৰ, প্ৰচেছড কাৰ্ড মাছ, পকেট, পকেট"
ಪಾಯಿಂಟ್,বিন্দু
ಕಲುಷಿತ,দূষিত
ವಿಷಪೂರಿತ,বিষক্ৰিয়া
ವಿಷ ವಿತರಣೆ,poisson বিতৰণ
"ಧ್ರುವ, ಧ್ರುವ","মেৰু, মেৰু"
ಧ್ರುವಮಾಪಕ,মেৰুমাপক
ಧ್ರುವೀಯತೆ,মেৰুত্ব
ಧ್ರುವೀಕರಣ,মেৰুকৰণ
"ಪೋಲಾರಿಸ್ಕೋಪ್, ಪೋಲಾರಿಸ್ಕೋಪ್","মেৰুস্কোপ, মেৰুস্কোপ"
ಧ್ರುವೀಕರಿಸಲು,মেৰুকৰণ কৰা
"ಧ್ರುವೀಕರಣ, ಧ್ರುವೀಕರಣ","মেৰুকৰণকাৰী, মেৰুকৰণকাৰী"
ಧ್ರುವೀಯತೆ,মেৰুত্ব
ಧ್ರುವೀಯತೆ,মেৰুত্ব
ಧ್ರುವೀಯತೆಯ ಕುಸಿತ,মেৰুত্ব পতন
ಧ್ರುವೀಯ ಜಾಲರಿ,মেৰু জালি
ಪೋಲರಾಯ್ಡ್,পোলাৰইড
"ಪೋಲರಾನ್, ಪೋಲರಾನ್","পোলাৰন, পোলাৰন"
"ಪೋಲ್, ಎಂಡ್ಲೆಸ್, ಕಾಂಟಾಕ್ಟರ್, ಪೋಲ್","মেৰু, অন্তহীন, কন্টাক্টৰ, মেৰু"
ಪೊಲೊನಿಯಮ್,পোলনিয়াম
ಪಾಲಿಟಾಮಿಕ್,বহুপৰমাণু
ಬಹುಸ್ಫಟಿಕದಂತಹ,বহুস্ফটিকীয়
ಬಹುರೂಪಿ,বহুৰূপী
ಬಹುರೂಪಿ,বহুৰূপী
ಕೊಳ,পুখুৰী
ಪುಷ್ಕರಿಣಿ ರಿಯಾಕ್ಟರ್,pushkarini ৰিয়েক্টৰ
ಸರಂಧ್ರತೆ,ছিদ্ৰতা
ಪೋರ್ಟಬಲ್,বহনযোগ্য
"ಧನಾತ್ಮಕ, ಹಣ, ಧನಾತ್ಮಕ, ಧನಾತ್ಮಕ","ইতিবাচক, ধন, ইতিবাচক, ইতিবাচক"
ಪಾಸಿಟ್ರಾನ್,পজিট্ৰন
ಪಾಸಿಟ್ರೋನಿಯಮ್,পজিট্ৰনিয়াম
"ಸಂಭವನೀಯತೆ, ಸಂಭವನೀಯತೆ","সম্ভাৱনা, সম্ভাৱনা"
ಕಂಬ,স্তম্ভ
"ಸಂಭಾವ್ಯ (ವಿ.), ಸಾಂದರ್ಭಿಕ, ಸಾಧ್ಯ (ವಿ.)","সম্ভাৱ্য (v.), পৰিস্থিতিগত, সম্ভৱ (v.)"
ಸಂಭಾವ್ಯ ಕೂಪ್,সম্ভাৱ্য কুপে
"ಪೊಟೆನ್ಟಿಯೊಮೀಟರ್, ಪೊಟೆನ್ಟಿಯೊಮೀಟರ್","পটেনচিঅ&#39;মিটাৰ, পটেনচিঅ&#39;মিটাৰ"
ಪೌಂಡಲ್,পাউণ্ডল
"ಪುಡಿ, ಪುಡಿ","গুড়ি, গুড়ি"
ಪುಡಿ ವಿಧಾನ,গুড়ি পদ্ধতি
"ಶಕ್ತಿ, ಶಕ್ತಿ, ಸಾಮರ್ಥ್ಯ, ಶಕ್ತಿ","শক্তি, শক্তি, ক্ষমতা, শক্তি"
ಶಕ್ತಿ ನಿಯಮ,ক্ষমতা নিয়ম
"ವಿದ್ಯುತ್ ಸ್ಥಾವರ, ವಿದ್ಯುತ್ ಸ್ಥಾವರ","শক্তি কেন্দ্ৰ, শক্তি কেন্দ্ৰ"
ವಿದ್ಯುತ್ ಸರಬರಾಜು,শক্তি যোগান
"ಪ್ರಾಯೋಗಿಕ, ಪ್ರಾಯೋಗಿಕ, ಪ್ರಾಯೋಗಿಕ","পৰীক্ষামূলক, পৰীক্ষামূলক, ব্যৱহাৰিক"
"ಅಯಾನ್, ಪೂರ್ವಭಾವಿ","আয়ান, precession"
"ನಿಖರ, ನಿಖರ","সঠিক, সঠিক"
"ನಿಖರತೆ, ನಿಖರತೆ","নিখুঁততা, নিখুঁততা"
ಮುನ್ಸೂಚನೆ,ভৱিষ্যদ্বাণী
ಆಯ್ದ,নিৰ্বাচিত
"ಆದ್ಯತೆ, ಆದ್ಯತೆ","পছন্দৰ, পছন্দৰ"
ಆರಂಭಿಕ,প্ৰাৰম্ভিক
ಸಂಕೋಚನ,সংকোচন
"ಪ್ರಾಥಮಿಕ, ಪ್ರಾಥಮಿಕ, ಮೊದಲ, ಮುಖ್ಯ, ಪ್ರಧಾನ, ಮೂಲ","প্ৰাথমিক, প্ৰাথমিক, প্ৰথম, মূল, প্ৰধান, মূল"
"ಸ್ಟಾರ್ಟರ್, ಪ್ರೈಮರ್","ষ্টাৰ্টাৰ, প্ৰাইমাৰ"
"ಅವಿಭಾಜ್ಯ, ಪ್ರಾಚೀನ","prime, আদিম"
"ಪ್ರಿನ್ಸಿಪಾಲ್, ಪ್ರಿನ್ಸಿಪಾಲ್, ಪ್ರಿನ್ಸಿಪಾಲ್","অধ্যক্ষ, অধ্যক্ষ, অধ্যক্ষ"
ನಿಯಮಗಳು,নিয়মসমূহ
ಅಶ್ರಗ,প্ৰিজম
"ಪ್ರಿಸ್ಮಾಟಿಕ್, ಪ್ರಿಸ್ಮಾಟಿಕ್","প্ৰিজমাটিক, প্ৰিজমাটিক"
ಸಂಭವನೀಯ,সম্ভাৱনাবাদী
ಪರೀಕ್ಷಕ,পৰীক্ষক
"ಕಾರ್ಯವಿಧಾನ, ಕಾರ್ಯವಿಧಾನ","পদ্ধতি, পদ্ধতি"
"ಪ್ರಕ್ರಿಯೆ, ಹಂತ","প্ৰক্ৰিয়া, পৰ্যায়"
"ಸಂಸ್ಕರಣೆ, ಸಂಪನ್ಮೂಲಗಳು","প্ৰক্ৰিয়াকৰণ, সম্পদ"
ಪ್ರೊಸೆಸರ್,প্ৰচেছৰ
ಉತ್ಪನ್ನ ಉತ್ಪನ್ನ,প্ৰডাক্ট প্ৰডাক্ট
ಉತ್ಪಾದನೆ,উৎপাদন
ಉತ್ಪಾದಕತೆ,উৎপাদনশীলতা
"ಕಾರ್ಯಕ್ರಮ, ಕಾರ್ಯಕ್ರಮ, ಕಾರ್ಯಕ್ರಮ","প্ৰগ্ৰেম, প্ৰগ্ৰেম, প্ৰগ্ৰেম"
ಪ್ರೋಗ್ರಾಮರ್,প্ৰগ্ৰেমাৰ
"ಪ್ರಗತಿಪರ, ಪ್ರಗತಿಪರ","প্ৰগতিশীল, প্ৰগতিশীল"
ನಿಷೇಧ,নিষেধাজ্ঞা
"ಪ್ರಕ್ಷೇಪಕ, ಔಟ್ಪುಟ್","প্ৰজেক্টিভ, আউটপুট"
ಉತ್ತೇಜಿಸಿದ ಎಲೆಕ್ಟ್ರಾನ್,প্ৰচাৰিত ইলেক্ট্ৰন
ತತ್ಕ್ಷಣದ ನ್ಯೂಟ್ರಾನ್,তৎক্ষণাত নিউট্ৰন
ತೋಳು,বাহু
"ಪ್ರಸರಣ, ವರ್ಧನೆ, ಪ್ರಸರಣ","সংক্ৰমণ, পৰিবৰ্ধন, প্ৰসাৰণ"
ನೋದಕ,প্ৰপেলেন্ট
ಗುಣಲಕ್ಷಣಗಳು,ধৰ্ম
"ಸರಿಯಾದ ಮೌಲ್ಯ, ಈಜೆನ್ ಮೌಲ್ಯ","সঠিক মান, eigen মান"
"ಪ್ರಮಾಣ, ಪ್ರಮಾಣ, ವಿಭಾಗ","অনুপাত, অনুপাত, বিভাজন"
ಪ್ರೊಪಲ್ಷನ್,প্ৰপালচন
ಪ್ರೋಟಾನ್,প্ৰ&#39;টন
ಸಾಮೀಪ್ಯ,সান্নিধ্য
"1 ಸೂಡೊವೆಕ್ಟರ್, ಸೂಡೊವೆಕ್ಟರ್","1ছ্যুডোভেক্টৰ, ছ্যুডোভেক্টৰ"
"ಎಳೆಯಿರಿ, ಎಳೆಯಿರಿ, ಎಳೆಯಿರಿ, ಅನಿಸಿಕೆ, ಸೇತುವೆ","আঁকিব, টানিব, টানিব, ছাপ, দলং"
"ಪುಲ್ಲಿ, ಘಿರ್ಣಿ, ಕಪ್ಪಿ","পুলি, ঘিৰ্ণী, কাপ্পী"
"ಚಿತ್ರ ವಿಸ್ತರಣೆ, ಸಿಂಕ್ರೊನೈಸೇಶನ್ ನಷ್ಟ, 3 ಎಳೆತ","ইমেজ এক্সটেনচন, চিনক্ৰ&#39;নাইজেচন লছ, ৩ ট্ৰেকচন"
ನಾಡಿಮಿಡಿತ,নাড়ী
ಬೀಸು,flutter
"ಕಾಳುಗಳು, ಕಾಳುಗಳು","নাড়ী, নাড়ী"
ನಾಡಿಮಿಡಿತ,পালছাৰ
ಪಂಪ್,পাম্প
ಪಂಪ್ ಮಾಡುವುದು,পাম্পিং
ಗುದ್ದುವುದು,punching
"ನಕ್ಷತ್ರ, ಶಿಷ್ಯ, ಕನಿನಿಕ","তৰা, ছাত্ৰ, কানিনিকা"
ಶುದ್ಧ,বিশুদ্ধ
ನಿಖರತೆ,শুদ্ধতা
"ನೀಲ್ ಲೋಹಿತ್, ನೇರಳೆ, ನೇರಳೆ","নীল লোহিত, বেঙুনীয়া, বেঙুনীয়া"
ಪುಶ್ ಬಟನ್ ಪುಶ್ ಬಟನ್,বুটাম টিপক বুটাম টিপক
ಹೊರತೆಗೆಯುವಿಕೆ,নিষ্কাশন
"ಪೈರನೋಮೀಟರ್, ಸೌರ ಥರ್ಮಾಮೀಟರ್","পিৰানোমিটাৰ, সৌৰ থাৰ্মোমিটাৰ"
ಥರ್ಮೋಎಲೆಕ್ಟ್ರಿಕ್,তাপবিদ্যুৎ
ಹೈಗ್ರೋಮೀಟರ್,হাইগ্ৰ&#39;মিটাৰ
ಸೈಟೋಮೆಟ್ರಿ,চাইট&#39;মেট্ৰি
"Q-ಅಕ್ಷರ, Q-ಗುಣಾಂಕ","Q-আখৰ, Q-সহগ"
"ಚತುರ್ಭುಜ, ವೃತ್ತದ ಕಾಲು","চতুৰ্থাংশ, বৃত্ত ভৰি"
"ಕ್ವಾಡ್ರಾಂಟ್ ಎಲೆಕ್ಟ್ರೋಮೀಟರ್, ಕ್ವಾಡ್ರಾಂಟ್ ಎಲೆಕ್ಟ್ರೋಮೀಟರ್","কোৱাড্ৰেণ্ট ইলেক্ট্ৰ’মিটাৰ, কোৱাড্ৰেণ্ট ইলেক্ট্ৰ’মিটাৰ"
ಚತುರ್ಭುಜ,দ্বিঘাত
ಚತುರ್ಭುಜ,চতুৰ্ভুজ
ಗುಣಮಟ್ಟ,গুণমান
ಕ್ವಾಂಟಮ್,কোৱাণ্টাম
ಕ್ವಾಂಟಮ್,কোৱাণ্টাম
"ಪ್ರಮಾಣೀಕರಣ, ಕ್ವಾಂಟಮ್, ಪ್ರಮಾಣೀಕರಣ, ಪ್ರಮಾಣೀಕರಣ","কোৱাণ্টাইজেচন, কোৱাণ্টাম, কোৱাণ্টাইজেচন, কোৱাণ্টাইজেচন"
ಪ್ರಮಾಣೀಕರಿಸಲಾಗಿದೆ,পৰিমাণীকৰণ কৰা
"ಪರಿಮಾಣಾತ್ಮಕ, ಪರಿಮಾಣಾತ್ಮಕ","পৰিমাণগত, পৰিমাণগত"
"ಪ್ರಮಾಣ, ಪ್ರಮಾಣ, ಪ್ರಮಾಣ","পৰিমাণ, পৰিমাণ, পৰিমাণ"
ಕ್ವಾಂಟಮ್,কোৱাণ্টাম
"ಕಾಲು, ಕಾಲು, ಕಾಲು","চতুৰ্থাংশ, চতুৰ্থাংশ, চতুৰ্থাংশ"
"ರೈನ್ಸ್ಟೋನ್ಸ್, ಸ್ಫಟಿಕ ಶಿಲೆ","ৰাইষ্টোন, কোৱাৰ্টছ"
ಸಾಮಾನ್ಯವಾಗಿ ಸ್ಥಿತಿ,সাধাৰণতে অৱস্থা
ಉತ್ತರಾಧಿಕಾರ,উত্তৰাধিকাৰ
ಸ್ಥಿತಿಸ್ಥಾಪಕ ಶಕ್ತಿ,ইলাষ্টিক বল
ಸ್ಥಿತಿಸ್ಥಾಪಕ ತರಂಗ,ইলাষ্টিক তৰংগ
ಶಾಶ್ವತ ಸರ್ಕ್ಯೂಟ್,স্থায়ী বৰ্তনী
ಸ್ಥಿರ ಚಿತ್ರ,ষ্টেটিক ইমেজ
ಸ್ಥಿರ ಚಕ್ರ,নিৰ্দিষ্ট চক্ৰ
ಶಾಶ್ವತ ಸ್ಥಿತಿ,স্থায়ী অৱস্থা
ತಣಿಸಲು,to quench
ನಿದ್ರಾಜನಕ,শান্তকাৰী
"ತಣಿಸು, ತಣಿಸು","quench, কুৱেঞ্চ"
ಶಾಂತ ದಿನ,নিস্তব্ধ দিন
ಡಿ-ಮೌಲ್ಯ,d-মান
"ರೇಡಿಯೋ (ed.), ರೇಡಿಯೋ (v.), ವಿಕಿರಣಶೀಲ, ದುರಂತ, ವಿಕಿರಣ","ৰেডিঅ&#39; (সম্পা.), ৰেডিঅ&#39; (v.), তেজস্ক্ৰীয়, বিপৰ্যয়জনক, বিকিৰণ"
ವಿಕಿರಣ ಸಕ್ರಿಯಗೊಳಿಸುವ ವಿಶ್ಲೇಷಣೆ,বিকিৰণ সক্ৰিয়কৰণ বিশ্লেষণ
"ವಿದಳನ, ವಿಕಿರಣಶೀಲ","fissile, তেজস্ক্ৰীয়"
ವಿಕಿರಣಶೀಲ ಪರವಾನಗಿದಾರ,তেজস্ক্ৰীয় অনুজ্ঞাপত্ৰদাতা
"ವಿಭಜನೆ, ವಿಕಿರಣಶೀಲತೆ, ವಿಕಿರಣಶೀಲತೆ","পচন, তেজস্ক্ৰীয়তা, তেজস্ক্ৰীয়তা"
"ರೇಡಿಯೋಗ್ರಾಮ್‌ಗಳು, ರೇಡಿಯೋ ತಂತಿಗಳು, ರೇಡಿಯಂ ಚಿತ್ರಗಳು","ৰেডিঅ’গ্ৰাম, ৰেডিঅ’ তাঁৰ, ৰেডিয়ামৰ ছবি"
"ರೇಡಿಯೋಗ್ರಾಫ್ಗಳು, ವಿಕಿರಣ ಚಿತ್ರಗಳು","ৰেডিঅ&#39;গ্ৰাফ, বিকিৰণৰ ছবি"
ವಿಕಿರಣಶೀಲ ಅಯೋಡಿನ್,তেজস্ক্রিয় আয়’ডিন
"ರೇಡಿಯೊ ಐಸೊಟೋಪ್‌ಗಳು, ವಿಕಿರಣ ಐಸೊಟೋಪ್‌ಗಳು","ৰেডিঅ’আইছ’ট’প, ৰেডিয়’আইছ’ট’প"
"ಎಕ್ಸ್-ರೇ ಚಿಕಿತ್ಸೆ, ವಿಕಿರಣ ಚಿಕಿತ್ಸೆ","এক্স-ৰে থেৰাপী, ৰেডিয়চন থেৰাপী"
ವಿಕಿರಣ ಚಿಕಿತ್ಸಕ,ৰেডিয়চন থেৰাপিষ্ট
"ರೇಡಿಯೋಮೀಟರ್, ರೇಡಿಯೋಮೀಟರ್","ৰেডিঅ&#39;মিটাৰ, ৰেডিঅ&#39;মিটাৰ"
ರೇಡಿಯೊಮೆಟ್ರಿ,ৰেডিঅ&#39;মেট্ৰি
ವಿಕಿರಣಶೀಲ-ಥಾಲಿಯಮ್,তেজস্ক্রিয়-থেলিয়াম
ವಿಕಿರಣ ಚಿಕಿತ್ಸೆ,ৰেডিয়চন থেৰাপী
ರೇಡಿಯಂ,ৰেডিয়াম
ರೇಡಿಯಂ ಚಿಕಿತ್ಸೆ,ৰেডিয়াম থেৰাপী
ತ್ರಿಜ್ಯ,ব্যাসাৰ্ধ
ಇಂದ್ರ ಧನುಷ್,ইন্দ্ৰ ধনুষ
ರಾಮನ್ ಎಫೆಕ್ಟ್,ৰমন ইফেক্ট
