Hindi,Tamil
आकाशीय आघूर्ण,வான தருணம்
आकाशी गति,வான வேகம்
आकाशी जाल,வான வலை
आकाशीय ध्रुवी निर्देशांक,வான துருவ ஆயத்தொலைவுகள்
दिशिक क्वान्टमीकरण,திசை அளவீடு
आकाशीय घूर्णन,வான சுழற்சி
अवकाशीय चर,விடுமுறை மாறி
आकाशीय वेग,வான வேகம்
आकाशीय आयतन,வான அளவு
दिक्कालीय,நாள்பட்ட
आलाप कुंजी,aap விசை
"विशिष्ट आपेक्षिकता, विशिष्ट रिलेटिविटी","குறிப்பிட்ட சார்பியல், குறிப்பிட்ட சார்பியல்"
"आपेक्षिक, विशिष्ट, विशेष","உறவினர், குறிப்பிட்ட, சிறப்பு"
विशिष्ट अवशोषण,குறிப்பிட்ட உறிஞ்சுதல்
विशिष्ट ध्वनिक धारिता,குறிப்பிட்ட ஒலி கொள்ளளவு
विशिष्ट ध्वनिक प्रतिघात,குறிப்பிட்ட ஒலி பதில்
विशिष्ट ध्वनिक प्रतिरोध,குறிப்பிட்ட ஒலி எதிர்ப்பு
"विशिष्ट क्रिया, विशिष्ट अभिक्रिया","குறிப்பிட்ட செயல், குறிப்பிட்ட எதிர்வினை"
विशिष्ट पता,குறிப்பிட்ட முகவரி
विशिष्ट आवेश,குறிப்பிட்ட கட்டணம்
विशिष्ट चालन,குறிப்பிட்ட இயக்கி
विशिष्ट चालकता,குறிப்பிட்ட கடத்துத்திறன்
विशिष्ट वर्ण विक्षेपण,சிறப்பு எழுத்து சுருக்கம்
"विशिष्ट एन्थैल्पी, विशिष्ट पूर्णोष्मा","குறிப்பிட்ட என்டல்பி, குறிப்பிட்ட என்டல்பி"
विशिष्ट बल,குறிப்பிட்ட சக்தி
विशिष्ट ईधन खपत,குறிப்பிட்ட எரிபொருள் நுகர்வு
विशिष्ट गामा-किरण उत्सर्जन,குறிப்பிட்ட காமா கதிர் உமிழ்வு
"विशिष्ट घनत्व, आपेक्षिक घनत्व","குறிப்பிட்ட அடர்த்தி, உறவினர் அடர்த்தி"
आपेक्षिक घनत्व बोतल,உறவினர் அடர்த்தி பாட்டில்
विशिष्ट ऊष्मा,குறிப்பிட்ட வெப்பம்
विशिष्ट प्रतिबाधा,குறிப்பிட்ட மின்மறுப்பு
विशिष्ट आवेग,குறிப்பிட்ட தூண்டுதல்
विशिष्ट पारवैद्युतता,குறிப்பிட்ட எலக்ட்ரோநெக்டிவிட்டி
विशिष्ट तीव्रता,குறிப்பிட்ட தீவிரம்
विशिष्ट आंतरिक ऊर्जा,குறிப்பிட்ட உள் ஆற்றல்
विशिष्ट आयनन,குறிப்பிட்ட அயனியாக்கம்
विशिष्ट शक्ति,குறிப்பிட்ட சக்தி
विशिष्ट क्षय-शक्ति,குறிப்பிட்ட சிதறல் சக்தி
विशिष्ट क्रमादेश,குறிப்பிட்ட திட்டம்
विशिष्ट नोदन खपत,குறிப்பிட்ட உந்துவிசை நுகர்வு
विशिष्ट उचित एन्ट्रापी,குறிப்பிட்ட சரியான என்ட்ரோபி
आपेक्षिक रेडियोसक्रियता,உறவினர் கதிரியக்கம்
विशिष्ट प्रतिरोध,குறிப்பிட்ட எதிர்ப்பு
आपेक्षिक प्रतिरोधकता,உறவினர் எதிர்ப்பு
आपेक्षिक धारिता,உறவினர் திறன்
विशिष्ट ध्रुवण घूर्णन,குறிப்பிட்ட துருவமுனைப்பு சுழற்சி
विशिष्ट ध्रुवण घूर्णन क्षमता,குறிப்பிட்ட துருவமுனைப்பு சுழற்சி திறன்
विशिष्ट चाल,குறிப்பிட்ட நகர்வு
"विशिष्ट प्रवृत्ति, द्रव्यमान प्रवृत्ति","குறிப்பிட்ட போக்கு, வெகுஜன போக்கு"
विशिष्ट प्रणोद,குறிப்பிட்ட உந்துதல்
विशिष्ट श्यानता,குறிப்பிட்ட பாகுத்தன்மை
विशिष्ट आयतन,குறிப்பிட்ட தொகுதி
विशिष्ट भार प्रवाह,குறிப்பிட்ட சுமை ஓட்டம்
विनिर्देश,விவரக்குறிப்பு
विनिर्देश सीमा,விவரக்குறிப்பு வரம்பு
विनिर्देश सह्यता (विनिर्देश आलेख),விவரக்குறிப்பு சகிப்புத்தன்மை (குறிப்புக் கட்டுரை)
विनिर्दिष्ट,குறிப்பிடப்பட்டுள்ளது
विनिर्दिष्ट अवर्णक प्रकाश,குறிப்பிட்ட வண்ணமயமான ஒளி
विनिर्दिष्ट शोधन,குறிப்பிட்ட சுத்திகரிப்பு
विनिर्दिष्ट आसंजन,குறிப்பிட்ட ஒட்டுதல்
विनिर्दिष्ट सह्यता,குறிப்பிட்ட சகிப்புத்தன்மை
"प्रतिदर्शी, नमूना","மாதிரி, மாதிரி"
कनी,கனி
कनी व्यतिकरणमिति,கனி இன்டர்ஃபெரோமெட்ரி
स्पेक्ट्रम दाब स्तर,ஸ்பெக்ட்ரம் அழுத்த நிலை
स्पेक्ट्रम प्रक्षेपित्र,ஸ்பெக்ட்ரம் ப்ரொஜெக்டர்
"स्पेक्ट्रमदर्शी, स्पेक्ट्रोस्कोप","ஸ்பெக்ட்ரோஸ்கோப், ஸ்பெக்ட்ரோஸ்கோப்"
स्पेक्ट्रमी निरपेक्ष कांतिमान,நிறமாலை முழுமையான அளவு
स्पेक्ट्रमी त्रिज्य वेग,நிறமாலை ஆரம் வேகம்
स्पेक्ट्रमी बैन्ड,நிறமாலை பட்டை
स्पेक्ट्रमी वर्ग,நிறமாலை வகுப்பு
स्पेक्ट्रमी वर्गीकरण,நிறமாலை வகைப்பாடு
स्पेक्ट्रमी वर्ण,நிறமாலை பாத்திரம்
मानावलीय वियोजन प्रमेय,மனித விலகல் தேற்றம்
"स्पेक्ट्रमी घनत्व, मानावली घनत्व","நிறமாலை அடர்த்தி, மனித அடர்த்தி"
स्पेक्ट्रमी ऊर्जा वितरण,நிறமாலை சக்தி விநியோகம்
स्पेक्ट्रमी ऊर्जा वितरण वक्र,நிறமாலை ஆற்றல் விநியோக வளைவு
स्पेक्ट्रमी उत्सर्जन,நிறமாலை உமிழ்வு
स्पेक्ट्मी ऊर्जा वितरण,நிறமாலை ஆற்றல் விநியோகம்
स्पेक्ट्रमी साक्ष्य,நிறமாலை ஆதாரம்
स्पेक्ट्रमी प्रवर्ण,நிறமாலை நிறம்
स्पेक्ट्रमी रेखा,நிறமாலை கோடு
स्पेक्ट्रमी मानक,நிறமாலை தரநிலை
स्पेक्ट्रमी अवधि,நிறமாலை காலம்
स्पेक्ट्मी ध्रुवण,நிறமாலை துருவப்படுத்தல்
"स्पेक्ट्रमी परिच्छेदिका, स्पेक्ट्रमी प्रोफाइल","ஸ்பெக்ட்ரோஸ்கோபிக் சுயவிவரம், நிறமாலை சுயவிவரம்"
स्पेक्ट्रमी उत्तापमापी,நிறமாலை கலோரிமீட்டர்
स्पेक्ट्रमी त्रिज्या,நிறமாலை ஆரம்
स्पेक्ट्रमी परावर्तिता,நிறமாலை பிரதிபலிப்பு
स्पेक्ट्रमी परावर्तन वक्र,நிறமாலை பிரதிபலிப்பு வளைவு
"स्पेक्ट्रमी प्रदेश, स्पेक्ट्रमी खंड","நிறமாலை பகுதி, நிறமாலை பிரிவு"
"स्पेक्ट्रमी विभेदन, वर्णपट विभेदन","நிறமாலை தீர்மானம், ஸ்பெக்ட்ரம் தீர்மானம்"
स्पेक्ट्रमी सुग्राहिता,நிறமாலை உணர்திறன்
स्पेक्ट्रमी अनुक्रम,நிறமாலை வரிசை
स्पेक्ट्रमी श्रेणी,நிறமாலை வரம்பு
स्पेक्ट्रमी सृति,நிறமாலை தலைமுறை
स्पेक्ट्रमी प्रदिश,நிறமாலை நிறமாலை
स्पेक्ट्रमी पद,நிறமாலை இடுகை
मानावलीय सिद्धांत,மனித கொள்கை
स्पेक्ट्रमी संक्रमण,நிறமாலை மாற்றம்
स्पेक्ट्रमी संचरण वक्र,நிறமாலை பரிமாற்ற வளைவு
स्पेक्ट्रमी वर्ग,நிறமாலை வகுப்பு
स्पेक्ट्रमी सूर्यतापमापी,ஸ்பெக்ட்ரோஃபோட்டோமீட்டர்
स्पेक्ट्रमी तापलेखी,ஸ்பெக்ட்ரோகிராபர்
"स्पेक्ट्रोलोग्राम, स्पेक्ट्रमी तेजारेख","ஸ்பெக்ட்ரோகிராம், ஸ்பெக்ட்ரோகிராஃப்"
"स्पेक्ट्रोबोलोग्राफ, स्पेक्ट्रोतेजलेखी","ஸ்பெக்ட்ரோபோலோகிராஃப், ஸ்பெக்ட்ரோபோட்டோகிராபர்"
स्पेक्ट्रमी प्रतिदीप्तिमापी,ஸ்பெக்ட்ரோஸ்கோபிக் ஃப்ளோரோமீட்டர்
स्पेक्ट्रम चित्र,ஸ்பெக்ட்ரம் படம்
स्पेक्ट्रमलेखी विश्लेषण,ஸ்பெக்ட்ரோகிராஃபிக் பகுப்பாய்வு
"स्पेक्ट्रम सूर्यचित्री, स्पेक्ट्रो हीलियोग्राफ","ஸ்பெக்ட்ரோ ஹெலியோகிராஃப், ஸ்பெக்ட்ரோ ஹெலியோகிராஃப்"
स्पेक्ट्रमी सूर्यदर्शी,நிறமாலை தொலைநோக்கி
"स्पेक्ट्रममापी, स्पेक्ट्रोमीटर","ஸ்பெக்ட்ரோமீட்டர், ஸ்பெக்ட்ரோமீட்டர்"
स्पेक्ट्रमिति,ஸ்பெக்ட்ரோமெட்ரி
स्पेक्ट्रमी सूक्ष्मदर्शी,ஸ்பெக்ட்ரோஸ்கோபிக் நுண்ணோக்கி
स्पेक्ट्रनिक वर्णमाणी,நிறமாலை எழுத்துக்கள்
स्पेक्ट्रमी स्फुरदीप्तिमापी स्पेक्ट्रस्फुरमापी,ஸ்பெக்ட்ரோஃபோட்டோமீட்டர் ஸ்பெக்ட்ரோஃபோட்டோமீட்டர்
स्पेक्ट्रमी प्रकाशमापी,ஸ்பெக்ட்ரோஃபோட்டோமீட்டர்
स्पेक्ट्रम प्रकाशमापी प्रेक्षण,ஸ்பெக்ட்ரம் போட்டோமீட்டர் கண்காணிப்பு
स्पेक्ट्रमी प्रकाशमापी तकनीक,ஸ்பெக்ட்ரோஃபோட்டோமீட்டர் தொழில்நுட்பம்
स्पेक्ट्रोध्रुवणमापी,ஸ்பெக்ட்ரோபோலரிமீட்டர்
स्पेक्ट्रमी ऊर्जामापी,ஸ்பெக்ட்ரோமீட்டர்
स्पेक्ट्रमी ऊर्जामिति,நிறமாலை ஆற்றல்
स्पेक्ट्रमदर्शीय युग्मतारा,ஸ்பெக்ட்ரோஸ்கோபிக் ஜோடி நட்சத்திரம்
स्पेक्ट्रमी रासायनिक विश्लेषण,நிறமாலை இரசாயன பகுப்பாய்வு
"स्पेक्ट्रमी विस्थापन नियम, वर्णपटीय वस्थापन नियम","நிறமாலை இடப்பெயர்ச்சி சட்டம், நிறமாலை இடப்பெயர்ச்சி சட்டம்"
स्पेक्ट्रमदर्शी प्रेक्षण,ஸ்பெக்ட்ரோஸ்கோபிக் கவனிப்பு
स्पेक्ट्रमदर्शी लंबन,ஸ்பெக்ட்ரோஸ்கோபிக் இடமாறு
स्पेक्ट्रमी विभेदन क्षमता,நிறமாலை தீர்மானம்
स्पेक्ट्रमी विपाटन गुणांक,நிறமாலை பிளவு குணகம்
स्पेक्ट्रमी युग्मतारा,நிறமாலை ஜோடி நட்சத்திரம்
स्पेक्ट्रमी मात्रक,நிறமாலை அலகு
स्पेक्ट्रमिकीयतः शुद्ध,நிறமாலை தூய்மையானது
"स्पेक्ट्रमिकीविद्, स्पैक्ट्रम वैज्ञानिक","ஸ்பெக்ட்ராலஜிஸ்ட், ஸ்பெக்ட்ரம் விஞ்ஞானி"
स्पेक्ट्रमिकी,ஸ்பெக்ட்ரோமெட்ரி
"स्पेक्ट्रम, मानावली","ஸ்பெக்ட்ரம், மனித"
स्पेक्ट्रमी विश्लेषण,நிறமாலை பகுப்பாய்வு
स्पेक्ट्रम दीप्ति आरेख,ஸ்பெக்ட்ரம் வெளிச்ச வரைபடம்
स्पेक्ट्रम दीप्ति संबंध,ஸ்பெக்ட்ரம் புத்திசாலித்தனமான உறவு
प्रक्षोभ स्पेक्ट्रम,தொந்தரவு ஸ்பெக்ட்ரம்
स्पेक्ट्रम वेग संबंध,ஸ்பெக்ட்ரம் வேக உறவு
नियमित परावर्तन,வழக்கமான பிரதிபலிப்பு
"वाक, भाषण","பேச்சு, பேச்சு"
वाक विकृति,பேச்சு குறைபாடு
वाक मॉडुलन,பேச்சு பண்பேற்றம்
वाक विकिरण स्पेक्ट्रम,பேச்சு கதிர்வீச்சு ஸ்பெக்ட்ரம்
वाक अभिज्ञापित्र,பேச்சு அங்கீகாரம்
वाक अभिज्ञान,பேச்சு அங்கீகாரம்
वाक् स्पेक्ट्रम चित्र,பேச்சு ஸ்பெக்ட்ரம் வரைபடம்
"वाक संकेत, वाक सिग्नल","பேச்சு சமிக்ஞை, பேச்சு சமிக்ஞை"
वाक् स्पेक्ट्रमीय विश्लेषण,பேச்சு நிறமாலை பகுப்பாய்வு
वाक् देहली,பேச்சு வரம்பு
वाक् तरंग,பேச்சு அலை
"चाल, जव","நகர்வு, தாடை"
वेग विक्षेपण,திசைவேக விலகல்
जव वितरण फलन,பார்லி விநியோக செயல்பாடு
इमल्शन क्षिप्रता,குழம்பு க்ஷிப்ரதா
चाल नियामक,வேக சீராக்கி
चालमापी,வேகமானி
स्पेरी सेल,விந்து செல்
स्पेरी प्रक्रम,ஸ்பெர்ரி செயல்முறை
"गोला, गोलक","கோளம், கோளம்"
गोलक अंतराल वोल्टमापी,பூதம் இடைவெளி வோல்ட்மீட்டர்
वक्रता गोलक,வளைவு கோளம்
"प्रभाव क्षेत्र, प्रभाव मंडल",செல்வாக்கு மண்டலம்
परावर्तन गोलक,பிரதிபலிக்கும் பந்து
स्फेरिडॉप,உருண்டை
गोलतः सममित,வட்ட சமச்சீர்
"गोलाकार, गोलीय","கோள, உருண்டை"
गोलीय विपथन,கோளப் பிறழ்வு
गोलीय कोण,கோள கோணம்
गोल परमाणु,சுற்று அணு
गोलीय बेसल फलन,கோள அடிப்படை செயல்பாடு
गोलीय बॉस,கோள முதலாளி
गोलीय कैन्डिल शक्ति,கோள மெழுகுவர்த்தி சக்தி
गोलीय कोटर,கோளக் குழி
गोलीय चालक,கோள இயக்கி
गोलीय निर्देशांक प्रणाली,கோள ஒருங்கிணைப்பு அமைப்பு
गोलीय निर्देशांक,கோள ஆயத்தொலைவுகள்
गोलीय वक्रता,கோள வளைவு
गोलीय वक्र,கோள வளைவு
गोलाकार आरेख,வட்ட வரைபடம்
गोलीय बंटन,கோள விநியோகம்
गोलीय बंटन फलन,கோள விநியோக செயல்பாடு
गोलाकार पृथ्वी,கோள பூமி
गोलीय भू गुणांक,கோள பூமி குணகம்
गोलीय तरंगाग्र,கோள அலை முன்
गोलीय हार्मोनिक,கோள இசைவான
गोलीय प्रकाश तरंग,கோள ஒளி அலை
गोलीय रेखा,வட்ட கோடு
गोलाकार जाल,வட்ட கண்ணி
गोलीय दर्पण,கோளக் கண்ணாடி
गोलीय लोलक,கோள ஊசல்
गोलीय ध्रुवी,கோள துருவ
गोलीय ध्रुवीय निर्देशांक,கோள துருவ ஆயத்தொலைவுகள்
गोलीय दाब तरंग,கோள அழுத்த அலை
गोलीय प्रक्षेप,கோளக் கணிப்பு
गोलीय स्पंद,கோளத் துடிப்பு
गोलीय निरूपण,கோள பிரதிநிதித்துவம்
गोलीय कोश,கோள ஓடு
गोलीय सममिति,கோள சமச்சீர்
गोलीय त्रिकोणमिति,கோள முக்கோணவியல்
गोलीय वेग,கோள வேகம்
गोलीय तरंगाग्र,கோள அலை முன்
गोलीय कूप,கோளக் கிணறு
गोलीय सममित प्रवाह,கோள சமச்சீர் ஓட்டம்
गोलकत्व,வட்டத்தன்மை
गोलाभ,கோளம்
गोलाभ क्रोड मॉडल,கோள மைய மாதிரி
गोलाभ ग्रह,கோளக் கோள்
"गोलाईमापी, स्फेरोमीटर","கோளமானி, கோளமானி"
स्फेरोटॉरिक लेन्स,கோள லென்ஸ்
मकड़ी जाल ऐन्टेना,சிலந்தி வலை ஆண்டெனா
रेडार ब्लिप,ரேடார் பிளிப்
"परीक्षण रेखा, शूल, स्पाइक","சோதனைக் கோடு, முனை, ஸ்பைக்"
शूल स्पंद,பெருங்குடல் துடிப்பு
"प्रासन, स्पाइकन","பிரசன், ஸ்பைகன்"
प्रचक्रण,சுழல்
चक्रणी कोणीय वेग,சுழல் கோண வேகம்
प्रचक्रण अक्ष,சுழல் அச்சு
"स्पिन संरक्षण नियम, प्रचक्रण संरक्षण नियम","சுழல் பாதுகாப்பு சட்டம், சுழல் பாதுகாப்பு சட்டம்"
प्रचक्रण निर्देशांक,சுழல் ஒருங்கிணைப்புகள்
प्रचक्रण बलयुग्म,சுழல் விசை
प्रचक्रण युग्मन,சுழல் இணைப்பு
प्रचक्रण-आश्रित बल,சுழல் சார்ந்த விசை
प्रचक्रण द्विभवन,சுழல் பரவல்
प्रचक्रण प्रतिध्वनि,சுழல் அதிர்வு
प्रचक्रण ऐन्ट्रॉपी,சுழல் என்ட்ரோபி
प्रचक्रण-पटल लेसर,சுழலும் பலகை லேசர்
प्रचक्रण पलटाव,சுழல் மீளுருவாக்கம்
प्रचक्रण वर्जित,சுழல் தடை
प्रचक्रण वर्जित अवस्था,சுழல் நிலை இல்லை
प्रचक्रण मुक्त,இலவச சுழல்
प्रचक्रण चुंबकीय आघूर्ण,சுழல் காந்த தருணம்
प्रचक्रण चुंबकीय घूर्णन अन्योन्यक्रिया स्थिरांक,சுழல் காந்த சுழற்சி தொடர்பு மாறிலி
प्रचक्रण आघूर्ण,சுழல் தருணம்
प्रचक्रण संवेग,சுழல் வேகம்
प्रचक्रण-कक्षा,சுழல் சுற்றுப்பாதை
प्रचक्रण कक्षा युग्मन,சுழல் சுற்றுப்பாதை இணைப்பு
प्रचक्रण कक्षा अन्योन्यक्रिया,சுழல் வர்க்க தொடர்பு
प्रचक्रण ध्रुवित,சுழல் துருவப்படுத்தப்பட்டது
प्रचक्रण क्वांटम संख्या,சுழல் குவாண்டம் எண்
प्रचक्रण शमन,சுழல் தணிப்பு
प्रचक्रण आपेक्षिकता द्विक,சுழல் சார்பியல் இரட்டை
प्रचक्रण सुग्राही,சுழல் உணர்திறன்
प्रचक्रण अवस्था,சுழல் நிலை
प्रचक्रण प्रवृत्ति,சுழல் போக்கு
प्रचक्रण तंत्र,சுழலும் அமைப்பு
प्रचक्रण वियुग्मन,சுழல் இணைப்பு
प्रचक्रण तरंग,சுழல் அலை
प्रचक्रण वियुग्मन,சுழல் இணைப்பு
प्रचक्रण समूर्जी स्तर,சுழற்சி சக்தி நிலை
प्रचक्रण-जालक अन्योन्य-क्रिया,சுழல்-நிகர தொடர்பு
प्रचक्रण युग्मित,சுழல் இணைக்கப்பட்டது
प्रचक्रण युग्मित संकुल,இணைக்கப்பட்ட தொகுப்புகளை சுழற்றவும்
प्रचक्रण युग्मित विन्यास,சுழல் இணைந்த கட்டமைப்பு
प्रचक्रण समता,சுழல் சமநிலை
प्रचक्रण पुनः दिग्विन्यास स्पेक्ट्रम,ஸ்பின் மறு நோக்குநிலை நிறமாலை
प्रचक्रण-प्रचक्रण युग्मन,சுழல்-சுழல் இணைப்பு
प्रचक्रण-प्रचक्रण ऊर्जा,சுழல் - சுழல் ஆற்றல்
प्रचक्रण-प्रचक्रण अन्योन्य क्रिया,சுழல்-சுழல் தொடர்பு
प्रचक्रण-प्रचक्रण चुंबकीय अन्योन्यक्रिया,சுழல்-சுழலும் காந்த தொடர்பு
प्रचक्रण-प्रचक्रण विश्रांति,சுழல்-சுழற்சி ஓய்வு
प्रचक्रण-प्रचक्रण विपाटन,சுழல்-சுழல்
प्रचक्रमान लट्टू,சுழலும் பம்பரம்
स्पाइनर क्षेत्र,ஸ்பின்னர் பகுதி
स्फुलिंग मापी,தீப்பொறி அளவு
सर्पिल,சுழல்
सर्पिल कोण,சுழல் கோணம்
सर्पिल विरूपण,சுழல் உருமாற்றம்
सर्पिल अस्थायित्व,சுழல் உறுதியற்ற தன்மை
"सर्पिल निपीडान्तरमापी, सर्पिल मैनोमीटर","சுழல் மானோமீட்டர், சுழல் மானோமீட்டர்"
सर्पिल गति,சுழல் இயக்கம்
सर्पिल नीहारिका,சுழல் நெபுலா
सर्पिल नीहारिका परिकल्पना,சுழல் நெபுலா கருதுகோள்
सर्पिल कक्षा,சுழல் சுற்றுப்பாதை
सर्पिल पथ,சுழல் பாதை
सर्पिल तनुत्वक खाँच,சுழல் மின்கடத்தா பள்ளம்
सर्पिल प्रिज्मीय प्रभ्रंश,சுழல் பிரிஸ்மாடிக் தவறு
सर्पिल वलय,சுழல் வளையம்
सर्पिल क्रमवीक्षण,சுழல் ஸ்கேனிங்
प्रेरणिक समस्वरक,ஊக்கமூட்டும் ட்யூனர்
कुंडलिनी प्रभाव,குண்டலினி விளைவு
स्पिरिट लेविल,ஆவி நிலை
स्पिरिट नाइक्रोसीन जेट,ஸ்பிரிட் நிக்ரோசின் ஜெட்
"स्पिरिट ऑफ हार्ट्सहॉर्न, मृग शृंग सार","ஹார்ட்ஷார்ன் ஆவி, மான் கொம்பு சாரம்"
आस्फालन,நிலக்கீல்
आस्फालन बाहु,நிலக்கீல் ஆயுதங்கள்
अर्धन विधि,அரை முறை
स्प्लाइन फलन,spline செயல்பாடு
"विपाटित, विभक्त (वि.) विपाट, विपाटन (सं.)","பிளவு, பிளவு (v.) பிளவு, பிளவு (n.)"
विभक्त ऐनोड,பிளவு நேர்மின்முனை
विभक्त ऐनोड मैग्नेट्रॉन,பிளவு நேர்மின்முனை மேக்னட்ரான்
विपाटित किरणपुंज,பிளவு கற்றை
विभक्त फ़ोकस,பிளவு கவனம்
विभक्त प्रतिबिम्ब,பிளவு படம்
विभक्त लेन्स,பிளவு லென்ஸ்
विभक्त प्रवाह रिऐक्टर,பிளவு ஓட்ட உலை
विपाटक,பிரிப்பான்
विपाटन,லேமினேஷன்
विपाटन गुणक,பிளவு காரணி
"स्पलिटिंग फील्ड, विभाजक फील्ड","பிரித்தல் புலம், பிரித்தல் புலம்"
विभाजन अनुपात,பிளவு விகிதம்
अपहारक,கடத்தல்காரன்
व्यापारिक टेलिविजन,வணிக தொலைக்காட்சி
गुरू अक्षर द्वय,குரு எழுத்துக்கள்
"स्वतःप्रवर्तित, स्वतः","தன்னிச்சையான, தன்னிச்சையான"
स्वतः दहन,சுய எரிப்பு
स्वतः क्रिस्टलन,சுய படிகமாக்கல்
स्वतः अपघटन,தானாக சிதைவு
स्वतः उत्सर्जन,தானியங்கி உமிழ்வு
स्वतः विखंडन,தானாக துண்டாடுதல்
स्वतः जनन,தன்னிச்சையான தலைமுறை
स्वतः चुंबकन,சுய காந்தமாக்கல்
स्वतः गति,தானியங்கி வேகம்
स्वतः ध्रुवण,தானாக துருவப்படுத்தல்
स्वतः विभव,சுய திறன்
स्वतः विभव चक्र,சுய சாத்தியமான சுழற்சி
स्वतः प्रक्रक,தன்னியக்க செயலி
"स्पूल, चरखी, रील, वलनी","ஸ்பூல், கப்பி, ரீல், கப்பி"
"कदाचनिक, यत्रतात्रिक",ஒருவேளை
कदाचनिक E - आयनन,ஒருவேளை மின் அயனியாக்கம்
कदाचनिक स्तर,ஒருவேளை நிலை
कदाचनिक उल्का,ஒரு விண்கல்
कदचनिक घटना,அரிய நிகழ்வு
कदाचनिक रेडियो उत्सर्जन,ஒருவேளை ரேடியோ உமிழ்வுகள்
"बिन्दु, स्थान (सं, ), चित्ती, धब्बा, फहचानना, ढूंढना (क्रि, )","புள்ளி, புள்ளி (இல்லை, ), ஸ்பாட், ஸ்பாட், அடையாளம், கண்டுபிடி (ver, )"
बिन्दु व्यास,புள்ளி விட்டம்
"बिन्दु धारामापी, बिदु गैल्वेनोमीटर","புள்ளி கால்வனோமீட்டர், புள்ளி கால்வனோமீட்டர்"
विशिष्ट जामन,வழக்கமான புளிப்பு
बिन्दु प्रकाश,புள்ளி ஒளி
एक आवृत्तिक रव,ஒரு அதிர்வெண் சத்தம்
बिन्दु परीक्षण पट्टिका,புள்ளி சோதனை தட்டு
बिन्दु प्रक्षेपण,புள்ளி கணிப்பு
सूर्यकलंक स्पेक्ट्रम,சூரிய மங்கலான நிறமாலை
बिंदुकता,சுட்டித்தனம்
बिन्दीमय आर्क,புள்ளியிடப்பட்ட வில்
"फुहारा, शीकर","தெளிப்பு, குலுக்கி"
फुहार कणित्र,தெளிப்பு நெபுலைசர்
फुहार इलेक्ट्रोड,தெளிப்பு மின்முனை
प्रसर,பரவுதல்
ऊर्जा परिसर,ஆற்றல் வளாகம்
परावर्तन विस्तार,பிரதிபலிப்பு நீட்டிப்பு
परिसर वेग,வரம்பு வேகம்
विस्तरण गुणांक,விரிவாக்க குணகம்
प्रसारी प्रतिरोध,பரவல் எதிர்ப்பு
"कमानी, स्प्रिंग, स्रोत, झरना, सोता, वसंत","வசந்தம், வசந்தம், வசந்தம், வசந்தம், வசந்தம்"
कमानीदार तुला,வசந்த வளைந்த
स्प्रिंग ब्रेक,வசந்த இடைவேளை
"कमानीदार क्लिप, स्प्रिंग क्लिप","வசந்த கிளிப், வசந்த கிளிப்"
कमानी स्थिरांक,வசந்த மாறிலி
कमानी संपर्क,பிரிவு தொடர்பு
मिथ्या,பொய்
मिथ्या आवेश,தவறான ஆசை
"मिथ्या गणनसंख्या, मिथ्या गिनती","தவறான எண்ணிக்கை, தவறான எண்ணிக்கை"
मिथ्या उत्केन्द्रता,தவறான விசித்திரத்தன்மை
इतर प्रतिध्वनि,கூடுதல் எதிரொலி
इतर प्रतिबिम्ब,கூடுதல் பிரதிபலிப்பு
इतर विधा,கூடுதல் முறை
अवांछित स्पंद,தேவையற்ற துடிப்பு
भ्रामक अनुक्रिया,தவறான பதில்
मिथ्या तरंग,தவறான அலை
स्पुत्निक,ஸ்புட்னிக்
कणरंजन बिन्दु,கிரானுலேஷன் புள்ளி
कण क्षेपण,துகள் ஊசி
कण क्षेपण अवस्था,துகள் படிவு நிலை
"शीत वाताग्र, चंडवात पंक्ति","குளிர் முன், பின் வரிசை"
"वर्ग, स्क्वेयर, चौक","சதுரம், சதுரம், சதுரம்"
सम सोपानी पात,சோபானி பாட் கூட
वर्ग जालक,சதுர லட்டு
वर्गानुपाती संसूचन,சதுர விகிதாசார கண்டறிதல்
वर्ग नियम मॉडुलक,சதுர விதி மாடுலேட்டர்
वर्ग पाश,சதுர வளையம்
वर्ग मीटर,சதுர மீட்டர்
वर्ग मूल नियम,வர்க்க மூல விதி
वर्ग तरंग,சதுர அலை
आयत तरंग अनुक्रिया,செவ்வக அலை பதில்
आयत तरंग वोल्टता,செவ்வக அலை மின்னழுத்தம்
आयत कूप,செவ்வக கூபே
वर्गानुपाती अर्धतरंगी संसूचन,சதுர விகிதாசார அரை அலை கண்டறிதல்
वर्ग कूप विभव,சதுர கிணறு திறன்
वर्ग कूप संरचना,சதுர கிணறு அமைப்பு
"वर्गित तरंग फ़िल्टर, वर्गित तरंग निस्यंदक","சதுர அலை வடிகட்டி, சதுர அலை வடிகட்டி"
सम सोपानीपात समूह,கூட அடுக்கு குழு
"आयतकारी परिपथ, वर्गकारी परिपथ","செவ்வக சுற்று, சதுர சுற்று"
वर्गकरण फलन,வகைப்பாடு செயல்பாடு
चौकोर उपवस्त्र,சதுர ஆடை
स्वनिरोधन,சுய கட்டுப்பாடு
स्वनिरोधी तरंग दोलक,சுய எதிர்ப்பு அலை ஆஸிலேட்டர்
चुपकरण,அமைதி
"चुपकारी प्रभाव, निरोधी प्रभाव","அமைதிப்படுத்தும் விளைவு, தடுப்பு விளைவு"
चुपकारी तंत्र,திருட்டு அமைப்பு
