Hindi,Gujarati
रंध्र सघनता,પાયાના ઘનતા
स्टोमोकॉर्ड़ेटा,સ્ટોમોકોર્ડાટા
"तूफानी प्रावस्था, झंझावात प्रावस्था",તોફાની તબક્કો
"रोध, अवरोध",બંધ
प्रभेद,તાણ
पादप में अनुकूलन के प्रति कार्यनीति,છોડમાં અનુકૂલનની વ્યૂહરચના
वनस्पति स्तरण,વનસ્પતિનું સ્તરીકરણ
स्तरित शल्की केरेटिनित (शृंगित) उपकला,સ્તરીકૃત સ્ક્વોમસ કેરાટિનાઇઝ્ડ ઉપકલા
समताप सीमा,ઉન્માદ
समतापमंडल,મુખ્યત્વે
समतापमंडलीय,ઉદ્ધત
"किण स्तर, स्ट्रेटम कॉर्नियम",સ્તંભ
अंकुरण स्तर,સ્તરીય જર્મિનેટીવમ
कणी स्तर,સ્ટ્રેટમ ગ્રાન્યુલોઝમ
स्वच्छ स्तर,સ્તંભી લ્યુસિડમ
स्ट्रॉबेरी,મંરીલો
प्रवाही गति,સુવાચ્ય ચળવળ
स्ट्रेप्टोबेसीलस,સ્ટ્રેપ્ટોબેસિલસ
स्ट्रेप्टोकोकस,સ્ટ્રેપ્ટોકોકસ
स्ट्रेप्टोकोकस न्यूमोनी,સ્ટ્રેપ્ટોકોકસ ન્યુમોનિયા
स्ट्रेप्टोकाइनेस,સ્ટ્રેપ્ટોકિનેઝ
रेखित आकृति,આધાર
रेखित पेशी,પ્રભાવિત સ્નાયુ
"रेखा, धारी",પ્રહાર
रेखांकन,પ્રહાર
पूर्ण परासरण नियामक,કડક ઓસ્મોરગ્યુલેટર
स्ट्राइगा,તંગ
पट्टीदार खेती,પટ્ટીક
"शंकु, प्रशृंखल, स्ट्रोबिलस",ઉશ્કેરણી
तूफानी जल,ઉદ્ધત પાણી
पीठिका,ગૂંજ
पीठिकाय ऊतक,ઉદ્ધતા પેશી
प्रबल अपचायक कारक,મજબૂત ઘટાડો એજન્ટ
स्ट्रॉन्शियम-90,સ્ટ્રેન્ટિયમ -90૦
संरचनात्मक प्रोटीन,રચના -પ્રોટીન
जीवन-संघर्ष,અસ્તિત્વ માટે સંઘર્ષ
स्ट्रूथियो,સ્ટ્રુથિઓ
स्ट्रिकनीन,તૃષ્ણા
वृद्धिरोध,સ્ટંટ ગ્રોથ
"स्तंभन, वृद्धिरोध",સ્ટunન્ટ
वर्तिका,શૈલી
"शूक, कंटिका",શૈલી
वर्तिका पाद (वन.),સ્ટાઈલોપોડિયમ
"शूकपाद, निकटपाद (प्राणी.)",સ્ટાઈલોપોડિયમ
भूपृष्ठीय आपरिवर्तन,પેટા હવાઈ ફેરફાર
उपसंर्वधन,પેટા -સંસ્કૃતિ
अवमृदा,પેટા -માટી
उप-एकक,પેટા એકમ
उपइकाई,પેટા એકમ
"उपवर्ग, उपक्लास",પેટા -વર્ગ
अधोजत्रुक धमनी,પેટા -કકડી
अवत्वक्,અવકાશ
उपरेशा,અનુપસ્થિત
व्यक्तिनिष्ठ उपागम,વ્યક્તિલક્ષી અભિગમ
अधोजिह्वा-ग्रंथि,સુલપસી ગ્રંથિ
अवचिबुकीय गुच्छिका,સબમન્ડિબ્યુલર ગેંગલીયન
अवचिबुकीय लारग्रंथि,સબમન્ડિબ્યુલર ગ્રંથિ
निमग्न,ડૂબેલું
निमग्न पत्ती,ડૂબેલું પાન
निमज्जन,ખુલાસો
उपमध्यकेंद्री,સુસ્પષ્ટ
अधःश्लेष्मिका,ઉપસ્થિત
अवश्लेष्मिक झिल्ली,ઉપસ્થિત
अधस्तंत्रिका वाहिनी,પૂર્વ -આચ્છાદન
अधोग्रसिका गुच्छिका,સુવાક્ય
उपसमष्टि,વટાણ
उपजाति,પેટાજાતિઓ
अधोमंच संग्राही,સુવ્યવસ્થિત કન્ડેન્સર
प्रतिस्थापन,અવેજી
अधोरंध्री कोष्ठ,વસિયતનામું
क्रियाधार बंधन स्थल,અંધકારમય સ્થળ
क्रियाधार,અંતરીક
अवस्तर,અંતરીક
"आधार, अधःस्तर",ભૂમિગત
उपोष्ण,ભૂમિગત
उपनलिका,વણાટ
उत्तरोत्तर उच्चतर पोषी स्तर,ક્રમિક ઉચ્ચ ટ્રોફિક સ્તર
सक्सिनेट डिहाइड्रोजेनेस,સુસીટ ડિહાઇડ્રોજેનેસ
सक्सीनिक डीहाइड्रोजेनेस,સુકિશિક ડિહાઇડ્રોજેનેઝ
सक्सिनिल सहएंजाइम,કોઇ
गूदेदार प्रकृति,કૃત્રિમતા
"गूदेदार, मांसलोद्भिद्",ઉદ્ધત
अंतःभूस्तारी (वन.),ગંદકી
चूषक (प्राणी.),ગંદકી
चूषक मीन,સકર માછલી
"चूषक जड़, चूषक मूल",મૂળ
सुक्रोस,Suોંગ
"शर्करा, चीनी",ખાંડ
परिखा (छोटी खाँच),સલ્કસ (નાના ગ્રુવ)
"गंधक, सल्फर",સલ્ફર
गंधक कणिका,સલ્ફર દાણાદાર
सनई,તડ
सनड्यू,પાટિયા
"गर्तिक रंध, गर्तिक वातरंध्र",ડૂબી ગયેલી સ્ટોમાટા
धूप,સૂર્યપ્રકાશ
अधिवर्ग,હડસેલો
अधिकुंडलन,અતિશય બાંધકામ
ऊर्ध्व और अधो शल्किका,સુપિરઅરી અને હલકી ગુણવત્તાવાળા પેલિયા
ऊर्ध्वमस्तिष्क वृंतक,ઉચ્ચ સેરેબેલર પેડુનકલ
"ऊर्ध्व वप्र, ऊर्ध्व कॉलिकुलस",ઉચ્ચ કોલક્યુલસ
अधि मादा,ઉચ્ચ સ્ત્રી
अधि नर,ઉચ્ચતમ પુરુષ
ऊर्ध्व आंत्रयोजनी गुच्छिका,સુપિરિયર મેસેન્ટ્રિક ગેંગલીયન
ऊर्ध्ववर्ती अंडाशय,શ્રેષ્ઠ અંડાશય
अधिप्लवी,શરાફ
अध्यारोपित,અતિશયોક્તિવાળું
मूर्धाक्षर,ની ઉપરની બાજુ
मूर्धांक,ની ઉપરની બાજુ
अधिग्रसिका गुच्छिका,સુપ્રિસોફેજલ ગેંગલીયન
अध्यंसफलक,અણીદાર
पृष्ठ प्रतिजन,સપાટીએ
पृष्ठ क्षेत्र,સપાટી વિસ્તાર
पृष्ठ वासी,સપાટી નિવાસી
सतह निर्जर्मीकरण,સપાટી વંધ્યીકરણ
"शल्य-कर्म, शल्य चिकित्सा विज्ञान",શાસ્ત્રી
शल्य अंतःक्षेप,શસ્ત્રક્રિયા હસ્તક્ષેપ
कोखदायी माँ,સરોદ
उत्तरजीविता,અવિચારી
सुग्राहिता,સંવેદનશીલતા
निलंबन संवर्ध,બંધબેસતુ સંસ્કૃતિ
निलंबन-स्नायु,સસ્પેન્સરી અસ્થિબંધન
संधारणीय कृषि,ટકાઉ કૃષિ
संधारणीय विकास,ટકાઉ વિકાસ
सीवन,સિવિન
स्वेडबर्ग मात्रक,સ્વેડબર્ગ એકમ
पुच्छपंख तितली,પૂંછડી બટરફ્લાય ગળી
निगलना,ગળી જવું
अनूप,કળણ
"दल, वृंद, झुंड",Swણ
स्वेद,પરસેવો
स्वेद ग्रंथि,પરસેવાની ગ્રંથી
स्वेदन,પરસેવો
स्वेदलता,પરસેવો
स्वीट क्लोवर,મીઠી ક્લોવર
स्विस चीज,સ્વિસ ચીઝ
असिमीन,તટકો માછલી
असिपुच्छ मीन,તલવાર માછલી
साइकॉन,સાંકેત
"अंजीरफल, साइकोनस",સાંકડી
सहजीवी,સિમ્બિએન્ટ
सहजीवी,સહજીવી
सहजीविता,સહજીવીઓ
सहजीवी नाइट्रोजन यौगिकीकारी,સહજ નાઇટ્રોજન ફિક્સર
सहजीवी नाइट्रोजन यौगिकीकरण,સિમ્બાયોટિક નાઇટ્રોજન ફિક્સેશન
प्रतीक,પ્રતીક
प्रतीकात्मक,પ્રતીકાત્મક
सममित,સપ્રમાણતાવાળું
अनुकंपी,સહાનુભૂતિશીલ
अनुकंपी गुच्छिका शृंखला,સહાનુભૂતિશીલ ગેંગલીયન સાંકળ
समस्थानिक जाति उद्भवन,સહાનુભૂતિ -પત્ર
संधान,સિમ્ફિએશન
संद्रव्य,સિંહ
संसुघट्य पथ,સંસદીય માર્ગ
सहगमन,સિમ્પોર્ટ
अंतर्ग्रथन,સામૂહિક
सिनैप्सिड,સંવાદિતા
अभिक्रम,સંકલન
सूत्रयुग्मन,સંકલન
"अंतर्ग्रथित विदर, अभिक्रमी विदर",સિનેપ્ટીક
"अंतर्ग्रथनी गाँठ, अभिक्रमी गाँठ",સિનેપ્ટિક નોબ (ગાંઠ)
"अंतर्ग्रथनी आशय, अभिक्रमी आशय",સિનેપ્ટીક
युग्मसूत्री सम्मिश्र,સારાંશ સંકુલ
युक्तांडपी,સમન્વય
बहुकेंद्रकी (वन.),સિનિસીટીયમ
संकोशिका (प्राणी.),સિનિસીટીયમ
संलक्षण,સિન્ડ્રોમ
संपारिस्थितिकी,સંવાદિતાવિજ્ synાન
सहाय कोशिका,સહસંયોજક
योगवाही,સહસંયોજક
युग्मकसंलयन,સાંકેતિક
"स्रावगुहा, श्लेष्मल गुहा",અનુમાનિત પોલાણ
श्लेषमल तरल,સંનિદોષ પ્રવાહી
संश्लेषण,સંશ્લેષણ
संश्लेषित,કૃત્રિમ
संश्लेषिक लक्षण,કૃત્રિમ લક્ષણ
सिफिलिस,સિફિલિસ
वर्गीकरण विज्ञान,પદ્ધતિસર
दैहिक परिसंचरण,પ્રણાલીગત ચલણ
दैहिक विकार,પ્રણાલીગત વિકાર
प्रकुंचन,રંગબેરંગી
T-कोशिकाविष कोशिका,ટી-સાયટોટોક્સિક કોષ
T-सहायक कोशिका,ટી-સહાયકો
अनुचलन गति,યુદ્ધની યુક્તિ
स्पर्श उद्दीपक,સ્પર્શિત ઉત્તેજના
टेडपोल,ખડતલ
टीनिया,તાલ
टैगेटीज़ पेटुला (गैंदा),ટેગેટ્સ પેટુલા
टाइचुंग नेटिव-I,તાઈચંગ મૂળ I
"इमली, टैमेरिंड",આધિપત્ય
"झाऊ, टेमेरिक्स",ગ tશ
अनुबद्ध पुनरावर्तक,પુનરાવર્તન
तेंदु,તલવાર
टैनिन,તાંગીર
मूसला जड़ तंत्र,રુટ સિસ્ટમ ટેપ કરો
फीताकृमि,ટેપ કીડ
टेपीटम,ક tapંગું
टैपियोका (कसावा),Tapપિઓકા
विरुपजनक,ટેરાટોજેન
टैरक्सकम,અરસપરસ
"गुल्फ, टार्सल, गुल्फी",તારક
टार्सियर सीमियन्स,તારસીઅર સિમિઅન્સ
"गुल्फ, टार्सस",ટસસ
स्वाद कलिका,સ્વાદ
स्वाद रंध्र,છિદ્ર
स्वादग्राही,સ્વાદ રીસેપ્ટર
चलावयवता,બ્રહ્માંડ
टैक्सॉल,ટેક્સોલ
"वर्गक, टैक्सोन",વેરો
वर्गिकीय समूह,વર્ગીકરણ જૂથ
वर्गिकीय पदानुक्रम,વર્ગીકરણશાસ્ત્ર
वर्गिकीविज्ञ,વર્ગીકરણવાદી
वर्गिकी,વર્ગીકરણ
T-डी.एन.ए.,ટી-ડીએનએ
प्रौद्योगिकी,પ્રાતળતા
छादक झिल्ली,Ialણપત્રીય પટલ
"प्रवार, टेगमेन",તેગમેન
अध्यावरण,ટેગ
टीकॉइक अम्ल,તેકોઇક એસિડ
तार संकेत संचरण,તાર -સંકેત -પ્રસારણ
"उन्मस्तिष्क, टेलेन्सेफैलॉन",ટેલેન્સફાલોન
अंत्यकेंद्री,ટેલોસેન્ટિક
अंत्यांश,ટેલોમીર
अंत्यावस्था,ટેલોપોઝ
अंतःखंड,ટેલોપોઝ
शीतोष्ण,સમશીતોષ્ણ
शीतोष्ण पृथुपर्णी वन बायोम,સમશીતોષ્ણ પાન વન બાયોમ
शीतोष्ण शंकुवृक्ष वन,સમશીતોષ્ણ શંકુ વન
शीतोष्ण घासस्थल,સમશીતોષ્ણ ઘાસના મેદાનો
शीतोष्ण सूची-पर्ण वन बायोम,સમશીતોષ્ણ સોય પર્ણ વન બાયોમ
तापमान,તાપમાન
"टेम्प्लेट, रूपदा",ટેમ્પલેટ
टेम्प्लेट डी.एन.ए.,ટેમ્પલેટ ડીએનએ
शंख,ગરીબ
कालगत,ગરીબ
कालिक संबंध,ગરીબ
शंख-अस्थि,અસ્થિ
शंख पालि,અસ્થાયી લોબ
कंडरा,કંડરા
प्रतान,નિવારણ
स्पर्शक,તકરાર
टेरेबेला,તેરબેલા
टेरिडो,તેરેડો
अंत्य कली,અંતિમ કળી
समापन,સમાપ્તિ
समापन कोडॉन,સમાપ્તિ કોડન
टपन,ટર્પેન
"स्थलीय, पार्थिव",પારસાહતી
स्थलीय समुदाय,પાર્થિવ સમુદાય
स्थलीय पादप,પાર્થિવ સંયંત્ર
स्थलीय कशेरुकी (प्राणी),પાર્થિવ કરોડરજ્જુ
बंगाल की विभीषिका,બંગાળનો આતંક
तृतीयक,ત્રીજી
तृतीयक कोशिका भित्ति,તૃતીય -કોષ દિવાલ
तृतीय कल्प,ત્રીજા સમયનો સમય
परीक्षार्थ प्रसंकर,પરીક્ષણ -ક્રોસ
बीजचोल,વસૂલાત
टेस्टोस्टेरोन,પરીક્ષણોસ્ટેરોન
वृषण पालिका,વૃદ્વાર લોબ્યુલ
वृषण,શુક્રપીંડ
टैस्ट्यूडो (टेस्टुडो),જુસ્સો
टिटेनस आविष,ટેટાનસ ઝેર
"पेशी-तनाव, अपतानिका",ટટ્ટેની
टैट्रासाइक्लिन,ટેટ્રાસાયક્લિન
चतुष्क,એક જાતનો રંગીન ભાગ
"चतुष्टय, चतुष्टयाणु",ટેટ્રેમર
चतुष्टयी,ટેટ્રમેરોગ
थैलेमिफ्लोरी,થેલેમિફ્લોરા
पुष्पासन,થેલેમસ
थैलाभ काय,એક જાતની કળા
थैलोफाइटा,થેલોફિટા
थैलस,મરણોત્તર
छाजन सामग्री,ખજૂપ સામગ્રી
प्रावरकी कोशिका,એકલતાનો કોષ
गर्तदंती,થાંભલી
जननद्रव्य सिद्धांत,જર્મ્પ્લાઝમનો સિદ્ધાંત
वंशागति सिद्धांत,વારસો સિદ્ધાંત
प्राकृतिक वरण सिद्धांत,કુદરતી પસંદગીનો સિદ્ધાંત
पैंजीनवाद,પેન્જેનેસિસનો સિદ્ધાંત
अंग उपयोग निरुपयोग सिद्धांत,ઉપયોગ અને અંગનો ઉપયોગ થિયરી
चिकित्सीय जीन,ઉપચારાત્મક જનીન
चिकित्सीय दृष्टि से,ઉપચારાત્મક રીતે
तापीय प्रदूषण,થર્મલ પ્રદૂષણ
ताप नियमन,થર્મલ નિયમન
ताप स्तरीकरण,થર્મલ સ્તરીકરણ
"ताप-अम्ल रागी, ताप-अम्ल रंजी",થર્મોસિડોફિલ
ताप प्रवणता,ઉન્માદ
ताप प्रवणस्तर,ઉન્માદ
ऊष्मागतिकी,ઉષ્ણકટિબંધીય
तापानुकुंचन,ઉષ્ણકટિબંધ
तापनाभिकीय विस्फोट,થર્મોન્યુક્લિયર વિસ્ફોટ
तापकालिता,તાપમાન
ऊष्माग्राही,તૃષ્ટાકાર
तापनियमन,ઉન્માદ
"ताप स्थिर, ताप स्थायी",તાપમાન
ताप-अपेक्षी अवस्था,તાપમાન
तापानुचलन,તૃષ્ણા
थर्मस ऐक्वैटिकस,થર્મસ જળચર
पतला खंड,પાતળો ભાગ
थायोबैसिलस,માવજત
वक्षीय महाधमनी,થોરાસિક એરોટા
"वक्ष गुहा, वक्षीय गुहा",ચોરીપ
वक्ष गुच्छिका,ચોપારી ગેંગલિયા
वक्षीय खंड,ચોરીક ક્ષેત્ર
वक्षीय कशेरूक,યહૂદી વર્ટેબ્રા
वक्षकटि बहिर्गम,થરકોલમ્બર આઉટફ્લો
वक्षकटि क्षेत्र,યોજાર પ્રદેશ
वक्ष,વક્ષ
"कंटक, कांटा",કાંટાળું
त्रिविम संरचना,ત્રિ -પરિમાણીય માળખું
देहली उद्दीपन,થ્રેશોલ્ડ ઉત્તેજના
"बिंबाणु, थ्रॉम्बोसाइट",થ્રોમ્બોસાઇટ
थ्रॉम्बोप्लैस्टिन,થ્રોમ્બોપ્લાસ્ટિન
"धनास्रता, थ्रॉम्बोसिस",થ્રોમ્બીસિસ
थाइलेसाइनस,એક જાતનો થાંભલો
थाइलेकॉइड,થાઇલાકોઇડ
थाइलेकॉइड कला,થાઇલાકોઇડ પટલ
थाइमीन,થ્રીમિન
थाइमोसिन,થાઇમોસિન
थाइमस,થાઇમ
थायरोकैल्सिटोनिन,થાઇરોસિટોનિન
"अवटु पुटक, थाइरॉइड पुटक",થાઇરોઇડ ફોલિકલ
"अवटु ग्रंथि, थाइरॉइड ग्रंथि",થાઇરોઇડ ગ્રંથિ
अवटुग्रंथि हॉर्मोन,થાઇરોઇડ ગ્રંથિ હાર્મોન
अवटु हॉर्मोन,થાઇરોઇડ હોર્મોન
अवटु उद्दीपक हॉर्मोन,થાઇરોઇડ ઉત્તેજક હોર્મોન (ટીએસએચ)
अवटुपोषी,થાઇરોટ્રોફ
थाइरोट्रॉपिन निर्मोचक हॉर्मोन,થાઇરોટ્રોપિન રિલીઝિંગ હોર્મોન (ટીઆરએચ)
Ti (अर्बुद प्रेरक) प्लैज्मिड,ટીઆઈ (ગાંઠ પ્રેરિત) પ્લાઝમિડ
"अंतर्जांघिका, टिबिया",ટિબિયા
किलनी,ટિક
किलनी ज्वर,નિશાની
ज्वारीय कच्छ,ભરતીનો માર્શ
ज्वारीय बल,ભરતીનું પ્રમાણ
लघुस्तंभ,ટાઇગેલમ
व्याघ्र बिल्ली,વાઘ બિલાડી
टिनोस्पोरा,ટીનાસ્પોરા
कूर्चसम कशाभ,ટિન્સેલ પ્રકાર ફ્લેજેલમ
लघु ध्रुवी अणु,નાના ધ્રુવીય પરમાણુ
ऊतक स्तर,પેશી સ્તર
ऊतक प्लैज्मिनोजन सक्रियक,પેશી પ્લાઝ્મિનોજેટર
ऊतक प्ररूपण,પેશી ટાઇપિંગ
T-मारक कोशिका,ટી-કિલર કોષ
"भेक, टोड",ટોડ
"छत्रक, कुकुरमुत्ता",બેસાડી
तंबाकू कलिकाशलभ,તમાકુ બડવોર્મ
तंबाकू मोजेक,તમાકુ
तंबाकू मोजेक विषाणु (टी.एम.वी.),તમાકુ મોઝેક વાયરસ (ટીએમવી)
ताड़ी,તોડી
पादांगुलि,અંગૂઠો
सह्य जाति,સહિષ્ણુ જાતિઓ
टमाटर मोजेक विषाणु,ટમેટા મોઝેક વાયરસ
"जीभ, जिह्वा",જીભ
जीभनुमा कलमबंदी,જીભ કલમ બનાવવી
तानलवक,ટોનોપ્લાસ્ટ
"टॉन्सिल, गलतुंडिका",કાકડા
"दंत, दाँत",દાંત
दंतुर जीवूति परीक्षा चिमटी,દાંતવાળું બાયોપ્સી બળ
शीर्ष मांसाहारी,માંસાહારી
उपरिमृदा,ટોચની માટી
स्थलाकृति,સ્થળનું ચિત્ર
टोपोआइसोमरेज,ટોપોઇઝોમેરેસ
"टॉरपीडो, विद्युत्-रे",ટોર્પિડો (ઇલેક્ટ્રિક રે)
संपूर्ण जननक्षमता दर,કુલ પ્રજનન દર
पूर्णशक्तता,થાપણ
आविषालु,ઝેરી
आविषालु जैविक पदार्थ / उत्पाद,ઝેરી જૈવિક ઉત્પાદન
आविषालु उपापचयी अपशिष्ट,ઝેરી ચયાપચય કચરો
आविषालुता,વિષવિજ્ityાન
आविष,ઝેરી દવા
टॉक्सोप्लाज्मा,લૂંટફાટ
लेश तत्व,ટ્રેસ તત્વ
"श्वासनली, वातक",શ્વાસનળી
वातक तंत्र,એક જાતીય પદ્ધતિ
वातकीनाल,શ્વાસનળીની નળી
वाहिनिका (दारू),Trાળ
ट्रैकिओफाइट,Trંચી જમાવટ
ट्रैकिओफाइट पूर्वज,ટ્રેચાઇટ -પૂર્વજો
पारंपरिक कृषिवानिकी तंत्र,પરંપરાગત કૃષિ પદ્ધતિ
प्रक्षेपपथीय पृथक्कारी,પ્રચાર -વિભાજક
प्रति-अवसादक,શાંત
ट्रांसऐमीनेज,પરિશ્રમ
पारकला पंप,પરિભ્રમણના પંપ
"पार ऐमीनन, ट्रांसऐमीनेशन",સંશમન
अनुलेखन,અનુલેખન
स्थानांतरण आर.एन.ए.,તબદીલી આર.એન.એ.
ट्रांस्फेरिन,તબદીલી
रूपांतरज,પરિવર્તનશીલ
रूपांतरण नियम,પરિવર્તનશીલ સિદ્ધાંત
पारजीनी,રોષ
पारजीनी फसल,ટ્રકજેનિક પાક
पारजीनी जीव,મોહક જીવ
पारजीनी पादप,સંક્રમણ સંયંત્ર
संक्रमण क्षेत्र,સંક્રમણ ક્ષેત્ર
परिवर्ती उपकला,સંક્રાંતિકરણ ઉપરોક્ત
"अनुवाद, ट्रांस्लेशन",ભાષાંતર
विलेय का स्थानांतरण,દ્રાવ
पारकला पथ,ટ્રાંસમે્બન માર્ગ
पारकला प्रोटीन,ટ્રાંમ્બર પ્રોટીન
"संचरण, प्रेषण, संचारण",ટ્રાન્સમિશન
पारगमन,ટ્રાન્સમિશન
संचरण इलेक्ट्रॉन सूक्ष्मदर्शी,પ્રસારણ ઇલેક્ટ્રોન માઇક્રોસ્કોપ
तंत्रिका आवेग का संचरण,ચેતા ગર્ભપાત
वाष्पोत्सर्जन,રડતર
वाष्पोत्सर्जनी खिंचाव,રક્ષાકાર ખેંચાણ
अभिगमन,પરિવહન
प्रतिरोपण,પ્રત્યારોપણ
ट्रांसपोसोन,ફેરબદલ
अनुप्रस्थ द्विखंडम,સ્થાનાંતરિત દ્વિસંગી વિચ્છેદ
अनुप्रस्थ वृहदांत,ટ્રાંસ ves રસ કોલોન
"पाशित कीट, प्रगृहीत कीट",ફસાયેલા જંતુ
"विपाशन, प्रग्रहण",ફસાવવું
अभिघात,આઘાત
"वृक्ष पर्णांग, वृक्ष फर्न",ઝાડનું ફર્ન
वृक्ष गोधिका,વૃક્ષ -ગરોળી
कंपन,ધ્રૂજારી
ट्रैपोनीमा पैलिडियम,એક જાતની કળ
त्रिपुंकेसरधारिता,ત્રિકોણાકાર
ट्राइएसिक कल्प,ત્રિભિક સમયગાળો
ट्राइबुलस,આલેખન
ट्राइकार्बोक्सिलिक अम्ल चक्र,ટ્રિકારબોક્સિલિક એસિડ ચક્ર
ट्राइकार्बोक्सिलिक अम्ल,ટ્રિકારબોક્સિલિક એસિડ
त्रिअंडपी,ત્રિરંગી
त्रिकोशिका,ત્રિરંગી
ट्राइकोमोनास वैजीनेलिस,ટ્રાઇકોમોનાસ યોનિમાર્ગ
ट्राइकोडर्मा,ત્રિકોણ
त्वचारोम,ત્રિકોમ
ट्राइकोमोनसता,ત્રિકોમોનિસિસ
ट्राइकोफाइटॉन,ત્રિકોણાકાર
ट्राइकोडर्मा पॉलिस्पोरम,ત્રિકોણાકાર
त्रिवलन कपाट,ત્રિક્રૂસ્પીડ વાલ્વ
ट्राइडैक्स,ત્રણરાગ
त्रिपर्णक,નારીબ
ट्राइफोलियम,નારાજ
त्रिशाखित,સઘન કરવું
त्रिशाखी तंत्रिका,પરિશ્રમ
प्रवर्तक क्षेत्र,પ્રારંભિક ક્ષેત્ર
ट्राइग्लिसराइड,ટ્રાઇગ્લાઇસેરાઇડ
ट्राइग्लिसराइड उपापचय,ટ્રાઇગ્લાઇસેરાઇડ ચયાપચય
त्रिकोणमितीय अनुपात,ત્રિનોમેટ્રિક ગુણોત્તર
त्रिसंकर,ત્રિપક્ષ
त्रिसंकर संकरण,ત્રિપિક
ट्राइआयोडोथाइरोनीन,ત્રિકોણાકાર
ट्राइलोटोट्रिटॉन,ત્રિપટી
"त्रितय, त्रितयाणु",ખલાસી
त्रितयी,ત્રિકોણીય
ट्राइमेथिलऐमीन ऑक्साइड,ત્રિમેથિલેમાઇન ox કસાઈડ
त्रिनाम पद्धति,ત્રિનો નામ
ट्रायोनिक्स,ત્રાંસું
ट्रायोसफॉस्फेट,ત્રાંસું
ट्राइपामिटिन,ટ્રિપલમિટિન
ट्राइपेप्टाइड,કરચલી
त्रिपिच्छाकार पत्ती,પાન
त्रिक,ત્રણ
त्रिकोरकी,ત્રિપૂલો
त्रिसूत्री,ત્રિકોણાકાર
ट्रिटिकेल,ત્રિકોણાકાર
ट्रिटिकम एस्टिवम (गेहूँ),ટ્રિટિકમ એસ્ટિવિમ (ઘઉં)
ट्रिटिकम सैटाइवम,ત્રિરિભિમાદ
ट्रिटिकम टर्जिडम,ત્રિરિભિમાદ
शिखरक,ઉપાહારક
"चक्रधारी डिंभक, ट्रोकोफोर डिंभक",ટ્રોકોફોર લાર્વા
पोषीकारक,ઉષ્ણકટિબંધનું પરિબળ
पोषी स्तर,ઉષ્ણકટિબંધનું સ્તર
पोषीस्तर दक्षता,ઉષ્ણકટિબંધની કાર્યક્ષમતા
पोषकोरक,ટ્રોફોબ્લાસ્ટ
उष्णकटिबंधीय जलवायु,ઉષ્ણકટિબંધીય આબોહવા
उष्णकटिबंधीय समुदाय,ઉષ્ણકટિબંધીય સમુદાયો
उष्णकटिबंधीय पर्णपाती वन बायोम,ઉષ્ણકટિબંધીય વન બાયોમ
उष्णकटिबंधीय पारितंत्र,ઉષ્ણકટિબંધના ઇકોસિસ્ટમ
उष्णकटिबंधीय वन,ઉષ્ણકટિબંધીય વન
उष्णकटिबंधीय वर्षा बायोम,ઉષ્ણકટિબંધીય વરસાદ વન બાયોમ
उष्णकटिबंधी वर्षा वन,ઉષ્ણકટિબંધીય વરસાદ વન
ट्रोपोमायोसिन,સંસર્ગ
ट्रोपोनिन,ઉષ્ણકટિબંધ
क्षोभ सीमा (क्षोभमंडल शीर्ष),ટ્રોપોપોઝ (ટ્રોપોસ્ફિયરની ટોચ)
तद्रूप प्रजनन किस्म,સાચી સંવર્ધન જાત
वास्तविक कैंसर,સાચો કેન્સર
वास्तविक फल,સાચું ફળ
यथार्थ केंद्रक,સાચી મધ્યવર્તી
धड़ प्रक्षेत्र,થડ
तना प्रक्षेत्र,થડ
धड़,થડ
मुंड,થડ
तना,થડ
ट्राइगोन,ટ્રાયગન
ट्रिपैनोसोमा,ટ્રાઇપોનોસોમા
ट्रिप्सिन,ટ્રાઇપ્સિન
ट्रिप्टोफान ऑपेरॉन,ટ્રિપ્ટોફન ઓપેરન
ट्रिप्टोफैन,ટ્રાયપ્ટોફન
नाल संवर्ध,નળી સંસ્કૃતિ
नाल संवर्धन,નળી સંસ્કૃતિ
कंद निर्माण,કંદની રચના
गुलिकीय जड़,ક્ષય રોગનું મૂળ
यक्ष्मा,ક્ષય રોગ
ट्यूबेरो इन्फंडीबुलम न्यूरोन,ક્ષયરોગુન ન્યુરોન
"कंदिल, गाँठदार",કંદું
"गाँठदार, कंदिल प्रकार",કંદ પ્રકાર
ट्यूबिफेक्स,લબાઈફ x ક્સ
नलिकाकार अंग,નળીઓ
नलिकीय पुनर्वशोषण,નળીઓવાળું પુનરાવર્તન
नलिकीय स्राव,નળીઓવાળું સ્ત્રાવ
नलिका,નળીય
रेक्टाई नलिका,ટ્યુબુલી રિક
ट्युबुलिन,નળીઓ
पक्ष्माभ गुच्छ,સિલિયા
अर्बुद,ગાંઠ
अर्बुदकारी विषाणु,ગાંઠનું કારણ વાયરસ
अर्बुदकारी जीन,ગાંઠની રચના જનીન
अर्बुद निरोधक जीन,ગાંઠ દમન જનીન
अर्बुद वर्धक,ગાંઠના પ્રમોટર
अर्बुद विषाणु,ગાંઠનું વાયરસ
ट्यूना मछली,માછલી
टंग्स्टेन,એક જાતનો થાંભલો
"कंचुक, ट्यूनिका",ક tunંગું
श्वेत कंचुक,ટ્યુનિકા આલ્બુગિના
बाह्य कंचुक,બાહ્ય
कंचुक अंतःस्तर,ટ્યુનિકા
मध्य कंचुक,ટ્યુનિકા માધ્યમ
ट्यूनिकेटा,કોતરણી
