Malayalam,Hindi
വേഗത്തിലുള്ള പ്രവർത്തനം,"शीघ्र कार्रवाई, द्रुत कार्रवाई"
ഗോര്മാര്,क्षेत्र
സർപ്പിള ബൈൻഡിംഗ്,"सर्पिल जिल्द, सर्पिल जिल्दबंदी"
സ്പ്ലിറ്റ് ഡ്യൂട്ടി,विभाजित ड्यूटी
വക്താവ് (= സ്പോക്ക്സ് വ്യക്തി),प्रवक्‍ता
സ്പോൺസർ,"प्रायोजक, प्रायोजित करना"
സ്പോൺസർഷിപ്പ്,प्रायोजकता
സ്പോട്ട് പരിശോധന,"स्थल परीक्षण, मौका मुआयना"
സ്പോട്ട് പേയ്മെന്റ്,"स्थल भुगतान, मौके पर भुगतान"
ഭാര,"विवाहिती, पति या पत्नी"
ചതുരാകൃതിയിലുള്ള,"स्कवॉड, दस्ता"
ഉറപ്പ്,"स्थिरता, स्थायित्व"
ഉദോഗസ്ഥവൃന്ദം,"कर्मचारी-वर्ग, अमला, स्टाफ"
സ്റ്റാഫ് അസോസിയേഷൻ,कर्मचारी संघ
സ്റ്റാഫ് പരിശോധന യൂണിറ്റ്,स्टाफ़ निरीक्षण एकक
സ്റ്റാഫ് പാദം,स्टाफ क्वार्टर
സ്റ്റാഫ് റൂം,"कर्मचारी कक्ष, स्टाफ रूम"
സ്റ്റാഫ് വെൽഫെയർ ഫണ്ട്,"कर्मचारी कल्याण निधि, स्टाफ कल्याण निधि"
അരങ്ങ്,"अवस्था, चरण, रंगमंच, मंच"
സ്തംഭനാവസ്ഥ,गतिरोध
ഓഹരി,"दांव, हित धारिता, अंश स्वामित्व"
മുദ,"टिकट, स्टांप, मुहर, मुद्रांक"
സ്റ്റാമ്പ് ഡ്യൂട്ടി,स्टांप शुल्क
സ്റ്റാമ്പ് ചെയ്ത എൻവലപ്പ്,टिकट लगा लिफाफा
സ്റ്റാമ്പ് പാഡ്,मुहर पैड
സ്റ്റാമ്പ് പേപ്പർ,स्टांप काग़ज़
നില്ക്കുക,"स्टैंड, अड्डा"
സ്റ്റാൻഡേർഡ്,"मानक, स्तर"
അടിസ്ഥാന കരാർ,मानक करार
അടിസ്ഥാന കിഴിവ്,मानक कटौती
അടിസ്ഥാന ഫോർമാറ്റ്,"मानक संरूप, मानक फॉर्मेट"
മാനവസ്ഥകേശ്ദം,मानकीकरण
സ്റ്റാൻഡേർഡ് മാൻ-മണിക്കൂർ,मानक श्रम-घंटे
ജീവിത നിലവാരം,जीवन-स्तर
അടിസ്ഥാന പ്രകടനം,मानक निष्पादन
അടിസ്ഥാന നിരക്ക്,मानक दर
സ്റ്റാൻഡ്ബൈ ക്രമീകരണം,आपात-उपयोगी व्यवस्था
സ്റ്റാന്റിംഗ്,स्थायी
സ്റ്റാൻഡിംഗ് കമ്മീഷൻ,स्थायी आयोग
സ്റ്റാൻഡിംഗ് കമ്മിറ്റി,स्थायी समिति
നിലനില്ക്കുന്ന വിധി,स्थायी आदेश
സ്റ്റാൻഡ്സ്റ്റല്ലിന്,रुक जाना
നക്ഷത്നം,तारांकित
നക്ഷത്രമിട്ട ചോദ്യം,तारांकित प्रश्‍न
സ്റ്റാർട്ടർ,आरंभक
തുടക്ക ശമ്പളം,आरंभिक वेतन
സംസ്ഥാനം,"राज्य, स्थिति, दशा, अवस्था, हालत, प्रदेश"
സംസ്ഥാന വിരുന്നു,राजभोज
സംസ്ഥാന സർക്കാർ,राज्य सरकार
സംസ്ഥാന അതിഥി,राजकीय अतिथि
സംസ്ഥാന പട്ടിക,राज्य सूची
ശേഷിപ്പ്,गत्यवरोध
പ്രസ്താവന,"कथन, बयान, वक्‍तव्य, विवरण"
അക്കൗണ്ടിന്റെ പ്രസ്താവന,लेखा-विवरण
വസ്തുതകളുടെ പ്രസ്താവന,तथ्यों का विवरण
ആരോഗ്യസ്ഥിതി,स्वास्थ्य की स्थिति
സ്റ്റേറ്റ്സ്മാൻ,राजमर्मज्ञ
സ്ഥിതിവിവരകം,स्थिर
സ്ഥലം,"स्टेशन, केंद्र"
സ്റ്റേഷണറി സ്റ്റോക്ക്,स्थिर स्टॉक
സ്റ്റേഷണറി,लेखन-सामग्री
സ്റ്റേഷൻ അവധി,स्टेशन छोड़ने की अनुमति
സ്ഥിതിവിവരമശാല,सांख्यिकीय
സ്റ്റാറ്റിസ്റ്റിക്കൽ ഡാറ്റ,सांख्यिकीय आंकडे
സ്ഥിതിവിവരക്കണക്കുകൾ,"सांख्यिकी, आंकड़े"
പദവി,"स्थिति, प्रस्थिति, हैसियत, प्रतिष्ठा"
മാറ്റമില്ലാത്ത സ്ഥിതി,यथापूर्व स्थिति
സ്റ്റാറ്റസ് റിപ്പോര്ട്ട്,स्थिति रिपोर्ट
സ്റ്റാറ്റസ് ചിഹ്നം,प्रतिष्ठा प्रतीक
ചട്ടമസരം,"संविधि, कानून"
നിയമാനുസൃത,"सांविधिक, कानूनी"
നിയമപരമായ ശരീരം,सांविधिक निकाय
നിയമപരമായ അവധിക്കാലം,सांविधिक अवकाश
നിയമപരമായ അവകാശങ്ങൾ,सांविधिक अधिकार
താമസിക്കുക,"रोक, रोक देना, रोक लगाना"
ആക്ടി,एस.टी.डी
സ്ഥിരമായ വളർച്ച,"सतत वृद्‌धि, अविरल वृद्‌धि"
കുത്തനെയുള്ള വർധന,तीव्र वृद्‌धि
സ്റ്റിയറിംഗ് കമ്മിറ്റി,"विषय-निर्वाचन समिति, विषय संचालन समिति"
സ്ഫോളോഫി,आशुलिपि
വഭരണം,"बंध्यकरण  नसबंदी, विसंक्रमण, निष्फलन, अनुर्वरीकरण"
കർശനമായ പ്രവർത്തനം,कठोर कार्रवाई
കളങ്ക,"लांछन, कलंक"
ഉത്തേജകമായ,उद्‌दीपन
സ്റ്റൈപ്പേൻഡ്,"वृत्‍तिका, वेतन"
സ്തൂപമുള്ള,अनुबंध करना
നിശ്ചിത സമയ പരിധി,अनुबंधित समय सीमा
നിബന്ധന,अनुबंध
സംഭരിക്കുക,"सामान, माल, स्ट़ॉक"
സ്റ്റോക്ക് രജിസ്റ്റർ,स्टॉक रजिस्टर
സ്റ്റോക്ക് എടുക്കൽ,स्टॉक या माल की पड़ताल
സ്റ്റോക്ക് മൂല്യനിർണ്ണയം,माल का मूल्यांकन
സ്റ്റോപ്പ്ഗാപ്പ് ക്രമീകരണം,अंतः कालीन व्यवस्था
ശേഖരണം,"भंडारण, संग्रहण, गोदाम"
സംഭരണ ​​സ്ഥലം,भंडारण स्थान
കലവറ,"भंडार, संग्रह करना, गोदाम में रखना"
ഋജുവായത്,"सीधा, सरल, खरा, स्पष्‍ट"
അതിക്ലേശം,तनाव
അസാധാരണമായ,"अपरिचित, विचित्र"
അപരിചിത,"अपरिचित, अजनबी"
സ്ട്രാറ്റ,स्तर
കൗശലം,"रणनीति, कार्यनीति"
സ്ട്രാറ്റിഫിക്കേഷൻ,स्तरण
കാര്യക്ഷമമാക്കുക,सुप्रवाही बनाना
ബലം,"सामर्थ्य, शक्‍ति, संख्या"
ബലപ്പെടുത്തുക,"मज़बूत करना, समर्थ बनाना, सशक्‍त करना"
പ്രയാസകരമായ,श्रमसाध्य
സമ്മര്ദ്ദം,"दबाव, जोर देना, बल देना"
സമ്മർദ്ദ മാനേജ്മെന്റ്,दबाव प्रबंधन
കണിശമായ,"कड़ा, कठोर, सख्त"
കർശനമായി,"सख्ती से, कठोरता से"
കന്തം,"सख्ती, कठोरता"
കടി,अवक्षेप
പണിമുടക്ക്,"हड़ताल, आघात करना, काट देना"
സ്ട്രൈക്ക് കോൾ,हड़ताल का आह्‌वान
കവൃത്തി,"कठोरता, कड़ापन, तंगी"
കരിമം,पट्टी
കഠിനമായി അദ്ധാനിക്കുക,प्रयास करना
സംഭരണ ​​ശേഷി,भंडारण क्षमता
ശക്തമായ മുറി,"कोष कक्ष, सुरक्षित कक्ष"
ഘടന,संरचनात्मक
ഘടന,संरचना
ഘടനാപരമായ അഭിമുഖം,संरचित साक्षात्कार
ഘടനാപരമായ വേതനം,संरचित वेतन
അതദ്ധാനം,संघर्ष
വഴങ്ങാത്ത,"जिद्‌‌दी, हठी"
വഞ്ചന,"अध्ययनशील, परिश्रमी"
പഠിക്കുക,अध्ययन
പഠന അവധി,अध्ययन छुट्टी
വസ്തു,सामग्री
അതിശയകരമായ,"विस्मयकारी, बृहत्, भारी"
ശൈലി,"शैली, ढंग"
ഉപ,"नायब, उप"
ഉപസമിതി,उप-समिति
ഉപവിഭാഗം),"उप-ठेका, उप-संविदा"
ഉപജില്ല,उप-जि़ला
ഉപവിഭാഗം,"उपप्रभाग, उपमंडल, उप-विभाजन"
ഉപധാനി,उप-शीर्ष
വിഷയം,"विषय, विषय-वस्तु, प्रजा"
ആത്മനിഷ്ഠമായ,"आत्मनिष्‍ठ, व्यक्‍तिपरक, व्यक्‍तिनिष्‍ठ"
കീജുഡിയസ്,न्यायाधीन
നിഗമനം,"उपपट्टा, शिकमी पट्टा"
സുബ്ലേറ്റിംഗ്,उप-किराएदारी
വിധേയതം,"प्रस्तुतीकरण, मानना, स्वीकार करना, निवेदन, समर्पण, समर्पित करना"
കീഴ്വഴക്കമുള്ള,"विनीत, विनम्र, दब्बू"
സബോർഡിനേറ്റ് ഓഫീസ്,अधीनस्थ कार्यालय
സബോർഡിനേറ്റ് സേവനങ്ങൾ,अधीनस्थ सेवाएं
സബോർഡിനേറ്റ് സ്റ്റാഫ്,"अधीनस्थ कर्मचारी-वर्ग, अधीनस्थ स्टाफ़"
Subparhafh,उप-पैरा
സൂര്,उप नियम
സബ്സ്ക്രൈബുചെയ്യുക,"चंदा या शुल्क देना, ग्राहक बनना, अभिदान करना, समर्थन करना, सहमत होना, हस्ताक्षर करना"
തലസ്ഥാനം സബ്സ്ക്രൈബുചെയ്തു,अभिदत्‍त पूंजी
വരികൾ,"ग्राहक, अभिदाता, हस्ताक्षरकर्ता"
സബ്സ്ക്രിപ്ഷൻ,"अभिदान, चंदा"
ഉപവിഭാഗം,उप-धारा
അനന്തരമായ,"बाद का, उत्‍तरवर्ती"
തുടർന്നുള്ള പ്രവർത്തനം,उत्‍तरवर्ती कार्रवाई
തുടർന്ന്,"बाद में, तत्पश्‍चात्"
സഹായകന്,"गौण, सहायक"
സബ്സിഡിയറി ബോഡികൾ,"गौण निकाय, सहायक निकाय"
സബ്സിഡിയറി വ്യവസായം,उपांग उद्‌योग
സബ്സിഡിയറി മാൻഡേറ്റ്,सहायक अधिदेश
സബ്സിഡിയറി രസീത്,गौण आवती
സബ്സിഡിയറി രജിസ്റ്റർ,सहायक रजिस्टर
സഹായധനം നല്കുക,सहायिकी देना
സബ്സിഡി,सहायिकी-प्राप्त
സബ്സിഡി താമസസൗകര്യം,सहायिकी प्राप्त आवास
സഹായധനം,सहायिकी
ഉപജീവന,निर्वाह
ഉപജീവന അലവൻസ്,निर्वाह-भत्‍ता
ഉപജീവന ഗ്രാന്റ്,निर्वाह-अनुदान
നിലവാരം,अवमानक
ഗണ്യമായ,"सारभूत, सारवान, पर्याप्त, बहुत"
ഗണ്യമായി,"सिद्‌ध करना, पुख्ता करना"
കാര്യമായ,मूल
കാര്യമായ വേതനം,मूल पद वेतन
കാര്യമായ പോസ്റ്റ്,मूल पद
പകരംവയ്ക്കുക,"प्रतिस्थापित करना, एवजी, प्रतिस्थानी"
പകരമാറ്റം,"प्रतिस्थापन, के स्थान पर रखना"
ഉപ ഉപ ഖണ്ഡിക,उप-उप पैरा
സബർബൻ,उपनगरीय
ഉപവീരകം,संसहायिकी
ഉപഭാരം,ध्वंस
സബ്വേ,भूमिगत  पथ
പിന്തുടരുന്നു,उत्‍तरवर्ती
തുടർച്ചകമായ,"उत्‍तराधिकार, उत्‍तरवर्तन"
തുടര്ന്നു വരുന്ന,"उत्‍तरोत्‍तर, आनुक्रमिक"
പിന്ഗാമി,उत्‍तराधिकारी
സഹായം,"सहायता, सहायता प्रदान करना"
അപേക്ഷിക്കുക,"मुक़दमा चलाना, वाद चलाना"
കഷ്ടപ്പെടുക,"सहना, पीडि़त होना"
കഷ്ടത,"कष्‍ट, पीड़ा"
മതിയായ,पर्याप्त
സഫിക്സ്,"अंत में जोड़ना, प्रत्यय परसर्ग"
കഷ്ടപ്പെടുത്തുക,मताधिकार
നിര്ദ്ദേശം,सुझाव
നിർദ്ദേശ ബോക്സ്,"सुझाव पेटिका, सुझाव पेटी"
നിർദ്ദേശ പുസ്തകം,सुझाव पुस्तिका
നിര്ദേശിക്കുക,"सूचक, विचारोत्‍तेजक"
ആത്മഹത,आत्महत्या
വസ്തം,"दावा, मुक़दमा, वाद, उपयुक्‍त होना"
മതിയായ,"उपयुक्‍तता, औचित्य"
അനുയോജ്യമായ പ്രവർത്തനം,उपयुक्‍त कार्रवाई
യോജിച്ചത്,उपयुक्‍त
മൊത്തം,"राशि, रक़म, योगफल, जोड़"
ചുരുക്കത്തിൽ,"सरसरी तौर पर, संक्षेप में"
സംഗഹം,सार
സംഗ്രഹ ട്രയൽ,संक्षिप्त विचारण
സംഗ്രഹിക്കുന്നു,"उपसंहार, समाहार"
പരകോടി,"शिखर, शिखर सम्मेलन"
സമന്സ് അയയ്ക്കുക,"समन करना, बुलाना, बुला भेजना"
സത്ക്രം അലവൻസ്,व्यय-भत्‍ता
സംക്കൂൺ,समाहार करना
സംവിത്തനുസരിച്ച്,"फुटकर, विविध"
സയൂ മോട്ടോ,"अपने आप से, स्वप्रेरणा से"
അതിശയകരമായ,अधिवर्षिता
സൂപ്പർഇന്റുചെയ്യുന്ന പെൻഷൻ,अधिवर्षिता पेन्शन
ഉപരിപ്ളവമായ,"ऊपरी, सतही"
അതിരുകടന്ന,"फालतू, अनावश्यक, अतिरिक्‍त, अतिव्यापी, अतिशय"
അതിശയിക്കുക,"अध्यारोपण करना, अध्यारोपित करना"
മേന്മയേറിയ,उच्च  श्रेष्‍ठ
ശേഷ്ഠമായ,"उच्चता, श्रेष्‍ठता"
സൂപ്പർനുമറി,अधिसंख्य
സൂപ്പർ ന്യൂമററി പോസ്റ്റ്,अधिसंख्य पद
സൂപ്പർസ്ക്രൈബുചെയ്യുക,ऊपर लिखना
സൂപ്പർസ്ക്രിപ്ഷൻ,"उपरिलेख, उपरिलेखन, पता"
സുഷേർഡ്,अधिक्रमण करना
മുത്തതായ,अधिक्रमण
സൂപ്പർസ്ട്രക്ചർ,"ऊपरी ढांचा, अधिरचना"
സൂപ്പർടേക്സ്,अतिकर
സൂപ്പർ ടൈംസ്കെയിൽ,अधिसमय मान
മേൽനോട്ടത്തിലാണ്,"पर्यवेक्षण, देखरेख"
പരിശോധകന്,पर्यवेक्षक
സൂപ്പർവൈസറി സ്റ്റാഫ്,पर्यवेक्षी कर्मचारी-वर्ग
അനുബന്ധം,"परिशिष्‍ट, पूरक, अनुपूरक, जोड़ना, अनुपूरण"
അനുബന്ധ,अनुपूरक
അനുബന്ധ ബജറ്റ്,अनुपूरक बजट
അനുബന്ധ ചെലവ്,अनुपूरक लागत
അനുബന്ധ ആവശ്യം,अनुपूरक मांग
അനുബന്ധ ഗ്രാന്റ്,अनुपूरक अनुदान
അനുബന്ധ ചോദ്യം,"अनुपूरक प्रश्‍न, पूरक प्रश्‍न"
അനുബന്ധ നിയമങ്ങൾ,अनुपूरक नियमावली
സപൈ്ളയര്,"प्रदायक, पूर्तिकार"
എത്തിച്ചുകൊടുക്കല്,"पूर्ति, प्रदाय, प्रदाय करना"
പിന്താങ്ങുക,"समर्थन, आलंब लगाना, भरण-पोषण, सहायता, आधार"
ഉപദേക്കത്തിൽ,समर्थक
സാക്ഷ്യ പത്രങ്ങൾ,समर्थक दस्तावेज
അടിച്ചമര്ത്തുക,"दमन करना, दबाना"
ആധിപതം,सर्वोच्चता
പരമാധികാരമുള്ള,"उच्चतम, सर्वोच्च"
അധികഭാരം,अधिभार
ജാമ്യ,"जमानत, जमानती, निश्‍चितता"
ജാമ്യ ബോണ്ട്,ज़मानत बंध-पत्र
ഉപരിതല പരിശോധന,सतही निरीक्षण
ഉപരിതല ഗതാഗതം,भूतल परिवहन
ശസ്ത്രക്രിയ,शल्य-चिकित्सा
കുലനാമം,कुलनाम
ശേഷിപ്പ്,"अधिशेष, बेशी"
മിച്ച ബജറ്റ്,बचत का बजट
മിച്ച റിപ്പോർട്ട്,अधिशेष रिपोर्ट
മിച്ച സ്റ്റാഫ്,बेशी कर्मचारी वर्ग
സർപ്രൈസ് ചെക്ക്,आकस्मिक जांच
സർപ്രൈസ് സന്ദർശനം,"आकस्मिक निरीक्षण, आकस्मिक दौरा"
കീഴടങ്ങല്,अभ्यर्पण
ചുറ്റുപാടിൽ,परिवेश
സുരക്സ്,"अतिकर, अधिकर"
കാവല്,निगरानी
അളക്കല്,सर्वेक्षण
സർവേ റിപ്പോർട്ട്,सर्वेक्षण रिपोर्ट
അതിജീവനം,उत्‍तरजीविता
അതിജീവിക്കുന്ന,"उत्‍तरजीवी, अवशिष्‍ट"
ശേഷിച്ചവന്,उत्‍तरजीवी
സാധ്യത,सुग्राहिता
സംശയിക്കപ്പെട്ട,"(व्यक्‍ति) संदिग्ध, संदेह करना"
പവര്ത്തനരഹിതമാക്കുക,निलंबित करना
ഉദേഗം,"असमंजस, उचंत, कौतूहल"
സസ്പെൻസ് അക്കൗണ്ട്,उचंत खाता
പുറത്താക്കല്,"निलंबन, मुअत्‍तली"
സസ്പെൻഷൻ ഓർഡർ,निलंबन आदेश
ആശങ്ക,"संदेह, संशय"
സുസ്ഥിരമാണ്,संधारणीय
സുസ്ഥിര വളർച്ച,संधारणीय वृद्‌धि
നിലനിൽക്കുന്നു,"संधारित, लगातार, मान लिया गया"
ശപിക്കുക,"शपथ लेना, शपथ ग्रहण करना"
സത്യപ്രതിജ്ഞാ ചടങ്ങ്,शपथ ग्रहण समारोह
പാഠ്യപദ്ധതി,पाठ्य-विवरण
പതീകം,प्रतीक
സമമിതി,"सममिति, समरूपता"
സഹതാപം,"सहानुभूति, समवेदना"
സഹതാപ പണിമുടക്ക്,सहानुभूति हड़ताल
സിമ്പോസിയം,परिसंवाद
ലക്ഷണം,लक्षण
സമന്വയിപ്പിക്കുക,"साथ-साथ होना, साथ-साथ घटना"
സംഗ്രഹം,"रूपरेखा, विषय-संक्षेप, सार-संक्षेप"
സിന്തസിസ്,"संश्‍लेषण, कृत्रिम"
കൃതിമമായുണ്ടാക്കിയ,संश्‍लिष्‍ट
ഏര്പ്പാട്,"पद्‌धति, प्रणाली, निकाय, तंत्र"
വവസ്ഥാനുസൃതമായ,व्यवस्थित
വ്യവസ്ഥാപരമായ ജോലി,"व्यवस्थित कार्य, क्रमबद्‌ध कार्य"
സിസ്റ്റംസ് വിശകലനം,तंत्र विश्‍लेषण
ടാബ് ഫോൾഡർ,टैब फोल्डर
മേശ,"सारणी, तालिका, पटल, मेज़"
ടബ്ഡോ,झांकी
ഉള്ളടക്ക പട്ടിക,विषय-सूची
വീടിന്റെ മേശ,सदन पटल
തബുദ,सारणीबद्‌ध
ടാബുലേറ്റ് ചെയ്ത പ്രസ്താവന,सारणीबद्‌ध विवरण
അവസഹമായ,"सारणीयन, सारणीबद्‌ध करना"
തബൂലേറ്റർ,"सारणीयंत्र, सारणीकार"
പരിഹരിക്കുക,"सुलझाना, निपटना, निपटाना"
നയം,युक्‍ति
നയമുള്ള,"व्यवहारकुशल, चतुर"
തന്ത്രം,युक्‍ति
ടാഗ്,"टैग, नत्थी करना"
വീട്ടിലേക്ക് പോവുക,हाथ-वेतन
ഏറ്റെടുക്കുക,"कार्यभार लेना, अधिकार करना"
കഴിവില്ലാത്ത,प्रतिभाशाली
പ്രതിഭ തിരയൽ,प्रतिभा खोज
Tally,"मिलान करना, मेल खाना, गिनती, संख्या"
ടാലി കാർഡ്,मिलान कार्ड
തകിടം,"हेर-फेर करना, गड़बड़ करना, बिगाड़ना, छेड़छाड़ करना, तो़ड़ना"
സ്പഷ്ടമായ,मूर्त
സ്പഷ്ടമായ അസറ്റ്,मूर्त परिसंपत्‍ति
ടേപ്പ്,"टेप, फ़ीता"
ടാപ്പിംഗ്,"उपयोग करना, टेप करना"
ക്ഷീണം,"शिथिलता, आलस्य"
ലക്ഷം,लक्ष्य
ലക്ഷ്യ തിയതി,लक्ष्य तिथि
ചുങ്കവിഹിതം,"प्रशुल्क, टैरिफ, दरसूची"
പതക്കമായ,"मलिन करना, धूमिल करना"
കര്ത്തവം,"कार्य, काम"
ടാസ്ക് ഫോഴ്സ്,"कार्यदल, कृतिक बल"
നികുതി,कर
നികുതിാപിക്കാനുള്ള നികുതി,कर में कमी
നികുതിയുണ്ടാക്കേണ്ട,करयोग्य
നികുതി ബാധ്യമായ വരുമാനം,"कर-योग्य आय, कर योग्य आमदनी"
നികുതി ക്രമീകരണം,कर समायोजन
നികുതി വിലയിരുത്തൽ,कर निर्धारण
കരംപിരിക്കല്,"कराधान, कर लगाना"
നികുതി ഒഴിവാക്കല്,कर परिहार
ടാക്സ് കൺസൾട്ടന്റ്,कर परामर्शदाता
നികുതി പ്രഖ്യാപനം,कर घोषणा
ഉറവിടത്തിൽ നികുതി കുറയ്ക്കുന്നു,स्रोत पर काटा गया कर
നികുതി കിഴിവ്,कर कटौती
നികുതി വെട്ടിപ്പ്,कर अपवंचन
നികുതി ഒഴിവ്,कर छूट
തീരുവ ഇല്ലാത്ത,कर मुक्‍त
നികുതിദായകന്,करदाता
നികുതി ഇളവ്,कर घटौती
നികുതി റിട്ടേൺ,कर विवरणी
നികുതി ഷെഡ്യൂൾ,कर अनुसूची
ടീം സ്പിരിറ്റ്,"टीम भावना, सहयोग भावना"
ടീം ജോലി,टीम कार्य
കണ്ണീർ വാതകം,"अश्रु-गैस, आंसू गैस"
സാങ്കേതികമായ,"तकनीकी, पारिभाषिक"
സാങ്കേതിക ഉപദേശം,तकनीकी सलाह
ടെന്റിച്ച് കോളേജ്,तकनीकी महाविद्‌यालय
സാങ്കേതിക ഡാറ്റ,"तकनीकी आंकडे, तकनीकी आधार-सामग्री"
സാങ്കേതിക പോസ്റ്റ്,तकनीकी पद
സാങ്കേതിക യോഗ്യത,तकनीकी अर्हता
സാങ്കേതിക വൈദഗ്ദ്ധ്യം,तकनीकी कुशलता
സാങ്കേതിക പദം,"तकनीकी शब्द, पारिभाषिक शब्द"
സാങ്കേതിക പരിശീലനം,तकनीकी प्रशिक्षण
സാങ്കേതിക വിദാനിപുണന്,"तकनीकविद्, तकनीशियन"
സന്വദായം,"तकनीक, प्रविधि"
ടെക്നോക്രി,प्रौद्‌योगविद् तंत्र
ടെക്നോക്രാറ്റ്,प्रौद्‌योगविद्
സാങ്കേതികപരമായ,प्रौद्‌योगिक
സാങ്കേതികവിദ്യക്കാരന്,प्रौद्‌योगिकीविद्
സാങ്കേതികവിദ,प्रौद्‌योगिकी
ടെലിബാങ്കിംഗ്,दूर-बैंकिग
കന്വിസന്ദേശം,तार
ടെലിഗ്രാഫിക് വിലാസം,तार पता
ടെലിഗ്രാഫി,"तार-संचार, टेलीग्राफी"
ടെലിപ്രിൻറ് സന്ദേശം,"दूरमुद्रक संदेश, टेलीप्रिंटर संदेश"
ദൂരദര്ശന്,"दूरदर्शन, टेलीविज़न"
ടെലിവുകിംഗ്,दूरकार्य
ടെലിക്സ്,टेलेक्स
ഇല്ലാതര്,"गणक, गणित्र"
മാനസികനില,"मिज़ाज, स्वभाव"
സ്വഭാവം,"स्वभाव, मिज़ाज़"
സഭാവാനുസാരമായ,"तुनकमिज़ाज़, क्रोधशील"
താപനില,"तापमान, ताप"
ടെപ്പോ,"गति, टेम्पो"
താത്ക്കാലികമായ,अस्थायी
താൽക്കാലിക അഡ്വാൻസ്,"अस्थायी पेशगी, अस्थायी अग्रिम"
താൽക്കാലിക നിയമനം,अस्थायी नियुक्‍ति
താൽക്കാലിക വൈകല്യം,अस्थायी अशक्‍तता
താൽക്കാലിക പോസ്റ്റ്,अस्थायी पद
താൽക്കാലിക നിയന്ത്രണം,अस्थायी प्रतिबंध
താൽക്കാലിക ഒഴിവ്,अस्थायी रिक्‍ति
പലോഭനം,प्रलोभन
പതിനമായ,मान्य
അതാനി,"दृढ़ता, लगन"
വാടക,"किराएदारी, काश्तकारी"
കുടികിടപ്പുകാരി,"किराएदार, काश्तकार"
ഗതി,"रुझान, प्रवृत्‍ति"
മൂക്കാത്ത,"निविदा, टेंडर, निविदा देना, प्रस्तुत करना"
ടെൻഡർ ബോക്സ്,निविदा पेटी
ടെണ്ടർ,निविदाकार
ടെൻഡർ നോട്ടീസ്,निविदा सूचना
പരീക്ഷണാര്ത്ഥമുള്ള,अनंतिम
കാലാവധി,"अवधि, कार्यकाल, पट्टा"
ഭൂമിയുടെ കാലാവധി,पट्टेदारी
ഓഫീസ് കാലാവധി,पदधारण अवधि
പോസ്റ്റിന്റെ കാലാവധി,पदकाल
ജോലിയുടെ കാലാവധി,कार्यावधि
കാലാവധി പോസ്റ്റ്,सावधिक पद
അധയനകാലം,"अवधि मियाद, सत्र"
അവസാനിപ്പിക്കാവുന്ന,"समापनीय, समाप्य"
ടെർമിനൽ (റിപ്പോർട്ട് മുതലായവ),आवधिक
ടെർമിനൽ നികുതി,सीमा कर
അവസാനിപ്പിക്കല്,समाप्‍ति
അവസാനിപ്പിക്കൽ ക്ലോസ്,समाप्ति खंड
അവസാനിപ്പിക്കൽ അറിയിപ്പ്,समाप्‍ति-सूचना
സേവനം അവസാനിപ്പിക്കൽ,सेवा-समाप्ति
സങ്കേതഭാഷ,शब्दावली
ടേം ലോൺ,मियादी कर्ज़
ഓഫീസിന്റെ കാലാവധി,पदावधि
നിബന്ധനകൾ,"निबंधन, शर्तें, संबंध"
ഉപാധികളും നിബന്ധനകളും,निबंधन और शर्तें
ഡെലിവറി നിബന്ധനകൾ,सुपर्दगी की शर्तें
ടേംസ് ഓഫ് റഫറൻസ്,विचारार्थ विषय
സേവന നിബന്ധനകൾ,"नौकरी की शर्तें, सेवा की शर्तें"
ഭൂപദേശം,"राज्यक्षेत्र, प्रदेश, क्षेत्र"
നടുക്കം,आतंक
ഭീകരഭരണം,"आतंकवाद, दहशतगर्दी"
ഭീകരപവര്ത്തനം,"आतंकवादी, दहशतगर्द"
മൂന്നാമത്തെ ആനുകൂല്യം,तृतीयकहितलाभ
പരീക്ഷണസന്വദായം,"परीक्षण, परख, जांच"
സംഹിത,वसीयत
ടെസ്റ്റ് ചാർജ്,परीक्षण ख़र्च
ടെസ്റ്റ് ചെക്ക്,नमूना परीक्षण
ശ്രദ്ധാപൂര്വ്,"परीक्षक, परिक्षित्र"
സാക്ഷപ്പെടുത്തുക,"साक्ष्य देना, प्रमाणित करना"
സാക്ഷസ്തുദായകമായ,शंसापत्र
സാക്ഷിതം,साक्ष्य
പരിശോധന റിപ്പോർട്ട്,"परीक्षण-रिपोट, जांच-रिपोर्ट"
മൂലഗന്ഥം,"पाठ, कलेवर"
നന്ദിയുള്ള,कृतज्ञ
പതിപാദം,विषयवस्तु
രോഗചികില്സ,चिकित्सा
മൂന്നാം പാർട്ടി,"तृतीय पक्ष, अन्य पक्ष"
നന്നായി,"पूर्णतया, सांगोपांग"
സമീക്ഷകാരിയായ,विचारशील
ഭീഷണി,"धमकी, आशंका"
മിടുക്കൻ,मितव्यय
മുഖാന്തിരം,"द्‌वारा, माध्यम से, सीधा, पारगामी"
പുറത്താക്കുക,"अस्वीकार करना, फेंकना"
തള്ളവിരൽ,"अंगूठा निशान, अंगूठा चिह्‌न"
ഭൂരിപക്ഷം,भारी बहुमत
ടിക്കറ്റ്,टिकट
സമനില,"बांधना, गांठ, बराबरी, टाई"
ടി.കെ.,निबद्‌ध ऋण
നിര,"स्तर, टीयर"
ചായം,झुकाव
കാലം,"समय, काल"
അനുവദനീയമായ സമയം,अनुमत समय
