Assamese,Tamil
চিমুলেচন পদ্ধতি,உருவகப்படுத்துதல் முறை
ইমুলেটৰ,முன்மாதிரி
চাইন ফালান জেনেৰেটৰ,சைன் ஃபலன் ஜெனரேட்டர்
চাইন অবিচ্ছেদ্য,சைன் ஒருங்கிணைந்த
চাইন বৰ্গ তৰংগ ৰূপান্তৰক,சைன் சதுர அலை மாற்றி
চাইন তৰংগ সংশ্লেষণ,சைன் அலை தொகுப்பு
চাইন-বৰ্গ তৰংগ উৎপাদক,சைன்-சதுர அலை ஜெனரேட்டர்
একক বৰ্ড কম্পিউটাৰ,ஒற்றை பலகை கணினி
একক ক্ষমতা ক্ষতিপূৰণ,ஒற்றை கொள்ளளவு இழப்பீடு
একক চিপ মাইক্ৰ&#39;প্ৰচেছৰ,ஒற்றை சிப் நுண்செயலி
একক ঘনত্বৰ ডিস্ক,ஒற்றை அடர்த்தி வட்டு
একক শিৰাৰ আউটপুট,ஒற்றை நரம்பு வெளியீடு
একক-মেৰু বাইপ্ৰজেক্ট চুইচ,ஒற்றை-துருவ இருதிட்டம் சுவிட்ச்
একক প্লেবেক বেণ্ড (SSB),சோலோ பிளேபேக் பேண்ட் (SSB)
একক কাষৰ ডিস্ক,ஒற்றை பக்க வட்டு
একক প্ৰৱণ adc,ஒற்றை வாய்ப்புள்ள adc
একক পৰ্যায়ৰ নিষ্পাদন,ஒற்றை நிலை செயல்படுத்தல்
একক যোগান অপাৰেচনেল এম্প্লিফায়াৰ,ஒற்றை விநியோக செயல்பாட்டு பெருக்கி
একক যোগান কাৰ্য্য,ஒற்றை விநியோக செயல்பாடு
বিসৰ্জন,மூழ்குதல்
চাইন&#39;ইডাল প্ৰতিক্ৰিয়া,சைனூசாய்டல் பதில்
চাইন&#39;ইডাল তৰংগ,சைனூசாய்டல் அலை
স্কু ঘড়ী,வளைவு கடிகாரம்
পৃষ্ঠৰ প্ৰভাৱ,மேற்பரப்பு விளைவு
আয়তন তৰংগ,தொகுதி அலை
আকাশৰ তৰংগ সংক্ৰমণ,வான அலை பரிமாற்றம்
অধীনস্থ,கீழ்நிலை
নিদ্ৰাহীন অৱস্থা,செயலற்ற முறை
ষ্টেপ মটৰ,படி மோட்டார்
স্লুইচ হাৰ,sluice rate
প্ৰ&#39;ন ডিটেক্টৰ,ப்ரோன் டிடெக்டர்
স্লটযুক্ত লাইন,துளையிடப்பட்ட கோடு
ডিম ফিউজ,மங்கலான உருகி
লেহেমীয়া স্কেনিং টেলিভিছন,மெதுவாக ஸ்கேன் செய்யும் தொலைக்காட்சி
ক্ষুদ্ৰ সংহতি (SSI),சிறிய ஒருங்கிணைப்பு (SSI)
চুটি সংকেত বিশ্লেষণ,குறுகிய சமிக்ஞை பகுப்பாய்வு
চুটি সংকেত মডেল,குறுகிய சமிக்ஞை மாதிரி
স্মাৰ্ট কাৰ্ড,ஸ்மார்ட் கார்டு
স্মাৰ্ট ফেন,புத்திசாலி ரசிகர்
smectic স্ফটিক,ஸ்மெடிக் படிக
স্মিথ চাৰ্ট,ஸ்மித் விளக்கப்படம்
ধোঁৱা ধৰা পেলোৱা যন্ত্ৰ,புகை கண்டறிதல்
মচি পেলোৱা,அழிக்கும்
তুষাৰ প্ৰভাৱ,பனி விளைவு
শ্বক এবজৰ্বাৰ,அதிர்ச்சி உறிஞ்சும் கருவி
শ্বক এবছৰ্বিং চাৰ্কিট,அதிர்ச்சி உறிஞ்சும் சுற்று
শ্বক কাৰেণ্ট,அதிர்ச்சி மின்னோட்டம்
চকেট,சாக்கெட்
চফ্ট কপি,மென்மையான நகல்
কোমল ৰিটাৰ্ণ,மென்மையான திரும்புதல்
কোমল সংপৃক্ততা,மென்மையான செறிவு
কোমল আৰম্ভণি,மென்மையான தொடக்கம்
ছ’ফ্টৱেৰ,மென்பொருள்
সৌৰকোষ,சூரிய மின்கலம்
সৌৰ পেনেল,சோலார் பேனல்கள்
ছল্ডাৰ,சாலிடர்
ছল্ডাৰ দলং,சாலிடர் பாலம்
ছ&#39;লেন&#39;ইড,சோலனாய்டு
কঠিন অৱস্থা ডিটেক্টৰ,திட நிலை கண்டறிதல்
কঠিন অৱস্থাৰ ডিভাইচ,திட நிலை சாதனம்
কঠিন অৱস্থাৰ ৰিলে,திட நிலை ரிலே
সোনাৰ,சோனார்
SOS,SOS
ভয়েচ সক্ৰিয় কৰা চুইচ,குரல் செயல்படுத்தப்பட்ட சுவிட்ச்
শব্দ উৎপাদক,ஒலி ஜெனரேட்டர்
উৎস ক&#39;ড,மூல குறியீடு
উৎস ক&#39;ডিং,மூல குறியீட்டு முறை
উৎস সংযুক্ত,மூல இணைக்கப்பட்டது
উৎস ডিষ্ক,மூல வட்டு
উৎস ট্ৰেইলিং,மூலப் பின்னல்
উৎস প্ৰতিফলন ক&#39;ডিং,மூல பிரதிபலிப்பு குறியீட்டு முறை
"স্থান, মহাকাশ, মহাকাশ, আকাশ","விண்வெளி, விண்வெளி, விண்வெளி, வானம்"
স্পেচ বাৰ,ஸ்பேஸ் பார்
অন্তৰ্স্থলীৰ ইমপালছ,இடைநிலை உந்துதல்
মাল্টিপ্লেক্সাৰ কেপাচিটেন্স/ষ্টেৰিঅ&#39;ছেগমেণ্টেচন,மல்டிபிளக்சர் ஸ்பேஸ்/ஸ்டீரியோ பிரிவு
ব্যৱধান বিভক্ত মাল্টিপ্লেক্সিং,இடைவெளி வகுக்கப்பட்ட மல்டிபிளெக்சிங்
কভাৰেজ উচ্চ অনুপাত,கவரேஜ் உயர் விகிதம்
মহাকাশ তৰংগ,விண்வெளி அலை
স্পাৰ্কিং ব্যৱধান,தீப்பொறி இடைவெளி
spdt চুইচ,spdt சொடுக்கி
বক্তা,பேச்சாளர்
স্পেচিফিকেশন শ্বীট,விவரக்குறிப்பு தாள்
"বৰ্ণালী, বৰ্ণালী","ஸ்பெக்ட்ரம், ஸ்பெக்ட்ரம்"
বৰ্ণালী বিশ্লেষক,நிறமாலை பகுப்பாய்வி
"বাক্য সংশ্লেষণ, কণ্ঠ সংশ্লেষণ","பேச்சு தொகுப்பு, குரல் தொகுப்பு"
চলি থকা কেপাচিটৰ,இயங்கும் மின்தேக்கி
এন্টি কলিক,கோலிக் எதிர்ப்பு
চক্ৰ স্থিতিশীলতা,சுழற்சி நிலைப்படுத்தல்
খণ্ডিত-শিল্প ক&#39;ডিং,துண்டாக்கப்பட்ட-கலை குறியீட்டு முறை
ভঙা শক্তিৰ উৎস,உடைந்த சக்தி ஆதாரம்
স্প্লিটাৰ,பிரிப்பான்
"ৰেপিং, স্পুলিং","மடக்குதல், ஸ்பூலிங்"
এছ পি এছ টি চুইচ,SPST சொடுக்கி
ভাৰ্চুৱেল (ছদ্ম) মেমৰি লিখা,மெய்நிகர் (போலி) நினைவக எழுத்து
বিভ্ৰান্তিকৰ সঁহাৰি,தவறான பதில்
ভাৰ্চুৱেল সংকেত,மெய்நிகர் சமிக்ஞை
বেজী দিয়া,ஊசி
শ্ৰেণী নিয়ম সূচক,வர்க்க விதி காட்டி
শ্ৰেণী নিয়ম ডিভাইচ,வர்க்க விதி சாதனம்
বৰ্গমূল,சதுர வேர்
বৰ্গক্ষেত্ৰৰ তৰংগ,சதுர அலை
বৰ্গ তৰংগ দোলক,சதுர அலை ஆஸிலேட்டர்
স্থিৰতা কাৰক,நிலைத்தன்மை காரணி
বহনক্ষমতা পুনৰ বিনিয়োগ,நிலைத்தன்மை மறு முதலீடு
স্থিতিশীলতা,நிலைப்படுத்துதல்
ষ্টেবিলাইজাৰ নেটৱৰ্ক,நிலைப்படுத்தி நெட்வொர்க்
"ষ্টেক, ষ্টেক","அடுக்கு, அடுக்கு"
মন পৰিচালক,மன இயக்குனர்
পদক্ষেপৰ দক্ষতা,படி திறன்
সমান্তৰাল সময়,இணையான நேரம்
মানক প্ৰসাৰণ মডুলেচন,நிலையான அலைவீச்சு பண்பேற்றம்
মানক কোষ,நிலையான செல்
মানক বিচ্যুতি,நிலையான விலகல்
মানক TTL,நிலையான TTL
জৰুৰীকালীন শক্তি ব্যৱস্থা,அவசர சக்தி அமைப்பு
স্থিৰ তৰংগ,நிலையான அலை
স্থিৰ তৰংগ অনুপাত,நிலையான அலை விகிதம்
দূৰত্বৰ অনুপাত,தூர விகிதம்
ষ্টাৰ্ট বিট,தொடக்க பிட்
আৰম্ভণিৰ নাড়ী,தொடக்க துடிப்பு
অৱস্থানৰ ডায়েগ্ৰাম,நிலை வரைபடம்
অৱস্থা-পৰিৱৰ্তন ডায়াগ্ৰাম,நிலை-மாற்ற வரைபடம்
ৰূপান্তৰযোগ্য ফিল্টাৰ,மாற்றக்கூடிய வடிகட்டி
স্থিতিশীল আখৰ,நிலையான தன்மை
স্থায়ী বিদ্যুৎ,நிலையான மின்சாரம்
স্থায়ী স্মৃতিশক্তি কোষ,நிரந்தர நினைவக செல்
ষ্টেটিক ৰেণ্ডম এক্সেছ মেমৰি,நிலையான சீரற்ற அணுகல் நினைவகம்
ষ্টেটাছ ৰেজিষ্টাৰ,நிலை பதிவு
অৱস্থা চিহ্ন,நிலை குறி
অৱস্থান টাৰ্মিনেল,பிஓஎஸ் முனையம்
ষ্টিয়াৰিং লজিক,திசைமாற்றி தர்க்கம்
স্তৰযুক্ত সংযোগস্থল,அடுக்கு சந்திப்பு
ষ্টেপ সূচক প্ৰফাইল,படி காட்டி சுயவிவரம்
ষ্টেপ ৰেচপন্স,படி பதில்
স্তৰভিত্তিক,படிநிலை
ষ্টেপাৰ মটৰ,படிநிலை மின்நோடி
ষ্টেৰিঅ&#39; ইকুইলেটেৰেল,ஸ்டீரியோ சமபக்க
ষ্টেৰিঅ&#39; ৰিচিভাৰ ফ্ৰিকুৱেন্সি,ஸ்டீரியோ ரிசீவர் அதிர்வெண்
টাইট কাপলিং,இறுக்கமான இணைப்பு
ব্ৰেক বেণ্ড,முறிவு இசைக்குழு
সংৰক্ষণ বিলম্ব,சேமிப்பு தாமதம்
সংৰক্ষণ মেমৰি,சேமிப்பு நினைவகம்
"সংৰক্ষণৰ সময়, সময়","சேமிப்பு நேரம், நேரம்"
ষ্ট্ৰেইন গেজ,விகாரமானி
অবাঞ্চিত ধৰি ৰখা,தேவையற்ற பிடிப்பு
তাঁৰ,லேசான கயிறு
সংৰক্ষণ CRO,சேமிப்பு CRO
ষ্ট্ৰ&#39;ব,ஸ்ட்ரோப்
ষ্ট্ৰ&#39;ব বৰ্তনী,ஸ்ட்ரோப் சுற்று
ইনডাক্টিভ পালছ,தூண்டல் துடிப்பு
ষ্ট্ৰ&#39;ক টাৰ্মিনেল,பக்கவாதம் முனையம்
ষ্ট্ৰ&#39;ব&#39;স্কপিক গোলাকাৰ একক,ஸ்ட்ரோபோஸ்கோபிக் கோள அலகு
stub,குட்டை
স্থবিৰ হৈ পৰিছে,தேங்கி நிற்கும்
স্থবিৰ পৰিশোধন,தேங்கி நிற்கும் வடிகட்டி
শ্বুক,குலுக்கியது
বাহক,கேரியர்
উপৰুটিন,subroutine
ব্যাকৰণগত আখৰৰ মিশ্ৰণ,இலக்கண எழுத்து கலவை
subjunctive,துணை
"আণ্ডাৰলে, ছাবষ্ট্ৰেট","அடியில், அடி மூலக்கூறு"
হাত বিয়োগ কৰা,கை கழித்தல்
বিয়োগ কৰা হৈছে,கழிக்கப்பட்டது
প্ৰগতিশীল আনুমানিককৰণ,முற்போக்கான தோராயம்
কালক্ৰমিক আনুমানিক adc,காலவரிசை தோராயமான adc
হঠাতে বায়ুমণ্ডলীয় বিক্ষিপ্ততা,திடீர் வளிமண்டல இடையூறு
এডাৰ এম্প্লিফায়াৰ,சேர்ப்பான் பெருக்கி
চুপাৰ বিটা ট্ৰেঞ্জিষ্টৰ,சூப்பர் பீட்டா டிரான்சிஸ்டர்
চূড়ান্ত কম্পিউটাৰ,இறுதி கணினி
চুপাৰ কণ্ডাক্টৰ,சூப்பர் கண்டக்டர்
হাইপাৰহাইব্ৰিড ৰিচিভাৰ,ஹைப்பர்ஹைப்ரிட் ரிசீவர்
চুপাৰ হেটেৰ&#39;ডাইন তত্ত্ব,சூப்பர் ஹீட்டோரோடைன் கோட்பாடு
অভাৰপাইপ লাইন প্ৰচেছৰ,ஓவர்பைப் லைன் செயலி
চুপাৰ স্কেলাৰ প্ৰচেছৰ,சூப்பர் ஸ்கேலர் செயலி
আৰোপ উপপাদ্য,கணிப்பு தேற்றம்
ফিড ভল্টেজ বাদ দিয়াৰ অনুপাত,ஊட்ட மின்னழுத்த விலக்கு விகிதம்
সহায়ক চিপ,துணை சிப்
বাহক মডুলেচন বন্ধ কৰক,கேரியர் பண்பேற்றத்தை நிறுத்து
পৃষ্ঠীয় শব্দ তৰংগ,மேற்பரப்பு ஒலி அலை
পৃষ্ঠা বাধা,பக்கம் தடை
পৃষ্ঠা বাৰ ডিটেক্টৰ,பக்க பட்டை கண்டறிதல்
পৃষ্ঠা চাৰ্জ,பக்க கட்டணம்
পৃষ্ঠা পদক্ষেপ ষ্ট্ৰিম,பக்க படி ஸ்ட்ரீம்
ইনষ্টল কৰা ডিভাইচ,நிறுவப்பட்ட சாதனம்
পৃষ্ঠা সংস্থাপিত প্ৰযুক্তি,பக்கம் நிறுவப்பட்ட தொழில்நுட்பம்
ঢৌ,எழுச்சி
চাৰ্জ কাৰেণ্ট,எழுச்சி மின்னோட்டம்
বুষ্ট ইম্পিডেন্স,மின்தடையை அதிகரிக்கும்
চাৰ্জ প্ৰটেক্টৰ,எழுச்சி பாதுகாப்பு
বৃদ্ধিৰ পঞ্জীয়ন,வளர்ச்சி பதிவு
শান্তকাৰী,மயக்க மருந்து
চাৰ্জ ভল্টেজ,எழுச்சி மின்னழுத்தம்
প্ৰতিক্ৰিয়াশীলতা,பதிலளிக்கும் தன்மை
সংবেদনশীলতা,உணர்திறன்
ৰেজিষ্টৰ ভল্টেজ,மின்தடை மின்னழுத்தம்
সোয়ুজ টাৰ্মিনেল,சோயுஸ் டெர்மினல்
স্প্ৰেড জেনেৰেটৰ,பரவலான ஜெனரேட்டர்
প্ৰস্তুতিমূলক একক,தயாரிப்பு அலகு
দোলন,அலைவு
ডোলান চক,டோலன் மூச்சுத் திணறல்
চুইচ ব্ৰেকাৰ,சுவிட்ச் பிரேக்கர்
চুইচ কৰা কেপাচিটৰ,மாறிய மின்தேக்கி
চুইচ কৰা লাভ এম্প্লিফায়াৰ,மாறியது ஆதாய பெருக்கி
চুইচিং,மாறுதல்
বীজগণিত সলনি কৰা,இயற்கணிதம் மாறுதல்
চুইচিং চাৰ্কিট,மாற்று சுற்று
চুইচিং পাৱাৰ চাপ্লাই,மின் வழங்குதல் மாற்றப்படுகிறது
চুইচিং নিয়ন্ত্ৰক,மாறுதல் சீராக்கி
চুইচিং তৰংগ আকৃতি,மாறுதல் அலைவடிவம்
চুইচ কৰা প্ৰগ্ৰেমেবল টাইমাৰ,நிரல்படுத்தக்கூடிய டைமர் மாற்றப்பட்டது
চিহ্ন,கையெழுத்து
চিহ্ন সময়কাল,சின்னக் காலம்
প্ৰতীকী লেবেল,குறியீட்டு முத்திரை
সমকালীন বিভাজক,ஒத்திசைவான பிரிப்பான்
সমকালীন বৰ্তনী,ஒத்திசைவு சுற்று
সমকালীন সংকেত,ஒத்திசைவான சமிக்ஞை
সমন্বয়ক,ஒத்திசைப்பான்
সমকালীন কেলকুলেটৰ,ஒத்திசைவான கால்குலேட்டர்
সমকালীন ডিটেক্টৰ,ஒத்திசைவு கண்டறிதல்
সমকালীন সংক্ৰমণ,ஒத்திசைவான பரிமாற்றம்
সমকালীন ধৰা পেলোৱা,ஒத்திசைவான கண்டறிதல்
বাক্য গঠন,வாக்கிய உருவாக்கம்
ফ্ৰিকুৱেন্সি চিন্থেচাইজাৰ,அதிர்வெண் சின்தசைசர்
"শৰীৰৰ ডিজাইন, ব্যৱস্থাৰ ডিজাইন","உடல் வடிவமைப்பு, அமைப்பு வடிவமைப்பு"
টি-পাই ৰূপান্তৰসমূহ,டி-பை மாற்றம்
"টেকোমিটাৰ, ঘূৰ্ণনীয় ভল্টমিটাৰ","டேகோமீட்டர், சுழற்சி மின்னழுத்தமானி"
ঠেংৰ ধাৰা,வால் ஸ்ட்ரீம்
টেংক বৰ্তনী,தொட்டி சுற்று
টেন্টালাম কেপাচিটৰ,டான்டலம் மின்தேக்கி
বহিষ্কাৰ কৰা,வெளியேற்றம்
টেপ পুনৰাবৃত্তি,டேப் ரீப்ளே
"ৰিমুভাৰ, এক্সট্ৰেক্টৰ","நீக்கி, பிரித்தெடுத்தல்"
tarbel পৃষ্ঠা,டார்பெல் பக்கம்
টি-সংযোগকাৰী,டி-கனெக்டர்
টেলিডেল্টাছ কাগজ,டெலிடெல்டஸ் காகிதம்
ট্যুৰ জোখ-মাখ,சுற்றுப்பயண அளவீடு
"টেলিফোনি, টেলিফোনি","தொலைபேசி, தொலைபேசி"
টেলিগ্ৰাফ,தந்தி
"টেলিভিছন, দূৰদৰ্শন","தொலைக்காட்சி, தூர்தர்ஷன்"
টেলিভিছনৰ কেমেৰা,தொலைக்காட்சி கேமரா
টেলিভিছন ৰিচিভাৰ,தொலைக்காட்சி பெறுதல்
টেলিগন উপপাদ্য,டெலிகான் தேற்றம்
টেট্ৰ&#39;ড,டெட்ரோட்
তাপ ক্ষতিপূৰণ,வெப்ப இழப்பீடு
"ৰাভা, স্ফটিক","ரவா, படிகம்"
তাপ-ভোল্টেজ ৰূপান্তৰক,வெப்ப மின்னழுத்த மாற்றி
অস্থায়ী তথ্য পঞ্জীয়ন,தற்காலிக தரவு பதிவு
টাৰ্মিনেল,முனையத்தில்
পৰীক্ষাৰ সীহ,சோதனை முன்னணி
পৰীক্ষা সংকেত,சோதனை சமிக்ஞை
চতুৰ্থ পৰমাণু,நான்காம் அணு
তাপীয় পানীৰ বৈ যোৱা,வெப்ப ஓட்டம்
তাপীয় পৃথকীকৰণ,வெப்ப தனிமை
"তাপীয় শব্দ, তাপীয় শব্দ","வெப்ப இரைச்சல், வெப்ப இரைச்சல்"
তাপীয় অক্সিডেচন,வெப்ப ஆக்சிஜனேற்றம்
তাপ প্ৰতিৰোধ ক্ষমতা,வெப்ப எதிர்ப்பு
তাপীয় পলায়ন,வெப்ப தப்பித்தல்
তাপ বিৰতি,வெப்ப முறிவு
তাপীয় স্থিৰতা,வெப்ப நிலைத்தன்மை
তাপীয় নিৰ্গমন,தெர்மோனிக் உமிழ்வுகள்
তাপ প্ৰতিৰোধ ক্ষমতা,வெப்ப தடுப்பு
তাপযুগল,தெர்மோகப்பிள்
তাপীয় প্ৰভাৱ,வெப்ப விளைவு
তাপ নিয়ন্ত্ৰক,வெப்ப கட்டுப்படுத்தி
থেভেনিন উপপাদ্য,தெவெனின் தேற்றம்
পাতল আৱৰণ,மெல்லிய சவ்வு
পাতল পৰ্দাৰ কেপাচিটৰ,மெல்லிய சவ்வு மின்தேக்கி
পাতল পৰ্দাৰ প্ৰতিৰোধ ক্ষমতা,மெல்லிய சவ்வு எதிர்ப்பு
থ’ৰিয়াম আৱৰণযুক্ত টাংষ্টেন কেথ’ড,தோரியம் பூசப்பட்ட டங்ஸ்டன் கத்தோட்
ক্ষমতা নিয়ম,அதிகார ஆட்சி
ট্ৰিপল চাৰ্কিট,மூன்று சுற்று
ত্ৰি-ৰাজ্যৰ ৰাম,மூன்று மாநில ராம்
ট্ৰাই-এণ্ড নিয়ন্ত্ৰক,ட்ரை-எண்ட் ரெகுலேட்டர்
sill ডিটেক্টৰ,சில் டிடெக்டர்
sill ভল্টেজ,சன்னல் மின்னழுத்தம்
থাইৰাট্ৰন টিউব,தைராட்ரான் குழாய்
"পুনৰ বিনিয়োগ, অল্পকালীন","மறு முதலீடு, குறுகிய காலம்"
টিকলাৰ দোলক,டிக்லர் ஆஸிலேட்டர்
টাইট কাপলিং,இறுக்கமான இணைப்பு
হেলনীয়া কৰা,சாய்வு
সময় ভিত্তিক বৰ্তনী,நேரம் சார்ந்த சுற்று
টাইমাৰ জেনেৰেটৰ,டைமர் ஜெனரேட்டர்
টাইম বেচ ভল্টেজ,நேர அடிப்படை மின்னழுத்தம்
কল বিলম্ব,அழைப்பு தாமதம்
সময় মণ্ডল প্ৰতিফলনশীলতা,நேர மண்டல பிரதிபலிப்பு
টাইম মাৰ্কাৰ জেনেৰেটৰ,நேரம் மார்க்கர் ஜெனரேட்டர்
কাল ভাগী,கால் பாகி
সময় উইন্ডো,நேர சாளரம்
টাইমিং মোড চুইচিং,நேர முறை மாறுதல்
"সময় নিয়ন্ত্ৰক, সময় নিয়ন্ত্ৰক","நேரக் கட்டுப்படுத்தி, நேரக் கட்டுப்படுத்தி"
কল কন্ট্ৰ&#39;লাৰ মটৰ,அழைப்பு கட்டுப்படுத்தி மோட்டார்
সময় নিৰ্ধাৰণ ডায়াগ্ৰাম,நேர தொகுப்பு வரைபடம்
সময় সমন্বয় jitter,நேர சரிசெய்தல் நடுக்கம்
ক্ৰ&#39;ন&#39;মিটাৰ মাৰ্কাৰ জেনেৰেটৰ,க்ரோனோமீட்டர் மார்க்கர் ஜெனரேட்டர்
কল এডজাষ্টাৰ নেটৱৰ্ক,அழைப்பு சரிசெய்தல் நெட்வொர்க்
টি-নেটৱৰ্ক,டி-நெட்வொர்க்
টগল চুইচ,மாற்று சுவிட்ச்
টোকেন বাছ নেটৱাৰ্ক,டோக்கன் பஸ் நெட்வொர்க்
টোকেন নেটৱাৰ্ক,டோக்கன் நெட்வொர்க்
গ্ৰহণযোগ্য পৰিৱৰ্তন,ஏற்றுக்கொள்ளக்கூடிய மாற்றம்
কণ্ঠ বিস্ফোৰণ জেনেৰেটৰ,குரல் வெடிப்பு ஜெனரேட்டர்
toroid,டொராய்டு
torus এন্টেনা,டோரஸ் ஆண்டெனா
সম্পূৰ্ণ হাৰমনিক বিকৃতি,முழு ஹார்மோனிக் விலகல்
টটেম খুঁটা,டோட்டெம் கம்பம்
টটেম-মেৰু ট্ৰেঞ্জিষ্টৰ,டோட்டெம்-போல் டிரான்சிஸ்டர்
টাচ চুইচ,தொடு சுவிட்ச்
স্পৰ্শযোগ্য কণ্ঠস্বৰ,தொட்டுணரக்கூடிய குரல்
টি-পেড,டி-பேட்
ট্ৰেবল,மும்மடங்கு
"ট্ৰেচিং, ট্ৰেচিং","தடமறிதல், தடமறிதல்"
"ট্ৰেক বল, ট্ৰেক বল","தட பந்து, தட பந்து"
অনুবৰ্তী,இணக்கம்
ট্ৰেকিং আৰু নিয়ন্ত্ৰণ বৰ্তনী,கண்காணிப்பு மற்றும் கட்டுப்பாட்டு சுற்று
"বেক কোৰ, ট্ৰেইলিং কোৰ","பின் கோர், பின் கோர்"
প্ৰশিক্ষক,பயிற்சியாளர்
অনুবৰ্তী,இணக்கம்
পাৰস্পৰিকতা,பரஸ்பரம்
আন্তঃপৰিবাহীতা,கடத்துத்திறன்
ট্ৰেন্সডুচাৰ,மின்மாற்றி
স্থানান্তৰ বৈশিষ্ট্যসমূহ,பரிமாற்ற பண்புகள்
স্থানান্তৰ কাৰ্য্য,பரிமாற்ற செயல்பாடு
ট্ৰেন্সফাৰ লাভ,பரிமாற்ற லாபம்
ৰূপান্তৰ,மாற்றம்
"ট্ৰেন্সফৰ্মাৰ, ট্ৰেন্সফৰ্মাৰ","மின்மாற்றி, மின்மாற்றி"
ট্ৰেন্সফৰ্মাৰ সংযুক্ত এম্প্লিফায়াৰ,மின்மாற்றி இணைந்த பெருக்கி
ট্ৰেন্সফৰ্মাৰ কাপলিং,மின்மாற்றி இணைப்பு
পৰিৱৰ্তনশীল কাৰ্যক্ষমতা,மாறி திறன்
ক্ষণিক,தற்காலிகமானது
ক্ষণিক উলংঘা,தற்காலிக மீறல்
ক্ষণিক সঁহাৰি,தற்காலிக பதில்
ক্ষণস্থায়ী ৰিটাৰ্ডাৰ,நிலையற்ற பின்னடைவு
ট্ৰেঞ্জিষ্টৰ ব্লক,டிரான்சிஸ்டர் தொகுதி
ট্ৰেঞ্জিষ্টৰ কাৰেণ্ট লাভ,டிரான்சிஸ்டர் தற்போதைய ஆதாயம்
ট্ৰেঞ্জিষ্টৰ চুইচ,டிரான்சிஸ்டர் சுவிட்ச்
ট্ৰেঞ্জিষ্টৰ,டிரான்சிஸ்டர்
ট্ৰেঞ্জিষ্টৰৰ শব্দ,டிரான்சிஸ்டர் சத்தம்
ট্ৰেঞ্জিষ্টৰ নিয়ন্ত্ৰক,டிரான்சிஸ்டர் சீராக்கி
প্ৰস্থানৰ সময়,புறப்படும் நேரம்
ট্ৰেঞ্জিচন কেপাচিটৰ,மாற்றம் மின்தேக்கி
ট্ৰেঞ্জিচন ফেক্টৰ,மாற்றம் காரணி
ট্ৰেঞ্জিচন ফ্ৰিকুৱেন্সি,மாறுதல் அதிர்வெண்
ট্ৰেঞ্জিচন জ&#39;ন,மாற்றம் மண்டலம்
স্থানান্তৰ বাফাৰ,பரிமாற்ற இடையக
সংক্ৰমণ ক্ষতি,பரிமாற்ற இழப்பு
পাৰ্যমান্যতা,ஊடுருவக்கூடிய தன்மை
"কনচাইনাৰ, কনচাইনাৰ","அனுப்புபவர், அனுப்புபவர்"
ফ্ৰিকুৱেন্সি ট্ৰেন্সমিটাৰ,அதிர்வெண் டிரான்ஸ்மிட்டர்
স্বচ্ছ লেচ,வெளிப்படையான தாழ்ப்பாளை
ট্ৰেন্সপণ্ডাৰ,டிரான்ஸ்பாண்டர்
পৰিবহণ বহুগুণক,போக்குவரத்து பெருக்கி
স্পষ্ট কাৰণ,தெளிவான காரணம்
ক্ৰছ ৰেজিষ্টেন্স,குறுக்கு எதிர்ப்பு
অনুপ্ৰস্থ তৰংগ,குறுக்கு அலை
ট্ৰেন্সউইচ,மாற்றி மாற்றி
জাল,நிகர
ট্ৰেপেজ&#39;ইডাল তৰংগ,trapezoidal அலை
প্ৰগতিশীল তৰংগ নলী,முற்போக்கான அலை குழாய்
খাঁজ পৃথকীকৰণ,பள்ளம் பிரிப்பு
triac,முக்கோண
ত্ৰিকোণীয় বৰ্গ তৰংগ ৰূপান্তৰক,முக்கோண சதுர அலை மாற்றி
ত্ৰিকোণীয়-চাইন তৰংগ ৰূপান্তৰক,முக்கோண-சைன் அலை மாற்றி
ত্ৰিকোণীয় তৰংগ উৎপাদক,முக்கோண அலை ஜெனரேட்டர்
ট্ৰিগাৰ,தூண்டுதல்
ট্ৰিগাৰ ডাইঅ&#39;ড,தூண்டுதல் டையோடு
ট্ৰিগাৰ পালছ,தூண்டுதல் துடிப்பு
ট্ৰেঞ্জিষ্টৰ,டிரான்சிஸ்டர்
"সূক্ষ্ম সামঞ্জস্য, ট্ৰিম","நுட்பமான சரிசெய்தல், டிரிம்"
মাইক্ৰ&#39; এডজাষ্টাৰ,மைக்ரோ அட்ஜஸ்டர்
ট্ৰাইঅ&#39;ড,முக்கோணம்
বিভক্ত ৰাশিফল,பிளவு ஜாதகம்
ট্ৰিপল প্ৰিচিচন নম্বৰ,மூன்று துல்லிய எண்
তিনিটা পৰ্যায়ৰ বাফাৰ,மூன்று நிலை தாங்கல்
ট্ৰাইড লজিক,முக்கூட்டு தர்க்கம்
ট্ৰ&#39;ক&#39;ট্ৰন,ட்ரோகோட்ரான்
বিক্ষিপ্ততা বিক্ষিপ্ত লিংক,குழப்பம் சிதறிய இணைப்பு
ট্ৰপ&#39;স্ফিয়াৰ,வெப்ப மண்டலம்
সমস্যা সমাধানকাৰী,சரிசெய்தல்
ৰিয়েল পাৱাৰ কনভাৰ্টাৰ,உண்மையான சக்தி மாற்றி
সঁচা বৰ্গ-গড় মূল ভল্টমিটাৰ,உண்மையான சதுர சராசரி ரூட் வோல்ட்மீட்டர்
সত্য টেবুল,உண்மை அட்டவணை
টি-অৱস্থা,டி-நிலை
টিটিএল,TTL
